,Secret Reaction,Miss Boudica,Altair Star,Special Lady,Good Day Sunshine Nz,Dont Look,Eye Better,Foxy Rose,Bramante Steps,Caruba
10-01-2023 18:50:49.855729,"(17.0, 26.0, 24.58823529411765)","(1.2, 1.31, 1.3073118279569893)","(81.0, 230.0, 183.33333333333334)","(5.5, 12.0, 11.612903225806452)","(13.0, 99999, 99990)","(26.0, 40.0, 36.666666666666664)","(31.0, 70.0, 60.0)","(71.0, 130.0, 125.71428571428572)","(101.0, 310.0, 250.0)","(51.0, 95.0, 87.5)"
10-01-2023 18:50:51.042811,"(17.0, 26.0, 24.58823529411765)","(1.2, 1.31, 1.3073118279569893)","(81.0, 230.0, 183.33333333333334)","(5.5, 12.0, 11.612903225806452)","(13.0, 99999, 99990)","(26.0, 40.0, 36.666666666666664)","(31.0, 70.0, 64.0)","(71.0, 130.0, 125.71428571428572)","(101.0, 310.0, 284.2857142857143)","(51.0, 95.0, 87.5)"
10-01-2023 18:50:52.250982,"(17.0, 26.0, 24.58823529411765)","(1.2, 1.31, 1.3073821989528795)","(81.0, 230.0, 183.33333333333334)","(5.5, 12.0, 11.612903225806452)","(13.0, 99999, 99990)","(26.0, 40.0, 36.666666666666664)","(31.0, 70.0, 64.0)","(71.0, 130.0, 125.71428571428572)","(101.0, 300.0, 230.0)","(51.0, 95.0, 87.5)"
10-01-2023 18:50:53.451017,"(17.0, 26.0, 24.58823529411765)","(1.2, 1.31, 1.3073821989528795)","(81.0, 230.0, 183.33333333333334)","(5.5, 12.0, 11.612903225806452)","(13.0, 99999, 99990)","(26.0, 40.0, 36.666666666666664)","(31.0, 70.0, 62.5)","(71.0, 130.0, 125.71428571428572)","(101.0, 290.0, 230.0)","(51.0, 95.0, 92.5)"
10-01-2023 18:50:54.632910,"(17.0, 26.0, 25.384615384615387)","(1.2, 1.31, 1.3074358974358975)","(81.0, 230.0, 183.33333333333334)","(5.5, 12.0, 11.703703703703704)","(13.0, 99999, 99990)","(26.0, 40.0, 36.666666666666664)","(31.0, 70.0, 62.5)","(71.0, 130.0, 125.71428571428572)","(101.0, 290.0, 240.0)","(51.0, 95.0, 92.5)"
10-01-2023 18:50:55.776867,"(17.0, 26.0, 25.384615384615387)","(1.2, 1.31, 1.3074358974358975)","(81.0, 230.0, 183.33333333333334)","(5.5, 12.0, 11.703703703703704)","(13.0, 99999, 99990)","(26.0, 40.0, 36.666666666666664)","(31.0, 75.0, 65.0)","(71.0, 130.0, 125.71428571428572)","(101.0, 280.0, 240.0)","(51.0, 95.0, 87.5)"
10-01-2023 18:50:56.949411,"(17.0, 26.0, 25.384615384615387)","(1.2, 1.31, 1.3074358974358975)","(81.0, 230.0, 183.33333333333334)","(5.5, 12.0, 11.703703703703704)","(13.0, 99999, 99990)","(26.0, 40.0, 36.666666666666664)","(31.0, 75.0, 62.5)","(71.0, 130.0, 125.0)","(101.0, 280.0, 240.0)","(51.0, 95.0, 87.5)"
10-01-2023 18:50:58.190661,"(17.0, 26.0, 24.58823529411765)","(1.2, 1.31, 1.307945945945946)","(81.0, 230.0, 214.44444444444446)","(5.5, 12.0, 11.703703703703704)","(13.0, 99999, 99990)","(26.0, 40.0, 36.666666666666664)","(31.0, 75.0, 65.83333333333333)","(71.0, 130.0, 125.71428571428572)","(101.0, 280.0, 240.0)","(51.0, 95.0, 87.5)"
10-01-2023 18:50:59.379455,"(17.0, 26.0, 24.58823529411765)","(1.2, 1.31, 1.307945945945946)","(81.0, 230.0, 221.25)","(5.5, 12.0, 11.863636363636363)","(13.0, 99999, 99990)","(26.0, 40.0, 36.666666666666664)","(31.0, 95.0, 66.0)","(71.0, 130.0, 125.71428571428572)","(101.0, 280.0, 240.0)","(51.0, 95.0, 87.5)"
10-01-2023 18:51:00.625941,"(17.0, 26.0, 24.58823529411765)","(1.2, 1.31, 1.307945945945946)","(81.0, 230.0, 221.25)","(5.5, 12.0, 11.863636363636363)","(13.0, 99999, 99990)","(26.0, 40.0, 36.25)","(31.0, 90.0, 63.75)","(71.0, 130.0, 125.71428571428572)","(101.0, 280.0, 240.0)","(51.0, 95.0, 87.5)"
10-01-2023 18:51:01.950677,"(17.0, 26.0, 25.384615384615387)","(1.2, 1.31, 1.307777777777778)","(81.0, 230.0, 221.25)","(5.5, 12.0, 11.863636363636363)","(13.0, 99999, 99990)","(26.0, 40.0, 36.25)","(31.0, 90.0, 63.75)","(71.0, 130.0, 125.71428571428572)","(101.0, 280.0, 223.33333333333334)","(51.0, 95.0, 87.5)"
10-01-2023 18:51:03.156911,"(17.0, 26.0, 25.384615384615387)","(1.2, 1.31, 1.307777777777778)","(81.0, 230.0, 221.25)","(5.5, 12.0, 11.863636363636363)","(13.0, 99999, 99990)","(26.0, 40.0, 36.25)","(31.0, 90.0, 63.75)","(71.0, 130.0, 125.71428571428572)","(101.0, 270.0, 223.33333333333334)","(51.0, 95.0, 87.5)"
10-01-2023 18:51:04.318152,"(17.0, 26.0, 25.384615384615387)","(1.2, 1.31, 1.307777777777778)","(81.0, 230.0, 222.22222222222223)","(5.5, 12.0, 11.863636363636363)","(13.0, 99999, 99990)","(26.0, 40.0, 35.86206896551724)","(31.0, 90.0, 63.75)","(71.0, 130.0, 125.71428571428572)","(101.0, 270.0, 223.33333333333334)","(51.0, 95.0, 87.5)"
10-01-2023 18:51:05.508380,"(17.0, 26.0, 24.58823529411765)","(1.2, 1.31, 1.307777777777778)","(81.0, 230.0, 222.22222222222223)","(5.5, 12.0, 11.863636363636363)","(13.0, 99999, 99990)","(26.0, 40.0, 35.86206896551724)","(31.0, 90.0, 63.75)","(71.0, 130.0, 125.71428571428572)","(101.0, 270.0, 230.0)","(51.0, 95.0, 87.5)"
10-01-2023 18:51:06.659828,"(17.0, 26.0, 24.153846153846153)","(1.2, 1.31, 1.307777777777778)","(81.0, 230.0, 222.22222222222223)","(5.5, 12.0, 11.863636363636363)","(13.0, 99999, 99990)","(26.0, 40.0, 35.86206896551724)","(31.0, 90.0, 63.75)","(71.0, 130.0, 125.71428571428572)","(101.0, 260.0, 235.0)","(51.0, 95.0, 87.5)"
10-01-2023 18:51:07.799928,"(17.0, 26.0, 24.153846153846153)","(1.2, 1.31, 1.307777777777778)","(81.0, 230.0, 222.22222222222223)","(5.5, 12.0, 11.863636363636363)","(13.0, 99999, 99990)","(26.0, 40.0, 35.86206896551724)","(31.0, 90.0, 63.75)","(71.0, 130.0, 125.71428571428572)","(101.0, 260.0, 235.0)","(51.0, 95.0, 87.5)"
10-01-2023 18:51:08.988762,"(17.0, 26.0, 24.153846153846153)","(1.2, 1.31, 1.307777777777778)","(81.0, 230.0, 222.22222222222223)","(5.5, 12.0, 11.863636363636363)","(13.0, 99999, 99990)","(26.0, 40.0, 35.86206896551724)","(31.0, 90.0, 63.75)","(71.0, 130.0, 125.71428571428572)","(101.0, 260.0, 235.0)","(51.0, 95.0, 87.5)"
10-01-2023 18:51:10.195143,"(17.0, 26.0, 24.153846153846153)","(1.2, 1.3, 1.298735632183908)","(81.0, 230.0, 222.22222222222223)","(5.5, 12.0, 11.863636363636363)","(13.0, 99999, 99990)","(26.0, 40.0, 35.86206896551724)","(31.0, 80.0, 69.0909090909091)","(71.0, 130.0, 125.71428571428572)","(101.0, 260.0, 235.0)","(51.0, 95.0, 87.5)"
10-01-2023 18:51:11.439386,"(17.0, 26.0, 24.153846153846153)","(1.2, 1.3, 1.298735632183908)","(81.0, 230.0, 222.22222222222223)","(5.5, 12.0, 11.863636363636363)","(13.0, 99999, 99990)","(26.0, 40.0, 35.86206896551724)","(31.0, 80.0, 69.0909090909091)","(71.0, 130.0, 125.71428571428572)","(101.0, 260.0, 235.0)","(51.0, 95.0, 87.5)"
10-01-2023 18:51:13.219464,"(17.0, 26.0, 23.555555555555557)","(1.2, 1.3, 1.298735632183908)","(81.0, 230.0, 222.22222222222223)","(5.5, 12.0, 11.884615384615385)","(13.0, 99999, 99990)","(26.0, 40.0, 35.86206896551724)","(31.0, 80.0, 69.0909090909091)","(71.0, 130.0, 125.0)","(101.0, 260.0, 235.0)","(51.0, 95.0, 87.5)"
10-01-2023 18:51:14.574365,"(17.0, 26.0, 23.555555555555557)","(1.2, 1.3, 1.298735632183908)","(81.0, 230.0, 222.22222222222223)","(5.5, 12.0, 12.245283018867925)","(13.0, 99999, 99990)","(26.0, 40.0, 35.86206896551724)","(31.0, 80.0, 69.0909090909091)","(71.0, 130.0, 125.0)","(101.0, 260.0, 245.0)","(51.0, 95.0, 87.5)"
10-01-2023 18:51:15.776449,"(17.0, 26.0, 23.555555555555557)","(1.2, 1.3, 1.298735632183908)","(81.0, 230.0, 222.22222222222223)","(5.5, 12.5, 12.245283018867925)","(13.0, 99999, 99990)","(26.0, 40.0, 35.86206896551724)","(31.0, 80.0, 70.0)","(71.0, 130.0, 125.0)","(101.0, 270.0, 256.6666666666667)","(51.0, 95.0, 87.5)"
10-01-2023 18:51:16.880426,"(17.0, 26.0, 23.555555555555557)","(1.2, 1.3, 1.298735632183908)","(81.0, 230.0, 222.22222222222223)","(5.5, 12.5, 12.23)","(13.0, 99999, 99990)","(26.0, 40.0, 35.86206896551724)","(31.0, 80.0, 70.0)","(71.0, 130.0, 125.0)","(101.0, 270.0, 256.6666666666667)","(51.0, 95.0, 87.5)"
10-01-2023 18:51:18.006034,"(17.0, 26.0, 23.555555555555557)","(1.2, 1.3, 1.298735632183908)","(81.0, 230.0, 222.22222222222223)","(5.5, 12.5, 12.23)","(13.0, 99999, 99990)","(26.0, 40.0, 35.86206896551724)","(31.0, 80.0, 70.0)","(71.0, 130.0, 125.0)","(101.0, 270.0, 256.6666666666667)","(51.0, 95.0, 87.5)"
10-01-2023 18:51:19.117382,"(17.0, 26.0, 23.555555555555557)","(1.2, 1.3, 1.298735632183908)","(81.0, 230.0, 222.22222222222223)","(5.5, 12.5, 12.23)","(13.0, 99999, 99990)","(26.0, 40.0, 35.86206896551724)","(31.0, 80.0, 70.0)","(71.0, 130.0, 125.0)","(101.0, 270.0, 256.6666666666667)","(51.0, 95.0, 87.5)"
10-01-2023 18:51:20.358007,"(17.0, 26.0, 23.555555555555557)","(1.2, 1.3, 1.298735632183908)","(81.0, 230.0, 222.22222222222223)","(5.5, 12.5, 12.23)","(13.0, 99999, 99990)","(26.0, 40.0, 35.86206896551724)","(31.0, 80.0, 70.0)","(71.0, 130.0, 125.0)","(101.0, 270.0, 256.6666666666667)","(51.0, 95.0, 87.5)"
10-01-2023 18:51:21.688096,"(17.0, 26.0, 23.555555555555557)","(1.2, 1.3, 1.298735632183908)","(81.0, 230.0, 222.22222222222223)","(5.5, 12.5, 12.23)","(13.0, 99999, 99990)","(26.0, 40.0, 35.86206896551724)","(31.0, 80.0, 70.0)","(71.0, 130.0, 125.0)","(101.0, 270.0, 266.0)","(51.0, 95.0, 87.5)"
10-01-2023 18:51:23.027540,"(17.0, 26.0, 23.555555555555557)","(1.2, 1.3, 1.2925531914893618)","(81.0, 230.0, 222.22222222222223)","(5.5, 12.5, 12.23)","(13.0, 99999, 99990)","(26.0, 40.0, 35.86206896551724)","(31.0, 80.0, 70.0)","(71.0, 130.0, 125.0)","(101.0, 290.0, 266.0)","(51.0, 95.0, 87.5)"
10-01-2023 18:51:24.272037,"(17.0, 26.0, 23.555555555555557)","(1.2, 1.3, 1.2925531914893618)","(81.0, 230.0, 222.22222222222223)","(5.5, 12.5, 12.23)","(13.0, 99999, 99990)","(26.0, 40.0, 35.86206896551724)","(31.0, 80.0, 75.0)","(71.0, 130.0, 125.0)","(101.0, 290.0, 280.0)","(51.0, 95.0, 87.5)"
10-01-2023 18:51:25.597736,"(17.0, 26.0, 23.555555555555557)","(1.2, 1.3, 1.2925531914893618)","(81.0, 230.0, 222.22222222222223)","(5.5, 12.5, 12.25)","(13.0, 99999, 99990)","(26.0, 40.0, 35.86206896551724)","(31.0, 80.0, 79.0)","(71.0, 130.0, 125.0)","(101.0, 320.0, 287.77777777777777)","(51.0, 95.0, 87.5)"
10-01-2023 18:51:26.943415,"(17.0, 26.0, 23.555555555555557)","(1.2, 1.3, 1.2925531914893618)","(81.0, 230.0, 222.22222222222223)","(5.5, 12.5, 12.25)","(13.0, 99999, 99990)","(26.0, 40.0, 35.86206896551724)","(31.0, 95.0, 63.888888888888886)","(71.0, 130.0, 125.0)","(101.0, 310.0, 287.77777777777777)","(51.0, 95.0, 87.5)"
10-01-2023 18:51:28.526806,"(17.0, 26.0, 23.555555555555557)","(1.2, 1.3, 1.2925531914893618)","(81.0, 230.0, 281.25)","(5.5, 12.5, 12.25)","(13.0, 99999, 99990)","(26.0, 40.0, 35.86206896551724)","(31.0, 95.0, 73.46153846153847)","(71.0, 130.0, 125.0)","(101.0, 310.0, 287.77777777777777)","(51.0, 95.0, 87.5)"
10-01-2023 18:51:29.747367,"(17.0, 26.0, 24.153846153846153)","(1.2, 1.3, 1.2925531914893618)","(81.0, 350.0, 294.0)","(5.5, 12.5, 12.25)","(13.0, 99999, 99990)","(26.0, 40.0, 35.86206896551724)","(31.0, 95.0, 78.75)","(71.0, 130.0, 125.0)","(101.0, 310.0, 287.77777777777777)","(51.0, 95.0, 87.5)"
10-01-2023 18:51:30.904596,"(17.0, 26.0, 24.153846153846153)","(1.2, 1.3, 1.2925531914893618)","(81.0, 330.0, 272.0)","(5.5, 12.5, 12.323529411764707)","(13.0, 99999, 99990)","(26.0, 40.0, 35.86206896551724)","(31.0, 90.0, 73.63636363636364)","(71.0, 130.0, 125.0)","(101.0, 310.0, 287.77777777777777)","(51.0, 95.0, 87.5)"
10-01-2023 18:51:32.071999,"(17.0, 26.0, 24.153846153846153)","(1.2, 1.3, 1.2964444444444445)","(81.0, 320.0, 272.0)","(5.5, 12.5, 12.323529411764707)","(13.0, 99999, 99990)","(26.0, 40.0, 35.86206896551724)","(31.0, 90.0, 73.63636363636364)","(71.0, 130.0, 125.0)","(101.0, 310.0, 287.77777777777777)","(51.0, 95.0, 87.5)"
10-01-2023 18:51:33.275642,"(17.0, 26.0, 24.153846153846153)","(1.2, 1.3, 1.2964444444444445)","(81.0, 320.0, 269.09090909090907)","(5.5, 12.5, 12.323529411764707)","(13.0, 99999, 99990)","(26.0, 40.0, 35.86206896551724)","(31.0, 90.0, 73.63636363636364)","(71.0, 130.0, 125.0)","(101.0, 310.0, 287.77777777777777)","(51.0, 95.0, 87.5)"
10-01-2023 18:51:34.513621,"(17.0, 26.0, 24.153846153846153)","(1.2, 1.3, 1.2957894736842106)","(81.0, 320.0, 258.75)","(5.5, 12.5, 12.323529411764707)","(13.0, 99999, 99990)","(26.0, 40.0, 35.86206896551724)","(31.0, 90.0, 73.63636363636364)","(71.0, 130.0, 125.0)","(101.0, 310.0, 287.77777777777777)","(51.0, 95.0, 87.5)"
10-01-2023 18:51:35.810855,"(17.0, 26.0, 24.153846153846153)","(1.2, 1.3, 1.2965333333333333)","(81.0, 320.0, 258.75)","(5.5, 12.5, 12.25)","(13.0, 99999, 99990)","(26.0, 40.0, 35.86206896551724)","(31.0, 90.0, 78.0)","(71.0, 130.0, 125.0)","(101.0, 310.0, 268.3333333333333)","(51.0, 95.0, 87.5)"
10-01-2023 18:51:37.183875,"(17.0, 26.0, 24.153846153846153)","(1.2, 1.3, 1.2965333333333333)","(81.0, 320.0, 258.75)","(5.5, 12.5, 12.25)","(13.0, 99999, 99990)","(26.0, 40.0, 35.86206896551724)","(31.0, 90.0, 78.0)","(71.0, 130.0, 125.0)","(101.0, 310.0, 268.3333333333333)","(51.0, 95.0, 87.5)"
10-01-2023 18:51:38.719615,"(17.0, 26.0, 24.153846153846153)","(1.2, 1.3, 1.29340206185567)","(81.0, 320.0, 258.75)","(5.5, 12.5, 12.363636363636363)","(13.0, 99999, 99990)","(26.0, 40.0, 35.86206896551724)","(31.0, 90.0, 78.0)","(71.0, 130.0, 125.0)","(101.0, 310.0, 268.3333333333333)","(51.0, 95.0, 87.5)"
10-01-2023 18:51:40.350522,"(17.0, 26.0, 24.153846153846153)","(1.2, 1.3, 1.29340206185567)","(81.0, 320.0, 258.75)","(5.5, 13.0, 12.5)","(13.0, 99999, 99990)","(26.0, 40.0, 35.86206896551724)","(31.0, 90.0, 73.5)","(71.0, 130.0, 125.0)","(101.0, 310.0, 268.3333333333333)","(51.0, 95.0, 87.5)"
10-01-2023 18:51:41.693763,"(17.0, 26.0, 24.153846153846153)","(1.2, 1.3, 1.29340206185567)","(81.0, 320.0, 258.75)","(5.5, 13.0, 12.5)","(13.0, 99999, 99990)","(26.0, 40.0, 35.86206896551724)","(31.0, 90.0, 73.5)","(71.0, 130.0, 125.0)","(101.0, 310.0, 268.3333333333333)","(51.0, 95.0, 87.5)"
10-01-2023 18:51:43.248481,"(17.0, 26.0, 23.714285714285715)","(1.2, 1.3, 1.2911926605504587)","(81.0, 320.0, 258.75)","(5.5, 13.0, 12.521739130434783)","(13.0, 99999, 99990)","(26.0, 40.0, 35.86206896551724)","(31.0, 90.0, 80.45454545454545)","(71.0, 130.0, 125.0)","(101.0, 310.0, 268.3333333333333)","(51.0, 95.0, 87.5)"
10-01-2023 18:51:44.728870,"(17.0, 25.0, 22.454545454545453)","(1.14, 1.3, 1.2911926605504587)","(91.0, 320.0, 258.75)","(6.5, 13.5, 12.521739130434783)","(15.0, 99999, 99990)","(26.0, 40.0, 35.86206896551724)","(31.0, 85.0, 80.45454545454545)","(61.0, 130.0, 125.0)","(101.0, 310.0, 268.3333333333333)","(51.0, 95.0, 87.5)"
10-01-2023 18:51:46.306632,"(17.0, 25.0, 22.846153846153847)","(1.14, 1.3, 1.2908333333333333)","(91.0, 320.0, 258.75)","(6.5, 13.5, 12.521739130434783)","(15.0, 99999, 99990)","(26.0, 40.0, 35.86206896551724)","(31.0, 85.0, 75.0)","(61.0, 130.0, 125.0)","(101.0, 310.0, 235.0)","(51.0, 95.0, 77.85714285714286)"
10-01-2023 18:51:47.696191,"(17.0, 25.0, 22.307692307692307)","(1.14, 1.3, 1.2908333333333333)","(91.0, 320.0, 258.75)","(6.5, 13.5, 12.521739130434783)","(15.0, 99999, 99990)","(26.0, 40.0, 35.86206896551724)","(31.0, 85.0, 72.14285714285714)","(61.0, 130.0, 125.71428571428572)","(101.0, 310.0, 235.0)","(51.0, 80.0, 77.27272727272727)"
10-01-2023 18:51:49.197759,"(17.0, 25.0, 22.307692307692307)","(1.14, 1.3, 1.2908333333333333)","(91.0, 320.0, 258.75)","(6.5, 13.5, 12.521739130434783)","(15.0, 99999, 99990)","(26.0, 40.0, 35.86206896551724)","(31.0, 85.0, 72.14285714285714)","(61.0, 130.0, 125.71428571428572)","(101.0, 310.0, 235.0)","(51.0, 80.0, 77.27272727272727)"
10-01-2023 18:51:50.618491,"(17.0, 25.0, 22.307692307692307)","(1.14, 1.3, 1.2908635097493038)","(91.0, 320.0, 258.75)","(6.5, 13.5, 12.6)","(15.0, 99999, 99990)","(26.0, 40.0, 35.86206896551724)","(31.0, 85.0, 72.14285714285714)","(61.0, 130.0, 125.71428571428572)","(101.0, 310.0, 250.0)","(51.0, 80.0, 63.33333333333333)"
10-01-2023 18:51:51.984346,"(17.0, 25.0, 22.307692307692307)","(1.14, 1.3, 1.2908635097493038)","(91.0, 320.0, 258.75)","(6.5, 13.5, 12.6)","(15.0, 99999, 99990)","(26.0, 40.0, 35.86206896551724)","(31.0, 85.0, 72.14285714285714)","(61.0, 130.0, 125.71428571428572)","(101.0, 310.0, 250.0)","(51.0, 80.0, 77.5)"
10-01-2023 18:51:53.404855,"(17.0, 25.0, 23.444444444444443)","(1.14, 1.3, 1.2908635097493038)","(91.0, 320.0, 258.75)","(6.5, 13.5, 12.6)","(15.0, 99999, 99990)","(26.0, 40.0, 35.86206896551724)","(31.0, 85.0, 71.66666666666667)","(61.0, 130.0, 126.0)","(101.0, 310.0, 250.0)","(51.0, 95.0, 91.11111111111111)"
10-01-2023 18:51:54.761092,"(17.0, 25.0, 23.444444444444443)","(1.14, 1.3, 1.2908635097493038)","(91.0, 320.0, 258.75)","(6.5, 13.5, 13.826315789473684)","(15.0, 99999, 99990)","(26.0, 40.0, 35.86206896551724)","(31.0, 85.0, 67.85714285714286)","(61.0, 130.0, 126.0)","(101.0, 310.0, 250.0)","(51.0, 95.0, 77.14285714285714)"
10-01-2023 18:51:56.091034,"(17.0, 25.0, 23.6875)","(1.14, 1.29, 1.2887837837837839)","(91.0, 320.0, 258.75)","(6.5, 14.0, 13.76086956521739)","(15.0, 99999, 99990)","(26.0, 40.0, 35.86206896551724)","(31.0, 85.0, 71.36363636363636)","(61.0, 130.0, 126.0)","(101.0, 310.0, 250.0)","(51.0, 90.0, 78.46153846153847)"
10-01-2023 18:51:57.430339,"(17.0, 25.0, 23.6875)","(1.14, 1.29, 1.2887837837837839)","(91.0, 320.0, 258.75)","(6.5, 14.0, 13.76086956521739)","(15.0, 99999, 99990)","(26.0, 40.0, 35.86206896551724)","(31.0, 85.0, 71.36363636363636)","(61.0, 130.0, 126.0)","(101.0, 310.0, 250.0)","(51.0, 90.0, 78.46153846153847)"
10-01-2023 18:51:58.755964,"(17.0, 25.0, 24.0)","(1.14, 1.29, 1.2888636363636363)","(91.0, 320.0, 258.75)","(6.5, 14.0, 13.76086956521739)","(15.0, 99999, 99990)","(26.0, 40.0, 35.86206896551724)","(31.0, 85.0, 67.27272727272727)","(61.0, 130.0, 127.0)","(101.0, 310.0, 250.0)","(51.0, 90.0, 81.1764705882353)"
10-01-2023 18:52:00.107247,"(17.0, 25.0, 24.0)","(1.14, 1.29, 1.2891121495327102)","(91.0, 320.0, 258.75)","(6.5, 14.0, 13.76086956521739)","(15.0, 99999, 99990)","(26.0, 40.0, 35.86206896551724)","(31.0, 80.0, 65.45454545454545)","(61.0, 130.0, 127.0)","(101.0, 310.0, 250.0)","(51.0, 90.0, 78.46153846153847)"
10-01-2023 18:52:01.473524,"(17.0, 25.0, 24.0)","(1.14, 1.29, 1.2891121495327102)","(91.0, 320.0, 258.75)","(6.5, 14.0, 13.746575342465754)","(15.0, 99999, 99990)","(26.0, 40.0, 35.86206896551724)","(31.0, 80.0, 91.81818181818181)","(61.0, 130.0, 127.0)","(101.0, 310.0, 250.0)","(51.0, 90.0, 79.28571428571429)"
10-01-2023 18:52:02.869494,"(17.0, 25.0, 24.0)","(1.14, 1.29, 1.2891121495327102)","(91.0, 320.0, 258.75)","(6.5, 14.0, 13.746575342465754)","(15.0, 99999, 99990)","(26.0, 40.0, 35.86206896551724)","(31.0, 110.0, 78.84615384615384)","(61.0, 130.0, 127.0)","(101.0, 310.0, 256.6666666666667)","(51.0, 90.0, 79.28571428571429)"
10-01-2023 18:52:04.217329,"(17.0, 25.0, 24.0)","(1.14, 1.29, 1.2891121495327102)","(91.0, 320.0, 267.5)","(6.5, 14.0, 13.746575342465754)","(15.0, 99999, 99990)","(26.0, 40.0, 35.86206896551724)","(31.0, 95.0, 78.84615384615384)","(61.0, 130.0, 127.0)","(101.0, 310.0, 256.6666666666667)","(51.0, 90.0, 81.1764705882353)"
10-01-2023 18:52:05.676408,"(17.0, 25.0, 24.0)","(1.14, 1.29, 1.2891121495327102)","(91.0, 320.0, 267.5)","(6.5, 14.0, 13.5)","(15.0, 99999, 99990)","(26.0, 40.0, 36.25)","(31.0, 95.0, 78.84615384615384)","(61.0, 130.0, 127.0)","(101.0, 310.0, 256.6666666666667)","(51.0, 90.0, 82.77777777777777)"
10-01-2023 18:52:07.154005,"(17.0, 25.0, 24.0)","(1.14, 1.29, 1.2883333333333333)","(91.0, 320.0, 290.0)","(6.5, 13.5, 13.113636363636363)","(15.0, 99999, 99990)","(26.0, 40.0, 36.25)","(31.0, 95.0, 75.3125)","(61.0, 130.0, 127.0)","(101.0, 310.0, 287.14285714285717)","(51.0, 85.0, 82.77777777777777)"
10-01-2023 18:52:08.680573,"(17.0, 25.0, 24.0)","(1.1, 1.3, 1.2893525179856116)","(101.0, 320.0, 290.0)","(7.5, 13.5, 13.113636363636363)","(17.0, 99999, 99990)","(26.0, 40.0, 36.25)","(31.0, 95.0, 75.3125)","(61.0, 130.0, 127.0)","(101.0, 310.0, 287.14285714285717)","(51.0, 85.0, 83.33333333333334)"
10-01-2023 18:52:10.103287,"(17.0, 25.0, 24.0)","(1.1, 1.3, 1.2901808785529716)","(101.0, 320.0, 290.0)","(7.5, 13.5, 13.113636363636363)","(17.0, 99999, 99990)","(26.0, 40.0, 36.25)","(31.0, 95.0, 75.3125)","(61.0, 130.0, 127.0)","(101.0, 310.0, 287.14285714285717)","(51.0, 85.0, 82.5)"
10-01-2023 18:52:11.397548,"(17.0, 25.0, 24.0)","(1.1, 1.3, 1.2901808785529716)","(101.0, 320.0, 290.0)","(7.5, 13.5, 13.06060606060606)","(17.0, 99999, 99990)","(26.0, 40.0, 36.25)","(31.0, 95.0, 75.3125)","(61.0, 130.0, 127.0)","(101.0, 310.0, 292.5)","(51.0, 85.0, 83.33333333333333)"
10-01-2023 18:52:12.711331,"(17.0, 25.0, 24.0)","(1.1, 1.3, 1.2901808785529716)","(101.0, 320.0, 290.0)","(7.5, 13.5, 13.06060606060606)","(17.0, 99999, 99990)","(26.0, 40.0, 36.25)","(31.0, 95.0, 86.25)","(61.0, 130.0, 127.0)","(101.0, 310.0, 292.5)","(51.0, 85.0, 82.5)"
10-01-2023 18:52:14.067138,"(17.0, 25.0, 23.95)","(1.1, 1.3, 1.2902564102564102)","(101.0, 320.0, 290.0)","(7.5, 13.5, 12.621212121212121)","(17.0, 99999, 99990)","(26.0, 40.0, 36.25)","(31.0, 90.0, 86.25)","(61.0, 130.0, 127.0)","(101.0, 310.0, 292.5)","(51.0, 85.0, 81.42857142857143)"
10-01-2023 18:52:15.452620,"(17.0, 25.0, 23.95)","(1.1, 1.3, 1.2923694779116466)","(101.0, 320.0, 290.0)","(7.5, 12.5, 12.55)","(16.0, 99999, 99990)","(26.0, 40.0, 35.885714285714286)","(31.0, 90.0, 77.5)","(61.0, 130.0, 127.0)","(101.0, 310.0, 292.5)","(51.0, 90.0, 81.42857142857143)"
10-01-2023 18:52:16.866361,"(17.0, 25.0, 23.95)","(1.1, 1.3, 1.292448132780083)","(101.0, 320.0, 290.0)","(7.5, 13.0, 12.55)","(16.0, 99999, 99990)","(26.0, 40.0, 35.885714285714286)","(31.0, 85.0, 73.46153846153847)","(61.0, 130.0, 127.0)","(101.0, 310.0, 292.5)","(51.0, 90.0, 72.22222222222223)"
10-01-2023 18:52:18.805088,"(17.0, 25.0, 23.95)","(1.1, 1.3, 1.292255319148936)","(101.0, 320.0, 290.0)","(7.5, 13.0, 12.55)","(16.0, 99999, 99990)","(26.0, 40.0, 35.885714285714286)","(31.0, 85.0, 71.36363636363636)","(61.0, 130.0, 127.0)","(101.0, 310.0, 290.0)","(51.0, 85.0, 81.66666666666667)"
10-01-2023 18:52:20.648034,"(17.0, 25.0, 23.95)","(1.1, 1.3, 1.292255319148936)","(101.0, 320.0, 290.0)","(7.5, 13.0, 12.5625)","(16.0, 99999, 99990)","(26.0, 40.0, 35.885714285714286)","(31.0, 85.0, 68.33333333333333)","(61.0, 130.0, 127.0)","(101.0, 310.0, 290.0)","(51.0, 80.0, 74.44444444444444)"
10-01-2023 18:52:22.099211,"(17.0, 25.0, 23.95)","(1.1, 1.3, 1.292255319148936)","(101.0, 320.0, 290.0)","(7.5, 13.0, 12.5625)","(16.0, 99999, 99990)","(26.0, 40.0, 35.885714285714286)","(31.0, 85.0, 68.33333333333333)","(61.0, 130.0, 127.0)","(101.0, 310.0, 290.0)","(51.0, 80.0, 72.0)"
