,My Catalina,Starburst Candy,Just A Brew,Major Sentence,Donnington Girl,Lederhosen Boy,Rumour Is
12-01-2023 17:41:24.385488,"(1.75, 2.72, 2.6075)","(10.0, 20.0, 18.94)","(41.0, 310.0, 85.81818181818181)","(41.0, 440.0, 105.0)","(3.7, 5.4, 5.08)","(4.2, 6.4, 6.1000000000000005)","(14.0, 32.0, 20.4375)"
12-01-2023 17:41:25.492881,"(1.75, 2.72, 2.6075)","(10.0, 20.0, 18.94)","(41.0, 310.0, 85.81818181818181)","(41.0, 440.0, 105.0)","(3.7, 5.4, 5.08)","(4.2, 6.4, 6.1000000000000005)","(14.0, 32.0, 20.4375)"
12-01-2023 17:41:26.600235,"(1.75, 2.72, 2.6075)","(10.0, 20.0, 18.94)","(41.0, 310.0, 85.81818181818181)","(41.0, 440.0, 105.0)","(3.7, 5.4, 5.08)","(4.2, 6.4, 6.1000000000000005)","(14.0, 32.0, 20.4375)"
12-01-2023 17:41:27.714484,"(1.75, 2.72, 2.6075)","(10.0, 20.0, 18.94)","(41.0, 310.0, 85.81818181818181)","(41.0, 440.0, 105.0)","(3.7, 5.4, 5.08)","(4.2, 6.4, 6.1000000000000005)","(14.0, 32.0, 20.4375)"
12-01-2023 17:41:28.869907,"(1.75, 2.72, 2.6075)","(10.0, 20.0, 18.94)","(41.0, 310.0, 85.81818181818181)","(41.0, 440.0, 105.0)","(3.7, 5.4, 5.08)","(4.2, 6.4, 6.1000000000000005)","(14.0, 32.0, 20.4375)"
12-01-2023 17:41:30.127141,"(1.75, 2.72, 2.6075)","(10.0, 20.0, 18.94)","(41.0, 310.0, 85.81818181818181)","(41.0, 440.0, 105.0)","(3.7, 5.4, 5.08)","(4.2, 6.4, 6.1000000000000005)","(14.0, 32.0, 20.4375)"
12-01-2023 17:41:31.291052,"(1.75, 2.72, 2.6075)","(10.0, 20.0, 18.94)","(41.0, 310.0, 85.81818181818181)","(41.0, 440.0, 105.0)","(3.7, 5.4, 5.08)","(4.2, 6.4, 6.1000000000000005)","(14.0, 32.0, 20.4375)"
12-01-2023 17:41:32.372155,"(1.75, 2.72, 2.6075)","(10.0, 20.0, 18.94)","(41.0, 310.0, 85.81818181818181)","(41.0, 440.0, 105.0)","(3.7, 5.4, 5.08)","(4.2, 6.4, 6.1000000000000005)","(14.0, 32.0, 20.4375)"
12-01-2023 17:41:33.635842,"(1.75, 2.72, 2.6075)","(10.0, 20.0, 18.94)","(41.0, 310.0, 85.81818181818181)","(41.0, 440.0, 105.0)","(3.7, 5.4, 5.08)","(4.2, 6.4, 6.1000000000000005)","(14.0, 32.0, 20.4375)"
12-01-2023 17:41:34.727246,"(1.75, 2.72, 2.6075)","(10.0, 20.0, 18.94)","(41.0, 310.0, 85.81818181818181)","(41.0, 440.0, 105.0)","(3.7, 5.4, 5.08)","(4.2, 6.4, 6.1000000000000005)","(14.0, 32.0, 20.4375)"
12-01-2023 17:41:35.862113,"(1.75, 2.72, 2.6075)","(10.0, 20.0, 18.94)","(41.0, 310.0, 85.81818181818181)","(41.0, 440.0, 105.0)","(3.7, 5.4, 5.08)","(4.2, 6.4, 6.1000000000000005)","(14.0, 32.0, 20.4375)"
12-01-2023 17:41:36.978952,"(1.75, 2.72, 2.6075)","(10.0, 20.0, 18.94)","(41.0, 310.0, 85.81818181818181)","(41.0, 440.0, 105.0)","(3.7, 5.4, 5.08)","(4.2, 6.4, 6.1000000000000005)","(14.0, 32.0, 20.4375)"
12-01-2023 17:41:38.057301,"(1.75, 2.72, 2.6075)","(10.0, 20.0, 18.94)","(41.0, 310.0, 85.81818181818181)","(41.0, 440.0, 105.0)","(3.7, 5.4, 5.08)","(4.2, 6.4, 6.1000000000000005)","(14.0, 32.0, 20.4375)"
12-01-2023 17:41:39.107800,"(1.75, 2.72, 2.6075)","(10.0, 20.0, 18.94)","(41.0, 310.0, 85.81818181818181)","(41.0, 440.0, 105.0)","(3.7, 5.4, 5.08)","(4.2, 6.4, 6.1000000000000005)","(14.0, 32.0, 20.4375)"
12-01-2023 17:41:40.267279,"(1.75, 2.72, 2.6075)","(10.0, 20.0, 18.94)","(41.0, 310.0, 85.81818181818181)","(41.0, 440.0, 105.0)","(3.7, 5.4, 5.08)","(4.2, 6.4, 6.1000000000000005)","(14.0, 32.0, 20.4375)"
12-01-2023 17:41:41.394189,"(1.75, 2.72, 2.6075)","(10.0, 20.0, 18.94)","(41.0, 310.0, 85.81818181818181)","(41.0, 440.0, 105.0)","(3.7, 5.4, 5.08)","(4.2, 6.4, 6.1000000000000005)","(14.0, 32.0, 20.4375)"
12-01-2023 17:41:42.394765,"(1.75, 2.72, 2.6075)","(10.0, 20.0, 18.94)","(41.0, 310.0, 85.81818181818181)","(41.0, 440.0, 105.0)","(3.7, 5.4, 5.08)","(4.2, 6.4, 6.1000000000000005)","(14.0, 32.0, 20.4375)"
12-01-2023 17:41:43.483073,"(1.75, 2.72, 2.6075)","(10.0, 20.0, 18.94)","(41.0, 310.0, 85.81818181818181)","(41.0, 440.0, 105.0)","(3.7, 5.4, 5.08)","(4.2, 6.4, 6.1000000000000005)","(14.0, 32.0, 20.4375)"
12-01-2023 17:41:44.514907,"(1.75, 2.72, 2.6075)","(10.0, 20.0, 18.94)","(41.0, 310.0, 85.81818181818181)","(41.0, 440.0, 105.0)","(3.7, 5.4, 5.08)","(4.2, 6.4, 6.1000000000000005)","(14.0, 32.0, 20.4375)"
12-01-2023 17:41:45.545878,"(1.75, 2.72, 2.6075)","(10.0, 20.0, 18.94)","(41.0, 310.0, 114.28571428571429)","(41.0, 440.0, 105.0)","(3.7, 5.4, 5.08)","(4.2, 6.4, 6.1000000000000005)","(14.0, 32.0, 20.4375)"
12-01-2023 17:41:46.552771,"(1.75, 2.72, 2.6075)","(10.0, 20.0, 18.94)","(41.0, 310.0, 114.28571428571429)","(41.0, 440.0, 105.0)","(3.7, 5.4, 5.08)","(4.2, 6.4, 6.1000000000000005)","(14.0, 32.0, 20.4375)"
12-01-2023 17:41:47.620052,"(1.75, 2.72, 2.6075)","(10.0, 20.0, 18.94)","(41.0, 310.0, 114.28571428571429)","(41.0, 440.0, 105.0)","(3.7, 5.4, 5.08)","(4.2, 6.4, 6.1000000000000005)","(14.0, 32.0, 20.4375)"
12-01-2023 17:41:48.706853,"(1.75, 2.72, 2.6075)","(10.0, 20.0, 18.94)","(41.0, 310.0, 114.28571428571429)","(41.0, 440.0, 105.0)","(3.7, 5.4, 5.08)","(4.2, 6.4, 6.1000000000000005)","(14.0, 32.0, 20.4375)"
12-01-2023 17:41:49.792819,"(1.75, 2.72, 2.6075)","(10.0, 20.0, 18.94)","(41.0, 310.0, 114.28571428571429)","(41.0, 440.0, 105.0)","(3.7, 5.4, 5.08)","(4.2, 6.4, 6.1000000000000005)","(14.0, 32.0, 20.4375)"
12-01-2023 17:41:50.802845,"(1.75, 2.72, 2.6075)","(10.0, 20.0, 18.94)","(41.0, 310.0, 114.28571428571429)","(41.0, 440.0, 105.0)","(3.7, 5.4, 5.08)","(4.2, 6.4, 6.1000000000000005)","(14.0, 32.0, 20.4375)"
12-01-2023 17:41:51.853158,"(1.75, 2.72, 2.6075)","(10.0, 20.0, 18.94)","(41.0, 310.0, 114.28571428571429)","(41.0, 440.0, 105.0)","(3.7, 5.4, 5.08)","(4.2, 6.4, 6.1000000000000005)","(14.0, 32.0, 20.4375)"
12-01-2023 17:41:52.966026,"(1.75, 2.72, 2.6075)","(10.0, 20.0, 18.94)","(41.0, 310.0, 114.28571428571429)","(41.0, 440.0, 105.0)","(3.7, 5.4, 5.08)","(4.2, 6.4, 6.1000000000000005)","(14.0, 32.0, 20.4375)"
12-01-2023 17:41:53.948233,"(1.75, 2.72, 2.6075)","(10.0, 20.0, 18.94)","(41.0, 310.0, 114.28571428571429)","(41.0, 440.0, 105.0)","(3.7, 5.4, 5.08)","(4.2, 6.4, 6.1000000000000005)","(14.0, 32.0, 20.4375)"
12-01-2023 17:41:54.946545,"(1.75, 2.72, 2.6075)","(10.0, 20.0, 18.94)","(41.0, 310.0, 114.28571428571429)","(41.0, 440.0, 105.0)","(3.7, 5.4, 5.08)","(4.2, 6.4, 6.1000000000000005)","(14.0, 32.0, 20.4375)"
12-01-2023 17:41:55.978195,"(1.75, 2.72, 2.6075)","(10.0, 20.0, 18.94)","(41.0, 310.0, 114.28571428571429)","(41.0, 440.0, 105.0)","(3.7, 5.4, 5.08)","(4.2, 6.4, 6.1000000000000005)","(14.0, 32.0, 20.4375)"
12-01-2023 17:41:56.952621,"(1.75, 2.72, 2.6075)","(10.0, 20.0, 18.94)","(41.0, 310.0, 114.28571428571429)","(41.0, 440.0, 105.0)","(3.7, 5.4, 5.08)","(4.2, 6.4, 6.1000000000000005)","(14.0, 32.0, 20.4375)"
12-01-2023 17:41:57.964362,"(1.75, 2.72, 2.6075)","(10.0, 20.0, 18.94)","(41.0, 310.0, 114.28571428571429)","(41.0, 440.0, 105.0)","(3.7, 5.4, 5.08)","(4.2, 6.4, 6.1000000000000005)","(14.0, 32.0, 20.4375)"
12-01-2023 17:41:59.115518,"(1.75, 2.72, 2.6075)","(10.0, 20.0, 18.94)","(41.0, 310.0, 114.28571428571429)","(41.0, 440.0, 105.0)","(3.7, 5.4, 5.08)","(4.2, 6.4, 6.1000000000000005)","(14.0, 32.0, 20.4375)"
12-01-2023 17:42:00.229867,"(1.75, 2.72, 2.6075)","(10.0, 20.0, 18.94)","(41.0, 310.0, 114.28571428571429)","(41.0, 440.0, 105.0)","(3.7, 5.4, 5.08)","(4.2, 6.4, 6.1000000000000005)","(14.0, 32.0, 20.4375)"
12-01-2023 17:42:01.339364,"(1.75, 2.72, 2.6075)","(10.0, 20.0, 18.94)","(41.0, 310.0, 114.28571428571429)","(41.0, 440.0, 105.0)","(3.7, 5.4, 5.08)","(4.2, 6.4, 6.1000000000000005)","(14.0, 32.0, 20.4375)"
12-01-2023 17:42:02.413776,"(1.75, 2.72, 2.6075)","(10.0, 20.0, 18.94)","(41.0, 310.0, 114.28571428571429)","(41.0, 440.0, 105.0)","(3.7, 5.4, 5.08)","(4.2, 6.4, 6.1000000000000005)","(14.0, 32.0, 20.4375)"
12-01-2023 17:42:03.458531,"(1.75, 2.72, 2.6075)","(10.0, 20.0, 18.94)","(41.0, 310.0, 114.28571428571429)","(41.0, 440.0, 105.0)","(3.7, 5.4, 5.08)","(4.2, 6.4, 6.1000000000000005)","(14.0, 32.0, 20.4375)"
12-01-2023 17:42:04.514114,"(1.75, 2.72, 2.6075)","(10.0, 20.0, 18.94)","(41.0, 310.0, 114.28571428571429)","(41.0, 440.0, 105.0)","(3.7, 5.4, 5.08)","(4.2, 6.4, 6.1000000000000005)","(14.0, 32.0, 20.4375)"
12-01-2023 17:42:05.551707,"(1.75, 2.72, 2.6075)","(10.0, 20.0, 18.94)","(41.0, 310.0, 114.28571428571429)","(41.0, 440.0, 105.0)","(3.7, 5.4, 5.08)","(4.2, 6.4, 6.1000000000000005)","(14.0, 32.0, 20.4375)"
12-01-2023 17:42:06.507531,"(1.75, 2.72, 2.6075)","(10.0, 20.0, 18.94)","(41.0, 310.0, 114.28571428571429)","(41.0, 440.0, 105.0)","(3.7, 5.4, 5.08)","(4.2, 6.4, 6.1000000000000005)","(14.0, 32.0, 20.4375)"
12-01-2023 17:42:07.462261,"(1.75, 2.72, 2.6075)","(10.0, 20.0, 18.94)","(41.0, 310.0, 114.28571428571429)","(41.0, 440.0, 105.0)","(3.7, 5.4, 5.08)","(4.2, 6.4, 6.1000000000000005)","(14.0, 32.0, 20.4375)"
12-01-2023 17:42:08.483644,"(1.75, 2.72, 2.6075)","(10.0, 20.0, 18.94)","(41.0, 310.0, 114.28571428571429)","(41.0, 440.0, 105.0)","(3.7, 5.4, 5.08)","(4.2, 6.4, 6.1000000000000005)","(14.0, 32.0, 20.4375)"
12-01-2023 17:42:09.437200,"(1.75, 2.72, 2.6075)","(10.0, 20.0, 18.94)","(41.0, 310.0, 114.28571428571429)","(41.0, 440.0, 105.0)","(3.7, 5.4, 5.08)","(4.2, 6.4, 6.1000000000000005)","(14.0, 32.0, 20.4375)"
12-01-2023 17:42:10.404004,"(1.75, 2.72, 2.6075)","(10.0, 20.0, 18.94)","(41.0, 310.0, 114.28571428571429)","(41.0, 440.0, 105.0)","(3.7, 5.4, 5.08)","(4.2, 6.4, 6.1000000000000005)","(14.0, 32.0, 20.4375)"
12-01-2023 17:42:11.416668,"(1.75, 2.72, 2.6075)","(10.0, 20.0, 18.94)","(41.0, 310.0, 114.28571428571429)","(41.0, 440.0, 105.0)","(3.7, 5.4, 5.08)","(4.2, 6.4, 6.1000000000000005)","(14.0, 32.0, 20.4375)"
12-01-2023 17:42:12.472288,"(1.75, 2.72, 2.6075)","(10.0, 20.0, 18.94)","(41.0, 310.0, 114.28571428571429)","(41.0, 440.0, 105.0)","(3.7, 5.4, 5.08)","(4.2, 6.4, 6.1000000000000005)","(14.0, 32.0, 20.4375)"
12-01-2023 17:42:13.446264,"(1.75, 2.72, 2.6075)","(10.0, 20.0, 18.94)","(41.0, 310.0, 114.28571428571429)","(41.0, 440.0, 105.0)","(3.7, 5.4, 5.08)","(4.2, 6.4, 6.1000000000000005)","(14.0, 32.0, 20.4375)"
12-01-2023 17:42:14.489694,"(1.75, 2.72, 2.6075)","(10.0, 20.0, 18.94)","(41.0, 310.0, 114.28571428571429)","(41.0, 440.0, 105.0)","(3.7, 5.4, 5.08)","(4.2, 6.4, 6.1000000000000005)","(14.0, 32.0, 20.4375)"
12-01-2023 17:42:15.544091,"(1.75, 2.72, 2.6075)","(10.0, 20.0, 18.94)","(41.0, 310.0, 114.28571428571429)","(41.0, 440.0, 105.0)","(3.7, 5.4, 5.08)","(4.2, 6.4, 6.1000000000000005)","(14.0, 32.0, 20.4375)"
12-01-2023 17:42:16.641778,"(1.75, 2.72, 2.6075)","(10.0, 20.0, 18.94)","(41.0, 310.0, 114.28571428571429)","(41.0, 440.0, 105.0)","(3.7, 5.4, 5.08)","(4.2, 6.4, 6.1000000000000005)","(14.0, 32.0, 20.4375)"
12-01-2023 17:42:17.626477,"(1.75, 2.72, 2.6075)","(10.0, 20.0, 18.94)","(41.0, 310.0, 114.28571428571429)","(41.0, 440.0, 105.0)","(3.7, 5.5, 4.366666666666666)","(4.2, 6.4, 6.1000000000000005)","(14.0, 32.0, 20.4375)"
12-01-2023 17:42:18.660864,"(1.75, 2.72, 2.6075)","(10.0, 20.0, 18.94)","(41.0, 310.0, 114.28571428571429)","(41.0, 440.0, 105.0)","(3.7, 5.5, 4.366666666666666)","(4.2, 6.4, 6.1000000000000005)","(14.0, 32.0, 20.4375)"
12-01-2023 17:42:19.766174,"(1.75, 2.72, 2.6075)","(10.0, 20.0, 18.94)","(41.0, 310.0, 114.28571428571429)","(41.0, 440.0, 105.0)","(3.7, 5.5, 4.366666666666666)","(4.2, 6.4, 6.1000000000000005)","(14.0, 32.0, 20.4375)"
12-01-2023 17:42:20.872454,"(1.75, 2.72, 2.6075)","(10.0, 20.0, 18.94)","(41.0, 310.0, 114.28571428571429)","(41.0, 440.0, 105.0)","(3.7, 5.5, 4.366666666666666)","(4.2, 6.4, 6.1000000000000005)","(14.0, 32.0, 20.4375)"
12-01-2023 17:42:21.897653,"(1.75, 2.72, 2.6075)","(10.0, 20.0, 18.94)","(41.0, 310.0, 114.28571428571429)","(41.0, 440.0, 105.0)","(3.7, 5.5, 4.366666666666666)","(4.2, 6.4, 6.1000000000000005)","(14.0, 32.0, 20.4375)"
12-01-2023 17:42:22.894098,"(1.75, 2.72, 2.6075)","(10.0, 20.0, 18.94)","(41.0, 310.0, 114.28571428571429)","(41.0, 440.0, 105.0)","(3.7, 5.5, 4.366666666666666)","(4.2, 6.4, 6.1000000000000005)","(14.0, 32.0, 20.4375)"
12-01-2023 17:42:23.975538,"(1.75, 2.72, 2.6075)","(10.0, 20.0, 18.94)","(41.0, 310.0, 114.28571428571429)","(41.0, 440.0, 105.0)","(3.7, 5.5, 4.366666666666666)","(4.2, 6.4, 6.1000000000000005)","(14.0, 32.0, 20.4375)"
12-01-2023 17:42:24.988182,"(1.75, 2.72, 2.6075)","(10.0, 20.0, 18.94)","(41.0, 310.0, 114.28571428571429)","(41.0, 440.0, 105.0)","(3.7, 5.5, 4.366666666666666)","(4.2, 6.4, 6.1000000000000005)","(14.0, 32.0, 20.4375)"
12-01-2023 17:42:26.033131,"(1.75, 2.72, 2.6075)","(10.0, 20.0, 18.94)","(41.0, 310.0, 114.28571428571429)","(41.0, 440.0, 105.0)","(3.7, 5.5, 4.366666666666666)","(4.2, 6.4, 6.1000000000000005)","(14.0, 32.0, 20.4375)"
12-01-2023 17:42:27.204274,"(1.75, 2.72, 2.6075)","(10.0, 20.0, 18.94)","(41.0, 310.0, 114.28571428571429)","(41.0, 440.0, 105.0)","(3.7, 5.5, 4.2)","(4.2, 6.4, 6.1000000000000005)","(14.0, 32.0, 20.4375)"
12-01-2023 17:42:28.360290,"(1.75, 2.72, 2.6075)","(10.0, 20.0, 18.94)","(41.0, 310.0, 114.28571428571429)","(41.0, 440.0, 105.0)","(3.7, 6.2, 4.676923076923077)","(4.2, 6.4, 6.1000000000000005)","(14.0, 32.0, 20.4375)"
12-01-2023 17:42:29.435284,"(1.75, 2.72, 2.6075)","(10.0, 20.0, 18.94)","(41.0, 310.0, 114.28571428571429)","(41.0, 440.0, 105.0)","(3.7, 6.0, 4.676923076923077)","(4.2, 6.4, 6.1000000000000005)","(14.0, 32.0, 20.4375)"
12-01-2023 17:42:30.546889,"(1.75, 2.72, 2.6075)","(10.0, 20.0, 18.94)","(41.0, 310.0, 114.28571428571429)","(41.0, 440.0, 105.0)","(3.7, 6.0, 4.676923076923077)","(4.2, 6.4, 6.1000000000000005)","(14.0, 32.0, 20.4375)"
12-01-2023 17:42:31.635576,"(1.75, 2.72, 2.6075)","(10.0, 20.0, 18.94)","(41.0, 310.0, 114.28571428571429)","(41.0, 440.0, 105.0)","(3.7, 6.0, 4.676923076923077)","(4.2, 6.4, 6.1000000000000005)","(14.0, 32.0, 20.4375)"
12-01-2023 17:42:32.690105,"(1.75, 2.72, 2.6075)","(10.0, 20.0, 18.94)","(41.0, 310.0, 114.28571428571429)","(41.0, 440.0, 105.0)","(3.7, 6.0, 4.676923076923077)","(4.2, 6.4, 6.1000000000000005)","(14.0, 32.0, 20.4375)"
12-01-2023 17:42:33.617926,"(1.75, 2.72, 2.6075)","(10.0, 20.0, 18.94)","(41.0, 310.0, 114.28571428571429)","(41.0, 440.0, 105.0)","(3.7, 6.0, 4.676923076923077)","(4.2, 6.4, 6.1000000000000005)","(14.0, 32.0, 20.4375)"
12-01-2023 17:42:34.715578,"(1.75, 2.72, 2.6075)","(10.0, 20.0, 18.94)","(41.0, 310.0, 114.28571428571429)","(41.0, 440.0, 105.0)","(3.7, 6.0, 4.707692307692308)","(4.2, 6.4, 6.1000000000000005)","(14.0, 32.0, 20.4375)"
12-01-2023 17:42:35.770003,"(1.75, 2.72, 2.6075)","(10.0, 20.0, 18.94)","(41.0, 310.0, 114.28571428571429)","(41.0, 440.0, 105.0)","(3.7, 6.0, 4.707692307692308)","(4.2, 6.4, 6.1000000000000005)","(14.0, 32.0, 20.4375)"
12-01-2023 17:42:36.876684,"(1.75, 2.72, 2.6075)","(10.0, 20.0, 18.94)","(41.0, 310.0, 114.28571428571429)","(41.0, 440.0, 105.0)","(3.7, 6.0, 4.707692307692308)","(4.2, 6.4, 6.1000000000000005)","(14.0, 32.0, 21.72222222222222)"
12-01-2023 17:42:38.106658,"(1.75, 2.72, 2.6075)","(10.0, 20.0, 18.94)","(41.0, 310.0, 85.81818181818181)","(41.0, 440.0, 105.0)","(3.7, 6.0, 4.707692307692308)","(4.2, 6.4, 6.1000000000000005)","(14.0, 32.0, 21.72222222222222)"
12-01-2023 17:42:39.370865,"(1.75, 2.72, 2.6075)","(10.0, 20.0, 18.94)","(41.0, 310.0, 85.81818181818181)","(41.0, 440.0, 105.0)","(3.7, 6.0, 4.707692307692308)","(4.2, 6.4, 6.1000000000000005)","(14.0, 32.0, 21.72222222222222)"
12-01-2023 17:42:40.584733,"(1.75, 2.72, 2.6075)","(10.0, 20.0, 18.94)","(41.0, 310.0, 85.81818181818181)","(41.0, 440.0, 105.0)","(3.7, 6.0, 4.707692307692308)","(4.2, 6.4, 6.1000000000000005)","(14.0, 32.0, 21.72222222222222)"
12-01-2023 17:42:41.716365,"(1.75, 2.72, 2.6075)","(10.0, 20.0, 18.94)","(41.0, 310.0, 85.81818181818181)","(41.0, 440.0, 105.0)","(3.7, 6.0, 4.707692307692308)","(4.2, 6.4, 6.1000000000000005)","(14.0, 32.0, 21.72222222222222)"
12-01-2023 17:42:42.910286,"(1.75, 2.72, 2.6075)","(10.0, 20.0, 18.94)","(41.0, 310.0, 85.81818181818181)","(41.0, 440.0, 105.0)","(3.7, 6.0, 4.707692307692308)","(4.2, 6.4, 6.1000000000000005)","(14.0, 32.0, 21.72222222222222)"
12-01-2023 17:42:44.055951,"(1.75, 2.72, 2.6075)","(10.0, 20.0, 18.94)","(41.0, 310.0, 85.81818181818181)","(41.0, 440.0, 105.0)","(3.7, 6.0, 4.707692307692308)","(4.2, 6.4, 6.1000000000000005)","(14.0, 32.0, 21.72222222222222)"
12-01-2023 17:42:45.157747,"(1.75, 2.72, 2.6075)","(10.0, 20.0, 18.94)","(41.0, 310.0, 85.81818181818181)","(41.0, 440.0, 105.0)","(3.7, 6.0, 4.707692307692308)","(4.2, 6.4, 6.1000000000000005)","(14.0, 32.0, 21.72222222222222)"
12-01-2023 17:42:46.144129,"(1.75, 2.72, 2.6075)","(10.0, 20.0, 18.94)","(41.0, 310.0, 85.81818181818181)","(41.0, 440.0, 105.0)","(3.7, 6.0, 4.707692307692308)","(4.2, 6.4, 6.1000000000000005)","(14.0, 32.0, 21.72222222222222)"
12-01-2023 17:42:47.212176,"(1.75, 2.72, 2.6075)","(10.0, 20.0, 18.94)","(41.0, 310.0, 85.81818181818181)","(41.0, 440.0, 105.0)","(3.7, 6.0, 4.633333333333334)","(4.2, 6.4, 6.1000000000000005)","(14.0, 32.0, 21.72222222222222)"
12-01-2023 17:42:48.221373,"(1.75, 2.72, 2.17)","(10.0, 20.0, 18.94)","(41.0, 310.0, 85.81818181818181)","(41.0, 440.0, 105.0)","(3.7, 6.0, 4.633333333333334)","(4.2, 6.4, 6.1000000000000005)","(14.0, 32.0, 21.72222222222222)"
12-01-2023 17:42:49.170694,"(1.75, 2.72, 2.17)","(10.0, 20.0, 18.94)","(41.0, 310.0, 85.81818181818181)","(41.0, 440.0, 105.0)","(3.7, 6.0, 4.633333333333334)","(4.2, 6.4, 6.1000000000000005)","(14.0, 32.0, 21.72222222222222)"
12-01-2023 17:42:50.245975,"(1.75, 2.72, 2.17)","(10.0, 20.0, 18.94)","(41.0, 310.0, 85.81818181818181)","(41.0, 440.0, 105.0)","(3.7, 6.0, 4.633333333333334)","(4.2, 6.4, 6.1000000000000005)","(14.0, 32.0, 21.72222222222222)"
12-01-2023 17:42:51.488253,"(1.75, 2.72, 2.17)","(10.0, 20.0, 18.94)","(41.0, 310.0, 85.81818181818181)","(41.0, 440.0, 105.0)","(3.7, 6.0, 4.633333333333334)","(4.2, 6.4, 6.1000000000000005)","(14.0, 32.0, 21.72222222222222)"
12-01-2023 17:42:52.645307,"(1.75, 2.72, 2.17)","(10.0, 20.0, 18.94)","(41.0, 310.0, 85.81818181818181)","(41.0, 440.0, 105.0)","(3.7, 6.0, 4.633333333333334)","(4.2, 6.4, 6.1000000000000005)","(14.0, 32.0, 21.72222222222222)"
12-01-2023 17:42:53.805658,"(1.75, 2.72, 2.17)","(10.0, 20.0, 18.94)","(41.0, 310.0, 85.81818181818181)","(41.0, 440.0, 105.0)","(3.7, 6.0, 4.633333333333334)","(4.2, 6.4, 6.1000000000000005)","(14.0, 32.0, 21.72222222222222)"
12-01-2023 17:42:54.950017,"(1.75, 2.72, 2.17)","(10.0, 20.0, 18.94)","(41.0, 310.0, 85.81818181818181)","(41.0, 440.0, 105.0)","(3.7, 6.0, 4.633333333333334)","(4.2, 6.4, 6.1000000000000005)","(14.0, 32.0, 21.72222222222222)"
12-01-2023 17:42:56.112230,"(1.75, 2.72, 2.17)","(10.0, 20.0, 18.94)","(41.0, 310.0, 85.81818181818181)","(41.0, 440.0, 105.0)","(3.7, 6.0, 4.633333333333334)","(4.2, 6.4, 6.1000000000000005)","(14.0, 32.0, 21.72222222222222)"
12-01-2023 17:42:57.285473,"(1.75, 2.72, 2.17)","(10.0, 20.0, 18.94)","(41.0, 310.0, 85.81818181818181)","(41.0, 440.0, 105.0)","(3.7, 6.0, 4.633333333333334)","(4.2, 6.4, 6.1000000000000005)","(14.0, 32.0, 21.72222222222222)"
12-01-2023 17:42:58.442470,"(1.75, 2.72, 2.17)","(10.0, 20.0, 18.94)","(41.0, 310.0, 85.81818181818181)","(41.0, 440.0, 105.0)","(3.7, 6.0, 4.633333333333334)","(4.2, 6.4, 6.1000000000000005)","(14.0, 32.0, 21.72222222222222)"
12-01-2023 17:42:59.401535,"(1.75, 2.72, 2.17)","(10.0, 20.0, 18.94)","(41.0, 310.0, 85.81818181818181)","(41.0, 440.0, 105.0)","(3.7, 6.0, 4.633333333333334)","(4.2, 6.4, 6.1000000000000005)","(14.0, 32.0, 21.72222222222222)"
12-01-2023 17:43:00.457075,"(1.75, 2.72, 2.17)","(10.0, 20.0, 18.94)","(41.0, 310.0, 85.81818181818181)","(41.0, 440.0, 105.0)","(3.7, 6.0, 4.633333333333334)","(4.2, 6.4, 6.1000000000000005)","(14.0, 32.0, 21.72222222222222)"
12-01-2023 17:43:01.407938,"(1.75, 2.72, 2.17)","(10.0, 20.0, 18.94)","(41.0, 310.0, 85.81818181818181)","(41.0, 440.0, 105.0)","(3.7, 6.0, 4.633333333333334)","(4.2, 6.4, 6.1000000000000005)","(14.0, 32.0, 21.72222222222222)"
12-01-2023 17:43:02.431910,"(1.75, 2.72, 2.17)","(10.0, 20.0, 18.94)","(41.0, 310.0, 85.81818181818181)","(41.0, 440.0, 105.0)","(3.7, 6.0, 4.1244680851063835)","(4.2, 6.4, 6.1000000000000005)","(14.0, 32.0, 21.72222222222222)"
12-01-2023 17:43:03.496174,"(1.75, 2.72, 2.17)","(10.0, 20.0, 18.94)","(41.0, 310.0, 85.81818181818181)","(41.0, 440.0, 105.0)","(3.7, 6.0, 4.1244680851063835)","(4.2, 6.4, 6.1000000000000005)","(14.0, 32.0, 21.72222222222222)"
12-01-2023 17:43:04.563134,"(1.75, 2.72, 2.17)","(10.0, 20.0, 18.94)","(41.0, 310.0, 85.81818181818181)","(41.0, 440.0, 105.0)","(3.7, 6.0, 4.1244680851063835)","(4.2, 6.4, 6.1000000000000005)","(14.0, 32.0, 21.72222222222222)"
12-01-2023 17:43:05.569165,"(1.75, 2.72, 2.17)","(10.0, 20.0, 18.94)","(41.0, 310.0, 85.81818181818181)","(41.0, 440.0, 105.0)","(3.7, 6.0, 4.208333333333333)","(4.2, 6.4, 6.1000000000000005)","(14.0, 32.0, 21.72222222222222)"
12-01-2023 17:43:06.788190,"(1.75, 2.72, 2.17)","(10.0, 20.0, 18.94)","(41.0, 310.0, 85.81818181818181)","(41.0, 440.0, 105.0)","(3.7, 5.9, 4.791666666666667)","(4.2, 6.4, 6.1000000000000005)","(14.0, 32.0, 21.72222222222222)"
12-01-2023 17:43:07.981390,"(1.75, 2.72, 2.17)","(10.0, 20.0, 18.94)","(41.0, 310.0, 85.81818181818181)","(41.0, 440.0, 105.0)","(3.7, 5.9, 4.791666666666667)","(4.2, 6.4, 6.1000000000000005)","(14.0, 32.0, 21.72222222222222)"
