,All Inn Scooby,Moyarra Minstrel,Jaggers Lady,Stylish Ken,Soda Brock,Raw Panic,Smiling Spaniard,Dark Krystal
12-01-2023 09:01:09.957569,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 26.0, 21.555555555555557)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:01:11.051521,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 26.0, 21.555555555555557)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:01:12.131413,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 26.0, 21.555555555555557)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:01:13.116763,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 26.0, 21.555555555555557)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:01:14.159016,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 26.0, 21.555555555555557)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:01:15.218081,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 26.0, 21.555555555555557)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:01:16.257158,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 26.0, 21.555555555555557)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:01:17.275489,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 26.0, 21.555555555555557)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:01:18.279174,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 26.0, 21.555555555555557)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:01:19.307505,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 26.0, 21.555555555555557)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:01:20.351388,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 26.0, 21.555555555555557)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:01:21.445516,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 26.0, 21.555555555555557)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:01:22.417550,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 26.0, 21.555555555555557)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:01:23.388163,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 26.0, 21.555555555555557)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:01:24.409166,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 26.0, 21.555555555555557)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:01:25.437023,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 26.0, 21.555555555555557)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:01:26.395021,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 26.0, 21.555555555555557)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:01:27.374911,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 26.0, 21.555555555555557)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:01:28.449334,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 26.0, 21.555555555555557)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:01:29.511696,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 26.0, 21.555555555555557)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:01:30.521447,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 26.0, 21.555555555555557)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:01:31.541320,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 26.0, 21.555555555555557)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:01:32.634235,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 26.0, 21.555555555555557)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:01:33.767781,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 26.0, 21.555555555555557)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:01:34.863253,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 26.0, 21.555555555555557)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:01:35.896007,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 26.0, 21.555555555555557)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:01:36.905614,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 26.0, 21.555555555555557)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:01:37.948255,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 26.0, 21.555555555555557)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:01:39.032480,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 26.0, 21.555555555555557)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:01:40.163280,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 26.0, 21.555555555555557)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:01:41.237148,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 26.0, 21.555555555555557)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:01:42.216378,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 26.0, 21.555555555555557)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:01:43.306929,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 26.0, 21.555555555555557)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:01:44.383153,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 26.0, 21.555555555555557)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:01:45.372153,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 26.0, 21.555555555555557)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:01:46.343869,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 26.0, 21.555555555555557)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:01:47.346417,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 26.0, 21.555555555555557)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:01:48.354851,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 26.0, 21.555555555555557)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:01:49.413247,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 26.0, 21.555555555555557)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:01:50.413521,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 26.0, 21.555555555555557)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:01:51.408418,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 26.0, 21.555555555555557)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:01:52.438448,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 26.0, 21.555555555555557)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:01:53.409651,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 26.0, 21.555555555555557)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:01:54.436262,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 26.0, 21.555555555555557)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:01:55.433760,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 26.0, 21.555555555555557)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:01:56.447998,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 26.0, 21.555555555555557)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:01:57.437629,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 26.0, 21.555555555555557)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:01:58.426943,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 26.0, 21.555555555555557)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:01:59.370721,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 26.0, 21.555555555555557)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:02:00.398814,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 26.0, 21.555555555555557)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:02:01.516702,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 26.0, 21.555555555555557)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:02:02.485904,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 26.0, 21.555555555555557)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:02:03.525864,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 26.0, 21.555555555555557)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:02:04.668971,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 26.0, 21.555555555555557)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:02:05.753231,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 26.0, 21.555555555555557)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:02:06.846395,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 26.0, 21.555555555555557)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:02:08.001502,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 26.0, 21.555555555555557)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:02:09.194179,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 26.0, 21.555555555555557)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:02:10.202184,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 26.0, 21.555555555555557)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:02:11.263508,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 26.0, 21.555555555555557)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:02:12.340975,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 26.0, 21.555555555555557)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:02:13.372425,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 26.0, 21.555555555555557)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:02:14.388883,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 26.0, 21.555555555555557)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:02:15.341800,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 26.0, 21.555555555555557)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:02:16.357526,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 26.0, 21.555555555555557)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:02:17.361357,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 26.0, 21.555555555555557)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:02:18.439377,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 26.0, 21.555555555555557)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:02:19.482184,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 26.0, 21.555555555555557)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:02:20.482581,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 26.0, 21.555555555555557)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:02:21.543404,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 26.0, 21.555555555555557)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:02:22.680789,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 26.0, 21.555555555555557)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:02:23.787730,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 26.0, 21.555555555555557)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:02:24.795058,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 26.0, 21.555555555555557)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:02:25.869241,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 26.0, 21.555555555555557)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:02:27.043950,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 26.0, 21.555555555555557)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:02:28.157740,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 26.0, 21.555555555555557)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:02:29.364334,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 26.0, 21.555555555555557)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:02:30.442188,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 26.0, 21.555555555555557)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
12-01-2023 09:02:31.450382,"(5.0, 9.0, 7.973333333333333)","(15.0, 38.0, 26.863636363636363)","(3.7, 5.7, 4.822448979591837)","(3.0, 4.8, 3.730555555555555)","(12.0, 26.0, 21.555555555555557)","(9.0, 27.0, 19.416666666666668)","(9.0, 18.5, 10.083333333333334)","(6.5, 11.5, 9.4375)"
