,Fly To Eden,Tralee Beth,Remember Always,Oak Barrel,Whispering Misty,Act Of Kindness,Nora Carat,Hot Temper
11-01-2023 09:40:20.406574,"(4.6, 10.0, 9.35)","(2.0, 3.05, 2.651)","(13.0, 36.0, 26.833333333333332)","(21.0, 80.0, 65.75)","(5.0, 7.8, 7.384615384615385)","(13.0, 28.0, 26.81818181818182)","(13.0, 29.0, 26.666666666666668)","(8.0, 17.0, 15.280000000000001)"
11-01-2023 09:40:21.545666,"(4.6, 10.0, 9.35)","(2.0, 3.05, 2.651)","(13.0, 36.0, 26.833333333333332)","(21.0, 80.0, 65.75)","(5.0, 7.8, 7.384615384615385)","(13.0, 28.0, 26.81818181818182)","(13.0, 29.0, 26.666666666666668)","(8.0, 17.0, 15.280000000000001)"
11-01-2023 09:40:22.718800,"(4.6, 10.0, 9.35)","(2.0, 3.05, 2.8235294117647056)","(13.0, 36.0, 26.833333333333332)","(21.0, 80.0, 65.75)","(5.0, 7.8, 7.384615384615385)","(13.0, 28.0, 26.81818181818182)","(13.0, 29.0, 26.666666666666668)","(8.0, 17.0, 15.280000000000001)"
11-01-2023 09:40:23.847283,"(4.6, 10.0, 9.35)","(2.0, 3.05, 2.8235294117647056)","(13.0, 36.0, 26.833333333333332)","(21.0, 80.0, 65.75)","(5.0, 7.8, 7.384615384615385)","(13.0, 28.0, 26.81818181818182)","(13.0, 29.0, 26.666666666666668)","(8.0, 17.0, 15.280000000000001)"
11-01-2023 09:40:24.981981,"(4.6, 10.0, 9.35)","(2.0, 3.05, 2.8235294117647056)","(13.0, 36.0, 26.833333333333332)","(21.0, 80.0, 65.75)","(5.0, 7.8, 7.384615384615385)","(13.0, 28.0, 26.81818181818182)","(13.0, 29.0, 26.666666666666668)","(8.0, 17.0, 15.280000000000001)"
11-01-2023 09:40:26.138186,"(4.6, 10.0, 9.35)","(2.0, 3.05, 2.8235294117647056)","(13.0, 36.0, 26.833333333333332)","(21.0, 80.0, 65.75)","(5.0, 7.8, 7.384615384615385)","(13.0, 28.0, 26.81818181818182)","(13.0, 29.0, 26.666666666666668)","(8.0, 17.0, 15.280000000000001)"
11-01-2023 09:40:27.243292,"(4.6, 10.0, 9.35)","(2.0, 3.05, 2.8235294117647056)","(13.0, 36.0, 26.833333333333332)","(21.0, 80.0, 65.75)","(5.0, 7.8, 7.384615384615385)","(13.0, 28.0, 26.81818181818182)","(13.0, 29.0, 26.666666666666668)","(8.0, 17.0, 15.280000000000001)"
11-01-2023 09:40:28.313442,"(4.6, 10.0, 9.35)","(2.0, 3.05, 2.8235294117647056)","(13.0, 36.0, 26.833333333333332)","(21.0, 80.0, 65.75)","(5.0, 7.8, 7.384615384615385)","(13.0, 28.0, 26.81818181818182)","(13.0, 29.0, 26.666666666666668)","(8.0, 17.0, 15.280000000000001)"
11-01-2023 09:40:29.447307,"(4.6, 10.0, 9.35)","(2.0, 3.05, 2.8235294117647056)","(13.0, 36.0, 26.833333333333332)","(21.0, 80.0, 65.75)","(5.0, 7.8, 7.384615384615385)","(13.0, 28.0, 26.81818181818182)","(13.0, 29.0, 26.666666666666668)","(8.0, 17.0, 15.280000000000001)"
11-01-2023 09:40:30.597800,"(4.6, 10.0, 9.35)","(2.0, 3.05, 2.8235294117647056)","(13.0, 36.0, 26.833333333333332)","(21.0, 80.0, 65.75)","(5.0, 7.8, 7.384615384615385)","(13.0, 28.0, 26.81818181818182)","(13.0, 29.0, 26.666666666666668)","(8.0, 17.0, 15.280000000000001)"
11-01-2023 09:40:31.779310,"(4.6, 10.0, 9.35)","(2.0, 3.05, 2.8235294117647056)","(13.0, 36.0, 26.833333333333332)","(21.0, 80.0, 65.75)","(5.0, 7.8, 7.384615384615385)","(13.0, 28.0, 26.81818181818182)","(13.0, 29.0, 26.666666666666668)","(8.0, 17.0, 15.280000000000001)"
11-01-2023 09:40:32.905069,"(4.6, 10.0, 9.35)","(2.0, 3.05, 2.8235294117647056)","(13.0, 36.0, 26.833333333333332)","(21.0, 80.0, 65.75)","(5.0, 7.8, 7.384615384615385)","(13.0, 28.0, 26.81818181818182)","(13.0, 29.0, 26.666666666666668)","(8.0, 17.0, 15.280000000000001)"
11-01-2023 09:40:34.021741,"(4.6, 10.0, 9.35)","(2.0, 3.05, 2.8235294117647056)","(13.0, 36.0, 26.833333333333332)","(21.0, 80.0, 65.75)","(5.0, 7.8, 7.384615384615385)","(13.0, 28.0, 26.81818181818182)","(13.0, 29.0, 26.666666666666668)","(8.0, 17.0, 15.280000000000001)"
11-01-2023 09:40:35.162343,"(4.6, 10.0, 9.35)","(2.0, 3.05, 2.8235294117647056)","(13.0, 36.0, 26.833333333333332)","(21.0, 80.0, 65.75)","(5.0, 7.8, 7.384615384615385)","(13.0, 28.0, 26.81818181818182)","(13.0, 29.0, 26.666666666666668)","(8.0, 17.0, 15.280000000000001)"
11-01-2023 09:40:36.316136,"(4.6, 10.0, 9.35)","(2.0, 3.05, 2.8235294117647056)","(13.0, 36.0, 26.833333333333332)","(21.0, 80.0, 65.75)","(5.0, 7.8, 7.384615384615385)","(13.0, 28.0, 26.81818181818182)","(13.0, 29.0, 26.666666666666668)","(8.0, 17.0, 15.280000000000001)"
11-01-2023 09:40:37.448464,"(4.6, 10.0, 9.35)","(2.0, 3.05, 2.8235294117647056)","(13.0, 36.0, 26.833333333333332)","(21.0, 80.0, 65.75)","(5.0, 7.8, 7.384615384615385)","(13.0, 28.0, 26.81818181818182)","(13.0, 29.0, 26.666666666666668)","(8.0, 17.0, 15.280000000000001)"
11-01-2023 09:40:38.591018,"(4.6, 10.0, 9.35)","(2.0, 3.05, 2.8235294117647056)","(13.0, 36.0, 26.833333333333332)","(21.0, 80.0, 65.75)","(5.0, 7.8, 7.384615384615385)","(13.0, 28.0, 26.81818181818182)","(13.0, 29.0, 26.666666666666668)","(8.0, 17.0, 15.280000000000001)"
11-01-2023 09:40:39.739214,"(4.6, 10.0, 7.960000000000001)","(2.0, 3.05, 2.8235294117647056)","(13.0, 36.0, 26.833333333333332)","(21.0, 80.0, 65.75)","(5.0, 7.8, 7.384615384615385)","(13.0, 28.0, 26.81818181818182)","(13.0, 29.0, 26.666666666666668)","(8.0, 17.0, 15.280000000000001)"
11-01-2023 09:40:40.880017,"(4.6, 10.0, 7.960000000000001)","(2.0, 3.05, 2.8235294117647056)","(13.0, 36.0, 26.833333333333332)","(21.0, 80.0, 65.75)","(5.0, 7.8, 7.384615384615385)","(13.0, 28.0, 26.81818181818182)","(13.0, 29.0, 26.666666666666668)","(8.0, 17.0, 15.280000000000001)"
11-01-2023 09:40:41.997667,"(4.6, 10.0, 7.960000000000001)","(2.0, 3.05, 2.8235294117647056)","(13.0, 36.0, 26.833333333333332)","(21.0, 80.0, 65.75)","(5.0, 7.8, 7.384615384615385)","(13.0, 28.0, 26.81818181818182)","(13.0, 29.0, 24.333333333333336)","(8.0, 17.0, 15.280000000000001)"
11-01-2023 09:40:43.168379,"(4.6, 10.0, 7.960000000000001)","(2.0, 3.05, 2.8235294117647056)","(13.0, 36.0, 26.833333333333332)","(21.0, 80.0, 65.75)","(5.0, 7.8, 7.384615384615385)","(13.0, 28.0, 26.81818181818182)","(13.0, 29.0, 24.333333333333336)","(8.0, 17.0, 15.280000000000001)"
11-01-2023 09:40:44.354887,"(4.6, 10.0, 7.960000000000001)","(2.0, 3.05, 2.8235294117647056)","(13.0, 36.0, 26.833333333333332)","(21.0, 80.0, 65.75)","(5.0, 7.8, 7.384615384615385)","(13.0, 28.0, 26.81818181818182)","(13.0, 29.0, 24.333333333333336)","(8.0, 17.0, 15.280000000000001)"
11-01-2023 09:40:45.495430,"(4.6, 10.0, 7.960000000000001)","(2.0, 3.05, 2.679)","(13.0, 36.0, 26.833333333333332)","(21.0, 80.0, 65.75)","(5.0, 7.8, 7.384615384615385)","(13.0, 28.0, 26.81818181818182)","(13.0, 29.0, 24.333333333333336)","(8.0, 17.0, 15.280000000000001)"
11-01-2023 09:40:46.652194,"(4.6, 10.0, 7.960000000000001)","(2.0, 3.05, 2.679)","(13.0, 36.0, 26.833333333333332)","(21.0, 80.0, 65.75)","(5.0, 7.8, 7.384615384615385)","(13.0, 28.0, 26.81818181818182)","(13.0, 29.0, 24.333333333333336)","(8.0, 17.0, 15.280000000000001)"
11-01-2023 09:40:47.789899,"(4.6, 10.0, 7.960000000000001)","(2.0, 3.05, 2.679)","(13.0, 36.0, 26.833333333333332)","(21.0, 80.0, 65.75)","(5.0, 7.8, 7.384615384615385)","(13.0, 28.0, 26.81818181818182)","(13.0, 29.0, 24.333333333333336)","(8.0, 17.0, 15.280000000000001)"
11-01-2023 09:40:48.897831,"(4.6, 10.0, 7.960000000000001)","(2.0, 3.05, 2.679)","(13.0, 36.0, 26.833333333333332)","(21.0, 80.0, 65.75)","(5.0, 7.8, 7.384615384615385)","(13.0, 28.0, 26.81818181818182)","(13.0, 29.0, 24.333333333333336)","(8.0, 17.0, 15.280000000000001)"
11-01-2023 09:40:49.986095,"(4.6, 10.0, 6.533333333333333)","(2.0, 3.05, 2.679)","(13.0, 36.0, 26.833333333333332)","(21.0, 80.0, 65.75)","(5.0, 7.8, 7.384615384615385)","(13.0, 28.0, 26.81818181818182)","(13.0, 29.0, 24.333333333333336)","(8.0, 17.0, 15.280000000000001)"
11-01-2023 09:40:51.196769,"(4.6, 10.0, 6.533333333333333)","(2.0, 3.05, 2.679)","(13.0, 36.0, 26.833333333333332)","(21.0, 80.0, 65.75)","(5.0, 7.8, 7.384615384615385)","(13.0, 28.0, 26.81818181818182)","(13.0, 29.0, 24.333333333333336)","(8.0, 17.0, 15.280000000000001)"
11-01-2023 09:40:52.533105,"(4.6, 10.0, 6.533333333333333)","(2.0, 3.05, 2.679)","(13.0, 36.0, 26.833333333333332)","(21.0, 80.0, 65.75)","(5.0, 7.8, 7.384615384615385)","(13.0, 28.0, 26.81818181818182)","(13.0, 29.0, 24.333333333333336)","(8.0, 17.0, 15.280000000000001)"
11-01-2023 09:40:53.797420,"(4.6, 10.0, 6.533333333333333)","(2.0, 3.05, 2.679)","(13.0, 36.0, 26.833333333333332)","(21.0, 80.0, 65.75)","(5.0, 7.8, 7.384615384615385)","(13.0, 28.0, 26.81818181818182)","(13.0, 29.0, 24.333333333333336)","(8.0, 17.0, 15.280000000000001)"
11-01-2023 09:40:54.944792,"(4.6, 10.0, 6.533333333333333)","(2.0, 3.05, 2.84)","(13.0, 36.0, 26.833333333333332)","(21.0, 80.0, 65.75)","(5.0, 7.8, 7.384615384615385)","(13.0, 28.0, 26.81818181818182)","(13.0, 29.0, 24.333333333333336)","(8.0, 17.0, 15.280000000000001)"
11-01-2023 09:40:56.132986,"(4.6, 10.0, 6.533333333333333)","(2.0, 3.05, 2.84)","(13.0, 36.0, 26.833333333333332)","(21.0, 80.0, 65.75)","(5.0, 7.8, 7.384615384615385)","(13.0, 28.0, 26.81818181818182)","(13.0, 29.0, 24.333333333333336)","(8.0, 17.0, 15.280000000000001)"
11-01-2023 09:40:57.299234,"(4.6, 10.0, 6.533333333333333)","(2.0, 3.05, 2.84)","(13.0, 36.0, 26.833333333333332)","(21.0, 80.0, 65.75)","(5.0, 7.8, 7.384615384615385)","(13.0, 28.0, 26.81818181818182)","(13.0, 29.0, 24.333333333333336)","(8.0, 17.0, 15.280000000000001)"
11-01-2023 09:40:58.537073,"(4.6, 10.0, 6.533333333333333)","(2.0, 3.05, 2.84)","(13.0, 36.0, 26.833333333333332)","(21.0, 80.0, 65.75)","(5.0, 7.8, 7.384615384615385)","(13.0, 28.0, 26.81818181818182)","(13.0, 29.0, 24.333333333333336)","(8.0, 17.0, 15.280000000000001)"
11-01-2023 09:40:59.797549,"(4.6, 10.0, 6.533333333333333)","(2.0, 3.05, 2.84)","(13.0, 36.0, 26.833333333333332)","(21.0, 80.0, 65.75)","(5.0, 7.8, 7.384615384615385)","(13.0, 28.0, 26.81818181818182)","(13.0, 29.0, 24.333333333333336)","(8.0, 17.0, 15.280000000000001)"
11-01-2023 09:41:01.215003,"(4.6, 10.0, 6.533333333333333)","(2.0, 3.05, 2.84)","(13.0, 36.0, 26.833333333333332)","(21.0, 80.0, 65.75)","(5.0, 7.8, 7.384615384615385)","(13.0, 28.0, 26.81818181818182)","(13.0, 29.0, 24.333333333333336)","(8.0, 17.0, 15.280000000000001)"
11-01-2023 09:41:02.402741,"(4.6, 10.0, 6.533333333333333)","(2.0, 3.05, 2.84)","(13.0, 36.0, 26.833333333333332)","(21.0, 80.0, 65.75)","(5.0, 7.8, 7.384615384615385)","(13.0, 28.0, 26.81818181818182)","(13.0, 29.0, 24.333333333333336)","(8.0, 17.0, 15.280000000000001)"
11-01-2023 09:41:03.509353,"(4.6, 10.0, 6.533333333333333)","(2.0, 3.05, 2.84)","(13.0, 36.0, 26.833333333333332)","(21.0, 80.0, 65.75)","(5.0, 7.8, 7.384615384615385)","(13.0, 28.0, 26.81818181818182)","(13.0, 29.0, 24.333333333333336)","(8.0, 17.0, 15.280000000000001)"
11-01-2023 09:41:04.688158,"(4.6, 10.0, 6.533333333333333)","(2.0, 3.05, 2.84)","(13.0, 36.0, 26.833333333333332)","(21.0, 80.0, 65.75)","(5.0, 7.8, 7.384615384615385)","(13.0, 28.0, 26.81818181818182)","(13.0, 29.0, 24.333333333333336)","(8.0, 17.0, 15.280000000000001)"
11-01-2023 09:41:05.921650,"(4.6, 10.0, 6.533333333333333)","(2.0, 3.05, 2.84)","(13.0, 36.0, 26.833333333333332)","(21.0, 80.0, 65.75)","(5.0, 7.8, 7.384615384615385)","(13.0, 28.0, 26.81818181818182)","(13.0, 29.0, 24.333333333333336)","(8.0, 17.0, 15.280000000000001)"
11-01-2023 09:41:07.291801,"(4.6, 10.0, 6.533333333333333)","(2.0, 3.05, 2.84)","(13.0, 36.0, 26.833333333333332)","(21.0, 80.0, 65.75)","(5.0, 7.8, 7.384615384615385)","(13.0, 28.0, 26.81818181818182)","(13.0, 29.0, 24.333333333333336)","(8.0, 17.0, 15.280000000000001)"
11-01-2023 09:41:08.675779,"(4.6, 10.0, 6.533333333333333)","(2.0, 3.05, 2.84)","(13.0, 36.0, 26.833333333333332)","(21.0, 80.0, 65.75)","(5.0, 7.8, 7.384615384615385)","(13.0, 28.0, 26.81818181818182)","(13.0, 29.0, 24.333333333333336)","(8.0, 17.0, 15.280000000000001)"
11-01-2023 09:41:09.893414,"(4.6, 10.0, 6.533333333333333)","(2.0, 3.05, 2.84)","(13.0, 36.0, 26.833333333333332)","(21.0, 80.0, 65.75)","(5.0, 7.8, 7.384615384615385)","(13.0, 28.0, 26.81818181818182)","(13.0, 29.0, 24.333333333333336)","(8.0, 17.0, 15.280000000000001)"
11-01-2023 09:41:10.980724,"(4.6, 10.0, 6.533333333333333)","(2.0, 3.05, 2.84)","(13.0, 36.0, 26.833333333333332)","(21.0, 80.0, 65.75)","(5.0, 7.8, 7.384615384615385)","(13.0, 28.0, 26.81818181818182)","(13.0, 29.0, 24.333333333333336)","(8.0, 17.0, 15.280000000000001)"
11-01-2023 09:41:12.096778,"(4.6, 10.0, 6.533333333333333)","(2.0, 3.05, 2.84)","(13.0, 36.0, 26.833333333333332)","(21.0, 80.0, 65.75)","(5.0, 7.8, 7.384615384615385)","(13.0, 28.0, 26.81818181818182)","(13.0, 29.0, 24.333333333333336)","(8.0, 17.0, 15.280000000000001)"
11-01-2023 09:41:13.145379,"(4.6, 10.0, 6.533333333333333)","(2.0, 3.05, 2.84)","(13.0, 36.0, 26.833333333333332)","(21.0, 80.0, 65.75)","(5.0, 7.8, 7.384615384615385)","(13.0, 28.0, 26.81818181818182)","(13.0, 29.0, 24.333333333333336)","(8.0, 17.0, 15.280000000000001)"
11-01-2023 09:41:14.148611,"(4.6, 10.0, 6.533333333333333)","(2.0, 3.05, 2.84)","(13.0, 36.0, 26.833333333333332)","(21.0, 80.0, 65.75)","(5.0, 7.8, 7.384615384615385)","(13.0, 28.0, 26.81818181818182)","(13.0, 29.0, 24.333333333333336)","(8.0, 17.0, 15.280000000000001)"
11-01-2023 09:41:15.164469,"(4.6, 10.0, 6.533333333333333)","(2.0, 3.05, 2.84)","(13.0, 36.0, 26.833333333333332)","(21.0, 80.0, 65.75)","(5.0, 7.8, 7.384615384615385)","(13.0, 28.0, 26.81818181818182)","(13.0, 29.0, 24.333333333333336)","(8.0, 17.0, 15.280000000000001)"
11-01-2023 09:41:16.255071,"(4.6, 10.0, 6.533333333333333)","(2.0, 3.05, 2.84)","(13.0, 36.0, 26.833333333333332)","(21.0, 80.0, 65.75)","(5.0, 7.8, 7.384615384615385)","(13.0, 28.0, 26.81818181818182)","(13.0, 29.0, 24.333333333333336)","(8.0, 17.0, 15.280000000000001)"
11-01-2023 09:41:17.299469,"(4.6, 10.0, 6.533333333333333)","(2.0, 3.05, 2.84)","(13.0, 36.0, 26.833333333333332)","(21.0, 80.0, 65.75)","(5.0, 7.8, 7.384615384615385)","(13.0, 28.0, 26.81818181818182)","(13.0, 29.0, 24.333333333333336)","(8.0, 17.0, 15.280000000000001)"
11-01-2023 09:41:18.397706,"(4.6, 10.0, 6.533333333333333)","(2.0, 3.05, 2.84)","(13.0, 36.0, 26.833333333333332)","(21.0, 80.0, 65.75)","(5.0, 7.8, 7.384615384615385)","(13.0, 28.0, 26.81818181818182)","(13.0, 29.0, 24.333333333333336)","(8.0, 17.0, 15.280000000000001)"
11-01-2023 09:41:19.561995,"(4.6, 10.0, 6.533333333333333)","(2.0, 3.05, 2.707)","(13.0, 36.0, 26.833333333333332)","(21.0, 80.0, 65.75)","(5.0, 7.8, 7.384615384615385)","(13.0, 28.0, 26.81818181818182)","(13.0, 29.0, 24.333333333333336)","(8.0, 17.0, 15.280000000000001)"
11-01-2023 09:41:20.769521,"(4.6, 10.0, 6.533333333333333)","(2.0, 3.05, 2.707)","(13.0, 36.0, 26.833333333333332)","(21.0, 80.0, 65.75)","(5.0, 7.8, 7.384615384615385)","(13.0, 28.0, 26.81818181818182)","(13.0, 29.0, 24.333333333333336)","(8.0, 17.0, 15.280000000000001)"
11-01-2023 09:41:21.912390,"(4.6, 10.0, 6.533333333333333)","(2.0, 3.05, 2.707)","(13.0, 36.0, 26.833333333333332)","(21.0, 80.0, 65.75)","(5.0, 7.8, 7.384615384615385)","(13.0, 28.0, 26.81818181818182)","(13.0, 29.0, 24.333333333333336)","(8.0, 17.0, 15.280000000000001)"
11-01-2023 09:41:23.046789,"(4.6, 10.0, 6.533333333333333)","(2.0, 3.05, 2.707)","(13.0, 36.0, 26.833333333333332)","(21.0, 80.0, 65.75)","(5.0, 7.8, 7.384615384615385)","(13.0, 28.0, 26.81818181818182)","(13.0, 29.0, 24.333333333333336)","(8.0, 17.0, 15.280000000000001)"
11-01-2023 09:41:24.184196,"(4.6, 10.0, 6.533333333333333)","(2.0, 3.05, 2.707)","(13.0, 36.0, 26.833333333333332)","(21.0, 80.0, 65.75)","(5.0, 7.8, 7.384615384615385)","(13.0, 28.0, 26.81818181818182)","(13.0, 29.0, 24.333333333333336)","(8.0, 17.0, 15.280000000000001)"
11-01-2023 09:41:25.364007,"(4.6, 10.0, 6.533333333333333)","(2.0, 3.05, 2.707)","(13.0, 36.0, 26.833333333333332)","(21.0, 80.0, 65.75)","(5.0, 7.8, 7.384615384615385)","(13.0, 28.0, 26.81818181818182)","(13.0, 29.0, 24.333333333333336)","(8.0, 17.0, 15.280000000000001)"
11-01-2023 09:41:26.619002,"(4.6, 10.0, 6.533333333333333)","(2.0, 3.05, 2.707)","(13.0, 36.0, 26.833333333333332)","(21.0, 80.0, 65.75)","(5.0, 7.8, 7.384615384615385)","(13.0, 28.0, 26.81818181818182)","(13.0, 29.0, 24.333333333333336)","(8.0, 17.0, 15.280000000000001)"
11-01-2023 09:41:27.709215,"(4.6, 10.0, 6.533333333333333)","(2.0, 3.05, 2.707)","(13.0, 36.0, 26.833333333333332)","(21.0, 80.0, 65.75)","(5.0, 7.8, 7.384615384615385)","(13.0, 28.0, 26.81818181818182)","(13.0, 29.0, 24.333333333333336)","(8.0, 17.0, 15.280000000000001)"
11-01-2023 09:41:29.180405,"(4.6, 10.0, 6.533333333333333)","(2.0, 3.05, 2.707)","(13.0, 36.0, 26.833333333333332)","(21.0, 80.0, 65.75)","(5.0, 7.8, 7.384615384615385)","(13.0, 28.0, 26.81818181818182)","(13.0, 29.0, 24.333333333333336)","(8.0, 17.0, 15.280000000000001)"
11-01-2023 09:41:30.462253,"(4.6, 10.0, 6.533333333333333)","(2.0, 3.05, 2.707)","(13.0, 36.0, 26.833333333333332)","(21.0, 80.0, 65.75)","(5.0, 7.8, 7.384615384615385)","(13.0, 28.0, 26.81818181818182)","(13.0, 29.0, 24.333333333333336)","(8.0, 17.0, 15.280000000000001)"
11-01-2023 09:41:31.705168,"(4.6, 10.0, 6.533333333333333)","(2.0, 3.05, 2.707)","(13.0, 36.0, 26.833333333333332)","(21.0, 80.0, 65.75)","(5.0, 7.8, 6.72)","(13.0, 28.0, 26.81818181818182)","(13.0, 29.0, 25.375)","(8.0, 17.0, 15.280000000000001)"
11-01-2023 09:41:33.032727,"(4.6, 10.0, 6.533333333333333)","(2.0, 3.05, 2.707)","(13.0, 36.0, 26.833333333333332)","(21.0, 80.0, 65.75)","(5.0, 7.8, 6.72)","(13.0, 28.0, 26.81818181818182)","(13.0, 29.0, 25.375)","(8.0, 17.0, 15.280000000000001)"
11-01-2023 09:41:34.229252,"(4.6, 10.0, 6.533333333333333)","(2.0, 3.05, 2.707)","(13.0, 36.0, 26.833333333333332)","(21.0, 80.0, 65.75)","(5.0, 7.8, 6.72)","(13.0, 28.0, 26.81818181818182)","(13.0, 29.0, 25.375)","(8.0, 17.0, 15.280000000000001)"
11-01-2023 09:41:35.438759,"(4.6, 10.0, 6.533333333333333)","(2.0, 3.05, 2.707)","(13.0, 36.0, 26.833333333333332)","(21.0, 80.0, 65.75)","(5.0, 7.8, 6.72)","(13.0, 28.0, 26.81818181818182)","(13.0, 29.0, 25.375)","(8.0, 17.0, 15.280000000000001)"
11-01-2023 09:41:36.643934,"(4.6, 10.0, 6.533333333333333)","(2.0, 3.05, 2.707)","(13.0, 36.0, 26.833333333333332)","(21.0, 80.0, 65.75)","(5.0, 7.8, 6.72)","(13.0, 28.0, 26.81818181818182)","(13.0, 29.0, 25.375)","(8.0, 17.0, 15.280000000000001)"
11-01-2023 09:41:37.818208,"(4.6, 10.0, 6.533333333333333)","(2.0, 3.05, 2.707)","(13.0, 36.0, 26.833333333333332)","(21.0, 80.0, 65.75)","(5.0, 7.8, 6.72)","(13.0, 28.0, 26.81818181818182)","(13.0, 29.0, 25.375)","(8.0, 17.0, 15.280000000000001)"
11-01-2023 09:41:39.100016,"(4.6, 10.0, 6.533333333333333)","(2.0, 3.05, 2.707)","(13.0, 36.0, 26.833333333333332)","(21.0, 80.0, 65.75)","(5.0, 7.8, 6.72)","(13.0, 28.0, 26.81818181818182)","(13.0, 29.0, 25.375)","(8.0, 17.0, 15.280000000000001)"
11-01-2023 09:41:40.263796,"(4.6, 10.0, 6.533333333333333)","(2.0, 3.05, 2.707)","(13.0, 36.0, 26.833333333333332)","(21.0, 80.0, 65.75)","(5.0, 7.8, 6.72)","(13.0, 28.0, 26.81818181818182)","(13.0, 29.0, 25.375)","(8.0, 17.0, 15.280000000000001)"
11-01-2023 09:41:41.416172,"(4.6, 10.0, 6.533333333333333)","(2.0, 3.05, 2.707)","(13.0, 36.0, 26.833333333333332)","(21.0, 80.0, 65.75)","(5.0, 7.8, 6.72)","(13.0, 28.0, 26.81818181818182)","(13.0, 29.0, 25.375)","(8.0, 17.0, 15.280000000000001)"
11-01-2023 09:41:42.686953,"(4.6, 10.0, 6.533333333333333)","(2.0, 3.05, 2.707)","(13.0, 36.0, 26.833333333333332)","(21.0, 80.0, 65.75)","(5.0, 7.8, 6.72)","(13.0, 28.0, 26.81818181818182)","(13.0, 29.0, 27.708333333333336)","(8.0, 17.0, 15.280000000000001)"
11-01-2023 09:41:43.827040,"(4.6, 10.0, 6.533333333333333)","(2.0, 3.05, 2.707)","(13.0, 36.0, 26.833333333333332)","(21.0, 80.0, 65.75)","(5.0, 7.8, 6.72)","(13.0, 28.0, 26.81818181818182)","(13.0, 29.0, 26.0)","(8.0, 17.0, 15.280000000000001)"
11-01-2023 09:41:45.028622,"(4.6, 10.0, 6.533333333333333)","(2.0, 3.05, 2.707)","(13.0, 36.0, 22.166666666666668)","(21.0, 80.0, 36.875)","(5.0, 7.8, 6.72)","(13.0, 28.0, 23.0)","(13.0, 29.0, 26.0)","(8.0, 17.0, 15.280000000000001)"
11-01-2023 09:41:46.180917,"(4.6, 8.4, 5.25)","(2.0, 3.05, 2.707)","(13.0, 28.0, 22.166666666666668)","(21.0, 60.0, 36.875)","(5.0, 7.8, 6.72)","(13.0, 27.0, 23.0)","(13.0, 29.0, 26.0)","(8.0, 17.0, 15.280000000000001)"
11-01-2023 09:41:47.445792,"(4.6, 8.2, 7.066666666666666)","(2.0, 3.05, 2.707)","(13.0, 28.0, 22.166666666666668)","(21.0, 60.0, 36.875)","(5.0, 7.8, 6.72)","(13.0, 27.0, 25.0)","(13.0, 29.0, 23.0)","(8.0, 17.0, 15.280000000000001)"
11-01-2023 09:41:48.725038,"(4.6, 8.4, 5.25)","(2.0, 3.05, 2.707)","(13.0, 28.0, 22.166666666666668)","(21.0, 60.0, 36.875)","(5.0, 7.8, 6.72)","(13.0, 26.0, 25.0)","(13.0, 32.0, 23.0)","(8.0, 17.0, 15.280000000000001)"
11-01-2023 09:41:49.833551,"(4.6, 8.4, 5.25)","(2.0, 3.05, 2.7746666666666666)","(13.0, 28.0, 22.166666666666668)","(21.0, 60.0, 36.875)","(5.0, 7.8, 6.72)","(13.0, 26.0, 25.0)","(13.0, 32.0, 23.0)","(8.0, 17.0, 15.280000000000001)"
11-01-2023 09:41:51.246897,"(4.6, 8.4, 5.25)","(2.0, 3.05, 2.651)","(13.0, 28.0, 22.166666666666668)","(21.0, 60.0, 36.875)","(5.0, 7.8, 6.72)","(13.0, 26.0, 25.0)","(13.0, 32.0, 23.0)","(8.0, 17.0, 15.280000000000001)"
11-01-2023 09:41:52.498657,"(4.6, 8.4, 5.25)","(2.0, 3.05, 2.651)","(13.0, 28.0, 22.166666666666668)","(21.0, 60.0, 36.875)","(5.0, 7.8, 6.72)","(13.0, 26.0, 25.0)","(13.0, 32.0, 23.0)","(8.0, 17.0, 15.280000000000001)"
11-01-2023 09:41:53.659030,"(4.6, 8.4, 5.25)","(2.0, 3.05, 2.651)","(13.0, 28.0, 22.166666666666668)","(21.0, 60.0, 36.875)","(5.0, 7.8, 6.72)","(13.0, 26.0, 25.0)","(13.0, 32.0, 23.0)","(8.0, 17.0, 15.280000000000001)"
11-01-2023 09:41:54.898718,"(4.6, 8.4, 5.25)","(2.0, 3.05, 2.651)","(13.0, 28.0, 26.833333333333332)","(21.0, 60.0, 65.75)","(5.0, 7.8, 6.72)","(13.0, 26.0, 25.0)","(13.0, 32.0, 28.4)","(8.0, 17.0, 15.280000000000001)"
11-01-2023 09:41:56.103868,"(4.6, 10.5, 5.9399999999999995)","(2.0, 3.05, 2.8235294117647056)","(13.0, 36.0, 26.833333333333332)","(21.0, 80.0, 65.75)","(5.0, 7.8, 6.72)","(13.0, 26.0, 25.769230769230766)","(13.0, 32.0, 28.4)","(8.0, 17.0, 15.280000000000001)"
11-01-2023 09:41:57.339103,"(4.6, 10.0, 8.266666666666666)","(2.0, 3.05, 2.8235294117647056)","(13.0, 36.0, 26.833333333333332)","(21.0, 80.0, 65.75)","(5.0, 7.8, 6.72)","(13.0, 29.0, 25.769230769230766)","(13.0, 32.0, 28.4)","(8.0, 17.0, 15.280000000000001)"
