,Bold Prophet,Danncity,Wojtek,Luckee Floran,The Frenchman,Lead Guitar,Reactionary,Butterflyrock,American Agent,Go Go Gracie,Pio Kerri
08-12-2022 15:38:31.638019,"(9.0, 13.0, 12.59090909090909)","(91.0, 120.0, 110.0)","(10.0, 12.0, 11.935483870967742)","(10.0, 17.0, 15.346153846153847)","(91.0, 160.0, 140.0)","(14.0, 21.0, 20.75)","(31.0, 55.0, 50.5)","(31.0, 80.0, 78.33333333333334)","(1.95, 2.2, 2.1925000000000003)","(8.0, 9.6, 9.44)","(7.0, 9.4, 9.100000000000001)"
08-12-2022 15:38:33.320807,"(9.0, 13.0, 12.59090909090909)","(91.0, 120.0, 110.0)","(10.0, 12.0, 11.935483870967742)","(10.0, 16.5, 15.264705882352942)","(91.0, 160.0, 130.0)","(14.0, 21.0, 20.75)","(31.0, 55.0, 50.5)","(31.0, 80.0, 78.33333333333334)","(1.95, 2.2, 2.1925000000000003)","(8.0, 9.6, 9.44)","(6.5, 9.6, 9.266666666666666)"
08-12-2022 15:38:34.806591,"(9.0, 13.0, 12.59090909090909)","(91.0, 120.0, 110.0)","(10.0, 12.0, 11.935483870967742)","(10.0, 16.5, 15.264705882352942)","(91.0, 160.0, 130.0)","(14.0, 21.0, 20.75)","(31.0, 55.0, 50.5)","(31.0, 80.0, 78.33333333333334)","(1.95, 2.2, 2.1925000000000003)","(8.0, 9.6, 9.44)","(6.5, 9.6, 9.183333333333334)"
08-12-2022 15:38:36.209421,"(9.0, 13.0, 12.59090909090909)","(91.0, 120.0, 110.0)","(10.0, 12.0, 11.935483870967742)","(10.0, 16.5, 15.333333333333334)","(91.0, 160.0, 130.0)","(14.0, 21.0, 20.75)","(31.0, 55.0, 50.5)","(31.0, 80.0, 78.33333333333334)","(1.95, 2.2, 2.1925000000000003)","(8.0, 9.6, 9.44)","(6.5, 9.6, 9.183333333333334)"
08-12-2022 15:38:37.749025,"(9.0, 13.0, 12.59090909090909)","(91.0, 120.0, 110.0)","(10.0, 12.0, 11.935483870967742)","(10.0, 17.0, 15.333333333333334)","(91.0, 160.0, 130.0)","(14.0, 21.0, 20.75)","(31.0, 55.0, 50.5)","(31.0, 80.0, 78.33333333333334)","(1.95, 2.2, 2.1925000000000003)","(8.0, 9.6, 9.44)","(6.5, 9.6, 8.975)"
08-12-2022 15:38:39.410197,"(9.0, 13.0, 12.59090909090909)","(91.0, 120.0, 110.0)","(10.0, 12.0, 11.935483870967742)","(10.0, 17.0, 15.333333333333334)","(91.0, 160.0, 130.0)","(14.0, 21.0, 20.75)","(31.0, 55.0, 50.5)","(31.0, 80.0, 78.33333333333334)","(1.95, 2.2, 2.1925000000000003)","(8.0, 9.6, 9.44)","(6.5, 9.6, 8.975)"
08-12-2022 15:38:40.980823,"(9.0, 13.0, 12.59090909090909)","(91.0, 120.0, 110.0)","(10.0, 12.0, 11.935483870967742)","(10.0, 17.0, 15.333333333333334)","(91.0, 160.0, 130.0)","(14.0, 21.0, 20.75)","(31.0, 55.0, 50.5)","(31.0, 80.0, 78.33333333333334)","(1.95, 2.2, 2.1925000000000003)","(8.0, 9.6, 9.44)","(6.5, 9.6, 8.975)"
08-12-2022 15:38:42.435259,"(9.0, 13.0, 12.59090909090909)","(91.0, 120.0, 110.0)","(10.0, 12.0, 11.935483870967742)","(10.0, 17.0, 15.333333333333334)","(91.0, 160.0, 151.66666666666669)","(14.0, 21.0, 20.75)","(31.0, 55.0, 50.5)","(31.0, 80.0, 73.33333333333333)","(1.95, 2.2, 2.1925000000000003)","(8.0, 9.6, 9.44)","(6.5, 9.6, 8.975)"
08-12-2022 15:38:43.857642,"(9.0, 13.0, 12.59090909090909)","(91.0, 120.0, 110.0)","(10.0, 12.0, 11.935483870967742)","(10.0, 17.0, 15.333333333333334)","(91.0, 160.0, 151.66666666666669)","(14.0, 21.0, 20.75)","(31.0, 55.0, 50.5)","(31.0, 80.0, 73.33333333333333)","(1.95, 2.2, 2.1925000000000003)","(8.0, 9.6, 9.44)","(6.5, 9.6, 8.975)"
08-12-2022 15:38:45.494206,"(9.0, 13.0, 12.59090909090909)","(91.0, 120.0, 110.0)","(10.0, 12.0, 11.935483870967742)","(10.0, 17.0, 15.333333333333334)","(91.0, 160.0, 130.0)","(14.0, 21.0, 20.75)","(31.0, 55.0, 50.5)","(31.0, 80.0, 73.33333333333333)","(1.95, 2.2, 2.1475)","(8.0, 9.6, 9.44)","(6.5, 9.6, 8.975)"
08-12-2022 15:38:46.946294,"(9.0, 13.0, 12.59090909090909)","(91.0, 120.0, 103.33333333333333)","(10.0, 12.0, 11.935483870967742)","(10.0, 17.0, 15.333333333333334)","(91.0, 160.0, 130.0)","(14.0, 21.0, 20.75)","(31.0, 55.0, 49.5)","(31.0, 80.0, 75.0)","(1.95, 2.2, 2.192258064516129)","(8.0, 9.6, 9.44)","(6.5, 9.6, 8.975)"
08-12-2022 15:38:48.447450,"(9.0, 13.0, 12.59090909090909)","(91.0, 110.0, 103.33333333333333)","(10.0, 12.0, 11.935483870967742)","(10.0, 17.0, 15.333333333333334)","(91.0, 160.0, 130.0)","(14.0, 21.0, 20.75)","(31.0, 55.0, 49.5)","(31.0, 80.0, 75.0)","(1.95, 2.2, 2.192258064516129)","(8.0, 9.6, 9.485714285714286)","(6.5, 9.6, 8.975)"
08-12-2022 15:38:50.273430,"(9.0, 13.0, 12.59090909090909)","(91.0, 110.0, 103.33333333333333)","(10.0, 12.0, 11.935483870967742)","(10.0, 17.0, 15.333333333333334)","(91.0, 160.0, 155.45454545454547)","(14.0, 21.0, 20.75)","(31.0, 55.0, 50.5)","(31.0, 80.0, 75.0)","(1.95, 2.2, 2.192258064516129)","(8.0, 9.6, 9.485714285714286)","(6.5, 9.6, 8.975)"
08-12-2022 15:38:52.051192,"(9.0, 13.0, 12.59090909090909)","(91.0, 110.0, 103.33333333333333)","(10.0, 12.0, 11.935483870967742)","(10.0, 17.0, 15.421052631578947)","(91.0, 160.0, 155.45454545454547)","(14.0, 21.0, 20.75)","(31.0, 55.0, 50.5)","(31.0, 80.0, 75.0)","(1.95, 2.2, 2.1733333333333333)","(8.0, 9.6, 9.485714285714286)","(6.5, 9.6, 8.975)"
08-12-2022 15:38:53.752900,"(9.0, 13.0, 12.59090909090909)","(91.0, 110.0, 103.33333333333333)","(10.0, 12.0, 11.935483870967742)","(10.0, 17.0, 15.421052631578947)","(91.0, 160.0, 151.66666666666669)","(14.0, 21.0, 20.75)","(31.0, 55.0, 48.57142857142857)","(31.0, 80.0, 75.0)","(1.95, 2.2, 2.1766666666666667)","(8.0, 9.6, 9.485714285714286)","(6.5, 9.6, 8.975)"
08-12-2022 15:38:55.531792,"(9.0, 13.0, 12.59090909090909)","(91.0, 110.0, 103.33333333333333)","(10.0, 12.0, 11.935483870967742)","(10.0, 17.0, 15.421052631578947)","(91.0, 160.0, 155.45454545454547)","(14.0, 21.0, 20.75)","(31.0, 55.0, 48.57142857142857)","(31.0, 80.0, 75.0)","(1.95, 2.2, 2.1766666666666667)","(8.0, 9.6, 9.381818181818181)","(7.0, 9.6, 8.975)"
08-12-2022 15:38:57.114431,"(9.0, 13.0, 12.59090909090909)","(91.0, 110.0, 96.25)","(10.0, 12.0, 11.935483870967742)","(10.0, 17.0, 15.421052631578947)","(91.0, 160.0, 140.0)","(14.0, 21.0, 20.75)","(31.0, 55.0, 48.57142857142857)","(31.0, 80.0, 75.0)","(1.95, 2.2, 2.1766666666666667)","(8.0, 9.6, 9.381818181818181)","(7.0, 9.6, 8.704347826086956)"
08-12-2022 15:38:58.949101,"(9.0, 13.0, 12.59090909090909)","(91.0, 100.0, 97.0)","(10.0, 12.0, 11.935483870967742)","(10.0, 17.0, 15.421052631578947)","(91.0, 160.0, 144.0)","(14.0, 21.0, 20.75)","(31.0, 55.0, 50.9375)","(31.0, 80.0, 75.0)","(1.95, 2.2, 2.1766666666666667)","(8.0, 9.6, 9.381818181818181)","(7.0, 9.4, 9.052173913043479)"
08-12-2022 15:39:00.546278,"(9.0, 13.0, 12.59090909090909)","(91.0, 100.0, 97.0)","(10.0, 12.0, 11.935483870967742)","(10.0, 17.0, 15.421052631578947)","(91.0, 160.0, 140.0)","(14.0, 21.0, 20.714285714285715)","(31.0, 55.0, 48.888888888888886)","(31.0, 80.0, 75.0)","(1.95, 2.2, 2.1707317073170733)","(8.0, 9.6, 9.381818181818181)","(7.0, 9.4, 9.266666666666666)"
08-12-2022 15:39:02.149360,"(9.0, 13.0, 12.59090909090909)","(91.0, 100.0, 97.0)","(10.0, 12.0, 11.935483870967742)","(10.0, 17.0, 15.421052631578947)","(91.0, 160.0, 140.0)","(14.0, 21.0, 20.714285714285715)","(31.0, 55.0, 48.888888888888886)","(31.0, 80.0, 75.0)","(1.95, 2.2, 2.166666666666667)","(8.0, 9.6, 9.428571428571429)","(7.0, 9.6, 8.704347826086956)"
08-12-2022 15:39:03.859103,"(9.0, 13.0, 12.59090909090909)","(91.0, 100.0, 94.375)","(10.0, 12.0, 11.935483870967742)","(10.0, 17.0, 15.421052631578947)","(91.0, 160.0, 140.0)","(14.0, 21.0, 20.714285714285715)","(31.0, 55.0, 48.888888888888886)","(31.0, 80.0, 75.0)","(1.95, 2.2, 2.165714285714286)","(8.0, 9.6, 9.428571428571429)","(7.0, 9.4, 9.027906976744186)"
08-12-2022 15:39:05.585202,"(9.0, 13.0, 12.59090909090909)","(91.0, 100.0, 93.57142857142857)","(10.0, 12.0, 11.935483870967742)","(10.0, 17.0, 15.421052631578947)","(91.0, 160.0, 144.0)","(14.0, 21.0, 20.714285714285715)","(31.0, 55.0, 48.57142857142857)","(31.0, 80.0, 75.0)","(1.95, 2.2, 2.1722222222222225)","(8.0, 9.6, 9.428571428571429)","(7.0, 9.6, 9.528571428571428)"
08-12-2022 15:39:07.390761,"(9.0, 13.0, 12.59090909090909)","(91.0, 100.0, 93.0)","(10.0, 12.0, 11.935483870967742)","(10.0, 17.0, 15.6)","(91.0, 160.0, 163.75)","(14.0, 21.0, 19.705882352941178)","(31.0, 55.0, 67.75)","(31.0, 80.0, 90.0)","(1.95, 2.2, 2.1691525423728817)","(8.0, 9.6, 9.428571428571429)","(7.0, 9.4, 9.027906976744186)"
08-12-2022 15:39:08.829138,"(9.0, 13.0, 12.59090909090909)","(91.0, 95.0, 93.0)","(10.0, 12.0, 11.935483870967742)","(10.0, 16.5, 15.6)","(91.0, 170.0, 161.66666666666669)","(14.0, 20.0, 19.705882352941178)","(31.0, 75.0, 66.07692307692308)","(31.0, 110.0, 90.0)","(1.95, 2.18, 2.174920634920635)","(8.0, 9.6, 9.428571428571429)","(7.0, 9.4, 8.704347826086956)"
08-12-2022 15:39:10.285025,"(9.0, 13.0, 12.59090909090909)","(91.0, 95.0, 93.0)","(10.0, 12.0, 11.935483870967742)","(10.0, 16.5, 15.6)","(91.0, 170.0, 161.66666666666669)","(14.0, 20.0, 19.705882352941178)","(31.0, 75.0, 66.07692307692308)","(31.0, 100.0, 90.0)","(1.95, 2.18, 2.174920634920635)","(8.0, 9.6, 9.428571428571429)","(7.0, 9.4, 9.2)"
08-12-2022 15:39:11.927933,"(9.0, 13.0, 12.59090909090909)","(91.0, 95.0, 93.0)","(10.0, 12.0, 11.935483870967742)","(10.0, 16.5, 15.6)","(91.0, 170.0, 161.66666666666669)","(14.0, 20.0, 19.705882352941178)","(31.0, 75.0, 66.07692307692308)","(31.0, 100.0, 90.0)","(1.95, 2.18, 2.174920634920635)","(8.0, 9.6, 9.428571428571429)","(7.0, 9.6, 9.028571428571428)"
08-12-2022 15:39:13.531742,"(9.0, 13.0, 12.59090909090909)","(91.0, 95.0, 93.0)","(10.0, 12.0, 11.935483870967742)","(10.0, 16.5, 15.6)","(91.0, 170.0, 161.66666666666669)","(14.0, 20.0, 19.705882352941178)","(31.0, 75.0, 64.45454545454545)","(31.0, 100.0, 86.0)","(1.95, 2.18, 2.174920634920635)","(8.0, 9.6, 9.428571428571429)","(7.0, 9.6, 8.704347826086956)"
08-12-2022 15:39:15.199201,"(9.0, 13.0, 12.59090909090909)","(91.0, 95.0, 93.0)","(10.0, 12.0, 11.935483870967742)","(10.0, 16.5, 15.6)","(91.0, 170.0, 161.66666666666669)","(14.0, 20.0, 19.705882352941178)","(31.0, 75.0, 64.45454545454545)","(31.0, 110.0, 128.0)","(1.95, 2.18, 2.174920634920635)","(8.0, 9.6, 9.428571428571429)","(7.0, 9.4, 8.899999999999999)"
08-12-2022 15:39:16.818674,"(9.0, 13.0, 12.59090909090909)","(91.0, 95.0, 93.0)","(10.0, 12.0, 11.935483870967742)","(10.0, 16.5, 15.6)","(91.0, 170.0, 161.66666666666669)","(14.0, 20.0, 19.705882352941178)","(31.0, 75.0, 64.45454545454545)","(31.0, 160.0, 146.66666666666669)","(1.95, 2.18, 2.174920634920635)","(8.0, 9.6, 9.428571428571429)","(6.5, 9.2, 8.899999999999999)"
08-12-2022 15:39:18.415457,"(9.0, 13.0, 12.59090909090909)","(91.0, 95.0, 93.0)","(10.0, 12.0, 11.935483870967742)","(10.0, 16.5, 15.6)","(91.0, 170.0, 161.66666666666669)","(14.0, 20.0, 19.705882352941178)","(31.0, 75.0, 64.45454545454545)","(31.0, 160.0, 130.83333333333331)","(1.95, 2.18, 2.174920634920635)","(8.0, 9.6, 9.428571428571429)","(6.5, 9.2, 8.899999999999999)"
08-12-2022 15:39:20.052528,"(9.0, 13.0, 12.59090909090909)","(91.0, 95.0, 93.0)","(10.0, 12.0, 11.935483870967742)","(10.0, 16.5, 15.6)","(91.0, 170.0, 161.66666666666669)","(14.0, 20.0, 19.705882352941178)","(31.0, 75.0, 64.45454545454545)","(31.0, 140.0, 123.33333333333334)","(1.95, 2.18, 2.174920634920635)","(8.0, 9.6, 9.36)","(6.5, 9.2, 9.028571428571428)"
08-12-2022 15:39:21.682481,"(9.0, 13.0, 12.59090909090909)","(91.0, 95.0, 91.66666666666667)","(10.0, 12.0, 11.935483870967742)","(10.0, 16.5, 15.6)","(91.0, 170.0, 161.66666666666669)","(14.0, 20.0, 19.705882352941178)","(31.0, 75.0, 66.6923076923077)","(31.0, 130.0, 119.5)","(1.95, 2.18, 2.174920634920635)","(8.0, 9.6, 9.36)","(6.5, 9.6, 8.704347826086956)"
08-12-2022 15:39:23.329335,"(9.0, 13.0, 12.4375)","(91.0, 95.0, 93.57142857142857)","(10.0, 12.0, 11.935483870967742)","(10.0, 16.5, 15.6)","(91.0, 170.0, 161.66666666666669)","(14.0, 20.0, 19.705882352941178)","(31.0, 75.0, 66.0)","(31.0, 130.0, 121.92307692307693)","(1.95, 2.18, 2.174920634920635)","(8.0, 9.6, 9.36)","(6.5, 9.4, 8.704347826086956)"
08-12-2022 15:39:24.920561,"(9.0, 13.0, 12.4375)","(91.0, 95.0, 93.57142857142857)","(10.0, 12.0, 11.935483870967742)","(10.0, 16.5, 15.6)","(91.0, 170.0, 161.42857142857144)","(14.0, 20.0, 19.705882352941178)","(31.0, 70.0, 64.28571428571429)","(31.0, 130.0, 121.92307692307693)","(1.95, 2.18, 2.174920634920635)","(8.0, 9.6, 9.36)","(6.5, 9.4, 9.2)"
08-12-2022 15:39:26.527670,"(9.0, 13.0, 12.4375)","(91.0, 95.0, 94.25)","(10.0, 12.0, 11.935483870967742)","(10.0, 16.5, 15.6)","(91.0, 170.0, 161.42857142857144)","(14.0, 20.0, 19.705882352941178)","(31.0, 70.0, 65.29411764705883)","(31.0, 130.0, 120.45454545454545)","(1.95, 2.18, 2.174920634920635)","(8.0, 9.6, 9.36)","(6.5, 9.6, 8.704347826086956)"
08-12-2022 15:39:28.095243,"(9.0, 13.0, 12.4375)","(91.0, 95.0, 94.0625)","(10.0, 12.0, 11.935483870967742)","(10.0, 16.5, 15.6)","(91.0, 170.0, 161.42857142857144)","(14.0, 20.0, 19.705882352941178)","(31.0, 70.0, 61.0)","(31.0, 130.0, 120.45454545454545)","(1.95, 2.18, 2.141904761904762)","(8.0, 9.6, 9.36)","(6.5, 9.4, 8.704347826086956)"
08-12-2022 15:39:29.724659,"(9.0, 13.0, 12.4375)","(91.0, 95.0, 94.0625)","(10.0, 12.0, 11.935483870967742)","(10.0, 16.5, 15.6)","(91.0, 170.0, 160.0)","(14.0, 20.0, 19.705882352941178)","(31.0, 70.0, 64.375)","(31.0, 130.0, 118.33333333333333)","(1.95, 2.18, 2.115555555555556)","(8.0, 9.6, 9.36)","(6.5, 9.4, 9.52)"
08-12-2022 15:39:31.280382,"(9.0, 13.0, 12.4375)","(91.0, 95.0, 94.0625)","(10.0, 12.0, 11.935483870967742)","(10.0, 16.5, 15.6)","(91.0, 170.0, 145.0)","(14.0, 20.0, 19.705882352941178)","(31.0, 70.0, 64.375)","(31.0, 130.0, 117.14285714285714)","(1.95, 2.16, 2.113684210526316)","(8.0, 9.6, 9.36)","(6.5, 9.6, 9.52)"
08-12-2022 15:39:32.772923,"(9.0, 13.0, 12.4375)","(91.0, 95.0, 94.0625)","(10.0, 12.0, 11.935483870967742)","(10.0, 16.5, 15.6)","(91.0, 170.0, 145.0)","(14.0, 20.0, 19.705882352941178)","(31.0, 70.0, 64.375)","(31.0, 130.0, 121.0)","(1.95, 2.16, 2.113684210526316)","(8.0, 9.6, 9.36)","(6.5, 9.6, 9.52)"
08-12-2022 15:39:34.332179,"(9.0, 13.0, 11.875)","(91.0, 95.0, 94.25)","(10.0, 12.0, 11.935483870967742)","(10.0, 16.5, 15.6)","(91.0, 170.0, 145.0)","(14.0, 20.0, 19.705882352941178)","(31.0, 70.0, 64.375)","(31.0, 130.0, 121.0)","(1.95, 2.16, 2.121739130434783)","(8.0, 9.6, 9.428571428571429)","(6.5, 9.6, 9.2)"
08-12-2022 15:39:35.897687,"(9.0, 13.0, 11.875)","(91.0, 95.0, 94.25)","(10.0, 12.0, 11.935483870967742)","(10.0, 16.5, 15.6)","(91.0, 170.0, 145.0)","(14.0, 20.0, 19.705882352941178)","(31.0, 70.0, 62.5)","(31.0, 130.0, 121.0)","(1.95, 2.16, 2.126153846153846)","(8.0, 9.6, 9.428571428571429)","(6.5, 9.6, 9.2)"
08-12-2022 15:39:37.454838,"(9.0, 13.0, 11.875)","(91.0, 95.0, 94.25)","(10.0, 12.0, 11.935483870967742)","(10.0, 16.5, 15.6)","(91.0, 170.0, 145.0)","(14.0, 20.0, 19.705882352941178)","(31.0, 70.0, 62.5)","(31.0, 130.0, 121.0)","(1.95, 2.16, 2.126153846153846)","(8.0, 9.6, 9.428571428571429)","(6.5, 9.6, 9.2)"
08-12-2022 15:39:39.117997,"(9.0, 13.0, 11.875)","(91.0, 95.0, 92.0)","(10.0, 12.0, 11.935483870967742)","(10.0, 16.5, 15.6)","(91.0, 170.0, 145.0)","(14.0, 20.0, 19.705882352941178)","(31.0, 70.0, 62.5)","(31.0, 130.0, 121.0)","(1.95, 2.16, 2.126153846153846)","(8.0, 9.6, 9.428571428571429)","(6.5, 9.6, 9.513043478260869)"
08-12-2022 15:39:40.773320,"(9.0, 13.0, 11.875)","(81.0, 95.0, 92.0)","(10.0, 12.0, 11.935483870967742)","(10.0, 16.5, 15.6)","(91.0, 170.0, 161.42857142857144)","(14.0, 20.0, 19.705882352941178)","(31.0, 70.0, 62.5)","(41.0, 130.0, 121.0)","(1.95, 2.16, 2.126153846153846)","(8.0, 9.6, 9.428571428571429)","(6.5, 9.6, 9.513043478260869)"
08-12-2022 15:39:42.389094,"(9.0, 13.0, 12.25)","(81.0, 95.0, 92.0)","(10.0, 12.0, 14.21951219512195)","(10.0, 16.5, 15.954545454545455)","(91.0, 170.0, 164.0)","(14.0, 20.0, 20.714285714285715)","(31.0, 70.0, 62.5)","(41.0, 130.0, 121.0)","(1.95, 2.16, 2.14135593220339)","(8.0, 9.6, 9.214285714285714)","(6.5, 9.6, 9.62857142857143)"
08-12-2022 15:39:44.130407,"(9.0, 13.0, 12.8125)","(81.0, 95.0, 92.14285714285714)","(10.0, 15.0, 13.333333333333334)","(10.0, 16.5, 15.75)","(91.0, 170.0, 164.0)","(14.0, 21.0, 20.714285714285715)","(31.0, 70.0, 62.5)","(41.0, 130.0, 120.0)","(1.95, 2.16, 2.134576271186441)","(8.0, 10.0, 9.33)","(6.5, 9.6, 9.054545454545455)"
08-12-2022 15:39:45.828045,"(9.0, 13.0, 12.8125)","(81.0, 95.0, 88.33333333333333)","(10.0, 14.0, 12.666666666666666)","(10.0, 16.5, 15.75)","(91.0, 170.0, 164.0)","(14.0, 21.0, 20.714285714285715)","(31.0, 70.0, 62.5)","(41.0, 130.0, 121.0)","(1.95, 2.16, 2.141034482758621)","(8.0, 10.5, 9.308333333333334)","(6.5, 9.6, 8.761290322580646)"
08-12-2022 15:39:47.752912,"(9.0, 13.0, 12.8125)","(81.0, 95.0, 87.72727272727272)","(10.0, 13.5, 12.91304347826087)","(10.0, 16.5, 15.421052631578947)","(91.0, 170.0, 164.0)","(14.0, 21.0, 20.714285714285715)","(31.0, 70.0, 62.5)","(41.0, 130.0, 121.0)","(1.95, 2.16, 2.141967213114754)","(8.0, 10.5, 9.308333333333334)","(6.5, 9.6, 8.761290322580646)"
08-12-2022 15:39:49.562129,"(9.0, 13.0, 12.8125)","(81.0, 95.0, 85.0)","(10.0, 13.5, 13.263157894736842)","(10.0, 17.0, 16.166666666666668)","(91.0, 170.0, 164.0)","(14.0, 21.0, 20.714285714285715)","(31.0, 70.0, 62.5)","(41.0, 130.0, 120.0)","(1.95, 2.16, 2.136923076923077)","(8.0, 10.5, 9.308333333333334)","(6.5, 9.6, 9.155555555555555)"
08-12-2022 15:39:51.308818,"(9.0, 13.0, 12.90909090909091)","(81.0, 95.0, 86.0)","(10.0, 13.5, 12.75)","(10.0, 16.5, 16.166666666666668)","(91.0, 170.0, 156.66666666666666)","(14.0, 21.0, 20.714285714285715)","(31.0, 70.0, 62.5)","(41.0, 130.0, 120.0)","(1.95, 2.16, 2.141967213114754)","(8.0, 10.5, 9.308333333333334)","(6.5, 9.4, 8.76)"
08-12-2022 15:39:52.999235,"(10.0, 13.0, 12.933333333333334)","(71.0, 95.0, 94.0)","(10.0, 13.0, 12.666666666666666)","(10.0, 16.5, 16.166666666666668)","(91.0, 170.0, 156.66666666666666)","(14.0, 21.0, 20.714285714285715)","(31.0, 70.0, 62.5)","(41.0, 130.0, 120.0)","(1.9, 2.16, 2.1248)","(8.5, 10.5, 9.491666666666667)","(6.5, 9.4, 8.76)"
08-12-2022 15:39:54.681895,"(10.0, 13.0, 12.8125)","(71.0, 100.0, 92.5)","(10.0, 13.0, 12.666666666666666)","(10.0, 16.5, 15.363636363636363)","(91.0, 170.0, 156.66666666666666)","(14.0, 21.0, 20.714285714285715)","(31.0, 70.0, 62.5)","(41.0, 130.0, 120.0)","(1.9, 2.16, 2.118709677419355)","(8.5, 10.5, 9.766666666666667)","(6.5, 9.8, 8.933333333333334)"
08-12-2022 15:39:56.317668,"(10.0, 13.0, 12.90909090909091)","(71.0, 100.0, 92.5)","(10.0, 13.0, 12.666666666666666)","(10.0, 17.0, 15.363636363636363)","(91.0, 170.0, 156.66666666666666)","(14.0, 21.0, 20.714285714285715)","(31.0, 70.0, 62.5)","(41.0, 130.0, 120.0)","(1.9, 2.16, 2.1234285714285717)","(8.5, 10.5, 9.766666666666667)","(6.5, 9.6, 8.799999999999999)"
08-12-2022 15:39:57.936281,"(10.0, 13.0, 12.90909090909091)","(71.0, 100.0, 92.5)","(10.0, 13.0, 12.666666666666666)","(10.0, 17.0, 15.363636363636363)","(91.0, 170.0, 156.66666666666666)","(14.0, 21.0, 20.714285714285715)","(31.0, 70.0, 62.5)","(41.0, 130.0, 120.0)","(1.9, 2.16, 2.1234285714285717)","(8.5, 10.5, 9.766666666666667)","(6.5, 9.6, 8.799999999999999)"
08-12-2022 15:39:59.635285,"(10.0, 13.0, 12.8)","(71.0, 100.0, 92.5)","(10.0, 13.0, 12.857142857142858)","(10.0, 17.0, 16.0)","(91.0, 170.0, 163.33333333333334)","(14.0, 21.0, 20.714285714285715)","(31.0, 70.0, 66.25)","(41.0, 120.0, 88.33333333333333)","(1.9, 2.16, 2.130666666666667)","(8.5, 10.5, 9.7)","(6.5, 9.6, 9.314285714285713)"
08-12-2022 15:40:01.268611,"(10.0, 13.0, 12.8)","(71.0, 100.0, 92.5)","(10.0, 13.5, 12.857142857142858)","(10.0, 16.5, 16.166666666666668)","(91.0, 170.0, 163.33333333333334)","(14.0, 21.0, 20.333333333333332)","(31.0, 70.0, 66.25)","(41.0, 100.0, 73.75)","(1.9, 2.16, 2.129655172413793)","(8.5, 10.0, 9.7)","(6.5, 9.6, 9.314285714285713)"
08-12-2022 15:40:02.951217,"(10.0, 13.0, 12.8)","(71.0, 100.0, 92.5)","(10.0, 13.5, 12.857142857142858)","(10.0, 16.5, 16.166666666666668)","(91.0, 170.0, 163.33333333333334)","(14.0, 21.0, 20.333333333333332)","(31.0, 70.0, 66.25)","(41.0, 100.0, 77.5)","(1.9, 2.16, 2.1236363636363635)","(8.5, 10.0, 9.7)","(6.5, 9.6, 8.76)"
08-12-2022 15:40:04.742963,"(10.0, 15.0, 13.25)","(71.0, 100.0, 92.5)","(10.0, 13.5, 12.148148148148149)","(10.0, 16.5, 15.307692307692308)","(91.0, 170.0, 163.33333333333334)","(14.0, 21.0, 19.58823529411765)","(31.0, 70.0, 68.33333333333333)","(41.0, 90.0, 78.88888888888889)","(1.9, 2.16, 2.1236363636363635)","(8.5, 10.0, 9.447058823529412)","(6.5, 9.4, 8.688888888888888)"
08-12-2022 15:40:06.471655,"(10.0, 14.5, 13.307692307692308)","(71.0, 100.0, 92.5)","(10.0, 13.0, 12.148148148148149)","(10.0, 16.0, 15.25)","(91.0, 170.0, 163.33333333333334)","(14.0, 20.0, 19.58823529411765)","(31.0, 70.0, 68.88888888888889)","(41.0, 90.0, 76.0)","(1.9, 2.16, 2.129655172413793)","(8.5, 9.8, 9.447058823529412)","(6.5, 9.4, 8.76)"
08-12-2022 15:40:08.223950,"(10.0, 14.0, 11.857142857142858)","(71.0, 100.0, 92.5)","(10.0, 13.0, 12.137931034482758)","(10.0, 16.0, 15.25)","(91.0, 170.0, 170.0)","(14.0, 20.0, 19.58823529411765)","(31.0, 70.0, 67.5)","(41.0, 85.0, 76.0)","(1.9, 2.16, 2.129655172413793)","(8.5, 9.8, 9.371428571428572)","(6.5, 9.8, 9.0)"
08-12-2022 15:40:09.945007,"(10.0, 14.0, 11.625)","(71.0, 100.0, 92.5)","(10.0, 13.0, 12.333333333333334)","(10.0, 16.0, 15.785714285714286)","(91.0, 180.0, 170.0)","(14.0, 20.0, 19.794117647058822)","(31.0, 70.0, 67.5)","(41.0, 85.0, 77.5)","(1.9, 2.16, 2.1325000000000003)","(8.5, 9.8, 9.237499999999999)","(6.5, 9.6, 8.799999999999999)"
08-12-2022 15:40:11.643483,"(10.0, 14.0, 11.625)","(71.0, 100.0, 92.5)","(10.0, 13.0, 12.333333333333334)","(10.0, 16.0, 16.166666666666668)","(91.0, 180.0, 167.5)","(14.0, 20.0, 20.75)","(31.0, 70.0, 67.5)","(41.0, 85.0, 77.5)","(1.9, 2.16, 2.0941176470588236)","(8.5, 9.8, 9.237499999999999)","(6.5, 9.4, 9.17142857142857)"
08-12-2022 15:40:13.364026,"(10.0, 14.0, 11.625)","(71.0, 100.0, 86.66666666666667)","(10.0, 13.0, 12.333333333333334)","(10.0, 17.0, 16.166666666666668)","(91.0, 180.0, 167.5)","(14.0, 21.0, 20.75)","(31.0, 70.0, 66.66666666666667)","(41.0, 85.0, 77.5)","(1.9, 2.16, 2.0941176470588236)","(8.5, 9.8, 9.237499999999999)","(6.5, 9.6, 8.984615384615385)"
