,Acapulco,Youre In Luck,Rumour Confirmed,Gabriella Maree,My Romper,Cyclone Summer,Ohana Ranadi
05-01-2023 13:49:23.816100,"(6.0, 13.5, 11.538709677419355)","(14.0, 34.0, 30.0)","(4.8, 8.2, 5.4)","(2.15, 3.3, 2.22)","(3.5, 5.4, 3.7555555555555555)","(101.0, 650.0, 587.7777777777778)","(9.0, 20.0, 17.666666666666664)"
05-01-2023 13:49:24.918512,"(6.0, 13.5, 11.538709677419355)","(14.0, 34.0, 30.0)","(4.8, 8.2, 5.4)","(2.15, 3.3, 2.22)","(3.5, 5.4, 3.7555555555555555)","(101.0, 650.0, 587.7777777777778)","(9.0, 20.0, 17.666666666666664)"
05-01-2023 13:49:25.966294,"(6.0, 13.5, 11.538709677419355)","(14.0, 34.0, 30.0)","(4.8, 8.2, 5.4)","(2.15, 3.3, 2.22)","(3.5, 5.4, 3.7555555555555555)","(101.0, 650.0, 587.7777777777778)","(9.0, 20.0, 17.666666666666664)"
05-01-2023 13:49:27.154638,"(6.0, 13.5, 11.538709677419355)","(14.0, 34.0, 30.0)","(4.8, 8.2, 5.4)","(2.15, 3.3, 2.22)","(3.5, 5.4, 3.7555555555555555)","(101.0, 650.0, 587.7777777777778)","(9.0, 20.0, 17.666666666666664)"
05-01-2023 13:49:28.252662,"(6.0, 13.5, 11.538709677419355)","(14.0, 34.0, 30.0)","(4.8, 8.2, 5.4)","(2.15, 3.3, 2.22)","(3.5, 5.4, 3.7555555555555555)","(101.0, 650.0, 587.7777777777778)","(9.0, 20.0, 17.666666666666664)"
05-01-2023 13:49:29.441810,"(6.0, 13.5, 11.538709677419355)","(14.0, 34.0, 30.0)","(4.8, 8.2, 5.4)","(2.15, 3.3, 2.22)","(3.5, 5.4, 3.7555555555555555)","(101.0, 650.0, 587.7777777777778)","(9.0, 20.0, 17.666666666666664)"
05-01-2023 13:49:30.732307,"(6.0, 13.5, 11.538709677419355)","(14.0, 34.0, 30.0)","(4.8, 8.2, 5.4)","(2.15, 3.3, 2.22)","(3.5, 5.4, 3.7555555555555555)","(101.0, 650.0, 587.7777777777778)","(9.0, 20.0, 17.666666666666664)"
05-01-2023 13:49:32.103397,"(6.0, 13.5, 11.538709677419355)","(14.0, 34.0, 30.0)","(4.8, 8.2, 5.4)","(2.15, 3.3, 2.22)","(3.5, 5.4, 3.7555555555555555)","(101.0, 650.0, 587.7777777777778)","(9.0, 20.0, 17.666666666666664)"
05-01-2023 13:49:33.342880,"(6.0, 13.5, 11.538709677419355)","(14.0, 34.0, 30.0)","(4.8, 8.2, 5.4)","(2.15, 3.3, 2.22)","(3.5, 5.4, 3.7555555555555555)","(101.0, 650.0, 587.7777777777778)","(9.0, 20.0, 17.666666666666664)"
05-01-2023 13:49:34.405661,"(6.0, 13.5, 11.538709677419355)","(14.0, 34.0, 30.0)","(4.8, 8.2, 5.4)","(2.15, 3.3, 2.22)","(3.5, 5.4, 3.7555555555555555)","(101.0, 650.0, 587.7777777777778)","(9.0, 20.0, 17.666666666666664)"
05-01-2023 13:49:35.512185,"(6.0, 13.5, 11.538709677419355)","(14.0, 34.0, 30.0)","(4.8, 8.2, 5.4)","(2.15, 3.3, 2.22)","(3.5, 5.4, 3.7555555555555555)","(101.0, 650.0, 587.7777777777778)","(9.0, 20.0, 17.666666666666664)"
05-01-2023 13:49:36.657369,"(6.0, 13.5, 11.538709677419355)","(14.0, 34.0, 30.0)","(4.8, 8.2, 5.4)","(2.15, 3.3, 2.22)","(3.5, 5.4, 3.7555555555555555)","(101.0, 650.0, 587.7777777777778)","(9.0, 20.0, 17.666666666666664)"
05-01-2023 13:49:37.673557,"(6.0, 13.5, 11.538709677419355)","(14.0, 34.0, 30.0)","(4.8, 8.2, 5.4)","(2.15, 3.3, 2.22)","(3.5, 5.4, 3.7555555555555555)","(101.0, 650.0, 587.7777777777778)","(9.0, 20.0, 17.666666666666664)"
05-01-2023 13:49:38.774759,"(6.0, 13.5, 11.538709677419355)","(14.0, 34.0, 30.0)","(4.8, 8.2, 5.4)","(2.15, 3.3, 2.22)","(3.5, 5.4, 3.7555555555555555)","(101.0, 650.0, 556.6666666666666)","(9.0, 20.0, 17.333333333333336)"
05-01-2023 13:49:40.062546,"(6.0, 13.5, 11.538709677419355)","(14.0, 34.0, 31.95)","(4.8, 8.2, 5.4)","(2.15, 3.3, 2.22)","(3.5, 5.4, 3.7555555555555555)","(101.0, 650.0, 556.6666666666666)","(9.0, 20.0, 17.333333333333336)"
05-01-2023 13:49:41.167226,"(6.0, 13.5, 11.538709677419355)","(14.0, 34.0, 31.95)","(4.8, 8.2, 5.4)","(2.15, 3.3, 2.22)","(3.5, 5.4, 3.7555555555555555)","(101.0, 650.0, 556.6666666666666)","(9.0, 20.0, 17.333333333333336)"
05-01-2023 13:49:42.253745,"(6.0, 13.5, 11.538709677419355)","(14.0, 34.0, 31.95)","(4.8, 8.2, 5.4)","(2.15, 3.3, 2.22)","(3.5, 5.4, 3.7555555555555555)","(101.0, 650.0, 556.6666666666666)","(9.0, 20.0, 17.333333333333336)"
05-01-2023 13:49:43.541129,"(6.0, 13.5, 11.538709677419355)","(14.0, 34.0, 31.95)","(4.8, 8.2, 5.4)","(2.15, 3.3, 2.22)","(3.5, 5.4, 3.7555555555555555)","(101.0, 650.0, 556.6666666666666)","(9.0, 20.0, 17.333333333333336)"
05-01-2023 13:49:44.617300,"(6.0, 13.5, 11.538709677419355)","(14.0, 34.0, 31.72222222222222)","(4.8, 8.2, 5.4)","(2.15, 3.3, 2.22)","(3.5, 5.4, 3.7555555555555555)","(101.0, 650.0, 556.6666666666666)","(9.0, 20.0, 17.333333333333336)"
05-01-2023 13:49:45.615338,"(6.0, 13.5, 11.538709677419355)","(14.0, 34.0, 31.95)","(4.8, 8.2, 5.4)","(2.15, 3.3, 2.22)","(3.5, 5.4, 3.7555555555555555)","(101.0, 650.0, 556.6666666666666)","(9.0, 20.0, 17.333333333333336)"
05-01-2023 13:49:46.619412,"(6.0, 13.5, 11.538709677419355)","(14.0, 34.0, 31.95)","(4.8, 8.2, 5.4)","(2.15, 3.3, 2.22)","(3.5, 5.4, 3.7555555555555555)","(101.0, 650.0, 556.6666666666666)","(9.0, 20.0, 17.333333333333336)"
05-01-2023 13:49:47.585477,"(6.0, 13.5, 11.538709677419355)","(14.0, 34.0, 31.95)","(4.8, 8.2, 5.4)","(2.15, 3.3, 2.22)","(3.5, 5.4, 3.7555555555555555)","(101.0, 650.0, 556.6666666666666)","(9.0, 20.0, 17.333333333333336)"
05-01-2023 13:49:48.623586,"(6.0, 13.5, 11.538709677419355)","(14.0, 34.0, 31.95)","(4.8, 8.2, 5.4)","(2.15, 3.3, 2.22)","(3.5, 5.4, 3.7555555555555555)","(101.0, 650.0, 556.6666666666666)","(9.0, 20.0, 17.333333333333336)"
05-01-2023 13:49:49.679809,"(6.0, 13.5, 11.538709677419355)","(14.0, 34.0, 31.95)","(4.8, 8.2, 5.4)","(2.15, 3.3, 2.22)","(3.5, 5.4, 3.7555555555555555)","(101.0, 650.0, 556.6666666666666)","(9.0, 20.0, 17.333333333333336)"
05-01-2023 13:49:50.771429,"(6.0, 13.5, 11.538709677419355)","(14.0, 34.0, 31.95)","(4.8, 8.2, 5.4)","(2.15, 3.3, 2.2636363636363637)","(3.5, 5.4, 3.7555555555555555)","(101.0, 650.0, 556.6666666666666)","(9.0, 20.0, 17.333333333333336)"
05-01-2023 13:49:51.852310,"(6.0, 13.5, 11.538709677419355)","(14.0, 34.0, 31.95)","(4.8, 8.2, 5.4)","(2.15, 3.3, 2.2636363636363637)","(3.5, 5.4, 3.7555555555555555)","(101.0, 650.0, 556.6666666666666)","(9.0, 20.0, 17.333333333333336)"
05-01-2023 13:49:52.932375,"(6.0, 13.5, 11.538709677419355)","(14.0, 34.0, 31.95)","(4.8, 8.2, 5.4)","(2.15, 3.3, 2.2636363636363637)","(3.5, 5.4, 3.7555555555555555)","(101.0, 650.0, 556.6666666666666)","(9.0, 20.0, 17.333333333333336)"
05-01-2023 13:49:53.925418,"(6.0, 13.5, 11.538709677419355)","(14.0, 34.0, 31.95)","(4.8, 8.2, 5.4)","(2.15, 3.3, 2.2636363636363637)","(3.5, 5.4, 3.7555555555555555)","(101.0, 650.0, 556.6666666666666)","(9.0, 20.0, 17.333333333333336)"
05-01-2023 13:49:54.878856,"(6.0, 13.5, 11.538709677419355)","(14.0, 34.0, 31.95)","(4.8, 8.2, 5.4)","(2.15, 3.3, 2.2636363636363637)","(3.5, 5.4, 3.7555555555555555)","(101.0, 650.0, 556.6666666666666)","(9.0, 20.0, 17.333333333333336)"
05-01-2023 13:49:55.843994,"(6.0, 13.5, 11.538709677419355)","(14.0, 34.0, 31.95)","(4.8, 8.2, 5.4)","(2.15, 3.3, 2.2636363636363637)","(3.5, 5.4, 3.7555555555555555)","(101.0, 650.0, 556.6666666666666)","(9.0, 20.0, 17.333333333333336)"
05-01-2023 13:49:56.836629,"(6.0, 13.5, 11.538709677419355)","(14.0, 34.0, 31.95)","(4.8, 8.2, 5.4)","(2.15, 3.3, 2.2636363636363637)","(3.5, 5.4, 3.7555555555555555)","(101.0, 650.0, 556.6666666666666)","(9.0, 20.0, 17.333333333333336)"
05-01-2023 13:49:57.916253,"(6.0, 13.5, 11.538709677419355)","(14.0, 34.0, 31.95)","(4.8, 8.2, 5.4)","(2.15, 3.3, 2.2636363636363637)","(3.5, 5.4, 3.7555555555555555)","(101.0, 650.0, 556.6666666666666)","(9.0, 20.0, 17.333333333333336)"
05-01-2023 13:49:59.008331,"(6.0, 13.5, 11.538709677419355)","(14.0, 34.0, 31.95)","(4.8, 8.2, 5.4)","(2.15, 3.3, 2.2636363636363637)","(3.5, 5.4, 3.7555555555555555)","(101.0, 650.0, 556.6666666666666)","(9.0, 20.0, 17.333333333333336)"
05-01-2023 13:50:00.170545,"(6.0, 13.5, 11.538709677419355)","(14.0, 34.0, 31.95)","(4.8, 8.2, 5.4)","(2.15, 3.3, 2.2636363636363637)","(3.5, 5.4, 3.7555555555555555)","(101.0, 650.0, 556.6666666666666)","(9.0, 20.0, 17.333333333333336)"
05-01-2023 13:50:01.284804,"(6.0, 13.5, 11.538709677419355)","(14.0, 34.0, 31.95)","(4.8, 8.2, 5.4)","(2.15, 3.3, 2.2636363636363637)","(3.5, 5.4, 3.7555555555555555)","(101.0, 650.0, 556.6666666666666)","(9.0, 20.0, 17.333333333333336)"
05-01-2023 13:50:02.395895,"(6.0, 13.5, 11.538709677419355)","(14.0, 34.0, 31.95)","(4.8, 8.2, 5.4)","(2.15, 3.3, 2.2636363636363637)","(3.5, 5.4, 3.7555555555555555)","(101.0, 650.0, 556.6666666666666)","(9.0, 20.0, 17.333333333333336)"
05-01-2023 13:50:03.395811,"(6.0, 13.5, 11.538709677419355)","(14.0, 34.0, 31.95)","(4.8, 8.2, 5.4)","(2.15, 3.3, 2.2636363636363637)","(3.5, 5.4, 3.7555555555555555)","(101.0, 650.0, 556.6666666666666)","(9.0, 20.0, 17.333333333333336)"
05-01-2023 13:50:04.339063,"(6.0, 13.5, 11.538709677419355)","(14.0, 34.0, 31.95)","(4.8, 8.2, 5.4)","(2.15, 3.3, 2.22)","(3.5, 5.4, 3.7555555555555555)","(101.0, 650.0, 556.6666666666666)","(9.0, 20.0, 17.333333333333336)"
05-01-2023 13:50:05.274940,"(6.0, 13.5, 11.538709677419355)","(14.0, 34.0, 31.95)","(4.8, 8.2, 5.4)","(2.15, 3.3, 2.22)","(3.5, 5.4, 3.7555555555555555)","(101.0, 650.0, 556.6666666666666)","(9.0, 20.0, 17.333333333333336)"
05-01-2023 13:50:06.346336,"(6.0, 13.5, 11.538709677419355)","(14.0, 34.0, 31.95)","(4.8, 8.2, 5.4)","(2.15, 3.3, 2.22)","(3.5, 5.4, 3.7555555555555555)","(101.0, 650.0, 556.6666666666666)","(9.0, 20.0, 17.333333333333336)"
05-01-2023 13:50:07.430740,"(6.0, 13.5, 11.538709677419355)","(14.0, 34.0, 31.95)","(4.8, 8.2, 5.4)","(2.15, 3.3, 2.22)","(3.5, 5.4, 3.7555555555555555)","(101.0, 650.0, 556.6666666666666)","(9.0, 20.0, 17.333333333333336)"
05-01-2023 13:50:08.539885,"(6.0, 13.5, 11.538709677419355)","(14.0, 34.0, 31.95)","(4.8, 8.2, 5.4)","(2.15, 3.3, 2.22)","(3.5, 5.4, 3.7555555555555555)","(101.0, 650.0, 556.6666666666666)","(9.0, 20.0, 17.333333333333336)"
05-01-2023 13:50:09.661183,"(6.0, 13.5, 11.538709677419355)","(14.0, 34.0, 31.95)","(4.8, 8.2, 5.4)","(2.15, 3.3, 2.22)","(3.5, 5.4, 3.7555555555555555)","(101.0, 650.0, 556.6666666666666)","(9.0, 20.0, 17.333333333333336)"
05-01-2023 13:50:10.800708,"(6.0, 13.5, 11.538709677419355)","(14.0, 34.0, 31.95)","(4.8, 8.2, 5.4)","(2.15, 3.3, 2.22)","(3.5, 5.4, 3.7555555555555555)","(101.0, 650.0, 556.6666666666666)","(9.0, 20.0, 17.333333333333336)"
05-01-2023 13:50:11.990761,"(6.0, 13.5, 11.538709677419355)","(14.0, 34.0, 31.95)","(4.8, 8.2, 5.4)","(2.15, 3.3, 2.22)","(3.5, 5.4, 3.7555555555555555)","(101.0, 650.0, 556.6666666666666)","(9.0, 20.0, 17.333333333333336)"
05-01-2023 13:50:13.060782,"(6.0, 13.5, 11.538709677419355)","(14.0, 34.0, 31.95)","(4.8, 8.2, 5.4)","(2.15, 3.3, 2.22)","(3.5, 5.4, 3.7555555555555555)","(101.0, 650.0, 556.6666666666666)","(9.0, 20.0, 17.333333333333336)"
05-01-2023 13:50:14.068346,"(6.0, 13.5, 11.538709677419355)","(14.0, 34.0, 31.95)","(4.8, 8.2, 5.4)","(2.15, 3.3, 2.22)","(3.5, 5.4, 3.7555555555555555)","(101.0, 650.0, 556.6666666666666)","(9.0, 20.0, 17.333333333333336)"
05-01-2023 13:50:15.062146,"(6.0, 13.5, 11.538709677419355)","(14.0, 34.0, 31.95)","(4.8, 8.2, 5.4)","(2.15, 3.3, 2.22)","(3.5, 5.4, 3.7555555555555555)","(101.0, 650.0, 556.6666666666666)","(9.0, 20.0, 17.333333333333336)"
05-01-2023 13:50:15.998508,"(6.0, 13.5, 11.538709677419355)","(14.0, 34.0, 31.95)","(4.8, 8.2, 5.4)","(2.15, 3.3, 2.22)","(3.5, 5.4, 3.7555555555555555)","(101.0, 650.0, 556.6666666666666)","(9.0, 20.0, 17.333333333333336)"
05-01-2023 13:50:16.970809,"(6.0, 13.5, 11.538709677419355)","(14.0, 34.0, 31.95)","(4.8, 8.2, 5.4)","(2.15, 3.3, 2.22)","(3.5, 5.4, 3.7555555555555555)","(101.0, 650.0, 556.6666666666666)","(9.0, 20.0, 17.333333333333336)"
05-01-2023 13:50:18.074775,"(6.0, 13.5, 11.538709677419355)","(14.0, 34.0, 31.95)","(4.8, 8.2, 5.4)","(2.15, 3.3, 2.22)","(3.5, 5.4, 3.7555555555555555)","(101.0, 650.0, 556.6666666666666)","(9.0, 20.0, 17.333333333333336)"
05-01-2023 13:50:19.144710,"(6.0, 13.5, 11.538709677419355)","(14.0, 34.0, 31.95)","(4.8, 8.2, 5.4)","(2.15, 3.3, 2.22)","(3.5, 5.4, 3.7555555555555555)","(101.0, 650.0, 556.6666666666666)","(9.0, 20.0, 17.333333333333336)"
05-01-2023 13:50:20.289934,"(6.0, 13.5, 11.538709677419355)","(14.0, 34.0, 31.95)","(4.8, 8.2, 5.4)","(2.15, 3.3, 2.22)","(3.5, 5.4, 3.7555555555555555)","(101.0, 650.0, 556.6666666666666)","(9.0, 20.0, 17.333333333333336)"
05-01-2023 13:50:21.424487,"(6.0, 13.5, 11.538709677419355)","(14.0, 34.0, 31.95)","(4.8, 8.2, 5.4)","(2.15, 3.3, 2.22)","(3.5, 5.4, 3.7555555555555555)","(101.0, 650.0, 556.6666666666666)","(9.0, 20.0, 17.333333333333336)"
05-01-2023 13:50:22.557222,"(6.0, 13.5, 11.538709677419355)","(14.0, 34.0, 31.95)","(4.8, 8.2, 5.4)","(2.15, 3.3, 2.3025)","(3.5, 5.4, 3.7555555555555555)","(101.0, 650.0, 556.6666666666666)","(9.0, 20.0, 17.333333333333336)"
05-01-2023 13:50:23.728845,"(6.0, 13.5, 11.538709677419355)","(14.0, 34.0, 31.95)","(4.8, 8.2, 5.4)","(2.15, 3.3, 2.3025)","(3.5, 5.4, 3.7555555555555555)","(101.0, 650.0, 556.6666666666666)","(9.0, 20.0, 17.333333333333336)"
05-01-2023 13:50:24.840572,"(6.0, 13.5, 11.538709677419355)","(14.0, 34.0, 31.95)","(4.8, 8.2, 5.4)","(2.15, 3.3, 2.3025)","(3.5, 5.4, 3.7555555555555555)","(101.0, 650.0, 556.6666666666666)","(9.0, 20.0, 17.333333333333336)"
05-01-2023 13:50:25.884170,"(6.0, 13.5, 11.538709677419355)","(14.0, 34.0, 31.95)","(4.8, 8.2, 5.4)","(2.15, 3.3, 2.3025)","(3.5, 5.4, 3.7555555555555555)","(101.0, 650.0, 556.6666666666666)","(9.0, 20.0, 17.333333333333336)"
05-01-2023 13:50:26.899885,"(6.0, 13.5, 11.538709677419355)","(14.0, 34.0, 31.95)","(4.8, 8.2, 5.4)","(2.15, 3.3, 2.3025)","(3.5, 5.4, 3.7555555555555555)","(101.0, 650.0, 556.6666666666666)","(9.0, 20.0, 17.333333333333336)"
05-01-2023 13:50:27.884992,"(6.0, 13.5, 11.538709677419355)","(14.0, 34.0, 31.95)","(4.8, 8.2, 5.4)","(2.15, 3.3, 2.3025)","(3.5, 5.4, 3.7555555555555555)","(101.0, 650.0, 556.6666666666666)","(9.0, 20.0, 17.333333333333336)"
05-01-2023 13:50:28.820456,"(6.0, 13.5, 11.538709677419355)","(14.0, 34.0, 31.95)","(4.8, 8.2, 5.4)","(2.15, 3.3, 2.3025)","(3.5, 5.4, 3.7555555555555555)","(101.0, 650.0, 556.6666666666666)","(9.0, 20.0, 17.333333333333336)"
05-01-2023 13:50:29.821202,"(6.0, 13.5, 11.538709677419355)","(14.0, 34.0, 31.95)","(4.8, 8.2, 5.4)","(2.15, 3.3, 2.3025)","(3.5, 5.4, 3.7555555555555555)","(101.0, 650.0, 556.6666666666666)","(9.0, 20.0, 17.333333333333336)"
05-01-2023 13:50:30.854278,"(6.0, 13.5, 11.538709677419355)","(14.0, 34.0, 31.95)","(4.8, 8.2, 5.4)","(2.15, 3.3, 2.3025)","(3.5, 5.4, 3.7555555555555555)","(101.0, 650.0, 556.6666666666666)","(9.0, 20.0, 17.333333333333336)"
05-01-2023 13:50:31.942979,"(6.0, 13.5, 11.538709677419355)","(14.0, 34.0, 31.95)","(4.8, 8.2, 5.4)","(2.15, 3.3, 2.3025)","(3.5, 5.4, 3.7555555555555555)","(101.0, 650.0, 556.6666666666666)","(9.0, 20.0, 17.333333333333336)"
05-01-2023 13:50:32.997575,"(6.0, 13.5, 11.538709677419355)","(14.0, 34.0, 31.95)","(4.8, 8.2, 5.4)","(2.15, 3.3, 2.3025)","(3.5, 5.4, 3.7555555555555555)","(101.0, 650.0, 556.6666666666666)","(9.0, 20.0, 17.333333333333336)"
05-01-2023 13:50:34.056853,"(6.0, 13.5, 11.538709677419355)","(14.0, 34.0, 31.95)","(4.8, 8.2, 5.4)","(2.15, 3.3, 2.3025)","(3.5, 5.4, 3.7555555555555555)","(101.0, 650.0, 556.6666666666666)","(9.0, 20.0, 17.333333333333336)"
05-01-2023 13:50:35.048126,"(6.0, 13.5, 11.538709677419355)","(14.0, 34.0, 31.95)","(4.8, 8.2, 5.4)","(2.15, 3.3, 2.3025)","(3.5, 5.4, 3.7555555555555555)","(101.0, 650.0, 556.6666666666666)","(9.0, 20.0, 17.333333333333336)"
05-01-2023 13:50:36.046044,"(6.0, 13.5, 11.538709677419355)","(14.0, 34.0, 31.95)","(4.8, 8.2, 5.4)","(2.15, 3.3, 2.3025)","(3.5, 5.4, 3.7555555555555555)","(101.0, 650.0, 556.6666666666666)","(9.0, 20.0, 17.333333333333336)"
05-01-2023 13:50:36.977939,"(6.0, 13.5, 11.538709677419355)","(14.0, 34.0, 31.95)","(4.8, 8.2, 5.4)","(2.15, 3.3, 2.3025)","(3.5, 5.4, 3.7555555555555555)","(101.0, 650.0, 556.6666666666666)","(9.0, 20.0, 17.333333333333336)"
05-01-2023 13:50:37.938718,"(6.0, 13.5, 11.538709677419355)","(14.0, 34.0, 31.95)","(4.8, 8.2, 5.4)","(2.15, 3.3, 2.3025)","(3.5, 5.4, 3.7555555555555555)","(101.0, 650.0, 556.6666666666666)","(9.0, 20.0, 17.333333333333336)"
05-01-2023 13:50:38.954844,"(6.0, 13.5, 11.538709677419355)","(14.0, 34.0, 31.95)","(4.8, 8.2, 5.4)","(2.15, 3.3, 2.3025)","(3.5, 5.4, 3.7555555555555555)","(101.0, 650.0, 556.6666666666666)","(9.0, 20.0, 17.333333333333336)"
05-01-2023 13:50:39.990809,"(6.0, 13.5, 11.538709677419355)","(14.0, 34.0, 31.95)","(4.8, 8.2, 5.4)","(2.15, 3.3, 2.3025)","(3.5, 5.4, 3.7555555555555555)","(101.0, 650.0, 556.6666666666666)","(9.0, 20.0, 17.333333333333336)"
05-01-2023 13:50:41.106564,"(6.0, 13.5, 11.538709677419355)","(14.0, 34.0, 31.95)","(4.8, 8.2, 5.4)","(2.15, 3.3, 2.3025)","(3.5, 5.4, 3.7555555555555555)","(101.0, 650.0, 556.6666666666666)","(9.0, 20.0, 17.333333333333336)"
05-01-2023 13:50:42.156262,"(6.0, 13.5, 11.538709677419355)","(14.0, 34.0, 31.95)","(4.8, 8.2, 5.4)","(2.15, 3.3, 2.3025)","(3.5, 5.4, 3.7555555555555555)","(101.0, 650.0, 556.6666666666666)","(9.0, 20.0, 17.333333333333336)"
05-01-2023 13:50:43.122977,"(6.0, 13.5, 11.538709677419355)","(14.0, 34.0, 31.95)","(4.8, 8.2, 5.4)","(2.15, 3.3, 2.3025)","(3.5, 5.4, 3.7555555555555555)","(101.0, 650.0, 556.6666666666666)","(9.0, 20.0, 17.333333333333336)"
05-01-2023 13:50:44.059331,"(6.0, 13.5, 11.538709677419355)","(14.0, 34.0, 31.95)","(4.8, 8.2, 5.4)","(2.15, 3.3, 2.3025)","(3.5, 5.4, 3.7555555555555555)","(101.0, 650.0, 556.6666666666666)","(9.0, 20.0, 17.333333333333336)"
05-01-2023 13:50:45.035630,"(6.0, 13.5, 11.538709677419355)","(14.0, 34.0, 31.95)","(4.8, 8.2, 5.4)","(2.15, 3.3, 2.3025)","(3.5, 5.4, 3.7555555555555555)","(101.0, 650.0, 556.6666666666666)","(9.0, 20.0, 17.333333333333336)"
05-01-2023 13:50:46.016309,"(6.0, 13.5, 11.538709677419355)","(14.0, 34.0, 31.95)","(4.8, 8.2, 5.4)","(2.15, 3.3, 2.3025)","(3.5, 5.4, 3.7555555555555555)","(101.0, 650.0, 556.6666666666666)","(9.0, 20.0, 17.333333333333336)"
05-01-2023 13:50:47.079970,"(6.0, 13.5, 11.538709677419355)","(14.0, 34.0, 31.95)","(4.8, 8.2, 5.4)","(2.15, 3.3, 2.3025)","(3.5, 5.4, 3.7555555555555555)","(101.0, 650.0, 556.6666666666666)","(9.0, 20.0, 17.333333333333336)"
05-01-2023 13:50:48.083888,"(6.0, 13.5, 11.538709677419355)","(14.0, 34.0, 31.95)","(4.8, 8.2, 5.4)","(2.15, 3.3, 2.3025)","(3.5, 5.4, 3.7555555555555555)","(101.0, 650.0, 556.6666666666666)","(9.0, 20.0, 17.333333333333336)"
05-01-2023 13:50:49.207970,"(6.0, 13.5, 11.538709677419355)","(14.0, 34.0, 31.95)","(4.8, 8.2, 5.4)","(2.15, 3.3, 2.3025)","(3.5, 5.4, 3.7555555555555555)","(101.0, 650.0, 556.6666666666666)","(9.0, 20.0, 17.333333333333336)"
05-01-2023 13:50:50.241727,"(6.0, 13.5, 11.538709677419355)","(14.0, 34.0, 31.95)","(4.8, 8.2, 5.4)","(2.15, 3.3, 2.22)","(3.5, 5.4, 3.7555555555555555)","(101.0, 650.0, 556.6666666666666)","(9.0, 20.0, 17.333333333333336)"
05-01-2023 13:50:51.307915,"(6.0, 13.5, 11.538709677419355)","(14.0, 34.0, 31.95)","(4.8, 8.2, 5.4)","(2.15, 3.3, 2.2007142857142856)","(3.5, 5.4, 3.7555555555555555)","(101.0, 650.0, 556.6666666666666)","(9.0, 20.0, 17.333333333333336)"
05-01-2023 13:50:52.367751,"(6.0, 13.5, 11.538709677419355)","(14.0, 34.0, 31.95)","(4.8, 8.2, 5.4)","(2.15, 3.3, 2.2007142857142856)","(3.5, 5.4, 3.7555555555555555)","(101.0, 650.0, 556.6666666666666)","(9.0, 20.0, 17.333333333333336)"
05-01-2023 13:50:53.403318,"(6.0, 13.5, 11.538709677419355)","(14.0, 34.0, 31.95)","(4.8, 8.2, 5.4)","(2.15, 3.3, 2.2007142857142856)","(3.5, 5.4, 3.7555555555555555)","(101.0, 650.0, 556.6666666666666)","(9.0, 20.0, 17.333333333333336)"
05-01-2023 13:50:54.385670,"(6.0, 13.5, 11.538709677419355)","(14.0, 34.0, 31.95)","(4.8, 8.2, 5.4)","(2.15, 3.3, 2.2007142857142856)","(3.5, 5.4, 3.7555555555555555)","(101.0, 650.0, 556.6666666666666)","(9.0, 20.0, 17.333333333333336)"
05-01-2023 13:50:55.378916,"(6.0, 13.5, 11.538709677419355)","(14.0, 34.0, 31.95)","(4.8, 8.2, 5.4)","(2.15, 3.3, 2.2007142857142856)","(3.5, 5.4, 3.7555555555555555)","(101.0, 650.0, 556.6666666666666)","(9.0, 20.0, 17.333333333333336)"
05-01-2023 13:50:56.326503,"(6.0, 13.5, 11.538709677419355)","(14.0, 34.0, 31.95)","(4.8, 8.2, 5.4)","(2.15, 3.3, 2.2007142857142856)","(3.5, 5.4, 3.7555555555555555)","(101.0, 650.0, 556.6666666666666)","(9.0, 20.0, 17.333333333333336)"
05-01-2023 13:50:57.352051,"(6.0, 13.5, 11.538709677419355)","(14.0, 34.0, 31.95)","(4.8, 8.2, 5.4)","(2.15, 3.3, 2.2007142857142856)","(3.5, 5.4, 3.7555555555555555)","(101.0, 650.0, 556.6666666666666)","(9.0, 20.0, 17.333333333333336)"
05-01-2023 13:50:58.387442,"(6.0, 13.5, 11.538709677419355)","(14.0, 34.0, 31.95)","(4.8, 8.2, 5.4)","(2.15, 3.3, 2.2007142857142856)","(3.5, 5.4, 3.7555555555555555)","(101.0, 650.0, 556.6666666666666)","(9.0, 20.0, 17.333333333333336)"
05-01-2023 13:50:59.460420,"(6.0, 13.5, 11.538709677419355)","(14.0, 34.0, 31.95)","(4.8, 8.2, 5.4)","(2.15, 3.3, 2.2007142857142856)","(3.5, 5.4, 3.7555555555555555)","(101.0, 650.0, 556.6666666666666)","(9.0, 20.0, 17.333333333333336)"
05-01-2023 13:51:00.564105,"(6.0, 13.5, 11.538709677419355)","(14.0, 34.0, 31.95)","(4.8, 8.2, 5.4)","(2.15, 3.3, 2.2007142857142856)","(3.5, 5.4, 3.7555555555555555)","(101.0, 650.0, 556.6666666666666)","(9.0, 20.0, 17.333333333333336)"
05-01-2023 13:51:01.633612,"(6.0, 13.5, 11.538709677419355)","(14.0, 34.0, 31.95)","(4.8, 8.2, 5.4)","(2.15, 3.3, 2.2007142857142856)","(3.5, 5.4, 3.7555555555555555)","(101.0, 650.0, 556.6666666666666)","(9.0, 20.0, 17.333333333333336)"
