,Archarch Cat,Limited Doro,Storminunclejack,Roses Pepino,Baytown Jagger,Baytown Get It On
457,"[datetime.datetime(2022, 11, 28, 10, 20, 8, 947771), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 20, 8, 947771), 3.8, 5.5]","[datetime.datetime(2022, 11, 28, 10, 20, 8, 947771), 1.45, 1.74]","[datetime.datetime(2022, 11, 28, 10, 20, 8, 947771), 9.0, 15.0]","[datetime.datetime(2022, 11, 28, 10, 20, 8, 947771), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 20, 8, 947771), 26.0, 220.0]"
458,"[datetime.datetime(2022, 11, 28, 10, 20, 10, 44348), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 20, 10, 44348), 3.8, 5.5]","[datetime.datetime(2022, 11, 28, 10, 20, 10, 44348), 1.45, 1.74]","[datetime.datetime(2022, 11, 28, 10, 20, 10, 44348), 9.0, 15.0]","[datetime.datetime(2022, 11, 28, 10, 20, 10, 44348), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 20, 10, 44348), 26.0, 220.0]"
459,"[datetime.datetime(2022, 11, 28, 10, 20, 11, 147119), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 20, 11, 147119), 3.8, 5.5]","[datetime.datetime(2022, 11, 28, 10, 20, 11, 147119), 1.45, 1.74]","[datetime.datetime(2022, 11, 28, 10, 20, 11, 147119), 9.0, 15.0]","[datetime.datetime(2022, 11, 28, 10, 20, 11, 147119), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 20, 11, 147119), 26.0, 220.0]"
460,"[datetime.datetime(2022, 11, 28, 10, 20, 12, 243463), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 20, 12, 243463), 3.8, 5.5]","[datetime.datetime(2022, 11, 28, 10, 20, 12, 243463), 1.45, 1.74]","[datetime.datetime(2022, 11, 28, 10, 20, 12, 243463), 9.0, 15.0]","[datetime.datetime(2022, 11, 28, 10, 20, 12, 243463), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 20, 12, 243463), 26.0, 220.0]"
461,"[datetime.datetime(2022, 11, 28, 10, 20, 13, 344588), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 20, 13, 344588), 3.8, 5.5]","[datetime.datetime(2022, 11, 28, 10, 20, 13, 344588), 1.45, 1.74]","[datetime.datetime(2022, 11, 28, 10, 20, 13, 344588), 9.0, 15.0]","[datetime.datetime(2022, 11, 28, 10, 20, 13, 344588), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 20, 13, 344588), 26.0, 220.0]"
462,"[datetime.datetime(2022, 11, 28, 10, 20, 14, 435384), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 20, 14, 435384), 3.8, 5.5]","[datetime.datetime(2022, 11, 28, 10, 20, 14, 435384), 1.45, 1.74]","[datetime.datetime(2022, 11, 28, 10, 20, 14, 435384), 9.0, 15.0]","[datetime.datetime(2022, 11, 28, 10, 20, 14, 435384), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 20, 14, 435384), 26.0, 220.0]"
463,"[datetime.datetime(2022, 11, 28, 10, 20, 15, 531290), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 20, 15, 531290), 3.8, 5.5]","[datetime.datetime(2022, 11, 28, 10, 20, 15, 531290), 1.45, 1.74]","[datetime.datetime(2022, 11, 28, 10, 20, 15, 531290), 9.0, 15.0]","[datetime.datetime(2022, 11, 28, 10, 20, 15, 531290), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 20, 15, 531290), 26.0, 220.0]"
464,"[datetime.datetime(2022, 11, 28, 10, 20, 16, 630621), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 20, 16, 630621), 3.8, 5.5]","[datetime.datetime(2022, 11, 28, 10, 20, 16, 630621), 1.45, 1.74]","[datetime.datetime(2022, 11, 28, 10, 20, 16, 630621), 9.0, 15.0]","[datetime.datetime(2022, 11, 28, 10, 20, 16, 630621), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 20, 16, 630621), 26.0, 220.0]"
465,"[datetime.datetime(2022, 11, 28, 10, 20, 17, 743247), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 20, 17, 743247), 3.8, 5.5]","[datetime.datetime(2022, 11, 28, 10, 20, 17, 743247), 1.45, 1.74]","[datetime.datetime(2022, 11, 28, 10, 20, 17, 743247), 9.0, 15.0]","[datetime.datetime(2022, 11, 28, 10, 20, 17, 743247), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 20, 17, 743247), 26.0, 220.0]"
466,"[datetime.datetime(2022, 11, 28, 10, 20, 18, 840268), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 20, 18, 840268), 3.8, 5.5]","[datetime.datetime(2022, 11, 28, 10, 20, 18, 840268), 1.45, 1.74]","[datetime.datetime(2022, 11, 28, 10, 20, 18, 840268), 9.0, 15.0]","[datetime.datetime(2022, 11, 28, 10, 20, 18, 840268), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 20, 18, 840268), 26.0, 220.0]"
467,"[datetime.datetime(2022, 11, 28, 10, 20, 19, 939251), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 20, 19, 939251), 3.8, 5.5]","[datetime.datetime(2022, 11, 28, 10, 20, 19, 939251), 1.45, 1.74]","[datetime.datetime(2022, 11, 28, 10, 20, 19, 939251), 9.0, 15.0]","[datetime.datetime(2022, 11, 28, 10, 20, 19, 939251), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 20, 19, 939251), 26.0, 220.0]"
468,"[datetime.datetime(2022, 11, 28, 10, 20, 21, 35836), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 20, 21, 35836), 3.8, 5.5]","[datetime.datetime(2022, 11, 28, 10, 20, 21, 35836), 1.45, 1.74]","[datetime.datetime(2022, 11, 28, 10, 20, 21, 35836), 9.0, 15.0]","[datetime.datetime(2022, 11, 28, 10, 20, 21, 35836), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 20, 21, 35836), 26.0, 220.0]"
469,"[datetime.datetime(2022, 11, 28, 10, 20, 22, 145565), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 20, 22, 145565), 3.8, 5.5]","[datetime.datetime(2022, 11, 28, 10, 20, 22, 145565), 1.45, 1.74]","[datetime.datetime(2022, 11, 28, 10, 20, 22, 145565), 9.0, 15.0]","[datetime.datetime(2022, 11, 28, 10, 20, 22, 145565), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 20, 22, 145565), 26.0, 220.0]"
470,"[datetime.datetime(2022, 11, 28, 10, 20, 23, 227835), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 20, 23, 227835), 3.8, 5.5]","[datetime.datetime(2022, 11, 28, 10, 20, 23, 227835), 1.45, 1.74]","[datetime.datetime(2022, 11, 28, 10, 20, 23, 227835), 9.0, 15.0]","[datetime.datetime(2022, 11, 28, 10, 20, 23, 227835), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 20, 23, 227835), 26.0, 220.0]"
471,"[datetime.datetime(2022, 11, 28, 10, 20, 24, 337596), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 20, 24, 337596), 3.8, 5.5]","[datetime.datetime(2022, 11, 28, 10, 20, 24, 337596), 1.45, 1.74]","[datetime.datetime(2022, 11, 28, 10, 20, 24, 337596), 9.0, 15.0]","[datetime.datetime(2022, 11, 28, 10, 20, 24, 337596), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 20, 24, 337596), 26.0, 220.0]"
472,"[datetime.datetime(2022, 11, 28, 10, 20, 25, 433289), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 20, 25, 433289), 3.8, 5.5]","[datetime.datetime(2022, 11, 28, 10, 20, 25, 433289), 1.45, 1.74]","[datetime.datetime(2022, 11, 28, 10, 20, 25, 433289), 9.0, 15.0]","[datetime.datetime(2022, 11, 28, 10, 20, 25, 433289), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 20, 25, 433289), 26.0, 220.0]"
473,"[datetime.datetime(2022, 11, 28, 10, 20, 26, 515995), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 20, 26, 515995), 3.8, 5.5]","[datetime.datetime(2022, 11, 28, 10, 20, 26, 515995), 1.45, 1.74]","[datetime.datetime(2022, 11, 28, 10, 20, 26, 515995), 9.0, 15.0]","[datetime.datetime(2022, 11, 28, 10, 20, 26, 515995), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 20, 26, 515995), 26.0, 220.0]"
474,"[datetime.datetime(2022, 11, 28, 10, 20, 27, 614051), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 20, 27, 614051), 3.8, 5.5]","[datetime.datetime(2022, 11, 28, 10, 20, 27, 614051), 1.45, 1.74]","[datetime.datetime(2022, 11, 28, 10, 20, 27, 614051), 9.0, 15.0]","[datetime.datetime(2022, 11, 28, 10, 20, 27, 614051), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 20, 27, 614051), 26.0, 220.0]"
475,"[datetime.datetime(2022, 11, 28, 10, 20, 28, 721412), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 20, 28, 721412), 3.8, 5.5]","[datetime.datetime(2022, 11, 28, 10, 20, 28, 721412), 1.45, 1.74]","[datetime.datetime(2022, 11, 28, 10, 20, 28, 721412), 9.0, 15.0]","[datetime.datetime(2022, 11, 28, 10, 20, 28, 721412), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 20, 28, 721412), 26.0, 220.0]"
476,"[datetime.datetime(2022, 11, 28, 10, 20, 29, 803828), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 20, 29, 803828), 3.8, 5.5]","[datetime.datetime(2022, 11, 28, 10, 20, 29, 803828), 1.45, 1.74]","[datetime.datetime(2022, 11, 28, 10, 20, 29, 803828), 9.0, 15.0]","[datetime.datetime(2022, 11, 28, 10, 20, 29, 803828), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 20, 29, 803828), 26.0, 220.0]"
477,"[datetime.datetime(2022, 11, 28, 10, 20, 30, 916697), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 20, 30, 916697), 3.8, 5.5]","[datetime.datetime(2022, 11, 28, 10, 20, 30, 916697), 1.45, 1.74]","[datetime.datetime(2022, 11, 28, 10, 20, 30, 916697), 9.0, 15.0]","[datetime.datetime(2022, 11, 28, 10, 20, 30, 916697), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 20, 30, 916697), 26.0, 220.0]"
478,"[datetime.datetime(2022, 11, 28, 10, 20, 32, 16589), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 20, 32, 16589), 3.8, 5.5]","[datetime.datetime(2022, 11, 28, 10, 20, 32, 16589), 1.45, 1.74]","[datetime.datetime(2022, 11, 28, 10, 20, 32, 16589), 9.0, 15.0]","[datetime.datetime(2022, 11, 28, 10, 20, 32, 16589), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 20, 32, 16589), 26.0, 220.0]"
479,"[datetime.datetime(2022, 11, 28, 10, 20, 33, 115967), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 20, 33, 115967), 3.8, 5.5]","[datetime.datetime(2022, 11, 28, 10, 20, 33, 115967), 1.45, 1.74]","[datetime.datetime(2022, 11, 28, 10, 20, 33, 115967), 9.0, 15.0]","[datetime.datetime(2022, 11, 28, 10, 20, 33, 115967), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 20, 33, 115967), 26.0, 220.0]"
480,"[datetime.datetime(2022, 11, 28, 10, 20, 34, 251852), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 20, 34, 251852), 3.8, 5.5]","[datetime.datetime(2022, 11, 28, 10, 20, 34, 251852), 1.45, 1.74]","[datetime.datetime(2022, 11, 28, 10, 20, 34, 251852), 9.0, 15.0]","[datetime.datetime(2022, 11, 28, 10, 20, 34, 251852), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 20, 34, 251852), 26.0, 220.0]"
481,"[datetime.datetime(2022, 11, 28, 10, 20, 35, 355189), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 20, 35, 355189), 3.8, 5.5]","[datetime.datetime(2022, 11, 28, 10, 20, 35, 355189), 1.45, 1.74]","[datetime.datetime(2022, 11, 28, 10, 20, 35, 355189), 9.0, 15.0]","[datetime.datetime(2022, 11, 28, 10, 20, 35, 355189), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 20, 35, 355189), 26.0, 220.0]"
482,"[datetime.datetime(2022, 11, 28, 10, 20, 36, 452210), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 20, 36, 452210), 3.8, 5.5]","[datetime.datetime(2022, 11, 28, 10, 20, 36, 452210), 1.45, 1.74]","[datetime.datetime(2022, 11, 28, 10, 20, 36, 452210), 9.0, 15.0]","[datetime.datetime(2022, 11, 28, 10, 20, 36, 452210), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 20, 36, 452210), 26.0, 220.0]"
483,"[datetime.datetime(2022, 11, 28, 10, 20, 37, 561262), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 20, 37, 561262), 3.8, 5.5]","[datetime.datetime(2022, 11, 28, 10, 20, 37, 561262), 1.45, 1.74]","[datetime.datetime(2022, 11, 28, 10, 20, 37, 561262), 9.0, 15.0]","[datetime.datetime(2022, 11, 28, 10, 20, 37, 561262), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 20, 37, 561262), 26.0, 220.0]"
484,"[datetime.datetime(2022, 11, 28, 10, 20, 38, 659830), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 20, 38, 659830), 3.8, 5.5]","[datetime.datetime(2022, 11, 28, 10, 20, 38, 659830), 1.45, 1.74]","[datetime.datetime(2022, 11, 28, 10, 20, 38, 659830), 9.0, 15.0]","[datetime.datetime(2022, 11, 28, 10, 20, 38, 659830), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 20, 38, 659830), 26.0, 220.0]"
485,"[datetime.datetime(2022, 11, 28, 10, 20, 39, 748902), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 20, 39, 748902), 3.8, 5.5]","[datetime.datetime(2022, 11, 28, 10, 20, 39, 748902), 1.45, 1.74]","[datetime.datetime(2022, 11, 28, 10, 20, 39, 748902), 9.0, 15.0]","[datetime.datetime(2022, 11, 28, 10, 20, 39, 748902), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 20, 39, 748902), 26.0, 220.0]"
486,"[datetime.datetime(2022, 11, 28, 10, 20, 40, 859101), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 20, 40, 859101), 3.8, 5.5]","[datetime.datetime(2022, 11, 28, 10, 20, 40, 859101), 1.45, 1.74]","[datetime.datetime(2022, 11, 28, 10, 20, 40, 859101), 9.0, 15.0]","[datetime.datetime(2022, 11, 28, 10, 20, 40, 859101), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 20, 40, 859101), 26.0, 220.0]"
487,"[datetime.datetime(2022, 11, 28, 10, 20, 41, 956283), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 20, 41, 956283), 3.8, 5.5]","[datetime.datetime(2022, 11, 28, 10, 20, 41, 956283), 1.45, 1.74]","[datetime.datetime(2022, 11, 28, 10, 20, 41, 956283), 9.0, 15.0]","[datetime.datetime(2022, 11, 28, 10, 20, 41, 956283), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 20, 41, 956283), 26.0, 220.0]"
488,"[datetime.datetime(2022, 11, 28, 10, 20, 43, 52319), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 20, 43, 52319), 3.8, 5.5]","[datetime.datetime(2022, 11, 28, 10, 20, 43, 52319), 1.45, 1.74]","[datetime.datetime(2022, 11, 28, 10, 20, 43, 52319), 9.0, 15.0]","[datetime.datetime(2022, 11, 28, 10, 20, 43, 52319), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 20, 43, 52319), 26.0, 220.0]"
489,"[datetime.datetime(2022, 11, 28, 10, 20, 44, 173136), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 20, 44, 173136), 3.8, 5.5]","[datetime.datetime(2022, 11, 28, 10, 20, 44, 173136), 1.45, 1.74]","[datetime.datetime(2022, 11, 28, 10, 20, 44, 173136), 9.0, 15.0]","[datetime.datetime(2022, 11, 28, 10, 20, 44, 173136), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 20, 44, 173136), 26.0, 220.0]"
490,"[datetime.datetime(2022, 11, 28, 10, 20, 45, 269950), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 20, 45, 269950), 3.8, 5.5]","[datetime.datetime(2022, 11, 28, 10, 20, 45, 269950), 1.45, 1.74]","[datetime.datetime(2022, 11, 28, 10, 20, 45, 269950), 9.0, 15.0]","[datetime.datetime(2022, 11, 28, 10, 20, 45, 269950), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 20, 45, 269950), 26.0, 220.0]"
491,"[datetime.datetime(2022, 11, 28, 10, 20, 46, 366118), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 20, 46, 366118), 3.8, 5.5]","[datetime.datetime(2022, 11, 28, 10, 20, 46, 366118), 1.45, 1.74]","[datetime.datetime(2022, 11, 28, 10, 20, 46, 366118), 9.0, 15.0]","[datetime.datetime(2022, 11, 28, 10, 20, 46, 366118), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 20, 46, 366118), 26.0, 220.0]"
492,"[datetime.datetime(2022, 11, 28, 10, 20, 47, 466776), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 20, 47, 466776), 3.8, 5.5]","[datetime.datetime(2022, 11, 28, 10, 20, 47, 466776), 1.45, 1.74]","[datetime.datetime(2022, 11, 28, 10, 20, 47, 466776), 9.0, 15.0]","[datetime.datetime(2022, 11, 28, 10, 20, 47, 466776), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 20, 47, 466776), 26.0, 220.0]"
493,"[datetime.datetime(2022, 11, 28, 10, 20, 48, 554924), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 20, 48, 554924), 3.8, 5.5]","[datetime.datetime(2022, 11, 28, 10, 20, 48, 554924), 1.45, 1.74]","[datetime.datetime(2022, 11, 28, 10, 20, 48, 554924), 9.0, 15.0]","[datetime.datetime(2022, 11, 28, 10, 20, 48, 554924), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 20, 48, 554924), 26.0, 220.0]"
494,"[datetime.datetime(2022, 11, 28, 10, 20, 49, 657507), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 20, 49, 657507), 3.8, 5.5]","[datetime.datetime(2022, 11, 28, 10, 20, 49, 657507), 1.45, 1.74]","[datetime.datetime(2022, 11, 28, 10, 20, 49, 657507), 9.0, 15.0]","[datetime.datetime(2022, 11, 28, 10, 20, 49, 657507), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 20, 49, 657507), 26.0, 220.0]"
495,"[datetime.datetime(2022, 11, 28, 10, 20, 50, 759519), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 20, 50, 759519), 3.8, 5.5]","[datetime.datetime(2022, 11, 28, 10, 20, 50, 759519), 1.45, 1.74]","[datetime.datetime(2022, 11, 28, 10, 20, 50, 759519), 9.0, 15.0]","[datetime.datetime(2022, 11, 28, 10, 20, 50, 759519), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 20, 50, 759519), 26.0, 220.0]"
496,"[datetime.datetime(2022, 11, 28, 10, 20, 51, 854677), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 20, 51, 854677), 3.8, 5.5]","[datetime.datetime(2022, 11, 28, 10, 20, 51, 854677), 1.45, 1.74]","[datetime.datetime(2022, 11, 28, 10, 20, 51, 854677), 9.0, 15.0]","[datetime.datetime(2022, 11, 28, 10, 20, 51, 854677), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 20, 51, 854677), 26.0, 220.0]"
497,"[datetime.datetime(2022, 11, 28, 10, 20, 52, 951579), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 20, 52, 951579), 3.8, 5.5]","[datetime.datetime(2022, 11, 28, 10, 20, 52, 951579), 1.45, 1.74]","[datetime.datetime(2022, 11, 28, 10, 20, 52, 951579), 9.0, 15.0]","[datetime.datetime(2022, 11, 28, 10, 20, 52, 951579), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 20, 52, 951579), 26.0, 220.0]"
498,"[datetime.datetime(2022, 11, 28, 10, 20, 54, 54036), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 20, 54, 54036), 3.8, 5.5]","[datetime.datetime(2022, 11, 28, 10, 20, 54, 54036), 1.45, 1.74]","[datetime.datetime(2022, 11, 28, 10, 20, 54, 54036), 9.0, 15.0]","[datetime.datetime(2022, 11, 28, 10, 20, 54, 54036), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 20, 54, 54036), 26.0, 220.0]"
499,"[datetime.datetime(2022, 11, 28, 10, 20, 55, 147678), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 20, 55, 147678), 3.8, 5.5]","[datetime.datetime(2022, 11, 28, 10, 20, 55, 147678), 1.45, 1.74]","[datetime.datetime(2022, 11, 28, 10, 20, 55, 147678), 9.0, 15.0]","[datetime.datetime(2022, 11, 28, 10, 20, 55, 147678), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 20, 55, 147678), 26.0, 220.0]"
500,"[datetime.datetime(2022, 11, 28, 10, 20, 56, 253781), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 20, 56, 253781), 3.8, 5.5]","[datetime.datetime(2022, 11, 28, 10, 20, 56, 253781), 1.45, 1.74]","[datetime.datetime(2022, 11, 28, 10, 20, 56, 253781), 9.0, 15.0]","[datetime.datetime(2022, 11, 28, 10, 20, 56, 253781), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 20, 56, 253781), 26.0, 220.0]"
501,"[datetime.datetime(2022, 11, 28, 10, 20, 57, 353902), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 20, 57, 353902), 3.8, 5.5]","[datetime.datetime(2022, 11, 28, 10, 20, 57, 353902), 1.45, 1.74]","[datetime.datetime(2022, 11, 28, 10, 20, 57, 353902), 9.0, 15.0]","[datetime.datetime(2022, 11, 28, 10, 20, 57, 353902), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 20, 57, 353902), 26.0, 220.0]"
502,"[datetime.datetime(2022, 11, 28, 10, 20, 58, 451171), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 20, 58, 451171), 3.8, 5.5]","[datetime.datetime(2022, 11, 28, 10, 20, 58, 451171), 1.45, 1.74]","[datetime.datetime(2022, 11, 28, 10, 20, 58, 451171), 9.0, 15.0]","[datetime.datetime(2022, 11, 28, 10, 20, 58, 451171), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 20, 58, 451171), 26.0, 220.0]"
503,"[datetime.datetime(2022, 11, 28, 10, 20, 59, 549004), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 20, 59, 549004), 3.8, 5.5]","[datetime.datetime(2022, 11, 28, 10, 20, 59, 549004), 1.45, 1.74]","[datetime.datetime(2022, 11, 28, 10, 20, 59, 549004), 9.0, 15.0]","[datetime.datetime(2022, 11, 28, 10, 20, 59, 549004), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 20, 59, 549004), 26.0, 220.0]"
504,"[datetime.datetime(2022, 11, 28, 10, 21, 0, 651356), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 21, 0, 651356), 3.8, 5.5]","[datetime.datetime(2022, 11, 28, 10, 21, 0, 651356), 1.45, 1.74]","[datetime.datetime(2022, 11, 28, 10, 21, 0, 651356), 9.0, 15.0]","[datetime.datetime(2022, 11, 28, 10, 21, 0, 651356), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 21, 0, 651356), 26.0, 220.0]"
505,"[datetime.datetime(2022, 11, 28, 10, 21, 1, 754484), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 21, 1, 754484), 3.8, 5.5]","[datetime.datetime(2022, 11, 28, 10, 21, 1, 754484), 1.45, 1.74]","[datetime.datetime(2022, 11, 28, 10, 21, 1, 754484), 9.0, 15.0]","[datetime.datetime(2022, 11, 28, 10, 21, 1, 754484), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 21, 1, 754484), 26.0, 220.0]"
506,"[datetime.datetime(2022, 11, 28, 10, 21, 2, 844347), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 21, 2, 844347), 3.8, 5.5]","[datetime.datetime(2022, 11, 28, 10, 21, 2, 844347), 1.45, 1.74]","[datetime.datetime(2022, 11, 28, 10, 21, 2, 844347), 9.0, 15.0]","[datetime.datetime(2022, 11, 28, 10, 21, 2, 844347), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 21, 2, 844347), 26.0, 220.0]"
507,"[datetime.datetime(2022, 11, 28, 10, 21, 3, 947017), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 21, 3, 947017), 3.8, 5.5]","[datetime.datetime(2022, 11, 28, 10, 21, 3, 947017), 1.45, 1.74]","[datetime.datetime(2022, 11, 28, 10, 21, 3, 947017), 9.0, 15.0]","[datetime.datetime(2022, 11, 28, 10, 21, 3, 947017), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 21, 3, 947017), 26.0, 220.0]"
508,"[datetime.datetime(2022, 11, 28, 10, 21, 5, 71744), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 21, 5, 71744), 3.8, 5.5]","[datetime.datetime(2022, 11, 28, 10, 21, 5, 71744), 1.45, 1.74]","[datetime.datetime(2022, 11, 28, 10, 21, 5, 71744), 9.0, 15.0]","[datetime.datetime(2022, 11, 28, 10, 21, 5, 71744), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 21, 5, 71744), 26.0, 220.0]"
509,"[datetime.datetime(2022, 11, 28, 10, 21, 6, 167697), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 21, 6, 167697), 3.8, 5.5]","[datetime.datetime(2022, 11, 28, 10, 21, 6, 167697), 1.45, 1.74]","[datetime.datetime(2022, 11, 28, 10, 21, 6, 167697), 9.0, 15.0]","[datetime.datetime(2022, 11, 28, 10, 21, 6, 167697), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 21, 6, 167697), 26.0, 220.0]"
510,"[datetime.datetime(2022, 11, 28, 10, 21, 7, 262967), 26.0, 250.0]","[datetime.datetime(2022, 11, 28, 10, 21, 7, 262967), 3.8, 5.5]","[datetime.datetime(2022, 11, 28, 10, 21, 7, 262967), 1.45, 1.74]","[datetime.datetime(2022, 11, 28, 10, 21, 7, 262967), 9.0, 15.0]","[datetime.datetime(2022, 11, 28, 10, 21, 7, 262967), 26.0, 220.0]","[datetime.datetime(2022, 11, 28, 10, 21, 7, 262967), 26.0, 220.0]"
