,Prince Pulpogan,Grants Treasure,Lady Wendy Hook,Rawhide Hand,Red Spur Flyer,Jebrynah Sol,Stay At Home,Rogue Temptation
05-01-2023 15:15:38.466237,"(2.5, 5.0, 3.9299999999999997)","(14.0, 28.0, 24.11111111111111)","(8.5, 16.5, 11.1)","(9.0, 23.0, 15.9)","(3.2, 3.4, 3.025)","(9.0, 18.0, 11.866666666666667)","(16.0, 60.0, 32.1875)","(8.0, 23.0, 17.307692307692307)"
05-01-2023 15:15:39.707261,"(2.5, 5.0, 3.9299999999999997)","(14.0, 28.0, 24.11111111111111)","(8.5, 16.5, 11.1)","(9.0, 23.0, 15.9)","(3.2, 3.4, 3.025)","(9.0, 18.0, 11.866666666666667)","(16.0, 60.0, 32.1875)","(8.0, 23.0, 17.307692307692307)"
05-01-2023 15:15:40.809937,"(2.5, 5.0, 3.9299999999999997)","(14.0, 28.0, 24.11111111111111)","(8.5, 16.5, 11.1)","(9.0, 23.0, 15.9)","(3.2, 3.4, 3.025)","(9.0, 18.0, 11.866666666666667)","(16.0, 60.0, 32.1875)","(8.0, 23.0, 17.307692307692307)"
05-01-2023 15:15:41.844578,"(2.5, 5.0, 3.9299999999999997)","(14.0, 28.0, 24.11111111111111)","(8.5, 16.5, 11.1)","(9.0, 23.0, 15.9)","(3.2, 3.4, 3.025)","(9.0, 18.0, 11.866666666666667)","(16.0, 60.0, 32.1875)","(8.0, 23.0, 17.307692307692307)"
05-01-2023 15:15:42.940743,"(2.5, 5.0, 3.9299999999999997)","(14.0, 28.0, 24.11111111111111)","(8.5, 16.5, 11.1)","(9.0, 23.0, 15.9)","(3.2, 3.4, 3.025)","(9.0, 18.0, 11.866666666666667)","(16.0, 60.0, 41.666666666666664)","(8.0, 23.0, 17.307692307692307)"
05-01-2023 15:15:44.095938,"(2.5, 5.0, 3.9299999999999997)","(14.0, 28.0, 24.11111111111111)","(8.5, 16.5, 11.1)","(9.0, 23.0, 15.9)","(3.2, 3.4, 3.025)","(9.0, 18.0, 11.866666666666667)","(16.0, 60.0, 28.92857142857143)","(8.0, 23.0, 17.307692307692307)"
05-01-2023 15:15:45.378818,"(2.5, 5.0, 3.9299999999999997)","(14.0, 28.0, 24.11111111111111)","(8.5, 16.5, 11.1)","(9.0, 23.0, 15.9)","(3.2, 3.4, 3.025)","(9.0, 18.0, 11.866666666666667)","(16.0, 60.0, 28.92857142857143)","(8.0, 23.0, 17.307692307692307)"
05-01-2023 15:15:46.554534,"(2.5, 5.0, 3.9299999999999997)","(14.0, 28.0, 24.11111111111111)","(8.5, 16.5, 11.1)","(9.0, 23.0, 15.9)","(3.2, 3.4, 3.025)","(9.0, 18.0, 11.866666666666667)","(16.0, 60.0, 28.92857142857143)","(8.0, 23.0, 17.307692307692307)"
05-01-2023 15:15:47.644773,"(2.5, 5.0, 3.9299999999999997)","(14.0, 28.0, 24.11111111111111)","(8.5, 16.5, 11.1)","(9.0, 23.0, 15.9)","(3.2, 3.4, 3.025)","(9.0, 18.0, 11.866666666666667)","(16.0, 60.0, 32.1875)","(8.0, 23.0, 17.307692307692307)"
05-01-2023 15:15:48.939812,"(2.5, 5.0, 3.9299999999999997)","(14.0, 28.0, 24.11111111111111)","(8.5, 16.5, 11.1)","(9.0, 23.0, 15.9)","(3.2, 3.4, 3.025)","(9.0, 18.0, 11.866666666666667)","(16.0, 60.0, 32.1875)","(8.0, 23.0, 17.307692307692307)"
05-01-2023 15:15:50.085897,"(2.5, 5.0, 3.9299999999999997)","(14.0, 28.0, 24.11111111111111)","(8.5, 16.5, 11.1)","(9.0, 23.0, 15.9)","(3.2, 3.4, 3.025)","(9.0, 18.0, 11.866666666666667)","(16.0, 60.0, 32.1875)","(8.0, 23.0, 17.307692307692307)"
05-01-2023 15:15:51.308641,"(2.5, 5.0, 3.9299999999999997)","(14.0, 28.0, 24.11111111111111)","(8.5, 16.5, 11.1)","(9.0, 23.0, 15.9)","(3.2, 3.4, 3.025)","(9.0, 18.0, 11.866666666666667)","(16.0, 60.0, 32.1875)","(8.0, 23.0, 17.307692307692307)"
05-01-2023 15:15:52.737815,"(2.5, 5.0, 3.9299999999999997)","(14.0, 28.0, 24.11111111111111)","(8.5, 16.5, 11.1)","(9.0, 23.0, 15.9)","(3.2, 3.4, 3.025)","(9.0, 18.0, 11.866666666666667)","(16.0, 60.0, 32.1875)","(8.0, 23.0, 17.307692307692307)"
05-01-2023 15:15:54.031650,"(2.5, 5.0, 3.9299999999999997)","(14.0, 28.0, 24.11111111111111)","(8.5, 16.5, 11.1)","(9.0, 23.0, 15.9)","(3.2, 3.4, 3.025)","(9.0, 18.0, 11.866666666666667)","(16.0, 60.0, 32.1875)","(8.0, 23.0, 17.307692307692307)"
05-01-2023 15:15:55.294881,"(2.5, 5.0, 3.9299999999999997)","(14.0, 28.0, 24.11111111111111)","(8.5, 16.5, 11.1)","(9.0, 23.0, 15.9)","(3.2, 3.4, 3.025)","(9.0, 18.0, 11.866666666666667)","(16.0, 60.0, 41.666666666666664)","(8.0, 23.0, 17.307692307692307)"
05-01-2023 15:15:56.375010,"(2.5, 5.0, 3.9299999999999997)","(14.0, 28.0, 24.11111111111111)","(8.5, 16.5, 11.1)","(9.0, 23.0, 15.9)","(3.2, 3.4, 3.025)","(9.0, 18.0, 11.866666666666667)","(16.0, 60.0, 41.666666666666664)","(8.0, 23.0, 17.307692307692307)"
05-01-2023 15:15:57.547659,"(2.5, 5.0, 3.9299999999999997)","(14.0, 27.0, 23.333333333333332)","(8.5, 16.5, 11.1)","(9.0, 23.0, 15.9)","(3.2, 3.4, 3.025)","(9.0, 18.0, 11.866666666666667)","(16.0, 60.0, 41.666666666666664)","(8.0, 23.0, 17.307692307692307)"
05-01-2023 15:15:58.788656,"(2.5, 5.0, 3.9299999999999997)","(14.0, 27.0, 23.333333333333332)","(8.5, 16.5, 11.1)","(9.0, 23.0, 15.9)","(3.2, 3.4, 3.025)","(9.0, 18.0, 11.866666666666667)","(16.0, 60.0, 41.666666666666664)","(8.0, 23.0, 17.307692307692307)"
05-01-2023 15:16:00.065257,"(2.5, 5.0, 3.9299999999999997)","(14.0, 27.0, 23.333333333333332)","(8.5, 16.5, 11.1)","(9.0, 23.0, 15.9)","(3.2, 3.4, 3.025)","(9.0, 18.0, 11.866666666666667)","(16.0, 60.0, 41.666666666666664)","(8.0, 23.0, 17.307692307692307)"
05-01-2023 15:16:01.329463,"(2.5, 5.0, 3.9299999999999997)","(14.0, 27.0, 23.333333333333332)","(8.5, 16.5, 11.1)","(9.0, 23.0, 15.9)","(3.2, 3.4, 3.025)","(9.0, 18.0, 11.866666666666667)","(16.0, 60.0, 41.666666666666664)","(8.0, 23.0, 17.307692307692307)"
05-01-2023 15:16:02.506080,"(2.5, 5.0, 3.9299999999999997)","(14.0, 27.0, 23.333333333333332)","(8.5, 16.5, 11.1)","(9.0, 23.0, 15.9)","(3.2, 3.4, 3.025)","(9.0, 18.0, 11.866666666666667)","(16.0, 60.0, 41.666666666666664)","(8.0, 23.0, 17.307692307692307)"
05-01-2023 15:16:03.508297,"(2.5, 5.0, 3.9299999999999997)","(14.0, 27.0, 23.333333333333332)","(8.5, 16.5, 11.1)","(9.0, 23.0, 15.9)","(3.2, 3.4, 3.025)","(9.0, 18.0, 11.866666666666667)","(16.0, 60.0, 41.666666666666664)","(8.0, 23.0, 17.307692307692307)"
05-01-2023 15:16:04.659922,"(2.5, 5.0, 3.9299999999999997)","(14.0, 27.0, 23.333333333333332)","(8.5, 16.5, 11.1)","(9.0, 23.0, 15.9)","(3.2, 3.4, 3.025)","(9.0, 18.0, 11.866666666666667)","(16.0, 60.0, 41.666666666666664)","(8.0, 23.0, 17.307692307692307)"
05-01-2023 15:16:05.765545,"(2.5, 5.0, 3.9299999999999997)","(14.0, 27.0, 23.333333333333332)","(8.5, 16.5, 11.1)","(9.0, 23.0, 15.9)","(3.2, 3.4, 3.025)","(9.0, 18.0, 11.866666666666667)","(16.0, 60.0, 41.666666666666664)","(8.0, 23.0, 17.307692307692307)"
05-01-2023 15:16:06.974419,"(2.5, 5.0, 3.9299999999999997)","(14.0, 27.0, 20.125)","(8.5, 16.5, 11.1)","(9.0, 23.0, 15.9)","(3.2, 3.4, 3.025)","(9.0, 18.0, 11.866666666666667)","(16.0, 60.0, 41.666666666666664)","(8.0, 23.0, 17.307692307692307)"
05-01-2023 15:16:08.185138,"(2.5, 5.0, 3.9299999999999997)","(14.0, 26.0, 19.541666666666668)","(8.5, 16.5, 11.1)","(9.0, 23.0, 15.9)","(3.2, 3.4, 3.025)","(9.0, 18.0, 11.866666666666667)","(16.0, 60.0, 41.666666666666664)","(8.0, 23.0, 17.307692307692307)"
05-01-2023 15:16:09.286203,"(2.5, 5.0, 3.9299999999999997)","(14.0, 26.0, 19.541666666666668)","(8.5, 16.5, 11.1)","(9.0, 23.0, 15.9)","(3.2, 3.4, 3.025)","(9.0, 18.0, 11.866666666666667)","(16.0, 60.0, 41.666666666666664)","(8.0, 23.0, 17.307692307692307)"
05-01-2023 15:16:10.284472,"(2.5, 5.0, 3.9299999999999997)","(14.0, 26.0, 19.541666666666668)","(8.5, 16.5, 11.1)","(9.0, 23.0, 15.9)","(3.2, 3.4, 3.025)","(9.0, 18.0, 11.866666666666667)","(16.0, 60.0, 41.666666666666664)","(8.0, 23.0, 17.307692307692307)"
05-01-2023 15:16:11.356775,"(2.5, 5.0, 3.9299999999999997)","(14.0, 26.0, 19.541666666666668)","(8.5, 16.5, 11.1)","(9.0, 23.0, 15.9)","(3.2, 3.4, 3.025)","(9.0, 18.0, 11.866666666666667)","(16.0, 60.0, 41.666666666666664)","(8.0, 23.0, 17.307692307692307)"
05-01-2023 15:16:12.448509,"(2.5, 5.0, 3.9299999999999997)","(14.0, 26.0, 19.541666666666668)","(8.5, 16.5, 11.1)","(9.0, 23.0, 15.9)","(3.2, 3.4, 3.025)","(9.0, 18.0, 11.866666666666667)","(16.0, 60.0, 41.666666666666664)","(8.0, 23.0, 17.307692307692307)"
05-01-2023 15:16:13.534464,"(2.5, 5.0, 3.9299999999999997)","(14.0, 26.0, 19.541666666666668)","(8.5, 16.5, 11.1)","(9.0, 23.0, 15.9)","(3.2, 3.4, 3.025)","(9.0, 18.0, 11.866666666666667)","(16.0, 60.0, 41.666666666666664)","(8.0, 23.0, 17.307692307692307)"
05-01-2023 15:16:14.692985,"(2.5, 5.0, 3.9299999999999997)","(14.0, 26.0, 19.541666666666668)","(8.5, 16.5, 11.1)","(9.0, 23.0, 15.9)","(3.2, 3.4, 3.025)","(9.0, 18.0, 11.866666666666667)","(16.0, 60.0, 41.666666666666664)","(8.0, 23.0, 17.307692307692307)"
05-01-2023 15:16:15.685168,"(2.5, 5.0, 3.9299999999999997)","(14.0, 26.0, 19.541666666666668)","(8.5, 16.5, 11.1)","(9.0, 23.0, 15.9)","(3.2, 3.4, 3.025)","(9.0, 18.0, 11.866666666666667)","(16.0, 60.0, 41.666666666666664)","(8.0, 23.0, 17.307692307692307)"
05-01-2023 15:16:16.798531,"(2.5, 5.0, 3.9299999999999997)","(14.0, 26.0, 19.541666666666668)","(8.5, 16.5, 11.1)","(9.0, 23.0, 15.9)","(3.2, 3.4, 3.025)","(9.0, 18.0, 11.866666666666667)","(16.0, 60.0, 41.666666666666664)","(8.0, 23.0, 17.307692307692307)"
05-01-2023 15:16:17.937842,"(2.5, 5.0, 3.9299999999999997)","(14.0, 26.0, 19.541666666666668)","(8.5, 16.5, 11.1)","(9.0, 23.0, 15.9)","(3.2, 3.4, 3.025)","(9.0, 18.0, 11.866666666666667)","(16.0, 60.0, 41.666666666666664)","(8.0, 23.0, 17.307692307692307)"
05-01-2023 15:16:19.171934,"(2.5, 5.0, 3.9299999999999997)","(14.0, 26.0, 19.541666666666668)","(8.5, 16.5, 11.1)","(9.0, 23.0, 15.9)","(3.2, 3.4, 3.025)","(9.0, 18.0, 11.866666666666667)","(16.0, 60.0, 41.666666666666664)","(8.0, 23.0, 17.307692307692307)"
05-01-2023 15:16:20.289618,"(2.5, 5.0, 3.9299999999999997)","(14.0, 26.0, 19.541666666666668)","(8.5, 16.5, 11.1)","(9.0, 23.0, 15.9)","(3.2, 3.4, 3.025)","(9.0, 18.0, 11.866666666666667)","(16.0, 60.0, 41.666666666666664)","(8.0, 23.0, 17.307692307692307)"
05-01-2023 15:16:21.334659,"(2.5, 5.0, 3.9299999999999997)","(14.0, 26.0, 19.541666666666668)","(8.5, 16.5, 11.1)","(9.0, 23.0, 15.9)","(3.2, 3.4, 3.025)","(9.0, 18.0, 11.866666666666667)","(16.0, 60.0, 41.666666666666664)","(8.0, 23.0, 17.307692307692307)"
05-01-2023 15:16:22.357008,"(2.5, 5.0, 3.9299999999999997)","(14.0, 26.0, 19.541666666666668)","(8.5, 16.5, 11.1)","(9.0, 23.0, 15.9)","(3.2, 3.4, 3.025)","(9.0, 18.0, 11.866666666666667)","(16.0, 60.0, 41.666666666666664)","(8.0, 23.0, 16.833333333333332)"
05-01-2023 15:16:23.402653,"(2.5, 5.0, 3.9299999999999997)","(14.0, 26.0, 19.541666666666668)","(8.5, 16.5, 11.1)","(9.0, 23.0, 15.9)","(3.2, 3.4, 3.025)","(9.0, 18.0, 11.866666666666667)","(16.0, 60.0, 41.666666666666664)","(8.0, 23.0, 16.833333333333332)"
05-01-2023 15:16:24.509332,"(2.5, 5.0, 3.9299999999999997)","(14.0, 26.0, 19.541666666666668)","(8.5, 16.5, 11.1)","(9.0, 23.0, 15.9)","(3.2, 3.4, 3.025)","(9.0, 18.0, 11.866666666666667)","(16.0, 60.0, 41.666666666666664)","(8.0, 23.0, 16.833333333333332)"
05-01-2023 15:16:25.670648,"(2.5, 5.0, 3.9299999999999997)","(14.0, 26.0, 19.541666666666668)","(8.5, 16.5, 11.1)","(9.0, 23.0, 15.9)","(3.2, 3.4, 3.025)","(9.0, 18.0, 11.866666666666667)","(16.0, 60.0, 41.666666666666664)","(8.0, 23.0, 16.833333333333332)"
05-01-2023 15:16:26.872557,"(2.5, 5.0, 3.9299999999999997)","(14.0, 26.0, 19.541666666666668)","(8.5, 16.5, 11.1)","(9.0, 23.0, 15.9)","(3.2, 3.4, 3.025)","(9.0, 18.0, 11.866666666666667)","(16.0, 60.0, 41.666666666666664)","(8.0, 23.0, 16.833333333333332)"
05-01-2023 15:16:28.037599,"(2.5, 5.0, 3.9299999999999997)","(14.0, 26.0, 19.541666666666668)","(8.5, 16.5, 11.1)","(9.0, 23.0, 15.9)","(3.2, 3.4, 3.025)","(9.0, 18.0, 11.866666666666667)","(16.0, 60.0, 41.666666666666664)","(8.0, 23.0, 16.833333333333332)"
05-01-2023 15:16:29.208329,"(2.5, 5.0, 3.9299999999999997)","(14.0, 26.0, 19.541666666666668)","(8.5, 16.5, 11.1)","(9.0, 23.0, 15.9)","(3.2, 3.4, 3.025)","(9.0, 18.0, 11.866666666666667)","(16.0, 60.0, 29.285714285714285)","(8.0, 23.0, 16.833333333333332)"
05-01-2023 15:16:30.270730,"(2.5, 5.0, 3.9299999999999997)","(14.0, 25.0, 21.77777777777778)","(8.5, 16.5, 11.1)","(9.0, 23.0, 15.9)","(3.2, 3.4, 3.025)","(9.0, 18.0, 11.866666666666667)","(16.0, 60.0, 29.285714285714285)","(8.0, 23.0, 16.833333333333332)"
05-01-2023 15:16:31.320684,"(2.5, 5.0, 3.9299999999999997)","(14.0, 25.0, 21.77777777777778)","(8.5, 16.5, 11.1)","(9.0, 23.0, 15.9)","(3.2, 3.4, 3.025)","(9.0, 18.0, 11.866666666666667)","(16.0, 60.0, 29.285714285714285)","(8.0, 23.0, 16.833333333333332)"
05-01-2023 15:16:32.469664,"(2.5, 5.0, 3.9299999999999997)","(14.0, 25.0, 21.77777777777778)","(8.5, 16.5, 11.1)","(9.0, 23.0, 15.9)","(3.2, 3.4, 3.025)","(9.0, 18.0, 11.866666666666667)","(16.0, 60.0, 29.285714285714285)","(8.0, 23.0, 16.833333333333332)"
05-01-2023 15:16:33.612553,"(2.5, 5.0, 3.9299999999999997)","(14.0, 25.0, 21.77777777777778)","(8.5, 16.5, 11.1)","(9.0, 23.0, 15.9)","(3.2, 3.4, 3.025)","(9.0, 18.0, 11.866666666666667)","(16.0, 60.0, 29.285714285714285)","(8.0, 23.0, 16.833333333333332)"
05-01-2023 15:16:34.780425,"(2.5, 5.0, 3.9299999999999997)","(14.0, 25.0, 21.77777777777778)","(8.5, 16.5, 11.1)","(9.0, 23.0, 15.9)","(3.2, 3.4, 3.025)","(9.0, 18.0, 11.866666666666667)","(16.0, 60.0, 29.285714285714285)","(8.0, 23.0, 16.75)"
05-01-2023 15:16:35.922219,"(2.5, 5.0, 3.9299999999999997)","(14.0, 25.0, 21.77777777777778)","(8.5, 16.5, 11.1)","(9.0, 23.0, 15.9)","(3.2, 3.4, 3.025)","(9.0, 18.0, 11.866666666666667)","(16.0, 60.0, 49.77272727272727)","(8.0, 23.0, 16.75)"
05-01-2023 15:16:36.953105,"(2.5, 5.0, 3.9299999999999997)","(14.0, 25.0, 21.77777777777778)","(8.5, 16.5, 11.1)","(9.0, 23.0, 15.9)","(3.2, 3.4, 3.025)","(9.0, 18.0, 11.866666666666667)","(16.0, 60.0, 32.1875)","(8.0, 23.0, 16.75)"
05-01-2023 15:16:38.008993,"(2.5, 5.0, 3.9299999999999997)","(14.0, 25.0, 21.77777777777778)","(8.5, 16.5, 11.1)","(9.0, 23.0, 15.9)","(3.2, 3.4, 3.025)","(9.0, 18.0, 11.866666666666667)","(16.0, 60.0, 32.1875)","(8.0, 23.0, 16.75)"
05-01-2023 15:16:39.046882,"(2.5, 5.0, 3.9299999999999997)","(14.0, 25.0, 21.77777777777778)","(8.5, 16.5, 11.1)","(9.0, 23.0, 15.9)","(3.2, 3.4, 3.025)","(9.0, 18.0, 11.866666666666667)","(16.0, 60.0, 32.1875)","(8.0, 23.0, 16.75)"
05-01-2023 15:16:40.184589,"(2.5, 5.0, 3.9299999999999997)","(14.0, 25.0, 21.77777777777778)","(8.5, 16.5, 11.1)","(9.0, 23.0, 15.9)","(3.2, 3.4, 3.025)","(9.0, 18.0, 11.866666666666667)","(16.0, 60.0, 32.1875)","(8.0, 23.0, 16.75)"
05-01-2023 15:16:41.262911,"(2.5, 5.0, 3.9299999999999997)","(14.0, 25.0, 21.77777777777778)","(8.5, 16.5, 11.1)","(9.0, 23.0, 15.9)","(3.2, 3.4, 3.025)","(9.0, 18.0, 11.866666666666667)","(16.0, 60.0, 32.1875)","(8.0, 23.0, 16.75)"
05-01-2023 15:16:42.301758,"(2.5, 5.0, 3.9299999999999997)","(14.0, 25.0, 21.77777777777778)","(8.5, 16.5, 11.1)","(9.0, 23.0, 15.9)","(3.2, 3.4, 3.025)","(9.0, 18.0, 11.866666666666667)","(16.0, 60.0, 32.1875)","(8.0, 23.0, 16.75)"
05-01-2023 15:16:43.355825,"(2.5, 5.0, 3.9299999999999997)","(14.0, 25.0, 21.77777777777778)","(8.5, 16.5, 11.1)","(9.0, 23.0, 15.9)","(3.2, 3.4, 3.025)","(9.0, 18.0, 11.866666666666667)","(16.0, 60.0, 32.1875)","(8.0, 23.0, 16.75)"
05-01-2023 15:16:44.472507,"(2.5, 5.0, 3.9299999999999997)","(14.0, 25.0, 21.77777777777778)","(8.5, 16.5, 11.1)","(9.0, 23.0, 15.9)","(3.2, 3.4, 3.025)","(9.0, 18.0, 11.866666666666667)","(16.0, 60.0, 32.1875)","(8.0, 23.0, 16.75)"
05-01-2023 15:16:45.649599,"(2.5, 5.0, 3.9299999999999997)","(14.0, 25.0, 21.77777777777778)","(8.5, 16.5, 11.1)","(9.0, 23.0, 15.9)","(3.2, 3.4, 3.025)","(9.0, 18.0, 11.866666666666667)","(16.0, 60.0, 32.1875)","(8.0, 23.0, 16.75)"
05-01-2023 15:16:46.832810,"(2.5, 5.0, 3.9299999999999997)","(14.0, 25.0, 21.77777777777778)","(8.5, 16.5, 11.1)","(9.0, 23.0, 15.9)","(3.2, 3.4, 3.025)","(9.0, 18.0, 11.866666666666667)","(16.0, 60.0, 32.1875)","(8.0, 23.0, 16.75)"
05-01-2023 15:16:47.958046,"(2.5, 5.0, 3.9299999999999997)","(14.0, 29.0, 24.888888888888886)","(8.5, 16.5, 11.1)","(9.0, 23.0, 15.9)","(3.2, 3.4, 3.025)","(9.0, 18.0, 11.866666666666667)","(16.0, 60.0, 32.1875)","(8.0, 23.0, 16.75)"
05-01-2023 15:16:49.094619,"(2.5, 5.0, 3.9299999999999997)","(14.0, 29.0, 24.888888888888886)","(8.5, 16.5, 11.1)","(9.0, 23.0, 15.9)","(3.2, 3.4, 3.025)","(9.0, 18.0, 11.866666666666667)","(16.0, 60.0, 32.1875)","(8.0, 23.0, 16.75)"
05-01-2023 15:16:50.099883,"(2.5, 5.0, 3.9299999999999997)","(14.0, 29.0, 24.888888888888886)","(8.5, 16.5, 11.1)","(9.0, 23.0, 15.9)","(3.2, 3.4, 3.025)","(9.0, 18.0, 11.866666666666667)","(16.0, 60.0, 32.1875)","(8.0, 23.0, 16.75)"
05-01-2023 15:16:51.231928,"(2.5, 5.0, 3.9299999999999997)","(14.0, 27.0, 23.333333333333332)","(8.5, 16.5, 11.1)","(9.0, 23.0, 15.9)","(3.2, 3.4, 3.025)","(9.0, 18.0, 11.866666666666667)","(16.0, 60.0, 28.92857142857143)","(8.0, 23.0, 16.75)"
05-01-2023 15:16:52.419812,"(2.5, 5.0, 3.9299999999999997)","(14.0, 27.0, 23.333333333333332)","(8.5, 16.5, 11.1)","(9.0, 23.0, 15.9)","(3.2, 3.4, 3.025)","(9.0, 18.0, 11.866666666666667)","(16.0, 60.0, 28.92857142857143)","(8.0, 23.0, 16.75)"
05-01-2023 15:16:53.612665,"(2.5, 5.0, 3.9299999999999997)","(14.0, 27.0, 23.333333333333332)","(8.5, 16.5, 11.1)","(9.0, 23.0, 15.9)","(3.2, 3.4, 3.025)","(9.0, 18.0, 11.866666666666667)","(16.0, 60.0, 28.92857142857143)","(8.0, 23.0, 16.75)"
05-01-2023 15:16:54.817436,"(2.5, 5.0, 3.9299999999999997)","(14.0, 27.0, 23.333333333333332)","(8.5, 16.5, 15.192307692307693)","(9.0, 23.0, 15.9)","(3.2, 3.4, 3.025)","(9.0, 18.0, 11.866666666666667)","(16.0, 60.0, 28.92857142857143)","(8.0, 23.0, 16.75)"
05-01-2023 15:16:55.943729,"(2.5, 5.0, 3.9299999999999997)","(14.0, 27.0, 23.333333333333332)","(8.5, 16.5, 15.366666666666667)","(9.0, 23.0, 15.9)","(3.2, 3.4, 3.025)","(9.0, 18.0, 11.866666666666667)","(16.0, 60.0, 32.1875)","(8.0, 23.0, 16.75)"
05-01-2023 15:16:57.017052,"(2.5, 5.0, 3.9299999999999997)","(14.0, 27.0, 23.333333333333332)","(8.5, 16.5, 15.366666666666667)","(9.0, 23.0, 15.9)","(3.2, 3.4, 3.025)","(9.0, 18.0, 11.866666666666667)","(16.0, 60.0, 32.1875)","(8.0, 23.0, 16.75)"
05-01-2023 15:16:58.056004,"(2.5, 5.0, 3.9299999999999997)","(14.0, 27.0, 23.333333333333332)","(8.5, 16.5, 15.366666666666667)","(9.0, 23.0, 15.9)","(3.2, 3.4, 3.025)","(9.0, 18.0, 11.866666666666667)","(16.0, 60.0, 32.1875)","(8.0, 23.0, 16.75)"
05-01-2023 15:16:59.149055,"(2.5, 5.0, 3.9299999999999997)","(14.0, 27.0, 23.333333333333332)","(8.5, 16.5, 15.366666666666667)","(9.0, 23.0, 15.9)","(3.2, 3.4, 3.025)","(9.0, 18.0, 11.866666666666667)","(16.0, 60.0, 32.1875)","(8.0, 23.0, 16.75)"
05-01-2023 15:17:00.319108,"(2.5, 5.0, 3.9299999999999997)","(14.0, 27.0, 23.333333333333332)","(8.5, 16.5, 15.366666666666667)","(9.0, 23.0, 15.9)","(3.2, 3.4, 3.025)","(9.0, 18.0, 11.866666666666667)","(16.0, 60.0, 32.1875)","(8.0, 23.0, 16.75)"
05-01-2023 15:17:01.480038,"(2.5, 5.0, 3.9299999999999997)","(14.0, 27.0, 23.333333333333332)","(8.5, 16.5, 15.366666666666667)","(9.0, 23.0, 15.9)","(3.2, 3.4, 3.025)","(9.0, 18.0, 11.866666666666667)","(16.0, 60.0, 32.1875)","(8.0, 23.0, 16.75)"
05-01-2023 15:17:02.567521,"(2.5, 5.0, 3.9299999999999997)","(14.0, 27.0, 23.333333333333332)","(8.5, 16.5, 15.366666666666667)","(9.0, 23.0, 15.9)","(3.2, 3.4, 3.025)","(9.0, 18.0, 14.32)","(16.0, 60.0, 32.80555555555556)","(8.0, 23.0, 13.75)"
05-01-2023 15:17:03.624398,"(2.5, 5.0, 3.9299999999999997)","(14.0, 27.0, 17.0)","(8.5, 16.5, 14.655555555555555)","(9.0, 22.0, 16.923076923076923)","(3.2, 3.4, 3.025)","(9.0, 18.0, 14.32)","(16.0, 60.0, 46.22222222222223)","(8.0, 23.0, 13.75)"
05-01-2023 15:17:04.675411,"(2.5, 5.0, 3.9299999999999997)","(14.0, 27.0, 17.0)","(8.5, 16.5, 14.655555555555555)","(9.0, 22.0, 16.923076923076923)","(3.2, 3.4, 3.025)","(9.0, 18.0, 14.32)","(16.0, 55.0, 46.22222222222223)","(8.0, 23.0, 13.75)"
05-01-2023 15:17:05.785813,"(2.5, 5.0, 3.9299999999999997)","(14.0, 27.0, 17.0)","(8.5, 16.5, 14.655555555555555)","(9.0, 22.0, 16.923076923076923)","(3.2, 3.4, 3.025)","(9.0, 18.0, 14.32)","(16.0, 55.0, 46.33333333333333)","(8.0, 23.0, 13.75)"
05-01-2023 15:17:06.978612,"(2.5, 5.0, 3.9299999999999997)","(14.0, 27.0, 21.333333333333332)","(8.5, 16.5, 14.655555555555555)","(9.0, 22.0, 16.923076923076923)","(3.2, 3.4, 3.025)","(9.0, 18.0, 14.32)","(16.0, 55.0, 46.33333333333333)","(8.0, 23.0, 13.75)"
05-01-2023 15:17:08.170095,"(2.5, 5.0, 3.9299999999999997)","(14.0, 27.0, 21.333333333333332)","(8.5, 16.5, 14.655555555555555)","(9.0, 22.0, 11.166666666666666)","(3.2, 3.4, 3.025)","(9.0, 18.0, 14.933333333333334)","(16.0, 55.0, 39.6)","(8.0, 23.0, 14.777777777777779)"
05-01-2023 15:17:09.300411,"(2.5, 5.0, 3.304)","(14.0, 26.0, 23.714285714285715)","(8.5, 16.5, 14.655555555555555)","(9.0, 22.0, 11.166666666666666)","(3.2, 3.4, 3.025)","(9.0, 18.0, 14.933333333333334)","(16.0, 55.0, 39.6)","(8.0, 23.0, 16.833333333333332)"
05-01-2023 15:17:10.350026,"(2.5, 5.0, 3.304)","(14.0, 26.0, 23.714285714285715)","(8.5, 16.5, 14.655555555555555)","(9.0, 22.0, 11.166666666666666)","(3.2, 3.4, 3.025)","(9.0, 18.0, 11.866666666666667)","(16.0, 55.0, 39.6)","(8.0, 23.0, 16.833333333333332)"
05-01-2023 15:17:11.406172,"(2.5, 5.0, 3.304)","(14.0, 26.0, 23.714285714285715)","(8.5, 16.5, 14.655555555555555)","(9.0, 22.0, 11.166666666666666)","(3.2, 3.4, 3.025)","(9.0, 18.0, 11.866666666666667)","(16.0, 55.0, 39.6)","(8.0, 23.0, 16.833333333333332)"
05-01-2023 15:17:12.543413,"(2.5, 5.0, 3.304)","(14.0, 26.0, 23.714285714285715)","(8.5, 16.5, 14.655555555555555)","(9.0, 22.0, 11.166666666666666)","(3.2, 3.4, 3.025)","(9.0, 18.0, 11.866666666666667)","(16.0, 55.0, 39.6)","(8.0, 23.0, 16.833333333333332)"
