,Alberio,King Kulafu,Justrollingaround,Charlotte Caslick,Arena Queen,Delight To Watch,Roll Play,Bated Breath
06-01-2023 13:24:31.143442,"(1.65, 99999, 99990)","(41.0, 130.0, 68.28571428571428)","(81.0, 220.0, 142.5)","(19.0, 50.0, 37.294117647058826)","(6.5, 12.5, 8.566666666666666)","(7.0, 13.5, 9.166666666666666)","(31.0, 110.0, 42.5)","(3.4, 6.8, 4.633333333333333)"
06-01-2023 13:24:32.285567,"(1.65, 99999, 99990)","(41.0, 130.0, 68.28571428571428)","(81.0, 220.0, 142.5)","(19.0, 50.0, 37.294117647058826)","(6.5, 12.5, 8.566666666666666)","(7.0, 13.5, 9.166666666666666)","(31.0, 110.0, 42.5)","(3.4, 6.8, 4.633333333333333)"
06-01-2023 13:24:33.415391,"(1.65, 99999, 99990)","(41.0, 130.0, 68.28571428571428)","(81.0, 220.0, 142.5)","(19.0, 50.0, 37.294117647058826)","(6.5, 12.5, 8.566666666666666)","(7.0, 13.5, 9.166666666666666)","(31.0, 110.0, 42.5)","(3.4, 6.8, 4.633333333333333)"
06-01-2023 13:24:34.633517,"(1.65, 99999, 99990)","(41.0, 130.0, 68.28571428571428)","(81.0, 220.0, 142.5)","(19.0, 50.0, 37.294117647058826)","(6.5, 12.5, 8.566666666666666)","(7.0, 13.5, 9.166666666666666)","(31.0, 110.0, 42.5)","(3.4, 6.8, 4.633333333333333)"
06-01-2023 13:24:35.876038,"(1.65, 99999, 99990)","(41.0, 130.0, 68.28571428571428)","(81.0, 220.0, 142.5)","(19.0, 50.0, 37.294117647058826)","(6.5, 12.5, 8.566666666666666)","(7.0, 13.5, 9.166666666666666)","(31.0, 110.0, 42.5)","(3.4, 6.8, 4.633333333333333)"
06-01-2023 13:24:37.089366,"(1.65, 99999, 99990)","(41.0, 130.0, 68.28571428571428)","(81.0, 220.0, 142.5)","(19.0, 50.0, 37.294117647058826)","(6.5, 12.5, 8.566666666666666)","(7.0, 13.5, 9.166666666666666)","(31.0, 110.0, 42.5)","(3.4, 6.8, 4.633333333333333)"
06-01-2023 13:24:38.270053,"(1.65, 99999, 99990)","(41.0, 130.0, 68.28571428571428)","(81.0, 220.0, 142.5)","(19.0, 50.0, 37.294117647058826)","(6.5, 12.5, 8.566666666666666)","(7.0, 13.5, 9.166666666666666)","(31.0, 110.0, 42.5)","(3.4, 6.8, 4.633333333333333)"
06-01-2023 13:24:39.476711,"(1.65, 99999, 99990)","(41.0, 130.0, 68.28571428571428)","(81.0, 220.0, 142.5)","(19.0, 50.0, 37.294117647058826)","(6.5, 12.5, 8.566666666666666)","(7.0, 13.5, 9.166666666666666)","(31.0, 110.0, 42.5)","(3.4, 6.8, 4.633333333333333)"
06-01-2023 13:24:40.643210,"(1.65, 99999, 99990)","(41.0, 130.0, 68.28571428571428)","(81.0, 220.0, 142.5)","(19.0, 50.0, 37.294117647058826)","(6.5, 12.5, 8.566666666666666)","(7.0, 13.5, 9.166666666666666)","(31.0, 110.0, 42.5)","(3.4, 6.8, 4.633333333333333)"
06-01-2023 13:24:41.829532,"(1.65, 99999, 99990)","(41.0, 130.0, 68.28571428571428)","(81.0, 220.0, 142.5)","(19.0, 50.0, 37.294117647058826)","(6.5, 12.5, 8.566666666666666)","(7.0, 13.5, 9.166666666666666)","(31.0, 110.0, 42.5)","(3.4, 6.8, 4.633333333333333)"
06-01-2023 13:24:43.030528,"(1.65, 99999, 99990)","(41.0, 130.0, 68.28571428571428)","(81.0, 220.0, 142.5)","(19.0, 50.0, 37.294117647058826)","(6.5, 12.5, 8.566666666666666)","(7.0, 13.5, 9.166666666666666)","(31.0, 110.0, 42.5)","(3.4, 6.8, 4.633333333333333)"
06-01-2023 13:24:44.220507,"(1.65, 99999, 99990)","(41.0, 130.0, 68.28571428571428)","(81.0, 220.0, 142.5)","(19.0, 50.0, 37.294117647058826)","(6.5, 12.5, 8.566666666666666)","(7.0, 13.5, 9.166666666666666)","(31.0, 110.0, 42.5)","(3.4, 6.8, 4.633333333333333)"
06-01-2023 13:24:45.474861,"(1.65, 99999, 99990)","(41.0, 130.0, 68.28571428571428)","(81.0, 220.0, 142.5)","(19.0, 50.0, 37.294117647058826)","(6.5, 12.5, 8.566666666666666)","(7.0, 13.5, 9.166666666666666)","(31.0, 110.0, 42.5)","(3.4, 6.8, 4.633333333333333)"
06-01-2023 13:24:46.634983,"(1.65, 99999, 99990)","(41.0, 130.0, 68.28571428571428)","(81.0, 220.0, 142.5)","(19.0, 50.0, 37.294117647058826)","(6.5, 12.5, 8.566666666666666)","(7.0, 13.5, 9.166666666666666)","(31.0, 110.0, 42.5)","(3.4, 6.8, 4.633333333333333)"
06-01-2023 13:24:47.758043,"(1.65, 99999, 99990)","(41.0, 130.0, 68.28571428571428)","(81.0, 220.0, 142.5)","(19.0, 50.0, 37.294117647058826)","(6.5, 12.5, 8.566666666666666)","(7.0, 13.5, 9.166666666666666)","(31.0, 110.0, 42.5)","(3.4, 6.8, 4.633333333333333)"
06-01-2023 13:24:48.866164,"(1.65, 99999, 99990)","(41.0, 130.0, 68.28571428571428)","(81.0, 220.0, 142.5)","(19.0, 50.0, 37.294117647058826)","(6.5, 12.5, 8.566666666666666)","(7.0, 13.5, 9.166666666666666)","(31.0, 110.0, 42.5)","(3.4, 6.8, 4.633333333333333)"
06-01-2023 13:24:50.211984,"(1.65, 99999, 99990)","(41.0, 130.0, 68.28571428571428)","(81.0, 220.0, 142.5)","(19.0, 50.0, 37.294117647058826)","(6.5, 12.5, 8.566666666666666)","(7.0, 13.5, 9.166666666666666)","(31.0, 110.0, 42.5)","(3.4, 6.8, 4.633333333333333)"
06-01-2023 13:24:51.866123,"(1.65, 99999, 99990)","(41.0, 130.0, 68.28571428571428)","(81.0, 220.0, 142.5)","(19.0, 50.0, 37.294117647058826)","(6.5, 12.5, 8.566666666666666)","(7.0, 13.5, 9.166666666666666)","(31.0, 110.0, 42.5)","(3.4, 6.8, 4.633333333333333)"
06-01-2023 13:24:53.262623,"(1.65, 99999, 99990)","(41.0, 130.0, 68.28571428571428)","(81.0, 220.0, 142.5)","(19.0, 50.0, 37.294117647058826)","(6.5, 12.5, 8.566666666666666)","(7.0, 13.5, 9.166666666666666)","(31.0, 110.0, 42.5)","(3.4, 6.8, 4.633333333333333)"
06-01-2023 13:24:54.667553,"(1.65, 99999, 99990)","(41.0, 130.0, 68.28571428571428)","(81.0, 220.0, 142.5)","(19.0, 50.0, 37.294117647058826)","(6.5, 12.5, 8.566666666666666)","(7.0, 13.5, 9.166666666666666)","(31.0, 110.0, 42.5)","(3.4, 6.8, 4.633333333333333)"
06-01-2023 13:24:55.990130,"(1.65, 99999, 99990)","(41.0, 130.0, 68.28571428571428)","(81.0, 220.0, 142.5)","(19.0, 50.0, 37.294117647058826)","(6.5, 12.5, 8.566666666666666)","(7.0, 13.5, 9.166666666666666)","(31.0, 110.0, 42.5)","(3.4, 6.8, 4.633333333333333)"
06-01-2023 13:24:57.240371,"(1.65, 99999, 99990)","(41.0, 130.0, 68.28571428571428)","(81.0, 220.0, 142.5)","(19.0, 50.0, 37.294117647058826)","(6.5, 12.5, 8.566666666666666)","(7.0, 13.5, 9.166666666666666)","(31.0, 110.0, 42.5)","(3.4, 6.8, 4.633333333333333)"
06-01-2023 13:24:58.443841,"(1.65, 99999, 99990)","(41.0, 130.0, 68.28571428571428)","(81.0, 220.0, 142.5)","(19.0, 50.0, 37.294117647058826)","(6.5, 12.5, 8.566666666666666)","(7.0, 13.5, 9.166666666666666)","(31.0, 110.0, 42.5)","(3.4, 6.8, 4.633333333333333)"
06-01-2023 13:24:59.635373,"(1.65, 99999, 99990)","(41.0, 130.0, 68.28571428571428)","(81.0, 220.0, 142.5)","(19.0, 50.0, 37.294117647058826)","(6.5, 12.5, 8.566666666666666)","(7.0, 13.5, 9.166666666666666)","(31.0, 110.0, 42.5)","(3.4, 6.8, 6.6060606060606055)"
06-01-2023 13:25:00.882856,"(1.65, 99999, 99990)","(41.0, 130.0, 68.28571428571428)","(81.0, 220.0, 142.5)","(19.0, 50.0, 37.294117647058826)","(6.5, 12.5, 8.566666666666666)","(7.0, 13.5, 9.166666666666666)","(31.0, 110.0, 42.5)","(3.4, 6.8, 6.6060606060606055)"
06-01-2023 13:25:02.096785,"(1.65, 99999, 99990)","(41.0, 130.0, 68.28571428571428)","(81.0, 220.0, 142.5)","(19.0, 50.0, 37.294117647058826)","(6.5, 12.5, 8.566666666666666)","(7.0, 13.5, 9.166666666666666)","(31.0, 110.0, 42.5)","(3.4, 6.8, 4.7)"
06-01-2023 13:25:03.275843,"(1.65, 99999, 99990)","(41.0, 130.0, 68.28571428571428)","(81.0, 220.0, 142.5)","(19.0, 50.0, 37.294117647058826)","(6.5, 12.5, 8.566666666666666)","(7.0, 13.5, 9.166666666666666)","(31.0, 110.0, 42.5)","(3.4, 6.8, 4.7)"
06-01-2023 13:25:04.537916,"(1.65, 99999, 99990)","(41.0, 130.0, 68.28571428571428)","(81.0, 220.0, 142.5)","(19.0, 50.0, 37.294117647058826)","(6.5, 12.5, 8.566666666666666)","(7.0, 13.5, 9.166666666666666)","(31.0, 110.0, 42.5)","(3.4, 6.8, 4.7)"
06-01-2023 13:25:05.687866,"(1.65, 99999, 99990)","(41.0, 130.0, 68.28571428571428)","(81.0, 220.0, 142.5)","(19.0, 50.0, 37.294117647058826)","(6.5, 12.5, 8.566666666666666)","(7.0, 13.5, 9.166666666666666)","(31.0, 110.0, 42.5)","(3.4, 6.8, 4.7)"
06-01-2023 13:25:06.843315,"(1.65, 99999, 99990)","(41.0, 130.0, 68.28571428571428)","(81.0, 220.0, 142.5)","(19.0, 50.0, 37.294117647058826)","(6.5, 12.5, 8.566666666666666)","(7.0, 13.5, 9.166666666666666)","(31.0, 110.0, 42.5)","(3.4, 6.8, 4.7)"
06-01-2023 13:25:08.108998,"(1.65, 99999, 99990)","(41.0, 130.0, 68.28571428571428)","(81.0, 220.0, 142.5)","(19.0, 50.0, 37.294117647058826)","(6.5, 12.5, 8.566666666666666)","(7.0, 13.5, 9.166666666666666)","(31.0, 110.0, 42.5)","(3.4, 6.8, 4.7)"
06-01-2023 13:25:09.312563,"(1.65, 99999, 99990)","(41.0, 130.0, 68.28571428571428)","(81.0, 220.0, 142.5)","(19.0, 50.0, 37.294117647058826)","(6.5, 12.5, 8.566666666666666)","(7.0, 13.5, 9.166666666666666)","(31.0, 110.0, 42.5)","(3.4, 6.8, 4.7)"
06-01-2023 13:25:10.558557,"(1.65, 99999, 99990)","(41.0, 130.0, 68.28571428571428)","(81.0, 220.0, 142.5)","(19.0, 50.0, 37.294117647058826)","(6.5, 12.5, 8.566666666666666)","(7.0, 13.5, 9.166666666666666)","(31.0, 110.0, 42.5)","(3.4, 6.8, 4.7)"
06-01-2023 13:25:11.736237,"(1.65, 99999, 99990)","(41.0, 130.0, 68.28571428571428)","(81.0, 220.0, 142.5)","(19.0, 50.0, 37.294117647058826)","(6.5, 12.5, 8.566666666666666)","(7.0, 13.5, 9.166666666666666)","(31.0, 110.0, 42.5)","(3.4, 6.8, 4.7)"
06-01-2023 13:25:12.956888,"(1.65, 99999, 99990)","(41.0, 130.0, 68.28571428571428)","(81.0, 220.0, 142.5)","(19.0, 50.0, 37.294117647058826)","(6.5, 12.5, 8.566666666666666)","(7.0, 13.5, 9.166666666666666)","(31.0, 110.0, 42.5)","(3.4, 6.8, 4.7)"
06-01-2023 13:25:14.177855,"(1.65, 99999, 99990)","(41.0, 130.0, 68.28571428571428)","(81.0, 220.0, 142.5)","(19.0, 50.0, 37.294117647058826)","(6.5, 12.5, 8.566666666666666)","(7.0, 13.5, 9.166666666666666)","(31.0, 110.0, 42.5)","(3.4, 6.8, 4.7)"
06-01-2023 13:25:15.370001,"(1.65, 99999, 99990)","(41.0, 130.0, 68.28571428571428)","(81.0, 220.0, 142.5)","(19.0, 50.0, 37.294117647058826)","(6.5, 12.5, 8.566666666666666)","(7.0, 13.5, 9.166666666666666)","(31.0, 110.0, 42.5)","(3.4, 6.8, 4.7)"
06-01-2023 13:25:16.596632,"(1.65, 99999, 99990)","(41.0, 130.0, 68.28571428571428)","(81.0, 220.0, 142.5)","(19.0, 50.0, 37.294117647058826)","(6.5, 12.5, 8.566666666666666)","(7.0, 13.5, 9.166666666666666)","(31.0, 110.0, 42.5)","(3.4, 6.8, 4.7)"
06-01-2023 13:25:17.907446,"(1.65, 99999, 99990)","(41.0, 130.0, 68.28571428571428)","(81.0, 220.0, 142.5)","(19.0, 50.0, 37.294117647058826)","(6.5, 12.5, 8.566666666666666)","(7.0, 13.5, 9.166666666666666)","(31.0, 110.0, 42.5)","(3.4, 6.8, 4.7)"
06-01-2023 13:25:19.529777,"(1.65, 3.35, 2.23)","(41.0, 130.0, 68.28571428571428)","(81.0, 220.0, 142.5)","(19.0, 50.0, 37.294117647058826)","(6.5, 12.5, 8.566666666666666)","(7.0, 13.5, 9.166666666666666)","(31.0, 110.0, 42.5)","(3.4, 6.8, 4.7)"
06-01-2023 13:25:21.052640,"(1.65, 3.35, 2.23)","(41.0, 130.0, 68.28571428571428)","(81.0, 220.0, 142.5)","(19.0, 50.0, 37.294117647058826)","(6.5, 12.5, 8.566666666666666)","(7.0, 13.5, 9.166666666666666)","(31.0, 110.0, 42.5)","(3.4, 6.8, 4.766666666666667)"
06-01-2023 13:25:22.497063,"(1.65, 3.35, 2.23)","(41.0, 130.0, 68.28571428571428)","(81.0, 220.0, 142.5)","(19.0, 50.0, 37.294117647058826)","(6.5, 12.5, 8.566666666666666)","(7.0, 13.5, 9.166666666666666)","(31.0, 110.0, 42.5)","(3.4, 6.8, 4.766666666666667)"
06-01-2023 13:25:23.896686,"(1.65, 3.35, 2.23)","(41.0, 130.0, 68.28571428571428)","(81.0, 220.0, 142.5)","(19.0, 50.0, 37.294117647058826)","(6.5, 12.5, 8.566666666666666)","(7.0, 13.5, 9.166666666666666)","(31.0, 110.0, 42.5)","(3.4, 6.8, 4.766666666666667)"
06-01-2023 13:25:25.305951,"(1.65, 3.35, 2.23)","(41.0, 130.0, 68.28571428571428)","(81.0, 220.0, 142.5)","(19.0, 50.0, 37.294117647058826)","(6.5, 12.5, 8.566666666666666)","(7.0, 13.5, 9.166666666666666)","(31.0, 110.0, 42.5)","(3.4, 6.8, 4.766666666666667)"
06-01-2023 13:25:26.533520,"(1.65, 3.35, 2.23)","(41.0, 130.0, 68.28571428571428)","(81.0, 220.0, 142.5)","(19.0, 50.0, 37.294117647058826)","(6.5, 12.5, 8.566666666666666)","(7.0, 13.5, 9.166666666666666)","(31.0, 110.0, 42.5)","(3.4, 6.8, 4.766666666666667)"
06-01-2023 13:25:27.692191,"(1.65, 3.35, 2.23)","(41.0, 130.0, 68.28571428571428)","(81.0, 220.0, 142.5)","(19.0, 50.0, 37.294117647058826)","(6.5, 12.5, 8.566666666666666)","(7.0, 13.5, 9.166666666666666)","(31.0, 110.0, 42.5)","(3.4, 6.8, 4.766666666666667)"
06-01-2023 13:25:28.814107,"(1.65, 3.35, 2.23)","(41.0, 130.0, 68.28571428571428)","(81.0, 220.0, 142.5)","(19.0, 50.0, 37.294117647058826)","(6.5, 12.5, 8.566666666666666)","(7.0, 13.5, 9.166666666666666)","(31.0, 110.0, 42.5)","(3.4, 6.8, 4.766666666666667)"
06-01-2023 13:25:29.847544,"(1.65, 3.35, 2.23)","(41.0, 130.0, 68.28571428571428)","(81.0, 220.0, 142.5)","(19.0, 50.0, 37.294117647058826)","(6.5, 12.5, 8.566666666666666)","(7.0, 13.5, 9.166666666666666)","(31.0, 110.0, 42.5)","(3.4, 6.8, 4.766666666666667)"
06-01-2023 13:25:31.020161,"(1.65, 3.35, 2.23)","(41.0, 130.0, 68.28571428571428)","(81.0, 220.0, 142.5)","(19.0, 50.0, 37.294117647058826)","(6.5, 12.5, 8.566666666666666)","(7.0, 13.5, 9.166666666666666)","(31.0, 110.0, 42.5)","(3.4, 6.8, 4.766666666666667)"
06-01-2023 13:25:32.240013,"(1.65, 3.35, 2.23)","(41.0, 130.0, 68.28571428571428)","(81.0, 220.0, 142.5)","(19.0, 50.0, 37.294117647058826)","(6.5, 12.5, 8.566666666666666)","(7.0, 13.5, 9.166666666666666)","(31.0, 110.0, 42.5)","(3.4, 6.8, 4.766666666666667)"
06-01-2023 13:25:33.499972,"(1.65, 2.88, 2.275)","(41.0, 130.0, 68.28571428571428)","(81.0, 220.0, 142.5)","(19.0, 50.0, 37.294117647058826)","(6.5, 12.5, 8.566666666666666)","(7.0, 13.5, 9.166666666666666)","(31.0, 110.0, 42.5)","(3.4, 6.8, 4.766666666666667)"
06-01-2023 13:25:34.704859,"(1.65, 2.88, 2.275)","(41.0, 130.0, 68.28571428571428)","(81.0, 220.0, 142.5)","(19.0, 50.0, 37.294117647058826)","(6.5, 12.5, 8.566666666666666)","(7.0, 13.5, 9.166666666666666)","(31.0, 110.0, 42.5)","(3.4, 6.8, 4.766666666666667)"
06-01-2023 13:25:35.919525,"(1.65, 2.88, 2.275)","(41.0, 130.0, 68.28571428571428)","(81.0, 220.0, 142.5)","(19.0, 50.0, 37.294117647058826)","(6.5, 12.5, 8.566666666666666)","(7.0, 13.5, 9.166666666666666)","(31.0, 110.0, 42.5)","(3.4, 6.8, 4.766666666666667)"
06-01-2023 13:25:37.127781,"(1.65, 2.88, 2.275)","(41.0, 130.0, 68.28571428571428)","(81.0, 220.0, 142.5)","(19.0, 50.0, 37.294117647058826)","(6.5, 12.5, 8.566666666666666)","(7.0, 13.5, 9.166666666666666)","(31.0, 110.0, 42.5)","(3.4, 6.8, 4.766666666666667)"
06-01-2023 13:25:38.254845,"(1.65, 2.88, 2.275)","(41.0, 130.0, 68.28571428571428)","(81.0, 220.0, 142.5)","(19.0, 50.0, 37.294117647058826)","(6.5, 12.5, 8.566666666666666)","(7.0, 13.5, 9.166666666666666)","(31.0, 110.0, 42.5)","(3.4, 6.8, 4.8)"
06-01-2023 13:25:39.485359,"(1.65, 2.88, 2.275)","(41.0, 130.0, 68.28571428571428)","(81.0, 220.0, 142.5)","(19.0, 50.0, 37.294117647058826)","(6.5, 12.5, 8.566666666666666)","(7.0, 13.5, 9.166666666666666)","(31.0, 110.0, 42.5)","(3.4, 6.8, 6.4)"
06-01-2023 13:25:40.649276,"(1.65, 2.88, 2.275)","(41.0, 130.0, 68.28571428571428)","(81.0, 220.0, 142.5)","(19.0, 50.0, 37.294117647058826)","(6.5, 12.5, 8.566666666666666)","(7.0, 13.5, 9.166666666666666)","(31.0, 110.0, 42.5)","(3.4, 6.8, 6.4)"
06-01-2023 13:25:41.729331,"(1.65, 2.88, 2.275)","(41.0, 130.0, 68.28571428571428)","(81.0, 220.0, 142.5)","(19.0, 50.0, 37.294117647058826)","(6.5, 12.5, 8.566666666666666)","(7.0, 13.5, 9.166666666666666)","(31.0, 110.0, 42.5)","(3.4, 6.8, 6.4)"
06-01-2023 13:25:43.008995,"(1.65, 2.88, 2.275)","(41.0, 130.0, 68.28571428571428)","(81.0, 220.0, 142.5)","(19.0, 50.0, 37.294117647058826)","(6.5, 12.5, 8.566666666666666)","(7.0, 13.5, 9.166666666666666)","(31.0, 110.0, 42.5)","(3.4, 6.8, 6.4)"
06-01-2023 13:25:44.243659,"(1.65, 2.88, 2.275)","(41.0, 130.0, 68.28571428571428)","(81.0, 220.0, 142.5)","(19.0, 50.0, 37.294117647058826)","(6.5, 12.5, 8.566666666666666)","(7.0, 13.5, 9.166666666666666)","(31.0, 110.0, 42.5)","(3.4, 6.8, 6.4)"
06-01-2023 13:25:45.413382,"(1.65, 2.88, 2.275)","(41.0, 130.0, 68.28571428571428)","(81.0, 220.0, 142.5)","(19.0, 50.0, 37.294117647058826)","(6.5, 12.5, 8.566666666666666)","(7.0, 13.5, 9.166666666666666)","(31.0, 110.0, 42.5)","(3.4, 6.8, 6.4)"
06-01-2023 13:25:46.844921,"(1.65, 2.88, 2.275)","(41.0, 130.0, 68.28571428571428)","(81.0, 220.0, 142.5)","(19.0, 50.0, 37.294117647058826)","(6.5, 12.5, 8.566666666666666)","(7.0, 13.5, 9.166666666666666)","(31.0, 110.0, 42.5)","(3.4, 6.8, 6.406666666666666)"
06-01-2023 13:25:48.210250,"(1.65, 2.88, 2.275)","(41.0, 130.0, 68.28571428571428)","(81.0, 220.0, 142.5)","(19.0, 50.0, 37.294117647058826)","(6.5, 12.5, 8.566666666666666)","(7.0, 13.5, 9.166666666666666)","(31.0, 110.0, 42.5)","(3.4, 6.8, 6.406666666666666)"
06-01-2023 13:25:49.378010,"(1.65, 2.88, 2.275)","(41.0, 130.0, 68.28571428571428)","(81.0, 220.0, 142.5)","(19.0, 50.0, 37.294117647058826)","(6.5, 12.5, 8.566666666666666)","(7.0, 13.5, 9.166666666666666)","(31.0, 110.0, 42.5)","(3.4, 6.8, 6.406666666666666)"
06-01-2023 13:25:50.504493,"(1.65, 2.88, 2.275)","(41.0, 130.0, 68.28571428571428)","(81.0, 220.0, 142.5)","(19.0, 50.0, 37.294117647058826)","(6.5, 12.5, 8.566666666666666)","(7.0, 13.5, 9.166666666666666)","(31.0, 110.0, 42.5)","(3.4, 6.8, 6.406666666666666)"
06-01-2023 13:25:51.613386,"(1.65, 2.88, 2.275)","(41.0, 130.0, 68.28571428571428)","(81.0, 220.0, 142.5)","(19.0, 50.0, 28.7)","(6.5, 12.5, 8.566666666666666)","(7.0, 13.5, 9.166666666666666)","(31.0, 110.0, 42.5)","(3.4, 6.8, 5.54)"
06-01-2023 13:25:52.715097,"(1.65, 2.88, 2.275)","(41.0, 130.0, 68.28571428571428)","(81.0, 220.0, 142.5)","(19.0, 50.0, 28.7)","(6.5, 12.5, 8.566666666666666)","(7.0, 13.5, 9.166666666666666)","(31.0, 110.0, 56.0)","(3.4, 6.8, 5.54)"
06-01-2023 13:25:53.821003,"(1.65, 2.88, 2.275)","(41.0, 130.0, 82.0)","(81.0, 220.0, 142.5)","(19.0, 50.0, 38.16666666666667)","(6.5, 12.5, 8.566666666666666)","(7.0, 13.5, 9.166666666666666)","(31.0, 110.0, 56.0)","(3.4, 6.8, 5.54)"
06-01-2023 13:25:54.951487,"(1.65, 2.88, 2.275)","(41.0, 130.0, 102.57142857142857)","(81.0, 220.0, 142.5)","(19.0, 50.0, 38.16666666666667)","(6.5, 12.5, 8.566666666666666)","(7.0, 13.5, 9.166666666666666)","(31.0, 110.0, 56.0)","(3.4, 6.8, 6.17)"
06-01-2023 13:25:56.058880,"(1.65, 2.88, 2.275)","(41.0, 130.0, 102.57142857142857)","(81.0, 220.0, 142.5)","(19.0, 50.0, 38.16666666666667)","(6.5, 12.5, 8.566666666666666)","(7.0, 13.5, 9.166666666666666)","(31.0, 110.0, 56.0)","(3.4, 6.8, 6.17)"
06-01-2023 13:25:57.124691,"(1.65, 2.88, 2.275)","(41.0, 130.0, 102.57142857142857)","(81.0, 220.0, 142.5)","(19.0, 50.0, 38.16666666666667)","(6.5, 12.5, 8.566666666666666)","(7.0, 13.5, 9.166666666666666)","(31.0, 110.0, 56.0)","(3.4, 6.8, 6.17)"
06-01-2023 13:25:58.264975,"(1.65, 2.88, 2.275)","(41.0, 130.0, 102.57142857142857)","(81.0, 220.0, 142.5)","(19.0, 50.0, 38.16666666666667)","(6.5, 12.5, 8.566666666666666)","(7.0, 13.5, 9.166666666666666)","(31.0, 110.0, 56.0)","(3.4, 6.8, 6.17)"
06-01-2023 13:25:59.499864,"(1.65, 3.35, 2.23)","(41.0, 130.0, 102.57142857142857)","(81.0, 220.0, 142.5)","(19.0, 50.0, 38.16666666666667)","(6.5, 12.5, 8.566666666666666)","(7.0, 13.5, 9.166666666666666)","(31.0, 110.0, 56.0)","(3.4, 6.8, 6.17)"
06-01-2023 13:26:00.771989,"(1.65, 3.35, 2.23)","(41.0, 130.0, 102.57142857142857)","(81.0, 220.0, 142.5)","(19.0, 50.0, 38.16666666666667)","(6.5, 12.5, 8.566666666666666)","(7.0, 13.5, 9.166666666666666)","(31.0, 110.0, 56.0)","(3.4, 6.8, 6.17)"
06-01-2023 13:26:02.050434,"(1.65, 3.35, 2.23)","(41.0, 130.0, 102.57142857142857)","(81.0, 220.0, 142.5)","(19.0, 50.0, 38.16666666666667)","(6.5, 12.5, 8.566666666666666)","(7.0, 13.5, 9.166666666666666)","(31.0, 110.0, 56.0)","(3.4, 6.8, 6.17)"
06-01-2023 13:26:03.280956,"(1.65, 3.35, 2.23)","(41.0, 130.0, 82.0)","(81.0, 220.0, 142.5)","(19.0, 50.0, 38.16666666666667)","(6.5, 12.5, 8.566666666666666)","(7.0, 13.5, 9.166666666666666)","(31.0, 110.0, 56.0)","(3.4, 6.8, 6.17)"
06-01-2023 13:26:04.446758,"(1.65, 3.35, 2.23)","(41.0, 130.0, 82.0)","(81.0, 220.0, 142.5)","(19.0, 50.0, 38.16666666666667)","(6.5, 12.5, 8.566666666666666)","(7.0, 13.5, 9.166666666666666)","(31.0, 110.0, 56.0)","(3.4, 6.8, 6.17)"
06-01-2023 13:26:05.627702,"(1.65, 3.35, 2.23)","(41.0, 130.0, 82.0)","(81.0, 220.0, 142.5)","(19.0, 50.0, 38.16666666666667)","(6.5, 12.5, 8.566666666666666)","(7.0, 13.5, 9.166666666666666)","(31.0, 110.0, 56.0)","(3.4, 6.8, 6.17)"
06-01-2023 13:26:06.752221,"(1.65, 3.35, 2.23)","(41.0, 130.0, 82.0)","(81.0, 220.0, 142.5)","(19.0, 50.0, 38.16666666666667)","(6.5, 12.5, 8.566666666666666)","(7.0, 13.5, 9.166666666666666)","(31.0, 110.0, 56.0)","(3.4, 6.8, 6.17)"
06-01-2023 13:26:07.897869,"(1.65, 3.35, 2.23)","(41.0, 130.0, 82.0)","(81.0, 220.0, 142.5)","(19.0, 50.0, 38.16666666666667)","(6.5, 12.5, 8.566666666666666)","(7.0, 13.5, 9.166666666666666)","(31.0, 110.0, 56.0)","(3.4, 6.8, 6.17)"
06-01-2023 13:26:09.031924,"(1.65, 3.35, 2.23)","(41.0, 130.0, 82.0)","(81.0, 220.0, 142.5)","(19.0, 50.0, 38.16666666666667)","(6.5, 12.5, 8.566666666666666)","(7.0, 13.5, 9.166666666666666)","(31.0, 110.0, 56.0)","(3.4, 6.8, 6.17)"
06-01-2023 13:26:10.142494,"(1.65, 3.35, 2.23)","(41.0, 130.0, 82.0)","(81.0, 220.0, 142.5)","(19.0, 50.0, 38.16666666666667)","(6.5, 12.5, 8.566666666666666)","(7.0, 13.5, 9.166666666666666)","(31.0, 110.0, 56.0)","(3.4, 6.8, 6.17)"
06-01-2023 13:26:11.227503,"(1.65, 3.35, 2.23)","(41.0, 130.0, 82.0)","(81.0, 220.0, 142.5)","(19.0, 50.0, 38.16666666666667)","(6.5, 12.5, 8.566666666666666)","(7.0, 13.5, 9.166666666666666)","(31.0, 110.0, 56.0)","(3.4, 6.8, 6.17)"
06-01-2023 13:26:12.364633,"(1.65, 3.35, 2.23)","(41.0, 130.0, 82.0)","(81.0, 220.0, 142.5)","(19.0, 50.0, 38.16666666666667)","(6.5, 12.5, 8.566666666666666)","(7.0, 13.5, 9.166666666666666)","(31.0, 110.0, 56.0)","(3.4, 6.8, 6.17)"
06-01-2023 13:26:13.609653,"(1.65, 3.35, 2.23)","(41.0, 130.0, 82.0)","(81.0, 220.0, 142.5)","(19.0, 50.0, 38.16666666666667)","(6.5, 12.5, 8.566666666666666)","(7.0, 13.5, 9.166666666666666)","(31.0, 110.0, 56.0)","(3.4, 6.8, 6.17)"
