,Arch Of Titus,Cmon Mate,Clendenning,Decider,Pharoah Magic,Sir Tom,Oakfield Macka,Pudacious,Bubbas Bay,Majeedis,Emphatic Bel,Misty Dreams
15-12-2022 14:29:11.209542,"(8.0, 15.0, 12.083333333333334)","(21.0, 95.0, 74.0)","(18.0, 80.0, 36.0)","(16.0, 34.0, 29.0)","(5.0, 6.2, 5.9)","(7.0, 10.0, 9.3)","(81.0, 310.0, 220.0)","(15.0, 22.0, 20.25)","(3.1, 3.6, 3.522727272727273)","(7.0, 9.8, 8.75)","(17.0, 30.0, 24.272727272727273)","(15.0, 26.0, 24.5)"
15-12-2022 14:29:12.689274,"(8.0, 15.0, 12.083333333333334)","(21.0, 95.0, 74.0)","(18.0, 80.0, 36.0)","(16.0, 34.0, 29.0)","(5.0, 6.2, 5.9)","(7.0, 10.0, 9.3)","(81.0, 310.0, 220.0)","(15.0, 22.0, 20.25)","(3.1, 3.6, 3.522727272727273)","(7.0, 9.8, 8.75)","(17.0, 30.0, 24.272727272727273)","(15.0, 26.0, 24.5)"
15-12-2022 14:29:14.227363,"(8.0, 15.0, 12.083333333333334)","(21.0, 95.0, 74.0)","(18.0, 80.0, 36.0)","(16.0, 34.0, 29.0)","(5.0, 6.2, 5.9)","(7.0, 10.0, 9.3)","(81.0, 310.0, 220.0)","(15.0, 22.0, 20.25)","(3.1, 3.6, 3.522727272727273)","(7.0, 9.8, 8.75)","(17.0, 30.0, 24.272727272727273)","(15.0, 26.0, 24.5)"
15-12-2022 14:29:15.812198,"(8.0, 15.0, 12.083333333333334)","(21.0, 95.0, 74.0)","(18.0, 80.0, 36.0)","(16.0, 34.0, 29.0)","(5.0, 6.2, 5.9)","(7.0, 10.0, 9.3)","(81.0, 310.0, 238.0)","(15.0, 22.0, 20.25)","(3.1, 3.6, 3.522727272727273)","(7.0, 9.8, 8.75)","(17.0, 30.0, 24.272727272727273)","(15.0, 26.0, 24.5)"
15-12-2022 14:29:17.384138,"(8.0, 15.0, 12.083333333333334)","(21.0, 95.0, 74.0)","(18.0, 80.0, 36.0)","(16.0, 34.0, 29.0)","(5.0, 6.2, 5.9)","(7.0, 10.0, 9.3)","(81.0, 310.0, 238.0)","(15.0, 22.0, 20.25)","(3.1, 3.6, 3.522727272727273)","(7.0, 9.8, 8.75)","(17.0, 30.0, 24.272727272727273)","(15.0, 26.0, 24.5)"
15-12-2022 14:29:18.843403,"(8.0, 15.0, 12.083333333333334)","(21.0, 95.0, 74.0)","(18.0, 80.0, 36.0)","(16.0, 34.0, 29.0)","(5.0, 6.2, 5.9)","(7.0, 10.0, 9.3)","(81.0, 310.0, 238.0)","(15.0, 22.0, 20.25)","(3.1, 3.6, 3.59375)","(7.0, 9.8, 8.75)","(17.0, 30.0, 24.272727272727273)","(15.0, 26.0, 24.5)"
15-12-2022 14:29:20.334777,"(8.0, 15.0, 12.083333333333334)","(21.0, 95.0, 74.0)","(18.0, 80.0, 36.0)","(16.0, 34.0, 29.0)","(5.0, 6.2, 5.888888888888889)","(7.0, 10.0, 9.3)","(81.0, 310.0, 238.0)","(15.0, 22.0, 20.25)","(3.1, 3.6, 3.59375)","(7.0, 9.8, 8.75)","(17.0, 30.0, 24.272727272727273)","(15.0, 26.0, 24.5)"
15-12-2022 14:29:21.876793,"(8.0, 15.0, 12.083333333333334)","(21.0, 95.0, 74.0)","(18.0, 80.0, 36.0)","(16.0, 34.0, 29.0)","(5.0, 6.2, 5.966666666666667)","(7.0, 10.0, 9.3)","(81.0, 310.0, 238.0)","(15.0, 22.0, 20.25)","(3.1, 3.6, 3.523076923076923)","(7.0, 9.8, 8.75)","(17.0, 30.0, 24.272727272727273)","(15.0, 26.0, 24.5)"
15-12-2022 14:29:23.836599,"(8.0, 15.0, 12.083333333333334)","(21.0, 95.0, 74.0)","(18.0, 80.0, 38.75)","(16.0, 34.0, 29.0)","(5.0, 6.2, 5.9)","(7.0, 10.0, 9.3)","(81.0, 310.0, 238.0)","(15.0, 22.0, 20.25)","(3.1, 3.6, 3.523076923076923)","(7.0, 9.8, 8.75)","(17.0, 30.0, 24.272727272727273)","(15.0, 26.0, 24.5)"
15-12-2022 14:29:25.784797,"(8.0, 15.0, 12.083333333333334)","(21.0, 95.0, 74.0)","(18.0, 80.0, 38.75)","(16.0, 34.0, 29.0)","(5.0, 6.2, 5.9)","(7.0, 10.0, 9.3)","(81.0, 310.0, 238.0)","(15.0, 22.0, 20.25)","(3.1, 3.6, 3.522727272727273)","(7.0, 9.8, 8.75)","(17.0, 30.0, 24.272727272727273)","(15.0, 26.0, 24.5)"
15-12-2022 14:29:27.306091,"(8.0, 15.0, 12.083333333333334)","(21.0, 95.0, 74.0)","(18.0, 80.0, 38.75)","(16.0, 34.0, 29.0)","(5.0, 6.2, 5.9)","(7.0, 10.0, 9.3)","(81.0, 310.0, 238.0)","(15.0, 22.0, 20.25)","(3.1, 3.6, 3.522727272727273)","(7.0, 9.8, 8.75)","(17.0, 30.0, 24.272727272727273)","(15.0, 26.0, 24.5)"
15-12-2022 14:29:28.817796,"(8.0, 15.0, 12.083333333333334)","(21.0, 95.0, 74.0)","(18.0, 80.0, 38.75)","(16.0, 34.0, 29.0)","(5.0, 6.2, 5.9)","(7.0, 10.0, 9.3)","(81.0, 310.0, 238.0)","(15.0, 22.0, 20.25)","(3.1, 3.6, 3.522727272727273)","(7.0, 9.8, 8.75)","(17.0, 30.0, 24.272727272727273)","(15.0, 26.0, 23.42105263157895)"
15-12-2022 14:29:30.521873,"(8.0, 15.0, 12.083333333333334)","(21.0, 95.0, 74.0)","(18.0, 80.0, 38.75)","(16.0, 34.0, 29.0)","(5.0, 6.2, 5.9)","(7.0, 10.0, 9.3)","(81.0, 310.0, 238.0)","(15.0, 22.0, 20.25)","(3.1, 3.6, 3.522727272727273)","(7.0, 9.8, 8.75)","(17.0, 30.0, 24.272727272727273)","(15.0, 27.0, 23.42105263157895)"
15-12-2022 14:29:32.174659,"(8.0, 15.0, 12.083333333333334)","(21.0, 95.0, 74.0)","(18.0, 80.0, 38.75)","(16.0, 34.0, 29.0)","(5.0, 6.2, 5.9)","(7.0, 10.0, 9.3)","(81.0, 310.0, 238.0)","(15.0, 22.0, 20.25)","(3.1, 3.6, 3.522727272727273)","(7.0, 9.8, 8.75)","(17.0, 30.0, 24.272727272727273)","(15.0, 27.0, 23.42105263157895)"
15-12-2022 14:29:34.119375,"(8.0, 15.0, 12.083333333333334)","(21.0, 95.0, 63.5)","(18.0, 80.0, 38.75)","(16.0, 34.0, 30.666666666666668)","(5.0, 6.2, 6.0)","(7.0, 10.0, 9.4)","(81.0, 310.0, 238.0)","(15.0, 22.0, 20.25)","(3.1, 3.6, 3.522727272727273)","(7.0, 9.8, 8.75)","(17.0, 30.0, 23.0)","(15.0, 26.0, 24.5)"
15-12-2022 14:29:35.921977,"(8.0, 15.0, 12.083333333333334)","(21.0, 95.0, 63.5)","(18.0, 80.0, 45.0)","(16.0, 34.0, 30.666666666666668)","(5.0, 6.2, 5.977777777777778)","(7.0, 10.0, 9.86)","(81.0, 310.0, 238.0)","(15.0, 22.0, 20.25)","(3.1, 3.6, 3.522727272727273)","(7.0, 9.8, 8.866666666666667)","(17.0, 30.0, 23.0)","(15.0, 26.0, 24.5)"
15-12-2022 14:29:37.463412,"(8.0, 15.0, 12.083333333333334)","(21.0, 95.0, 42.54545454545455)","(18.0, 65.0, 36.42857142857143)","(16.0, 34.0, 30.666666666666668)","(5.0, 6.2, 5.977777777777778)","(7.0, 10.0, 9.86)","(81.0, 310.0, 238.0)","(15.0, 22.0, 20.25)","(3.1, 3.6, 3.522727272727273)","(7.0, 9.8, 8.866666666666667)","(17.0, 30.0, 23.0)","(15.0, 26.0, 24.5)"
15-12-2022 14:29:39.030957,"(8.0, 15.0, 12.083333333333334)","(21.0, 90.0, 58.5)","(18.0, 65.0, 36.42857142857143)","(16.0, 34.0, 30.666666666666668)","(5.0, 6.2, 5.977777777777778)","(7.0, 10.0, 9.86)","(81.0, 310.0, 238.0)","(15.0, 22.0, 20.25)","(3.1, 3.6, 3.522727272727273)","(7.0, 9.8, 8.866666666666667)","(17.0, 30.0, 23.0)","(15.0, 26.0, 24.5)"
15-12-2022 14:29:40.662803,"(8.0, 15.0, 12.083333333333334)","(21.0, 85.0, 58.5)","(18.0, 65.0, 36.42857142857143)","(16.0, 34.0, 30.666666666666668)","(5.0, 6.2, 6.0)","(7.0, 10.0, 9.86)","(81.0, 310.0, 238.0)","(15.0, 22.0, 20.25)","(3.1, 3.6, 3.522727272727273)","(7.0, 9.8, 8.866666666666667)","(17.0, 30.0, 23.0)","(15.0, 26.0, 24.5)"
15-12-2022 14:29:42.237349,"(8.0, 15.0, 12.083333333333334)","(21.0, 85.0, 58.5)","(18.0, 65.0, 36.42857142857143)","(16.0, 34.0, 30.666666666666668)","(5.0, 6.2, 6.0)","(7.0, 10.0, 9.86)","(81.0, 310.0, 238.0)","(15.0, 22.0, 20.25)","(3.1, 3.6, 3.522727272727273)","(7.0, 9.8, 8.866666666666667)","(17.0, 30.0, 23.0)","(15.0, 26.0, 24.5)"
15-12-2022 14:29:43.729222,"(8.0, 15.0, 12.083333333333334)","(21.0, 85.0, 58.5)","(18.0, 65.0, 36.42857142857143)","(16.0, 34.0, 30.666666666666668)","(5.0, 6.2, 6.0)","(7.0, 10.0, 9.76)","(81.0, 310.0, 238.0)","(15.0, 22.0, 20.25)","(3.1, 3.6, 3.522727272727273)","(7.0, 9.8, 8.866666666666667)","(17.0, 30.0, 23.0)","(15.0, 26.0, 24.5)"
15-12-2022 14:29:45.220429,"(8.0, 15.0, 12.083333333333334)","(21.0, 85.0, 58.5)","(18.0, 65.0, 36.42857142857143)","(16.0, 34.0, 28.333333333333332)","(5.0, 6.2, 6.0)","(7.0, 10.0, 9.76)","(81.0, 310.0, 238.0)","(15.0, 22.0, 20.25)","(3.1, 3.6, 3.522727272727273)","(7.0, 9.8, 8.866666666666667)","(17.0, 30.0, 23.0)","(15.0, 26.0, 24.5)"
15-12-2022 14:29:46.788720,"(8.0, 15.0, 12.083333333333334)","(21.0, 85.0, 58.5)","(18.0, 65.0, 36.42857142857143)","(16.0, 32.0, 23.2)","(5.0, 6.2, 6.0)","(7.0, 10.0, 9.76)","(81.0, 310.0, 238.0)","(15.0, 22.0, 20.25)","(3.1, 3.6, 3.522727272727273)","(7.0, 9.8, 8.866666666666667)","(17.0, 30.0, 23.0)","(15.0, 26.0, 24.5)"
15-12-2022 14:29:48.346704,"(8.0, 15.0, 12.083333333333334)","(21.0, 85.0, 58.5)","(18.0, 65.0, 37.0)","(16.0, 32.0, 25.5)","(5.0, 6.2, 6.0)","(7.0, 10.0, 9.76)","(81.0, 310.0, 238.0)","(15.0, 22.0, 20.25)","(3.1, 3.6, 3.522727272727273)","(7.0, 9.8, 8.866666666666667)","(17.0, 30.0, 23.0)","(15.0, 26.0, 24.5)"
15-12-2022 14:29:50.366640,"(8.0, 15.0, 12.375)","(21.0, 85.0, 58.5)","(18.0, 55.0, 37.0)","(16.0, 30.0, 25.5)","(5.0, 6.2, 6.0)","(7.0, 10.0, 9.76)","(81.0, 310.0, 238.0)","(15.0, 22.0, 20.25)","(3.1, 3.6, 3.522727272727273)","(7.0, 9.8, 8.866666666666667)","(17.0, 30.0, 23.0)","(15.0, 26.0, 24.5)"
15-12-2022 14:29:52.182758,"(8.0, 15.0, 13.25)","(21.0, 85.0, 56.0)","(18.0, 55.0, 36.0)","(16.0, 30.0, 25.0)","(5.0, 6.2, 6.0)","(7.0, 10.0, 9.76)","(81.0, 310.0, 238.0)","(15.0, 22.0, 20.25)","(3.1, 3.6, 3.5365853658536586)","(7.0, 9.8, 8.866666666666667)","(17.0, 30.0, 23.0)","(15.0, 26.0, 24.5)"
15-12-2022 14:29:53.659493,"(8.0, 15.0, 13.25)","(21.0, 80.0, 53.5)","(18.0, 48.0, 31.333333333333332)","(16.0, 29.0, 24.5)","(5.0, 6.2, 6.0)","(7.0, 10.0, 9.76)","(81.0, 310.0, 238.0)","(15.0, 22.0, 20.25)","(3.1, 3.6, 3.5365853658536586)","(7.0, 9.8, 8.866666666666667)","(17.0, 30.0, 23.0)","(15.0, 26.0, 24.5)"
15-12-2022 14:29:55.252866,"(8.0, 15.0, 13.25)","(21.0, 75.0, 53.5)","(18.0, 46.0, 31.333333333333332)","(16.0, 28.0, 24.5)","(5.0, 6.2, 6.0)","(7.0, 10.0, 9.76)","(81.0, 310.0, 238.0)","(15.0, 22.0, 20.25)","(3.1, 3.6, 3.5365853658536586)","(7.0, 9.8, 8.866666666666667)","(17.0, 30.0, 23.0)","(15.0, 26.0, 24.5)"
15-12-2022 14:29:56.871199,"(8.0, 15.0, 13.25)","(21.0, 75.0, 53.5)","(18.0, 46.0, 31.333333333333332)","(16.0, 28.0, 24.5)","(5.0, 6.2, 6.0)","(7.0, 10.0, 9.76)","(81.0, 310.0, 238.0)","(15.0, 22.0, 20.25)","(3.1, 3.6, 3.5365853658536586)","(7.0, 9.8, 8.866666666666667)","(17.0, 30.0, 23.0)","(15.0, 26.0, 24.5)"
15-12-2022 14:29:58.565086,"(8.0, 15.0, 13.25)","(21.0, 75.0, 53.5)","(18.0, 46.0, 31.333333333333332)","(16.0, 28.0, 24.5)","(5.0, 6.2, 6.0)","(7.0, 10.0, 9.76)","(81.0, 310.0, 238.0)","(15.0, 22.0, 20.25)","(3.1, 3.6, 3.5365853658536586)","(7.0, 9.8, 8.866666666666667)","(17.0, 30.0, 23.0)","(15.0, 26.0, 24.5)"
15-12-2022 14:30:00.435182,"(8.0, 15.0, 13.25)","(21.0, 75.0, 53.5)","(18.0, 46.0, 35.5)","(16.0, 28.0, 24.5)","(5.0, 6.2, 6.0)","(7.0, 10.0, 9.76)","(81.0, 310.0, 238.0)","(15.0, 22.0, 20.25)","(3.1, 3.6, 3.459459459459459)","(7.0, 9.8, 8.866666666666667)","(17.0, 30.0, 23.0)","(15.0, 26.0, 23.42105263157895)"
15-12-2022 14:30:02.148454,"(8.0, 15.0, 11.64)","(21.0, 75.0, 53.5)","(18.0, 46.0, 35.5)","(16.0, 28.0, 24.5)","(5.0, 6.2, 6.0)","(7.0, 10.0, 9.76)","(81.0, 310.0, 238.0)","(15.0, 22.0, 20.25)","(3.1, 3.6, 3.459459459459459)","(7.0, 9.8, 8.866666666666667)","(17.0, 30.0, 23.0)","(15.0, 27.0, 23.42105263157895)"
15-12-2022 14:30:03.647254,"(8.0, 15.0, 13.649999999999999)","(21.0, 75.0, 53.5)","(18.0, 46.0, 35.5)","(16.0, 28.0, 24.5)","(5.0, 6.2, 6.0)","(7.0, 10.0, 9.76)","(81.0, 310.0, 238.0)","(15.0, 22.0, 20.25)","(3.1, 3.6, 3.459459459459459)","(7.0, 9.8, 8.866666666666667)","(17.0, 30.0, 23.0)","(15.0, 27.0, 23.42105263157895)"
15-12-2022 14:30:05.255726,"(8.0, 14.0, 12.971428571428572)","(21.0, 75.0, 53.5)","(18.0, 46.0, 35.5)","(16.0, 28.0, 24.5)","(5.0, 6.2, 6.0)","(7.0, 10.0, 9.76)","(81.0, 310.0, 284.2857142857143)","(15.0, 22.0, 20.25)","(3.1, 3.6, 3.5161290322580645)","(7.0, 9.6, 9.36)","(17.0, 29.0, 24.5)","(15.0, 27.0, 22.75)"
15-12-2022 14:30:06.818001,"(8.0, 13.5, 12.971428571428572)","(21.0, 75.0, 53.5)","(18.0, 46.0, 35.5)","(16.0, 28.0, 24.5)","(5.0, 6.2, 5.977777777777778)","(7.0, 10.0, 9.76)","(81.0, 310.0, 284.2857142857143)","(15.0, 22.0, 20.25)","(3.1, 3.6, 3.5161290322580645)","(7.0, 9.6, 9.36)","(17.0, 28.0, 24.5)","(15.0, 27.0, 24.31578947368421)"
15-12-2022 14:30:08.366610,"(8.0, 13.5, 12.575)","(21.0, 75.0, 53.5)","(18.0, 46.0, 35.5)","(16.0, 28.0, 24.5)","(5.0, 6.2, 5.977777777777778)","(7.0, 10.0, 9.76)","(81.0, 310.0, 284.2857142857143)","(15.0, 22.0, 20.25)","(3.1, 3.6, 3.5161290322580645)","(7.0, 9.6, 9.36)","(17.0, 28.0, 27.5)","(15.0, 27.0, 24.31578947368421)"
15-12-2022 14:30:09.822391,"(8.0, 13.5, 12.575)","(21.0, 75.0, 38.142857142857146)","(18.0, 46.0, 35.5)","(16.0, 28.0, 24.5)","(5.0, 6.2, 5.977777777777778)","(7.0, 10.0, 9.76)","(81.0, 310.0, 284.2857142857143)","(15.0, 22.0, 20.25)","(3.1, 3.6, 3.5161290322580645)","(7.0, 9.6, 9.466666666666667)","(17.0, 34.0, 27.0)","(15.0, 27.0, 24.31578947368421)"
15-12-2022 14:30:11.373712,"(8.0, 13.5, 12.333333333333334)","(21.0, 75.0, 59.142857142857146)","(18.0, 46.0, 35.5)","(16.0, 28.0, 24.5)","(5.0, 6.2, 5.977777777777778)","(7.0, 10.0, 9.76)","(81.0, 310.0, 284.2857142857143)","(15.0, 22.0, 20.25)","(3.1, 3.6, 3.5161290322580645)","(7.0, 9.6, 9.466666666666667)","(17.0, 30.0, 27.0)","(15.0, 27.0, 24.31578947368421)"
15-12-2022 14:30:12.966851,"(8.0, 13.5, 12.333333333333334)","(21.0, 70.0, 59.92307692307692)","(18.0, 46.0, 35.5)","(16.0, 28.0, 24.5)","(5.0, 6.2, 5.977777777777778)","(7.0, 10.0, 9.866666666666667)","(81.0, 310.0, 284.2857142857143)","(15.0, 22.0, 20.25)","(3.1, 3.6, 3.5161290322580645)","(7.0, 9.6, 9.466666666666667)","(17.0, 30.0, 26.5)","(15.0, 27.0, 24.31578947368421)"
15-12-2022 14:30:14.730874,"(8.0, 13.5, 12.9)","(21.0, 65.0, 57.92857142857143)","(18.0, 46.0, 35.5)","(16.0, 28.0, 24.5)","(5.0, 6.2, 5.977777777777778)","(7.0, 10.0, 9.866666666666667)","(81.0, 310.0, 284.2857142857143)","(15.0, 22.0, 20.25)","(3.1, 3.6, 3.5161290322580645)","(7.0, 9.6, 9.466666666666667)","(17.0, 32.0, 26.5)","(15.0, 27.0, 24.31578947368421)"
15-12-2022 14:30:16.383339,"(8.0, 13.5, 13.384615384615385)","(21.0, 65.0, 57.92857142857143)","(18.0, 46.0, 35.5)","(16.0, 28.0, 22.555555555555557)","(5.0, 6.2, 5.977777777777778)","(7.0, 10.0, 9.733333333333334)","(81.0, 310.0, 284.2857142857143)","(15.0, 22.0, 20.25)","(3.1, 3.6, 3.5161290322580645)","(7.0, 9.6, 9.466666666666667)","(17.0, 32.0, 26.5)","(15.0, 27.0, 24.31578947368421)"
15-12-2022 14:30:18.025579,"(8.5, 15.5, 13.666666666666666)","(21.0, 65.0, 44.333333333333336)","(19.0, 46.0, 35.5)","(17.0, 28.0, 25.0)","(5.5, 6.2, 5.977777777777778)","(7.0, 10.0, 9.3)","(91.0, 310.0, 284.2857142857143)","(15.0, 22.0, 20.166666666666668)","(3.2, 3.6, 3.5161290322580645)","(7.0, 9.6, 9.466666666666667)","(17.0, 32.0, 27.285714285714285)","(16.0, 27.0, 24.31578947368421)"
15-12-2022 14:30:19.630046,"(8.5, 15.0, 13.666666666666666)","(21.0, 65.0, 44.5)","(19.0, 46.0, 42.769230769230774)","(17.0, 27.0, 25.0)","(5.5, 6.2, 5.977777777777778)","(7.0, 10.0, 9.3)","(91.0, 310.0, 284.2857142857143)","(15.0, 21.0, 19.25)","(3.2, 3.6, 3.5161290322580645)","(7.0, 9.6, 9.466666666666667)","(17.0, 32.0, 27.0)","(16.0, 27.0, 24.31578947368421)"
15-12-2022 14:30:21.116713,"(8.5, 14.5, 12.166666666666666)","(21.0, 55.0, 44.5)","(19.0, 46.0, 44.41176470588235)","(16.0, 27.0, 25.0)","(5.5, 6.2, 5.977777777777778)","(7.0, 10.0, 9.3)","(91.0, 310.0, 284.2857142857143)","(15.0, 20.0, 19.25)","(3.2, 3.6, 3.5161290322580645)","(7.0, 9.6, 9.466666666666667)","(17.0, 30.0, 25.0)","(16.0, 27.0, 24.31578947368421)"
15-12-2022 14:30:23.143520,"(8.5, 14.5, 11.5)","(21.0, 48.0, 42.0)","(19.0, 55.0, 42.1875)","(16.0, 27.0, 25.0)","(5.5, 6.2, 5.977777777777778)","(7.0, 10.0, 9.3)","(91.0, 310.0, 284.2857142857143)","(15.0, 20.0, 19.0)","(3.2, 3.6, 3.5161290322580645)","(7.0, 9.6, 9.466666666666667)","(17.0, 29.0, 25.0)","(16.0, 27.0, 24.31578947368421)"
15-12-2022 14:30:24.730856,"(8.5, 14.5, 11.4375)","(21.0, 46.0, 42.0)","(19.0, 50.0, 44.46153846153846)","(17.0, 27.0, 25.0)","(5.5, 6.2, 5.977777777777778)","(7.0, 10.0, 9.3)","(91.0, 310.0, 284.2857142857143)","(15.0, 20.0, 19.0)","(3.2, 3.6, 3.5161290322580645)","(7.0, 9.6, 9.466666666666667)","(17.0, 29.0, 26.333333333333332)","(16.0, 27.0, 24.31578947368421)"
15-12-2022 14:30:26.169569,"(8.5, 14.5, 11.4375)","(21.0, 46.0, 42.0)","(19.0, 48.0, 42.769230769230774)","(17.0, 27.0, 25.0)","(5.5, 6.2, 5.977777777777778)","(7.0, 10.0, 9.3)","(91.0, 310.0, 284.2857142857143)","(15.0, 20.0, 19.0)","(3.2, 3.6, 3.52)","(7.0, 9.6, 9.466666666666667)","(17.0, 29.0, 26.333333333333332)","(16.0, 27.0, 24.31578947368421)"
15-12-2022 14:30:28.064667,"(8.5, 14.5, 11.4375)","(21.0, 46.0, 42.0)","(19.0, 46.0, 42.769230769230774)","(17.0, 27.0, 25.0)","(5.5, 6.2, 5.977777777777778)","(7.0, 10.0, 9.3)","(91.0, 310.0, 284.2857142857143)","(15.0, 20.0, 19.0)","(3.2, 3.6, 3.52)","(7.0, 9.6, 9.466666666666667)","(17.0, 29.0, 26.333333333333332)","(16.0, 27.0, 24.31578947368421)"
15-12-2022 14:30:29.795026,"(8.5, 14.5, 11.4375)","(21.0, 46.0, 42.0)","(19.0, 46.0, 42.769230769230774)","(17.0, 27.0, 25.0)","(5.5, 6.2, 5.977777777777778)","(7.0, 10.0, 9.3)","(91.0, 310.0, 284.2857142857143)","(15.0, 20.0, 19.0)","(3.2, 3.6, 3.52)","(7.0, 9.6, 9.466666666666667)","(17.0, 29.0, 26.333333333333332)","(16.0, 27.0, 24.31578947368421)"
15-12-2022 14:30:32.257855,"(8.5, 14.5, 12.458333333333334)","(21.0, 46.0, 42.0)","(19.0, 46.0, 42.769230769230774)","(17.0, 27.0, 25.0)","(5.5, 6.2, 5.908333333333333)","(7.0, 10.0, 9.3)","(91.0, 310.0, 284.2857142857143)","(15.0, 20.0, 19.0)","(3.2, 3.6, 3.52)","(7.0, 9.8, 9.1)","(17.0, 29.0, 26.333333333333332)","(16.0, 27.0, 24.31578947368421)"
15-12-2022 14:30:34.635506,"(8.5, 14.5, 12.458333333333334)","(21.0, 46.0, 42.0)","(19.0, 46.0, 42.769230769230774)","(17.0, 27.0, 27.0)","(5.5, 6.2, 5.908333333333333)","(7.0, 10.0, 9.3)","(91.0, 310.0, 284.2857142857143)","(15.0, 20.0, 19.0)","(3.2, 3.6, 3.52)","(7.0, 9.8, 9.24)","(17.0, 29.0, 26.333333333333332)","(16.0, 27.0, 24.31578947368421)"
15-12-2022 14:30:36.406822,"(8.5, 14.5, 12.458333333333334)","(21.0, 46.0, 42.0)","(19.0, 46.0, 42.769230769230774)","(17.0, 30.0, 27.4)","(5.5, 6.2, 5.908333333333333)","(7.0, 10.0, 9.3)","(91.0, 310.0, 284.2857142857143)","(15.0, 20.0, 19.5)","(3.2, 3.6, 3.52)","(7.0, 9.8, 8.96)","(17.0, 29.0, 26.333333333333332)","(16.0, 27.0, 24.31578947368421)"
15-12-2022 14:30:38.191222,"(8.5, 14.5, 12.458333333333334)","(21.0, 46.0, 42.0)","(19.0, 46.0, 42.769230769230774)","(17.0, 29.0, 25.666666666666668)","(5.5, 6.2, 5.908333333333333)","(7.0, 10.0, 9.3)","(91.0, 310.0, 284.2857142857143)","(15.0, 20.0, 19.5)","(3.2, 3.6, 3.52)","(7.0, 9.8, 8.96)","(17.0, 29.0, 26.333333333333332)","(16.0, 27.0, 24.31578947368421)"
15-12-2022 14:30:39.828355,"(8.5, 14.5, 12.458333333333334)","(21.0, 46.0, 42.0)","(19.0, 46.0, 42.769230769230774)","(17.0, 28.0, 25.666666666666668)","(5.5, 6.2, 5.908333333333333)","(7.0, 10.0, 9.3)","(91.0, 310.0, 284.2857142857143)","(15.0, 20.0, 19.5)","(3.2, 3.6, 3.52)","(7.0, 9.8, 8.96)","(17.0, 29.0, 26.333333333333332)","(16.0, 27.0, 24.31578947368421)"
15-12-2022 14:30:41.284565,"(8.5, 14.5, 12.458333333333334)","(21.0, 46.0, 42.0)","(19.0, 46.0, 42.769230769230774)","(17.0, 30.0, 27.0)","(5.5, 6.0, 5.76)","(7.0, 10.0, 9.3)","(91.0, 310.0, 284.2857142857143)","(15.0, 20.0, 19.5)","(3.2, 3.6, 3.52)","(7.0, 9.8, 8.96)","(17.0, 29.0, 26.333333333333332)","(16.0, 27.0, 24.31578947368421)"
15-12-2022 14:30:42.946209,"(8.5, 14.5, 12.458333333333334)","(21.0, 46.0, 42.0)","(19.0, 46.0, 42.769230769230774)","(17.0, 29.0, 27.4)","(5.5, 6.0, 5.76)","(7.0, 10.0, 9.3)","(91.0, 310.0, 284.2857142857143)","(15.0, 20.0, 19.5)","(3.2, 3.6, 3.52)","(7.5, 9.8, 8.76)","(17.0, 29.0, 26.333333333333332)","(16.0, 27.0, 24.31578947368421)"
15-12-2022 14:30:44.539503,"(8.5, 14.5, 13.1875)","(21.0, 46.0, 42.0)","(19.0, 46.0, 42.769230769230774)","(17.0, 28.0, 25.666666666666668)","(5.5, 6.0, 5.76)","(7.0, 10.0, 9.3)","(91.0, 310.0, 284.2857142857143)","(15.0, 20.0, 19.5)","(3.2, 3.6, 3.52)","(7.5, 9.6, 8.8)","(17.0, 29.0, 26.333333333333332)","(16.0, 27.0, 24.31578947368421)"
15-12-2022 14:30:46.343882,"(8.5, 14.5, 13.1875)","(21.0, 46.0, 42.0)","(19.0, 46.0, 42.769230769230774)","(17.0, 28.0, 25.666666666666668)","(5.5, 6.0, 5.76)","(7.0, 10.0, 9.3)","(91.0, 310.0, 284.2857142857143)","(15.0, 20.0, 19.5)","(3.2, 3.6, 3.52)","(7.5, 9.4, 8.8)","(17.0, 29.0, 26.333333333333332)","(16.0, 27.0, 24.31578947368421)"
15-12-2022 14:30:47.858145,"(8.5, 14.5, 13.45)","(21.0, 46.0, 42.0)","(19.0, 46.0, 32.0)","(17.0, 28.0, 24.0)","(5.5, 6.0, 5.76)","(7.0, 10.0, 9.3)","(91.0, 310.0, 284.2857142857143)","(15.0, 20.0, 19.5)","(3.2, 3.6, 3.4781250000000004)","(7.5, 9.4, 8.8)","(17.0, 29.0, 25.0)","(16.0, 27.0, 24.31578947368421)"
15-12-2022 14:30:49.355287,"(8.5, 14.5, 13.45)","(21.0, 46.0, 42.0)","(19.0, 44.0, 32.0)","(17.0, 28.0, 24.666666666666668)","(5.5, 6.0, 5.76)","(7.0, 10.0, 9.3)","(91.0, 310.0, 284.2857142857143)","(15.0, 20.0, 19.5)","(3.2, 3.6, 3.4781250000000004)","(7.5, 9.4, 8.8)","(17.0, 29.0, 29.8)","(16.0, 27.0, 24.31578947368421)"
