,Sholto,Capacitor,Pereira,Easy Eddie,Say Some Words,Mean Pop,San Marco
11-01-2023 20:43:54.621616,"(3.4, 5.7, 3.73125)","(51.0, 530.0, 370.0)","(5.5, 11.0, 8.721428571428572)","(41.0, 350.0, 196.0)","(2.6, 4.1, 2.7692857142857146)","(41.0, 390.0, 216.0)","(2.5, 4.1, 2.7525)"
11-01-2023 20:43:55.705817,"(3.4, 5.7, 3.73125)","(51.0, 530.0, 370.0)","(5.5, 11.0, 8.721428571428572)","(41.0, 350.0, 196.0)","(2.6, 4.1, 2.7692857142857146)","(41.0, 390.0, 216.0)","(2.5, 4.1, 2.7525)"
11-01-2023 20:43:56.784141,"(3.4, 5.7, 3.73125)","(51.0, 530.0, 370.0)","(5.5, 11.0, 8.721428571428572)","(41.0, 350.0, 196.0)","(2.6, 4.1, 2.7692857142857146)","(41.0, 390.0, 216.0)","(2.5, 4.1, 2.7525)"
11-01-2023 20:43:57.952342,"(3.4, 5.7, 3.73125)","(51.0, 530.0, 370.0)","(5.5, 11.0, 8.721428571428572)","(41.0, 350.0, 196.0)","(2.6, 4.1, 2.7692857142857146)","(41.0, 390.0, 216.0)","(2.5, 4.1, 2.7525)"
11-01-2023 20:43:59.111000,"(3.4, 5.7, 3.73125)","(51.0, 530.0, 370.0)","(5.5, 11.0, 8.721428571428572)","(41.0, 350.0, 196.0)","(2.6, 4.1, 2.7692857142857146)","(41.0, 390.0, 216.0)","(2.5, 4.1, 2.7525)"
11-01-2023 20:44:00.192286,"(3.4, 5.7, 3.73125)","(51.0, 530.0, 370.0)","(5.5, 11.0, 8.721428571428572)","(41.0, 350.0, 196.0)","(2.6, 4.1, 2.7692857142857146)","(41.0, 390.0, 216.0)","(2.5, 4.1, 2.7525)"
11-01-2023 20:44:01.224172,"(3.4, 5.7, 3.73125)","(51.0, 530.0, 370.0)","(5.5, 11.0, 8.721428571428572)","(41.0, 350.0, 196.0)","(2.6, 4.1, 2.7692857142857146)","(41.0, 390.0, 216.0)","(2.5, 4.1, 2.7525)"
11-01-2023 20:44:02.303070,"(3.4, 5.7, 3.73125)","(51.0, 530.0, 370.0)","(5.5, 11.0, 8.721428571428572)","(41.0, 350.0, 196.0)","(2.6, 4.1, 2.7692857142857146)","(41.0, 390.0, 216.0)","(2.5, 4.1, 2.7525)"
11-01-2023 20:44:03.289762,"(3.4, 5.7, 3.73125)","(51.0, 530.0, 370.0)","(5.5, 11.0, 8.721428571428572)","(41.0, 350.0, 196.0)","(2.6, 4.1, 2.7692857142857146)","(41.0, 390.0, 216.0)","(2.5, 4.1, 2.7525)"
11-01-2023 20:44:04.409457,"(3.4, 5.7, 3.73125)","(51.0, 530.0, 370.0)","(5.5, 11.0, 8.721428571428572)","(41.0, 350.0, 196.0)","(2.6, 4.1, 2.7692857142857146)","(41.0, 390.0, 216.0)","(2.5, 4.1, 2.7525)"
11-01-2023 20:44:05.529174,"(3.4, 5.7, 3.73125)","(51.0, 530.0, 370.0)","(5.5, 11.0, 8.721428571428572)","(41.0, 350.0, 196.0)","(2.6, 4.1, 2.7692857142857146)","(41.0, 390.0, 216.0)","(2.5, 4.1, 2.7525)"
11-01-2023 20:44:06.628955,"(3.4, 5.7, 3.73125)","(51.0, 530.0, 370.0)","(5.5, 11.0, 8.721428571428572)","(41.0, 350.0, 196.0)","(2.6, 4.1, 2.7692857142857146)","(41.0, 390.0, 216.0)","(2.5, 4.1, 2.7525)"
11-01-2023 20:44:07.769850,"(3.4, 5.7, 3.73125)","(51.0, 530.0, 370.0)","(5.5, 11.0, 8.721428571428572)","(41.0, 350.0, 196.0)","(2.6, 4.1, 2.7692857142857146)","(41.0, 390.0, 216.0)","(2.5, 4.1, 2.7525)"
11-01-2023 20:44:08.831835,"(3.4, 5.7, 3.73125)","(51.0, 530.0, 370.0)","(5.5, 11.0, 8.721428571428572)","(41.0, 350.0, 196.0)","(2.6, 4.1, 2.7692857142857146)","(41.0, 390.0, 216.0)","(2.5, 4.1, 2.7525)"
11-01-2023 20:44:09.846569,"(3.4, 5.7, 3.73125)","(51.0, 530.0, 370.0)","(5.5, 11.0, 8.721428571428572)","(41.0, 350.0, 196.0)","(2.6, 4.1, 2.7692857142857146)","(41.0, 390.0, 216.0)","(2.5, 4.1, 2.7525)"
11-01-2023 20:44:10.882468,"(3.4, 5.7, 3.73125)","(51.0, 530.0, 370.0)","(5.5, 11.0, 8.721428571428572)","(41.0, 350.0, 196.0)","(2.6, 4.1, 2.7692857142857146)","(41.0, 390.0, 216.0)","(2.5, 4.1, 2.7525)"
11-01-2023 20:44:12.038801,"(3.4, 5.7, 3.73125)","(51.0, 530.0, 370.0)","(5.5, 11.0, 8.721428571428572)","(41.0, 350.0, 196.0)","(2.6, 4.1, 2.7692857142857146)","(41.0, 390.0, 216.0)","(2.5, 4.1, 2.7525)"
11-01-2023 20:44:13.196043,"(3.4, 5.7, 3.73125)","(51.0, 530.0, 356.6666666666667)","(5.5, 11.0, 8.721428571428572)","(41.0, 350.0, 196.0)","(2.6, 4.1, 2.8266666666666667)","(41.0, 390.0, 216.0)","(2.5, 4.1, 2.7525)"
11-01-2023 20:44:14.339547,"(3.4, 5.7, 3.73125)","(51.0, 510.0, 356.6666666666667)","(5.5, 11.0, 8.721428571428572)","(41.0, 350.0, 196.0)","(2.6, 4.0, 2.8266666666666667)","(41.0, 390.0, 216.0)","(2.5, 4.1, 2.7525)"
11-01-2023 20:44:15.473740,"(3.4, 5.7, 3.73125)","(51.0, 510.0, 356.6666666666667)","(5.5, 11.0, 8.721428571428572)","(41.0, 350.0, 196.0)","(2.6, 4.0, 2.8266666666666667)","(41.0, 390.0, 216.0)","(2.5, 4.1, 2.7525)"
11-01-2023 20:44:16.625980,"(3.4, 5.7, 3.73125)","(51.0, 510.0, 356.6666666666667)","(5.5, 11.0, 8.721428571428572)","(41.0, 350.0, 196.0)","(2.6, 4.0, 2.8266666666666667)","(41.0, 390.0, 216.0)","(2.5, 4.1, 2.7525)"
11-01-2023 20:44:17.721385,"(3.4, 5.7, 3.73125)","(51.0, 510.0, 356.6666666666667)","(5.5, 11.0, 8.721428571428572)","(41.0, 350.0, 196.0)","(2.6, 4.0, 2.8266666666666667)","(41.0, 390.0, 216.0)","(2.5, 4.1, 2.7525)"
11-01-2023 20:44:18.810553,"(3.4, 5.7, 3.73125)","(51.0, 510.0, 356.6666666666667)","(5.5, 11.0, 8.721428571428572)","(41.0, 350.0, 196.0)","(2.6, 4.0, 2.8266666666666667)","(41.0, 390.0, 216.0)","(2.5, 4.1, 2.7525)"
11-01-2023 20:44:19.869390,"(3.4, 5.7, 3.73125)","(51.0, 510.0, 356.6666666666667)","(5.5, 11.0, 8.721428571428572)","(41.0, 350.0, 196.0)","(2.6, 4.0, 2.8266666666666667)","(41.0, 390.0, 216.0)","(2.5, 4.1, 2.7525)"
11-01-2023 20:44:20.990626,"(3.4, 5.7, 3.73125)","(51.0, 510.0, 356.6666666666667)","(5.5, 11.0, 8.721428571428572)","(41.0, 350.0, 196.0)","(2.6, 4.0, 2.8266666666666667)","(41.0, 390.0, 216.0)","(2.5, 4.1, 2.7525)"
11-01-2023 20:44:22.038555,"(3.4, 5.7, 3.73125)","(51.0, 510.0, 356.6666666666667)","(5.5, 11.0, 8.721428571428572)","(41.0, 350.0, 196.0)","(2.6, 4.0, 2.8266666666666667)","(41.0, 390.0, 216.0)","(2.5, 4.1, 2.7525)"
11-01-2023 20:44:23.158160,"(3.4, 5.7, 3.73125)","(51.0, 510.0, 356.6666666666667)","(5.5, 11.0, 8.721428571428572)","(41.0, 350.0, 196.0)","(2.6, 4.0, 2.8266666666666667)","(41.0, 390.0, 216.0)","(2.5, 4.1, 2.7525)"
11-01-2023 20:44:24.215491,"(3.4, 5.7, 3.73125)","(51.0, 510.0, 356.6666666666667)","(5.5, 11.0, 8.721428571428572)","(41.0, 350.0, 196.0)","(2.6, 4.0, 2.8266666666666667)","(41.0, 390.0, 216.0)","(2.5, 4.1, 2.7525)"
11-01-2023 20:44:25.299181,"(3.4, 5.7, 3.73125)","(51.0, 510.0, 356.6666666666667)","(5.5, 11.0, 8.721428571428572)","(41.0, 350.0, 196.0)","(2.6, 4.0, 2.8266666666666667)","(41.0, 390.0, 216.0)","(2.5, 4.1, 2.7525)"
11-01-2023 20:44:26.282211,"(3.4, 5.7, 3.73125)","(51.0, 510.0, 356.6666666666667)","(5.5, 11.0, 8.721428571428572)","(41.0, 350.0, 196.0)","(2.6, 4.0, 2.8266666666666667)","(41.0, 390.0, 216.0)","(2.5, 4.1, 2.7525)"
11-01-2023 20:44:27.322512,"(3.4, 5.7, 3.73125)","(51.0, 510.0, 356.6666666666667)","(5.5, 11.0, 8.721428571428572)","(41.0, 350.0, 196.0)","(2.6, 4.0, 2.8266666666666667)","(41.0, 390.0, 216.0)","(2.5, 4.1, 2.7525)"
11-01-2023 20:44:28.489104,"(3.4, 5.7, 3.73125)","(51.0, 510.0, 356.6666666666667)","(5.5, 11.0, 8.721428571428572)","(41.0, 350.0, 196.0)","(2.6, 4.0, 2.8266666666666667)","(41.0, 390.0, 216.0)","(2.5, 4.1, 2.7525)"
11-01-2023 20:44:29.675002,"(3.4, 5.7, 3.73125)","(51.0, 510.0, 356.6666666666667)","(5.5, 11.0, 8.721428571428572)","(41.0, 350.0, 196.0)","(2.6, 4.0, 2.8266666666666667)","(41.0, 390.0, 216.0)","(2.5, 4.1, 2.7525)"
11-01-2023 20:44:30.860402,"(3.4, 5.7, 3.73125)","(51.0, 510.0, 356.6666666666667)","(5.5, 11.0, 8.721428571428572)","(41.0, 350.0, 196.0)","(2.6, 4.0, 2.8266666666666667)","(41.0, 390.0, 216.0)","(2.5, 4.1, 2.7525)"
11-01-2023 20:44:32.020607,"(3.4, 5.7, 3.73125)","(51.0, 510.0, 356.6666666666667)","(5.5, 11.0, 8.721428571428572)","(41.0, 350.0, 196.0)","(2.6, 4.0, 2.8266666666666667)","(41.0, 390.0, 216.0)","(2.5, 4.1, 2.7525)"
11-01-2023 20:44:33.227143,"(3.4, 5.7, 3.73125)","(51.0, 510.0, 356.6666666666667)","(5.5, 11.0, 8.721428571428572)","(41.0, 350.0, 196.0)","(2.6, 4.0, 2.8266666666666667)","(41.0, 390.0, 216.0)","(2.5, 4.1, 2.7525)"
11-01-2023 20:44:34.349875,"(3.4, 5.7, 4.3875)","(51.0, 510.0, 356.6666666666667)","(5.5, 11.0, 8.721428571428572)","(41.0, 350.0, 196.0)","(2.6, 4.0, 2.8266666666666667)","(41.0, 390.0, 216.0)","(2.5, 4.1, 2.7525)"
11-01-2023 20:44:35.370763,"(3.4, 5.7, 4.3875)","(51.0, 510.0, 356.6666666666667)","(5.5, 11.0, 8.721428571428572)","(41.0, 350.0, 196.0)","(2.6, 4.0, 2.8266666666666667)","(41.0, 390.0, 216.0)","(2.5, 4.1, 2.7525)"
11-01-2023 20:44:36.411873,"(3.4, 5.7, 4.3875)","(51.0, 510.0, 356.6666666666667)","(5.5, 11.0, 8.721428571428572)","(41.0, 350.0, 196.0)","(2.6, 4.0, 2.8266666666666667)","(41.0, 390.0, 216.0)","(2.5, 4.1, 2.7525)"
11-01-2023 20:44:37.434774,"(3.4, 5.7, 4.3875)","(51.0, 510.0, 356.6666666666667)","(5.5, 11.0, 8.721428571428572)","(41.0, 350.0, 196.0)","(2.6, 4.0, 2.8266666666666667)","(41.0, 390.0, 216.0)","(2.5, 4.1, 2.7525)"
11-01-2023 20:44:38.494910,"(3.4, 5.7, 4.3875)","(51.0, 510.0, 356.6666666666667)","(5.5, 11.0, 8.721428571428572)","(41.0, 350.0, 196.0)","(2.6, 4.0, 2.8266666666666667)","(41.0, 390.0, 216.0)","(2.5, 4.1, 2.7525)"
11-01-2023 20:44:39.570477,"(3.4, 5.7, 4.3875)","(51.0, 510.0, 356.6666666666667)","(5.5, 11.0, 8.721428571428572)","(41.0, 350.0, 196.0)","(2.6, 4.0, 2.8266666666666667)","(41.0, 390.0, 216.0)","(2.5, 4.1, 2.7525)"
11-01-2023 20:44:40.620007,"(3.4, 5.7, 4.3875)","(51.0, 510.0, 356.6666666666667)","(5.5, 11.0, 8.721428571428572)","(41.0, 350.0, 196.0)","(2.6, 4.0, 2.8266666666666667)","(41.0, 390.0, 216.0)","(2.5, 4.1, 2.7525)"
11-01-2023 20:44:41.667739,"(3.4, 5.7, 4.3875)","(51.0, 510.0, 356.6666666666667)","(5.5, 11.0, 8.721428571428572)","(41.0, 350.0, 196.0)","(2.6, 4.0, 2.8266666666666667)","(41.0, 390.0, 216.0)","(2.5, 4.1, 2.7525)"
11-01-2023 20:44:42.756402,"(3.4, 5.7, 4.3875)","(51.0, 510.0, 356.6666666666667)","(5.5, 11.0, 8.721428571428572)","(41.0, 350.0, 196.0)","(2.6, 4.0, 2.8266666666666667)","(41.0, 390.0, 216.0)","(2.5, 4.1, 2.7525)"
11-01-2023 20:44:43.875093,"(3.4, 5.7, 4.3875)","(51.0, 510.0, 356.6666666666667)","(5.5, 11.0, 8.721428571428572)","(41.0, 350.0, 196.0)","(2.6, 4.0, 2.8266666666666667)","(41.0, 390.0, 216.0)","(2.5, 4.1, 2.7525)"
11-01-2023 20:44:45.183067,"(3.4, 5.7, 4.3875)","(51.0, 510.0, 356.6666666666667)","(5.5, 11.0, 8.721428571428572)","(41.0, 350.0, 196.0)","(2.6, 4.0, 2.8266666666666667)","(41.0, 390.0, 216.0)","(2.5, 4.1, 2.7525)"
11-01-2023 20:44:46.677420,"(3.4, 5.7, 4.3875)","(51.0, 510.0, 356.6666666666667)","(5.5, 11.0, 8.721428571428572)","(41.0, 350.0, 196.0)","(2.6, 4.0, 2.8266666666666667)","(41.0, 390.0, 216.0)","(2.5, 4.1, 2.7525)"
11-01-2023 20:44:47.988029,"(3.4, 5.7, 4.3875)","(51.0, 510.0, 356.6666666666667)","(5.5, 11.0, 8.721428571428572)","(41.0, 350.0, 196.0)","(2.6, 4.0, 2.8266666666666667)","(41.0, 390.0, 216.0)","(2.5, 4.1, 2.7525)"
11-01-2023 20:44:49.097221,"(3.4, 5.7, 4.3875)","(51.0, 510.0, 356.6666666666667)","(5.5, 11.0, 8.721428571428572)","(41.0, 350.0, 196.0)","(2.6, 4.0, 2.8266666666666667)","(41.0, 390.0, 216.0)","(2.5, 4.1, 2.7525)"
11-01-2023 20:44:50.194452,"(3.4, 5.7, 4.3875)","(51.0, 520.0, 285.0)","(5.5, 11.0, 8.721428571428572)","(41.0, 350.0, 196.0)","(2.6, 4.0, 2.8266666666666667)","(41.0, 390.0, 216.0)","(2.5, 4.1, 2.7525)"
11-01-2023 20:44:51.218615,"(3.4, 5.7, 4.3875)","(51.0, 520.0, 285.0)","(5.5, 11.0, 8.721428571428572)","(41.0, 350.0, 196.0)","(2.6, 4.0, 2.8266666666666667)","(41.0, 390.0, 216.0)","(2.5, 4.1, 2.7525)"
11-01-2023 20:44:52.311462,"(3.4, 5.7, 4.3875)","(51.0, 520.0, 285.0)","(5.5, 11.0, 8.721428571428572)","(41.0, 350.0, 196.0)","(2.6, 4.0, 2.8266666666666667)","(41.0, 390.0, 216.0)","(2.5, 4.1, 2.7525)"
11-01-2023 20:44:53.438882,"(3.4, 5.7, 4.3875)","(51.0, 520.0, 295.0)","(5.5, 11.0, 8.721428571428572)","(41.0, 350.0, 196.0)","(2.6, 4.0, 2.8266666666666667)","(41.0, 390.0, 216.0)","(2.5, 4.1, 2.7525)"
11-01-2023 20:44:54.621673,"(3.4, 5.7, 4.3875)","(51.0, 540.0, 295.0)","(5.5, 11.0, 8.721428571428572)","(41.0, 350.0, 196.0)","(2.6, 4.0, 2.8266666666666667)","(41.0, 390.0, 216.0)","(2.5, 4.1, 2.7525)"
11-01-2023 20:44:55.728813,"(3.4, 5.7, 4.3875)","(51.0, 450.0, 383.33333333333337)","(5.5, 11.0, 8.721428571428572)","(41.0, 350.0, 196.0)","(2.6, 4.0, 2.8266666666666667)","(41.0, 390.0, 216.0)","(2.5, 4.1, 2.7525)"
11-01-2023 20:44:56.846407,"(3.4, 5.7, 4.3875)","(51.0, 450.0, 383.33333333333337)","(5.5, 11.0, 8.721428571428572)","(41.0, 350.0, 196.0)","(2.6, 4.0, 2.8266666666666667)","(41.0, 390.0, 216.0)","(2.5, 4.1, 2.7525)"
11-01-2023 20:44:57.849854,"(3.4, 5.7, 4.3875)","(51.0, 450.0, 383.33333333333337)","(5.5, 11.0, 8.721428571428572)","(41.0, 350.0, 196.0)","(2.6, 4.0, 2.8266666666666667)","(41.0, 390.0, 216.0)","(2.5, 4.1, 2.7525)"
11-01-2023 20:44:58.917805,"(3.4, 5.7, 4.3875)","(51.0, 450.0, 383.33333333333337)","(5.5, 11.0, 8.721428571428572)","(41.0, 350.0, 196.0)","(2.6, 4.0, 2.8266666666666667)","(41.0, 390.0, 216.0)","(2.5, 4.1, 2.7525)"
11-01-2023 20:45:00.058817,"(3.4, 5.7, 4.3875)","(51.0, 450.0, 383.33333333333337)","(5.5, 11.0, 8.721428571428572)","(41.0, 350.0, 196.0)","(2.6, 4.0, 2.8266666666666667)","(41.0, 390.0, 216.0)","(2.5, 4.1, 2.7525)"
11-01-2023 20:45:01.199903,"(3.4, 5.7, 4.3875)","(51.0, 450.0, 383.33333333333337)","(5.5, 11.0, 8.721428571428572)","(41.0, 350.0, 196.0)","(2.6, 4.0, 2.8266666666666667)","(41.0, 390.0, 216.0)","(2.5, 4.1, 2.7525)"
11-01-2023 20:45:02.300645,"(3.4, 5.7, 4.3875)","(51.0, 450.0, 383.33333333333337)","(5.5, 11.0, 8.721428571428572)","(41.0, 350.0, 196.0)","(2.6, 4.0, 2.8266666666666667)","(41.0, 390.0, 216.0)","(2.5, 4.1, 2.7525)"
11-01-2023 20:45:03.368472,"(3.4, 5.7, 4.3875)","(51.0, 450.0, 383.33333333333337)","(5.5, 11.0, 8.721428571428572)","(41.0, 350.0, 196.0)","(2.6, 4.0, 2.8266666666666667)","(41.0, 390.0, 216.0)","(2.5, 4.1, 2.7525)"
11-01-2023 20:45:04.443165,"(3.4, 5.7, 4.3875)","(51.0, 450.0, 383.33333333333337)","(5.5, 11.0, 8.721428571428572)","(41.0, 350.0, 196.0)","(2.6, 4.0, 2.8266666666666667)","(41.0, 390.0, 216.0)","(2.5, 4.1, 2.7525)"
11-01-2023 20:45:05.581614,"(3.4, 5.7, 4.3875)","(51.0, 450.0, 383.33333333333337)","(5.5, 11.0, 8.721428571428572)","(41.0, 350.0, 196.0)","(2.6, 4.0, 2.8266666666666667)","(41.0, 390.0, 216.0)","(2.5, 4.1, 2.7525)"
11-01-2023 20:45:06.757053,"(3.4, 5.7, 4.3875)","(51.0, 450.0, 383.33333333333337)","(5.5, 11.0, 8.721428571428572)","(41.0, 350.0, 196.0)","(2.6, 4.0, 2.8266666666666667)","(41.0, 390.0, 216.0)","(2.5, 4.1, 2.7525)"
11-01-2023 20:45:07.911175,"(3.4, 5.7, 4.3875)","(51.0, 450.0, 383.33333333333337)","(5.5, 11.0, 8.721428571428572)","(41.0, 350.0, 196.0)","(2.6, 4.0, 2.8266666666666667)","(41.0, 390.0, 216.0)","(2.5, 4.1, 2.7525)"
11-01-2023 20:45:09.016825,"(3.4, 5.7, 4.3875)","(51.0, 450.0, 383.33333333333337)","(5.5, 11.0, 8.721428571428572)","(41.0, 350.0, 196.0)","(2.6, 4.0, 2.8266666666666667)","(41.0, 390.0, 216.0)","(2.5, 4.1, 2.7525)"
11-01-2023 20:45:10.123386,"(3.4, 5.7, 4.3875)","(51.0, 450.0, 383.33333333333337)","(5.5, 11.0, 8.721428571428572)","(41.0, 350.0, 196.0)","(2.6, 4.0, 2.8266666666666667)","(41.0, 390.0, 216.0)","(2.5, 4.1, 2.7525)"
11-01-2023 20:45:11.236122,"(3.4, 5.7, 4.3875)","(51.0, 450.0, 383.33333333333337)","(5.5, 11.0, 8.721428571428572)","(41.0, 350.0, 196.0)","(2.6, 4.0, 2.8266666666666667)","(41.0, 390.0, 216.0)","(2.5, 4.1, 2.7525)"
11-01-2023 20:45:12.305953,"(3.4, 5.7, 4.3875)","(51.0, 450.0, 383.33333333333337)","(5.5, 11.0, 8.721428571428572)","(41.0, 350.0, 196.0)","(2.6, 4.0, 2.8266666666666667)","(41.0, 390.0, 216.0)","(2.5, 4.1, 2.7525)"
11-01-2023 20:45:13.308762,"(3.4, 5.7, 4.3875)","(51.0, 450.0, 383.33333333333337)","(5.5, 11.0, 8.721428571428572)","(41.0, 350.0, 196.0)","(2.6, 4.0, 2.8266666666666667)","(41.0, 390.0, 216.0)","(2.5, 4.1, 2.7525)"
11-01-2023 20:45:14.460521,"(3.4, 5.7, 4.3875)","(51.0, 450.0, 383.33333333333337)","(5.5, 11.0, 8.721428571428572)","(41.0, 350.0, 196.0)","(2.6, 4.0, 2.8266666666666667)","(41.0, 390.0, 216.0)","(2.5, 4.1, 2.7525)"
11-01-2023 20:45:15.614703,"(3.4, 5.7, 4.3875)","(51.0, 540.0, 295.0)","(5.5, 11.0, 8.721428571428572)","(41.0, 350.0, 196.0)","(2.6, 4.0, 2.8266666666666667)","(41.0, 390.0, 216.0)","(2.5, 4.1, 2.7525)"
11-01-2023 20:45:16.798693,"(3.4, 5.7, 4.3875)","(51.0, 530.0, 450.0)","(5.5, 11.0, 8.721428571428572)","(41.0, 350.0, 196.0)","(2.6, 4.0, 2.8266666666666667)","(41.0, 390.0, 323.6666666666667)","(2.5, 4.1, 2.7525)"
11-01-2023 20:45:17.967380,"(3.4, 5.7, 4.3875)","(51.0, 450.0, 383.33333333333337)","(5.5, 11.0, 8.721428571428572)","(41.0, 350.0, 196.0)","(2.6, 4.0, 2.8266666666666667)","(41.0, 380.0, 216.0)","(2.5, 4.1, 2.7525)"
11-01-2023 20:45:19.026671,"(3.4, 5.7, 4.3875)","(51.0, 450.0, 383.33333333333337)","(5.5, 11.0, 8.721428571428572)","(41.0, 350.0, 196.0)","(2.6, 4.0, 2.8266666666666667)","(41.0, 390.0, 216.0)","(2.5, 4.1, 2.7525)"
11-01-2023 20:45:20.204795,"(3.4, 5.7, 4.3875)","(51.0, 450.0, 383.33333333333337)","(5.5, 11.0, 8.721428571428572)","(41.0, 350.0, 196.0)","(2.6, 4.0, 2.8266666666666667)","(41.0, 390.0, 216.0)","(2.5, 4.1, 2.7525)"
11-01-2023 20:45:21.404165,"(3.4, 5.7, 4.3875)","(51.0, 450.0, 383.33333333333337)","(5.5, 11.0, 8.721428571428572)","(41.0, 350.0, 196.0)","(2.6, 4.0, 2.8266666666666667)","(41.0, 390.0, 216.0)","(2.5, 4.1, 2.7525)"
11-01-2023 20:45:22.595759,"(3.4, 5.7, 4.3875)","(51.0, 450.0, 383.33333333333337)","(5.5, 11.0, 8.721428571428572)","(41.0, 350.0, 196.0)","(2.6, 4.0, 2.8266666666666667)","(41.0, 390.0, 216.0)","(2.5, 4.1, 2.7525)"
11-01-2023 20:45:23.789204,"(3.4, 5.7, 4.3875)","(51.0, 450.0, 383.33333333333337)","(5.5, 11.0, 8.721428571428572)","(41.0, 350.0, 196.0)","(2.6, 4.0, 2.8266666666666667)","(41.0, 390.0, 216.0)","(2.5, 4.1, 2.7525)"
11-01-2023 20:45:25.114016,"(3.4, 5.7, 4.3875)","(51.0, 450.0, 383.33333333333337)","(5.5, 11.0, 8.721428571428572)","(41.0, 350.0, 196.0)","(2.6, 4.0, 2.8266666666666667)","(41.0, 390.0, 216.0)","(2.5, 4.1, 2.7525)"
11-01-2023 20:45:26.312728,"(3.4, 5.7, 4.3875)","(51.0, 450.0, 383.33333333333337)","(5.5, 11.0, 8.721428571428572)","(41.0, 350.0, 196.0)","(2.6, 4.0, 2.8266666666666667)","(41.0, 390.0, 216.0)","(2.5, 4.1, 2.7525)"
11-01-2023 20:45:27.624626,"(3.4, 5.7, 4.3875)","(51.0, 450.0, 383.33333333333337)","(5.5, 11.0, 8.721428571428572)","(41.0, 350.0, 196.0)","(2.6, 4.0, 2.8266666666666667)","(41.0, 390.0, 216.0)","(2.5, 4.1, 2.7525)"
11-01-2023 20:45:28.807321,"(3.4, 5.7, 4.3875)","(51.0, 450.0, 383.33333333333337)","(5.5, 11.0, 8.721428571428572)","(41.0, 350.0, 196.0)","(2.6, 4.0, 2.8266666666666667)","(41.0, 390.0, 216.0)","(2.5, 4.1, 2.7525)"
11-01-2023 20:45:30.032726,"(3.4, 5.7, 4.3875)","(51.0, 450.0, 383.33333333333337)","(5.5, 11.0, 8.721428571428572)","(41.0, 350.0, 196.0)","(2.6, 4.0, 2.8266666666666667)","(41.0, 390.0, 216.0)","(2.5, 4.1, 2.7525)"
11-01-2023 20:45:31.259669,"(3.4, 5.7, 4.3875)","(51.0, 450.0, 383.33333333333337)","(5.5, 11.0, 8.721428571428572)","(41.0, 350.0, 196.0)","(2.6, 4.0, 2.8266666666666667)","(41.0, 390.0, 216.0)","(2.5, 4.1, 2.7525)"
11-01-2023 20:45:32.431104,"(3.4, 5.7, 4.3875)","(51.0, 450.0, 383.33333333333337)","(5.5, 11.0, 8.721428571428572)","(41.0, 350.0, 196.0)","(2.6, 4.0, 2.8266666666666667)","(41.0, 390.0, 216.0)","(2.5, 4.1, 2.7525)"
11-01-2023 20:45:33.625677,"(3.4, 5.7, 4.3875)","(51.0, 450.0, 383.33333333333337)","(5.5, 11.0, 8.721428571428572)","(41.0, 350.0, 196.0)","(2.6, 4.0, 2.8266666666666667)","(41.0, 390.0, 216.0)","(2.5, 4.1, 2.7525)"
11-01-2023 20:45:34.810588,"(3.4, 5.7, 4.3875)","(51.0, 450.0, 383.33333333333337)","(5.5, 11.0, 8.721428571428572)","(41.0, 350.0, 196.0)","(2.6, 4.0, 2.8266666666666667)","(41.0, 390.0, 216.0)","(2.5, 4.1, 2.7525)"
11-01-2023 20:45:35.953390,"(3.4, 5.7, 4.3875)","(51.0, 450.0, 383.33333333333337)","(5.5, 11.0, 8.721428571428572)","(41.0, 350.0, 196.0)","(2.6, 4.0, 2.8266666666666667)","(41.0, 390.0, 216.0)","(2.5, 4.1, 2.7525)"
11-01-2023 20:45:37.172472,"(3.4, 5.7, 4.3875)","(51.0, 450.0, 383.33333333333337)","(5.5, 11.0, 8.721428571428572)","(41.0, 350.0, 196.0)","(2.6, 4.0, 2.8266666666666667)","(41.0, 390.0, 216.0)","(2.5, 4.1, 2.7525)"
11-01-2023 20:45:38.337180,"(3.4, 5.7, 4.3875)","(51.0, 450.0, 383.33333333333337)","(5.5, 11.0, 8.721428571428572)","(41.0, 350.0, 196.0)","(2.6, 4.0, 2.8266666666666667)","(41.0, 390.0, 216.0)","(2.5, 4.1, 2.7525)"
11-01-2023 20:45:39.510975,"(3.4, 5.7, 4.3875)","(51.0, 450.0, 383.33333333333337)","(5.5, 11.0, 8.721428571428572)","(41.0, 350.0, 196.0)","(2.6, 4.0, 2.8266666666666667)","(41.0, 390.0, 216.0)","(2.5, 4.1, 2.7525)"
11-01-2023 20:45:40.640765,"(3.4, 5.7, 4.3875)","(51.0, 540.0, 295.0)","(5.5, 11.0, 8.721428571428572)","(41.0, 350.0, 196.0)","(2.6, 4.0, 2.8266666666666667)","(41.0, 390.0, 216.0)","(2.5, 4.1, 2.7525)"
11-01-2023 20:45:41.785760,"(3.4, 5.7, 4.3875)","(51.0, 530.0, 450.0)","(5.5, 11.0, 6.176923076923076)","(41.0, 350.0, 196.0)","(2.6, 4.0, 2.8266666666666667)","(41.0, 390.0, 216.0)","(2.5, 4.1, 2.7525)"
