,Fleur Bale,Zodiac Bale,Tiggers Run,Crooked Shadows,Kentucky Giblet,Saint Bogan,Son Of Kimetto,Send It Blue
131,"[datetime.datetime(2022, 11, 28, 14, 7, 52, 714183), 2.15, 2.34]","[datetime.datetime(2022, 11, 28, 14, 7, 52, 714183), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 7, 52, 714183), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 7, 52, 714183), 31.0, 48.0]","[datetime.datetime(2022, 11, 28, 14, 7, 52, 714183), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 14, 7, 52, 714183), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 14, 7, 52, 714183), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 14, 7, 52, 714183), 8.5, 17.0]"
132,"[datetime.datetime(2022, 11, 28, 14, 7, 53, 854356), 2.15, 2.34]","[datetime.datetime(2022, 11, 28, 14, 7, 53, 854356), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 7, 53, 854356), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 7, 53, 854356), 31.0, 48.0]","[datetime.datetime(2022, 11, 28, 14, 7, 53, 854356), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 14, 7, 53, 854356), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 14, 7, 53, 854356), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 14, 7, 53, 854356), 8.5, 17.0]"
133,"[datetime.datetime(2022, 11, 28, 14, 7, 54, 985683), 2.15, 2.34]","[datetime.datetime(2022, 11, 28, 14, 7, 54, 985683), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 7, 54, 985683), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 7, 54, 985683), 31.0, 48.0]","[datetime.datetime(2022, 11, 28, 14, 7, 54, 985683), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 14, 7, 54, 985683), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 14, 7, 54, 985683), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 14, 7, 54, 985683), 8.5, 17.0]"
134,"[datetime.datetime(2022, 11, 28, 14, 7, 56, 129507), 2.15, 2.34]","[datetime.datetime(2022, 11, 28, 14, 7, 56, 129507), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 7, 56, 129507), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 7, 56, 129507), 31.0, 48.0]","[datetime.datetime(2022, 11, 28, 14, 7, 56, 129507), 3.2, 4.5]","[datetime.datetime(2022, 11, 28, 14, 7, 56, 129507), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 14, 7, 56, 129507), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 14, 7, 56, 129507), 8.5, 17.0]"
135,"[datetime.datetime(2022, 11, 28, 14, 7, 57, 276445), 2.15, 2.34]","[datetime.datetime(2022, 11, 28, 14, 7, 57, 276445), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 7, 57, 276445), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 7, 57, 276445), 31.0, 48.0]","[datetime.datetime(2022, 11, 28, 14, 7, 57, 276445), 3.2, 4.4]","[datetime.datetime(2022, 11, 28, 14, 7, 57, 276445), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 14, 7, 57, 276445), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 14, 7, 57, 276445), 8.5, 17.0]"
136,"[datetime.datetime(2022, 11, 28, 14, 7, 58, 425781), 2.15, 2.34]","[datetime.datetime(2022, 11, 28, 14, 7, 58, 425781), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 7, 58, 425781), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 7, 58, 425781), 31.0, 48.0]","[datetime.datetime(2022, 11, 28, 14, 7, 58, 425781), 3.2, 4.4]","[datetime.datetime(2022, 11, 28, 14, 7, 58, 425781), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 14, 7, 58, 425781), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 14, 7, 58, 425781), 8.5, 17.0]"
137,"[datetime.datetime(2022, 11, 28, 14, 7, 59, 559120), 2.15, 2.34]","[datetime.datetime(2022, 11, 28, 14, 7, 59, 559120), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 7, 59, 559120), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 7, 59, 559120), 31.0, 48.0]","[datetime.datetime(2022, 11, 28, 14, 7, 59, 559120), 3.2, 4.4]","[datetime.datetime(2022, 11, 28, 14, 7, 59, 559120), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 14, 7, 59, 559120), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 14, 7, 59, 559120), 8.5, 17.0]"
138,"[datetime.datetime(2022, 11, 28, 14, 8, 0, 692213), 2.15, 2.34]","[datetime.datetime(2022, 11, 28, 14, 8, 0, 692213), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 8, 0, 692213), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 8, 0, 692213), 31.0, 48.0]","[datetime.datetime(2022, 11, 28, 14, 8, 0, 692213), 3.2, 4.4]","[datetime.datetime(2022, 11, 28, 14, 8, 0, 692213), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 14, 8, 0, 692213), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 14, 8, 0, 692213), 8.5, 17.0]"
139,"[datetime.datetime(2022, 11, 28, 14, 8, 1, 847949), 2.15, 2.34]","[datetime.datetime(2022, 11, 28, 14, 8, 1, 847949), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 8, 1, 847949), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 8, 1, 847949), 31.0, 48.0]","[datetime.datetime(2022, 11, 28, 14, 8, 1, 847949), 3.2, 4.4]","[datetime.datetime(2022, 11, 28, 14, 8, 1, 847949), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 14, 8, 1, 847949), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 14, 8, 1, 847949), 8.5, 17.0]"
140,"[datetime.datetime(2022, 11, 28, 14, 8, 2, 989138), 2.15, 2.34]","[datetime.datetime(2022, 11, 28, 14, 8, 2, 989138), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 8, 2, 989138), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 8, 2, 989138), 31.0, 48.0]","[datetime.datetime(2022, 11, 28, 14, 8, 2, 989138), 3.2, 4.4]","[datetime.datetime(2022, 11, 28, 14, 8, 2, 989138), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 14, 8, 2, 989138), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 14, 8, 2, 989138), 8.5, 17.0]"
141,"[datetime.datetime(2022, 11, 28, 14, 8, 4, 138036), 2.15, 2.34]","[datetime.datetime(2022, 11, 28, 14, 8, 4, 138036), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 8, 4, 138036), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 8, 4, 138036), 31.0, 48.0]","[datetime.datetime(2022, 11, 28, 14, 8, 4, 138036), 3.2, 4.4]","[datetime.datetime(2022, 11, 28, 14, 8, 4, 138036), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 14, 8, 4, 138036), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 14, 8, 4, 138036), 8.5, 17.0]"
142,"[datetime.datetime(2022, 11, 28, 14, 8, 5, 292483), 2.15, 2.34]","[datetime.datetime(2022, 11, 28, 14, 8, 5, 292483), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 8, 5, 292483), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 8, 5, 292483), 31.0, 48.0]","[datetime.datetime(2022, 11, 28, 14, 8, 5, 292483), 3.2, 4.4]","[datetime.datetime(2022, 11, 28, 14, 8, 5, 292483), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 14, 8, 5, 292483), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 14, 8, 5, 292483), 8.5, 17.0]"
143,"[datetime.datetime(2022, 11, 28, 14, 8, 6, 437999), 2.15, 2.32]","[datetime.datetime(2022, 11, 28, 14, 8, 6, 437999), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 8, 6, 437999), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 8, 6, 437999), 31.0, 48.0]","[datetime.datetime(2022, 11, 28, 14, 8, 6, 437999), 3.2, 4.4]","[datetime.datetime(2022, 11, 28, 14, 8, 6, 437999), 91.0, 990.0]","[datetime.datetime(2022, 11, 28, 14, 8, 6, 437999), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 14, 8, 6, 437999), 8.5, 17.0]"
144,"[datetime.datetime(2022, 11, 28, 14, 8, 7, 575707), 2.15, 2.32]","[datetime.datetime(2022, 11, 28, 14, 8, 7, 575707), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 8, 7, 575707), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 8, 7, 575707), 31.0, 48.0]","[datetime.datetime(2022, 11, 28, 14, 8, 7, 575707), 3.2, 4.4]","[datetime.datetime(2022, 11, 28, 14, 8, 7, 575707), 91.0, 990.0]","[datetime.datetime(2022, 11, 28, 14, 8, 7, 575707), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 14, 8, 7, 575707), 8.5, 17.0]"
145,"[datetime.datetime(2022, 11, 28, 14, 8, 8, 716478), 2.15, 2.32]","[datetime.datetime(2022, 11, 28, 14, 8, 8, 716478), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 8, 8, 716478), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 8, 8, 716478), 31.0, 48.0]","[datetime.datetime(2022, 11, 28, 14, 8, 8, 716478), 3.2, 4.4]","[datetime.datetime(2022, 11, 28, 14, 8, 8, 716478), 91.0, 650.0]","[datetime.datetime(2022, 11, 28, 14, 8, 8, 716478), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 14, 8, 8, 716478), 8.5, 17.0]"
146,"[datetime.datetime(2022, 11, 28, 14, 8, 9, 878565), 2.15, 2.32]","[datetime.datetime(2022, 11, 28, 14, 8, 9, 878565), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 8, 9, 878565), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 8, 9, 878565), 31.0, 48.0]","[datetime.datetime(2022, 11, 28, 14, 8, 9, 878565), 3.2, 4.4]","[datetime.datetime(2022, 11, 28, 14, 8, 9, 878565), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 14, 8, 9, 878565), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 14, 8, 9, 878565), 8.5, 17.0]"
147,"[datetime.datetime(2022, 11, 28, 14, 8, 11, 17159), 2.15, 2.32]","[datetime.datetime(2022, 11, 28, 14, 8, 11, 17159), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 8, 11, 17159), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 8, 11, 17159), 31.0, 48.0]","[datetime.datetime(2022, 11, 28, 14, 8, 11, 17159), 3.2, 4.4]","[datetime.datetime(2022, 11, 28, 14, 8, 11, 17159), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 14, 8, 11, 17159), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 14, 8, 11, 17159), 8.5, 17.0]"
148,"[datetime.datetime(2022, 11, 28, 14, 8, 12, 148904), 2.15, 2.32]","[datetime.datetime(2022, 11, 28, 14, 8, 12, 148904), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 8, 12, 148904), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 8, 12, 148904), 31.0, 48.0]","[datetime.datetime(2022, 11, 28, 14, 8, 12, 148904), 3.2, 4.4]","[datetime.datetime(2022, 11, 28, 14, 8, 12, 148904), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 14, 8, 12, 148904), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 14, 8, 12, 148904), 8.5, 17.0]"
149,"[datetime.datetime(2022, 11, 28, 14, 8, 13, 282805), 2.15, 2.3]","[datetime.datetime(2022, 11, 28, 14, 8, 13, 282805), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 8, 13, 282805), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 8, 13, 282805), 31.0, 48.0]","[datetime.datetime(2022, 11, 28, 14, 8, 13, 282805), 3.2, 4.4]","[datetime.datetime(2022, 11, 28, 14, 8, 13, 282805), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 14, 8, 13, 282805), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 14, 8, 13, 282805), 8.5, 17.0]"
150,"[datetime.datetime(2022, 11, 28, 14, 8, 14, 417487), 2.15, 2.3]","[datetime.datetime(2022, 11, 28, 14, 8, 14, 417487), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 8, 14, 417487), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 8, 14, 417487), 31.0, 48.0]","[datetime.datetime(2022, 11, 28, 14, 8, 14, 417487), 3.2, 4.4]","[datetime.datetime(2022, 11, 28, 14, 8, 14, 417487), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 14, 8, 14, 417487), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 14, 8, 14, 417487), 8.5, 17.0]"
151,"[datetime.datetime(2022, 11, 28, 14, 8, 15, 553600), 2.15, 2.3]","[datetime.datetime(2022, 11, 28, 14, 8, 15, 553600), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 8, 15, 553600), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 8, 15, 553600), 31.0, 48.0]","[datetime.datetime(2022, 11, 28, 14, 8, 15, 553600), 3.2, 4.4]","[datetime.datetime(2022, 11, 28, 14, 8, 15, 553600), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 14, 8, 15, 553600), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 14, 8, 15, 553600), 8.5, 17.0]"
152,"[datetime.datetime(2022, 11, 28, 14, 8, 16, 688839), 2.15, 2.3]","[datetime.datetime(2022, 11, 28, 14, 8, 16, 688839), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 8, 16, 688839), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 8, 16, 688839), 31.0, 48.0]","[datetime.datetime(2022, 11, 28, 14, 8, 16, 688839), 3.2, 4.4]","[datetime.datetime(2022, 11, 28, 14, 8, 16, 688839), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 14, 8, 16, 688839), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 14, 8, 16, 688839), 8.5, 17.0]"
153,"[datetime.datetime(2022, 11, 28, 14, 8, 17, 826909), 2.15, 2.3]","[datetime.datetime(2022, 11, 28, 14, 8, 17, 826909), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 8, 17, 826909), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 8, 17, 826909), 31.0, 48.0]","[datetime.datetime(2022, 11, 28, 14, 8, 17, 826909), 3.2, 4.4]","[datetime.datetime(2022, 11, 28, 14, 8, 17, 826909), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 14, 8, 17, 826909), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 14, 8, 17, 826909), 8.5, 17.0]"
154,"[datetime.datetime(2022, 11, 28, 14, 8, 18, 968409), 2.15, 2.3]","[datetime.datetime(2022, 11, 28, 14, 8, 18, 968409), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 8, 18, 968409), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 8, 18, 968409), 31.0, 48.0]","[datetime.datetime(2022, 11, 28, 14, 8, 18, 968409), 3.2, 4.4]","[datetime.datetime(2022, 11, 28, 14, 8, 18, 968409), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 14, 8, 18, 968409), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 14, 8, 18, 968409), 8.5, 17.0]"
155,"[datetime.datetime(2022, 11, 28, 14, 8, 20, 106220), 2.15, 2.3]","[datetime.datetime(2022, 11, 28, 14, 8, 20, 106220), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 8, 20, 106220), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 8, 20, 106220), 31.0, 48.0]","[datetime.datetime(2022, 11, 28, 14, 8, 20, 106220), 3.2, 4.4]","[datetime.datetime(2022, 11, 28, 14, 8, 20, 106220), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 14, 8, 20, 106220), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 14, 8, 20, 106220), 8.5, 17.0]"
156,"[datetime.datetime(2022, 11, 28, 14, 8, 21, 238659), 2.15, 2.3]","[datetime.datetime(2022, 11, 28, 14, 8, 21, 238659), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 8, 21, 238659), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 8, 21, 238659), 31.0, 48.0]","[datetime.datetime(2022, 11, 28, 14, 8, 21, 238659), 3.2, 4.4]","[datetime.datetime(2022, 11, 28, 14, 8, 21, 238659), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 14, 8, 21, 238659), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 14, 8, 21, 238659), 8.5, 17.0]"
157,"[datetime.datetime(2022, 11, 28, 14, 8, 22, 380386), 2.15, 2.3]","[datetime.datetime(2022, 11, 28, 14, 8, 22, 380386), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 8, 22, 380386), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 8, 22, 380386), 31.0, 48.0]","[datetime.datetime(2022, 11, 28, 14, 8, 22, 380386), 3.2, 4.4]","[datetime.datetime(2022, 11, 28, 14, 8, 22, 380386), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 14, 8, 22, 380386), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 14, 8, 22, 380386), 8.5, 17.0]"
158,"[datetime.datetime(2022, 11, 28, 14, 8, 23, 588190), 2.15, 2.3]","[datetime.datetime(2022, 11, 28, 14, 8, 23, 588190), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 8, 23, 588190), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 8, 23, 588190), 31.0, 48.0]","[datetime.datetime(2022, 11, 28, 14, 8, 23, 588190), 3.2, 4.4]","[datetime.datetime(2022, 11, 28, 14, 8, 23, 588190), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 14, 8, 23, 588190), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 14, 8, 23, 588190), 8.5, 17.0]"
159,"[datetime.datetime(2022, 11, 28, 14, 8, 24, 780843), 2.15, 2.3]","[datetime.datetime(2022, 11, 28, 14, 8, 24, 780843), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 8, 24, 780843), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 8, 24, 780843), 31.0, 48.0]","[datetime.datetime(2022, 11, 28, 14, 8, 24, 780843), 3.2, 4.4]","[datetime.datetime(2022, 11, 28, 14, 8, 24, 780843), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 14, 8, 24, 780843), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 14, 8, 24, 780843), 8.5, 17.0]"
160,"[datetime.datetime(2022, 11, 28, 14, 8, 26, 194610), 2.15, 2.3]","[datetime.datetime(2022, 11, 28, 14, 8, 26, 194610), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 8, 26, 194610), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 8, 26, 194610), 31.0, 48.0]","[datetime.datetime(2022, 11, 28, 14, 8, 26, 194610), 3.2, 4.4]","[datetime.datetime(2022, 11, 28, 14, 8, 26, 194610), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 14, 8, 26, 194610), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 14, 8, 26, 194610), 8.5, 17.0]"
161,"[datetime.datetime(2022, 11, 28, 14, 8, 27, 368396), 2.15, 2.3]","[datetime.datetime(2022, 11, 28, 14, 8, 27, 368396), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 8, 27, 368396), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 8, 27, 368396), 31.0, 48.0]","[datetime.datetime(2022, 11, 28, 14, 8, 27, 368396), 3.2, 4.4]","[datetime.datetime(2022, 11, 28, 14, 8, 27, 368396), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 14, 8, 27, 368396), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 14, 8, 27, 368396), 8.5, 17.0]"
162,"[datetime.datetime(2022, 11, 28, 14, 8, 28, 538698), 2.15, 2.28]","[datetime.datetime(2022, 11, 28, 14, 8, 28, 538698), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 8, 28, 538698), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 8, 28, 538698), 31.0, 48.0]","[datetime.datetime(2022, 11, 28, 14, 8, 28, 538698), 3.2, 4.4]","[datetime.datetime(2022, 11, 28, 14, 8, 28, 538698), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 14, 8, 28, 538698), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 14, 8, 28, 538698), 8.5, 17.0]"
163,"[datetime.datetime(2022, 11, 28, 14, 8, 29, 783414), 2.15, 2.28]","[datetime.datetime(2022, 11, 28, 14, 8, 29, 783414), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 8, 29, 783414), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 8, 29, 783414), 31.0, 48.0]","[datetime.datetime(2022, 11, 28, 14, 8, 29, 783414), 3.2, 4.4]","[datetime.datetime(2022, 11, 28, 14, 8, 29, 783414), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 14, 8, 29, 783414), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 14, 8, 29, 783414), 8.5, 17.0]"
164,"[datetime.datetime(2022, 11, 28, 14, 8, 30, 959371), 2.15, 2.28]","[datetime.datetime(2022, 11, 28, 14, 8, 30, 959371), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 8, 30, 959371), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 8, 30, 959371), 31.0, 48.0]","[datetime.datetime(2022, 11, 28, 14, 8, 30, 959371), 3.2, 4.4]","[datetime.datetime(2022, 11, 28, 14, 8, 30, 959371), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 14, 8, 30, 959371), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 14, 8, 30, 959371), 8.5, 17.0]"
165,"[datetime.datetime(2022, 11, 28, 14, 8, 32, 146670), 2.15, 2.28]","[datetime.datetime(2022, 11, 28, 14, 8, 32, 146670), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 8, 32, 146670), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 8, 32, 146670), 31.0, 48.0]","[datetime.datetime(2022, 11, 28, 14, 8, 32, 146670), 3.2, 4.4]","[datetime.datetime(2022, 11, 28, 14, 8, 32, 146670), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 14, 8, 32, 146670), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 14, 8, 32, 146670), 8.5, 17.0]"
166,"[datetime.datetime(2022, 11, 28, 14, 8, 33, 303768), 2.15, 2.28]","[datetime.datetime(2022, 11, 28, 14, 8, 33, 303768), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 8, 33, 303768), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 8, 33, 303768), 31.0, 48.0]","[datetime.datetime(2022, 11, 28, 14, 8, 33, 303768), 3.2, 4.4]","[datetime.datetime(2022, 11, 28, 14, 8, 33, 303768), 101.0, 980.0]","[datetime.datetime(2022, 11, 28, 14, 8, 33, 303768), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 14, 8, 33, 303768), 8.5, 17.0]"
167,"[datetime.datetime(2022, 11, 28, 14, 8, 34, 468736), 2.15, 2.28]","[datetime.datetime(2022, 11, 28, 14, 8, 34, 468736), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 8, 34, 468736), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 8, 34, 468736), 31.0, 48.0]","[datetime.datetime(2022, 11, 28, 14, 8, 34, 468736), 3.2, 4.4]","[datetime.datetime(2022, 11, 28, 14, 8, 34, 468736), 101.0, 980.0]","[datetime.datetime(2022, 11, 28, 14, 8, 34, 468736), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 14, 8, 34, 468736), 8.5, 17.0]"
168,"[datetime.datetime(2022, 11, 28, 14, 8, 35, 603791), 2.15, 2.28]","[datetime.datetime(2022, 11, 28, 14, 8, 35, 603791), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 8, 35, 603791), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 8, 35, 603791), 31.0, 48.0]","[datetime.datetime(2022, 11, 28, 14, 8, 35, 603791), 3.2, 4.4]","[datetime.datetime(2022, 11, 28, 14, 8, 35, 603791), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 14, 8, 35, 603791), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 14, 8, 35, 603791), 8.5, 17.0]"
169,"[datetime.datetime(2022, 11, 28, 14, 8, 36, 753975), 2.15, 2.28]","[datetime.datetime(2022, 11, 28, 14, 8, 36, 753975), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 8, 36, 753975), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 8, 36, 753975), 31.0, 48.0]","[datetime.datetime(2022, 11, 28, 14, 8, 36, 753975), 3.2, 4.4]","[datetime.datetime(2022, 11, 28, 14, 8, 36, 753975), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 14, 8, 36, 753975), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 14, 8, 36, 753975), 8.5, 17.0]"
170,"[datetime.datetime(2022, 11, 28, 14, 8, 37, 911364), 2.15, 2.28]","[datetime.datetime(2022, 11, 28, 14, 8, 37, 911364), 6.0, 7.4]","[datetime.datetime(2022, 11, 28, 14, 8, 37, 911364), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 14, 8, 37, 911364), 31.0, 48.0]","[datetime.datetime(2022, 11, 28, 14, 8, 37, 911364), 3.2, 4.4]","[datetime.datetime(2022, 11, 28, 14, 8, 37, 911364), 101.0, 650.0]","[datetime.datetime(2022, 11, 28, 14, 8, 37, 911364), 8.0, 14.0]","[datetime.datetime(2022, 11, 28, 14, 8, 37, 911364), 8.5, 17.0]"
