,Wonder Brahma,Justadude,Wine Oclock,Bracewell,Ghost Hunter,Nomoretawq,Trogan Prince,Super Bound
40,"[datetime.datetime(2022, 11, 28, 15, 29, 8, 295774), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 15, 29, 8, 295774), 2.9, 3.85]","[datetime.datetime(2022, 11, 28, 15, 29, 8, 295774), 11.0, 15.0]","[datetime.datetime(2022, 11, 28, 15, 29, 8, 295774), 7.0, 8.2]","[datetime.datetime(2022, 11, 28, 15, 29, 8, 295774), 4.0, 6.0]","[datetime.datetime(2022, 11, 28, 15, 29, 8, 295774), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 15, 29, 8, 295774), 31.0, 210.0]","[datetime.datetime(2022, 11, 28, 15, 29, 8, 295774), 21.0, 48.0]"
41,"[datetime.datetime(2022, 11, 28, 15, 29, 9, 447169), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 15, 29, 9, 447169), 2.9, 3.85]","[datetime.datetime(2022, 11, 28, 15, 29, 9, 447169), 11.0, 15.0]","[datetime.datetime(2022, 11, 28, 15, 29, 9, 447169), 7.0, 8.2]","[datetime.datetime(2022, 11, 28, 15, 29, 9, 447169), 4.0, 5.5]","[datetime.datetime(2022, 11, 28, 15, 29, 9, 447169), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 15, 29, 9, 447169), 31.0, 210.0]","[datetime.datetime(2022, 11, 28, 15, 29, 9, 447169), 21.0, 48.0]"
42,"[datetime.datetime(2022, 11, 28, 15, 29, 10, 579219), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 15, 29, 10, 579219), 2.9, 3.85]","[datetime.datetime(2022, 11, 28, 15, 29, 10, 579219), 11.0, 15.0]","[datetime.datetime(2022, 11, 28, 15, 29, 10, 579219), 7.0, 8.2]","[datetime.datetime(2022, 11, 28, 15, 29, 10, 579219), 4.0, 5.5]","[datetime.datetime(2022, 11, 28, 15, 29, 10, 579219), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 15, 29, 10, 579219), 31.0, 210.0]","[datetime.datetime(2022, 11, 28, 15, 29, 10, 579219), 21.0, 48.0]"
43,"[datetime.datetime(2022, 11, 28, 15, 29, 11, 711948), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 15, 29, 11, 711948), 2.9, 3.85]","[datetime.datetime(2022, 11, 28, 15, 29, 11, 711948), 11.0, 15.0]","[datetime.datetime(2022, 11, 28, 15, 29, 11, 711948), 7.0, 8.2]","[datetime.datetime(2022, 11, 28, 15, 29, 11, 711948), 4.0, 5.5]","[datetime.datetime(2022, 11, 28, 15, 29, 11, 711948), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 15, 29, 11, 711948), 31.0, 210.0]","[datetime.datetime(2022, 11, 28, 15, 29, 11, 711948), 21.0, 48.0]"
44,"[datetime.datetime(2022, 11, 28, 15, 29, 12, 845570), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 15, 29, 12, 845570), 2.9, 3.85]","[datetime.datetime(2022, 11, 28, 15, 29, 12, 845570), 11.0, 15.0]","[datetime.datetime(2022, 11, 28, 15, 29, 12, 845570), 7.0, 8.2]","[datetime.datetime(2022, 11, 28, 15, 29, 12, 845570), 4.0, 5.5]","[datetime.datetime(2022, 11, 28, 15, 29, 12, 845570), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 15, 29, 12, 845570), 31.0, 210.0]","[datetime.datetime(2022, 11, 28, 15, 29, 12, 845570), 21.0, 48.0]"
45,"[datetime.datetime(2022, 11, 28, 15, 29, 13, 977449), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 15, 29, 13, 977449), 2.9, 3.85]","[datetime.datetime(2022, 11, 28, 15, 29, 13, 977449), 11.0, 15.0]","[datetime.datetime(2022, 11, 28, 15, 29, 13, 977449), 7.0, 8.2]","[datetime.datetime(2022, 11, 28, 15, 29, 13, 977449), 4.0, 5.5]","[datetime.datetime(2022, 11, 28, 15, 29, 13, 977449), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 15, 29, 13, 977449), 31.0, 210.0]","[datetime.datetime(2022, 11, 28, 15, 29, 13, 977449), 21.0, 48.0]"
46,"[datetime.datetime(2022, 11, 28, 15, 29, 15, 101720), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 15, 29, 15, 101720), 2.9, 3.85]","[datetime.datetime(2022, 11, 28, 15, 29, 15, 101720), 11.0, 15.0]","[datetime.datetime(2022, 11, 28, 15, 29, 15, 101720), 7.0, 8.2]","[datetime.datetime(2022, 11, 28, 15, 29, 15, 101720), 4.0, 5.5]","[datetime.datetime(2022, 11, 28, 15, 29, 15, 101720), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 15, 29, 15, 101720), 31.0, 210.0]","[datetime.datetime(2022, 11, 28, 15, 29, 15, 101720), 21.0, 48.0]"
47,"[datetime.datetime(2022, 11, 28, 15, 29, 16, 224301), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 15, 29, 16, 224301), 2.9, 3.85]","[datetime.datetime(2022, 11, 28, 15, 29, 16, 224301), 11.0, 15.0]","[datetime.datetime(2022, 11, 28, 15, 29, 16, 224301), 7.0, 8.2]","[datetime.datetime(2022, 11, 28, 15, 29, 16, 224301), 4.0, 5.5]","[datetime.datetime(2022, 11, 28, 15, 29, 16, 224301), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 15, 29, 16, 224301), 31.0, 210.0]","[datetime.datetime(2022, 11, 28, 15, 29, 16, 224301), 21.0, 48.0]"
48,"[datetime.datetime(2022, 11, 28, 15, 29, 17, 361397), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 15, 29, 17, 361397), 2.9, 3.85]","[datetime.datetime(2022, 11, 28, 15, 29, 17, 361397), 11.0, 15.0]","[datetime.datetime(2022, 11, 28, 15, 29, 17, 361397), 7.0, 8.2]","[datetime.datetime(2022, 11, 28, 15, 29, 17, 361397), 4.0, 5.5]","[datetime.datetime(2022, 11, 28, 15, 29, 17, 361397), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 15, 29, 17, 361397), 31.0, 210.0]","[datetime.datetime(2022, 11, 28, 15, 29, 17, 361397), 21.0, 48.0]"
49,"[datetime.datetime(2022, 11, 28, 15, 29, 18, 532711), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 15, 29, 18, 532711), 2.9, 3.85]","[datetime.datetime(2022, 11, 28, 15, 29, 18, 532711), 11.0, 15.0]","[datetime.datetime(2022, 11, 28, 15, 29, 18, 532711), 7.0, 8.2]","[datetime.datetime(2022, 11, 28, 15, 29, 18, 532711), 4.0, 5.5]","[datetime.datetime(2022, 11, 28, 15, 29, 18, 532711), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 15, 29, 18, 532711), 31.0, 210.0]","[datetime.datetime(2022, 11, 28, 15, 29, 18, 532711), 21.0, 48.0]"
50,"[datetime.datetime(2022, 11, 28, 15, 29, 19, 678261), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 15, 29, 19, 678261), 2.9, 3.8]","[datetime.datetime(2022, 11, 28, 15, 29, 19, 678261), 11.0, 15.0]","[datetime.datetime(2022, 11, 28, 15, 29, 19, 678261), 7.0, 8.2]","[datetime.datetime(2022, 11, 28, 15, 29, 19, 678261), 4.0, 5.5]","[datetime.datetime(2022, 11, 28, 15, 29, 19, 678261), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 15, 29, 19, 678261), 31.0, 210.0]","[datetime.datetime(2022, 11, 28, 15, 29, 19, 678261), 21.0, 48.0]"
51,"[datetime.datetime(2022, 11, 28, 15, 29, 20, 809261), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 15, 29, 20, 809261), 2.9, 3.8]","[datetime.datetime(2022, 11, 28, 15, 29, 20, 809261), 11.0, 15.0]","[datetime.datetime(2022, 11, 28, 15, 29, 20, 809261), 7.0, 8.2]","[datetime.datetime(2022, 11, 28, 15, 29, 20, 809261), 4.0, 5.5]","[datetime.datetime(2022, 11, 28, 15, 29, 20, 809261), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 15, 29, 20, 809261), 31.0, 210.0]","[datetime.datetime(2022, 11, 28, 15, 29, 20, 809261), 21.0, 48.0]"
52,"[datetime.datetime(2022, 11, 28, 15, 29, 21, 952193), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 15, 29, 21, 952193), 2.9, 3.95]","[datetime.datetime(2022, 11, 28, 15, 29, 21, 952193), 11.0, 15.0]","[datetime.datetime(2022, 11, 28, 15, 29, 21, 952193), 7.0, 8.2]","[datetime.datetime(2022, 11, 28, 15, 29, 21, 952193), 4.0, 5.5]","[datetime.datetime(2022, 11, 28, 15, 29, 21, 952193), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 15, 29, 21, 952193), 31.0, 210.0]","[datetime.datetime(2022, 11, 28, 15, 29, 21, 952193), 21.0, 48.0]"
53,"[datetime.datetime(2022, 11, 28, 15, 29, 23, 86875), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 15, 29, 23, 86875), 2.9, 3.95]","[datetime.datetime(2022, 11, 28, 15, 29, 23, 86875), 11.0, 15.0]","[datetime.datetime(2022, 11, 28, 15, 29, 23, 86875), 7.0, 8.2]","[datetime.datetime(2022, 11, 28, 15, 29, 23, 86875), 4.0, 5.4]","[datetime.datetime(2022, 11, 28, 15, 29, 23, 86875), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 15, 29, 23, 86875), 31.0, 210.0]","[datetime.datetime(2022, 11, 28, 15, 29, 23, 86875), 21.0, 48.0]"
54,"[datetime.datetime(2022, 11, 28, 15, 29, 24, 229904), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 15, 29, 24, 229904), 2.9, 3.95]","[datetime.datetime(2022, 11, 28, 15, 29, 24, 229904), 11.0, 15.0]","[datetime.datetime(2022, 11, 28, 15, 29, 24, 229904), 7.0, 8.2]","[datetime.datetime(2022, 11, 28, 15, 29, 24, 229904), 4.0, 5.4]","[datetime.datetime(2022, 11, 28, 15, 29, 24, 229904), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 15, 29, 24, 229904), 31.0, 210.0]","[datetime.datetime(2022, 11, 28, 15, 29, 24, 229904), 21.0, 48.0]"
55,"[datetime.datetime(2022, 11, 28, 15, 29, 25, 355242), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 15, 29, 25, 355242), 2.9, 3.95]","[datetime.datetime(2022, 11, 28, 15, 29, 25, 355242), 11.0, 15.0]","[datetime.datetime(2022, 11, 28, 15, 29, 25, 355242), 7.0, 8.2]","[datetime.datetime(2022, 11, 28, 15, 29, 25, 355242), 4.0, 6.0]","[datetime.datetime(2022, 11, 28, 15, 29, 25, 355242), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 15, 29, 25, 355242), 31.0, 210.0]","[datetime.datetime(2022, 11, 28, 15, 29, 25, 355242), 21.0, 48.0]"
56,"[datetime.datetime(2022, 11, 28, 15, 29, 26, 489993), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 15, 29, 26, 489993), 2.9, 3.95]","[datetime.datetime(2022, 11, 28, 15, 29, 26, 489993), 11.0, 15.0]","[datetime.datetime(2022, 11, 28, 15, 29, 26, 489993), 7.0, 8.2]","[datetime.datetime(2022, 11, 28, 15, 29, 26, 489993), 4.0, 6.0]","[datetime.datetime(2022, 11, 28, 15, 29, 26, 489993), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 15, 29, 26, 489993), 31.0, 210.0]","[datetime.datetime(2022, 11, 28, 15, 29, 26, 489993), 21.0, 48.0]"
57,"[datetime.datetime(2022, 11, 28, 15, 29, 27, 623503), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 15, 29, 27, 623503), 2.9, 3.9]","[datetime.datetime(2022, 11, 28, 15, 29, 27, 623503), 11.0, 17.0]","[datetime.datetime(2022, 11, 28, 15, 29, 27, 623503), 7.0, 8.2]","[datetime.datetime(2022, 11, 28, 15, 29, 27, 623503), 4.0, 5.9]","[datetime.datetime(2022, 11, 28, 15, 29, 27, 623503), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 15, 29, 27, 623503), 31.0, 210.0]","[datetime.datetime(2022, 11, 28, 15, 29, 27, 623503), 21.0, 48.0]"
58,"[datetime.datetime(2022, 11, 28, 15, 29, 28, 769440), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 15, 29, 28, 769440), 2.9, 3.85]","[datetime.datetime(2022, 11, 28, 15, 29, 28, 769440), 11.0, 16.5]","[datetime.datetime(2022, 11, 28, 15, 29, 28, 769440), 7.0, 8.2]","[datetime.datetime(2022, 11, 28, 15, 29, 28, 769440), 4.0, 5.9]","[datetime.datetime(2022, 11, 28, 15, 29, 28, 769440), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 15, 29, 28, 769440), 31.0, 210.0]","[datetime.datetime(2022, 11, 28, 15, 29, 28, 769440), 21.0, 48.0]"
59,"[datetime.datetime(2022, 11, 28, 15, 29, 29, 899450), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 15, 29, 29, 899450), 2.9, 3.85]","[datetime.datetime(2022, 11, 28, 15, 29, 29, 899450), 11.0, 16.5]","[datetime.datetime(2022, 11, 28, 15, 29, 29, 899450), 7.0, 8.2]","[datetime.datetime(2022, 11, 28, 15, 29, 29, 899450), 4.0, 5.9]","[datetime.datetime(2022, 11, 28, 15, 29, 29, 899450), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 15, 29, 29, 899450), 31.0, 210.0]","[datetime.datetime(2022, 11, 28, 15, 29, 29, 899450), 21.0, 48.0]"
60,"[datetime.datetime(2022, 11, 28, 15, 29, 31, 29876), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 15, 29, 31, 29876), 2.9, 3.85]","[datetime.datetime(2022, 11, 28, 15, 29, 31, 29876), 11.0, 16.5]","[datetime.datetime(2022, 11, 28, 15, 29, 31, 29876), 7.0, 8.2]","[datetime.datetime(2022, 11, 28, 15, 29, 31, 29876), 4.0, 5.9]","[datetime.datetime(2022, 11, 28, 15, 29, 31, 29876), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 15, 29, 31, 29876), 31.0, 210.0]","[datetime.datetime(2022, 11, 28, 15, 29, 31, 29876), 21.0, 48.0]"
61,"[datetime.datetime(2022, 11, 28, 15, 29, 32, 159122), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 15, 29, 32, 159122), 2.9, 3.85]","[datetime.datetime(2022, 11, 28, 15, 29, 32, 159122), 11.0, 16.5]","[datetime.datetime(2022, 11, 28, 15, 29, 32, 159122), 7.0, 8.2]","[datetime.datetime(2022, 11, 28, 15, 29, 32, 159122), 4.0, 5.9]","[datetime.datetime(2022, 11, 28, 15, 29, 32, 159122), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 15, 29, 32, 159122), 31.0, 210.0]","[datetime.datetime(2022, 11, 28, 15, 29, 32, 159122), 21.0, 48.0]"
62,"[datetime.datetime(2022, 11, 28, 15, 29, 33, 295476), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 15, 29, 33, 295476), 2.9, 3.85]","[datetime.datetime(2022, 11, 28, 15, 29, 33, 295476), 11.0, 16.0]","[datetime.datetime(2022, 11, 28, 15, 29, 33, 295476), 7.0, 8.2]","[datetime.datetime(2022, 11, 28, 15, 29, 33, 295476), 4.0, 5.9]","[datetime.datetime(2022, 11, 28, 15, 29, 33, 295476), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 15, 29, 33, 295476), 31.0, 210.0]","[datetime.datetime(2022, 11, 28, 15, 29, 33, 295476), 21.0, 48.0]"
63,"[datetime.datetime(2022, 11, 28, 15, 29, 34, 427526), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 15, 29, 34, 427526), 2.9, 3.85]","[datetime.datetime(2022, 11, 28, 15, 29, 34, 427526), 11.0, 16.0]","[datetime.datetime(2022, 11, 28, 15, 29, 34, 427526), 7.0, 8.2]","[datetime.datetime(2022, 11, 28, 15, 29, 34, 427526), 4.0, 5.9]","[datetime.datetime(2022, 11, 28, 15, 29, 34, 427526), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 15, 29, 34, 427526), 31.0, 210.0]","[datetime.datetime(2022, 11, 28, 15, 29, 34, 427526), 21.0, 48.0]"
64,"[datetime.datetime(2022, 11, 28, 15, 29, 35, 562587), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 15, 29, 35, 562587), 2.9, 3.85]","[datetime.datetime(2022, 11, 28, 15, 29, 35, 562587), 11.0, 16.0]","[datetime.datetime(2022, 11, 28, 15, 29, 35, 562587), 7.0, 8.2]","[datetime.datetime(2022, 11, 28, 15, 29, 35, 562587), 4.0, 5.9]","[datetime.datetime(2022, 11, 28, 15, 29, 35, 562587), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 15, 29, 35, 562587), 31.0, 210.0]","[datetime.datetime(2022, 11, 28, 15, 29, 35, 562587), 21.0, 48.0]"
65,"[datetime.datetime(2022, 11, 28, 15, 29, 36, 690274), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 15, 29, 36, 690274), 2.9, 3.85]","[datetime.datetime(2022, 11, 28, 15, 29, 36, 690274), 11.0, 16.0]","[datetime.datetime(2022, 11, 28, 15, 29, 36, 690274), 7.0, 8.2]","[datetime.datetime(2022, 11, 28, 15, 29, 36, 690274), 4.0, 5.9]","[datetime.datetime(2022, 11, 28, 15, 29, 36, 690274), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 15, 29, 36, 690274), 31.0, 210.0]","[datetime.datetime(2022, 11, 28, 15, 29, 36, 690274), 21.0, 48.0]"
66,"[datetime.datetime(2022, 11, 28, 15, 29, 37, 828448), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 15, 29, 37, 828448), 2.9, 3.85]","[datetime.datetime(2022, 11, 28, 15, 29, 37, 828448), 11.0, 16.0]","[datetime.datetime(2022, 11, 28, 15, 29, 37, 828448), 7.0, 8.2]","[datetime.datetime(2022, 11, 28, 15, 29, 37, 828448), 4.0, 6.0]","[datetime.datetime(2022, 11, 28, 15, 29, 37, 828448), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 15, 29, 37, 828448), 31.0, 210.0]","[datetime.datetime(2022, 11, 28, 15, 29, 37, 828448), 21.0, 48.0]"
67,"[datetime.datetime(2022, 11, 28, 15, 29, 38, 954787), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 15, 29, 38, 954787), 2.9, 3.95]","[datetime.datetime(2022, 11, 28, 15, 29, 38, 954787), 11.0, 16.0]","[datetime.datetime(2022, 11, 28, 15, 29, 38, 954787), 7.0, 8.2]","[datetime.datetime(2022, 11, 28, 15, 29, 38, 954787), 4.0, 6.0]","[datetime.datetime(2022, 11, 28, 15, 29, 38, 954787), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 15, 29, 38, 954787), 31.0, 210.0]","[datetime.datetime(2022, 11, 28, 15, 29, 38, 954787), 21.0, 48.0]"
68,"[datetime.datetime(2022, 11, 28, 15, 29, 40, 84892), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 15, 29, 40, 84892), 2.9, 3.95]","[datetime.datetime(2022, 11, 28, 15, 29, 40, 84892), 11.0, 16.0]","[datetime.datetime(2022, 11, 28, 15, 29, 40, 84892), 7.0, 8.2]","[datetime.datetime(2022, 11, 28, 15, 29, 40, 84892), 4.0, 6.0]","[datetime.datetime(2022, 11, 28, 15, 29, 40, 84892), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 15, 29, 40, 84892), 31.0, 210.0]","[datetime.datetime(2022, 11, 28, 15, 29, 40, 84892), 21.0, 48.0]"
69,"[datetime.datetime(2022, 11, 28, 15, 29, 41, 207515), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 15, 29, 41, 207515), 2.9, 3.95]","[datetime.datetime(2022, 11, 28, 15, 29, 41, 207515), 11.0, 16.0]","[datetime.datetime(2022, 11, 28, 15, 29, 41, 207515), 7.0, 8.2]","[datetime.datetime(2022, 11, 28, 15, 29, 41, 207515), 4.0, 6.0]","[datetime.datetime(2022, 11, 28, 15, 29, 41, 207515), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 15, 29, 41, 207515), 31.0, 210.0]","[datetime.datetime(2022, 11, 28, 15, 29, 41, 207515), 21.0, 48.0]"
70,"[datetime.datetime(2022, 11, 28, 15, 29, 42, 406195), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 15, 29, 42, 406195), 2.9, 3.85]","[datetime.datetime(2022, 11, 28, 15, 29, 42, 406195), 11.0, 16.0]","[datetime.datetime(2022, 11, 28, 15, 29, 42, 406195), 7.0, 8.2]","[datetime.datetime(2022, 11, 28, 15, 29, 42, 406195), 4.0, 5.5]","[datetime.datetime(2022, 11, 28, 15, 29, 42, 406195), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 15, 29, 42, 406195), 31.0, 210.0]","[datetime.datetime(2022, 11, 28, 15, 29, 42, 406195), 21.0, 48.0]"
71,"[datetime.datetime(2022, 11, 28, 15, 29, 43, 536379), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 15, 29, 43, 536379), 2.9, 3.85]","[datetime.datetime(2022, 11, 28, 15, 29, 43, 536379), 11.0, 15.0]","[datetime.datetime(2022, 11, 28, 15, 29, 43, 536379), 7.0, 8.2]","[datetime.datetime(2022, 11, 28, 15, 29, 43, 536379), 4.0, 5.5]","[datetime.datetime(2022, 11, 28, 15, 29, 43, 536379), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 15, 29, 43, 536379), 31.0, 210.0]","[datetime.datetime(2022, 11, 28, 15, 29, 43, 536379), 21.0, 48.0]"
72,"[datetime.datetime(2022, 11, 28, 15, 29, 44, 660784), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 15, 29, 44, 660784), 2.9, 3.85]","[datetime.datetime(2022, 11, 28, 15, 29, 44, 660784), 11.0, 15.0]","[datetime.datetime(2022, 11, 28, 15, 29, 44, 660784), 7.0, 8.2]","[datetime.datetime(2022, 11, 28, 15, 29, 44, 660784), 4.0, 5.5]","[datetime.datetime(2022, 11, 28, 15, 29, 44, 660784), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 15, 29, 44, 660784), 31.0, 210.0]","[datetime.datetime(2022, 11, 28, 15, 29, 44, 660784), 21.0, 48.0]"
73,"[datetime.datetime(2022, 11, 28, 15, 29, 45, 793523), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 15, 29, 45, 793523), 2.9, 3.85]","[datetime.datetime(2022, 11, 28, 15, 29, 45, 793523), 11.0, 15.0]","[datetime.datetime(2022, 11, 28, 15, 29, 45, 793523), 7.0, 8.2]","[datetime.datetime(2022, 11, 28, 15, 29, 45, 793523), 4.0, 5.5]","[datetime.datetime(2022, 11, 28, 15, 29, 45, 793523), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 15, 29, 45, 793523), 31.0, 210.0]","[datetime.datetime(2022, 11, 28, 15, 29, 45, 793523), 21.0, 48.0]"
74,"[datetime.datetime(2022, 11, 28, 15, 29, 46, 926814), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 15, 29, 46, 926814), 2.9, 3.85]","[datetime.datetime(2022, 11, 28, 15, 29, 46, 926814), 11.0, 16.0]","[datetime.datetime(2022, 11, 28, 15, 29, 46, 926814), 7.0, 8.2]","[datetime.datetime(2022, 11, 28, 15, 29, 46, 926814), 4.0, 6.0]","[datetime.datetime(2022, 11, 28, 15, 29, 46, 926814), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 15, 29, 46, 926814), 31.0, 210.0]","[datetime.datetime(2022, 11, 28, 15, 29, 46, 926814), 21.0, 48.0]"
75,"[datetime.datetime(2022, 11, 28, 15, 29, 48, 74950), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 15, 29, 48, 74950), 2.9, 3.85]","[datetime.datetime(2022, 11, 28, 15, 29, 48, 74950), 11.0, 16.0]","[datetime.datetime(2022, 11, 28, 15, 29, 48, 74950), 7.0, 8.2]","[datetime.datetime(2022, 11, 28, 15, 29, 48, 74950), 4.0, 6.0]","[datetime.datetime(2022, 11, 28, 15, 29, 48, 74950), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 15, 29, 48, 74950), 31.0, 210.0]","[datetime.datetime(2022, 11, 28, 15, 29, 48, 74950), 21.0, 48.0]"
76,"[datetime.datetime(2022, 11, 28, 15, 29, 49, 213764), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 15, 29, 49, 213764), 2.9, 3.85]","[datetime.datetime(2022, 11, 28, 15, 29, 49, 213764), 11.0, 15.5]","[datetime.datetime(2022, 11, 28, 15, 29, 49, 213764), 7.0, 8.2]","[datetime.datetime(2022, 11, 28, 15, 29, 49, 213764), 4.0, 6.0]","[datetime.datetime(2022, 11, 28, 15, 29, 49, 213764), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 15, 29, 49, 213764), 31.0, 210.0]","[datetime.datetime(2022, 11, 28, 15, 29, 49, 213764), 21.0, 48.0]"
77,"[datetime.datetime(2022, 11, 28, 15, 29, 50, 344609), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 15, 29, 50, 344609), 2.9, 3.85]","[datetime.datetime(2022, 11, 28, 15, 29, 50, 344609), 11.0, 15.5]","[datetime.datetime(2022, 11, 28, 15, 29, 50, 344609), 7.0, 8.2]","[datetime.datetime(2022, 11, 28, 15, 29, 50, 344609), 4.0, 6.0]","[datetime.datetime(2022, 11, 28, 15, 29, 50, 344609), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 15, 29, 50, 344609), 31.0, 210.0]","[datetime.datetime(2022, 11, 28, 15, 29, 50, 344609), 21.0, 48.0]"
78,"[datetime.datetime(2022, 11, 28, 15, 29, 51, 474041), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 15, 29, 51, 474041), 2.9, 3.95]","[datetime.datetime(2022, 11, 28, 15, 29, 51, 474041), 11.0, 15.5]","[datetime.datetime(2022, 11, 28, 15, 29, 51, 474041), 7.0, 8.2]","[datetime.datetime(2022, 11, 28, 15, 29, 51, 474041), 4.0, 6.0]","[datetime.datetime(2022, 11, 28, 15, 29, 51, 474041), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 15, 29, 51, 474041), 31.0, 210.0]","[datetime.datetime(2022, 11, 28, 15, 29, 51, 474041), 21.0, 48.0]"
79,"[datetime.datetime(2022, 11, 28, 15, 29, 52, 607944), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 15, 29, 52, 607944), 2.9, 3.95]","[datetime.datetime(2022, 11, 28, 15, 29, 52, 607944), 11.0, 15.5]","[datetime.datetime(2022, 11, 28, 15, 29, 52, 607944), 7.0, 8.2]","[datetime.datetime(2022, 11, 28, 15, 29, 52, 607944), 4.0, 6.0]","[datetime.datetime(2022, 11, 28, 15, 29, 52, 607944), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 15, 29, 52, 607944), 31.0, 210.0]","[datetime.datetime(2022, 11, 28, 15, 29, 52, 607944), 21.0, 48.0]"
80,"[datetime.datetime(2022, 11, 28, 15, 29, 53, 735017), 3.4, 4.2]","[datetime.datetime(2022, 11, 28, 15, 29, 53, 735017), 2.9, 3.9]","[datetime.datetime(2022, 11, 28, 15, 29, 53, 735017), 11.0, 15.5]","[datetime.datetime(2022, 11, 28, 15, 29, 53, 735017), 7.0, 8.2]","[datetime.datetime(2022, 11, 28, 15, 29, 53, 735017), 4.0, 6.0]","[datetime.datetime(2022, 11, 28, 15, 29, 53, 735017), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 15, 29, 53, 735017), 31.0, 210.0]","[datetime.datetime(2022, 11, 28, 15, 29, 53, 735017), 21.0, 48.0]"
