,Born A Diamond,Sketchy Deliver,Toppers The One,Lucky Bundy,Perjury,Hooked On Jack,Stuck In Mud,Cosmologist
14-12-2022 12:54:22.830104,"(6.5, 12.5, 11.075)","(2.0, 3.05, 2.507096774193548)","(19.0, 55.0, 25.416666666666668)","(11.0, 25.0, 13.1875)","(3.4, 6.2, 5.414285714285715)","(31.0, 130.0, 79.0)","(12.0, 34.0, 16.916666666666668)","(9.0, 22.0, 14.0)"
14-12-2022 12:54:23.869661,"(6.5, 12.5, 11.075)","(2.0, 3.05, 2.507096774193548)","(19.0, 55.0, 25.416666666666668)","(11.0, 25.0, 13.1875)","(3.4, 6.2, 5.414285714285715)","(31.0, 130.0, 79.0)","(12.0, 34.0, 16.916666666666668)","(9.0, 22.0, 14.0)"
14-12-2022 12:54:24.933205,"(6.5, 12.5, 11.075)","(2.0, 3.05, 2.507096774193548)","(19.0, 55.0, 25.416666666666668)","(11.0, 25.0, 13.1875)","(3.4, 6.2, 5.414285714285715)","(31.0, 130.0, 79.0)","(12.0, 34.0, 16.916666666666668)","(9.0, 22.0, 14.0)"
14-12-2022 12:54:26.050104,"(6.5, 12.5, 11.075)","(2.0, 3.05, 2.507096774193548)","(19.0, 55.0, 25.416666666666668)","(11.0, 25.0, 13.1875)","(3.4, 6.2, 5.414285714285715)","(31.0, 130.0, 79.0)","(12.0, 34.0, 16.916666666666668)","(9.0, 22.0, 14.0)"
14-12-2022 12:54:27.260176,"(6.5, 12.5, 11.075)","(2.0, 3.05, 2.507096774193548)","(19.0, 55.0, 25.416666666666668)","(11.0, 25.0, 13.1875)","(3.4, 6.2, 5.414285714285715)","(31.0, 130.0, 79.0)","(12.0, 34.0, 16.916666666666668)","(9.0, 22.0, 14.0)"
14-12-2022 12:54:28.304519,"(6.5, 12.5, 11.075)","(2.0, 3.05, 2.507096774193548)","(19.0, 55.0, 25.416666666666668)","(11.0, 25.0, 13.1875)","(3.4, 6.2, 5.414285714285715)","(31.0, 130.0, 79.0)","(12.0, 34.0, 16.916666666666668)","(9.0, 22.0, 14.0)"
14-12-2022 12:54:29.360453,"(6.5, 12.5, 11.075)","(2.0, 3.05, 2.507096774193548)","(19.0, 55.0, 25.416666666666668)","(11.0, 25.0, 13.1875)","(3.4, 6.2, 5.414285714285715)","(31.0, 130.0, 79.0)","(12.0, 34.0, 16.916666666666668)","(9.0, 22.0, 14.0)"
14-12-2022 12:54:30.387647,"(6.5, 12.5, 11.075)","(2.0, 3.05, 2.507096774193548)","(19.0, 55.0, 25.416666666666668)","(11.0, 25.0, 13.1875)","(3.4, 6.2, 5.414285714285715)","(31.0, 130.0, 79.0)","(12.0, 34.0, 16.916666666666668)","(9.0, 22.0, 14.0)"
14-12-2022 12:54:31.401171,"(6.5, 12.5, 11.075)","(2.0, 3.05, 2.507096774193548)","(19.0, 55.0, 25.416666666666668)","(11.0, 25.0, 13.1875)","(3.4, 6.2, 5.414285714285715)","(31.0, 130.0, 79.0)","(12.0, 34.0, 16.916666666666668)","(9.0, 22.0, 14.0)"
14-12-2022 12:54:32.506347,"(6.5, 12.5, 11.075)","(2.0, 3.05, 2.507096774193548)","(19.0, 55.0, 25.416666666666668)","(11.0, 25.0, 13.1875)","(3.4, 6.2, 5.414285714285715)","(31.0, 130.0, 79.0)","(12.0, 34.0, 16.916666666666668)","(9.0, 22.0, 14.0)"
14-12-2022 12:54:33.644394,"(6.5, 12.5, 11.075)","(2.0, 3.05, 2.507096774193548)","(19.0, 55.0, 25.416666666666668)","(11.0, 25.0, 13.1875)","(3.4, 6.2, 5.414285714285715)","(31.0, 130.0, 79.0)","(12.0, 34.0, 16.916666666666668)","(9.0, 22.0, 14.0)"
14-12-2022 12:54:34.815188,"(6.5, 12.5, 11.075)","(2.0, 3.05, 2.507096774193548)","(19.0, 55.0, 25.416666666666668)","(11.0, 25.0, 13.1875)","(3.4, 6.2, 5.414285714285715)","(31.0, 130.0, 79.0)","(12.0, 34.0, 16.916666666666668)","(9.0, 22.0, 14.0)"
14-12-2022 12:54:35.952271,"(6.5, 12.5, 11.075)","(2.0, 3.05, 2.507096774193548)","(19.0, 55.0, 25.416666666666668)","(11.0, 25.0, 13.1875)","(3.4, 6.2, 5.414285714285715)","(31.0, 130.0, 79.0)","(12.0, 34.0, 16.916666666666668)","(9.0, 22.0, 14.0)"
14-12-2022 12:54:37.093116,"(6.5, 12.5, 11.075)","(2.0, 3.05, 2.507096774193548)","(19.0, 55.0, 25.416666666666668)","(11.0, 25.0, 13.1875)","(3.4, 6.2, 5.414285714285715)","(31.0, 130.0, 79.0)","(12.0, 34.0, 16.916666666666668)","(9.0, 22.0, 14.0)"
14-12-2022 12:54:38.172984,"(6.5, 12.5, 11.075)","(2.0, 3.05, 2.507096774193548)","(19.0, 55.0, 25.416666666666668)","(11.0, 25.0, 13.1875)","(3.4, 6.2, 5.414285714285715)","(31.0, 130.0, 79.0)","(12.0, 34.0, 16.916666666666668)","(9.0, 22.0, 14.0)"
14-12-2022 12:54:39.196373,"(6.5, 12.5, 11.075)","(2.0, 3.05, 2.507096774193548)","(19.0, 55.0, 25.416666666666668)","(11.0, 25.0, 13.1875)","(3.4, 6.2, 5.414285714285715)","(31.0, 130.0, 79.0)","(12.0, 34.0, 16.916666666666668)","(9.0, 22.0, 14.0)"
14-12-2022 12:54:40.276002,"(6.5, 12.5, 11.075)","(2.0, 3.05, 2.507096774193548)","(19.0, 55.0, 25.416666666666668)","(11.0, 25.0, 13.1875)","(3.4, 6.2, 5.414285714285715)","(31.0, 130.0, 79.0)","(12.0, 34.0, 16.916666666666668)","(9.0, 22.0, 14.0)"
14-12-2022 12:54:41.441896,"(6.5, 12.5, 11.075)","(2.0, 3.05, 2.507096774193548)","(19.0, 55.0, 25.416666666666668)","(11.0, 25.0, 13.1875)","(3.4, 6.2, 5.414285714285715)","(31.0, 130.0, 79.0)","(12.0, 34.0, 16.916666666666668)","(9.0, 22.0, 14.0)"
14-12-2022 12:54:42.576791,"(6.5, 12.5, 11.075)","(2.0, 3.05, 2.507096774193548)","(19.0, 55.0, 25.416666666666668)","(11.0, 25.0, 13.1875)","(3.4, 6.2, 5.414285714285715)","(31.0, 130.0, 79.0)","(12.0, 34.0, 16.916666666666668)","(9.0, 22.0, 14.0)"
14-12-2022 12:54:43.718025,"(6.5, 12.5, 11.075)","(2.0, 3.05, 2.507096774193548)","(19.0, 55.0, 25.416666666666668)","(11.0, 25.0, 13.1875)","(3.4, 6.2, 5.414285714285715)","(31.0, 130.0, 79.0)","(12.0, 34.0, 16.916666666666668)","(9.0, 22.0, 14.0)"
14-12-2022 12:54:44.833132,"(6.5, 12.5, 11.075)","(2.0, 3.05, 2.507096774193548)","(19.0, 55.0, 25.416666666666668)","(11.0, 25.0, 13.1875)","(3.4, 6.2, 5.414285714285715)","(31.0, 130.0, 79.0)","(12.0, 34.0, 16.916666666666668)","(9.0, 22.0, 14.0)"
14-12-2022 12:54:45.960523,"(6.5, 12.5, 11.075)","(2.0, 3.05, 2.507096774193548)","(19.0, 55.0, 25.416666666666668)","(11.0, 25.0, 13.1875)","(3.4, 6.2, 5.414285714285715)","(31.0, 130.0, 79.0)","(12.0, 34.0, 16.916666666666668)","(9.0, 22.0, 14.0)"
14-12-2022 12:54:47.147753,"(6.5, 12.5, 11.075)","(2.0, 3.05, 2.507096774193548)","(19.0, 55.0, 25.416666666666668)","(11.0, 25.0, 13.1875)","(3.4, 6.2, 5.414285714285715)","(31.0, 130.0, 79.0)","(12.0, 34.0, 16.916666666666668)","(9.0, 22.0, 14.0)"
14-12-2022 12:54:48.268840,"(6.5, 12.5, 11.075)","(2.0, 3.05, 2.507096774193548)","(19.0, 55.0, 25.416666666666668)","(11.0, 25.0, 13.1875)","(3.4, 6.2, 5.414285714285715)","(31.0, 130.0, 79.0)","(12.0, 34.0, 16.916666666666668)","(9.0, 22.0, 14.0)"
14-12-2022 12:54:49.373593,"(6.5, 12.5, 11.075)","(2.0, 3.05, 2.507096774193548)","(19.0, 55.0, 25.416666666666668)","(11.0, 25.0, 13.1875)","(3.4, 6.2, 5.414285714285715)","(31.0, 130.0, 79.0)","(12.0, 34.0, 16.916666666666668)","(9.0, 22.0, 14.0)"
14-12-2022 12:54:50.448915,"(6.5, 12.5, 11.075)","(2.0, 3.05, 2.69)","(19.0, 55.0, 25.416666666666668)","(11.0, 25.0, 13.1875)","(3.4, 6.2, 5.414285714285715)","(31.0, 130.0, 79.0)","(12.0, 34.0, 16.916666666666668)","(9.0, 22.0, 14.0)"
14-12-2022 12:54:51.505940,"(6.5, 12.5, 11.075)","(2.0, 3.05, 2.69)","(19.0, 55.0, 25.416666666666668)","(11.0, 25.0, 13.1875)","(3.4, 6.2, 5.414285714285715)","(31.0, 130.0, 79.0)","(12.0, 34.0, 16.916666666666668)","(9.0, 22.0, 14.0)"
14-12-2022 12:54:52.622810,"(6.5, 12.5, 11.075)","(2.0, 3.05, 2.69)","(19.0, 55.0, 25.416666666666668)","(11.0, 25.0, 13.1875)","(3.4, 6.2, 5.414285714285715)","(31.0, 130.0, 79.0)","(12.0, 34.0, 16.916666666666668)","(9.0, 22.0, 14.0)"
14-12-2022 12:54:53.953894,"(6.5, 12.5, 11.075)","(2.0, 3.05, 2.69)","(19.0, 55.0, 25.416666666666668)","(11.0, 25.0, 13.1875)","(3.4, 6.2, 5.414285714285715)","(31.0, 130.0, 79.0)","(12.0, 34.0, 16.916666666666668)","(9.0, 22.0, 14.0)"
14-12-2022 12:54:55.369610,"(6.5, 12.5, 11.075)","(2.0, 3.05, 2.69)","(19.0, 55.0, 25.416666666666668)","(11.0, 25.0, 13.1875)","(3.4, 6.2, 5.414285714285715)","(31.0, 130.0, 79.0)","(12.0, 34.0, 16.916666666666668)","(9.0, 22.0, 14.0)"
14-12-2022 12:54:56.458899,"(6.5, 12.5, 11.075)","(2.0, 3.05, 2.69)","(19.0, 55.0, 25.416666666666668)","(11.0, 25.0, 13.1875)","(3.4, 6.2, 5.414285714285715)","(31.0, 130.0, 79.0)","(12.0, 34.0, 16.916666666666668)","(9.0, 22.0, 14.0)"
14-12-2022 12:54:57.702844,"(6.5, 12.5, 11.075)","(2.0, 3.05, 2.69)","(19.0, 55.0, 25.416666666666668)","(11.0, 25.0, 13.1875)","(3.4, 6.2, 5.414285714285715)","(31.0, 130.0, 79.0)","(12.0, 34.0, 16.916666666666668)","(9.0, 22.0, 14.0)"
14-12-2022 12:54:59.319202,"(6.5, 12.5, 11.075)","(2.0, 3.05, 2.69)","(19.0, 55.0, 25.416666666666668)","(11.0, 25.0, 13.1875)","(3.4, 6.2, 5.414285714285715)","(31.0, 130.0, 79.0)","(12.0, 34.0, 16.916666666666668)","(9.0, 22.0, 14.0)"
14-12-2022 12:55:00.770316,"(6.5, 12.5, 11.075)","(2.0, 3.05, 2.69)","(19.0, 55.0, 25.416666666666668)","(11.0, 25.0, 13.1875)","(3.4, 6.2, 5.414285714285715)","(31.0, 130.0, 79.0)","(12.0, 34.0, 16.916666666666668)","(9.0, 22.0, 14.0)"
14-12-2022 12:55:02.189819,"(6.5, 12.5, 11.075)","(2.0, 3.05, 2.69)","(19.0, 55.0, 25.416666666666668)","(11.0, 25.0, 13.1875)","(3.4, 6.2, 5.414285714285715)","(31.0, 130.0, 79.0)","(12.0, 34.0, 16.916666666666668)","(9.0, 22.0, 14.0)"
14-12-2022 12:55:03.627978,"(6.5, 12.5, 11.075)","(2.0, 3.05, 2.3061290322580645)","(19.0, 55.0, 25.416666666666668)","(11.0, 25.0, 13.1875)","(3.4, 6.2, 5.414285714285715)","(31.0, 130.0, 79.0)","(12.0, 34.0, 16.916666666666668)","(9.0, 22.0, 14.0)"
14-12-2022 12:55:04.936552,"(6.5, 12.5, 11.075)","(2.0, 3.15, 2.3061290322580645)","(19.0, 55.0, 25.416666666666668)","(11.0, 25.0, 13.1875)","(3.4, 6.2, 5.414285714285715)","(31.0, 130.0, 79.0)","(12.0, 34.0, 16.916666666666668)","(9.0, 22.0, 14.0)"
14-12-2022 12:55:06.224278,"(6.5, 12.5, 11.075)","(2.0, 3.15, 2.6930434782608694)","(19.0, 55.0, 25.416666666666668)","(11.0, 25.0, 13.1875)","(3.4, 6.2, 5.414285714285715)","(31.0, 130.0, 79.0)","(12.0, 34.0, 16.916666666666668)","(9.0, 22.0, 14.0)"
14-12-2022 12:55:07.317537,"(6.5, 12.5, 11.075)","(2.0, 3.1, 2.6930434782608694)","(19.0, 55.0, 25.416666666666668)","(11.0, 25.0, 13.1875)","(3.4, 6.2, 5.414285714285715)","(31.0, 130.0, 79.0)","(12.0, 34.0, 16.916666666666668)","(9.0, 22.0, 14.0)"
14-12-2022 12:55:08.564114,"(6.5, 12.5, 11.075)","(2.0, 3.05, 2.6626086956521737)","(19.0, 55.0, 25.416666666666668)","(11.0, 25.0, 13.1875)","(3.4, 6.2, 5.414285714285715)","(31.0, 130.0, 79.0)","(12.0, 34.0, 16.916666666666668)","(9.0, 22.0, 14.0)"
14-12-2022 12:55:09.663860,"(6.5, 12.5, 11.075)","(2.0, 3.05, 2.6626086956521737)","(19.0, 55.0, 25.416666666666668)","(11.0, 25.0, 13.1875)","(3.4, 6.2, 5.414285714285715)","(31.0, 130.0, 79.0)","(12.0, 34.0, 16.916666666666668)","(9.0, 22.0, 14.0)"
14-12-2022 12:55:10.749464,"(6.5, 12.5, 11.075)","(2.0, 3.05, 2.6626086956521737)","(19.0, 55.0, 25.416666666666668)","(11.0, 25.0, 13.1875)","(3.4, 6.2, 5.414285714285715)","(31.0, 130.0, 79.0)","(12.0, 34.0, 16.916666666666668)","(9.0, 22.0, 14.0)"
14-12-2022 12:55:11.886674,"(6.5, 12.5, 11.075)","(2.0, 3.05, 2.6626086956521737)","(19.0, 55.0, 25.416666666666668)","(11.0, 25.0, 13.1875)","(3.4, 6.2, 5.414285714285715)","(31.0, 130.0, 79.0)","(12.0, 34.0, 16.916666666666668)","(9.0, 22.0, 14.0)"
14-12-2022 12:55:12.971352,"(6.5, 12.5, 11.075)","(2.0, 3.05, 2.6626086956521737)","(19.0, 55.0, 25.416666666666668)","(11.0, 25.0, 13.1875)","(3.4, 6.2, 5.414285714285715)","(31.0, 130.0, 79.0)","(12.0, 34.0, 16.916666666666668)","(9.0, 22.0, 14.0)"
14-12-2022 12:55:14.139585,"(6.5, 12.5, 11.075)","(2.0, 3.05, 2.6626086956521737)","(19.0, 55.0, 25.416666666666668)","(11.0, 25.0, 13.1875)","(3.4, 6.2, 5.414285714285715)","(31.0, 130.0, 79.0)","(12.0, 34.0, 16.916666666666668)","(9.0, 22.0, 14.0)"
14-12-2022 12:55:15.238958,"(6.5, 12.5, 11.075)","(2.0, 3.05, 2.6626086956521737)","(19.0, 55.0, 25.416666666666668)","(11.0, 25.0, 13.1875)","(3.4, 6.2, 5.414285714285715)","(31.0, 130.0, 79.0)","(12.0, 34.0, 16.916666666666668)","(9.0, 22.0, 14.0)"
14-12-2022 12:55:16.303049,"(6.5, 12.5, 11.075)","(2.0, 3.05, 2.6626086956521737)","(19.0, 55.0, 25.416666666666668)","(11.0, 25.0, 13.1875)","(3.4, 6.2, 5.414285714285715)","(31.0, 130.0, 79.0)","(12.0, 34.0, 16.916666666666668)","(9.0, 22.0, 14.0)"
14-12-2022 12:55:17.566841,"(6.5, 12.5, 11.075)","(2.0, 3.05, 2.6626086956521737)","(19.0, 55.0, 25.416666666666668)","(11.0, 25.0, 13.1875)","(3.4, 6.2, 5.414285714285715)","(31.0, 130.0, 79.0)","(12.0, 34.0, 16.916666666666668)","(9.0, 22.0, 14.0)"
14-12-2022 12:55:18.761342,"(6.5, 12.5, 11.075)","(2.0, 3.05, 2.6626086956521737)","(19.0, 55.0, 25.416666666666668)","(11.0, 25.0, 13.1875)","(3.4, 6.2, 5.414285714285715)","(31.0, 130.0, 79.0)","(12.0, 34.0, 16.916666666666668)","(9.0, 22.0, 14.0)"
14-12-2022 12:55:19.877393,"(6.5, 12.5, 11.075)","(2.0, 3.05, 2.507096774193548)","(19.0, 55.0, 25.416666666666668)","(11.0, 25.0, 13.1875)","(3.4, 6.2, 5.414285714285715)","(31.0, 130.0, 79.0)","(12.0, 34.0, 16.916666666666668)","(9.0, 22.0, 14.0)"
14-12-2022 12:55:21.017945,"(6.5, 12.5, 11.075)","(2.0, 3.05, 2.507096774193548)","(19.0, 55.0, 25.416666666666668)","(11.0, 25.0, 13.1875)","(3.4, 6.2, 5.414285714285715)","(31.0, 130.0, 79.0)","(12.0, 34.0, 16.916666666666668)","(9.0, 22.0, 14.0)"
14-12-2022 12:55:22.195747,"(6.5, 12.5, 11.075)","(2.0, 3.05, 2.507096774193548)","(19.0, 55.0, 25.416666666666668)","(11.0, 25.0, 13.1875)","(3.4, 6.2, 5.414285714285715)","(31.0, 130.0, 79.0)","(12.0, 34.0, 16.916666666666668)","(9.0, 22.0, 14.0)"
14-12-2022 12:55:23.412259,"(6.5, 12.5, 11.075)","(2.0, 3.05, 2.507096774193548)","(19.0, 55.0, 25.416666666666668)","(11.0, 25.0, 13.1875)","(3.4, 6.2, 5.414285714285715)","(31.0, 130.0, 79.0)","(12.0, 34.0, 16.916666666666668)","(9.0, 22.0, 14.0)"
14-12-2022 12:55:24.546733,"(6.5, 12.5, 11.075)","(2.0, 3.05, 2.507096774193548)","(19.0, 55.0, 25.416666666666668)","(11.0, 25.0, 13.1875)","(3.4, 6.2, 5.414285714285715)","(31.0, 130.0, 79.0)","(12.0, 34.0, 16.916666666666668)","(9.0, 22.0, 14.0)"
14-12-2022 12:55:25.636084,"(6.5, 12.5, 11.075)","(2.0, 3.05, 2.507096774193548)","(19.0, 55.0, 25.416666666666668)","(11.0, 25.0, 13.1875)","(3.4, 6.2, 5.414285714285715)","(31.0, 130.0, 79.0)","(12.0, 34.0, 16.916666666666668)","(9.0, 22.0, 14.0)"
14-12-2022 12:55:27.033037,"(6.5, 12.5, 11.075)","(2.0, 3.05, 2.507096774193548)","(19.0, 55.0, 25.416666666666668)","(11.0, 25.0, 13.1875)","(3.4, 6.2, 5.414285714285715)","(31.0, 130.0, 79.0)","(12.0, 34.0, 16.916666666666668)","(9.0, 22.0, 14.0)"
14-12-2022 12:55:28.369963,"(6.5, 12.5, 11.075)","(2.0, 3.05, 2.507096774193548)","(19.0, 55.0, 25.416666666666668)","(11.0, 25.0, 13.1875)","(3.4, 6.2, 5.414285714285715)","(31.0, 130.0, 79.0)","(12.0, 34.0, 16.916666666666668)","(9.0, 22.0, 14.0)"
14-12-2022 12:55:29.726465,"(6.5, 12.5, 11.075)","(2.0, 3.05, 2.507096774193548)","(19.0, 55.0, 25.416666666666668)","(11.0, 25.0, 13.1875)","(3.4, 6.2, 5.414285714285715)","(31.0, 130.0, 79.0)","(12.0, 34.0, 16.916666666666668)","(9.0, 22.0, 14.0)"
14-12-2022 12:55:31.209628,"(6.5, 12.5, 11.075)","(2.0, 3.05, 2.507096774193548)","(19.0, 55.0, 25.416666666666668)","(11.0, 25.0, 13.1875)","(3.4, 6.2, 5.414285714285715)","(31.0, 130.0, 79.0)","(12.0, 34.0, 16.916666666666668)","(9.0, 22.0, 14.0)"
14-12-2022 12:55:32.684670,"(6.5, 12.5, 11.075)","(2.0, 3.05, 2.507096774193548)","(19.0, 55.0, 25.416666666666668)","(11.0, 25.0, 13.1875)","(3.4, 6.2, 5.414285714285715)","(31.0, 130.0, 79.0)","(12.0, 34.0, 16.916666666666668)","(9.0, 22.0, 14.0)"
14-12-2022 12:55:33.851956,"(6.5, 12.5, 11.075)","(2.0, 3.05, 2.507096774193548)","(19.0, 55.0, 25.416666666666668)","(11.0, 25.0, 13.1875)","(3.4, 6.2, 5.414285714285715)","(31.0, 130.0, 79.0)","(12.0, 34.0, 16.916666666666668)","(9.0, 22.0, 14.0)"
14-12-2022 12:55:34.963377,"(6.5, 12.5, 11.075)","(2.0, 3.05, 2.507096774193548)","(19.0, 55.0, 25.416666666666668)","(11.0, 25.0, 13.1875)","(3.4, 6.2, 5.414285714285715)","(31.0, 130.0, 79.0)","(12.0, 34.0, 16.916666666666668)","(9.0, 22.0, 14.0)"
14-12-2022 12:55:36.151985,"(6.5, 12.5, 11.075)","(2.0, 3.05, 2.507096774193548)","(19.0, 55.0, 25.416666666666668)","(11.0, 25.0, 13.1875)","(3.4, 6.2, 5.414285714285715)","(31.0, 130.0, 79.0)","(12.0, 34.0, 16.916666666666668)","(9.0, 22.0, 14.0)"
14-12-2022 12:55:37.280668,"(6.5, 12.5, 11.075)","(2.0, 3.05, 2.507096774193548)","(19.0, 55.0, 25.416666666666668)","(11.0, 25.0, 13.1875)","(3.4, 6.2, 5.414285714285715)","(31.0, 130.0, 79.0)","(12.0, 34.0, 16.916666666666668)","(9.0, 22.0, 14.0)"
14-12-2022 12:55:38.344082,"(6.5, 12.5, 11.075)","(2.0, 3.05, 2.507096774193548)","(19.0, 55.0, 25.416666666666668)","(11.0, 25.0, 13.1875)","(3.4, 6.2, 5.414285714285715)","(31.0, 130.0, 79.0)","(12.0, 34.0, 16.916666666666668)","(9.0, 22.0, 14.0)"
14-12-2022 12:55:39.481520,"(6.5, 12.5, 11.075)","(2.0, 3.05, 2.507096774193548)","(19.0, 55.0, 25.416666666666668)","(11.0, 25.0, 13.1875)","(3.4, 6.2, 5.414285714285715)","(31.0, 130.0, 79.0)","(12.0, 34.0, 16.916666666666668)","(9.0, 22.0, 14.0)"
14-12-2022 12:55:40.773217,"(6.5, 12.5, 11.075)","(2.0, 3.05, 2.507096774193548)","(19.0, 55.0, 31.333333333333336)","(11.0, 25.0, 14.0)","(3.4, 6.2, 5.414285714285715)","(31.0, 130.0, 67.23076923076923)","(12.0, 34.0, 16.916666666666668)","(9.0, 22.0, 14.0)"
14-12-2022 12:55:42.047273,"(6.5, 12.5, 11.7875)","(2.0, 3.05, 2.507096774193548)","(19.0, 55.0, 31.333333333333336)","(11.0, 24.0, 14.0)","(3.4, 6.2, 5.414285714285715)","(31.0, 130.0, 67.23076923076923)","(12.0, 34.0, 16.916666666666668)","(9.0, 22.0, 14.0)"
14-12-2022 12:55:43.183894,"(6.5, 12.5, 11.7875)","(2.0, 3.05, 2.507096774193548)","(19.0, 55.0, 31.333333333333336)","(11.0, 24.0, 14.0)","(3.4, 6.2, 5.414285714285715)","(31.0, 130.0, 67.23076923076923)","(12.0, 34.0, 16.916666666666668)","(9.0, 22.0, 14.0)"
14-12-2022 12:55:44.429496,"(6.5, 12.5, 11.7875)","(2.0, 3.05, 2.507096774193548)","(19.0, 55.0, 31.333333333333336)","(11.0, 24.0, 14.0)","(3.4, 6.2, 5.414285714285715)","(31.0, 130.0, 67.23076923076923)","(12.0, 34.0, 16.916666666666668)","(9.0, 22.0, 14.0)"
14-12-2022 12:55:45.779875,"(6.5, 12.5, 11.7875)","(2.0, 3.05, 2.507096774193548)","(19.0, 55.0, 31.333333333333336)","(11.0, 24.0, 14.0)","(3.4, 6.2, 5.414285714285715)","(31.0, 130.0, 67.23076923076923)","(12.0, 34.0, 16.916666666666668)","(9.0, 22.0, 14.0)"
14-12-2022 12:55:47.272981,"(6.5, 12.5, 11.7875)","(2.0, 3.05, 2.507096774193548)","(19.0, 55.0, 31.333333333333336)","(11.0, 24.0, 14.0)","(3.4, 6.2, 5.414285714285715)","(31.0, 130.0, 67.23076923076923)","(12.0, 34.0, 16.916666666666668)","(9.0, 22.0, 14.0)"
14-12-2022 12:55:48.585478,"(6.5, 12.5, 11.7875)","(2.0, 3.05, 2.507096774193548)","(19.0, 55.0, 31.333333333333336)","(11.0, 24.0, 14.0)","(3.4, 6.2, 5.414285714285715)","(31.0, 130.0, 67.23076923076923)","(12.0, 34.0, 16.916666666666668)","(9.0, 22.0, 14.0)"
14-12-2022 12:55:49.897424,"(6.5, 12.5, 11.7875)","(2.0, 3.05, 2.507096774193548)","(19.0, 55.0, 31.333333333333336)","(11.0, 24.0, 14.0)","(3.4, 6.2, 5.414285714285715)","(31.0, 130.0, 67.23076923076923)","(12.0, 34.0, 16.916666666666668)","(9.0, 22.0, 14.0)"
14-12-2022 12:55:51.212541,"(6.5, 12.5, 11.7875)","(2.0, 3.05, 2.507096774193548)","(19.0, 55.0, 31.333333333333336)","(11.0, 24.0, 14.0)","(3.4, 6.2, 5.414285714285715)","(31.0, 130.0, 67.23076923076923)","(12.0, 34.0, 16.916666666666668)","(9.0, 22.0, 14.0)"
14-12-2022 12:55:52.519344,"(6.5, 12.5, 11.7875)","(2.0, 3.05, 2.507096774193548)","(19.0, 55.0, 31.333333333333336)","(11.0, 24.0, 14.0)","(3.4, 6.2, 5.414285714285715)","(31.0, 130.0, 67.23076923076923)","(12.0, 34.0, 16.916666666666668)","(9.0, 22.0, 14.0)"
14-12-2022 12:55:53.705487,"(6.5, 12.5, 11.7875)","(2.0, 3.05, 2.507096774193548)","(19.0, 55.0, 31.333333333333336)","(11.0, 24.0, 14.0)","(3.4, 6.2, 5.414285714285715)","(31.0, 130.0, 67.23076923076923)","(12.0, 34.0, 16.916666666666668)","(9.0, 22.0, 14.0)"
14-12-2022 12:55:54.923313,"(6.5, 12.5, 11.7875)","(2.0, 3.05, 2.507096774193548)","(19.0, 55.0, 31.333333333333336)","(11.0, 24.0, 14.0)","(3.4, 6.2, 5.414285714285715)","(31.0, 130.0, 67.23076923076923)","(12.0, 34.0, 16.916666666666668)","(9.0, 22.0, 14.0)"
14-12-2022 12:55:56.039258,"(6.5, 12.5, 11.7875)","(2.0, 3.05, 2.507096774193548)","(19.0, 55.0, 31.333333333333336)","(11.0, 24.0, 14.0)","(3.4, 6.2, 5.414285714285715)","(31.0, 130.0, 67.23076923076923)","(12.0, 34.0, 16.916666666666668)","(9.0, 22.0, 14.0)"
14-12-2022 12:55:57.140215,"(6.5, 12.5, 11.7875)","(2.0, 3.05, 2.507096774193548)","(19.0, 55.0, 31.333333333333336)","(11.0, 24.0, 14.0)","(3.4, 6.2, 5.414285714285715)","(31.0, 130.0, 67.23076923076923)","(12.0, 34.0, 16.916666666666668)","(9.0, 22.0, 14.0)"
14-12-2022 12:55:58.277554,"(6.5, 12.5, 11.7875)","(2.0, 3.05, 2.507096774193548)","(19.0, 55.0, 31.333333333333336)","(11.0, 24.0, 14.0)","(3.4, 6.2, 5.414285714285715)","(31.0, 130.0, 67.23076923076923)","(12.0, 34.0, 16.916666666666668)","(9.0, 22.0, 14.0)"
14-12-2022 12:55:59.412196,"(6.5, 12.5, 11.7875)","(2.0, 3.05, 2.507096774193548)","(19.0, 55.0, 31.333333333333336)","(11.0, 24.0, 14.0)","(3.4, 6.2, 5.414285714285715)","(31.0, 130.0, 67.23076923076923)","(12.0, 34.0, 16.916666666666668)","(9.0, 22.0, 14.0)"
14-12-2022 12:56:00.947176,"(6.5, 12.5, 11.7875)","(2.0, 3.05, 2.507096774193548)","(19.0, 55.0, 31.333333333333336)","(11.0, 24.0, 14.0)","(3.4, 6.2, 5.414285714285715)","(31.0, 130.0, 67.23076923076923)","(12.0, 34.0, 16.916666666666668)","(9.0, 22.0, 14.0)"
14-12-2022 12:56:02.377933,"(6.5, 12.5, 11.7875)","(2.0, 3.05, 2.507096774193548)","(19.0, 55.0, 31.333333333333336)","(11.0, 24.0, 13.416666666666666)","(3.4, 6.2, 5.414285714285715)","(31.0, 130.0, 67.23076923076923)","(12.0, 34.0, 16.916666666666668)","(9.0, 22.0, 14.0)"
14-12-2022 12:56:03.561823,"(6.5, 12.5, 11.7875)","(2.0, 3.05, 2.507096774193548)","(19.0, 55.0, 31.333333333333336)","(11.0, 23.0, 13.416666666666666)","(3.4, 6.2, 5.414285714285715)","(31.0, 130.0, 67.23076923076923)","(12.0, 34.0, 16.916666666666668)","(9.0, 22.0, 14.0)"
