,Gunther,Our Frankie,All Inn Maggie,Nyssas Girl,Myola Knight,Reel It In,Caribbean Queen,Zambora Jay
40,"[datetime.datetime(2022, 11, 28, 17, 30, 29, 70575), 3.2, 3.9]","[datetime.datetime(2022, 11, 28, 17, 30, 29, 70575), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 17, 30, 29, 70575), 3.0, 3.95]","[datetime.datetime(2022, 11, 28, 17, 30, 29, 70575), 13.0, 48.0]","[datetime.datetime(2022, 11, 28, 17, 30, 29, 70575), 26.0, 200.0]","[datetime.datetime(2022, 11, 28, 17, 30, 29, 70575), 13.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 30, 29, 70575), 51.0, 390.0]","[datetime.datetime(2022, 11, 28, 17, 30, 29, 70575), 3.6, 5.0]"
41,"[datetime.datetime(2022, 11, 28, 17, 30, 30, 205232), 3.2, 3.9]","[datetime.datetime(2022, 11, 28, 17, 30, 30, 205232), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 17, 30, 30, 205232), 3.0, 3.95]","[datetime.datetime(2022, 11, 28, 17, 30, 30, 205232), 13.0, 48.0]","[datetime.datetime(2022, 11, 28, 17, 30, 30, 205232), 26.0, 200.0]","[datetime.datetime(2022, 11, 28, 17, 30, 30, 205232), 13.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 30, 30, 205232), 51.0, 390.0]","[datetime.datetime(2022, 11, 28, 17, 30, 30, 205232), 3.6, 5.0]"
42,"[datetime.datetime(2022, 11, 28, 17, 30, 31, 336754), 3.2, 3.9]","[datetime.datetime(2022, 11, 28, 17, 30, 31, 336754), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 17, 30, 31, 336754), 3.0, 3.95]","[datetime.datetime(2022, 11, 28, 17, 30, 31, 336754), 13.0, 48.0]","[datetime.datetime(2022, 11, 28, 17, 30, 31, 336754), 26.0, 200.0]","[datetime.datetime(2022, 11, 28, 17, 30, 31, 336754), 13.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 30, 31, 336754), 51.0, 390.0]","[datetime.datetime(2022, 11, 28, 17, 30, 31, 336754), 3.6, 5.0]"
43,"[datetime.datetime(2022, 11, 28, 17, 30, 32, 467183), 3.2, 3.9]","[datetime.datetime(2022, 11, 28, 17, 30, 32, 467183), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 17, 30, 32, 467183), 3.0, 3.95]","[datetime.datetime(2022, 11, 28, 17, 30, 32, 467183), 13.0, 48.0]","[datetime.datetime(2022, 11, 28, 17, 30, 32, 467183), 26.0, 200.0]","[datetime.datetime(2022, 11, 28, 17, 30, 32, 467183), 13.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 30, 32, 467183), 51.0, 390.0]","[datetime.datetime(2022, 11, 28, 17, 30, 32, 467183), 3.6, 5.0]"
44,"[datetime.datetime(2022, 11, 28, 17, 30, 33, 616582), 3.2, 3.9]","[datetime.datetime(2022, 11, 28, 17, 30, 33, 616582), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 17, 30, 33, 616582), 3.0, 3.95]","[datetime.datetime(2022, 11, 28, 17, 30, 33, 616582), 13.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 30, 33, 616582), 26.0, 200.0]","[datetime.datetime(2022, 11, 28, 17, 30, 33, 616582), 13.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 30, 33, 616582), 51.0, 390.0]","[datetime.datetime(2022, 11, 28, 17, 30, 33, 616582), 3.6, 5.0]"
45,"[datetime.datetime(2022, 11, 28, 17, 30, 34, 750303), 3.2, 3.9]","[datetime.datetime(2022, 11, 28, 17, 30, 34, 750303), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 17, 30, 34, 750303), 3.0, 3.95]","[datetime.datetime(2022, 11, 28, 17, 30, 34, 750303), 13.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 30, 34, 750303), 26.0, 200.0]","[datetime.datetime(2022, 11, 28, 17, 30, 34, 750303), 13.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 30, 34, 750303), 51.0, 390.0]","[datetime.datetime(2022, 11, 28, 17, 30, 34, 750303), 3.6, 5.0]"
46,"[datetime.datetime(2022, 11, 28, 17, 30, 35, 888987), 3.2, 3.9]","[datetime.datetime(2022, 11, 28, 17, 30, 35, 888987), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 17, 30, 35, 888987), 3.0, 3.95]","[datetime.datetime(2022, 11, 28, 17, 30, 35, 888987), 13.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 30, 35, 888987), 26.0, 200.0]","[datetime.datetime(2022, 11, 28, 17, 30, 35, 888987), 13.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 30, 35, 888987), 51.0, 390.0]","[datetime.datetime(2022, 11, 28, 17, 30, 35, 888987), 3.6, 5.0]"
47,"[datetime.datetime(2022, 11, 28, 17, 30, 37, 20341), 3.2, 3.9]","[datetime.datetime(2022, 11, 28, 17, 30, 37, 20341), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 17, 30, 37, 20341), 3.0, 3.95]","[datetime.datetime(2022, 11, 28, 17, 30, 37, 20341), 13.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 30, 37, 20341), 26.0, 200.0]","[datetime.datetime(2022, 11, 28, 17, 30, 37, 20341), 13.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 30, 37, 20341), 51.0, 390.0]","[datetime.datetime(2022, 11, 28, 17, 30, 37, 20341), 3.6, 5.0]"
48,"[datetime.datetime(2022, 11, 28, 17, 30, 38, 148172), 3.2, 3.9]","[datetime.datetime(2022, 11, 28, 17, 30, 38, 148172), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 17, 30, 38, 148172), 3.0, 3.95]","[datetime.datetime(2022, 11, 28, 17, 30, 38, 148172), 13.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 30, 38, 148172), 26.0, 200.0]","[datetime.datetime(2022, 11, 28, 17, 30, 38, 148172), 13.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 30, 38, 148172), 51.0, 390.0]","[datetime.datetime(2022, 11, 28, 17, 30, 38, 148172), 3.6, 5.0]"
49,"[datetime.datetime(2022, 11, 28, 17, 30, 39, 278061), 3.2, 3.9]","[datetime.datetime(2022, 11, 28, 17, 30, 39, 278061), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 17, 30, 39, 278061), 3.0, 3.95]","[datetime.datetime(2022, 11, 28, 17, 30, 39, 278061), 13.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 30, 39, 278061), 26.0, 200.0]","[datetime.datetime(2022, 11, 28, 17, 30, 39, 278061), 13.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 30, 39, 278061), 51.0, 390.0]","[datetime.datetime(2022, 11, 28, 17, 30, 39, 278061), 3.6, 5.0]"
50,"[datetime.datetime(2022, 11, 28, 17, 30, 40, 412006), 3.2, 3.9]","[datetime.datetime(2022, 11, 28, 17, 30, 40, 412006), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 17, 30, 40, 412006), 3.0, 3.95]","[datetime.datetime(2022, 11, 28, 17, 30, 40, 412006), 13.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 30, 40, 412006), 26.0, 200.0]","[datetime.datetime(2022, 11, 28, 17, 30, 40, 412006), 13.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 30, 40, 412006), 51.0, 390.0]","[datetime.datetime(2022, 11, 28, 17, 30, 40, 412006), 3.6, 5.0]"
51,"[datetime.datetime(2022, 11, 28, 17, 30, 41, 541863), 3.2, 3.9]","[datetime.datetime(2022, 11, 28, 17, 30, 41, 541863), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 17, 30, 41, 541863), 3.0, 3.95]","[datetime.datetime(2022, 11, 28, 17, 30, 41, 541863), 13.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 30, 41, 541863), 26.0, 200.0]","[datetime.datetime(2022, 11, 28, 17, 30, 41, 541863), 13.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 30, 41, 541863), 51.0, 390.0]","[datetime.datetime(2022, 11, 28, 17, 30, 41, 541863), 3.6, 5.0]"
52,"[datetime.datetime(2022, 11, 28, 17, 30, 42, 687393), 3.2, 3.9]","[datetime.datetime(2022, 11, 28, 17, 30, 42, 687393), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 17, 30, 42, 687393), 3.0, 3.95]","[datetime.datetime(2022, 11, 28, 17, 30, 42, 687393), 13.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 30, 42, 687393), 26.0, 200.0]","[datetime.datetime(2022, 11, 28, 17, 30, 42, 687393), 13.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 30, 42, 687393), 51.0, 390.0]","[datetime.datetime(2022, 11, 28, 17, 30, 42, 687393), 3.6, 5.0]"
53,"[datetime.datetime(2022, 11, 28, 17, 30, 43, 811675), 3.2, 3.9]","[datetime.datetime(2022, 11, 28, 17, 30, 43, 811675), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 17, 30, 43, 811675), 3.0, 3.95]","[datetime.datetime(2022, 11, 28, 17, 30, 43, 811675), 13.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 30, 43, 811675), 26.0, 200.0]","[datetime.datetime(2022, 11, 28, 17, 30, 43, 811675), 13.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 30, 43, 811675), 51.0, 390.0]","[datetime.datetime(2022, 11, 28, 17, 30, 43, 811675), 3.6, 5.0]"
54,"[datetime.datetime(2022, 11, 28, 17, 30, 44, 942626), 3.2, 3.9]","[datetime.datetime(2022, 11, 28, 17, 30, 44, 942626), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 17, 30, 44, 942626), 3.0, 3.95]","[datetime.datetime(2022, 11, 28, 17, 30, 44, 942626), 13.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 30, 44, 942626), 26.0, 200.0]","[datetime.datetime(2022, 11, 28, 17, 30, 44, 942626), 13.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 30, 44, 942626), 51.0, 390.0]","[datetime.datetime(2022, 11, 28, 17, 30, 44, 942626), 3.6, 5.0]"
55,"[datetime.datetime(2022, 11, 28, 17, 30, 46, 73323), 3.2, 3.9]","[datetime.datetime(2022, 11, 28, 17, 30, 46, 73323), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 17, 30, 46, 73323), 3.0, 3.95]","[datetime.datetime(2022, 11, 28, 17, 30, 46, 73323), 13.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 30, 46, 73323), 26.0, 200.0]","[datetime.datetime(2022, 11, 28, 17, 30, 46, 73323), 13.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 30, 46, 73323), 51.0, 390.0]","[datetime.datetime(2022, 11, 28, 17, 30, 46, 73323), 3.6, 5.0]"
56,"[datetime.datetime(2022, 11, 28, 17, 30, 47, 215255), 3.2, 3.9]","[datetime.datetime(2022, 11, 28, 17, 30, 47, 215255), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 17, 30, 47, 215255), 3.0, 3.95]","[datetime.datetime(2022, 11, 28, 17, 30, 47, 215255), 13.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 30, 47, 215255), 26.0, 200.0]","[datetime.datetime(2022, 11, 28, 17, 30, 47, 215255), 13.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 30, 47, 215255), 51.0, 390.0]","[datetime.datetime(2022, 11, 28, 17, 30, 47, 215255), 3.6, 4.8]"
57,"[datetime.datetime(2022, 11, 28, 17, 30, 48, 348455), 3.2, 3.9]","[datetime.datetime(2022, 11, 28, 17, 30, 48, 348455), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 17, 30, 48, 348455), 3.0, 3.95]","[datetime.datetime(2022, 11, 28, 17, 30, 48, 348455), 13.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 30, 48, 348455), 26.0, 200.0]","[datetime.datetime(2022, 11, 28, 17, 30, 48, 348455), 13.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 30, 48, 348455), 51.0, 390.0]","[datetime.datetime(2022, 11, 28, 17, 30, 48, 348455), 3.6, 4.8]"
58,"[datetime.datetime(2022, 11, 28, 17, 30, 49, 499174), 3.2, 3.9]","[datetime.datetime(2022, 11, 28, 17, 30, 49, 499174), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 17, 30, 49, 499174), 3.0, 3.95]","[datetime.datetime(2022, 11, 28, 17, 30, 49, 499174), 13.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 30, 49, 499174), 26.0, 200.0]","[datetime.datetime(2022, 11, 28, 17, 30, 49, 499174), 13.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 30, 49, 499174), 51.0, 390.0]","[datetime.datetime(2022, 11, 28, 17, 30, 49, 499174), 3.6, 4.8]"
59,"[datetime.datetime(2022, 11, 28, 17, 30, 50, 631752), 3.2, 3.9]","[datetime.datetime(2022, 11, 28, 17, 30, 50, 631752), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 17, 30, 50, 631752), 3.0, 3.95]","[datetime.datetime(2022, 11, 28, 17, 30, 50, 631752), 13.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 30, 50, 631752), 26.0, 200.0]","[datetime.datetime(2022, 11, 28, 17, 30, 50, 631752), 13.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 30, 50, 631752), 51.0, 390.0]","[datetime.datetime(2022, 11, 28, 17, 30, 50, 631752), 3.6, 4.8]"
60,"[datetime.datetime(2022, 11, 28, 17, 30, 51, 765488), 3.2, 3.9]","[datetime.datetime(2022, 11, 28, 17, 30, 51, 765488), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 17, 30, 51, 765488), 3.0, 3.95]","[datetime.datetime(2022, 11, 28, 17, 30, 51, 765488), 13.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 30, 51, 765488), 26.0, 200.0]","[datetime.datetime(2022, 11, 28, 17, 30, 51, 765488), 13.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 30, 51, 765488), 51.0, 390.0]","[datetime.datetime(2022, 11, 28, 17, 30, 51, 765488), 3.6, 4.8]"
61,"[datetime.datetime(2022, 11, 28, 17, 30, 52, 895197), 3.2, 3.9]","[datetime.datetime(2022, 11, 28, 17, 30, 52, 895197), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 17, 30, 52, 895197), 3.0, 3.95]","[datetime.datetime(2022, 11, 28, 17, 30, 52, 895197), 13.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 30, 52, 895197), 26.0, 200.0]","[datetime.datetime(2022, 11, 28, 17, 30, 52, 895197), 13.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 30, 52, 895197), 51.0, 390.0]","[datetime.datetime(2022, 11, 28, 17, 30, 52, 895197), 3.6, 4.8]"
62,"[datetime.datetime(2022, 11, 28, 17, 30, 54, 38080), 3.2, 3.9]","[datetime.datetime(2022, 11, 28, 17, 30, 54, 38080), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 17, 30, 54, 38080), 3.0, 3.95]","[datetime.datetime(2022, 11, 28, 17, 30, 54, 38080), 13.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 30, 54, 38080), 26.0, 200.0]","[datetime.datetime(2022, 11, 28, 17, 30, 54, 38080), 13.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 30, 54, 38080), 51.0, 390.0]","[datetime.datetime(2022, 11, 28, 17, 30, 54, 38080), 3.6, 4.8]"
63,"[datetime.datetime(2022, 11, 28, 17, 30, 55, 206585), 3.2, 3.9]","[datetime.datetime(2022, 11, 28, 17, 30, 55, 206585), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 17, 30, 55, 206585), 3.0, 3.95]","[datetime.datetime(2022, 11, 28, 17, 30, 55, 206585), 13.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 30, 55, 206585), 26.0, 200.0]","[datetime.datetime(2022, 11, 28, 17, 30, 55, 206585), 13.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 30, 55, 206585), 51.0, 390.0]","[datetime.datetime(2022, 11, 28, 17, 30, 55, 206585), 3.6, 4.8]"
64,"[datetime.datetime(2022, 11, 28, 17, 30, 56, 348970), 3.2, 3.9]","[datetime.datetime(2022, 11, 28, 17, 30, 56, 348970), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 17, 30, 56, 348970), 3.0, 3.95]","[datetime.datetime(2022, 11, 28, 17, 30, 56, 348970), 13.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 30, 56, 348970), 26.0, 200.0]","[datetime.datetime(2022, 11, 28, 17, 30, 56, 348970), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 17, 30, 56, 348970), 51.0, 390.0]","[datetime.datetime(2022, 11, 28, 17, 30, 56, 348970), 3.6, 4.8]"
65,"[datetime.datetime(2022, 11, 28, 17, 30, 57, 502561), 3.2, 3.9]","[datetime.datetime(2022, 11, 28, 17, 30, 57, 502561), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 17, 30, 57, 502561), 3.0, 3.95]","[datetime.datetime(2022, 11, 28, 17, 30, 57, 502561), 13.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 30, 57, 502561), 26.0, 200.0]","[datetime.datetime(2022, 11, 28, 17, 30, 57, 502561), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 17, 30, 57, 502561), 51.0, 390.0]","[datetime.datetime(2022, 11, 28, 17, 30, 57, 502561), 3.6, 4.8]"
66,"[datetime.datetime(2022, 11, 28, 17, 30, 58, 649441), 3.2, 3.9]","[datetime.datetime(2022, 11, 28, 17, 30, 58, 649441), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 17, 30, 58, 649441), 3.0, 3.95]","[datetime.datetime(2022, 11, 28, 17, 30, 58, 649441), 13.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 30, 58, 649441), 26.0, 200.0]","[datetime.datetime(2022, 11, 28, 17, 30, 58, 649441), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 17, 30, 58, 649441), 51.0, 390.0]","[datetime.datetime(2022, 11, 28, 17, 30, 58, 649441), 3.6, 4.8]"
67,"[datetime.datetime(2022, 11, 28, 17, 30, 59, 791452), 3.2, 3.9]","[datetime.datetime(2022, 11, 28, 17, 30, 59, 791452), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 17, 30, 59, 791452), 3.0, 3.95]","[datetime.datetime(2022, 11, 28, 17, 30, 59, 791452), 13.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 30, 59, 791452), 26.0, 200.0]","[datetime.datetime(2022, 11, 28, 17, 30, 59, 791452), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 17, 30, 59, 791452), 51.0, 390.0]","[datetime.datetime(2022, 11, 28, 17, 30, 59, 791452), 3.6, 4.8]"
68,"[datetime.datetime(2022, 11, 28, 17, 31, 0, 944971), 3.2, 3.9]","[datetime.datetime(2022, 11, 28, 17, 31, 0, 944971), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 17, 31, 0, 944971), 3.0, 3.95]","[datetime.datetime(2022, 11, 28, 17, 31, 0, 944971), 13.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 31, 0, 944971), 26.0, 200.0]","[datetime.datetime(2022, 11, 28, 17, 31, 0, 944971), 13.0, 28.0]","[datetime.datetime(2022, 11, 28, 17, 31, 0, 944971), 51.0, 390.0]","[datetime.datetime(2022, 11, 28, 17, 31, 0, 944971), 3.6, 4.8]"
69,"[datetime.datetime(2022, 11, 28, 17, 31, 2, 79797), 3.2, 3.9]","[datetime.datetime(2022, 11, 28, 17, 31, 2, 79797), 5.5, 12.5]","[datetime.datetime(2022, 11, 28, 17, 31, 2, 79797), 3.0, 3.9]","[datetime.datetime(2022, 11, 28, 17, 31, 2, 79797), 13.0, 50.0]","[datetime.datetime(2022, 11, 28, 17, 31, 2, 79797), 26.0, 200.0]","[datetime.datetime(2022, 11, 28, 17, 31, 2, 79797), 13.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 31, 2, 79797), 51.0, 380.0]","[datetime.datetime(2022, 11, 28, 17, 31, 2, 79797), 3.6, 4.7]"
70,"[datetime.datetime(2022, 11, 28, 17, 31, 3, 212607), 3.2, 3.9]","[datetime.datetime(2022, 11, 28, 17, 31, 3, 212607), 5.5, 12.0]","[datetime.datetime(2022, 11, 28, 17, 31, 3, 212607), 3.0, 3.9]","[datetime.datetime(2022, 11, 28, 17, 31, 3, 212607), 13.0, 48.0]","[datetime.datetime(2022, 11, 28, 17, 31, 3, 212607), 26.0, 200.0]","[datetime.datetime(2022, 11, 28, 17, 31, 3, 212607), 13.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 31, 3, 212607), 51.0, 380.0]","[datetime.datetime(2022, 11, 28, 17, 31, 3, 212607), 3.6, 4.7]"
71,"[datetime.datetime(2022, 11, 28, 17, 31, 4, 339498), 3.2, 3.9]","[datetime.datetime(2022, 11, 28, 17, 31, 4, 339498), 5.5, 12.0]","[datetime.datetime(2022, 11, 28, 17, 31, 4, 339498), 3.0, 3.9]","[datetime.datetime(2022, 11, 28, 17, 31, 4, 339498), 13.0, 48.0]","[datetime.datetime(2022, 11, 28, 17, 31, 4, 339498), 26.0, 200.0]","[datetime.datetime(2022, 11, 28, 17, 31, 4, 339498), 13.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 31, 4, 339498), 51.0, 370.0]","[datetime.datetime(2022, 11, 28, 17, 31, 4, 339498), 3.6, 4.7]"
72,"[datetime.datetime(2022, 11, 28, 17, 31, 5, 468658), 3.2, 3.9]","[datetime.datetime(2022, 11, 28, 17, 31, 5, 468658), 5.5, 12.0]","[datetime.datetime(2022, 11, 28, 17, 31, 5, 468658), 3.0, 3.9]","[datetime.datetime(2022, 11, 28, 17, 31, 5, 468658), 13.0, 48.0]","[datetime.datetime(2022, 11, 28, 17, 31, 5, 468658), 26.0, 200.0]","[datetime.datetime(2022, 11, 28, 17, 31, 5, 468658), 13.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 31, 5, 468658), 51.0, 370.0]","[datetime.datetime(2022, 11, 28, 17, 31, 5, 468658), 3.6, 4.7]"
73,"[datetime.datetime(2022, 11, 28, 17, 31, 6, 597019), 3.2, 3.9]","[datetime.datetime(2022, 11, 28, 17, 31, 6, 597019), 5.5, 12.0]","[datetime.datetime(2022, 11, 28, 17, 31, 6, 597019), 3.0, 3.9]","[datetime.datetime(2022, 11, 28, 17, 31, 6, 597019), 13.0, 48.0]","[datetime.datetime(2022, 11, 28, 17, 31, 6, 597019), 26.0, 200.0]","[datetime.datetime(2022, 11, 28, 17, 31, 6, 597019), 13.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 31, 6, 597019), 51.0, 370.0]","[datetime.datetime(2022, 11, 28, 17, 31, 6, 597019), 3.6, 4.7]"
74,"[datetime.datetime(2022, 11, 28, 17, 31, 7, 731766), 3.2, 3.9]","[datetime.datetime(2022, 11, 28, 17, 31, 7, 731766), 5.5, 12.0]","[datetime.datetime(2022, 11, 28, 17, 31, 7, 731766), 3.0, 3.9]","[datetime.datetime(2022, 11, 28, 17, 31, 7, 731766), 13.0, 48.0]","[datetime.datetime(2022, 11, 28, 17, 31, 7, 731766), 26.0, 200.0]","[datetime.datetime(2022, 11, 28, 17, 31, 7, 731766), 13.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 31, 7, 731766), 51.0, 360.0]","[datetime.datetime(2022, 11, 28, 17, 31, 7, 731766), 3.6, 4.7]"
75,"[datetime.datetime(2022, 11, 28, 17, 31, 8, 860648), 3.2, 3.9]","[datetime.datetime(2022, 11, 28, 17, 31, 8, 860648), 5.5, 12.0]","[datetime.datetime(2022, 11, 28, 17, 31, 8, 860648), 3.0, 3.9]","[datetime.datetime(2022, 11, 28, 17, 31, 8, 860648), 13.0, 48.0]","[datetime.datetime(2022, 11, 28, 17, 31, 8, 860648), 26.0, 200.0]","[datetime.datetime(2022, 11, 28, 17, 31, 8, 860648), 13.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 31, 8, 860648), 51.0, 360.0]","[datetime.datetime(2022, 11, 28, 17, 31, 8, 860648), 3.6, 4.7]"
76,"[datetime.datetime(2022, 11, 28, 17, 31, 9, 987086), 3.2, 3.9]","[datetime.datetime(2022, 11, 28, 17, 31, 9, 987086), 5.5, 12.0]","[datetime.datetime(2022, 11, 28, 17, 31, 9, 987086), 3.0, 3.9]","[datetime.datetime(2022, 11, 28, 17, 31, 9, 987086), 13.0, 48.0]","[datetime.datetime(2022, 11, 28, 17, 31, 9, 987086), 26.0, 200.0]","[datetime.datetime(2022, 11, 28, 17, 31, 9, 987086), 13.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 31, 9, 987086), 51.0, 360.0]","[datetime.datetime(2022, 11, 28, 17, 31, 9, 987086), 3.6, 4.7]"
77,"[datetime.datetime(2022, 11, 28, 17, 31, 11, 122593), 3.2, 3.9]","[datetime.datetime(2022, 11, 28, 17, 31, 11, 122593), 5.5, 12.0]","[datetime.datetime(2022, 11, 28, 17, 31, 11, 122593), 3.0, 3.9]","[datetime.datetime(2022, 11, 28, 17, 31, 11, 122593), 13.0, 48.0]","[datetime.datetime(2022, 11, 28, 17, 31, 11, 122593), 26.0, 200.0]","[datetime.datetime(2022, 11, 28, 17, 31, 11, 122593), 13.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 31, 11, 122593), 51.0, 360.0]","[datetime.datetime(2022, 11, 28, 17, 31, 11, 122593), 3.6, 4.7]"
78,"[datetime.datetime(2022, 11, 28, 17, 31, 12, 268206), 3.2, 3.9]","[datetime.datetime(2022, 11, 28, 17, 31, 12, 268206), 5.5, 12.0]","[datetime.datetime(2022, 11, 28, 17, 31, 12, 268206), 3.0, 3.9]","[datetime.datetime(2022, 11, 28, 17, 31, 12, 268206), 13.0, 48.0]","[datetime.datetime(2022, 11, 28, 17, 31, 12, 268206), 26.0, 200.0]","[datetime.datetime(2022, 11, 28, 17, 31, 12, 268206), 13.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 31, 12, 268206), 51.0, 360.0]","[datetime.datetime(2022, 11, 28, 17, 31, 12, 268206), 3.6, 4.7]"
79,"[datetime.datetime(2022, 11, 28, 17, 31, 13, 418391), 3.2, 3.9]","[datetime.datetime(2022, 11, 28, 17, 31, 13, 418391), 5.5, 12.0]","[datetime.datetime(2022, 11, 28, 17, 31, 13, 418391), 3.0, 3.9]","[datetime.datetime(2022, 11, 28, 17, 31, 13, 418391), 13.0, 48.0]","[datetime.datetime(2022, 11, 28, 17, 31, 13, 418391), 26.0, 200.0]","[datetime.datetime(2022, 11, 28, 17, 31, 13, 418391), 13.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 31, 13, 418391), 51.0, 360.0]","[datetime.datetime(2022, 11, 28, 17, 31, 13, 418391), 3.6, 4.7]"
