,Aston Malle,Slick Lass,Arkansas,Zippy Audi,Flying Jelly,Ruff Shot,Neptune Town
11-01-2023 20:04:18.733422,"(2.1, 3.0, 2.3210526315789473)","(3.2, 5.1, 3.933333333333333)","(31.0, 310.0, 174.0)","(8.5, 21.0, 17.454545454545453)","(91.0, 650.0, 362.5)","(3.0, 4.4, 3.2636363636363637)","(61.0, 400.0, 345.8333333333333)"
11-01-2023 20:04:19.934883,"(2.1, 3.0, 2.3210526315789473)","(3.2, 5.1, 3.933333333333333)","(31.0, 310.0, 174.0)","(8.5, 21.0, 17.454545454545453)","(91.0, 650.0, 362.5)","(3.0, 4.4, 3.2636363636363637)","(61.0, 400.0, 345.8333333333333)"
11-01-2023 20:04:21.148842,"(2.1, 3.0, 2.3210526315789473)","(3.2, 5.1, 3.933333333333333)","(31.0, 310.0, 174.0)","(8.5, 21.0, 17.454545454545453)","(91.0, 650.0, 362.5)","(3.0, 4.4, 3.2636363636363637)","(61.0, 400.0, 345.8333333333333)"
11-01-2023 20:04:22.368857,"(2.1, 3.0, 2.3210526315789473)","(3.2, 5.1, 3.933333333333333)","(31.0, 310.0, 174.0)","(8.5, 21.0, 17.454545454545453)","(91.0, 650.0, 362.5)","(3.0, 4.4, 3.2636363636363637)","(61.0, 400.0, 345.8333333333333)"
11-01-2023 20:04:23.585249,"(2.1, 3.0, 2.3210526315789473)","(3.2, 5.1, 3.933333333333333)","(31.0, 310.0, 174.0)","(8.5, 21.0, 17.454545454545453)","(91.0, 650.0, 362.5)","(3.0, 4.4, 3.2636363636363637)","(61.0, 400.0, 429.16666666666663)"
11-01-2023 20:04:24.794228,"(2.1, 3.0, 2.3210526315789473)","(3.2, 5.1, 3.933333333333333)","(31.0, 310.0, 174.0)","(8.5, 21.0, 17.454545454545453)","(91.0, 650.0, 362.5)","(3.0, 4.4, 3.2636363636363637)","(61.0, 500.0, 429.16666666666663)"
11-01-2023 20:04:26.012929,"(2.1, 3.0, 2.3210526315789473)","(3.2, 5.1, 3.933333333333333)","(31.0, 310.0, 174.0)","(8.5, 21.0, 17.454545454545453)","(91.0, 650.0, 365.0)","(3.0, 4.4, 3.2636363636363637)","(61.0, 500.0, 345.8333333333333)"
11-01-2023 20:04:27.497018,"(2.1, 3.0, 2.3210526315789473)","(3.2, 5.1, 3.933333333333333)","(31.0, 310.0, 174.0)","(8.5, 21.0, 17.454545454545453)","(91.0, 650.0, 365.0)","(3.0, 4.4, 3.2636363636363637)","(61.0, 400.0, 345.8333333333333)"
11-01-2023 20:04:29.073190,"(2.1, 3.0, 2.3210526315789473)","(3.2, 5.1, 3.933333333333333)","(31.0, 310.0, 174.0)","(8.5, 21.0, 17.454545454545453)","(91.0, 650.0, 365.0)","(3.0, 4.4, 3.2636363636363637)","(61.0, 400.0, 345.8333333333333)"
11-01-2023 20:04:30.383729,"(2.1, 3.0, 2.3210526315789473)","(3.2, 5.1, 3.933333333333333)","(31.0, 310.0, 174.0)","(8.5, 21.0, 17.454545454545453)","(91.0, 650.0, 365.0)","(3.0, 4.4, 3.2636363636363637)","(61.0, 400.0, 345.8333333333333)"
11-01-2023 20:04:31.735783,"(2.1, 3.0, 2.3210526315789473)","(3.2, 5.1, 3.933333333333333)","(31.0, 310.0, 174.0)","(8.5, 21.0, 17.454545454545453)","(91.0, 650.0, 365.0)","(3.0, 4.4, 3.2636363636363637)","(61.0, 400.0, 345.8333333333333)"
11-01-2023 20:04:33.045129,"(2.1, 3.0, 2.3210526315789473)","(3.2, 5.1, 3.933333333333333)","(31.0, 310.0, 174.0)","(8.5, 21.0, 17.454545454545453)","(91.0, 650.0, 365.0)","(3.0, 4.4, 3.2636363636363637)","(61.0, 400.0, 345.8333333333333)"
11-01-2023 20:04:34.474590,"(2.1, 3.0, 2.3210526315789473)","(3.2, 5.1, 3.933333333333333)","(31.0, 310.0, 174.0)","(8.5, 21.0, 17.454545454545453)","(91.0, 650.0, 365.0)","(3.0, 4.4, 3.2636363636363637)","(61.0, 400.0, 345.8333333333333)"
11-01-2023 20:04:35.784860,"(2.1, 3.0, 2.3210526315789473)","(3.2, 5.1, 3.933333333333333)","(31.0, 310.0, 174.0)","(8.5, 21.0, 17.454545454545453)","(91.0, 650.0, 365.0)","(3.0, 4.4, 3.2636363636363637)","(61.0, 400.0, 345.8333333333333)"
11-01-2023 20:04:37.168055,"(2.1, 3.0, 2.3210526315789473)","(3.2, 5.1, 3.933333333333333)","(31.0, 310.0, 174.0)","(8.5, 21.0, 17.454545454545453)","(91.0, 650.0, 365.0)","(3.0, 4.4, 3.2636363636363637)","(61.0, 400.0, 345.8333333333333)"
11-01-2023 20:04:38.553607,"(2.1, 3.0, 2.3210526315789473)","(3.2, 5.1, 3.933333333333333)","(31.0, 310.0, 174.0)","(8.5, 21.0, 17.454545454545453)","(91.0, 650.0, 365.0)","(3.0, 4.4, 3.2636363636363637)","(61.0, 400.0, 345.8333333333333)"
11-01-2023 20:04:39.814603,"(2.1, 3.0, 2.3210526315789473)","(3.2, 5.1, 3.933333333333333)","(31.0, 310.0, 174.0)","(8.5, 21.0, 17.454545454545453)","(91.0, 650.0, 365.0)","(3.0, 4.4, 3.2636363636363637)","(61.0, 400.0, 345.8333333333333)"
11-01-2023 20:04:41.080494,"(2.1, 3.0, 2.3210526315789473)","(3.2, 5.1, 3.933333333333333)","(31.0, 310.0, 174.0)","(8.5, 21.0, 17.454545454545453)","(91.0, 650.0, 365.0)","(3.0, 4.4, 3.2636363636363637)","(61.0, 400.0, 345.8333333333333)"
11-01-2023 20:04:42.336251,"(2.1, 3.0, 2.3210526315789473)","(3.2, 5.1, 3.933333333333333)","(31.0, 310.0, 174.0)","(8.5, 21.0, 17.454545454545453)","(91.0, 650.0, 362.5)","(3.0, 4.4, 3.2636363636363637)","(61.0, 400.0, 429.16666666666663)"
11-01-2023 20:04:43.574832,"(2.1, 3.0, 2.3210526315789473)","(3.2, 5.1, 3.933333333333333)","(31.0, 310.0, 174.0)","(8.5, 21.0, 10.028571428571428)","(91.0, 650.0, 362.5)","(3.0, 4.4, 3.566666666666667)","(61.0, 500.0, 429.16666666666663)"
11-01-2023 20:04:44.816805,"(2.1, 3.0, 2.3210526315789473)","(3.2, 5.1, 3.933333333333333)","(31.0, 310.0, 174.0)","(8.5, 21.0, 10.028571428571428)","(91.0, 650.0, 362.5)","(3.0, 4.4, 3.566666666666667)","(61.0, 500.0, 429.16666666666663)"
11-01-2023 20:04:46.024547,"(2.1, 3.0, 2.3210526315789473)","(3.2, 5.1, 3.933333333333333)","(31.0, 310.0, 174.0)","(8.5, 21.0, 10.028571428571428)","(91.0, 650.0, 362.5)","(3.0, 4.4, 3.566666666666667)","(61.0, 500.0, 429.16666666666663)"
11-01-2023 20:04:47.213299,"(2.1, 3.0, 2.3210526315789473)","(3.2, 5.1, 3.933333333333333)","(31.0, 310.0, 174.0)","(8.5, 21.0, 10.028571428571428)","(91.0, 650.0, 362.5)","(3.0, 4.4, 3.566666666666667)","(61.0, 500.0, 429.16666666666663)"
11-01-2023 20:04:48.390378,"(2.1, 3.0, 2.3210526315789473)","(3.2, 5.1, 3.933333333333333)","(31.0, 310.0, 174.0)","(8.5, 21.0, 10.028571428571428)","(91.0, 650.0, 362.5)","(3.0, 4.4, 3.566666666666667)","(61.0, 500.0, 429.16666666666663)"
11-01-2023 20:04:49.564346,"(2.1, 3.0, 2.3210526315789473)","(3.2, 5.1, 3.933333333333333)","(31.0, 310.0, 174.0)","(8.5, 21.0, 10.028571428571428)","(91.0, 650.0, 553.3333333333334)","(3.0, 4.4, 3.566666666666667)","(61.0, 500.0, 429.16666666666663)"
11-01-2023 20:04:50.841007,"(2.1, 3.0, 2.3210526315789473)","(3.2, 5.1, 3.933333333333333)","(31.0, 310.0, 174.0)","(8.5, 21.0, 10.028571428571428)","(91.0, 650.0, 362.5)","(3.0, 4.4, 3.566666666666667)","(61.0, 500.0, 429.16666666666663)"
11-01-2023 20:04:52.005653,"(2.1, 3.0, 2.3210526315789473)","(3.2, 5.1, 3.933333333333333)","(31.0, 310.0, 174.0)","(8.5, 21.0, 10.028571428571428)","(91.0, 650.0, 362.5)","(3.0, 4.4, 3.566666666666667)","(61.0, 500.0, 429.16666666666663)"
11-01-2023 20:04:53.200628,"(2.1, 3.0, 2.3210526315789473)","(3.2, 5.1, 3.933333333333333)","(31.0, 310.0, 174.0)","(8.5, 21.0, 10.028571428571428)","(91.0, 650.0, 362.5)","(3.0, 4.4, 3.566666666666667)","(61.0, 500.0, 429.16666666666663)"
11-01-2023 20:04:54.401403,"(2.1, 3.0, 2.3210526315789473)","(3.2, 5.1, 3.933333333333333)","(31.0, 310.0, 174.0)","(8.5, 21.0, 10.028571428571428)","(91.0, 650.0, 362.5)","(3.0, 4.4, 3.566666666666667)","(61.0, 500.0, 429.16666666666663)"
11-01-2023 20:04:55.578233,"(2.1, 3.0, 2.3210526315789473)","(3.2, 5.1, 3.933333333333333)","(31.0, 310.0, 174.0)","(8.5, 21.0, 10.028571428571428)","(91.0, 650.0, 362.5)","(3.0, 4.4, 3.566666666666667)","(61.0, 500.0, 429.16666666666663)"
11-01-2023 20:04:56.815209,"(2.1, 3.0, 2.3210526315789473)","(3.2, 5.1, 3.933333333333333)","(31.0, 310.0, 174.0)","(8.5, 21.0, 10.028571428571428)","(91.0, 650.0, 362.5)","(3.0, 4.4, 3.566666666666667)","(61.0, 500.0, 429.16666666666663)"
11-01-2023 20:04:57.998982,"(2.1, 3.0, 2.3210526315789473)","(3.2, 5.1, 3.933333333333333)","(31.0, 310.0, 174.0)","(8.5, 21.0, 10.028571428571428)","(91.0, 650.0, 362.5)","(3.0, 4.4, 3.566666666666667)","(61.0, 500.0, 429.16666666666663)"
11-01-2023 20:04:59.175629,"(2.1, 3.0, 2.3210526315789473)","(3.2, 5.1, 3.933333333333333)","(31.0, 310.0, 174.0)","(8.5, 21.0, 10.028571428571428)","(91.0, 650.0, 362.5)","(3.0, 4.4, 3.566666666666667)","(61.0, 500.0, 429.16666666666663)"
11-01-2023 20:05:00.386275,"(2.1, 3.0, 2.3210526315789473)","(3.2, 5.1, 3.933333333333333)","(31.0, 310.0, 174.0)","(8.5, 21.0, 10.028571428571428)","(91.0, 650.0, 362.5)","(3.0, 4.4, 3.566666666666667)","(61.0, 500.0, 429.16666666666663)"
11-01-2023 20:05:01.549869,"(2.1, 3.0, 2.3210526315789473)","(3.2, 5.1, 3.933333333333333)","(31.0, 310.0, 174.0)","(8.5, 21.0, 10.028571428571428)","(91.0, 650.0, 362.5)","(3.0, 4.4, 3.566666666666667)","(61.0, 500.0, 429.16666666666663)"
11-01-2023 20:05:02.757535,"(2.1, 3.0, 2.3210526315789473)","(3.2, 5.1, 3.933333333333333)","(31.0, 310.0, 174.0)","(8.5, 21.0, 10.028571428571428)","(91.0, 650.0, 362.5)","(3.0, 4.4, 3.566666666666667)","(61.0, 500.0, 429.16666666666663)"
11-01-2023 20:05:03.915098,"(2.1, 3.0, 2.3210526315789473)","(3.2, 5.1, 3.933333333333333)","(31.0, 310.0, 174.0)","(8.5, 21.0, 10.028571428571428)","(91.0, 650.0, 362.5)","(3.0, 4.4, 3.566666666666667)","(61.0, 500.0, 429.16666666666663)"
11-01-2023 20:05:05.061569,"(2.1, 3.0, 2.3210526315789473)","(3.2, 5.1, 3.933333333333333)","(31.0, 310.0, 174.0)","(8.5, 21.0, 10.028571428571428)","(91.0, 650.0, 362.5)","(3.0, 4.4, 3.566666666666667)","(61.0, 500.0, 429.16666666666663)"
11-01-2023 20:05:06.250698,"(2.1, 3.0, 2.3210526315789473)","(3.2, 5.1, 3.933333333333333)","(31.0, 310.0, 174.0)","(8.5, 21.0, 10.028571428571428)","(91.0, 650.0, 362.5)","(3.0, 4.4, 3.566666666666667)","(61.0, 500.0, 429.16666666666663)"
11-01-2023 20:05:07.489378,"(2.1, 3.0, 2.3210526315789473)","(3.2, 5.1, 3.933333333333333)","(31.0, 310.0, 174.0)","(8.5, 21.0, 10.028571428571428)","(91.0, 650.0, 362.5)","(3.0, 4.4, 3.566666666666667)","(61.0, 500.0, 429.16666666666663)"
11-01-2023 20:05:08.666383,"(2.1, 3.0, 2.3210526315789473)","(3.2, 5.1, 3.933333333333333)","(31.0, 310.0, 174.0)","(8.5, 21.0, 10.028571428571428)","(91.0, 650.0, 362.5)","(3.0, 4.4, 3.566666666666667)","(61.0, 500.0, 429.16666666666663)"
11-01-2023 20:05:09.809550,"(2.1, 3.0, 2.3210526315789473)","(3.2, 5.1, 3.933333333333333)","(31.0, 310.0, 174.0)","(8.5, 21.0, 10.028571428571428)","(91.0, 650.0, 362.5)","(3.0, 4.4, 3.566666666666667)","(61.0, 500.0, 429.16666666666663)"
11-01-2023 20:05:10.992082,"(2.1, 3.0, 2.3210526315789473)","(3.2, 5.1, 3.933333333333333)","(31.0, 310.0, 174.0)","(8.5, 21.0, 10.028571428571428)","(91.0, 650.0, 362.5)","(3.0, 4.4, 3.566666666666667)","(61.0, 500.0, 429.16666666666663)"
11-01-2023 20:05:12.158809,"(2.1, 3.0, 2.3210526315789473)","(3.2, 5.1, 3.933333333333333)","(31.0, 310.0, 174.0)","(8.5, 21.0, 10.028571428571428)","(91.0, 650.0, 362.5)","(3.0, 4.4, 3.566666666666667)","(61.0, 500.0, 429.16666666666663)"
11-01-2023 20:05:13.328812,"(2.1, 3.0, 2.3210526315789473)","(3.2, 5.1, 3.933333333333333)","(31.0, 310.0, 174.0)","(8.5, 21.0, 10.028571428571428)","(91.0, 650.0, 362.5)","(3.0, 4.4, 3.566666666666667)","(61.0, 500.0, 429.16666666666663)"
11-01-2023 20:05:14.455315,"(2.1, 3.0, 2.3210526315789473)","(3.2, 5.1, 3.933333333333333)","(31.0, 310.0, 174.0)","(8.5, 21.0, 10.028571428571428)","(91.0, 650.0, 362.5)","(3.0, 4.4, 3.566666666666667)","(61.0, 500.0, 429.16666666666663)"
11-01-2023 20:05:15.576208,"(2.1, 3.0, 2.3210526315789473)","(3.2, 5.1, 3.933333333333333)","(31.0, 310.0, 174.0)","(8.5, 21.0, 10.028571428571428)","(91.0, 650.0, 362.5)","(3.0, 4.4, 3.566666666666667)","(61.0, 500.0, 429.16666666666663)"
11-01-2023 20:05:16.712715,"(2.1, 3.0, 2.3210526315789473)","(3.2, 5.1, 3.933333333333333)","(31.0, 310.0, 174.0)","(8.5, 21.0, 10.028571428571428)","(91.0, 650.0, 362.5)","(3.0, 4.4, 3.566666666666667)","(61.0, 500.0, 429.16666666666663)"
11-01-2023 20:05:17.885557,"(2.1, 3.0, 2.3210526315789473)","(3.2, 5.1, 3.933333333333333)","(31.0, 310.0, 174.0)","(8.5, 21.0, 10.028571428571428)","(91.0, 650.0, 362.5)","(3.0, 4.4, 3.566666666666667)","(61.0, 500.0, 429.16666666666663)"
11-01-2023 20:05:19.050553,"(2.1, 3.0, 2.3210526315789473)","(3.2, 5.1, 3.933333333333333)","(31.0, 310.0, 174.0)","(8.5, 21.0, 10.028571428571428)","(91.0, 650.0, 362.5)","(3.0, 4.4, 3.566666666666667)","(61.0, 500.0, 429.16666666666663)"
11-01-2023 20:05:20.145098,"(2.1, 3.0, 2.3210526315789473)","(3.2, 5.1, 3.933333333333333)","(31.0, 310.0, 174.0)","(8.5, 21.0, 10.028571428571428)","(91.0, 650.0, 362.5)","(3.0, 4.4, 3.566666666666667)","(61.0, 500.0, 429.16666666666663)"
11-01-2023 20:05:21.304268,"(2.1, 3.0, 2.3210526315789473)","(3.2, 5.1, 3.933333333333333)","(31.0, 310.0, 174.0)","(8.5, 21.0, 10.028571428571428)","(91.0, 650.0, 362.5)","(3.0, 4.4, 3.566666666666667)","(61.0, 500.0, 429.16666666666663)"
11-01-2023 20:05:22.424980,"(2.1, 3.0, 2.3210526315789473)","(3.2, 5.1, 3.933333333333333)","(31.0, 310.0, 174.0)","(8.5, 21.0, 10.028571428571428)","(91.0, 650.0, 362.5)","(3.0, 4.4, 3.566666666666667)","(61.0, 500.0, 429.16666666666663)"
11-01-2023 20:05:23.588937,"(2.1, 3.0, 2.3210526315789473)","(3.2, 5.1, 3.933333333333333)","(31.0, 310.0, 174.0)","(8.5, 21.0, 10.028571428571428)","(91.0, 650.0, 362.5)","(3.0, 4.4, 3.566666666666667)","(61.0, 500.0, 429.16666666666663)"
11-01-2023 20:05:24.804154,"(2.1, 3.0, 2.3210526315789473)","(3.2, 5.1, 3.933333333333333)","(31.0, 310.0, 174.0)","(8.5, 21.0, 10.028571428571428)","(91.0, 650.0, 362.5)","(3.0, 4.4, 3.566666666666667)","(61.0, 500.0, 429.16666666666663)"
11-01-2023 20:05:26.020412,"(2.1, 3.0, 2.3210526315789473)","(3.2, 5.1, 3.933333333333333)","(31.0, 310.0, 174.0)","(8.5, 21.0, 10.028571428571428)","(91.0, 650.0, 362.5)","(3.0, 4.4, 3.566666666666667)","(61.0, 500.0, 429.16666666666663)"
11-01-2023 20:05:27.200925,"(2.1, 3.0, 2.3210526315789473)","(3.2, 5.1, 3.933333333333333)","(31.0, 310.0, 174.0)","(8.5, 21.0, 10.028571428571428)","(91.0, 650.0, 362.5)","(3.0, 4.4, 3.566666666666667)","(61.0, 500.0, 429.16666666666663)"
11-01-2023 20:05:28.607639,"(2.1, 3.0, 2.3210526315789473)","(3.2, 5.1, 4.684374999999999)","(31.0, 310.0, 174.0)","(8.5, 21.0, 10.028571428571428)","(91.0, 650.0, 362.5)","(3.0, 4.4, 3.566666666666667)","(61.0, 500.0, 429.16666666666663)"
11-01-2023 20:05:29.869359,"(2.1, 3.0, 2.3210526315789473)","(3.2, 5.1, 3.8049999999999997)","(31.0, 310.0, 174.0)","(8.5, 21.0, 10.028571428571428)","(91.0, 650.0, 362.5)","(3.0, 4.4, 3.566666666666667)","(61.0, 500.0, 429.16666666666663)"
11-01-2023 20:05:31.169611,"(2.1, 3.0, 2.3210526315789473)","(3.2, 5.1, 3.8049999999999997)","(31.0, 310.0, 174.0)","(8.5, 21.0, 10.028571428571428)","(91.0, 650.0, 362.5)","(3.0, 4.4, 3.566666666666667)","(61.0, 500.0, 429.16666666666663)"
11-01-2023 20:05:32.283554,"(2.1, 3.0, 2.3210526315789473)","(3.2, 5.1, 3.8049999999999997)","(31.0, 310.0, 174.0)","(8.5, 21.0, 10.028571428571428)","(91.0, 650.0, 362.5)","(3.0, 4.4, 3.566666666666667)","(61.0, 500.0, 429.16666666666663)"
11-01-2023 20:05:33.474355,"(2.1, 3.0, 2.3210526315789473)","(3.2, 5.1, 3.56875)","(31.0, 310.0, 174.0)","(8.5, 21.0, 10.028571428571428)","(91.0, 650.0, 362.5)","(3.0, 4.4, 3.566666666666667)","(61.0, 500.0, 429.16666666666663)"
11-01-2023 20:05:34.662834,"(2.1, 3.0, 2.3210526315789473)","(3.2, 5.1, 3.56875)","(31.0, 310.0, 174.0)","(8.5, 21.0, 10.028571428571428)","(91.0, 650.0, 362.5)","(3.0, 4.4, 3.566666666666667)","(61.0, 500.0, 429.16666666666663)"
11-01-2023 20:05:35.833984,"(2.1, 3.0, 2.3210526315789473)","(3.2, 5.1, 3.56875)","(31.0, 310.0, 174.0)","(8.5, 21.0, 10.028571428571428)","(91.0, 650.0, 362.5)","(3.0, 4.4, 3.566666666666667)","(61.0, 500.0, 429.16666666666663)"
11-01-2023 20:05:36.978802,"(2.1, 3.0, 2.3210526315789473)","(3.2, 5.1, 3.56875)","(31.0, 310.0, 174.0)","(8.5, 21.0, 10.028571428571428)","(91.0, 650.0, 553.3333333333334)","(3.0, 4.4, 3.566666666666667)","(61.0, 500.0, 429.16666666666663)"
11-01-2023 20:05:38.111314,"(2.1, 3.0, 2.3210526315789473)","(3.2, 5.1, 3.56875)","(31.0, 310.0, 174.0)","(8.5, 21.0, 10.028571428571428)","(91.0, 650.0, 362.5)","(3.0, 4.4, 3.566666666666667)","(61.0, 500.0, 429.16666666666663)"
11-01-2023 20:05:39.311823,"(2.1, 3.0, 2.3210526315789473)","(3.2, 5.1, 3.56875)","(31.0, 310.0, 174.0)","(8.5, 21.0, 10.028571428571428)","(91.0, 650.0, 362.5)","(3.0, 4.4, 3.566666666666667)","(61.0, 500.0, 429.16666666666663)"
11-01-2023 20:05:40.489760,"(2.1, 3.0, 2.3210526315789473)","(3.2, 5.1, 3.56875)","(31.0, 310.0, 174.0)","(8.5, 21.0, 14.01818181818182)","(91.0, 650.0, 536.0)","(3.0, 4.4, 3.566666666666667)","(61.0, 500.0, 457.5)"
11-01-2023 20:05:41.613667,"(2.1, 3.0, 2.3210526315789473)","(3.2, 5.1, 3.56875)","(31.0, 310.0, 174.0)","(8.5, 21.0, 14.01818181818182)","(91.0, 650.0, 536.0)","(3.0, 4.4, 3.566666666666667)","(61.0, 500.0, 457.5)"
11-01-2023 20:05:42.683464,"(2.1, 3.0, 2.3210526315789473)","(3.2, 5.1, 3.56875)","(31.0, 310.0, 174.0)","(8.5, 21.0, 14.01818181818182)","(91.0, 650.0, 536.0)","(3.0, 4.4, 3.566666666666667)","(61.0, 500.0, 457.5)"
11-01-2023 20:05:43.817922,"(2.1, 3.0, 2.3210526315789473)","(3.2, 5.1, 3.56875)","(31.0, 310.0, 174.0)","(8.5, 21.0, 14.01818181818182)","(91.0, 650.0, 536.0)","(3.0, 4.4, 3.566666666666667)","(61.0, 500.0, 457.5)"
11-01-2023 20:05:45.044990,"(2.1, 3.0, 2.3210526315789473)","(3.2, 5.1, 3.56875)","(31.0, 310.0, 174.0)","(8.5, 21.0, 14.01818181818182)","(91.0, 650.0, 536.0)","(3.0, 4.4, 3.566666666666667)","(61.0, 500.0, 457.5)"
11-01-2023 20:05:46.209189,"(2.1, 3.0, 2.3210526315789473)","(3.2, 5.1, 3.56875)","(31.0, 310.0, 174.0)","(8.5, 21.0, 14.01818181818182)","(91.0, 650.0, 536.0)","(3.0, 4.4, 3.566666666666667)","(61.0, 500.0, 452.77777777777777)"
11-01-2023 20:05:47.339566,"(2.1, 3.0, 2.3210526315789473)","(3.2, 5.1, 3.56875)","(31.0, 310.0, 174.0)","(8.5, 21.0, 14.01818181818182)","(91.0, 650.0, 536.0)","(3.0, 4.4, 3.566666666666667)","(61.0, 500.0, 457.5)"
11-01-2023 20:05:48.459763,"(2.1, 3.0, 2.3210526315789473)","(3.2, 5.1, 3.56875)","(31.0, 310.0, 174.0)","(8.5, 21.0, 14.01818181818182)","(91.0, 650.0, 536.0)","(3.0, 4.4, 3.566666666666667)","(61.0, 500.0, 457.5)"
11-01-2023 20:05:49.642596,"(2.1, 3.0, 2.3210526315789473)","(3.2, 5.1, 3.56875)","(31.0, 310.0, 174.0)","(8.5, 21.0, 14.01818181818182)","(91.0, 650.0, 536.0)","(3.0, 4.4, 3.566666666666667)","(61.0, 500.0, 457.5)"
11-01-2023 20:05:50.875078,"(2.1, 3.0, 2.3210526315789473)","(3.2, 5.1, 3.56875)","(31.0, 310.0, 174.0)","(8.5, 21.0, 14.01818181818182)","(91.0, 650.0, 536.0)","(3.0, 4.4, 3.566666666666667)","(61.0, 500.0, 457.5)"
11-01-2023 20:05:52.163309,"(2.1, 3.0, 2.3210526315789473)","(3.2, 5.1, 3.56875)","(31.0, 310.0, 174.0)","(8.5, 21.0, 14.01818181818182)","(91.0, 650.0, 536.0)","(3.0, 4.4, 3.566666666666667)","(61.0, 500.0, 457.5)"
11-01-2023 20:05:53.425963,"(2.1, 3.0, 2.3210526315789473)","(3.2, 5.1, 3.56875)","(31.0, 310.0, 174.0)","(8.5, 21.0, 14.01818181818182)","(91.0, 650.0, 536.0)","(3.0, 4.4, 3.566666666666667)","(61.0, 500.0, 457.5)"
11-01-2023 20:05:54.679433,"(2.1, 3.0, 2.3210526315789473)","(3.2, 5.1, 3.56875)","(31.0, 310.0, 174.0)","(8.5, 21.0, 14.01818181818182)","(91.0, 650.0, 536.0)","(3.0, 4.4, 3.566666666666667)","(61.0, 500.0, 457.5)"
11-01-2023 20:05:55.832312,"(2.1, 3.0, 2.3210526315789473)","(3.2, 5.1, 3.56875)","(31.0, 310.0, 174.0)","(8.5, 21.0, 14.01818181818182)","(91.0, 650.0, 536.0)","(3.0, 4.4, 3.566666666666667)","(61.0, 500.0, 457.5)"
11-01-2023 20:05:57.017459,"(2.1, 3.0, 2.3210526315789473)","(3.2, 5.1, 3.56875)","(31.0, 310.0, 174.0)","(8.5, 21.0, 14.01818181818182)","(91.0, 650.0, 536.0)","(3.0, 4.4, 3.566666666666667)","(61.0, 500.0, 457.5)"
11-01-2023 20:05:58.240569,"(2.1, 3.0, 2.3210526315789473)","(3.2, 5.1, 3.56875)","(31.0, 310.0, 174.0)","(8.5, 21.0, 14.01818181818182)","(91.0, 650.0, 536.0)","(3.0, 4.4, 3.566666666666667)","(61.0, 500.0, 457.5)"
11-01-2023 20:05:59.428083,"(2.1, 3.0, 2.3210526315789473)","(3.2, 5.1, 3.56875)","(31.0, 310.0, 174.0)","(8.5, 21.0, 14.01818181818182)","(91.0, 650.0, 536.0)","(3.0, 4.4, 3.566666666666667)","(61.0, 500.0, 457.5)"
11-01-2023 20:06:00.592355,"(2.1, 3.0, 2.3210526315789473)","(3.2, 5.1, 3.56875)","(31.0, 310.0, 174.0)","(8.5, 21.0, 14.01818181818182)","(91.0, 650.0, 536.0)","(3.0, 4.4, 3.566666666666667)","(61.0, 500.0, 457.5)"
11-01-2023 20:06:01.849985,"(2.1, 3.0, 2.3210526315789473)","(3.2, 5.1, 3.56875)","(31.0, 310.0, 174.0)","(8.5, 21.0, 14.01818181818182)","(91.0, 650.0, 536.0)","(3.0, 4.4, 3.566666666666667)","(61.0, 500.0, 457.5)"
11-01-2023 20:06:03.036270,"(2.1, 3.0, 2.3210526315789473)","(3.2, 5.1, 3.56875)","(31.0, 310.0, 174.0)","(8.5, 21.0, 14.01818181818182)","(91.0, 650.0, 536.0)","(3.0, 4.4, 3.566666666666667)","(61.0, 500.0, 457.5)"
11-01-2023 20:06:04.241042,"(2.1, 3.0, 2.3210526315789473)","(3.2, 5.1, 3.56875)","(31.0, 310.0, 174.0)","(8.5, 21.0, 14.01818181818182)","(91.0, 650.0, 536.0)","(3.0, 4.4, 3.566666666666667)","(61.0, 500.0, 457.5)"
11-01-2023 20:06:05.568842,"(2.1, 3.0, 2.3210526315789473)","(3.2, 5.1, 3.56875)","(31.0, 310.0, 174.0)","(8.5, 21.0, 14.01818181818182)","(91.0, 650.0, 536.0)","(3.0, 4.4, 3.566666666666667)","(61.0, 500.0, 290.0)"
11-01-2023 20:06:06.835029,"(2.1, 3.0, 2.3210526315789473)","(3.2, 5.1, 3.56875)","(31.0, 310.0, 174.0)","(8.5, 21.0, 14.01818181818182)","(91.0, 650.0, 536.0)","(3.0, 4.4, 3.566666666666667)","(61.0, 500.0, 290.0)"
11-01-2023 20:06:08.047929,"(2.1, 3.0, 2.3210526315789473)","(3.2, 5.1, 3.56875)","(31.0, 310.0, 174.0)","(8.5, 21.0, 14.01818181818182)","(91.0, 650.0, 536.0)","(3.0, 4.4, 3.566666666666667)","(61.0, 500.0, 290.0)"
11-01-2023 20:06:09.430533,"(2.1, 3.0, 2.3210526315789473)","(3.2, 5.1, 3.56875)","(31.0, 310.0, 174.0)","(8.5, 21.0, 14.01818181818182)","(91.0, 650.0, 536.0)","(3.0, 4.4, 3.566666666666667)","(61.0, 500.0, 290.0)"
11-01-2023 20:06:10.628132,"(2.1, 3.0, 2.3210526315789473)","(3.2, 5.1, 3.56875)","(31.0, 310.0, 174.0)","(8.5, 21.0, 14.01818181818182)","(91.0, 650.0, 536.0)","(3.0, 4.4, 3.566666666666667)","(61.0, 500.0, 290.0)"
