,Much More Torque,Rinnero,Bjorn Ironside,Duke Of James,Stratum Chief,Romantic Approach,Taylas One,Uninsurabal,Escaped Prisoner,Iama Princess
09-01-2023 15:20:10.449958,"(3.1, 3.65, 3.6029411764705883)","(8.0, 9.8, 9.622222222222224)","(12.0, 20.0, 18.25)","(17.0, 40.0, 36.0)","(6.5, 7.8, 7.622222222222223)","(21.0, 29.0, 28.555555555555557)","(7.0, 13.5, 12.166666666666666)","(8.0, 11.0, 9.892307692307693)","(51.0, 65.0, 61.6)","(5.5, 6.4, 6.290909090909091)"
09-01-2023 15:20:11.930394,"(3.1, 3.65, 3.6029411764705883)","(8.0, 9.8, 9.622222222222224)","(12.0, 20.0, 18.25)","(17.0, 40.0, 37.77777777777778)","(6.5, 7.8, 7.676923076923077)","(21.0, 29.0, 28.555555555555557)","(7.0, 13.5, 12.166666666666666)","(8.0, 11.0, 9.892307692307693)","(51.0, 65.0, 61.6)","(5.5, 6.4, 6.290909090909091)"
09-01-2023 15:20:13.453008,"(3.1, 3.65, 3.6029411764705883)","(8.0, 9.8, 9.622222222222224)","(12.0, 20.0, 18.25)","(17.0, 40.0, 37.77777777777778)","(6.5, 7.8, 7.676923076923077)","(21.0, 29.0, 28.555555555555557)","(7.0, 13.5, 12.166666666666666)","(8.0, 11.0, 10.152941176470588)","(51.0, 65.0, 61.6)","(5.5, 6.4, 6.290909090909091)"
09-01-2023 15:20:14.893322,"(3.1, 3.65, 3.6029411764705883)","(8.0, 9.8, 9.622222222222224)","(12.0, 20.0, 18.25)","(17.0, 40.0, 37.77777777777778)","(6.5, 7.8, 7.676923076923077)","(21.0, 29.0, 28.64516129032258)","(7.0, 13.5, 12.166666666666666)","(8.0, 11.0, 10.152941176470588)","(51.0, 65.0, 61.6)","(5.5, 6.4, 6.290909090909091)"
09-01-2023 15:20:16.334684,"(3.1, 3.65, 3.591764705882353)","(8.0, 9.8, 9.622222222222224)","(12.0, 20.0, 17.454545454545453)","(17.0, 40.0, 37.77777777777778)","(6.5, 7.8, 7.571428571428571)","(21.0, 29.0, 28.64516129032258)","(7.0, 13.5, 12.166666666666666)","(8.0, 11.0, 10.5)","(51.0, 65.0, 61.6)","(5.5, 6.4, 6.290909090909091)"
09-01-2023 15:20:17.729123,"(3.1, 3.65, 3.591764705882353)","(8.0, 9.8, 9.622222222222224)","(12.0, 20.0, 17.454545454545453)","(17.0, 40.0, 37.77777777777778)","(6.5, 7.8, 7.571428571428571)","(21.0, 29.0, 28.64516129032258)","(7.0, 13.5, 12.166666666666666)","(8.0, 11.0, 10.5)","(51.0, 65.0, 61.6)","(5.5, 6.4, 6.290909090909091)"
09-01-2023 15:20:19.090190,"(3.1, 3.65, 3.591764705882353)","(8.0, 9.8, 9.622222222222224)","(12.0, 20.0, 17.454545454545453)","(17.0, 40.0, 37.77777777777778)","(6.5, 7.8, 7.571428571428571)","(21.0, 29.0, 28.64516129032258)","(7.0, 13.5, 12.166666666666666)","(8.0, 11.0, 10.5)","(51.0, 65.0, 61.6)","(5.5, 6.4, 6.290909090909091)"
09-01-2023 15:20:20.508615,"(3.1, 3.65, 3.591764705882353)","(8.0, 9.8, 9.586666666666668)","(12.0, 20.0, 18.363636363636363)","(17.0, 40.0, 36.0)","(6.5, 7.8, 7.666666666666666)","(21.0, 29.0, 28.833333333333332)","(7.0, 13.5, 12.166666666666666)","(8.0, 11.0, 10.5)","(51.0, 65.0, 61.6)","(5.5, 6.4, 6.25)"
09-01-2023 15:20:21.960513,"(3.1, 3.65, 3.5865384615384617)","(8.0, 9.8, 9.586666666666668)","(12.0, 20.0, 18.363636363636363)","(17.0, 40.0, 37.5)","(6.5, 7.8, 7.6)","(21.0, 29.0, 28.833333333333332)","(7.0, 13.5, 12.166666666666666)","(8.0, 11.0, 9.836363636363636)","(51.0, 65.0, 61.6)","(5.5, 6.4, 6.290909090909091)"
09-01-2023 15:20:23.396891,"(3.1, 3.65, 3.592441860465116)","(8.0, 9.8, 9.533333333333333)","(12.0, 20.0, 17.666666666666668)","(17.0, 40.0, 37.5)","(6.5, 7.8, 7.6)","(21.0, 29.0, 28.833333333333332)","(7.0, 13.5, 12.166666666666666)","(8.0, 11.0, 10.146666666666667)","(51.0, 65.0, 61.6)","(5.5, 6.4, 6.32)"
09-01-2023 15:20:24.799055,"(3.1, 3.6, 3.5779411764705884)","(8.0, 9.8, 9.463157894736842)","(12.0, 20.0, 17.666666666666668)","(17.0, 40.0, 35.45454545454545)","(6.5, 7.8, 7.761904761904762)","(21.0, 29.0, 28.833333333333332)","(7.0, 13.5, 10.100000000000001)","(8.0, 11.0, 10.146666666666667)","(51.0, 65.0, 58.73684210526316)","(5.5, 6.4, 7.391304347826087)"
09-01-2023 15:20:26.133466,"(3.1, 3.6, 3.5727272727272728)","(8.0, 9.8, 9.463157894736842)","(12.0, 20.0, 17.666666666666668)","(17.0, 40.0, 43.5)","(6.5, 7.8, 7.764444444444444)","(21.0, 29.0, 28.833333333333332)","(7.0, 11.0, 12.59090909090909)","(8.0, 11.0, 9.836363636363636)","(51.0, 65.0, 61.6)","(5.5, 7.6, 6.914285714285715)"
09-01-2023 15:20:27.442087,"(3.1, 3.6, 3.5727272727272728)","(8.0, 9.8, 9.463157894736842)","(12.0, 20.0, 17.59090909090909)","(17.0, 48.0, 38.4)","(6.5, 7.8, 7.764444444444444)","(21.0, 29.0, 28.833333333333332)","(7.0, 13.5, 12.59090909090909)","(8.0, 11.0, 9.836363636363636)","(51.0, 65.0, 60.36363636363636)","(5.5, 7.6, 7.3)"
09-01-2023 15:20:28.730228,"(3.1, 3.6, 3.5727272727272728)","(8.0, 9.8, 9.382608695652173)","(12.0, 19.5, 17.59090909090909)","(17.0, 44.0, 38.4)","(6.5, 7.8, 7.558974358974359)","(21.0, 29.0, 28.833333333333332)","(7.0, 13.5, 12.166666666666666)","(8.0, 11.0, 9.836363636363636)","(51.0, 65.0, 60.36363636363636)","(5.5, 7.6, 7.466666666666667)"
09-01-2023 15:20:30.058477,"(3.1, 3.6, 3.5727272727272728)","(8.0, 9.8, 9.382608695652173)","(12.0, 19.5, 17.357142857142858)","(17.0, 44.0, 39.0)","(6.5, 7.6, 7.548387096774193)","(21.0, 29.0, 28.833333333333332)","(7.0, 13.0, 12.0)","(8.0, 11.0, 10.146666666666667)","(51.0, 65.0, 60.36363636363636)","(5.5, 7.6, 7.466666666666667)"
09-01-2023 15:20:31.387629,"(3.1, 3.55, 3.5)","(8.0, 9.8, 9.463157894736842)","(12.0, 19.5, 17.357142857142858)","(17.0, 42.0, 39.0)","(6.5, 7.6, 7.548387096774193)","(21.0, 29.0, 28.833333333333332)","(7.0, 13.0, 12.0)","(8.0, 11.0, 10.146666666666667)","(51.0, 65.0, 60.36363636363636)","(5.5, 7.6, 7.466666666666667)"
09-01-2023 15:20:32.719743,"(3.1, 3.55, 3.5)","(8.0, 9.8, 9.463157894736842)","(12.0, 19.5, 17.357142857142858)","(17.0, 42.0, 39.0)","(6.5, 7.6, 7.548387096774193)","(21.0, 29.0, 28.833333333333332)","(7.0, 13.0, 12.0)","(8.0, 11.0, 10.146666666666667)","(51.0, 65.0, 60.36363636363636)","(5.5, 7.6, 7.466666666666667)"
09-01-2023 15:20:34.081565,"(3.1, 3.55, 3.5)","(8.0, 9.8, 9.463157894736842)","(12.0, 19.5, 17.357142857142858)","(17.0, 40.0, 37.5)","(6.5, 7.6, 7.548387096774193)","(21.0, 29.0, 28.833333333333332)","(7.0, 13.0, 12.0)","(8.0, 11.0, 10.146666666666667)","(51.0, 65.0, 60.36363636363636)","(5.5, 7.6, 7.466666666666667)"
09-01-2023 15:20:35.594450,"(3.1, 3.55, 3.5)","(8.0, 9.8, 9.463157894736842)","(12.0, 19.5, 17.357142857142858)","(17.0, 40.0, 37.5)","(6.5, 7.6, 7.523809523809524)","(21.0, 29.0, 28.733333333333334)","(7.0, 13.0, 11.545454545454545)","(8.0, 11.0, 10.146666666666667)","(51.0, 65.0, 52.30769230769231)","(5.5, 7.6, 7.466666666666667)"
09-01-2023 15:20:36.989499,"(3.1, 3.55, 3.53)","(8.0, 9.8, 9.363636363636363)","(12.0, 19.5, 18.5)","(17.0, 40.0, 33.0)","(6.5, 7.6, 7.211764705882353)","(21.0, 29.0, 28.733333333333334)","(7.0, 12.0, 11.48)","(8.0, 11.0, 10.28888888888889)","(51.0, 55.0, 52.857142857142854)","(5.5, 7.6, 6.714285714285714)"
09-01-2023 15:20:38.331838,"(3.1, 3.55, 3.53)","(8.0, 9.8, 9.363636363636363)","(12.0, 19.5, 18.5)","(17.0, 36.0, 33.0)","(6.5, 7.4, 7.211764705882353)","(21.0, 29.0, 28.733333333333334)","(7.0, 12.0, 11.48)","(8.0, 11.0, 10.28888888888889)","(51.0, 55.0, 52.857142857142854)","(5.5, 7.2, 6.836363636363636)"
09-01-2023 15:20:39.832141,"(3.1, 3.55, 3.53)","(8.0, 9.8, 9.363636363636363)","(12.0, 19.5, 18.5)","(17.0, 36.0, 33.0)","(6.5, 7.4, 7.211764705882353)","(21.0, 29.0, 28.733333333333334)","(7.0, 12.0, 11.48)","(8.0, 11.0, 10.466666666666667)","(51.0, 55.0, 52.857142857142854)","(5.5, 7.2, 6.836363636363636)"
09-01-2023 15:20:41.149169,"(3.1, 3.55, 3.53)","(8.0, 9.8, 9.363636363636363)","(12.0, 19.5, 18.5)","(17.0, 36.0, 33.0)","(6.5, 7.4, 7.211764705882353)","(21.0, 29.0, 28.733333333333334)","(7.0, 12.0, 11.48)","(8.0, 11.0, 10.28888888888889)","(51.0, 55.0, 52.857142857142854)","(5.5, 7.2, 6.859999999999999)"
09-01-2023 15:20:42.474826,"(3.1, 3.55, 3.53)","(8.0, 9.8, 9.363636363636363)","(12.0, 19.5, 18.5)","(17.0, 36.0, 33.0)","(6.5, 7.4, 7.211764705882353)","(21.0, 29.0, 28.733333333333334)","(7.0, 12.0, 11.8)","(8.0, 11.0, 10.28888888888889)","(51.0, 55.0, 52.857142857142854)","(5.5, 7.2, 6.836363636363636)"
09-01-2023 15:20:43.915408,"(3.1, 3.55, 3.53)","(8.0, 9.8, 9.363636363636363)","(12.0, 19.5, 18.5)","(17.0, 36.0, 33.0)","(6.5, 7.4, 7.287719298245614)","(21.0, 29.0, 28.733333333333334)","(7.0, 12.0, 11.8)","(8.0, 11.0, 10.466666666666667)","(51.0, 55.0, 52.857142857142854)","(5.5, 7.2, 6.836363636363636)"
09-01-2023 15:20:45.315842,"(3.1, 3.55, 3.53)","(8.0, 9.8, 9.224489795918366)","(12.0, 19.5, 18.5)","(17.0, 36.0, 33.0)","(6.5, 7.4, 7.287719298245614)","(21.0, 29.0, 28.733333333333334)","(7.0, 12.0, 11.625)","(8.0, 11.0, 10.466666666666667)","(51.0, 55.0, 52.857142857142854)","(5.5, 7.2, 6.699999999999999)"
09-01-2023 15:20:46.715353,"(3.1, 3.55, 3.53)","(8.0, 10.0, 9.224489795918366)","(12.0, 19.5, 18.5)","(17.0, 36.0, 33.0)","(6.5, 7.4, 7.287719298245614)","(21.0, 29.0, 28.733333333333334)","(7.0, 12.0, 11.625)","(8.0, 11.0, 10.466666666666667)","(51.0, 55.0, 52.857142857142854)","(5.5, 7.2, 6.736363636363636)"
09-01-2023 15:20:47.996926,"(3.1, 3.55, 3.533333333333333)","(8.0, 10.0, 9.424242424242424)","(12.0, 19.5, 18.5)","(17.0, 36.0, 33.0)","(6.5, 7.4, 7.287719298245614)","(21.0, 29.0, 28.733333333333334)","(7.0, 12.0, 11.625)","(8.0, 11.0, 10.466666666666667)","(51.0, 55.0, 52.857142857142854)","(5.5, 7.2, 6.72)"
09-01-2023 15:20:49.250160,"(3.1, 3.55, 3.4855555555555555)","(8.0, 10.0, 9.424)","(12.0, 19.5, 18.5)","(17.0, 36.0, 33.0)","(6.5, 7.4, 7.273333333333333)","(21.0, 29.0, 28.733333333333334)","(7.0, 12.0, 11.625)","(8.0, 11.0, 10.466666666666667)","(51.0, 55.0, 52.857142857142854)","(5.5, 7.2, 6.72)"
09-01-2023 15:20:50.579390,"(3.2, 3.55, 3.4855555555555555)","(7.5, 10.0, 9.424)","(12.0, 19.5, 18.5)","(18.0, 36.0, 33.0)","(6.5, 7.4, 7.182857142857143)","(21.0, 29.0, 28.733333333333334)","(7.5, 12.0, 11.625)","(7.5, 11.0, 10.466666666666667)","(41.0, 55.0, 52.857142857142854)","(5.0, 7.2, 6.736363636363636)"
09-01-2023 15:20:51.837570,"(3.2, 3.55, 3.5051724137931033)","(7.5, 10.0, 9.424)","(12.0, 18.5, 18.323529411764707)","(18.0, 36.0, 33.0)","(6.5, 7.4, 7.038095238095238)","(21.0, 29.0, 28.733333333333334)","(7.5, 12.0, 10.565217391304348)","(7.5, 11.0, 10.466666666666667)","(41.0, 55.0, 52.857142857142854)","(5.0, 7.2, 6.792)"
09-01-2023 15:20:53.097970,"(3.2, 3.6, 3.5482758620689654)","(7.5, 10.0, 9.424)","(12.0, 18.5, 18.022727272727273)","(18.0, 36.0, 33.0)","(6.5, 7.4, 7.038095238095238)","(21.0, 29.0, 28.733333333333334)","(7.5, 11.0, 10.565217391304348)","(7.5, 11.0, 10.466666666666667)","(41.0, 55.0, 52.857142857142854)","(5.0, 7.2, 6.792)"
09-01-2023 15:20:54.337238,"(3.2, 3.6, 3.5482758620689654)","(7.5, 10.0, 9.446153846153846)","(12.0, 18.5, 18.022727272727273)","(18.0, 36.0, 33.0)","(6.5, 7.4, 7.038095238095238)","(21.0, 29.0, 28.733333333333334)","(7.5, 11.0, 10.565217391304348)","(7.5, 11.0, 10.578947368421053)","(41.0, 55.0, 49.3)","(5.0, 7.2, 6.792)"
09-01-2023 15:20:55.634715,"(3.2, 3.6, 3.5482758620689654)","(7.5, 10.0, 9.446153846153846)","(12.0, 18.5, 18.022727272727273)","(18.0, 36.0, 33.0)","(6.5, 7.4, 7.069565217391305)","(21.0, 29.0, 28.733333333333334)","(7.5, 11.0, 10.565217391304348)","(7.5, 11.0, 10.636363636363637)","(41.0, 50.0, 49.3)","(5.0, 7.2, 6.792)"
09-01-2023 15:20:57.386609,"(3.2, 3.6, 3.5482758620689654)","(7.5, 10.0, 9.446153846153846)","(12.0, 18.5, 18.022727272727273)","(18.0, 36.0, 33.0)","(6.5, 7.4, 7.069565217391305)","(21.0, 29.0, 28.733333333333334)","(7.5, 11.0, 10.565217391304348)","(7.5, 11.0, 10.222222222222221)","(41.0, 50.0, 68.6470588235294)","(5.0, 7.2, 6.822222222222222)"
09-01-2023 15:20:58.979413,"(3.2, 3.6, 3.5482758620689654)","(7.5, 10.0, 9.446153846153846)","(12.0, 18.5, 18.022727272727273)","(18.0, 36.0, 39.2)","(6.5, 7.4, 7.069565217391305)","(21.0, 29.0, 28.733333333333334)","(7.5, 11.0, 10.314285714285715)","(7.5, 11.0, 10.5)","(41.0, 75.0, 54.611111111111114)","(5.0, 7.2, 6.822222222222222)"
09-01-2023 15:21:00.523187,"(3.2, 3.6, 3.5482758620689654)","(7.5, 10.0, 9.446153846153846)","(12.0, 18.5, 18.022727272727273)","(18.0, 50.0, 42.5)","(6.5, 7.4, 7.069565217391305)","(21.0, 29.0, 28.733333333333334)","(7.5, 11.0, 10.25)","(7.5, 11.0, 10.5)","(41.0, 55.0, 54.5)","(5.0, 7.2, 6.822222222222222)"
09-01-2023 15:21:01.985459,"(3.2, 3.6, 3.5285714285714285)","(7.5, 10.0, 9.623529411764705)","(12.0, 18.5, 18.022727272727273)","(18.0, 46.0, 42.285714285714285)","(6.5, 7.4, 6.992857142857143)","(21.0, 29.0, 28.733333333333334)","(7.5, 11.0, 10.275862068965518)","(7.5, 11.0, 10.09090909090909)","(41.0, 55.0, 54.5)","(5.0, 7.2, 6.904347826086957)"
09-01-2023 15:21:03.377807,"(3.2, 3.6, 3.5285714285714285)","(7.5, 10.0, 9.637735849056604)","(12.0, 18.5, 18.666666666666668)","(18.0, 44.0, 36.5)","(6.5, 7.4, 7.069565217391305)","(21.0, 29.0, 30.357142857142858)","(7.5, 11.0, 10.34375)","(7.5, 11.0, 9.278260869565218)","(41.0, 55.0, 54.63157894736842)","(5.0, 7.2, 6.951724137931034)"
09-01-2023 15:21:04.706401,"(3.2, 3.6, 3.5318181818181817)","(7.5, 10.0, 9.637735849056604)","(12.0, 19.0, 18.666666666666668)","(18.0, 44.0, 38.0)","(6.5, 7.4, 7.228571428571429)","(21.0, 34.0, 31.88235294117647)","(7.5, 11.0, 10.4)","(7.5, 9.8, 9.48)","(41.0, 55.0, 54.53333333333333)","(5.0, 7.2, 7.173333333333334)"
09-01-2023 15:21:06.039528,"(3.2, 3.6, 3.5318181818181817)","(7.5, 10.0, 9.637735849056604)","(12.0, 19.0, 18.727272727272727)","(18.0, 44.0, 38.0)","(6.5, 7.4, 7.228571428571429)","(21.0, 34.0, 32.2)","(7.5, 11.0, 10.451612903225806)","(7.5, 9.8, 9.363636363636363)","(41.0, 55.0, 54.166666666666664)","(5.0, 7.2, 7.094736842105263)"
09-01-2023 15:21:07.414189,"(3.2, 3.6, 3.5318181818181817)","(7.5, 10.0, 9.612121212121211)","(12.0, 19.0, 18.727272727272727)","(18.0, 44.0, 38.0)","(6.5, 7.4, 7.228571428571429)","(21.0, 34.0, 32.2)","(7.5, 11.0, 10.318181818181818)","(7.5, 9.8, 9.363636363636363)","(41.0, 55.0, 54.166666666666664)","(5.0, 7.2, 7.186206896551724)"
09-01-2023 15:21:08.750350,"(3.2, 3.6, 3.5318181818181817)","(7.5, 10.0, 9.612121212121211)","(12.0, 19.0, 18.4)","(18.0, 44.0, 38.0)","(6.5, 7.4, 7.228571428571429)","(21.0, 34.0, 32.2)","(7.5, 10.5, 10.318181818181818)","(7.5, 9.8, 9.363636363636363)","(41.0, 55.0, 54.166666666666664)","(5.0, 7.2, 7.186206896551724)"
09-01-2023 15:21:10.041943,"(3.2, 3.6, 3.5318181818181817)","(7.5, 10.0, 9.612121212121211)","(12.0, 19.0, 18.4)","(18.0, 44.0, 38.0)","(6.5, 7.4, 7.228571428571429)","(21.0, 34.0, 32.2)","(7.5, 10.5, 10.318181818181818)","(7.5, 9.8, 9.363636363636363)","(41.0, 55.0, 54.166666666666664)","(5.0, 7.2, 7.186206896551724)"
09-01-2023 15:21:11.282067,"(3.2, 3.6, 3.5318181818181817)","(7.5, 10.0, 9.612121212121211)","(12.0, 19.0, 18.4)","(18.0, 44.0, 41.69230769230769)","(6.5, 7.4, 7.228571428571429)","(21.0, 34.0, 32.2)","(7.5, 10.5, 10.318181818181818)","(7.5, 9.8, 9.363636363636363)","(41.0, 55.0, 54.166666666666664)","(5.0, 7.2, 7.13939393939394)"
09-01-2023 15:21:12.430185,"(3.2, 3.6, 3.5318181818181817)","(7.5, 10.0, 9.641121495327102)","(12.0, 19.0, 18.4)","(18.0, 44.0, 41.69230769230769)","(6.5, 7.4, 7.228571428571429)","(21.0, 34.0, 32.2)","(7.5, 10.5, 10.318181818181818)","(7.5, 9.8, 9.363636363636363)","(41.0, 55.0, 54.166666666666664)","(5.0, 7.2, 7.13939393939394)"
09-01-2023 15:21:13.635617,"(3.2, 3.6, 3.5318181818181817)","(7.5, 10.0, 9.641121495327102)","(12.0, 19.0, 18.4)","(18.0, 44.0, 41.69230769230769)","(6.5, 7.4, 7.228571428571429)","(21.0, 34.0, 32.2)","(7.5, 10.5, 10.318181818181818)","(7.5, 9.8, 9.363636363636363)","(41.0, 55.0, 54.166666666666664)","(5.0, 7.2, 7.13939393939394)"
09-01-2023 15:21:14.833993,"(3.2, 3.6, 3.5318181818181817)","(7.5, 10.0, 9.641121495327102)","(12.0, 19.0, 18.4)","(18.0, 44.0, 41.69230769230769)","(6.5, 7.4, 7.228571428571429)","(21.0, 34.0, 32.2)","(7.5, 10.5, 9.955555555555556)","(7.5, 9.8, 9.363636363636363)","(41.0, 55.0, 54.166666666666664)","(5.0, 7.2, 7.192592592592593)"
09-01-2023 15:21:16.066863,"(3.2, 3.6, 3.5318181818181817)","(7.5, 10.0, 9.641121495327102)","(12.0, 19.0, 18.4)","(18.0, 44.0, 41.69230769230769)","(6.5, 7.4, 7.228571428571429)","(21.0, 34.0, 32.2)","(7.5, 10.0, 9.866666666666667)","(7.5, 9.8, 9.363636363636363)","(41.0, 55.0, 54.166666666666664)","(5.0, 7.4, 7.184615384615385)"
09-01-2023 15:21:17.344289,"(3.2, 3.6, 3.5318181818181817)","(7.5, 10.0, 9.641121495327102)","(12.0, 19.0, 18.4)","(18.0, 44.0, 41.69230769230769)","(6.5, 7.4, 7.228571428571429)","(21.0, 34.0, 32.2)","(7.5, 10.0, 9.9)","(7.5, 9.8, 9.363636363636363)","(41.0, 55.0, 54.166666666666664)","(5.0, 7.4, 7.184615384615385)"
09-01-2023 15:21:18.666222,"(3.2, 3.6, 3.5318181818181817)","(7.5, 10.0, 9.641121495327102)","(12.0, 23.0, 20.5)","(18.0, 44.0, 41.69230769230769)","(6.5, 7.4, 7.228571428571429)","(21.0, 34.0, 32.2)","(7.5, 10.0, 9.9)","(7.5, 9.8, 9.088888888888889)","(41.0, 55.0, 54.166666666666664)","(5.0, 7.4, 7.184615384615385)"
09-01-2023 15:21:19.997964,"(3.2, 3.5, 3.4970588235294118)","(7.5, 10.0, 9.641121495327102)","(12.0, 22.0, 20.5)","(18.0, 44.0, 41.69230769230769)","(6.5, 7.4, 7.142857142857143)","(21.0, 34.0, 32.2)","(7.5, 10.0, 9.757142857142856)","(7.5, 9.8, 9.299999999999999)","(41.0, 55.0, 54.166666666666664)","(5.0, 7.4, 7.088888888888889)"
09-01-2023 15:21:21.333669,"(3.2, 3.5, 3.4973684210526317)","(7.5, 11.5, 10.276315789473685)","(12.0, 22.0, 20.956521739130434)","(18.0, 44.0, 40.25)","(6.5, 7.4, 7.142857142857143)","(21.0, 34.0, 32.2)","(7.5, 10.5, 9.757142857142856)","(7.5, 9.6, 9.299999999999999)","(41.0, 55.0, 54.166666666666664)","(5.0, 7.4, 7.088888888888889)"
09-01-2023 15:21:22.704143,"(3.2, 3.5, 3.4973684210526317)","(7.5, 11.5, 10.5)","(12.0, 22.0, 19.333333333333332)","(18.0, 44.0, 40.25)","(6.5, 7.4, 7.142857142857143)","(21.0, 34.0, 32.2)","(7.5, 10.5, 9.757142857142856)","(7.5, 9.6, 9.3)","(41.0, 55.0, 54.166666666666664)","(5.0, 7.4, 7.088888888888889)"
09-01-2023 15:21:24.118174,"(3.2, 3.5, 3.4973684210526317)","(7.5, 11.5, 10.455357142857142)","(12.0, 22.0, 19.333333333333332)","(18.0, 44.0, 40.25)","(6.5, 7.4, 7.142857142857143)","(21.0, 34.0, 32.2)","(7.5, 10.5, 9.757142857142856)","(7.5, 9.6, 9.3)","(41.0, 55.0, 54.166666666666664)","(5.0, 7.4, 7.088888888888889)"
09-01-2023 15:21:25.426112,"(3.2, 3.5, 3.4973684210526317)","(7.5, 11.5, 10.455357142857142)","(12.0, 22.0, 19.333333333333332)","(18.0, 44.0, 40.25)","(6.5, 7.4, 7.142857142857143)","(21.0, 34.0, 32.2)","(7.5, 10.5, 9.757142857142856)","(7.5, 9.6, 9.375)","(41.0, 55.0, 54.63157894736842)","(5.0, 7.4, 7.088888888888889)"
09-01-2023 15:21:26.725285,"(3.2, 3.5, 3.4973684210526317)","(7.5, 11.5, 10.455357142857142)","(12.0, 22.0, 20.736842105263158)","(18.0, 44.0, 40.25)","(6.5, 7.4, 7.142857142857143)","(21.0, 34.0, 32.2)","(7.5, 10.5, 9.8)","(7.5, 9.6, 8.733333333333333)","(41.0, 55.0, 54.53333333333333)","(5.0, 7.4, 7.088888888888889)"
09-01-2023 15:21:27.966481,"(3.2, 3.5, 3.4973684210526317)","(7.5, 11.5, 10.455357142857142)","(12.0, 22.0, 20.736842105263158)","(18.0, 44.0, 40.25)","(6.5, 7.4, 7.142857142857143)","(21.0, 34.0, 32.2)","(7.5, 10.0, 9.44)","(7.5, 9.8, 9.105263157894736)","(41.0, 55.0, 54.53333333333333)","(5.0, 7.4, 7.1454545454545455)"
09-01-2023 15:21:29.337760,"(3.2, 3.5, 3.581707317073171)","(7.5, 11.5, 10.455357142857142)","(12.0, 22.0, 20.125)","(18.0, 44.0, 40.25)","(6.5, 7.4, 7.142857142857143)","(21.0, 34.0, 32.2)","(7.5, 10.0, 9.5)","(7.5, 9.8, 9.2)","(41.0, 55.0, 54.53333333333333)","(5.0, 7.4, 7.1454545454545455)"
09-01-2023 15:21:30.673634,"(3.2, 3.6, 3.581707317073171)","(7.5, 11.5, 10.455357142857142)","(12.0, 22.0, 19.333333333333332)","(18.0, 44.0, 40.25)","(6.5, 7.4, 7.142857142857143)","(21.0, 34.0, 32.2)","(7.5, 10.0, 9.5)","(7.5, 9.8, 10.2875)","(41.0, 55.0, 54.53333333333333)","(5.0, 7.4, 7.1875)"
09-01-2023 15:21:32.042709,"(3.2, 3.65, 3.5794117647058825)","(7.5, 11.5, 10.455357142857142)","(12.0, 21.0, 19.333333333333332)","(18.0, 44.0, 40.25)","(6.5, 7.4, 7.392941176470589)","(21.0, 34.0, 32.2)","(7.5, 10.0, 9.5)","(7.5, 10.5, 10.05)","(41.0, 55.0, 54.53333333333333)","(5.0, 7.4, 7.1875)"
09-01-2023 15:21:33.360011,"(3.2, 3.65, 3.5661290322580643)","(7.5, 11.5, 10.455357142857142)","(12.0, 21.0, 19.333333333333332)","(18.0, 44.0, 40.25)","(6.5, 7.4, 7.548936170212766)","(21.0, 34.0, 32.2)","(7.5, 10.0, 9.363636363636363)","(7.5, 10.5, 9.857142857142858)","(41.0, 55.0, 54.53333333333333)","(5.0, 7.4, 7.1875)"
09-01-2023 15:21:34.653630,"(3.2, 3.65, 3.559090909090909)","(7.5, 11.5, 10.455357142857142)","(12.0, 21.0, 19.333333333333332)","(18.0, 44.0, 40.25)","(6.5, 7.6, 7.493333333333333)","(21.0, 34.0, 32.2)","(7.5, 10.0, 9.363636363636363)","(7.5, 10.5, 9.857142857142858)","(41.0, 55.0, 54.53333333333333)","(5.0, 7.4, 7.1)"
09-01-2023 15:21:35.998125,"(3.2, 3.6, 3.5318181818181817)","(7.5, 11.5, 10.455357142857142)","(12.0, 21.0, 19.333333333333332)","(18.0, 44.0, 40.25)","(6.5, 7.6, 7.493333333333333)","(21.0, 34.0, 32.2)","(7.5, 10.0, 9.363636363636363)","(7.5, 10.5, 9.75)","(41.0, 55.0, 54.166666666666664)","(5.0, 7.4, 7.1)"
09-01-2023 15:21:37.271941,"(3.2, 3.6, 3.5318181818181817)","(7.5, 11.5, 10.455357142857142)","(12.0, 21.0, 19.333333333333332)","(18.0, 44.0, 40.25)","(6.5, 7.6, 7.493333333333333)","(21.0, 34.0, 32.2)","(7.5, 10.0, 9.02)","(7.5, 10.5, 9.485714285714286)","(41.0, 55.0, 54.53333333333333)","(5.0, 7.4, 7.1)"
09-01-2023 15:21:38.537065,"(3.2, 3.6, 3.5318181818181817)","(7.5, 11.5, 10.455357142857142)","(12.0, 21.0, 19.333333333333332)","(18.0, 44.0, 40.25)","(6.5, 7.6, 7.521951219512195)","(21.0, 34.0, 32.2)","(7.5, 10.0, 9.363636363636363)","(7.5, 10.0, 9.485714285714286)","(41.0, 55.0, 54.53333333333333)","(5.0, 7.4, 7.1)"
09-01-2023 15:21:39.814044,"(3.2, 3.6, 3.5318181818181817)","(7.5, 11.5, 10.455357142857142)","(12.0, 21.0, 19.333333333333332)","(18.0, 44.0, 40.25)","(6.5, 7.6, 7.511111111111111)","(21.0, 34.0, 32.2)","(7.5, 9.8, 9.363636363636363)","(7.5, 10.0, 9.7)","(41.0, 55.0, 54.166666666666664)","(5.0, 7.4, 7.1)"
