,Hipster Dufuss,Loubowski Nz,Village Area,Shes Going Places,Schiavone Nz,Yoo Trish,Master Of Illusion,Rocknburn Nz,Need A Penny
06-01-2023 14:49:14.108250,"(31.0, 48.0, 46.0)","(1.35, 99999, 99990)","(9.0, 21.0, 17.785714285714285)","(31.0, 95.0, 76.2)","(101.0, 99999, 99990)","(31.0, 55.0, 50.3125)","(71.0, 99999, 99990)","(3.5, 99999, 99990)","(21.0, 75.0, 60.0)"
06-01-2023 14:49:15.367514,"(31.0, 48.0, 46.0)","(1.35, 99999, 99990)","(9.0, 21.0, 17.785714285714285)","(31.0, 95.0, 76.2)","(101.0, 99999, 99990)","(31.0, 55.0, 50.3125)","(71.0, 99999, 99990)","(3.5, 99999, 99990)","(21.0, 75.0, 60.0)"
06-01-2023 14:49:16.643078,"(31.0, 48.0, 46.0)","(1.35, 99999, 99990)","(9.0, 21.0, 17.785714285714285)","(31.0, 95.0, 76.2)","(101.0, 99999, 99990)","(31.0, 55.0, 49.230769230769226)","(71.0, 99999, 99990)","(3.5, 99999, 99990)","(21.0, 75.0, 60.0)"
06-01-2023 14:49:17.865017,"(31.0, 48.0, 46.0)","(1.35, 99999, 99990)","(9.0, 21.0, 17.785714285714285)","(31.0, 95.0, 76.2)","(101.0, 99999, 99990)","(31.0, 55.0, 49.230769230769226)","(71.0, 99999, 99990)","(3.5, 99999, 99990)","(21.0, 75.0, 60.0)"
06-01-2023 14:49:19.126547,"(31.0, 48.0, 46.0)","(1.35, 99999, 99990)","(9.0, 21.0, 17.785714285714285)","(31.0, 95.0, 70.0)","(101.0, 99999, 99990)","(31.0, 55.0, 49.230769230769226)","(71.0, 99999, 99990)","(3.5, 99999, 99990)","(21.0, 75.0, 60.0)"
06-01-2023 14:49:20.429033,"(31.0, 48.0, 46.0)","(1.35, 99999, 99990)","(9.0, 21.0, 16.8)","(31.0, 90.0, 66.66666666666667)","(101.0, 99999, 99990)","(31.0, 55.0, 49.230769230769226)","(71.0, 99999, 99990)","(3.5, 99999, 99990)","(21.0, 75.0, 60.0)"
06-01-2023 14:49:21.681881,"(31.0, 48.0, 46.0)","(1.35, 99999, 99990)","(9.0, 21.0, 16.8)","(31.0, 100.0, 58.333333333333336)","(101.0, 99999, 99990)","(31.0, 55.0, 49.230769230769226)","(71.0, 99999, 99990)","(3.5, 99999, 99990)","(21.0, 75.0, 60.0)"
06-01-2023 14:49:22.888346,"(31.0, 48.0, 46.0)","(1.35, 99999, 99990)","(9.0, 21.0, 16.8)","(31.0, 100.0, 58.333333333333336)","(101.0, 99999, 99990)","(31.0, 55.0, 49.230769230769226)","(71.0, 99999, 99990)","(3.5, 99999, 99990)","(21.0, 75.0, 60.0)"
06-01-2023 14:49:24.389624,"(31.0, 48.0, 47.0)","(1.35, 99999, 99990)","(9.0, 21.0, 16.8)","(31.0, 100.0, 58.333333333333336)","(101.0, 99999, 99990)","(31.0, 55.0, 49.230769230769226)","(71.0, 99999, 99990)","(3.5, 99999, 99990)","(21.0, 75.0, 60.0)"
06-01-2023 14:49:26.010121,"(31.0, 48.0, 46.0)","(1.35, 99999, 99990)","(9.0, 21.0, 16.8)","(31.0, 100.0, 80.76923076923077)","(101.0, 99999, 99990)","(31.0, 55.0, 49.230769230769226)","(71.0, 99999, 99990)","(3.5, 99999, 99990)","(21.0, 75.0, 60.0)"
06-01-2023 14:49:27.428370,"(31.0, 48.0, 46.0)","(1.35, 99999, 99990)","(9.0, 21.0, 16.03846153846154)","(31.0, 100.0, 70.0)","(101.0, 99999, 99990)","(31.0, 55.0, 52.0)","(71.0, 99999, 99990)","(3.5, 99999, 99990)","(21.0, 75.0, 60.0)"
06-01-2023 14:49:28.932084,"(31.0, 48.0, 47.0)","(1.35, 99999, 99990)","(9.0, 16.5, 14.763157894736842)","(31.0, 100.0, 73.33333333333333)","(101.0, 99999, 99990)","(31.0, 55.0, 46.0)","(71.0, 99999, 99990)","(3.5, 99999, 99990)","(21.0, 75.0, 60.0)"
06-01-2023 14:49:30.301640,"(31.0, 48.0, 47.0)","(1.35, 99999, 99990)","(9.0, 16.5, 14.59375)","(31.0, 110.0, 66.25)","(101.0, 99999, 99990)","(31.0, 50.0, 47.714285714285715)","(71.0, 99999, 99990)","(3.5, 99999, 99990)","(21.0, 75.0, 60.0)"
06-01-2023 14:49:31.652118,"(31.0, 48.0, 47.0)","(1.35, 99999, 99990)","(9.0, 16.0, 14.1)","(31.0, 100.0, 66.25)","(101.0, 99999, 99990)","(31.0, 50.0, 47.714285714285715)","(71.0, 99999, 99990)","(3.5, 99999, 99990)","(21.0, 75.0, 60.0)"
06-01-2023 14:49:32.969935,"(31.0, 48.0, 47.0)","(1.35, 99999, 99990)","(9.0, 15.5, 13.166666666666666)","(31.0, 100.0, 73.33333333333333)","(101.0, 99999, 99990)","(31.0, 50.0, 47.714285714285715)","(71.0, 99999, 99990)","(3.5, 99999, 99990)","(21.0, 75.0, 60.0)"
06-01-2023 14:49:34.263399,"(31.0, 48.0, 47.0)","(1.35, 99999, 99990)","(9.0, 15.5, 12.928571428571429)","(31.0, 110.0, 73.33333333333333)","(101.0, 99999, 99990)","(31.0, 50.0, 47.714285714285715)","(71.0, 99999, 99990)","(3.5, 99999, 99990)","(21.0, 75.0, 60.0)"
06-01-2023 14:49:35.529897,"(31.0, 48.0, 47.0)","(1.35, 99999, 99990)","(9.0, 15.5, 12.928571428571429)","(31.0, 110.0, 82.5)","(101.0, 99999, 99990)","(31.0, 50.0, 47.714285714285715)","(71.0, 99999, 99990)","(3.5, 99999, 99990)","(21.0, 75.0, 63.333333333333336)"
06-01-2023 14:49:36.752822,"(31.0, 48.0, 46.0)","(1.35, 99999, 99990)","(9.0, 15.5, 12.928571428571429)","(31.0, 110.0, 82.5)","(101.0, 99999, 99990)","(31.0, 50.0, 47.714285714285715)","(71.0, 99999, 99990)","(3.5, 99999, 99990)","(21.0, 80.0, 117.5)"
06-01-2023 14:49:38.041259,"(31.0, 48.0, 46.0)","(1.35, 99999, 99990)","(9.0, 15.5, 12.928571428571429)","(31.0, 110.0, 82.5)","(101.0, 99999, 99990)","(31.0, 50.0, 47.714285714285715)","(71.0, 99999, 99990)","(3.5, 99999, 99990)","(21.0, 180.0, 117.5)"
06-01-2023 14:49:39.400066,"(31.0, 48.0, 46.0)","(1.35, 99999, 99990)","(9.0, 15.5, 12.928571428571429)","(31.0, 110.0, 95.0)","(101.0, 99999, 99990)","(31.0, 50.0, 47.714285714285715)","(71.0, 99999, 99990)","(3.5, 99999, 99990)","(21.0, 180.0, 96.66666666666666)"
06-01-2023 14:49:40.621757,"(31.0, 48.0, 46.0)","(1.35, 99999, 99990)","(9.0, 15.5, 12.928571428571429)","(31.0, 110.0, 95.0)","(101.0, 99999, 99990)","(31.0, 50.0, 47.714285714285715)","(71.0, 99999, 99990)","(3.5, 99999, 99990)","(21.0, 180.0, 77.14285714285714)"
06-01-2023 14:49:41.834906,"(31.0, 48.0, 46.0)","(1.35, 99999, 99990)","(9.0, 15.5, 12.928571428571429)","(31.0, 110.0, 95.0)","(101.0, 99999, 99990)","(31.0, 50.0, 46.0)","(71.0, 99999, 99990)","(3.5, 99999, 99990)","(21.0, 210.0, 103.33333333333334)"
06-01-2023 14:49:43.071619,"(31.0, 48.0, 46.0)","(1.35, 99999, 99990)","(9.0, 15.5, 12.928571428571429)","(31.0, 110.0, 87.5)","(101.0, 99999, 99990)","(31.0, 50.0, 48.4)","(71.0, 99999, 99990)","(3.5, 99999, 99990)","(21.0, 200.0, 100.0)"
06-01-2023 14:49:44.385768,"(31.0, 48.0, 46.0)","(1.35, 99999, 99990)","(9.0, 15.5, 12.928571428571429)","(31.0, 150.0, 87.5)","(101.0, 99999, 99990)","(31.0, 50.0, 47.6)","(71.0, 99999, 99990)","(3.5, 99999, 99990)","(21.0, 190.0, 86.25)"
06-01-2023 14:49:45.703903,"(31.0, 48.0, 46.0)","(1.35, 99999, 99990)","(9.0, 15.5, 12.928571428571429)","(31.0, 150.0, 107.5)","(101.0, 99999, 99990)","(31.0, 50.0, 47.6)","(71.0, 99999, 99990)","(3.5, 99999, 99990)","(21.0, 180.0, 86.25)"
06-01-2023 14:49:46.964165,"(31.0, 48.0, 46.0)","(1.35, 99999, 99990)","(9.0, 15.5, 12.928571428571429)","(31.0, 160.0, 135.0)","(101.0, 99999, 99990)","(31.0, 50.0, 47.6)","(71.0, 99999, 99990)","(3.5, 99999, 99990)","(21.0, 180.0, 86.25)"
06-01-2023 14:49:48.272722,"(31.0, 48.0, 46.0)","(1.35, 99999, 99990)","(9.0, 15.5, 12.928571428571429)","(31.0, 160.0, 96.66666666666667)","(101.0, 99999, 99990)","(31.0, 50.0, 47.333333333333336)","(71.0, 99999, 99990)","(3.5, 99999, 99990)","(21.0, 180.0, 151.66666666666666)"
06-01-2023 14:49:49.607274,"(31.0, 48.0, 46.0)","(1.35, 99999, 99990)","(9.0, 15.5, 12.928571428571429)","(31.0, 160.0, 90.0)","(101.0, 99999, 99990)","(31.0, 50.0, 47.333333333333336)","(71.0, 99999, 99990)","(3.5, 99999, 99990)","(21.0, 200.0, 151.66666666666666)"
06-01-2023 14:49:50.929790,"(31.0, 48.0, 46.0)","(1.35, 99999, 99990)","(9.0, 15.5, 12.928571428571429)","(31.0, 140.0, 90.0)","(101.0, 99999, 99990)","(31.0, 50.0, 47.333333333333336)","(71.0, 99999, 99990)","(3.5, 99999, 99990)","(21.0, 200.0, 151.66666666666666)"
06-01-2023 14:49:52.219298,"(31.0, 48.0, 46.0)","(1.35, 99999, 99990)","(9.0, 15.5, 13.833333333333334)","(31.0, 130.0, 83.33333333333333)","(101.0, 99999, 99990)","(31.0, 50.0, 47.333333333333336)","(71.0, 99999, 99990)","(3.5, 99999, 99990)","(21.0, 200.0, 168.92857142857144)"
06-01-2023 14:49:53.577535,"(31.0, 48.0, 46.0)","(1.35, 99999, 99990)","(9.0, 15.5, 14.214285714285714)","(31.0, 120.0, 83.33333333333333)","(101.0, 99999, 99990)","(31.0, 50.0, 78.0)","(71.0, 99999, 99990)","(3.5, 99999, 99990)","(21.0, 200.0, 178.75)"
06-01-2023 14:49:54.865018,"(31.0, 48.0, 46.0)","(1.35, 99999, 99990)","(9.0, 15.5, 13.357142857142858)","(31.0, 120.0, 80.0)","(101.0, 99999, 99990)","(31.0, 110.0, 68.0)","(71.0, 99999, 99990)","(3.5, 99999, 99990)","(21.0, 190.0, 160.76923076923077)"
06-01-2023 14:49:56.228205,"(31.0, 48.0, 46.0)","(1.35, 99999, 99990)","(9.0, 15.5, 13.357142857142858)","(31.0, 110.0, 80.0)","(101.0, 99999, 99990)","(31.0, 90.0, 65.5)","(71.0, 99999, 99990)","(3.5, 99999, 99990)","(21.0, 180.0, 145.35714285714283)"
06-01-2023 14:49:57.662984,"(31.0, 48.0, 46.0)","(1.35, 99999, 99990)","(9.0, 15.5, 13.357142857142858)","(31.0, 110.0, 80.0)","(101.0, 99999, 99990)","(31.0, 85.0, 55.75)","(71.0, 99999, 99990)","(3.5, 99999, 99990)","(21.0, 170.0, 145.35714285714283)"
06-01-2023 14:49:59.249642,"(31.0, 48.0, 46.0)","(1.35, 99999, 99990)","(9.0, 15.5, 13.357142857142858)","(31.0, 110.0, 83.33333333333333)","(101.0, 99999, 99990)","(31.0, 85.0, 59.0)","(71.0, 99999, 99990)","(3.5, 99999, 99990)","(21.0, 170.0, 145.35714285714283)"
06-01-2023 14:50:00.616410,"(31.0, 48.0, 46.0)","(1.35, 99999, 99990)","(9.0, 15.5, 13.357142857142858)","(31.0, 110.0, 80.0)","(101.0, 99999, 99990)","(31.0, 85.0, 59.0)","(71.0, 99999, 99990)","(3.5, 99999, 99990)","(21.0, 170.0, 145.35714285714283)"
06-01-2023 14:50:01.906357,"(31.0, 48.0, 46.0)","(1.35, 99999, 99990)","(9.0, 15.5, 13.357142857142858)","(31.0, 110.0, 80.0)","(101.0, 99999, 99990)","(31.0, 85.0, 59.0)","(71.0, 99999, 99990)","(3.5, 99999, 99990)","(21.0, 170.0, 145.35714285714283)"
06-01-2023 14:50:03.232252,"(31.0, 48.0, 46.0)","(1.35, 99999, 99990)","(9.0, 15.5, 13.625)","(31.0, 110.0, 88.66666666666666)","(101.0, 99999, 99990)","(31.0, 85.0, 66.2)","(71.0, 99999, 99990)","(3.5, 99999, 99990)","(21.0, 170.0, 143.46153846153845)"
06-01-2023 14:50:04.584800,"(31.0, 48.0, 46.0)","(1.35, 99999, 99990)","(9.0, 15.5, 13.625)","(31.0, 110.0, 94.5)","(101.0, 99999, 99990)","(31.0, 85.0, 55.0)","(71.0, 99999, 99990)","(3.5, 99999, 99990)","(21.0, 170.0, 126.875)"
06-01-2023 14:50:05.980489,"(31.0, 48.0, 46.0)","(1.35, 99999, 99990)","(9.0, 15.5, 14.0)","(31.0, 110.0, 70.0)","(101.0, 99999, 99990)","(31.0, 85.0, 41.0)","(71.0, 99999, 99990)","(3.5, 99999, 99990)","(21.0, 170.0, 128.75)"
06-01-2023 14:50:07.299462,"(31.0, 48.0, 46.0)","(1.35, 99999, 99990)","(9.0, 15.5, 14.0)","(31.0, 110.0, 70.0)","(101.0, 99999, 99990)","(31.0, 46.0, 41.0)","(71.0, 99999, 99990)","(3.5, 99999, 99990)","(21.0, 170.0, 128.75)"
06-01-2023 14:50:08.567974,"(31.0, 48.0, 46.0)","(1.35, 99999, 99990)","(9.0, 15.5, 14.0)","(31.0, 110.0, 70.0)","(101.0, 99999, 99990)","(31.0, 46.0, 47.5)","(71.0, 99999, 99990)","(3.5, 99999, 99990)","(21.0, 170.0, 80.0)"
06-01-2023 14:50:09.831221,"(31.0, 48.0, 46.0)","(1.35, 99999, 99990)","(9.0, 15.5, 14.0)","(31.0, 110.0, 88.0)","(101.0, 99999, 99990)","(31.0, 85.0, 46.666666666666664)","(71.0, 99999, 99990)","(3.5, 99999, 99990)","(21.0, 170.0, 98.0)"
06-01-2023 14:50:11.097398,"(31.0, 48.0, 46.0)","(1.35, 99999, 99990)","(9.0, 15.5, 14.0)","(31.0, 110.0, 76.66666666666667)","(101.0, 99999, 99990)","(31.0, 80.0, 55.0)","(71.0, 99999, 99990)","(3.5, 99999, 99990)","(21.0, 170.0, 98.0)"
06-01-2023 14:50:12.303590,"(31.0, 48.0, 46.0)","(1.35, 99999, 99990)","(9.0, 15.5, 14.0)","(31.0, 110.0, 76.66666666666667)","(101.0, 99999, 99990)","(31.0, 70.0, 47.5)","(71.0, 99999, 99990)","(3.5, 99999, 99990)","(21.0, 170.0, 98.0)"
06-01-2023 14:50:13.505873,"(31.0, 48.0, 46.0)","(1.35, 99999, 99990)","(9.0, 15.5, 14.0)","(31.0, 110.0, 76.66666666666667)","(101.0, 99999, 99990)","(31.0, 70.0, 43.57142857142857)","(71.0, 99999, 99990)","(3.5, 99999, 99990)","(21.0, 170.0, 123.33333333333333)"
06-01-2023 14:50:14.756370,"(31.0, 48.0, 46.0)","(1.35, 99999, 99990)","(9.0, 15.5, 14.0)","(31.0, 110.0, 76.66666666666667)","(101.0, 99999, 99990)","(31.0, 65.0, 43.57142857142857)","(71.0, 99999, 99990)","(3.5, 99999, 99990)","(21.0, 160.0, 115.0)"
06-01-2023 14:50:16.054849,"(31.0, 48.0, 46.0)","(1.35, 99999, 99990)","(9.0, 15.5, 14.0)","(31.0, 110.0, 88.0)","(101.0, 99999, 99990)","(31.0, 65.0, 43.57142857142857)","(71.0, 99999, 99990)","(3.5, 99999, 99990)","(21.0, 180.0, 115.0)"
06-01-2023 14:50:17.373051,"(31.0, 48.0, 46.0)","(1.35, 99999, 99990)","(9.0, 15.5, 14.0)","(31.0, 110.0, 88.0)","(101.0, 99999, 99990)","(31.0, 65.0, 57.5)","(71.0, 99999, 99990)","(3.5, 99999, 99990)","(21.0, 180.0, 115.0)"
06-01-2023 14:50:18.753284,"(31.0, 48.0, 46.0)","(1.35, 99999, 99990)","(9.0, 15.5, 14.0)","(31.0, 110.0, 76.66666666666667)","(101.0, 99999, 99990)","(31.0, 60.0, 57.5)","(71.0, 99999, 99990)","(3.5, 99999, 99990)","(21.0, 180.0, 100.0)"
06-01-2023 14:50:20.056678,"(31.0, 48.0, 46.0)","(1.35, 99999, 99990)","(9.0, 15.5, 14.0)","(31.0, 110.0, 76.66666666666667)","(101.0, 99999, 99990)","(31.0, 60.0, 57.5)","(71.0, 99999, 99990)","(3.5, 99999, 99990)","(21.0, 180.0, 100.0)"
06-01-2023 14:50:21.347177,"(31.0, 48.0, 46.0)","(1.35, 99999, 99990)","(9.0, 15.5, 14.0)","(31.0, 110.0, 76.66666666666667)","(101.0, 99999, 99990)","(31.0, 60.0, 46.666666666666664)","(71.0, 99999, 99990)","(3.5, 99999, 99990)","(21.0, 180.0, 100.0)"
06-01-2023 14:50:22.657827,"(31.0, 48.0, 46.0)","(1.35, 99999, 99990)","(9.0, 15.5, 14.0)","(31.0, 110.0, 76.66666666666667)","(101.0, 99999, 99990)","(31.0, 60.0, 49.375)","(71.0, 99999, 99990)","(3.5, 99999, 99990)","(21.0, 180.0, 140.0)"
06-01-2023 14:50:23.979946,"(31.0, 48.0, 46.0)","(1.35, 99999, 99990)","(9.0, 15.5, 14.0)","(31.0, 110.0, 76.66666666666667)","(101.0, 99999, 99990)","(31.0, 55.0, 46.25)","(71.0, 99999, 99990)","(3.5, 99999, 99990)","(21.0, 220.0, 97.5)"
06-01-2023 14:50:25.270456,"(31.0, 48.0, 46.0)","(1.35, 99999, 99990)","(9.0, 15.5, 14.3)","(31.0, 110.0, 76.66666666666667)","(101.0, 99999, 99990)","(31.0, 50.0, 45.714285714285715)","(71.0, 99999, 99990)","(3.5, 99999, 99990)","(21.0, 210.0, 97.5)"
06-01-2023 14:50:26.512802,"(31.0, 48.0, 46.0)","(1.35, 99999, 99990)","(9.0, 15.5, 16.2)","(31.0, 110.0, 98.75)","(101.0, 99999, 99990)","(31.0, 48.0, 44.0)","(71.0, 99999, 99990)","(3.5, 99999, 99990)","(21.0, 210.0, 97.5)"
06-01-2023 14:50:27.680325,"(31.0, 48.0, 46.0)","(1.35, 99999, 99990)","(9.0, 16.5, 15.25)","(31.0, 110.0, 98.75)","(101.0, 99999, 99990)","(31.0, 48.0, 43.0)","(71.0, 99999, 99990)","(3.5, 99999, 99990)","(21.0, 210.0, 155.625)"
06-01-2023 14:50:28.907476,"(31.0, 48.0, 46.0)","(1.35, 99999, 99990)","(9.0, 16.5, 15.25)","(31.0, 110.0, 98.75)","(101.0, 99999, 99990)","(31.0, 48.0, 44.666666666666664)","(71.0, 99999, 99990)","(3.5, 99999, 99990)","(21.0, 210.0, 155.625)"
06-01-2023 14:50:30.183301,"(31.0, 48.0, 46.0)","(1.35, 99999, 99990)","(9.0, 16.5, 15.25)","(31.0, 110.0, 76.66666666666667)","(101.0, 99999, 99990)","(31.0, 46.0, 44.666666666666664)","(71.0, 99999, 99990)","(3.5, 99999, 99990)","(21.0, 210.0, 155.625)"
06-01-2023 14:50:31.497713,"(31.0, 48.0, 46.0)","(1.35, 99999, 99990)","(9.0, 16.5, 15.25)","(31.0, 110.0, 76.66666666666667)","(101.0, 99999, 99990)","(31.0, 46.0, 44.666666666666664)","(71.0, 99999, 99990)","(3.5, 99999, 99990)","(21.0, 210.0, 155.625)"
06-01-2023 14:50:32.799972,"(31.0, 48.0, 46.0)","(1.35, 99999, 99990)","(9.0, 16.5, 15.25)","(31.0, 110.0, 76.66666666666667)","(101.0, 99999, 99990)","(31.0, 46.0, 44.666666666666664)","(71.0, 99999, 99990)","(3.5, 99999, 99990)","(21.0, 210.0, 115.0)"
06-01-2023 14:50:34.071593,"(31.0, 48.0, 46.0)","(1.35, 99999, 99990)","(9.0, 16.5, 15.25)","(31.0, 110.0, 88.0)","(101.0, 99999, 99990)","(31.0, 46.0, 44.666666666666664)","(71.0, 99999, 99990)","(3.5, 99999, 99990)","(21.0, 170.0, 115.0)"
06-01-2023 14:50:35.304395,"(31.0, 48.0, 46.0)","(1.35, 99999, 99990)","(9.0, 16.5, 15.25)","(31.0, 110.0, 88.0)","(101.0, 99999, 99990)","(31.0, 46.0, 44.666666666666664)","(71.0, 99999, 99990)","(3.5, 99999, 99990)","(21.0, 170.0, 115.0)"
06-01-2023 14:50:36.531873,"(31.0, 48.0, 46.0)","(1.35, 99999, 99990)","(9.0, 16.5, 15.25)","(31.0, 110.0, 88.0)","(101.0, 99999, 99990)","(31.0, 46.0, 44.0)","(71.0, 99999, 99990)","(3.5, 99999, 99990)","(21.0, 170.0, 115.0)"
06-01-2023 14:50:37.717474,"(31.0, 48.0, 46.0)","(1.35, 99999, 99990)","(9.0, 16.5, 15.25)","(31.0, 110.0, 88.0)","(101.0, 99999, 99990)","(31.0, 46.0, 44.0)","(71.0, 99999, 99990)","(3.5, 99999, 99990)","(21.0, 170.0, 115.0)"
06-01-2023 14:50:38.848647,"(31.0, 48.0, 46.0)","(1.35, 99999, 99990)","(9.0, 16.5, 15.25)","(31.0, 110.0, 88.0)","(101.0, 99999, 99990)","(31.0, 46.0, 44.0)","(71.0, 99999, 99990)","(3.5, 99999, 99990)","(21.0, 170.0, 115.0)"
06-01-2023 14:50:39.955304,"(31.0, 48.0, 46.0)","(1.35, 99999, 99990)","(9.0, 16.5, 16.22222222222222)","(31.0, 110.0, 88.0)","(101.0, 99999, 99990)","(31.0, 46.0, 44.0)","(71.0, 99999, 99990)","(3.5, 99999, 99990)","(21.0, 170.0, 115.0)"
06-01-2023 14:50:41.171343,"(31.0, 48.0, 46.0)","(1.35, 99999, 99990)","(9.0, 16.5, 16.22222222222222)","(31.0, 110.0, 88.0)","(101.0, 99999, 99990)","(31.0, 46.0, 44.0)","(71.0, 99999, 99990)","(3.5, 99999, 99990)","(21.0, 170.0, 115.0)"
06-01-2023 14:50:42.366237,"(31.0, 48.0, 46.0)","(1.35, 99999, 99990)","(9.0, 16.5, 16.22222222222222)","(31.0, 110.0, 88.0)","(101.0, 99999, 99990)","(31.0, 46.0, 44.0)","(71.0, 99999, 99990)","(3.5, 99999, 99990)","(21.0, 170.0, 115.0)"
06-01-2023 14:50:43.523004,"(31.0, 48.0, 46.0)","(1.35, 99999, 99990)","(9.0, 16.5, 16.22222222222222)","(31.0, 110.0, 97.5)","(101.0, 99999, 99990)","(31.0, 46.0, 44.0)","(71.0, 99999, 99990)","(3.5, 99999, 99990)","(21.0, 170.0, 115.0)"
06-01-2023 14:50:44.709488,"(31.0, 48.0, 46.0)","(1.35, 99999, 99990)","(9.0, 16.5, 16.22222222222222)","(31.0, 110.0, 97.5)","(101.0, 99999, 99990)","(31.0, 46.0, 44.0)","(71.0, 99999, 99990)","(3.5, 99999, 99990)","(21.0, 170.0, 115.0)"
06-01-2023 14:50:45.875607,"(31.0, 48.0, 46.0)","(1.35, 99999, 99990)","(9.0, 16.5, 16.22222222222222)","(31.0, 110.0, 97.5)","(101.0, 99999, 99990)","(31.0, 46.0, 45.111111111111114)","(71.0, 99999, 99990)","(3.5, 99999, 99990)","(21.0, 170.0, 115.0)"
06-01-2023 14:50:47.124703,"(31.0, 48.0, 46.0)","(1.35, 99999, 99990)","(9.0, 16.5, 15.25)","(31.0, 110.0, 96.22222222222223)","(101.0, 99999, 99990)","(31.0, 46.0, 45.111111111111114)","(71.0, 99999, 99990)","(3.7, 99999, 99990)","(21.0, 170.0, 115.0)"
06-01-2023 14:50:48.415136,"(31.0, 48.0, 46.0)","(1.35, 99999, 99990)","(9.0, 16.5, 15.25)","(31.0, 110.0, 96.22222222222223)","(101.0, 99999, 99990)","(31.0, 46.0, 45.111111111111114)","(71.0, 99999, 99990)","(3.7, 99999, 99990)","(21.0, 170.0, 115.0)"
06-01-2023 14:50:49.697275,"(31.0, 48.0, 46.0)","(1.35, 99999, 99990)","(9.0, 16.5, 16.142857142857142)","(31.0, 110.0, 92.85714285714286)","(101.0, 99999, 99990)","(31.0, 46.0, 45.111111111111114)","(71.0, 99999, 99990)","(3.7, 99999, 99990)","(21.0, 170.0, 142.5)"
06-01-2023 14:50:50.979605,"(31.0, 48.0, 46.0)","(1.35, 99999, 99990)","(9.0, 16.5, 16.142857142857142)","(31.0, 110.0, 92.85714285714286)","(101.0, 99999, 99990)","(31.0, 46.0, 45.111111111111114)","(71.0, 99999, 99990)","(3.7, 99999, 99990)","(21.0, 170.0, 142.5)"
06-01-2023 14:50:52.190324,"(31.0, 48.0, 46.0)","(1.35, 99999, 99990)","(9.0, 16.5, 16.142857142857142)","(31.0, 110.0, 92.85714285714286)","(101.0, 99999, 99990)","(31.0, 46.0, 45.111111111111114)","(71.0, 99999, 99990)","(3.7, 99999, 99990)","(21.0, 170.0, 114.0)"
06-01-2023 14:50:53.475450,"(31.0, 48.0, 46.0)","(1.35, 99999, 99990)","(9.0, 16.5, 16.142857142857142)","(31.0, 110.0, 92.85714285714286)","(101.0, 99999, 99990)","(31.0, 46.0, 45.111111111111114)","(71.0, 99999, 99990)","(3.7, 99999, 99990)","(21.0, 150.0, 114.0)"
06-01-2023 14:50:54.687629,"(31.0, 48.0, 46.0)","(1.35, 99999, 99990)","(9.0, 16.5, 16.142857142857142)","(31.0, 110.0, 92.85714285714286)","(101.0, 99999, 99990)","(31.0, 46.0, 45.111111111111114)","(71.0, 99999, 99990)","(3.7, 99999, 99990)","(21.0, 150.0, 108.0)"
06-01-2023 14:50:55.956535,"(31.0, 48.0, 46.0)","(1.35, 99999, 99990)","(9.0, 16.5, 16.142857142857142)","(31.0, 110.0, 92.85714285714286)","(101.0, 99999, 99990)","(31.0, 46.0, 41.55555555555556)","(71.0, 99999, 99990)","(3.7, 99999, 99990)","(21.0, 140.0, 108.0)"
06-01-2023 14:50:57.230209,"(31.0, 48.0, 46.0)","(1.35, 99999, 99990)","(9.0, 16.5, 15.25)","(31.0, 110.0, 92.85714285714286)","(101.0, 99999, 99990)","(31.0, 42.0, 41.0)","(71.0, 99999, 99990)","(3.7, 99999, 99990)","(21.0, 140.0, 108.0)"
06-01-2023 14:50:58.509405,"(31.0, 48.0, 46.0)","(1.35, 99999, 99990)","(9.0, 16.5, 15.25)","(31.0, 110.0, 92.85714285714286)","(101.0, 99999, 99990)","(31.0, 42.0, 40.4)","(71.0, 99999, 99990)","(3.7, 99999, 99990)","(21.0, 140.0, 120.0)"
06-01-2023 14:50:59.680720,"(31.0, 48.0, 46.0)","(1.35, 99999, 99990)","(9.0, 16.5, 15.25)","(31.0, 110.0, 92.85714285714286)","(101.0, 99999, 99990)","(31.0, 42.0, 41.111111111111114)","(71.0, 99999, 99990)","(3.7, 99999, 99990)","(21.0, 140.0, 120.0)"
06-01-2023 14:51:00.925655,"(31.0, 48.0, 46.0)","(1.35, 99999, 99990)","(9.0, 16.5, 15.25)","(31.0, 110.0, 99.0909090909091)","(101.0, 99999, 99990)","(31.0, 42.0, 41.111111111111114)","(71.0, 99999, 99990)","(3.7, 99999, 99990)","(21.0, 140.0, 120.0)"
06-01-2023 14:51:02.220127,"(31.0, 48.0, 46.0)","(1.35, 99999, 99990)","(9.0, 16.5, 15.25)","(31.0, 110.0, 99.0909090909091)","(101.0, 99999, 99990)","(31.0, 42.0, 41.111111111111114)","(71.0, 99999, 99990)","(3.7, 99999, 99990)","(21.0, 140.0, 120.0)"
06-01-2023 14:51:03.487013,"(31.0, 48.0, 46.0)","(1.35, 99999, 99990)","(9.0, 16.5, 15.25)","(31.0, 110.0, 99.0909090909091)","(101.0, 99999, 99990)","(31.0, 42.0, 41.111111111111114)","(71.0, 99999, 99990)","(3.7, 99999, 99990)","(21.0, 140.0, 120.0)"
