,Gagan Muldoon,Friend Or Foe,Ruby Sannette,Despicable Danny,Maddy Northcott,Noras Boy,Hooked On Jack,Bad Habits
11-01-2023 12:08:25.362591,"(10.0, 21.0, 20.035087719298247)","(11.0, 23.0, 21.954545454545453)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 5.55)","(71.0, 550.0, 470.0)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 62.0)","(31.0, 220.0, 113.88888888888889)"
11-01-2023 12:08:26.434438,"(10.0, 21.0, 20.035087719298247)","(11.0, 23.0, 21.954545454545453)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 5.55)","(71.0, 550.0, 470.0)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 62.0)","(31.0, 220.0, 113.88888888888889)"
11-01-2023 12:08:27.446907,"(10.0, 21.0, 20.035087719298247)","(11.0, 23.0, 21.954545454545453)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 5.55)","(71.0, 550.0, 470.0)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 62.0)","(31.0, 220.0, 113.88888888888889)"
11-01-2023 12:08:28.514216,"(10.0, 21.0, 20.035087719298247)","(11.0, 23.0, 21.954545454545453)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 5.55)","(71.0, 550.0, 470.0)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 62.0)","(31.0, 220.0, 113.88888888888889)"
11-01-2023 12:08:29.545549,"(10.0, 21.0, 20.035087719298247)","(11.0, 23.0, 21.954545454545453)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 5.55)","(71.0, 550.0, 470.0)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 62.0)","(31.0, 220.0, 113.88888888888889)"
11-01-2023 12:08:30.633319,"(10.0, 21.0, 20.035087719298247)","(11.0, 23.0, 21.954545454545453)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 5.55)","(71.0, 550.0, 470.0)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 62.0)","(31.0, 220.0, 113.88888888888889)"
11-01-2023 12:08:31.679770,"(10.0, 21.0, 20.035087719298247)","(11.0, 23.0, 21.954545454545453)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 5.55)","(71.0, 550.0, 470.0)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 62.0)","(31.0, 220.0, 113.88888888888889)"
11-01-2023 12:08:32.739153,"(10.0, 21.0, 20.035087719298247)","(11.0, 23.0, 21.954545454545453)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 5.55)","(71.0, 550.0, 470.0)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 62.0)","(31.0, 220.0, 113.88888888888889)"
11-01-2023 12:08:33.710207,"(10.0, 21.0, 20.035087719298247)","(11.0, 23.0, 21.954545454545453)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 5.55)","(71.0, 550.0, 470.0)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 62.0)","(31.0, 220.0, 113.88888888888889)"
11-01-2023 12:08:34.744598,"(10.0, 21.0, 20.035087719298247)","(11.0, 23.0, 21.954545454545453)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 5.55)","(71.0, 550.0, 470.0)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 62.0)","(31.0, 220.0, 113.88888888888889)"
11-01-2023 12:08:35.821581,"(10.0, 21.0, 20.035087719298247)","(11.0, 23.0, 21.954545454545453)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 5.55)","(71.0, 550.0, 470.0)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 62.0)","(31.0, 220.0, 113.88888888888889)"
11-01-2023 12:08:36.882456,"(10.0, 21.0, 20.035087719298247)","(11.0, 23.0, 21.954545454545453)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 5.55)","(71.0, 550.0, 470.0)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 62.0)","(31.0, 220.0, 113.88888888888889)"
11-01-2023 12:08:37.931688,"(10.0, 21.0, 20.035087719298247)","(11.0, 23.0, 21.954545454545453)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 5.55)","(71.0, 550.0, 470.0)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 62.0)","(31.0, 220.0, 113.88888888888889)"
11-01-2023 12:08:38.924136,"(10.0, 21.0, 20.035087719298247)","(11.0, 23.0, 21.954545454545453)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 5.55)","(71.0, 550.0, 470.0)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 62.0)","(31.0, 220.0, 113.88888888888889)"
11-01-2023 12:08:40.019083,"(10.0, 21.0, 20.035087719298247)","(11.0, 23.0, 21.954545454545453)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 5.55)","(71.0, 550.0, 470.0)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 62.0)","(31.0, 220.0, 113.88888888888889)"
11-01-2023 12:08:41.050179,"(10.0, 21.0, 20.035087719298247)","(11.0, 23.0, 21.954545454545453)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 5.55)","(71.0, 550.0, 470.0)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 62.0)","(31.0, 220.0, 113.88888888888889)"
11-01-2023 12:08:42.068456,"(10.0, 21.0, 20.035087719298247)","(11.0, 23.0, 21.954545454545453)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 5.55)","(71.0, 550.0, 470.0)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 62.0)","(31.0, 220.0, 113.88888888888889)"
11-01-2023 12:08:43.037378,"(10.0, 21.0, 20.035087719298247)","(11.0, 23.0, 21.954545454545453)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 5.55)","(71.0, 550.0, 470.0)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 62.0)","(31.0, 220.0, 113.88888888888889)"
11-01-2023 12:08:44.076350,"(10.0, 21.0, 20.035087719298247)","(11.0, 23.0, 21.954545454545453)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 5.55)","(71.0, 550.0, 470.0)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 62.0)","(31.0, 220.0, 113.88888888888889)"
11-01-2023 12:08:45.077553,"(10.0, 21.0, 20.035087719298247)","(11.0, 23.0, 21.954545454545453)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 5.55)","(71.0, 550.0, 470.0)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 62.0)","(31.0, 220.0, 113.88888888888889)"
11-01-2023 12:08:46.117302,"(10.0, 21.0, 20.035087719298247)","(11.0, 23.0, 21.954545454545453)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 5.55)","(71.0, 550.0, 470.0)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 62.0)","(31.0, 220.0, 113.88888888888889)"
11-01-2023 12:08:47.168119,"(10.0, 21.0, 20.035087719298247)","(11.0, 23.0, 21.954545454545453)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 5.55)","(71.0, 550.0, 470.0)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 62.0)","(31.0, 220.0, 113.88888888888889)"
11-01-2023 12:08:48.236983,"(10.0, 21.0, 20.035087719298247)","(11.0, 23.0, 21.954545454545453)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 5.55)","(71.0, 550.0, 470.0)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 62.0)","(31.0, 220.0, 113.88888888888889)"
11-01-2023 12:08:49.258271,"(10.0, 21.0, 20.035087719298247)","(11.0, 23.0, 21.954545454545453)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 5.55)","(71.0, 550.0, 470.0)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 62.0)","(31.0, 220.0, 113.88888888888889)"
11-01-2023 12:08:50.234579,"(10.0, 21.0, 20.035087719298247)","(11.0, 23.0, 21.954545454545453)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 5.55)","(71.0, 550.0, 470.0)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 62.0)","(31.0, 220.0, 113.88888888888889)"
11-01-2023 12:08:51.246646,"(10.0, 21.0, 20.035087719298247)","(11.0, 23.0, 21.954545454545453)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 5.55)","(71.0, 550.0, 470.0)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 62.0)","(31.0, 220.0, 113.88888888888889)"
11-01-2023 12:08:52.279854,"(10.0, 21.0, 20.035087719298247)","(11.0, 23.0, 21.954545454545453)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 5.55)","(71.0, 550.0, 470.0)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 62.0)","(31.0, 220.0, 113.88888888888889)"
11-01-2023 12:08:53.271629,"(10.0, 21.0, 20.035087719298247)","(11.0, 23.0, 21.954545454545453)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 6.9411764705882355)","(71.0, 550.0, 470.0)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 62.0)","(31.0, 220.0, 113.88888888888889)"
11-01-2023 12:08:54.286664,"(10.0, 21.0, 20.035087719298247)","(11.0, 23.0, 21.954545454545453)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 6.9411764705882355)","(71.0, 550.0, 470.0)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 62.0)","(31.0, 220.0, 113.88888888888889)"
11-01-2023 12:08:55.336363,"(10.0, 21.0, 20.035087719298247)","(11.0, 23.0, 21.954545454545453)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 6.9411764705882355)","(71.0, 550.0, 470.0)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 62.0)","(31.0, 220.0, 113.88888888888889)"
11-01-2023 12:08:56.378552,"(10.0, 21.0, 20.035087719298247)","(11.0, 23.0, 21.954545454545453)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 6.9411764705882355)","(71.0, 550.0, 470.0)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 62.0)","(31.0, 220.0, 113.88888888888889)"
11-01-2023 12:08:57.445736,"(10.0, 21.0, 20.035087719298247)","(11.0, 23.0, 21.954545454545453)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 6.9411764705882355)","(71.0, 550.0, 470.0)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 62.0)","(31.0, 220.0, 113.88888888888889)"
11-01-2023 12:08:58.455861,"(10.0, 21.0, 20.035087719298247)","(11.0, 23.0, 21.954545454545453)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 6.9411764705882355)","(71.0, 550.0, 470.0)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 62.0)","(31.0, 220.0, 113.88888888888889)"
11-01-2023 12:08:59.439105,"(10.0, 21.0, 20.035087719298247)","(11.0, 23.0, 21.954545454545453)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 6.9411764705882355)","(71.0, 550.0, 470.0)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 62.0)","(31.0, 220.0, 113.88888888888889)"
11-01-2023 12:09:00.420966,"(10.0, 21.0, 20.035087719298247)","(11.0, 23.0, 21.954545454545453)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 6.9411764705882355)","(71.0, 550.0, 470.0)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 62.0)","(31.0, 220.0, 113.88888888888889)"
11-01-2023 12:09:01.446564,"(10.0, 21.0, 20.035087719298247)","(11.0, 23.0, 21.954545454545453)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 6.9411764705882355)","(71.0, 550.0, 470.0)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 62.0)","(31.0, 220.0, 113.88888888888889)"
11-01-2023 12:09:02.489297,"(10.0, 21.0, 20.035087719298247)","(11.0, 23.0, 21.954545454545453)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 6.9411764705882355)","(71.0, 550.0, 470.0)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 62.0)","(31.0, 220.0, 113.88888888888889)"
11-01-2023 12:09:03.574656,"(10.0, 21.0, 20.035087719298247)","(11.0, 23.0, 21.954545454545453)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 6.9411764705882355)","(71.0, 550.0, 470.0)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 62.0)","(31.0, 220.0, 113.88888888888889)"
11-01-2023 12:09:04.621216,"(10.0, 21.0, 20.035087719298247)","(11.0, 23.0, 21.954545454545453)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 6.9411764705882355)","(71.0, 550.0, 470.0)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 62.0)","(31.0, 220.0, 113.88888888888889)"
11-01-2023 12:09:05.719002,"(10.0, 21.0, 20.035087719298247)","(11.0, 23.0, 21.954545454545453)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 6.9411764705882355)","(71.0, 550.0, 470.0)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 62.0)","(31.0, 220.0, 113.88888888888889)"
11-01-2023 12:09:06.737144,"(10.0, 21.0, 20.035087719298247)","(11.0, 23.0, 21.954545454545453)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 6.9411764705882355)","(71.0, 550.0, 470.0)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 62.0)","(31.0, 220.0, 113.88888888888889)"
11-01-2023 12:09:07.739894,"(10.0, 21.0, 20.035087719298247)","(11.0, 23.0, 21.954545454545453)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 6.9411764705882355)","(71.0, 550.0, 470.0)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 62.0)","(31.0, 220.0, 113.88888888888889)"
11-01-2023 12:09:08.714282,"(10.0, 21.0, 20.035087719298247)","(11.0, 23.0, 21.954545454545453)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 6.9411764705882355)","(71.0, 550.0, 470.0)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 62.0)","(31.0, 220.0, 113.88888888888889)"
11-01-2023 12:09:09.805346,"(10.0, 21.0, 20.035087719298247)","(11.0, 23.0, 21.954545454545453)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 6.9411764705882355)","(71.0, 550.0, 470.0)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 62.0)","(31.0, 220.0, 113.88888888888889)"
11-01-2023 12:09:10.897321,"(10.0, 21.0, 20.035087719298247)","(11.0, 23.0, 21.954545454545453)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 6.9411764705882355)","(71.0, 550.0, 470.0)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 62.0)","(31.0, 220.0, 113.88888888888889)"
11-01-2023 12:09:11.882885,"(10.0, 21.0, 20.035087719298247)","(11.0, 23.0, 21.954545454545453)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 6.9411764705882355)","(71.0, 550.0, 470.0)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 62.0)","(31.0, 220.0, 113.88888888888889)"
11-01-2023 12:09:12.934919,"(10.0, 21.0, 20.035087719298247)","(11.0, 23.0, 21.954545454545453)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 6.9411764705882355)","(71.0, 550.0, 470.0)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 62.0)","(31.0, 220.0, 113.88888888888889)"
11-01-2023 12:09:13.992647,"(10.0, 21.0, 20.035087719298247)","(11.0, 23.0, 21.954545454545453)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 6.9411764705882355)","(71.0, 550.0, 470.0)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 62.0)","(31.0, 220.0, 113.88888888888889)"
11-01-2023 12:09:14.993548,"(10.0, 21.0, 20.035087719298247)","(11.0, 23.0, 21.954545454545453)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 6.9411764705882355)","(71.0, 550.0, 470.0)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 62.0)","(31.0, 220.0, 113.88888888888889)"
11-01-2023 12:09:15.963890,"(10.0, 21.0, 20.035087719298247)","(11.0, 23.0, 21.954545454545453)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 6.9411764705882355)","(71.0, 550.0, 470.0)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 62.0)","(31.0, 220.0, 113.88888888888889)"
11-01-2023 12:09:16.953517,"(10.0, 21.0, 20.035087719298247)","(11.0, 23.0, 21.954545454545453)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 6.9411764705882355)","(71.0, 550.0, 470.0)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 62.0)","(31.0, 220.0, 113.88888888888889)"
11-01-2023 12:09:17.928579,"(10.0, 21.0, 20.035087719298247)","(11.0, 23.0, 21.954545454545453)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 6.9411764705882355)","(71.0, 550.0, 470.0)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 62.0)","(31.0, 220.0, 113.88888888888889)"
11-01-2023 12:09:18.896531,"(10.0, 21.0, 20.035087719298247)","(11.0, 23.0, 21.954545454545453)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 6.9411764705882355)","(71.0, 550.0, 470.0)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 62.0)","(31.0, 220.0, 113.88888888888889)"
11-01-2023 12:09:20.208036,"(10.0, 21.0, 20.035087719298247)","(11.0, 23.0, 21.954545454545453)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 6.9411764705882355)","(71.0, 550.0, 470.0)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 62.0)","(31.0, 220.0, 113.88888888888889)"
11-01-2023 12:09:21.204972,"(10.0, 21.0, 20.035087719298247)","(11.0, 23.0, 21.954545454545453)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 6.9411764705882355)","(71.0, 550.0, 470.0)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 62.0)","(31.0, 220.0, 113.88888888888889)"
11-01-2023 12:09:22.357011,"(10.0, 21.0, 20.035087719298247)","(11.0, 23.0, 21.954545454545453)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 6.9411764705882355)","(71.0, 550.0, 470.0)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 62.0)","(31.0, 220.0, 113.88888888888889)"
11-01-2023 12:09:23.403500,"(10.0, 21.0, 20.035087719298247)","(11.0, 23.0, 21.954545454545453)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 6.9411764705882355)","(71.0, 550.0, 470.0)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 62.0)","(31.0, 220.0, 113.88888888888889)"
11-01-2023 12:09:24.403655,"(10.0, 21.0, 20.035087719298247)","(11.0, 23.0, 21.954545454545453)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 6.9411764705882355)","(71.0, 550.0, 470.0)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 62.0)","(31.0, 220.0, 113.88888888888889)"
11-01-2023 12:09:25.376992,"(10.0, 21.0, 20.035087719298247)","(11.0, 23.0, 21.954545454545453)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 6.9411764705882355)","(71.0, 550.0, 470.0)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 62.0)","(31.0, 220.0, 113.88888888888889)"
11-01-2023 12:09:26.433467,"(10.0, 21.0, 20.035087719298247)","(11.0, 23.0, 21.954545454545453)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 6.9411764705882355)","(71.0, 550.0, 470.0)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 62.0)","(31.0, 220.0, 113.88888888888889)"
11-01-2023 12:09:27.530914,"(10.0, 21.0, 20.035087719298247)","(11.0, 23.0, 21.954545454545453)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 6.9411764705882355)","(71.0, 550.0, 470.0)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 62.0)","(31.0, 220.0, 113.88888888888889)"
11-01-2023 12:09:28.540655,"(10.0, 21.0, 20.035087719298247)","(11.0, 23.0, 21.954545454545453)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 6.9411764705882355)","(71.0, 550.0, 470.0)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 62.0)","(31.0, 220.0, 113.88888888888889)"
11-01-2023 12:09:29.551444,"(10.0, 21.0, 20.035087719298247)","(11.0, 23.0, 21.954545454545453)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 6.9411764705882355)","(71.0, 550.0, 470.0)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 62.0)","(31.0, 220.0, 113.88888888888889)"
11-01-2023 12:09:30.581719,"(10.0, 21.0, 20.035087719298247)","(11.0, 23.0, 21.954545454545453)","(3.0, 4.5, 3.3636363636363638)","(5.5, 10.5, 6.9411764705882355)","(71.0, 550.0, 470.0)","(1.9, 2.8, 2.2133333333333334)","(21.0, 100.0, 62.0)","(31.0, 220.0, 113.88888888888889)"
