,Exciting Times,Holdingno Currency,Voodoo Fella,Malinjang,Shakalakaboomboom,Dollarbill,Peppa Bliss,Slingin A Gun,Studleigh Mark
06-01-2023 14:26:26.058270,"(2.0, 2.34, 2.31)","(14.0, 25.0, 19.25)","(8.0, 13.0, 10.5)","(3.5, 5.5, 5.0875)","(21.0, 48.0, 44.875)","(31.0, 95.0, 65.0)","(5.0, 8.4, 7.2)","(61.0, 110.0, 85.0)","(19.0, 38.0, 27.75)"
06-01-2023 14:26:27.689865,"(2.0, 2.42, 2.2800000000000002)","(14.0, 25.0, 19.25)","(8.0, 13.0, 10.5)","(3.5, 5.5, 5.0875)","(21.0, 48.0, 44.875)","(31.0, 95.0, 65.0)","(5.0, 8.4, 7.2)","(61.0, 110.0, 85.0)","(19.0, 38.0, 27.75)"
06-01-2023 14:26:29.232692,"(2.0, 2.44, 2.24)","(14.0, 25.0, 19.25)","(8.0, 13.0, 10.5)","(3.5, 5.5, 5.0875)","(21.0, 48.0, 44.875)","(31.0, 95.0, 65.0)","(5.0, 8.4, 7.2)","(61.0, 110.0, 85.0)","(19.0, 38.0, 27.75)"
06-01-2023 14:26:30.802000,"(2.0, 2.44, 2.24)","(14.0, 25.0, 19.25)","(8.0, 13.0, 10.5)","(3.5, 5.5, 5.0875)","(21.0, 48.0, 44.875)","(31.0, 95.0, 65.0)","(5.0, 8.4, 7.2)","(61.0, 110.0, 85.0)","(19.0, 38.0, 27.75)"
06-01-2023 14:26:32.633005,"(2.0, 2.44, 2.3200000000000003)","(14.0, 25.0, 19.25)","(8.0, 13.0, 10.5)","(3.5, 5.5, 5.0875)","(21.0, 48.0, 44.875)","(31.0, 95.0, 65.0)","(5.0, 8.4, 7.2)","(61.0, 110.0, 85.0)","(19.0, 38.0, 27.75)"
06-01-2023 14:26:34.389604,"(2.0, 2.44, 2.2666666666666666)","(14.0, 25.0, 19.25)","(8.0, 13.0, 10.5)","(3.5, 5.5, 5.0875)","(21.0, 48.0, 44.875)","(31.0, 95.0, 65.0)","(5.0, 8.4, 7.2)","(61.0, 110.0, 85.0)","(19.0, 38.0, 27.75)"
06-01-2023 14:26:36.018487,"(2.0, 2.32, 2.2666666666666666)","(14.0, 25.0, 19.25)","(8.0, 13.0, 10.5)","(3.5, 5.5, 5.0875)","(21.0, 48.0, 44.875)","(31.0, 95.0, 65.0)","(5.0, 8.4, 7.2)","(61.0, 110.0, 85.0)","(19.0, 38.0, 27.75)"
06-01-2023 14:26:37.550552,"(2.0, 2.32, 2.2666666666666666)","(14.0, 25.0, 19.25)","(8.0, 13.0, 10.5)","(3.5, 5.5, 5.0875)","(21.0, 48.0, 44.875)","(31.0, 95.0, 65.0)","(5.0, 8.4, 7.2)","(61.0, 110.0, 85.0)","(19.0, 38.0, 27.75)"
06-01-2023 14:26:39.029822,"(2.0, 2.32, 2.2666666666666666)","(14.0, 25.0, 19.25)","(8.0, 13.0, 10.5)","(3.5, 5.5, 5.0875)","(21.0, 48.0, 45.727272727272734)","(31.0, 95.0, 83.57142857142857)","(5.0, 8.4, 7.2)","(61.0, 110.0, 85.0)","(19.0, 38.0, 27.75)"
06-01-2023 14:26:40.578465,"(2.0, 2.32, 2.2666666666666666)","(14.0, 25.0, 19.25)","(8.0, 13.0, 10.5)","(3.5, 5.5, 5.0875)","(21.0, 48.0, 45.727272727272734)","(31.0, 95.0, 85.0)","(5.0, 8.4, 7.2)","(61.0, 110.0, 85.0)","(19.0, 38.0, 27.75)"
06-01-2023 14:26:42.134979,"(2.0, 2.32, 2.2666666666666666)","(14.0, 25.0, 19.25)","(8.0, 13.0, 10.5)","(3.5, 5.5, 5.0875)","(21.0, 48.0, 45.727272727272734)","(31.0, 95.0, 85.0)","(5.0, 8.4, 7.2)","(61.0, 110.0, 97.14285714285714)","(19.0, 38.0, 27.75)"
06-01-2023 14:26:43.684786,"(2.0, 2.32, 2.2666666666666666)","(14.0, 25.0, 19.25)","(8.0, 13.0, 10.5)","(3.5, 5.5, 5.0875)","(21.0, 48.0, 45.727272727272734)","(31.0, 95.0, 85.0)","(5.0, 8.4, 7.2)","(61.0, 110.0, 97.14285714285714)","(19.0, 38.0, 27.75)"
06-01-2023 14:26:45.222116,"(2.0, 2.32, 2.2666666666666666)","(14.0, 25.0, 19.25)","(8.0, 13.0, 10.5)","(3.5, 5.5, 5.0875)","(21.0, 48.0, 45.727272727272734)","(31.0, 95.0, 85.0)","(5.0, 8.4, 7.2)","(61.0, 110.0, 97.14285714285714)","(19.0, 38.0, 27.75)"
06-01-2023 14:26:46.733816,"(2.0, 2.32, 2.2666666666666666)","(14.0, 25.0, 19.25)","(8.0, 13.0, 10.5)","(3.5, 5.5, 5.0875)","(21.0, 48.0, 45.727272727272734)","(31.0, 95.0, 85.0)","(5.0, 8.4, 7.2)","(61.0, 110.0, 97.14285714285714)","(19.0, 38.0, 27.75)"
06-01-2023 14:26:48.283884,"(2.0, 2.32, 2.2666666666666666)","(14.0, 25.0, 19.25)","(8.0, 13.0, 10.5)","(3.5, 5.5, 5.0875)","(21.0, 48.0, 45.727272727272734)","(31.0, 95.0, 85.0)","(5.0, 8.4, 7.2)","(61.0, 110.0, 97.14285714285714)","(19.0, 38.0, 27.75)"
06-01-2023 14:26:49.822848,"(2.0, 2.32, 2.2666666666666666)","(14.0, 25.0, 19.25)","(8.0, 13.0, 10.5)","(3.5, 5.5, 5.0875)","(21.0, 48.0, 45.727272727272734)","(31.0, 95.0, 85.0)","(5.0, 8.4, 7.2)","(61.0, 110.0, 97.14285714285714)","(19.0, 38.0, 27.75)"
06-01-2023 14:26:51.360362,"(2.0, 2.32, 2.2666666666666666)","(14.0, 25.0, 19.25)","(8.0, 13.0, 10.5)","(3.5, 5.5, 5.0875)","(21.0, 48.0, 45.727272727272734)","(31.0, 95.0, 85.0)","(5.0, 8.4, 7.2)","(61.0, 110.0, 97.14285714285714)","(19.0, 38.0, 27.75)"
06-01-2023 14:26:53.015355,"(2.0, 2.32, 2.2666666666666666)","(14.0, 25.0, 19.25)","(8.0, 13.0, 10.5)","(3.5, 5.5, 5.0875)","(21.0, 48.0, 45.727272727272734)","(31.0, 95.0, 85.0)","(5.0, 8.4, 7.2)","(61.0, 110.0, 97.14285714285714)","(19.0, 38.0, 27.75)"
06-01-2023 14:26:54.671187,"(2.0, 2.32, 2.2666666666666666)","(14.0, 25.0, 19.25)","(8.0, 13.0, 10.5)","(3.5, 5.5, 5.0875)","(21.0, 48.0, 45.727272727272734)","(31.0, 95.0, 85.0)","(5.0, 8.4, 7.2)","(61.0, 110.0, 97.14285714285714)","(19.0, 38.0, 27.75)"
06-01-2023 14:26:56.430053,"(2.0, 2.32, 2.2666666666666666)","(14.0, 25.0, 19.25)","(8.0, 13.0, 10.5)","(3.5, 5.5, 5.0875)","(21.0, 48.0, 45.727272727272734)","(31.0, 95.0, 85.0)","(5.0, 8.4, 7.2)","(61.0, 110.0, 97.14285714285714)","(19.0, 38.0, 27.75)"
06-01-2023 14:26:58.337193,"(2.0, 2.32, 2.2666666666666666)","(14.0, 25.0, 19.25)","(8.0, 13.0, 10.5)","(3.5, 5.5, 5.0875)","(21.0, 48.0, 45.727272727272734)","(31.0, 95.0, 85.0)","(5.0, 8.4, 7.2)","(61.0, 110.0, 97.14285714285714)","(19.0, 38.0, 27.75)"
06-01-2023 14:26:59.949517,"(2.0, 2.32, 2.2666666666666666)","(14.0, 25.0, 19.25)","(8.0, 13.0, 10.5)","(3.5, 5.5, 5.0875)","(21.0, 48.0, 45.727272727272734)","(31.0, 95.0, 85.0)","(5.0, 8.4, 7.2)","(61.0, 110.0, 97.14285714285714)","(19.0, 38.0, 27.75)"
06-01-2023 14:27:01.797002,"(2.0, 2.32, 2.23125)","(14.0, 25.0, 19.25)","(8.0, 13.0, 10.5)","(3.5, 5.5, 5.133333333333333)","(21.0, 48.0, 45.727272727272734)","(31.0, 95.0, 85.0)","(5.0, 8.4, 7.2)","(61.0, 110.0, 97.14285714285714)","(19.0, 38.0, 27.75)"
06-01-2023 14:27:03.535115,"(2.0, 2.3, 2.23125)","(14.0, 25.0, 18.714285714285715)","(8.0, 13.0, 10.25)","(3.5, 5.5, 5.1000000000000005)","(21.0, 48.0, 36.0)","(31.0, 95.0, 85.0)","(5.0, 8.4, 7.485714285714286)","(61.0, 110.0, 97.14285714285714)","(19.0, 38.0, 28.8)"
06-01-2023 14:27:05.055232,"(2.0, 2.3, 2.23125)","(14.0, 25.0, 21.0)","(8.0, 12.5, 10.25)","(3.5, 5.4, 5.1000000000000005)","(21.0, 48.0, 36.0)","(31.0, 95.0, 85.0)","(5.0, 8.2, 7.485714285714286)","(61.0, 110.0, 97.14285714285714)","(19.0, 36.0, 28.8)"
06-01-2023 14:27:06.498131,"(2.0, 2.3, 2.23125)","(14.0, 25.0, 21.0)","(8.0, 12.5, 10.35)","(3.5, 5.4, 5.1000000000000005)","(21.0, 48.0, 36.0)","(31.0, 95.0, 85.0)","(5.0, 8.2, 7.485714285714286)","(61.0, 110.0, 97.14285714285714)","(19.0, 36.0, 28.8)"
06-01-2023 14:27:07.951328,"(2.0, 2.3, 2.23125)","(14.0, 25.0, 19.5)","(8.0, 12.5, 10.35)","(3.5, 5.4, 5.1000000000000005)","(21.0, 48.0, 36.0)","(31.0, 95.0, 85.0)","(5.0, 8.2, 7.485714285714286)","(61.0, 110.0, 97.14285714285714)","(19.0, 36.0, 28.8)"
06-01-2023 14:27:09.428353,"(2.0, 2.3, 2.23125)","(14.0, 25.0, 19.294117647058822)","(8.0, 12.5, 10.35)","(3.5, 5.4, 4.916666666666667)","(21.0, 48.0, 36.0)","(31.0, 95.0, 85.0)","(5.0, 8.2, 6.836363636363636)","(61.0, 110.0, 97.14285714285714)","(19.0, 36.0, 28.8)"
06-01-2023 14:27:10.843402,"(2.0, 2.3, 2.23125)","(14.0, 23.0, 20.0)","(8.0, 12.5, 10.35)","(3.5, 5.4, 4.916666666666667)","(21.0, 48.0, 36.0)","(31.0, 95.0, 85.0)","(5.0, 8.2, 6.836363636363636)","(61.0, 110.0, 97.14285714285714)","(19.0, 36.0, 32.4)"
06-01-2023 14:27:12.340440,"(2.0, 2.3, 2.23125)","(14.0, 23.0, 21.0)","(8.0, 12.5, 10.35)","(3.5, 5.4, 4.916666666666667)","(21.0, 48.0, 36.0)","(31.0, 95.0, 85.0)","(5.0, 8.2, 6.836363636363636)","(61.0, 110.0, 97.14285714285714)","(19.0, 36.0, 33.230769230769226)"
06-01-2023 14:27:13.841087,"(2.0, 2.3, 2.2648)","(14.0, 23.0, 18.75)","(8.0, 12.5, 10.35)","(3.5, 5.4, 4.916666666666667)","(21.0, 48.0, 36.0)","(31.0, 95.0, 85.0)","(5.0, 8.2, 6.836363636363636)","(61.0, 110.0, 97.14285714285714)","(19.0, 36.0, 33.230769230769226)"
06-01-2023 14:27:15.317447,"(2.0, 2.3, 2.2648)","(14.0, 23.0, 18.75)","(8.0, 12.5, 11.133333333333333)","(3.5, 5.4, 4.905882352941177)","(21.0, 48.0, 32.666666666666664)","(31.0, 95.0, 85.0)","(5.0, 8.2, 7.239999999999999)","(61.0, 110.0, 98.75)","(19.0, 36.0, 27.25)"
06-01-2023 14:27:16.758949,"(2.0, 2.3, 2.2648)","(14.0, 23.0, 18.75)","(8.0, 12.5, 11.133333333333333)","(3.5, 5.4, 4.8)","(21.0, 48.0, 32.666666666666664)","(31.0, 95.0, 85.0)","(5.0, 8.2, 7.092307692307692)","(61.0, 110.0, 98.75)","(19.0, 36.0, 27.25)"
06-01-2023 14:27:18.167092,"(2.0, 2.3, 2.2648)","(14.0, 23.0, 18.75)","(8.0, 12.5, 11.8)","(3.5, 5.4, 4.84)","(21.0, 48.0, 32.666666666666664)","(31.0, 95.0, 85.0)","(5.0, 8.2, 7.511111111111111)","(61.0, 110.0, 98.75)","(19.0, 36.0, 27.25)"
06-01-2023 14:27:19.585827,"(2.0, 2.3, 2.2648)","(14.0, 23.0, 18.75)","(8.0, 13.5, 12.1)","(3.5, 5.4, 4.905882352941177)","(21.0, 48.0, 32.666666666666664)","(31.0, 95.0, 85.0)","(5.0, 8.0, 7.257142857142857)","(61.0, 110.0, 98.75)","(19.0, 36.0, 24.642857142857142)"
06-01-2023 14:27:21.064196,"(2.0, 2.3, 2.2648)","(14.0, 23.0, 18.75)","(8.0, 13.5, 12.1)","(3.5, 5.4, 4.905882352941177)","(21.0, 48.0, 32.666666666666664)","(31.0, 95.0, 85.0)","(5.0, 7.8, 7.42)","(61.0, 110.0, 98.75)","(19.0, 40.0, 28.25)"
06-01-2023 14:27:22.473370,"(2.0, 2.3, 2.2648)","(14.0, 23.0, 18.75)","(8.0, 13.5, 12.1)","(3.5, 5.4, 4.905882352941177)","(21.0, 48.0, 32.666666666666664)","(31.0, 95.0, 85.0)","(5.0, 7.8, 7.04)","(61.0, 110.0, 98.75)","(19.0, 38.0, 28.25)"
06-01-2023 14:27:23.807530,"(2.0, 2.3, 2.2648)","(14.0, 23.0, 18.75)","(8.0, 13.5, 12.1)","(3.5, 5.4, 4.905882352941177)","(21.0, 48.0, 32.666666666666664)","(31.0, 95.0, 85.0)","(5.0, 7.8, 6.8)","(61.0, 110.0, 98.75)","(19.0, 38.0, 28.25)"
06-01-2023 14:27:25.135331,"(2.0, 2.3, 2.2648)","(14.0, 23.0, 18.75)","(8.0, 13.5, 12.1)","(3.5, 5.4, 4.905882352941177)","(21.0, 48.0, 32.666666666666664)","(31.0, 95.0, 85.0)","(5.0, 7.8, 6.8)","(61.0, 110.0, 98.75)","(19.0, 38.0, 28.25)"
06-01-2023 14:27:26.523607,"(2.0, 2.3, 2.2648)","(14.0, 23.0, 18.75)","(8.0, 13.5, 12.1)","(3.5, 5.4, 4.905882352941177)","(21.0, 48.0, 32.666666666666664)","(31.0, 95.0, 85.0)","(5.0, 7.8, 6.8)","(61.0, 110.0, 98.75)","(19.0, 38.0, 28.25)"
06-01-2023 14:27:27.896778,"(2.0, 2.3, 2.2648)","(14.0, 23.0, 18.75)","(8.0, 13.5, 12.1)","(3.5, 5.4, 4.905882352941177)","(21.0, 48.0, 32.666666666666664)","(31.0, 95.0, 85.0)","(5.0, 7.8, 6.8)","(61.0, 110.0, 98.75)","(19.0, 38.0, 33.125)"
06-01-2023 14:27:29.305415,"(2.0, 2.3, 2.2648)","(14.0, 23.0, 18.75)","(8.0, 13.5, 12.1)","(3.5, 5.4, 4.905882352941177)","(21.0, 48.0, 32.666666666666664)","(31.0, 95.0, 85.0)","(5.0, 7.8, 6.8)","(61.0, 110.0, 98.75)","(19.0, 38.0, 33.125)"
06-01-2023 14:27:30.571801,"(2.0, 2.3, 2.2648)","(14.0, 23.0, 19.6)","(8.0, 13.5, 12.1)","(3.5, 5.4, 4.905882352941177)","(21.0, 48.0, 32.666666666666664)","(31.0, 95.0, 85.0)","(5.0, 7.8, 6.466666666666667)","(61.0, 110.0, 98.75)","(19.0, 38.0, 33.125)"
06-01-2023 14:27:31.811137,"(2.0, 2.3, 2.2648)","(14.0, 23.0, 19.6)","(8.0, 13.5, 12.1)","(3.5, 5.4, 4.905882352941177)","(21.0, 48.0, 32.666666666666664)","(31.0, 95.0, 85.0)","(5.0, 7.8, 6.466666666666667)","(61.0, 110.0, 98.75)","(19.0, 38.0, 25.333333333333332)"
06-01-2023 14:27:32.951829,"(2.0, 2.3, 2.2674074074074073)","(14.0, 23.0, 19.6)","(8.0, 13.5, 12.1)","(3.5, 5.4, 4.905882352941177)","(21.0, 48.0, 32.666666666666664)","(31.0, 95.0, 85.0)","(5.0, 7.8, 6.466666666666667)","(61.0, 110.0, 98.75)","(19.0, 38.0, 25.333333333333332)"
06-01-2023 14:27:34.202320,"(2.0, 2.3, 2.2674074074074073)","(14.0, 23.0, 19.6)","(8.0, 13.5, 12.1)","(3.5, 5.4, 4.905882352941177)","(21.0, 48.0, 32.666666666666664)","(31.0, 95.0, 85.0)","(5.0, 7.8, 6.466666666666667)","(61.0, 110.0, 98.75)","(19.0, 38.0, 25.333333333333332)"
06-01-2023 14:27:35.509059,"(2.0, 2.3, 2.2674074074074073)","(14.0, 23.0, 19.6)","(8.0, 13.5, 12.1)","(3.5, 5.4, 4.905882352941177)","(21.0, 48.0, 32.666666666666664)","(31.0, 95.0, 85.0)","(5.0, 7.8, 6.466666666666667)","(61.0, 110.0, 98.75)","(19.0, 38.0, 25.333333333333332)"
06-01-2023 14:27:36.833841,"(2.0, 2.3, 2.2674074074074073)","(14.0, 23.0, 19.6)","(8.0, 13.5, 12.1)","(3.5, 5.4, 4.905882352941177)","(21.0, 48.0, 32.666666666666664)","(31.0, 95.0, 85.0)","(5.0, 7.8, 6.466666666666667)","(61.0, 110.0, 98.75)","(19.0, 38.0, 25.333333333333332)"
06-01-2023 14:27:38.124765,"(2.0, 2.3, 2.2674074074074073)","(14.0, 23.0, 19.0)","(8.0, 13.5, 12.1)","(3.5, 5.4, 5.114285714285714)","(21.0, 48.0, 32.0)","(31.0, 95.0, 85.0)","(5.0, 7.8, 6.466666666666667)","(61.0, 110.0, 98.75)","(19.0, 38.0, 25.333333333333332)"
06-01-2023 14:27:39.379353,"(2.0, 2.3, 2.2674074074074073)","(14.0, 22.0, 19.0)","(8.0, 13.5, 12.2)","(3.5, 5.3, 4.699999999999999)","(21.0, 46.0, 31.333333333333332)","(31.0, 95.0, 68.33333333333333)","(5.0, 7.8, 6.466666666666667)","(61.0, 110.0, 98.75)","(19.0, 38.0, 25.333333333333332)"
06-01-2023 14:27:40.625233,"(2.0, 2.3, 2.2674074074074073)","(14.0, 21.0, 18.4)","(8.0, 13.5, 12.2)","(3.5, 5.3, 4.699999999999999)","(21.0, 44.0, 31.333333333333332)","(31.0, 95.0, 68.33333333333333)","(5.0, 7.8, 6.466666666666667)","(61.0, 110.0, 98.75)","(19.0, 38.0, 25.333333333333332)"
06-01-2023 14:27:41.884947,"(2.0, 2.3, 2.2674074074074073)","(14.0, 21.0, 18.4)","(8.0, 13.5, 12.2)","(3.5, 5.3, 4.699999999999999)","(21.0, 44.0, 31.333333333333332)","(31.0, 95.0, 68.33333333333333)","(5.0, 7.8, 6.466666666666667)","(61.0, 110.0, 98.75)","(19.0, 38.0, 25.333333333333332)"
06-01-2023 14:27:43.143649,"(2.0, 2.3, 2.2674074074074073)","(14.0, 21.0, 18.4)","(8.0, 13.5, 9.966666666666667)","(3.5, 5.3, 4.5)","(21.0, 44.0, 31.333333333333332)","(31.0, 95.0, 68.33333333333333)","(5.0, 7.8, 6.466666666666667)","(61.0, 110.0, 98.75)","(19.0, 38.0, 25.333333333333332)"
06-01-2023 14:27:44.449122,"(2.0, 2.3, 2.2873684210526313)","(14.0, 21.0, 18.4)","(8.0, 13.5, 9.966666666666667)","(3.5, 5.3, 4.5)","(21.0, 44.0, 31.333333333333332)","(31.0, 95.0, 68.33333333333333)","(5.0, 7.8, 6.466666666666667)","(61.0, 110.0, 98.75)","(19.0, 38.0, 25.333333333333332)"
06-01-2023 14:27:45.707028,"(2.0, 2.3, 2.2873684210526313)","(14.0, 21.0, 18.4)","(8.0, 13.5, 9.966666666666667)","(3.5, 5.3, 5.0636363636363635)","(21.0, 44.0, 31.333333333333332)","(31.0, 95.0, 61.666666666666664)","(5.0, 7.8, 6.466666666666667)","(61.0, 110.0, 98.75)","(19.0, 38.0, 25.333333333333332)"
06-01-2023 14:27:46.945891,"(2.0, 2.34, 2.3329411764705883)","(14.0, 21.0, 18.4)","(8.0, 13.5, 12.44)","(3.5, 5.3, 5.0636363636363635)","(21.0, 44.0, 31.333333333333332)","(31.0, 95.0, 65.0)","(5.0, 7.8, 6.466666666666667)","(61.0, 110.0, 98.75)","(19.0, 38.0, 25.333333333333332)"
06-01-2023 14:27:48.197994,"(2.0, 2.34, 2.333333333333333)","(14.0, 21.0, 18.4)","(8.0, 13.5, 12.44)","(3.5, 5.3, 5.0636363636363635)","(21.0, 44.0, 31.333333333333332)","(31.0, 95.0, 65.0)","(5.0, 7.8, 6.466666666666667)","(61.0, 110.0, 98.75)","(19.0, 38.0, 25.333333333333332)"
06-01-2023 14:27:49.464575,"(2.0, 2.34, 2.333333333333333)","(14.0, 21.0, 18.4)","(8.0, 13.5, 12.44)","(3.5, 5.3, 5.0636363636363635)","(21.0, 44.0, 31.333333333333332)","(31.0, 95.0, 65.0)","(5.0, 7.8, 6.466666666666667)","(61.0, 110.0, 98.75)","(19.0, 38.0, 25.333333333333332)"
06-01-2023 14:27:50.785800,"(2.0, 2.34, 2.333333333333333)","(14.0, 21.0, 18.4)","(8.0, 13.5, 12.44)","(3.5, 5.3, 5.0636363636363635)","(21.0, 44.0, 31.333333333333332)","(31.0, 95.0, 65.0)","(5.0, 7.8, 6.466666666666667)","(61.0, 110.0, 98.75)","(19.0, 38.0, 25.333333333333332)"
06-01-2023 14:27:52.130175,"(2.0, 2.34, 2.333333333333333)","(14.0, 21.0, 18.4)","(8.0, 13.5, 12.44)","(3.5, 5.3, 5.0636363636363635)","(21.0, 44.0, 31.333333333333332)","(31.0, 95.0, 65.0)","(5.0, 7.8, 6.466666666666667)","(61.0, 110.0, 98.75)","(20.0, 38.0, 25.333333333333332)"
06-01-2023 14:27:53.415414,"(2.0, 2.34, 2.3309090909090906)","(14.0, 21.0, 18.4)","(8.0, 13.5, 12.44)","(3.5, 5.3, 5.0636363636363635)","(21.0, 44.0, 31.333333333333332)","(31.0, 95.0, 65.0)","(5.0, 7.8, 6.466666666666667)","(61.0, 110.0, 98.75)","(20.0, 38.0, 25.333333333333332)"
06-01-2023 14:27:54.654249,"(2.0, 2.34, 2.3309090909090906)","(14.0, 21.0, 18.4)","(8.0, 13.5, 12.44)","(3.5, 5.3, 5.0636363636363635)","(21.0, 44.0, 31.333333333333332)","(31.0, 95.0, 65.0)","(5.0, 7.8, 6.466666666666667)","(61.0, 110.0, 98.75)","(20.0, 38.0, 25.333333333333332)"
06-01-2023 14:27:55.884819,"(2.0, 2.34, 2.3309090909090906)","(14.0, 21.0, 18.4)","(8.0, 13.5, 12.44)","(3.5, 5.3, 5.0636363636363635)","(21.0, 44.0, 31.333333333333332)","(31.0, 95.0, 65.0)","(5.0, 7.8, 6.466666666666667)","(61.0, 110.0, 98.75)","(20.0, 38.0, 25.333333333333332)"
06-01-2023 14:27:57.093427,"(2.0, 2.34, 2.3309090909090906)","(14.0, 21.0, 18.4)","(8.0, 13.5, 12.44)","(3.5, 5.3, 5.0636363636363635)","(21.0, 44.0, 31.333333333333332)","(31.0, 95.0, 65.0)","(5.0, 7.8, 6.466666666666667)","(61.0, 110.0, 98.75)","(20.0, 38.0, 25.333333333333332)"
06-01-2023 14:27:58.683461,"(2.0, 2.36, 2.34)","(14.0, 21.0, 18.4)","(8.0, 13.5, 12.44)","(3.5, 5.3, 5.0636363636363635)","(21.0, 44.0, 31.333333333333332)","(31.0, 95.0, 65.0)","(5.0, 7.8, 6.466666666666667)","(61.0, 110.0, 98.75)","(20.0, 38.0, 25.333333333333332)"
06-01-2023 14:28:00.921743,"(2.0, 2.36, 2.3257142857142856)","(14.0, 21.0, 18.4)","(8.0, 13.5, 12.44)","(3.5, 5.3, 5.0636363636363635)","(21.0, 44.0, 31.333333333333332)","(31.0, 95.0, 65.0)","(5.0, 8.2, 7.0)","(61.0, 110.0, 98.75)","(20.0, 38.0, 25.333333333333332)"
06-01-2023 14:28:03.237086,"(2.0, 2.36, 2.3257142857142856)","(14.0, 21.0, 18.4)","(8.0, 13.5, 12.385714285714286)","(3.5, 5.3, 5.0636363636363635)","(21.0, 44.0, 31.333333333333332)","(31.0, 95.0, 65.0)","(5.0, 8.2, 7.0)","(61.0, 110.0, 98.75)","(20.0, 38.0, 25.333333333333332)"
06-01-2023 14:28:04.728280,"(2.0, 2.36, 2.3257142857142856)","(14.0, 21.0, 18.4)","(8.0, 13.5, 11.985714285714286)","(3.5, 5.3, 5.0636363636363635)","(21.0, 44.0, 31.333333333333332)","(31.0, 95.0, 65.0)","(5.0, 8.2, 7.0)","(61.0, 110.0, 98.75)","(20.0, 38.0, 25.333333333333332)"
06-01-2023 14:28:06.128731,"(2.0, 2.36, 2.3257142857142856)","(14.0, 21.0, 18.4)","(8.0, 13.5, 10.733333333333333)","(3.5, 5.3, 4.7)","(21.0, 44.0, 30.666666666666668)","(31.0, 95.0, 65.0)","(5.0, 8.2, 6.3999999999999995)","(61.0, 110.0, 98.75)","(20.0, 38.0, 24.0)"
06-01-2023 14:28:07.447017,"(2.0, 2.36, 2.4233333333333333)","(14.0, 20.0, 17.8)","(8.0, 12.0, 11.525)","(3.5, 5.2, 5.066666666666666)","(21.0, 42.0, 30.666666666666668)","(31.0, 95.0, 65.0)","(5.0, 7.6, 6.3999999999999995)","(61.0, 110.0, 98.75)","(20.0, 34.0, 24.0)"
06-01-2023 14:28:08.793877,"(2.0, 2.46, 2.4233333333333333)","(14.0, 20.0, 17.8)","(8.0, 12.0, 11.525)","(3.5, 5.2, 5.066666666666666)","(21.0, 42.0, 30.666666666666668)","(31.0, 95.0, 65.0)","(5.0, 7.6, 6.3999999999999995)","(61.0, 110.0, 98.75)","(20.0, 34.0, 24.0)"
06-01-2023 14:28:10.110841,"(2.0, 2.46, 2.4233333333333333)","(14.0, 20.0, 17.8)","(8.0, 12.0, 11.525)","(3.5, 5.2, 5.066666666666666)","(21.0, 42.0, 30.666666666666668)","(31.0, 95.0, 65.0)","(5.0, 7.6, 6.3999999999999995)","(61.0, 110.0, 98.75)","(20.0, 34.0, 24.0)"
06-01-2023 14:28:11.517019,"(2.0, 2.46, 2.4233333333333333)","(14.0, 20.0, 17.8)","(8.0, 12.0, 11.525)","(3.5, 5.2, 5.066666666666666)","(21.0, 42.0, 30.666666666666668)","(31.0, 95.0, 65.0)","(5.0, 7.6, 6.3999999999999995)","(61.0, 110.0, 98.75)","(20.0, 34.0, 24.0)"
06-01-2023 14:28:12.785403,"(2.0, 2.46, 2.4233333333333333)","(14.0, 20.0, 17.8)","(8.0, 12.0, 11.525)","(3.5, 5.2, 5.066666666666666)","(21.0, 42.0, 30.666666666666668)","(31.0, 95.0, 65.0)","(5.0, 7.6, 6.3999999999999995)","(61.0, 110.0, 98.75)","(20.0, 34.0, 24.0)"
06-01-2023 14:28:14.122378,"(2.0, 2.46, 2.4233333333333333)","(14.0, 20.0, 17.8)","(8.0, 12.0, 11.525)","(3.5, 5.2, 5.066666666666666)","(21.0, 42.0, 30.666666666666668)","(31.0, 95.0, 65.0)","(5.0, 7.6, 6.3999999999999995)","(61.0, 110.0, 98.75)","(20.0, 34.0, 24.0)"
06-01-2023 14:28:15.391845,"(2.0, 2.46, 2.4233333333333333)","(14.0, 20.0, 17.8)","(8.0, 12.0, 11.525)","(3.5, 5.2, 5.066666666666666)","(21.0, 42.0, 37.75)","(31.0, 95.0, 65.0)","(5.0, 7.6, 6.3999999999999995)","(61.0, 110.0, 98.75)","(20.0, 34.0, 24.0)"
06-01-2023 14:28:16.604199,"(2.0, 2.46, 2.4233333333333333)","(14.0, 20.0, 17.8)","(8.0, 12.0, 11.525)","(3.5, 5.2, 5.066666666666666)","(21.0, 42.0, 39.16666666666667)","(31.0, 95.0, 65.0)","(5.0, 7.6, 6.3999999999999995)","(61.0, 110.0, 98.75)","(20.0, 34.0, 29.0)"
06-01-2023 14:28:17.895728,"(2.0, 2.46, 2.4233333333333333)","(14.0, 20.0, 17.8)","(8.0, 12.0, 11.525)","(3.5, 5.2, 5.066666666666666)","(21.0, 42.0, 39.16666666666667)","(31.0, 95.0, 65.0)","(5.0, 7.6, 6.3999999999999995)","(61.0, 110.0, 98.75)","(20.0, 34.0, 29.0)"
