,Atomic Julia,Cheers Poverty,Chemical Reactor,Makaila,Orator,Supercharged,Spearhead,Whodat Boodat
09-01-2023 15:55:07.298320,"(101.0, 130.0, 86.66666666666667)","(71.0, 170.0, 138.33333333333334)","(21.0, 42.0, 33.5)","(10.0, 17.5, 15.7)","(1.45, 1.75, 1.7412)","(3.2, 4.4, 4.175000000000001)","(10.0, 16.0, 15.857142857142858)","(61.0, 150.0, 86.0)"
09-01-2023 15:55:08.341642,"(101.0, 120.0, 92.5)","(71.0, 170.0, 138.33333333333334)","(21.0, 42.0, 33.5)","(10.0, 17.5, 15.7)","(1.45, 1.75, 1.7412)","(3.2, 4.4, 4.175000000000001)","(10.0, 16.0, 15.857142857142858)","(61.0, 150.0, 86.0)"
09-01-2023 15:55:09.302140,"(101.0, 140.0, 90.0)","(71.0, 170.0, 138.33333333333334)","(21.0, 42.0, 33.5)","(10.0, 17.5, 15.7)","(1.45, 1.75, 1.7412)","(3.2, 4.4, 4.175000000000001)","(10.0, 16.0, 15.857142857142858)","(61.0, 150.0, 86.0)"
09-01-2023 15:55:10.307900,"(101.0, 140.0, 90.0)","(71.0, 170.0, 138.33333333333334)","(21.0, 42.0, 33.5)","(10.0, 17.5, 15.7)","(1.45, 1.75, 1.7342857142857142)","(3.2, 4.4, 4.175000000000001)","(10.0, 16.0, 16.125)","(61.0, 150.0, 86.0)"
09-01-2023 15:55:11.411512,"(101.0, 140.0, 90.0)","(71.0, 170.0, 138.33333333333334)","(21.0, 42.0, 33.5)","(10.0, 17.5, 15.7)","(1.45, 1.75, 1.7342857142857142)","(3.2, 4.4, 4.175000000000001)","(10.0, 16.5, 16.125)","(61.0, 150.0, 86.0)"
09-01-2023 15:55:12.635949,"(101.0, 140.0, 83.75)","(71.0, 170.0, 138.33333333333334)","(21.0, 42.0, 33.5)","(10.0, 17.5, 15.7)","(1.45, 1.75, 1.7342857142857142)","(3.2, 4.4, 4.175000000000001)","(10.0, 16.5, 16.125)","(61.0, 150.0, 86.0)"
09-01-2023 15:55:13.703755,"(101.0, 130.0, 97.5)","(71.0, 170.0, 138.33333333333334)","(21.0, 42.0, 33.5)","(10.0, 17.5, 15.7)","(1.45, 1.75, 1.7342857142857142)","(3.2, 4.4, 4.175000000000001)","(10.0, 16.5, 16.125)","(61.0, 150.0, 86.0)"
09-01-2023 15:55:14.750727,"(101.0, 130.0, 97.5)","(71.0, 170.0, 138.33333333333334)","(21.0, 42.0, 33.5)","(10.0, 17.5, 15.7)","(1.45, 1.75, 1.7342857142857142)","(3.2, 4.4, 4.175000000000001)","(10.0, 16.5, 16.0)","(61.0, 150.0, 86.0)"
09-01-2023 15:55:15.771057,"(101.0, 130.0, 97.5)","(71.0, 170.0, 138.33333333333334)","(21.0, 42.0, 33.5)","(10.0, 17.5, 15.7)","(1.45, 1.75, 1.7342857142857142)","(3.2, 4.4, 4.175000000000001)","(10.0, 16.5, 16.125)","(61.0, 150.0, 86.0)"
09-01-2023 15:55:16.782033,"(101.0, 130.0, 97.5)","(71.0, 170.0, 138.33333333333334)","(21.0, 42.0, 33.5)","(10.0, 17.5, 15.7)","(1.45, 1.75, 1.7342857142857142)","(3.2, 4.4, 4.175000000000001)","(10.0, 16.5, 16.125)","(61.0, 150.0, 86.0)"
09-01-2023 15:55:17.925074,"(101.0, 130.0, 97.5)","(71.0, 170.0, 122.5)","(21.0, 42.0, 34.714285714285715)","(10.0, 17.5, 15.7)","(1.45, 1.75, 1.6866666666666665)","(3.2, 4.4, 4.175000000000001)","(10.0, 16.5, 16.125)","(61.0, 150.0, 122.5)"
09-01-2023 15:55:19.015804,"(101.0, 130.0, 97.5)","(71.0, 170.0, 125.0)","(21.0, 42.0, 34.714285714285715)","(10.0, 17.5, 15.7)","(1.45, 1.76, 1.7333333333333334)","(3.2, 4.4, 4.175000000000001)","(10.0, 16.5, 16.125)","(61.0, 140.0, 122.5)"
09-01-2023 15:55:20.100710,"(101.0, 130.0, 104.0)","(71.0, 170.0, 125.0)","(21.0, 42.0, 38.6)","(10.0, 17.5, 15.7)","(1.45, 1.75, 1.740909090909091)","(3.2, 4.4, 4.175000000000001)","(10.0, 16.5, 16.125)","(61.0, 140.0, 122.5)"
09-01-2023 15:55:21.215095,"(101.0, 130.0, 104.0)","(71.0, 160.0, 120.0)","(21.0, 42.0, 38.6)","(10.0, 17.5, 15.7)","(1.45, 1.75, 1.740909090909091)","(3.2, 4.4, 4.175000000000001)","(10.0, 16.5, 16.125)","(61.0, 140.0, 122.5)"
09-01-2023 15:55:22.273106,"(101.0, 130.0, 104.0)","(71.0, 190.0, 135.0)","(21.0, 42.0, 38.6)","(10.0, 17.5, 15.7)","(1.45, 1.75, 1.740909090909091)","(3.2, 4.4, 4.175000000000001)","(10.0, 16.5, 16.125)","(61.0, 140.0, 122.5)"
09-01-2023 15:55:23.357162,"(101.0, 130.0, 104.0)","(71.0, 180.0, 120.0)","(21.0, 42.0, 37.75)","(10.0, 17.5, 15.7)","(1.45, 1.75, 1.740909090909091)","(3.2, 4.4, 4.175000000000001)","(10.0, 16.5, 15.071428571428571)","(61.0, 140.0, 127.0)"
09-01-2023 15:55:24.559091,"(101.0, 130.0, 90.0)","(71.0, 170.0, 113.33333333333333)","(21.0, 42.0, 38.0)","(10.0, 17.5, 15.7)","(1.45, 1.75, 1.740909090909091)","(3.2, 4.4, 4.175000000000001)","(10.0, 16.5, 15.071428571428571)","(61.0, 140.0, 129.16666666666669)"
09-01-2023 15:55:25.639929,"(101.0, 130.0, 100.0)","(71.0, 190.0, 120.0)","(21.0, 42.0, 38.0)","(10.0, 17.5, 15.7)","(1.45, 1.75, 1.740909090909091)","(3.2, 4.4, 4.175000000000001)","(10.0, 16.5, 14.944444444444445)","(61.0, 140.0, 110.0)"
09-01-2023 15:55:26.657067,"(101.0, 130.0, 100.0)","(71.0, 190.0, 120.0)","(21.0, 42.0, 38.0)","(10.0, 17.5, 15.7)","(1.45, 1.75, 1.740909090909091)","(3.2, 4.4, 4.175000000000001)","(10.0, 16.5, 15.071428571428571)","(61.0, 140.0, 107.5)"
09-01-2023 15:55:27.710113,"(101.0, 130.0, 100.0)","(71.0, 190.0, 120.0)","(21.0, 42.0, 38.0)","(10.0, 17.5, 15.7)","(1.45, 1.75, 1.740909090909091)","(3.2, 4.4, 4.175000000000001)","(10.0, 16.5, 15.071428571428571)","(61.0, 140.0, 107.5)"
09-01-2023 15:55:28.774260,"(101.0, 130.0, 90.0)","(71.0, 190.0, 120.0)","(21.0, 42.0, 38.0)","(10.0, 17.5, 15.7)","(1.45, 1.75, 1.740909090909091)","(3.2, 4.4, 4.175000000000001)","(10.0, 16.5, 15.75)","(61.0, 140.0, 118.33333333333334)"
09-01-2023 15:55:29.797215,"(101.0, 120.0, 103.33333333333334)","(71.0, 190.0, 120.0)","(21.0, 42.0, 38.0)","(10.0, 18.0, 16.833333333333332)","(1.45, 1.75, 1.740909090909091)","(3.2, 4.4, 4.175000000000001)","(10.0, 16.5, 15.0)","(61.0, 140.0, 118.33333333333334)"
09-01-2023 15:55:31.148209,"(101.0, 110.0, 83.33333333333333)","(71.0, 190.0, 120.0)","(21.0, 42.0, 38.0)","(10.0, 18.0, 16.833333333333332)","(1.45, 1.75, 1.740909090909091)","(3.2, 4.4, 4.175000000000001)","(10.0, 16.5, 15.5625)","(61.0, 140.0, 118.33333333333334)"
09-01-2023 15:55:32.228018,"(101.0, 110.0, 83.33333333333333)","(71.0, 190.0, 120.0)","(21.0, 42.0, 38.0)","(10.0, 18.0, 16.833333333333332)","(1.45, 1.75, 1.740909090909091)","(3.2, 4.4, 4.175000000000001)","(10.0, 16.5, 15.5625)","(61.0, 140.0, 118.33333333333334)"
09-01-2023 15:55:33.394219,"(101.0, 110.0, 83.33333333333333)","(71.0, 190.0, 120.0)","(21.0, 42.0, 38.0)","(10.0, 18.0, 16.833333333333332)","(1.45, 1.75, 1.740909090909091)","(3.2, 4.4, 4.175000000000001)","(10.0, 16.5, 15.5625)","(61.0, 140.0, 118.33333333333334)"
09-01-2023 15:55:34.437656,"(101.0, 110.0, 83.33333333333333)","(71.0, 190.0, 120.0)","(21.0, 42.0, 38.0)","(10.0, 18.0, 16.833333333333332)","(1.45, 1.75, 1.7416666666666667)","(3.2, 4.4, 4.175000000000001)","(10.0, 16.5, 15.375)","(61.0, 140.0, 96.42857142857143)"
09-01-2023 15:55:35.407169,"(101.0, 110.0, 83.33333333333333)","(71.0, 200.0, 123.33333333333334)","(21.0, 44.0, 36.8)","(10.0, 18.0, 16.833333333333332)","(1.45, 1.76, 1.7416666666666667)","(3.2, 4.4, 4.175000000000001)","(10.0, 16.5, 15.375)","(61.0, 150.0, 96.42857142857143)"
09-01-2023 15:55:36.429143,"(101.0, 110.0, 98.0)","(71.0, 190.0, 111.25)","(21.0, 44.0, 35.5)","(10.0, 18.0, 16.833333333333332)","(1.45, 1.76, 1.742)","(3.2, 4.4, 4.175000000000001)","(10.0, 16.0, 14.970588235294118)","(61.0, 170.0, 117.5)"
09-01-2023 15:55:37.496661,"(101.0, 110.0, 98.0)","(71.0, 190.0, 111.25)","(21.0, 44.0, 37.6)","(10.0, 18.0, 16.833333333333332)","(1.45, 1.76, 1.742)","(3.2, 4.4, 4.175000000000001)","(10.0, 16.0, 14.970588235294118)","(61.0, 160.0, 117.5)"
09-01-2023 15:55:38.705121,"(101.0, 110.0, 98.0)","(71.0, 190.0, 111.25)","(21.0, 44.0, 37.6)","(10.0, 18.0, 16.833333333333332)","(1.45, 1.76, 1.742)","(3.2, 4.4, 4.175000000000001)","(10.0, 16.0, 14.75)","(61.0, 160.0, 117.5)"
09-01-2023 15:55:39.864075,"(101.0, 110.0, 98.0)","(71.0, 190.0, 111.25)","(21.0, 44.0, 37.6)","(10.0, 18.0, 16.833333333333332)","(1.45, 1.76, 1.742)","(3.2, 4.4, 4.175000000000001)","(10.0, 15.5, 14.428571428571429)","(61.0, 160.0, 117.5)"
09-01-2023 15:55:40.942132,"(101.0, 110.0, 98.0)","(71.0, 190.0, 111.25)","(21.0, 44.0, 37.6)","(10.0, 18.0, 16.833333333333332)","(1.45, 1.76, 1.742)","(3.2, 4.4, 4.175000000000001)","(10.0, 15.5, 14.428571428571429)","(61.0, 160.0, 117.5)"
09-01-2023 15:55:41.987226,"(101.0, 110.0, 98.0)","(71.0, 190.0, 111.25)","(21.0, 44.0, 37.6)","(10.0, 18.0, 16.833333333333332)","(1.45, 1.76, 1.742)","(3.2, 4.4, 4.277272727272727)","(10.0, 15.5, 14.428571428571429)","(61.0, 160.0, 103.33333333333333)"
09-01-2023 15:55:42.973937,"(101.0, 110.0, 98.0)","(71.0, 190.0, 111.25)","(21.0, 44.0, 37.6)","(10.0, 18.0, 16.833333333333332)","(1.45, 1.76, 1.742)","(3.2, 4.4, 4.277272727272727)","(10.0, 15.5, 14.428571428571429)","(61.0, 160.0, 103.33333333333333)"
09-01-2023 15:55:43.956660,"(101.0, 110.0, 98.0)","(71.0, 190.0, 111.25)","(21.0, 44.0, 37.6)","(10.0, 18.0, 16.833333333333332)","(1.45, 1.76, 1.742)","(3.2, 4.4, 4.277272727272727)","(10.0, 15.5, 14.875)","(61.0, 160.0, 96.25)"
09-01-2023 15:55:44.965232,"(101.0, 110.0, 98.0)","(71.0, 190.0, 111.25)","(21.0, 44.0, 37.6)","(10.0, 18.0, 16.833333333333332)","(1.45, 1.76, 1.742)","(3.2, 4.4, 4.277272727272727)","(10.0, 15.5, 14.833333333333334)","(61.0, 160.0, 100.0)"
09-01-2023 15:55:45.996897,"(101.0, 110.0, 98.0)","(71.0, 190.0, 111.25)","(21.0, 44.0, 37.6)","(10.0, 18.0, 16.833333333333332)","(1.45, 1.76, 1.742)","(3.2, 4.4, 4.277272727272727)","(10.0, 15.5, 15.125)","(61.0, 150.0, 100.0)"
09-01-2023 15:55:47.123278,"(101.0, 110.0, 98.0)","(71.0, 190.0, 111.25)","(21.0, 44.0, 37.6)","(10.0, 18.0, 16.833333333333332)","(1.45, 1.76, 1.742)","(3.2, 4.4, 4.277272727272727)","(10.0, 15.5, 15.125)","(61.0, 150.0, 100.0)"
09-01-2023 15:55:48.201404,"(91.0, 110.0, 98.0)","(71.0, 190.0, 111.25)","(21.0, 44.0, 36.5)","(10.0, 18.0, 16.833333333333332)","(1.45, 1.76, 1.7066666666666666)","(3.2, 4.4, 4.2)","(10.0, 16.0, 15.125)","(61.0, 150.0, 120.0)"
09-01-2023 15:55:49.270932,"(91.0, 110.0, 98.0)","(71.0, 190.0, 130.0)","(21.0, 44.0, 36.5)","(10.0, 18.0, 16.833333333333332)","(1.45, 1.76, 1.7)","(3.2, 4.4, 4.357142857142858)","(10.0, 16.0, 15.125)","(61.0, 150.0, 112.5)"
09-01-2023 15:55:50.267848,"(91.0, 110.0, 94.0)","(71.0, 180.0, 132.5)","(21.0, 44.0, 36.5)","(10.0, 18.0, 16.833333333333332)","(1.45, 1.76, 1.7)","(3.2, 4.4, 4.357142857142858)","(10.0, 16.0, 15.3)","(61.0, 150.0, 103.33333333333333)"
09-01-2023 15:55:51.365255,"(91.0, 110.0, 87.14285714285714)","(71.0, 170.0, 116.66666666666667)","(21.0, 44.0, 38.4)","(10.0, 18.0, 16.833333333333332)","(1.45, 1.76, 1.7)","(3.2, 4.4, 4.357142857142858)","(10.0, 16.0, 15.3)","(61.0, 150.0, 103.33333333333333)"
09-01-2023 15:55:52.502408,"(91.0, 110.0, 82.0)","(71.0, 170.0, 116.66666666666667)","(21.0, 44.0, 38.4)","(10.0, 18.0, 16.833333333333332)","(1.45, 1.76, 1.7)","(3.2, 4.4, 4.357142857142858)","(10.0, 16.0, 15.875)","(61.0, 150.0, 110.0)"
09-01-2023 15:55:53.596959,"(91.0, 110.0, 82.0)","(71.0, 160.0, 123.33333333333334)","(21.0, 44.0, 38.4)","(10.0, 18.0, 16.833333333333332)","(1.45, 1.76, 1.7)","(3.2, 4.4, 4.357142857142858)","(10.0, 16.0, 16.785714285714285)","(61.0, 140.0, 96.66666666666667)"
09-01-2023 15:55:54.741651,"(91.0, 110.0, 82.0)","(71.0, 190.0, 123.33333333333334)","(21.0, 44.0, 38.4)","(10.0, 18.0, 16.833333333333332)","(1.45, 1.76, 1.7)","(3.2, 4.4, 4.357142857142858)","(10.0, 18.5, 16.4)","(61.0, 130.0, 102.5)"
09-01-2023 15:55:55.831957,"(91.0, 110.0, 87.14285714285714)","(71.0, 170.0, 127.5)","(21.0, 44.0, 36.5)","(10.0, 18.0, 16.833333333333332)","(1.45, 1.76, 1.7)","(3.2, 4.4, 4.357142857142858)","(10.0, 18.5, 16.75)","(61.0, 130.0, 102.5)"
09-01-2023 15:55:56.951912,"(91.0, 110.0, 87.14285714285714)","(71.0, 170.0, 127.5)","(21.0, 44.0, 36.5)","(10.0, 18.0, 16.833333333333332)","(1.45, 1.76, 1.7)","(3.2, 4.4, 4.357142857142858)","(10.0, 18.5, 17.25)","(61.0, 130.0, 102.5)"
09-01-2023 15:55:58.084924,"(91.0, 110.0, 87.14285714285714)","(71.0, 190.0, 137.5)","(21.0, 44.0, 36.5)","(10.0, 18.0, 16.833333333333332)","(1.45, 1.76, 1.7)","(3.2, 4.4, 4.357142857142858)","(10.0, 18.5, 17.25)","(61.0, 130.0, 102.5)"
09-01-2023 15:55:59.147773,"(91.0, 110.0, 87.14285714285714)","(71.0, 190.0, 137.5)","(21.0, 44.0, 36.5)","(10.0, 18.0, 16.833333333333332)","(1.45, 1.76, 1.7)","(3.2, 4.4, 4.357142857142858)","(10.0, 18.5, 17.0)","(61.0, 130.0, 102.5)"
09-01-2023 15:56:00.234855,"(91.0, 110.0, 87.14285714285714)","(71.0, 190.0, 137.5)","(21.0, 44.0, 36.5)","(10.0, 18.0, 16.833333333333332)","(1.45, 1.76, 1.7)","(3.2, 4.4, 4.357142857142858)","(10.0, 18.0, 17.166666666666668)","(61.0, 130.0, 102.5)"
09-01-2023 15:56:01.280673,"(91.0, 110.0, 87.14285714285714)","(71.0, 190.0, 137.5)","(21.0, 44.0, 36.5)","(10.0, 18.0, 16.833333333333332)","(1.45, 1.76, 1.7)","(3.2, 4.4, 4.357142857142858)","(10.0, 19.5, 17.4375)","(61.0, 130.0, 102.5)"
09-01-2023 15:56:02.283993,"(91.0, 110.0, 87.14285714285714)","(71.0, 190.0, 137.5)","(21.0, 44.0, 36.5)","(10.0, 18.0, 16.833333333333332)","(1.45, 1.76, 1.7)","(3.2, 4.4, 4.357142857142858)","(10.0, 19.0, 17.4375)","(61.0, 130.0, 102.5)"
09-01-2023 15:56:03.325203,"(91.0, 110.0, 87.14285714285714)","(71.0, 190.0, 137.5)","(21.0, 44.0, 36.5)","(10.0, 18.0, 16.833333333333332)","(1.45, 1.76, 1.7)","(3.2, 4.4, 4.357142857142858)","(10.0, 19.0, 17.75)","(61.0, 130.0, 102.5)"
09-01-2023 15:56:04.564593,"(91.0, 110.0, 87.14285714285714)","(71.0, 190.0, 127.0)","(21.0, 44.0, 36.5)","(10.0, 18.0, 16.833333333333332)","(1.45, 1.76, 1.7066666666666666)","(3.2, 4.4, 4.2)","(10.0, 19.0, 17.75)","(61.0, 130.0, 102.5)"
09-01-2023 15:56:05.689015,"(91.0, 110.0, 87.14285714285714)","(71.0, 190.0, 127.0)","(21.0, 44.0, 36.5)","(10.0, 18.0, 16.833333333333332)","(1.45, 1.76, 1.7066666666666666)","(3.2, 4.4, 4.4125)","(10.0, 19.0, 17.5)","(61.0, 130.0, 105.0)"
09-01-2023 15:56:06.829429,"(91.0, 100.0, 92.5)","(71.0, 190.0, 127.0)","(21.0, 44.0, 36.5)","(10.0, 18.0, 16.833333333333332)","(1.45, 1.76, 1.6933333333333334)","(3.2, 4.6, 4.36)","(10.0, 19.0, 17.5)","(61.0, 120.0, 105.0)"
09-01-2023 15:56:08.139666,"(91.0, 100.0, 92.5)","(71.0, 190.0, 127.0)","(21.0, 44.0, 35.5)","(10.0, 18.0, 16.833333333333332)","(1.45, 1.76, 1.6933333333333334)","(3.2, 4.6, 4.36)","(10.0, 19.0, 17.875)","(61.0, 120.0, 105.0)"
09-01-2023 15:56:09.393487,"(91.0, 100.0, 92.5)","(71.0, 190.0, 127.0)","(21.0, 42.0, 35.5)","(10.0, 18.0, 16.833333333333332)","(1.45, 1.76, 1.6861538461538461)","(3.2, 4.6, 4.36)","(10.0, 19.0, 18.375)","(61.0, 120.0, 105.0)"
09-01-2023 15:56:10.631748,"(91.0, 100.0, 93.0)","(71.0, 190.0, 127.0)","(21.0, 42.0, 35.5)","(10.0, 18.0, 16.833333333333332)","(1.45, 1.76, 1.7033333333333334)","(3.2, 4.6, 4.36)","(10.0, 19.0, 18.25)","(61.0, 120.0, 105.0)"
09-01-2023 15:56:11.756727,"(91.0, 100.0, 93.0)","(71.0, 190.0, 127.0)","(21.0, 42.0, 35.5)","(10.0, 18.0, 16.833333333333332)","(1.45, 1.75, 1.7033333333333334)","(3.2, 4.6, 4.36)","(10.0, 19.0, 18.25)","(61.0, 120.0, 105.0)"
09-01-2023 15:56:13.071483,"(81.0, 100.0, 93.0)","(71.0, 190.0, 127.0)","(21.0, 42.0, 35.5)","(10.0, 18.0, 16.833333333333332)","(1.45, 1.75, 1.69)","(3.2, 4.6, 4.36)","(10.0, 19.0, 18.181818181818183)","(61.0, 120.0, 105.0)"
09-01-2023 15:56:14.158672,"(81.0, 100.0, 93.0)","(71.0, 190.0, 127.0)","(21.0, 42.0, 35.5)","(10.0, 18.0, 16.833333333333332)","(1.45, 1.75, 1.69)","(3.2, 4.6, 4.36)","(10.0, 19.0, 18.181818181818183)","(61.0, 120.0, 105.0)"
09-01-2023 15:56:15.252780,"(81.0, 100.0, 93.0)","(71.0, 190.0, 127.0)","(21.0, 42.0, 35.5)","(10.0, 18.0, 16.833333333333332)","(1.45, 1.75, 1.69)","(3.2, 4.6, 4.36)","(10.0, 19.0, 18.181818181818183)","(61.0, 120.0, 105.0)"
09-01-2023 15:56:16.339483,"(81.0, 100.0, 93.0)","(71.0, 190.0, 127.0)","(21.0, 42.0, 35.5)","(10.0, 18.0, 16.833333333333332)","(1.45, 1.75, 1.69)","(3.2, 4.6, 4.36)","(10.0, 19.0, 18.181818181818183)","(61.0, 120.0, 105.0)"
09-01-2023 15:56:17.377790,"(81.0, 100.0, 93.0)","(71.0, 190.0, 127.0)","(21.0, 42.0, 35.5)","(10.0, 18.0, 16.833333333333332)","(1.45, 1.75, 1.69)","(3.2, 4.6, 4.36)","(10.0, 19.0, 18.181818181818183)","(61.0, 120.0, 105.0)"
09-01-2023 15:56:18.522545,"(81.0, 100.0, 93.0)","(71.0, 190.0, 132.5)","(21.0, 42.0, 34.0)","(10.0, 18.0, 16.833333333333332)","(1.45, 1.75, 1.718)","(3.2, 4.6, 4.36)","(10.0, 19.0, 18.181818181818183)","(61.0, 120.0, 100.0)"
09-01-2023 15:56:19.699395,"(81.0, 60.0, 57.69230769230769)","(71.0, 180.0, 140.0)","(21.0, 38.0, 34.0)","(10.0, 18.0, 16.833333333333332)","(1.45, 1.75, 1.71)","(3.2, 4.6, 4.36)","(10.0, 19.0, 18.25)","(61.0, 120.0, 100.0)"
09-01-2023 15:56:20.918412,"(81.0, 60.0, 57.27272727272727)","(71.0, 190.0, 146.0)","(21.0, 38.0, 34.0)","(10.0, 18.0, 16.833333333333332)","(1.45, 1.75, 1.71)","(3.2, 4.6, 4.36)","(10.0, 19.0, 18.25)","(61.0, 120.0, 107.5)"
09-01-2023 15:56:22.156652,"(81.0, 60.0, 57.27272727272727)","(71.0, 190.0, 146.0)","(21.0, 38.0, 34.0)","(10.0, 18.0, 16.833333333333332)","(1.45, 1.75, 1.712)","(3.2, 4.6, 4.36)","(10.0, 19.0, 18.125)","(61.0, 120.0, 94.0)"
09-01-2023 15:56:23.260025,"(81.0, 60.0, 58.125)","(71.0, 190.0, 146.0)","(21.0, 38.0, 34.0)","(10.0, 18.0, 16.833333333333332)","(1.45, 1.74, 1.712)","(3.2, 4.6, 4.36)","(10.0, 18.5, 18.09090909090909)","(61.0, 110.0, 94.0)"
09-01-2023 15:56:24.351979,"(81.0, 110.0, 65.55555555555556)","(71.0, 190.0, 146.0)","(21.0, 38.0, 34.0)","(10.0, 18.0, 16.833333333333332)","(1.45, 1.74, 1.712)","(3.2, 4.6, 4.36)","(10.0, 18.5, 18.09090909090909)","(61.0, 110.0, 94.0)"
09-01-2023 15:56:25.408613,"(81.0, 110.0, 65.55555555555556)","(71.0, 190.0, 146.0)","(21.0, 36.0, 34.0)","(10.0, 18.0, 16.833333333333332)","(1.45, 1.74, 1.712)","(3.2, 4.6, 4.36)","(10.0, 18.5, 18.09090909090909)","(61.0, 110.0, 94.0)"
09-01-2023 15:56:26.467910,"(81.0, 110.0, 65.55555555555556)","(71.0, 190.0, 146.0)","(21.0, 36.0, 34.0)","(10.0, 18.0, 16.833333333333332)","(1.45, 1.74, 1.712)","(3.2, 4.6, 4.36)","(10.0, 18.5, 18.09090909090909)","(61.0, 110.0, 94.0)"
09-01-2023 15:56:27.530405,"(81.0, 110.0, 65.55555555555556)","(71.0, 190.0, 146.0)","(21.0, 36.0, 34.0)","(10.0, 18.0, 16.833333333333332)","(1.45, 1.74, 1.712)","(3.2, 4.6, 4.36)","(10.0, 18.5, 18.09090909090909)","(61.0, 110.0, 94.0)"
09-01-2023 15:56:28.592950,"(81.0, 95.0, 70.0)","(71.0, 190.0, 146.0)","(21.0, 27.0, 26.272727272727273)","(10.0, 18.0, 16.833333333333332)","(1.45, 1.74, 1.712)","(3.2, 4.6, 4.36)","(10.0, 18.5, 18.125)","(61.0, 110.0, 86.66666666666667)"
09-01-2023 15:56:29.686327,"(81.0, 85.0, 75.0)","(71.0, 190.0, 137.5)","(21.0, 27.0, 26.272727272727273)","(10.0, 18.0, 16.833333333333332)","(1.45, 1.74, 1.7357142857142858)","(3.2, 4.6, 4.36)","(10.0, 18.5, 18.125)","(61.0, 110.0, 100.0)"
09-01-2023 15:56:30.756637,"(81.0, 85.0, 75.0)","(71.0, 190.0, 137.5)","(21.0, 27.0, 25.4)","(10.0, 18.0, 16.833333333333332)","(1.45, 1.74, 1.7357142857142858)","(3.2, 4.6, 4.36)","(10.0, 18.5, 18.125)","(61.0, 110.0, 94.0)"
09-01-2023 15:56:31.850895,"(81.0, 80.0, 66.66666666666667)","(71.0, 190.0, 137.5)","(21.0, 26.0, 25.5)","(10.0, 18.0, 16.833333333333332)","(1.45, 1.74, 1.712)","(3.2, 4.6, 4.36)","(10.0, 18.5, 18.083333333333332)","(61.0, 110.0, 94.0)"
09-01-2023 15:56:32.831418,"(81.0, 75.0, 67.5)","(71.0, 190.0, 137.5)","(21.0, 26.0, 25.0)","(10.0, 18.0, 16.833333333333332)","(1.45, 1.74, 1.712)","(3.2, 4.6, 4.36)","(10.0, 18.5, 18.083333333333332)","(61.0, 110.0, 86.66666666666667)"
09-01-2023 15:56:33.876739,"(81.0, 75.0, 62.5)","(71.0, 190.0, 155.0)","(21.0, 34.0, 29.692307692307693)","(10.0, 18.0, 16.833333333333332)","(1.45, 1.74, 1.7225)","(3.2, 4.6, 4.36)","(10.0, 18.5, 18.125)","(61.0, 110.0, 90.0)"
09-01-2023 15:56:34.959013,"(81.0, 75.0, 62.5)","(71.0, 190.0, 155.0)","(21.0, 32.0, 25.4)","(10.0, 18.0, 16.833333333333332)","(1.45, 1.74, 1.7225)","(3.2, 4.6, 4.36)","(10.0, 18.5, 18.125)","(61.0, 110.0, 90.0)"
09-01-2023 15:56:36.035624,"(81.0, 75.0, 62.5)","(71.0, 190.0, 155.0)","(21.0, 32.0, 27.0)","(10.0, 18.0, 16.833333333333332)","(1.45, 1.74, 1.7225)","(3.2, 4.6, 4.36)","(10.0, 18.5, 17.375)","(61.0, 110.0, 98.75)"
09-01-2023 15:56:37.104894,"(81.0, 75.0, 62.5)","(71.0, 200.0, 142.5)","(21.0, 30.0, 24.6)","(10.0, 18.0, 16.833333333333332)","(1.45, 1.74, 1.7225)","(3.2, 4.6, 4.466666666666667)","(10.0, 17.5, 17.375)","(61.0, 110.0, 98.75)"
09-01-2023 15:56:38.165555,"(81.0, 75.0, 58.333333333333336)","(71.0, 200.0, 142.5)","(21.0, 30.0, 25.846153846153847)","(10.0, 18.0, 16.833333333333332)","(1.45, 1.74, 1.7225)","(3.2, 4.6, 4.32)","(10.0, 17.5, 17.375)","(61.0, 110.0, 90.0)"
09-01-2023 15:56:39.210364,"(81.0, 75.0, 60.0)","(71.0, 200.0, 142.5)","(21.0, 29.0, 25.666666666666664)","(10.0, 18.0, 16.833333333333332)","(1.45, 1.74, 1.7225)","(3.2, 4.8, 4.285714285714286)","(10.0, 17.5, 17.375)","(61.0, 110.0, 83.33333333333333)"
09-01-2023 15:56:40.366550,"(61.0, 75.0, 60.0)","(71.0, 200.0, 142.5)","(21.0, 28.0, 25.083333333333336)","(10.0, 18.0, 16.115384615384617)","(1.45, 1.74, 1.73)","(3.2, 4.8, 4.533333333333333)","(10.0, 17.5, 17.375)","(61.0, 110.0, 83.33333333333333)"
09-01-2023 15:56:41.434885,"(61.0, 75.0, 60.0)","(71.0, 200.0, 142.5)","(21.0, 28.0, 25.428571428571427)","(10.0, 18.0, 15.277777777777779)","(1.45, 1.74, 1.73)","(3.2, 4.8, 4.562962962962963)","(10.0, 17.5, 17.375)","(61.0, 110.0, 83.33333333333333)"
09-01-2023 15:56:42.538769,"(61.0, 75.0, 60.0)","(71.0, 200.0, 142.5)","(21.0, 28.0, 24.23076923076923)","(10.0, 18.0, 16.25)","(1.45, 1.75, 1.73)","(3.2, 4.8, 4.475)","(10.0, 17.5, 17.375)","(61.0, 110.0, 83.33333333333333)"
