,Mr Bean,Jayville Crew,Pretty Reef,No More Issues,Call Me John,Winged Dominance,Fernbank Flyer
08-01-2023 17:25:16.165834,"(10.0, 14.0, 13.666666666666666)","(51.0, 140.0, 136.9230769230769)","(3.7, 4.9, 4.744827586206896)","(1.75, 1.98, 1.968888888888889)","(7.5, 13.5, 13.333333333333334)","(11.0, 17.5, 17.366666666666667)","(11.0, 21.0, 19.829787234042552)"
08-01-2023 17:25:17.108907,"(10.0, 14.5, 13.4)","(51.0, 140.0, 136.9230769230769)","(3.7, 4.9, 4.744827586206896)","(1.75, 1.98, 1.968888888888889)","(7.5, 13.5, 13.333333333333334)","(11.0, 17.5, 17.366666666666667)","(11.0, 21.0, 19.829787234042552)"
08-01-2023 17:25:18.105805,"(10.0, 14.0, 13.333333333333334)","(51.0, 140.0, 136.9230769230769)","(3.7, 4.9, 4.744827586206896)","(1.75, 1.98, 1.9723076923076923)","(7.5, 13.5, 13.112903225806452)","(11.0, 17.5, 17.366666666666667)","(11.0, 21.0, 19.8)"
08-01-2023 17:25:19.126701,"(10.0, 14.0, 13.666666666666666)","(51.0, 140.0, 136.9230769230769)","(3.7, 4.9, 4.742372881355932)","(1.75, 1.99, 1.9816666666666667)","(7.5, 13.5, 13.112903225806452)","(11.0, 17.5, 17.366666666666667)","(11.0, 20.0, 19.882978723404257)"
08-01-2023 17:25:20.140290,"(10.0, 14.0, 13.125)","(51.0, 140.0, 136.9230769230769)","(3.7, 4.9, 4.742372881355932)","(1.75, 2.02, 1.991875)","(7.5, 13.5, 12.92)","(11.0, 17.5, 17.366666666666667)","(11.0, 21.0, 19.854166666666668)"
08-01-2023 17:25:21.103884,"(10.0, 14.0, 13.2)","(51.0, 140.0, 136.9230769230769)","(3.7, 4.9, 4.733928571428572)","(1.75, 2.0, 1.9857142857142858)","(7.5, 13.0, 12.92)","(11.0, 17.5, 17.366666666666667)","(11.0, 21.0, 19.854166666666668)"
08-01-2023 17:25:22.094816,"(10.0, 14.0, 13.4)","(51.0, 140.0, 136.9230769230769)","(3.7, 4.8, 4.733333333333333)","(1.75, 2.0, 1.990625)","(7.5, 13.0, 12.851851851851851)","(11.0, 17.5, 17.366666666666667)","(11.0, 21.0, 19.854166666666668)"
08-01-2023 17:25:23.050003,"(10.0, 14.0, 13.2)","(51.0, 140.0, 136.9230769230769)","(3.7, 4.8, 4.716666666666667)","(1.75, 2.0, 1.9809999999999999)","(7.5, 13.0, 12.84)","(11.0, 17.5, 17.366666666666667)","(11.0, 21.0, 22.548387096774192)"
08-01-2023 17:25:24.009702,"(10.0, 14.0, 13.4)","(51.0, 140.0, 136.9230769230769)","(3.7, 4.8, 4.712)","(1.75, 2.0, 1.9809999999999999)","(7.5, 13.0, 12.84)","(11.0, 17.5, 17.366666666666667)","(11.0, 23.0, 22.548387096774192)"
08-01-2023 17:25:24.973581,"(10.0, 14.0, 13.36)","(51.0, 140.0, 136.9230769230769)","(3.7, 4.8, 4.716666666666667)","(1.75, 1.99, 1.9844897959183674)","(7.5, 13.0, 12.827586206896552)","(11.0, 17.5, 17.366666666666667)","(11.0, 23.0, 22.56923076923077)"
08-01-2023 17:25:25.908531,"(10.0, 14.0, 13.36)","(51.0, 140.0, 136.9230769230769)","(3.7, 4.8, 4.716666666666667)","(1.75, 1.99, 1.9844897959183674)","(7.5, 13.0, 12.827586206896552)","(11.0, 17.5, 17.366666666666667)","(11.0, 23.0, 22.56923076923077)"
08-01-2023 17:25:26.860646,"(10.0, 14.0, 13.36)","(51.0, 140.0, 136.9230769230769)","(3.7, 4.8, 4.716666666666667)","(1.75, 1.99, 1.9844897959183674)","(7.5, 13.0, 12.827586206896552)","(11.0, 17.5, 17.366666666666667)","(11.0, 23.0, 22.56923076923077)"
08-01-2023 17:25:27.801411,"(10.0, 14.0, 13.2)","(51.0, 140.0, 136.9230769230769)","(3.7, 4.8, 4.716666666666667)","(1.75, 1.99, 1.9872222222222222)","(8.0, 13.0, 12.827586206896552)","(11.0, 17.5, 17.366666666666667)","(12.0, 23.0, 20.375)"
08-01-2023 17:25:28.793278,"(10.0, 13.5, 13.375)","(51.0, 140.0, 136.9230769230769)","(3.7, 4.6, 4.587301587301587)","(1.75, 2.04, 2.029)","(8.0, 12.5, 11.62)","(11.0, 17.0, 16.9)","(12.0, 23.0, 20.333333333333332)"
08-01-2023 17:25:29.742457,"(10.0, 13.5, 13.142857142857142)","(51.0, 140.0, 136.9230769230769)","(3.7, 4.6, 4.590163934426229)","(1.75, 2.06, 2.0316129032258066)","(8.0, 12.0, 11.6)","(11.0, 17.5, 18.9)","(12.0, 23.0, 22.681818181818183)"
08-01-2023 17:25:30.682611,"(10.0, 13.5, 12.818181818181818)","(51.0, 140.0, 136.9230769230769)","(3.7, 4.6, 4.583606557377049)","(1.75, 2.04, 2.0361341222879683)","(8.0, 12.0, 11.6)","(11.0, 19.0, 18.9)","(12.0, 23.0, 20.375)"
08-01-2023 17:25:31.653778,"(10.0, 13.5, 12.964285714285714)","(51.0, 140.0, 136.9230769230769)","(3.7, 4.6, 4.573684210526316)","(1.75, 2.04, 2.0367871485943776)","(8.0, 11.5, 11.192307692307692)","(11.0, 19.0, 19.285714285714285)","(12.0, 23.0, 22.681818181818183)"
08-01-2023 17:25:32.588544,"(10.0, 13.5, 13.0)","(51.0, 140.0, 136.9230769230769)","(3.7, 4.5, 4.4625)","(1.75, 2.04, 2.0395594713656386)","(8.0, 11.5, 11.192307692307692)","(11.0, 19.5, 18.5)","(12.0, 23.0, 21.25)"
08-01-2023 17:25:33.580295,"(10.0, 13.5, 13.0)","(51.0, 140.0, 136.9230769230769)","(3.7, 4.5, 4.4411764705882355)","(1.75, 2.04, 2.038131634819533)","(8.0, 11.5, 11.192307692307692)","(11.0, 19.5, 18.125)","(12.0, 23.0, 21.25)"
08-01-2023 17:25:34.551707,"(10.0, 13.5, 13.033333333333333)","(51.0, 140.0, 136.9230769230769)","(3.7, 4.5, 4.431578947368421)","(1.75, 2.04, 2.038131634819533)","(8.0, 11.5, 11.192307692307692)","(11.0, 19.5, 17.625)","(12.0, 23.0, 22.82278481012658)"
08-01-2023 17:25:35.565418,"(10.0, 13.5, 13.033333333333333)","(51.0, 140.0, 136.9230769230769)","(3.7, 4.5, 4.461538461538462)","(1.75, 2.04, 2.0383185840707965)","(8.0, 11.5, 11.192307692307692)","(11.0, 19.5, 17.17241379310345)","(12.0, 23.0, 22.83529411764706)"
08-01-2023 17:25:36.571003,"(10.0, 13.5, 13.0)","(51.0, 140.0, 136.9230769230769)","(3.7, 4.5, 4.447368421052632)","(1.75, 2.04, 2.0393636363636363)","(8.0, 11.5, 11.192307692307692)","(11.0, 19.5, 17.571428571428573)","(12.0, 23.0, 22.837209302325583)"
08-01-2023 17:25:37.532727,"(10.0, 13.5, 13.0)","(51.0, 140.0, 136.9230769230769)","(3.7, 4.5, 4.409090909090909)","(1.75, 2.04, 2.0393636363636363)","(8.0, 11.5, 11.192307692307692)","(11.0, 19.5, 17.166666666666668)","(12.0, 23.0, 22.903614457831324)"
08-01-2023 17:25:38.482268,"(10.0, 13.5, 12.982758620689655)","(51.0, 140.0, 136.47058823529412)","(3.7, 4.5, 4.444444444444445)","(1.75, 2.06, 2.041935483870968)","(8.0, 11.5, 11.192307692307692)","(11.0, 19.5, 17.390625)","(12.0, 23.0, 22.902439024390244)"
08-01-2023 17:25:39.424513,"(10.0, 13.5, 13.0)","(51.0, 140.0, 136.9230769230769)","(3.7, 4.5, 4.428571428571429)","(1.75, 2.04, 2.0348837209302326)","(8.0, 11.5, 11.192307692307692)","(11.0, 19.5, 18.38888888888889)","(12.0, 23.0, 24.555555555555557)"
08-01-2023 17:25:40.378778,"(10.0, 13.0, 12.8)","(51.0, 140.0, 136.9230769230769)","(3.7, 4.6, 4.576119402985074)","(1.75, 2.04, 2.0027826086956524)","(8.0, 11.5, 11.125)","(11.0, 18.5, 17.94736842105263)","(12.0, 25.0, 23.28)"
08-01-2023 17:25:41.316345,"(10.0, 13.0, 12.833333333333334)","(51.0, 140.0, 137.89473684210526)","(3.7, 4.7, 4.634782608695652)","(1.75, 2.02, 1.9914285714285713)","(8.0, 11.5, 11.125)","(11.0, 18.5, 17.857142857142858)","(12.0, 24.0, 23.62962962962963)"
08-01-2023 17:25:42.249960,"(10.0, 13.0, 12.833333333333334)","(61.0, 140.0, 137.89473684210526)","(3.7, 4.5, 4.480769230769231)","(1.75, 2.02, 1.9952941176470589)","(8.0, 11.5, 11.125)","(12.0, 18.5, 17.857142857142858)","(12.0, 24.0, 23.62962962962963)"
08-01-2023 17:25:43.203610,"(10.0, 13.0, 12.84)","(61.0, 140.0, 137.89473684210526)","(3.7, 4.5, 4.475757575757576)","(1.75, 2.02, 1.9936)","(8.0, 11.5, 11.192307692307692)","(12.0, 18.5, 17.782608695652172)","(12.0, 24.0, 23.62962962962963)"
08-01-2023 17:25:44.187387,"(10.0, 13.0, 12.80952380952381)","(61.0, 140.0, 136.0)","(3.7, 4.5, 4.483333333333333)","(1.75, 2.02, 1.9945)","(8.0, 11.5, 11.192307692307692)","(12.0, 18.5, 17.782608695652172)","(12.0, 24.0, 23.62962962962963)"
08-01-2023 17:25:45.144207,"(10.0, 13.0, 12.80952380952381)","(61.0, 140.0, 136.0)","(3.7, 4.5, 4.483333333333333)","(1.75, 2.02, 1.9945)","(8.0, 11.5, 11.192307692307692)","(12.0, 18.5, 17.9)","(12.0, 24.0, 23.555555555555557)"
08-01-2023 17:25:46.148577,"(10.0, 13.0, 12.80952380952381)","(61.0, 140.0, 136.0)","(3.7, 4.5, 4.484375)","(1.75, 2.02, 1.9945)","(8.0, 11.5, 10.88888888888889)","(12.0, 18.5, 17.61111111111111)","(12.0, 24.0, 23.555555555555557)"
08-01-2023 17:25:47.071282,"(10.0, 13.0, 12.80952380952381)","(61.0, 140.0, 136.0)","(3.7, 4.6, 4.554285714285714)","(1.75, 2.02, 1.9945)","(8.0, 11.0, 10.88888888888889)","(12.0, 18.5, 18.0)","(12.0, 24.0, 23.555555555555557)"
08-01-2023 17:25:48.025076,"(10.0, 13.0, 12.80952380952381)","(61.0, 140.0, 136.0)","(3.7, 4.6, 4.56875)","(1.75, 2.02, 2.0130434782608697)","(8.0, 11.0, 10.862068965517242)","(12.0, 18.5, 17.583333333333332)","(12.0, 24.0, 23.555555555555557)"
08-01-2023 17:25:48.985721,"(10.0, 13.0, 12.80952380952381)","(61.0, 140.0, 136.0)","(3.7, 4.6, 4.538461538461538)","(1.75, 2.04, 2.018)","(8.0, 11.0, 10.862068965517242)","(12.0, 18.5, 17.766666666666666)","(12.0, 24.0, 23.555555555555557)"
08-01-2023 17:25:49.973050,"(10.0, 13.0, 12.80952380952381)","(61.0, 140.0, 136.0)","(3.7, 4.6, 4.538461538461538)","(1.75, 2.04, 2.0216666666666665)","(8.0, 11.0, 10.862068965517242)","(12.0, 18.5, 17.766666666666666)","(12.0, 24.0, 23.555555555555557)"
08-01-2023 17:25:51.011320,"(10.0, 13.0, 12.80952380952381)","(61.0, 140.0, 136.0)","(3.7, 4.6, 4.56875)","(1.75, 2.04, 2.019591836734694)","(8.0, 11.0, 10.555555555555555)","(12.0, 18.5, 17.75)","(12.0, 24.0, 23.555555555555557)"
08-01-2023 17:25:52.051139,"(10.0, 13.0, 12.833333333333334)","(61.0, 140.0, 136.0)","(3.7, 4.5, 4.48)","(1.75, 2.04, 2.022456140350877)","(8.0, 11.0, 10.4375)","(12.0, 18.5, 17.714285714285715)","(12.0, 24.0, 23.555555555555557)"
08-01-2023 17:25:53.036342,"(10.0, 13.0, 12.833333333333334)","(61.0, 140.0, 136.0)","(3.7, 4.6, 4.525)","(1.75, 2.04, 2.022456140350877)","(8.0, 10.5, 10.261363636363637)","(12.0, 18.5, 17.583333333333332)","(12.0, 24.0, 23.555555555555557)"
08-01-2023 17:25:54.080533,"(10.0, 13.0, 12.833333333333334)","(61.0, 140.0, 136.0)","(3.7, 4.6, 4.55)","(1.75, 2.0, 2.0174358974358975)","(8.0, 10.5, 10.23)","(12.0, 18.5, 17.766666666666666)","(12.0, 24.0, 23.6)"
08-01-2023 17:25:55.030426,"(10.0, 14.0, 13.5)","(61.0, 140.0, 136.0)","(3.7, 4.6, 4.56551724137931)","(1.75, 2.04, 2.0174358974358975)","(8.0, 10.5, 10.23)","(12.0, 18.5, 17.583333333333332)","(12.0, 24.0, 23.6)"
08-01-2023 17:25:56.002318,"(10.0, 14.0, 13.782608695652174)","(61.0, 140.0, 136.0)","(3.7, 4.6, 4.525)","(1.75, 2.04, 2.0174358974358975)","(8.0, 10.5, 10.23)","(12.0, 18.5, 18.875)","(12.0, 24.0, 23.6)"
08-01-2023 17:25:56.950093,"(10.0, 14.0, 13.782608695652174)","(61.0, 140.0, 136.0)","(3.7, 4.5, 4.454545454545455)","(1.75, 2.04, 2.0174358974358975)","(8.0, 10.5, 10.175)","(12.0, 19.0, 19.4)","(12.0, 24.0, 23.6)"
08-01-2023 17:25:57.881844,"(10.0, 14.0, 13.72)","(61.0, 140.0, 136.36363636363637)","(3.7, 4.5, 4.4714285714285715)","(1.75, 2.04, 2.0174358974358975)","(8.0, 10.5, 10.175)","(12.0, 21.0, 19.4)","(12.0, 24.0, 23.6)"
08-01-2023 17:25:58.847683,"(10.0, 14.0, 13.72)","(61.0, 140.0, 136.52173913043478)","(3.7, 4.4, 4.3375)","(1.75, 2.0, 1.992258064516129)","(8.0, 10.5, 10.2)","(12.0, 21.0, 19.65)","(12.0, 24.0, 23.612903225806452)"
08-01-2023 17:25:59.760180,"(10.0, 14.0, 13.782608695652174)","(61.0, 140.0, 136.52173913043478)","(3.7, 4.4, 4.333980582524272)","(1.75, 2.0, 1.9925641025641025)","(8.0, 10.5, 10.2)","(12.0, 21.0, 19.65)","(12.0, 24.0, 23.612903225806452)"
08-01-2023 17:26:00.720234,"(10.0, 14.0, 13.782608695652174)","(61.0, 140.0, 136.52173913043478)","(3.7, 4.4, 4.3307692307692305)","(1.75, 2.02, 2.0140000000000002)","(8.0, 10.5, 10.175)","(12.0, 21.0, 20.1)","(12.0, 24.0, 23.612903225806452)"
08-01-2023 17:26:01.694670,"(10.0, 14.5, 13.576923076923077)","(61.0, 140.0, 136.52173913043478)","(3.7, 4.4, 4.3307692307692305)","(1.75, 2.02, 2.0156756756756757)","(8.0, 10.5, 10.175)","(12.0, 21.0, 20.1)","(12.0, 24.0, 23.612903225806452)"
08-01-2023 17:26:02.596050,"(10.0, 14.5, 13.982758620689655)","(61.0, 140.0, 136.52173913043478)","(3.7, 4.4, 4.32429906542056)","(1.75, 2.02, 2.0090625)","(8.0, 10.5, 10.209090909090909)","(12.0, 21.0, 20.047619047619047)","(12.0, 24.0, 23.612903225806452)"
08-01-2023 17:26:03.542425,"(10.0, 14.5, 14.045454545454545)","(61.0, 140.0, 137.57575757575756)","(3.7, 4.4, 4.327102803738318)","(1.75, 2.02, 2.0090625)","(8.0, 10.5, 10.173469387755102)","(12.0, 22.0, 20.666666666666668)","(12.0, 24.0, 23.666666666666668)"
08-01-2023 17:26:04.442541,"(10.0, 14.5, 14.071428571428571)","(61.0, 140.0, 137.57575757575756)","(3.7, 4.4, 4.338582677165355)","(1.75, 2.02, 2.0163934426229506)","(8.0, 10.5, 10.154545454545454)","(12.0, 18.0, 17.8125)","(12.0, 24.0, 23.666666666666668)"
08-01-2023 17:26:05.415459,"(10.0, 14.5, 14.03125)","(61.0, 140.0, 137.57575757575756)","(3.7, 4.4, 4.344915254237288)","(1.75, 2.04, 2.0223529411764707)","(8.0, 10.5, 10.154545454545454)","(12.0, 18.0, 17.666666666666668)","(12.0, 24.0, 23.666666666666668)"
08-01-2023 17:26:06.404319,"(10.0, 14.5, 14.03125)","(61.0, 140.0, 137.57575757575756)","(3.7, 4.4, 4.344915254237288)","(1.75, 2.04, 2.0223529411764707)","(8.0, 10.5, 10.188524590163935)","(12.0, 17.5, 17.375)","(12.0, 24.0, 23.666666666666668)"
08-01-2023 17:26:07.389127,"(10.0, 14.5, 14.03125)","(61.0, 140.0, 137.57575757575756)","(3.7, 4.4, 4.3293478260869565)","(1.75, 2.04, 2.0223529411764707)","(8.0, 10.5, 10.188524590163935)","(12.0, 17.5, 17.375)","(12.0, 24.0, 23.666666666666668)"
08-01-2023 17:26:08.393380,"(10.0, 14.5, 14.03125)","(61.0, 140.0, 137.57575757575756)","(3.7, 4.4, 4.3293478260869565)","(1.75, 2.04, 2.0185714285714287)","(8.0, 10.5, 10.188524590163935)","(12.0, 17.5, 17.375)","(12.0, 24.0, 23.666666666666668)"
08-01-2023 17:26:09.426684,"(10.0, 14.5, 14.03125)","(61.0, 140.0, 137.57575757575756)","(3.7, 4.4, 4.3293478260869565)","(1.75, 2.04, 2.024375)","(8.0, 10.5, 10.188524590163935)","(12.0, 17.5, 17.375)","(12.0, 24.0, 23.666666666666668)"
08-01-2023 17:26:10.464010,"(10.0, 14.5, 14.041666666666666)","(61.0, 140.0, 137.57575757575756)","(3.7, 4.4, 4.3229885057471265)","(1.75, 2.04, 2.0192592592592593)","(8.0, 10.5, 10.203125)","(12.0, 17.5, 17.31578947368421)","(12.0, 24.0, 23.666666666666668)"
08-01-2023 17:26:11.507273,"(10.0, 15.0, 14.9)","(61.0, 140.0, 137.57575757575756)","(3.7, 4.4, 4.392)","(1.75, 2.0, 1.996969696969697)","(8.0, 10.5, 10.148148148148149)","(12.0, 18.0, 17.46153846153846)","(12.0, 24.0, 25.0)"
08-01-2023 17:26:12.464216,"(10.0, 15.5, 15.03125)","(61.0, 140.0, 137.57575757575756)","(3.7, 4.4, 4.356)","(1.75, 2.0, 1.9952941176470589)","(8.0, 10.5, 10.148148148148149)","(12.0, 18.0, 17.46153846153846)","(12.0, 27.0, 25.0)"
08-01-2023 17:26:13.410985,"(10.0, 15.5, 15.03125)","(61.0, 140.0, 137.24137931034483)","(3.7, 4.4, 4.336842105263158)","(1.75, 2.02, 1.9955102040816326)","(8.0, 10.5, 10.140350877192983)","(12.0, 17.5, 17.1)","(12.0, 26.0, 24.952380952380953)"
08-01-2023 17:26:14.337420,"(10.0, 15.5, 15.03125)","(61.0, 140.0, 137.57575757575756)","(3.7, 4.4, 4.352)","(1.75, 2.02, 1.9954)","(8.0, 10.5, 10.140350877192983)","(12.0, 17.5, 17.1)","(12.0, 26.0, 24.473684210526315)"
08-01-2023 17:26:15.285010,"(10.0, 15.5, 15.03125)","(61.0, 140.0, 137.57575757575756)","(3.7, 4.4, 4.352)","(1.75, 2.02, 1.9954)","(8.0, 10.5, 10.148148148148149)","(12.0, 17.5, 17.1)","(12.0, 25.0, 23.733333333333334)"
08-01-2023 17:26:16.213616,"(10.0, 15.5, 15.142857142857142)","(61.0, 140.0, 137.57575757575756)","(3.7, 4.4, 4.352)","(1.75, 2.02, 1.9995)","(8.0, 10.5, 10.148148148148149)","(12.0, 17.5, 17.1)","(12.0, 24.0, 23.75862068965517)"
08-01-2023 17:26:17.170198,"(10.0, 15.0, 14.545454545454545)","(61.0, 140.0, 137.57575757575756)","(3.7, 4.4, 4.363414634146341)","(1.75, 2.02, 2.0035)","(8.0, 10.5, 10.172413793103448)","(12.0, 17.5, 17.1)","(12.0, 24.0, 23.75862068965517)"
08-01-2023 17:26:18.128617,"(10.0, 14.5, 14.42)","(61.0, 140.0, 137.57575757575756)","(3.7, 4.4, 4.363414634146341)","(1.75, 2.02, 2.0035)","(8.0, 10.5, 10.178571428571429)","(12.0, 17.5, 17.1)","(12.0, 24.0, 24.45945945945946)"
08-01-2023 17:26:19.122546,"(10.0, 14.5, 14.42)","(61.0, 140.0, 137.57575757575756)","(3.7, 4.4, 4.363414634146341)","(1.75, 2.02, 2.0035)","(8.0, 10.5, 10.178571428571429)","(12.0, 17.5, 17.1)","(12.0, 25.0, 24.45945945945946)"
08-01-2023 17:26:20.068849,"(10.0, 15.0, 14.515151515151516)","(61.0, 140.0, 137.57575757575756)","(3.7, 4.4, 4.312820512820513)","(1.75, 2.02, 2.016595744680851)","(8.0, 10.5, 10.166666666666666)","(12.0, 17.5, 17.1)","(12.0, 25.0, 24.285714285714285)"
08-01-2023 17:26:21.061888,"(10.0, 14.5, 14.4)","(61.0, 140.0, 137.57575757575756)","(3.7, 4.3, 4.293478260869565)","(1.75, 2.06, 2.050823529411765)","(8.0, 10.5, 10.1)","(12.0, 17.5, 15.566666666666666)","(12.0, 25.0, 24.375)"
08-01-2023 17:26:21.977489,"(10.0, 14.5, 14.375)","(61.0, 140.0, 137.57575757575756)","(3.7, 4.4, 4.2877551020408164)","(1.75, 2.06, 2.0540119760479043)","(8.0, 10.5, 10.160377358490566)","(12.0, 16.0, 15.529761904761905)","(12.0, 25.0, 24.227272727272727)"
08-01-2023 17:26:22.931885,"(10.0, 14.5, 14.375)","(61.0, 140.0, 137.57575757575756)","(3.7, 4.4, 4.2877551020408164)","(1.75, 2.06, 2.053216374269006)","(8.0, 10.5, 10.189655172413794)","(12.0, 16.0, 15.288288288288289)","(14.0, 25.0, 24.227272727272727)"
08-01-2023 17:26:23.888599,"(10.0, 14.5, 14.4)","(61.0, 140.0, 137.57575757575756)","(3.7, 4.4, 4.2877551020408164)","(1.75, 2.06, 2.053216374269006)","(8.0, 10.5, 10.189655172413794)","(12.0, 16.0, 15.3625)","(14.0, 25.0, 24.227272727272727)"
08-01-2023 17:26:24.887828,"(10.0, 14.5, 14.4)","(61.0, 140.0, 137.57575757575756)","(3.7, 4.4, 4.2877551020408164)","(1.75, 2.06, 2.0573333333333332)","(8.0, 10.5, 10.189655172413794)","(12.0, 15.5, 15.3625)","(14.0, 25.0, 24.227272727272727)"
08-01-2023 17:26:25.880563,"(10.0, 14.5, 14.4)","(61.0, 140.0, 137.57575757575756)","(3.7, 4.4, 4.2877551020408164)","(1.75, 2.06, 2.052)","(8.0, 10.5, 10.272151898734178)","(12.0, 15.5, 15.109756097560975)","(14.0, 25.0, 24.227272727272727)"
08-01-2023 17:26:26.899006,"(10.0, 14.5, 14.38888888888889)","(61.0, 140.0, 137.57575757575756)","(3.7, 4.4, 4.2877551020408164)","(1.75, 2.06, 2.0442857142857145)","(8.0, 10.5, 10.467391304347826)","(12.0, 15.5, 15.95)","(14.0, 25.0, 24.227272727272727)"
08-01-2023 17:26:27.896106,"(10.0, 14.5, 14.38888888888889)","(61.0, 140.0, 137.14285714285714)","(3.7, 4.4, 4.2877551020408164)","(1.75, 2.06, 2.0521076233183857)","(8.0, 10.5, 10.706521739130435)","(12.0, 16.5, 15.979166666666666)","(14.0, 25.0, 24.227272727272727)"
08-01-2023 17:26:28.902945,"(10.0, 14.0, 13.916666666666666)","(61.0, 140.0, 137.41935483870967)","(3.7, 4.4, 4.2877551020408164)","(1.75, 2.06, 2.0521076233183857)","(8.0, 11.0, 10.71875)","(12.0, 16.0, 15.979166666666666)","(14.0, 25.0, 24.227272727272727)"
08-01-2023 17:26:29.859510,"(10.0, 14.0, 13.75)","(61.0, 140.0, 137.57575757575756)","(3.7, 4.4, 4.2877551020408164)","(1.75, 2.06, 2.0521076233183857)","(8.0, 11.0, 10.71875)","(12.0, 16.0, 15.979166666666666)","(14.0, 25.0, 24.227272727272727)"
08-01-2023 17:26:30.784379,"(10.0, 14.0, 13.673076923076923)","(61.0, 140.0, 137.57575757575756)","(3.7, 4.4, 4.2877551020408164)","(1.75, 2.06, 2.0521076233183857)","(8.0, 11.0, 10.690909090909091)","(12.0, 16.0, 15.979166666666666)","(14.0, 25.0, 24.25581395348837)"
08-01-2023 17:26:31.743382,"(10.0, 14.0, 13.543478260869565)","(61.0, 140.0, 137.57575757575756)","(3.7, 4.4, 4.2877551020408164)","(1.75, 2.06, 2.052)","(8.0, 11.0, 10.690909090909091)","(12.0, 16.0, 15.979166666666666)","(15.0, 25.0, 24.0188679245283)"
08-01-2023 17:26:32.658198,"(10.0, 14.0, 13.481481481481481)","(61.0, 140.0, 137.57575757575756)","(3.7, 4.3, 4.273076923076923)","(1.75, 2.08, 2.05376)","(8.0, 11.0, 10.638157894736842)","(12.0, 16.0, 15.74074074074074)","(15.0, 25.0, 24.0188679245283)"
08-01-2023 17:26:33.608518,"(10.0, 14.0, 13.461538461538462)","(61.0, 140.0, 137.57575757575756)","(3.7, 4.4, 4.281739130434783)","(1.75, 2.06, 2.0557142857142856)","(8.0, 11.0, 10.612676056338028)","(12.0, 16.0, 15.74074074074074)","(15.0, 25.0, 24.0188679245283)"
08-01-2023 17:26:34.548956,"(10.0, 14.0, 13.450980392156863)","(61.0, 140.0, 137.57575757575756)","(3.7, 4.4, 4.281739130434783)","(1.75, 2.06, 2.055555555555556)","(8.0, 11.0, 10.612676056338028)","(12.0, 16.0, 15.74074074074074)","(15.0, 25.0, 24.0188679245283)"
08-01-2023 17:26:35.539578,"(10.0, 14.0, 13.450980392156863)","(61.0, 140.0, 137.57575757575756)","(3.7, 4.3, 4.295918367346939)","(1.75, 2.08, 2.059504132231405)","(8.0, 11.0, 10.612676056338028)","(12.0, 15.5, 15.444444444444445)","(15.0, 25.0, 24.0188679245283)"
08-01-2023 17:26:36.503725,"(10.0, 14.0, 13.450980392156863)","(61.0, 140.0, 137.57575757575756)","(3.7, 4.3, 4.296491228070176)","(1.75, 2.08, 2.05726618705036)","(8.0, 11.0, 10.612676056338028)","(12.0, 15.5, 15.26923076923077)","(15.0, 25.0, 24.0188679245283)"
08-01-2023 17:26:37.521267,"(10.0, 14.0, 13.450980392156863)","(61.0, 140.0, 137.57575757575756)","(3.7, 4.3, 4.296491228070176)","(1.75, 2.08, 2.05726618705036)","(8.0, 11.0, 10.642857142857142)","(12.0, 15.5, 14.952380952380953)","(15.0, 25.0, 24.103448275862068)"
08-01-2023 17:26:38.512731,"(10.0, 14.0, 13.450980392156863)","(61.0, 140.0, 137.05882352941177)","(3.7, 4.3, 4.298214285714286)","(1.75, 2.08, 2.05726618705036)","(8.0, 11.0, 10.642857142857142)","(12.0, 15.0, 14.961538461538462)","(15.0, 25.0, 24.087719298245613)"
08-01-2023 17:26:39.551226,"(10.0, 14.0, 13.419354838709678)","(61.0, 140.0, 137.2972972972973)","(3.7, 4.3, 4.298214285714286)","(1.75, 2.08, 2.0708256880733944)","(8.0, 11.0, 10.623076923076923)","(12.0, 15.0, 14.46551724137931)","(15.0, 25.0, 22.333333333333332)"
08-01-2023 17:26:40.545524,"(10.0, 13.5, 13.392857142857142)","(61.0, 140.0, 137.2972972972973)","(3.7, 4.4, 4.308108108108108)","(1.75, 2.08, 2.0708256880733944)","(8.0, 11.0, 10.623076923076923)","(12.0, 14.5, 14.942622950819672)","(15.0, 23.0, 20.678571428571427)"
08-01-2023 17:26:41.544576,"(10.0, 13.5, 13.38888888888889)","(61.0, 140.0, 137.2972972972973)","(3.7, 4.4, 4.337931034482759)","(1.75, 2.08, 2.0707692307692307)","(8.0, 11.0, 10.647058823529411)","(12.0, 15.0, 14.94017094017094)","(15.0, 22.0, 20.142857142857142)"
08-01-2023 17:26:42.506113,"(10.0, 14.0, 13.581395348837209)","(61.0, 140.0, 138.6206896551724)","(3.7, 4.4, 4.353623188405797)","(1.75, 2.08, 2.0707692307692307)","(8.0, 11.0, 10.647058823529411)","(12.0, 15.0, 14.94017094017094)","(15.0, 21.0, 20.142857142857142)"
08-01-2023 17:26:43.503107,"(10.0, 14.0, 13.581395348837209)","(61.0, 140.0, 138.6206896551724)","(3.7, 4.4, 4.353623188405797)","(1.75, 2.08, 2.0669767441860465)","(8.0, 11.0, 10.796875)","(12.0, 15.0, 14.495652173913044)","(15.0, 21.0, 20.045454545454547)"
