,Tranquil Coco,Clover Door,Little Gomez,Velocity Shinae,Colonel Angus,Bugatti Spiral,Smooth Grace,Ember Lad
15-12-2022 12:36:08.535465,"(26.0, 40.0, 35.47826086956522)","(21.0, 48.0, 47.4)","(1.5, 1.56, 1.5454545454545454)","(3.5, 5.7, 5.690322580645161)","(10.0, 19.0, 17.444444444444443)","(14.0, 34.0, 31.29032258064516)","(71.0, 400.0, 216.0)","(21.0, 46.0, 39.68421052631579)"
15-12-2022 12:36:10.016186,"(26.0, 40.0, 35.47826086956522)","(21.0, 48.0, 49.214285714285715)","(1.5, 1.56, 1.5542857142857143)","(3.5, 5.7, 5.690322580645161)","(10.0, 19.0, 17.444444444444443)","(14.0, 34.0, 31.75)","(71.0, 400.0, 216.0)","(21.0, 46.0, 39.142857142857146)"
15-12-2022 12:36:11.493225,"(26.0, 40.0, 35.47826086956522)","(21.0, 55.0, 50.5)","(1.5, 1.56, 1.5542857142857143)","(3.5, 5.7, 5.690322580645161)","(10.0, 19.0, 17.526315789473685)","(14.0, 34.0, 31.75)","(71.0, 400.0, 216.0)","(21.0, 42.0, 40.18181818181818)"
15-12-2022 12:36:13.018462,"(26.0, 40.0, 35.47826086956522)","(21.0, 55.0, 50.5)","(1.5, 1.56, 1.542857142857143)","(3.5, 5.7, 5.69)","(10.0, 19.0, 18.0)","(14.0, 34.0, 31.75)","(71.0, 400.0, 327.5)","(21.0, 42.0, 40.18181818181818)"
15-12-2022 12:36:14.665973,"(26.0, 40.0, 35.47826086956522)","(21.0, 55.0, 44.0)","(1.4, 1.55, 1.5483333333333333)","(3.7, 5.7, 5.691044776119403)","(10.0, 19.0, 17.764705882352942)","(16.0, 34.0, 31.26086956521739)","(91.0, 380.0, 270.0)","(26.0, 42.0, 40.18181818181818)"
15-12-2022 12:36:16.268469,"(26.0, 40.0, 35.47826086956522)","(26.0, 46.0, 40.0)","(1.4, 1.55, 1.54)","(3.7, 5.7, 5.64)","(10.0, 19.0, 17.90909090909091)","(16.0, 34.0, 31.26086956521739)","(91.0, 370.0, 312.5)","(26.0, 42.0, 39.142857142857146)"
15-12-2022 12:36:17.888415,"(26.0, 40.0, 35.47826086956522)","(26.0, 46.0, 43.0)","(1.35, 1.55, 1.5347619047619048)","(3.8, 5.8, 5.763636363636364)","(10.0, 19.0, 17.90909090909091)","(16.0, 34.0, 31.26086956521739)","(91.0, 360.0, 312.5)","(26.0, 42.0, 39.142857142857146)"
15-12-2022 12:36:19.266349,"(26.0, 40.0, 35.47826086956522)","(26.0, 46.0, 43.0)","(1.35, 1.55, 1.5344444444444445)","(3.8, 5.8, 5.763636363636364)","(10.0, 19.0, 18.25)","(16.0, 34.0, 31.26086956521739)","(91.0, 360.0, 213.84615384615384)","(26.0, 42.0, 40.18181818181818)"
15-12-2022 12:36:20.537916,"(26.0, 40.0, 36.0)","(26.0, 46.0, 43.75)","(1.35, 1.54, 1.528888888888889)","(3.8, 5.8, 5.835714285714286)","(10.0, 19.0, 18.428571428571427)","(16.0, 34.0, 31.75)","(91.0, 360.0, 211.25)","(26.0, 42.0, 40.75)"
15-12-2022 12:36:21.804104,"(26.0, 40.0, 36.8)","(26.0, 46.0, 43.75)","(1.35, 1.54, 1.528888888888889)","(3.8, 5.9, 5.800000000000001)","(10.0, 19.0, 18.142857142857142)","(16.0, 34.0, 31.75)","(91.0, 360.0, 220.0)","(26.0, 42.0, 40.18181818181818)"
15-12-2022 12:36:23.129470,"(26.0, 40.0, 36.8)","(26.0, 46.0, 44.0)","(1.35, 1.54, 1.5257142857142858)","(3.8, 5.9, 5.9879999999999995)","(10.0, 19.0, 17.09090909090909)","(16.0, 34.0, 31.75)","(91.0, 360.0, 220.0)","(26.0, 42.0, 40.18181818181818)"
15-12-2022 12:36:24.438248,"(26.0, 40.0, 36.8)","(26.0, 46.0, 43.333333333333336)","(1.35, 1.54, 1.528529411764706)","(3.8, 6.0, 5.9879999999999995)","(10.0, 19.0, 17.95)","(16.0, 34.0, 31.75)","(91.0, 360.0, 204.0)","(26.0, 42.0, 39.333333333333336)"
15-12-2022 12:36:25.743313,"(26.0, 40.0, 36.8)","(26.0, 46.0, 43.333333333333336)","(1.35, 1.54, 1.528529411764706)","(3.8, 6.0, 5.9879999999999995)","(10.0, 19.0, 17.95)","(16.0, 34.0, 31.75)","(91.0, 340.0, 216.36363636363637)","(26.0, 42.0, 38.36363636363637)"
15-12-2022 12:36:27.005073,"(26.0, 40.0, 36.8)","(26.0, 46.0, 43.333333333333336)","(1.35, 1.54, 1.5218181818181817)","(3.8, 6.0, 5.986666666666666)","(11.0, 19.0, 17.95)","(16.0, 34.0, 31.75)","(91.0, 340.0, 216.36363636363637)","(26.0, 42.0, 38.666666666666664)"
15-12-2022 12:36:28.312214,"(26.0, 40.0, 36.8)","(26.0, 46.0, 43.333333333333336)","(1.35, 1.54, 1.522857142857143)","(3.8, 6.0, 5.986666666666666)","(11.0, 19.0, 18.0)","(16.0, 34.0, 31.75)","(91.0, 340.0, 235.3846153846154)","(26.0, 42.0, 39.89473684210526)"
15-12-2022 12:36:29.463495,"(26.0, 40.0, 36.8)","(26.0, 46.0, 45.111111111111114)","(1.35, 1.54, 1.522857142857143)","(4.0, 6.0, 5.986666666666666)","(11.0, 19.0, 18.0)","(16.0, 34.0, 31.75)","(91.0, 340.0, 216.36363636363637)","(26.0, 42.0, 39.142857142857146)"
15-12-2022 12:36:30.607656,"(26.0, 40.0, 36.8)","(26.0, 46.0, 43.6)","(1.35, 1.54, 1.522857142857143)","(4.0, 6.0, 5.986666666666666)","(11.0, 19.0, 18.0)","(16.0, 34.0, 31.75)","(91.0, 340.0, 216.36363636363637)","(26.0, 42.0, 39.142857142857146)"
15-12-2022 12:36:31.929157,"(26.0, 40.0, 36.8)","(26.0, 46.0, 44.0)","(1.35, 1.54, 1.5133333333333334)","(4.0, 6.0, 6.033333333333333)","(11.0, 19.0, 17.833333333333332)","(16.0, 34.0, 31.75)","(91.0, 340.0, 216.36363636363637)","(26.0, 42.0, 39.142857142857146)"
15-12-2022 12:36:33.238745,"(26.0, 40.0, 36.8)","(26.0, 46.0, 43.6)","(1.35, 1.52, 1.5016666666666667)","(4.0, 6.2, 6.1866666666666665)","(11.0, 19.0, 17.833333333333332)","(16.0, 34.0, 29.555555555555557)","(91.0, 340.0, 226.66666666666666)","(26.0, 42.0, 39.5)"
15-12-2022 12:36:34.527731,"(26.0, 40.0, 36.8)","(26.0, 46.0, 43.0)","(1.35, 1.51, 1.5016666666666667)","(4.0, 6.2, 6.1866666666666665)","(11.0, 19.0, 17.95)","(16.0, 34.0, 29.555555555555557)","(91.0, 340.0, 226.66666666666669)","(26.0, 42.0, 38.8421052631579)"
15-12-2022 12:36:35.775399,"(26.0, 40.0, 36.8)","(26.0, 46.0, 43.333333333333336)","(1.35, 1.51, 1.5016666666666667)","(4.0, 6.2, 6.189473684210527)","(11.0, 19.0, 17.95)","(16.0, 34.0, 29.555555555555557)","(91.0, 340.0, 238.0)","(26.0, 42.0, 38.666666666666664)"
15-12-2022 12:36:36.950802,"(26.0, 40.0, 36.8)","(26.0, 46.0, 43.333333333333336)","(1.35, 1.51, 1.495)","(4.0, 6.2, 6.189473684210527)","(11.0, 19.0, 17.285714285714285)","(16.0, 34.0, 29.555555555555557)","(91.0, 340.0, 238.0)","(26.0, 42.0, 39.142857142857146)"
15-12-2022 12:36:38.088828,"(26.0, 40.0, 36.8)","(26.0, 46.0, 44.0)","(1.35, 1.5, 1.495)","(4.0, 6.2, 6.189473684210527)","(11.0, 19.0, 17.285714285714285)","(16.0, 34.0, 29.555555555555557)","(91.0, 340.0, 238.0)","(26.0, 42.0, 39.89473684210526)"
15-12-2022 12:36:39.267917,"(26.0, 40.0, 36.8)","(26.0, 46.0, 45.38461538461539)","(1.35, 1.5, 1.4943478260869565)","(4.0, 6.2, 6.205405405405406)","(11.0, 19.0, 17.285714285714285)","(16.0, 34.0, 29.555555555555557)","(91.0, 340.0, 226.66666666666669)","(26.0, 42.0, 39.142857142857146)"
15-12-2022 12:36:40.466420,"(26.0, 40.0, 36.8)","(26.0, 46.0, 45.111111111111114)","(1.35, 1.5, 1.4943478260869565)","(4.0, 6.4, 6.2620689655172415)","(11.0, 19.0, 17.285714285714285)","(16.0, 34.0, 29.555555555555557)","(91.0, 340.0, 238.0)","(26.0, 42.0, 39.142857142857146)"
15-12-2022 12:36:41.676266,"(26.0, 40.0, 37.77777777777778)","(26.0, 46.0, 43.333333333333336)","(1.35, 1.5, 1.4943478260869565)","(4.0, 6.4, 6.257142857142857)","(11.0, 19.0, 18.0625)","(16.0, 34.0, 29.555555555555557)","(91.0, 340.0, 244.375)","(26.0, 42.0, 39.5)"
15-12-2022 12:36:42.871289,"(26.0, 40.0, 37.4)","(26.0, 46.0, 43.333333333333336)","(1.35, 1.5, 1.4943478260869565)","(4.0, 6.4, 6.257142857142857)","(11.0, 19.0, 18.0625)","(16.0, 34.0, 29.555555555555557)","(91.0, 340.0, 244.375)","(26.0, 42.0, 37.714285714285715)"
15-12-2022 12:36:44.091913,"(26.0, 40.0, 37.4)","(26.0, 46.0, 43.0)","(1.35, 1.5, 1.4943478260869565)","(4.0, 6.2, 6.189473684210527)","(11.0, 19.0, 16.77777777777778)","(16.0, 34.0, 29.555555555555557)","(91.0, 340.0, 232.63157894736844)","(26.0, 42.0, 38.470588235294116)"
15-12-2022 12:36:45.380655,"(26.0, 40.0, 36.75)","(26.0, 46.0, 43.333333333333336)","(1.35, 1.5, 1.4943478260869565)","(4.0, 6.2, 6.189473684210527)","(11.0, 19.0, 17.22222222222222)","(16.0, 34.0, 29.555555555555557)","(91.0, 340.0, 244.375)","(26.0, 42.0, 39.142857142857146)"
15-12-2022 12:36:46.445127,"(26.0, 40.0, 36.75)","(26.0, 46.0, 44.4)","(1.35, 1.5, 1.4943478260869565)","(4.0, 6.2, 6.189473684210527)","(11.0, 19.0, 18.076923076923077)","(16.0, 34.0, 29.555555555555557)","(91.0, 340.0, 244.375)","(26.0, 42.0, 39.142857142857146)"
15-12-2022 12:36:47.620083,"(26.0, 40.0, 36.75)","(26.0, 46.0, 44.4)","(1.35, 1.5, 1.498)","(4.0, 6.4, 6.189473684210527)","(11.0, 19.0, 17.8)","(16.0, 34.0, 29.555555555555557)","(91.0, 340.0, 244.375)","(26.0, 42.0, 39.89473684210526)"
15-12-2022 12:36:48.748696,"(26.0, 40.0, 36.75)","(26.0, 46.0, 45.38461538461539)","(1.35, 1.5, 1.498)","(4.0, 6.2, 6.189473684210527)","(11.0, 19.0, 17.727272727272727)","(16.0, 34.0, 29.555555555555557)","(91.0, 340.0, 244.375)","(26.0, 42.0, 40.666666666666664)"
15-12-2022 12:36:49.939650,"(26.0, 40.0, 36.75)","(26.0, 46.0, 45.0)","(1.35, 1.5, 1.498)","(4.0, 6.2, 6.2620689655172415)","(11.0, 19.0, 18.25)","(16.0, 34.0, 29.5)","(91.0, 340.0, 249.33333333333334)","(26.0, 42.0, 41.04761904761905)"
15-12-2022 12:36:51.134107,"(26.0, 40.0, 36.75)","(26.0, 46.0, 43.333333333333336)","(1.35, 1.5, 1.5157894736842106)","(4.0, 6.4, 6.1375)","(11.0, 19.0, 17.125)","(16.0, 34.0, 29.5)","(91.0, 340.0, 249.33333333333334)","(26.0, 42.0, 41.04761904761905)"
15-12-2022 12:36:52.339908,"(26.0, 40.0, 37.4)","(26.0, 46.0, 42.5)","(1.35, 1.52, 1.5150000000000001)","(4.0, 6.2, 6.1375)","(11.0, 19.0, 17.040816326530614)","(16.0, 34.0, 29.357142857142858)","(91.0, 340.0, 204.0)","(26.0, 42.0, 41.04761904761905)"
15-12-2022 12:36:53.504546,"(26.0, 40.0, 36.75)","(26.0, 46.0, 40.75)","(1.35, 1.53, 1.5178571428571428)","(4.0, 6.2, 6.1375)","(11.0, 19.0, 16.866666666666667)","(16.0, 34.0, 29.357142857142858)","(91.0, 340.0, 204.0)","(26.0, 42.0, 41.130434782608695)"
15-12-2022 12:36:54.714475,"(26.0, 40.0, 36.75)","(26.0, 46.0, 41.5)","(1.35, 1.53, 1.5175862068965518)","(4.0, 6.2, 6.147368421052632)","(11.0, 19.0, 16.818181818181817)","(16.0, 34.0, 29.357142857142858)","(91.0, 340.0, 220.0)","(26.0, 42.0, 41.130434782608695)"
15-12-2022 12:36:55.806453,"(26.0, 40.0, 36.75)","(26.0, 46.0, 41.5)","(1.35, 1.53, 1.5175862068965518)","(4.0, 6.2, 6.220689655172414)","(11.0, 19.0, 17.529411764705884)","(16.0, 34.0, 29.357142857142858)","(91.0, 340.0, 194.28571428571428)","(26.0, 42.0, 41.130434782608695)"
15-12-2022 12:36:56.843415,"(26.0, 40.0, 36.75)","(26.0, 46.0, 41.333333333333336)","(1.35, 1.52, 1.519342105263158)","(4.0, 6.4, 6.220689655172414)","(11.0, 18.0, 17.6)","(16.0, 34.0, 29.357142857142858)","(91.0, 340.0, 194.28571428571428)","(26.0, 42.0, 41.130434782608695)"
15-12-2022 12:36:57.996547,"(26.0, 40.0, 36.75)","(26.0, 46.0, 41.333333333333336)","(1.35, 1.53, 1.518)","(4.0, 6.2, 6.188235294117647)","(11.0, 18.0, 17.391304347826086)","(16.0, 34.0, 29.357142857142858)","(91.0, 340.0, 220.0)","(26.0, 42.0, 41.130434782608695)"
15-12-2022 12:36:59.173026,"(26.0, 40.0, 36.75)","(26.0, 46.0, 41.333333333333336)","(1.35, 1.53, 1.518)","(4.0, 6.2, 6.188235294117647)","(11.0, 18.0, 17.391304347826086)","(16.0, 34.0, 29.357142857142858)","(91.0, 340.0, 194.28571428571428)","(26.0, 42.0, 40.333333333333336)"
15-12-2022 12:37:00.344697,"(26.0, 40.0, 36.75)","(26.0, 46.0, 40.75)","(1.35, 1.53, 1.518)","(4.0, 6.2, 6.1866666666666665)","(11.0, 18.0, 17.333333333333332)","(16.0, 34.0, 29.357142857142858)","(91.0, 340.0, 220.0)","(26.0, 42.0, 37.0)"
15-12-2022 12:37:01.525577,"(26.0, 40.0, 36.75)","(26.0, 46.0, 40.75)","(1.35, 1.53, 1.518)","(4.0, 6.2, 6.1866666666666665)","(11.0, 18.0, 17.333333333333332)","(16.0, 34.0, 29.357142857142858)","(91.0, 340.0, 220.0)","(26.0, 42.0, 38.4)"
15-12-2022 12:37:02.648842,"(26.0, 40.0, 36.75)","(26.0, 46.0, 41.333333333333336)","(1.35, 1.53, 1.518)","(4.0, 6.2, 6.1866666666666665)","(11.0, 18.0, 17.333333333333332)","(16.0, 34.0, 29.357142857142858)","(91.0, 340.0, 220.0)","(26.0, 42.0, 38.4)"
15-12-2022 12:37:03.717445,"(26.0, 40.0, 36.75)","(26.0, 46.0, 41.333333333333336)","(1.35, 1.54, 1.535824175824176)","(4.0, 6.2, 6.11578947368421)","(11.0, 18.0, 16.761904761904763)","(17.0, 34.0, 31.291666666666668)","(91.0, 340.0, 220.0)","(26.0, 42.0, 38.666666666666664)"
15-12-2022 12:37:04.868165,"(26.0, 40.0, 36.75)","(26.0, 46.0, 41.333333333333336)","(1.35, 1.55, 1.545)","(4.0, 5.8, 5.758333333333333)","(11.0, 18.0, 16.5)","(17.0, 34.0, 31.758620689655174)","(91.0, 340.0, 220.0)","(26.0, 42.0, 38.666666666666664)"
15-12-2022 12:37:05.925327,"(26.0, 40.0, 36.75)","(26.0, 46.0, 41.333333333333336)","(1.35, 1.56, 1.552857142857143)","(4.0, 5.8, 5.721739130434782)","(11.0, 18.0, 16.77777777777778)","(17.0, 34.0, 31.758620689655174)","(91.0, 340.0, 220.0)","(26.0, 42.0, 38.4)"
15-12-2022 12:37:07.064051,"(26.0, 40.0, 36.75)","(26.0, 46.0, 41.0)","(1.35, 1.56, 1.552857142857143)","(4.0, 5.8, 5.677777777777778)","(11.0, 18.0, 16.333333333333332)","(17.0, 34.0, 31.833333333333332)","(91.0, 340.0, 194.28571428571428)","(26.0, 42.0, 39.6)"
15-12-2022 12:37:08.272601,"(26.0, 40.0, 36.75)","(26.0, 44.0, 41.0)","(1.35, 1.56, 1.5483333333333333)","(4.0, 5.8, 5.641176470588235)","(11.0, 18.0, 16.823529411764707)","(17.0, 34.0, 31.833333333333332)","(91.0, 340.0, 220.0)","(26.0, 42.0, 39.42857142857143)"
15-12-2022 12:37:09.407716,"(26.0, 40.0, 36.75)","(26.0, 44.0, 41.0)","(1.35, 1.55, 1.5475)","(4.0, 5.8, 5.633333333333334)","(11.0, 18.0, 16.823529411764707)","(17.0, 34.0, 31.833333333333332)","(91.0, 340.0, 220.0)","(26.0, 42.0, 39.42857142857143)"
15-12-2022 12:37:10.592285,"(26.0, 40.0, 36.75)","(26.0, 46.0, 38.61538461538461)","(1.35, 1.55, 1.5542857142857143)","(4.0, 5.7, 5.581818181818181)","(11.0, 18.0, 17.0)","(17.0, 34.0, 31.833333333333332)","(91.0, 340.0, 194.28571428571428)","(26.0, 42.0, 38.4)"
15-12-2022 12:37:11.744334,"(26.0, 40.0, 36.75)","(26.0, 46.0, 39.142857142857146)","(1.35, 1.56, 1.5542857142857143)","(4.0, 5.6, 5.570731707317073)","(11.0, 18.0, 17.294117647058822)","(17.0, 34.0, 31.833333333333332)","(91.0, 340.0, 220.0)","(26.0, 42.0, 38.666666666666664)"
15-12-2022 12:37:12.886387,"(21.0, 40.0, 36.75)","(26.0, 46.0, 39.142857142857146)","(1.35, 1.56, 1.5542857142857143)","(4.2, 5.6, 5.570731707317073)","(11.0, 18.0, 17.294117647058822)","(17.0, 34.0, 31.833333333333332)","(91.0, 340.0, 194.28571428571428)","(26.0, 42.0, 38.333333333333336)"
15-12-2022 12:37:14.014474,"(21.0, 40.0, 36.75)","(26.0, 46.0, 39.142857142857146)","(1.35, 1.56, 1.5542857142857143)","(4.2, 5.6, 5.570731707317073)","(11.0, 18.0, 17.294117647058822)","(17.0, 34.0, 31.833333333333332)","(91.0, 340.0, 194.28571428571428)","(26.0, 40.0, 38.333333333333336)"
15-12-2022 12:37:15.108299,"(21.0, 40.0, 36.75)","(26.0, 46.0, 39.142857142857146)","(1.35, 1.56, 1.5542857142857143)","(4.2, 5.6, 5.570731707317073)","(11.0, 18.0, 18.433333333333334)","(17.0, 34.0, 31.833333333333332)","(91.0, 340.0, 220.0)","(26.0, 40.0, 38.333333333333336)"
15-12-2022 12:37:16.302255,"(21.0, 40.0, 36.75)","(26.0, 46.0, 42.0)","(1.35, 1.56, 1.5522222222222222)","(4.2, 5.6, 5.514285714285714)","(11.0, 18.5, 17.727272727272727)","(17.0, 34.0, 31.833333333333332)","(91.0, 340.0, 194.28571428571428)","(26.0, 40.0, 38.333333333333336)"
15-12-2022 12:37:17.468673,"(21.0, 40.0, 36.75)","(26.0, 44.0, 41.0)","(1.35, 1.56, 1.5545161290322582)","(4.2, 5.6, 5.564705882352941)","(11.0, 18.0, 17.727272727272727)","(17.0, 34.0, 31.833333333333332)","(91.0, 340.0, 194.28571428571428)","(26.0, 40.0, 38.75)"
15-12-2022 12:37:18.608236,"(21.0, 40.0, 36.75)","(26.0, 44.0, 41.0)","(1.35, 1.56, 1.5566666666666666)","(4.2, 5.6, 5.175)","(11.0, 18.0, 19.11764705882353)","(17.0, 34.0, 32.0)","(91.0, 340.0, 220.0)","(26.0, 40.0, 38.0)"
15-12-2022 12:37:19.737561,"(21.0, 40.0, 36.75)","(26.0, 46.0, 40.46153846153846)","(1.35, 1.57, 1.5655555555555556)","(4.2, 5.2, 5.223076923076923)","(11.0, 20.0, 17.916666666666668)","(17.0, 34.0, 32.0)","(91.0, 340.0, 220.0)","(26.0, 40.0, 38.666666666666664)"
15-12-2022 12:37:20.979813,"(21.0, 40.0, 36.75)","(26.0, 46.0, 40.75)","(1.35, 1.58, 1.565217391304348)","(4.2, 5.3, 5.17)","(11.0, 20.0, 17.916666666666668)","(17.0, 34.0, 32.0)","(91.0, 340.0, 194.28571428571428)","(26.0, 40.0, 38.94736842105263)"
15-12-2022 12:37:22.368213,"(21.0, 40.0, 36.75)","(26.0, 46.0, 40.75)","(1.35, 1.58, 1.5647619047619048)","(4.2, 5.2, 5.1375)","(11.0, 20.0, 18.5)","(17.0, 34.0, 30.75)","(91.0, 340.0, 220.0)","(26.0, 40.0, 38.666666666666664)"
15-12-2022 12:37:23.753215,"(21.0, 40.0, 36.75)","(26.0, 46.0, 40.75)","(1.35, 1.58, 1.5690322580645162)","(4.2, 5.2, 5.021428571428571)","(11.0, 19.5, 18.5)","(17.0, 34.0, 31.307692307692307)","(91.0, 340.0, 220.0)","(26.0, 40.0, 38.666666666666664)"
15-12-2022 12:37:25.088668,"(21.0, 40.0, 36.75)","(26.0, 46.0, 40.75)","(1.35, 1.58, 1.5690322580645162)","(4.2, 5.1, 5.038095238095238)","(11.0, 19.5, 18.5)","(17.0, 34.0, 31.75)","(91.0, 340.0, 220.0)","(26.0, 40.0, 38.5)"
15-12-2022 12:37:26.455744,"(21.0, 40.0, 36.75)","(26.0, 44.0, 43.55555555555556)","(1.35, 1.59, 1.598)","(4.2, 5.1, 4.970967741935484)","(11.0, 19.0, 18.0)","(17.0, 32.0, 30.941176470588236)","(91.0, 340.0, 199.0909090909091)","(26.0, 40.0, 38.75)"
15-12-2022 12:37:27.742199,"(21.0, 40.0, 36.75)","(26.0, 44.0, 43.55555555555556)","(1.35, 1.6, 1.598)","(4.2, 5.0, 4.970967741935484)","(11.0, 18.5, 18.0)","(17.0, 32.0, 30.941176470588236)","(91.0, 330.0, 199.0909090909091)","(26.0, 40.0, 38.75)"
15-12-2022 12:37:29.022987,"(21.0, 40.0, 36.285714285714285)","(26.0, 44.0, 41.0)","(1.35, 1.61, 1.604814814814815)","(4.2, 5.0, 4.97)","(11.0, 16.0, 15.916666666666666)","(17.0, 32.0, 30.65)","(91.0, 300.0, 250.0)","(26.0, 40.0, 38.888888888888886)"
15-12-2022 12:37:30.346169,"(21.0, 40.0, 36.285714285714285)","(26.0, 44.0, 41.0)","(1.35, 1.62, 1.6039285714285716)","(4.2, 5.1, 4.9875)","(11.0, 15.5, 15.2)","(17.0, 32.0, 30.65)","(91.0, 290.0, 270.0)","(26.0, 40.0, 38.888888888888886)"
15-12-2022 12:37:31.679720,"(21.0, 40.0, 36.285714285714285)","(26.0, 44.0, 41.0)","(1.35, 1.61, 1.6037704918032787)","(4.2, 5.1, 4.9875)","(11.0, 16.0, 15.2)","(17.0, 32.0, 30.65)","(91.0, 290.0, 270.0)","(26.0, 40.0, 38.888888888888886)"
15-12-2022 12:37:33.069137,"(21.0, 40.0, 36.266666666666666)","(26.0, 44.0, 41.0)","(1.35, 1.61, 1.5958333333333334)","(4.2, 5.1, 5.0473684210526315)","(11.0, 16.0, 15.2)","(17.0, 32.0, 30.65)","(91.0, 290.0, 250.0)","(26.0, 40.0, 38.0)"
15-12-2022 12:37:34.272129,"(21.0, 40.0, 36.266666666666666)","(26.0, 44.0, 41.0)","(1.35, 1.6, 1.6276811594202898)","(4.2, 5.1, 5.038461538461538)","(11.0, 16.0, 15.555555555555555)","(17.0, 32.0, 30.65)","(91.0, 290.0, 204.28571428571428)","(26.0, 40.0, 38.666666666666664)"
15-12-2022 12:37:35.543744,"(21.0, 40.0, 38.13333333333333)","(26.0, 44.0, 41.0)","(1.35, 1.63, 1.6288405797101448)","(4.2, 5.1, 5.038461538461538)","(11.0, 16.0, 15.555555555555555)","(17.0, 32.0, 30.65)","(91.0, 290.0, 204.28571428571428)","(26.0, 40.0, 38.333333333333336)"
15-12-2022 12:37:36.774603,"(21.0, 40.0, 38.13333333333333)","(26.0, 44.0, 41.0)","(1.35, 1.63, 1.631320754716981)","(4.2, 5.1, 4.984375)","(11.0, 16.0, 15.571428571428571)","(17.0, 32.0, 30.65)","(91.0, 290.0, 230.0)","(26.0, 40.0, 38.333333333333336)"
15-12-2022 12:37:37.956676,"(21.0, 40.0, 38.13333333333333)","(26.0, 44.0, 41.0)","(1.35, 1.64, 1.6357894736842105)","(4.2, 5.0, 4.9625)","(11.0, 16.0, 15.7)","(18.0, 32.0, 29.875)","(91.0, 290.0, 204.28571428571428)","(26.0, 40.0, 38.94736842105263)"
15-12-2022 12:37:39.131784,"(21.0, 40.0, 36.5)","(26.0, 44.0, 41.0)","(1.35, 1.64, 1.6239473684210526)","(4.2, 5.0, 5.016666666666667)","(11.0, 16.0, 15.7)","(18.0, 30.0, 30.142857142857142)","(91.0, 290.0, 204.28571428571428)","(26.0, 40.0, 37.42857142857143)"
15-12-2022 12:37:40.339401,"(21.0, 36.0, 35.333333333333336)","(26.0, 44.0, 41.0)","(1.35, 1.63, 1.6192307692307693)","(4.2, 5.1, 5.074)","(11.0, 16.0, 15.333333333333334)","(18.0, 32.0, 30.142857142857142)","(91.0, 290.0, 204.28571428571428)","(26.0, 40.0, 38.75)"
15-12-2022 12:37:41.494004,"(21.0, 36.0, 35.333333333333336)","(26.0, 42.0, 41.57142857142857)","(1.35, 1.62, 1.6224528301886791)","(4.2, 5.1, 5.074)","(11.0, 16.0, 15.4)","(18.0, 32.0, 30.142857142857142)","(91.0, 290.0, 204.28571428571428)","(26.0, 40.0, 38.75)"
15-12-2022 12:37:42.643928,"(21.0, 36.0, 35.333333333333336)","(26.0, 42.0, 41.57142857142857)","(1.35, 1.63, 1.6224528301886791)","(4.2, 5.1, 5.074)","(11.0, 16.0, 15.423076923076923)","(18.0, 32.0, 30.142857142857142)","(91.0, 290.0, 204.28571428571428)","(26.0, 40.0, 38.75)"
15-12-2022 12:37:43.774833,"(21.0, 36.0, 35.333333333333336)","(26.0, 42.0, 41.14285714285714)","(1.35, 1.63, 1.620232558139535)","(4.2, 5.1, 5.1169811320754715)","(11.0, 15.5, 15.423076923076923)","(18.0, 32.0, 30.142857142857142)","(91.0, 290.0, 237.77777777777777)","(26.0, 40.0, 38.75)"
15-12-2022 12:37:44.961296,"(21.0, 40.0, 34.434782608695656)","(26.0, 38.0, 37.5)","(1.35, 1.63, 1.620232558139535)","(4.2, 5.2, 5.1169811320754715)","(11.0, 15.5, 15.423076923076923)","(18.0, 32.0, 30.142857142857142)","(91.0, 300.0, 247.5)","(26.0, 40.0, 38.75)"
15-12-2022 12:37:46.244528,"(21.0, 40.0, 34.434782608695656)","(26.0, 40.0, 38.93333333333333)","(1.35, 1.62, 1.6066666666666667)","(4.2, 5.1, 5.054838709677419)","(11.0, 16.0, 15.636363636363637)","(18.0, 32.0, 30.20689655172414)","(91.0, 300.0, 263.6363636363636)","(26.0, 40.0, 38.75)"
15-12-2022 12:37:47.405554,"(21.0, 40.0, 34.434782608695656)","(26.0, 40.0, 36.57142857142857)","(1.35, 1.62, 1.6066666666666667)","(4.2, 5.1, 5.054838709677419)","(11.0, 16.0, 15.636363636363637)","(18.0, 32.0, 30.20689655172414)","(91.0, 300.0, 263.6363636363636)","(26.0, 40.0, 38.75)"
15-12-2022 12:37:48.563473,"(21.0, 40.0, 34.434782608695656)","(26.0, 40.0, 37.6)","(1.35, 1.61, 1.597323943661972)","(4.2, 5.1, 5.151351351351352)","(11.0, 16.0, 15.5)","(18.0, 32.0, 30.20689655172414)","(91.0, 300.0, 263.6363636363636)","(26.0, 40.0, 38.75)"
15-12-2022 12:37:49.735678,"(21.0, 40.0, 35.63636363636363)","(26.0, 40.0, 37.6)","(1.35, 1.61, 1.596764705882353)","(4.2, 5.2, 5.136585365853659)","(11.0, 16.0, 15.5)","(18.0, 32.0, 30.20689655172414)","(91.0, 300.0, 263.6363636363636)","(26.0, 40.0, 38.75)"
