,Emmas Image,Lektra Nick,Vinny Dewalt,Our Boy Ziggy,Especial Speed,Zipping Pistol,Chappys Thief,Milski
09-01-2023 14:03:40.888777,"(9.0, 17.0, 12.555555555555555)","(8.0, 14.5, 12.438461538461539)","(13.0, 29.0, 25.125)","(7.5, 13.5, 12.280000000000001)","(3.0, 4.5, 3.7246153846153844)","(91.0, 650.0, 555.8333333333334)","(2.35, 3.85, 3.28125)","(12.0, 24.0, 20.0)"
09-01-2023 14:03:41.951157,"(9.0, 17.0, 12.555555555555555)","(8.0, 14.5, 12.438461538461539)","(13.0, 29.0, 25.125)","(7.5, 13.5, 12.280000000000001)","(3.0, 4.5, 3.7246153846153844)","(91.0, 650.0, 555.8333333333334)","(2.35, 3.85, 3.28125)","(12.0, 24.0, 20.0)"
09-01-2023 14:03:43.007553,"(9.0, 17.0, 12.555555555555555)","(8.0, 14.5, 12.438461538461539)","(13.0, 29.0, 25.125)","(7.5, 13.5, 12.280000000000001)","(3.0, 4.5, 3.7246153846153844)","(91.0, 650.0, 555.8333333333334)","(2.35, 3.85, 3.28125)","(12.0, 24.0, 20.0)"
09-01-2023 14:03:44.102546,"(9.0, 17.0, 12.555555555555555)","(8.0, 14.5, 12.438461538461539)","(13.0, 29.0, 25.125)","(7.5, 13.5, 12.280000000000001)","(3.0, 4.5, 3.7246153846153844)","(91.0, 650.0, 555.8333333333334)","(2.35, 3.85, 3.28125)","(12.0, 24.0, 20.0)"
09-01-2023 14:03:45.142721,"(9.0, 17.0, 12.555555555555555)","(8.0, 14.5, 12.438461538461539)","(13.0, 29.0, 25.125)","(7.5, 13.5, 12.280000000000001)","(3.0, 4.5, 3.7246153846153844)","(91.0, 650.0, 555.8333333333334)","(2.35, 3.85, 3.28125)","(12.0, 24.0, 20.0)"
09-01-2023 14:03:46.190778,"(9.0, 17.0, 12.555555555555555)","(8.0, 14.5, 12.438461538461539)","(13.0, 29.0, 25.125)","(7.5, 13.5, 12.280000000000001)","(3.0, 4.5, 3.7246153846153844)","(91.0, 650.0, 555.8333333333334)","(2.35, 3.85, 3.28125)","(12.0, 24.0, 20.0)"
09-01-2023 14:03:47.239149,"(9.0, 17.0, 12.555555555555555)","(8.0, 14.5, 12.438461538461539)","(13.0, 29.0, 25.125)","(7.5, 13.5, 12.280000000000001)","(3.0, 4.5, 3.7246153846153844)","(91.0, 650.0, 555.8333333333334)","(2.35, 3.85, 3.28125)","(12.0, 24.0, 20.0)"
09-01-2023 14:03:48.348945,"(9.0, 17.0, 15.4)","(8.0, 14.5, 12.438461538461539)","(13.0, 29.0, 25.125)","(7.5, 13.5, 10.45)","(3.0, 4.5, 3.7246153846153844)","(91.0, 650.0, 555.8333333333334)","(2.35, 3.85, 3.28125)","(12.0, 24.0, 20.0)"
09-01-2023 14:03:49.435062,"(9.0, 17.0, 15.4)","(8.0, 14.5, 12.438461538461539)","(13.0, 29.0, 25.125)","(7.5, 13.5, 10.45)","(3.0, 4.5, 3.8280000000000003)","(91.0, 650.0, 555.8333333333334)","(2.35, 3.85, 3.091666666666667)","(12.0, 24.0, 20.0)"
09-01-2023 14:03:50.444735,"(9.0, 17.0, 15.4)","(8.0, 14.5, 12.438461538461539)","(13.0, 29.0, 25.125)","(7.5, 13.5, 10.45)","(3.0, 4.5, 3.8280000000000003)","(91.0, 650.0, 555.8333333333334)","(2.35, 3.85, 3.091666666666667)","(12.0, 24.0, 20.0)"
09-01-2023 14:03:51.395991,"(9.0, 17.0, 15.4)","(8.0, 14.5, 12.438461538461539)","(13.0, 29.0, 25.125)","(7.5, 13.5, 10.45)","(3.0, 4.5, 3.27)","(91.0, 650.0, 555.8333333333334)","(2.35, 3.85, 3.075)","(12.0, 24.0, 20.0)"
09-01-2023 14:03:52.398444,"(9.0, 17.0, 15.4)","(8.0, 14.5, 12.438461538461539)","(13.0, 29.0, 25.125)","(7.5, 13.5, 10.45)","(3.0, 4.5, 3.27)","(91.0, 650.0, 555.8333333333334)","(2.35, 3.85, 3.1083333333333334)","(12.0, 24.0, 20.0)"
09-01-2023 14:03:53.382365,"(9.0, 17.0, 15.4)","(8.0, 14.5, 12.438461538461539)","(13.0, 29.0, 25.125)","(7.5, 13.5, 10.45)","(3.0, 4.5, 3.27)","(91.0, 650.0, 555.8333333333334)","(2.35, 3.85, 3.1083333333333334)","(12.0, 24.0, 20.0)"
09-01-2023 14:03:54.373511,"(9.0, 17.0, 15.4)","(8.0, 14.5, 12.438461538461539)","(13.0, 29.0, 25.125)","(7.5, 13.5, 10.45)","(3.0, 4.5, 3.27)","(91.0, 650.0, 555.8333333333334)","(2.35, 3.85, 3.1083333333333334)","(12.0, 24.0, 20.0)"
09-01-2023 14:03:55.429055,"(9.0, 17.0, 15.4)","(8.0, 14.5, 12.438461538461539)","(13.0, 29.0, 25.125)","(7.5, 13.5, 10.45)","(3.0, 4.5, 3.27)","(91.0, 650.0, 555.8333333333334)","(2.35, 3.85, 3.1083333333333334)","(12.0, 24.0, 20.0)"
09-01-2023 14:03:56.466344,"(9.0, 17.0, 15.4)","(8.0, 14.5, 12.438461538461539)","(13.0, 29.0, 25.125)","(7.5, 13.5, 10.45)","(3.0, 4.5, 3.27)","(91.0, 650.0, 555.8333333333334)","(2.35, 3.85, 3.1083333333333334)","(12.0, 24.0, 20.0)"
09-01-2023 14:03:57.512713,"(9.0, 17.0, 15.4)","(8.0, 14.5, 12.438461538461539)","(13.0, 29.0, 25.125)","(7.5, 13.5, 10.45)","(3.0, 4.5, 3.27)","(91.0, 650.0, 555.8333333333334)","(2.35, 3.85, 3.1083333333333334)","(12.0, 24.0, 20.0)"
09-01-2023 14:03:58.624967,"(9.0, 17.0, 15.4)","(8.0, 14.5, 12.438461538461539)","(13.0, 29.0, 25.125)","(7.5, 13.5, 10.45)","(3.0, 4.5, 3.27)","(91.0, 650.0, 555.8333333333334)","(2.35, 3.85, 3.1083333333333334)","(12.0, 24.0, 20.0)"
09-01-2023 14:03:59.699150,"(9.0, 17.0, 15.4)","(8.0, 14.5, 12.438461538461539)","(13.0, 29.0, 25.125)","(7.5, 13.5, 10.45)","(3.0, 4.5, 3.27)","(91.0, 650.0, 555.8333333333334)","(2.35, 3.85, 3.1083333333333334)","(12.0, 24.0, 20.0)"
09-01-2023 14:04:00.777208,"(9.0, 17.0, 15.4)","(8.0, 14.5, 12.438461538461539)","(13.0, 29.0, 25.125)","(7.5, 13.5, 10.45)","(3.0, 4.5, 3.27)","(91.0, 650.0, 555.8333333333334)","(2.35, 3.85, 3.1083333333333334)","(12.0, 24.0, 20.0)"
09-01-2023 14:04:01.826163,"(9.0, 17.0, 15.4)","(8.0, 14.5, 12.438461538461539)","(13.0, 29.0, 25.125)","(7.5, 13.5, 10.45)","(3.0, 4.5, 3.27)","(91.0, 650.0, 555.8333333333334)","(2.35, 3.85, 3.1083333333333334)","(12.0, 24.0, 20.0)"
09-01-2023 14:04:02.847269,"(9.0, 17.0, 15.4)","(8.0, 14.5, 12.438461538461539)","(13.0, 29.0, 25.125)","(7.5, 13.5, 10.45)","(3.0, 4.5, 3.27)","(91.0, 650.0, 555.8333333333334)","(2.35, 3.85, 3.1083333333333334)","(12.0, 24.0, 20.0)"
09-01-2023 14:04:03.874106,"(9.0, 17.0, 15.4)","(8.0, 14.5, 12.438461538461539)","(13.0, 29.0, 25.125)","(7.5, 13.5, 10.45)","(3.0, 4.5, 3.844)","(91.0, 650.0, 555.8333333333334)","(2.35, 3.85, 3.1083333333333334)","(12.0, 24.0, 20.0)"
09-01-2023 14:04:04.972893,"(9.0, 17.0, 15.4)","(8.0, 14.5, 12.438461538461539)","(13.0, 29.0, 25.125)","(7.5, 13.5, 10.45)","(3.0, 4.5, 3.844)","(91.0, 650.0, 555.8333333333334)","(2.35, 3.85, 3.1083333333333334)","(12.0, 24.0, 20.0)"
09-01-2023 14:04:06.044742,"(9.0, 17.0, 15.4)","(8.0, 14.5, 12.438461538461539)","(13.0, 29.0, 25.125)","(7.5, 13.5, 10.45)","(3.0, 4.5, 3.844)","(91.0, 650.0, 555.8333333333334)","(2.35, 3.85, 3.1083333333333334)","(12.0, 24.0, 20.0)"
09-01-2023 14:04:07.115043,"(9.0, 17.0, 15.4)","(8.0, 14.5, 12.438461538461539)","(13.0, 29.0, 25.125)","(7.5, 13.5, 10.45)","(3.0, 4.5, 3.844)","(91.0, 650.0, 555.8333333333334)","(2.35, 3.85, 3.1083333333333334)","(12.0, 24.0, 20.0)"
09-01-2023 14:04:08.262436,"(9.0, 17.0, 15.4)","(8.0, 14.5, 12.438461538461539)","(13.0, 29.0, 25.125)","(7.5, 13.5, 10.45)","(3.0, 4.5, 3.844)","(91.0, 650.0, 555.8333333333334)","(2.35, 3.85, 3.1083333333333334)","(12.0, 24.0, 20.0)"
09-01-2023 14:04:09.339900,"(9.0, 17.0, 15.4)","(8.0, 14.5, 12.438461538461539)","(13.0, 29.0, 25.125)","(7.5, 13.5, 10.45)","(3.0, 4.5, 3.844)","(91.0, 650.0, 555.8333333333334)","(2.35, 3.85, 3.1083333333333334)","(12.0, 24.0, 20.0)"
09-01-2023 14:04:10.364501,"(9.0, 17.0, 15.4)","(8.0, 14.5, 12.438461538461539)","(13.0, 29.0, 25.125)","(7.5, 13.5, 10.45)","(3.0, 4.5, 3.8181818181818183)","(91.0, 650.0, 555.8333333333334)","(2.35, 3.85, 3.1083333333333334)","(12.0, 24.0, 20.0)"
09-01-2023 14:04:11.345032,"(9.0, 17.0, 15.4)","(8.0, 14.5, 12.970588235294118)","(13.0, 29.0, 25.125)","(7.5, 13.5, 10.45)","(3.0, 4.5, 3.8181818181818183)","(91.0, 650.0, 555.8333333333334)","(2.35, 3.85, 3.1083333333333334)","(12.0, 24.0, 20.0)"
09-01-2023 14:04:12.352415,"(9.0, 17.0, 15.4)","(8.0, 14.5, 10.299999999999999)","(13.0, 29.0, 25.125)","(7.5, 13.5, 10.45)","(3.0, 4.5, 3.8181818181818183)","(91.0, 650.0, 555.8333333333334)","(2.35, 3.85, 3.1083333333333334)","(12.0, 24.0, 20.0)"
09-01-2023 14:04:13.365880,"(9.0, 17.0, 15.4)","(8.0, 14.5, 10.299999999999999)","(13.0, 29.0, 25.125)","(7.5, 13.5, 10.45)","(3.0, 4.5, 3.8181818181818183)","(91.0, 650.0, 555.8333333333334)","(2.35, 3.85, 3.1083333333333334)","(12.0, 24.0, 15.428571428571429)"
09-01-2023 14:04:14.475464,"(9.0, 17.0, 15.4)","(8.0, 14.5, 10.299999999999999)","(13.0, 29.0, 25.125)","(7.5, 13.5, 10.45)","(3.0, 4.5, 3.1285714285714286)","(91.0, 650.0, 555.8333333333334)","(2.35, 3.85, 3.1083333333333334)","(12.0, 24.0, 15.428571428571429)"
09-01-2023 14:04:15.524641,"(9.0, 17.0, 15.4)","(8.0, 14.5, 10.299999999999999)","(13.0, 29.0, 25.125)","(7.5, 13.5, 10.45)","(3.0, 4.5, 3.54)","(91.0, 650.0, 555.8333333333334)","(2.35, 3.85, 3.1083333333333334)","(12.0, 24.0, 15.428571428571429)"
09-01-2023 14:04:16.586321,"(9.0, 17.0, 15.4)","(8.0, 14.5, 11.61111111111111)","(13.0, 29.0, 25.125)","(7.5, 13.5, 10.45)","(3.0, 4.5, 3.54)","(91.0, 650.0, 555.8333333333334)","(2.35, 3.85, 3.1083333333333334)","(12.0, 24.0, 15.428571428571429)"
09-01-2023 14:04:17.668714,"(9.0, 17.0, 15.4)","(8.0, 14.5, 10.299999999999999)","(13.0, 29.0, 25.9)","(7.5, 13.5, 10.45)","(3.0, 4.5, 3.54)","(91.0, 650.0, 555.8333333333334)","(2.35, 3.85, 3.1083333333333334)","(12.0, 24.0, 15.428571428571429)"
09-01-2023 14:04:18.781123,"(9.0, 17.0, 15.4)","(8.0, 14.5, 11.61111111111111)","(13.0, 29.0, 25.9)","(7.5, 13.5, 10.45)","(3.0, 4.5, 3.54)","(91.0, 650.0, 555.8333333333334)","(2.35, 3.85, 3.1083333333333334)","(12.0, 24.0, 15.428571428571429)"
09-01-2023 14:04:19.855076,"(9.0, 17.0, 15.4)","(8.0, 14.5, 10.299999999999999)","(13.0, 29.0, 25.9)","(7.5, 13.5, 10.45)","(3.0, 4.5, 3.54)","(91.0, 650.0, 555.8333333333334)","(2.35, 3.85, 3.1083333333333334)","(12.0, 24.0, 15.428571428571429)"
09-01-2023 14:04:20.943158,"(9.0, 17.0, 15.4)","(8.0, 14.5, 10.033333333333333)","(13.0, 29.0, 25.9)","(7.5, 13.5, 10.45)","(3.0, 4.5, 3.54)","(91.0, 650.0, 555.8333333333334)","(2.35, 3.85, 3.1083333333333334)","(12.0, 24.0, 15.428571428571429)"
09-01-2023 14:04:22.047196,"(9.0, 17.0, 15.4)","(8.0, 14.5, 11.61111111111111)","(13.0, 29.0, 25.9)","(7.5, 13.5, 10.45)","(3.0, 4.5, 3.54)","(91.0, 650.0, 555.8333333333334)","(2.35, 3.85, 3.1083333333333334)","(12.0, 24.0, 15.428571428571429)"
09-01-2023 14:04:23.133749,"(9.0, 17.0, 15.4)","(8.0, 14.5, 11.61111111111111)","(13.0, 29.0, 25.9)","(7.5, 13.5, 10.45)","(3.0, 4.5, 3.54)","(91.0, 650.0, 555.8333333333334)","(2.35, 3.85, 3.0416666666666665)","(12.0, 24.0, 15.428571428571429)"
09-01-2023 14:04:24.249260,"(9.0, 17.0, 15.4)","(8.0, 14.5, 11.61111111111111)","(13.0, 29.0, 25.9)","(7.5, 13.5, 10.45)","(3.0, 4.5, 3.54)","(91.0, 650.0, 555.8333333333334)","(2.35, 3.85, 3.4272727272727272)","(12.0, 24.0, 15.428571428571429)"
09-01-2023 14:04:25.323306,"(9.0, 17.0, 15.4)","(8.0, 14.5, 11.61111111111111)","(13.0, 29.0, 25.9)","(7.5, 13.5, 10.45)","(3.0, 4.5, 3.54)","(91.0, 650.0, 555.8333333333334)","(2.35, 3.85, 3.1675)","(12.0, 24.0, 15.428571428571429)"
09-01-2023 14:04:26.355995,"(9.0, 17.0, 15.4)","(8.0, 14.5, 11.61111111111111)","(13.0, 29.0, 25.9)","(7.5, 13.5, 10.45)","(3.0, 4.5, 3.54)","(91.0, 650.0, 555.8333333333334)","(2.35, 3.85, 3.4454545454545453)","(12.0, 24.0, 15.428571428571429)"
09-01-2023 14:04:27.431147,"(9.0, 17.0, 15.4)","(8.0, 14.5, 11.61111111111111)","(13.0, 29.0, 25.9)","(7.5, 13.5, 10.45)","(3.0, 4.5, 3.54)","(91.0, 650.0, 555.8333333333334)","(2.35, 3.85, 3.4454545454545453)","(12.0, 24.0, 15.428571428571429)"
09-01-2023 14:04:28.446649,"(9.0, 17.0, 15.4)","(8.0, 14.5, 11.61111111111111)","(13.0, 29.0, 25.9)","(7.5, 13.5, 10.45)","(3.0, 4.5, 3.54)","(91.0, 650.0, 555.8333333333334)","(2.35, 3.85, 3.4454545454545453)","(12.0, 24.0, 15.428571428571429)"
09-01-2023 14:04:29.451923,"(9.0, 17.0, 15.4)","(8.0, 14.5, 11.61111111111111)","(13.0, 29.0, 25.9)","(7.5, 13.5, 10.45)","(3.0, 4.5, 3.54)","(91.0, 650.0, 555.8333333333334)","(2.35, 3.85, 3.4454545454545453)","(12.0, 24.0, 15.428571428571429)"
09-01-2023 14:04:30.494588,"(9.0, 17.0, 15.4)","(8.0, 14.5, 11.61111111111111)","(13.0, 29.0, 25.9)","(7.5, 13.5, 10.45)","(3.0, 4.5, 3.54)","(91.0, 650.0, 555.8333333333334)","(2.35, 3.85, 3.4454545454545453)","(12.0, 24.0, 15.428571428571429)"
09-01-2023 14:04:31.540303,"(9.0, 17.0, 15.4)","(8.0, 14.5, 11.61111111111111)","(13.0, 29.0, 25.9)","(7.5, 13.5, 10.45)","(3.0, 4.5, 3.54)","(91.0, 650.0, 555.8333333333334)","(2.35, 3.85, 3.4454545454545453)","(12.0, 24.0, 15.428571428571429)"
09-01-2023 14:04:32.639891,"(9.0, 17.0, 15.4)","(8.0, 14.5, 11.61111111111111)","(13.0, 29.0, 25.9)","(7.5, 13.5, 10.45)","(3.0, 4.5, 3.54)","(91.0, 650.0, 555.8333333333334)","(2.35, 3.85, 3.4454545454545453)","(12.0, 24.0, 15.428571428571429)"
09-01-2023 14:04:33.713924,"(9.0, 17.0, 15.4)","(8.0, 14.5, 11.61111111111111)","(13.0, 29.0, 25.9)","(7.5, 13.5, 10.45)","(3.0, 4.5, 3.54)","(91.0, 650.0, 555.8333333333334)","(2.35, 3.85, 3.4454545454545453)","(12.0, 24.0, 15.428571428571429)"
09-01-2023 14:04:34.761502,"(9.0, 17.0, 15.4)","(8.0, 14.5, 11.61111111111111)","(13.0, 29.0, 25.9)","(7.5, 13.5, 10.45)","(3.0, 4.5, 3.54)","(91.0, 650.0, 555.8333333333334)","(2.35, 3.85, 3.4454545454545453)","(12.0, 24.0, 15.428571428571429)"
09-01-2023 14:04:35.866661,"(9.0, 17.0, 15.4)","(8.0, 14.5, 11.61111111111111)","(13.0, 29.0, 25.9)","(7.5, 13.5, 10.45)","(3.0, 4.5, 3.54)","(91.0, 650.0, 555.8333333333334)","(2.35, 3.85, 3.4454545454545453)","(12.0, 24.0, 15.428571428571429)"
09-01-2023 14:04:36.898400,"(9.0, 17.0, 15.4)","(8.0, 14.5, 11.61111111111111)","(13.0, 29.0, 25.9)","(7.5, 13.5, 10.45)","(3.0, 4.5, 3.54)","(91.0, 650.0, 555.8333333333334)","(2.35, 3.85, 3.4454545454545453)","(12.0, 24.0, 15.428571428571429)"
09-01-2023 14:04:37.932179,"(9.0, 17.0, 15.4)","(8.0, 14.5, 11.61111111111111)","(13.0, 29.0, 25.9)","(7.5, 13.5, 10.45)","(3.0, 4.5, 3.54)","(91.0, 650.0, 555.8333333333334)","(2.35, 3.85, 3.4454545454545453)","(12.0, 24.0, 15.428571428571429)"
09-01-2023 14:04:39.088292,"(9.0, 17.0, 15.4)","(8.0, 14.5, 11.61111111111111)","(13.0, 29.0, 25.9)","(7.5, 13.5, 10.45)","(3.0, 4.5, 3.54)","(91.0, 650.0, 555.8333333333334)","(2.35, 3.85, 3.4454545454545453)","(12.0, 24.0, 15.428571428571429)"
09-01-2023 14:04:40.237356,"(9.0, 17.0, 15.4)","(8.0, 14.5, 11.61111111111111)","(13.0, 29.0, 25.9)","(7.5, 13.5, 10.45)","(3.0, 4.5, 3.54)","(91.0, 650.0, 555.8333333333334)","(2.35, 3.85, 3.4454545454545453)","(12.0, 24.0, 15.428571428571429)"
09-01-2023 14:04:41.374995,"(9.0, 17.0, 15.4)","(8.0, 14.5, 11.61111111111111)","(13.0, 29.0, 25.9)","(7.5, 13.5, 10.45)","(3.0, 4.5, 3.54)","(91.0, 650.0, 555.8333333333334)","(2.35, 3.85, 3.4454545454545453)","(12.0, 24.0, 15.428571428571429)"
09-01-2023 14:04:42.421557,"(9.0, 17.0, 15.4)","(8.0, 14.5, 11.61111111111111)","(13.0, 29.0, 25.9)","(7.5, 13.5, 10.45)","(3.0, 4.5, 3.54)","(91.0, 650.0, 555.8333333333334)","(2.35, 3.85, 3.4454545454545453)","(12.0, 24.0, 15.428571428571429)"
09-01-2023 14:04:43.465037,"(9.0, 17.0, 15.4)","(8.0, 14.5, 11.61111111111111)","(13.0, 29.0, 25.9)","(7.5, 13.5, 10.45)","(3.0, 4.5, 3.54)","(91.0, 650.0, 555.8333333333334)","(2.35, 3.85, 3.4454545454545453)","(12.0, 24.0, 15.428571428571429)"
09-01-2023 14:04:44.485827,"(9.0, 17.0, 15.4)","(8.0, 14.0, 13.0)","(13.0, 29.0, 25.9)","(7.5, 13.5, 10.45)","(3.0, 4.5, 3.54)","(91.0, 650.0, 555.8333333333334)","(2.35, 3.85, 3.4454545454545453)","(12.0, 24.0, 15.428571428571429)"
09-01-2023 14:04:45.509326,"(9.0, 17.0, 15.4)","(8.0, 14.0, 13.0)","(13.0, 29.0, 25.9)","(7.5, 13.0, 11.879999999999999)","(3.0, 4.5, 3.54)","(91.0, 650.0, 555.8333333333334)","(2.35, 3.85, 3.4454545454545453)","(12.0, 24.0, 15.428571428571429)"
09-01-2023 14:04:46.532735,"(9.0, 17.0, 15.4)","(8.0, 14.0, 13.0)","(13.0, 29.0, 25.9)","(7.5, 13.0, 11.879999999999999)","(3.0, 4.5, 3.54)","(91.0, 650.0, 555.8333333333334)","(2.35, 3.85, 3.4454545454545453)","(12.0, 24.0, 15.428571428571429)"
09-01-2023 14:04:47.530377,"(9.0, 17.0, 15.4)","(8.0, 14.0, 13.0)","(13.0, 29.0, 25.9)","(7.5, 13.0, 11.879999999999999)","(3.0, 4.5, 3.54)","(91.0, 650.0, 555.8333333333334)","(2.35, 3.85, 3.4454545454545453)","(12.0, 24.0, 15.428571428571429)"
09-01-2023 14:04:48.673320,"(9.0, 17.0, 15.4)","(8.0, 14.0, 13.0)","(13.0, 29.0, 25.9)","(7.5, 13.0, 11.879999999999999)","(3.0, 4.5, 3.54)","(91.0, 650.0, 555.8333333333334)","(2.35, 3.85, 3.4454545454545453)","(12.0, 24.0, 15.428571428571429)"
09-01-2023 14:04:49.724358,"(9.0, 17.0, 15.4)","(8.0, 14.0, 13.0)","(13.0, 29.0, 25.9)","(7.5, 13.0, 11.879999999999999)","(3.0, 4.5, 3.54)","(91.0, 650.0, 555.8333333333334)","(2.35, 3.85, 3.4454545454545453)","(12.0, 24.0, 15.428571428571429)"
09-01-2023 14:04:50.834701,"(9.0, 17.0, 15.4)","(8.0, 14.0, 13.0)","(13.0, 29.0, 25.9)","(7.5, 13.0, 11.879999999999999)","(3.0, 4.5, 3.54)","(91.0, 650.0, 555.8333333333334)","(2.35, 3.85, 3.4454545454545453)","(12.0, 24.0, 15.428571428571429)"
09-01-2023 14:04:51.931677,"(9.0, 17.0, 15.4)","(8.0, 14.0, 13.0)","(13.0, 29.0, 25.9)","(7.5, 13.0, 11.879999999999999)","(3.0, 4.5, 3.54)","(91.0, 650.0, 555.8333333333334)","(2.35, 3.85, 3.4454545454545453)","(12.0, 24.0, 15.428571428571429)"
09-01-2023 14:04:52.983719,"(9.0, 17.0, 15.4)","(8.0, 14.0, 13.0)","(13.0, 29.0, 25.9)","(7.5, 13.0, 11.879999999999999)","(3.0, 4.5, 3.54)","(91.0, 650.0, 555.8333333333334)","(2.35, 3.85, 3.4454545454545453)","(12.0, 24.0, 15.428571428571429)"
09-01-2023 14:04:54.080316,"(9.0, 17.0, 15.4)","(8.0, 14.0, 13.0)","(13.0, 29.0, 25.9)","(7.5, 13.0, 11.879999999999999)","(3.0, 4.5, 3.54)","(91.0, 650.0, 555.8333333333334)","(2.35, 3.85, 3.4454545454545453)","(12.0, 24.0, 15.428571428571429)"
09-01-2023 14:04:55.097656,"(9.0, 17.0, 15.4)","(8.0, 14.0, 13.0)","(13.0, 29.0, 25.9)","(7.5, 13.0, 11.879999999999999)","(3.0, 4.5, 3.54)","(91.0, 650.0, 555.8333333333334)","(2.35, 3.85, 3.4454545454545453)","(12.0, 24.0, 15.428571428571429)"
09-01-2023 14:04:56.184760,"(9.0, 17.0, 15.4)","(8.0, 14.0, 13.0)","(13.0, 29.0, 25.9)","(7.5, 13.0, 11.879999999999999)","(3.0, 4.5, 3.54)","(91.0, 650.0, 555.8333333333334)","(2.35, 3.85, 3.4291666666666667)","(12.0, 24.0, 15.428571428571429)"
09-01-2023 14:04:57.305376,"(9.0, 17.0, 15.4)","(8.0, 14.0, 13.0)","(13.0, 29.0, 25.9)","(7.5, 13.0, 11.879999999999999)","(3.0, 4.5, 3.54)","(91.0, 650.0, 555.8333333333334)","(2.35, 3.85, 3.058333333333333)","(12.0, 24.0, 15.428571428571429)"
09-01-2023 14:04:58.432098,"(9.0, 17.0, 15.4)","(8.0, 14.0, 13.0)","(13.0, 29.0, 25.9)","(7.5, 13.0, 11.879999999999999)","(3.0, 4.5, 3.54)","(91.0, 650.0, 555.8333333333334)","(2.35, 3.85, 3.395)","(12.0, 24.0, 15.428571428571429)"
09-01-2023 14:04:59.564550,"(9.0, 17.0, 15.4)","(8.0, 14.0, 13.0)","(13.0, 29.0, 25.9)","(7.5, 13.0, 11.879999999999999)","(3.0, 4.5, 3.54)","(91.0, 650.0, 555.8333333333334)","(2.35, 3.85, 3.1083333333333334)","(12.0, 24.0, 15.428571428571429)"
09-01-2023 14:05:00.689543,"(9.0, 17.0, 15.4)","(8.0, 14.0, 13.0)","(13.0, 29.0, 25.9)","(7.5, 13.0, 11.879999999999999)","(3.0, 4.5, 3.54)","(91.0, 650.0, 555.8333333333334)","(2.35, 3.85, 3.091666666666667)","(12.0, 24.0, 15.428571428571429)"
09-01-2023 14:05:01.782131,"(9.0, 17.0, 15.4)","(8.0, 14.0, 13.0)","(13.0, 29.0, 25.9)","(7.5, 13.0, 11.879999999999999)","(3.0, 4.5, 3.54)","(91.0, 650.0, 555.8333333333334)","(2.35, 3.85, 3.091666666666667)","(12.0, 24.0, 15.428571428571429)"
09-01-2023 14:05:02.866786,"(9.0, 17.0, 15.4)","(8.0, 14.0, 13.0)","(13.0, 29.0, 25.9)","(7.5, 13.0, 11.879999999999999)","(3.0, 4.5, 3.54)","(91.0, 650.0, 555.8333333333334)","(2.35, 3.85, 3.091666666666667)","(12.0, 24.0, 15.428571428571429)"
09-01-2023 14:05:03.911587,"(9.0, 17.0, 15.4)","(8.0, 14.0, 13.0)","(13.0, 29.0, 25.9)","(7.5, 13.0, 11.879999999999999)","(3.0, 4.5, 3.54)","(91.0, 650.0, 555.8333333333334)","(2.35, 3.85, 3.091666666666667)","(12.0, 24.0, 15.428571428571429)"
09-01-2023 14:05:04.977833,"(9.0, 17.0, 15.4)","(8.0, 14.0, 13.0)","(13.0, 29.0, 25.9)","(7.5, 13.0, 11.879999999999999)","(3.0, 4.5, 3.54)","(91.0, 650.0, 555.8333333333334)","(2.35, 3.85, 3.091666666666667)","(12.0, 24.0, 15.428571428571429)"
09-01-2023 14:05:06.036409,"(9.0, 17.0, 15.05)","(8.0, 14.0, 13.0)","(13.0, 29.0, 25.9)","(7.5, 13.0, 12.325)","(3.0, 4.5, 3.4466666666666668)","(91.0, 650.0, 555.8333333333334)","(2.35, 3.85, 3.2)","(12.0, 24.0, 15.428571428571429)"
09-01-2023 14:05:07.070852,"(9.0, 17.0, 15.05)","(8.0, 14.0, 13.0)","(13.0, 29.0, 25.9)","(7.5, 13.0, 12.325)","(3.0, 4.5, 3.4466666666666668)","(91.0, 650.0, 555.8333333333334)","(2.35, 3.85, 3.4050000000000002)","(12.0, 24.0, 15.428571428571429)"
09-01-2023 14:05:08.154778,"(9.0, 17.0, 15.05)","(8.0, 14.0, 13.0)","(13.0, 29.0, 25.9)","(7.5, 13.0, 12.325)","(3.0, 4.5, 3.4466666666666668)","(91.0, 650.0, 555.8333333333334)","(2.35, 3.85, 3.125)","(12.0, 24.0, 15.428571428571429)"
09-01-2023 14:05:09.325565,"(9.0, 17.0, 15.05)","(8.0, 14.0, 13.0)","(13.0, 29.0, 25.9)","(7.5, 13.0, 12.325)","(3.0, 4.5, 3.4466666666666668)","(91.0, 650.0, 555.8333333333334)","(2.35, 3.85, 3.2)","(12.0, 24.0, 15.428571428571429)"
09-01-2023 14:05:10.438718,"(9.0, 17.0, 15.05)","(8.0, 14.0, 13.0)","(13.0, 29.0, 25.9)","(7.5, 13.0, 12.325)","(3.0, 4.5, 3.4466666666666668)","(91.0, 650.0, 555.8333333333334)","(2.35, 3.85, 3.4050000000000002)","(12.0, 24.0, 15.428571428571429)"
