,Young Mase,Lonely Gemma,Goldstar Butters,Opawa Solomon,Homebush Thaw,Six Pack Nugget,Mysterious Lady,Sozins Prince
05-01-2023 15:14:41.458887,"(3.4, 4.8, 4.4678571428571425)","(10.0, 19.0, 17.933333333333334)","(4.6, 7.0, 6.5)","(10.0, 22.0, 20.6)","(5.5, 14.0, 13.044444444444444)","(4.4, 8.2, 7.6482758620689655)","(9.0, 19.5, 18.490909090909092)","(10.0, 27.0, 25.309090909090912)"
05-01-2023 15:14:42.555873,"(3.4, 4.8, 4.4678571428571425)","(10.0, 19.0, 17.933333333333334)","(4.6, 7.0, 6.5)","(10.0, 22.0, 20.6)","(5.5, 14.0, 13.044444444444444)","(4.4, 8.2, 7.6482758620689655)","(9.0, 19.5, 18.490909090909092)","(10.0, 27.0, 25.309090909090912)"
05-01-2023 15:14:43.724216,"(3.4, 4.8, 4.4678571428571425)","(10.0, 19.0, 17.933333333333334)","(4.6, 7.0, 6.5)","(10.0, 22.0, 20.6)","(5.5, 14.0, 13.044444444444444)","(4.4, 8.2, 7.6482758620689655)","(9.0, 19.5, 18.490909090909092)","(10.0, 27.0, 25.309090909090912)"
05-01-2023 15:14:44.987092,"(3.4, 4.8, 4.4678571428571425)","(10.0, 19.0, 17.933333333333334)","(4.6, 7.0, 6.5)","(10.0, 22.0, 20.6)","(5.5, 14.0, 13.044444444444444)","(4.4, 8.2, 7.6482758620689655)","(9.0, 19.5, 18.490909090909092)","(10.0, 27.0, 25.309090909090912)"
05-01-2023 15:14:46.240907,"(3.4, 4.8, 4.4678571428571425)","(10.0, 19.0, 17.933333333333334)","(4.6, 7.0, 6.5)","(10.0, 22.0, 20.6)","(5.5, 14.0, 13.044444444444444)","(4.4, 8.2, 7.6482758620689655)","(9.0, 19.5, 18.945454545454545)","(10.0, 27.0, 25.309090909090912)"
05-01-2023 15:14:47.475440,"(3.4, 4.8, 4.4678571428571425)","(10.0, 19.0, 17.933333333333334)","(4.6, 7.0, 6.5)","(10.0, 22.0, 20.6)","(5.5, 14.0, 13.044444444444444)","(4.4, 8.2, 7.6482758620689655)","(9.0, 20.0, 18.490909090909092)","(10.0, 27.0, 25.309090909090912)"
05-01-2023 15:14:48.645239,"(3.4, 4.8, 4.4678571428571425)","(10.0, 19.0, 17.933333333333334)","(4.6, 7.0, 6.5)","(10.0, 22.0, 20.6)","(5.5, 14.0, 13.044444444444444)","(4.4, 8.2, 7.6482758620689655)","(9.0, 19.5, 18.490909090909092)","(10.0, 27.0, 25.309090909090912)"
05-01-2023 15:14:49.745033,"(3.4, 4.8, 4.4678571428571425)","(10.0, 19.0, 17.933333333333334)","(4.6, 7.0, 6.5)","(10.0, 22.0, 20.6)","(5.5, 14.0, 13.044444444444444)","(4.4, 8.2, 7.6482758620689655)","(9.0, 19.5, 18.490909090909092)","(10.0, 27.0, 25.309090909090912)"
05-01-2023 15:14:50.838767,"(3.4, 4.8, 4.4678571428571425)","(10.0, 19.0, 17.933333333333334)","(4.6, 7.0, 6.5)","(10.0, 22.0, 20.6)","(5.5, 14.0, 13.044444444444444)","(4.4, 8.2, 7.6482758620689655)","(9.0, 19.5, 18.490909090909092)","(10.0, 27.0, 25.309090909090912)"
05-01-2023 15:14:51.992424,"(3.4, 4.8, 4.4678571428571425)","(10.0, 19.0, 17.933333333333334)","(4.6, 7.0, 6.5)","(10.0, 22.0, 20.6)","(5.5, 14.0, 13.044444444444444)","(4.4, 8.2, 7.6482758620689655)","(9.0, 19.5, 18.490909090909092)","(10.0, 27.0, 25.309090909090912)"
05-01-2023 15:14:53.175508,"(3.4, 4.8, 4.4678571428571425)","(10.0, 19.0, 17.933333333333334)","(4.6, 7.0, 6.5)","(10.0, 22.0, 20.6)","(5.5, 14.0, 13.044444444444444)","(4.4, 8.2, 7.6482758620689655)","(9.0, 19.5, 18.490909090909092)","(10.0, 27.0, 25.309090909090912)"
05-01-2023 15:14:54.421801,"(3.4, 4.8, 4.4678571428571425)","(10.0, 19.0, 17.933333333333334)","(4.6, 7.0, 6.5)","(10.0, 22.0, 20.6)","(5.5, 14.0, 13.044444444444444)","(4.4, 8.2, 7.6482758620689655)","(9.0, 19.5, 18.490909090909092)","(10.0, 27.0, 25.309090909090912)"
05-01-2023 15:14:55.721080,"(3.4, 4.8, 4.4678571428571425)","(10.0, 19.0, 17.933333333333334)","(4.6, 7.0, 6.5)","(10.0, 22.0, 20.6)","(5.5, 14.0, 13.044444444444444)","(4.4, 8.2, 7.6482758620689655)","(9.0, 19.5, 18.490909090909092)","(10.0, 27.0, 25.309090909090912)"
05-01-2023 15:14:56.890666,"(3.4, 4.8, 4.4678571428571425)","(10.0, 19.0, 17.933333333333334)","(4.6, 7.0, 6.5)","(10.0, 22.0, 20.6)","(5.5, 14.0, 13.044444444444444)","(4.4, 8.2, 7.6482758620689655)","(9.0, 19.5, 18.490909090909092)","(10.0, 27.0, 25.309090909090912)"
05-01-2023 15:14:58.031238,"(3.4, 4.8, 4.4678571428571425)","(10.0, 19.0, 17.933333333333334)","(4.6, 7.0, 6.5)","(10.0, 22.0, 20.6)","(5.5, 14.0, 13.044444444444444)","(4.4, 8.2, 7.6482758620689655)","(9.0, 19.5, 18.945454545454545)","(10.0, 27.0, 25.309090909090912)"
05-01-2023 15:14:59.131136,"(3.4, 4.8, 4.4678571428571425)","(10.0, 19.0, 17.933333333333334)","(4.6, 7.0, 6.5)","(10.0, 22.0, 20.6)","(5.5, 14.0, 13.044444444444444)","(4.4, 8.2, 7.6482758620689655)","(9.0, 20.0, 18.490909090909092)","(10.0, 27.0, 25.309090909090912)"
05-01-2023 15:15:00.281875,"(3.4, 4.8, 4.4678571428571425)","(10.0, 19.0, 17.933333333333334)","(4.6, 7.0, 6.5)","(10.0, 22.0, 20.6)","(5.5, 14.0, 13.044444444444444)","(4.4, 8.2, 7.6482758620689655)","(9.0, 19.5, 18.490909090909092)","(10.0, 27.0, 25.309090909090912)"
05-01-2023 15:15:01.433722,"(3.4, 4.8, 4.4678571428571425)","(10.0, 19.0, 17.933333333333334)","(4.6, 7.0, 6.5)","(10.0, 22.0, 20.6)","(5.5, 14.0, 13.044444444444444)","(4.4, 8.2, 7.6482758620689655)","(9.0, 19.5, 18.490909090909092)","(10.0, 27.0, 25.309090909090912)"
05-01-2023 15:15:02.677885,"(3.4, 4.8, 4.4678571428571425)","(10.0, 19.0, 17.933333333333334)","(4.6, 7.0, 6.5)","(10.0, 22.0, 20.6)","(5.5, 14.0, 13.044444444444444)","(4.4, 8.2, 7.6482758620689655)","(9.0, 19.5, 18.490909090909092)","(10.0, 27.0, 25.309090909090912)"
05-01-2023 15:15:03.919319,"(3.4, 4.8, 4.4678571428571425)","(10.0, 19.0, 17.933333333333334)","(4.6, 7.0, 6.5)","(10.0, 22.0, 20.6)","(5.5, 14.0, 13.044444444444444)","(4.4, 8.2, 7.6482758620689655)","(9.0, 19.5, 18.490909090909092)","(10.0, 27.0, 25.309090909090912)"
05-01-2023 15:15:05.171334,"(3.4, 4.8, 4.4678571428571425)","(10.0, 19.0, 17.933333333333334)","(4.6, 7.0, 6.5)","(10.0, 22.0, 20.6)","(5.5, 14.0, 13.044444444444444)","(4.4, 8.2, 7.6482758620689655)","(9.0, 19.5, 18.490909090909092)","(10.0, 27.0, 25.309090909090912)"
05-01-2023 15:15:06.348313,"(3.4, 4.8, 4.4678571428571425)","(10.0, 19.0, 17.933333333333334)","(4.6, 7.0, 6.5)","(10.0, 22.0, 20.6)","(5.5, 14.0, 13.044444444444444)","(4.4, 8.2, 7.6482758620689655)","(9.0, 19.5, 18.490909090909092)","(10.0, 27.0, 25.309090909090912)"
05-01-2023 15:15:07.502621,"(3.4, 4.8, 4.4678571428571425)","(10.0, 19.0, 17.933333333333334)","(4.6, 7.0, 6.5)","(10.0, 22.0, 20.6)","(5.5, 14.0, 13.044444444444444)","(4.4, 8.2, 7.6482758620689655)","(9.0, 19.5, 18.490909090909092)","(10.0, 27.0, 25.309090909090912)"
05-01-2023 15:15:08.551588,"(3.4, 4.8, 4.4678571428571425)","(10.0, 19.0, 17.933333333333334)","(4.6, 7.0, 6.5)","(10.0, 22.0, 20.6)","(5.5, 14.0, 13.044444444444444)","(4.4, 8.2, 7.6482758620689655)","(9.0, 19.5, 18.490909090909092)","(10.0, 27.0, 25.309090909090912)"
05-01-2023 15:15:09.633855,"(3.4, 4.8, 4.4678571428571425)","(10.0, 19.0, 17.933333333333334)","(4.6, 7.0, 6.5)","(10.0, 22.0, 20.6)","(5.5, 14.0, 13.044444444444444)","(4.4, 8.2, 7.6482758620689655)","(9.0, 19.5, 18.490909090909092)","(10.0, 27.0, 25.309090909090912)"
05-01-2023 15:15:10.753966,"(3.4, 4.8, 4.4678571428571425)","(10.0, 19.0, 17.933333333333334)","(4.6, 7.0, 6.5)","(10.0, 22.0, 20.6)","(5.5, 14.0, 13.044444444444444)","(4.4, 8.2, 7.6482758620689655)","(9.0, 19.5, 18.490909090909092)","(10.0, 27.0, 25.309090909090912)"
05-01-2023 15:15:11.971689,"(3.4, 4.8, 4.4678571428571425)","(10.0, 19.0, 17.933333333333334)","(4.6, 7.0, 6.5)","(10.0, 22.0, 20.6)","(5.5, 14.0, 13.044444444444444)","(4.4, 8.2, 7.6482758620689655)","(9.0, 19.5, 18.490909090909092)","(10.0, 27.0, 25.309090909090912)"
05-01-2023 15:15:13.259912,"(3.4, 4.8, 4.4678571428571425)","(10.0, 19.0, 17.933333333333334)","(4.6, 7.0, 6.5)","(10.0, 22.0, 20.6)","(5.5, 14.0, 13.044444444444444)","(4.4, 8.2, 7.6482758620689655)","(9.0, 19.5, 18.490909090909092)","(10.0, 27.0, 25.309090909090912)"
05-01-2023 15:15:14.503665,"(3.4, 4.8, 4.4678571428571425)","(10.0, 19.0, 17.933333333333334)","(4.6, 7.0, 6.5)","(10.0, 22.0, 20.6)","(5.5, 14.0, 13.044444444444444)","(4.4, 8.2, 7.6482758620689655)","(9.0, 19.5, 18.490909090909092)","(10.0, 27.0, 25.309090909090912)"
05-01-2023 15:15:15.668879,"(3.4, 4.8, 4.4678571428571425)","(10.0, 19.0, 17.933333333333334)","(4.6, 7.0, 6.5)","(10.0, 22.0, 20.6)","(5.5, 14.0, 13.044444444444444)","(4.4, 8.2, 7.6482758620689655)","(9.0, 19.5, 18.490909090909092)","(10.0, 27.0, 25.309090909090912)"
05-01-2023 15:15:16.757681,"(3.4, 4.8, 4.4678571428571425)","(10.0, 19.0, 17.933333333333334)","(4.6, 7.0, 6.5)","(10.0, 22.0, 20.6)","(5.5, 14.0, 13.044444444444444)","(4.4, 8.2, 7.6482758620689655)","(9.0, 19.5, 18.490909090909092)","(10.0, 27.0, 25.309090909090912)"
05-01-2023 15:15:17.888707,"(3.4, 4.8, 4.4678571428571425)","(10.0, 19.0, 17.933333333333334)","(4.6, 7.0, 6.5)","(10.0, 22.0, 20.6)","(5.5, 14.0, 13.044444444444444)","(4.4, 8.2, 7.6482758620689655)","(9.0, 19.5, 18.490909090909092)","(10.0, 27.0, 25.309090909090912)"
05-01-2023 15:15:18.928250,"(3.4, 4.8, 4.4678571428571425)","(10.0, 19.0, 17.933333333333334)","(4.6, 7.0, 6.5)","(10.0, 22.0, 20.6)","(5.5, 14.0, 13.044444444444444)","(4.4, 8.2, 7.6482758620689655)","(9.0, 19.5, 18.490909090909092)","(10.0, 27.0, 25.309090909090912)"
05-01-2023 15:15:20.104416,"(3.4, 4.8, 4.4678571428571425)","(10.0, 19.0, 17.933333333333334)","(4.6, 7.0, 6.5)","(10.0, 22.0, 20.6)","(5.5, 14.0, 13.044444444444444)","(4.4, 8.2, 7.6482758620689655)","(9.0, 19.5, 18.490909090909092)","(10.0, 27.0, 25.309090909090912)"
05-01-2023 15:15:21.295713,"(3.4, 4.8, 4.4678571428571425)","(10.0, 19.0, 17.933333333333334)","(4.6, 7.0, 6.5)","(10.0, 22.0, 20.6)","(5.5, 14.0, 13.044444444444444)","(4.4, 8.2, 7.6482758620689655)","(9.0, 19.5, 18.945454545454545)","(10.0, 27.0, 25.309090909090912)"
05-01-2023 15:15:22.490376,"(3.4, 4.8, 4.4678571428571425)","(10.0, 19.0, 17.933333333333334)","(4.6, 7.0, 6.5)","(10.0, 22.0, 20.6)","(5.5, 14.0, 13.044444444444444)","(4.4, 8.2, 7.6482758620689655)","(9.0, 20.0, 18.490909090909092)","(10.0, 27.0, 25.309090909090912)"
05-01-2023 15:15:23.637134,"(3.4, 4.8, 4.4678571428571425)","(10.0, 19.0, 17.933333333333334)","(4.6, 7.0, 6.5)","(10.0, 22.0, 20.6)","(5.5, 14.0, 13.044444444444444)","(4.4, 8.2, 7.6482758620689655)","(9.0, 19.5, 18.490909090909092)","(10.0, 27.0, 25.309090909090912)"
05-01-2023 15:15:24.801905,"(3.4, 4.8, 4.4678571428571425)","(10.0, 19.0, 17.933333333333334)","(4.6, 7.0, 6.5)","(10.0, 22.0, 20.6)","(5.5, 14.0, 13.044444444444444)","(4.4, 8.2, 7.6482758620689655)","(9.0, 19.5, 18.490909090909092)","(10.0, 27.0, 25.309090909090912)"
05-01-2023 15:15:26.251541,"(3.4, 4.8, 4.4678571428571425)","(10.0, 19.0, 17.933333333333334)","(4.6, 7.0, 6.5)","(10.0, 22.0, 20.6)","(5.5, 14.0, 13.044444444444444)","(4.4, 8.2, 7.6482758620689655)","(9.0, 19.5, 18.490909090909092)","(10.0, 27.0, 25.309090909090912)"
05-01-2023 15:15:27.502157,"(3.4, 4.8, 4.4678571428571425)","(10.0, 19.0, 17.933333333333334)","(4.6, 7.0, 6.5)","(10.0, 22.0, 20.6)","(5.5, 14.0, 13.044444444444444)","(4.4, 8.2, 7.6482758620689655)","(9.0, 19.5, 18.490909090909092)","(10.0, 27.0, 25.309090909090912)"
05-01-2023 15:15:28.850707,"(3.4, 4.8, 4.4678571428571425)","(10.0, 19.0, 17.933333333333334)","(4.6, 7.0, 6.5)","(10.0, 22.0, 20.6)","(5.5, 14.0, 13.044444444444444)","(4.4, 8.2, 7.6482758620689655)","(9.0, 19.5, 18.490909090909092)","(10.0, 27.0, 25.309090909090912)"
05-01-2023 15:15:30.217962,"(3.4, 4.8, 4.4678571428571425)","(10.0, 19.0, 17.933333333333334)","(4.6, 7.0, 6.5)","(10.0, 22.0, 20.6)","(5.5, 14.0, 13.044444444444444)","(4.4, 8.2, 7.6482758620689655)","(9.0, 19.5, 18.490909090909092)","(10.0, 27.0, 25.309090909090912)"
05-01-2023 15:15:31.557592,"(3.4, 4.8, 4.4678571428571425)","(10.0, 19.0, 17.933333333333334)","(4.6, 7.0, 6.5)","(10.0, 22.0, 20.6)","(5.5, 14.0, 13.044444444444444)","(4.4, 8.2, 7.6482758620689655)","(9.0, 19.5, 18.490909090909092)","(10.0, 27.0, 25.309090909090912)"
05-01-2023 15:15:32.796055,"(3.4, 4.8, 4.4678571428571425)","(10.0, 19.0, 17.933333333333334)","(4.6, 7.0, 6.5)","(10.0, 22.0, 20.6)","(5.5, 14.0, 13.044444444444444)","(4.4, 8.2, 7.6482758620689655)","(9.0, 19.5, 18.490909090909092)","(10.0, 27.0, 25.309090909090912)"
05-01-2023 15:15:33.939537,"(3.4, 4.8, 4.4678571428571425)","(10.0, 19.0, 17.933333333333334)","(4.6, 7.0, 6.5)","(10.0, 22.0, 20.6)","(5.5, 14.0, 13.044444444444444)","(4.4, 8.2, 7.6482758620689655)","(9.0, 19.5, 18.490909090909092)","(10.0, 27.0, 25.309090909090912)"
05-01-2023 15:15:35.007421,"(3.4, 4.8, 4.4678571428571425)","(10.0, 19.0, 17.933333333333334)","(4.6, 7.0, 6.5)","(10.0, 22.0, 20.6)","(5.5, 14.0, 13.044444444444444)","(4.4, 8.2, 7.6482758620689655)","(9.0, 19.5, 18.490909090909092)","(10.0, 27.0, 25.309090909090912)"
05-01-2023 15:15:36.201199,"(3.4, 4.8, 4.4678571428571425)","(10.0, 19.0, 17.933333333333334)","(4.6, 7.0, 6.5)","(10.0, 22.0, 20.6)","(5.5, 14.0, 13.044444444444444)","(4.4, 8.2, 7.6482758620689655)","(9.0, 19.5, 18.490909090909092)","(10.0, 27.0, 25.309090909090912)"
05-01-2023 15:15:37.369204,"(3.4, 4.8, 4.4678571428571425)","(10.0, 19.0, 17.933333333333334)","(4.6, 7.0, 6.5)","(10.0, 22.0, 20.6)","(5.5, 14.0, 13.044444444444444)","(4.4, 8.2, 7.6482758620689655)","(9.0, 19.5, 18.490909090909092)","(10.0, 27.0, 25.309090909090912)"
05-01-2023 15:15:38.568846,"(3.4, 4.8, 4.4678571428571425)","(10.0, 19.0, 17.933333333333334)","(4.6, 7.0, 6.5)","(10.0, 22.0, 20.6)","(5.5, 14.0, 13.044444444444444)","(4.4, 8.2, 7.6482758620689655)","(9.0, 19.5, 18.490909090909092)","(10.0, 27.0, 25.309090909090912)"
05-01-2023 15:15:39.840383,"(3.4, 4.8, 4.4678571428571425)","(10.0, 19.0, 17.933333333333334)","(4.6, 7.0, 6.5)","(10.0, 22.0, 20.6)","(5.5, 14.0, 13.044444444444444)","(4.4, 8.2, 7.6482758620689655)","(9.0, 19.5, 18.490909090909092)","(10.0, 27.0, 25.309090909090912)"
05-01-2023 15:15:40.990043,"(3.4, 4.8, 4.4678571428571425)","(10.0, 19.0, 17.933333333333334)","(4.6, 7.0, 6.5)","(10.0, 22.0, 20.6)","(5.5, 14.0, 13.044444444444444)","(4.4, 8.2, 7.6482758620689655)","(9.0, 19.5, 18.490909090909092)","(10.0, 27.0, 25.309090909090912)"
05-01-2023 15:15:42.166090,"(3.4, 4.8, 4.4678571428571425)","(10.0, 19.0, 17.933333333333334)","(4.6, 7.0, 6.5)","(10.0, 22.0, 20.6)","(5.5, 14.0, 13.044444444444444)","(4.4, 8.2, 7.6482758620689655)","(9.0, 19.5, 18.490909090909092)","(10.0, 27.0, 25.309090909090912)"
05-01-2023 15:15:43.256599,"(3.4, 4.8, 4.4678571428571425)","(10.0, 19.0, 17.933333333333334)","(4.6, 7.0, 6.5)","(10.0, 22.0, 20.6)","(5.5, 14.0, 13.044444444444444)","(4.4, 8.2, 7.6482758620689655)","(9.0, 19.5, 18.490909090909092)","(10.0, 27.0, 25.309090909090912)"
05-01-2023 15:15:44.426564,"(3.4, 4.8, 4.4678571428571425)","(10.0, 19.0, 17.933333333333334)","(4.6, 7.0, 6.5)","(10.0, 22.0, 20.6)","(5.5, 14.0, 13.044444444444444)","(4.4, 8.2, 7.6482758620689655)","(9.0, 19.5, 18.945454545454545)","(10.0, 27.0, 25.309090909090912)"
05-01-2023 15:15:45.695417,"(3.4, 4.8, 4.4678571428571425)","(10.0, 19.0, 17.933333333333334)","(4.6, 7.0, 6.5)","(10.0, 22.0, 20.6)","(5.5, 14.0, 13.044444444444444)","(4.4, 8.2, 7.6482758620689655)","(9.0, 20.0, 18.945454545454545)","(10.0, 27.0, 25.309090909090912)"
05-01-2023 15:15:46.925139,"(3.4, 4.8, 4.4678571428571425)","(10.0, 19.0, 17.933333333333334)","(4.6, 7.0, 6.5)","(10.0, 22.0, 20.6)","(5.5, 14.0, 13.044444444444444)","(4.4, 8.2, 7.6482758620689655)","(9.0, 20.0, 18.490909090909092)","(10.0, 27.0, 25.309090909090912)"
05-01-2023 15:15:48.205007,"(3.4, 4.8, 4.4678571428571425)","(10.0, 19.0, 17.933333333333334)","(4.6, 7.0, 6.5)","(10.0, 22.0, 20.6)","(5.5, 14.0, 13.044444444444444)","(4.4, 8.2, 7.6482758620689655)","(9.0, 19.5, 18.490909090909092)","(10.0, 27.0, 25.309090909090912)"
05-01-2023 15:15:49.482860,"(3.4, 4.8, 4.4678571428571425)","(10.0, 19.0, 17.933333333333334)","(4.6, 7.0, 6.5)","(10.0, 22.0, 20.6)","(5.5, 14.0, 13.044444444444444)","(4.4, 8.2, 7.6482758620689655)","(9.0, 19.5, 18.490909090909092)","(10.0, 27.0, 25.309090909090912)"
05-01-2023 15:15:50.727895,"(3.4, 4.8, 3.95625)","(10.0, 19.0, 17.933333333333334)","(4.6, 7.0, 6.5)","(10.0, 22.0, 20.6)","(5.5, 14.0, 13.044444444444444)","(4.4, 8.2, 7.6482758620689655)","(9.0, 19.5, 18.490909090909092)","(10.0, 27.0, 25.309090909090912)"
05-01-2023 15:15:51.961491,"(3.4, 4.8, 3.95625)","(10.0, 19.0, 17.933333333333334)","(4.6, 7.0, 6.5)","(10.0, 22.0, 20.6)","(5.5, 14.0, 13.044444444444444)","(4.4, 8.2, 7.6482758620689655)","(9.0, 19.5, 18.490909090909092)","(10.0, 27.0, 25.309090909090912)"
05-01-2023 15:15:53.231834,"(3.4, 4.8, 3.95625)","(10.0, 19.0, 17.933333333333334)","(4.6, 7.0, 6.5)","(10.0, 22.0, 20.6)","(5.5, 14.0, 13.044444444444444)","(4.4, 8.2, 7.6482758620689655)","(9.0, 19.5, 18.490909090909092)","(10.0, 27.0, 25.309090909090912)"
05-01-2023 15:15:54.608016,"(3.4, 4.8, 3.95625)","(10.0, 19.0, 17.933333333333334)","(4.6, 7.0, 6.5)","(10.0, 22.0, 20.6)","(5.5, 14.0, 13.044444444444444)","(4.4, 8.2, 7.6482758620689655)","(9.0, 19.5, 18.490909090909092)","(10.0, 27.0, 25.309090909090912)"
05-01-2023 15:15:55.788846,"(3.4, 4.8, 3.95625)","(10.0, 19.0, 17.933333333333334)","(4.6, 7.0, 6.5)","(10.0, 22.0, 20.6)","(5.5, 14.0, 13.044444444444444)","(4.4, 8.2, 7.6482758620689655)","(9.0, 19.5, 18.490909090909092)","(10.0, 27.0, 25.309090909090912)"
05-01-2023 15:15:56.943314,"(3.4, 4.8, 3.95625)","(10.0, 19.0, 17.933333333333334)","(4.6, 7.0, 6.5)","(10.0, 22.0, 20.6)","(5.5, 14.0, 13.044444444444444)","(4.4, 8.2, 7.6482758620689655)","(9.0, 19.5, 18.945454545454545)","(10.0, 27.0, 25.309090909090912)"
05-01-2023 15:15:57.995399,"(3.4, 4.8, 3.95625)","(10.0, 19.0, 17.933333333333334)","(4.6, 7.0, 6.5)","(10.0, 22.0, 20.6)","(5.5, 14.0, 13.044444444444444)","(4.4, 8.2, 7.6482758620689655)","(9.0, 20.0, 18.490909090909092)","(10.0, 27.0, 25.309090909090912)"
05-01-2023 15:15:59.076891,"(3.4, 4.8, 3.95625)","(10.0, 19.0, 17.933333333333334)","(4.6, 7.0, 6.5)","(10.0, 22.0, 20.6)","(5.5, 14.0, 13.044444444444444)","(4.4, 8.2, 7.6482758620689655)","(9.0, 19.5, 18.490909090909092)","(10.0, 27.0, 25.309090909090912)"
05-01-2023 15:16:00.267617,"(3.4, 4.8, 3.95625)","(10.0, 19.0, 17.933333333333334)","(4.6, 7.0, 6.5)","(10.0, 22.0, 20.6)","(5.5, 14.0, 13.044444444444444)","(4.4, 8.2, 7.6482758620689655)","(9.0, 19.5, 18.490909090909092)","(10.0, 27.0, 25.309090909090912)"
05-01-2023 15:16:01.504075,"(3.4, 4.8, 3.95625)","(10.0, 19.0, 17.933333333333334)","(4.6, 7.0, 6.5)","(10.0, 22.0, 20.6)","(5.5, 14.0, 13.044444444444444)","(4.4, 8.2, 7.6482758620689655)","(9.0, 19.5, 18.490909090909092)","(10.0, 27.0, 25.309090909090912)"
05-01-2023 15:16:02.698236,"(3.4, 4.8, 3.95625)","(10.0, 19.0, 17.933333333333334)","(4.6, 7.0, 6.5)","(10.0, 22.0, 20.6)","(5.5, 14.0, 13.044444444444444)","(4.4, 8.2, 7.6482758620689655)","(9.0, 19.5, 18.490909090909092)","(10.0, 27.0, 25.309090909090912)"
05-01-2023 15:16:03.800247,"(3.4, 4.8, 3.95625)","(10.0, 19.0, 17.933333333333334)","(4.6, 7.0, 6.5)","(10.0, 22.0, 20.6)","(5.5, 14.0, 13.044444444444444)","(4.4, 8.2, 7.6482758620689655)","(9.0, 19.5, 18.490909090909092)","(10.0, 27.0, 25.309090909090912)"
05-01-2023 15:16:04.861625,"(3.4, 4.8, 3.95625)","(10.0, 19.0, 17.933333333333334)","(4.6, 7.0, 6.5)","(10.0, 22.0, 20.6)","(5.5, 14.0, 13.044444444444444)","(4.4, 8.2, 7.6482758620689655)","(9.0, 19.5, 18.490909090909092)","(10.0, 27.0, 25.309090909090912)"
05-01-2023 15:16:05.933663,"(3.4, 4.8, 3.95625)","(10.0, 19.0, 17.933333333333334)","(4.6, 7.0, 6.5)","(10.0, 22.0, 20.6)","(5.5, 14.0, 13.044444444444444)","(4.4, 8.2, 7.6482758620689655)","(9.0, 19.5, 18.490909090909092)","(10.0, 27.0, 25.309090909090912)"
05-01-2023 15:16:07.124460,"(3.4, 4.8, 3.95625)","(10.0, 19.0, 17.933333333333334)","(4.6, 7.0, 6.5)","(10.0, 22.0, 20.6)","(5.5, 14.0, 13.044444444444444)","(4.4, 8.2, 7.6482758620689655)","(9.0, 19.5, 18.490909090909092)","(10.0, 27.0, 25.309090909090912)"
05-01-2023 15:16:08.397627,"(3.4, 4.8, 3.95625)","(10.0, 19.0, 17.933333333333334)","(4.6, 7.0, 6.5)","(10.0, 22.0, 20.6)","(5.5, 14.0, 13.044444444444444)","(4.4, 8.2, 7.6482758620689655)","(9.0, 19.5, 18.945454545454545)","(10.0, 27.0, 25.309090909090912)"
05-01-2023 15:16:09.615217,"(3.4, 4.8, 3.95625)","(10.0, 19.0, 17.933333333333334)","(4.6, 7.0, 6.5)","(10.0, 22.0, 20.6)","(5.5, 14.0, 13.044444444444444)","(4.4, 8.2, 7.6482758620689655)","(9.0, 20.0, 18.490909090909092)","(10.0, 27.0, 25.309090909090912)"
05-01-2023 15:16:10.828601,"(3.4, 4.8, 3.95625)","(10.0, 19.0, 17.933333333333334)","(4.6, 7.0, 6.5)","(10.0, 22.0, 20.6)","(5.5, 14.0, 13.044444444444444)","(4.4, 8.2, 7.6482758620689655)","(9.0, 19.5, 18.490909090909092)","(10.0, 27.0, 25.309090909090912)"
05-01-2023 15:16:11.928159,"(3.4, 4.8, 3.95625)","(10.0, 19.0, 17.933333333333334)","(4.6, 7.0, 6.5)","(10.0, 22.0, 20.6)","(5.5, 14.0, 13.044444444444444)","(4.4, 8.2, 7.6482758620689655)","(9.0, 19.5, 18.490909090909092)","(10.0, 27.0, 25.309090909090912)"
05-01-2023 15:16:13.002584,"(3.4, 4.8, 3.95625)","(10.0, 19.0, 17.933333333333334)","(4.6, 7.0, 6.5)","(10.0, 22.0, 20.6)","(5.5, 14.0, 13.044444444444444)","(4.4, 8.2, 7.6482758620689655)","(9.0, 19.5, 18.490909090909092)","(10.0, 27.0, 25.309090909090912)"
05-01-2023 15:16:14.123972,"(3.4, 4.8, 3.95625)","(10.0, 19.0, 17.933333333333334)","(4.6, 7.0, 6.5)","(10.0, 22.0, 20.6)","(5.5, 14.0, 13.044444444444444)","(4.4, 8.2, 7.6482758620689655)","(9.0, 19.5, 18.490909090909092)","(10.0, 27.0, 25.309090909090912)"
05-01-2023 15:16:15.317319,"(3.4, 4.8, 3.95625)","(10.0, 19.0, 17.933333333333334)","(4.6, 7.0, 6.5)","(10.0, 22.0, 20.6)","(5.5, 14.0, 13.044444444444444)","(4.4, 8.2, 7.6482758620689655)","(9.0, 19.5, 18.490909090909092)","(10.0, 27.0, 25.309090909090912)"
05-01-2023 15:16:16.467603,"(3.4, 4.8, 3.95625)","(10.0, 19.0, 17.933333333333334)","(4.6, 7.0, 6.5)","(10.0, 22.0, 20.6)","(5.5, 14.0, 13.044444444444444)","(4.4, 8.2, 7.6482758620689655)","(9.0, 19.5, 18.490909090909092)","(10.0, 27.0, 25.309090909090912)"
