,Des Troy,Another Sparky,Classic Reactor,Ozzie Daybreak,Southern Burgundy,Spring Delight,Tale Of The Dragon,Gracie Cullen,Stormont Star,Orama
420,"[datetime.datetime(2022, 11, 28, 16, 14, 41, 674036), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 16, 14, 41, 674036), 3.4, 5.6]","[datetime.datetime(2022, 11, 28, 16, 14, 41, 674036), 16.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 14, 41, 674036), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 14, 41, 674036), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 16, 14, 41, 674036), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 14, 41, 674036), 15.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 14, 41, 674036), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 16, 14, 41, 674036), 2.15, 3.25]","[datetime.datetime(2022, 11, 28, 16, 14, 41, 674036), 19.0, 36.0]"
421,"[datetime.datetime(2022, 11, 28, 16, 14, 42, 905309), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 16, 14, 42, 905309), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 16, 14, 42, 905309), 16.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 14, 42, 905309), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 14, 42, 905309), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 16, 14, 42, 905309), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 14, 42, 905309), 15.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 14, 42, 905309), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 16, 14, 42, 905309), 2.15, 3.25]","[datetime.datetime(2022, 11, 28, 16, 14, 42, 905309), 19.0, 36.0]"
422,"[datetime.datetime(2022, 11, 28, 16, 14, 44, 173675), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 16, 14, 44, 173675), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 16, 14, 44, 173675), 16.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 14, 44, 173675), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 14, 44, 173675), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 16, 14, 44, 173675), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 14, 44, 173675), 15.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 14, 44, 173675), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 16, 14, 44, 173675), 2.15, 3.25]","[datetime.datetime(2022, 11, 28, 16, 14, 44, 173675), 19.0, 36.0]"
423,"[datetime.datetime(2022, 11, 28, 16, 14, 45, 437085), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 16, 14, 45, 437085), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 16, 14, 45, 437085), 16.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 14, 45, 437085), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 14, 45, 437085), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 16, 14, 45, 437085), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 14, 45, 437085), 15.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 14, 45, 437085), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 16, 14, 45, 437085), 2.15, 3.25]","[datetime.datetime(2022, 11, 28, 16, 14, 45, 437085), 19.0, 36.0]"
424,"[datetime.datetime(2022, 11, 28, 16, 14, 46, 682532), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 16, 14, 46, 682532), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 16, 14, 46, 682532), 16.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 14, 46, 682532), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 14, 46, 682532), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 16, 14, 46, 682532), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 14, 46, 682532), 15.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 14, 46, 682532), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 16, 14, 46, 682532), 2.15, 3.25]","[datetime.datetime(2022, 11, 28, 16, 14, 46, 682532), 19.0, 36.0]"
425,"[datetime.datetime(2022, 11, 28, 16, 14, 47, 932194), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 16, 14, 47, 932194), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 16, 14, 47, 932194), 16.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 14, 47, 932194), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 14, 47, 932194), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 16, 14, 47, 932194), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 14, 47, 932194), 15.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 14, 47, 932194), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 16, 14, 47, 932194), 2.15, 3.25]","[datetime.datetime(2022, 11, 28, 16, 14, 47, 932194), 19.0, 36.0]"
426,"[datetime.datetime(2022, 11, 28, 16, 14, 49, 217201), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 16, 14, 49, 217201), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 16, 14, 49, 217201), 16.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 14, 49, 217201), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 14, 49, 217201), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 16, 14, 49, 217201), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 14, 49, 217201), 15.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 14, 49, 217201), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 16, 14, 49, 217201), 2.15, 3.25]","[datetime.datetime(2022, 11, 28, 16, 14, 49, 217201), 19.0, 36.0]"
427,"[datetime.datetime(2022, 11, 28, 16, 14, 50, 466487), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 16, 14, 50, 466487), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 16, 14, 50, 466487), 16.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 14, 50, 466487), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 14, 50, 466487), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 16, 14, 50, 466487), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 14, 50, 466487), 15.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 14, 50, 466487), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 16, 14, 50, 466487), 2.15, 3.25]","[datetime.datetime(2022, 11, 28, 16, 14, 50, 466487), 19.0, 36.0]"
428,"[datetime.datetime(2022, 11, 28, 16, 14, 51, 728678), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 16, 14, 51, 728678), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 16, 14, 51, 728678), 16.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 14, 51, 728678), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 14, 51, 728678), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 16, 14, 51, 728678), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 14, 51, 728678), 15.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 14, 51, 728678), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 16, 14, 51, 728678), 2.15, 3.25]","[datetime.datetime(2022, 11, 28, 16, 14, 51, 728678), 19.0, 36.0]"
429,"[datetime.datetime(2022, 11, 28, 16, 14, 52, 981333), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 16, 14, 52, 981333), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 16, 14, 52, 981333), 16.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 14, 52, 981333), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 14, 52, 981333), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 16, 14, 52, 981333), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 14, 52, 981333), 15.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 14, 52, 981333), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 16, 14, 52, 981333), 2.15, 3.25]","[datetime.datetime(2022, 11, 28, 16, 14, 52, 981333), 19.0, 36.0]"
430,"[datetime.datetime(2022, 11, 28, 16, 14, 54, 206730), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 16, 14, 54, 206730), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 16, 14, 54, 206730), 16.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 14, 54, 206730), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 14, 54, 206730), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 16, 14, 54, 206730), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 14, 54, 206730), 15.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 14, 54, 206730), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 16, 14, 54, 206730), 2.15, 3.25]","[datetime.datetime(2022, 11, 28, 16, 14, 54, 206730), 19.0, 36.0]"
431,"[datetime.datetime(2022, 11, 28, 16, 14, 55, 444764), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 16, 14, 55, 444764), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 16, 14, 55, 444764), 16.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 14, 55, 444764), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 14, 55, 444764), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 16, 14, 55, 444764), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 14, 55, 444764), 15.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 14, 55, 444764), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 16, 14, 55, 444764), 2.15, 3.25]","[datetime.datetime(2022, 11, 28, 16, 14, 55, 444764), 19.0, 36.0]"
432,"[datetime.datetime(2022, 11, 28, 16, 14, 56, 695404), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 16, 14, 56, 695404), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 16, 14, 56, 695404), 16.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 14, 56, 695404), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 14, 56, 695404), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 16, 14, 56, 695404), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 14, 56, 695404), 15.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 14, 56, 695404), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 16, 14, 56, 695404), 2.15, 3.25]","[datetime.datetime(2022, 11, 28, 16, 14, 56, 695404), 19.0, 36.0]"
433,"[datetime.datetime(2022, 11, 28, 16, 14, 57, 938467), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 16, 14, 57, 938467), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 16, 14, 57, 938467), 16.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 14, 57, 938467), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 14, 57, 938467), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 16, 14, 57, 938467), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 14, 57, 938467), 15.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 14, 57, 938467), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 16, 14, 57, 938467), 2.15, 3.25]","[datetime.datetime(2022, 11, 28, 16, 14, 57, 938467), 19.0, 36.0]"
434,"[datetime.datetime(2022, 11, 28, 16, 14, 59, 168835), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 16, 14, 59, 168835), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 16, 14, 59, 168835), 16.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 14, 59, 168835), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 14, 59, 168835), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 16, 14, 59, 168835), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 14, 59, 168835), 15.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 14, 59, 168835), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 16, 14, 59, 168835), 2.15, 3.25]","[datetime.datetime(2022, 11, 28, 16, 14, 59, 168835), 19.0, 36.0]"
435,"[datetime.datetime(2022, 11, 28, 16, 15, 0, 420379), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 16, 15, 0, 420379), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 16, 15, 0, 420379), 16.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 15, 0, 420379), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 15, 0, 420379), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 16, 15, 0, 420379), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 15, 0, 420379), 15.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 15, 0, 420379), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 16, 15, 0, 420379), 2.15, 3.25]","[datetime.datetime(2022, 11, 28, 16, 15, 0, 420379), 19.0, 36.0]"
436,"[datetime.datetime(2022, 11, 28, 16, 15, 1, 820244), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 16, 15, 1, 820244), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 16, 15, 1, 820244), 16.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 15, 1, 820244), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 15, 1, 820244), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 16, 15, 1, 820244), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 15, 1, 820244), 15.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 15, 1, 820244), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 16, 15, 1, 820244), 2.15, 3.25]","[datetime.datetime(2022, 11, 28, 16, 15, 1, 820244), 19.0, 36.0]"
437,"[datetime.datetime(2022, 11, 28, 16, 15, 3, 52248), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 16, 15, 3, 52248), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 16, 15, 3, 52248), 16.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 15, 3, 52248), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 15, 3, 52248), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 16, 15, 3, 52248), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 15, 3, 52248), 15.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 15, 3, 52248), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 16, 15, 3, 52248), 2.15, 3.25]","[datetime.datetime(2022, 11, 28, 16, 15, 3, 52248), 19.0, 36.0]"
438,"[datetime.datetime(2022, 11, 28, 16, 15, 4, 297966), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 16, 15, 4, 297966), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 16, 15, 4, 297966), 16.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 15, 4, 297966), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 15, 4, 297966), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 16, 15, 4, 297966), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 15, 4, 297966), 15.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 15, 4, 297966), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 16, 15, 4, 297966), 2.15, 3.25]","[datetime.datetime(2022, 11, 28, 16, 15, 4, 297966), 19.0, 36.0]"
439,"[datetime.datetime(2022, 11, 28, 16, 15, 5, 527783), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 16, 15, 5, 527783), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 16, 15, 5, 527783), 16.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 15, 5, 527783), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 15, 5, 527783), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 16, 15, 5, 527783), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 15, 5, 527783), 15.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 15, 5, 527783), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 16, 15, 5, 527783), 2.15, 3.25]","[datetime.datetime(2022, 11, 28, 16, 15, 5, 527783), 19.0, 36.0]"
440,"[datetime.datetime(2022, 11, 28, 16, 15, 6, 760256), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 16, 15, 6, 760256), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 16, 15, 6, 760256), 16.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 15, 6, 760256), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 15, 6, 760256), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 16, 15, 6, 760256), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 15, 6, 760256), 15.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 15, 6, 760256), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 16, 15, 6, 760256), 2.15, 3.25]","[datetime.datetime(2022, 11, 28, 16, 15, 6, 760256), 19.0, 36.0]"
441,"[datetime.datetime(2022, 11, 28, 16, 15, 7, 998375), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 16, 15, 7, 998375), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 16, 15, 7, 998375), 16.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 15, 7, 998375), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 15, 7, 998375), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 16, 15, 7, 998375), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 15, 7, 998375), 15.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 15, 7, 998375), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 16, 15, 7, 998375), 2.15, 3.25]","[datetime.datetime(2022, 11, 28, 16, 15, 7, 998375), 19.0, 36.0]"
442,"[datetime.datetime(2022, 11, 28, 16, 15, 9, 258549), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 16, 15, 9, 258549), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 16, 15, 9, 258549), 16.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 15, 9, 258549), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 15, 9, 258549), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 16, 15, 9, 258549), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 15, 9, 258549), 15.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 15, 9, 258549), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 16, 15, 9, 258549), 2.15, 3.25]","[datetime.datetime(2022, 11, 28, 16, 15, 9, 258549), 19.0, 36.0]"
443,"[datetime.datetime(2022, 11, 28, 16, 15, 10, 579199), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 16, 15, 10, 579199), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 16, 15, 10, 579199), 16.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 15, 10, 579199), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 15, 10, 579199), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 16, 15, 10, 579199), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 15, 10, 579199), 15.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 15, 10, 579199), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 16, 15, 10, 579199), 2.15, 3.25]","[datetime.datetime(2022, 11, 28, 16, 15, 10, 579199), 19.0, 36.0]"
444,"[datetime.datetime(2022, 11, 28, 16, 15, 11, 815326), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 16, 15, 11, 815326), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 16, 15, 11, 815326), 16.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 15, 11, 815326), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 15, 11, 815326), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 16, 15, 11, 815326), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 15, 11, 815326), 15.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 15, 11, 815326), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 16, 15, 11, 815326), 2.15, 3.25]","[datetime.datetime(2022, 11, 28, 16, 15, 11, 815326), 19.0, 36.0]"
445,"[datetime.datetime(2022, 11, 28, 16, 15, 13, 52007), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 16, 15, 13, 52007), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 16, 15, 13, 52007), 16.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 15, 13, 52007), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 15, 13, 52007), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 16, 15, 13, 52007), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 15, 13, 52007), 15.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 15, 13, 52007), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 16, 15, 13, 52007), 2.15, 3.25]","[datetime.datetime(2022, 11, 28, 16, 15, 13, 52007), 19.0, 36.0]"
446,"[datetime.datetime(2022, 11, 28, 16, 15, 14, 288303), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 16, 15, 14, 288303), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 16, 15, 14, 288303), 16.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 15, 14, 288303), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 15, 14, 288303), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 16, 15, 14, 288303), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 15, 14, 288303), 15.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 15, 14, 288303), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 16, 15, 14, 288303), 2.15, 3.25]","[datetime.datetime(2022, 11, 28, 16, 15, 14, 288303), 19.0, 36.0]"
447,"[datetime.datetime(2022, 11, 28, 16, 15, 15, 533106), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 16, 15, 15, 533106), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 16, 15, 15, 533106), 16.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 15, 15, 533106), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 15, 15, 533106), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 16, 15, 15, 533106), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 15, 15, 533106), 15.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 15, 15, 533106), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 16, 15, 15, 533106), 2.15, 3.25]","[datetime.datetime(2022, 11, 28, 16, 15, 15, 533106), 19.0, 36.0]"
448,"[datetime.datetime(2022, 11, 28, 16, 15, 16, 756545), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 16, 15, 16, 756545), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 16, 15, 16, 756545), 16.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 15, 16, 756545), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 15, 16, 756545), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 16, 15, 16, 756545), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 15, 16, 756545), 15.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 15, 16, 756545), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 16, 15, 16, 756545), 2.15, 3.25]","[datetime.datetime(2022, 11, 28, 16, 15, 16, 756545), 19.0, 36.0]"
449,"[datetime.datetime(2022, 11, 28, 16, 15, 18, 9006), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 16, 15, 18, 9006), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 16, 15, 18, 9006), 16.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 15, 18, 9006), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 15, 18, 9006), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 16, 15, 18, 9006), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 15, 18, 9006), 15.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 15, 18, 9006), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 16, 15, 18, 9006), 2.15, 3.25]","[datetime.datetime(2022, 11, 28, 16, 15, 18, 9006), 19.0, 36.0]"
450,"[datetime.datetime(2022, 11, 28, 16, 15, 19, 268881), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 16, 15, 19, 268881), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 16, 15, 19, 268881), 16.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 15, 19, 268881), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 15, 19, 268881), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 16, 15, 19, 268881), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 15, 19, 268881), 15.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 15, 19, 268881), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 16, 15, 19, 268881), 2.15, 3.25]","[datetime.datetime(2022, 11, 28, 16, 15, 19, 268881), 19.0, 36.0]"
451,"[datetime.datetime(2022, 11, 28, 16, 15, 20, 518305), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 16, 15, 20, 518305), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 16, 15, 20, 518305), 16.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 15, 20, 518305), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 16, 15, 20, 518305), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 16, 15, 20, 518305), 10.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 15, 20, 518305), 15.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 15, 20, 518305), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 16, 15, 20, 518305), 2.15, 3.25]","[datetime.datetime(2022, 11, 28, 16, 15, 20, 518305), 19.0, 36.0]"
