,Appealing Road,Awesome Moon,Odina,Jumpin Jack Brass,Jubaslilballerina,Ellies At Windsor,S S Frontier Angel,Grey Flamingo,Van Hook,La Maddalena
07-01-2023 11:39:35.297867,"(19.0, 32.0, 29.0)","(41.0, 120.0, 114.16666666666666)","(19.0, 30.0, 28.5)","(1.95, 2.24, 2.2281632653061227)","(26.0, 80.0, 65.0)","(26.0, 44.0, 42.61538461538461)","(41.0, 210.0, 172.5)","(12.0, 18.5, 18.15625)","(3.8, 5.2, 5.072340425531915)","(4.4, 5.7, 5.461764705882353)"
07-01-2023 11:39:36.783337,"(19.0, 32.0, 26.705882352941178)","(41.0, 110.0, 93.33333333333334)","(19.0, 30.0, 29.0)","(1.95, 2.24, 2.228701298701299)","(26.0, 80.0, 65.0)","(26.0, 44.0, 53.45454545454545)","(41.0, 210.0, 172.5)","(12.0, 19.0, 18.15625)","(3.8, 5.4, 5.075)","(4.4, 5.7, 5.461764705882353)"
07-01-2023 11:39:38.236894,"(19.0, 32.0, 26.705882352941178)","(41.0, 110.0, 93.33333333333334)","(19.0, 30.0, 29.0)","(1.95, 2.24, 2.228701298701299)","(26.0, 80.0, 65.0)","(26.0, 55.0, 53.45454545454545)","(41.0, 210.0, 172.5)","(12.0, 19.0, 18.15625)","(3.8, 5.4, 5.075)","(4.4, 5.7, 5.461764705882353)"
07-01-2023 11:39:39.709650,"(19.0, 32.0, 26.705882352941178)","(41.0, 110.0, 93.33333333333334)","(19.0, 30.0, 29.0)","(1.95, 2.24, 2.228701298701299)","(26.0, 80.0, 65.0)","(26.0, 55.0, 49.333333333333336)","(41.0, 210.0, 172.5)","(12.0, 19.0, 18.15625)","(3.8, 5.4, 5.075)","(4.4, 5.7, 5.461764705882353)"
07-01-2023 11:39:41.108577,"(19.0, 32.0, 26.705882352941178)","(41.0, 110.0, 86.66666666666667)","(19.0, 30.0, 29.0)","(1.95, 2.24, 2.228701298701299)","(26.0, 80.0, 65.0)","(26.0, 55.0, 50.0)","(41.0, 210.0, 172.5)","(12.0, 19.0, 18.15625)","(3.8, 5.4, 5.075)","(4.4, 5.7, 5.461764705882353)"
07-01-2023 11:39:42.598359,"(19.0, 32.0, 28.53846153846154)","(41.0, 100.0, 86.66666666666667)","(19.0, 30.0, 29.666666666666668)","(1.95, 2.24, 2.2163265306122453)","(26.0, 80.0, 65.0)","(26.0, 55.0, 51.25)","(41.0, 210.0, 176.66666666666669)","(12.0, 19.0, 18.289473684210527)","(3.8, 5.4, 5.152380952380953)","(4.4, 5.7, 5.507142857142857)"
07-01-2023 11:39:44.229656,"(19.0, 32.0, 28.53846153846154)","(41.0, 100.0, 86.66666666666667)","(19.0, 30.0, 29.666666666666668)","(1.95, 2.24, 2.2163265306122453)","(26.0, 80.0, 65.0)","(26.0, 55.0, 51.25)","(41.0, 210.0, 176.66666666666669)","(12.0, 19.0, 18.289473684210527)","(3.8, 5.4, 5.177777777777778)","(4.4, 5.7, 5.538)"
07-01-2023 11:39:45.717707,"(19.0, 32.0, 28.53846153846154)","(41.0, 100.0, 86.66666666666667)","(19.0, 30.0, 28.666666666666668)","(1.95, 2.24, 2.2163265306122453)","(26.0, 80.0, 65.0)","(26.0, 55.0, 51.25)","(41.0, 210.0, 176.66666666666669)","(12.0, 19.0, 18.289473684210527)","(3.8, 5.4, 5.152380952380953)","(4.4, 5.7, 5.581578947368421)"
07-01-2023 11:39:47.318662,"(19.0, 32.0, 28.2)","(41.0, 100.0, 88.63636363636363)","(19.0, 30.0, 29.0)","(1.95, 2.24, 2.2111111111111112)","(26.0, 80.0, 65.0)","(26.0, 55.0, 47.5)","(41.0, 210.0, 176.66666666666669)","(12.0, 19.0, 18.289473684210527)","(3.8, 5.4, 5.1265822784810124)","(4.4, 5.7, 5.538)"
07-01-2023 11:39:48.925122,"(19.0, 32.0, 28.2)","(41.0, 95.0, 88.63636363636363)","(19.0, 30.0, 29.0)","(1.95, 2.24, 2.2111111111111112)","(26.0, 80.0, 67.5)","(26.0, 55.0, 47.5)","(41.0, 210.0, 176.66666666666669)","(12.0, 19.0, 18.289473684210527)","(3.8, 5.4, 5.1265822784810124)","(4.4, 5.7, 5.538)"
07-01-2023 11:39:50.509914,"(19.0, 32.0, 28.2)","(41.0, 95.0, 88.63636363636363)","(19.0, 30.0, 29.0)","(1.95, 2.24, 2.2111111111111112)","(26.0, 80.0, 67.5)","(26.0, 55.0, 47.5)","(41.0, 210.0, 176.66666666666669)","(12.0, 19.0, 18.289473684210527)","(3.8, 5.4, 5.1265822784810124)","(4.4, 5.7, 5.538)"
07-01-2023 11:39:51.875143,"(19.0, 32.0, 28.2)","(41.0, 95.0, 86.42857142857143)","(19.0, 30.0, 29.0)","(1.95, 2.24, 2.2129032258064516)","(26.0, 80.0, 67.5)","(26.0, 55.0, 47.5)","(41.0, 210.0, 176.66666666666669)","(12.0, 19.0, 18.289473684210527)","(3.8, 5.4, 5.1265822784810124)","(4.4, 5.7, 5.538)"
07-01-2023 11:39:53.313822,"(19.0, 32.0, 28.2)","(41.0, 95.0, 82.85714285714286)","(19.0, 30.0, 29.0)","(1.95, 2.24, 2.2205128205128206)","(26.0, 80.0, 67.5)","(26.0, 55.0, 47.5)","(41.0, 210.0, 176.66666666666669)","(12.0, 19.0, 18.289473684210527)","(3.8, 5.4, 5.1265822784810124)","(4.4, 5.7, 5.538)"
07-01-2023 11:39:54.910634,"(19.0, 32.0, 28.2)","(41.0, 90.0, 76.66666666666667)","(19.0, 30.0, 29.0)","(1.95, 2.24, 2.2205128205128206)","(26.0, 80.0, 65.0)","(26.0, 55.0, 47.5)","(41.0, 210.0, 176.66666666666669)","(12.0, 19.0, 18.289473684210527)","(3.8, 5.4, 5.1265822784810124)","(4.4, 5.7, 5.538)"
07-01-2023 11:39:56.490508,"(19.0, 32.0, 28.2)","(41.0, 90.0, 75.0)","(19.0, 30.0, 27.857142857142858)","(1.95, 2.24, 2.2205128205128206)","(26.0, 80.0, 65.0)","(26.0, 55.0, 47.5)","(41.0, 210.0, 176.66666666666669)","(12.0, 19.0, 18.289473684210527)","(3.8, 5.4, 5.025)","(4.4, 5.7, 5.581578947368421)"
07-01-2023 11:39:58.090306,"(19.0, 32.0, 28.2)","(41.0, 85.0, 75.0)","(19.0, 29.0, 27.5)","(1.95, 2.24, 2.2205128205128206)","(26.0, 80.0, 65.0)","(26.0, 55.0, 47.5)","(41.0, 210.0, 176.66666666666669)","(12.0, 19.0, 18.289473684210527)","(3.8, 5.4, 5.068367346938776)","(4.4, 5.7, 5.523913043478261)"
07-01-2023 11:39:59.664324,"(19.0, 32.0, 28.2)","(41.0, 85.0, 73.33333333333333)","(19.0, 29.0, 27.5)","(1.95, 2.24, 2.2205128205128206)","(26.0, 80.0, 65.0)","(26.0, 55.0, 47.5)","(41.0, 210.0, 176.66666666666669)","(12.0, 19.0, 18.289473684210527)","(3.8, 5.4, 5.068367346938776)","(4.4, 5.7, 5.46)"
07-01-2023 11:40:01.191395,"(19.0, 32.0, 28.2)","(41.0, 80.0, 73.33333333333333)","(19.0, 29.0, 27.5)","(1.95, 2.24, 2.2324324324324323)","(26.0, 80.0, 65.0)","(26.0, 55.0, 47.5)","(41.0, 210.0, 176.66666666666669)","(12.0, 19.0, 18.289473684210527)","(3.8, 5.4, 5.068367346938776)","(4.4, 5.7, 5.372727272727273)"
07-01-2023 11:40:02.662699,"(19.0, 32.0, 28.2)","(41.0, 80.0, 73.33333333333333)","(19.0, 29.0, 27.5)","(1.95, 2.26, 2.2324324324324323)","(26.0, 80.0, 65.0)","(26.0, 55.0, 47.5)","(41.0, 210.0, 176.66666666666669)","(12.0, 19.0, 18.289473684210527)","(3.8, 5.4, 5.061458333333333)","(4.4, 5.7, 5.4714285714285715)"
07-01-2023 11:40:04.152791,"(19.0, 32.0, 28.2)","(41.0, 80.0, 92.0)","(19.0, 29.0, 27.5)","(1.95, 2.26, 2.2235714285714288)","(26.0, 80.0, 65.0)","(26.0, 55.0, 47.5)","(41.0, 210.0, 176.66666666666669)","(12.0, 19.0, 18.289473684210527)","(3.8, 5.4, 5.061458333333333)","(4.4, 5.6, 5.558490566037736)"
07-01-2023 11:40:05.724974,"(19.0, 32.0, 28.2)","(41.0, 180.0, 113.33333333333334)","(19.0, 29.0, 27.5)","(1.95, 2.26, 2.249457364341085)","(26.0, 80.0, 65.0)","(26.0, 55.0, 47.5)","(41.0, 210.0, 176.66666666666669)","(12.0, 19.0, 18.289473684210527)","(3.8, 5.4, 5.061458333333333)","(4.4, 5.7, 5.558490566037736)"
07-01-2023 11:40:07.296502,"(19.0, 32.0, 28.2)","(41.0, 200.0, 113.33333333333334)","(19.0, 29.0, 27.5)","(1.95, 2.26, 2.2275)","(26.0, 80.0, 65.0)","(26.0, 55.0, 47.5)","(41.0, 210.0, 176.66666666666669)","(12.0, 19.0, 18.289473684210527)","(3.8, 5.4, 5.061458333333333)","(4.4, 5.7, 5.414285714285715)"
07-01-2023 11:40:08.837369,"(19.0, 32.0, 28.2)","(41.0, 200.0, 113.33333333333334)","(19.0, 29.0, 27.5)","(1.95, 2.24, 2.2275)","(26.0, 80.0, 65.0)","(26.0, 55.0, 47.5)","(41.0, 210.0, 176.66666666666669)","(12.0, 19.0, 17.96153846153846)","(3.8, 5.4, 4.983333333333333)","(4.4, 5.7, 5.966666666666667)"
07-01-2023 11:40:10.444466,"(19.0, 32.0, 28.06896551724138)","(41.0, 200.0, 110.0)","(19.0, 29.0, 27.285714285714285)","(1.95, 2.24, 2.2275)","(26.0, 80.0, 65.0)","(26.0, 55.0, 47.5)","(41.0, 210.0, 165.0)","(12.0, 19.0, 17.875)","(3.8, 5.4, 4.983333333333333)","(4.4, 6.2, 5.9363636363636365)"
07-01-2023 11:40:12.057193,"(19.0, 32.0, 28.06896551724138)","(41.0, 190.0, 87.14285714285714)","(19.0, 29.0, 27.285714285714285)","(1.95, 2.24, 2.220263157894737)","(26.0, 80.0, 65.0)","(26.0, 55.0, 52.57142857142857)","(41.0, 200.0, 165.0)","(12.0, 19.0, 17.535714285714285)","(3.8, 5.4, 4.827272727272727)","(4.4, 6.2, 6.25)"
07-01-2023 11:40:13.677559,"(19.0, 32.0, 28.727272727272727)","(41.0, 190.0, 87.14285714285714)","(19.0, 29.0, 27.285714285714285)","(1.95, 2.24, 2.237735849056604)","(26.0, 80.0, 65.0)","(26.0, 55.0, 52.57142857142857)","(41.0, 200.0, 165.0)","(12.0, 18.0, 17.22)","(3.8, 5.4, 5.0757352941176475)","(4.4, 6.4, 6.527272727272727)"
07-01-2023 11:40:15.237240,"(19.0, 32.0, 28.727272727272727)","(41.0, 190.0, 87.14285714285714)","(19.0, 29.0, 27.285714285714285)","(1.95, 2.24, 2.220263157894737)","(26.0, 80.0, 65.0)","(26.0, 55.0, 52.57142857142857)","(41.0, 200.0, 132.5)","(12.0, 18.0, 17.125)","(3.8, 5.4, 5.061146496815287)","(4.4, 6.6, 6.527272727272727)"
07-01-2023 11:40:16.837693,"(19.0, 32.0, 28.727272727272727)","(31.0, 190.0, 132.5)","(19.0, 29.0, 27.285714285714285)","(1.95, 2.24, 2.237735849056604)","(26.0, 80.0, 65.0)","(26.0, 55.0, 52.57142857142857)","(41.0, 200.0, 132.5)","(12.0, 17.5, 17.253424657534246)","(3.8, 5.4, 4.977777777777778)","(4.4, 6.6, 6.527272727272727)"
07-01-2023 11:40:18.419494,"(19.0, 32.0, 28.727272727272727)","(31.0, 190.0, 132.5)","(19.0, 29.0, 27.285714285714285)","(1.95, 2.24, 2.237735849056604)","(26.0, 80.0, 65.0)","(26.0, 55.0, 52.57142857142857)","(41.0, 200.0, 132.5)","(12.0, 17.5, 17.235294117647058)","(3.8, 5.4, 4.74468085106383)","(4.4, 6.6, 6.527272727272727)"
07-01-2023 11:40:19.960863,"(19.0, 32.0, 28.727272727272727)","(31.0, 190.0, 136.92307692307693)","(19.0, 29.0, 27.5)","(1.95, 2.24, 2.238235294117647)","(26.0, 80.0, 73.6)","(26.0, 55.0, 52.875)","(41.0, 200.0, 132.5)","(12.0, 17.5, 16.2)","(3.8, 5.4, 5.1825)","(4.6, 6.6, 6.527272727272727)"
07-01-2023 11:40:21.498747,"(19.0, 32.0, 28.727272727272727)","(31.0, 190.0, 136.92307692307693)","(19.0, 29.0, 27.5)","(1.95, 2.24, 2.238235294117647)","(26.0, 80.0, 70.0)","(26.0, 55.0, 50.0)","(41.0, 200.0, 132.5)","(12.0, 17.0, 15.642857142857142)","(3.8, 5.2, 4.8621621621621625)","(4.6, 6.4, 6.220000000000001)"
07-01-2023 11:40:23.089940,"(19.0, 32.0, 27.636363636363637)","(31.0, 190.0, 164.44444444444446)","(19.0, 29.0, 27.5)","(1.95, 2.24, 2.2225806451612904)","(26.0, 80.0, 70.0)","(26.0, 55.0, 50.0)","(41.0, 200.0, 132.5)","(12.0, 16.5, 16.1)","(3.8, 5.3, 5.05)","(4.6, 6.4, 6.30625)"
07-01-2023 11:40:24.656317,"(19.0, 32.0, 26.94736842105263)","(31.0, 190.0, 164.44444444444446)","(19.0, 29.0, 27.5)","(1.95, 2.24, 2.2225806451612904)","(26.0, 80.0, 70.0)","(26.0, 55.0, 50.0)","(41.0, 200.0, 132.5)","(12.0, 16.5, 15.71875)","(3.8, 5.3, 4.966666666666667)","(4.6, 6.4, 6.318181818181818)"
07-01-2023 11:40:26.226734,"(19.0, 32.0, 27.714285714285715)","(31.0, 190.0, 95.71428571428571)","(19.0, 29.0, 27.5)","(1.95, 2.24, 2.2225806451612904)","(26.0, 80.0, 72.5)","(26.0, 55.0, 50.0)","(41.0, 200.0, 132.5)","(12.0, 16.0, 15.71875)","(3.8, 5.4, 4.973770491803279)","(4.6, 6.4, 6.210526315789474)"
07-01-2023 11:40:27.867297,"(19.0, 30.0, 27.714285714285715)","(31.0, 190.0, 139.23076923076923)","(19.0, 29.0, 27.5)","(1.95, 2.24, 2.2222950819672134)","(26.0, 80.0, 72.5)","(26.0, 55.0, 52.625)","(41.0, 200.0, 132.5)","(12.0, 16.0, 15.71875)","(3.8, 5.4, 4.930769230769231)","(4.6, 6.4, 6.210526315789474)"
07-01-2023 11:40:29.532082,"(19.0, 30.0, 27.714285714285715)","(31.0, 190.0, 139.23076923076923)","(19.0, 29.0, 27.5)","(1.95, 2.24, 2.237777777777778)","(26.0, 80.0, 72.5)","(26.0, 55.0, 50.77777777777778)","(41.0, 200.0, 132.5)","(12.0, 16.0, 15.71875)","(3.8, 5.4, 4.957971014492754)","(4.6, 6.4, 6.210526315789474)"
07-01-2023 11:40:31.085981,"(19.0, 30.0, 27.714285714285715)","(31.0, 190.0, 157.77777777777777)","(19.0, 29.0, 27.5)","(1.95, 2.24, 2.237777777777778)","(26.0, 80.0, 70.0)","(26.0, 55.0, 47.33333333333333)","(41.0, 200.0, 141.66666666666669)","(12.0, 16.0, 15.71875)","(3.8, 5.4, 4.97638888888889)","(4.6, 6.4, 6.210526315789474)"
07-01-2023 11:40:32.526534,"(19.0, 30.0, 27.714285714285715)","(31.0, 180.0, 133.84615384615384)","(19.0, 29.0, 27.5)","(1.95, 2.24, 2.222666666666667)","(26.0, 80.0, 70.0)","(26.0, 50.0, 48.5)","(41.0, 180.0, 141.66666666666669)","(12.0, 16.0, 15.71875)","(3.8, 5.4, 4.990909090909091)","(4.6, 6.4, 6.363636363636364)"
07-01-2023 11:40:34.044063,"(19.0, 30.0, 27.714285714285715)","(31.0, 180.0, 133.84615384615384)","(19.0, 29.0, 27.5)","(1.95, 2.24, 2.222666666666667)","(26.0, 80.0, 70.0)","(26.0, 50.0, 46.666666666666664)","(41.0, 180.0, 122.5)","(12.0, 16.0, 15.71875)","(3.8, 5.3, 4.884507042253521)","(4.6, 6.4, 6.363636363636364)"
07-01-2023 11:40:35.774933,"(19.0, 30.0, 28.0)","(31.0, 180.0, 160.64516129032256)","(19.0, 29.0, 27.5)","(1.95, 2.24, 2.222666666666667)","(26.0, 80.0, 70.0)","(26.0, 50.0, 46.666666666666664)","(41.0, 180.0, 135.0)","(12.0, 16.0, 15.71875)","(3.8, 5.4, 4.966666666666667)","(4.6, 6.4, 6.363636363636364)"
07-01-2023 11:40:37.390781,"(19.0, 30.0, 28.0)","(31.0, 180.0, 172.5925925925926)","(19.0, 29.0, 27.5)","(1.95, 2.24, 2.222666666666667)","(26.0, 80.0, 70.0)","(26.0, 50.0, 48.25)","(41.0, 170.0, 135.0)","(12.0, 16.0, 15.71875)","(3.8, 5.4, 5.1125)","(4.6, 6.4, 6.377777777777778)"
07-01-2023 11:40:39.033278,"(19.0, 30.0, 27.0)","(31.0, 180.0, 172.5925925925926)","(19.0, 29.0, 27.5)","(1.95, 2.24, 2.2261333333333337)","(26.0, 80.0, 70.0)","(26.0, 50.0, 46.57142857142857)","(41.0, 170.0, 135.0)","(12.0, 16.0, 15.71875)","(3.8, 5.3, 5.2)","(4.6, 6.4, 6.377777777777778)"
07-01-2023 11:40:40.856778,"(19.0, 30.0, 27.0)","(31.0, 180.0, 172.5925925925926)","(19.0, 29.0, 27.5)","(1.95, 2.24, 2.2261333333333337)","(26.0, 80.0, 70.0)","(26.0, 50.0, 46.57142857142857)","(41.0, 170.0, 135.0)","(12.0, 16.0, 15.71875)","(3.8, 5.3, 5.2727272727272725)","(4.6, 6.4, 6.377777777777778)"
07-01-2023 11:40:42.583599,"(19.0, 30.0, 27.0)","(31.0, 180.0, 162.75862068965517)","(19.0, 29.0, 27.5)","(1.95, 2.24, 2.2261333333333337)","(26.0, 80.0, 70.0)","(26.0, 50.0, 48.0)","(41.0, 170.0, 135.0)","(12.0, 16.0, 15.71875)","(3.8, 5.3, 5.195)","(4.6, 6.4, 6.377777777777778)"
07-01-2023 11:40:44.256579,"(19.0, 30.0, 27.0)","(31.0, 180.0, 162.75862068965517)","(19.0, 29.0, 27.5)","(1.95, 2.24, 2.2257894736842108)","(26.0, 80.0, 70.0)","(26.0, 50.0, 48.0)","(41.0, 170.0, 135.0)","(12.0, 16.0, 15.71875)","(3.8, 5.3, 5.064516129032258)","(4.6, 6.4, 6.377777777777778)"
07-01-2023 11:40:45.967806,"(19.0, 30.0, 27.6)","(31.0, 180.0, 150.58823529411765)","(19.0, 29.0, 27.5)","(1.95, 2.24, 2.2257894736842108)","(26.0, 80.0, 70.0)","(26.0, 50.0, 48.0)","(41.0, 170.0, 135.0)","(12.0, 16.0, 15.694915254237289)","(3.8, 5.4, 5.083720930232558)","(4.6, 6.4, 6.377777777777778)"
07-01-2023 11:40:47.689585,"(19.0, 30.0, 27.2)","(31.0, 180.0, 150.58823529411765)","(19.0, 29.0, 27.5)","(1.95, 2.24, 2.24027397260274)","(26.0, 80.0, 70.0)","(26.0, 50.0, 48.0)","(41.0, 170.0, 135.0)","(12.0, 16.0, 15.694915254237289)","(3.8, 5.4, 5.114893617021277)","(4.6, 6.4, 6.377777777777778)"
07-01-2023 11:40:49.270187,"(19.0, 32.0, 27.2)","(31.0, 180.0, 150.58823529411765)","(19.0, 29.0, 27.5)","(1.95, 2.26, 2.2571069182389936)","(26.0, 80.0, 70.0)","(26.0, 50.0, 48.285714285714285)","(41.0, 170.0, 135.0)","(12.0, 16.0, 15.694915254237289)","(3.8, 5.2, 4.980701754385965)","(4.6, 6.4, 6.377777777777778)"
07-01-2023 11:40:50.724214,"(19.0, 32.0, 27.2)","(31.0, 180.0, 165.71428571428572)","(19.0, 29.0, 27.5)","(1.95, 2.26, 2.2662801932367147)","(26.0, 80.0, 70.0)","(26.0, 50.0, 48.285714285714285)","(41.0, 170.0, 135.0)","(12.0, 16.0, 15.694915254237289)","(3.8, 5.2, 4.973333333333334)","(4.6, 6.4, 6.377777777777778)"
07-01-2023 11:40:52.388881,"(19.0, 32.0, 27.2)","(31.0, 180.0, 165.71428571428572)","(19.0, 29.0, 27.5)","(1.95, 2.28, 2.266086956521739)","(26.0, 80.0, 70.0)","(26.0, 50.0, 48.285714285714285)","(41.0, 170.0, 135.0)","(12.0, 16.0, 15.694915254237289)","(3.8, 5.2, 5.292)","(4.6, 6.4, 6.378260869565218)"
07-01-2023 11:40:53.943179,"(19.0, 32.0, 26.94736842105263)","(31.0, 180.0, 144.7058823529412)","(19.0, 29.0, 27.285714285714285)","(1.95, 2.28, 2.2736263736263735)","(26.0, 80.0, 70.0)","(26.0, 50.0, 48.0)","(41.0, 170.0, 135.0)","(12.0, 16.0, 15.678571428571429)","(3.8, 5.3, 5.264285714285714)","(4.6, 6.4, 6.36875)"
07-01-2023 11:40:55.604297,"(19.0, 32.0, 26.94736842105263)","(31.0, 180.0, 152.72727272727275)","(19.0, 29.0, 27.285714285714285)","(1.95, 2.28, 2.270857142857143)","(26.0, 80.0, 70.0)","(26.0, 50.0, 48.0)","(41.0, 170.0, 135.0)","(12.0, 16.0, 15.678571428571429)","(3.8, 5.3, 5.14)","(4.6, 6.4, 6.36875)"
07-01-2023 11:40:57.219319,"(19.0, 32.0, 26.94736842105263)","(31.0, 180.0, 128.1818181818182)","(19.0, 29.0, 27.285714285714285)","(1.95, 2.3, 2.202857142857143)","(26.0, 80.0, 70.0)","(26.0, 50.0, 48.0)","(41.0, 170.0, 135.0)","(12.0, 16.0, 15.745283018867925)","(3.8, 5.3, 5.0292134831460675)","(4.6, 6.4, 6.36875)"
07-01-2023 11:40:58.759410,"(19.0, 32.0, 26.94736842105263)","(31.0, 180.0, 128.1818181818182)","(19.0, 29.0, 27.285714285714285)","(1.95, 2.28, 2.202857142857143)","(26.0, 80.0, 70.0)","(26.0, 50.0, 48.0)","(41.0, 170.0, 135.0)","(12.0, 16.0, 16.160377358490567)","(3.8, 5.4, 5.114634146341464)","(4.6, 6.4, 6.36875)"
07-01-2023 11:41:00.193721,"(19.0, 32.0, 26.94736842105263)","(31.0, 180.0, 131.53846153846155)","(19.0, 29.0, 27.285714285714285)","(1.95, 2.28, 2.2453846153846153)","(26.0, 80.0, 70.0)","(26.0, 50.0, 48.0)","(41.0, 170.0, 156.875)","(12.0, 16.5, 15.428571428571429)","(3.8, 5.4, 4.9714285714285715)","(4.6, 6.4, 6.380000000000001)"
07-01-2023 11:41:01.583244,"(19.0, 32.0, 26.94736842105263)","(31.0, 180.0, 131.53846153846155)","(19.0, 29.0, 27.285714285714285)","(1.95, 2.28, 2.221304347826087)","(26.0, 80.0, 69.33333333333333)","(26.0, 50.0, 48.0)","(41.0, 170.0, 156.875)","(12.0, 16.0, 15.428571428571429)","(3.8, 5.4, 5.025)","(4.6, 6.4, 6.355555555555556)"
07-01-2023 11:41:03.040286,"(19.0, 32.0, 26.94736842105263)","(31.0, 180.0, 131.53846153846155)","(19.0, 29.0, 27.285714285714285)","(1.95, 2.28, 2.2127586206896552)","(26.0, 80.0, 69.33333333333333)","(26.0, 50.0, 48.0)","(41.0, 170.0, 156.875)","(12.0, 16.0, 15.375)","(3.8, 5.4, 5.151219512195122)","(4.6, 6.4, 6.355555555555556)"
07-01-2023 11:41:04.477285,"(19.0, 32.0, 26.94736842105263)","(31.0, 180.0, 131.53846153846155)","(19.0, 29.0, 27.285714285714285)","(1.95, 2.28, 2.181739130434783)","(26.0, 80.0, 69.33333333333333)","(26.0, 50.0, 48.0)","(41.0, 170.0, 156.875)","(12.0, 16.5, 15.25)","(3.8, 5.4, 5.151219512195122)","(4.6, 6.4, 6.355555555555556)"
07-01-2023 11:41:05.874636,"(19.0, 32.0, 26.94736842105263)","(31.0, 180.0, 131.53846153846155)","(19.0, 29.0, 27.285714285714285)","(1.95, 2.26, 2.181739130434783)","(26.0, 80.0, 69.33333333333333)","(26.0, 50.0, 48.0)","(41.0, 170.0, 156.875)","(12.0, 16.0, 15.375)","(3.8, 5.4, 5.117647058823529)","(4.6, 6.4, 6.355555555555556)"
07-01-2023 11:41:07.376356,"(19.0, 32.0, 26.94736842105263)","(31.0, 180.0, 131.53846153846155)","(19.0, 29.0, 27.8)","(1.95, 2.26, 2.2042553191489365)","(26.0, 80.0, 69.33333333333333)","(26.0, 50.0, 48.0)","(41.0, 170.0, 156.875)","(12.0, 16.5, 15.5)","(3.8, 5.4, 4.978947368421053)","(4.6, 6.4, 6.36875)"
07-01-2023 11:41:08.910741,"(19.0, 32.0, 27.5)","(31.0, 180.0, 131.53846153846155)","(19.0, 29.0, 26.692307692307693)","(1.95, 2.24, 2.4596003805899143)","(26.0, 80.0, 61.5)","(26.0, 50.0, 48.0)","(41.0, 170.0, 156.875)","(12.0, 17.0, 15.722222222222221)","(3.8, 5.4, 4.99)","(4.6, 6.4, 6.038095238095238)"
07-01-2023 11:41:10.719140,"(19.0, 32.0, 26.4)","(31.0, 180.0, 166.875)","(19.0, 29.0, 26.272727272727273)","(1.95, 2.46, 2.6330526315789475)","(26.0, 75.0, 59.0)","(26.0, 50.0, 46.0)","(41.0, 170.0, 155.0)","(12.0, 16.0, 15.035714285714285)","(3.8, 5.1, 5.036363636363636)","(4.6, 6.4, 5.765384615384615)"
07-01-2023 11:41:12.801855,"(19.0, 30.0, 35.16666666666667)","(31.0, 180.0, 114.0)","(19.0, 29.0, 37.0)","(1.95, 3.3, 3.1133333333333333)","(26.0, 80.0, 59.0)","(26.0, 55.0, 38.0)","(41.0, 99999, 9728.867567567568)","(12.0, 25.0, 17.799999999999997)","(3.8, 8.4, 7.614285714285714)","(4.6, 7.2, 6.648)"
07-01-2023 11:41:14.658578,"(19.0, 46.0, 21.833333333333336)","(31.0, 200.0, 114.0)","(19.0, 40.0, 37.0)","(1.95, 3.3, 2.418947368421053)","(26.0, 80.0, 59.0)","(26.0, 55.0, 32.333333333333336)","(41.0, 99999, 136.66666666666669)","(12.0, 25.0, 20.04)","(3.8, 8.4, 4.1)","(4.6, 6.2, 5.066666666666666)"
07-01-2023 11:41:16.578750,"(19.0, 26.0, 21.833333333333336)","(31.0, 200.0, 114.0)","(19.0, 40.0, 35.78125)","(1.95, 2.68, 2.312)","(26.0, 80.0, 59.0)","(26.0, 55.0, 32.333333333333336)","(41.0, 200.0, 403.3333333333333)","(12.0, 23.0, 17.799999999999997)","(3.8, 5.0, 5.4)","(4.6, 6.2, 3.4444444444444446)"
