,Keayang Shakenbake,Pennies Following,Keilah Nz,Royal Cadence,Chemical Reactor,Moneymakinmonkey,Mariahs Shadow
595,"[datetime.datetime(2022, 11, 28, 13, 17, 46, 261820), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 13, 17, 46, 261820), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 13, 17, 46, 261820), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 17, 46, 261820), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 13, 17, 46, 261820), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 13, 17, 46, 261820), 1.7, 2.56]","[datetime.datetime(2022, 11, 28, 13, 17, 46, 261820), 21.0, 50.0]"
596,"[datetime.datetime(2022, 11, 28, 13, 17, 47, 431138), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 13, 17, 47, 431138), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 13, 17, 47, 431138), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 17, 47, 431138), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 13, 17, 47, 431138), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 13, 17, 47, 431138), 1.7, 2.56]","[datetime.datetime(2022, 11, 28, 13, 17, 47, 431138), 21.0, 50.0]"
597,"[datetime.datetime(2022, 11, 28, 13, 17, 48, 596503), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 13, 17, 48, 596503), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 13, 17, 48, 596503), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 17, 48, 596503), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 13, 17, 48, 596503), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 13, 17, 48, 596503), 1.7, 2.56]","[datetime.datetime(2022, 11, 28, 13, 17, 48, 596503), 21.0, 50.0]"
598,"[datetime.datetime(2022, 11, 28, 13, 17, 49, 765513), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 13, 17, 49, 765513), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 13, 17, 49, 765513), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 17, 49, 765513), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 13, 17, 49, 765513), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 13, 17, 49, 765513), 1.7, 2.56]","[datetime.datetime(2022, 11, 28, 13, 17, 49, 765513), 21.0, 50.0]"
599,"[datetime.datetime(2022, 11, 28, 13, 17, 50, 930803), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 13, 17, 50, 930803), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 13, 17, 50, 930803), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 17, 50, 930803), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 13, 17, 50, 930803), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 13, 17, 50, 930803), 1.7, 2.56]","[datetime.datetime(2022, 11, 28, 13, 17, 50, 930803), 21.0, 50.0]"
600,"[datetime.datetime(2022, 11, 28, 13, 17, 52, 109241), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 13, 17, 52, 109241), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 13, 17, 52, 109241), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 17, 52, 109241), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 13, 17, 52, 109241), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 13, 17, 52, 109241), 1.7, 2.56]","[datetime.datetime(2022, 11, 28, 13, 17, 52, 109241), 21.0, 50.0]"
601,"[datetime.datetime(2022, 11, 28, 13, 17, 53, 282999), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 13, 17, 53, 282999), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 13, 17, 53, 282999), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 17, 53, 282999), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 13, 17, 53, 282999), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 13, 17, 53, 282999), 1.7, 2.56]","[datetime.datetime(2022, 11, 28, 13, 17, 53, 282999), 21.0, 50.0]"
602,"[datetime.datetime(2022, 11, 28, 13, 17, 54, 444139), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 13, 17, 54, 444139), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 13, 17, 54, 444139), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 17, 54, 444139), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 13, 17, 54, 444139), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 13, 17, 54, 444139), 1.7, 2.56]","[datetime.datetime(2022, 11, 28, 13, 17, 54, 444139), 21.0, 50.0]"
603,"[datetime.datetime(2022, 11, 28, 13, 17, 55, 607473), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 13, 17, 55, 607473), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 13, 17, 55, 607473), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 17, 55, 607473), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 13, 17, 55, 607473), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 13, 17, 55, 607473), 1.7, 2.56]","[datetime.datetime(2022, 11, 28, 13, 17, 55, 607473), 21.0, 50.0]"
604,"[datetime.datetime(2022, 11, 28, 13, 17, 56, 775680), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 13, 17, 56, 775680), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 13, 17, 56, 775680), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 17, 56, 775680), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 13, 17, 56, 775680), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 13, 17, 56, 775680), 1.7, 2.56]","[datetime.datetime(2022, 11, 28, 13, 17, 56, 775680), 21.0, 50.0]"
605,"[datetime.datetime(2022, 11, 28, 13, 17, 57, 938615), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 13, 17, 57, 938615), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 13, 17, 57, 938615), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 17, 57, 938615), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 13, 17, 57, 938615), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 13, 17, 57, 938615), 1.7, 2.56]","[datetime.datetime(2022, 11, 28, 13, 17, 57, 938615), 21.0, 50.0]"
606,"[datetime.datetime(2022, 11, 28, 13, 17, 59, 103717), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 13, 17, 59, 103717), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 13, 17, 59, 103717), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 17, 59, 103717), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 13, 17, 59, 103717), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 13, 17, 59, 103717), 1.7, 2.56]","[datetime.datetime(2022, 11, 28, 13, 17, 59, 103717), 21.0, 50.0]"
607,"[datetime.datetime(2022, 11, 28, 13, 18, 0, 278139), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 13, 18, 0, 278139), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 13, 18, 0, 278139), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 18, 0, 278139), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 13, 18, 0, 278139), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 13, 18, 0, 278139), 1.7, 2.56]","[datetime.datetime(2022, 11, 28, 13, 18, 0, 278139), 21.0, 50.0]"
608,"[datetime.datetime(2022, 11, 28, 13, 18, 1, 437292), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 13, 18, 1, 437292), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 13, 18, 1, 437292), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 18, 1, 437292), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 13, 18, 1, 437292), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 13, 18, 1, 437292), 1.7, 2.56]","[datetime.datetime(2022, 11, 28, 13, 18, 1, 437292), 21.0, 50.0]"
609,"[datetime.datetime(2022, 11, 28, 13, 18, 2, 603145), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 13, 18, 2, 603145), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 13, 18, 2, 603145), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 18, 2, 603145), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 13, 18, 2, 603145), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 13, 18, 2, 603145), 1.7, 2.56]","[datetime.datetime(2022, 11, 28, 13, 18, 2, 603145), 21.0, 50.0]"
610,"[datetime.datetime(2022, 11, 28, 13, 18, 3, 770405), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 13, 18, 3, 770405), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 13, 18, 3, 770405), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 18, 3, 770405), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 13, 18, 3, 770405), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 13, 18, 3, 770405), 1.7, 2.56]","[datetime.datetime(2022, 11, 28, 13, 18, 3, 770405), 21.0, 50.0]"
611,"[datetime.datetime(2022, 11, 28, 13, 18, 4, 935937), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 13, 18, 4, 935937), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 13, 18, 4, 935937), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 18, 4, 935937), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 13, 18, 4, 935937), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 13, 18, 4, 935937), 1.7, 2.56]","[datetime.datetime(2022, 11, 28, 13, 18, 4, 935937), 21.0, 50.0]"
612,"[datetime.datetime(2022, 11, 28, 13, 18, 6, 98802), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 13, 18, 6, 98802), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 13, 18, 6, 98802), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 18, 6, 98802), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 13, 18, 6, 98802), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 13, 18, 6, 98802), 1.7, 2.56]","[datetime.datetime(2022, 11, 28, 13, 18, 6, 98802), 21.0, 50.0]"
613,"[datetime.datetime(2022, 11, 28, 13, 18, 7, 261536), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 13, 18, 7, 261536), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 13, 18, 7, 261536), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 18, 7, 261536), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 13, 18, 7, 261536), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 13, 18, 7, 261536), 1.7, 2.56]","[datetime.datetime(2022, 11, 28, 13, 18, 7, 261536), 21.0, 50.0]"
614,"[datetime.datetime(2022, 11, 28, 13, 18, 8, 431504), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 13, 18, 8, 431504), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 13, 18, 8, 431504), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 18, 8, 431504), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 13, 18, 8, 431504), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 13, 18, 8, 431504), 1.7, 2.56]","[datetime.datetime(2022, 11, 28, 13, 18, 8, 431504), 21.0, 50.0]"
615,"[datetime.datetime(2022, 11, 28, 13, 18, 9, 594584), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 13, 18, 9, 594584), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 13, 18, 9, 594584), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 18, 9, 594584), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 13, 18, 9, 594584), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 13, 18, 9, 594584), 1.7, 2.56]","[datetime.datetime(2022, 11, 28, 13, 18, 9, 594584), 21.0, 50.0]"
616,"[datetime.datetime(2022, 11, 28, 13, 18, 10, 760473), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 13, 18, 10, 760473), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 13, 18, 10, 760473), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 18, 10, 760473), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 13, 18, 10, 760473), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 13, 18, 10, 760473), 1.7, 2.56]","[datetime.datetime(2022, 11, 28, 13, 18, 10, 760473), 21.0, 50.0]"
617,"[datetime.datetime(2022, 11, 28, 13, 18, 11, 919702), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 13, 18, 11, 919702), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 13, 18, 11, 919702), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 18, 11, 919702), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 13, 18, 11, 919702), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 13, 18, 11, 919702), 1.7, 2.56]","[datetime.datetime(2022, 11, 28, 13, 18, 11, 919702), 21.0, 50.0]"
618,"[datetime.datetime(2022, 11, 28, 13, 18, 13, 87082), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 13, 18, 13, 87082), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 13, 18, 13, 87082), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 18, 13, 87082), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 13, 18, 13, 87082), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 13, 18, 13, 87082), 1.7, 2.56]","[datetime.datetime(2022, 11, 28, 13, 18, 13, 87082), 21.0, 50.0]"
619,"[datetime.datetime(2022, 11, 28, 13, 18, 14, 261197), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 13, 18, 14, 261197), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 13, 18, 14, 261197), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 18, 14, 261197), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 13, 18, 14, 261197), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 13, 18, 14, 261197), 1.7, 2.56]","[datetime.datetime(2022, 11, 28, 13, 18, 14, 261197), 21.0, 50.0]"
620,"[datetime.datetime(2022, 11, 28, 13, 18, 15, 429928), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 13, 18, 15, 429928), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 13, 18, 15, 429928), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 18, 15, 429928), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 13, 18, 15, 429928), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 13, 18, 15, 429928), 1.7, 2.56]","[datetime.datetime(2022, 11, 28, 13, 18, 15, 429928), 21.0, 50.0]"
621,"[datetime.datetime(2022, 11, 28, 13, 18, 16, 598668), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 13, 18, 16, 598668), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 13, 18, 16, 598668), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 18, 16, 598668), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 13, 18, 16, 598668), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 13, 18, 16, 598668), 1.7, 2.56]","[datetime.datetime(2022, 11, 28, 13, 18, 16, 598668), 21.0, 50.0]"
622,"[datetime.datetime(2022, 11, 28, 13, 18, 17, 763864), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 13, 18, 17, 763864), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 13, 18, 17, 763864), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 18, 17, 763864), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 13, 18, 17, 763864), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 13, 18, 17, 763864), 1.7, 2.56]","[datetime.datetime(2022, 11, 28, 13, 18, 17, 763864), 21.0, 50.0]"
623,"[datetime.datetime(2022, 11, 28, 13, 18, 18, 931849), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 13, 18, 18, 931849), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 13, 18, 18, 931849), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 18, 18, 931849), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 13, 18, 18, 931849), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 13, 18, 18, 931849), 1.7, 2.56]","[datetime.datetime(2022, 11, 28, 13, 18, 18, 931849), 21.0, 50.0]"
624,"[datetime.datetime(2022, 11, 28, 13, 18, 20, 109776), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 13, 18, 20, 109776), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 13, 18, 20, 109776), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 18, 20, 109776), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 13, 18, 20, 109776), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 13, 18, 20, 109776), 1.7, 2.56]","[datetime.datetime(2022, 11, 28, 13, 18, 20, 109776), 21.0, 50.0]"
625,"[datetime.datetime(2022, 11, 28, 13, 18, 21, 292601), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 13, 18, 21, 292601), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 13, 18, 21, 292601), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 18, 21, 292601), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 13, 18, 21, 292601), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 13, 18, 21, 292601), 1.7, 2.56]","[datetime.datetime(2022, 11, 28, 13, 18, 21, 292601), 21.0, 50.0]"
626,"[datetime.datetime(2022, 11, 28, 13, 18, 22, 458410), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 13, 18, 22, 458410), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 13, 18, 22, 458410), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 18, 22, 458410), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 13, 18, 22, 458410), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 13, 18, 22, 458410), 1.7, 2.56]","[datetime.datetime(2022, 11, 28, 13, 18, 22, 458410), 21.0, 50.0]"
627,"[datetime.datetime(2022, 11, 28, 13, 18, 23, 633349), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 13, 18, 23, 633349), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 13, 18, 23, 633349), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 18, 23, 633349), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 13, 18, 23, 633349), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 13, 18, 23, 633349), 1.7, 2.56]","[datetime.datetime(2022, 11, 28, 13, 18, 23, 633349), 21.0, 50.0]"
628,"[datetime.datetime(2022, 11, 28, 13, 18, 24, 806435), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 13, 18, 24, 806435), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 13, 18, 24, 806435), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 18, 24, 806435), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 13, 18, 24, 806435), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 13, 18, 24, 806435), 1.7, 2.56]","[datetime.datetime(2022, 11, 28, 13, 18, 24, 806435), 21.0, 50.0]"
629,"[datetime.datetime(2022, 11, 28, 13, 18, 25, 980874), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 13, 18, 25, 980874), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 13, 18, 25, 980874), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 18, 25, 980874), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 13, 18, 25, 980874), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 13, 18, 25, 980874), 1.7, 2.56]","[datetime.datetime(2022, 11, 28, 13, 18, 25, 980874), 21.0, 50.0]"
630,"[datetime.datetime(2022, 11, 28, 13, 18, 27, 146528), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 13, 18, 27, 146528), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 13, 18, 27, 146528), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 18, 27, 146528), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 13, 18, 27, 146528), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 13, 18, 27, 146528), 1.7, 2.56]","[datetime.datetime(2022, 11, 28, 13, 18, 27, 146528), 21.0, 50.0]"
631,"[datetime.datetime(2022, 11, 28, 13, 18, 28, 310505), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 13, 18, 28, 310505), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 13, 18, 28, 310505), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 18, 28, 310505), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 13, 18, 28, 310505), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 13, 18, 28, 310505), 1.7, 2.56]","[datetime.datetime(2022, 11, 28, 13, 18, 28, 310505), 21.0, 50.0]"
632,"[datetime.datetime(2022, 11, 28, 13, 18, 29, 479188), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 13, 18, 29, 479188), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 13, 18, 29, 479188), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 18, 29, 479188), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 13, 18, 29, 479188), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 13, 18, 29, 479188), 1.7, 2.56]","[datetime.datetime(2022, 11, 28, 13, 18, 29, 479188), 21.0, 50.0]"
633,"[datetime.datetime(2022, 11, 28, 13, 18, 30, 648965), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 13, 18, 30, 648965), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 13, 18, 30, 648965), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 18, 30, 648965), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 13, 18, 30, 648965), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 13, 18, 30, 648965), 1.7, 2.56]","[datetime.datetime(2022, 11, 28, 13, 18, 30, 648965), 21.0, 50.0]"
634,"[datetime.datetime(2022, 11, 28, 13, 18, 31, 814675), 101.0, 380.0]","[datetime.datetime(2022, 11, 28, 13, 18, 31, 814675), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 13, 18, 31, 814675), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 18, 31, 814675), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 13, 18, 31, 814675), 7.0, 11.5]","[datetime.datetime(2022, 11, 28, 13, 18, 31, 814675), 1.7, 2.58]","[datetime.datetime(2022, 11, 28, 13, 18, 31, 814675), 21.0, 48.0]"
635,"[datetime.datetime(2022, 11, 28, 13, 18, 32, 982180), 101.0, 380.0]","[datetime.datetime(2022, 11, 28, 13, 18, 32, 982180), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 13, 18, 32, 982180), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 18, 32, 982180), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 13, 18, 32, 982180), 7.0, 11.5]","[datetime.datetime(2022, 11, 28, 13, 18, 32, 982180), 1.7, 2.58]","[datetime.datetime(2022, 11, 28, 13, 18, 32, 982180), 21.0, 48.0]"
636,"[datetime.datetime(2022, 11, 28, 13, 18, 34, 143182), 101.0, 380.0]","[datetime.datetime(2022, 11, 28, 13, 18, 34, 143182), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 13, 18, 34, 143182), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 18, 34, 143182), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 13, 18, 34, 143182), 7.0, 11.5]","[datetime.datetime(2022, 11, 28, 13, 18, 34, 143182), 1.7, 2.58]","[datetime.datetime(2022, 11, 28, 13, 18, 34, 143182), 21.0, 48.0]"
637,"[datetime.datetime(2022, 11, 28, 13, 18, 35, 311688), 101.0, 380.0]","[datetime.datetime(2022, 11, 28, 13, 18, 35, 311688), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 13, 18, 35, 311688), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 18, 35, 311688), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 13, 18, 35, 311688), 7.0, 11.5]","[datetime.datetime(2022, 11, 28, 13, 18, 35, 311688), 1.7, 2.58]","[datetime.datetime(2022, 11, 28, 13, 18, 35, 311688), 21.0, 48.0]"
638,"[datetime.datetime(2022, 11, 28, 13, 18, 36, 482430), 101.0, 380.0]","[datetime.datetime(2022, 11, 28, 13, 18, 36, 482430), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 13, 18, 36, 482430), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 18, 36, 482430), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 13, 18, 36, 482430), 7.0, 11.5]","[datetime.datetime(2022, 11, 28, 13, 18, 36, 482430), 1.7, 2.58]","[datetime.datetime(2022, 11, 28, 13, 18, 36, 482430), 21.0, 48.0]"
639,"[datetime.datetime(2022, 11, 28, 13, 18, 37, 648658), 101.0, 380.0]","[datetime.datetime(2022, 11, 28, 13, 18, 37, 648658), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 13, 18, 37, 648658), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 18, 37, 648658), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 13, 18, 37, 648658), 7.0, 11.5]","[datetime.datetime(2022, 11, 28, 13, 18, 37, 648658), 1.7, 2.58]","[datetime.datetime(2022, 11, 28, 13, 18, 37, 648658), 21.0, 48.0]"
640,"[datetime.datetime(2022, 11, 28, 13, 18, 38, 825044), 101.0, 380.0]","[datetime.datetime(2022, 11, 28, 13, 18, 38, 825044), 21.0, 48.0]","[datetime.datetime(2022, 11, 28, 13, 18, 38, 825044), 3.6, 99999]","[datetime.datetime(2022, 11, 28, 13, 18, 38, 825044), 5.0, 8.4]","[datetime.datetime(2022, 11, 28, 13, 18, 38, 825044), 7.0, 11.5]","[datetime.datetime(2022, 11, 28, 13, 18, 38, 825044), 1.7, 2.58]","[datetime.datetime(2022, 11, 28, 13, 18, 38, 825044), 21.0, 48.0]"
