,Sabreur Nz,Animal,Mr Kiwi Nz,Secret Operation,Bee Gees Bandit,Clarenden Envoy
580,"[datetime.datetime(2022, 11, 28, 13, 54, 38, 821081), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 54, 38, 821081), 2.2, 2.98]","[datetime.datetime(2022, 11, 28, 13, 54, 38, 821081), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 54, 38, 821081), 2.6, 4.0]","[datetime.datetime(2022, 11, 28, 13, 54, 38, 821081), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 13, 54, 38, 821081), 3.4, 5.5]"
581,"[datetime.datetime(2022, 11, 28, 13, 54, 39, 959619), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 54, 39, 959619), 2.2, 2.98]","[datetime.datetime(2022, 11, 28, 13, 54, 39, 959619), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 54, 39, 959619), 2.6, 4.0]","[datetime.datetime(2022, 11, 28, 13, 54, 39, 959619), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 13, 54, 39, 959619), 3.4, 5.5]"
582,"[datetime.datetime(2022, 11, 28, 13, 54, 41, 104282), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 54, 41, 104282), 2.2, 2.98]","[datetime.datetime(2022, 11, 28, 13, 54, 41, 104282), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 54, 41, 104282), 2.6, 4.0]","[datetime.datetime(2022, 11, 28, 13, 54, 41, 104282), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 13, 54, 41, 104282), 3.4, 5.5]"
583,"[datetime.datetime(2022, 11, 28, 13, 54, 42, 249250), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 54, 42, 249250), 2.2, 2.98]","[datetime.datetime(2022, 11, 28, 13, 54, 42, 249250), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 54, 42, 249250), 2.6, 4.0]","[datetime.datetime(2022, 11, 28, 13, 54, 42, 249250), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 13, 54, 42, 249250), 3.4, 5.5]"
584,"[datetime.datetime(2022, 11, 28, 13, 54, 43, 390393), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 54, 43, 390393), 2.2, 2.98]","[datetime.datetime(2022, 11, 28, 13, 54, 43, 390393), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 54, 43, 390393), 2.6, 4.0]","[datetime.datetime(2022, 11, 28, 13, 54, 43, 390393), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 13, 54, 43, 390393), 3.4, 5.5]"
585,"[datetime.datetime(2022, 11, 28, 13, 54, 44, 541856), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 54, 44, 541856), 2.2, 2.98]","[datetime.datetime(2022, 11, 28, 13, 54, 44, 541856), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 54, 44, 541856), 2.6, 4.0]","[datetime.datetime(2022, 11, 28, 13, 54, 44, 541856), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 13, 54, 44, 541856), 3.4, 5.5]"
586,"[datetime.datetime(2022, 11, 28, 13, 54, 45, 690376), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 54, 45, 690376), 2.2, 2.98]","[datetime.datetime(2022, 11, 28, 13, 54, 45, 690376), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 54, 45, 690376), 2.6, 4.0]","[datetime.datetime(2022, 11, 28, 13, 54, 45, 690376), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 13, 54, 45, 690376), 3.4, 5.5]"
587,"[datetime.datetime(2022, 11, 28, 13, 54, 46, 825970), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 54, 46, 825970), 2.2, 2.98]","[datetime.datetime(2022, 11, 28, 13, 54, 46, 825970), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 54, 46, 825970), 2.6, 4.0]","[datetime.datetime(2022, 11, 28, 13, 54, 46, 825970), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 13, 54, 46, 825970), 3.4, 5.5]"
588,"[datetime.datetime(2022, 11, 28, 13, 54, 47, 965631), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 54, 47, 965631), 2.2, 2.98]","[datetime.datetime(2022, 11, 28, 13, 54, 47, 965631), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 54, 47, 965631), 2.6, 4.0]","[datetime.datetime(2022, 11, 28, 13, 54, 47, 965631), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 13, 54, 47, 965631), 3.4, 5.5]"
589,"[datetime.datetime(2022, 11, 28, 13, 54, 49, 105159), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 54, 49, 105159), 2.2, 2.98]","[datetime.datetime(2022, 11, 28, 13, 54, 49, 105159), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 54, 49, 105159), 2.6, 4.0]","[datetime.datetime(2022, 11, 28, 13, 54, 49, 105159), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 13, 54, 49, 105159), 3.4, 5.5]"
590,"[datetime.datetime(2022, 11, 28, 13, 54, 50, 239251), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 54, 50, 239251), 2.2, 2.98]","[datetime.datetime(2022, 11, 28, 13, 54, 50, 239251), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 54, 50, 239251), 2.6, 4.0]","[datetime.datetime(2022, 11, 28, 13, 54, 50, 239251), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 13, 54, 50, 239251), 3.4, 5.5]"
591,"[datetime.datetime(2022, 11, 28, 13, 54, 51, 377994), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 54, 51, 377994), 2.2, 2.98]","[datetime.datetime(2022, 11, 28, 13, 54, 51, 377994), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 54, 51, 377994), 2.6, 4.0]","[datetime.datetime(2022, 11, 28, 13, 54, 51, 377994), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 13, 54, 51, 377994), 3.4, 5.5]"
592,"[datetime.datetime(2022, 11, 28, 13, 54, 52, 521967), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 54, 52, 521967), 2.2, 2.98]","[datetime.datetime(2022, 11, 28, 13, 54, 52, 521967), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 54, 52, 521967), 2.6, 4.0]","[datetime.datetime(2022, 11, 28, 13, 54, 52, 521967), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 13, 54, 52, 521967), 3.4, 5.5]"
593,"[datetime.datetime(2022, 11, 28, 13, 54, 53, 659073), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 54, 53, 659073), 2.2, 2.98]","[datetime.datetime(2022, 11, 28, 13, 54, 53, 659073), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 54, 53, 659073), 2.6, 4.0]","[datetime.datetime(2022, 11, 28, 13, 54, 53, 659073), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 13, 54, 53, 659073), 3.4, 5.5]"
594,"[datetime.datetime(2022, 11, 28, 13, 54, 54, 820282), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 54, 54, 820282), 2.2, 2.98]","[datetime.datetime(2022, 11, 28, 13, 54, 54, 820282), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 54, 54, 820282), 2.6, 4.0]","[datetime.datetime(2022, 11, 28, 13, 54, 54, 820282), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 13, 54, 54, 820282), 3.4, 5.5]"
595,"[datetime.datetime(2022, 11, 28, 13, 54, 55, 957915), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 54, 55, 957915), 2.2, 2.98]","[datetime.datetime(2022, 11, 28, 13, 54, 55, 957915), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 54, 55, 957915), 2.6, 4.0]","[datetime.datetime(2022, 11, 28, 13, 54, 55, 957915), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 13, 54, 55, 957915), 3.4, 5.5]"
596,"[datetime.datetime(2022, 11, 28, 13, 54, 57, 95305), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 54, 57, 95305), 2.2, 2.98]","[datetime.datetime(2022, 11, 28, 13, 54, 57, 95305), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 54, 57, 95305), 2.6, 4.0]","[datetime.datetime(2022, 11, 28, 13, 54, 57, 95305), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 13, 54, 57, 95305), 3.4, 5.5]"
597,"[datetime.datetime(2022, 11, 28, 13, 54, 58, 231669), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 54, 58, 231669), 2.2, 2.98]","[datetime.datetime(2022, 11, 28, 13, 54, 58, 231669), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 54, 58, 231669), 2.6, 4.0]","[datetime.datetime(2022, 11, 28, 13, 54, 58, 231669), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 13, 54, 58, 231669), 3.4, 5.5]"
598,"[datetime.datetime(2022, 11, 28, 13, 54, 59, 366529), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 54, 59, 366529), 2.2, 2.98]","[datetime.datetime(2022, 11, 28, 13, 54, 59, 366529), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 54, 59, 366529), 2.6, 4.0]","[datetime.datetime(2022, 11, 28, 13, 54, 59, 366529), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 13, 54, 59, 366529), 3.4, 5.5]"
599,"[datetime.datetime(2022, 11, 28, 13, 55, 0, 503856), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 55, 0, 503856), 2.2, 2.98]","[datetime.datetime(2022, 11, 28, 13, 55, 0, 503856), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 55, 0, 503856), 2.6, 4.0]","[datetime.datetime(2022, 11, 28, 13, 55, 0, 503856), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 13, 55, 0, 503856), 3.4, 5.5]"
600,"[datetime.datetime(2022, 11, 28, 13, 55, 1, 643621), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 55, 1, 643621), 2.2, 2.98]","[datetime.datetime(2022, 11, 28, 13, 55, 1, 643621), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 55, 1, 643621), 2.6, 4.0]","[datetime.datetime(2022, 11, 28, 13, 55, 1, 643621), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 13, 55, 1, 643621), 3.4, 5.5]"
601,"[datetime.datetime(2022, 11, 28, 13, 55, 2, 782006), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 55, 2, 782006), 2.2, 2.98]","[datetime.datetime(2022, 11, 28, 13, 55, 2, 782006), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 55, 2, 782006), 2.6, 4.0]","[datetime.datetime(2022, 11, 28, 13, 55, 2, 782006), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 13, 55, 2, 782006), 3.4, 5.5]"
602,"[datetime.datetime(2022, 11, 28, 13, 55, 3, 920755), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 55, 3, 920755), 2.2, 2.98]","[datetime.datetime(2022, 11, 28, 13, 55, 3, 920755), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 55, 3, 920755), 2.6, 4.0]","[datetime.datetime(2022, 11, 28, 13, 55, 3, 920755), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 13, 55, 3, 920755), 3.4, 5.5]"
603,"[datetime.datetime(2022, 11, 28, 13, 55, 5, 62578), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 55, 5, 62578), 2.2, 2.98]","[datetime.datetime(2022, 11, 28, 13, 55, 5, 62578), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 55, 5, 62578), 2.6, 4.0]","[datetime.datetime(2022, 11, 28, 13, 55, 5, 62578), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 13, 55, 5, 62578), 3.4, 5.5]"
604,"[datetime.datetime(2022, 11, 28, 13, 55, 6, 200684), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 55, 6, 200684), 2.2, 2.98]","[datetime.datetime(2022, 11, 28, 13, 55, 6, 200684), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 55, 6, 200684), 2.6, 4.0]","[datetime.datetime(2022, 11, 28, 13, 55, 6, 200684), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 13, 55, 6, 200684), 3.4, 5.5]"
605,"[datetime.datetime(2022, 11, 28, 13, 55, 7, 345015), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 55, 7, 345015), 2.2, 2.98]","[datetime.datetime(2022, 11, 28, 13, 55, 7, 345015), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 55, 7, 345015), 2.6, 4.0]","[datetime.datetime(2022, 11, 28, 13, 55, 7, 345015), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 13, 55, 7, 345015), 3.4, 5.5]"
606,"[datetime.datetime(2022, 11, 28, 13, 55, 8, 493185), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 55, 8, 493185), 2.2, 2.98]","[datetime.datetime(2022, 11, 28, 13, 55, 8, 493185), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 55, 8, 493185), 2.6, 4.0]","[datetime.datetime(2022, 11, 28, 13, 55, 8, 493185), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 13, 55, 8, 493185), 3.4, 5.5]"
607,"[datetime.datetime(2022, 11, 28, 13, 55, 9, 637468), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 55, 9, 637468), 2.2, 2.98]","[datetime.datetime(2022, 11, 28, 13, 55, 9, 637468), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 55, 9, 637468), 2.6, 4.0]","[datetime.datetime(2022, 11, 28, 13, 55, 9, 637468), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 13, 55, 9, 637468), 3.4, 5.5]"
608,"[datetime.datetime(2022, 11, 28, 13, 55, 10, 792057), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 55, 10, 792057), 2.2, 2.98]","[datetime.datetime(2022, 11, 28, 13, 55, 10, 792057), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 55, 10, 792057), 2.6, 4.0]","[datetime.datetime(2022, 11, 28, 13, 55, 10, 792057), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 13, 55, 10, 792057), 3.4, 5.5]"
609,"[datetime.datetime(2022, 11, 28, 13, 55, 11, 934367), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 55, 11, 934367), 2.2, 2.98]","[datetime.datetime(2022, 11, 28, 13, 55, 11, 934367), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 55, 11, 934367), 2.6, 4.0]","[datetime.datetime(2022, 11, 28, 13, 55, 11, 934367), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 13, 55, 11, 934367), 3.4, 5.5]"
610,"[datetime.datetime(2022, 11, 28, 13, 55, 13, 73517), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 55, 13, 73517), 2.2, 2.98]","[datetime.datetime(2022, 11, 28, 13, 55, 13, 73517), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 55, 13, 73517), 2.6, 4.0]","[datetime.datetime(2022, 11, 28, 13, 55, 13, 73517), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 13, 55, 13, 73517), 3.4, 5.5]"
611,"[datetime.datetime(2022, 11, 28, 13, 55, 14, 215441), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 55, 14, 215441), 2.2, 2.98]","[datetime.datetime(2022, 11, 28, 13, 55, 14, 215441), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 55, 14, 215441), 2.6, 4.0]","[datetime.datetime(2022, 11, 28, 13, 55, 14, 215441), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 13, 55, 14, 215441), 3.4, 5.5]"
612,"[datetime.datetime(2022, 11, 28, 13, 55, 15, 358887), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 55, 15, 358887), 2.2, 2.98]","[datetime.datetime(2022, 11, 28, 13, 55, 15, 358887), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 55, 15, 358887), 2.6, 4.0]","[datetime.datetime(2022, 11, 28, 13, 55, 15, 358887), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 13, 55, 15, 358887), 3.4, 5.5]"
613,"[datetime.datetime(2022, 11, 28, 13, 55, 16, 496013), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 55, 16, 496013), 2.2, 2.98]","[datetime.datetime(2022, 11, 28, 13, 55, 16, 496013), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 55, 16, 496013), 2.6, 4.0]","[datetime.datetime(2022, 11, 28, 13, 55, 16, 496013), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 13, 55, 16, 496013), 3.4, 5.5]"
614,"[datetime.datetime(2022, 11, 28, 13, 55, 17, 635502), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 55, 17, 635502), 2.2, 2.98]","[datetime.datetime(2022, 11, 28, 13, 55, 17, 635502), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 55, 17, 635502), 2.6, 4.0]","[datetime.datetime(2022, 11, 28, 13, 55, 17, 635502), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 13, 55, 17, 635502), 3.4, 5.5]"
615,"[datetime.datetime(2022, 11, 28, 13, 55, 18, 769894), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 55, 18, 769894), 2.2, 2.98]","[datetime.datetime(2022, 11, 28, 13, 55, 18, 769894), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 55, 18, 769894), 2.6, 4.0]","[datetime.datetime(2022, 11, 28, 13, 55, 18, 769894), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 13, 55, 18, 769894), 3.4, 5.5]"
616,"[datetime.datetime(2022, 11, 28, 13, 55, 19, 906187), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 55, 19, 906187), 2.2, 2.98]","[datetime.datetime(2022, 11, 28, 13, 55, 19, 906187), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 55, 19, 906187), 2.6, 4.0]","[datetime.datetime(2022, 11, 28, 13, 55, 19, 906187), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 13, 55, 19, 906187), 3.4, 5.5]"
617,"[datetime.datetime(2022, 11, 28, 13, 55, 21, 45531), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 55, 21, 45531), 2.2, 2.98]","[datetime.datetime(2022, 11, 28, 13, 55, 21, 45531), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 55, 21, 45531), 2.6, 4.0]","[datetime.datetime(2022, 11, 28, 13, 55, 21, 45531), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 13, 55, 21, 45531), 3.4, 5.5]"
618,"[datetime.datetime(2022, 11, 28, 13, 55, 22, 179580), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 55, 22, 179580), 2.2, 2.98]","[datetime.datetime(2022, 11, 28, 13, 55, 22, 179580), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 55, 22, 179580), 2.6, 4.0]","[datetime.datetime(2022, 11, 28, 13, 55, 22, 179580), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 13, 55, 22, 179580), 3.4, 5.5]"
619,"[datetime.datetime(2022, 11, 28, 13, 55, 23, 319175), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 55, 23, 319175), 2.2, 2.98]","[datetime.datetime(2022, 11, 28, 13, 55, 23, 319175), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 55, 23, 319175), 2.6, 4.0]","[datetime.datetime(2022, 11, 28, 13, 55, 23, 319175), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 13, 55, 23, 319175), 3.4, 5.5]"
620,"[datetime.datetime(2022, 11, 28, 13, 55, 24, 466104), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 55, 24, 466104), 2.2, 2.98]","[datetime.datetime(2022, 11, 28, 13, 55, 24, 466104), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 55, 24, 466104), 2.6, 4.0]","[datetime.datetime(2022, 11, 28, 13, 55, 24, 466104), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 13, 55, 24, 466104), 3.4, 5.5]"
621,"[datetime.datetime(2022, 11, 28, 13, 55, 25, 605799), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 55, 25, 605799), 2.2, 2.98]","[datetime.datetime(2022, 11, 28, 13, 55, 25, 605799), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 55, 25, 605799), 2.6, 4.0]","[datetime.datetime(2022, 11, 28, 13, 55, 25, 605799), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 13, 55, 25, 605799), 3.4, 5.5]"
622,"[datetime.datetime(2022, 11, 28, 13, 55, 26, 749723), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 55, 26, 749723), 2.2, 2.98]","[datetime.datetime(2022, 11, 28, 13, 55, 26, 749723), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 55, 26, 749723), 2.6, 4.0]","[datetime.datetime(2022, 11, 28, 13, 55, 26, 749723), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 13, 55, 26, 749723), 3.4, 5.5]"
623,"[datetime.datetime(2022, 11, 28, 13, 55, 27, 893347), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 55, 27, 893347), 2.2, 2.98]","[datetime.datetime(2022, 11, 28, 13, 55, 27, 893347), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 55, 27, 893347), 2.6, 4.0]","[datetime.datetime(2022, 11, 28, 13, 55, 27, 893347), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 13, 55, 27, 893347), 3.4, 5.5]"
624,"[datetime.datetime(2022, 11, 28, 13, 55, 29, 89968), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 55, 29, 89968), 2.2, 2.98]","[datetime.datetime(2022, 11, 28, 13, 55, 29, 89968), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 55, 29, 89968), 2.6, 4.0]","[datetime.datetime(2022, 11, 28, 13, 55, 29, 89968), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 13, 55, 29, 89968), 3.4, 5.5]"
625,"[datetime.datetime(2022, 11, 28, 13, 55, 30, 238652), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 55, 30, 238652), 2.2, 2.98]","[datetime.datetime(2022, 11, 28, 13, 55, 30, 238652), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 55, 30, 238652), 2.6, 4.0]","[datetime.datetime(2022, 11, 28, 13, 55, 30, 238652), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 13, 55, 30, 238652), 3.4, 5.5]"
626,"[datetime.datetime(2022, 11, 28, 13, 55, 31, 384435), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 55, 31, 384435), 2.2, 2.98]","[datetime.datetime(2022, 11, 28, 13, 55, 31, 384435), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 55, 31, 384435), 2.6, 4.0]","[datetime.datetime(2022, 11, 28, 13, 55, 31, 384435), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 13, 55, 31, 384435), 3.4, 5.5]"
627,"[datetime.datetime(2022, 11, 28, 13, 55, 32, 522874), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 55, 32, 522874), 2.2, 2.98]","[datetime.datetime(2022, 11, 28, 13, 55, 32, 522874), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 55, 32, 522874), 2.6, 4.0]","[datetime.datetime(2022, 11, 28, 13, 55, 32, 522874), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 13, 55, 32, 522874), 3.4, 5.5]"
628,"[datetime.datetime(2022, 11, 28, 13, 55, 33, 662068), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 55, 33, 662068), 2.2, 2.98]","[datetime.datetime(2022, 11, 28, 13, 55, 33, 662068), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 55, 33, 662068), 2.6, 4.0]","[datetime.datetime(2022, 11, 28, 13, 55, 33, 662068), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 13, 55, 33, 662068), 3.4, 5.5]"
629,"[datetime.datetime(2022, 11, 28, 13, 55, 34, 804421), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 55, 34, 804421), 2.2, 2.98]","[datetime.datetime(2022, 11, 28, 13, 55, 34, 804421), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 55, 34, 804421), 2.6, 4.0]","[datetime.datetime(2022, 11, 28, 13, 55, 34, 804421), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 13, 55, 34, 804421), 3.4, 5.5]"
630,"[datetime.datetime(2022, 11, 28, 13, 55, 35, 941757), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 55, 35, 941757), 2.2, 2.98]","[datetime.datetime(2022, 11, 28, 13, 55, 35, 941757), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 55, 35, 941757), 2.6, 4.0]","[datetime.datetime(2022, 11, 28, 13, 55, 35, 941757), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 13, 55, 35, 941757), 3.4, 5.5]"
631,"[datetime.datetime(2022, 11, 28, 13, 55, 37, 81196), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 55, 37, 81196), 2.2, 2.98]","[datetime.datetime(2022, 11, 28, 13, 55, 37, 81196), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 55, 37, 81196), 2.6, 4.0]","[datetime.datetime(2022, 11, 28, 13, 55, 37, 81196), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 13, 55, 37, 81196), 3.4, 5.5]"
632,"[datetime.datetime(2022, 11, 28, 13, 55, 38, 226058), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 55, 38, 226058), 2.2, 2.98]","[datetime.datetime(2022, 11, 28, 13, 55, 38, 226058), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 55, 38, 226058), 2.6, 4.0]","[datetime.datetime(2022, 11, 28, 13, 55, 38, 226058), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 13, 55, 38, 226058), 3.4, 5.5]"
633,"[datetime.datetime(2022, 11, 28, 13, 55, 39, 363600), 19.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 55, 39, 363600), 2.2, 2.98]","[datetime.datetime(2022, 11, 28, 13, 55, 39, 363600), 10.0, 99999]","[datetime.datetime(2022, 11, 28, 13, 55, 39, 363600), 2.6, 4.0]","[datetime.datetime(2022, 11, 28, 13, 55, 39, 363600), 101.0, 390.0]","[datetime.datetime(2022, 11, 28, 13, 55, 39, 363600), 3.4, 5.5]"
