,My Girl Mandy,Shakatie,Our Ruby Rose,Crossed Legs,Beyonski,Jet Force,Wild About Town,Jelignite Jack,Teachers Pet
12-01-2023 15:28:48.894115,"(14.0, 30.0, 27.57142857142857)","(3.1, 4.6, 4.555)","(11.0, 19.5, 15.25)","(8.0, 13.5, 13.219047619047618)","(21.0, 48.0, 40.375)","(6.0, 10.5, 9.066666666666666)","(31.0, 85.0, 66.33333333333334)","(7.0, 11.5, 9.933333333333334)","(3.2, 4.9, 4.875352112676056)"
12-01-2023 15:28:50.086691,"(14.0, 30.0, 27.57142857142857)","(3.1, 4.6, 4.555)","(11.0, 19.5, 15.25)","(8.0, 13.5, 13.219047619047618)","(21.0, 48.0, 40.375)","(6.0, 10.5, 9.066666666666666)","(31.0, 85.0, 66.33333333333334)","(7.0, 11.5, 9.933333333333334)","(3.2, 4.9, 4.875352112676056)"
12-01-2023 15:28:51.219993,"(14.0, 30.0, 27.57142857142857)","(3.1, 4.6, 4.555)","(11.0, 19.5, 15.25)","(8.0, 13.5, 10.65)","(21.0, 48.0, 40.375)","(6.0, 10.5, 9.066666666666666)","(31.0, 85.0, 66.33333333333334)","(7.0, 11.5, 9.933333333333334)","(3.2, 4.9, 4.875352112676056)"
12-01-2023 15:28:52.383426,"(14.0, 30.0, 27.57142857142857)","(3.1, 4.6, 4.555)","(11.0, 19.5, 15.25)","(8.0, 13.5, 10.65)","(21.0, 48.0, 40.375)","(6.0, 10.5, 9.066666666666666)","(31.0, 85.0, 66.33333333333334)","(7.0, 11.5, 9.933333333333334)","(3.2, 4.9, 4.875352112676056)"
12-01-2023 15:28:53.723429,"(14.0, 30.0, 27.57142857142857)","(3.1, 4.6, 4.555)","(11.0, 19.5, 15.25)","(8.0, 13.5, 10.65)","(21.0, 48.0, 40.375)","(6.0, 10.5, 9.066666666666666)","(31.0, 85.0, 66.33333333333334)","(7.0, 11.5, 9.933333333333334)","(3.2, 4.9, 4.875352112676056)"
12-01-2023 15:28:55.009350,"(14.0, 30.0, 27.57142857142857)","(3.1, 4.6, 4.555)","(11.0, 19.5, 15.25)","(8.0, 13.5, 10.65)","(21.0, 48.0, 40.375)","(6.0, 10.5, 9.066666666666666)","(31.0, 85.0, 66.33333333333334)","(7.0, 11.5, 9.933333333333334)","(3.2, 4.9, 4.875352112676056)"
12-01-2023 15:28:56.258134,"(14.0, 30.0, 27.57142857142857)","(3.1, 4.6, 4.555)","(11.0, 19.5, 15.25)","(8.0, 13.5, 10.55)","(21.0, 48.0, 40.375)","(6.0, 10.5, 9.066666666666666)","(31.0, 85.0, 66.33333333333334)","(7.0, 11.5, 9.933333333333334)","(3.2, 4.9, 4.875352112676056)"
12-01-2023 15:28:57.470051,"(14.0, 30.0, 27.57142857142857)","(3.1, 4.6, 4.555)","(11.0, 19.5, 15.25)","(8.0, 13.5, 10.55)","(21.0, 48.0, 40.375)","(6.0, 10.5, 9.066666666666666)","(31.0, 85.0, 66.33333333333334)","(7.0, 11.5, 9.933333333333334)","(3.2, 4.9, 4.875352112676056)"
12-01-2023 15:28:58.642709,"(14.0, 30.0, 27.57142857142857)","(3.1, 4.6, 4.555)","(11.0, 19.5, 15.25)","(8.0, 13.5, 10.55)","(21.0, 48.0, 40.375)","(6.0, 10.5, 9.066666666666666)","(31.0, 85.0, 66.33333333333334)","(7.0, 11.5, 9.933333333333334)","(3.2, 4.9, 4.875352112676056)"
12-01-2023 15:28:59.899521,"(14.0, 30.0, 27.57142857142857)","(3.1, 4.6, 4.555)","(11.0, 19.5, 15.25)","(8.0, 13.5, 10.55)","(21.0, 48.0, 40.375)","(6.0, 10.5, 9.066666666666666)","(31.0, 85.0, 66.33333333333334)","(7.0, 11.5, 9.933333333333334)","(3.2, 4.9, 4.875352112676056)"
12-01-2023 15:29:01.245152,"(14.0, 30.0, 27.57142857142857)","(3.1, 4.6, 4.555)","(11.0, 19.5, 15.25)","(8.0, 13.5, 10.55)","(21.0, 48.0, 40.375)","(6.0, 10.5, 9.066666666666666)","(31.0, 85.0, 66.33333333333334)","(7.0, 11.5, 9.933333333333334)","(3.2, 4.9, 4.875352112676056)"
12-01-2023 15:29:02.577550,"(14.0, 30.0, 27.57142857142857)","(3.1, 4.6, 4.555)","(11.0, 19.5, 15.25)","(8.0, 13.5, 10.55)","(21.0, 48.0, 40.375)","(6.0, 10.5, 9.066666666666666)","(31.0, 85.0, 66.33333333333334)","(7.0, 11.5, 9.933333333333334)","(3.2, 4.9, 4.875352112676056)"
12-01-2023 15:29:03.947545,"(14.0, 30.0, 27.57142857142857)","(3.1, 4.6, 4.555)","(11.0, 19.5, 15.25)","(8.0, 13.5, 10.55)","(21.0, 48.0, 40.375)","(6.0, 10.5, 9.066666666666666)","(31.0, 85.0, 66.33333333333334)","(7.0, 11.5, 9.933333333333334)","(3.2, 4.9, 4.875352112676056)"
12-01-2023 15:29:05.235901,"(14.0, 30.0, 27.57142857142857)","(3.1, 4.6, 4.555)","(11.0, 19.5, 15.25)","(8.0, 13.5, 10.55)","(21.0, 48.0, 40.375)","(6.0, 10.5, 9.066666666666666)","(31.0, 85.0, 66.33333333333334)","(7.0, 11.5, 9.933333333333334)","(3.2, 4.9, 4.875352112676056)"
12-01-2023 15:29:06.468131,"(14.0, 30.0, 27.57142857142857)","(3.1, 4.6, 4.555)","(11.0, 19.5, 15.25)","(8.0, 13.5, 10.55)","(21.0, 48.0, 40.375)","(6.0, 10.5, 9.066666666666666)","(31.0, 85.0, 66.33333333333334)","(7.0, 11.5, 9.933333333333334)","(3.2, 4.9, 4.875352112676056)"
12-01-2023 15:29:07.956832,"(14.0, 30.0, 27.57142857142857)","(3.1, 4.6, 4.555)","(11.0, 19.5, 15.25)","(8.0, 13.5, 10.55)","(21.0, 48.0, 40.375)","(6.0, 10.5, 9.066666666666666)","(31.0, 85.0, 66.33333333333334)","(7.0, 11.5, 9.933333333333334)","(3.2, 4.9, 4.875352112676056)"
12-01-2023 15:29:09.476860,"(14.0, 30.0, 27.57142857142857)","(3.1, 4.6, 4.555)","(11.0, 19.5, 15.25)","(8.0, 13.5, 10.55)","(21.0, 48.0, 40.375)","(6.0, 10.5, 9.066666666666666)","(31.0, 85.0, 66.33333333333334)","(7.0, 11.5, 9.933333333333334)","(3.2, 4.9, 4.875352112676056)"
12-01-2023 15:29:10.826556,"(14.0, 30.0, 27.57142857142857)","(3.1, 4.6, 4.555)","(11.0, 19.5, 15.25)","(8.0, 13.5, 10.55)","(21.0, 48.0, 40.375)","(6.0, 10.5, 9.066666666666666)","(31.0, 85.0, 66.33333333333334)","(7.0, 11.5, 9.933333333333334)","(3.2, 4.9, 4.875352112676056)"
12-01-2023 15:29:12.138912,"(14.0, 30.0, 27.57142857142857)","(3.1, 4.6, 4.555)","(11.0, 19.5, 15.25)","(8.0, 13.5, 10.55)","(21.0, 48.0, 40.375)","(6.0, 10.5, 9.066666666666666)","(31.0, 85.0, 66.33333333333334)","(7.0, 11.5, 9.933333333333334)","(3.2, 4.9, 4.875352112676056)"
12-01-2023 15:29:13.529366,"(14.0, 30.0, 27.57142857142857)","(3.1, 4.6, 4.555)","(11.0, 19.5, 15.25)","(8.0, 13.5, 10.55)","(21.0, 48.0, 40.375)","(6.0, 10.5, 9.066666666666666)","(31.0, 85.0, 66.33333333333334)","(7.0, 11.5, 9.933333333333334)","(3.2, 4.9, 4.875352112676056)"
12-01-2023 15:29:14.977576,"(14.0, 30.0, 27.57142857142857)","(3.1, 4.6, 4.555)","(11.0, 19.5, 15.25)","(8.0, 13.5, 10.55)","(21.0, 48.0, 40.375)","(6.0, 10.5, 9.066666666666666)","(31.0, 85.0, 66.33333333333334)","(7.0, 11.5, 9.933333333333334)","(3.2, 4.9, 4.875352112676056)"
12-01-2023 15:29:16.467703,"(14.0, 30.0, 27.57142857142857)","(3.1, 4.6, 4.555)","(11.0, 19.5, 15.25)","(8.0, 13.5, 10.55)","(21.0, 48.0, 40.375)","(6.0, 10.5, 9.066666666666666)","(31.0, 85.0, 66.33333333333334)","(7.0, 11.5, 9.933333333333334)","(3.2, 4.9, 4.875352112676056)"
12-01-2023 15:29:17.900848,"(14.0, 30.0, 27.57142857142857)","(3.1, 4.6, 4.555)","(11.0, 19.5, 15.25)","(8.0, 13.5, 10.55)","(21.0, 48.0, 40.375)","(6.0, 10.5, 9.066666666666666)","(31.0, 85.0, 66.33333333333334)","(7.0, 11.5, 9.933333333333334)","(3.2, 4.9, 4.875352112676056)"
12-01-2023 15:29:19.266782,"(14.0, 30.0, 27.57142857142857)","(3.1, 4.6, 4.555)","(11.0, 19.5, 15.25)","(8.0, 13.5, 10.55)","(21.0, 48.0, 40.375)","(6.0, 10.5, 9.066666666666666)","(31.0, 85.0, 66.33333333333334)","(7.0, 11.5, 9.933333333333334)","(3.2, 4.9, 4.875352112676056)"
12-01-2023 15:29:20.652518,"(14.0, 30.0, 27.57142857142857)","(3.1, 4.6, 4.555)","(11.0, 19.5, 15.25)","(8.0, 13.5, 10.55)","(21.0, 48.0, 40.375)","(6.0, 10.5, 9.066666666666666)","(31.0, 85.0, 66.33333333333334)","(7.0, 11.5, 9.933333333333334)","(3.2, 4.9, 4.875352112676056)"
12-01-2023 15:29:21.882756,"(14.0, 30.0, 27.57142857142857)","(3.1, 4.6, 4.555)","(11.0, 19.5, 15.25)","(8.0, 13.5, 10.55)","(21.0, 48.0, 40.375)","(6.0, 10.5, 9.066666666666666)","(31.0, 85.0, 66.33333333333334)","(7.0, 11.5, 9.933333333333334)","(3.2, 4.9, 4.875352112676056)"
12-01-2023 15:29:23.128454,"(14.0, 30.0, 27.57142857142857)","(3.1, 4.6, 4.555)","(11.0, 19.5, 15.25)","(8.0, 13.5, 10.55)","(21.0, 48.0, 40.375)","(6.0, 10.5, 9.066666666666666)","(31.0, 85.0, 66.33333333333334)","(7.0, 11.5, 9.933333333333334)","(3.2, 4.9, 4.875352112676056)"
12-01-2023 15:29:24.221341,"(14.0, 30.0, 27.57142857142857)","(3.1, 4.6, 4.555)","(11.0, 19.5, 15.25)","(8.0, 13.5, 10.55)","(21.0, 48.0, 40.375)","(6.0, 10.5, 9.066666666666666)","(31.0, 85.0, 66.33333333333334)","(7.0, 11.5, 9.933333333333334)","(3.2, 4.9, 4.875352112676056)"
12-01-2023 15:29:25.468148,"(14.0, 30.0, 27.57142857142857)","(3.1, 4.6, 4.555)","(11.0, 19.5, 15.25)","(8.0, 13.5, 10.55)","(21.0, 48.0, 40.375)","(6.0, 10.5, 9.066666666666666)","(31.0, 85.0, 66.33333333333334)","(7.0, 11.5, 9.933333333333334)","(3.2, 4.9, 4.875352112676056)"
12-01-2023 15:29:26.798555,"(14.0, 30.0, 27.57142857142857)","(3.1, 4.6, 4.555)","(11.0, 19.5, 15.25)","(8.0, 13.5, 10.55)","(21.0, 48.0, 40.375)","(6.0, 10.5, 9.066666666666666)","(31.0, 85.0, 66.33333333333334)","(7.0, 11.5, 9.933333333333334)","(3.2, 4.9, 4.875352112676056)"
12-01-2023 15:29:28.015847,"(14.0, 30.0, 27.57142857142857)","(3.1, 4.6, 4.555)","(11.0, 19.5, 15.25)","(8.0, 13.5, 10.55)","(21.0, 48.0, 40.375)","(6.0, 10.5, 9.066666666666666)","(31.0, 85.0, 66.33333333333334)","(7.0, 11.5, 9.933333333333334)","(3.2, 4.9, 4.875352112676056)"
12-01-2023 15:29:29.164091,"(14.0, 30.0, 27.57142857142857)","(3.1, 4.6, 4.555)","(11.0, 19.5, 15.25)","(8.0, 13.5, 10.55)","(21.0, 48.0, 40.375)","(6.0, 10.5, 9.066666666666666)","(31.0, 85.0, 66.33333333333334)","(7.0, 11.5, 9.933333333333334)","(3.2, 4.9, 4.875352112676056)"
12-01-2023 15:29:30.322443,"(14.0, 30.0, 27.57142857142857)","(3.1, 4.6, 4.555)","(11.0, 19.5, 15.25)","(8.0, 13.5, 10.55)","(21.0, 48.0, 40.375)","(6.0, 10.5, 9.066666666666666)","(31.0, 85.0, 66.33333333333334)","(7.0, 11.5, 9.933333333333334)","(3.2, 4.9, 4.875352112676056)"
12-01-2023 15:29:31.570354,"(14.0, 30.0, 27.57142857142857)","(3.1, 4.6, 4.555)","(11.0, 19.5, 15.25)","(8.0, 13.5, 10.55)","(21.0, 48.0, 40.375)","(6.0, 10.5, 9.066666666666666)","(31.0, 85.0, 66.33333333333334)","(7.0, 11.5, 9.933333333333334)","(3.2, 4.9, 4.875352112676056)"
12-01-2023 15:29:32.721615,"(14.0, 30.0, 27.57142857142857)","(3.1, 4.6, 4.555)","(11.0, 19.5, 15.25)","(8.0, 13.5, 10.55)","(21.0, 48.0, 40.375)","(6.0, 10.5, 9.066666666666666)","(31.0, 85.0, 66.33333333333334)","(7.0, 11.5, 9.933333333333334)","(3.2, 4.9, 4.875352112676056)"
12-01-2023 15:29:33.939946,"(14.0, 30.0, 27.57142857142857)","(3.1, 4.6, 4.555)","(11.0, 19.5, 15.25)","(8.0, 13.5, 10.55)","(21.0, 48.0, 40.375)","(6.0, 10.5, 9.066666666666666)","(31.0, 85.0, 66.33333333333334)","(7.0, 11.5, 9.933333333333334)","(3.2, 4.9, 4.875352112676056)"
12-01-2023 15:29:35.200507,"(14.0, 30.0, 27.57142857142857)","(3.1, 4.6, 4.555)","(11.0, 19.5, 15.25)","(8.0, 13.5, 10.55)","(21.0, 48.0, 40.375)","(6.0, 10.5, 9.066666666666666)","(31.0, 85.0, 66.33333333333334)","(7.0, 11.5, 9.933333333333334)","(3.2, 4.9, 4.875352112676056)"
12-01-2023 15:29:36.369976,"(14.0, 30.0, 27.57142857142857)","(3.1, 4.6, 4.555)","(11.0, 19.5, 15.25)","(8.0, 13.5, 10.55)","(21.0, 48.0, 40.375)","(6.0, 10.5, 9.066666666666666)","(31.0, 85.0, 66.33333333333334)","(7.0, 11.5, 9.933333333333334)","(3.2, 4.9, 4.875352112676056)"
12-01-2023 15:29:37.646415,"(14.0, 30.0, 27.57142857142857)","(3.1, 4.6, 4.555)","(11.0, 19.5, 15.25)","(8.0, 13.5, 10.55)","(21.0, 48.0, 40.375)","(6.0, 10.5, 9.066666666666666)","(31.0, 85.0, 66.33333333333334)","(7.0, 11.5, 9.933333333333334)","(3.2, 4.9, 4.875352112676056)"
12-01-2023 15:29:38.884675,"(14.0, 30.0, 27.57142857142857)","(3.1, 4.6, 4.555)","(11.0, 19.5, 15.25)","(8.0, 13.5, 10.55)","(21.0, 48.0, 40.375)","(6.0, 10.5, 9.066666666666666)","(31.0, 85.0, 66.33333333333334)","(7.0, 11.5, 9.933333333333334)","(3.2, 4.9, 4.875352112676056)"
12-01-2023 15:29:40.050176,"(14.0, 30.0, 27.57142857142857)","(3.1, 4.6, 4.555)","(11.0, 19.5, 15.25)","(8.0, 13.5, 10.55)","(21.0, 48.0, 40.375)","(6.0, 10.5, 9.066666666666666)","(31.0, 85.0, 66.33333333333334)","(7.0, 11.5, 9.933333333333334)","(3.2, 4.9, 4.875352112676056)"
12-01-2023 15:29:41.169353,"(14.0, 30.0, 27.57142857142857)","(3.1, 4.6, 4.555)","(11.0, 19.5, 15.25)","(8.0, 13.5, 10.55)","(21.0, 48.0, 40.375)","(6.0, 10.5, 9.066666666666666)","(31.0, 85.0, 66.33333333333334)","(7.0, 11.5, 9.933333333333334)","(3.2, 4.9, 4.875352112676056)"
12-01-2023 15:29:42.341735,"(14.0, 30.0, 27.57142857142857)","(3.1, 4.6, 4.555)","(11.0, 19.5, 15.25)","(8.0, 13.5, 10.55)","(21.0, 48.0, 40.375)","(6.0, 10.5, 9.066666666666666)","(31.0, 85.0, 66.33333333333334)","(7.0, 11.5, 9.933333333333334)","(3.2, 4.9, 4.875352112676056)"
12-01-2023 15:29:43.616365,"(14.0, 30.0, 27.57142857142857)","(3.1, 4.6, 4.555)","(11.0, 19.5, 15.25)","(8.0, 13.5, 10.55)","(21.0, 48.0, 40.375)","(6.0, 10.5, 9.066666666666666)","(31.0, 85.0, 66.33333333333334)","(7.0, 11.5, 9.933333333333334)","(3.2, 4.9, 4.875352112676056)"
12-01-2023 15:29:44.851011,"(14.0, 30.0, 27.57142857142857)","(3.1, 4.6, 4.555)","(11.0, 19.5, 15.25)","(8.0, 13.5, 10.55)","(21.0, 48.0, 40.375)","(6.0, 10.5, 9.066666666666666)","(31.0, 85.0, 66.33333333333334)","(7.0, 11.5, 9.933333333333334)","(3.2, 4.9, 4.875352112676056)"
12-01-2023 15:29:46.070262,"(14.0, 30.0, 27.57142857142857)","(3.1, 4.6, 4.555)","(11.0, 19.5, 15.25)","(8.0, 13.5, 10.55)","(21.0, 48.0, 40.375)","(6.0, 10.5, 9.066666666666666)","(31.0, 85.0, 66.33333333333334)","(7.0, 11.5, 9.933333333333334)","(3.2, 4.9, 4.875352112676056)"
12-01-2023 15:29:47.246843,"(14.0, 30.0, 27.57142857142857)","(3.1, 4.6, 4.555)","(11.0, 19.5, 15.25)","(8.0, 13.5, 10.55)","(21.0, 48.0, 40.375)","(6.0, 10.5, 9.066666666666666)","(31.0, 85.0, 66.33333333333334)","(7.0, 11.5, 9.933333333333334)","(3.2, 4.9, 4.875352112676056)"
12-01-2023 15:29:48.350628,"(14.0, 30.0, 27.57142857142857)","(3.1, 4.6, 4.555)","(11.0, 19.5, 15.25)","(8.0, 13.5, 10.55)","(21.0, 48.0, 40.375)","(6.0, 10.5, 9.066666666666666)","(31.0, 85.0, 66.33333333333334)","(7.0, 11.5, 9.933333333333334)","(3.2, 4.9, 4.875352112676056)"
12-01-2023 15:29:49.540964,"(14.0, 30.0, 27.57142857142857)","(3.1, 4.6, 4.555)","(11.0, 19.5, 15.25)","(8.0, 13.5, 10.55)","(21.0, 48.0, 40.375)","(6.0, 10.5, 9.066666666666666)","(31.0, 85.0, 66.33333333333334)","(7.0, 11.5, 9.933333333333334)","(3.2, 4.9, 4.875352112676056)"
12-01-2023 15:29:50.827791,"(14.0, 30.0, 27.57142857142857)","(3.1, 4.6, 4.555)","(11.0, 19.5, 15.25)","(8.0, 13.5, 10.55)","(21.0, 48.0, 40.375)","(6.0, 10.5, 9.066666666666666)","(31.0, 85.0, 66.33333333333334)","(7.0, 11.5, 9.933333333333334)","(3.2, 4.9, 4.875352112676056)"
12-01-2023 15:29:52.022246,"(14.0, 30.0, 27.57142857142857)","(3.1, 4.6, 4.555)","(11.0, 19.5, 15.25)","(8.0, 13.5, 10.55)","(21.0, 48.0, 40.375)","(6.0, 10.5, 9.066666666666666)","(31.0, 85.0, 66.33333333333334)","(7.0, 11.5, 9.933333333333334)","(3.2, 4.9, 4.875352112676056)"
12-01-2023 15:29:53.259532,"(14.0, 30.0, 27.57142857142857)","(3.1, 4.6, 4.555)","(11.0, 19.5, 15.25)","(8.0, 13.5, 10.55)","(21.0, 48.0, 40.375)","(6.0, 10.5, 9.066666666666666)","(31.0, 85.0, 66.33333333333334)","(7.0, 11.5, 9.933333333333334)","(3.2, 4.9, 4.875352112676056)"
12-01-2023 15:29:54.527598,"(14.0, 30.0, 27.57142857142857)","(3.1, 4.6, 4.555)","(11.0, 19.5, 15.25)","(8.0, 13.5, 10.55)","(21.0, 48.0, 40.375)","(6.0, 10.5, 9.066666666666666)","(31.0, 85.0, 66.33333333333334)","(7.0, 11.5, 9.933333333333334)","(3.2, 4.9, 4.875352112676056)"
12-01-2023 15:29:55.736589,"(14.0, 30.0, 27.57142857142857)","(3.1, 4.6, 4.555)","(11.0, 19.5, 15.25)","(8.0, 13.5, 10.55)","(21.0, 48.0, 40.375)","(6.0, 10.5, 9.066666666666666)","(31.0, 85.0, 66.33333333333334)","(7.0, 11.5, 9.933333333333334)","(3.2, 4.9, 4.875352112676056)"
12-01-2023 15:29:56.919655,"(14.0, 30.0, 27.57142857142857)","(3.1, 4.6, 4.555)","(11.0, 19.5, 15.25)","(8.0, 13.5, 10.55)","(21.0, 48.0, 40.375)","(6.0, 10.5, 9.066666666666666)","(31.0, 85.0, 66.33333333333334)","(7.0, 11.5, 9.933333333333334)","(3.2, 4.9, 4.875352112676056)"
12-01-2023 15:29:58.093528,"(14.0, 30.0, 27.57142857142857)","(3.1, 4.6, 4.555)","(11.0, 19.5, 15.25)","(8.0, 13.5, 10.55)","(21.0, 48.0, 40.375)","(6.0, 10.5, 9.066666666666666)","(31.0, 85.0, 66.33333333333334)","(7.0, 11.5, 9.933333333333334)","(3.2, 4.9, 4.875352112676056)"
12-01-2023 15:29:59.273690,"(14.0, 30.0, 27.57142857142857)","(3.1, 4.6, 4.555)","(11.0, 19.5, 15.25)","(8.0, 13.5, 10.55)","(21.0, 48.0, 40.375)","(6.0, 10.5, 9.066666666666666)","(31.0, 85.0, 66.33333333333334)","(7.0, 11.5, 9.933333333333334)","(3.2, 4.9, 4.875352112676056)"
12-01-2023 15:30:00.548270,"(14.0, 30.0, 27.57142857142857)","(3.1, 4.6, 4.555)","(11.0, 19.5, 15.25)","(8.0, 13.5, 10.55)","(21.0, 48.0, 40.375)","(6.0, 10.5, 9.066666666666666)","(31.0, 85.0, 66.33333333333334)","(7.0, 11.5, 9.933333333333334)","(3.2, 4.9, 4.875352112676056)"
12-01-2023 15:30:01.781474,"(14.0, 30.0, 27.57142857142857)","(3.1, 4.6, 4.555)","(11.0, 19.5, 15.25)","(8.0, 13.5, 10.55)","(21.0, 48.0, 40.375)","(6.0, 10.5, 9.066666666666666)","(31.0, 85.0, 66.33333333333334)","(7.0, 11.5, 9.933333333333334)","(3.2, 4.9, 4.875352112676056)"
12-01-2023 15:30:03.009243,"(14.0, 30.0, 27.57142857142857)","(3.1, 4.6, 4.555)","(11.0, 19.5, 15.25)","(8.0, 13.5, 10.55)","(21.0, 48.0, 40.375)","(6.0, 10.5, 9.066666666666666)","(31.0, 85.0, 66.33333333333334)","(7.0, 11.5, 9.933333333333334)","(3.2, 4.9, 4.875352112676056)"
12-01-2023 15:30:04.133834,"(14.0, 30.0, 27.57142857142857)","(3.1, 4.6, 4.555)","(11.0, 19.5, 15.25)","(8.0, 13.5, 10.55)","(21.0, 48.0, 40.375)","(6.0, 10.5, 9.066666666666666)","(31.0, 85.0, 66.33333333333334)","(7.0, 11.5, 9.933333333333334)","(3.2, 4.9, 4.875352112676056)"
12-01-2023 15:30:05.281419,"(14.0, 30.0, 27.57142857142857)","(3.1, 4.6, 4.555)","(11.0, 19.5, 15.25)","(8.0, 13.5, 10.55)","(21.0, 48.0, 40.375)","(6.0, 10.5, 9.066666666666666)","(31.0, 85.0, 66.33333333333334)","(7.0, 11.5, 9.933333333333334)","(3.2, 4.9, 4.875352112676056)"
12-01-2023 15:30:06.459789,"(14.0, 30.0, 27.57142857142857)","(3.1, 4.6, 4.555)","(11.0, 19.5, 15.25)","(8.0, 13.5, 10.55)","(21.0, 48.0, 40.375)","(6.0, 10.5, 9.066666666666666)","(31.0, 85.0, 66.33333333333334)","(7.0, 11.5, 9.933333333333334)","(3.2, 4.9, 4.875352112676056)"
12-01-2023 15:30:07.722565,"(14.0, 30.0, 27.57142857142857)","(3.1, 4.6, 4.555)","(11.0, 19.5, 15.25)","(8.0, 13.5, 10.55)","(21.0, 48.0, 40.375)","(6.0, 10.5, 9.066666666666666)","(31.0, 85.0, 66.33333333333334)","(7.0, 11.5, 9.933333333333334)","(3.2, 4.9, 4.875352112676056)"
12-01-2023 15:30:08.963694,"(14.0, 30.0, 27.57142857142857)","(3.1, 4.6, 4.555)","(11.0, 19.5, 15.25)","(8.0, 13.5, 10.55)","(21.0, 48.0, 40.375)","(6.0, 10.5, 9.066666666666666)","(31.0, 85.0, 66.33333333333334)","(7.0, 11.5, 9.933333333333334)","(3.2, 4.9, 4.875352112676056)"
12-01-2023 15:30:10.142279,"(14.0, 30.0, 27.57142857142857)","(3.1, 4.6, 4.555)","(11.0, 19.5, 15.25)","(8.0, 13.5, 10.55)","(21.0, 48.0, 40.375)","(6.0, 10.5, 9.066666666666666)","(31.0, 85.0, 66.33333333333334)","(7.0, 11.5, 9.933333333333334)","(3.2, 4.9, 4.875352112676056)"
12-01-2023 15:30:11.333076,"(14.0, 30.0, 27.57142857142857)","(3.1, 4.6, 4.555)","(11.0, 19.5, 15.25)","(8.0, 13.5, 10.55)","(21.0, 48.0, 40.375)","(6.0, 10.5, 9.066666666666666)","(31.0, 85.0, 66.33333333333334)","(7.0, 11.5, 9.933333333333334)","(3.2, 4.9, 4.875352112676056)"
12-01-2023 15:30:12.502350,"(14.0, 30.0, 27.57142857142857)","(3.1, 4.6, 4.555)","(11.0, 19.5, 15.25)","(8.0, 13.5, 10.55)","(21.0, 48.0, 40.375)","(6.0, 10.5, 9.066666666666666)","(31.0, 85.0, 66.33333333333334)","(7.0, 11.5, 9.933333333333334)","(3.2, 4.9, 4.875352112676056)"
12-01-2023 15:30:13.677081,"(14.0, 30.0, 27.57142857142857)","(3.1, 4.6, 4.555)","(11.0, 19.5, 15.25)","(8.0, 13.5, 10.55)","(21.0, 48.0, 40.375)","(6.0, 10.5, 9.066666666666666)","(31.0, 85.0, 66.33333333333334)","(7.0, 11.5, 9.933333333333334)","(3.2, 4.9, 4.875352112676056)"
12-01-2023 15:30:14.863145,"(14.0, 30.0, 27.57142857142857)","(3.1, 4.6, 4.555)","(11.0, 19.5, 15.25)","(8.0, 13.5, 10.55)","(21.0, 48.0, 40.375)","(6.0, 10.5, 9.066666666666666)","(31.0, 85.0, 66.33333333333334)","(7.0, 11.5, 9.933333333333334)","(3.2, 4.9, 4.875352112676056)"
12-01-2023 15:30:16.056962,"(14.0, 30.0, 27.57142857142857)","(3.1, 4.6, 4.555)","(11.0, 19.5, 15.25)","(8.0, 13.5, 10.55)","(21.0, 48.0, 40.375)","(6.0, 10.5, 9.066666666666666)","(31.0, 85.0, 66.33333333333334)","(7.0, 11.5, 9.933333333333334)","(3.2, 4.9, 4.875352112676056)"
12-01-2023 15:30:17.310274,"(14.0, 30.0, 27.57142857142857)","(3.1, 4.6, 4.555)","(11.0, 19.5, 15.25)","(8.0, 13.5, 10.55)","(21.0, 48.0, 40.375)","(6.0, 10.5, 9.066666666666666)","(31.0, 85.0, 66.33333333333334)","(7.0, 11.5, 9.933333333333334)","(3.2, 4.9, 4.875352112676056)"
12-01-2023 15:30:18.521336,"(14.0, 30.0, 27.57142857142857)","(3.1, 4.6, 4.555)","(11.0, 19.5, 15.25)","(8.0, 13.5, 10.55)","(21.0, 48.0, 40.375)","(6.0, 10.5, 9.066666666666666)","(31.0, 85.0, 66.33333333333334)","(7.0, 11.5, 9.933333333333334)","(3.2, 4.9, 4.875352112676056)"
12-01-2023 15:30:19.738723,"(14.0, 30.0, 27.57142857142857)","(3.1, 4.6, 4.555)","(11.0, 19.5, 15.25)","(8.0, 13.5, 10.55)","(21.0, 48.0, 40.375)","(6.0, 10.5, 9.066666666666666)","(31.0, 85.0, 66.33333333333334)","(7.0, 11.5, 9.933333333333334)","(3.2, 4.9, 4.875352112676056)"
12-01-2023 15:30:20.885852,"(14.0, 30.0, 27.57142857142857)","(3.1, 4.6, 4.555)","(11.0, 19.5, 15.25)","(8.0, 13.5, 10.55)","(21.0, 48.0, 40.375)","(6.0, 10.5, 9.066666666666666)","(31.0, 85.0, 66.33333333333334)","(7.0, 11.5, 9.933333333333334)","(3.2, 4.9, 4.875352112676056)"
12-01-2023 15:30:22.053133,"(14.0, 30.0, 27.57142857142857)","(3.1, 4.6, 4.555)","(11.0, 19.5, 15.25)","(8.0, 13.5, 10.55)","(21.0, 48.0, 40.375)","(6.0, 10.5, 9.066666666666666)","(31.0, 85.0, 66.33333333333334)","(7.0, 11.5, 9.933333333333334)","(3.2, 4.9, 4.875352112676056)"
