,Colden Mandella,Yallaroo,Mepunga Robyn,Carry On Jack,Escape Way,Lily Luna Potter,Pick Star,Moraine Chloe
07-01-2023 17:03:26.748669,"(5.0, 8.0, 7.8125)","(4.2, 5.0, 4.815384615384615)","(2.6, 3.1, 3.0283783783783784)","(11.0, 13.0, 12.4)","(8.0, 9.6, 9.45)","(61.0, 95.0, 93.125)","(4.8, 7.2, 6.933333333333334)","(101.0, 230.0, 224.0)"
07-01-2023 17:03:27.778827,"(5.0, 8.0, 7.8125)","(4.2, 5.0, 4.815384615384615)","(2.6, 3.05, 3.0283783783783784)","(11.0, 13.0, 12.4)","(8.0, 9.6, 9.45)","(61.0, 95.0, 93.125)","(4.8, 7.2, 7.183333333333334)","(101.0, 230.0, 224.0)"
07-01-2023 17:03:28.848656,"(5.0, 8.0, 7.8125)","(4.2, 5.0, 4.822222222222222)","(2.6, 3.05, 3.027142857142857)","(11.0, 13.0, 12.454545454545455)","(8.0, 9.6, 9.422222222222222)","(61.0, 95.0, 93.125)","(4.8, 7.4, 7.2153846153846155)","(101.0, 230.0, 224.0)"
07-01-2023 17:03:29.818118,"(5.0, 8.0, 7.8125)","(4.2, 5.0, 4.815384615384615)","(2.6, 3.05, 2.989130434782609)","(11.0, 13.0, 12.454545454545455)","(8.0, 9.6, 9.333333333333334)","(61.0, 95.0, 93.125)","(4.8, 7.4, 7.2153846153846155)","(101.0, 230.0, 224.0)"
07-01-2023 17:03:30.798129,"(5.0, 8.0, 7.8125)","(4.2, 5.0, 4.883333333333333)","(2.6, 3.05, 2.981)","(11.0, 13.0, 12.647058823529411)","(8.0, 9.6, 9.37142857142857)","(61.0, 95.0, 93.125)","(4.8, 7.4, 7.2153846153846155)","(101.0, 230.0, 224.0)"
07-01-2023 17:03:31.855790,"(5.0, 8.0, 7.8125)","(4.2, 4.9, 4.85)","(2.6, 3.05, 2.9833333333333334)","(11.0, 13.0, 12.142857142857142)","(8.0, 9.6, 9.399999999999999)","(61.0, 95.0, 93.125)","(4.8, 7.4, 7.2153846153846155)","(101.0, 230.0, 224.0)"
07-01-2023 17:03:32.827513,"(5.0, 8.0, 7.8125)","(4.2, 4.9, 4.814285714285714)","(2.6, 3.05, 2.9833333333333334)","(11.0, 13.0, 12.571428571428571)","(8.0, 9.6, 9.428571428571429)","(61.0, 95.0, 93.125)","(4.8, 7.4, 7.24)","(101.0, 230.0, 224.0)"
07-01-2023 17:03:33.830489,"(5.0, 7.8, 7.742857142857143)","(4.2, 4.9, 4.814285714285714)","(2.6, 3.05, 2.9899999999999998)","(11.0, 13.0, 12.75)","(8.0, 9.6, 9.428571428571429)","(61.0, 95.0, 71.92307692307692)","(4.8, 7.4, 7.258823529411765)","(101.0, 230.0, 224.0)"
07-01-2023 17:03:34.879040,"(5.0, 7.8, 7.733333333333333)","(4.2, 4.9, 4.814285714285714)","(2.6, 3.05, 2.9939999999999998)","(11.0, 13.0, 12.75)","(8.0, 9.6, 9.428571428571429)","(61.0, 80.0, 76.5)","(4.8, 7.4, 7.314285714285715)","(101.0, 230.0, 224.0)"
07-01-2023 17:03:35.944429,"(5.0, 7.8, 7.75)","(4.2, 4.9, 4.814285714285714)","(2.6, 3.05, 3.001875)","(11.0, 13.0, 12.75)","(8.0, 9.6, 9.428571428571429)","(61.0, 80.0, 76.5)","(4.8, 7.4, 7.314285714285715)","(101.0, 230.0, 224.0)"
07-01-2023 17:03:36.969810,"(5.0, 7.8, 7.766666666666667)","(4.2, 4.9, 4.825)","(2.6, 3.05, 3.0338461538461536)","(11.0, 13.0, 12.95)","(8.0, 9.6, 9.5)","(61.0, 80.0, 76.5)","(4.8, 7.4, 7.04)","(101.0, 230.0, 224.0)"
07-01-2023 17:03:37.990648,"(5.0, 7.8, 7.76)","(4.2, 4.9, 4.85)","(2.6, 3.05, 3.0266666666666664)","(11.0, 14.0, 13.666666666666666)","(8.0, 9.8, 9.48)","(61.0, 80.0, 76.5)","(4.8, 7.4, 7.085714285714285)","(101.0, 230.0, 224.0)"
07-01-2023 17:03:39.088779,"(5.0, 7.8, 7.76)","(4.2, 4.9, 4.85)","(2.6, 3.05, 3.0266666666666664)","(11.0, 14.0, 13.666666666666666)","(8.0, 9.8, 9.48)","(61.0, 80.0, 76.5)","(4.8, 7.4, 7.085714285714285)","(101.0, 230.0, 264.0)"
07-01-2023 17:03:40.142044,"(5.0, 7.8, 7.666666666666666)","(4.2, 4.8, 4.781818181818181)","(2.6, 3.05, 3.0015384615384613)","(11.0, 14.0, 13.6)","(8.0, 9.8, 9.50909090909091)","(61.0, 80.0, 73.63636363636364)","(5.0, 7.4, 7.2)","(101.0, 280.0, 235.55555555555554)"
07-01-2023 17:03:41.149766,"(5.0, 8.0, 7.699999999999999)","(4.2, 4.9, 4.847368421052632)","(2.6, 3.05, 3.0015384615384613)","(11.0, 14.0, 13.6)","(8.0, 9.8, 9.527272727272727)","(61.0, 80.0, 75.625)","(5.0, 7.6, 7.466666666666667)","(101.0, 280.0, 235.55555555555554)"
07-01-2023 17:03:42.197605,"(5.0, 8.0, 7.699999999999999)","(4.2, 4.9, 4.847368421052632)","(2.6, 3.05, 3.0015384615384613)","(11.0, 14.0, 13.6)","(8.0, 9.8, 9.527272727272727)","(61.0, 80.0, 74.66666666666667)","(5.0, 7.6, 7.345454545454546)","(101.0, 280.0, 235.55555555555554)"
07-01-2023 17:03:43.199230,"(5.0, 8.0, 7.699999999999999)","(4.2, 4.9, 4.788888888888889)","(2.6, 3.05, 3.0015384615384613)","(11.0, 14.0, 13.428571428571429)","(8.0, 9.8, 9.4)","(61.0, 80.0, 73.33333333333333)","(5.0, 7.6, 7.345454545454546)","(101.0, 280.0, 235.55555555555554)"
07-01-2023 17:03:44.222799,"(5.0, 7.8, 7.622222222222222)","(4.2, 4.9, 4.800000000000001)","(2.6, 3.05, 3.0015384615384613)","(11.0, 14.0, 13.428571428571429)","(8.0, 9.8, 9.4)","(61.0, 80.0, 73.33333333333333)","(5.0, 7.6, 7.345454545454546)","(101.0, 280.0, 235.55555555555554)"
07-01-2023 17:03:45.292374,"(5.0, 7.8, 7.622222222222222)","(4.2, 4.9, 4.800000000000001)","(2.6, 3.05, 3.0015384615384613)","(11.0, 14.0, 13.333333333333334)","(8.0, 9.8, 9.52)","(61.0, 80.0, 74.28571428571429)","(5.0, 7.6, 7.428571428571429)","(101.0, 280.0, 235.55555555555554)"
07-01-2023 17:03:46.265499,"(5.0, 7.8, 7.586666666666667)","(4.2, 4.9, 4.800000000000001)","(2.6, 3.05, 3.0015384615384613)","(11.0, 14.0, 13.333333333333334)","(8.0, 9.6, 9.52)","(61.0, 80.0, 74.16666666666667)","(5.0, 7.6, 7.52)","(101.0, 280.0, 256.0)"
07-01-2023 17:03:47.270188,"(5.0, 7.8, 7.611764705882353)","(4.2, 4.9, 4.800000000000001)","(2.6, 3.05, 3.0015384615384613)","(11.0, 14.0, 13.25)","(8.0, 9.6, 9.52)","(61.0, 80.0, 76.11111111111111)","(5.0, 7.8, 7.5)","(101.0, 270.0, 256.0)"
07-01-2023 17:03:48.292158,"(5.0, 7.8, 7.611764705882353)","(4.2, 4.9, 4.800000000000001)","(2.6, 3.05, 3.0015384615384613)","(11.0, 14.0, 13.25)","(8.0, 9.6, 9.52)","(61.0, 80.0, 76.11111111111111)","(5.0, 7.8, 7.578947368421052)","(101.0, 270.0, 256.0)"
07-01-2023 17:03:49.339512,"(5.0, 7.8, 7.611764705882353)","(4.2, 4.8, 4.754545454545455)","(2.6, 3.05, 3.0338461538461536)","(11.0, 13.5, 13.333333333333334)","(8.0, 9.6, 9.52)","(61.0, 80.0, 78.0)","(5.0, 7.8, 7.661538461538462)","(101.0, 270.0, 258.3333333333333)"
07-01-2023 17:03:50.337106,"(5.0, 7.8, 7.611764705882353)","(4.2, 4.8, 4.754545454545455)","(2.6, 3.1, 3.04)","(11.0, 13.5, 13.366666666666667)","(8.0, 9.6, 9.525)","(61.0, 80.0, 76.42857142857143)","(5.0, 7.8, 7.6)","(101.0, 270.0, 258.3333333333333)"
07-01-2023 17:03:51.371459,"(5.0, 7.8, 7.611764705882353)","(4.2, 4.8, 4.754545454545455)","(2.6, 3.1, 3.04)","(11.0, 13.5, 13.366666666666667)","(8.0, 9.6, 9.514285714285714)","(61.0, 80.0, 76.42857142857143)","(5.0, 7.8, 7.661538461538462)","(101.0, 270.0, 258.3333333333333)"
07-01-2023 17:03:52.396377,"(5.0, 7.8, 7.611764705882353)","(4.2, 4.8, 4.754545454545455)","(2.6, 3.1, 3.04)","(11.0, 13.5, 13.428571428571429)","(8.0, 9.6, 9.32)","(61.0, 80.0, 72.5)","(5.0, 7.8, 7.545454545454546)","(101.0, 270.0, 258.3333333333333)"
07-01-2023 17:03:53.499506,"(5.0, 7.8, 7.76)","(4.2, 4.8, 4.754545454545455)","(2.6, 3.1, 3.0296296296296297)","(11.0, 13.5, 13.233333333333333)","(8.0, 9.4, 9.32)","(61.0, 80.0, 72.5)","(5.0, 7.8, 7.545454545454546)","(101.0, 270.0, 258.3333333333333)"
07-01-2023 17:03:54.550717,"(5.0, 8.0, 7.67)","(4.2, 4.9, 4.792307692307692)","(2.6, 3.1, 3.0296296296296297)","(11.0, 13.5, 12.954545454545455)","(8.0, 9.4, 9.32)","(61.0, 80.0, 72.5)","(5.0, 7.8, 7.545454545454546)","(101.0, 270.0, 258.3333333333333)"
07-01-2023 17:03:55.616523,"(5.0, 7.8, 7.76)","(4.2, 4.9, 4.775)","(2.6, 3.1, 3.0296296296296297)","(11.0, 13.0, 12.954545454545455)","(8.0, 9.4, 9.32)","(61.0, 80.0, 72.5)","(5.0, 7.8, 7.545454545454546)","(101.0, 270.0, 258.3333333333333)"
07-01-2023 17:03:56.726768,"(5.0, 8.0, 7.67)","(4.2, 4.9, 4.775)","(2.6, 3.1, 3.0296296296296297)","(11.0, 13.0, 12.954545454545455)","(8.0, 9.4, 9.333333333333334)","(61.0, 80.0, 72.5)","(5.0, 7.8, 7.628571428571429)","(101.0, 270.0, 258.3333333333333)"
07-01-2023 17:03:57.807387,"(5.0, 8.0, 7.67)","(4.2, 4.9, 4.775)","(2.6, 3.1, 3.0296296296296297)","(11.0, 13.0, 12.954545454545455)","(8.0, 9.4, 9.333333333333334)","(61.0, 80.0, 72.5)","(5.0, 7.8, 7.628571428571429)","(101.0, 270.0, 258.3333333333333)"
07-01-2023 17:03:58.820917,"(5.0, 8.0, 7.661538461538461)","(4.2, 4.8, 4.754545454545455)","(2.6, 3.1, 3.0296296296296297)","(11.0, 13.0, 12.954545454545455)","(8.0, 9.4, 9.333333333333334)","(61.0, 80.0, 72.5)","(5.0, 7.8, 7.628571428571429)","(101.0, 270.0, 258.3333333333333)"
07-01-2023 17:03:59.807551,"(5.0, 8.2, 7.9692307692307685)","(4.2, 4.8, 4.6909090909090905)","(2.6, 3.1, 3.032142857142857)","(11.0, 13.0, 12.954545454545455)","(8.0, 9.6, 9.333333333333334)","(61.0, 80.0, 72.5)","(5.0, 7.8, 7.733333333333333)","(101.0, 270.0, 258.3333333333333)"
07-01-2023 17:04:00.858906,"(5.0, 8.2, 7.933333333333333)","(4.2, 4.8, 4.725)","(2.6, 3.1, 3.032142857142857)","(11.0, 13.0, 12.954545454545455)","(8.0, 9.4, 9.32)","(61.0, 80.0, 72.5)","(5.0, 7.8, 7.733333333333333)","(101.0, 270.0, 258.3333333333333)"
07-01-2023 17:04:01.877139,"(5.0, 8.2, 7.933333333333333)","(4.2, 4.8, 4.716666666666667)","(2.6, 3.1, 3.032142857142857)","(11.0, 13.0, 12.954545454545455)","(8.0, 9.4, 9.177777777777777)","(61.0, 80.0, 72.5)","(5.0, 7.8, 7.733333333333333)","(101.0, 270.0, 258.3333333333333)"
07-01-2023 17:04:02.966889,"(5.0, 8.2, 7.999999999999999)","(4.2, 4.8, 4.716666666666667)","(2.6, 3.1, 3.032142857142857)","(11.0, 13.0, 12.954545454545455)","(8.0, 9.4, 9.177777777777777)","(61.0, 80.0, 74.375)","(5.0, 7.8, 7.733333333333333)","(101.0, 270.0, 258.3333333333333)"
07-01-2023 17:04:03.941376,"(5.0, 8.2, 7.88235294117647)","(4.2, 4.8, 4.733333333333333)","(2.6, 3.1, 3.032142857142857)","(11.0, 13.0, 12.954545454545455)","(8.0, 9.4, 9.3)","(61.0, 80.0, 74.375)","(5.0, 7.8, 7.733333333333333)","(101.0, 270.0, 258.3333333333333)"
07-01-2023 17:04:04.967805,"(5.0, 8.2, 7.8999999999999995)","(4.2, 4.8, 4.746666666666666)","(2.6, 3.1, 3.032142857142857)","(11.0, 13.0, 12.954545454545455)","(8.0, 9.6, 9.257142857142856)","(61.0, 80.0, 74.375)","(5.0, 7.8, 7.6000000000000005)","(101.0, 270.0, 258.3333333333333)"
07-01-2023 17:04:06.069483,"(5.0, 8.2, 7.8999999999999995)","(4.2, 4.8, 4.746666666666666)","(2.6, 3.1, 3.032142857142857)","(11.0, 13.0, 12.954545454545455)","(8.0, 9.6, 9.3)","(61.0, 80.0, 74.375)","(5.0, 8.0, 7.621052631578948)","(101.0, 270.0, 258.3333333333333)"
07-01-2023 17:04:07.126097,"(5.0, 8.2, 7.909090909090909)","(4.2, 4.7, 4.678571428571429)","(2.6, 3.1, 3.0095238095238095)","(11.0, 13.0, 12.954545454545455)","(8.0, 9.6, 9.3)","(61.0, 80.0, 74.375)","(5.0, 8.0, 7.621052631578948)","(101.0, 270.0, 258.3333333333333)"
07-01-2023 17:04:08.210983,"(5.0, 8.0, 7.866666666666666)","(4.2, 4.7, 4.678571428571429)","(2.6, 3.1, 3.0095238095238095)","(11.0, 13.0, 12.807692307692308)","(8.0, 9.6, 9.3)","(61.0, 80.0, 74.375)","(5.0, 8.0, 7.712)","(101.0, 270.0, 258.3333333333333)"
07-01-2023 17:04:09.328310,"(5.0, 8.0, 7.92)","(4.2, 4.7, 4.68)","(2.6, 3.1, 3.0095238095238095)","(11.0, 13.0, 12.807692307692308)","(8.0, 9.6, 9.3)","(61.0, 80.0, 74.375)","(5.0, 8.0, 7.781818181818181)","(101.0, 270.0, 258.3333333333333)"
07-01-2023 17:04:10.405850,"(5.0, 8.0, 7.723076923076923)","(4.2, 4.8, 4.68235294117647)","(2.6, 3.1, 3.026923076923077)","(11.0, 13.0, 12.666666666666666)","(8.0, 9.6, 9.24)","(61.0, 80.0, 74.375)","(5.0, 8.0, 7.781818181818181)","(101.0, 270.0, 258.3333333333333)"
07-01-2023 17:04:11.392452,"(5.0, 8.0, 7.723076923076923)","(4.2, 4.8, 4.666666666666666)","(2.6, 3.1, 3.026923076923077)","(11.0, 13.0, 12.666666666666666)","(8.0, 9.4, 9.2)","(61.0, 80.0, 74.375)","(5.0, 8.0, 7.781818181818181)","(101.0, 270.0, 258.3333333333333)"
07-01-2023 17:04:12.548041,"(5.0, 8.0, 7.699999999999999)","(4.2, 4.8, 4.666666666666666)","(2.6, 3.1, 3.026923076923077)","(11.0, 13.0, 12.666666666666666)","(8.0, 9.4, 9.114285714285714)","(61.0, 80.0, 74.375)","(5.0, 8.0, 7.84)","(101.0, 270.0, 258.3333333333333)"
07-01-2023 17:04:13.670259,"(5.0, 8.0, 7.699999999999999)","(4.2, 4.8, 4.666666666666666)","(2.6, 3.1, 3.026923076923077)","(11.0, 13.0, 12.666666666666666)","(8.0, 9.4, 9.2)","(61.0, 80.0, 74.375)","(5.0, 8.0, 7.84)","(101.0, 270.0, 258.3333333333333)"
07-01-2023 17:04:14.766624,"(5.0, 8.0, 7.75)","(4.2, 4.8, 4.666666666666666)","(2.6, 3.1, 3.026923076923077)","(11.0, 13.0, 12.666666666666666)","(8.0, 9.4, 9.2)","(61.0, 80.0, 74.375)","(5.0, 8.0, 7.84)","(101.0, 270.0, 258.3333333333333)"
07-01-2023 17:04:15.877645,"(5.0, 8.0, 7.75)","(4.2, 4.8, 4.666666666666666)","(2.6, 3.1, 3.026923076923077)","(11.0, 13.0, 12.666666666666666)","(8.0, 9.6, 9.3375)","(61.0, 80.0, 74.375)","(5.0, 8.0, 7.84)","(101.0, 270.0, 258.3333333333333)"
07-01-2023 17:04:16.858785,"(5.0, 8.0, 7.75)","(4.2, 4.7, 4.66)","(2.6, 3.1, 3.026923076923077)","(11.0, 13.0, 12.666666666666666)","(8.0, 9.6, 9.3375)","(61.0, 80.0, 74.375)","(5.0, 8.0, 7.84)","(101.0, 270.0, 258.3333333333333)"
07-01-2023 17:04:17.892082,"(5.0, 8.0, 7.699999999999999)","(4.2, 4.7, 4.66)","(2.6, 3.1, 3.026923076923077)","(11.0, 13.0, 12.666666666666666)","(8.0, 9.6, 9.3375)","(61.0, 80.0, 74.375)","(5.0, 8.0, 7.84)","(101.0, 270.0, 258.3333333333333)"
07-01-2023 17:04:18.938641,"(5.0, 8.0, 7.699999999999999)","(4.2, 4.7, 4.66)","(2.6, 3.1, 3.026923076923077)","(11.0, 13.0, 12.666666666666666)","(8.0, 9.6, 9.17142857142857)","(61.0, 80.0, 74.375)","(5.0, 8.0, 7.84)","(101.0, 270.0, 258.3333333333333)"
07-01-2023 17:04:19.902683,"(5.0, 8.0, 7.699999999999999)","(4.2, 4.7, 4.66)","(2.6, 3.1, 3.026923076923077)","(11.0, 13.0, 12.666666666666666)","(8.0, 9.6, 9.17142857142857)","(61.0, 80.0, 74.375)","(5.0, 8.0, 8.114285714285714)","(101.0, 270.0, 258.3333333333333)"
07-01-2023 17:04:20.972357,"(5.0, 8.0, 7.699999999999999)","(4.2, 4.7, 4.66)","(2.6, 3.1, 3.026923076923077)","(11.0, 13.0, 12.36)","(8.0, 9.6, 8.911111111111111)","(61.0, 80.0, 75.26315789473684)","(5.0, 8.2, 8.022222222222222)","(101.0, 270.0, 258.3333333333333)"
07-01-2023 17:04:22.098605,"(5.0, 7.6, 7.466666666666667)","(4.2, 5.1, 4.99)","(2.6, 3.1, 3.024)","(11.0, 13.0, 12.357142857142858)","(8.0, 9.0, 8.977777777777778)","(61.0, 80.0, 75.26315789473684)","(5.0, 8.2, 8.133333333333333)","(101.0, 270.0, 258.3333333333333)"
07-01-2023 17:04:23.054513,"(5.0, 7.6, 7.507692307692308)","(4.2, 5.1, 5.051020408163265)","(2.6, 3.1, 3.024)","(11.0, 12.5, 12.357142857142858)","(8.0, 9.2, 8.977777777777778)","(61.0, 80.0, 74.375)","(5.0, 8.2, 8.07)","(101.0, 270.0, 258.3333333333333)"
07-01-2023 17:04:24.089756,"(5.0, 7.6, 7.314285714285714)","(4.2, 5.0, 4.964912280701754)","(2.6, 3.1, 3.0208333333333335)","(11.0, 12.5, 12.31578947368421)","(8.0, 9.2, 9.11111111111111)","(61.0, 80.0, 74.375)","(5.0, 8.4, 7.9071428571428575)","(101.0, 270.0, 258.3333333333333)"
07-01-2023 17:04:25.117469,"(5.0, 7.4, 7.266666666666667)","(4.2, 5.0, 4.964912280701754)","(2.6, 3.1, 3.0208333333333335)","(11.0, 13.0, 12.458333333333334)","(8.0, 9.2, 9.11111111111111)","(61.0, 80.0, 74.375)","(5.0, 8.4, 8.0)","(101.0, 270.0, 258.3333333333333)"
07-01-2023 17:04:26.110622,"(5.0, 7.6, 7.2631578947368425)","(4.2, 5.0, 4.980769230769231)","(2.6, 3.1, 3.0208333333333335)","(11.0, 13.0, 12.458333333333334)","(8.0, 9.2, 9.11111111111111)","(61.0, 80.0, 74.375)","(5.0, 8.2, 7.88)","(101.0, 270.0, 258.3333333333333)"
07-01-2023 17:04:27.092413,"(5.0, 7.4, 7.2153846153846155)","(4.2, 5.1, 5.028)","(2.6, 3.1, 3.0208333333333335)","(11.0, 13.0, 12.407407407407407)","(8.0, 9.2, 9.142857142857142)","(61.0, 80.0, 72.25806451612902)","(5.0, 8.2, 8.0)","(101.0, 270.0, 258.3333333333333)"
07-01-2023 17:04:28.083338,"(5.0, 7.4, 7.088888888888889)","(4.2, 5.1, 5.014285714285714)","(2.6, 3.1, 3.0208333333333335)","(11.0, 13.0, 12.407407407407407)","(8.0, 9.2, 9.133333333333333)","(61.0, 80.0, 72.25806451612902)","(5.0, 8.2, 8.0)","(101.0, 270.0, 258.3333333333333)"
07-01-2023 17:04:29.132322,"(5.0, 7.4, 6.928571428571429)","(4.2, 5.1, 5.014285714285714)","(2.6, 3.1, 3.0208333333333335)","(11.0, 13.0, 12.407407407407407)","(8.0, 9.2, 9.1)","(61.0, 80.0, 72.25806451612902)","(5.0, 8.2, 8.0)","(101.0, 270.0, 258.3333333333333)"
07-01-2023 17:04:30.225615,"(5.0, 7.4, 6.928571428571429)","(4.2, 5.1, 5.033333333333333)","(2.6, 3.1, 3.0208333333333335)","(11.0, 13.0, 12.466666666666667)","(8.0, 9.2, 9.1)","(61.0, 80.0, 72.25806451612902)","(5.0, 8.2, 7.85)","(101.0, 270.0, 258.3333333333333)"
07-01-2023 17:04:31.221380,"(5.0, 7.4, 6.928571428571429)","(4.2, 5.1, 5.0212121212121215)","(2.6, 3.1, 3.0208333333333335)","(11.0, 13.0, 12.466666666666667)","(8.0, 9.2, 9.1)","(61.0, 80.0, 72.25806451612902)","(5.0, 8.4, 8.01)","(101.0, 270.0, 258.3333333333333)"
07-01-2023 17:04:32.197364,"(5.0, 7.4, 7.01)","(4.2, 5.1, 5.0212121212121215)","(2.6, 3.1, 3.0296296296296297)","(11.0, 13.0, 12.515151515151516)","(8.0, 9.2, 9.127272727272727)","(61.0, 80.0, 72.25806451612902)","(5.0, 8.4, 8.045454545454545)","(101.0, 270.0, 258.3333333333333)"
07-01-2023 17:04:33.208609,"(5.0, 7.2, 7.107692307692307)","(4.2, 5.1, 5.03953488372093)","(2.6, 3.1, 3.0296296296296297)","(11.0, 13.0, 12.65625)","(8.0, 9.2, 9.08)","(61.0, 80.0, 72.25806451612902)","(5.5, 8.4, 8.045454545454545)","(101.0, 270.0, 258.3333333333333)"
07-01-2023 17:04:34.232509,"(5.0, 7.2, 7.107692307692307)","(4.2, 5.1, 5.062162162162162)","(2.6, 3.05, 3.036)","(11.0, 13.0, 12.710526315789474)","(8.0, 9.2, 9.08)","(61.0, 80.0, 72.25806451612902)","(5.5, 8.4, 8.025)","(101.0, 270.0, 258.3333333333333)"
07-01-2023 17:04:35.275933,"(5.0, 7.4, 7.032)","(4.2, 5.1, 5.0212121212121215)","(2.6, 3.05, 3.0379310344827584)","(11.0, 13.5, 13.136363636363637)","(8.0, 9.2, 8.933333333333334)","(61.0, 80.0, 72.25806451612902)","(5.5, 8.4, 8.117647058823529)","(101.0, 270.0, 258.3333333333333)"
07-01-2023 17:04:36.257946,"(5.0, 7.4, 7.075)","(4.2, 5.1, 5.011111111111111)","(2.6, 3.05, 2.989333333333333)","(11.0, 13.5, 13.166666666666666)","(8.0, 9.2, 8.933333333333334)","(61.0, 80.0, 72.25806451612902)","(5.5, 8.4, 8.215384615384616)","(101.0, 270.0, 258.3333333333333)"
07-01-2023 17:04:37.235462,"(5.0, 7.0, 6.966666666666667)","(4.2, 5.1, 5.011111111111111)","(2.6, 3.05, 2.9944680851063827)","(11.0, 13.5, 13.166666666666666)","(8.0, 9.2, 8.971428571428572)","(61.0, 80.0, 70.4)","(5.5, 8.4, 8.215384615384616)","(101.0, 270.0, 258.3333333333333)"
07-01-2023 17:04:38.310093,"(5.0, 7.0, 6.966666666666667)","(4.2, 5.1, 5.0212121212121215)","(2.6, 3.05, 2.9968181818181816)","(11.0, 13.5, 13.454545454545455)","(8.0, 9.2, 8.885714285714286)","(61.0, 80.0, 70.4)","(5.5, 8.4, 8.25)","(101.0, 270.0, 258.3333333333333)"
07-01-2023 17:04:39.329091,"(5.0, 7.0, 6.966666666666667)","(4.2, 5.1, 5.01875)","(2.6, 3.05, 2.9968181818181816)","(11.0, 14.0, 13.4)","(8.0, 9.2, 8.950000000000001)","(61.0, 80.0, 70.4)","(5.5, 8.4, 8.123076923076923)","(101.0, 270.0, 258.3333333333333)"
07-01-2023 17:04:40.304839,"(5.0, 7.0, 6.966666666666667)","(4.2, 5.1, 5.042222222222222)","(2.6, 3.05, 2.9968181818181816)","(11.0, 14.0, 13.4)","(8.0, 9.4, 8.92)","(61.0, 80.0, 70.4)","(5.5, 8.2, 8.181818181818182)","(101.0, 270.0, 258.3333333333333)"
07-01-2023 17:04:41.291061,"(5.0, 7.0, 6.955555555555556)","(4.2, 5.1, 5.042222222222222)","(2.6, 3.05, 2.9968181818181816)","(11.0, 14.0, 13.434782608695652)","(8.0, 9.4, 8.92)","(61.0, 80.0, 70.4)","(5.5, 8.4, 8.181818181818182)","(101.0, 270.0, 258.3333333333333)"
07-01-2023 17:04:42.302007,"(5.0, 7.0, 6.96)","(4.2, 5.1, 5.052380952380952)","(2.6, 3.05, 2.9968181818181816)","(11.0, 14.0, 13.428571428571429)","(8.0, 9.8, 9.280000000000001)","(61.0, 80.0, 71.42857142857143)","(5.5, 8.4, 8.181818181818182)","(101.0, 270.0, 258.3333333333333)"
07-01-2023 17:04:43.350085,"(5.0, 7.0, 6.9)","(4.2, 5.1, 5.052380952380952)","(2.6, 3.05, 2.9968181818181816)","(11.0, 14.0, 13.428571428571429)","(8.0, 9.8, 9.280000000000001)","(61.0, 80.0, 71.42857142857143)","(5.5, 8.4, 8.181818181818182)","(101.0, 270.0, 258.3333333333333)"
07-01-2023 17:04:44.368125,"(5.0, 7.0, 6.859999999999999)","(4.2, 5.1, 5.052380952380952)","(2.6, 3.05, 3.0037837837837835)","(11.0, 14.0, 13.454545454545455)","(8.0, 9.8, 9.389473684210525)","(61.0, 80.0, 71.42857142857143)","(5.5, 8.4, 7.333333333333334)","(101.0, 270.0, 258.3333333333333)"
07-01-2023 17:04:45.393968,"(5.0, 7.0, 6.909090909090909)","(4.2, 5.1, 5.07391304347826)","(2.6, 3.05, 3.0056666666666665)","(11.0, 14.0, 13.666666666666666)","(8.0, 9.8, 9.425)","(61.0, 80.0, 71.42857142857143)","(5.5, 7.4, 7.44)","(101.0, 270.0, 258.3333333333333)"
07-01-2023 17:04:46.498611,"(5.0, 7.0, 6.957142857142857)","(4.2, 5.2, 5.065)","(2.6, 3.05, 3.0056666666666665)","(11.0, 14.0, 13.5)","(8.0, 9.8, 9.328571428571427)","(61.0, 80.0, 71.42857142857143)","(5.5, 7.6, 7.428571428571429)","(101.0, 270.0, 258.3333333333333)"
07-01-2023 17:04:47.569480,"(5.0, 7.0, 6.957142857142857)","(4.2, 5.2, 5.054054054054054)","(2.6, 3.05, 3.0056666666666665)","(11.0, 14.0, 13.5)","(8.0, 9.8, 9.299999999999999)","(61.0, 80.0, 71.42857142857143)","(5.5, 7.6, 7.4799999999999995)","(101.0, 270.0, 245.45454545454547)"
07-01-2023 17:04:48.630484,"(5.0, 7.0, 6.957142857142857)","(4.2, 5.2, 5.065)","(2.6, 3.05, 3.0056666666666665)","(11.0, 14.0, 13.5)","(8.0, 9.8, 9.299999999999999)","(61.0, 80.0, 71.42857142857143)","(5.5, 7.6, 7.4799999999999995)","(101.0, 300.0, 250.0)"
07-01-2023 17:04:49.656892,"(5.0, 7.0, 6.957142857142857)","(4.2, 5.2, 5.104)","(2.6, 3.05, 3.0056666666666665)","(11.0, 14.0, 13.473684210526315)","(8.0, 9.8, 9.328571428571427)","(61.0, 80.0, 71.42857142857143)","(6.0, 7.6, 7.393103448275862)","(101.0, 260.0, 250.0)"
07-01-2023 17:04:50.747766,"(5.0, 7.0, 6.957142857142857)","(4.2, 5.2, 5.104)","(2.6, 3.05, 3.0056666666666665)","(11.0, 14.0, 13.473684210526315)","(8.0, 9.8, 9.328571428571427)","(61.0, 80.0, 71.42857142857143)","(6.0, 7.6, 7.386666666666667)","(101.0, 260.0, 250.0)"
