,Maxs Magic,Super Keen,Winlock Apples,Monkey Paw,Als Holiday,Skylah,Winlock One Out
05-01-2023 15:08:51.661233,"(3.2, 4.8, 3.796153846153846)","(2.8, 4.5, 3.083333333333333)","(10.0, 28.0, 17.6875)","(3.0, 4.1, 3.26875)","(51.0, 230.0, 138.0)","(16.0, 46.0, 26.666666666666664)","(10.0, 22.0, 15.0)"
05-01-2023 15:08:52.678185,"(3.2, 4.8, 3.796153846153846)","(2.7, 4.5, 3.083333333333333)","(10.0, 28.0, 17.6875)","(3.0, 4.1, 3.26875)","(51.0, 230.0, 138.0)","(16.0, 46.0, 26.666666666666664)","(9.0, 22.0, 15.0)"
05-01-2023 15:08:53.613006,"(3.2, 4.8, 3.796153846153846)","(2.7, 4.5, 3.083333333333333)","(10.0, 28.0, 17.6875)","(3.0, 4.1, 3.26875)","(51.0, 230.0, 138.0)","(16.0, 46.0, 26.666666666666664)","(9.0, 22.0, 15.0)"
05-01-2023 15:08:54.607474,"(3.2, 4.8, 3.796153846153846)","(2.7, 4.5, 3.083333333333333)","(10.0, 28.0, 17.6875)","(3.0, 4.1, 3.26875)","(51.0, 230.0, 138.0)","(16.0, 46.0, 26.666666666666664)","(9.0, 22.0, 15.0)"
05-01-2023 15:08:55.700156,"(3.2, 4.8, 3.796153846153846)","(2.7, 4.5, 3.1578947368421053)","(10.0, 28.0, 17.6875)","(3.0, 4.1, 3.26875)","(51.0, 230.0, 138.0)","(16.0, 46.0, 26.666666666666664)","(9.0, 22.0, 15.0)"
05-01-2023 15:08:56.678637,"(3.2, 4.8, 3.796153846153846)","(2.7, 4.5, 3.1736842105263157)","(10.0, 28.0, 17.6875)","(3.0, 4.1, 3.26875)","(51.0, 230.0, 138.0)","(16.0, 46.0, 26.666666666666664)","(9.0, 22.0, 15.0)"
05-01-2023 15:08:57.652029,"(3.2, 4.8, 3.796153846153846)","(2.7, 4.5, 3.1736842105263157)","(10.0, 28.0, 17.6875)","(3.0, 4.1, 3.26875)","(51.0, 230.0, 138.0)","(16.0, 46.0, 26.666666666666664)","(9.0, 22.0, 15.0)"
05-01-2023 15:08:58.682476,"(3.2, 4.8, 3.796153846153846)","(2.7, 4.5, 3.1736842105263157)","(10.0, 28.0, 17.6875)","(3.0, 4.1, 3.26875)","(51.0, 230.0, 138.0)","(16.0, 46.0, 26.666666666666664)","(9.0, 22.0, 15.0)"
05-01-2023 15:08:59.638287,"(3.2, 4.8, 3.796153846153846)","(2.7, 4.5, 3.1736842105263157)","(10.0, 28.0, 17.6875)","(3.0, 4.1, 3.26875)","(51.0, 230.0, 138.0)","(16.0, 46.0, 26.0)","(9.0, 22.0, 15.0)"
05-01-2023 15:09:00.701622,"(3.2, 4.7, 3.5362068965517244)","(2.7, 4.5, 2.96)","(10.0, 28.0, 21.846153846153847)","(3.0, 4.1, 3.26875)","(51.0, 230.0, 138.0)","(16.0, 44.0, 26.0)","(9.0, 22.0, 15.0)"
05-01-2023 15:09:01.841720,"(3.2, 4.7, 3.5362068965517244)","(2.7, 4.5, 2.96)","(10.0, 28.0, 21.846153846153847)","(3.0, 4.1, 3.26875)","(51.0, 230.0, 138.0)","(16.0, 44.0, 26.0)","(9.0, 22.0, 15.0)"
05-01-2023 15:09:02.923501,"(3.2, 4.7, 3.5362068965517244)","(2.7, 4.5, 2.96)","(10.0, 28.0, 21.846153846153847)","(3.0, 4.1, 3.26875)","(51.0, 230.0, 138.0)","(16.0, 44.0, 26.0)","(9.0, 22.0, 15.0)"
05-01-2023 15:09:03.860394,"(3.2, 4.7, 3.5362068965517244)","(2.7, 4.5, 2.96)","(10.0, 28.0, 21.846153846153847)","(3.0, 4.1, 3.26875)","(51.0, 230.0, 138.0)","(16.0, 44.0, 26.0)","(9.0, 22.0, 15.0)"
05-01-2023 15:09:04.896434,"(3.2, 4.7, 3.5362068965517244)","(2.7, 4.5, 2.96)","(10.0, 28.0, 21.846153846153847)","(3.0, 4.1, 3.26875)","(51.0, 230.0, 138.0)","(16.0, 44.0, 26.0)","(9.0, 22.0, 15.0)"
05-01-2023 15:09:05.868671,"(3.2, 4.7, 3.5362068965517244)","(2.7, 4.5, 2.96)","(10.0, 28.0, 21.846153846153847)","(3.0, 4.1, 3.26875)","(51.0, 230.0, 138.0)","(16.0, 44.0, 26.0)","(9.0, 22.0, 15.0)"
05-01-2023 15:09:06.924298,"(3.2, 4.6, 3.7346153846153847)","(2.7, 4.5, 2.96)","(10.0, 28.0, 21.846153846153847)","(3.0, 4.1, 3.26875)","(51.0, 230.0, 138.0)","(16.0, 44.0, 26.0)","(9.0, 22.0, 15.0)"
05-01-2023 15:09:08.001941,"(3.2, 4.6, 3.7346153846153847)","(2.7, 4.5, 2.96)","(10.0, 28.0, 21.846153846153847)","(3.0, 4.1, 3.26875)","(51.0, 230.0, 138.0)","(16.0, 44.0, 26.0)","(9.0, 22.0, 15.0)"
05-01-2023 15:09:09.131996,"(3.2, 4.6, 3.7346153846153847)","(2.7, 4.5, 2.96)","(10.0, 28.0, 21.846153846153847)","(3.0, 4.1, 3.26875)","(51.0, 230.0, 138.0)","(16.0, 44.0, 26.0)","(9.0, 22.0, 15.0)"
05-01-2023 15:09:10.199058,"(3.2, 4.6, 3.7346153846153847)","(2.7, 4.5, 2.96)","(10.0, 28.0, 21.846153846153847)","(3.0, 4.1, 3.26875)","(51.0, 230.0, 138.0)","(16.0, 44.0, 26.0)","(9.0, 22.0, 15.0)"
05-01-2023 15:09:11.248448,"(3.2, 4.6, 3.7346153846153847)","(2.7, 4.5, 2.96)","(10.0, 28.0, 21.846153846153847)","(3.0, 4.1, 3.26875)","(51.0, 230.0, 138.0)","(16.0, 44.0, 26.0)","(9.0, 22.0, 15.0)"
05-01-2023 15:09:12.350142,"(3.2, 4.6, 3.7346153846153847)","(2.7, 4.5, 2.96)","(10.0, 28.0, 21.846153846153847)","(3.0, 4.1, 3.26875)","(51.0, 230.0, 138.0)","(16.0, 44.0, 26.0)","(9.0, 22.0, 15.0)"
05-01-2023 15:09:13.463771,"(3.2, 4.6, 3.7346153846153847)","(2.7, 4.5, 2.96)","(10.0, 28.0, 21.846153846153847)","(3.0, 4.1, 3.26875)","(51.0, 230.0, 138.0)","(16.0, 44.0, 26.0)","(9.0, 22.0, 15.0)"
05-01-2023 15:09:14.573240,"(3.2, 4.6, 3.7346153846153847)","(2.7, 4.5, 2.96)","(10.0, 28.0, 21.846153846153847)","(3.0, 4.1, 3.26875)","(51.0, 230.0, 138.0)","(16.0, 44.0, 26.0)","(9.0, 22.0, 15.7)"
05-01-2023 15:09:15.512829,"(3.2, 4.6, 3.7346153846153847)","(2.7, 4.5, 2.96)","(10.0, 28.0, 21.846153846153847)","(3.0, 4.1, 3.26875)","(51.0, 230.0, 138.0)","(16.0, 44.0, 26.0)","(9.0, 22.0, 15.7)"
05-01-2023 15:09:16.513510,"(3.2, 4.6, 3.7346153846153847)","(2.7, 4.5, 2.96)","(10.0, 28.0, 21.846153846153847)","(3.0, 4.1, 3.26875)","(51.0, 230.0, 138.0)","(16.0, 44.0, 26.0)","(9.0, 22.0, 15.7)"
05-01-2023 15:09:17.608218,"(3.2, 4.6, 3.7346153846153847)","(2.7, 4.5, 2.96)","(10.0, 28.0, 21.846153846153847)","(3.0, 4.1, 3.26875)","(51.0, 230.0, 138.0)","(16.0, 44.0, 26.0)","(9.0, 22.0, 15.7)"
05-01-2023 15:09:18.723909,"(3.2, 4.6, 3.7346153846153847)","(2.7, 4.5, 2.96)","(10.0, 28.0, 21.846153846153847)","(3.0, 4.1, 3.26875)","(51.0, 230.0, 138.0)","(16.0, 44.0, 26.0)","(9.0, 22.0, 15.7)"
05-01-2023 15:09:19.808136,"(3.2, 4.6, 3.7346153846153847)","(2.7, 4.5, 2.96)","(10.0, 28.0, 21.846153846153847)","(3.0, 4.1, 3.26875)","(51.0, 230.0, 138.0)","(16.0, 44.0, 28.11111111111111)","(9.0, 22.0, 15.7)"
05-01-2023 15:09:20.865015,"(3.2, 4.6, 3.7346153846153847)","(2.7, 4.5, 2.96)","(10.0, 28.0, 21.846153846153847)","(3.0, 4.1, 3.26875)","(51.0, 230.0, 138.0)","(16.0, 42.0, 28.11111111111111)","(9.0, 22.0, 15.7)"
05-01-2023 15:09:21.869095,"(3.2, 4.6, 3.7346153846153847)","(2.7, 4.5, 2.96)","(10.0, 28.0, 21.846153846153847)","(3.0, 4.1, 3.26875)","(51.0, 230.0, 138.0)","(16.0, 42.0, 28.11111111111111)","(9.0, 22.0, 15.7)"
05-01-2023 15:09:22.880865,"(3.2, 4.6, 3.7346153846153847)","(2.7, 4.5, 2.96)","(10.0, 28.0, 21.846153846153847)","(3.0, 4.1, 3.26875)","(51.0, 230.0, 138.0)","(16.0, 42.0, 28.11111111111111)","(9.0, 22.0, 15.7)"
05-01-2023 15:09:24.010456,"(3.2, 4.6, 3.7346153846153847)","(2.7, 4.5, 2.96)","(10.0, 28.0, 21.846153846153847)","(3.0, 4.1, 3.26875)","(51.0, 230.0, 138.0)","(16.0, 42.0, 24.142857142857142)","(9.0, 22.0, 15.7)"
05-01-2023 15:09:25.220969,"(3.2, 4.6, 3.7346153846153847)","(2.7, 4.5, 2.96)","(10.0, 28.0, 21.846153846153847)","(3.0, 4.1, 3.26875)","(51.0, 230.0, 138.0)","(16.0, 42.0, 30.142857142857142)","(9.0, 22.0, 15.7)"
05-01-2023 15:09:26.249317,"(3.2, 4.6, 3.7346153846153847)","(2.7, 4.5, 2.96)","(10.0, 28.0, 21.846153846153847)","(3.0, 4.1, 3.26875)","(51.0, 230.0, 138.0)","(16.0, 40.0, 30.142857142857142)","(9.0, 22.0, 15.7)"
05-01-2023 15:09:27.349921,"(3.2, 4.6, 3.7346153846153847)","(2.7, 4.5, 2.96)","(10.0, 28.0, 21.846153846153847)","(3.0, 4.1, 3.26875)","(51.0, 230.0, 138.0)","(16.0, 40.0, 24.142857142857142)","(9.0, 22.0, 15.7)"
05-01-2023 15:09:28.423062,"(3.2, 4.6, 3.7346153846153847)","(2.7, 4.5, 2.96)","(10.0, 28.0, 21.846153846153847)","(3.0, 4.1, 3.26875)","(51.0, 230.0, 138.0)","(16.0, 42.0, 24.142857142857142)","(9.0, 22.0, 15.7)"
05-01-2023 15:09:29.535571,"(3.2, 4.6, 3.7346153846153847)","(2.7, 4.5, 2.96)","(10.0, 28.0, 21.142857142857142)","(3.0, 4.1, 3.26875)","(51.0, 230.0, 138.0)","(16.0, 42.0, 29.0)","(9.0, 22.0, 15.7)"
05-01-2023 15:09:30.702054,"(3.2, 4.6, 3.7346153846153847)","(2.7, 4.5, 2.96)","(10.0, 28.0, 21.357142857142858)","(3.0, 4.1, 3.26875)","(51.0, 230.0, 138.0)","(16.0, 44.0, 29.0)","(9.0, 22.0, 15.7)"
05-01-2023 15:09:31.913310,"(3.2, 4.6, 3.7346153846153847)","(2.7, 4.5, 2.96)","(10.0, 28.0, 21.357142857142858)","(3.0, 4.1, 3.26875)","(51.0, 230.0, 138.0)","(16.0, 44.0, 29.0)","(9.0, 22.0, 15.7)"
05-01-2023 15:09:33.084510,"(3.2, 4.6, 3.7346153846153847)","(2.7, 4.5, 2.96)","(10.0, 28.0, 21.357142857142858)","(3.0, 4.1, 3.26875)","(51.0, 230.0, 138.0)","(16.0, 44.0, 29.0)","(9.0, 22.0, 15.7)"
05-01-2023 15:09:34.189032,"(3.2, 4.6, 3.7346153846153847)","(2.7, 4.5, 2.96)","(10.0, 28.0, 21.357142857142858)","(3.0, 4.1, 3.26875)","(51.0, 230.0, 138.0)","(16.0, 44.0, 29.0)","(9.0, 22.0, 15.7)"
05-01-2023 15:09:35.269976,"(3.2, 4.6, 3.7346153846153847)","(2.7, 4.5, 2.96)","(10.0, 28.0, 21.357142857142858)","(3.0, 4.1, 3.26875)","(51.0, 230.0, 138.0)","(16.0, 44.0, 29.0)","(9.0, 22.0, 15.7)"
05-01-2023 15:09:36.339211,"(3.2, 4.6, 3.7346153846153847)","(2.7, 4.5, 2.96)","(10.0, 28.0, 21.357142857142858)","(3.0, 4.1, 3.26875)","(51.0, 230.0, 138.0)","(16.0, 44.0, 29.0)","(9.0, 22.0, 15.7)"
05-01-2023 15:09:37.421683,"(3.2, 4.6, 3.7346153846153847)","(2.7, 4.5, 2.96)","(10.0, 28.0, 21.357142857142858)","(3.0, 4.1, 3.26875)","(51.0, 230.0, 138.0)","(16.0, 44.0, 29.0)","(9.0, 22.0, 15.7)"
05-01-2023 15:09:38.537767,"(3.2, 4.6, 3.7346153846153847)","(2.7, 4.5, 2.96)","(10.0, 28.0, 21.357142857142858)","(3.0, 4.1, 3.26875)","(51.0, 230.0, 138.0)","(16.0, 44.0, 29.0)","(9.0, 22.0, 15.7)"
05-01-2023 15:09:39.658179,"(3.2, 4.6, 3.7346153846153847)","(2.7, 4.5, 2.96)","(10.0, 28.0, 21.357142857142858)","(3.0, 4.1, 3.26875)","(51.0, 230.0, 138.0)","(16.0, 44.0, 29.0)","(9.0, 22.0, 15.7)"
05-01-2023 15:09:40.591626,"(3.2, 4.6, 3.7346153846153847)","(2.7, 4.5, 2.96)","(10.0, 28.0, 21.357142857142858)","(3.0, 4.1, 3.26875)","(51.0, 230.0, 138.0)","(16.0, 44.0, 29.0)","(9.0, 22.0, 15.7)"
05-01-2023 15:09:41.688705,"(3.2, 4.6, 3.7346153846153847)","(2.7, 4.5, 2.96)","(10.0, 28.0, 21.357142857142858)","(3.0, 4.1, 3.26875)","(51.0, 230.0, 138.0)","(16.0, 44.0, 29.0)","(9.0, 22.0, 15.7)"
05-01-2023 15:09:42.897490,"(3.2, 4.6, 3.7346153846153847)","(2.7, 4.5, 2.96)","(10.0, 28.0, 21.357142857142858)","(3.0, 4.1, 3.26875)","(51.0, 230.0, 138.0)","(16.0, 44.0, 29.0)","(9.0, 22.0, 15.7)"
05-01-2023 15:09:44.015625,"(3.2, 4.6, 3.7346153846153847)","(2.7, 4.5, 2.96)","(10.0, 28.0, 21.357142857142858)","(3.0, 4.1, 3.26875)","(51.0, 230.0, 138.0)","(16.0, 44.0, 29.0)","(9.0, 22.0, 15.7)"
05-01-2023 15:09:45.157976,"(3.2, 4.6, 3.7346153846153847)","(2.7, 4.5, 2.96)","(10.0, 28.0, 21.357142857142858)","(3.0, 4.1, 3.26875)","(51.0, 230.0, 138.0)","(16.0, 44.0, 29.0)","(9.0, 22.0, 15.7)"
05-01-2023 15:09:46.232558,"(3.2, 4.6, 3.7346153846153847)","(2.7, 4.5, 2.96)","(10.0, 28.0, 21.357142857142858)","(3.0, 4.1, 3.26875)","(51.0, 230.0, 138.0)","(16.0, 44.0, 29.0)","(9.0, 22.0, 15.7)"
05-01-2023 15:09:47.371406,"(3.2, 4.6, 3.7346153846153847)","(2.7, 4.5, 2.96)","(10.0, 28.0, 21.357142857142858)","(3.0, 4.1, 3.26875)","(51.0, 230.0, 138.0)","(16.0, 44.0, 29.0)","(9.0, 22.0, 15.7)"
05-01-2023 15:09:48.463582,"(3.2, 4.6, 3.7346153846153847)","(2.7, 4.5, 2.96)","(10.0, 28.0, 21.357142857142858)","(3.0, 4.1, 3.26875)","(51.0, 230.0, 138.0)","(16.0, 44.0, 29.0)","(9.0, 22.0, 15.7)"
05-01-2023 15:09:49.563572,"(3.2, 4.6, 3.7346153846153847)","(2.7, 4.5, 2.96)","(10.0, 28.0, 21.357142857142858)","(3.0, 4.1, 3.26875)","(51.0, 230.0, 138.0)","(16.0, 44.0, 29.0)","(9.0, 22.0, 15.7)"
05-01-2023 15:09:50.619961,"(3.2, 4.6, 3.7346153846153847)","(2.7, 4.5, 2.96)","(10.0, 28.0, 21.357142857142858)","(3.0, 4.1, 3.26875)","(51.0, 230.0, 138.0)","(16.0, 44.0, 29.0)","(9.0, 22.0, 15.7)"
05-01-2023 15:09:51.709450,"(3.2, 4.6, 3.7346153846153847)","(2.7, 4.5, 2.96)","(10.0, 28.0, 21.357142857142858)","(3.0, 4.1, 3.26875)","(51.0, 230.0, 138.0)","(16.0, 44.0, 29.0)","(9.0, 22.0, 15.7)"
05-01-2023 15:09:52.789139,"(3.2, 4.6, 3.7346153846153847)","(2.7, 4.5, 2.96)","(10.0, 28.0, 21.357142857142858)","(3.0, 4.1, 3.26875)","(51.0, 230.0, 138.0)","(16.0, 44.0, 29.0)","(9.0, 22.0, 15.7)"
05-01-2023 15:09:54.210908,"(3.2, 4.6, 3.7346153846153847)","(2.7, 4.5, 2.96)","(10.0, 28.0, 21.357142857142858)","(3.0, 4.1, 3.26875)","(51.0, 230.0, 138.0)","(16.0, 44.0, 29.0)","(9.0, 22.0, 15.7)"
05-01-2023 15:09:55.320505,"(3.2, 4.6, 3.7346153846153847)","(2.7, 4.5, 2.96)","(10.0, 28.0, 21.357142857142858)","(3.0, 4.1, 3.26875)","(51.0, 230.0, 138.0)","(16.0, 44.0, 29.0)","(9.0, 22.0, 15.7)"
05-01-2023 15:09:56.402296,"(3.2, 4.6, 3.7346153846153847)","(2.7, 4.5, 2.96)","(10.0, 28.0, 21.357142857142858)","(3.0, 4.1, 3.26875)","(51.0, 230.0, 138.0)","(16.0, 44.0, 29.0)","(9.0, 22.0, 15.7)"
05-01-2023 15:09:57.573220,"(3.2, 4.6, 3.7346153846153847)","(2.7, 4.5, 2.96)","(10.0, 28.0, 21.357142857142858)","(3.0, 4.1, 3.26875)","(51.0, 230.0, 138.0)","(16.0, 44.0, 26.0)","(9.0, 22.0, 15.7)"
05-01-2023 15:09:58.737122,"(3.2, 4.6, 3.7346153846153847)","(2.7, 4.5, 2.96)","(10.0, 28.0, 21.357142857142858)","(3.0, 4.1, 3.26875)","(51.0, 230.0, 138.0)","(16.0, 44.0, 26.0)","(9.0, 22.0, 15.7)"
05-01-2023 15:09:59.860091,"(3.2, 4.6, 3.7346153846153847)","(2.7, 4.5, 2.96)","(10.0, 28.0, 19.0)","(3.0, 4.1, 3.26875)","(51.0, 230.0, 138.0)","(16.0, 44.0, 26.0)","(9.0, 22.0, 15.7)"
05-01-2023 15:10:01.113094,"(3.2, 4.6, 3.7346153846153847)","(2.7, 4.5, 2.96)","(10.0, 28.0, 18.333333333333336)","(3.0, 4.1, 3.26875)","(51.0, 230.0, 138.0)","(16.0, 44.0, 26.0)","(9.0, 22.0, 15.7)"
05-01-2023 15:10:02.110632,"(3.2, 4.6, 3.7346153846153847)","(2.7, 4.5, 2.96)","(10.0, 28.0, 18.333333333333336)","(3.0, 4.1, 3.26875)","(51.0, 230.0, 138.0)","(16.0, 44.0, 26.0)","(9.0, 22.0, 15.7)"
05-01-2023 15:10:03.127718,"(3.2, 4.6, 3.7346153846153847)","(2.7, 4.5, 2.9459574468085106)","(10.0, 28.0, 18.333333333333336)","(3.0, 4.1, 3.26875)","(51.0, 230.0, 138.0)","(16.0, 44.0, 26.0)","(9.0, 22.0, 15.7)"
05-01-2023 15:10:04.205019,"(3.2, 4.6, 3.7346153846153847)","(2.7, 4.5, 2.9459574468085106)","(10.0, 28.0, 18.333333333333336)","(3.0, 4.1, 3.26875)","(51.0, 230.0, 138.0)","(16.0, 44.0, 26.0)","(9.0, 22.0, 15.7)"
05-01-2023 15:10:05.268280,"(3.2, 4.6, 3.7346153846153847)","(2.7, 4.5, 2.9459574468085106)","(10.0, 28.0, 18.333333333333336)","(3.0, 4.1, 3.26875)","(51.0, 230.0, 138.0)","(16.0, 44.0, 26.0)","(9.0, 22.0, 15.7)"
05-01-2023 15:10:06.394936,"(3.2, 4.6, 3.7346153846153847)","(2.7, 4.5, 2.9459574468085106)","(10.0, 28.0, 18.9375)","(3.0, 4.1, 3.26875)","(51.0, 230.0, 138.0)","(16.0, 44.0, 26.0)","(9.0, 22.0, 15.7)"
05-01-2023 15:10:07.539499,"(3.2, 4.6, 3.7346153846153847)","(2.7, 4.5, 2.9966666666666666)","(10.0, 28.0, 18.9375)","(3.0, 4.1, 3.26875)","(51.0, 230.0, 138.0)","(16.0, 44.0, 26.0)","(9.0, 22.0, 15.7)"
05-01-2023 15:10:08.809044,"(3.2, 4.6, 3.7346153846153847)","(2.7, 4.5, 2.9966666666666666)","(10.0, 28.0, 18.9375)","(3.0, 4.1, 3.26875)","(51.0, 230.0, 138.0)","(16.0, 44.0, 26.0)","(9.0, 22.0, 15.7)"
05-01-2023 15:10:10.058533,"(3.2, 4.6, 3.7346153846153847)","(2.7, 4.5, 2.9966666666666666)","(10.0, 28.0, 18.9375)","(3.0, 4.1, 3.26875)","(51.0, 230.0, 138.0)","(16.0, 44.0, 26.0)","(9.0, 22.0, 15.7)"
05-01-2023 15:10:11.317873,"(3.2, 4.6, 3.7346153846153847)","(2.7, 4.5, 2.9966666666666666)","(10.0, 28.0, 18.9375)","(3.0, 4.1, 3.26875)","(51.0, 230.0, 138.0)","(16.0, 44.0, 26.0)","(9.0, 22.0, 15.7)"
05-01-2023 15:10:12.519908,"(3.2, 4.6, 3.7346153846153847)","(2.7, 4.5, 2.9966666666666666)","(10.0, 28.0, 18.9375)","(3.0, 4.1, 3.26875)","(51.0, 230.0, 138.0)","(16.0, 44.0, 26.0)","(9.0, 22.0, 15.7)"
05-01-2023 15:10:13.939060,"(3.2, 4.6, 3.7346153846153847)","(2.7, 4.5, 2.9966666666666666)","(10.0, 28.0, 18.9375)","(3.0, 4.1, 3.26875)","(51.0, 230.0, 138.0)","(16.0, 44.0, 26.0)","(9.0, 22.0, 15.7)"
05-01-2023 15:10:15.887384,"(3.2, 4.6, 3.7346153846153847)","(2.7, 4.5, 2.9966666666666666)","(10.0, 28.0, 18.9375)","(3.0, 4.1, 3.26875)","(51.0, 230.0, 138.0)","(16.0, 44.0, 26.0)","(9.0, 22.0, 15.7)"
05-01-2023 15:10:17.148341,"(3.2, 4.6, 3.7346153846153847)","(2.7, 4.5, 2.9966666666666666)","(10.0, 28.0, 18.9375)","(3.0, 4.1, 3.26875)","(51.0, 230.0, 138.0)","(16.0, 44.0, 26.0)","(9.0, 22.0, 15.7)"
05-01-2023 15:10:18.438286,"(3.2, 4.6, 3.7346153846153847)","(2.7, 4.5, 3.0587878787878786)","(10.0, 28.0, 18.9375)","(3.0, 4.1, 3.26875)","(51.0, 230.0, 138.0)","(16.0, 44.0, 26.0)","(9.0, 22.0, 15.7)"
05-01-2023 15:10:19.741859,"(3.2, 4.6, 3.7346153846153847)","(2.7, 4.5, 3.0587878787878786)","(10.0, 28.0, 18.9375)","(3.0, 4.1, 3.26875)","(51.0, 230.0, 138.0)","(16.0, 44.0, 26.0)","(9.0, 22.0, 15.7)"
05-01-2023 15:10:20.867705,"(3.2, 4.6, 3.7346153846153847)","(2.7, 4.5, 3.0587878787878786)","(10.0, 28.0, 18.9375)","(3.0, 4.1, 3.26875)","(51.0, 230.0, 138.0)","(16.0, 44.0, 26.0)","(9.0, 22.0, 15.7)"
05-01-2023 15:10:22.059280,"(3.2, 4.6, 3.7346153846153847)","(2.7, 4.5, 3.0587878787878786)","(10.0, 28.0, 18.9375)","(3.0, 4.1, 3.26875)","(51.0, 230.0, 138.0)","(16.0, 44.0, 26.0)","(9.0, 22.0, 15.7)"
05-01-2023 15:10:23.156242,"(3.2, 4.6, 3.7346153846153847)","(2.7, 4.5, 3.0587878787878786)","(10.0, 28.0, 18.9375)","(3.0, 4.1, 3.26875)","(51.0, 230.0, 138.0)","(16.0, 44.0, 26.0)","(9.0, 22.0, 15.7)"
05-01-2023 15:10:24.303354,"(3.2, 4.6, 3.7346153846153847)","(2.7, 4.5, 3.0587878787878786)","(10.0, 28.0, 18.9375)","(3.0, 4.1, 3.26875)","(51.0, 230.0, 138.0)","(16.0, 44.0, 26.0)","(9.0, 22.0, 15.7)"
05-01-2023 15:10:25.461872,"(3.2, 4.6, 3.7346153846153847)","(2.7, 4.5, 3.0587878787878786)","(10.0, 28.0, 18.9375)","(3.0, 4.1, 3.26875)","(51.0, 230.0, 138.0)","(16.0, 44.0, 26.0)","(9.0, 22.0, 15.7)"
05-01-2023 15:10:26.469624,"(3.2, 4.6, 3.7346153846153847)","(2.7, 4.5, 3.0587878787878786)","(10.0, 28.0, 18.9375)","(3.0, 4.1, 3.26875)","(51.0, 230.0, 138.0)","(16.0, 44.0, 26.0)","(9.0, 22.0, 15.7)"
05-01-2023 15:10:27.697930,"(3.2, 4.6, 3.7346153846153847)","(2.7, 4.5, 3.0587878787878786)","(10.0, 28.0, 18.9375)","(3.0, 4.1, 3.26875)","(51.0, 230.0, 138.0)","(16.0, 44.0, 26.0)","(9.0, 22.0, 15.7)"
05-01-2023 15:10:28.934110,"(3.2, 4.6, 3.7346153846153847)","(2.7, 4.5, 3.0587878787878786)","(10.0, 28.0, 19.944444444444443)","(3.0, 4.1, 3.26875)","(51.0, 230.0, 138.0)","(16.0, 44.0, 26.0)","(9.0, 22.0, 15.7)"
05-01-2023 15:10:30.212063,"(3.2, 4.6, 3.7346153846153847)","(2.7, 4.5, 3.0587878787878786)","(10.0, 28.0, 20.22222222222222)","(3.0, 4.1, 3.26875)","(51.0, 230.0, 138.0)","(16.0, 44.0, 26.0)","(9.0, 22.0, 15.7)"
05-01-2023 15:10:31.438668,"(3.2, 4.6, 3.7346153846153847)","(2.7, 4.5, 3.0587878787878786)","(10.0, 28.0, 20.22222222222222)","(3.0, 4.1, 3.26875)","(51.0, 230.0, 138.0)","(16.0, 44.0, 26.0)","(9.0, 22.0, 15.7)"
05-01-2023 15:10:32.711177,"(3.2, 4.6, 3.7346153846153847)","(2.7, 4.5, 3.0587878787878786)","(10.0, 28.0, 20.22222222222222)","(3.0, 4.1, 3.26875)","(51.0, 230.0, 138.0)","(16.0, 44.0, 26.0)","(9.0, 22.0, 15.7)"
05-01-2023 15:10:34.056869,"(3.2, 4.6, 3.7346153846153847)","(2.7, 4.5, 3.0587878787878786)","(10.0, 28.0, 22.375)","(3.0, 4.1, 3.26875)","(51.0, 230.0, 138.0)","(16.0, 44.0, 26.0)","(9.0, 22.0, 15.7)"
05-01-2023 15:10:35.250027,"(3.2, 4.6, 3.7346153846153847)","(2.7, 4.5, 3.0587878787878786)","(10.0, 28.0, 22.375)","(3.0, 4.1, 3.26875)","(51.0, 230.0, 138.0)","(16.0, 44.0, 26.0)","(9.0, 22.0, 15.7)"
05-01-2023 15:10:36.433119,"(3.2, 4.6, 3.7346153846153847)","(2.7, 4.5, 3.0587878787878786)","(10.0, 28.0, 22.375)","(3.0, 4.1, 3.26875)","(51.0, 230.0, 138.0)","(16.0, 44.0, 26.0)","(9.0, 22.0, 15.7)"
05-01-2023 15:10:37.719263,"(3.2, 4.6, 3.7346153846153847)","(2.7, 4.5, 3.0587878787878786)","(10.0, 28.0, 22.375)","(3.0, 4.1, 3.26875)","(51.0, 230.0, 138.0)","(16.0, 44.0, 26.0)","(9.0, 22.0, 15.7)"
05-01-2023 15:10:39.104856,"(3.2, 4.6, 3.7346153846153847)","(2.7, 4.5, 3.0587878787878786)","(10.0, 28.0, 22.375)","(3.0, 4.1, 3.26875)","(51.0, 230.0, 138.0)","(16.0, 44.0, 26.0)","(9.0, 22.0, 15.7)"
05-01-2023 15:10:40.679541,"(3.2, 4.6, 3.7346153846153847)","(2.7, 4.5, 3.0587878787878786)","(10.0, 28.0, 22.375)","(3.0, 4.1, 3.26875)","(51.0, 230.0, 138.0)","(16.0, 44.0, 26.0)","(9.0, 22.0, 15.7)"
05-01-2023 15:10:41.960421,"(3.2, 4.6, 3.7346153846153847)","(2.7, 4.5, 3.0587878787878786)","(10.0, 28.0, 22.375)","(3.0, 4.1, 3.26875)","(51.0, 230.0, 138.0)","(16.0, 44.0, 26.0)","(9.0, 22.0, 15.7)"
