,Mr Blitz,Filorga Bale,Im Indigo,Pablos Star,Clever Trevor,Gypsy Warrior,Mrs Watson
09-01-2023 17:41:24.216659,"(2.35, 2.38, 2.3670588235294114)","(26.0, 260.0, 93.57142857142857)","(3.1, 5.0, 3.3966666666666665)","(7.0, 14.5, 7.39)","(8.5, 16.5, 10.575)","(31.0, 340.0, 88.33333333333334)","(4.4, 8.2, 4.906666666666667)"
09-01-2023 17:41:25.474275,"(2.35, 2.38, 2.3670588235294114)","(26.0, 260.0, 93.57142857142857)","(3.1, 5.0, 3.3966666666666665)","(7.0, 14.5, 7.39)","(8.5, 16.5, 10.575)","(31.0, 340.0, 88.33333333333334)","(4.4, 8.2, 4.906666666666667)"
09-01-2023 17:41:26.752813,"(2.35, 2.38, 2.3670588235294114)","(26.0, 260.0, 93.57142857142857)","(3.1, 5.0, 3.3966666666666665)","(7.0, 14.5, 7.39)","(8.5, 16.5, 10.575)","(31.0, 340.0, 88.33333333333334)","(4.4, 8.2, 4.906666666666667)"
09-01-2023 17:41:27.925206,"(2.35, 2.38, 2.3670588235294114)","(26.0, 260.0, 93.57142857142857)","(3.1, 5.0, 3.3966666666666665)","(7.0, 14.5, 7.39)","(8.5, 16.5, 10.575)","(31.0, 340.0, 88.33333333333334)","(4.4, 8.2, 4.906666666666667)"
09-01-2023 17:41:29.098160,"(2.35, 2.38, 2.3670588235294114)","(26.0, 260.0, 93.57142857142857)","(3.1, 5.0, 3.3966666666666665)","(7.0, 14.5, 7.39)","(8.5, 16.5, 10.575)","(31.0, 340.0, 88.33333333333334)","(4.4, 8.2, 4.906666666666667)"
09-01-2023 17:41:30.569075,"(2.35, 2.38, 2.3670588235294114)","(26.0, 260.0, 93.57142857142857)","(3.1, 5.0, 3.3966666666666665)","(7.0, 14.5, 7.39)","(8.5, 16.5, 10.575)","(31.0, 340.0, 88.33333333333334)","(4.4, 8.2, 4.906666666666667)"
09-01-2023 17:41:31.863478,"(2.35, 2.38, 2.3670588235294114)","(26.0, 260.0, 93.57142857142857)","(3.1, 5.0, 3.3966666666666665)","(7.0, 14.5, 7.39)","(8.5, 16.5, 10.575)","(31.0, 340.0, 88.33333333333334)","(4.4, 8.2, 4.906666666666667)"
09-01-2023 17:41:33.112155,"(2.35, 2.38, 2.3670588235294114)","(26.0, 260.0, 93.57142857142857)","(3.1, 5.0, 3.3966666666666665)","(7.0, 14.5, 7.39)","(8.5, 16.5, 10.575)","(31.0, 340.0, 88.33333333333334)","(4.4, 8.2, 4.906666666666667)"
09-01-2023 17:41:34.109938,"(2.35, 2.38, 2.3670588235294114)","(26.0, 260.0, 93.57142857142857)","(3.1, 5.0, 3.3966666666666665)","(7.0, 14.5, 7.39)","(8.5, 16.5, 10.575)","(31.0, 340.0, 88.33333333333334)","(4.4, 8.2, 4.906666666666667)"
09-01-2023 17:41:35.155032,"(2.35, 2.38, 2.3670588235294114)","(26.0, 260.0, 93.57142857142857)","(3.1, 5.0, 3.3966666666666665)","(7.0, 14.5, 7.39)","(8.5, 16.5, 10.575)","(31.0, 340.0, 88.33333333333334)","(4.4, 8.2, 4.906666666666667)"
09-01-2023 17:41:36.184193,"(2.35, 2.38, 2.3670588235294114)","(26.0, 260.0, 93.57142857142857)","(3.1, 5.0, 3.3966666666666665)","(7.0, 14.5, 7.39)","(8.5, 16.5, 10.575)","(31.0, 340.0, 88.33333333333334)","(4.4, 8.2, 4.906666666666667)"
09-01-2023 17:41:37.237274,"(2.35, 2.38, 2.3670588235294114)","(26.0, 260.0, 93.57142857142857)","(3.1, 5.0, 3.3966666666666665)","(7.0, 14.5, 7.39)","(8.5, 16.5, 10.575)","(31.0, 340.0, 88.33333333333334)","(4.4, 8.2, 4.906666666666667)"
09-01-2023 17:41:38.280871,"(2.35, 2.38, 2.3670588235294114)","(26.0, 260.0, 93.57142857142857)","(3.1, 5.0, 3.3966666666666665)","(7.0, 14.5, 7.39)","(8.5, 16.5, 10.575)","(31.0, 340.0, 88.33333333333334)","(4.4, 8.2, 4.906666666666667)"
09-01-2023 17:41:39.468905,"(2.35, 2.38, 2.3670588235294114)","(26.0, 260.0, 93.57142857142857)","(3.1, 5.0, 3.3966666666666665)","(7.0, 14.5, 7.39)","(8.5, 16.5, 10.575)","(31.0, 340.0, 88.33333333333334)","(4.4, 8.2, 4.906666666666667)"
09-01-2023 17:41:40.531892,"(2.35, 2.38, 2.3670588235294114)","(26.0, 260.0, 93.57142857142857)","(3.1, 5.0, 3.3966666666666665)","(7.0, 14.5, 7.39)","(8.5, 16.5, 10.0)","(31.0, 340.0, 88.33333333333334)","(4.4, 8.2, 4.906666666666667)"
09-01-2023 17:41:41.843878,"(2.35, 2.38, 2.3670588235294114)","(26.0, 260.0, 93.57142857142857)","(3.1, 5.0, 3.3966666666666665)","(7.0, 14.5, 7.39)","(8.5, 17.0, 10.0)","(31.0, 340.0, 88.33333333333334)","(4.4, 8.2, 4.906666666666667)"
09-01-2023 17:41:42.970566,"(2.35, 2.38, 2.3670588235294114)","(26.0, 260.0, 93.57142857142857)","(3.1, 5.0, 3.3966666666666665)","(7.0, 14.5, 7.39)","(8.5, 17.0, 10.0)","(31.0, 340.0, 88.33333333333334)","(4.4, 8.2, 4.906666666666667)"
09-01-2023 17:41:44.072391,"(2.35, 2.38, 2.3670588235294114)","(26.0, 260.0, 93.57142857142857)","(3.1, 5.0, 3.3966666666666665)","(7.0, 14.5, 7.39)","(8.5, 17.0, 10.0)","(31.0, 340.0, 88.33333333333334)","(4.4, 8.2, 4.906666666666667)"
09-01-2023 17:41:45.169890,"(2.35, 2.38, 2.3670588235294114)","(26.0, 260.0, 93.57142857142857)","(3.1, 5.0, 3.3966666666666665)","(7.0, 14.5, 7.39)","(8.5, 17.0, 10.0)","(31.0, 340.0, 88.33333333333334)","(4.4, 8.2, 4.906666666666667)"
09-01-2023 17:41:46.206935,"(2.35, 2.38, 2.3670588235294114)","(26.0, 260.0, 93.57142857142857)","(3.1, 5.0, 3.3966666666666665)","(7.0, 14.5, 7.39)","(8.5, 17.0, 10.0)","(31.0, 340.0, 88.33333333333334)","(4.4, 8.2, 4.906666666666667)"
09-01-2023 17:41:47.246948,"(2.35, 2.38, 2.3670588235294114)","(26.0, 260.0, 93.57142857142857)","(3.1, 5.0, 3.3966666666666665)","(7.0, 14.5, 7.39)","(8.5, 17.0, 10.0)","(31.0, 340.0, 88.33333333333334)","(4.4, 8.2, 4.906666666666667)"
09-01-2023 17:41:48.298676,"(2.35, 2.38, 2.3670588235294114)","(26.0, 260.0, 93.57142857142857)","(3.1, 5.0, 3.3966666666666665)","(7.0, 14.5, 7.39)","(8.5, 17.0, 10.0)","(31.0, 340.0, 88.33333333333334)","(4.4, 8.2, 4.906666666666667)"
09-01-2023 17:41:49.334502,"(2.35, 2.38, 2.3670588235294114)","(26.0, 260.0, 93.57142857142857)","(3.1, 5.0, 3.3966666666666665)","(7.0, 14.5, 7.39)","(8.5, 17.0, 10.0)","(31.0, 340.0, 88.33333333333334)","(4.4, 8.2, 4.906666666666667)"
09-01-2023 17:41:50.467966,"(2.35, 2.38, 2.3670588235294114)","(26.0, 260.0, 93.57142857142857)","(3.1, 5.0, 3.3966666666666665)","(7.0, 14.5, 7.39)","(8.5, 17.0, 10.0)","(31.0, 340.0, 88.33333333333334)","(4.4, 8.2, 4.906666666666667)"
09-01-2023 17:41:51.463164,"(2.35, 2.38, 2.3670588235294114)","(26.0, 260.0, 93.57142857142857)","(3.1, 5.0, 3.3966666666666665)","(7.0, 14.5, 7.39)","(8.5, 17.0, 10.0)","(31.0, 340.0, 88.33333333333334)","(4.4, 8.2, 4.906666666666667)"
09-01-2023 17:41:52.527632,"(2.35, 2.38, 2.3670588235294114)","(26.0, 260.0, 93.57142857142857)","(3.1, 5.0, 3.3966666666666665)","(7.0, 14.5, 7.39)","(8.5, 17.0, 10.0)","(31.0, 340.0, 88.33333333333334)","(4.4, 8.2, 4.906666666666667)"
09-01-2023 17:41:53.572866,"(2.35, 2.38, 2.3670588235294114)","(26.0, 260.0, 93.57142857142857)","(3.1, 5.0, 3.3966666666666665)","(7.0, 14.5, 7.39)","(8.5, 17.0, 10.0)","(31.0, 340.0, 88.33333333333334)","(4.4, 8.2, 4.906666666666667)"
09-01-2023 17:41:54.606707,"(2.35, 2.38, 2.3670588235294114)","(26.0, 260.0, 93.57142857142857)","(3.1, 5.0, 3.3966666666666665)","(7.0, 14.5, 7.39)","(8.5, 17.0, 10.0)","(31.0, 340.0, 88.33333333333334)","(4.4, 8.2, 4.906666666666667)"
09-01-2023 17:41:55.688837,"(2.35, 2.38, 2.3670588235294114)","(26.0, 260.0, 93.57142857142857)","(3.1, 5.0, 3.3966666666666665)","(7.0, 14.5, 7.39)","(8.5, 17.0, 10.0)","(31.0, 340.0, 88.33333333333334)","(4.4, 8.2, 4.906666666666667)"
09-01-2023 17:41:56.974517,"(2.35, 2.38, 2.3670588235294114)","(26.0, 260.0, 93.57142857142857)","(3.1, 5.0, 3.3966666666666665)","(7.0, 14.5, 7.39)","(8.5, 17.0, 10.0)","(31.0, 340.0, 88.33333333333334)","(4.4, 8.2, 4.906666666666667)"
09-01-2023 17:41:58.174643,"(2.35, 2.38, 2.3670588235294114)","(26.0, 260.0, 93.57142857142857)","(3.1, 5.0, 3.3966666666666665)","(7.0, 14.5, 7.39)","(8.5, 17.0, 10.0)","(31.0, 340.0, 88.33333333333334)","(4.4, 8.2, 4.906666666666667)"
09-01-2023 17:41:59.434754,"(2.35, 2.38, 2.3670588235294114)","(26.0, 260.0, 93.57142857142857)","(3.1, 5.0, 3.3966666666666665)","(7.0, 14.5, 7.39)","(8.5, 17.0, 10.0)","(31.0, 340.0, 88.33333333333334)","(4.4, 8.2, 4.906666666666667)"
09-01-2023 17:42:00.550196,"(2.35, 2.38, 2.3670588235294114)","(26.0, 260.0, 93.57142857142857)","(3.1, 5.0, 3.3966666666666665)","(7.0, 14.5, 7.39)","(8.5, 17.0, 10.0)","(31.0, 340.0, 88.33333333333334)","(4.4, 8.2, 4.906666666666667)"
09-01-2023 17:42:01.835525,"(2.35, 2.38, 2.3670588235294114)","(26.0, 260.0, 93.57142857142857)","(3.1, 5.0, 3.3966666666666665)","(7.0, 14.5, 7.39)","(8.5, 17.0, 10.0)","(31.0, 340.0, 88.33333333333334)","(4.4, 8.2, 4.906666666666667)"
09-01-2023 17:42:02.874745,"(2.35, 2.38, 2.3670588235294114)","(26.0, 260.0, 93.57142857142857)","(3.1, 5.0, 3.3966666666666665)","(7.0, 14.5, 7.39)","(8.5, 17.0, 10.0)","(31.0, 340.0, 88.33333333333334)","(4.4, 8.2, 4.906666666666667)"
09-01-2023 17:42:04.155731,"(2.35, 2.38, 2.3670588235294114)","(26.0, 260.0, 93.57142857142857)","(3.1, 5.0, 3.3966666666666665)","(7.0, 14.5, 7.39)","(8.5, 17.0, 10.0)","(31.0, 340.0, 88.33333333333334)","(4.4, 8.2, 4.906666666666667)"
09-01-2023 17:42:05.295163,"(2.35, 2.38, 2.3670588235294114)","(26.0, 260.0, 93.57142857142857)","(3.1, 5.0, 3.3966666666666665)","(7.0, 14.5, 7.39)","(8.5, 17.0, 10.0)","(31.0, 340.0, 88.33333333333334)","(4.4, 8.2, 4.906666666666667)"
09-01-2023 17:42:06.470298,"(2.35, 2.38, 2.3670588235294114)","(26.0, 260.0, 93.57142857142857)","(3.1, 5.0, 3.3966666666666665)","(7.0, 14.5, 7.39)","(8.5, 17.0, 10.0)","(31.0, 340.0, 88.33333333333334)","(4.4, 8.2, 4.906666666666667)"
09-01-2023 17:42:07.897341,"(2.35, 2.38, 2.3670588235294114)","(26.0, 260.0, 93.57142857142857)","(3.1, 5.0, 3.3966666666666665)","(7.0, 14.5, 7.39)","(8.5, 17.0, 10.0)","(31.0, 340.0, 88.33333333333334)","(4.4, 8.2, 4.906666666666667)"
09-01-2023 17:42:09.257700,"(2.35, 2.38, 2.3670588235294114)","(26.0, 260.0, 93.57142857142857)","(3.1, 5.0, 3.3966666666666665)","(7.0, 14.5, 7.39)","(8.5, 17.0, 10.0)","(31.0, 340.0, 88.33333333333334)","(4.4, 8.2, 4.906666666666667)"
09-01-2023 17:42:10.837599,"(2.35, 2.38, 2.3670588235294114)","(26.0, 260.0, 93.57142857142857)","(3.1, 5.0, 3.3966666666666665)","(7.0, 14.5, 7.39)","(8.5, 17.0, 10.0)","(31.0, 340.0, 88.33333333333334)","(4.4, 8.2, 4.906666666666667)"
09-01-2023 17:42:12.457158,"(2.35, 2.38, 2.3670588235294114)","(26.0, 260.0, 93.57142857142857)","(3.1, 5.0, 3.3966666666666665)","(7.0, 14.5, 7.39)","(8.5, 17.0, 10.0)","(31.0, 340.0, 88.33333333333334)","(4.4, 8.2, 4.906666666666667)"
09-01-2023 17:42:13.791707,"(2.35, 2.38, 2.3670588235294114)","(26.0, 260.0, 93.57142857142857)","(3.1, 5.0, 3.3966666666666665)","(7.0, 14.5, 7.39)","(8.5, 17.0, 10.0)","(31.0, 340.0, 88.33333333333334)","(4.4, 8.2, 4.906666666666667)"
09-01-2023 17:42:15.095336,"(2.35, 2.38, 2.3670588235294114)","(26.0, 260.0, 93.57142857142857)","(3.1, 5.0, 3.3966666666666665)","(7.0, 14.5, 7.39)","(8.5, 17.0, 10.0)","(31.0, 340.0, 88.33333333333334)","(4.4, 8.2, 4.906666666666667)"
09-01-2023 17:42:16.469131,"(2.35, 2.38, 2.3670588235294114)","(26.0, 260.0, 93.57142857142857)","(3.1, 5.0, 3.3966666666666665)","(7.0, 14.5, 7.39)","(8.5, 17.0, 10.0)","(31.0, 340.0, 88.33333333333334)","(4.4, 8.2, 4.906666666666667)"
09-01-2023 17:42:17.741851,"(2.35, 2.38, 2.3670588235294114)","(26.0, 260.0, 93.57142857142857)","(3.1, 5.0, 3.3966666666666665)","(7.0, 14.5, 7.39)","(8.5, 17.0, 10.0)","(31.0, 340.0, 88.33333333333334)","(4.4, 8.2, 4.906666666666667)"
09-01-2023 17:42:19.177368,"(2.35, 2.38, 2.3670588235294114)","(26.0, 260.0, 93.57142857142857)","(3.1, 5.0, 3.3966666666666665)","(7.0, 14.5, 7.39)","(8.5, 17.0, 10.0)","(31.0, 340.0, 88.33333333333334)","(4.4, 8.2, 4.906666666666667)"
09-01-2023 17:42:20.389205,"(2.35, 2.38, 2.3670588235294114)","(26.0, 260.0, 93.57142857142857)","(3.1, 5.0, 3.3966666666666665)","(7.0, 14.5, 7.39)","(8.5, 17.0, 10.0)","(31.0, 340.0, 88.33333333333334)","(4.4, 8.2, 4.906666666666667)"
09-01-2023 17:42:21.589610,"(2.35, 2.38, 2.3670588235294114)","(26.0, 260.0, 93.57142857142857)","(3.1, 5.0, 3.3966666666666665)","(7.0, 14.5, 7.39)","(8.5, 17.0, 10.0)","(31.0, 340.0, 88.33333333333334)","(4.4, 8.2, 4.906666666666667)"
09-01-2023 17:42:22.909640,"(2.35, 2.38, 2.3670588235294114)","(26.0, 260.0, 93.57142857142857)","(3.1, 5.0, 3.3966666666666665)","(7.0, 14.5, 7.39)","(8.5, 17.0, 10.0)","(31.0, 340.0, 88.33333333333334)","(4.4, 8.2, 4.906666666666667)"
09-01-2023 17:42:24.130190,"(2.35, 2.38, 2.3670588235294114)","(26.0, 260.0, 93.57142857142857)","(3.1, 5.0, 3.3966666666666665)","(7.0, 14.5, 7.39)","(8.5, 17.0, 10.0)","(31.0, 340.0, 88.33333333333334)","(4.4, 8.2, 4.906666666666667)"
09-01-2023 17:42:25.304676,"(2.35, 2.38, 2.3670588235294114)","(26.0, 260.0, 93.57142857142857)","(3.1, 5.0, 3.3966666666666665)","(7.0, 14.5, 7.39)","(8.5, 17.0, 10.0)","(31.0, 340.0, 88.33333333333334)","(4.4, 8.2, 4.906666666666667)"
09-01-2023 17:42:26.439977,"(2.35, 2.38, 2.3670588235294114)","(26.0, 260.0, 93.57142857142857)","(3.1, 5.0, 3.3966666666666665)","(7.0, 14.5, 7.39)","(8.5, 17.0, 10.0)","(31.0, 340.0, 88.33333333333334)","(4.4, 8.2, 4.906666666666667)"
09-01-2023 17:42:27.651468,"(2.35, 2.38, 2.3670588235294114)","(26.0, 260.0, 93.57142857142857)","(3.1, 5.0, 3.3966666666666665)","(7.0, 14.5, 7.39)","(8.5, 17.0, 10.0)","(31.0, 340.0, 88.33333333333334)","(4.4, 8.2, 4.906666666666667)"
09-01-2023 17:42:28.784471,"(2.35, 2.38, 2.3670588235294114)","(26.0, 260.0, 93.57142857142857)","(3.1, 5.0, 3.3966666666666665)","(7.0, 14.5, 7.39)","(8.5, 17.0, 10.0)","(31.0, 340.0, 88.33333333333334)","(4.4, 8.2, 4.906666666666667)"
09-01-2023 17:42:29.934069,"(2.35, 2.38, 2.3670588235294114)","(26.0, 260.0, 93.57142857142857)","(3.1, 5.0, 3.3966666666666665)","(7.0, 14.5, 7.39)","(8.5, 17.0, 10.0)","(31.0, 340.0, 88.33333333333334)","(4.4, 8.2, 4.906666666666667)"
09-01-2023 17:42:31.086201,"(2.35, 2.38, 2.3670588235294114)","(26.0, 260.0, 93.57142857142857)","(3.1, 5.0, 3.3966666666666665)","(7.0, 14.5, 7.39)","(8.5, 17.0, 10.0)","(31.0, 340.0, 88.33333333333334)","(4.4, 8.2, 4.906666666666667)"
09-01-2023 17:42:32.211519,"(2.35, 2.38, 2.3670588235294114)","(26.0, 260.0, 93.57142857142857)","(3.1, 5.0, 3.3966666666666665)","(7.0, 14.5, 7.39)","(8.5, 17.0, 10.0)","(31.0, 340.0, 88.33333333333334)","(4.4, 8.2, 4.906666666666667)"
09-01-2023 17:42:33.383547,"(2.35, 2.38, 2.3670588235294114)","(26.0, 260.0, 93.57142857142857)","(3.1, 5.0, 3.3966666666666665)","(7.0, 14.5, 7.39)","(8.5, 17.0, 10.0)","(31.0, 340.0, 88.33333333333334)","(4.4, 8.2, 4.906666666666667)"
09-01-2023 17:42:34.495206,"(2.35, 2.38, 2.3670588235294114)","(26.0, 260.0, 93.57142857142857)","(3.1, 5.0, 3.3966666666666665)","(7.0, 14.5, 7.39)","(8.5, 17.0, 10.0)","(31.0, 340.0, 88.33333333333334)","(4.4, 8.2, 4.906666666666667)"
09-01-2023 17:42:35.607742,"(2.35, 2.38, 2.3670588235294114)","(26.0, 260.0, 93.57142857142857)","(3.1, 5.0, 3.3966666666666665)","(7.0, 14.5, 7.39)","(8.5, 17.0, 10.0)","(31.0, 340.0, 88.33333333333334)","(4.4, 8.2, 4.906666666666667)"
09-01-2023 17:42:36.687264,"(2.35, 2.38, 2.3670588235294114)","(26.0, 260.0, 93.57142857142857)","(3.1, 5.0, 3.3966666666666665)","(7.0, 14.5, 7.39)","(8.5, 17.0, 10.0)","(31.0, 340.0, 88.33333333333334)","(4.4, 8.2, 4.906666666666667)"
09-01-2023 17:42:37.797581,"(2.35, 2.38, 2.3670588235294114)","(26.0, 260.0, 93.57142857142857)","(3.1, 5.0, 3.3966666666666665)","(7.0, 14.5, 7.39)","(8.5, 17.0, 10.0)","(31.0, 340.0, 88.33333333333334)","(4.4, 8.2, 4.906666666666667)"
09-01-2023 17:42:38.949172,"(2.35, 2.38, 2.3670588235294114)","(26.0, 260.0, 93.57142857142857)","(3.1, 5.0, 3.3966666666666665)","(7.0, 14.5, 7.39)","(8.5, 17.0, 10.0)","(31.0, 340.0, 88.33333333333334)","(4.4, 8.2, 4.906666666666667)"
09-01-2023 17:42:40.170194,"(2.35, 2.38, 2.3670588235294114)","(26.0, 260.0, 93.57142857142857)","(3.1, 5.0, 3.3966666666666665)","(7.0, 14.5, 7.39)","(8.5, 17.0, 10.0)","(31.0, 340.0, 88.33333333333334)","(4.4, 8.2, 4.906666666666667)"
09-01-2023 17:42:41.300007,"(2.35, 2.38, 2.3670588235294114)","(26.0, 260.0, 93.57142857142857)","(3.1, 5.0, 3.3966666666666665)","(7.0, 14.5, 7.39)","(8.5, 17.0, 10.0)","(31.0, 340.0, 88.33333333333334)","(4.4, 8.2, 4.906666666666667)"
09-01-2023 17:42:42.342060,"(2.35, 2.38, 2.3670588235294114)","(26.0, 260.0, 93.57142857142857)","(3.1, 5.0, 3.3966666666666665)","(7.0, 14.5, 7.39)","(8.5, 17.0, 10.0)","(31.0, 340.0, 88.33333333333334)","(4.4, 8.2, 4.906666666666667)"
09-01-2023 17:42:43.475537,"(2.35, 2.38, 2.3670588235294114)","(26.0, 260.0, 93.57142857142857)","(3.1, 5.0, 3.3966666666666665)","(7.0, 14.5, 7.39)","(8.5, 17.0, 10.0)","(31.0, 340.0, 88.33333333333334)","(4.4, 8.2, 4.906666666666667)"
09-01-2023 17:42:44.674375,"(2.35, 2.38, 2.3670588235294114)","(26.0, 260.0, 93.57142857142857)","(3.1, 5.0, 3.3966666666666665)","(7.0, 14.5, 7.39)","(8.5, 17.0, 10.0)","(31.0, 340.0, 88.33333333333334)","(4.4, 8.2, 4.906666666666667)"
09-01-2023 17:42:45.818068,"(2.35, 2.38, 2.3670588235294114)","(26.0, 260.0, 93.57142857142857)","(3.1, 5.0, 3.3966666666666665)","(7.0, 14.5, 7.39)","(8.5, 17.0, 10.0)","(31.0, 340.0, 88.33333333333334)","(4.4, 8.2, 4.906666666666667)"
09-01-2023 17:42:46.989619,"(2.35, 2.38, 2.3670588235294114)","(26.0, 260.0, 93.57142857142857)","(3.1, 5.0, 3.3966666666666665)","(7.0, 14.5, 7.39)","(8.5, 17.0, 10.0)","(31.0, 340.0, 88.33333333333334)","(4.4, 8.2, 4.906666666666667)"
09-01-2023 17:42:48.118855,"(2.35, 2.38, 2.3670588235294114)","(26.0, 260.0, 93.57142857142857)","(3.1, 5.0, 3.4233333333333333)","(7.0, 14.5, 7.39)","(8.5, 17.0, 10.0)","(31.0, 340.0, 88.33333333333334)","(4.4, 8.2, 4.906666666666667)"
09-01-2023 17:42:49.211779,"(2.35, 2.38, 2.3670588235294114)","(26.0, 260.0, 93.57142857142857)","(3.1, 5.2, 3.4233333333333333)","(7.0, 14.5, 7.39)","(8.5, 17.0, 10.0)","(31.0, 340.0, 88.33333333333334)","(4.4, 8.2, 4.906666666666667)"
09-01-2023 17:42:50.318444,"(2.35, 2.38, 2.3670588235294114)","(26.0, 260.0, 93.57142857142857)","(3.1, 5.2, 3.4233333333333333)","(7.0, 14.5, 7.39)","(8.5, 17.0, 10.0)","(31.0, 340.0, 88.33333333333334)","(4.4, 8.2, 4.906666666666667)"
09-01-2023 17:42:51.382320,"(2.35, 2.38, 2.3670588235294114)","(26.0, 260.0, 93.57142857142857)","(3.1, 5.2, 3.4233333333333333)","(7.0, 14.5, 7.39)","(8.5, 17.0, 10.0)","(31.0, 340.0, 88.33333333333334)","(4.4, 8.2, 4.906666666666667)"
09-01-2023 17:42:52.368044,"(2.35, 2.38, 2.3670588235294114)","(26.0, 260.0, 93.57142857142857)","(3.1, 5.2, 3.4233333333333333)","(7.0, 14.5, 7.39)","(8.5, 17.0, 10.0)","(31.0, 340.0, 88.33333333333334)","(4.4, 8.2, 4.906666666666667)"
09-01-2023 17:42:53.419121,"(2.35, 2.38, 2.3670588235294114)","(26.0, 260.0, 93.57142857142857)","(3.1, 5.2, 3.4233333333333333)","(7.0, 14.5, 7.39)","(8.5, 17.0, 10.0)","(31.0, 340.0, 88.33333333333334)","(4.4, 8.2, 4.906666666666667)"
09-01-2023 17:42:54.484140,"(2.35, 2.38, 2.3670588235294114)","(26.0, 260.0, 93.57142857142857)","(3.1, 5.2, 3.4233333333333333)","(7.0, 14.5, 7.39)","(8.5, 17.0, 10.0)","(31.0, 340.0, 88.33333333333334)","(4.4, 8.2, 4.906666666666667)"
09-01-2023 17:42:55.523121,"(2.35, 2.38, 2.3670588235294114)","(26.0, 260.0, 93.57142857142857)","(3.1, 5.2, 3.4233333333333333)","(7.0, 14.5, 7.39)","(8.5, 17.0, 10.0)","(31.0, 340.0, 88.33333333333334)","(4.4, 8.2, 4.906666666666667)"
09-01-2023 17:42:56.595782,"(2.35, 2.38, 2.3670588235294114)","(26.0, 260.0, 93.57142857142857)","(3.1, 5.2, 3.4233333333333333)","(7.0, 14.5, 7.39)","(8.5, 17.0, 10.0)","(31.0, 340.0, 88.33333333333334)","(4.4, 8.2, 4.906666666666667)"
09-01-2023 17:42:57.678166,"(2.35, 2.38, 2.3670588235294114)","(26.0, 260.0, 93.57142857142857)","(3.1, 5.2, 3.4233333333333333)","(7.0, 14.5, 7.39)","(8.5, 17.0, 10.0)","(31.0, 340.0, 88.33333333333334)","(4.4, 8.2, 4.906666666666667)"
09-01-2023 17:42:59.042182,"(2.35, 2.38, 2.3670588235294114)","(26.0, 260.0, 93.57142857142857)","(3.1, 5.2, 3.4233333333333333)","(7.0, 14.5, 7.39)","(8.5, 17.0, 10.0)","(31.0, 340.0, 88.33333333333334)","(4.4, 8.2, 4.906666666666667)"
09-01-2023 17:43:00.270049,"(2.35, 2.38, 2.3670588235294114)","(26.0, 260.0, 93.57142857142857)","(3.1, 5.2, 3.4233333333333333)","(7.0, 14.5, 7.39)","(8.5, 17.0, 10.0)","(31.0, 340.0, 88.33333333333334)","(4.4, 8.2, 4.906666666666667)"
09-01-2023 17:43:01.406851,"(2.35, 2.38, 2.3670588235294114)","(26.0, 260.0, 93.57142857142857)","(3.1, 5.2, 3.4233333333333333)","(7.0, 14.5, 7.39)","(8.5, 17.0, 10.0)","(31.0, 340.0, 88.33333333333334)","(4.4, 8.2, 4.906666666666667)"
09-01-2023 17:43:02.513595,"(2.35, 2.38, 2.3670588235294114)","(26.0, 260.0, 93.57142857142857)","(3.1, 5.2, 3.4233333333333333)","(7.0, 14.5, 7.39)","(8.5, 17.0, 10.0)","(31.0, 340.0, 88.33333333333334)","(4.4, 8.2, 4.906666666666667)"
09-01-2023 17:43:03.637100,"(2.35, 2.38, 2.3670588235294114)","(26.0, 260.0, 93.57142857142857)","(3.1, 5.2, 3.4233333333333333)","(7.0, 14.5, 7.39)","(8.5, 17.0, 10.0)","(31.0, 340.0, 88.33333333333334)","(4.4, 8.2, 4.906666666666667)"
09-01-2023 17:43:04.693361,"(2.35, 2.38, 2.3670588235294114)","(26.0, 260.0, 93.57142857142857)","(3.1, 5.2, 3.4233333333333333)","(7.0, 14.5, 7.39)","(8.5, 17.0, 10.0)","(31.0, 340.0, 88.33333333333334)","(4.4, 8.2, 4.906666666666667)"
09-01-2023 17:43:05.740488,"(2.35, 2.38, 2.3670588235294114)","(26.0, 260.0, 93.57142857142857)","(3.1, 5.2, 3.4233333333333333)","(7.0, 14.5, 7.39)","(8.5, 17.0, 10.0)","(31.0, 340.0, 88.33333333333334)","(4.4, 8.2, 4.906666666666667)"
09-01-2023 17:43:06.757085,"(2.35, 2.38, 2.3670588235294114)","(26.0, 260.0, 93.57142857142857)","(3.1, 5.2, 3.4233333333333333)","(7.0, 14.5, 7.39)","(8.5, 17.0, 10.0)","(31.0, 340.0, 88.33333333333334)","(4.4, 8.2, 4.906666666666667)"
09-01-2023 17:43:07.815164,"(2.35, 2.38, 2.3670588235294114)","(26.0, 260.0, 93.57142857142857)","(3.1, 5.2, 3.4233333333333333)","(7.0, 14.5, 7.39)","(8.5, 17.0, 10.0)","(31.0, 340.0, 88.33333333333334)","(4.4, 8.2, 4.906666666666667)"
09-01-2023 17:43:08.808922,"(2.35, 2.38, 2.3670588235294114)","(26.0, 260.0, 93.57142857142857)","(3.1, 5.2, 3.4233333333333333)","(7.0, 14.5, 7.39)","(8.5, 17.0, 10.0)","(31.0, 340.0, 88.33333333333334)","(4.4, 8.2, 4.906666666666667)"
