,Bronze Lady,Lucky Lockett,Hallelujah Baby,Get My Point,Shes Fancy Like,A Rousing Babe,Hot Link,Raucous Tizzy,Standforgrit,Mo Town Gal
07-01-2023 09:29:49.386062,"(14.0, 26.0, 17.666666666666668)","(8.0, 20.0, 11.75)","(13.0, 16.5, 14.5)","(3.1, 5.0, 4.066666666666666)","(20.0, 210.0, 115.5)","(3.0, 5.2, 4.55)","(12.0, 140.0, 118.58333333333334)","(19.0, 190.0, 155.6)","(18.0, 24.0, 22.0)","(7.0, 12.0, 10.96)"
07-01-2023 09:29:50.689643,"(14.0, 26.0, 17.666666666666668)","(8.0, 20.0, 11.75)","(13.0, 16.5, 14.5)","(3.1, 5.0, 4.066666666666666)","(20.0, 210.0, 115.5)","(3.0, 5.2, 4.55)","(12.0, 140.0, 118.58333333333334)","(19.0, 190.0, 155.6)","(18.0, 24.0, 22.0)","(7.0, 12.0, 10.96)"
07-01-2023 09:29:51.959408,"(14.0, 26.0, 17.666666666666668)","(8.0, 20.0, 11.75)","(13.0, 16.5, 14.5)","(3.1, 5.0, 4.066666666666666)","(20.0, 210.0, 115.5)","(3.0, 5.2, 4.55)","(12.0, 140.0, 118.58333333333334)","(19.0, 190.0, 155.6)","(18.0, 24.0, 22.0)","(7.0, 12.0, 10.96)"
07-01-2023 09:29:53.303265,"(14.0, 26.0, 17.666666666666668)","(8.0, 20.0, 11.75)","(13.0, 16.5, 14.5)","(3.1, 5.0, 4.066666666666666)","(20.0, 210.0, 115.5)","(3.0, 5.2, 4.55)","(12.0, 140.0, 118.58333333333334)","(19.0, 190.0, 155.6)","(18.0, 24.0, 22.0)","(7.0, 12.0, 10.96)"
07-01-2023 09:29:54.739755,"(14.0, 26.0, 17.666666666666668)","(8.0, 20.0, 11.75)","(13.0, 16.5, 14.5)","(3.1, 5.0, 4.066666666666666)","(20.0, 210.0, 115.5)","(3.0, 5.2, 4.55)","(12.0, 140.0, 118.58333333333334)","(19.0, 190.0, 155.6)","(18.0, 24.0, 22.0)","(7.0, 12.0, 10.96)"
07-01-2023 09:29:56.076623,"(14.0, 26.0, 17.666666666666668)","(8.0, 20.0, 11.75)","(13.0, 16.5, 14.5)","(3.1, 5.0, 4.066666666666666)","(20.0, 210.0, 115.5)","(3.0, 5.2, 4.55)","(12.0, 140.0, 118.58333333333334)","(19.0, 190.0, 155.6)","(18.0, 24.0, 22.0)","(7.0, 12.0, 10.96)"
07-01-2023 09:29:57.362430,"(14.0, 26.0, 17.666666666666668)","(8.0, 20.0, 11.75)","(13.0, 16.5, 14.5)","(3.1, 5.0, 4.066666666666666)","(20.0, 210.0, 115.5)","(3.0, 5.2, 4.55)","(12.0, 140.0, 118.58333333333334)","(19.0, 190.0, 155.6)","(18.0, 24.0, 22.0)","(7.0, 12.0, 10.96)"
07-01-2023 09:29:58.816974,"(14.0, 26.0, 17.666666666666668)","(8.0, 20.0, 11.75)","(13.0, 16.5, 14.5)","(3.1, 5.0, 4.036363636363636)","(20.0, 210.0, 115.5)","(3.0, 5.2, 4.55)","(12.0, 140.0, 118.58333333333334)","(19.0, 190.0, 132.66666666666669)","(18.0, 24.0, 22.0)","(7.0, 12.0, 10.96)"
07-01-2023 09:30:00.313780,"(14.0, 26.0, 17.666666666666668)","(8.0, 20.0, 11.75)","(13.0, 16.5, 14.5)","(3.1, 4.9, 4.233333333333333)","(20.0, 210.0, 115.5)","(3.0, 5.2, 4.55)","(12.0, 140.0, 118.58333333333334)","(19.0, 190.0, 132.66666666666669)","(18.0, 24.0, 22.0)","(7.0, 12.0, 10.96)"
07-01-2023 09:30:01.847021,"(14.0, 26.0, 17.666666666666668)","(8.0, 20.0, 11.75)","(13.0, 16.5, 14.5)","(3.1, 4.8, 4.575)","(20.0, 210.0, 115.5)","(3.0, 5.2, 4.55)","(12.0, 140.0, 118.58333333333334)","(19.0, 190.0, 132.66666666666669)","(18.0, 24.0, 22.0)","(7.0, 12.0, 10.96)"
07-01-2023 09:30:03.329773,"(14.0, 26.0, 17.666666666666668)","(8.0, 20.0, 11.0625)","(13.0, 16.5, 14.5)","(3.1, 4.8, 4.575)","(20.0, 210.0, 115.5)","(3.0, 5.2, 4.55)","(12.0, 140.0, 118.58333333333334)","(19.0, 190.0, 132.66666666666669)","(18.0, 24.0, 22.0)","(7.0, 12.0, 10.96)"
07-01-2023 09:30:04.863199,"(14.0, 26.0, 17.666666666666668)","(8.0, 20.0, 10.875)","(13.0, 16.5, 14.5)","(3.1, 4.8, 4.575)","(20.0, 210.0, 115.5)","(3.0, 5.2, 4.55)","(12.0, 140.0, 118.58333333333334)","(19.0, 190.0, 132.66666666666669)","(18.0, 24.0, 22.0)","(7.0, 12.0, 10.96)"
07-01-2023 09:30:06.351685,"(14.0, 26.0, 17.666666666666668)","(8.0, 14.0, 10.875)","(13.0, 16.5, 14.5)","(3.1, 4.8, 4.575)","(20.0, 210.0, 115.5)","(3.0, 5.2, 4.55)","(12.0, 140.0, 26.142857142857142)","(19.0, 190.0, 132.66666666666669)","(18.0, 24.0, 22.0)","(7.0, 12.0, 9.790000000000001)"
07-01-2023 09:30:07.772663,"(14.0, 26.0, 17.666666666666668)","(8.0, 14.0, 10.875)","(13.0, 16.5, 14.5)","(3.1, 4.8, 4.575)","(20.0, 210.0, 115.5)","(3.0, 5.2, 4.55)","(12.0, 32.0, 27.9)","(19.0, 190.0, 132.66666666666669)","(18.0, 24.0, 22.0)","(7.0, 12.0, 9.790000000000001)"
07-01-2023 09:30:09.071008,"(14.0, 26.0, 17.666666666666668)","(8.0, 14.0, 11.0625)","(13.0, 16.5, 14.5)","(3.1, 4.8, 4.6)","(20.0, 210.0, 115.5)","(3.0, 5.2, 4.55)","(12.0, 32.0, 27.9)","(19.0, 190.0, 132.66666666666669)","(18.0, 24.0, 22.0)","(7.0, 12.0, 11.26)"
07-01-2023 09:30:10.375937,"(14.0, 26.0, 17.666666666666668)","(8.0, 14.5, 11.0625)","(13.0, 16.5, 14.5)","(3.1, 5.3, 4.142857142857143)","(20.0, 210.0, 115.5)","(3.0, 5.2, 4.55)","(12.0, 32.0, 27.9)","(19.0, 190.0, 132.66666666666669)","(18.0, 24.0, 22.0)","(7.0, 12.5, 10.5625)"
07-01-2023 09:30:11.647514,"(14.0, 26.0, 17.666666666666668)","(8.0, 14.5, 11.0625)","(13.0, 16.5, 14.5)","(3.1, 5.3, 4.307142857142857)","(20.0, 210.0, 115.5)","(3.0, 5.2, 4.3)","(12.0, 32.0, 27.9)","(19.0, 190.0, 132.66666666666669)","(18.0, 24.0, 22.0)","(7.0, 12.5, 10.5625)"
07-01-2023 09:30:13.097125,"(14.0, 26.0, 17.666666666666668)","(8.0, 14.5, 11.0625)","(13.0, 16.5, 14.5)","(3.1, 5.2, 5.0)","(20.0, 210.0, 115.5)","(3.0, 5.1, 4.45)","(12.0, 32.0, 27.9)","(19.0, 190.0, 132.66666666666669)","(18.0, 24.0, 22.0)","(7.0, 12.5, 10.5625)"
07-01-2023 09:30:14.453081,"(14.0, 26.0, 17.666666666666668)","(8.0, 14.5, 11.0625)","(13.0, 16.5, 14.5)","(3.1, 5.2, 4.54)","(20.0, 210.0, 115.5)","(3.0, 5.0, 4.14)","(12.0, 32.0, 27.9)","(19.0, 190.0, 132.66666666666669)","(18.0, 24.0, 22.0)","(7.0, 12.5, 10.5625)"
07-01-2023 09:30:15.832570,"(14.0, 26.0, 17.666666666666668)","(8.0, 14.5, 11.0625)","(13.0, 16.5, 14.5)","(3.1, 5.2, 4.54)","(20.0, 210.0, 115.5)","(3.0, 5.1, 4.45)","(12.0, 32.0, 27.9)","(19.0, 190.0, 132.66666666666669)","(18.0, 24.0, 22.0)","(7.0, 12.5, 10.5625)"
07-01-2023 09:30:17.212657,"(14.0, 26.0, 17.666666666666668)","(8.0, 14.5, 10.5)","(13.0, 16.5, 14.5)","(3.1, 5.2, 4.54)","(20.0, 210.0, 115.5)","(3.0, 5.0, 4.45)","(12.0, 32.0, 27.9)","(19.0, 190.0, 132.66666666666669)","(18.0, 24.0, 22.0)","(7.0, 12.5, 10.5625)"
07-01-2023 09:30:18.531892,"(14.0, 26.0, 17.666666666666668)","(8.0, 14.5, 12.0)","(13.0, 16.5, 14.5)","(3.1, 5.2, 4.54)","(20.0, 210.0, 115.5)","(3.0, 5.0, 4.45)","(12.0, 32.0, 27.9)","(19.0, 190.0, 132.66666666666669)","(18.0, 24.0, 22.0)","(7.0, 12.5, 10.5625)"
07-01-2023 09:30:19.887102,"(14.0, 26.0, 17.666666666666668)","(8.0, 14.0, 11.727272727272727)","(13.0, 16.5, 14.5)","(3.1, 5.2, 4.54)","(20.0, 210.0, 115.5)","(3.0, 5.0, 4.45)","(12.0, 32.0, 27.9)","(19.0, 190.0, 132.66666666666669)","(18.0, 24.0, 22.0)","(7.0, 12.5, 10.5625)"
07-01-2023 09:30:21.213195,"(14.0, 26.0, 17.666666666666668)","(8.0, 14.0, 10.875)","(13.0, 16.5, 14.5)","(3.1, 5.2, 4.54)","(20.0, 210.0, 115.5)","(3.0, 5.0, 4.45)","(12.0, 32.0, 27.9)","(19.0, 190.0, 132.66666666666669)","(18.0, 24.0, 22.0)","(7.0, 12.5, 10.5625)"
07-01-2023 09:30:22.641067,"(14.0, 26.0, 17.666666666666668)","(8.0, 14.0, 10.307692307692307)","(13.0, 16.5, 14.5)","(3.1, 5.2, 4.988235294117647)","(20.0, 210.0, 115.5)","(3.0, 5.0, 4.45)","(12.0, 32.0, 27.9)","(19.0, 190.0, 132.66666666666669)","(18.0, 24.0, 22.0)","(7.0, 12.5, 10.5625)"
07-01-2023 09:30:23.968175,"(14.0, 26.0, 17.666666666666668)","(8.0, 14.0, 10.307692307692307)","(13.0, 16.5, 14.5)","(3.1, 5.2, 5.026666666666666)","(20.0, 210.0, 115.5)","(3.0, 5.0, 4.45)","(12.0, 32.0, 27.9)","(19.0, 190.0, 132.66666666666669)","(18.0, 24.0, 22.0)","(7.0, 12.5, 10.5625)"
07-01-2023 09:30:25.303748,"(14.0, 26.0, 17.666666666666668)","(8.0, 14.0, 10.307692307692307)","(13.0, 16.5, 14.5)","(3.1, 5.1, 5.026666666666666)","(20.0, 210.0, 115.5)","(3.0, 5.0, 4.45)","(12.0, 32.0, 27.9)","(19.0, 190.0, 132.66666666666669)","(18.0, 24.0, 22.0)","(7.0, 12.5, 10.5625)"
07-01-2023 09:30:26.639266,"(14.0, 26.0, 17.666666666666668)","(8.0, 14.0, 10.307692307692307)","(13.0, 16.5, 14.5)","(3.1, 5.1, 4.810526315789473)","(20.0, 210.0, 115.5)","(3.0, 5.0, 4.45)","(12.0, 32.0, 27.9)","(19.0, 190.0, 132.66666666666669)","(18.0, 24.0, 22.0)","(7.0, 12.5, 9.981250000000001)"
07-01-2023 09:30:28.017197,"(14.0, 26.0, 17.666666666666668)","(8.0, 14.0, 10.307692307692307)","(13.0, 16.5, 14.5)","(3.1, 5.1, 4.55)","(20.0, 210.0, 115.5)","(3.0, 5.0, 4.45)","(12.0, 32.0, 27.9)","(19.0, 190.0, 132.66666666666669)","(18.0, 24.0, 22.0)","(7.0, 12.5, 9.981250000000001)"
07-01-2023 09:30:29.408797,"(14.0, 26.0, 17.666666666666668)","(8.0, 14.0, 10.307692307692307)","(13.0, 16.5, 14.5)","(3.1, 5.0, 4.7)","(20.0, 210.0, 115.5)","(3.0, 5.0, 4.45)","(12.0, 32.0, 27.9)","(19.0, 190.0, 132.66666666666669)","(18.0, 24.0, 22.0)","(7.0, 12.5, 9.981250000000001)"
07-01-2023 09:30:30.810773,"(14.0, 26.0, 17.666666666666668)","(8.0, 14.0, 10.307692307692307)","(13.0, 16.5, 14.5)","(3.1, 5.0, 4.585714285714285)","(20.0, 210.0, 115.5)","(3.0, 5.0, 4.45)","(12.0, 32.0, 27.9)","(19.0, 190.0, 132.66666666666669)","(18.0, 24.0, 22.0)","(7.0, 12.5, 9.981250000000001)"
07-01-2023 09:30:32.263099,"(14.0, 26.0, 17.666666666666668)","(8.0, 14.0, 10.307692307692307)","(13.0, 16.5, 14.5)","(3.1, 5.1, 4.575)","(20.0, 210.0, 115.5)","(3.0, 5.0, 4.45)","(12.0, 32.0, 27.9)","(19.0, 190.0, 132.66666666666669)","(18.0, 24.0, 22.0)","(7.0, 12.5, 9.981250000000001)"
07-01-2023 09:30:33.685850,"(14.0, 26.0, 17.666666666666668)","(8.0, 14.0, 10.307692307692307)","(13.0, 16.5, 14.5)","(3.1, 5.2, 4.575)","(20.0, 210.0, 115.5)","(3.0, 5.0, 4.45)","(12.0, 32.0, 27.9)","(19.0, 190.0, 132.66666666666669)","(18.0, 24.0, 22.0)","(7.0, 12.5, 9.981250000000001)"
07-01-2023 09:30:35.166294,"(14.0, 26.0, 17.666666666666668)","(8.0, 14.0, 10.307692307692307)","(13.0, 16.5, 14.5)","(3.1, 5.2, 4.575)","(20.0, 210.0, 115.5)","(3.0, 5.0, 4.6)","(12.0, 32.0, 27.9)","(19.0, 190.0, 132.66666666666669)","(18.0, 24.0, 22.0)","(7.0, 12.5, 9.981250000000001)"
07-01-2023 09:30:36.922576,"(14.0, 26.0, 17.666666666666668)","(8.0, 14.0, 10.307692307692307)","(13.0, 16.5, 14.5)","(3.1, 5.2, 4.575)","(20.0, 210.0, 115.5)","(3.0, 5.0, 4.6875)","(12.0, 32.0, 27.9)","(19.0, 190.0, 132.66666666666669)","(18.0, 24.0, 22.0)","(7.0, 12.5, 9.981250000000001)"
07-01-2023 09:30:38.596862,"(14.0, 26.0, 17.666666666666668)","(8.0, 14.0, 10.307692307692307)","(13.0, 16.5, 14.5)","(3.1, 5.2, 4.88421052631579)","(20.0, 210.0, 115.5)","(3.0, 5.0, 4.6875)","(12.0, 32.0, 27.9)","(19.0, 190.0, 132.66666666666669)","(18.0, 24.0, 22.0)","(7.0, 12.5, 9.981250000000001)"
07-01-2023 09:30:39.958230,"(14.0, 26.0, 17.666666666666668)","(8.0, 14.0, 10.307692307692307)","(13.0, 16.5, 14.5)","(3.1, 5.2, 4.925)","(20.0, 210.0, 115.5)","(3.0, 5.0, 4.807142857142857)","(12.0, 32.0, 27.9)","(19.0, 190.0, 132.66666666666669)","(18.0, 24.0, 22.0)","(7.0, 12.5, 9.981250000000001)"
07-01-2023 09:30:41.588648,"(14.0, 26.0, 17.666666666666668)","(8.0, 14.0, 10.307692307692307)","(13.0, 16.5, 14.5)","(3.1, 5.2, 4.800000000000001)","(20.0, 210.0, 115.5)","(3.0, 5.0, 4.807142857142857)","(12.0, 32.0, 27.9)","(19.0, 190.0, 132.66666666666669)","(18.0, 24.0, 22.0)","(7.0, 12.5, 9.981250000000001)"
07-01-2023 09:30:43.059046,"(14.0, 26.0, 17.666666666666668)","(8.0, 14.0, 10.307692307692307)","(13.0, 16.5, 14.5)","(3.1, 5.2, 4.800000000000001)","(20.0, 210.0, 115.5)","(3.0, 5.0, 4.807142857142857)","(12.0, 32.0, 27.9)","(19.0, 190.0, 132.66666666666669)","(18.0, 24.0, 22.0)","(7.0, 12.5, 9.981250000000001)"
07-01-2023 09:30:44.475129,"(14.0, 26.0, 17.666666666666668)","(8.0, 14.0, 10.307692307692307)","(13.0, 16.5, 14.5)","(3.1, 5.2, 4.800000000000001)","(20.0, 210.0, 115.5)","(3.0, 5.0, 4.807142857142857)","(12.0, 32.0, 25.5)","(19.0, 190.0, 132.66666666666669)","(18.0, 24.0, 22.0)","(7.0, 12.5, 9.621428571428572)"
07-01-2023 09:30:45.862858,"(14.0, 26.0, 17.666666666666668)","(8.0, 14.0, 10.307692307692307)","(13.0, 16.5, 14.5)","(3.1, 5.2, 4.800000000000001)","(20.0, 210.0, 115.5)","(3.0, 5.0, 4.807142857142857)","(12.0, 29.0, 25.5)","(19.0, 190.0, 132.66666666666669)","(18.0, 24.0, 22.0)","(7.0, 12.5, 10.266666666666667)"
07-01-2023 09:30:47.188925,"(14.0, 26.0, 17.666666666666668)","(8.0, 14.0, 10.307692307692307)","(13.0, 16.5, 14.5)","(3.1, 5.2, 4.800000000000001)","(20.0, 210.0, 115.5)","(3.0, 5.0, 4.807142857142857)","(12.0, 29.0, 25.5)","(19.0, 190.0, 132.66666666666669)","(18.0, 24.0, 22.0)","(7.0, 12.0, 10.266666666666667)"
07-01-2023 09:30:48.492111,"(14.0, 26.0, 17.666666666666668)","(8.0, 14.0, 10.307692307692307)","(13.0, 16.5, 14.5)","(3.1, 5.2, 4.800000000000001)","(20.0, 210.0, 115.5)","(3.0, 5.0, 4.807142857142857)","(12.0, 29.0, 25.5)","(19.0, 190.0, 132.66666666666669)","(18.0, 24.0, 22.0)","(7.0, 12.0, 10.266666666666667)"
07-01-2023 09:30:49.894698,"(14.0, 26.0, 17.666666666666668)","(8.0, 14.0, 10.307692307692307)","(13.0, 16.5, 14.5)","(3.1, 5.2, 4.800000000000001)","(20.0, 210.0, 115.5)","(3.0, 5.0, 4.807142857142857)","(12.0, 29.0, 25.5)","(19.0, 190.0, 132.66666666666669)","(18.0, 24.0, 22.0)","(7.0, 12.0, 10.266666666666667)"
07-01-2023 09:30:51.303942,"(14.0, 26.0, 17.666666666666668)","(8.0, 14.0, 10.307692307692307)","(13.0, 16.5, 14.5)","(3.1, 5.2, 4.800000000000001)","(20.0, 210.0, 115.5)","(3.0, 5.0, 4.807142857142857)","(12.0, 29.0, 25.5)","(19.0, 190.0, 132.66666666666669)","(18.0, 24.0, 22.0)","(7.0, 12.0, 10.266666666666667)"
07-01-2023 09:30:52.733847,"(14.0, 26.0, 17.666666666666668)","(8.0, 14.0, 10.307692307692307)","(13.0, 16.5, 14.5)","(3.1, 5.2, 4.800000000000001)","(20.0, 210.0, 115.5)","(3.0, 5.0, 4.807142857142857)","(12.0, 29.0, 25.5)","(19.0, 190.0, 132.66666666666669)","(18.0, 24.0, 22.0)","(7.0, 12.0, 10.266666666666667)"
07-01-2023 09:30:54.125321,"(14.0, 26.0, 17.666666666666668)","(8.0, 14.0, 10.307692307692307)","(13.0, 16.5, 14.5)","(3.1, 5.2, 4.800000000000001)","(20.0, 210.0, 115.5)","(3.0, 5.0, 4.807142857142857)","(12.0, 29.0, 25.5)","(19.0, 190.0, 132.66666666666669)","(18.0, 24.0, 22.0)","(7.0, 12.0, 10.266666666666667)"
07-01-2023 09:30:55.357197,"(14.0, 26.0, 17.666666666666668)","(8.0, 14.0, 10.307692307692307)","(13.0, 16.5, 14.5)","(3.1, 5.2, 4.800000000000001)","(20.0, 210.0, 115.5)","(3.0, 5.0, 4.807142857142857)","(12.0, 29.0, 25.5)","(19.0, 190.0, 132.66666666666669)","(18.0, 24.0, 22.0)","(7.0, 12.0, 10.1)"
07-01-2023 09:30:56.639383,"(14.0, 26.0, 17.666666666666668)","(8.0, 14.0, 10.307692307692307)","(13.0, 16.5, 14.5)","(3.1, 5.2, 4.800000000000001)","(20.0, 210.0, 115.5)","(3.0, 5.0, 4.807142857142857)","(12.0, 29.0, 25.5)","(19.0, 190.0, 132.66666666666669)","(18.0, 24.0, 22.0)","(7.0, 11.5, 10.1)"
07-01-2023 09:30:57.969226,"(14.0, 26.0, 17.666666666666668)","(8.0, 14.0, 10.307692307692307)","(13.0, 16.5, 14.5)","(3.1, 5.2, 4.800000000000001)","(20.0, 210.0, 115.5)","(3.0, 5.0, 4.807142857142857)","(12.0, 29.0, 25.5)","(19.0, 190.0, 132.66666666666669)","(18.0, 24.0, 22.0)","(7.0, 11.5, 10.1)"
07-01-2023 09:30:59.327357,"(14.0, 26.0, 17.666666666666668)","(8.0, 14.0, 10.307692307692307)","(13.0, 16.5, 14.5)","(3.1, 5.2, 4.800000000000001)","(20.0, 210.0, 115.5)","(3.0, 5.0, 4.807142857142857)","(12.0, 29.0, 25.5)","(19.0, 190.0, 132.66666666666669)","(18.0, 24.0, 22.0)","(7.0, 11.5, 10.1)"
07-01-2023 09:31:00.651983,"(14.0, 26.0, 17.666666666666668)","(8.0, 14.0, 11.35)","(13.0, 16.5, 14.5)","(3.1, 5.2, 5.05)","(20.0, 210.0, 115.5)","(3.0, 5.0, 4.807142857142857)","(12.0, 29.0, 25.5)","(19.0, 190.0, 132.66666666666669)","(18.0, 24.0, 22.0)","(7.0, 11.5, 10.1)"
07-01-2023 09:31:01.962546,"(14.0, 26.0, 17.666666666666668)","(8.0, 13.5, 11.35)","(13.0, 16.5, 14.5)","(3.1, 5.2, 4.88)","(20.0, 210.0, 115.5)","(3.0, 5.0, 4.807142857142857)","(12.0, 29.0, 25.5)","(19.0, 190.0, 132.66666666666669)","(18.0, 24.0, 22.0)","(7.0, 11.5, 10.1)"
07-01-2023 09:31:03.250037,"(14.0, 26.0, 17.666666666666668)","(8.0, 13.5, 11.35)","(13.0, 16.5, 14.5)","(3.1, 5.2, 4.88)","(20.0, 210.0, 115.5)","(3.0, 5.0, 4.807142857142857)","(12.0, 29.0, 25.5)","(19.0, 190.0, 132.66666666666669)","(18.0, 24.0, 22.0)","(7.0, 11.5, 10.1)"
07-01-2023 09:31:04.600774,"(14.0, 26.0, 17.666666666666668)","(8.0, 13.5, 10.828571428571427)","(13.0, 16.5, 14.5)","(3.1, 5.2, 4.88)","(20.0, 210.0, 115.5)","(3.0, 5.0, 4.807142857142857)","(12.0, 29.0, 25.5)","(19.0, 190.0, 132.66666666666669)","(18.0, 24.0, 22.0)","(7.0, 11.5, 10.1)"
07-01-2023 09:31:05.976119,"(14.0, 26.0, 17.666666666666668)","(8.0, 13.0, 10.828571428571427)","(13.0, 16.5, 14.5)","(3.1, 5.2, 4.88)","(20.0, 210.0, 105.5)","(3.0, 5.0, 4.807142857142857)","(12.0, 29.0, 25.5)","(19.0, 190.0, 119.33333333333333)","(18.0, 24.0, 22.0)","(7.0, 11.5, 10.1)"
07-01-2023 09:31:07.293031,"(14.0, 26.0, 17.666666666666668)","(8.0, 13.0, 10.828571428571427)","(13.0, 16.5, 14.5)","(3.1, 5.2, 4.88)","(20.0, 190.0, 105.5)","(3.0, 5.0, 4.35)","(12.0, 29.0, 25.5)","(19.0, 170.0, 119.33333333333333)","(18.0, 24.0, 22.0)","(7.0, 11.5, 10.1)"
07-01-2023 09:31:08.576941,"(14.0, 26.0, 17.666666666666668)","(8.0, 13.0, 10.828571428571427)","(13.0, 16.5, 14.5)","(3.1, 5.2, 4.88)","(20.0, 190.0, 105.5)","(3.0, 5.0, 4.311111111111111)","(12.0, 29.0, 25.5)","(19.0, 170.0, 119.33333333333333)","(18.0, 24.0, 22.0)","(7.0, 11.5, 10.1)"
07-01-2023 09:31:09.786782,"(14.0, 26.0, 17.666666666666668)","(8.0, 13.0, 10.828571428571427)","(13.0, 16.5, 15.944444444444445)","(3.1, 5.2, 4.885714285714286)","(20.0, 190.0, 105.5)","(3.0, 4.8, 4.616666666666666)","(12.0, 29.0, 22.2)","(19.0, 170.0, 119.33333333333333)","(18.0, 24.0, 20.0)","(7.0, 11.5, 9.620000000000001)"
07-01-2023 09:31:11.125600,"(14.0, 26.0, 17.666666666666668)","(8.0, 10.5, 9.757142857142856)","(13.0, 16.5, 15.944444444444445)","(3.1, 5.2, 4.885714285714286)","(20.0, 190.0, 105.5)","(3.0, 4.8, 4.4222222222222225)","(12.0, 29.0, 22.2)","(19.0, 170.0, 119.33333333333333)","(18.0, 21.0, 20.0)","(7.0, 10.5, 9.620000000000001)"
07-01-2023 09:31:12.488575,"(14.0, 26.0, 17.666666666666668)","(8.0, 10.5, 9.757142857142856)","(13.0, 16.5, 17.5)","(3.1, 5.2, 4.885714285714286)","(20.0, 190.0, 105.5)","(3.0, 5.0, 4.057142857142857)","(12.0, 29.0, 22.2)","(19.0, 170.0, 119.33333333333333)","(18.0, 21.0, 20.0)","(7.0, 10.5, 9.620000000000001)"
07-01-2023 09:31:13.839149,"(14.0, 26.0, 17.666666666666668)","(8.0, 10.5, 9.757142857142856)","(13.0, 18.0, 17.5)","(3.1, 5.2, 4.885714285714286)","(20.0, 190.0, 105.5)","(3.0, 4.7, 4.3428571428571425)","(12.0, 29.0, 22.2)","(19.0, 170.0, 119.33333333333333)","(18.0, 21.0, 20.0)","(7.0, 10.5, 9.620000000000001)"
07-01-2023 09:31:15.142711,"(14.0, 26.0, 17.666666666666668)","(8.0, 10.5, 9.757142857142856)","(13.0, 18.0, 17.5)","(3.1, 5.2, 4.533333333333333)","(20.0, 190.0, 105.5)","(3.0, 4.6, 4.533333333333333)","(12.0, 29.0, 22.2)","(19.0, 170.0, 119.33333333333333)","(18.0, 21.0, 20.0)","(7.0, 10.5, 9.620000000000001)"
07-01-2023 09:31:16.490834,"(14.0, 26.0, 17.666666666666668)","(8.0, 10.5, 9.757142857142856)","(13.0, 18.0, 17.5)","(3.1, 5.2, 4.533333333333333)","(20.0, 190.0, 105.5)","(3.0, 4.7, 4.533333333333333)","(12.0, 29.0, 22.2)","(19.0, 170.0, 119.33333333333333)","(18.0, 21.0, 20.0)","(7.0, 10.5, 9.620000000000001)"
07-01-2023 09:31:17.870212,"(14.0, 26.0, 17.666666666666668)","(8.0, 10.5, 9.757142857142856)","(13.0, 18.0, 17.5)","(3.1, 5.2, 5.057142857142857)","(20.0, 190.0, 105.5)","(3.0, 4.7, 4.533333333333333)","(12.0, 29.0, 22.2)","(19.0, 170.0, 119.33333333333333)","(18.0, 21.0, 20.0)","(7.0, 10.5, 9.620000000000001)"
07-01-2023 09:31:19.189971,"(14.0, 26.0, 17.666666666666668)","(8.0, 10.5, 9.757142857142856)","(13.0, 18.0, 17.5)","(3.1, 5.2, 5.057142857142857)","(20.0, 190.0, 105.5)","(3.0, 4.7, 4.533333333333333)","(12.0, 29.0, 22.2)","(19.0, 170.0, 119.33333333333333)","(18.0, 21.0, 20.0)","(7.0, 10.5, 9.620000000000001)"
07-01-2023 09:31:20.456466,"(14.0, 26.0, 17.666666666666668)","(8.0, 10.5, 9.757142857142856)","(13.0, 18.0, 17.5)","(3.1, 5.2, 5.046153846153846)","(20.0, 190.0, 105.5)","(3.0, 4.7, 4.533333333333333)","(12.0, 29.0, 22.2)","(19.0, 170.0, 119.33333333333333)","(18.0, 21.0, 20.0)","(7.0, 10.5, 9.620000000000001)"
07-01-2023 09:31:21.717158,"(14.0, 26.0, 17.666666666666668)","(8.0, 10.5, 9.757142857142856)","(13.0, 18.0, 17.5)","(3.1, 5.2, 5.046153846153846)","(20.0, 190.0, 105.5)","(3.0, 4.7, 4.533333333333333)","(12.0, 29.0, 22.4)","(19.0, 170.0, 119.33333333333333)","(18.0, 21.0, 20.0)","(7.0, 10.5, 9.620000000000001)"
07-01-2023 09:31:22.917704,"(14.0, 26.0, 17.666666666666668)","(8.0, 10.5, 9.757142857142856)","(13.0, 18.0, 17.5)","(3.1, 5.2, 5.046153846153846)","(20.0, 190.0, 105.5)","(3.0, 4.7, 4.533333333333333)","(12.0, 29.0, 22.4)","(19.0, 170.0, 119.33333333333333)","(18.0, 21.0, 20.0)","(7.0, 10.5, 9.620000000000001)"
07-01-2023 09:31:24.204425,"(14.0, 26.0, 17.666666666666668)","(8.0, 10.5, 9.757142857142856)","(13.0, 18.0, 17.5)","(3.1, 5.2, 5.046153846153846)","(20.0, 190.0, 105.5)","(3.0, 4.7, 4.533333333333333)","(12.0, 29.0, 22.6)","(19.0, 170.0, 119.33333333333333)","(18.0, 21.0, 20.0)","(7.0, 10.5, 9.620000000000001)"
07-01-2023 09:31:25.525278,"(14.0, 26.0, 17.666666666666668)","(8.0, 10.5, 9.757142857142856)","(13.0, 18.0, 17.5)","(3.1, 5.2, 5.046153846153846)","(20.0, 190.0, 105.5)","(3.0, 4.7, 4.7)","(12.0, 29.0, 20.285714285714285)","(19.0, 170.0, 119.33333333333333)","(18.0, 21.0, 20.0)","(7.0, 10.5, 9.620000000000001)"
