,Sirius Thinking,Garside To Excel,Blinks Princess,Leonidas,Mighty Kristy,Crab,Sublime Dallas,Tanyas Babe
07-12-2022 13:41:52.485609,"(8.0, 28.0, 19.9)","(2.25, 2.74, 2.6176470588235294)","(61.0, 340.0, 104.28571428571428)","(1.55, 1.91, 1.8478260869565217)","(71.0, 570.0, 132.5)","(41.0, 290.0, 166.15384615384616)","(21.0, 60.0, 46.42857142857143)","(19.0, 70.0, 50.0)"
07-12-2022 13:41:54.084868,"(8.0, 28.0, 19.9)","(2.25, 2.74, 2.6176470588235294)","(61.0, 340.0, 104.28571428571428)","(1.55, 1.91, 1.8478260869565217)","(71.0, 570.0, 132.5)","(41.0, 290.0, 166.15384615384616)","(21.0, 60.0, 46.42857142857143)","(19.0, 70.0, 50.0)"
07-12-2022 13:41:55.836248,"(8.0, 28.0, 19.9)","(2.25, 2.74, 2.6176470588235294)","(61.0, 340.0, 104.28571428571428)","(1.55, 1.91, 1.8478260869565217)","(71.0, 570.0, 132.5)","(41.0, 290.0, 166.15384615384616)","(21.0, 60.0, 45.38461538461539)","(19.0, 70.0, 48.82352941176471)"
07-12-2022 13:41:57.812832,"(8.0, 28.0, 17.75)","(2.25, 2.74, 2.6270588235294117)","(61.0, 340.0, 104.28571428571428)","(1.55, 1.91, 1.852608695652174)","(71.0, 570.0, 132.5)","(41.0, 290.0, 175.0)","(21.0, 60.0, 46.42857142857143)","(19.0, 70.0, 50.0)"
07-12-2022 13:41:59.446436,"(8.0, 26.0, 17.75)","(2.25, 2.74, 2.6270588235294117)","(61.0, 340.0, 104.28571428571428)","(1.55, 1.91, 1.852608695652174)","(71.0, 570.0, 132.5)","(41.0, 290.0, 175.0)","(21.0, 60.0, 46.42857142857143)","(19.0, 70.0, 50.0)"
07-12-2022 13:42:01.074675,"(8.0, 26.0, 16.833333333333332)","(2.25, 2.74, 2.6270588235294117)","(61.0, 340.0, 104.28571428571428)","(1.55, 1.91, 1.852608695652174)","(71.0, 570.0, 132.5)","(41.0, 290.0, 175.0)","(21.0, 60.0, 46.42857142857143)","(19.0, 70.0, 50.0)"
07-12-2022 13:42:02.451172,"(8.0, 26.0, 16.833333333333332)","(2.25, 2.74, 2.6270588235294117)","(61.0, 340.0, 104.28571428571428)","(1.55, 1.91, 1.852608695652174)","(71.0, 570.0, 132.5)","(41.0, 290.0, 175.0)","(21.0, 60.0, 46.42857142857143)","(19.0, 70.0, 50.0)"
07-12-2022 13:42:04.013196,"(8.0, 26.0, 16.833333333333332)","(2.25, 2.74, 2.6270588235294117)","(61.0, 340.0, 104.28571428571428)","(1.55, 1.91, 1.852608695652174)","(71.0, 570.0, 132.5)","(41.0, 290.0, 175.0)","(21.0, 60.0, 46.42857142857143)","(19.0, 70.0, 50.0)"
07-12-2022 13:42:05.538781,"(8.0, 26.0, 16.833333333333332)","(2.25, 2.74, 2.6270588235294117)","(61.0, 340.0, 104.28571428571428)","(1.55, 1.91, 1.852608695652174)","(71.0, 570.0, 132.5)","(41.0, 290.0, 175.0)","(21.0, 60.0, 46.42857142857143)","(19.0, 70.0, 50.0)"
07-12-2022 13:42:06.960867,"(8.0, 26.0, 16.833333333333332)","(2.25, 2.74, 2.6270588235294117)","(61.0, 340.0, 104.28571428571428)","(1.55, 1.91, 1.852608695652174)","(71.0, 570.0, 132.5)","(41.0, 290.0, 175.0)","(21.0, 60.0, 41.0)","(19.0, 70.0, 50.0)"
07-12-2022 13:42:08.916316,"(8.0, 26.0, 16.833333333333332)","(2.25, 2.74, 2.676969696969697)","(61.0, 340.0, 104.28571428571428)","(1.55, 1.91, 1.8246666666666667)","(71.0, 570.0, 132.5)","(41.0, 290.0, 175.0)","(21.0, 60.0, 44.45454545454545)","(19.0, 70.0, 59.94285714285714)"
07-12-2022 13:42:10.730015,"(8.0, 26.0, 18.666666666666668)","(2.25, 2.74, 2.38)","(61.0, 340.0, 104.28571428571428)","(1.55, 1.92, 2.4212345679012346)","(71.0, 570.0, 132.5)","(41.0, 290.0, 173.07692307692307)","(21.0, 60.0, 45.523809523809526)","(19.0, 70.0, 59.57575757575758)"
07-12-2022 13:42:12.539313,"(8.0, 25.0, 18.333333333333332)","(2.25, 2.74, 2.5616666666666665)","(61.0, 340.0, 104.28571428571428)","(1.55, 2.48, 2.3386206896551722)","(71.0, 570.0, 132.5)","(41.0, 270.0, 102.0)","(21.0, 60.0, 45.523809523809526)","(19.0, 70.0, 59.57575757575758)"
07-12-2022 13:42:14.139848,"(8.0, 25.0, 18.333333333333332)","(2.25, 2.72, 2.44)","(61.0, 340.0, 104.28571428571428)","(1.55, 2.42, 1.888421052631579)","(71.0, 570.0, 132.5)","(41.0, 270.0, 102.0)","(21.0, 60.0, 45.523809523809526)","(19.0, 70.0, 59.57575757575758)"
07-12-2022 13:42:15.571500,"(8.0, 25.0, 18.333333333333332)","(2.25, 2.72, 2.4552941176470586)","(61.0, 340.0, 104.28571428571428)","(1.55, 2.4, 2.018823529411765)","(71.0, 570.0, 132.5)","(41.0, 270.0, 102.0)","(21.0, 60.0, 45.523809523809526)","(19.0, 70.0, 61.36842105263158)"
07-12-2022 13:42:17.063088,"(8.0, 25.0, 23.57142857142857)","(2.25, 2.7, 2.438181818181818)","(61.0, 340.0, 104.28571428571428)","(1.55, 2.4, 2.018823529411765)","(71.0, 570.0, 132.5)","(41.0, 270.0, 102.0)","(21.0, 60.0, 45.523809523809526)","(19.0, 70.0, 61.36842105263158)"
07-12-2022 13:42:18.390025,"(8.0, 25.0, 22.77777777777778)","(2.25, 2.7, 2.438181818181818)","(61.0, 340.0, 104.28571428571428)","(1.55, 2.4, 2.018823529411765)","(71.0, 570.0, 132.5)","(41.0, 270.0, 102.0)","(21.0, 60.0, 45.523809523809526)","(19.0, 70.0, 61.36842105263158)"
07-12-2022 13:42:19.890175,"(8.0, 25.0, 22.77777777777778)","(2.25, 2.7, 2.48)","(61.0, 340.0, 104.28571428571428)","(1.55, 2.4, 2.018823529411765)","(71.0, 570.0, 132.5)","(41.0, 270.0, 102.0)","(21.0, 60.0, 48.74074074074074)","(19.0, 70.0, 61.36842105263158)"
07-12-2022 13:42:21.360745,"(8.0, 25.0, 22.77777777777778)","(2.25, 2.68, 2.493333333333333)","(61.0, 340.0, 104.28571428571428)","(1.55, 2.4, 1.9434146341463414)","(71.0, 570.0, 132.5)","(41.0, 270.0, 102.0)","(21.0, 60.0, 44.84210526315789)","(19.0, 70.0, 53.5)"
07-12-2022 13:42:22.692388,"(8.0, 25.0, 22.77777777777778)","(2.25, 2.66, 2.493333333333333)","(61.0, 340.0, 104.28571428571428)","(1.55, 2.4, 1.937142857142857)","(71.0, 570.0, 132.5)","(41.0, 270.0, 102.0)","(21.0, 60.0, 34.54545454545455)","(19.0, 75.0, 70.22222222222223)"
07-12-2022 13:42:24.086194,"(8.0, 25.0, 22.77777777777778)","(2.25, 2.66, 2.4258823529411764)","(61.0, 340.0, 104.28571428571428)","(1.55, 2.36, 2.011764705882353)","(71.0, 570.0, 132.5)","(41.0, 270.0, 102.0)","(21.0, 60.0, 39.07692307692308)","(19.0, 75.0, 79.11111111111111)"
07-12-2022 13:42:25.452796,"(8.0, 25.0, 23.125)","(2.25, 2.64, 2.6020689655172413)","(61.0, 340.0, 104.28571428571428)","(1.55, 2.36, 2.108409090909091)","(71.0, 570.0, 120.0)","(41.0, 270.0, 102.0)","(21.0, 60.0, 31.125)","(19.0, 85.0, 74.0)"
07-12-2022 13:42:26.814928,"(8.0, 28.0, 23.3125)","(2.25, 2.66, 2.6020689655172413)","(61.0, 340.0, 104.28571428571428)","(1.55, 2.32, 2.120454545454545)","(71.0, 570.0, 120.0)","(41.0, 270.0, 102.0)","(21.0, 60.0, 31.125)","(19.0, 95.0, 82.4)"
07-12-2022 13:42:28.230143,"(8.0, 28.0, 23.3125)","(2.25, 2.66, 2.504)","(61.0, 340.0, 104.28571428571428)","(1.55, 2.28, 2.1992000000000003)","(71.0, 570.0, 120.0)","(41.0, 270.0, 102.0)","(21.0, 60.0, 31.125)","(19.0, 95.0, 82.4)"
07-12-2022 13:42:29.595086,"(8.0, 28.0, 24.4)","(2.25, 2.66, 2.5155555555555558)","(61.0, 340.0, 104.28571428571428)","(1.55, 2.22, 2.091846153846154)","(71.0, 570.0, 120.0)","(41.0, 270.0, 100.0)","(21.0, 60.0, 31.125)","(19.0, 95.0, 78.14285714285714)"
07-12-2022 13:42:31.133730,"(8.0, 28.0, 23.6875)","(2.25, 2.66, 2.5155555555555558)","(61.0, 340.0, 104.28571428571428)","(1.55, 2.2, 2.13820987654321)","(71.0, 570.0, 120.0)","(41.0, 270.0, 100.0)","(21.0, 60.0, 31.125)","(19.0, 95.0, 57.0)"
07-12-2022 13:42:32.623078,"(8.0, 29.0, 26.916666666666668)","(2.25, 2.66, 2.5155555555555558)","(61.0, 340.0, 104.28571428571428)","(1.55, 2.14, 2.1789861751152078)","(71.0, 570.0, 120.0)","(41.0, 270.0, 100.0)","(21.0, 60.0, 31.125)","(19.0, 95.0, 57.0)"
07-12-2022 13:42:34.171290,"(8.0, 29.0, 26.916666666666668)","(2.25, 2.66, 2.5155555555555558)","(61.0, 340.0, 133.75)","(1.55, 2.18, 1.8309577464788733)","(71.0, 570.0, 160.9090909090909)","(41.0, 270.0, 76.38888888888889)","(21.0, 60.0, 37.25)","(19.0, 95.0, 58.33333333333333)"
07-12-2022 13:42:35.479073,"(8.0, 28.0, 22.166666666666668)","(2.25, 2.66, 2.6925925925925926)","(61.0, 340.0, 151.0)","(1.55, 1.84, 1.820125786163522)","(71.0, 570.0, 498.75)","(41.0, 270.0, 195.0)","(21.0, 60.0, 38.0)","(19.0, 95.0, 78.71428571428571)"
07-12-2022 13:42:36.698980,"(8.0, 28.0, 20.083333333333332)","(2.25, 2.74, 2.6985185185185188)","(61.0, 340.0, 151.0)","(1.55, 1.84, 1.820125786163522)","(71.0, 560.0, 498.75)","(41.0, 260.0, 195.0)","(21.0, 60.0, 38.0)","(19.0, 95.0, 78.71428571428571)"
07-12-2022 13:42:37.917958,"(8.0, 28.0, 19.45)","(2.25, 2.74, 2.705)","(61.0, 340.0, 151.0)","(1.55, 1.84, 1.820125786163522)","(71.0, 560.0, 498.75)","(41.0, 260.0, 195.0)","(21.0, 60.0, 38.0)","(19.0, 95.0, 78.71428571428571)"
07-12-2022 13:42:39.234995,"(8.0, 28.0, 19.45)","(2.25, 2.74, 2.705)","(61.0, 340.0, 151.0)","(1.55, 1.84, 1.820125786163522)","(71.0, 560.0, 498.75)","(41.0, 260.0, 195.0)","(21.0, 60.0, 38.0)","(19.0, 95.0, 80.75)"
07-12-2022 13:42:40.658854,"(8.0, 28.0, 19.45)","(2.25, 2.74, 2.701379310344828)","(61.0, 340.0, 151.0)","(1.55, 1.84, 1.8201277955271566)","(71.0, 560.0, 498.75)","(41.0, 260.0, 195.0)","(21.0, 60.0, 38.0)","(19.0, 95.0, 80.75)"
07-12-2022 13:42:41.937186,"(8.0, 28.0, 19.45)","(2.25, 2.74, 2.701379310344828)","(61.0, 340.0, 151.0)","(1.55, 1.84, 1.8201277955271566)","(71.0, 560.0, 498.75)","(41.0, 260.0, 195.0)","(21.0, 60.0, 38.0)","(19.0, 95.0, 58.33333333333333)"
07-12-2022 13:42:43.192327,"(8.0, 28.0, 22.3)","(2.25, 2.74, 2.653846153846154)","(61.0, 340.0, 168.1818181818182)","(1.55, 1.84, 1.82016)","(71.0, 560.0, 498.75)","(41.0, 260.0, 195.0)","(21.0, 60.0, 38.0)","(19.0, 95.0, 58.33333333333333)"
07-12-2022 13:42:44.362144,"(8.0, 28.0, 22.9375)","(2.25, 2.74, 2.666153846153846)","(61.0, 340.0, 168.1818181818182)","(1.55, 1.84, 1.8201826484018266)","(71.0, 560.0, 498.75)","(41.0, 260.0, 195.0)","(21.0, 60.0, 38.0)","(19.0, 95.0, 58.33333333333333)"
07-12-2022 13:42:45.563199,"(8.0, 28.0, 22.115384615384617)","(2.25, 2.74, 2.692)","(61.0, 340.0, 168.1818181818182)","(1.55, 1.84, 1.8202020202020202)","(71.0, 560.0, 498.75)","(41.0, 260.0, 195.0)","(21.0, 60.0, 38.0)","(19.0, 95.0, 58.33333333333333)"
07-12-2022 13:42:47.076629,"(8.0, 28.0, 22.115384615384617)","(2.25, 2.74, 2.66)","(61.0, 340.0, 287.5)","(1.55, 1.84, 1.8202020202020202)","(71.0, 560.0, 265.0)","(41.0, 260.0, 125.0)","(21.0, 60.0, 48.25)","(19.0, 95.0, 76.66666666666666)"
07-12-2022 13:42:48.524518,"(8.0, 28.0, 22.115384615384617)","(2.25, 2.76, 2.66)","(61.0, 330.0, 287.5)","(1.55, 1.84, 1.8202020202020202)","(71.0, 550.0, 233.33333333333334)","(41.0, 260.0, 125.0)","(21.0, 55.0, 42.0)","(19.0, 95.0, 55.25)"
07-12-2022 13:42:49.887833,"(8.0, 28.0, 22.115384615384617)","(2.25, 2.76, 2.6851785714285716)","(61.0, 330.0, 185.41666666666666)","(1.55, 1.84, 1.8202020202020202)","(71.0, 550.0, 244.0909090909091)","(41.0, 260.0, 117.85714285714286)","(21.0, 55.0, 32.44444444444444)","(19.0, 95.0, 59.66666666666667)"
07-12-2022 13:42:51.193642,"(8.0, 28.0, 22.333333333333332)","(2.25, 3.35, 2.71)","(61.0, 340.0, 185.41666666666666)","(1.55, 1.84, 2.016)","(71.0, 540.0, 244.0909090909091)","(41.0, 250.0, 117.85714285714286)","(21.0, 60.0, 32.44444444444444)","(19.0, 95.0, 59.66666666666667)"
07-12-2022 13:42:52.370585,"(8.0, 28.0, 22.333333333333332)","(2.25, 3.25, 2.71)","(61.0, 340.0, 185.41666666666666)","(1.55, 2.14, 2.0312121212121212)","(71.0, 540.0, 226.66666666666666)","(41.0, 250.0, 117.85714285714286)","(21.0, 60.0, 32.44444444444444)","(19.0, 95.0, 59.66666666666667)"
07-12-2022 13:42:53.620584,"(8.0, 28.0, 22.333333333333332)","(2.25, 3.1, 2.799166666666667)","(61.0, 340.0, 185.41666666666666)","(1.55, 2.08, 1.8866666666666667)","(71.0, 530.0, 226.66666666666666)","(41.0, 250.0, 117.85714285714286)","(21.0, 60.0, 32.44444444444444)","(19.0, 95.0, 59.66666666666667)"
07-12-2022 13:42:54.956942,"(8.0, 28.0, 22.333333333333332)","(2.25, 3.05, 2.746470588235294)","(61.0, 340.0, 185.41666666666666)","(1.55, 2.06, 1.8759183673469388)","(71.0, 530.0, 226.66666666666666)","(41.0, 250.0, 117.85714285714286)","(21.0, 60.0, 32.44444444444444)","(19.0, 95.0, 59.66666666666667)"
07-12-2022 13:42:56.301384,"(8.0, 28.0, 22.333333333333332)","(2.25, 3.05, 2.746470588235294)","(61.0, 340.0, 185.41666666666666)","(1.55, 1.99, 1.8735714285714287)","(71.0, 530.0, 226.66666666666666)","(41.0, 250.0, 112.14285714285714)","(21.0, 60.0, 32.44444444444444)","(19.0, 95.0, 59.66666666666667)"
07-12-2022 13:42:57.590310,"(8.0, 28.0, 22.333333333333332)","(2.25, 3.05, 2.746470588235294)","(61.0, 340.0, 185.41666666666666)","(1.55, 1.92, 1.8735714285714287)","(71.0, 530.0, 302.5)","(41.0, 230.0, 161.66666666666669)","(21.0, 60.0, 32.44444444444444)","(19.0, 95.0, 46.8)"
07-12-2022 13:42:58.876545,"(8.0, 28.0, 22.9)","(2.25, 3.05, 2.702608695652174)","(61.0, 340.0, 224.0625)","(1.55, 1.92, 1.8714018691588785)","(71.0, 530.0, 330.0)","(41.0, 210.0, 161.66666666666669)","(21.0, 60.0, 32.44444444444444)","(20.0, 90.0, 48.857142857142854)"
07-12-2022 13:43:00.169683,"(8.5, 28.0, 22.9)","(2.2, 3.0, 2.702608695652174)","(61.0, 340.0, 224.0625)","(1.55, 1.92, 1.895)","(71.0, 530.0, 330.0)","(41.0, 210.0, 161.66666666666669)","(21.0, 60.0, 32.44444444444444)","(20.0, 90.0, 48.857142857142854)"
07-12-2022 13:43:01.452990,"(8.5, 19.0, 18.54)","(2.2, 3.0, 2.71)","(61.0, 340.0, 234.0)","(1.55, 1.97, 1.915)","(71.0, 530.0, 330.0)","(41.0, 210.0, 161.66666666666669)","(21.0, 60.0, 32.875)","(20.0, 90.0, 48.857142857142854)"
07-12-2022 13:43:02.793962,"(8.5, 19.0, 18.54)","(2.2, 2.98, 2.71)","(61.0, 340.0, 234.0)","(1.55, 1.97, 1.9052)","(71.0, 530.0, 290.0)","(41.0, 210.0, 161.66666666666669)","(21.0, 60.0, 32.875)","(20.0, 90.0, 48.857142857142854)"
07-12-2022 13:43:04.057967,"(8.5, 19.0, 18.53448275862069)","(2.2, 2.98, 2.71)","(61.0, 340.0, 234.0)","(1.55, 1.97, 1.88130081300813)","(71.0, 530.0, 290.0)","(41.0, 210.0, 161.66666666666669)","(21.0, 60.0, 32.875)","(20.0, 90.0, 48.857142857142854)"
07-12-2022 13:43:05.403906,"(8.5, 19.0, 18.53448275862069)","(2.2, 2.98, 2.6976470588235295)","(61.0, 340.0, 234.0)","(1.55, 1.96, 1.8829166666666666)","(71.0, 530.0, 290.0)","(41.0, 210.0, 152.0)","(21.0, 60.0, 32.875)","(20.0, 90.0, 48.857142857142854)"
07-12-2022 13:43:06.699048,"(8.5, 19.0, 18.53448275862069)","(2.2, 2.98, 2.6976470588235295)","(61.0, 340.0, 234.0)","(1.55, 1.95, 1.9)","(71.0, 530.0, 290.0)","(41.0, 210.0, 173.75)","(21.0, 60.0, 32.875)","(20.0, 90.0, 48.857142857142854)"
07-12-2022 13:43:08.012913,"(8.5, 17.5, 17.11111111111111)","(2.2, 2.98, 2.7251612903225806)","(61.0, 340.0, 234.0)","(1.55, 1.94, 1.891834862385321)","(71.0, 530.0, 290.0)","(41.0, 210.0, 173.75)","(21.0, 60.0, 32.875)","(20.0, 90.0, 48.857142857142854)"
07-12-2022 13:43:09.280690,"(8.5, 17.5, 17.11111111111111)","(2.2, 2.96, 2.7627272727272727)","(61.0, 340.0, 234.0)","(1.55, 1.93, 1.9293749999999998)","(71.0, 530.0, 290.0)","(41.0, 210.0, 173.75)","(21.0, 60.0, 32.875)","(20.0, 90.0, 48.857142857142854)"
07-12-2022 13:43:10.514272,"(8.5, 17.5, 17.11111111111111)","(2.2, 2.96, 2.7275)","(61.0, 340.0, 234.0)","(1.55, 1.98, 1.926)","(71.0, 530.0, 290.0)","(41.0, 210.0, 173.75)","(21.0, 60.0, 32.875)","(20.0, 90.0, 48.857142857142854)"
07-12-2022 13:43:11.855931,"(8.5, 17.5, 17.11111111111111)","(2.2, 2.96, 2.7275)","(61.0, 340.0, 234.0)","(1.55, 1.98, 1.956)","(71.0, 530.0, 290.0)","(41.0, 210.0, 173.75)","(21.0, 60.0, 32.875)","(20.0, 90.0, 48.857142857142854)"
07-12-2022 13:43:13.135089,"(8.5, 17.5, 17.11111111111111)","(2.2, 2.94, 2.7295652173913045)","(61.0, 340.0, 234.0)","(1.55, 1.98, 1.956)","(71.0, 530.0, 290.0)","(41.0, 210.0, 173.75)","(21.0, 60.0, 32.875)","(20.0, 90.0, 48.857142857142854)"
07-12-2022 13:43:14.466585,"(8.5, 17.5, 17.11111111111111)","(2.2, 2.94, 2.734666666666667)","(61.0, 340.0, 234.0)","(1.55, 1.98, 1.9196)","(71.0, 530.0, 290.0)","(41.0, 210.0, 155.0)","(21.0, 60.0, 32.875)","(20.0, 90.0, 48.857142857142854)"
07-12-2022 13:43:15.891464,"(8.5, 27.0, 22.285714285714285)","(2.2, 2.92, 2.7333333333333334)","(61.0, 340.0, 195.45454545454544)","(1.55, 1.97, 1.907)","(71.0, 530.0, 202.72727272727272)","(41.0, 200.0, 98.75)","(21.0, 60.0, 32.875)","(20.0, 90.0, 48.857142857142854)"
07-12-2022 13:43:17.197581,"(8.5, 26.0, 21.25)","(2.2, 2.92, 2.7699999999999996)","(61.0, 340.0, 137.77777777777777)","(1.55, 1.97, 1.925625)","(71.0, 530.0, 446.66666666666663)","(41.0, 200.0, 81.875)","(21.0, 60.0, 37.45454545454545)","(20.0, 90.0, 56.4)"
07-12-2022 13:43:18.638800,"(8.5, 24.0, 22.125)","(2.2, 2.92, 2.7699999999999996)","(61.0, 340.0, 137.77777777777777)","(1.55, 1.96, 1.925625)","(71.0, 520.0, 446.66666666666663)","(41.0, 200.0, 81.875)","(21.0, 60.0, 37.45454545454545)","(20.0, 90.0, 56.4)"
07-12-2022 13:43:20.199285,"(8.5, 22.0, 20.625)","(2.2, 2.92, 2.7727272727272725)","(61.0, 340.0, 140.0)","(1.55, 1.96, 1.909230769230769)","(71.0, 520.0, 446.66666666666663)","(41.0, 200.0, 81.875)","(21.0, 60.0, 37.45454545454545)","(20.0, 90.0, 56.4)"
07-12-2022 13:43:21.930106,"(8.5, 22.0, 19.5)","(2.2, 2.9, 2.7727272727272725)","(61.0, 320.0, 140.0)","(1.55, 1.96, 1.925625)","(71.0, 520.0, 446.66666666666663)","(41.0, 200.0, 81.875)","(21.0, 60.0, 37.45454545454545)","(20.0, 90.0, 56.4)"
07-12-2022 13:43:23.290036,"(8.5, 22.0, 19.5)","(2.2, 2.9, 2.783333333333333)","(61.0, 320.0, 140.0)","(1.55, 1.96, 1.918695652173913)","(71.0, 520.0, 446.66666666666663)","(41.0, 200.0, 81.875)","(21.0, 60.0, 37.45454545454545)","(20.0, 90.0, 56.4)"
07-12-2022 13:43:24.803829,"(8.5, 21.0, 19.125)","(2.2, 2.9, 2.783333333333333)","(61.0, 320.0, 140.0)","(1.55, 1.95, 1.92)","(71.0, 520.0, 446.66666666666663)","(41.0, 200.0, 81.875)","(21.0, 60.0, 37.45454545454545)","(20.0, 90.0, 56.4)"
07-12-2022 13:43:26.128078,"(8.5, 20.0, 18.40909090909091)","(2.2, 2.9, 2.783333333333333)","(61.0, 320.0, 140.0)","(1.55, 1.95, 1.914)","(71.0, 520.0, 446.66666666666663)","(41.0, 200.0, 81.875)","(21.0, 60.0, 37.45454545454545)","(20.0, 90.0, 56.4)"
07-12-2022 13:43:27.665264,"(8.5, 20.0, 18.40909090909091)","(2.2, 2.9, 2.783333333333333)","(61.0, 320.0, 140.0)","(1.55, 2.04, 1.94)","(71.0, 520.0, 446.66666666666663)","(41.0, 200.0, 81.875)","(21.0, 60.0, 39.333333333333336)","(20.0, 90.0, 56.4)"
07-12-2022 13:43:28.898361,"(8.5, 20.0, 18.40909090909091)","(2.2, 2.9, 2.769230769230769)","(61.0, 320.0, 140.0)","(1.55, 2.0, 1.915137614678899)","(71.0, 520.0, 446.66666666666663)","(41.0, 200.0, 81.875)","(21.0, 60.0, 39.333333333333336)","(20.0, 90.0, 56.4)"
07-12-2022 13:43:30.126760,"(8.5, 20.0, 18.115384615384617)","(2.2, 2.88, 2.769230769230769)","(61.0, 320.0, 140.0)","(1.55, 1.98, 1.9120192307692307)","(71.0, 520.0, 446.66666666666663)","(41.0, 200.0, 81.875)","(21.0, 60.0, 39.333333333333336)","(20.0, 90.0, 56.4)"
07-12-2022 13:43:31.319791,"(8.5, 19.0, 17.5)","(2.2, 2.88, 2.79)","(61.0, 320.0, 140.0)","(1.55, 1.98, 1.934705882352941)","(71.0, 520.0, 253.07692307692307)","(41.0, 200.0, 83.0)","(21.0, 60.0, 40.27272727272727)","(20.0, 90.0, 58.0)"
07-12-2022 13:43:32.512014,"(8.5, 19.0, 17.5)","(2.2, 2.76, 2.7479999999999998)","(61.0, 320.0, 156.66666666666666)","(1.55, 1.97, 1.95125)","(71.0, 530.0, 202.72727272727272)","(41.0, 200.0, 92.94117647058823)","(21.0, 60.0, 45.4)","(20.0, 90.0, 50.57142857142857)"
07-12-2022 13:43:33.717048,"(8.5, 19.0, 17.26923076923077)","(2.2, 2.76, 2.7381818181818183)","(61.0, 320.0, 156.66666666666666)","(1.55, 1.97, 1.95125)","(71.0, 530.0, 202.72727272727272)","(41.0, 200.0, 92.94117647058823)","(21.0, 70.0, 45.4)","(20.0, 90.0, 50.57142857142857)"
07-12-2022 13:43:35.070379,"(8.5, 19.0, 17.26923076923077)","(2.2, 2.76, 2.790769230769231)","(61.0, 320.0, 114.28571428571428)","(1.55, 1.97, 1.94)","(71.0, 530.0, 202.72727272727272)","(41.0, 200.0, 92.94117647058823)","(21.0, 70.0, 45.4)","(20.0, 90.0, 50.57142857142857)"
07-12-2022 13:43:36.254681,"(8.5, 19.0, 17.26923076923077)","(2.2, 2.86, 2.790769230769231)","(61.0, 320.0, 114.28571428571428)","(1.55, 1.97, 1.95125)","(71.0, 530.0, 202.72727272727272)","(41.0, 200.0, 92.94117647058823)","(21.0, 70.0, 39.25)","(20.0, 90.0, 50.57142857142857)"
07-12-2022 13:43:37.407939,"(8.5, 19.0, 17.26923076923077)","(2.2, 2.86, 2.6766666666666667)","(61.0, 320.0, 114.28571428571428)","(1.55, 1.97, 1.95125)","(71.0, 530.0, 202.72727272727272)","(41.0, 200.0, 92.94117647058823)","(21.0, 70.0, 39.25)","(20.0, 90.0, 50.57142857142857)"
07-12-2022 13:43:38.659885,"(8.5, 19.0, 17.26923076923077)","(2.2, 2.86, 2.6766666666666667)","(61.0, 320.0, 114.28571428571428)","(1.55, 1.97, 1.95125)","(71.0, 530.0, 202.72727272727272)","(41.0, 200.0, 92.94117647058823)","(21.0, 70.0, 39.285714285714285)","(20.0, 90.0, 50.57142857142857)"
07-12-2022 13:43:39.957478,"(8.5, 19.0, 17.26923076923077)","(2.2, 2.86, 2.6766666666666667)","(61.0, 320.0, 114.28571428571428)","(1.55, 1.97, 1.94)","(71.0, 530.0, 202.72727272727272)","(41.0, 200.0, 92.94117647058823)","(21.0, 65.0, 41.4)","(20.0, 90.0, 48.857142857142854)"
07-12-2022 13:43:41.158071,"(8.5, 19.0, 17.26923076923077)","(2.2, 2.86, 2.6766666666666667)","(61.0, 320.0, 114.28571428571428)","(1.55, 1.97, 1.94)","(71.0, 530.0, 202.72727272727272)","(41.0, 200.0, 92.94117647058823)","(21.0, 60.0, 41.4)","(20.0, 90.0, 48.857142857142854)"
07-12-2022 13:43:42.248930,"(8.5, 19.0, 17.26923076923077)","(2.2, 2.84, 2.665)","(61.0, 320.0, 114.28571428571428)","(1.55, 1.97, 1.94)","(71.0, 530.0, 202.72727272727272)","(41.0, 200.0, 92.94117647058823)","(21.0, 60.0, 41.4)","(20.0, 90.0, 48.857142857142854)"
07-12-2022 13:43:43.288160,"(8.5, 19.0, 17.26923076923077)","(2.2, 2.82, 2.672727272727273)","(61.0, 320.0, 114.28571428571428)","(1.55, 1.99, 1.9449999999999998)","(71.0, 530.0, 202.72727272727272)","(41.0, 200.0, 92.94117647058823)","(21.0, 60.0, 41.4)","(20.0, 90.0, 48.857142857142854)"
07-12-2022 13:43:44.429507,"(8.5, 19.0, 17.26923076923077)","(2.2, 2.82, 2.73)","(61.0, 320.0, 114.28571428571428)","(1.55, 2.0, 1.9993396226415094)","(71.0, 530.0, 202.72727272727272)","(41.0, 200.0, 92.94117647058823)","(21.0, 60.0, 41.4)","(20.0, 90.0, 48.857142857142854)"
07-12-2022 13:43:45.582651,"(8.5, 19.0, 17.26923076923077)","(2.2, 2.82, 2.73)","(61.0, 320.0, 114.28571428571428)","(1.55, 2.0, 1.9993396226415094)","(71.0, 530.0, 202.72727272727272)","(41.0, 200.0, 92.94117647058823)","(21.0, 60.0, 41.4)","(20.0, 90.0, 48.857142857142854)"
07-12-2022 13:43:46.730260,"(8.5, 19.0, 16.954545454545453)","(2.2, 2.82, 2.73)","(61.0, 320.0, 114.28571428571428)","(1.55, 2.0, 1.9993396226415094)","(71.0, 530.0, 446.66666666666663)","(41.0, 200.0, 81.875)","(21.0, 60.0, 44.5)","(20.0, 90.0, 49.75)"
