,The Cunning Fox,Deficit,Akihiro,Military Gambler,Ashgrove,Kiplings Journey,Mr Dudwey,Head Of State,Bulloo,Mishani Spartan,Tyresa,Gracie Blue,Circling
07-01-2023 17:08:54.352850,"(3.8, 4.5, 4.42280701754386)","(7.5, 8.6, 8.539181286549708)","(8.5, 8.6, 8.591549295774648)","(21.0, 27.0, 27.5)","(5.0, 5.6, 5.553453453453454)","(41.0, 60.0, 59.04761904761905)","(101.0, 240.0, 215.0)","(8.0, 9.8, 9.5824)","(26.0, 36.0, 34.93827160493827)","(19.0, 25.0, 24.555555555555557)","(8.0, 9.4, 9.30051282051282)","(101.0, 260.0, 233.0)","(31.0, 42.0, 40.916666666666664)"
07-01-2023 17:08:55.869349,"(3.8, 4.5, 4.424253731343284)","(7.5, 8.6, 8.539181286549708)","(8.5, 8.6, 8.571428571428571)","(21.0, 29.0, 27.444444444444443)","(5.0, 5.6, 5.530318257956449)","(41.0, 60.0, 58.95348837209302)","(101.0, 240.0, 215.0)","(8.0, 9.8, 9.5824)","(26.0, 36.0, 34.93827160493827)","(19.0, 25.0, 24.529411764705884)","(8.0, 9.4, 9.28720930232558)","(101.0, 260.0, 226.25)","(31.0, 42.0, 40.916666666666664)"
07-01-2023 17:08:57.254285,"(3.8, 4.5, 4.418387096774194)","(7.5, 8.6, 8.539181286549708)","(8.5, 8.6, 8.571428571428571)","(21.0, 29.0, 27.083333333333332)","(5.0, 5.7, 5.608644222020018)","(41.0, 60.0, 58.86363636363636)","(101.0, 240.0, 214.28571428571428)","(8.0, 9.8, 9.5824)","(26.0, 36.0, 34.93827160493827)","(19.0, 25.0, 24.529411764705884)","(8.0, 9.4, 9.28720930232558)","(101.0, 260.0, 226.25)","(31.0, 42.0, 40.916666666666664)"
07-01-2023 17:08:58.766240,"(3.8, 4.5, 4.418387096774194)","(7.5, 8.6, 8.517708333333333)","(8.5, 8.6, 8.704918032786885)","(21.0, 29.0, 26.90909090909091)","(5.0, 5.7, 5.6147951441578146)","(41.0, 60.0, 58.717948717948715)","(101.0, 240.0, 213.0)","(8.0, 9.8, 9.518620689655172)","(26.0, 36.0, 34.93827160493827)","(19.0, 25.0, 24.529411764705884)","(8.0, 9.4, 9.28720930232558)","(101.0, 260.0, 226.25)","(31.0, 42.0, 40.702127659574465)"
07-01-2023 17:09:00.115228,"(3.8, 4.5, 4.415531335149864)","(7.5, 8.6, 8.515428571428572)","(8.5, 8.8, 8.744761904761905)","(21.0, 29.0, 26.90909090909091)","(5.0, 5.7, 5.610154125113327)","(41.0, 60.0, 58.717948717948715)","(101.0, 240.0, 213.0)","(8.0, 9.8, 9.513684210526316)","(26.0, 36.0, 34.93827160493827)","(19.0, 25.0, 24.529411764705884)","(8.0, 9.4, 9.263380281690141)","(101.0, 260.0, 226.25)","(31.0, 42.0, 40.62921348314607)"
07-01-2023 17:09:01.474788,"(3.8, 4.5, 4.415068493150685)","(7.5, 8.6, 8.515428571428572)","(8.5, 8.8, 8.770786516853933)","(21.0, 29.0, 26.90909090909091)","(5.0, 5.7, 5.610154125113327)","(41.0, 60.0, 58.81578947368421)","(101.0, 240.0, 213.0)","(8.0, 9.8, 9.662626262626263)","(26.0, 36.0, 34.93827160493827)","(19.0, 25.0, 24.529411764705884)","(8.0, 9.4, 9.260431654676259)","(101.0, 260.0, 226.25)","(31.0, 42.0, 40.62921348314607)"
07-01-2023 17:09:02.803812,"(3.8, 4.5, 4.417795637198622)","(7.5, 8.6, 8.494416243654822)","(8.5, 9.0, 8.976576576576576)","(21.0, 29.0, 27.36842105263158)","(5.0, 5.7, 5.610616113744076)","(41.0, 60.0, 58.84615384615385)","(101.0, 240.0, 213.0)","(8.0, 9.8, 9.66027397260274)","(26.0, 36.0, 34.86842105263158)","(19.0, 25.0, 24.529411764705884)","(8.0, 9.4, 9.260431654676259)","(101.0, 260.0, 226.25)","(31.0, 42.0, 40.60215053763441)"
07-01-2023 17:09:04.200319,"(3.8, 4.4, 4.399224806201551)","(7.5, 8.6, 8.493877551020407)","(8.5, 9.0, 8.932450331125828)","(21.0, 28.0, 27.47826086956522)","(5.0, 5.7, 5.611704119850187)","(41.0, 60.0, 58.75)","(101.0, 240.0, 213.0)","(8.0, 9.8, 9.66027397260274)","(26.0, 36.0, 34.85333333333333)","(19.0, 25.0, 24.529411764705884)","(8.0, 9.4, 9.259420289855072)","(101.0, 260.0, 228.23529411764707)","(31.0, 42.0, 40.57142857142857)"
07-01-2023 17:09:05.767951,"(3.8, 4.5, 4.424848484848485)","(7.5, 8.6, 8.493877551020407)","(8.5, 9.0, 8.955844155844156)","(21.0, 28.0, 27.47826086956522)","(5.0, 5.7, 5.606910167818361)","(41.0, 60.0, 58.91304347826087)","(101.0, 240.0, 213.0)","(8.0, 9.8, 9.65)","(26.0, 36.0, 34.85333333333333)","(19.0, 25.0, 24.529411764705884)","(8.0, 9.4, 9.259420289855072)","(101.0, 260.0, 228.23529411764707)","(31.0, 42.0, 40.57142857142857)"
07-01-2023 17:09:07.192739,"(3.8, 4.5, 4.433510638297872)","(7.5, 8.6, 8.507692307692308)","(8.5, 9.0, 8.956779661016949)","(21.0, 28.0, 27.52)","(5.0, 5.7, 5.607729941291585)","(41.0, 60.0, 58.93617021276596)","(101.0, 240.0, 213.0)","(8.0, 9.8, 9.652707581227437)","(26.0, 36.0, 34.883116883116884)","(19.0, 25.0, 24.57894736842105)","(8.0, 9.4, 9.265277777777778)","(101.0, 260.0, 228.23529411764707)","(31.0, 42.0, 40.58695652173913)"
07-01-2023 17:09:08.562040,"(3.8, 4.5, 4.433510638297872)","(7.5, 8.6, 8.507692307692308)","(8.5, 9.0, 8.956779661016949)","(21.0, 28.0, 27.52)","(5.0, 5.7, 5.607729941291585)","(41.0, 60.0, 58.93617021276596)","(101.0, 240.0, 213.0)","(8.0, 9.8, 9.652707581227437)","(26.0, 36.0, 34.883116883116884)","(19.0, 25.0, 24.57894736842105)","(8.0, 9.4, 9.265277777777778)","(101.0, 260.0, 228.23529411764707)","(31.0, 42.0, 40.58695652173913)"
07-01-2023 17:09:10.026527,"(3.8, 4.5, 4.429577464788733)","(7.5, 8.6, 8.517365269461077)","(8.5, 9.0, 9.04375)","(21.0, 28.0, 27.52)","(5.0, 5.7, 5.607729941291585)","(41.0, 60.0, 59.27536231884058)","(101.0, 240.0, 169.6)","(8.0, 9.8, 9.65)","(26.0, 36.0, 34.883116883116884)","(19.0, 25.0, 24.57894736842105)","(8.0, 9.4, 9.282456140350877)","(101.0, 260.0, 228.23529411764707)","(31.0, 42.0, 40.58695652173913)"
07-01-2023 17:09:11.371635,"(3.8, 4.5, 4.430288461538462)","(7.5, 8.6, 8.514814814814814)","(8.5, 9.2, 9.04375)","(21.0, 28.0, 27.52)","(5.0, 5.7, 5.607729941291585)","(41.0, 60.0, 59.27536231884058)","(101.0, 170.0, 169.6)","(8.0, 9.8, 9.65)","(26.0, 36.0, 34.883116883116884)","(19.0, 25.0, 24.57894736842105)","(8.0, 9.4, 9.282456140350877)","(101.0, 260.0, 228.23529411764707)","(31.0, 42.0, 40.58695652173913)"
07-01-2023 17:09:12.853455,"(3.8, 4.5, 4.428251121076234)","(7.5, 8.6, 8.514814814814814)","(8.5, 9.2, 9.116959064327485)","(21.0, 28.0, 27.52)","(5.0, 5.7, 5.558551617873652)","(41.0, 60.0, 59.26470588235294)","(101.0, 170.0, 169.6)","(8.0, 9.8, 9.65)","(26.0, 36.0, 34.883116883116884)","(19.0, 25.0, 24.57894736842105)","(8.0, 9.4, 9.257446808510638)","(101.0, 260.0, 228.23529411764707)","(31.0, 42.0, 40.58695652173913)"
07-01-2023 17:09:14.275512,"(3.8, 4.5, 4.428251121076234)","(7.5, 8.6, 8.514814814814814)","(8.5, 9.2, 9.116959064327485)","(21.0, 28.0, 26.348837209302324)","(5.0, 5.7, 5.611132623426911)","(41.0, 60.0, 59.357142857142854)","(101.0, 170.0, 180.0)","(8.0, 9.8, 9.608450704225351)","(26.0, 36.0, 34.72868217054263)","(19.0, 25.0, 24.57894736842105)","(8.0, 9.4, 9.193023255813953)","(101.0, 260.0, 228.23529411764707)","(31.0, 42.0, 40.58695652173913)"
07-01-2023 17:09:15.610258,"(3.8, 4.5, 4.407514450867052)","(7.5, 8.6, 8.440449438202247)","(8.5, 9.2, 9.139999999999999)","(21.0, 27.0, 26.46)","(5.0, 5.7, 5.613232514177693)","(41.0, 60.0, 59.55223880597015)","(101.0, 190.0, 173.0)","(8.0, 9.8, 9.47704918032787)","(26.0, 36.0, 34.776119402985074)","(19.0, 25.0, 24.652173913043477)","(8.0, 9.2, 9.198958333333332)","(101.0, 260.0, 224.0)","(31.0, 42.0, 40.69047619047619)"
07-01-2023 17:09:17.033611,"(3.8, 4.5, 4.457559681697613)","(7.5, 8.6, 8.492105263157894)","(8.5, 8.6, 8.621686746987951)","(21.0, 27.0, 26.49056603773585)","(5.0, 5.7, 5.615625)","(41.0, 60.0, 59.84126984126984)","(101.0, 200.0, 175.0)","(8.0, 9.6, 9.480478087649402)","(26.0, 36.0, 34.21739130434783)","(19.0, 25.0, 23.625)","(8.0, 9.2, 9.196756756756756)","(101.0, 260.0, 224.0)","(31.0, 42.0, 40.75)"
07-01-2023 17:09:18.470760,"(3.8, 4.5, 4.495081967213115)","(7.5, 8.6, 8.53109243697479)","(8.5, 8.8, 8.621176470588235)","(21.0, 27.0, 26.49056603773585)","(5.0, 5.7, 5.612820512820512)","(41.0, 60.0, 59.84126984126984)","(101.0, 200.0, 175.0)","(8.0, 9.6, 9.480478087649402)","(26.0, 36.0, 34.21739130434783)","(19.0, 24.0, 23.633802816901408)","(8.0, 9.2, 9.196407185628741)","(101.0, 260.0, 224.0)","(31.0, 42.0, 40.75)"
07-01-2023 17:09:19.878429,"(3.8, 4.5, 4.494155844155844)","(7.5, 8.6, 8.53109243697479)","(8.5, 8.8, 8.621176470588235)","(21.0, 27.0, 26.495238095238093)","(5.0, 5.7, 5.614569536423841)","(41.0, 60.0, 59.84615384615385)","(101.0, 200.0, 175.0)","(8.0, 9.6, 9.491851851851852)","(26.0, 36.0, 32.666666666666664)","(19.0, 24.0, 23.652173913043477)","(8.0, 9.2, 9.206741573033707)","(101.0, 260.0, 226.66666666666666)","(31.0, 42.0, 38.95774647887324)"
07-01-2023 17:09:21.261608,"(3.8, 4.5, 4.4976510067114095)","(7.5, 8.4, 8.392349726775956)","(8.5, 8.8, 8.705829596412556)","(21.0, 27.0, 26.52252252252252)","(5.0, 5.7, 5.627325581395349)","(41.0, 60.0, 59.85294117647059)","(101.0, 200.0, 175.0)","(8.0, 9.6, 9.492647058823529)","(26.0, 34.0, 32.285714285714285)","(19.0, 24.0, 23.61764705882353)","(8.0, 9.4, 9.213043478260868)","(101.0, 260.0, 226.66666666666666)","(31.0, 42.0, 40.03636363636364)"
