,Hidden Radar,More Sensation,Polarizer,Stressful Hope,Showtime Caesar,Inconsequential,Urana Lot,Just Too Fancy
10-01-2023 20:12:56.520856,"(7.0, 12.0, 8.666666666666666)","(3.7, 4.9, 4.5)","(8.5, 17.0, 13.32)","(3.8, 3.9, 3.81025641025641)","(7.5, 14.0, 11.2)","(6.0, 10.5, 10.0375)","(8.5, 15.5, 11.85)","(13.0, 25.0, 23.375)"
10-01-2023 20:12:57.575551,"(7.0, 12.0, 8.666666666666666)","(3.7, 4.9, 4.5)","(8.5, 17.0, 13.32)","(3.8, 3.9, 3.6599999999999997)","(7.5, 14.0, 11.2)","(6.0, 10.5, 10.0375)","(8.5, 15.5, 11.85)","(13.0, 25.0, 23.375)"
10-01-2023 20:12:58.675685,"(7.0, 12.0, 8.666666666666666)","(3.6, 4.9, 4.5)","(8.0, 17.0, 13.32)","(3.7, 3.9, 3.4454545454545453)","(7.0, 14.0, 11.2)","(6.0, 10.5, 10.0375)","(8.0, 15.5, 11.85)","(13.0, 25.0, 23.375)"
10-01-2023 20:12:59.790760,"(7.0, 12.0, 8.666666666666666)","(3.6, 4.9, 4.5)","(8.0, 17.0, 13.32)","(3.7, 3.9, 3.4454545454545453)","(7.0, 14.0, 11.2)","(6.0, 10.5, 10.0375)","(8.0, 15.5, 11.85)","(13.0, 25.0, 23.375)"
10-01-2023 20:13:00.878962,"(7.0, 12.0, 8.666666666666666)","(3.6, 4.9, 4.5)","(8.0, 17.0, 13.32)","(3.7, 3.9, 3.4454545454545453)","(7.0, 14.0, 11.2)","(6.0, 10.5, 10.0375)","(8.0, 15.5, 11.85)","(13.0, 25.0, 23.375)"
10-01-2023 20:13:02.014273,"(7.0, 12.0, 8.666666666666666)","(3.6, 4.9, 4.5)","(8.0, 17.0, 13.32)","(3.7, 3.9, 3.4454545454545453)","(7.0, 14.0, 11.2)","(6.0, 10.5, 10.0375)","(8.0, 15.5, 11.85)","(13.0, 25.0, 23.375)"
10-01-2023 20:13:03.108668,"(7.0, 12.0, 8.666666666666666)","(3.6, 4.9, 4.5)","(8.0, 17.0, 13.32)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 11.2)","(6.0, 10.5, 10.0375)","(8.0, 15.5, 11.85)","(13.0, 25.0, 23.375)"
10-01-2023 20:13:04.179557,"(7.0, 12.0, 8.666666666666666)","(3.6, 4.9, 4.5)","(8.0, 17.0, 13.32)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 11.2)","(6.0, 10.5, 10.0375)","(8.0, 15.5, 11.85)","(13.0, 25.0, 23.375)"
10-01-2023 20:13:05.316252,"(7.0, 12.0, 8.666666666666666)","(3.6, 4.9, 4.5)","(8.0, 17.0, 13.32)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 11.2)","(6.0, 10.5, 10.0375)","(8.0, 15.5, 11.85)","(13.0, 25.0, 23.375)"
10-01-2023 20:13:06.419309,"(7.0, 12.0, 8.666666666666666)","(3.6, 4.9, 4.5)","(8.0, 17.0, 13.32)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 11.2)","(6.0, 10.5, 10.0375)","(8.0, 15.5, 11.85)","(13.0, 25.0, 23.375)"
10-01-2023 20:13:07.573065,"(7.0, 12.0, 8.666666666666666)","(3.6, 4.9, 4.5)","(8.0, 17.0, 13.32)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 11.2)","(6.0, 10.5, 10.0375)","(8.0, 15.5, 11.85)","(13.0, 25.0, 23.375)"
10-01-2023 20:13:08.718020,"(7.0, 12.0, 8.666666666666666)","(3.6, 4.9, 4.5)","(8.0, 17.0, 13.32)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 11.2)","(6.0, 10.5, 10.0375)","(8.0, 15.5, 11.35)","(13.0, 25.0, 23.375)"
10-01-2023 20:13:09.781151,"(7.0, 12.0, 8.666666666666666)","(3.6, 4.9, 4.5)","(8.0, 17.0, 13.32)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 11.2)","(6.0, 10.5, 10.0375)","(8.0, 14.5, 11.35)","(13.0, 25.0, 23.375)"
10-01-2023 20:13:10.931771,"(7.0, 12.0, 8.666666666666666)","(3.6, 4.9, 4.5)","(8.0, 17.0, 13.32)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 11.2)","(6.0, 10.5, 10.0375)","(8.0, 14.5, 11.35)","(13.0, 25.0, 23.375)"
10-01-2023 20:13:11.948110,"(7.0, 12.0, 8.666666666666666)","(3.6, 4.9, 4.5)","(8.0, 17.0, 13.32)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 11.2)","(6.0, 10.5, 9.04)","(8.0, 14.5, 11.35)","(13.0, 25.0, 23.375)"
10-01-2023 20:13:13.046105,"(7.0, 11.5, 8.8)","(3.6, 4.9, 4.0200000000000005)","(8.0, 17.0, 13.32)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 11.2)","(6.0, 10.0, 9.04)","(8.0, 14.5, 11.35)","(13.0, 25.0, 23.375)"
10-01-2023 20:13:14.188075,"(7.0, 11.0, 9.666666666666666)","(3.6, 4.9, 4.042857142857143)","(8.0, 17.0, 13.32)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 11.2)","(6.0, 10.0, 9.04)","(8.0, 14.5, 11.35)","(13.0, 25.0, 23.375)"
10-01-2023 20:13:15.330646,"(7.0, 11.0, 9.666666666666666)","(3.6, 4.9, 3.7636363636363637)","(8.0, 17.0, 13.32)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 11.2)","(6.0, 10.0, 9.04)","(8.0, 14.5, 11.35)","(13.0, 25.0, 23.375)"
10-01-2023 20:13:16.504038,"(7.0, 11.0, 9.666666666666666)","(3.6, 4.8, 4.225)","(8.0, 17.0, 13.32)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 11.2)","(6.0, 10.0, 9.04)","(8.0, 14.5, 11.35)","(13.0, 25.0, 23.375)"
10-01-2023 20:13:17.660918,"(7.0, 11.0, 9.666666666666666)","(3.6, 4.8, 4.225)","(8.0, 17.0, 13.32)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 11.2)","(6.0, 10.0, 9.04)","(8.0, 14.5, 11.35)","(13.0, 25.0, 23.375)"
10-01-2023 20:13:18.752658,"(7.0, 11.0, 9.666666666666666)","(3.6, 4.8, 4.225)","(8.0, 17.0, 13.32)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 11.2)","(6.0, 10.0, 9.04)","(8.0, 14.5, 11.35)","(13.0, 25.0, 23.375)"
10-01-2023 20:13:19.842311,"(7.0, 11.0, 9.666666666666666)","(3.6, 4.8, 4.225)","(8.0, 17.0, 13.32)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 11.2)","(6.0, 10.0, 9.04)","(8.0, 14.5, 11.35)","(13.0, 25.0, 23.375)"
10-01-2023 20:13:20.886775,"(7.0, 11.0, 9.666666666666666)","(3.6, 4.8, 4.225)","(8.0, 17.0, 13.32)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 11.2)","(6.0, 10.0, 9.04)","(8.0, 14.5, 11.35)","(13.0, 25.0, 23.375)"
10-01-2023 20:13:21.978091,"(7.0, 11.0, 9.666666666666666)","(3.6, 4.8, 4.225)","(8.0, 17.0, 13.32)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 10.3)","(6.0, 10.0, 9.04)","(8.0, 14.5, 11.35)","(13.0, 25.0, 23.375)"
10-01-2023 20:13:23.118253,"(7.0, 11.0, 9.666666666666666)","(3.6, 4.8, 4.225)","(8.0, 17.0, 13.32)","(3.7, 3.9, 3.81025641025641)","(7.0, 12.5, 10.3)","(6.0, 10.0, 9.425)","(8.0, 14.5, 11.35)","(13.0, 25.0, 23.375)"
10-01-2023 20:13:24.196401,"(7.0, 11.0, 9.666666666666666)","(3.6, 4.8, 4.225)","(8.0, 17.0, 13.32)","(3.7, 3.9, 3.81025641025641)","(7.0, 12.5, 10.3)","(6.0, 9.8, 9.425)","(8.0, 14.5, 11.35)","(13.0, 25.0, 23.375)"
10-01-2023 20:13:25.495772,"(7.0, 11.0, 9.666666666666666)","(3.6, 4.8, 4.225)","(8.0, 17.0, 13.32)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.5, 11.36)","(6.0, 9.8, 9.425)","(8.0, 14.5, 11.35)","(13.0, 25.0, 23.375)"
10-01-2023 20:13:26.655342,"(7.0, 11.0, 9.666666666666666)","(3.6, 4.8, 4.225)","(8.0, 17.0, 13.32)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 11.36)","(6.0, 9.8, 9.425)","(8.0, 14.5, 11.35)","(13.0, 25.0, 23.375)"
10-01-2023 20:13:27.854955,"(7.0, 11.0, 9.666666666666666)","(3.6, 4.8, 4.225)","(8.0, 17.0, 13.32)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 12.64)","(6.0, 9.8, 9.425)","(8.0, 15.0, 11.6)","(13.0, 26.0, 21.799999999999997)"
10-01-2023 20:13:28.981298,"(7.0, 11.0, 9.666666666666666)","(3.6, 4.8, 4.225)","(8.0, 17.0, 13.32)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 12.64)","(6.0, 9.8, 9.425)","(8.0, 15.0, 11.6)","(13.0, 26.0, 21.799999999999997)"
10-01-2023 20:13:30.339517,"(7.0, 11.0, 9.666666666666666)","(3.6, 4.8, 4.225)","(8.0, 17.0, 13.32)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 12.533333333333333)","(6.0, 9.8, 9.425)","(8.0, 15.0, 11.6)","(13.0, 26.0, 21.799999999999997)"
10-01-2023 20:13:31.475498,"(7.0, 11.0, 9.666666666666666)","(3.6, 4.8, 4.225)","(8.0, 17.0, 13.32)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 11.8)","(6.0, 9.8, 9.425)","(8.0, 15.0, 11.6)","(13.0, 26.0, 21.799999999999997)"
10-01-2023 20:13:32.512636,"(7.0, 11.0, 9.666666666666666)","(3.6, 4.8, 4.225)","(8.0, 17.0, 13.32)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 11.8)","(6.0, 9.8, 9.425)","(8.0, 15.0, 11.6)","(13.0, 26.0, 21.799999999999997)"
10-01-2023 20:13:33.567823,"(7.0, 11.0, 9.666666666666666)","(3.6, 4.8, 4.225)","(8.0, 17.0, 13.32)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 11.8)","(6.0, 9.8, 9.425)","(8.0, 15.0, 11.6)","(13.0, 26.0, 21.799999999999997)"
10-01-2023 20:13:34.644232,"(7.0, 11.0, 9.666666666666666)","(3.6, 4.8, 4.225)","(8.0, 17.0, 13.32)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 11.8)","(6.0, 9.8, 9.425)","(8.0, 15.0, 11.6)","(13.0, 26.0, 21.799999999999997)"
10-01-2023 20:13:35.802630,"(7.0, 11.0, 9.666666666666666)","(3.6, 4.8, 4.225)","(8.0, 17.0, 13.32)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 11.8)","(6.0, 9.8, 9.425)","(8.0, 15.0, 11.6)","(13.0, 26.0, 21.799999999999997)"
10-01-2023 20:13:37.008740,"(7.0, 11.0, 9.666666666666666)","(3.6, 4.8, 4.225)","(8.0, 17.0, 13.32)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 11.8)","(6.0, 9.8, 9.425)","(8.0, 15.0, 11.6)","(13.0, 26.0, 21.799999999999997)"
10-01-2023 20:13:38.156571,"(7.0, 11.0, 9.666666666666666)","(3.6, 4.8, 4.225)","(8.0, 17.0, 13.32)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 11.8)","(6.0, 9.8, 9.425)","(8.0, 15.0, 11.6)","(13.0, 26.0, 21.799999999999997)"
10-01-2023 20:13:39.297683,"(7.0, 11.0, 9.666666666666666)","(3.6, 4.8, 4.225)","(8.0, 17.0, 13.32)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 11.8)","(6.0, 9.8, 9.425)","(8.0, 15.0, 11.6)","(13.0, 26.0, 21.799999999999997)"
10-01-2023 20:13:40.417742,"(7.0, 11.0, 9.666666666666666)","(3.6, 4.8, 4.225)","(8.0, 17.0, 10.866666666666667)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 11.8)","(6.0, 9.8, 9.425)","(8.0, 15.0, 11.6)","(13.0, 26.0, 21.799999999999997)"
10-01-2023 20:13:41.601139,"(7.0, 11.0, 9.666666666666666)","(3.6, 4.8, 4.225)","(8.0, 17.0, 11.0)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 11.8)","(6.0, 9.8, 9.425)","(8.0, 15.0, 10.6)","(13.0, 26.0, 21.799999999999997)"
10-01-2023 20:13:42.637720,"(7.0, 11.0, 9.666666666666666)","(3.6, 4.8, 4.225)","(8.0, 17.0, 11.0)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 11.8)","(6.0, 9.8, 9.425)","(8.0, 15.0, 10.6)","(13.0, 26.0, 21.799999999999997)"
10-01-2023 20:13:43.703182,"(7.0, 11.0, 9.666666666666666)","(3.6, 4.8, 4.225)","(8.0, 17.0, 11.0)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 11.8)","(6.0, 9.8, 9.425)","(8.0, 15.0, 10.6)","(13.0, 26.0, 21.799999999999997)"
10-01-2023 20:13:44.787054,"(7.0, 11.0, 9.666666666666666)","(3.6, 4.8, 4.225)","(8.0, 17.0, 11.0)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 11.8)","(6.0, 9.8, 9.425)","(8.0, 15.0, 10.6)","(13.0, 26.0, 21.799999999999997)"
10-01-2023 20:13:45.903646,"(7.0, 11.0, 9.666666666666666)","(3.6, 4.8, 4.225)","(8.0, 17.0, 11.0)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 11.8)","(6.0, 9.8, 9.425)","(8.0, 15.0, 11.8)","(13.0, 26.0, 21.799999999999997)"
10-01-2023 20:13:47.049881,"(7.0, 11.0, 9.666666666666666)","(3.6, 4.8, 4.225)","(8.0, 17.0, 13.48)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 11.8)","(6.0, 9.8, 9.425)","(8.0, 15.0, 11.8)","(13.0, 26.0, 21.799999999999997)"
10-01-2023 20:13:48.169642,"(7.0, 11.0, 9.666666666666666)","(3.6, 4.8, 4.225)","(8.0, 17.0, 13.48)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 11.8)","(6.0, 9.8, 9.425)","(8.0, 15.0, 11.8)","(13.0, 26.0, 21.799999999999997)"
10-01-2023 20:13:49.287641,"(7.0, 11.0, 9.666666666666666)","(3.6, 4.8, 4.225)","(8.0, 17.0, 13.48)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 11.8)","(6.0, 9.8, 9.425)","(8.0, 15.0, 11.8)","(13.0, 26.0, 21.799999999999997)"
10-01-2023 20:13:50.404092,"(7.0, 11.0, 9.666666666666666)","(3.6, 4.8, 4.225)","(8.0, 17.0, 13.48)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 11.52)","(6.0, 9.8, 9.425)","(8.0, 15.0, 11.8)","(13.0, 26.0, 21.799999999999997)"
10-01-2023 20:13:51.581510,"(7.0, 11.0, 9.666666666666666)","(3.6, 4.8, 4.225)","(8.0, 17.0, 13.48)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 11.52)","(6.0, 9.8, 9.425)","(8.0, 15.0, 11.8)","(13.0, 26.0, 21.799999999999997)"
10-01-2023 20:13:52.688534,"(7.0, 11.0, 9.666666666666666)","(3.6, 4.8, 4.225)","(8.0, 17.0, 13.48)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 12.719999999999999)","(6.0, 9.8, 9.425)","(8.0, 15.0, 11.8)","(13.0, 26.0, 21.799999999999997)"
10-01-2023 20:13:53.785242,"(7.0, 11.0, 9.666666666666666)","(3.6, 4.8, 4.225)","(8.0, 17.0, 13.48)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 12.719999999999999)","(6.0, 9.8, 9.425)","(8.0, 15.0, 11.8)","(13.0, 26.0, 21.799999999999997)"
10-01-2023 20:13:54.838815,"(7.0, 11.0, 9.666666666666666)","(3.6, 4.8, 4.225)","(8.0, 17.0, 13.48)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 12.719999999999999)","(6.0, 9.8, 9.425)","(8.0, 15.0, 11.8)","(13.0, 26.0, 21.799999999999997)"
10-01-2023 20:13:55.937796,"(7.0, 11.0, 9.666666666666666)","(3.6, 4.8, 4.225)","(8.0, 17.0, 13.48)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 12.719999999999999)","(6.0, 9.8, 9.425)","(8.0, 15.0, 11.8)","(13.0, 26.0, 21.799999999999997)"
10-01-2023 20:13:56.980679,"(7.0, 11.0, 9.666666666666666)","(3.6, 4.8, 4.225)","(8.0, 17.0, 13.48)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 12.719999999999999)","(6.0, 9.8, 9.425)","(8.0, 15.0, 11.8)","(13.0, 26.0, 21.799999999999997)"
10-01-2023 20:13:58.123421,"(7.0, 11.0, 9.666666666666666)","(3.6, 4.8, 4.225)","(8.0, 17.0, 13.48)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 12.719999999999999)","(6.0, 9.8, 9.425)","(8.0, 15.0, 11.8)","(13.0, 26.0, 21.799999999999997)"
10-01-2023 20:13:59.274893,"(7.0, 11.0, 9.666666666666666)","(3.6, 4.8, 4.225)","(8.0, 17.0, 13.48)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 12.719999999999999)","(6.0, 9.8, 9.425)","(8.0, 15.0, 11.8)","(13.0, 26.0, 21.799999999999997)"
10-01-2023 20:14:00.380463,"(7.0, 11.0, 9.666666666666666)","(3.6, 4.8, 4.225)","(8.0, 17.0, 14.428571428571429)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 12.719999999999999)","(6.0, 9.8, 9.425)","(8.0, 15.0, 11.8)","(13.0, 26.0, 21.799999999999997)"
10-01-2023 20:14:01.454223,"(7.0, 11.0, 9.666666666666666)","(3.6, 4.8, 4.225)","(8.0, 17.0, 14.428571428571429)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 12.719999999999999)","(6.0, 9.8, 9.425)","(8.0, 15.0, 11.8)","(13.0, 26.0, 21.799999999999997)"
10-01-2023 20:14:02.505279,"(7.0, 11.0, 9.666666666666666)","(3.6, 4.8, 4.225)","(8.0, 17.0, 14.428571428571429)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 12.719999999999999)","(6.0, 9.8, 9.425)","(8.0, 15.0, 11.8)","(13.0, 26.0, 21.799999999999997)"
10-01-2023 20:14:03.542857,"(7.0, 11.0, 9.666666666666666)","(3.6, 4.8, 4.225)","(8.0, 17.0, 14.428571428571429)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 12.719999999999999)","(6.0, 9.8, 9.425)","(8.0, 15.0, 11.8)","(13.0, 26.0, 21.799999999999997)"
10-01-2023 20:14:04.588835,"(7.0, 11.0, 9.666666666666666)","(3.6, 4.8, 4.225)","(8.0, 17.0, 14.428571428571429)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 12.719999999999999)","(6.0, 9.8, 9.425)","(8.0, 15.0, 11.8)","(13.0, 26.0, 21.799999999999997)"
10-01-2023 20:14:05.710006,"(7.0, 11.0, 9.666666666666666)","(3.6, 4.8, 4.225)","(8.0, 17.0, 14.428571428571429)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 12.719999999999999)","(6.0, 9.8, 9.425)","(8.0, 15.0, 11.8)","(13.0, 26.0, 21.799999999999997)"
10-01-2023 20:14:06.821278,"(7.0, 11.0, 9.666666666666666)","(3.6, 4.8, 4.225)","(8.0, 17.0, 14.428571428571429)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 12.719999999999999)","(6.0, 9.8, 9.425)","(8.0, 15.0, 11.8)","(13.0, 26.0, 21.799999999999997)"
10-01-2023 20:14:07.904878,"(7.0, 11.0, 9.666666666666666)","(3.6, 4.8, 4.225)","(8.0, 17.0, 14.428571428571429)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 12.719999999999999)","(6.0, 9.8, 9.425)","(8.0, 15.0, 11.8)","(13.0, 26.0, 21.799999999999997)"
10-01-2023 20:14:08.967702,"(7.0, 11.0, 9.666666666666666)","(3.6, 4.8, 4.225)","(8.0, 17.0, 14.428571428571429)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 12.719999999999999)","(6.0, 9.8, 9.425)","(8.0, 15.0, 11.8)","(13.0, 26.0, 21.799999999999997)"
10-01-2023 20:14:10.036514,"(7.0, 11.0, 9.666666666666666)","(3.6, 4.8, 4.225)","(8.0, 17.0, 14.428571428571429)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 12.719999999999999)","(6.0, 9.8, 9.425)","(8.0, 15.0, 11.8)","(13.0, 26.0, 21.799999999999997)"
10-01-2023 20:14:11.092950,"(7.0, 11.0, 9.666666666666666)","(3.6, 4.8, 4.225)","(8.0, 17.0, 14.428571428571429)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 12.719999999999999)","(6.0, 9.8, 9.425)","(8.0, 15.0, 11.8)","(13.0, 26.0, 21.799999999999997)"
10-01-2023 20:14:12.104275,"(7.0, 11.0, 9.666666666666666)","(3.6, 4.8, 4.225)","(8.0, 17.0, 14.428571428571429)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 12.719999999999999)","(6.0, 9.8, 9.425)","(8.0, 15.0, 11.8)","(13.0, 26.0, 21.799999999999997)"
10-01-2023 20:14:13.134076,"(7.0, 11.0, 9.666666666666666)","(3.6, 4.8, 4.225)","(8.0, 17.0, 14.428571428571429)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 12.719999999999999)","(6.0, 9.8, 9.425)","(8.0, 15.0, 11.8)","(13.0, 26.0, 21.799999999999997)"
10-01-2023 20:14:14.169629,"(7.0, 11.0, 9.666666666666666)","(3.6, 4.8, 4.225)","(8.0, 17.0, 14.428571428571429)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 12.719999999999999)","(6.0, 9.8, 9.425)","(8.0, 15.0, 11.8)","(13.0, 26.0, 21.799999999999997)"
10-01-2023 20:14:15.261817,"(7.0, 11.0, 9.666666666666666)","(3.6, 4.8, 4.225)","(8.0, 17.0, 14.428571428571429)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 12.971428571428572)","(6.0, 9.8, 9.425)","(8.0, 15.0, 11.8)","(13.0, 26.0, 21.799999999999997)"
10-01-2023 20:14:16.354944,"(7.0, 11.0, 9.666666666666666)","(3.6, 4.8, 4.225)","(8.0, 17.0, 14.428571428571429)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 11.666666666666668)","(6.0, 9.8, 9.425)","(8.0, 15.0, 11.8)","(13.0, 26.0, 21.799999999999997)"
10-01-2023 20:14:17.386284,"(7.0, 11.0, 9.666666666666666)","(3.6, 4.8, 4.225)","(8.0, 17.0, 14.428571428571429)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 11.666666666666668)","(6.0, 9.8, 9.425)","(8.0, 15.0, 11.8)","(13.0, 26.0, 21.799999999999997)"
10-01-2023 20:14:18.441718,"(7.0, 11.0, 9.666666666666666)","(3.6, 4.8, 4.225)","(8.0, 17.0, 14.428571428571429)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 11.666666666666668)","(6.0, 9.8, 9.425)","(8.0, 15.0, 11.8)","(13.0, 26.0, 21.799999999999997)"
10-01-2023 20:14:19.508236,"(7.0, 11.0, 9.666666666666666)","(3.6, 4.8, 4.225)","(8.0, 17.0, 14.428571428571429)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 11.666666666666668)","(6.0, 9.8, 9.425)","(8.0, 15.0, 11.8)","(13.0, 26.0, 21.799999999999997)"
10-01-2023 20:14:20.549122,"(7.0, 11.0, 9.666666666666666)","(3.6, 4.8, 4.225)","(8.0, 17.0, 14.428571428571429)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 11.666666666666668)","(6.0, 9.8, 9.425)","(8.0, 15.0, 11.8)","(13.0, 26.0, 21.799999999999997)"
10-01-2023 20:14:21.582979,"(7.0, 11.0, 9.666666666666666)","(3.6, 4.8, 4.225)","(8.0, 17.0, 14.428571428571429)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 11.666666666666668)","(6.0, 9.8, 9.425)","(8.0, 15.0, 11.8)","(13.0, 26.0, 21.799999999999997)"
10-01-2023 20:14:22.654019,"(7.0, 11.0, 9.666666666666666)","(3.6, 4.8, 4.225)","(8.0, 17.0, 14.428571428571429)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 11.666666666666668)","(6.0, 9.8, 9.425)","(8.0, 15.0, 11.8)","(13.0, 26.0, 21.799999999999997)"
10-01-2023 20:14:23.699158,"(7.0, 11.0, 9.666666666666666)","(3.6, 4.8, 4.225)","(8.0, 17.0, 14.428571428571429)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 11.666666666666668)","(6.0, 9.8, 9.425)","(8.0, 15.0, 11.8)","(13.0, 26.0, 21.799999999999997)"
10-01-2023 20:14:24.801325,"(7.0, 11.0, 9.666666666666666)","(3.6, 4.8, 4.225)","(8.0, 17.0, 14.428571428571429)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 11.666666666666668)","(6.0, 9.8, 9.425)","(8.0, 15.0, 11.8)","(13.0, 26.0, 21.799999999999997)"
10-01-2023 20:14:25.897892,"(7.0, 11.0, 9.666666666666666)","(3.6, 4.8, 4.225)","(8.0, 17.0, 14.428571428571429)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 11.666666666666668)","(6.0, 9.8, 9.425)","(8.0, 15.0, 11.8)","(13.0, 26.0, 21.799999999999997)"
10-01-2023 20:14:26.961031,"(7.0, 11.0, 9.666666666666666)","(3.6, 4.8, 4.225)","(8.0, 17.0, 14.428571428571429)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 11.666666666666668)","(6.0, 9.8, 9.425)","(8.0, 15.0, 11.8)","(13.0, 26.0, 21.799999999999997)"
10-01-2023 20:14:28.022149,"(7.0, 11.0, 9.666666666666666)","(3.6, 4.8, 4.225)","(8.0, 17.0, 14.428571428571429)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 11.666666666666668)","(6.0, 9.8, 9.425)","(8.0, 15.0, 11.8)","(13.0, 26.0, 21.799999999999997)"
10-01-2023 20:14:29.064291,"(7.0, 11.0, 9.666666666666666)","(3.6, 4.8, 4.225)","(8.0, 17.0, 14.428571428571429)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 11.666666666666668)","(6.0, 9.8, 9.425)","(8.0, 15.0, 11.8)","(13.0, 26.0, 21.799999999999997)"
10-01-2023 20:14:30.063955,"(7.0, 11.0, 9.666666666666666)","(3.6, 4.8, 4.225)","(8.0, 17.0, 14.428571428571429)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 11.666666666666668)","(6.0, 9.8, 9.425)","(8.0, 15.0, 11.8)","(13.0, 26.0, 21.799999999999997)"
10-01-2023 20:14:31.074419,"(7.0, 11.0, 9.666666666666666)","(3.6, 4.8, 4.225)","(8.0, 17.0, 14.428571428571429)","(3.7, 3.9, 3.81025641025641)","(7.0, 14.0, 11.666666666666668)","(6.0, 9.8, 9.425)","(8.0, 15.0, 11.8)","(13.0, 26.0, 21.799999999999997)"
