,Moment To Shake,Blessed Doll,Shian Pedro,Queen Maze,Shes Electric,My Time,Katchoo,Eddie Raider
11-01-2023 21:18:51.052155,"(4.4, 8.2, 7.568421052631579)","(9.0, 12.5, 11.071428571428571)","(6.0, 6.8, 6.4)","(12.0, 36.0, 34.666666666666664)","(10.0, 14.0, 12.478260869565217)","(2.4, 2.48, 2.4716666666666667)","(6.5, 21.0, 18.5)","(11.0, 16.5, 14.653846153846153)"
11-01-2023 21:18:52.190111,"(4.4, 8.2, 7.568421052631579)","(9.0, 12.5, 11.071428571428571)","(6.0, 6.8, 6.4)","(12.0, 36.0, 34.666666666666664)","(10.0, 14.0, 12.478260869565217)","(2.4, 2.48, 2.4716666666666667)","(6.5, 21.0, 18.5)","(11.0, 16.5, 14.653846153846153)"
11-01-2023 21:18:53.325174,"(4.4, 8.2, 7.568421052631579)","(9.0, 12.5, 11.071428571428571)","(6.0, 6.8, 6.4)","(12.0, 36.0, 34.666666666666664)","(10.0, 14.0, 12.478260869565217)","(2.4, 2.48, 2.4716666666666667)","(6.5, 21.0, 18.5)","(11.0, 16.5, 14.653846153846153)"
11-01-2023 21:18:54.504440,"(4.4, 8.2, 7.568421052631579)","(9.0, 12.5, 11.071428571428571)","(6.0, 6.8, 6.4)","(12.0, 36.0, 34.666666666666664)","(10.0, 14.0, 12.365384615384615)","(2.4, 2.48, 2.5309090909090908)","(6.5, 21.0, 18.5)","(11.0, 16.5, 14.653846153846153)"
11-01-2023 21:18:55.753150,"(4.6, 8.2, 7.568421052631579)","(10.0, 12.5, 11.071428571428571)","(6.5, 6.8, 6.4)","(13.0, 36.0, 34.666666666666664)","(10.0, 14.0, 12.365384615384615)","(2.25, 2.56, 2.5309090909090908)","(6.5, 21.0, 18.5)","(12.0, 16.5, 14.653846153846153)"
11-01-2023 21:18:57.007155,"(4.6, 8.2, 7.568421052631579)","(10.0, 12.5, 11.071428571428571)","(6.5, 6.8, 6.4)","(13.0, 36.0, 34.666666666666664)","(10.0, 14.0, 12.365384615384615)","(2.25, 2.56, 2.5309090909090908)","(6.5, 21.0, 18.5)","(12.0, 16.5, 14.653846153846153)"
11-01-2023 21:18:58.233569,"(4.6, 8.2, 7.7384615384615385)","(10.0, 12.5, 11.071428571428571)","(6.5, 6.8, 6.4)","(13.0, 36.0, 34.666666666666664)","(10.0, 14.0, 12.365384615384615)","(2.25, 2.56, 2.5325714285714285)","(6.5, 21.0, 18.5)","(12.0, 16.5, 14.653846153846153)"
11-01-2023 21:18:59.471509,"(4.6, 8.2, 7.7384615384615385)","(10.0, 12.5, 11.071428571428571)","(6.5, 6.8, 6.4)","(13.0, 36.0, 34.666666666666664)","(10.0, 14.0, 13.3)","(2.25, 2.56, 2.5325714285714285)","(6.5, 21.0, 18.5)","(12.0, 16.5, 14.653846153846153)"
11-01-2023 21:19:00.611968,"(4.6, 8.2, 7.7384615384615385)","(10.0, 12.5, 11.071428571428571)","(6.5, 6.8, 6.4)","(13.0, 36.0, 34.666666666666664)","(10.0, 13.5, 13.3)","(2.25, 2.56, 2.4699999999999998)","(6.5, 21.0, 18.5)","(12.0, 16.5, 14.653846153846153)"
11-01-2023 21:19:01.677733,"(4.6, 8.2, 7.7384615384615385)","(10.0, 12.5, 11.071428571428571)","(6.5, 6.8, 6.4)","(13.0, 38.0, 36.333333333333336)","(10.0, 13.5, 13.3)","(2.25, 2.54, 2.4699999999999998)","(6.5, 21.0, 18.5)","(12.0, 16.5, 14.653846153846153)"
11-01-2023 21:19:02.780325,"(4.6, 8.2, 7.7384615384615385)","(10.0, 12.5, 11.071428571428571)","(6.5, 6.8, 6.4)","(13.0, 38.0, 36.333333333333336)","(10.0, 13.5, 13.3)","(2.25, 2.52, 2.4575)","(6.5, 21.0, 20.3125)","(12.0, 16.5, 14.653846153846153)"
11-01-2023 21:19:03.968412,"(4.6, 8.2, 7.7384615384615385)","(10.0, 12.5, 11.071428571428571)","(6.5, 6.8, 6.4)","(13.0, 38.0, 36.333333333333336)","(10.0, 13.5, 13.3)","(2.25, 2.52, 2.4575)","(6.5, 21.0, 20.3125)","(12.0, 16.5, 14.653846153846153)"
11-01-2023 21:19:05.136110,"(4.6, 8.2, 7.7384615384615385)","(10.0, 12.5, 11.071428571428571)","(6.5, 6.8, 6.4)","(13.0, 38.0, 36.333333333333336)","(10.0, 13.5, 13.3)","(2.25, 2.52, 2.4575)","(6.5, 21.0, 20.3125)","(12.0, 16.5, 14.653846153846153)"
11-01-2023 21:19:06.349937,"(4.6, 8.2, 7.7384615384615385)","(10.0, 12.5, 11.071428571428571)","(6.5, 6.8, 7.1692307692307695)","(13.0, 38.0, 36.333333333333336)","(10.0, 13.5, 13.3)","(2.25, 2.52, 2.4575)","(6.5, 21.0, 20.3125)","(12.0, 16.5, 14.653846153846153)"
11-01-2023 21:19:07.574173,"(4.6, 8.2, 7.7384615384615385)","(10.0, 12.5, 11.071428571428571)","(6.5, 7.2, 7.3803921568627455)","(13.0, 38.0, 33.0)","(10.0, 13.5, 13.3)","(2.25, 2.52, 2.418)","(6.5, 21.0, 19.0)","(12.0, 16.5, 14.431034482758621)"
11-01-2023 21:19:08.744379,"(4.6, 8.2, 7.7384615384615385)","(10.0, 12.5, 10.961538461538462)","(6.5, 7.4, 6.907692307692307)","(13.0, 38.0, 33.0)","(10.0, 13.5, 13.3)","(2.25, 2.52, 2.421818181818182)","(6.5, 20.0, 19.0)","(12.0, 16.5, 14.653846153846153)"
11-01-2023 21:19:09.979972,"(4.6, 8.2, 7.7384615384615385)","(10.0, 12.5, 10.961538461538462)","(6.5, 7.6, 6.907692307692307)","(13.0, 38.0, 35.5)","(10.0, 13.5, 13.3)","(2.25, 2.48, 2.4228571428571426)","(6.5, 20.0, 19.0)","(12.0, 16.5, 14.653846153846153)"
11-01-2023 21:19:11.204071,"(4.6, 8.2, 7.7384615384615385)","(10.0, 12.5, 10.961538461538462)","(6.5, 7.6, 6.753846153846154)","(13.0, 40.0, 39.66666666666667)","(10.0, 13.5, 13.3)","(2.25, 2.48, 2.4072727272727272)","(6.5, 20.0, 19.0)","(12.0, 16.5, 14.653846153846153)"
11-01-2023 21:19:12.435775,"(4.6, 8.2, 7.7384615384615385)","(10.0, 12.5, 10.961538461538462)","(6.5, 7.6, 6.866666666666666)","(13.0, 42.0, 39.66666666666667)","(10.0, 13.5, 13.3)","(2.25, 2.48, 2.4072727272727272)","(6.5, 20.0, 19.0)","(12.0, 16.5, 14.653846153846153)"
11-01-2023 21:19:13.642187,"(4.6, 8.2, 7.7384615384615385)","(10.0, 12.5, 10.961538461538462)","(6.5, 7.6, 6.866666666666666)","(13.0, 42.0, 39.66666666666667)","(10.0, 13.5, 13.3)","(2.25, 2.48, 2.4072727272727272)","(6.5, 20.0, 19.0)","(12.0, 16.5, 14.653846153846153)"
11-01-2023 21:19:14.806724,"(4.6, 8.2, 7.7384615384615385)","(10.0, 12.5, 10.961538461538462)","(6.5, 7.6, 6.866666666666666)","(13.0, 42.0, 34.0)","(10.0, 13.5, 13.3)","(2.25, 2.48, 2.4466666666666668)","(6.5, 20.0, 19.0)","(12.0, 16.5, 14.653846153846153)"
11-01-2023 21:19:15.968745,"(4.6, 8.2, 7.7384615384615385)","(10.0, 12.5, 10.961538461538462)","(6.5, 7.6, 6.866666666666666)","(13.0, 40.0, 34.0)","(10.0, 13.5, 13.3)","(2.25, 2.48, 2.4466666666666668)","(6.5, 20.0, 19.0)","(12.0, 16.5, 14.653846153846153)"
11-01-2023 21:19:17.206317,"(4.6, 8.2, 7.7384615384615385)","(10.0, 12.5, 10.961538461538462)","(6.5, 7.6, 6.866666666666666)","(13.0, 40.0, 35.5)","(10.0, 13.5, 13.3)","(2.25, 2.46, 2.404)","(6.5, 20.0, 17.4)","(12.0, 16.5, 14.653846153846153)"
11-01-2023 21:19:18.377545,"(4.6, 8.2, 7.7384615384615385)","(10.0, 12.5, 10.961538461538462)","(6.5, 7.6, 6.866666666666666)","(13.0, 40.0, 35.5)","(10.0, 13.5, 13.3)","(2.25, 2.46, 2.404)","(6.5, 19.5, 17.25)","(12.0, 16.5, 14.653846153846153)"
11-01-2023 21:19:19.589480,"(4.6, 8.2, 7.7384615384615385)","(10.0, 12.5, 10.961538461538462)","(6.5, 7.6, 6.866666666666666)","(13.0, 40.0, 35.5)","(10.0, 13.5, 13.3)","(2.25, 2.46, 2.3899999999999997)","(6.5, 21.0, 18.5)","(12.0, 16.5, 14.653846153846153)"
11-01-2023 21:19:20.959758,"(4.6, 8.2, 7.7384615384615385)","(10.0, 12.5, 10.961538461538462)","(6.5, 7.6, 6.866666666666666)","(13.0, 40.0, 35.5)","(10.0, 13.5, 13.3)","(2.25, 2.46, 2.3899999999999997)","(6.5, 21.0, 18.5)","(12.0, 16.5, 14.653846153846153)"
11-01-2023 21:19:22.215974,"(4.6, 8.2, 7.7384615384615385)","(10.0, 12.5, 10.961538461538462)","(6.5, 7.6, 6.866666666666666)","(13.0, 40.0, 35.5)","(10.0, 13.5, 13.3)","(2.25, 2.46, 2.42)","(6.5, 21.0, 18.5)","(12.0, 16.5, 14.653846153846153)"
11-01-2023 21:19:23.453371,"(4.6, 8.2, 7.7384615384615385)","(10.0, 12.5, 10.961538461538462)","(6.5, 7.6, 6.866666666666666)","(13.0, 40.0, 35.5)","(10.0, 13.5, 13.3)","(2.25, 2.46, 2.3825)","(6.5, 21.0, 18.5)","(12.0, 16.5, 14.653846153846153)"
11-01-2023 21:19:24.922727,"(4.6, 8.2, 7.7384615384615385)","(10.0, 12.5, 11.071428571428571)","(6.5, 7.6, 6.866666666666666)","(13.0, 40.0, 35.5)","(10.0, 13.5, 13.3)","(2.25, 2.42, 2.3825)","(6.5, 21.0, 18.5)","(12.0, 16.5, 14.653846153846153)"
11-01-2023 21:19:26.200189,"(4.6, 8.2, 7.7384615384615385)","(10.0, 12.5, 11.071428571428571)","(6.5, 7.6, 6.866666666666666)","(13.0, 40.0, 35.5)","(10.0, 13.5, 13.3)","(2.25, 2.42, 2.3825)","(6.5, 21.0, 18.5)","(12.0, 16.5, 14.653846153846153)"
11-01-2023 21:19:27.504381,"(4.6, 8.2, 7.7384615384615385)","(10.0, 12.5, 11.071428571428571)","(6.5, 7.6, 6.866666666666666)","(13.0, 40.0, 35.5)","(10.0, 13.5, 13.3)","(2.25, 2.42, 2.3825)","(6.5, 21.0, 18.5)","(12.0, 16.5, 14.653846153846153)"
11-01-2023 21:19:28.770395,"(4.6, 8.2, 7.7384615384615385)","(10.0, 12.5, 11.071428571428571)","(6.5, 7.6, 6.866666666666666)","(13.0, 40.0, 35.5)","(10.0, 13.5, 13.3)","(2.25, 2.42, 2.3825)","(6.5, 21.0, 18.5)","(12.0, 16.5, 14.653846153846153)"
11-01-2023 21:19:30.099485,"(4.6, 8.2, 7.7384615384615385)","(10.0, 12.5, 11.071428571428571)","(6.5, 7.6, 6.866666666666666)","(13.0, 40.0, 35.5)","(10.0, 13.5, 13.3)","(2.25, 2.42, 2.381818181818182)","(6.5, 21.0, 18.5)","(12.0, 16.5, 14.653846153846153)"
11-01-2023 21:19:31.401280,"(4.6, 8.2, 7.7384615384615385)","(10.0, 12.5, 11.071428571428571)","(6.5, 7.6, 6.866666666666666)","(13.0, 40.0, 35.5)","(10.0, 13.5, 13.3)","(2.25, 2.44, 2.3828571428571426)","(6.5, 21.0, 18.5)","(12.0, 16.5, 14.653846153846153)"
11-01-2023 21:19:32.666322,"(4.6, 8.2, 7.7384615384615385)","(10.0, 12.5, 11.071428571428571)","(6.5, 7.6, 6.866666666666666)","(13.0, 40.0, 35.5)","(10.0, 13.5, 13.3)","(2.25, 2.44, 2.367272727272727)","(6.5, 21.0, 20.3125)","(12.0, 16.5, 14.653846153846153)"
11-01-2023 21:19:33.880695,"(4.6, 8.2, 7.7384615384615385)","(10.0, 12.5, 11.071428571428571)","(6.5, 7.6, 6.866666666666666)","(13.0, 40.0, 35.5)","(10.0, 13.5, 13.3)","(2.25, 2.44, 2.367272727272727)","(6.5, 21.0, 20.3125)","(12.0, 16.5, 14.653846153846153)"
11-01-2023 21:19:35.032501,"(4.6, 8.2, 7.7384615384615385)","(10.0, 12.5, 11.071428571428571)","(6.5, 7.6, 6.866666666666666)","(13.0, 40.0, 35.5)","(10.0, 13.5, 13.3)","(2.25, 2.44, 2.367272727272727)","(6.5, 21.0, 20.3125)","(12.0, 16.5, 14.653846153846153)"
11-01-2023 21:19:36.236428,"(4.6, 8.2, 7.7384615384615385)","(10.0, 12.5, 11.071428571428571)","(6.5, 7.6, 6.866666666666666)","(13.0, 40.0, 35.5)","(10.0, 13.5, 13.3)","(2.25, 2.44, 2.3899999999999997)","(6.5, 21.0, 20.3125)","(12.0, 16.5, 14.653846153846153)"
11-01-2023 21:19:37.395708,"(4.6, 8.2, 7.7384615384615385)","(10.0, 12.5, 11.071428571428571)","(6.5, 7.6, 6.866666666666666)","(13.0, 40.0, 35.5)","(10.0, 13.5, 13.3)","(2.25, 2.44, 2.355)","(6.5, 21.0, 20.3125)","(12.0, 16.5, 14.653846153846153)"
11-01-2023 21:19:38.547908,"(4.6, 8.2, 7.7384615384615385)","(10.0, 12.5, 11.071428571428571)","(6.5, 7.6, 6.866666666666666)","(13.0, 40.0, 35.5)","(10.0, 13.5, 13.3)","(2.25, 2.38, 2.355)","(6.5, 21.0, 20.3125)","(12.0, 16.5, 14.653846153846153)"
11-01-2023 21:19:39.687029,"(4.6, 8.2, 7.7384615384615385)","(10.0, 12.5, 11.071428571428571)","(6.5, 7.6, 6.866666666666666)","(13.0, 40.0, 35.5)","(10.0, 13.5, 13.3)","(2.25, 2.38, 2.355)","(6.5, 21.0, 20.3125)","(12.0, 16.5, 14.653846153846153)"
11-01-2023 21:19:40.880821,"(4.6, 8.2, 7.7384615384615385)","(10.0, 12.5, 11.071428571428571)","(6.5, 7.6, 6.866666666666666)","(13.0, 40.0, 35.5)","(10.0, 13.5, 13.3)","(2.25, 2.38, 2.355)","(6.5, 21.0, 19.636363636363637)","(12.0, 16.5, 14.653846153846153)"
11-01-2023 21:19:42.002515,"(4.6, 8.2, 7.7384615384615385)","(10.0, 12.5, 11.071428571428571)","(6.5, 7.6, 6.933333333333333)","(13.0, 40.0, 35.5)","(10.0, 13.5, 13.3)","(2.25, 2.38, 2.355)","(6.5, 22.0, 19.77777777777778)","(12.0, 16.5, 14.653846153846153)"
11-01-2023 21:19:43.136602,"(4.6, 8.2, 7.7384615384615385)","(10.0, 12.5, 11.195652173913043)","(6.5, 7.4, 7.24)","(13.0, 40.0, 35.5)","(10.0, 13.5, 13.3)","(2.25, 2.38, 2.355)","(6.5, 21.0, 19.77777777777778)","(12.0, 16.5, 14.653846153846153)"
11-01-2023 21:19:44.269365,"(4.6, 8.2, 7.7384615384615385)","(10.0, 12.5, 11.195652173913043)","(6.5, 7.4, 7.057142857142857)","(13.0, 40.0, 35.5)","(10.0, 13.5, 13.3)","(2.25, 2.38, 2.355)","(6.5, 21.0, 19.77777777777778)","(12.0, 16.5, 14.653846153846153)"
11-01-2023 21:19:45.512159,"(4.6, 8.2, 7.7384615384615385)","(10.0, 12.5, 11.195652173913043)","(6.5, 7.4, 6.866666666666666)","(13.0, 40.0, 38.0)","(10.0, 13.5, 13.214285714285714)","(2.25, 2.44, 2.367272727272727)","(6.5, 21.0, 19.77777777777778)","(12.0, 16.5, 14.653846153846153)"
11-01-2023 21:19:46.806641,"(4.6, 8.2, 7.7384615384615385)","(10.0, 12.5, 11.195652173913043)","(6.5, 7.4, 6.866666666666666)","(13.0, 48.0, 33.25)","(10.0, 13.5, 11.944444444444445)","(2.25, 2.44, 2.367272727272727)","(6.5, 21.0, 19.77777777777778)","(12.0, 16.5, 14.653846153846153)"
11-01-2023 21:19:48.092185,"(4.6, 8.2, 7.7384615384615385)","(10.0, 12.5, 11.195652173913043)","(6.5, 7.4, 6.866666666666666)","(13.0, 46.0, 40.14285714285714)","(10.0, 13.5, 11.807692307692308)","(2.25, 2.44, 2.367272727272727)","(6.5, 21.0, 17.6)","(12.0, 16.5, 14.653846153846153)"
11-01-2023 21:19:49.353779,"(4.6, 8.2, 7.7384615384615385)","(10.0, 12.5, 11.195652173913043)","(6.5, 7.4, 6.866666666666666)","(13.0, 42.0, 40.55555555555556)","(10.0, 13.5, 11.807692307692308)","(2.25, 2.44, 2.367272727272727)","(6.5, 20.0, 17.714285714285715)","(12.0, 16.5, 14.653846153846153)"
11-01-2023 21:19:50.585827,"(4.6, 8.2, 7.7384615384615385)","(10.0, 12.5, 11.195652173913043)","(6.5, 7.4, 6.866666666666666)","(13.0, 42.0, 40.55555555555556)","(10.0, 13.5, 11.807692307692308)","(2.25, 2.44, 2.367272727272727)","(6.5, 22.0, 19.0)","(12.0, 16.5, 14.653846153846153)"
11-01-2023 21:19:51.806181,"(4.6, 8.2, 7.7384615384615385)","(10.0, 12.5, 11.38888888888889)","(6.5, 7.4, 6.866666666666666)","(13.0, 42.0, 40.55555555555556)","(10.0, 13.5, 12.205882352941176)","(2.25, 2.44, 2.3474999999999997)","(6.5, 22.0, 17.6)","(12.0, 16.5, 14.653846153846153)"
11-01-2023 21:19:53.084518,"(4.6, 8.2, 7.7384615384615385)","(10.0, 12.5, 11.274193548387096)","(6.5, 7.4, 6.866666666666666)","(13.0, 42.0, 40.55555555555556)","(10.0, 13.5, 12.25)","(2.25, 2.36, 2.3474999999999997)","(6.5, 20.0, 17.6)","(12.0, 16.5, 14.653846153846153)"
11-01-2023 21:19:54.428808,"(4.6, 8.2, 7.7384615384615385)","(10.0, 12.5, 11.189655172413794)","(6.5, 7.4, 6.866666666666666)","(13.0, 42.0, 40.55555555555556)","(10.0, 13.5, 12.323529411764707)","(2.25, 2.36, 2.3474999999999997)","(6.5, 20.0, 18.0)","(12.0, 16.5, 14.653846153846153)"
11-01-2023 21:19:55.675679,"(4.6, 8.2, 7.588888888888889)","(10.0, 12.5, 11.189655172413794)","(6.5, 7.4, 6.866666666666666)","(13.0, 42.0, 40.55555555555556)","(10.0, 13.5, 12.323529411764707)","(2.25, 2.36, 2.3474999999999997)","(6.5, 21.0, 18.5)","(12.0, 16.5, 14.653846153846153)"
11-01-2023 21:19:56.869519,"(4.6, 8.2, 7.588888888888889)","(10.0, 12.5, 11.189655172413794)","(6.5, 7.4, 6.866666666666666)","(13.0, 42.0, 40.55555555555556)","(10.0, 13.5, 12.323529411764707)","(2.25, 2.36, 2.3225)","(6.5, 20.0, 19.0)","(12.0, 16.5, 14.653846153846153)"
11-01-2023 21:19:58.105815,"(4.6, 8.2, 7.7384615384615385)","(10.0, 12.5, 11.189655172413794)","(6.5, 7.4, 6.866666666666666)","(13.0, 42.0, 40.55555555555556)","(10.0, 13.5, 12.25)","(2.25, 2.36, 2.3499999999999996)","(6.5, 21.0, 19.0)","(12.0, 16.5, 14.653846153846153)"
11-01-2023 21:19:59.225378,"(4.6, 8.2, 7.7384615384615385)","(10.0, 12.5, 11.3)","(6.5, 7.4, 6.866666666666666)","(13.0, 42.0, 38.77777777777778)","(10.0, 13.5, 12.25)","(2.25, 2.42, 2.3666666666666667)","(6.5, 21.0, 19.0)","(12.0, 16.5, 14.653846153846153)"
11-01-2023 21:20:00.369274,"(4.6, 8.2, 7.7384615384615385)","(10.0, 12.5, 11.189655172413794)","(6.5, 7.4, 6.866666666666666)","(13.0, 40.0, 38.77777777777778)","(10.0, 13.5, 12.25)","(2.25, 2.42, 2.392)","(6.5, 21.0, 19.0)","(12.0, 16.5, 14.653846153846153)"
11-01-2023 21:20:01.504961,"(4.6, 8.2, 7.7384615384615385)","(10.0, 12.5, 11.189655172413794)","(6.5, 7.4, 6.866666666666666)","(13.0, 40.0, 36.666666666666664)","(10.0, 13.5, 12.25)","(2.25, 2.42, 2.397894736842105)","(6.5, 21.0, 19.571428571428573)","(12.0, 16.5, 14.653846153846153)"
11-01-2023 21:20:02.628706,"(4.6, 8.2, 7.7384615384615385)","(10.0, 12.5, 11.189655172413794)","(6.5, 7.4, 6.866666666666666)","(13.0, 40.0, 36.666666666666664)","(10.0, 13.5, 12.1)","(2.25, 2.42, 2.384)","(6.5, 21.0, 18.666666666666668)","(12.0, 16.5, 14.653846153846153)"
11-01-2023 21:20:03.916437,"(4.6, 8.2, 7.7384615384615385)","(10.0, 12.5, 11.189655172413794)","(6.5, 7.4, 6.866666666666666)","(13.0, 40.0, 36.666666666666664)","(10.0, 13.5, 12.1)","(2.25, 2.42, 2.3923076923076922)","(6.5, 20.0, 18.333333333333332)","(12.0, 16.5, 14.653846153846153)"
11-01-2023 21:20:05.165315,"(4.6, 8.2, 7.7384615384615385)","(10.0, 12.5, 11.189655172413794)","(6.5, 7.4, 6.866666666666666)","(13.0, 40.0, 36.666666666666664)","(10.0, 13.5, 12.1)","(2.25, 2.42, 2.3666666666666667)","(6.5, 19.5, 16.875)","(12.0, 16.5, 14.653846153846153)"
11-01-2023 21:20:06.608491,"(4.6, 8.2, 7.7384615384615385)","(10.0, 12.5, 11.189655172413794)","(6.5, 7.4, 7.272131147540984)","(13.0, 40.0, 29.869565217391305)","(10.0, 13.5, 12.1)","(2.25, 2.4, 2.373684210526316)","(6.5, 19.5, 16.875)","(12.0, 16.5, 14.653846153846153)"
11-01-2023 21:20:07.874150,"(4.4, 8.2, 7.7384615384615385)","(10.0, 12.5, 11.189655172413794)","(6.5, 7.4, 7.044444444444444)","(14.0, 34.0, 29.869565217391305)","(10.0, 13.5, 12.1)","(2.25, 2.4, 2.3666666666666667)","(6.5, 19.5, 16.875)","(12.0, 16.5, 14.653846153846153)"
11-01-2023 21:20:08.994106,"(4.4, 8.2, 7.7384615384615385)","(10.0, 12.5, 11.189655172413794)","(6.5, 7.4, 7.044444444444444)","(14.0, 34.0, 29.869565217391305)","(10.0, 13.5, 12.1)","(2.25, 2.4, 2.3666666666666667)","(6.5, 19.5, 16.875)","(12.0, 16.5, 14.653846153846153)"
11-01-2023 21:20:10.130937,"(4.4, 8.2, 7.568421052631579)","(10.0, 12.5, 11.189655172413794)","(6.5, 7.4, 7.044444444444444)","(14.0, 34.0, 30.38095238095238)","(10.0, 13.5, 12.1)","(2.25, 2.4, 2.3666666666666667)","(6.5, 19.5, 16.875)","(12.0, 16.5, 14.653846153846153)"
11-01-2023 21:20:11.247322,"(4.4, 8.2, 7.568421052631579)","(10.0, 12.5, 11.189655172413794)","(6.5, 7.4, 7.044444444444444)","(14.0, 34.0, 30.38095238095238)","(10.0, 13.5, 12.1)","(2.25, 2.4, 2.3666666666666667)","(6.5, 19.5, 16.875)","(12.0, 16.5, 14.653846153846153)"
11-01-2023 21:20:12.372447,"(4.4, 8.2, 7.568421052631579)","(10.0, 12.5, 11.189655172413794)","(6.5, 7.4, 7.044444444444444)","(14.0, 34.0, 30.38095238095238)","(10.0, 13.5, 12.1)","(2.25, 2.4, 2.3666666666666667)","(6.5, 19.5, 16.875)","(12.0, 16.5, 14.653846153846153)"
11-01-2023 21:20:13.601140,"(4.4, 8.2, 7.588888888888889)","(10.0, 12.5, 11.189655172413794)","(6.5, 7.4, 7.044444444444444)","(14.0, 34.0, 30.38095238095238)","(10.0, 13.5, 12.1)","(2.25, 2.42, 2.3521739130434782)","(6.5, 19.5, 16.875)","(12.0, 16.5, 13.875)"
11-01-2023 21:20:14.922449,"(4.4, 8.2, 7.588888888888889)","(10.0, 12.5, 11.189655172413794)","(6.5, 7.4, 7.044444444444444)","(14.0, 34.0, 30.38095238095238)","(10.0, 13.5, 12.1)","(2.25, 2.42, 2.3521739130434782)","(6.5, 19.5, 16.875)","(12.0, 16.5, 13.875)"
11-01-2023 21:20:16.146288,"(4.4, 8.2, 7.588888888888889)","(10.0, 12.5, 11.189655172413794)","(6.5, 7.4, 7.044444444444444)","(14.0, 34.0, 30.38095238095238)","(10.0, 13.5, 12.1)","(2.25, 2.42, 2.3521739130434782)","(6.5, 19.5, 16.875)","(12.0, 16.5, 13.875)"
11-01-2023 21:20:17.368127,"(4.4, 8.2, 7.588888888888889)","(10.0, 12.5, 11.189655172413794)","(6.5, 7.4, 7.044444444444444)","(14.0, 34.0, 30.38095238095238)","(10.0, 13.5, 12.1)","(2.25, 2.42, 2.3521739130434782)","(6.5, 19.5, 16.875)","(12.0, 16.5, 13.875)"
11-01-2023 21:20:18.634039,"(4.4, 8.2, 7.588888888888889)","(10.0, 12.5, 11.189655172413794)","(6.5, 7.4, 7.044444444444444)","(14.0, 34.0, 30.38095238095238)","(10.0, 13.5, 12.1)","(2.25, 2.42, 2.3521739130434782)","(6.5, 19.5, 16.875)","(12.0, 16.5, 13.875)"
11-01-2023 21:20:19.763307,"(4.4, 8.2, 7.588888888888889)","(10.0, 12.5, 11.189655172413794)","(6.5, 7.4, 7.044444444444444)","(14.0, 34.0, 30.38095238095238)","(10.0, 13.5, 11.75)","(2.25, 2.42, 2.3666666666666667)","(6.5, 19.5, 16.875)","(12.0, 16.5, 15.441176470588236)"
11-01-2023 21:20:21.105503,"(4.4, 8.2, 7.588888888888889)","(10.0, 12.5, 11.189655172413794)","(6.5, 7.4, 7.044444444444444)","(14.0, 34.0, 30.38095238095238)","(10.0, 13.5, 12.785714285714285)","(2.25, 2.4, 2.3666666666666667)","(6.5, 19.5, 16.875)","(12.0, 16.5, 15.441176470588236)"
11-01-2023 21:20:22.449836,"(4.4, 8.2, 7.533333333333333)","(10.0, 12.5, 11.189655172413794)","(6.5, 7.4, 7.053333333333334)","(14.0, 34.0, 30.38095238095238)","(10.0, 13.0, 12.1)","(2.25, 2.4, 2.3666666666666667)","(6.5, 19.5, 16.875)","(12.0, 16.5, 15.441176470588236)"
11-01-2023 21:20:23.647131,"(4.4, 8.2, 7.533333333333333)","(10.0, 12.5, 11.189655172413794)","(6.5, 7.4, 7.192)","(14.0, 34.0, 31.548387096774192)","(10.0, 13.5, 12.1)","(2.25, 2.4, 2.3666666666666667)","(6.5, 19.5, 16.875)","(12.0, 16.5, 15.441176470588236)"
11-01-2023 21:20:24.839472,"(4.4, 8.2, 7.533333333333333)","(10.0, 12.5, 11.525641025641026)","(6.5, 7.4, 7.192)","(14.0, 34.0, 31.548387096774192)","(10.0, 13.5, 12.566666666666666)","(2.25, 2.4, 2.34)","(6.5, 19.5, 16.875)","(12.0, 16.5, 15.441176470588236)"
11-01-2023 21:20:26.032906,"(4.4, 8.2, 7.533333333333333)","(10.0, 12.5, 11.525641025641026)","(6.5, 7.4, 7.2375)","(14.0, 34.0, 31.548387096774192)","(10.0, 13.5, 12.566666666666666)","(2.25, 2.4, 2.3499999999999996)","(6.5, 19.5, 18.333333333333332)","(12.0, 16.5, 15.681818181818182)"
11-01-2023 21:20:27.170966,"(4.4, 8.0, 7.709090909090909)","(10.0, 12.5, 11.525641025641026)","(6.5, 7.4, 7.2375)","(14.0, 34.0, 31.548387096774192)","(10.0, 13.5, 12.651515151515152)","(2.25, 2.4, 2.34)","(6.5, 19.5, 18.333333333333332)","(12.0, 16.5, 16.166666666666668)"
11-01-2023 21:20:28.298710,"(4.4, 8.0, 7.709090909090909)","(10.0, 12.5, 11.414285714285715)","(6.5, 7.4, 7.2375)","(14.0, 34.0, 31.548387096774192)","(10.0, 13.5, 12.1)","(2.25, 2.36, 2.34)","(6.5, 19.5, 18.333333333333332)","(12.0, 16.5, 20.166666666666668)"
11-01-2023 21:20:29.429556,"(4.4, 8.0, 7.666666666666667)","(10.0, 12.5, 11.414285714285715)","(6.5, 7.4, 7.2375)","(14.0, 34.0, 31.548387096774192)","(10.0, 13.5, 12.423076923076923)","(2.25, 2.36, 2.335)","(6.5, 19.5, 18.333333333333332)","(12.0, 21.0, 17.625)"
