,Entry Time,Donnie B,Red Hot Toddy,Icing,Hillbilly Rock,Mr Chance Romance
12-01-2023 12:02:46.780028,"(3.2, 6.8, 4.273684210526316)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 147.5)","(2.05, 3.4, 2.9714285714285715)","(41.0, 230.0, 129.5)","(5.5, 8.4, 6.525)"
12-01-2023 12:02:47.739546,"(3.2, 6.8, 4.273684210526316)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 147.5)","(2.05, 3.4, 2.9714285714285715)","(41.0, 230.0, 129.5)","(5.5, 8.4, 6.525)"
12-01-2023 12:02:48.638071,"(3.2, 6.8, 4.273684210526316)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 147.5)","(2.05, 3.4, 3.127272727272727)","(41.0, 230.0, 129.5)","(5.5, 8.4, 6.525)"
12-01-2023 12:02:49.513264,"(3.2, 6.8, 4.273684210526316)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 147.5)","(2.05, 3.4, 3.127272727272727)","(41.0, 230.0, 129.5)","(5.5, 8.4, 6.525)"
12-01-2023 12:02:50.441932,"(3.2, 6.8, 4.273684210526316)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 147.5)","(2.05, 3.4, 3.127272727272727)","(41.0, 230.0, 129.5)","(5.5, 8.4, 6.525)"
12-01-2023 12:02:51.304096,"(3.2, 6.8, 4.273684210526316)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 147.5)","(2.05, 3.4, 3.127272727272727)","(41.0, 230.0, 129.5)","(5.5, 8.4, 6.525)"
12-01-2023 12:02:52.299759,"(3.2, 6.8, 4.273684210526316)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 147.5)","(2.05, 3.4, 3.127272727272727)","(41.0, 230.0, 129.5)","(5.5, 8.4, 6.525)"
12-01-2023 12:02:53.647558,"(3.2, 6.8, 4.273684210526316)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 147.5)","(2.05, 3.4, 3.2125)","(41.0, 230.0, 129.5)","(5.5, 8.4, 6.525)"
12-01-2023 12:02:54.729428,"(3.2, 6.8, 4.273684210526316)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 147.5)","(2.05, 3.4, 3.2125)","(41.0, 230.0, 129.5)","(5.5, 8.4, 6.525)"
12-01-2023 12:02:55.731211,"(3.2, 6.8, 4.273684210526316)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 147.5)","(2.05, 2.7, 2.475)","(41.0, 230.0, 129.5)","(5.5, 8.4, 6.525)"
12-01-2023 12:02:57.085472,"(3.2, 6.8, 4.273684210526316)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 147.5)","(2.05, 2.68, 2.5326315789473686)","(41.0, 230.0, 129.5)","(5.5, 8.4, 6.525)"
12-01-2023 12:02:58.092495,"(3.2, 6.8, 4.273684210526316)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 147.5)","(2.05, 2.68, 2.5326315789473686)","(41.0, 230.0, 129.5)","(5.5, 8.4, 6.525)"
12-01-2023 12:02:59.135712,"(3.2, 6.8, 4.273684210526316)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 147.5)","(2.05, 2.68, 2.5326315789473686)","(41.0, 230.0, 129.5)","(5.5, 8.4, 6.525)"
12-01-2023 12:03:00.049562,"(3.2, 6.8, 4.273684210526316)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 147.5)","(2.05, 2.68, 2.5326315789473686)","(41.0, 230.0, 129.5)","(5.5, 8.4, 6.525)"
12-01-2023 12:03:00.980323,"(3.2, 6.8, 4.273684210526316)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 147.5)","(2.05, 2.68, 2.5326315789473686)","(41.0, 230.0, 129.5)","(5.5, 8.4, 6.525)"
12-01-2023 12:03:01.913584,"(3.2, 6.8, 4.273684210526316)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 147.5)","(2.05, 2.68, 2.5326315789473686)","(41.0, 230.0, 129.5)","(5.5, 8.4, 6.525)"
12-01-2023 12:03:02.859644,"(3.2, 6.8, 4.273684210526316)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 147.5)","(2.05, 2.68, 2.5326315789473686)","(41.0, 230.0, 129.5)","(5.5, 8.4, 6.525)"
12-01-2023 12:03:04.034864,"(3.2, 6.8, 4.273684210526316)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 147.5)","(2.05, 2.68, 2.5326315789473686)","(41.0, 230.0, 129.5)","(5.5, 8.4, 6.525)"
12-01-2023 12:03:05.125018,"(3.2, 6.8, 4.273684210526316)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 147.5)","(2.05, 2.68, 2.5326315789473686)","(41.0, 230.0, 129.5)","(5.5, 8.4, 6.525)"
12-01-2023 12:03:06.127432,"(3.2, 6.8, 4.273684210526316)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 147.5)","(2.05, 2.68, 2.5326315789473686)","(41.0, 230.0, 129.5)","(5.5, 8.4, 6.525)"
12-01-2023 12:03:07.160740,"(3.2, 6.8, 4.273684210526316)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 147.5)","(2.05, 2.68, 2.5326315789473686)","(41.0, 230.0, 129.5)","(5.5, 8.4, 6.525)"
12-01-2023 12:03:08.195522,"(3.2, 6.8, 4.273684210526316)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 147.5)","(2.05, 2.68, 2.5326315789473686)","(41.0, 230.0, 129.5)","(5.5, 8.4, 6.525)"
12-01-2023 12:03:09.315924,"(3.2, 6.8, 4.273684210526316)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 147.5)","(2.05, 2.68, 2.5326315789473686)","(41.0, 230.0, 129.5)","(5.5, 8.4, 6.525)"
12-01-2023 12:03:10.350433,"(3.2, 6.8, 4.273684210526316)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 147.5)","(2.05, 2.68, 2.5326315789473686)","(41.0, 230.0, 129.5)","(5.5, 8.4, 6.525)"
12-01-2023 12:03:11.284575,"(3.2, 6.8, 4.273684210526316)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 147.5)","(2.05, 2.68, 2.5326315789473686)","(41.0, 230.0, 129.5)","(5.5, 8.4, 6.525)"
12-01-2023 12:03:12.223521,"(3.2, 6.8, 4.273684210526316)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 147.5)","(2.05, 2.68, 2.5326315789473686)","(41.0, 230.0, 129.5)","(5.5, 8.4, 6.525)"
12-01-2023 12:03:13.213095,"(3.2, 6.8, 4.273684210526316)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 147.5)","(2.05, 2.68, 2.5326315789473686)","(41.0, 230.0, 129.5)","(5.5, 8.4, 6.525)"
12-01-2023 12:03:14.178687,"(3.2, 6.8, 4.273684210526316)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 147.5)","(2.05, 2.68, 2.5326315789473686)","(41.0, 230.0, 129.5)","(5.5, 8.4, 6.525)"
12-01-2023 12:03:15.099442,"(3.2, 6.8, 4.273684210526316)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 147.5)","(2.05, 2.68, 2.5326315789473686)","(41.0, 230.0, 129.5)","(5.5, 8.4, 6.525)"
12-01-2023 12:03:16.143758,"(3.2, 6.8, 4.273684210526316)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 147.5)","(2.05, 2.68, 2.5326315789473686)","(41.0, 230.0, 129.5)","(5.5, 8.4, 6.525)"
12-01-2023 12:03:17.119161,"(3.2, 6.8, 4.273684210526316)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 147.5)","(2.05, 2.68, 2.5326315789473686)","(41.0, 230.0, 129.5)","(5.5, 8.4, 6.525)"
12-01-2023 12:03:18.036942,"(3.2, 6.8, 4.273684210526316)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 147.5)","(2.05, 2.68, 2.5326315789473686)","(41.0, 230.0, 129.5)","(5.5, 8.4, 6.525)"
12-01-2023 12:03:19.042784,"(3.2, 6.8, 4.273684210526316)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 147.5)","(2.05, 2.68, 2.5326315789473686)","(41.0, 230.0, 129.5)","(5.5, 8.4, 6.525)"
12-01-2023 12:03:20.042339,"(3.2, 6.8, 4.273684210526316)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 147.5)","(2.05, 2.68, 2.5326315789473686)","(41.0, 230.0, 129.5)","(5.5, 8.4, 6.525)"
12-01-2023 12:03:21.100535,"(3.2, 6.8, 4.273684210526316)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 147.5)","(2.05, 2.68, 2.5326315789473686)","(41.0, 230.0, 129.5)","(5.5, 8.4, 6.525)"
12-01-2023 12:03:22.053304,"(3.2, 6.8, 4.273684210526316)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 147.5)","(2.05, 2.68, 2.5326315789473686)","(41.0, 230.0, 129.5)","(5.5, 8.4, 6.525)"
12-01-2023 12:03:23.032832,"(3.2, 6.8, 4.273684210526316)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 147.5)","(2.05, 2.68, 2.5326315789473686)","(41.0, 230.0, 129.5)","(5.5, 8.4, 6.525)"
12-01-2023 12:03:23.916091,"(3.2, 6.8, 4.273684210526316)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 147.5)","(2.05, 2.68, 2.5326315789473686)","(41.0, 230.0, 129.5)","(5.5, 8.4, 6.525)"
12-01-2023 12:03:24.872558,"(3.2, 6.8, 4.273684210526316)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 147.5)","(2.05, 2.68, 2.5326315789473686)","(41.0, 230.0, 129.5)","(5.5, 8.4, 6.525)"
12-01-2023 12:03:25.828764,"(3.2, 6.8, 4.273684210526316)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 147.5)","(2.05, 2.68, 2.5326315789473686)","(41.0, 230.0, 129.5)","(5.5, 8.4, 6.525)"
12-01-2023 12:03:26.741574,"(3.2, 6.8, 4.273684210526316)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 147.5)","(2.05, 2.68, 2.5326315789473686)","(41.0, 230.0, 129.5)","(5.5, 8.4, 6.525)"
12-01-2023 12:03:27.690090,"(3.2, 6.8, 4.273684210526316)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 147.5)","(2.05, 2.68, 2.5326315789473686)","(41.0, 230.0, 129.5)","(5.5, 8.4, 6.525)"
12-01-2023 12:03:28.561728,"(3.2, 6.8, 4.273684210526316)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 147.5)","(2.05, 2.68, 2.5326315789473686)","(41.0, 230.0, 129.5)","(5.5, 8.4, 6.525)"
12-01-2023 12:03:29.547427,"(3.2, 6.8, 4.273684210526316)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 147.5)","(2.05, 2.68, 2.5326315789473686)","(41.0, 230.0, 129.5)","(5.5, 8.4, 6.525)"
12-01-2023 12:03:30.545870,"(3.2, 6.8, 4.273684210526316)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 147.5)","(2.05, 2.68, 2.5326315789473686)","(41.0, 230.0, 129.5)","(5.5, 8.4, 6.525)"
12-01-2023 12:03:31.553076,"(3.2, 6.8, 4.273684210526316)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 147.5)","(2.05, 2.68, 2.5326315789473686)","(41.0, 230.0, 129.5)","(5.5, 8.4, 6.525)"
12-01-2023 12:03:32.537144,"(3.2, 6.8, 4.273684210526316)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 147.5)","(2.05, 2.68, 2.5326315789473686)","(41.0, 230.0, 129.5)","(5.5, 8.4, 6.525)"
12-01-2023 12:03:33.497607,"(3.2, 6.8, 4.273684210526316)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 147.5)","(2.05, 2.68, 2.5326315789473686)","(41.0, 230.0, 129.5)","(5.5, 8.4, 6.525)"
12-01-2023 12:03:34.420670,"(3.2, 6.8, 4.273684210526316)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 147.5)","(2.05, 2.68, 2.5326315789473686)","(41.0, 230.0, 129.5)","(5.5, 8.4, 6.525)"
12-01-2023 12:03:35.329738,"(3.2, 6.8, 4.273684210526316)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 147.5)","(2.05, 2.68, 2.5326315789473686)","(41.0, 230.0, 129.5)","(5.5, 8.4, 6.525)"
12-01-2023 12:03:36.341745,"(3.2, 6.8, 4.273684210526316)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 147.5)","(2.05, 2.68, 2.5326315789473686)","(41.0, 230.0, 129.5)","(5.5, 8.4, 6.525)"
12-01-2023 12:03:37.292518,"(3.2, 6.8, 4.273684210526316)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 147.5)","(2.05, 2.68, 2.5326315789473686)","(41.0, 230.0, 129.5)","(5.5, 8.4, 6.525)"
12-01-2023 12:03:38.251712,"(3.2, 6.8, 4.273684210526316)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 147.5)","(2.05, 2.68, 2.5326315789473686)","(41.0, 230.0, 129.5)","(5.5, 8.4, 6.525)"
12-01-2023 12:03:39.259832,"(3.2, 6.8, 4.273684210526316)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 147.5)","(2.05, 2.68, 2.5326315789473686)","(41.0, 230.0, 129.5)","(5.5, 8.4, 6.525)"
12-01-2023 12:03:40.281599,"(3.2, 6.8, 4.273684210526316)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 147.5)","(2.05, 2.68, 2.5326315789473686)","(41.0, 230.0, 129.5)","(5.5, 8.4, 6.525)"
12-01-2023 12:03:41.253761,"(3.2, 6.8, 4.273684210526316)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 147.5)","(2.05, 2.68, 2.5326315789473686)","(41.0, 230.0, 129.5)","(5.5, 8.4, 6.525)"
12-01-2023 12:03:42.255038,"(3.2, 6.8, 4.273684210526316)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 147.5)","(2.05, 2.68, 2.5326315789473686)","(41.0, 230.0, 129.5)","(5.5, 8.4, 6.525)"
12-01-2023 12:03:43.299571,"(3.2, 6.8, 4.273684210526316)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 147.5)","(2.05, 2.68, 2.5326315789473686)","(41.0, 230.0, 129.5)","(5.5, 8.4, 6.525)"
12-01-2023 12:03:44.379809,"(3.2, 6.8, 4.273684210526316)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 147.5)","(2.05, 2.68, 2.5326315789473686)","(41.0, 230.0, 129.5)","(5.5, 8.4, 6.525)"
12-01-2023 12:03:45.407510,"(3.2, 6.8, 4.273684210526316)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 147.5)","(2.05, 2.68, 2.5326315789473686)","(41.0, 230.0, 129.5)","(5.5, 8.4, 6.525)"
12-01-2023 12:03:46.320531,"(3.2, 6.8, 4.273684210526316)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 147.5)","(2.05, 2.68, 2.5326315789473686)","(41.0, 230.0, 129.5)","(5.5, 8.4, 6.525)"
12-01-2023 12:03:47.294508,"(3.2, 6.8, 4.273684210526316)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 147.5)","(2.05, 2.68, 2.5326315789473686)","(41.0, 230.0, 129.5)","(5.5, 8.4, 6.525)"
12-01-2023 12:03:48.231448,"(3.2, 6.8, 4.273684210526316)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 147.5)","(2.05, 2.68, 2.5326315789473686)","(41.0, 230.0, 129.5)","(5.5, 8.4, 6.525)"
12-01-2023 12:03:49.224526,"(3.2, 6.8, 4.273684210526316)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 147.5)","(2.05, 2.68, 2.5326315789473686)","(41.0, 230.0, 129.5)","(5.5, 8.4, 6.525)"
12-01-2023 12:03:50.182662,"(3.2, 6.8, 4.273684210526316)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 147.5)","(2.05, 2.68, 2.5326315789473686)","(41.0, 230.0, 129.5)","(5.5, 8.4, 6.525)"
12-01-2023 12:03:51.211673,"(3.2, 6.8, 4.273684210526316)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 147.5)","(2.05, 2.68, 2.5326315789473686)","(41.0, 230.0, 129.5)","(5.5, 8.4, 6.525)"
12-01-2023 12:03:52.183532,"(3.2, 6.8, 4.273684210526316)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 147.5)","(2.05, 2.68, 2.5326315789473686)","(41.0, 230.0, 129.5)","(5.5, 8.4, 6.525)"
12-01-2023 12:03:53.102601,"(3.2, 6.8, 4.273684210526316)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 147.5)","(2.05, 2.68, 2.5326315789473686)","(41.0, 230.0, 129.5)","(5.5, 8.4, 6.525)"
12-01-2023 12:03:54.012374,"(3.2, 6.8, 4.273684210526316)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 147.5)","(2.05, 2.68, 2.5326315789473686)","(41.0, 230.0, 129.5)","(5.5, 8.4, 6.525)"
12-01-2023 12:03:54.999508,"(3.2, 6.8, 4.273684210526316)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 147.5)","(2.05, 2.68, 2.5326315789473686)","(41.0, 230.0, 129.5)","(5.5, 8.4, 6.525)"
12-01-2023 12:03:55.989348,"(3.2, 6.8, 4.273684210526316)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 147.5)","(2.05, 2.68, 2.5326315789473686)","(41.0, 230.0, 129.5)","(5.5, 8.4, 6.525)"
12-01-2023 12:03:57.044218,"(3.2, 6.8, 4.273684210526316)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 147.5)","(2.05, 2.68, 2.5326315789473686)","(41.0, 230.0, 129.5)","(5.5, 8.4, 6.525)"
12-01-2023 12:03:58.104394,"(3.2, 6.8, 4.273684210526316)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 147.5)","(2.05, 2.68, 2.5326315789473686)","(41.0, 230.0, 129.5)","(5.5, 8.4, 6.525)"
12-01-2023 12:03:59.103446,"(3.2, 6.8, 4.273684210526316)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 147.5)","(2.05, 2.68, 2.5326315789473686)","(41.0, 230.0, 129.5)","(5.5, 8.4, 6.525)"
12-01-2023 12:04:00.040557,"(3.2, 6.8, 4.273684210526316)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 147.5)","(2.05, 2.68, 2.5326315789473686)","(41.0, 230.0, 129.5)","(5.5, 8.4, 6.525)"
12-01-2023 12:04:00.916850,"(3.2, 6.8, 4.273684210526316)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 147.5)","(2.05, 2.68, 2.5326315789473686)","(41.0, 230.0, 129.5)","(5.5, 8.4, 6.525)"
12-01-2023 12:04:01.888223,"(3.2, 6.8, 4.273684210526316)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 147.5)","(2.05, 2.68, 2.5326315789473686)","(41.0, 230.0, 129.5)","(5.5, 8.4, 6.525)"
12-01-2023 12:04:02.780161,"(3.2, 6.8, 4.273684210526316)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 147.5)","(2.05, 2.68, 2.5326315789473686)","(41.0, 230.0, 129.5)","(5.5, 8.4, 6.525)"
12-01-2023 12:04:03.751608,"(3.2, 6.8, 4.273684210526316)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 143.83333333333334)","(2.05, 2.68, 2.5326315789473686)","(41.0, 230.0, 129.5)","(5.5, 8.4, 6.525)"
12-01-2023 12:04:04.657491,"(3.2, 6.8, 4.273684210526316)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 143.83333333333334)","(2.05, 2.68, 2.5326315789473686)","(41.0, 230.0, 129.5)","(5.5, 8.4, 6.525)"
12-01-2023 12:04:05.565269,"(3.2, 6.8, 4.273684210526316)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 143.83333333333334)","(2.05, 2.68, 2.5326315789473686)","(41.0, 230.0, 129.5)","(5.5, 8.4, 6.525)"
12-01-2023 12:04:06.527529,"(3.2, 6.8, 4.273684210526316)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 143.83333333333334)","(2.05, 2.68, 2.5326315789473686)","(41.0, 230.0, 129.5)","(5.5, 8.4, 6.525)"
12-01-2023 12:04:07.452301,"(3.2, 6.8, 4.273684210526316)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 143.83333333333334)","(2.05, 2.68, 2.5326315789473686)","(41.0, 230.0, 129.5)","(5.5, 8.4, 6.525)"
12-01-2023 12:04:08.401165,"(3.2, 6.8, 4.273684210526316)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 143.83333333333334)","(2.05, 2.68, 2.5326315789473686)","(41.0, 230.0, 129.5)","(5.5, 8.4, 6.525)"
12-01-2023 12:04:09.312931,"(3.2, 6.8, 4.273684210526316)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 143.83333333333334)","(2.05, 2.68, 2.5326315789473686)","(41.0, 230.0, 129.5)","(5.5, 8.4, 6.525)"
12-01-2023 12:04:10.180089,"(3.2, 6.8, 4.273684210526316)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 143.83333333333334)","(2.05, 2.68, 2.5326315789473686)","(41.0, 230.0, 129.5)","(5.5, 8.4, 6.525)"
12-01-2023 12:04:11.104656,"(3.2, 6.8, 4.273684210526316)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 143.83333333333334)","(2.05, 2.68, 2.5326315789473686)","(41.0, 230.0, 129.5)","(5.5, 8.4, 6.525)"
12-01-2023 12:04:12.059794,"(3.2, 6.8, 4.273684210526316)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 143.83333333333334)","(2.05, 2.68, 2.5326315789473686)","(41.0, 230.0, 129.5)","(5.5, 8.4, 6.525)"
12-01-2023 12:04:13.080194,"(3.2, 6.8, 4.273684210526316)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 143.83333333333334)","(2.05, 2.68, 2.5326315789473686)","(41.0, 230.0, 129.5)","(5.5, 8.4, 6.525)"
12-01-2023 12:04:14.117147,"(3.2, 6.8, 4.273684210526316)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 143.83333333333334)","(2.05, 2.68, 2.5326315789473686)","(41.0, 230.0, 129.5)","(5.5, 8.4, 6.525)"
12-01-2023 12:04:15.181576,"(3.2, 6.8, 4.273684210526316)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 143.83333333333334)","(2.05, 2.68, 2.5326315789473686)","(41.0, 230.0, 129.5)","(5.5, 8.4, 6.525)"
12-01-2023 12:04:16.159881,"(3.2, 6.8, 4.273684210526316)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 143.83333333333334)","(2.05, 2.68, 2.5326315789473686)","(41.0, 230.0, 129.5)","(5.5, 8.4, 6.525)"
12-01-2023 12:04:17.116106,"(3.2, 6.8, 4.273684210526316)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 143.83333333333334)","(2.05, 2.68, 2.5326315789473686)","(41.0, 230.0, 129.5)","(5.5, 8.4, 6.525)"
12-01-2023 12:04:17.979716,"(3.2, 6.8, 4.273684210526316)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 143.83333333333334)","(2.05, 2.68, 2.5326315789473686)","(41.0, 230.0, 129.5)","(5.5, 8.4, 6.525)"
12-01-2023 12:04:18.914254,"(3.2, 6.8, 4.273684210526316)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 143.83333333333334)","(2.05, 2.68, 2.5326315789473686)","(41.0, 230.0, 129.5)","(5.5, 8.4, 6.525)"
12-01-2023 12:04:20.008229,"(3.2, 6.8, 4.273684210526316)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 143.83333333333334)","(2.05, 2.68, 2.5326315789473686)","(41.0, 230.0, 129.5)","(5.5, 8.4, 6.525)"
12-01-2023 12:04:21.020086,"(3.2, 6.8, 4.273684210526316)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 143.83333333333334)","(2.05, 2.68, 2.5326315789473686)","(41.0, 230.0, 129.5)","(5.5, 8.4, 6.525)"
12-01-2023 12:04:21.951266,"(3.2, 6.8, 4.273684210526316)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 143.83333333333334)","(2.05, 2.68, 2.5326315789473686)","(41.0, 230.0, 129.5)","(5.5, 8.4, 6.525)"
12-01-2023 12:04:22.832999,"(3.2, 6.8, 4.273684210526316)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 143.83333333333334)","(2.05, 2.68, 2.5326315789473686)","(41.0, 230.0, 129.5)","(5.5, 8.4, 6.525)"
12-01-2023 12:04:23.720945,"(3.2, 6.8, 4.273684210526316)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 143.83333333333334)","(2.05, 2.68, 2.5326315789473686)","(41.0, 230.0, 129.5)","(5.5, 8.4, 6.525)"
12-01-2023 12:04:24.654877,"(3.2, 6.8, 4.273684210526316)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 143.83333333333334)","(2.05, 2.68, 2.5326315789473686)","(41.0, 230.0, 129.5)","(5.5, 8.4, 6.525)"
12-01-2023 12:04:25.540804,"(3.2, 6.8, 4.273684210526316)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 143.83333333333334)","(2.05, 2.68, 2.5326315789473686)","(41.0, 230.0, 129.5)","(5.5, 8.4, 6.525)"
12-01-2023 12:04:26.495599,"(3.2, 6.8, 4.273684210526316)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 143.83333333333334)","(2.05, 2.68, 2.5326315789473686)","(41.0, 230.0, 129.5)","(5.5, 8.4, 6.525)"
12-01-2023 12:04:27.400026,"(3.2, 6.8, 4.273684210526316)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 143.83333333333334)","(2.05, 2.68, 2.5326315789473686)","(41.0, 230.0, 129.5)","(5.5, 8.4, 6.525)"
12-01-2023 12:04:28.313249,"(3.2, 6.8, 4.273684210526316)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 143.83333333333334)","(2.05, 2.68, 2.5326315789473686)","(41.0, 230.0, 129.5)","(5.5, 8.4, 6.525)"
12-01-2023 12:04:29.320507,"(3.2, 6.8, 4.273684210526316)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 143.83333333333334)","(2.05, 2.68, 2.5326315789473686)","(41.0, 230.0, 129.5)","(5.5, 8.4, 6.525)"
12-01-2023 12:04:30.299495,"(3.2, 6.8, 4.273684210526316)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 143.83333333333334)","(2.05, 2.68, 2.5326315789473686)","(41.0, 230.0, 129.5)","(5.5, 8.4, 6.525)"
12-01-2023 12:04:31.369570,"(3.2, 6.8, 4.273684210526316)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 143.83333333333334)","(2.05, 2.68, 2.5326315789473686)","(41.0, 230.0, 129.5)","(5.5, 8.4, 6.525)"
12-01-2023 12:04:32.348118,"(3.2, 6.8, 4.273684210526316)","(6.0, 23.0, 14.700000000000001)","(19.0, 170.0, 143.83333333333334)","(2.05, 2.68, 2.5326315789473686)","(41.0, 230.0, 129.5)","(5.5, 8.4, 6.525)"
