,Brinktop Lad,Freak On A Lead,Gee Gee True Story,Mr Freeze,Shampz Again,Ziavera,Nevs Boy,Swing King,Zades Stories,Magic Typhoon,Heavens Miracle,Renascence
06-01-2023 14:17:45.248032,"(10.0, 14.0, 13.5)","(3.5, 4.1, 4.0852941176470585)","(12.0, 18.5, 17.85)","(11.0, 18.0, 16.8)","(10.0, 17.5, 15.666666666666666)","(26.0, 34.0, 32.4)","(4.8, 6.0, 5.822222222222222)","(101.0, 210.0, 160.0)","(5.5, 9.6, 8.666666666666666)","(8.0, 11.0, 10.133333333333333)","(17.0, 32.0, 24.25)","(31.0, 150.0, 76.66666666666666)"
06-01-2023 14:17:46.746779,"(10.0, 14.0, 13.5)","(3.5, 4.1, 4.0852941176470585)","(12.0, 18.5, 17.85)","(11.0, 18.0, 16.8)","(10.0, 17.5, 15.666666666666666)","(26.0, 34.0, 32.4)","(4.8, 6.0, 5.822222222222222)","(101.0, 210.0, 160.0)","(5.5, 9.6, 8.666666666666666)","(8.0, 11.0, 10.133333333333333)","(17.0, 32.0, 24.25)","(31.0, 150.0, 76.66666666666666)"
06-01-2023 14:17:48.006158,"(10.0, 14.0, 13.5)","(3.5, 4.1, 4.0852941176470585)","(12.0, 18.5, 17.85)","(11.0, 18.0, 16.8)","(10.0, 17.5, 15.666666666666666)","(26.0, 34.0, 32.4)","(4.8, 6.0, 5.822222222222222)","(101.0, 210.0, 160.0)","(5.5, 9.6, 8.666666666666666)","(8.0, 11.0, 10.133333333333333)","(18.0, 32.0, 24.25)","(31.0, 150.0, 76.66666666666666)"
06-01-2023 14:17:49.555556,"(10.0, 14.0, 13.5)","(3.5, 4.1, 4.0852941176470585)","(12.0, 18.5, 17.85)","(11.0, 18.0, 16.8)","(10.0, 17.5, 15.666666666666666)","(26.0, 34.0, 32.4)","(4.8, 6.0, 5.822222222222222)","(101.0, 210.0, 160.0)","(5.5, 9.6, 8.666666666666666)","(8.0, 11.0, 10.133333333333333)","(18.0, 32.0, 24.25)","(31.0, 150.0, 76.66666666666666)"
06-01-2023 14:17:50.885117,"(10.0, 14.0, 13.5)","(3.5, 4.1, 4.0852941176470585)","(12.0, 18.5, 17.85)","(11.0, 18.0, 16.8)","(10.0, 17.5, 15.666666666666666)","(26.0, 34.0, 32.4)","(4.8, 6.0, 5.822222222222222)","(101.0, 210.0, 160.0)","(5.5, 9.6, 8.666666666666666)","(8.0, 11.0, 10.133333333333333)","(18.0, 32.0, 24.25)","(31.0, 150.0, 76.66666666666666)"
06-01-2023 14:17:52.431814,"(10.0, 14.0, 13.5)","(3.5, 4.1, 4.0852941176470585)","(12.0, 18.5, 17.083333333333336)","(11.0, 18.0, 16.8)","(10.0, 17.5, 15.666666666666666)","(26.0, 34.0, 32.4)","(4.8, 6.0, 5.822222222222222)","(101.0, 210.0, 174.28571428571428)","(5.5, 9.6, 8.666666666666666)","(8.0, 11.0, 10.133333333333333)","(18.0, 32.0, 24.25)","(31.0, 150.0, 76.66666666666666)"
06-01-2023 14:17:53.891734,"(10.0, 14.0, 13.5)","(3.5, 4.1, 4.0852941176470585)","(12.0, 18.5, 15.3)","(11.0, 18.0, 16.8)","(10.0, 17.5, 15.666666666666666)","(26.0, 34.0, 32.4)","(4.8, 6.0, 5.822222222222222)","(101.0, 210.0, 174.28571428571428)","(5.5, 9.6, 8.666666666666666)","(8.0, 11.0, 10.133333333333333)","(18.0, 32.0, 24.25)","(31.0, 150.0, 76.66666666666666)"
06-01-2023 14:17:55.293181,"(10.0, 14.0, 13.5)","(3.5, 4.1, 4.0852941176470585)","(12.0, 18.5, 15.3)","(11.0, 18.0, 16.8)","(10.0, 17.5, 15.666666666666666)","(26.0, 34.0, 32.4)","(4.8, 6.0, 5.822222222222222)","(101.0, 210.0, 174.28571428571428)","(5.5, 9.6, 8.666666666666666)","(8.0, 11.0, 10.133333333333333)","(18.0, 32.0, 24.25)","(31.0, 150.0, 76.66666666666666)"
06-01-2023 14:17:57.267943,"(10.0, 14.0, 13.5)","(3.5, 4.1, 4.0852941176470585)","(12.0, 18.5, 17.85)","(11.0, 18.0, 16.8)","(10.0, 17.5, 15.666666666666666)","(26.0, 34.0, 32.4)","(4.8, 6.0, 5.822222222222222)","(101.0, 210.0, 160.0)","(5.5, 9.6, 8.666666666666666)","(8.0, 11.0, 10.133333333333333)","(18.0, 32.0, 24.25)","(31.0, 150.0, 76.66666666666666)"
06-01-2023 14:17:59.205199,"(10.0, 14.0, 13.5)","(3.5, 4.1, 4.0852941176470585)","(12.0, 18.5, 17.85)","(11.0, 18.0, 16.8)","(10.0, 17.5, 15.666666666666666)","(26.0, 34.0, 32.4)","(4.8, 6.0, 5.822222222222222)","(101.0, 210.0, 160.0)","(5.5, 9.6, 8.666666666666666)","(8.0, 11.0, 10.133333333333333)","(18.0, 32.0, 24.25)","(31.0, 150.0, 76.66666666666666)"
06-01-2023 14:18:00.734725,"(10.0, 14.0, 13.5)","(3.5, 4.1, 4.0852941176470585)","(12.0, 18.5, 17.85)","(11.0, 18.0, 16.8)","(10.0, 17.5, 15.666666666666666)","(26.0, 34.0, 32.4)","(4.8, 6.0, 5.822222222222222)","(101.0, 210.0, 160.0)","(5.5, 9.6, 8.666666666666666)","(8.0, 11.0, 10.133333333333333)","(18.0, 32.0, 24.25)","(31.0, 150.0, 76.66666666666666)"
06-01-2023 14:18:02.347898,"(10.0, 14.0, 13.5)","(3.5, 4.1, 4.0852941176470585)","(12.0, 18.5, 17.85)","(11.0, 18.0, 16.8)","(10.0, 17.5, 15.666666666666666)","(26.0, 34.0, 32.4)","(4.8, 6.0, 5.822222222222222)","(101.0, 210.0, 160.0)","(5.5, 9.6, 8.666666666666666)","(8.0, 11.0, 10.133333333333333)","(18.0, 32.0, 24.25)","(31.0, 150.0, 76.66666666666666)"
06-01-2023 14:18:03.843691,"(10.0, 14.0, 13.5)","(3.5, 4.1, 4.0852941176470585)","(12.0, 18.0, 17.142857142857142)","(11.0, 18.0, 16.8)","(10.0, 17.5, 15.666666666666666)","(26.0, 34.0, 30.5)","(4.8, 6.0, 5.822222222222222)","(101.0, 210.0, 160.0)","(5.5, 9.6, 8.666666666666666)","(8.0, 11.0, 10.133333333333333)","(18.0, 32.0, 24.25)","(31.0, 150.0, 76.66666666666666)"
06-01-2023 14:18:05.246172,"(10.0, 14.0, 13.5)","(3.5, 4.1, 4.0852941176470585)","(12.0, 18.0, 17.142857142857142)","(11.0, 18.0, 16.8)","(10.0, 17.5, 15.666666666666666)","(26.0, 34.0, 30.5)","(4.8, 6.0, 5.822222222222222)","(101.0, 210.0, 160.0)","(5.5, 9.6, 8.666666666666666)","(8.0, 11.0, 10.133333333333333)","(18.0, 32.0, 24.25)","(31.0, 150.0, 76.66666666666666)"
06-01-2023 14:18:06.739703,"(10.0, 14.0, 13.5)","(3.5, 4.1, 4.0852941176470585)","(12.0, 18.0, 17.142857142857142)","(11.0, 18.0, 16.8)","(10.0, 17.5, 15.666666666666666)","(26.0, 34.0, 30.5)","(4.8, 6.0, 5.822222222222222)","(101.0, 210.0, 160.0)","(5.5, 9.6, 8.666666666666666)","(8.0, 11.0, 10.133333333333333)","(18.0, 32.0, 24.25)","(31.0, 150.0, 76.66666666666666)"
06-01-2023 14:18:08.259736,"(10.0, 14.0, 13.5)","(3.5, 4.1, 4.0852941176470585)","(12.0, 18.0, 17.142857142857142)","(11.0, 18.0, 16.8)","(10.0, 17.5, 15.666666666666666)","(26.0, 34.0, 30.5)","(4.8, 6.0, 5.822222222222222)","(101.0, 210.0, 160.0)","(5.5, 9.6, 8.666666666666666)","(8.0, 11.0, 10.133333333333333)","(18.0, 32.0, 24.25)","(31.0, 150.0, 76.66666666666666)"
06-01-2023 14:18:09.722258,"(10.0, 14.0, 13.5)","(3.5, 4.1, 4.0852941176470585)","(12.0, 18.0, 17.142857142857142)","(11.0, 18.0, 16.8)","(10.0, 17.5, 15.666666666666666)","(26.0, 34.0, 30.5)","(4.8, 6.0, 5.636363636363637)","(101.0, 210.0, 160.0)","(5.5, 9.6, 8.666666666666666)","(8.0, 11.0, 10.133333333333333)","(18.0, 32.0, 24.25)","(31.0, 150.0, 76.66666666666666)"
06-01-2023 14:18:11.078037,"(10.0, 14.0, 13.5)","(3.5, 4.1, 4.0852941176470585)","(12.0, 18.0, 17.142857142857142)","(11.0, 18.0, 16.8)","(10.0, 17.5, 15.666666666666666)","(26.0, 34.0, 30.5)","(4.8, 6.0, 5.836363636363636)","(101.0, 210.0, 160.0)","(5.5, 9.6, 8.666666666666666)","(8.0, 11.0, 10.133333333333333)","(18.0, 32.0, 24.25)","(31.0, 150.0, 76.66666666666666)"
06-01-2023 14:18:12.587007,"(10.0, 14.0, 13.5)","(3.5, 4.1, 4.0852941176470585)","(12.0, 18.0, 17.142857142857142)","(11.0, 18.0, 16.8)","(10.0, 17.5, 15.666666666666666)","(26.0, 34.0, 30.5)","(4.8, 6.0, 5.836363636363636)","(101.0, 210.0, 160.0)","(5.5, 9.6, 8.666666666666666)","(8.0, 11.0, 10.133333333333333)","(18.0, 32.0, 24.25)","(31.0, 150.0, 76.66666666666666)"
06-01-2023 14:18:14.045132,"(10.0, 14.0, 13.5)","(3.5, 4.1, 4.0852941176470585)","(12.0, 18.0, 17.142857142857142)","(11.0, 18.0, 16.8)","(10.0, 17.5, 15.666666666666666)","(26.0, 34.0, 30.5)","(4.8, 6.0, 5.836363636363636)","(101.0, 210.0, 160.0)","(5.5, 9.6, 8.666666666666666)","(8.0, 11.0, 10.133333333333333)","(18.0, 32.0, 24.25)","(31.0, 150.0, 76.66666666666666)"
06-01-2023 14:18:15.407790,"(10.0, 14.0, 13.5)","(3.5, 4.1, 4.0852941176470585)","(12.0, 18.0, 17.142857142857142)","(11.0, 18.0, 16.8)","(10.0, 17.5, 15.666666666666666)","(26.0, 34.0, 30.5)","(4.8, 6.0, 5.836363636363636)","(101.0, 210.0, 160.0)","(5.5, 9.6, 8.666666666666666)","(8.0, 11.0, 10.133333333333333)","(18.0, 32.0, 24.25)","(31.0, 150.0, 76.66666666666666)"
06-01-2023 14:18:16.806196,"(10.0, 14.0, 13.5)","(3.5, 4.1, 4.0852941176470585)","(12.0, 18.0, 17.142857142857142)","(11.0, 18.0, 16.8)","(10.0, 17.5, 15.666666666666666)","(26.0, 34.0, 30.5)","(4.8, 6.0, 5.836363636363636)","(101.0, 210.0, 160.0)","(5.5, 9.6, 8.666666666666666)","(8.0, 11.0, 10.133333333333333)","(18.0, 32.0, 24.25)","(31.0, 150.0, 76.66666666666666)"
06-01-2023 14:18:18.201799,"(10.0, 14.0, 13.5)","(3.5, 4.1, 4.0852941176470585)","(12.0, 18.0, 17.142857142857142)","(11.0, 18.0, 16.8)","(10.0, 17.5, 15.666666666666666)","(26.0, 34.0, 29.0)","(4.8, 6.0, 5.836363636363636)","(101.0, 210.0, 160.0)","(5.5, 9.6, 8.666666666666666)","(8.0, 11.0, 10.133333333333333)","(18.0, 32.0, 24.25)","(31.0, 150.0, 76.66666666666666)"
06-01-2023 14:18:19.585473,"(10.0, 14.0, 13.5)","(3.5, 4.1, 4.0852941176470585)","(12.0, 18.0, 17.142857142857142)","(11.0, 18.0, 16.8)","(10.0, 17.5, 15.666666666666666)","(26.0, 36.0, 29.0)","(4.8, 6.0, 5.836363636363636)","(101.0, 210.0, 160.0)","(5.5, 9.6, 8.666666666666666)","(8.0, 11.0, 10.133333333333333)","(18.0, 32.0, 24.25)","(31.0, 150.0, 76.66666666666666)"
06-01-2023 14:18:21.032018,"(10.0, 14.0, 13.5)","(3.5, 4.1, 4.0852941176470585)","(13.0, 18.0, 16.153846153846153)","(12.0, 18.0, 16.8)","(10.0, 17.5, 15.666666666666666)","(26.0, 36.0, 29.0)","(4.8, 6.0, 5.836363636363636)","(101.0, 210.0, 160.0)","(5.5, 9.6, 8.666666666666666)","(8.0, 11.0, 10.133333333333333)","(18.0, 32.0, 24.25)","(31.0, 150.0, 76.66666666666666)"
06-01-2023 14:18:22.742177,"(10.0, 14.0, 13.5)","(3.5, 4.1, 4.0852941176470585)","(13.0, 18.0, 16.153846153846153)","(12.0, 18.0, 16.8)","(10.0, 17.5, 15.666666666666666)","(26.0, 36.0, 29.0)","(4.8, 6.0, 5.8)","(101.0, 210.0, 160.0)","(5.5, 9.6, 8.666666666666666)","(8.0, 11.0, 10.133333333333333)","(18.0, 32.0, 24.25)","(31.0, 150.0, 76.66666666666666)"
06-01-2023 14:18:24.209468,"(10.0, 14.0, 13.5)","(3.5, 4.1, 4.0852941176470585)","(13.0, 18.0, 16.153846153846153)","(12.0, 18.0, 16.625)","(10.0, 17.5, 15.5)","(26.0, 36.0, 29.0)","(4.8, 6.0, 5.5)","(101.0, 210.0, 160.0)","(5.5, 9.6, 8.7)","(8.0, 11.0, 10.133333333333333)","(18.0, 32.0, 24.25)","(31.0, 150.0, 76.66666666666666)"
06-01-2023 14:18:25.806323,"(10.0, 14.0, 13.375)","(3.5, 4.1, 4.083333333333333)","(13.0, 18.0, 17.142857142857142)","(12.0, 18.0, 16.625)","(10.0, 17.5, 15.5)","(26.0, 36.0, 29.0)","(4.8, 5.9, 5.5)","(101.0, 210.0, 160.0)","(5.5, 9.6, 8.7)","(8.0, 11.0, 10.52)","(18.0, 32.0, 24.5)","(31.0, 150.0, 95.0)"
06-01-2023 14:18:27.501977,"(10.0, 14.0, 13.375)","(3.5, 4.1, 4.083333333333333)","(13.0, 18.0, 17.142857142857142)","(12.0, 18.0, 16.625)","(10.0, 17.5, 15.5)","(26.0, 36.0, 29.0)","(4.8, 5.9, 5.5)","(101.0, 210.0, 160.0)","(5.5, 9.6, 8.7)","(8.0, 11.0, 10.52)","(18.0, 32.0, 24.5)","(31.0, 150.0, 95.0)"
06-01-2023 14:18:29.314731,"(10.0, 14.5, 13.75)","(3.5, 4.1, 4.083333333333333)","(13.0, 18.0, 17.142857142857142)","(12.0, 18.0, 16.625)","(10.0, 17.5, 15.5)","(26.0, 36.0, 29.0)","(4.8, 5.9, 5.5)","(101.0, 210.0, 160.0)","(5.5, 9.6, 8.7)","(8.0, 11.0, 10.52)","(18.0, 32.0, 24.5)","(31.0, 150.0, 95.0)"
06-01-2023 14:18:31.029141,"(10.0, 15.5, 14.5)","(3.5, 4.1, 4.083333333333333)","(13.0, 18.0, 17.142857142857142)","(12.0, 18.0, 16.625)","(10.0, 17.5, 15.5)","(26.0, 36.0, 29.0)","(4.8, 5.9, 5.5)","(101.0, 210.0, 160.0)","(5.5, 9.6, 8.7)","(8.0, 11.0, 10.52)","(18.0, 32.0, 24.5)","(31.0, 150.0, 95.0)"
06-01-2023 14:18:32.646729,"(10.0, 15.5, 14.5)","(3.5, 4.1, 4.083333333333333)","(13.0, 18.0, 17.142857142857142)","(12.0, 18.0, 16.625)","(10.0, 17.5, 15.5)","(26.0, 36.0, 29.0)","(4.8, 5.9, 5.5)","(101.0, 210.0, 160.0)","(5.5, 9.6, 8.7)","(8.0, 11.0, 10.52)","(18.0, 32.0, 24.5)","(31.0, 150.0, 95.0)"
06-01-2023 14:18:34.101298,"(10.0, 15.5, 14.5)","(3.5, 4.1, 4.083333333333333)","(13.0, 18.0, 17.142857142857142)","(12.0, 18.0, 16.625)","(10.0, 17.5, 15.5)","(26.0, 36.0, 29.0)","(4.8, 5.9, 5.644444444444444)","(101.0, 210.0, 160.0)","(5.5, 9.6, 8.7)","(8.0, 11.0, 10.52)","(18.0, 32.0, 24.5)","(31.0, 150.0, 95.0)"
06-01-2023 14:18:35.588064,"(10.0, 15.5, 14.5)","(3.5, 4.1, 4.083333333333333)","(13.0, 18.0, 17.142857142857142)","(12.0, 18.0, 16.625)","(10.0, 17.5, 15.5)","(26.0, 36.0, 29.0)","(4.8, 5.8, 5.38)","(101.0, 210.0, 160.0)","(5.5, 9.6, 8.879999999999999)","(8.0, 11.0, 10.52)","(18.0, 32.0, 24.5)","(31.0, 150.0, 95.0)"
06-01-2023 14:18:36.968705,"(10.0, 15.5, 14.5)","(3.5, 4.1, 4.086666666666666)","(13.0, 18.0, 17.142857142857142)","(12.0, 18.0, 16.625)","(10.0, 17.5, 15.5)","(26.0, 36.0, 29.0)","(4.8, 5.7, 5.38)","(101.0, 210.0, 160.0)","(5.5, 9.6, 8.879999999999999)","(8.0, 11.0, 10.52)","(18.0, 32.0, 24.5)","(31.0, 150.0, 95.0)"
06-01-2023 14:18:38.788776,"(10.0, 15.5, 13.5)","(3.5, 4.1, 4.086666666666666)","(13.0, 18.0, 16.95)","(12.0, 18.0, 16.625)","(10.0, 17.5, 15.5)","(26.0, 36.0, 29.0)","(4.8, 5.7, 5.38)","(101.0, 210.0, 160.0)","(5.5, 9.8, 9.4)","(8.0, 11.0, 10.52)","(18.0, 32.0, 24.5)","(31.0, 150.0, 95.0)"
06-01-2023 14:18:40.240494,"(10.0, 15.5, 13.5)","(3.5, 4.1, 4.086666666666666)","(13.0, 17.5, 16.95)","(12.0, 18.0, 16.625)","(10.0, 17.5, 15.5)","(26.0, 36.0, 29.0)","(4.8, 5.7, 5.38)","(101.0, 210.0, 160.0)","(5.5, 9.8, 9.4)","(8.0, 11.0, 10.52)","(18.0, 32.0, 24.5)","(31.0, 150.0, 95.0)"
06-01-2023 14:18:41.838969,"(10.0, 15.5, 13.5)","(3.5, 4.1, 4.086666666666666)","(13.0, 17.5, 16.95)","(12.0, 18.0, 16.625)","(10.0, 17.5, 15.5)","(26.0, 36.0, 29.0)","(4.8, 5.7, 5.38)","(101.0, 210.0, 160.0)","(5.5, 9.8, 8.9)","(8.0, 11.0, 10.52)","(18.0, 32.0, 24.5)","(31.0, 150.0, 95.0)"
06-01-2023 14:18:43.324968,"(10.0, 15.5, 13.5)","(3.5, 4.1, 4.086666666666666)","(13.0, 17.5, 16.95)","(12.0, 18.0, 16.625)","(10.0, 17.5, 15.5)","(26.0, 36.0, 29.0)","(4.8, 5.7, 5.38)","(101.0, 210.0, 160.0)","(5.5, 9.8, 8.9)","(8.0, 11.0, 10.52)","(18.0, 32.0, 24.5)","(31.0, 150.0, 95.0)"
06-01-2023 14:18:45.034630,"(10.0, 15.5, 13.5)","(3.5, 4.1, 4.086666666666666)","(13.0, 17.5, 16.95)","(12.0, 18.0, 16.625)","(10.0, 17.5, 15.5)","(26.0, 36.0, 29.0)","(4.8, 5.7, 5.38)","(101.0, 210.0, 160.0)","(5.5, 9.8, 8.9)","(8.0, 11.0, 10.52)","(18.0, 32.0, 24.5)","(31.0, 150.0, 95.0)"
06-01-2023 14:18:46.505831,"(10.0, 15.5, 13.5)","(3.5, 4.1, 4.086666666666666)","(13.0, 17.5, 16.95)","(12.0, 18.0, 16.625)","(10.0, 17.5, 15.5)","(26.0, 36.0, 29.0)","(4.8, 5.7, 5.38)","(101.0, 210.0, 160.0)","(5.5, 9.8, 8.9)","(8.0, 11.0, 10.52)","(18.0, 32.0, 24.5)","(31.0, 150.0, 95.0)"
06-01-2023 14:18:48.194161,"(10.0, 15.5, 13.5)","(3.5, 4.1, 4.086666666666666)","(13.0, 17.5, 15.875)","(12.0, 18.0, 16.625)","(10.0, 17.5, 15.5)","(26.0, 36.0, 29.0)","(4.8, 5.7, 5.38)","(101.0, 210.0, 126.66666666666666)","(5.5, 9.8, 8.9)","(8.0, 11.0, 10.52)","(18.0, 32.0, 24.5)","(31.0, 150.0, 95.0)"
06-01-2023 14:18:49.733763,"(10.0, 15.5, 13.5)","(3.5, 4.1, 4.086666666666666)","(13.0, 17.5, 15.875)","(12.0, 18.0, 16.625)","(10.0, 17.5, 15.5)","(26.0, 36.0, 29.0)","(4.8, 5.7, 5.38)","(101.0, 210.0, 126.66666666666666)","(5.5, 9.8, 8.9)","(8.0, 11.0, 10.52)","(18.0, 32.0, 24.5)","(31.0, 150.0, 95.0)"
06-01-2023 14:18:51.239201,"(10.0, 15.5, 13.5)","(3.5, 4.1, 4.086666666666666)","(13.0, 17.5, 16.315384615384616)","(12.0, 18.0, 16.625)","(10.0, 17.5, 15.5)","(26.0, 36.0, 29.0)","(4.8, 5.7, 5.38)","(101.0, 210.0, 126.66666666666666)","(5.5, 9.8, 9.4)","(8.0, 11.0, 10.52)","(18.0, 32.0, 26.2)","(31.0, 150.0, 95.0)"
06-01-2023 14:18:52.750941,"(10.0, 15.5, 13.5)","(3.5, 4.1, 4.086666666666666)","(13.0, 17.5, 13.75)","(12.0, 18.0, 16.625)","(10.0, 17.5, 15.5)","(26.0, 36.0, 29.0)","(4.8, 5.7, 5.38)","(101.0, 210.0, 168.57142857142858)","(5.5, 9.8, 9.4)","(8.0, 11.0, 10.52)","(18.0, 32.0, 26.2)","(31.0, 150.0, 95.0)"
06-01-2023 14:18:54.256666,"(10.0, 15.5, 13.5)","(3.5, 4.1, 4.086666666666666)","(13.0, 17.5, 17.0)","(12.0, 18.0, 16.625)","(10.0, 17.5, 15.5)","(26.0, 36.0, 29.0)","(4.8, 5.7, 5.38)","(101.0, 210.0, 160.0)","(5.5, 9.8, 9.4)","(8.0, 11.0, 10.52)","(18.0, 32.0, 26.2)","(31.0, 150.0, 95.0)"
06-01-2023 14:18:55.680022,"(10.0, 15.5, 13.5)","(3.5, 4.1, 4.086666666666666)","(13.0, 17.5, 17.0)","(12.0, 18.0, 16.625)","(10.0, 17.5, 15.5)","(26.0, 36.0, 29.0)","(4.8, 5.7, 5.38)","(101.0, 210.0, 160.0)","(5.5, 9.8, 9.4)","(8.0, 11.0, 10.52)","(18.0, 32.0, 26.2)","(31.0, 150.0, 95.0)"
06-01-2023 14:18:57.119369,"(10.0, 15.5, 13.5)","(3.5, 4.1, 4.086666666666666)","(13.0, 17.5, 17.0)","(12.0, 18.0, 16.625)","(10.0, 17.5, 15.5)","(26.0, 36.0, 29.0)","(4.8, 5.7, 5.38)","(101.0, 210.0, 160.0)","(5.5, 9.8, 9.4)","(8.0, 11.0, 10.52)","(18.0, 32.0, 26.2)","(31.0, 150.0, 95.0)"
06-01-2023 14:18:58.782636,"(10.0, 15.5, 13.5)","(3.5, 4.1, 4.086666666666666)","(13.0, 17.5, 17.0)","(12.0, 18.0, 16.625)","(10.0, 17.5, 15.5)","(26.0, 36.0, 29.0)","(4.8, 5.7, 5.38)","(101.0, 210.0, 160.0)","(5.5, 9.8, 9.4)","(8.0, 11.0, 10.52)","(18.0, 32.0, 22.666666666666668)","(31.0, 150.0, 95.0)"
06-01-2023 14:19:00.446169,"(10.0, 15.5, 13.5)","(3.5, 4.1, 4.086666666666666)","(13.0, 17.5, 17.0)","(12.0, 18.0, 16.625)","(10.0, 17.5, 15.5)","(26.0, 36.0, 29.0)","(4.8, 5.7, 5.38)","(101.0, 210.0, 160.0)","(5.5, 9.8, 9.4)","(8.0, 11.0, 10.52)","(18.0, 32.0, 22.666666666666668)","(31.0, 150.0, 95.0)"
06-01-2023 14:19:01.864510,"(10.0, 15.5, 13.5)","(3.5, 4.1, 4.086666666666666)","(13.0, 17.5, 17.0)","(12.0, 18.0, 16.625)","(10.0, 17.5, 15.5)","(26.0, 36.0, 29.0)","(4.8, 5.7, 5.552941176470588)","(101.0, 210.0, 160.0)","(5.5, 9.8, 9.4)","(8.0, 11.0, 10.52)","(18.0, 32.0, 22.666666666666668)","(31.0, 150.0, 95.0)"
06-01-2023 14:19:03.659687,"(10.0, 15.5, 13.5)","(3.5, 4.1, 3.851086956521739)","(13.0, 17.5, 17.0)","(12.0, 18.0, 16.625)","(10.0, 17.5, 15.5)","(26.0, 36.0, 29.0)","(4.8, 6.2, 5.55)","(101.0, 210.0, 160.0)","(5.5, 9.8, 9.4)","(8.0, 11.0, 10.52)","(18.0, 32.0, 22.666666666666668)","(31.0, 150.0, 95.0)"
06-01-2023 14:19:05.226145,"(10.0, 15.5, 13.5)","(3.5, 3.9, 3.678688524590164)","(13.0, 17.5, 17.07142857142857)","(12.0, 18.0, 16.625)","(10.0, 17.5, 15.5)","(26.0, 36.0, 29.0)","(4.8, 6.0, 5.55)","(101.0, 210.0, 160.0)","(5.5, 9.8, 9.600000000000001)","(8.0, 11.0, 10.52)","(18.0, 32.0, 22.666666666666668)","(31.0, 150.0, 95.0)"
06-01-2023 14:19:06.765970,"(10.0, 15.5, 13.5)","(3.5, 3.9, 3.68125)","(13.0, 17.5, 17.07142857142857)","(12.0, 18.0, 16.625)","(10.0, 17.5, 15.5)","(26.0, 36.0, 29.0)","(4.8, 6.0, 5.55)","(101.0, 210.0, 160.0)","(5.5, 9.8, 9.200000000000001)","(8.0, 11.0, 10.52)","(18.0, 32.0, 22.666666666666668)","(31.0, 150.0, 95.0)"
06-01-2023 14:19:08.327553,"(10.0, 15.5, 13.5)","(3.5, 3.9, 3.68125)","(13.0, 17.5, 17.07142857142857)","(12.0, 18.0, 16.625)","(10.0, 17.5, 15.5)","(26.0, 36.0, 29.0)","(4.8, 6.0, 5.55)","(101.0, 210.0, 160.0)","(5.5, 9.8, 9.266666666666667)","(8.0, 11.0, 10.52)","(18.0, 32.0, 22.666666666666668)","(31.0, 150.0, 95.0)"
06-01-2023 14:19:09.759162,"(10.0, 15.5, 13.5)","(3.5, 3.9, 3.68125)","(13.0, 17.5, 17.07142857142857)","(12.0, 18.0, 16.625)","(10.0, 17.5, 15.5)","(26.0, 36.0, 29.0)","(4.8, 6.0, 5.55)","(101.0, 210.0, 160.0)","(5.5, 9.8, 9.100000000000001)","(8.0, 11.0, 10.52)","(18.0, 32.0, 22.666666666666668)","(31.0, 150.0, 95.0)"
06-01-2023 14:19:11.323660,"(10.0, 15.5, 13.5)","(3.5, 3.9, 3.68125)","(13.0, 17.5, 17.07142857142857)","(12.0, 18.0, 16.625)","(10.0, 17.5, 15.5)","(26.0, 36.0, 29.0)","(4.8, 6.0, 5.55)","(101.0, 210.0, 160.0)","(5.5, 9.8, 9.4)","(8.0, 11.0, 10.52)","(18.0, 32.0, 22.666666666666668)","(31.0, 150.0, 95.0)"
06-01-2023 14:19:12.847279,"(10.0, 15.5, 13.5)","(3.5, 3.9, 3.68125)","(13.0, 17.5, 17.07142857142857)","(12.0, 18.0, 16.625)","(10.0, 17.5, 15.25)","(26.0, 36.0, 29.0)","(4.8, 6.0, 5.55)","(101.0, 210.0, 160.0)","(5.5, 9.8, 9.4)","(8.0, 11.0, 10.52)","(18.0, 32.0, 22.666666666666668)","(31.0, 150.0, 95.0)"
06-01-2023 14:19:14.302414,"(10.0, 15.5, 13.5)","(3.5, 3.9, 3.68125)","(13.0, 17.5, 17.07142857142857)","(12.0, 18.0, 16.625)","(10.0, 17.5, 15.25)","(26.0, 36.0, 29.0)","(4.8, 6.0, 5.55)","(101.0, 210.0, 160.0)","(5.5, 9.8, 9.4)","(8.0, 11.0, 10.52)","(18.0, 32.0, 22.666666666666668)","(31.0, 150.0, 95.0)"
06-01-2023 14:19:15.764542,"(10.0, 15.5, 13.5)","(3.5, 3.9, 3.68125)","(13.0, 17.5, 17.07142857142857)","(12.0, 18.0, 16.625)","(10.0, 17.5, 15.9)","(26.0, 36.0, 29.0)","(4.8, 6.0, 5.55)","(101.0, 210.0, 160.0)","(5.5, 9.8, 9.65)","(8.0, 11.0, 10.52)","(18.0, 32.0, 22.666666666666668)","(31.0, 150.0, 95.0)"
06-01-2023 14:19:17.170305,"(10.0, 15.5, 13.5)","(3.5, 3.9, 3.68125)","(13.0, 17.5, 17.07142857142857)","(12.0, 18.0, 16.625)","(10.0, 17.5, 15.857142857142858)","(26.0, 36.0, 29.0)","(4.8, 6.0, 5.55)","(101.0, 210.0, 160.0)","(5.5, 9.8, 9.65)","(8.0, 11.0, 10.52)","(18.0, 32.0, 22.666666666666668)","(31.0, 150.0, 95.0)"
