,Remedy,Showtime Lydia,Fully Blessed,Joni Rudderless,Young Yank,Secret Hustle,Big Ram,Showtime Hannah
10-01-2023 18:43:12.279218,"(2.35, 3.45, 3.3466666666666667)","(5.0, 7.6, 5.671428571428572)","(12.0, 30.0, 27.8125)","(51.0, 290.0, 91.53846153846155)","(4.2, 8.4, 5.666666666666667)","(6.0, 16.0, 12.080000000000002)","(10.0, 16.0, 11.345454545454546)","(12.0, 26.0, 23.0)"
10-01-2023 18:43:13.279774,"(2.35, 3.45, 3.3466666666666667)","(5.0, 7.6, 5.671428571428572)","(12.0, 30.0, 27.8125)","(51.0, 290.0, 91.53846153846155)","(4.2, 8.4, 5.666666666666667)","(6.0, 16.0, 12.080000000000002)","(10.0, 16.0, 13.44)","(12.0, 26.0, 23.0)"
10-01-2023 18:43:14.247581,"(2.35, 3.45, 3.3466666666666667)","(5.0, 7.6, 5.671428571428572)","(12.0, 30.0, 27.8125)","(51.0, 290.0, 91.53846153846155)","(4.2, 8.4, 5.666666666666667)","(6.0, 16.0, 12.080000000000002)","(10.0, 15.5, 13.14)","(12.0, 26.0, 23.0)"
10-01-2023 18:43:15.194839,"(2.35, 3.45, 3.3466666666666667)","(5.0, 7.6, 5.671428571428572)","(12.0, 30.0, 27.8125)","(51.0, 290.0, 91.53846153846155)","(4.2, 8.4, 5.666666666666667)","(6.0, 16.0, 12.080000000000002)","(10.0, 15.5, 13.14)","(12.0, 26.0, 23.0)"
10-01-2023 18:43:16.184759,"(2.35, 3.45, 3.3466666666666667)","(5.0, 7.6, 5.671428571428572)","(12.0, 30.0, 27.8125)","(51.0, 290.0, 91.53846153846155)","(4.2, 8.4, 5.666666666666667)","(6.0, 16.0, 12.080000000000002)","(10.0, 15.5, 13.14)","(12.0, 26.0, 23.0)"
10-01-2023 18:43:17.205749,"(2.35, 3.45, 3.3466666666666667)","(5.0, 7.6, 5.671428571428572)","(12.0, 30.0, 27.8125)","(51.0, 290.0, 78.33333333333334)","(4.2, 8.4, 5.666666666666667)","(6.0, 16.0, 12.080000000000002)","(10.0, 15.5, 12.84)","(12.0, 26.0, 23.0)"
10-01-2023 18:43:18.183531,"(2.35, 3.45, 3.3466666666666667)","(5.0, 7.6, 5.671428571428572)","(12.0, 30.0, 27.8125)","(51.0, 290.0, 78.33333333333334)","(4.2, 8.4, 5.666666666666667)","(6.0, 16.0, 12.080000000000002)","(10.0, 15.0, 11.9)","(12.0, 26.0, 23.0)"
10-01-2023 18:43:19.138254,"(2.35, 3.45, 3.3466666666666667)","(5.0, 7.6, 5.671428571428572)","(12.0, 30.0, 27.8125)","(51.0, 290.0, 78.33333333333334)","(4.2, 8.4, 5.666666666666667)","(6.0, 16.0, 12.080000000000002)","(10.0, 16.5, 11.9)","(12.0, 26.0, 23.0)"
10-01-2023 18:43:20.110260,"(2.35, 3.45, 3.3466666666666667)","(5.0, 7.6, 5.671428571428572)","(12.0, 30.0, 27.8125)","(51.0, 290.0, 78.33333333333334)","(4.2, 8.4, 5.666666666666667)","(6.0, 16.0, 12.080000000000002)","(10.0, 16.5, 11.9)","(12.0, 26.0, 23.0)"
10-01-2023 18:43:21.095582,"(2.35, 3.45, 3.3466666666666667)","(5.0, 7.6, 5.671428571428572)","(12.0, 30.0, 27.8125)","(51.0, 290.0, 78.33333333333334)","(4.2, 8.4, 5.666666666666667)","(6.0, 16.0, 12.080000000000002)","(10.0, 16.5, 11.9)","(12.0, 26.0, 23.0)"
10-01-2023 18:43:22.140654,"(2.35, 3.45, 3.3466666666666667)","(5.0, 7.6, 5.671428571428572)","(12.0, 30.0, 27.8125)","(51.0, 290.0, 78.33333333333334)","(4.2, 8.4, 5.666666666666667)","(6.0, 16.0, 12.080000000000002)","(10.0, 16.5, 11.9)","(12.0, 26.0, 23.0)"
10-01-2023 18:43:23.195709,"(2.35, 3.45, 3.3466666666666667)","(5.0, 7.6, 5.671428571428572)","(12.0, 30.0, 27.8125)","(51.0, 290.0, 78.33333333333334)","(4.2, 8.4, 5.666666666666667)","(6.0, 16.0, 12.080000000000002)","(10.0, 16.5, 11.9)","(12.0, 26.0, 23.0)"
10-01-2023 18:43:24.230314,"(2.35, 3.45, 3.3466666666666667)","(5.0, 7.6, 5.671428571428572)","(12.0, 30.0, 27.8125)","(51.0, 290.0, 78.33333333333334)","(4.2, 8.4, 5.666666666666667)","(6.0, 16.0, 12.080000000000002)","(10.0, 16.5, 10.89375)","(12.0, 26.0, 23.0)"
10-01-2023 18:43:25.207207,"(2.35, 3.45, 3.3466666666666667)","(5.0, 7.6, 5.671428571428572)","(12.0, 30.0, 27.8125)","(51.0, 290.0, 78.33333333333334)","(4.2, 8.4, 5.666666666666667)","(6.0, 16.0, 12.080000000000002)","(10.0, 16.5, 10.89375)","(12.0, 26.0, 23.0)"
10-01-2023 18:43:26.185864,"(2.35, 3.45, 3.3466666666666667)","(5.0, 7.6, 5.671428571428572)","(12.0, 30.0, 27.8125)","(51.0, 290.0, 78.33333333333334)","(4.2, 8.4, 5.666666666666667)","(6.0, 16.0, 12.080000000000002)","(10.0, 16.5, 10.89375)","(12.0, 26.0, 23.0)"
10-01-2023 18:43:27.166408,"(2.35, 3.45, 3.3466666666666667)","(5.0, 7.6, 5.671428571428572)","(12.0, 30.0, 27.8125)","(51.0, 290.0, 78.33333333333334)","(4.2, 8.4, 5.666666666666667)","(6.0, 16.0, 12.080000000000002)","(10.0, 16.5, 10.89375)","(12.0, 26.0, 23.0)"
10-01-2023 18:43:28.146472,"(2.35, 3.45, 3.3466666666666667)","(5.0, 7.6, 5.671428571428572)","(12.0, 30.0, 27.8125)","(51.0, 290.0, 78.33333333333334)","(4.2, 8.4, 5.666666666666667)","(6.0, 16.0, 12.080000000000002)","(10.0, 16.5, 10.89375)","(12.0, 26.0, 23.0)"
10-01-2023 18:43:29.173715,"(2.35, 3.45, 3.3466666666666667)","(5.0, 7.6, 5.671428571428572)","(12.0, 30.0, 27.8125)","(51.0, 290.0, 78.33333333333334)","(4.2, 8.4, 5.666666666666667)","(6.0, 16.0, 12.080000000000002)","(10.0, 16.5, 10.89375)","(12.0, 26.0, 23.0)"
10-01-2023 18:43:30.209228,"(2.35, 3.45, 3.3466666666666667)","(5.0, 7.6, 5.671428571428572)","(12.0, 30.0, 27.8125)","(51.0, 290.0, 78.33333333333334)","(4.2, 8.4, 5.666666666666667)","(6.0, 16.0, 12.080000000000002)","(10.0, 16.5, 10.89375)","(12.0, 26.0, 23.0)"
10-01-2023 18:43:31.251469,"(2.35, 3.45, 3.3466666666666667)","(5.0, 7.6, 5.671428571428572)","(12.0, 30.0, 27.8125)","(51.0, 290.0, 78.33333333333334)","(4.2, 8.4, 5.666666666666667)","(6.0, 16.0, 12.080000000000002)","(10.0, 16.5, 10.89375)","(12.0, 26.0, 23.0)"
10-01-2023 18:43:32.214729,"(2.35, 3.45, 3.3466666666666667)","(5.0, 7.6, 5.671428571428572)","(12.0, 30.0, 27.8125)","(51.0, 290.0, 78.33333333333334)","(4.2, 8.4, 5.666666666666667)","(6.0, 16.0, 12.080000000000002)","(10.0, 16.5, 10.89375)","(12.0, 26.0, 23.0)"
10-01-2023 18:43:33.149246,"(2.35, 3.45, 3.3466666666666667)","(5.0, 7.6, 5.671428571428572)","(12.0, 30.0, 27.8125)","(51.0, 290.0, 78.33333333333334)","(4.2, 8.4, 5.666666666666667)","(6.0, 16.0, 12.080000000000002)","(10.0, 16.5, 10.89375)","(12.0, 26.0, 23.0)"
10-01-2023 18:43:34.123155,"(2.35, 3.45, 3.3466666666666667)","(5.0, 7.6, 5.671428571428572)","(12.0, 30.0, 27.8125)","(51.0, 290.0, 78.33333333333334)","(4.2, 8.4, 5.666666666666667)","(6.0, 16.0, 12.080000000000002)","(10.0, 16.5, 10.89375)","(12.0, 26.0, 23.0)"
10-01-2023 18:43:35.067989,"(2.35, 3.45, 3.3466666666666667)","(5.0, 7.6, 5.671428571428572)","(12.0, 30.0, 27.8125)","(51.0, 290.0, 78.33333333333334)","(4.2, 8.4, 5.666666666666667)","(6.0, 16.0, 12.080000000000002)","(10.0, 16.5, 11.2)","(12.0, 26.0, 23.0)"
10-01-2023 18:43:36.035807,"(2.35, 3.45, 3.3466666666666667)","(5.0, 7.6, 5.671428571428572)","(12.0, 30.0, 27.8125)","(51.0, 290.0, 78.33333333333334)","(4.2, 8.4, 5.666666666666667)","(6.0, 16.0, 12.080000000000002)","(10.0, 16.0, 10.223076923076922)","(12.0, 26.0, 23.0)"
10-01-2023 18:43:37.010390,"(2.35, 3.45, 3.3466666666666667)","(5.0, 7.6, 5.671428571428572)","(12.0, 30.0, 27.8125)","(51.0, 290.0, 78.33333333333334)","(4.2, 8.4, 5.666666666666667)","(6.0, 16.0, 12.080000000000002)","(10.0, 15.0, 10.2)","(12.0, 26.0, 23.0)"
10-01-2023 18:43:38.012028,"(2.35, 3.45, 3.3466666666666667)","(5.0, 7.6, 5.671428571428572)","(12.0, 30.0, 27.8125)","(51.0, 290.0, 92.44444444444444)","(4.2, 8.4, 5.666666666666667)","(6.0, 16.0, 12.080000000000002)","(10.0, 14.0, 10.294444444444444)","(12.0, 26.0, 18.5)"
10-01-2023 18:43:39.022653,"(2.35, 3.45, 3.3466666666666667)","(5.0, 7.6, 5.671428571428572)","(12.0, 30.0, 28.055555555555557)","(51.0, 290.0, 92.44444444444444)","(4.2, 8.4, 5.666666666666667)","(6.0, 16.0, 12.080000000000002)","(10.0, 14.0, 10.294444444444444)","(12.0, 26.0, 18.5)"
10-01-2023 18:43:40.169109,"(2.35, 3.45, 3.3466666666666667)","(5.0, 7.6, 5.671428571428572)","(12.0, 30.0, 28.055555555555557)","(51.0, 290.0, 92.44444444444444)","(4.2, 8.4, 5.666666666666667)","(6.0, 16.0, 12.080000000000002)","(10.0, 14.0, 10.294444444444444)","(12.0, 26.0, 18.5)"
10-01-2023 18:43:41.195988,"(2.35, 3.45, 3.3466666666666667)","(5.0, 7.6, 5.671428571428572)","(12.0, 30.0, 28.055555555555557)","(51.0, 290.0, 92.44444444444444)","(4.2, 8.4, 5.666666666666667)","(6.0, 16.0, 12.080000000000002)","(10.0, 14.0, 10.294444444444444)","(12.0, 26.0, 18.5)"
10-01-2023 18:43:42.189283,"(2.35, 3.45, 3.3466666666666667)","(5.0, 7.6, 5.671428571428572)","(12.0, 30.0, 28.055555555555557)","(51.0, 290.0, 92.44444444444444)","(4.2, 8.4, 5.666666666666667)","(6.0, 16.0, 12.080000000000002)","(10.0, 14.0, 10.294444444444444)","(12.0, 26.0, 18.5)"
10-01-2023 18:43:43.179151,"(2.35, 3.45, 3.3466666666666667)","(5.0, 7.6, 5.671428571428572)","(12.0, 30.0, 28.055555555555557)","(51.0, 290.0, 92.44444444444444)","(4.2, 8.4, 5.666666666666667)","(6.0, 16.0, 12.080000000000002)","(10.0, 14.0, 10.294444444444444)","(12.0, 26.0, 18.5)"
10-01-2023 18:43:44.167829,"(2.35, 3.45, 3.3466666666666667)","(5.0, 7.6, 5.671428571428572)","(12.0, 30.0, 28.055555555555557)","(51.0, 290.0, 92.44444444444444)","(4.2, 8.4, 5.666666666666667)","(6.0, 16.0, 12.080000000000002)","(10.0, 14.0, 10.294444444444444)","(12.0, 26.0, 18.5)"
10-01-2023 18:43:45.188208,"(2.35, 3.45, 3.3466666666666667)","(5.0, 7.6, 5.671428571428572)","(12.0, 30.0, 28.055555555555557)","(51.0, 290.0, 92.44444444444444)","(4.2, 8.4, 5.666666666666667)","(6.0, 16.0, 12.080000000000002)","(10.0, 14.0, 11.791666666666666)","(12.0, 26.0, 18.5)"
10-01-2023 18:43:46.227510,"(2.35, 3.45, 3.3466666666666667)","(5.0, 7.6, 5.671428571428572)","(12.0, 30.0, 28.055555555555557)","(51.0, 290.0, 92.44444444444444)","(4.2, 8.4, 5.666666666666667)","(6.0, 16.0, 12.080000000000002)","(10.0, 13.5, 11.690909090909091)","(12.0, 26.0, 18.5)"
10-01-2023 18:43:47.290952,"(2.35, 3.45, 3.3466666666666667)","(5.0, 7.6, 5.671428571428572)","(12.0, 30.0, 28.055555555555557)","(51.0, 290.0, 92.44444444444444)","(4.2, 8.4, 5.666666666666667)","(6.0, 16.0, 12.080000000000002)","(10.0, 13.0, 11.690909090909091)","(12.0, 26.0, 18.5)"
10-01-2023 18:43:48.388080,"(2.35, 3.45, 3.3466666666666667)","(5.0, 7.6, 5.671428571428572)","(12.0, 30.0, 28.055555555555557)","(51.0, 290.0, 92.44444444444444)","(4.2, 8.4, 5.666666666666667)","(6.0, 16.0, 12.080000000000002)","(10.0, 13.0, 11.690909090909091)","(12.0, 26.0, 18.5)"
10-01-2023 18:43:49.386355,"(2.35, 3.45, 3.3466666666666667)","(5.0, 7.6, 5.671428571428572)","(12.0, 30.0, 28.055555555555557)","(51.0, 290.0, 92.44444444444444)","(4.2, 8.4, 5.666666666666667)","(6.0, 16.0, 12.080000000000002)","(10.0, 13.0, 11.823529411764707)","(12.0, 26.0, 18.5)"
10-01-2023 18:43:50.332256,"(2.35, 3.45, 3.3466666666666667)","(5.0, 7.6, 5.671428571428572)","(12.0, 30.0, 28.055555555555557)","(51.0, 290.0, 92.44444444444444)","(4.2, 8.4, 5.666666666666667)","(6.0, 16.0, 12.080000000000002)","(10.0, 13.0, 11.823529411764707)","(12.0, 26.0, 18.5)"
10-01-2023 18:43:51.301813,"(2.35, 3.45, 3.3466666666666667)","(5.0, 7.6, 5.671428571428572)","(12.0, 30.0, 28.055555555555557)","(51.0, 290.0, 92.44444444444444)","(4.2, 8.4, 5.666666666666667)","(6.0, 16.0, 12.080000000000002)","(10.0, 13.0, 11.823529411764707)","(12.0, 26.0, 18.5)"
10-01-2023 18:43:52.242134,"(2.35, 3.45, 3.3466666666666667)","(5.0, 7.6, 5.671428571428572)","(12.0, 30.0, 28.055555555555557)","(51.0, 290.0, 92.44444444444444)","(4.2, 8.4, 5.666666666666667)","(6.0, 16.0, 12.080000000000002)","(10.0, 13.0, 11.823529411764707)","(12.0, 26.0, 18.5)"
10-01-2023 18:43:53.221165,"(2.35, 3.45, 3.3466666666666667)","(5.0, 7.6, 5.671428571428572)","(12.0, 30.0, 28.055555555555557)","(51.0, 290.0, 92.44444444444444)","(4.2, 8.4, 5.666666666666667)","(6.0, 16.0, 12.080000000000002)","(10.0, 13.0, 11.823529411764707)","(12.0, 26.0, 18.5)"
10-01-2023 18:43:54.241676,"(2.35, 3.45, 3.3466666666666667)","(5.0, 7.6, 5.671428571428572)","(12.0, 30.0, 28.055555555555557)","(51.0, 290.0, 92.44444444444444)","(4.2, 8.4, 5.666666666666667)","(6.0, 16.0, 12.080000000000002)","(10.0, 13.0, 12.2)","(12.0, 26.0, 18.5)"
10-01-2023 18:43:55.297991,"(2.35, 3.45, 3.3466666666666667)","(5.0, 7.8, 5.544444444444444)","(12.0, 24.0, 22.72222222222222)","(51.0, 290.0, 92.44444444444444)","(4.2, 8.4, 5.666666666666667)","(6.0, 16.0, 12.080000000000002)","(10.0, 13.0, 12.2)","(12.0, 26.0, 18.5)"
10-01-2023 18:43:56.303617,"(2.35, 3.45, 3.3466666666666667)","(5.0, 7.8, 5.544444444444444)","(12.0, 24.0, 22.72222222222222)","(51.0, 290.0, 92.44444444444444)","(4.2, 8.4, 5.666666666666667)","(6.0, 16.0, 12.080000000000002)","(10.0, 13.0, 11.333333333333334)","(12.0, 26.0, 18.5)"
10-01-2023 18:43:57.435709,"(2.35, 3.45, 3.3466666666666667)","(5.0, 7.8, 5.544444444444444)","(12.0, 24.0, 22.72222222222222)","(51.0, 290.0, 92.44444444444444)","(4.2, 8.4, 5.666666666666667)","(6.0, 16.0, 12.080000000000002)","(10.0, 12.5, 11.333333333333334)","(12.0, 26.0, 18.5)"
10-01-2023 18:43:58.432516,"(2.35, 3.45, 3.3466666666666667)","(5.0, 7.8, 5.544444444444444)","(12.0, 24.0, 22.72222222222222)","(51.0, 290.0, 92.44444444444444)","(4.2, 8.4, 5.666666666666667)","(6.0, 16.0, 12.080000000000002)","(10.0, 12.5, 11.333333333333334)","(12.0, 26.0, 18.5)"
10-01-2023 18:43:59.405000,"(2.35, 3.45, 3.3466666666666667)","(5.0, 7.8, 5.544444444444444)","(12.0, 24.0, 22.72222222222222)","(51.0, 290.0, 92.44444444444444)","(4.2, 8.4, 5.666666666666667)","(6.0, 16.0, 12.080000000000002)","(10.0, 12.5, 11.333333333333334)","(12.0, 26.0, 18.5)"
10-01-2023 18:44:00.371256,"(2.4, 3.45, 3.3466666666666667)","(5.0, 7.8, 5.544444444444444)","(12.0, 24.0, 22.72222222222222)","(51.0, 290.0, 92.44444444444444)","(4.2, 8.4, 5.666666666666667)","(6.0, 16.0, 12.080000000000002)","(10.0, 12.5, 11.333333333333334)","(12.0, 26.0, 18.5)"
10-01-2023 18:44:01.337573,"(2.4, 3.45, 3.3466666666666667)","(5.0, 7.8, 5.544444444444444)","(12.0, 24.0, 22.6875)","(51.0, 290.0, 92.44444444444444)","(4.2, 8.4, 5.666666666666667)","(6.0, 16.0, 12.080000000000002)","(10.0, 12.5, 11.333333333333334)","(12.0, 26.0, 18.5)"
10-01-2023 18:44:02.383821,"(2.4, 3.45, 3.3466666666666667)","(5.0, 7.8, 5.544444444444444)","(12.0, 24.0, 22.6875)","(51.0, 290.0, 92.44444444444444)","(4.2, 8.4, 5.666666666666667)","(6.0, 16.0, 12.080000000000002)","(10.0, 12.5, 11.333333333333334)","(12.0, 26.0, 18.5)"
10-01-2023 18:44:03.433390,"(2.4, 3.45, 3.3466666666666667)","(5.0, 7.8, 5.544444444444444)","(12.0, 24.0, 22.6875)","(51.0, 290.0, 92.44444444444444)","(4.2, 8.4, 5.666666666666667)","(6.0, 16.0, 12.080000000000002)","(10.0, 12.5, 11.333333333333334)","(12.0, 26.0, 18.5)"
10-01-2023 18:44:04.597869,"(2.4, 3.45, 3.3466666666666667)","(5.0, 7.8, 5.544444444444444)","(12.0, 24.0, 22.6875)","(51.0, 290.0, 92.44444444444444)","(4.2, 8.4, 4.576470588235294)","(6.0, 16.0, 12.080000000000002)","(10.0, 12.5, 11.333333333333334)","(12.0, 26.0, 18.5)"
10-01-2023 18:44:05.642690,"(2.4, 3.45, 3.3466666666666667)","(5.0, 7.8, 5.544444444444444)","(12.0, 24.0, 22.6875)","(51.0, 290.0, 92.44444444444444)","(4.2, 9.0, 5.8)","(6.0, 16.0, 12.080000000000002)","(10.0, 12.5, 11.333333333333334)","(12.0, 26.0, 18.5)"
10-01-2023 18:44:06.634463,"(2.4, 3.45, 3.3466666666666667)","(5.0, 7.8, 5.544444444444444)","(12.0, 24.0, 22.6875)","(51.0, 290.0, 92.44444444444444)","(4.2, 8.8, 5.8)","(6.0, 16.0, 7.644444444444444)","(10.0, 12.5, 11.333333333333334)","(12.0, 26.0, 18.5)"
10-01-2023 18:44:07.600096,"(2.4, 3.45, 3.3466666666666667)","(5.0, 7.8, 5.544444444444444)","(12.0, 24.0, 22.6875)","(51.0, 290.0, 92.44444444444444)","(4.2, 8.8, 5.8)","(6.0, 16.0, 11.644444444444446)","(10.0, 12.5, 11.333333333333334)","(12.0, 26.0, 18.5)"
10-01-2023 18:44:08.552367,"(2.4, 3.45, 3.3466666666666667)","(5.0, 7.8, 5.544444444444444)","(12.0, 24.0, 22.6875)","(51.0, 290.0, 92.44444444444444)","(4.2, 8.8, 5.8)","(6.0, 16.0, 8.32)","(10.0, 12.5, 11.333333333333334)","(12.0, 26.0, 18.5)"
10-01-2023 18:44:09.547503,"(2.4, 3.45, 3.3466666666666667)","(5.0, 7.8, 5.544444444444444)","(12.0, 24.0, 22.6875)","(51.0, 290.0, 92.44444444444444)","(4.2, 8.8, 5.8)","(6.0, 16.0, 8.32)","(10.0, 12.5, 11.333333333333334)","(12.0, 26.0, 18.5)"
10-01-2023 18:44:10.483521,"(2.4, 3.45, 3.3466666666666667)","(5.0, 7.8, 5.544444444444444)","(12.0, 24.0, 22.6875)","(51.0, 290.0, 92.44444444444444)","(4.2, 8.8, 5.8)","(6.0, 16.0, 8.32)","(10.0, 12.5, 11.333333333333334)","(12.0, 26.0, 18.5)"
10-01-2023 18:44:11.522663,"(2.4, 3.45, 3.3466666666666667)","(5.0, 7.8, 5.544444444444444)","(12.0, 24.0, 22.6875)","(51.0, 290.0, 92.44444444444444)","(4.2, 8.8, 5.8)","(6.0, 16.0, 8.32)","(10.0, 12.5, 11.333333333333334)","(12.0, 26.0, 18.5)"
10-01-2023 18:44:12.554861,"(2.4, 3.45, 3.3466666666666667)","(5.0, 7.8, 5.544444444444444)","(12.0, 27.0, 25.3125)","(51.0, 290.0, 92.44444444444444)","(4.2, 8.8, 5.8)","(6.0, 16.0, 8.32)","(10.0, 12.5, 11.333333333333334)","(12.0, 26.0, 18.5)"
10-01-2023 18:44:13.563693,"(2.4, 3.45, 3.3466666666666667)","(5.0, 7.8, 5.544444444444444)","(12.0, 27.0, 25.3125)","(51.0, 290.0, 92.44444444444444)","(4.2, 8.8, 5.8)","(6.0, 16.0, 8.32)","(10.0, 12.5, 11.333333333333334)","(12.0, 26.0, 18.5)"
10-01-2023 18:44:14.523487,"(2.4, 3.45, 3.3466666666666667)","(5.0, 7.8, 5.544444444444444)","(12.0, 27.0, 25.3125)","(51.0, 290.0, 92.44444444444444)","(4.2, 8.8, 5.8)","(6.0, 16.0, 8.32)","(10.0, 12.5, 11.333333333333334)","(12.0, 26.0, 18.5)"
10-01-2023 18:44:15.506063,"(2.4, 3.45, 3.3466666666666667)","(5.0, 7.8, 5.544444444444444)","(12.0, 27.0, 25.3125)","(51.0, 290.0, 92.44444444444444)","(4.2, 8.8, 5.8)","(6.0, 16.0, 8.32)","(10.0, 12.5, 10.5)","(12.0, 26.0, 18.5)"
10-01-2023 18:44:16.476904,"(2.4, 3.45, 3.3466666666666667)","(5.0, 7.8, 5.544444444444444)","(12.0, 27.0, 25.3125)","(51.0, 290.0, 92.44444444444444)","(4.2, 8.8, 5.8)","(6.0, 16.0, 8.32)","(10.0, 12.5, 9.814285714285713)","(12.0, 26.0, 18.5)"
10-01-2023 18:44:17.595968,"(2.4, 3.45, 3.3466666666666667)","(5.0, 7.8, 5.544444444444444)","(12.0, 27.0, 25.3125)","(51.0, 290.0, 92.44444444444444)","(4.2, 8.8, 5.8)","(6.0, 16.0, 8.32)","(10.0, 12.5, 9.814285714285713)","(12.0, 26.0, 18.5)"
10-01-2023 18:44:18.684137,"(2.4, 3.45, 3.3466666666666667)","(5.0, 7.8, 5.544444444444444)","(12.0, 27.0, 25.3125)","(51.0, 290.0, 92.44444444444444)","(4.2, 8.8, 5.8)","(6.0, 16.0, 8.32)","(10.0, 12.5, 11.333333333333334)","(12.0, 26.0, 18.5)"
10-01-2023 18:44:19.733446,"(2.4, 3.45, 3.3466666666666667)","(5.0, 7.8, 5.544444444444444)","(12.0, 27.0, 25.3125)","(51.0, 290.0, 92.44444444444444)","(4.2, 8.8, 5.8)","(6.0, 16.0, 8.32)","(10.0, 12.5, 11.333333333333334)","(12.0, 26.0, 18.5)"
10-01-2023 18:44:20.784974,"(2.4, 3.45, 3.3466666666666667)","(5.0, 7.8, 5.544444444444444)","(12.0, 27.0, 24.4)","(51.0, 290.0, 92.44444444444444)","(4.2, 8.8, 5.8)","(6.0, 16.0, 8.32)","(10.0, 12.5, 11.333333333333334)","(12.0, 26.0, 18.5)"
10-01-2023 18:44:21.794239,"(2.4, 3.45, 3.3466666666666667)","(5.0, 7.8, 5.544444444444444)","(12.0, 27.0, 24.4)","(51.0, 290.0, 92.44444444444444)","(4.2, 8.8, 5.8)","(6.0, 16.0, 8.32)","(10.0, 12.5, 11.333333333333334)","(12.0, 26.0, 18.5)"
10-01-2023 18:44:22.827874,"(2.4, 3.45, 3.3466666666666667)","(5.0, 7.8, 5.544444444444444)","(12.0, 29.0, 27.125)","(51.0, 290.0, 92.44444444444444)","(4.2, 8.8, 5.8)","(6.0, 16.0, 8.32)","(10.0, 12.5, 11.333333333333334)","(12.0, 26.0, 18.5)"
10-01-2023 18:44:23.776106,"(2.4, 3.45, 3.3466666666666667)","(5.0, 7.8, 5.544444444444444)","(12.0, 29.0, 27.125)","(51.0, 290.0, 92.44444444444444)","(4.2, 8.8, 5.8)","(6.0, 16.0, 8.32)","(10.0, 12.5, 11.333333333333334)","(12.0, 26.0, 18.5)"
10-01-2023 18:44:24.804833,"(2.4, 3.45, 3.3466666666666667)","(5.0, 7.8, 5.544444444444444)","(12.0, 28.0, 26.25)","(51.0, 290.0, 92.44444444444444)","(4.2, 8.8, 5.8)","(6.0, 16.0, 8.32)","(10.0, 12.5, 11.333333333333334)","(12.0, 27.0, 14.2)"
10-01-2023 18:44:25.896263,"(2.4, 3.45, 3.3466666666666667)","(5.0, 7.8, 5.544444444444444)","(12.0, 28.0, 26.25)","(51.0, 290.0, 92.44444444444444)","(4.2, 8.8, 5.8)","(6.0, 16.0, 8.32)","(10.0, 12.5, 11.333333333333334)","(12.0, 27.0, 14.2)"
10-01-2023 18:44:26.947269,"(2.4, 3.45, 3.3466666666666667)","(5.0, 7.8, 5.544444444444444)","(12.0, 28.0, 26.25)","(51.0, 290.0, 92.44444444444444)","(4.2, 8.8, 5.8)","(6.0, 16.0, 8.32)","(10.0, 12.5, 11.333333333333334)","(12.0, 27.0, 14.2)"
10-01-2023 18:44:27.928096,"(2.4, 3.45, 3.3466666666666667)","(5.0, 7.8, 5.544444444444444)","(12.0, 28.0, 26.25)","(51.0, 290.0, 92.44444444444444)","(4.2, 8.8, 5.8)","(6.0, 16.0, 8.32)","(10.0, 12.5, 11.333333333333334)","(12.0, 27.0, 14.2)"
10-01-2023 18:44:28.892067,"(2.4, 3.45, 3.3466666666666667)","(5.0, 7.8, 5.544444444444444)","(12.0, 28.0, 26.25)","(51.0, 290.0, 92.44444444444444)","(4.2, 8.8, 5.8)","(6.0, 16.0, 8.32)","(10.0, 12.5, 11.333333333333334)","(12.0, 27.0, 14.2)"
10-01-2023 18:44:29.839839,"(2.4, 3.45, 3.3466666666666667)","(5.0, 7.8, 5.544444444444444)","(12.0, 28.0, 26.25)","(51.0, 290.0, 92.44444444444444)","(4.2, 8.8, 5.8)","(6.0, 16.0, 8.32)","(10.0, 12.5, 11.333333333333334)","(12.0, 27.0, 14.2)"
10-01-2023 18:44:30.784075,"(2.4, 3.45, 3.3466666666666667)","(5.0, 7.8, 5.544444444444444)","(12.0, 28.0, 26.25)","(51.0, 290.0, 92.44444444444444)","(4.2, 8.8, 5.8)","(6.0, 16.0, 8.32)","(10.0, 12.5, 11.333333333333334)","(12.0, 27.0, 14.2)"
10-01-2023 18:44:31.751648,"(2.4, 3.45, 3.3466666666666667)","(5.0, 7.8, 5.544444444444444)","(12.0, 28.0, 26.25)","(51.0, 290.0, 92.44444444444444)","(4.2, 8.8, 5.8)","(6.0, 16.0, 8.32)","(10.0, 12.5, 11.333333333333334)","(12.0, 27.0, 14.2)"
10-01-2023 18:44:32.707540,"(2.4, 3.45, 3.3466666666666667)","(5.0, 7.8, 5.544444444444444)","(12.0, 28.0, 26.25)","(51.0, 290.0, 92.44444444444444)","(4.2, 8.8, 5.8)","(6.0, 16.0, 8.32)","(10.0, 12.5, 11.333333333333334)","(12.0, 27.0, 14.2)"
10-01-2023 18:44:33.688734,"(2.4, 3.45, 3.3466666666666667)","(5.0, 7.8, 5.544444444444444)","(12.0, 28.0, 26.25)","(51.0, 290.0, 92.44444444444444)","(4.2, 8.8, 5.8)","(6.0, 16.0, 8.32)","(10.0, 12.5, 10.399999999999999)","(12.0, 27.0, 23.0)"
