,Class Of Twenty,Rosdue Swagman,Roulette,Miners Light,Sweet Babe,Diaz Herrera,Rocking The Ares,Worthy Explosion
09-01-2023 13:13:42.387429,"(8.0, 17.5, 11.566666666666666)","(41.0, 220.0, 86.5)","(7.0, 13.5, 11.4)","(6.5, 13.5, 9.3)","(12.0, 32.0, 28.2)","(1.35, 1.97, 1.4257758620689653)","(31.0, 320.0, 176.0)","(26.0, 90.0, 52.85714285714286)"
09-01-2023 13:13:43.741700,"(8.0, 17.5, 11.566666666666666)","(41.0, 220.0, 86.5)","(7.0, 13.5, 11.4)","(6.5, 13.5, 9.3)","(12.0, 32.0, 28.2)","(1.35, 1.97, 1.4257758620689653)","(31.0, 320.0, 176.0)","(26.0, 90.0, 52.85714285714286)"
09-01-2023 13:13:44.963854,"(8.0, 17.5, 11.566666666666666)","(41.0, 220.0, 86.5)","(7.0, 13.5, 11.4)","(6.5, 13.5, 9.3)","(12.0, 32.0, 28.2)","(1.35, 1.97, 1.4257758620689653)","(31.0, 320.0, 176.0)","(26.0, 90.0, 52.85714285714286)"
09-01-2023 13:13:46.209621,"(8.0, 17.5, 11.566666666666666)","(41.0, 220.0, 86.5)","(7.0, 13.5, 11.4)","(6.5, 13.5, 9.3)","(12.0, 32.0, 28.2)","(1.35, 1.97, 1.4257758620689653)","(31.0, 320.0, 176.0)","(26.0, 90.0, 52.85714285714286)"
09-01-2023 13:13:47.312592,"(8.0, 17.5, 11.566666666666666)","(41.0, 220.0, 86.5)","(7.0, 13.5, 11.4)","(6.5, 13.5, 9.3)","(12.0, 32.0, 28.2)","(1.35, 1.97, 1.4257758620689653)","(31.0, 320.0, 176.0)","(26.0, 90.0, 52.85714285714286)"
09-01-2023 13:13:48.509122,"(8.0, 17.5, 11.566666666666666)","(41.0, 220.0, 86.5)","(7.0, 13.5, 11.4)","(6.5, 13.5, 9.3)","(12.0, 32.0, 28.2)","(1.35, 1.97, 1.4257758620689653)","(31.0, 320.0, 176.0)","(26.0, 90.0, 52.85714285714286)"
09-01-2023 13:13:49.676675,"(8.0, 17.5, 11.566666666666666)","(41.0, 220.0, 86.5)","(7.0, 13.5, 11.4)","(6.5, 13.5, 9.3)","(12.0, 32.0, 28.2)","(1.35, 1.92, 1.6114285714285714)","(31.0, 320.0, 176.0)","(26.0, 90.0, 52.85714285714286)"
09-01-2023 13:13:50.832176,"(8.0, 17.5, 11.566666666666666)","(41.0, 220.0, 86.5)","(7.0, 13.5, 11.4)","(6.5, 13.5, 9.3)","(12.0, 32.0, 28.2)","(1.35, 1.92, 1.6114285714285714)","(31.0, 320.0, 176.0)","(26.0, 90.0, 52.85714285714286)"
09-01-2023 13:13:51.935504,"(8.0, 17.5, 11.566666666666666)","(41.0, 220.0, 86.5)","(7.0, 13.5, 11.4)","(6.5, 13.5, 9.3)","(12.0, 32.0, 28.2)","(1.35, 1.92, 1.6114285714285714)","(31.0, 320.0, 176.0)","(26.0, 90.0, 52.85714285714286)"
09-01-2023 13:13:53.197611,"(8.0, 17.5, 11.566666666666666)","(41.0, 220.0, 86.5)","(7.0, 13.5, 11.4)","(6.5, 13.5, 9.3)","(12.0, 32.0, 28.2)","(1.35, 1.92, 1.6114285714285714)","(31.0, 320.0, 176.0)","(26.0, 90.0, 52.85714285714286)"
09-01-2023 13:13:54.421558,"(8.0, 17.5, 11.566666666666666)","(41.0, 220.0, 86.5)","(7.0, 13.5, 11.4)","(6.5, 13.5, 9.3)","(12.0, 32.0, 28.2)","(1.35, 1.92, 1.6114285714285714)","(31.0, 320.0, 176.0)","(26.0, 90.0, 52.85714285714286)"
09-01-2023 13:13:55.618455,"(8.0, 17.5, 11.566666666666666)","(41.0, 220.0, 86.5)","(7.0, 13.5, 11.4)","(6.5, 13.5, 9.3)","(12.0, 32.0, 28.2)","(1.35, 1.92, 1.6114285714285714)","(31.0, 320.0, 176.0)","(26.0, 90.0, 52.85714285714286)"
09-01-2023 13:13:56.819212,"(8.0, 17.5, 11.566666666666666)","(41.0, 220.0, 86.5)","(7.0, 13.5, 11.4)","(6.5, 13.5, 9.3)","(12.0, 32.0, 28.2)","(1.35, 1.92, 1.6114285714285714)","(31.0, 320.0, 176.0)","(26.0, 90.0, 52.85714285714286)"
09-01-2023 13:13:57.931565,"(8.0, 17.5, 11.566666666666666)","(41.0, 220.0, 86.5)","(7.0, 13.5, 11.4)","(6.5, 13.5, 9.3)","(12.0, 32.0, 28.2)","(1.35, 1.92, 1.6114285714285714)","(31.0, 320.0, 176.0)","(26.0, 90.0, 52.85714285714286)"
09-01-2023 13:13:59.045184,"(8.0, 17.5, 11.566666666666666)","(41.0, 220.0, 86.5)","(7.0, 13.5, 11.4)","(6.5, 13.5, 9.3)","(12.0, 32.0, 28.2)","(1.35, 1.92, 1.6114285714285714)","(31.0, 320.0, 176.0)","(26.0, 90.0, 52.85714285714286)"
09-01-2023 13:14:00.342184,"(8.0, 17.5, 11.566666666666666)","(41.0, 220.0, 86.5)","(7.0, 13.5, 11.4)","(6.5, 13.5, 9.3)","(12.0, 32.0, 28.2)","(1.35, 1.92, 1.6114285714285714)","(31.0, 320.0, 176.0)","(26.0, 90.0, 52.85714285714286)"
09-01-2023 13:14:01.540587,"(8.0, 17.5, 11.566666666666666)","(41.0, 220.0, 86.5)","(7.0, 13.5, 11.4)","(6.5, 13.5, 9.3)","(12.0, 32.0, 28.2)","(1.35, 1.92, 1.6114285714285714)","(31.0, 320.0, 176.0)","(26.0, 90.0, 52.85714285714286)"
09-01-2023 13:14:02.667368,"(8.0, 17.5, 11.566666666666666)","(41.0, 220.0, 86.5)","(7.0, 13.5, 11.4)","(6.5, 13.5, 9.3)","(12.0, 32.0, 28.2)","(1.35, 1.92, 1.6114285714285714)","(31.0, 320.0, 176.0)","(26.0, 90.0, 52.85714285714286)"
09-01-2023 13:14:03.771666,"(8.0, 17.5, 11.566666666666666)","(41.0, 220.0, 86.5)","(7.0, 13.5, 11.4)","(6.5, 13.5, 9.3)","(12.0, 32.0, 28.2)","(1.35, 1.92, 1.6114285714285714)","(31.0, 320.0, 176.0)","(26.0, 90.0, 52.85714285714286)"
09-01-2023 13:14:05.008713,"(8.0, 17.5, 11.566666666666666)","(41.0, 220.0, 86.5)","(7.0, 13.5, 11.4)","(6.5, 13.5, 9.3)","(12.0, 32.0, 28.2)","(1.35, 1.92, 1.6114285714285714)","(31.0, 320.0, 176.0)","(26.0, 90.0, 52.85714285714286)"
09-01-2023 13:14:06.216913,"(8.0, 17.5, 11.566666666666666)","(41.0, 220.0, 86.5)","(7.0, 13.5, 11.4)","(6.5, 13.5, 9.3)","(12.0, 32.0, 28.2)","(1.35, 1.92, 1.6114285714285714)","(31.0, 320.0, 176.0)","(26.0, 90.0, 52.85714285714286)"
09-01-2023 13:14:07.398752,"(8.0, 17.5, 11.566666666666666)","(41.0, 220.0, 86.5)","(7.0, 13.5, 11.4)","(6.5, 13.5, 9.3)","(12.0, 32.0, 28.2)","(1.35, 1.92, 1.6114285714285714)","(31.0, 320.0, 176.0)","(26.0, 90.0, 52.85714285714286)"
09-01-2023 13:14:08.515187,"(8.0, 17.5, 11.566666666666666)","(41.0, 220.0, 86.5)","(7.0, 13.5, 11.4)","(6.5, 13.5, 9.3)","(12.0, 32.0, 28.2)","(1.35, 1.92, 1.6114285714285714)","(31.0, 320.0, 176.0)","(26.0, 90.0, 52.85714285714286)"
09-01-2023 13:14:09.706504,"(8.0, 17.5, 11.566666666666666)","(41.0, 220.0, 86.5)","(7.0, 13.5, 11.4)","(6.5, 13.5, 9.3)","(12.0, 32.0, 28.2)","(1.35, 1.92, 1.6114285714285714)","(31.0, 320.0, 176.0)","(26.0, 90.0, 52.85714285714286)"
09-01-2023 13:14:10.778734,"(8.0, 17.5, 11.566666666666666)","(41.0, 220.0, 86.5)","(7.0, 13.5, 11.4)","(6.5, 13.5, 9.3)","(12.0, 32.0, 28.2)","(1.35, 1.92, 1.6114285714285714)","(31.0, 320.0, 176.0)","(26.0, 90.0, 52.85714285714286)"
09-01-2023 13:14:11.939138,"(8.0, 17.5, 11.566666666666666)","(41.0, 220.0, 86.5)","(7.0, 13.5, 11.4)","(6.5, 13.5, 9.3)","(12.0, 32.0, 28.2)","(1.35, 1.92, 1.6114285714285714)","(31.0, 320.0, 176.0)","(26.0, 90.0, 52.85714285714286)"
09-01-2023 13:14:13.118238,"(8.0, 17.5, 11.566666666666666)","(41.0, 220.0, 86.5)","(7.0, 13.5, 11.4)","(6.5, 13.5, 9.3)","(12.0, 32.0, 28.2)","(1.35, 1.92, 1.6114285714285714)","(31.0, 320.0, 176.0)","(26.0, 90.0, 52.85714285714286)"
09-01-2023 13:14:14.286607,"(8.0, 17.5, 11.566666666666666)","(41.0, 220.0, 86.5)","(7.0, 13.5, 11.4)","(6.5, 13.5, 9.3)","(12.0, 32.0, 28.2)","(1.35, 1.92, 1.6114285714285714)","(31.0, 320.0, 176.0)","(26.0, 90.0, 52.85714285714286)"
09-01-2023 13:14:15.589548,"(8.0, 17.5, 11.566666666666666)","(41.0, 220.0, 86.5)","(7.0, 13.5, 11.4)","(6.5, 13.5, 9.3)","(12.0, 32.0, 28.2)","(1.35, 1.92, 1.6114285714285714)","(31.0, 320.0, 176.0)","(26.0, 90.0, 52.85714285714286)"
09-01-2023 13:14:16.847516,"(8.0, 17.5, 11.566666666666666)","(41.0, 220.0, 86.5)","(7.0, 13.5, 11.4)","(6.5, 13.5, 9.3)","(12.0, 32.0, 28.2)","(1.35, 1.92, 1.6114285714285714)","(31.0, 320.0, 176.0)","(26.0, 90.0, 52.85714285714286)"
09-01-2023 13:14:18.080919,"(8.0, 17.5, 11.566666666666666)","(41.0, 220.0, 86.5)","(7.0, 13.5, 11.4)","(6.5, 13.5, 9.3)","(12.0, 32.0, 28.2)","(1.35, 1.92, 1.6114285714285714)","(31.0, 320.0, 176.0)","(26.0, 90.0, 52.85714285714286)"
09-01-2023 13:14:19.276104,"(8.0, 17.5, 11.566666666666666)","(41.0, 220.0, 86.5)","(7.0, 13.5, 11.4)","(6.5, 13.5, 9.3)","(12.0, 32.0, 28.2)","(1.35, 1.92, 1.6114285714285714)","(31.0, 320.0, 176.0)","(26.0, 90.0, 52.85714285714286)"
09-01-2023 13:14:20.527066,"(8.0, 17.5, 11.566666666666666)","(41.0, 220.0, 86.5)","(7.0, 13.5, 11.4)","(6.5, 13.5, 9.3)","(12.0, 32.0, 28.2)","(1.35, 1.92, 1.6114285714285714)","(31.0, 320.0, 224.0)","(26.0, 90.0, 52.85714285714286)"
09-01-2023 13:14:21.807714,"(8.0, 17.5, 11.566666666666666)","(41.0, 220.0, 86.5)","(7.0, 13.5, 11.4)","(6.5, 13.5, 9.3)","(12.0, 32.0, 28.2)","(1.35, 1.92, 1.6114285714285714)","(31.0, 320.0, 224.0)","(26.0, 90.0, 52.85714285714286)"
09-01-2023 13:14:23.136126,"(8.0, 17.5, 11.566666666666666)","(41.0, 220.0, 86.5)","(7.0, 13.5, 11.4)","(6.5, 13.5, 9.3)","(12.0, 32.0, 28.2)","(1.35, 1.92, 1.6114285714285714)","(31.0, 320.0, 224.0)","(26.0, 90.0, 52.85714285714286)"
09-01-2023 13:14:24.383801,"(8.0, 17.5, 11.566666666666666)","(41.0, 220.0, 86.5)","(7.0, 13.5, 11.4)","(6.5, 13.5, 9.3)","(12.0, 32.0, 28.2)","(1.35, 1.92, 1.6114285714285714)","(31.0, 320.0, 224.0)","(26.0, 90.0, 52.85714285714286)"
09-01-2023 13:14:25.516078,"(8.0, 17.5, 11.566666666666666)","(41.0, 220.0, 86.5)","(7.0, 13.5, 11.4)","(6.5, 13.5, 9.3)","(12.0, 32.0, 28.2)","(1.35, 1.92, 1.6114285714285714)","(31.0, 320.0, 224.0)","(26.0, 90.0, 52.85714285714286)"
09-01-2023 13:14:26.701456,"(8.0, 17.5, 11.566666666666666)","(41.0, 220.0, 86.5)","(7.0, 13.5, 11.4)","(6.5, 13.5, 9.3)","(12.0, 32.0, 28.2)","(1.35, 1.92, 1.6114285714285714)","(31.0, 320.0, 224.0)","(26.0, 90.0, 52.85714285714286)"
09-01-2023 13:14:27.855883,"(8.0, 17.5, 11.566666666666666)","(41.0, 220.0, 86.5)","(7.0, 13.5, 11.4)","(6.5, 13.5, 9.3)","(12.0, 32.0, 28.2)","(1.35, 1.92, 1.6114285714285714)","(31.0, 320.0, 224.0)","(26.0, 90.0, 52.85714285714286)"
09-01-2023 13:14:29.046993,"(8.0, 17.5, 11.566666666666666)","(41.0, 220.0, 86.5)","(7.0, 13.5, 11.4)","(6.5, 13.5, 9.3)","(12.0, 32.0, 28.2)","(1.35, 1.92, 1.6114285714285714)","(31.0, 320.0, 224.0)","(26.0, 90.0, 52.85714285714286)"
09-01-2023 13:14:30.379409,"(8.0, 17.5, 11.566666666666666)","(41.0, 220.0, 86.5)","(7.0, 13.5, 11.4)","(6.5, 13.5, 9.3)","(12.0, 32.0, 28.2)","(1.35, 1.92, 1.6114285714285714)","(31.0, 320.0, 224.0)","(26.0, 90.0, 52.85714285714286)"
09-01-2023 13:14:31.587809,"(8.0, 17.5, 11.566666666666666)","(41.0, 220.0, 86.5)","(7.0, 13.5, 11.4)","(6.5, 13.5, 9.3)","(12.0, 32.0, 28.2)","(1.35, 1.92, 1.6114285714285714)","(31.0, 320.0, 224.0)","(26.0, 90.0, 52.85714285714286)"
09-01-2023 13:14:32.935008,"(8.0, 17.5, 11.566666666666666)","(41.0, 220.0, 86.5)","(7.0, 13.5, 11.4)","(6.5, 13.5, 9.3)","(12.0, 32.0, 28.2)","(1.35, 1.92, 1.6114285714285714)","(31.0, 320.0, 224.0)","(26.0, 90.0, 52.85714285714286)"
09-01-2023 13:14:34.289910,"(8.0, 17.5, 11.566666666666666)","(41.0, 220.0, 86.5)","(7.0, 13.5, 11.4)","(6.5, 13.5, 9.3)","(12.0, 32.0, 28.2)","(1.35, 1.92, 1.6114285714285714)","(31.0, 320.0, 224.0)","(26.0, 90.0, 52.85714285714286)"
09-01-2023 13:14:35.611654,"(8.0, 17.5, 11.566666666666666)","(41.0, 220.0, 86.5)","(7.0, 13.5, 11.4)","(6.5, 13.5, 9.3)","(12.0, 32.0, 28.2)","(1.35, 1.92, 1.6114285714285714)","(31.0, 320.0, 224.0)","(26.0, 90.0, 52.85714285714286)"
09-01-2023 13:14:36.768292,"(8.0, 17.5, 11.566666666666666)","(41.0, 220.0, 86.5)","(7.0, 13.5, 11.4)","(6.5, 13.5, 9.3)","(12.0, 32.0, 28.2)","(1.35, 1.92, 1.6114285714285714)","(31.0, 320.0, 224.0)","(26.0, 90.0, 52.85714285714286)"
09-01-2023 13:14:37.989497,"(8.0, 17.5, 11.566666666666666)","(41.0, 220.0, 86.5)","(7.0, 13.5, 11.4)","(6.5, 13.5, 9.3)","(12.0, 32.0, 28.2)","(1.35, 1.92, 1.6114285714285714)","(31.0, 320.0, 224.0)","(26.0, 90.0, 52.85714285714286)"
09-01-2023 13:14:39.118367,"(8.0, 17.5, 11.566666666666666)","(41.0, 220.0, 86.5)","(7.0, 13.5, 11.4)","(6.5, 13.5, 9.3)","(12.0, 32.0, 28.2)","(1.35, 1.92, 1.6114285714285714)","(31.0, 320.0, 224.0)","(26.0, 90.0, 52.85714285714286)"
09-01-2023 13:14:40.317569,"(8.0, 17.5, 11.566666666666666)","(41.0, 220.0, 86.5)","(7.0, 13.5, 11.4)","(6.5, 13.5, 9.3)","(12.0, 32.0, 28.2)","(1.35, 1.92, 1.6114285714285714)","(31.0, 320.0, 224.0)","(26.0, 90.0, 52.85714285714286)"
09-01-2023 13:14:41.476849,"(8.0, 17.5, 11.566666666666666)","(41.0, 220.0, 86.5)","(7.0, 13.5, 11.4)","(6.5, 13.5, 9.3)","(12.0, 32.0, 28.2)","(1.35, 1.92, 1.6114285714285714)","(31.0, 320.0, 224.0)","(26.0, 90.0, 52.85714285714286)"
09-01-2023 13:14:42.712780,"(8.0, 17.5, 11.566666666666666)","(41.0, 220.0, 86.5)","(7.0, 13.5, 11.4)","(6.5, 13.5, 9.3)","(12.0, 32.0, 28.2)","(1.35, 1.92, 1.6114285714285714)","(31.0, 320.0, 224.0)","(26.0, 90.0, 52.85714285714286)"
09-01-2023 13:14:43.972265,"(8.0, 17.5, 11.566666666666666)","(41.0, 220.0, 86.5)","(7.0, 13.5, 11.4)","(6.5, 13.5, 11.333333333333332)","(12.0, 32.0, 28.2)","(1.35, 1.92, 1.6114285714285714)","(31.0, 320.0, 240.0)","(26.0, 90.0, 49.375)"
09-01-2023 13:14:45.246845,"(8.0, 17.5, 14.466666666666667)","(41.0, 220.0, 70.0)","(7.0, 13.5, 11.4)","(6.5, 13.5, 11.333333333333332)","(12.0, 32.0, 28.2)","(1.35, 1.92, 1.6114285714285714)","(31.0, 320.0, 240.0)","(26.0, 90.0, 49.375)"
09-01-2023 13:14:46.441594,"(8.0, 17.5, 14.466666666666667)","(41.0, 220.0, 70.0)","(7.0, 13.5, 11.4)","(6.5, 13.5, 11.333333333333332)","(12.0, 32.0, 28.2)","(1.35, 1.92, 1.6114285714285714)","(31.0, 320.0, 240.0)","(26.0, 90.0, 49.375)"
09-01-2023 13:14:47.582849,"(8.0, 17.5, 14.466666666666667)","(41.0, 220.0, 70.0)","(7.0, 13.5, 11.4)","(6.5, 13.5, 11.333333333333332)","(12.0, 32.0, 28.2)","(1.35, 1.92, 1.6114285714285714)","(31.0, 320.0, 240.0)","(26.0, 90.0, 49.375)"
09-01-2023 13:14:48.861517,"(8.0, 17.5, 14.466666666666667)","(41.0, 220.0, 70.0)","(7.0, 13.5, 11.4)","(6.5, 13.5, 11.333333333333332)","(12.0, 32.0, 28.2)","(1.35, 1.92, 1.6114285714285714)","(31.0, 320.0, 240.0)","(26.0, 90.0, 49.375)"
09-01-2023 13:14:50.124286,"(8.0, 17.5, 14.466666666666667)","(41.0, 220.0, 70.0)","(7.0, 13.5, 11.4)","(6.5, 13.5, 11.333333333333332)","(12.0, 32.0, 28.2)","(1.35, 1.92, 1.6114285714285714)","(31.0, 320.0, 240.0)","(26.0, 90.0, 49.375)"
09-01-2023 13:14:51.355091,"(8.0, 17.5, 14.466666666666667)","(41.0, 220.0, 70.0)","(7.0, 13.5, 11.4)","(6.5, 13.5, 11.333333333333332)","(12.0, 32.0, 28.2)","(1.35, 1.92, 1.6114285714285714)","(31.0, 320.0, 240.0)","(26.0, 90.0, 49.375)"
09-01-2023 13:14:52.529821,"(8.0, 17.5, 14.466666666666667)","(41.0, 220.0, 70.0)","(7.0, 13.5, 11.4)","(6.5, 13.5, 11.333333333333332)","(12.0, 32.0, 28.2)","(1.35, 1.92, 1.6114285714285714)","(31.0, 320.0, 240.0)","(26.0, 90.0, 49.375)"
09-01-2023 13:14:53.688627,"(8.0, 17.5, 14.466666666666667)","(41.0, 220.0, 70.0)","(7.0, 13.5, 11.4)","(6.5, 13.5, 11.333333333333332)","(12.0, 32.0, 28.2)","(1.35, 1.92, 1.6114285714285714)","(31.0, 320.0, 240.0)","(26.0, 90.0, 49.375)"
09-01-2023 13:14:54.778989,"(8.0, 17.5, 14.466666666666667)","(41.0, 220.0, 70.0)","(7.0, 13.5, 11.4)","(6.5, 13.5, 11.333333333333332)","(12.0, 32.0, 28.2)","(1.35, 1.92, 1.6114285714285714)","(31.0, 320.0, 240.0)","(26.0, 90.0, 49.375)"
09-01-2023 13:14:55.843027,"(8.0, 17.5, 14.466666666666667)","(41.0, 220.0, 70.0)","(7.0, 13.5, 11.4)","(6.5, 13.5, 11.333333333333332)","(12.0, 32.0, 28.2)","(1.35, 1.92, 1.6114285714285714)","(31.0, 320.0, 240.0)","(26.0, 90.0, 49.375)"
09-01-2023 13:14:57.264012,"(8.0, 17.5, 14.466666666666667)","(41.0, 220.0, 70.0)","(7.0, 13.5, 11.4)","(6.5, 13.5, 11.333333333333332)","(12.0, 32.0, 28.2)","(1.35, 1.92, 1.6114285714285714)","(31.0, 320.0, 240.0)","(26.0, 90.0, 49.375)"
09-01-2023 13:14:58.594467,"(8.0, 17.5, 14.466666666666667)","(41.0, 220.0, 70.0)","(7.0, 13.5, 11.4)","(6.5, 13.5, 11.333333333333332)","(12.0, 32.0, 28.2)","(1.35, 1.92, 1.6114285714285714)","(31.0, 320.0, 240.0)","(26.0, 90.0, 49.375)"
09-01-2023 13:14:59.872085,"(8.0, 17.5, 14.466666666666667)","(41.0, 220.0, 70.0)","(7.0, 13.5, 11.4)","(6.5, 13.5, 11.333333333333332)","(12.0, 32.0, 28.2)","(1.35, 1.92, 1.6114285714285714)","(31.0, 320.0, 240.0)","(26.0, 90.0, 49.375)"
09-01-2023 13:15:01.094733,"(8.0, 17.5, 14.466666666666667)","(41.0, 220.0, 70.0)","(7.0, 13.5, 11.4)","(6.5, 13.5, 11.333333333333332)","(12.0, 32.0, 28.2)","(1.35, 1.92, 1.6114285714285714)","(31.0, 320.0, 240.0)","(26.0, 90.0, 49.375)"
09-01-2023 13:15:02.273605,"(8.0, 17.5, 14.466666666666667)","(41.0, 220.0, 70.0)","(7.0, 13.5, 11.4)","(6.5, 13.5, 11.333333333333332)","(12.0, 32.0, 28.2)","(1.35, 1.92, 1.6114285714285714)","(31.0, 320.0, 240.0)","(26.0, 90.0, 49.375)"
09-01-2023 13:15:03.335496,"(8.0, 17.5, 14.466666666666667)","(41.0, 220.0, 70.0)","(7.0, 13.5, 11.4)","(6.5, 13.5, 11.333333333333332)","(12.0, 32.0, 28.2)","(1.35, 1.92, 1.6114285714285714)","(31.0, 320.0, 240.0)","(26.0, 90.0, 49.375)"
09-01-2023 13:15:04.450619,"(8.0, 17.5, 14.466666666666667)","(41.0, 220.0, 70.0)","(7.0, 13.5, 11.4)","(6.5, 13.5, 11.333333333333332)","(12.0, 32.0, 28.2)","(1.35, 1.92, 1.6114285714285714)","(31.0, 320.0, 240.0)","(26.0, 90.0, 49.375)"
09-01-2023 13:15:05.607133,"(8.0, 17.5, 14.466666666666667)","(41.0, 220.0, 70.0)","(7.0, 13.5, 11.4)","(6.5, 13.5, 11.333333333333332)","(12.0, 32.0, 28.2)","(1.35, 1.92, 1.6114285714285714)","(31.0, 320.0, 240.0)","(26.0, 90.0, 49.375)"
09-01-2023 13:15:06.811284,"(8.0, 17.5, 14.466666666666667)","(41.0, 220.0, 70.0)","(7.0, 13.5, 11.4)","(6.5, 13.5, 11.333333333333332)","(12.0, 32.0, 28.2)","(1.35, 1.92, 1.6114285714285714)","(31.0, 320.0, 240.0)","(26.0, 90.0, 49.375)"
09-01-2023 13:15:08.020350,"(8.0, 17.5, 14.466666666666667)","(41.0, 220.0, 70.0)","(7.0, 13.5, 11.4)","(6.5, 13.5, 11.333333333333332)","(12.0, 32.0, 28.2)","(1.35, 1.92, 1.6114285714285714)","(31.0, 320.0, 240.0)","(26.0, 90.0, 49.375)"
09-01-2023 13:15:09.251576,"(8.0, 17.5, 14.466666666666667)","(41.0, 220.0, 70.0)","(7.0, 13.5, 11.4)","(6.5, 13.5, 11.333333333333332)","(12.0, 32.0, 28.2)","(1.35, 1.92, 1.6114285714285714)","(31.0, 320.0, 240.0)","(26.0, 90.0, 49.375)"
09-01-2023 13:15:10.528822,"(8.0, 17.5, 14.466666666666667)","(41.0, 220.0, 70.0)","(7.0, 13.5, 11.4)","(6.5, 13.5, 11.333333333333332)","(12.0, 32.0, 28.2)","(1.35, 1.92, 1.6114285714285714)","(31.0, 320.0, 240.0)","(26.0, 90.0, 49.375)"
09-01-2023 13:15:11.637824,"(8.0, 17.5, 14.466666666666667)","(41.0, 220.0, 70.0)","(7.0, 13.5, 11.4)","(6.5, 13.5, 11.333333333333332)","(12.0, 32.0, 28.2)","(1.35, 1.92, 1.6114285714285714)","(31.0, 320.0, 240.0)","(26.0, 90.0, 49.375)"
09-01-2023 13:15:12.706489,"(8.0, 17.5, 14.466666666666667)","(41.0, 220.0, 70.0)","(7.0, 13.5, 11.4)","(6.5, 13.5, 11.333333333333332)","(12.0, 32.0, 28.2)","(1.35, 1.92, 1.6114285714285714)","(31.0, 320.0, 240.0)","(26.0, 90.0, 49.375)"
09-01-2023 13:15:13.846432,"(8.0, 17.5, 14.466666666666667)","(41.0, 220.0, 70.0)","(7.0, 13.5, 11.4)","(6.5, 13.5, 11.333333333333332)","(12.0, 32.0, 28.2)","(1.35, 1.92, 1.6114285714285714)","(31.0, 320.0, 240.0)","(26.0, 90.0, 49.375)"
09-01-2023 13:15:14.983598,"(8.0, 17.5, 14.466666666666667)","(41.0, 220.0, 70.0)","(7.0, 13.5, 11.4)","(6.5, 13.5, 11.333333333333332)","(12.0, 32.0, 28.2)","(1.35, 1.92, 1.6114285714285714)","(31.0, 320.0, 240.0)","(26.0, 90.0, 49.375)"
09-01-2023 13:15:16.150513,"(8.0, 17.5, 14.466666666666667)","(41.0, 220.0, 70.0)","(7.0, 13.5, 11.4)","(6.5, 13.5, 11.333333333333332)","(12.0, 32.0, 28.2)","(1.35, 1.92, 1.6114285714285714)","(31.0, 320.0, 240.0)","(26.0, 90.0, 49.375)"
09-01-2023 13:15:17.308428,"(8.0, 17.5, 14.466666666666667)","(41.0, 220.0, 70.0)","(7.0, 13.5, 11.4)","(6.5, 13.5, 11.333333333333332)","(12.0, 32.0, 28.2)","(1.35, 1.92, 1.6114285714285714)","(31.0, 320.0, 240.0)","(26.0, 90.0, 49.375)"
09-01-2023 13:15:18.436452,"(8.0, 17.5, 14.466666666666667)","(41.0, 220.0, 70.0)","(7.0, 13.5, 11.4)","(6.5, 13.5, 11.333333333333332)","(12.0, 32.0, 28.2)","(1.35, 1.92, 1.6114285714285714)","(31.0, 320.0, 240.0)","(26.0, 90.0, 49.375)"
09-01-2023 13:15:19.496755,"(8.0, 17.5, 14.466666666666667)","(41.0, 220.0, 70.0)","(7.0, 13.5, 11.4)","(6.5, 13.5, 11.333333333333332)","(12.0, 32.0, 28.2)","(1.35, 1.92, 1.6114285714285714)","(31.0, 320.0, 240.0)","(26.0, 90.0, 49.375)"
09-01-2023 13:15:20.570281,"(8.0, 17.5, 14.466666666666667)","(41.0, 220.0, 70.0)","(7.0, 13.5, 11.4)","(6.5, 13.5, 11.333333333333332)","(12.0, 32.0, 28.2)","(1.35, 1.92, 1.6114285714285714)","(31.0, 320.0, 240.0)","(26.0, 90.0, 49.375)"
09-01-2023 13:15:21.667264,"(8.0, 17.5, 14.466666666666667)","(41.0, 220.0, 70.0)","(7.0, 13.5, 11.4)","(6.5, 13.5, 11.333333333333332)","(12.0, 32.0, 28.2)","(1.35, 1.92, 1.6114285714285714)","(31.0, 320.0, 240.0)","(26.0, 90.0, 49.375)"
09-01-2023 13:15:22.897971,"(8.0, 17.5, 14.466666666666667)","(41.0, 220.0, 70.0)","(7.0, 13.5, 11.4)","(6.5, 13.5, 11.333333333333332)","(12.0, 32.0, 28.2)","(1.35, 1.92, 1.6114285714285714)","(31.0, 320.0, 240.0)","(26.0, 90.0, 49.375)"
09-01-2023 13:15:23.996137,"(8.0, 17.5, 14.466666666666667)","(41.0, 220.0, 70.0)","(7.0, 13.5, 11.4)","(6.5, 13.5, 11.333333333333332)","(12.0, 32.0, 28.2)","(1.35, 1.92, 1.6114285714285714)","(31.0, 320.0, 240.0)","(26.0, 90.0, 49.375)"
09-01-2023 13:15:25.141764,"(8.0, 17.5, 14.466666666666667)","(41.0, 220.0, 70.0)","(7.0, 13.5, 11.4)","(6.5, 13.5, 11.333333333333332)","(12.0, 32.0, 28.2)","(1.35, 1.92, 1.6114285714285714)","(31.0, 320.0, 240.0)","(26.0, 90.0, 49.375)"
