,Goldstar Rita,Sefton Heights,Ava Effort,Deep Value,Tiggerlong Panda,Goldstar Linda,Adobe Kid,Goldstar Spencer
12-01-2023 14:44:56.600502,"(3.0, 8.8, 5.433333333333334)","(2.5, 2.72, 2.686666666666667)","(6.0, 23.0, 20.12727272727273)","(7.0, 15.0, 8.666666666666668)","(19.0, 70.0, 52.333333333333336)","(17.0, 44.0, 40.3125)","(8.0, 14.5, 11.05)","(21.0, 130.0, 94.33333333333333)"
12-01-2023 14:44:57.848570,"(3.0, 8.8, 5.433333333333334)","(2.5, 2.72, 2.686666666666667)","(6.0, 23.0, 20.12727272727273)","(7.0, 15.0, 8.666666666666668)","(19.0, 70.0, 52.333333333333336)","(17.0, 44.0, 40.3125)","(8.0, 14.5, 11.05)","(21.0, 130.0, 94.33333333333333)"
12-01-2023 14:44:59.138500,"(3.0, 8.8, 5.433333333333334)","(2.5, 2.72, 2.686666666666667)","(6.0, 23.0, 20.12727272727273)","(7.0, 15.0, 8.666666666666668)","(19.0, 70.0, 52.333333333333336)","(17.0, 44.0, 40.3125)","(8.0, 14.5, 11.05)","(21.0, 130.0, 94.33333333333333)"
12-01-2023 14:45:00.455384,"(3.0, 8.8, 5.433333333333334)","(2.5, 2.72, 2.686666666666667)","(6.0, 23.0, 20.12727272727273)","(7.0, 15.0, 8.666666666666668)","(19.0, 70.0, 52.333333333333336)","(17.0, 44.0, 40.3125)","(8.0, 14.5, 11.05)","(21.0, 130.0, 82.6923076923077)"
12-01-2023 14:45:02.276087,"(3.0, 8.8, 5.433333333333334)","(2.5, 2.72, 2.686666666666667)","(6.0, 23.0, 20.12727272727273)","(7.0, 15.0, 8.666666666666668)","(19.0, 70.0, 52.333333333333336)","(17.0, 44.0, 40.3125)","(8.0, 14.5, 11.05)","(21.0, 110.0, 76.53846153846155)"
12-01-2023 14:45:04.119970,"(3.0, 8.8, 6.375)","(2.5, 2.72, 2.56)","(6.0, 23.0, 20.12727272727273)","(7.0, 15.0, 8.666666666666668)","(19.0, 65.0, 37.57142857142857)","(17.0, 44.0, 40.3125)","(8.0, 14.5, 11.05)","(21.0, 110.0, 76.53846153846155)"
12-01-2023 14:45:05.624763,"(3.0, 9.0, 6.375)","(2.5, 2.7, 2.56)","(6.0, 23.0, 20.12727272727273)","(7.0, 15.0, 8.666666666666668)","(19.0, 65.0, 37.57142857142857)","(17.0, 44.0, 40.3125)","(8.0, 14.5, 11.05)","(21.0, 110.0, 76.53846153846155)"
12-01-2023 14:45:07.101051,"(3.0, 9.0, 6.375)","(2.5, 2.7, 2.56)","(6.0, 23.0, 20.12727272727273)","(7.0, 15.0, 8.666666666666668)","(19.0, 65.0, 37.57142857142857)","(17.0, 44.0, 40.3125)","(8.0, 14.5, 11.05)","(21.0, 110.0, 37.5)"
12-01-2023 14:45:08.766754,"(3.0, 9.0, 6.375)","(2.5, 2.7, 2.56)","(6.0, 23.0, 20.12727272727273)","(7.0, 15.0, 8.666666666666668)","(19.0, 65.0, 37.57142857142857)","(17.0, 44.0, 40.3125)","(8.0, 14.5, 11.05)","(21.0, 110.0, 36.666666666666664)"
12-01-2023 14:45:10.813865,"(3.0, 9.0, 6.375)","(2.5, 2.7, 2.56)","(6.0, 23.0, 18.72)","(7.0, 15.0, 8.666666666666668)","(19.0, 65.0, 37.57142857142857)","(17.0, 44.0, 40.55555555555556)","(8.0, 14.5, 11.05)","(21.0, 110.0, 36.666666666666664)"
12-01-2023 14:45:13.024513,"(3.0, 9.0, 6.375)","(2.5, 2.7, 2.56)","(6.0, 20.0, 18.72)","(7.0, 15.0, 8.666666666666668)","(19.0, 65.0, 37.57142857142857)","(17.0, 48.0, 43.8125)","(8.0, 14.5, 11.05)","(21.0, 110.0, 36.666666666666664)"
12-01-2023 14:45:14.565311,"(3.0, 9.0, 6.375)","(2.5, 2.7, 2.56)","(6.0, 20.0, 18.72)","(7.0, 15.0, 8.666666666666668)","(19.0, 65.0, 37.57142857142857)","(17.0, 48.0, 43.8125)","(8.0, 14.5, 13.83)","(21.0, 110.0, 36.666666666666664)"
12-01-2023 14:45:17.015452,"(3.0, 9.0, 6.375)","(2.5, 2.7, 2.56)","(6.0, 20.0, 18.72)","(7.0, 15.0, 8.666666666666668)","(19.0, 65.0, 37.57142857142857)","(17.0, 48.0, 43.8125)","(8.0, 14.5, 11.25)","(21.0, 110.0, 36.666666666666664)"
12-01-2023 14:45:18.732034,"(3.0, 9.0, 6.375)","(2.5, 2.7, 2.56)","(6.0, 20.0, 18.72)","(7.0, 15.0, 8.666666666666668)","(19.0, 65.0, 43.18181818181818)","(17.0, 48.0, 43.8125)","(8.0, 14.5, 11.25)","(21.0, 110.0, 34.57142857142857)"
12-01-2023 14:45:20.047104,"(3.0, 9.0, 6.375)","(2.5, 2.7, 2.56)","(6.0, 20.0, 18.72)","(7.0, 15.0, 8.090909090909092)","(19.0, 65.0, 43.18181818181818)","(17.0, 48.0, 43.875)","(8.0, 14.5, 8.375)","(21.0, 110.0, 34.57142857142857)"
12-01-2023 14:45:21.425847,"(3.0, 9.0, 6.375)","(2.5, 2.7, 2.588)","(6.0, 20.0, 14.4)","(7.0, 15.0, 8.583333333333334)","(19.0, 65.0, 48.63636363636363)","(17.0, 48.0, 43.875)","(8.0, 11.0, 8.375)","(21.0, 110.0, 34.57142857142857)"
12-01-2023 14:45:22.823317,"(3.0, 9.0, 6.375)","(2.5, 2.7, 2.588)","(6.5, 20.0, 14.4)","(7.0, 14.5, 8.583333333333334)","(19.0, 75.0, 48.63636363636363)","(17.0, 48.0, 43.875)","(8.0, 11.0, 10.75)","(21.0, 110.0, 34.57142857142857)"
12-01-2023 14:45:24.612271,"(3.0, 9.0, 6.375)","(2.5, 2.72, 2.677142857142857)","(6.5, 20.0, 14.4)","(7.0, 14.0, 8.5)","(19.0, 75.0, 48.63636363636363)","(17.0, 48.0, 43.875)","(8.0, 13.5, 10.75)","(21.0, 110.0, 35.0)"
12-01-2023 14:45:26.076402,"(3.0, 9.0, 6.375)","(2.5, 2.72, 2.54)","(6.5, 20.0, 14.4)","(7.0, 14.0, 8.5)","(19.0, 75.0, 48.63636363636363)","(17.0, 48.0, 43.875)","(8.0, 13.5, 10.75)","(21.0, 100.0, 31.75)"
12-01-2023 14:45:27.466921,"(3.0, 9.0, 6.375)","(2.5, 2.7, 2.54)","(6.5, 20.0, 14.4)","(7.0, 14.0, 8.5)","(19.0, 75.0, 48.63636363636363)","(17.0, 48.0, 43.875)","(8.0, 13.5, 10.75)","(21.0, 100.0, 31.75)"
12-01-2023 14:45:29.110951,"(3.0, 9.0, 6.375)","(2.5, 2.7, 2.54)","(6.5, 20.0, 14.4)","(7.0, 14.0, 8.5)","(19.0, 75.0, 51.36363636363637)","(17.0, 48.0, 39.625)","(8.0, 13.5, 10.75)","(21.0, 100.0, 31.75)"
12-01-2023 14:45:30.621531,"(3.0, 9.0, 6.375)","(2.5, 2.7, 2.54)","(6.5, 20.0, 14.4)","(7.0, 14.0, 9.05)","(19.0, 80.0, 46.07692307692307)","(17.0, 48.0, 26.3125)","(8.0, 13.5, 10.75)","(21.0, 100.0, 31.75)"
12-01-2023 14:45:32.084884,"(3.0, 9.0, 4.125)","(2.5, 2.7, 2.54)","(6.5, 20.0, 14.4)","(7.0, 14.0, 10.28)","(19.0, 80.0, 46.07692307692307)","(17.0, 46.0, 26.3125)","(8.0, 13.5, 10.75)","(21.0, 100.0, 31.75)"
12-01-2023 14:45:33.676375,"(3.0, 9.0, 4.1)","(2.5, 2.7, 2.54)","(6.5, 20.0, 14.4)","(7.0, 14.0, 9.5)","(19.0, 80.0, 46.07692307692307)","(17.0, 46.0, 26.3125)","(8.0, 13.5, 10.75)","(21.0, 100.0, 31.75)"
12-01-2023 14:45:35.194862,"(3.0, 9.0, 4.1)","(2.5, 2.7, 2.54)","(6.5, 20.0, 16.854545454545455)","(7.0, 14.0, 9.2)","(19.0, 80.0, 44.0)","(17.0, 46.0, 26.3125)","(8.0, 13.5, 10.75)","(21.0, 100.0, 31.75)"
12-01-2023 14:45:36.712517,"(3.0, 9.0, 4.1)","(2.5, 2.7, 2.54)","(6.5, 19.0, 16.854545454545455)","(7.0, 14.0, 12.472727272727273)","(19.0, 80.0, 44.0)","(17.0, 46.0, 29.25)","(8.0, 13.5, 10.75)","(21.0, 100.0, 31.75)"
12-01-2023 14:45:38.237775,"(3.0, 9.0, 4.1)","(2.5, 2.7, 2.54)","(6.5, 19.0, 16.854545454545455)","(7.0, 14.0, 12.472727272727273)","(19.0, 80.0, 44.0)","(17.0, 44.0, 16.926470588235293)","(8.0, 13.5, 10.75)","(21.0, 100.0, 31.75)"
12-01-2023 14:45:39.568795,"(3.0, 9.0, 4.1)","(2.5, 2.7, 2.54)","(6.5, 19.0, 16.854545454545455)","(7.0, 14.0, 12.95)","(19.0, 80.0, 44.0)","(17.0, 42.0, 17.078125)","(8.0, 13.5, 12.48)","(21.0, 100.0, 31.75)"
12-01-2023 14:45:40.979016,"(3.0, 9.0, 4.1)","(2.5, 2.7, 2.555483870967742)","(6.5, 19.0, 16.854545454545455)","(7.0, 14.0, 12.95)","(19.0, 80.0, 44.0)","(17.0, 42.0, 17.078125)","(8.0, 13.5, 10.95)","(21.0, 100.0, 31.75)"
12-01-2023 14:45:42.368355,"(3.0, 9.0, 5.5)","(2.5, 2.7, 2.555483870967742)","(6.5, 19.0, 16.854545454545455)","(7.0, 14.0, 12.95)","(19.0, 80.0, 44.0)","(17.0, 42.0, 17.078125)","(8.0, 13.5, 10.95)","(21.0, 100.0, 31.75)"
12-01-2023 14:45:43.641515,"(3.0, 9.0, 5.5)","(2.5, 2.7, 2.555483870967742)","(6.5, 19.0, 16.854545454545455)","(7.0, 14.0, 12.95)","(19.0, 80.0, 44.0)","(17.0, 42.0, 17.078125)","(8.0, 13.5, 8.68888888888889)","(21.0, 100.0, 31.75)"
12-01-2023 14:45:45.137217,"(3.0, 9.0, 5.5)","(2.5, 2.7, 2.513333333333333)","(6.5, 19.0, 16.854545454545455)","(7.0, 14.0, 12.95)","(19.0, 80.0, 51.36363636363637)","(17.0, 42.0, 17.078125)","(8.0, 11.0, 10.95)","(21.0, 100.0, 31.75)"
12-01-2023 14:45:46.584201,"(3.0, 9.0, 5.5)","(2.5, 2.7, 2.56)","(6.5, 19.0, 16.854545454545455)","(7.0, 14.0, 12.95)","(19.0, 80.0, 51.36363636363637)","(17.0, 42.0, 29.799999999999997)","(8.0, 13.5, 10.95)","(21.0, 100.0, 31.75)"
12-01-2023 14:45:47.933089,"(3.0, 9.0, 5.5)","(2.5, 2.7, 2.56)","(6.5, 19.0, 16.854545454545455)","(7.0, 14.0, 12.95)","(19.0, 80.0, 51.36363636363637)","(17.0, 40.0, 29.799999999999997)","(8.0, 13.5, 10.95)","(21.0, 100.0, 31.75)"
12-01-2023 14:45:49.315136,"(3.0, 9.0, 5.5)","(2.5, 2.66, 2.4975)","(6.5, 19.0, 16.854545454545455)","(7.0, 14.0, 12.95)","(19.0, 80.0, 51.36363636363637)","(17.0, 40.0, 29.799999999999997)","(8.0, 13.5, 10.95)","(21.0, 100.0, 34.166666666666664)"
12-01-2023 14:45:50.766850,"(3.0, 9.0, 5.5)","(2.5, 2.6, 2.475)","(6.5, 19.0, 16.854545454545455)","(7.0, 14.0, 12.95)","(19.0, 80.0, 51.36363636363637)","(17.0, 40.0, 29.799999999999997)","(8.0, 13.5, 10.95)","(21.0, 95.0, 34.166666666666664)"
12-01-2023 14:45:52.158716,"(3.0, 9.0, 5.5)","(2.5, 2.6, 2.475)","(6.5, 19.0, 16.854545454545455)","(7.0, 14.0, 12.95)","(19.0, 80.0, 51.36363636363637)","(17.0, 40.0, 29.799999999999997)","(8.0, 13.5, 10.95)","(21.0, 95.0, 34.166666666666664)"
12-01-2023 14:45:53.664261,"(3.0, 9.0, 8.932051282051281)","(2.5, 2.6, 2.475)","(6.5, 19.0, 16.854545454545455)","(7.0, 14.0, 12.95)","(19.0, 80.0, 51.36363636363637)","(17.0, 40.0, 32.57142857142857)","(8.0, 13.5, 10.95)","(21.0, 95.0, 34.166666666666664)"
12-01-2023 14:45:55.251134,"(3.0, 9.0, 8.945833333333333)","(2.5, 2.6, 2.475)","(6.5, 19.0, 16.854545454545455)","(7.0, 14.0, 12.95)","(19.0, 80.0, 51.36363636363637)","(17.0, 40.0, 31.5)","(8.0, 13.5, 10.95)","(21.0, 95.0, 34.166666666666664)"
12-01-2023 14:45:56.870378,"(3.0, 9.0, 8.945833333333333)","(2.5, 2.6, 2.475)","(6.5, 19.0, 16.854545454545455)","(7.0, 14.0, 12.95)","(19.0, 80.0, 51.36363636363637)","(17.0, 40.0, 33.3)","(8.0, 13.5, 10.95)","(21.0, 95.0, 34.166666666666664)"
12-01-2023 14:45:58.209575,"(3.0, 9.0, 5.6)","(2.5, 2.6, 2.475)","(6.5, 19.0, 16.854545454545455)","(7.0, 14.0, 12.95)","(19.0, 80.0, 51.36363636363637)","(17.0, 38.0, 33.3)","(8.0, 13.5, 10.95)","(21.0, 95.0, 34.166666666666664)"
12-01-2023 14:45:59.392737,"(3.0, 9.0, 5.6)","(2.5, 2.6, 2.475)","(6.5, 19.0, 16.854545454545455)","(7.0, 14.0, 12.95)","(19.0, 80.0, 51.36363636363637)","(17.0, 38.0, 33.3)","(8.0, 13.5, 10.95)","(21.0, 95.0, 34.166666666666664)"
12-01-2023 14:46:00.777677,"(3.0, 9.0, 5.6)","(2.5, 2.6, 2.475)","(6.5, 19.0, 16.854545454545455)","(7.0, 14.0, 12.95)","(19.0, 80.0, 51.36363636363637)","(17.0, 38.0, 33.3)","(8.0, 13.5, 10.95)","(21.0, 95.0, 34.166666666666664)"
12-01-2023 14:46:02.174197,"(3.0, 9.0, 8.27142857142857)","(2.5, 2.6, 2.475)","(6.5, 19.0, 16.854545454545455)","(7.0, 14.0, 12.6)","(19.0, 80.0, 27.916666666666664)","(17.0, 38.0, 26.5)","(8.0, 13.5, 12.8125)","(21.0, 95.0, 42.85714285714286)"
12-01-2023 14:46:03.550331,"(3.0, 8.8, 8.131034482758622)","(2.5, 2.6, 2.4324324324324325)","(6.5, 18.5, 17.087500000000002)","(7.0, 14.0, 12.6)","(19.0, 80.0, 63.5)","(17.0, 38.0, 28.125)","(8.0, 13.5, 11.15)","(21.0, 95.0, 77.63636363636363)"
12-01-2023 14:46:04.873065,"(3.0, 8.8, 7.546666666666667)","(2.5, 2.58, 2.4514285714285715)","(6.5, 18.5, 17.087500000000002)","(7.0, 14.0, 10.88)","(19.0, 75.0, 63.5)","(17.0, 36.0, 28.571428571428573)","(8.0, 15.0, 11.15)","(21.0, 90.0, 77.63636363636363)"
12-01-2023 14:46:06.238274,"(3.0, 8.8, 6.171428571428572)","(2.5, 2.58, 2.434838709677419)","(6.5, 18.5, 17.087500000000002)","(7.0, 14.0, 11.771428571428572)","(19.0, 75.0, 63.5)","(17.0, 34.0, 28.571428571428573)","(8.0, 15.0, 11.15)","(21.0, 90.0, 77.63636363636363)"
12-01-2023 14:46:07.551064,"(3.0, 8.8, 6.5)","(2.5, 2.56, 2.425945945945946)","(6.5, 18.5, 17.087500000000002)","(7.0, 14.0, 11.771428571428572)","(19.0, 75.0, 42.5)","(17.0, 34.0, 28.571428571428573)","(8.0, 15.0, 11.92)","(21.0, 90.0, 63.599999999999994)"
12-01-2023 14:46:08.753041,"(3.0, 8.8, 7.755555555555556)","(2.5, 2.54, 2.46)","(6.5, 18.5, 17.087500000000002)","(7.0, 14.0, 11.771428571428572)","(19.0, 80.0, 36.23529411764706)","(17.0, 34.0, 30.545454545454547)","(8.0, 15.0, 11.92)","(21.0, 90.0, 46.0)"
12-01-2023 14:46:09.946239,"(3.0, 8.8, 7.390000000000001)","(2.5, 2.54, 2.3672)","(6.5, 18.5, 17.087500000000002)","(7.0, 14.0, 11.0)","(19.0, 80.0, 40.142857142857146)","(17.0, 34.0, 26.4)","(8.0, 15.0, 11.92)","(21.0, 90.0, 46.0)"
12-01-2023 14:46:11.279788,"(3.0, 8.8, 7.390000000000001)","(2.5, 2.54, 2.3672)","(6.5, 18.5, 17.087500000000002)","(7.0, 14.0, 12.08)","(19.0, 80.0, 40.142857142857146)","(17.0, 34.0, 26.4)","(8.0, 15.0, 11.92)","(21.0, 90.0, 46.0)"
12-01-2023 14:46:12.705943,"(3.0, 8.8, 7.390000000000001)","(2.5, 2.54, 2.3672)","(6.5, 18.5, 17.087500000000002)","(7.0, 14.0, 11.078260869565216)","(19.0, 80.0, 40.142857142857146)","(17.0, 34.0, 25.6)","(8.0, 15.0, 10.053333333333333)","(21.0, 90.0, 46.0)"
12-01-2023 14:46:13.920950,"(3.0, 8.8, 7.390000000000001)","(2.5, 2.54, 2.3672)","(6.5, 18.5, 17.087500000000002)","(7.0, 14.0, 11.078260869565216)","(19.0, 80.0, 34.25)","(17.0, 32.0, 25.6)","(8.0, 11.5, 12.716666666666667)","(21.0, 90.0, 46.0)"
12-01-2023 14:46:15.254893,"(3.0, 8.8, 7.390000000000001)","(2.5, 2.54, 2.3672)","(6.5, 18.5, 17.087500000000002)","(7.0, 13.5, 13.127272727272727)","(19.0, 80.0, 47.705882352941174)","(17.0, 32.0, 26.5)","(8.0, 13.5, 12.716666666666667)","(21.0, 90.0, 46.0)"
12-01-2023 14:46:16.691598,"(3.0, 8.8, 7.390000000000001)","(2.5, 2.52, 2.376)","(6.5, 18.5, 17.087500000000002)","(7.0, 14.0, 13.127272727272727)","(19.0, 80.0, 49.5)","(17.0, 30.0, 28.25)","(8.0, 13.5, 12.716666666666667)","(21.0, 90.0, 46.0)"
12-01-2023 14:46:17.980546,"(3.0, 8.8, 7.390000000000001)","(2.5, 2.52, 2.4109090909090907)","(6.5, 18.5, 17.087500000000002)","(7.0, 14.0, 13.127272727272727)","(19.0, 80.0, 49.5)","(17.0, 30.0, 28.25)","(8.0, 13.5, 12.716666666666667)","(21.0, 90.0, 46.0)"
12-01-2023 14:46:19.315660,"(3.0, 8.8, 7.390000000000001)","(2.5, 2.52, 2.4109090909090907)","(6.5, 18.5, 17.087500000000002)","(7.0, 14.0, 13.127272727272727)","(19.0, 80.0, 49.5)","(17.0, 30.0, 28.25)","(8.0, 13.5, 12.716666666666667)","(21.0, 90.0, 46.0)"
12-01-2023 14:46:20.746383,"(3.0, 8.8, 7.390000000000001)","(2.5, 2.52, 2.4109090909090907)","(6.5, 18.5, 14.059999999999999)","(7.0, 14.0, 13.127272727272727)","(19.0, 80.0, 49.5)","(17.0, 30.0, 28.25)","(8.0, 13.5, 12.716666666666667)","(21.0, 90.0, 46.0)"
12-01-2023 14:46:22.155441,"(3.0, 8.8, 7.390000000000001)","(2.5, 2.52, 2.4144444444444444)","(6.5, 18.5, 16.481818181818184)","(7.0, 14.0, 13.127272727272727)","(19.0, 80.0, 34.625)","(17.0, 30.0, 26.625)","(8.0, 13.5, 12.716666666666667)","(21.0, 90.0, 46.0)"
12-01-2023 14:46:23.453262,"(3.0, 8.8, 7.390000000000001)","(2.5, 2.5, 2.4144444444444444)","(6.5, 18.5, 13.05)","(7.0, 14.0, 13.127272727272727)","(19.0, 80.0, 41.107142857142854)","(17.0, 30.0, 26.625)","(8.0, 13.5, 12.716666666666667)","(21.0, 90.0, 30.77777777777778)"
12-01-2023 14:46:24.707141,"(3.0, 8.8, 7.86)","(2.5, 2.5, 2.395)","(6.5, 18.5, 11.11111111111111)","(7.0, 14.0, 11.236842105263158)","(19.0, 80.0, 41.107142857142854)","(17.0, 30.0, 26.625)","(8.0, 13.5, 12.716666666666667)","(21.0, 85.0, 30.77777777777778)"
12-01-2023 14:46:25.986611,"(3.0, 8.8, 8.612000000000002)","(2.5, 2.5, 2.393793103448276)","(6.5, 15.5, 10.76)","(7.0, 13.5, 10.959090909090909)","(19.0, 80.0, 41.42857142857143)","(17.0, 30.0, 26.625)","(8.0, 13.5, 12.716666666666667)","(21.0, 85.0, 30.77777777777778)"
12-01-2023 14:46:27.305945,"(3.0, 8.6, 8.426923076923076)","(2.5, 2.5, 2.393793103448276)","(6.5, 15.5, 10.76)","(7.0, 13.5, 10.959090909090909)","(19.0, 80.0, 41.42857142857143)","(17.0, 30.0, 28.81818181818182)","(8.0, 13.5, 13.20625)","(21.0, 85.0, 30.77777777777778)"
12-01-2023 14:46:28.727037,"(3.0, 8.6, 8.426923076923076)","(2.5, 2.5, 2.393793103448276)","(6.5, 15.5, 10.76)","(7.0, 13.5, 10.959090909090909)","(19.0, 80.0, 41.42857142857143)","(17.0, 30.0, 28.81818181818182)","(8.0, 13.5, 13.20625)","(21.0, 85.0, 41.36363636363636)"
12-01-2023 14:46:29.968525,"(3.0, 8.6, 6.155555555555555)","(2.5, 2.5, 2.393793103448276)","(6.5, 15.5, 13.559999999999999)","(7.0, 13.5, 10.959090909090909)","(19.0, 80.0, 41.42857142857143)","(17.0, 30.0, 26.875)","(8.0, 13.5, 12.0)","(21.0, 85.0, 55.0)"
12-01-2023 14:46:31.227352,"(3.0, 8.4, 6.939130434782609)","(2.5, 2.5, 2.393793103448276)","(6.5, 15.0, 12.672727272727272)","(7.0, 13.5, 10.959090909090909)","(19.0, 80.0, 41.42857142857143)","(17.0, 30.0, 26.875)","(8.0, 13.5, 12.0)","(21.0, 85.0, 55.0)"
12-01-2023 14:46:32.625591,"(3.0, 8.4, 6.825000000000001)","(2.5, 2.5, 2.393793103448276)","(6.5, 14.5, 11.923076923076923)","(7.0, 13.5, 10.959090909090909)","(19.0, 80.0, 41.42857142857143)","(17.0, 30.0, 26.875)","(8.0, 13.5, 12.0)","(21.0, 85.0, 60.294117647058826)"
12-01-2023 14:46:33.935376,"(3.0, 8.4, 6.825000000000001)","(2.5, 2.5, 2.393793103448276)","(6.5, 14.5, 11.923076923076923)","(7.0, 13.5, 10.55)","(19.0, 80.0, 41.42857142857143)","(17.0, 30.0, 26.875)","(8.0, 13.5, 12.0)","(21.0, 100.0, 60.5)"
12-01-2023 14:46:35.368492,"(3.0, 8.4, 6.722727272727273)","(2.5, 2.48, 2.3795348837209302)","(6.5, 14.5, 11.923076923076923)","(7.0, 11.0, 10.55)","(19.0, 80.0, 41.42857142857143)","(17.0, 30.0, 26.875)","(8.0, 13.5, 10.857142857142858)","(21.0, 95.0, 60.5)"
12-01-2023 14:46:36.978351,"(3.0, 8.2, 6.933333333333333)","(2.5, 2.48, 2.3758490566037733)","(6.5, 14.5, 11.923076923076923)","(7.0, 11.0, 10.55)","(19.0, 80.0, 41.42857142857143)","(17.0, 34.0, 27.4)","(8.0, 15.5, 12.35)","(21.0, 95.0, 61.0)"
12-01-2023 14:46:38.501133,"(3.0, 8.2, 5.609999999999999)","(2.5, 2.48, 2.3099999999999996)","(6.5, 14.5, 10.130434782608695)","(7.0, 11.0, 9.936363636363636)","(19.0, 80.0, 53.0)","(17.0, 34.0, 27.4)","(8.0, 15.5, 13.647058823529411)","(21.0, 95.0, 65.85714285714286)"
12-01-2023 14:46:40.032182,"(3.0, 8.2, 6.904999999999999)","(2.5, 2.46, 2.3848275862068964)","(6.5, 14.5, 10.130434782608695)","(7.0, 11.0, 9.936363636363636)","(19.0, 80.0, 42.07142857142857)","(17.0, 34.0, 31.8)","(8.0, 15.5, 12.45)","(21.0, 95.0, 65.85714285714286)"
12-01-2023 14:46:41.869462,"(3.0, 8.2, 7.377777777777777)","(2.5, 2.44, 2.2779999999999996)","(6.5, 14.5, 10.130434782608695)","(7.0, 11.0, 9.936363636363636)","(19.0, 80.0, 42.07142857142857)","(17.0, 34.0, 31.9375)","(8.0, 15.5, 14.427272727272726)","(21.0, 95.0, 65.85714285714286)"
12-01-2023 14:46:43.466333,"(3.0, 8.2, 7.377777777777777)","(2.5, 2.44, 2.2779999999999996)","(6.5, 14.5, 10.130434782608695)","(7.0, 11.0, 9.823076923076922)","(19.0, 80.0, 48.76470588235294)","(17.0, 34.0, 31.9375)","(8.0, 15.5, 12.933333333333334)","(21.0, 95.0, 65.85714285714286)"
12-01-2023 14:46:44.926410,"(3.0, 8.2, 7.377777777777777)","(2.5, 2.44, 2.2779999999999996)","(6.5, 14.5, 10.130434782608695)","(7.0, 11.0, 9.823076923076922)","(19.0, 80.0, 48.76470588235294)","(17.0, 34.0, 31.9375)","(8.0, 14.5, 12.933333333333334)","(21.0, 95.0, 65.85714285714286)"
12-01-2023 14:46:46.305795,"(3.0, 8.2, 7.377777777777777)","(2.5, 2.44, 2.276)","(6.5, 14.5, 10.130434782608695)","(7.0, 11.0, 9.823076923076922)","(19.0, 80.0, 48.76470588235294)","(17.0, 34.0, 27.6)","(8.0, 14.5, 12.933333333333334)","(21.0, 95.0, 65.85714285714286)"
12-01-2023 14:46:47.620031,"(3.0, 8.2, 7.377777777777777)","(2.5, 2.42, 2.2706666666666666)","(6.5, 14.5, 9.785185185185185)","(7.0, 11.0, 10.314285714285713)","(19.0, 80.0, 48.76470588235294)","(17.0, 34.0, 23.333333333333332)","(8.0, 14.5, 12.443750000000001)","(21.0, 95.0, 65.85714285714286)"
12-01-2023 14:46:49.007497,"(3.0, 8.2, 6.52)","(2.5, 2.42, 2.273333333333333)","(6.5, 14.5, 10.130434782608695)","(7.0, 10.5, 9.709090909090909)","(19.0, 80.0, 48.76470588235294)","(17.0, 34.0, 27.6)","(8.0, 14.5, 11.866666666666667)","(21.0, 95.0, 48.0)"
12-01-2023 14:46:50.286396,"(3.0, 8.2, 6.52)","(2.5, 2.42, 2.273333333333333)","(6.5, 14.5, 10.130434782608695)","(7.0, 10.0, 9.418181818181818)","(19.0, 80.0, 48.76470588235294)","(17.0, 34.0, 27.6)","(8.0, 13.5, 12.210526315789473)","(21.0, 90.0, 46.38461538461539)"
12-01-2023 14:46:51.636795,"(3.0, 8.2, 7.3551724137931025)","(2.5, 2.42, 2.273333333333333)","(6.5, 14.5, 10.130434782608695)","(7.0, 10.0, 9.418181818181818)","(19.0, 80.0, 48.76470588235294)","(17.0, 34.0, 31.9375)","(8.0, 13.5, 12.210526315789473)","(21.0, 90.0, 46.38461538461539)"
12-01-2023 14:46:53.054838,"(3.0, 8.2, 7.3551724137931025)","(2.5, 2.42, 2.2664)","(6.5, 14.5, 10.25)","(7.0, 10.0, 9.37142857142857)","(19.0, 80.0, 48.76470588235294)","(17.0, 34.0, 23.333333333333332)","(8.0, 13.5, 12.625)","(21.0, 90.0, 46.38461538461539)"
12-01-2023 14:46:54.458148,"(3.0, 8.2, 7.3551724137931025)","(2.5, 2.42, 2.3066666666666666)","(6.5, 14.5, 12.16)","(7.0, 10.0, 9.299999999999999)","(19.0, 80.0, 60.33333333333333)","(17.0, 34.0, 23.333333333333332)","(8.0, 13.5, 12.625)","(21.0, 90.0, 46.38461538461539)"
12-01-2023 14:46:55.851791,"(3.0, 8.2, 5.477777777777778)","(2.5, 2.4, 2.283333333333333)","(6.5, 14.0, 11.86)","(7.0, 10.0, 9.299999999999999)","(19.0, 80.0, 60.33333333333333)","(17.0, 34.0, 23.333333333333332)","(8.0, 13.5, 12.625)","(21.0, 90.0, 46.38461538461539)"
12-01-2023 14:46:57.246893,"(3.0, 8.2, 5.555555555555555)","(2.5, 2.4, 2.2755555555555556)","(6.5, 13.5, 10.5)","(7.0, 10.0, 9.299999999999999)","(19.0, 80.0, 60.33333333333333)","(17.0, 34.0, 30.125)","(8.0, 13.5, 12.625)","(21.0, 90.0, 46.38461538461539)"
12-01-2023 14:46:58.587276,"(3.0, 8.2, 7.324999999999999)","(2.5, 2.4, 2.2755555555555556)","(6.5, 13.0, 10.1875)","(7.0, 10.0, 9.35)","(19.0, 80.0, 60.33333333333333)","(17.0, 34.0, 27.8)","(8.0, 13.5, 12.961538461538462)","(21.0, 90.0, 46.38461538461539)"
