,Wise Counsel,Do It Right,Ocean Aura,Expelliarmus,Magic Whistle,Lets Erupt,Megami,Ran A Red Light,Belafonte Boy,Marlini,Nick Of Time,The White Witch,Vitai Lampada
14-12-2022 19:43:24.496632,"(4.2, 4.5, 4.469047619047619)","(14.0, 21.0, 20.1)","(20.0, 32.0, 28.0)","(71.0, 120.0, 112.0)","(11.0, 16.5, 16.227272727272727)","(6.0, 8.4, 8.1)","(2.35, 2.46, 2.444225352112676)","(31.0, 55.0, 48.77777777777778)","(61.0, 100.0, 97.0)","(61.0, 95.0, 86.33333333333333)","(31.0, 46.0, 45.291666666666664)","(31.0, 40.0, 39.333333333333336)","(101.0, 310.0, 290.0)"
14-12-2022 19:43:26.093916,"(4.2, 4.6, 4.5)","(14.0, 21.0, 20.181818181818183)","(20.0, 32.0, 28.0)","(71.0, 120.0, 112.0)","(11.0, 16.5, 16.33132530120482)","(6.0, 8.4, 8.1)","(2.35, 2.46, 2.4454545454545453)","(31.0, 55.0, 48.77777777777778)","(61.0, 100.0, 91.0)","(61.0, 95.0, 86.33333333333333)","(31.0, 46.0, 45.291666666666664)","(31.0, 40.0, 39.333333333333336)","(101.0, 310.0, 290.0)"
14-12-2022 19:43:27.491244,"(4.2, 4.6, 4.5)","(14.0, 21.0, 20.181818181818183)","(20.0, 32.0, 28.57142857142857)","(71.0, 120.0, 112.0)","(11.0, 16.5, 16.33132530120482)","(6.0, 8.4, 8.1)","(2.35, 2.46, 2.4454545454545453)","(31.0, 55.0, 48.77777777777778)","(61.0, 100.0, 91.0)","(61.0, 95.0, 86.33333333333333)","(31.0, 46.0, 45.291666666666664)","(31.0, 40.0, 39.333333333333336)","(101.0, 310.0, 290.0)"
14-12-2022 19:43:28.886910,"(4.2, 4.6, 4.5)","(14.0, 21.0, 20.181818181818183)","(20.0, 32.0, 28.57142857142857)","(71.0, 120.0, 112.0)","(11.0, 16.5, 16.33132530120482)","(6.0, 8.4, 8.275)","(2.35, 2.46, 2.4353658536585368)","(31.0, 55.0, 48.77777777777778)","(61.0, 100.0, 91.0)","(61.0, 95.0, 86.33333333333333)","(31.0, 46.0, 45.291666666666664)","(31.0, 40.0, 39.333333333333336)","(101.0, 310.0, 290.0)"
14-12-2022 19:43:30.355018,"(4.2, 4.5, 4.471111111111111)","(14.0, 21.0, 20.181818181818183)","(20.0, 38.0, 36.5)","(71.0, 120.0, 112.0)","(11.0, 16.5, 16.33132530120482)","(6.0, 8.4, 8.275)","(2.35, 2.44, 2.429777777777778)","(31.0, 55.0, 48.77777777777778)","(61.0, 100.0, 91.0)","(61.0, 95.0, 86.33333333333333)","(31.0, 46.0, 45.291666666666664)","(31.0, 40.0, 39.333333333333336)","(101.0, 310.0, 290.0)"
14-12-2022 19:43:31.754048,"(4.2, 4.6, 4.5)","(14.0, 21.0, 20.181818181818183)","(20.0, 34.0, 31.666666666666668)","(71.0, 120.0, 112.0)","(11.0, 16.5, 16.33132530120482)","(6.0, 8.4, 8.275)","(2.35, 2.44, 2.433235294117647)","(31.0, 55.0, 48.77777777777778)","(61.0, 100.0, 91.0)","(61.0, 95.0, 88.33333333333333)","(31.0, 46.0, 45.291666666666664)","(31.0, 40.0, 39.333333333333336)","(101.0, 310.0, 290.0)"
14-12-2022 19:43:33.203619,"(4.2, 4.6, 4.5)","(14.0, 21.0, 20.181818181818183)","(20.0, 34.0, 31.666666666666668)","(71.0, 120.0, 112.0)","(11.0, 16.5, 16.33132530120482)","(6.0, 8.4, 8.1)","(2.35, 2.44, 2.433235294117647)","(31.0, 55.0, 49.75)","(61.0, 100.0, 91.0)","(61.0, 90.0, 86.33333333333333)","(31.0, 46.0, 45.291666666666664)","(31.0, 40.0, 39.333333333333336)","(101.0, 310.0, 290.0)"
14-12-2022 19:43:34.866426,"(4.0, 4.6, 4.5)","(15.0, 21.0, 20.181818181818183)","(20.0, 34.0, 31.666666666666668)","(71.0, 120.0, 112.0)","(11.0, 16.5, 16.35542168674699)","(6.5, 8.4, 8.177777777777777)","(2.3, 2.44, 2.4357303370786516)","(31.0, 55.0, 49.75)","(61.0, 100.0, 91.0)","(61.0, 95.0, 86.33333333333333)","(31.0, 46.0, 45.291666666666664)","(31.0, 40.0, 39.333333333333336)","(101.0, 310.0, 290.0)"
14-12-2022 19:43:36.417872,"(4.0, 4.6, 4.508571428571429)","(15.0, 21.0, 20.181818181818183)","(20.0, 34.0, 31.666666666666668)","(71.0, 120.0, 112.0)","(11.0, 16.5, 16.35542168674699)","(6.5, 8.4, 8.177777777777777)","(2.3, 2.44, 2.4357303370786516)","(31.0, 55.0, 49.75)","(61.0, 100.0, 91.0)","(61.0, 95.0, 86.33333333333333)","(31.0, 46.0, 45.291666666666664)","(31.0, 40.0, 39.5)","(101.0, 310.0, 290.0)"
14-12-2022 19:43:37.847046,"(4.0, 4.6, 4.508571428571429)","(15.0, 21.0, 20.181818181818183)","(20.0, 34.0, 31.666666666666668)","(71.0, 120.0, 112.0)","(11.0, 16.5, 16.35542168674699)","(6.5, 8.4, 8.252307692307692)","(2.3, 2.44, 2.4357303370786516)","(31.0, 55.0, 49.75)","(61.0, 100.0, 91.0)","(61.0, 95.0, 86.33333333333333)","(31.0, 46.0, 45.291666666666664)","(31.0, 40.0, 39.5)","(101.0, 310.0, 290.0)"
14-12-2022 19:43:39.280648,"(4.0, 4.6, 4.508571428571429)","(15.0, 21.0, 20.181818181818183)","(20.0, 34.0, 31.666666666666668)","(71.0, 120.0, 112.0)","(11.0, 16.5, 16.434210526315788)","(6.5, 8.4, 8.252307692307692)","(2.3, 2.44, 2.4357303370786516)","(31.0, 55.0, 49.75)","(61.0, 100.0, 91.0)","(61.0, 95.0, 86.33333333333333)","(31.0, 46.0, 45.291666666666664)","(31.0, 40.0, 39.84615384615385)","(101.0, 310.0, 290.0)"
14-12-2022 19:43:40.723346,"(4.0, 4.6, 4.508571428571429)","(15.0, 21.0, 20.181818181818183)","(20.0, 34.0, 31.666666666666668)","(71.0, 120.0, 112.0)","(11.0, 16.5, 16.434210526315788)","(6.5, 8.4, 8.252307692307692)","(2.3, 2.44, 2.4357303370786516)","(31.0, 55.0, 49.75)","(61.0, 100.0, 91.0)","(61.0, 95.0, 86.33333333333333)","(31.0, 46.0, 45.291666666666664)","(31.0, 40.0, 39.84615384615385)","(101.0, 310.0, 290.0)"
14-12-2022 19:43:42.202439,"(4.0, 4.6, 4.508571428571429)","(15.0, 21.0, 20.181818181818183)","(20.0, 34.0, 32.857142857142854)","(71.0, 120.0, 112.0)","(11.0, 16.5, 16.33529411764706)","(6.5, 8.4, 8.17142857142857)","(2.3, 2.46, 2.442222222222222)","(31.0, 55.0, 49.75)","(61.0, 100.0, 91.0)","(61.0, 95.0, 86.33333333333333)","(31.0, 46.0, 45.291666666666664)","(31.0, 40.0, 39.84615384615385)","(101.0, 310.0, 290.0)"
14-12-2022 19:43:43.728320,"(4.0, 4.6, 4.508571428571429)","(15.0, 21.0, 20.181818181818183)","(20.0, 29.0, 28.25)","(71.0, 120.0, 112.0)","(11.0, 16.5, 16.41025641025641)","(6.5, 8.4, 8.23157894736842)","(2.3, 2.46, 2.442222222222222)","(31.0, 55.0, 49.75)","(61.0, 100.0, 91.0)","(61.0, 95.0, 86.33333333333333)","(31.0, 46.0, 45.291666666666664)","(31.0, 42.0, 40.857142857142854)","(101.0, 310.0, 290.0)"
14-12-2022 19:43:45.290726,"(4.0, 4.6, 4.5075)","(15.0, 21.0, 20.181818181818183)","(20.0, 29.0, 28.25)","(71.0, 120.0, 112.0)","(11.0, 16.5, 16.41025641025641)","(6.5, 8.4, 8.23157894736842)","(2.3, 2.46, 2.442222222222222)","(31.0, 55.0, 49.75)","(61.0, 100.0, 91.0)","(61.0, 95.0, 86.33333333333333)","(31.0, 46.0, 45.291666666666664)","(31.0, 42.0, 40.857142857142854)","(101.0, 310.0, 290.0)"
14-12-2022 19:43:46.706383,"(4.0, 4.6, 4.5075)","(15.0, 21.0, 20.181818181818183)","(20.0, 29.0, 28.25)","(71.0, 120.0, 112.0)","(11.0, 16.5, 16.41025641025641)","(6.5, 8.4, 8.23157894736842)","(2.3, 2.46, 2.447906976744186)","(31.0, 55.0, 49.75)","(61.0, 100.0, 91.0)","(61.0, 95.0, 86.33333333333333)","(31.0, 46.0, 45.291666666666664)","(31.0, 42.0, 40.857142857142854)","(101.0, 310.0, 290.0)"
14-12-2022 19:43:48.219419,"(4.0, 4.5, 4.4743589743589745)","(15.0, 21.0, 20.181818181818183)","(20.0, 29.0, 28.25)","(71.0, 120.0, 112.0)","(11.0, 16.5, 16.41860465116279)","(6.5, 8.4, 8.23157894736842)","(2.3, 2.46, 2.424375)","(31.0, 55.0, 49.75)","(61.0, 100.0, 91.0)","(61.0, 95.0, 86.33333333333333)","(31.0, 46.0, 45.291666666666664)","(31.0, 42.0, 41.07692307692308)","(101.0, 310.0, 290.0)"
14-12-2022 19:43:49.703825,"(4.0, 4.5, 4.4743589743589745)","(15.0, 21.0, 20.5)","(20.0, 29.0, 28.25)","(71.0, 120.0, 112.0)","(11.0, 16.5, 16.41860465116279)","(6.5, 8.4, 8.23157894736842)","(2.3, 2.44, 2.4450602409638553)","(31.0, 55.0, 49.75)","(61.0, 100.0, 91.0)","(61.0, 95.0, 86.33333333333333)","(31.0, 46.0, 45.291666666666664)","(31.0, 42.0, 41.07692307692308)","(101.0, 310.0, 290.0)"
14-12-2022 19:43:51.224832,"(4.0, 4.5, 4.4743589743589745)","(15.0, 21.0, 20.583333333333332)","(20.0, 29.0, 28.25)","(71.0, 120.0, 112.0)","(11.0, 16.5, 16.41860465116279)","(6.5, 8.4, 8.17142857142857)","(2.3, 2.46, 2.4450602409638553)","(31.0, 55.0, 49.75)","(61.0, 100.0, 91.0)","(61.0, 95.0, 86.33333333333333)","(31.0, 46.0, 45.291666666666664)","(31.0, 42.0, 41.07692307692308)","(101.0, 310.0, 290.0)"
14-12-2022 19:43:52.672256,"(4.0, 4.5, 4.4743589743589745)","(15.0, 21.0, 20.72222222222222)","(20.0, 29.0, 28.25)","(71.0, 120.0, 112.0)","(11.0, 16.5, 16.41358024691358)","(6.5, 8.4, 8.254545454545454)","(2.3, 2.46, 2.4450602409638553)","(31.0, 55.0, 49.75)","(61.0, 100.0, 91.0)","(61.0, 95.0, 86.33333333333333)","(31.0, 46.0, 45.291666666666664)","(31.0, 42.0, 41.07692307692308)","(101.0, 310.0, 290.0)"
14-12-2022 19:43:54.099270,"(4.0, 4.5, 4.4743589743589745)","(15.0, 21.0, 20.72222222222222)","(20.0, 29.0, 28.25)","(71.0, 120.0, 113.33333333333333)","(11.0, 16.5, 15.895348837209303)","(6.5, 8.4, 8.254545454545454)","(2.3, 2.46, 2.4450602409638553)","(31.0, 55.0, 54.0)","(61.0, 100.0, 91.0)","(61.0, 95.0, 92.14285714285714)","(31.0, 46.0, 49.8125)","(31.0, 42.0, 41.2)","(101.0, 310.0, 290.0)"
14-12-2022 19:43:55.528937,"(4.0, 4.5, 4.4743589743589745)","(15.0, 22.0, 21.4)","(20.0, 29.0, 28.25)","(71.0, 120.0, 113.33333333333333)","(11.0, 16.0, 15.895348837209303)","(6.5, 8.4, 8.254545454545454)","(2.3, 2.46, 2.462608695652174)","(31.0, 60.0, 54.0)","(61.0, 100.0, 91.0)","(61.0, 110.0, 92.14285714285714)","(31.0, 50.0, 49.8125)","(31.0, 42.0, 41.09090909090909)","(101.0, 310.0, 290.0)"
14-12-2022 19:43:57.054929,"(4.0, 4.5, 4.4743589743589745)","(15.0, 22.0, 21.333333333333332)","(20.0, 29.0, 28.25)","(71.0, 120.0, 113.33333333333333)","(11.0, 16.0, 15.895348837209303)","(6.5, 8.4, 8.17142857142857)","(2.3, 2.48, 2.462608695652174)","(31.0, 60.0, 54.0)","(61.0, 100.0, 91.0)","(61.0, 110.0, 92.14285714285714)","(31.0, 50.0, 47.75757575757576)","(31.0, 42.0, 40.8235294117647)","(101.0, 310.0, 290.0)"
14-12-2022 19:43:58.577831,"(4.0, 4.5, 4.4743589743589745)","(15.0, 22.0, 21.375)","(20.0, 29.0, 28.25)","(71.0, 120.0, 113.33333333333333)","(11.0, 16.0, 15.947368421052632)","(6.5, 8.4, 8.17142857142857)","(2.3, 2.48, 2.462608695652174)","(31.0, 60.0, 54.0)","(61.0, 100.0, 91.0)","(61.0, 110.0, 92.14285714285714)","(31.0, 48.0, 47.75757575757576)","(31.0, 42.0, 40.8235294117647)","(101.0, 310.0, 290.0)"
14-12-2022 19:44:00.120281,"(4.0, 4.5, 4.4743589743589745)","(15.0, 22.0, 21.705882352941178)","(20.0, 29.0, 28.25)","(71.0, 120.0, 113.33333333333333)","(11.0, 16.0, 15.93939393939394)","(6.5, 8.4, 8.17142857142857)","(2.3, 2.48, 2.459591836734694)","(31.0, 60.0, 54.0)","(61.0, 100.0, 91.0)","(61.0, 110.0, 92.14285714285714)","(31.0, 48.0, 45.333333333333336)","(31.0, 42.0, 40.8235294117647)","(101.0, 310.0, 290.0)"
14-12-2022 19:44:01.555328,"(4.0, 4.5, 4.4743589743589745)","(15.0, 22.0, 21.41176470588235)","(20.0, 29.0, 28.25)","(71.0, 120.0, 113.33333333333333)","(11.0, 16.0, 15.93939393939394)","(6.5, 8.4, 8.17142857142857)","(2.3, 2.48, 2.463050847457627)","(31.0, 60.0, 54.0)","(61.0, 100.0, 91.0)","(61.0, 110.0, 92.14285714285714)","(31.0, 48.0, 47.0)","(31.0, 42.0, 40.8235294117647)","(101.0, 310.0, 290.0)"
14-12-2022 19:44:03.079903,"(4.0, 4.5, 4.4743589743589745)","(15.0, 22.0, 21.41176470588235)","(20.0, 29.0, 28.25)","(71.0, 120.0, 113.33333333333333)","(11.0, 16.0, 15.93939393939394)","(6.5, 8.4, 8.17142857142857)","(2.3, 2.48, 2.463050847457627)","(31.0, 60.0, 54.0)","(61.0, 100.0, 91.0)","(61.0, 110.0, 92.14285714285714)","(31.0, 50.0, 47.0)","(31.0, 42.0, 40.8235294117647)","(101.0, 310.0, 290.0)"
14-12-2022 19:44:04.605770,"(4.0, 4.5, 4.4743589743589745)","(15.0, 22.0, 21.41176470588235)","(20.0, 29.0, 28.25)","(71.0, 120.0, 113.33333333333333)","(11.0, 16.0, 15.93939393939394)","(6.5, 8.4, 8.17142857142857)","(2.3, 2.48, 2.463050847457627)","(31.0, 60.0, 54.0)","(61.0, 100.0, 91.0)","(61.0, 110.0, 92.14285714285714)","(31.0, 50.0, 44.333333333333336)","(31.0, 42.0, 39.333333333333336)","(101.0, 310.0, 290.0)"
14-12-2022 19:44:06.061707,"(4.0, 4.6, 4.508661417322835)","(15.0, 22.0, 21.41176470588235)","(20.0, 28.0, 26.666666666666668)","(71.0, 120.0, 113.33333333333333)","(11.0, 16.0, 15.93939393939394)","(6.5, 8.4, 8.17142857142857)","(2.3, 2.48, 2.463050847457627)","(31.0, 60.0, 54.0)","(61.0, 95.0, 89.0)","(61.0, 110.0, 92.14285714285714)","(31.0, 48.0, 44.333333333333336)","(31.0, 40.0, 39.333333333333336)","(101.0, 310.0, 290.0)"
14-12-2022 19:44:07.456197,"(4.0, 4.6, 4.521621621621621)","(15.0, 22.0, 21.41176470588235)","(20.0, 28.0, 26.6)","(71.0, 120.0, 113.33333333333333)","(11.0, 16.0, 15.93939393939394)","(6.5, 8.4, 8.17142857142857)","(2.3, 2.48, 2.4737142857142858)","(31.0, 60.0, 54.0)","(61.0, 95.0, 89.0)","(61.0, 110.0, 92.14285714285714)","(31.0, 48.0, 44.333333333333336)","(31.0, 40.0, 39.333333333333336)","(101.0, 310.0, 290.0)"
14-12-2022 19:44:08.937433,"(4.0, 4.6, 4.521621621621621)","(15.0, 22.0, 21.41176470588235)","(20.0, 28.0, 26.6)","(71.0, 120.0, 113.33333333333333)","(11.0, 16.0, 15.93939393939394)","(6.5, 8.4, 8.289655172413793)","(2.3, 2.48, 2.4737142857142858)","(31.0, 60.0, 54.0)","(61.0, 95.0, 89.0)","(61.0, 110.0, 92.14285714285714)","(31.0, 48.0, 47.228070175438596)","(31.0, 40.0, 39.333333333333336)","(101.0, 310.0, 290.0)"
14-12-2022 19:44:10.443164,"(4.0, 4.6, 4.5115384615384615)","(15.0, 22.0, 21.41176470588235)","(20.0, 28.0, 26.6)","(71.0, 120.0, 113.33333333333333)","(11.0, 16.0, 15.93939393939394)","(6.5, 8.4, 8.289655172413793)","(2.3, 2.48, 2.4737142857142858)","(31.0, 60.0, 54.0)","(61.0, 95.0, 89.0)","(61.0, 110.0, 92.14285714285714)","(31.0, 48.0, 47.228070175438596)","(31.0, 40.0, 39.333333333333336)","(101.0, 310.0, 290.0)"
14-12-2022 19:44:11.932559,"(4.0, 4.6, 4.5115384615384615)","(15.0, 22.0, 21.41176470588235)","(20.0, 28.0, 26.6)","(71.0, 120.0, 113.33333333333333)","(11.0, 16.0, 15.93939393939394)","(6.5, 8.4, 8.323076923076924)","(2.3, 2.48, 2.4737142857142858)","(31.0, 60.0, 54.0)","(61.0, 95.0, 89.0)","(61.0, 110.0, 92.14285714285714)","(31.0, 48.0, 47.228070175438596)","(31.0, 40.0, 39.333333333333336)","(101.0, 310.0, 290.0)"
14-12-2022 19:44:13.432225,"(4.0, 4.6, 4.5115384615384615)","(15.0, 22.0, 21.41176470588235)","(20.0, 28.0, 26.6)","(71.0, 120.0, 113.33333333333333)","(11.0, 16.0, 15.93939393939394)","(6.5, 8.4, 8.323076923076924)","(2.3, 2.48, 2.4737142857142858)","(31.0, 60.0, 54.0)","(61.0, 95.0, 89.0)","(61.0, 110.0, 92.14285714285714)","(31.0, 48.0, 47.228070175438596)","(31.0, 40.0, 39.333333333333336)","(101.0, 310.0, 290.0)"
14-12-2022 19:44:14.949433,"(4.0, 4.6, 4.510909090909091)","(15.0, 22.0, 21.41176470588235)","(20.0, 28.0, 26.6)","(71.0, 120.0, 113.33333333333333)","(11.0, 16.0, 15.93939393939394)","(6.5, 8.4, 8.323076923076924)","(2.3, 2.48, 2.4737142857142858)","(31.0, 60.0, 54.0)","(61.0, 95.0, 89.0)","(61.0, 110.0, 92.14285714285714)","(31.0, 48.0, 47.228070175438596)","(31.0, 40.0, 39.333333333333336)","(101.0, 310.0, 290.0)"
14-12-2022 19:44:16.490998,"(4.0, 4.6, 4.510909090909091)","(15.0, 22.0, 21.41176470588235)","(20.0, 28.0, 26.75)","(71.0, 120.0, 113.33333333333333)","(11.0, 16.0, 15.93939393939394)","(6.5, 8.4, 8.323076923076924)","(2.3, 2.48, 2.4737142857142858)","(31.0, 60.0, 54.0)","(61.0, 95.0, 89.0)","(61.0, 110.0, 92.14285714285714)","(31.0, 48.0, 45.916666666666664)","(31.0, 40.0, 39.333333333333336)","(101.0, 310.0, 290.0)"
14-12-2022 19:44:17.927265,"(4.0, 4.5, 4.484782608695652)","(15.0, 22.0, 21.41176470588235)","(20.0, 28.0, 26.75)","(71.0, 120.0, 113.33333333333333)","(11.0, 16.0, 15.93939393939394)","(6.5, 8.4, 8.323076923076924)","(2.3, 2.48, 2.4737142857142858)","(31.0, 60.0, 54.0)","(61.0, 95.0, 89.0)","(61.0, 110.0, 92.14285714285714)","(31.0, 46.0, 45.916666666666664)","(31.0, 40.0, 38.857142857142854)","(101.0, 310.0, 290.0)"
14-12-2022 19:44:19.360561,"(4.0, 4.5, 4.484782608695652)","(15.0, 22.0, 21.41176470588235)","(20.0, 28.0, 26.75)","(71.0, 120.0, 113.33333333333333)","(11.0, 16.0, 15.93939393939394)","(6.5, 8.4, 8.32)","(2.3, 2.48, 2.4723529411764704)","(31.0, 60.0, 54.0)","(61.0, 95.0, 89.0)","(61.0, 110.0, 92.14285714285714)","(31.0, 46.0, 45.916666666666664)","(31.0, 40.0, 37.81818181818182)","(101.0, 310.0, 290.0)"
14-12-2022 19:44:20.802542,"(4.0, 4.5, 4.484782608695652)","(15.0, 22.0, 21.41176470588235)","(20.0, 28.0, 26.75)","(71.0, 120.0, 113.33333333333333)","(11.0, 16.0, 15.93939393939394)","(6.5, 8.4, 8.32)","(2.3, 2.48, 2.4723529411764704)","(31.0, 60.0, 54.0)","(61.0, 95.0, 89.0)","(61.0, 110.0, 92.14285714285714)","(31.0, 46.0, 45.916666666666664)","(31.0, 40.0, 37.666666666666664)","(101.0, 310.0, 290.0)"
14-12-2022 19:44:22.251757,"(4.0, 4.5, 4.480412371134021)","(15.0, 22.0, 21.41176470588235)","(20.0, 28.0, 26.75)","(71.0, 120.0, 113.33333333333333)","(11.0, 16.0, 15.93939393939394)","(6.5, 8.4, 8.32)","(2.3, 2.48, 2.4723529411764704)","(31.0, 60.0, 54.0)","(61.0, 95.0, 89.0)","(61.0, 110.0, 92.14285714285714)","(31.0, 46.0, 45.916666666666664)","(31.0, 40.0, 37.666666666666664)","(101.0, 310.0, 290.0)"
14-12-2022 19:44:23.730675,"(4.0, 4.5, 4.478409090909091)","(15.0, 22.0, 21.41176470588235)","(20.0, 28.0, 26.75)","(71.0, 120.0, 113.33333333333333)","(11.0, 16.0, 15.93939393939394)","(6.5, 8.4, 8.32)","(2.3, 2.48, 2.4723529411764704)","(31.0, 60.0, 54.0)","(61.0, 95.0, 89.0)","(61.0, 110.0, 92.14285714285714)","(31.0, 46.0, 45.916666666666664)","(31.0, 40.0, 37.666666666666664)","(101.0, 310.0, 290.0)"
14-12-2022 19:44:25.212391,"(4.0, 4.5, 4.478409090909091)","(15.0, 22.0, 21.41176470588235)","(20.0, 28.0, 26.75)","(71.0, 120.0, 113.33333333333333)","(11.0, 16.0, 15.93939393939394)","(6.5, 8.4, 8.32)","(2.3, 2.48, 2.4723529411764704)","(31.0, 60.0, 54.0)","(61.0, 95.0, 89.0)","(61.0, 110.0, 92.14285714285714)","(31.0, 46.0, 45.916666666666664)","(31.0, 40.0, 37.666666666666664)","(101.0, 310.0, 290.0)"
14-12-2022 19:44:26.671819,"(4.0, 4.5, 4.478409090909091)","(15.0, 22.0, 21.565217391304348)","(20.0, 28.0, 26.75)","(71.0, 120.0, 113.33333333333333)","(11.0, 16.0, 15.93939393939394)","(6.5, 8.4, 8.32)","(2.3, 2.48, 2.4723529411764704)","(31.0, 60.0, 54.0)","(61.0, 95.0, 86.81818181818181)","(61.0, 110.0, 87.72727272727273)","(31.0, 46.0, 45.916666666666664)","(31.0, 40.0, 37.666666666666664)","(101.0, 310.0, 290.0)"
14-12-2022 19:44:28.194579,"(4.0, 4.5, 4.478409090909091)","(15.0, 22.0, 21.565217391304348)","(20.0, 28.0, 26.75)","(71.0, 120.0, 113.33333333333333)","(11.0, 16.0, 15.93939393939394)","(6.5, 8.4, 8.32)","(2.3, 2.48, 2.4723529411764704)","(31.0, 60.0, 54.0)","(61.0, 95.0, 86.0)","(61.0, 100.0, 87.72727272727273)","(31.0, 46.0, 45.916666666666664)","(31.0, 40.0, 37.666666666666664)","(101.0, 310.0, 290.0)"
14-12-2022 19:44:29.724624,"(4.0, 4.5, 4.478409090909091)","(15.0, 22.0, 21.565217391304348)","(20.0, 28.0, 26.75)","(71.0, 120.0, 113.33333333333333)","(11.0, 16.0, 15.93939393939394)","(6.5, 8.4, 8.32)","(2.3, 2.48, 2.4723529411764704)","(31.0, 60.0, 54.0)","(61.0, 95.0, 87.5)","(61.0, 100.0, 87.72727272727273)","(31.0, 46.0, 45.916666666666664)","(31.0, 40.0, 37.666666666666664)","(101.0, 310.0, 290.0)"
14-12-2022 19:44:31.142389,"(4.0, 4.5, 4.478409090909091)","(15.0, 22.0, 21.677419354838708)","(20.0, 28.0, 26.75)","(71.0, 120.0, 113.33333333333333)","(11.0, 16.0, 16.305555555555557)","(6.5, 8.4, 8.32)","(2.3, 2.48, 2.4723529411764704)","(31.0, 60.0, 54.0)","(61.0, 95.0, 87.5)","(61.0, 100.0, 87.72727272727273)","(31.0, 46.0, 45.95744680851064)","(31.0, 40.0, 37.666666666666664)","(101.0, 310.0, 290.0)"
14-12-2022 19:44:32.635114,"(4.0, 4.5, 4.478409090909091)","(15.0, 22.0, 21.565217391304348)","(20.0, 28.0, 26.75)","(71.0, 120.0, 113.33333333333333)","(11.0, 16.5, 16.305555555555557)","(6.5, 8.4, 8.32)","(2.3, 2.48, 2.4723529411764704)","(31.0, 60.0, 54.0)","(61.0, 95.0, 87.5)","(61.0, 100.0, 87.72727272727273)","(31.0, 46.0, 45.95744680851064)","(31.0, 40.0, 37.666666666666664)","(101.0, 310.0, 290.0)"
14-12-2022 19:44:34.067635,"(4.0, 4.5, 4.478409090909091)","(15.0, 22.0, 21.565217391304348)","(20.0, 28.0, 26.75)","(71.0, 120.0, 113.33333333333333)","(11.0, 16.5, 16.305555555555557)","(6.5, 8.4, 8.32)","(2.3, 2.48, 2.4723529411764704)","(31.0, 60.0, 54.0)","(61.0, 95.0, 87.5)","(61.0, 100.0, 87.72727272727273)","(31.0, 46.0, 45.95744680851064)","(31.0, 40.0, 37.666666666666664)","(101.0, 310.0, 290.0)"
14-12-2022 19:44:35.608591,"(4.0, 4.5, 4.478409090909091)","(15.0, 22.0, 21.565217391304348)","(20.0, 28.0, 26.75)","(71.0, 120.0, 113.33333333333333)","(11.0, 16.5, 15.403846153846153)","(6.5, 8.4, 8.1)","(2.3, 2.48, 2.4744827586206894)","(31.0, 60.0, 54.0)","(61.0, 95.0, 87.5)","(61.0, 100.0, 87.72727272727273)","(31.0, 46.0, 45.95744680851064)","(31.0, 40.0, 37.666666666666664)","(101.0, 310.0, 290.0)"
14-12-2022 19:44:37.123169,"(4.0, 4.5, 4.489473684210527)","(15.0, 22.0, 21.565217391304348)","(20.0, 28.0, 26.75)","(71.0, 120.0, 113.33333333333333)","(11.0, 15.5, 15.81578947368421)","(6.5, 8.4, 8.177777777777777)","(2.3, 2.48, 2.4727272727272727)","(31.0, 60.0, 54.0)","(61.0, 95.0, 85.0)","(61.0, 100.0, 87.72727272727273)","(31.0, 46.0, 45.95744680851064)","(31.0, 40.0, 37.666666666666664)","(101.0, 310.0, 290.0)"
14-12-2022 19:44:38.606164,"(4.0, 4.5, 4.489473684210527)","(15.0, 22.0, 21.565217391304348)","(20.0, 28.0, 26.75)","(71.0, 120.0, 113.33333333333333)","(11.0, 16.0, 15.81578947368421)","(6.5, 8.4, 8.177777777777777)","(2.3, 2.5, 2.4727272727272727)","(31.0, 60.0, 54.0)","(61.0, 95.0, 85.0)","(61.0, 100.0, 87.72727272727273)","(31.0, 46.0, 45.95744680851064)","(31.0, 40.0, 37.666666666666664)","(101.0, 310.0, 290.0)"
14-12-2022 19:44:40.129095,"(4.0, 4.5, 4.489473684210527)","(15.0, 22.0, 21.565217391304348)","(20.0, 28.0, 26.75)","(71.0, 120.0, 113.33333333333333)","(11.0, 16.0, 15.887096774193548)","(6.5, 8.4, 8.177777777777777)","(2.3, 2.5, 2.468)","(31.0, 60.0, 54.0)","(61.0, 95.0, 85.0)","(61.0, 100.0, 87.72727272727273)","(31.0, 46.0, 47.172413793103445)","(31.0, 40.0, 37.666666666666664)","(101.0, 310.0, 290.0)"
14-12-2022 19:44:41.606263,"(4.0, 4.5, 4.489473684210527)","(15.0, 22.0, 21.444444444444443)","(20.0, 28.0, 26.75)","(71.0, 120.0, 113.33333333333333)","(11.0, 16.5, 16.02173913043478)","(6.5, 8.4, 8.177777777777777)","(2.3, 2.48, 2.461010101010101)","(31.0, 60.0, 54.0)","(61.0, 95.0, 85.0)","(61.0, 100.0, 87.72727272727273)","(31.0, 48.0, 47.172413793103445)","(31.0, 40.0, 37.666666666666664)","(101.0, 310.0, 290.0)"
