,Rebel Boom,Chatty Mavis,Barbaras Angel,Off Grid,Goldstar Justice,Romeo,Maccys Girl,Regal Birdie
08-12-2022 13:36:42.671130,"(26.0, 250.0, 103.42857142857142)","(1.95, 3.05, 2.8752941176470586)","(15.0, 46.0, 30.772727272727273)","(14.0, 32.0, 29.3125)","(41.0, 340.0, 165.0625)","(16.0, 150.0, 88.18181818181819)","(6.5, 14.0, 12.311111111111112)","(2.6, 5.2, 3.93)"
08-12-2022 13:36:43.755939,"(26.0, 250.0, 103.42857142857142)","(1.95, 3.05, 2.8752941176470586)","(15.0, 46.0, 30.772727272727273)","(14.0, 32.0, 29.3125)","(41.0, 340.0, 165.0625)","(16.0, 150.0, 88.18181818181819)","(6.5, 14.0, 12.311111111111112)","(2.6, 5.2, 3.93)"
08-12-2022 13:36:44.905821,"(26.0, 250.0, 103.42857142857142)","(1.95, 3.05, 2.8752941176470586)","(15.0, 100.0, 60.22727272727273)","(14.0, 32.0, 29.3125)","(41.0, 340.0, 165.0625)","(16.0, 150.0, 88.18181818181819)","(6.5, 14.0, 12.311111111111112)","(2.6, 5.2, 3.93)"
08-12-2022 13:36:46.072770,"(26.0, 250.0, 103.42857142857142)","(1.95, 3.05, 2.8752941176470586)","(15.0, 50.0, 32.95454545454545)","(14.0, 32.0, 29.3125)","(41.0, 340.0, 165.0625)","(16.0, 150.0, 88.18181818181819)","(6.5, 14.0, 12.311111111111112)","(2.6, 5.2, 3.93)"
08-12-2022 13:36:47.354017,"(26.0, 250.0, 103.42857142857142)","(1.95, 3.05, 2.8752941176470586)","(15.0, 50.0, 32.95454545454545)","(14.0, 32.0, 29.3125)","(41.0, 340.0, 165.0625)","(16.0, 150.0, 88.18181818181819)","(6.5, 14.0, 12.311111111111112)","(2.6, 5.2, 3.5392307692307696)"
08-12-2022 13:36:48.597824,"(26.0, 250.0, 103.42857142857142)","(1.95, 3.05, 2.8752941176470586)","(15.0, 50.0, 32.95454545454545)","(14.0, 32.0, 29.3125)","(41.0, 340.0, 165.0625)","(16.0, 150.0, 88.18181818181819)","(6.5, 14.0, 12.6125)","(2.6, 5.2, 3.5392307692307696)"
08-12-2022 13:36:50.024916,"(26.0, 250.0, 103.42857142857142)","(1.95, 3.05, 2.8752941176470586)","(15.0, 50.0, 32.95454545454545)","(14.0, 32.0, 21.25)","(41.0, 340.0, 165.0625)","(16.0, 150.0, 88.18181818181819)","(6.5, 13.5, 12.6125)","(2.6, 5.2, 3.5392307692307696)"
08-12-2022 13:36:51.538948,"(26.0, 250.0, 103.42857142857142)","(1.95, 3.05, 2.8752941176470586)","(15.0, 50.0, 32.95454545454545)","(14.0, 32.0, 21.25)","(41.0, 340.0, 165.0625)","(16.0, 150.0, 88.18181818181819)","(6.5, 13.5, 12.6125)","(2.6, 5.2, 3.5392307692307696)"
08-12-2022 13:36:52.962209,"(26.0, 250.0, 103.42857142857142)","(1.95, 3.05, 2.8752941176470586)","(15.0, 50.0, 32.95454545454545)","(14.0, 32.0, 21.25)","(41.0, 340.0, 165.0625)","(16.0, 150.0, 88.18181818181819)","(6.5, 13.5, 12.6125)","(2.6, 5.2, 3.5392307692307696)"
08-12-2022 13:36:54.292026,"(26.0, 250.0, 103.42857142857142)","(1.95, 3.05, 2.8752941176470586)","(15.0, 50.0, 32.95454545454545)","(14.0, 32.0, 21.25)","(41.0, 340.0, 140.07142857142858)","(16.0, 150.0, 88.18181818181819)","(6.5, 13.5, 12.6125)","(2.6, 5.2, 3.5392307692307696)"
08-12-2022 13:36:55.597261,"(26.0, 250.0, 103.42857142857142)","(1.95, 3.05, 2.8752941176470586)","(15.0, 50.0, 25.625)","(14.0, 32.0, 21.25)","(41.0, 340.0, 140.07142857142858)","(16.0, 150.0, 88.18181818181819)","(6.5, 13.5, 12.6125)","(2.6, 5.2, 3.5392307692307696)"
08-12-2022 13:36:56.922098,"(26.0, 250.0, 103.42857142857142)","(1.95, 3.05, 2.8752941176470586)","(15.0, 50.0, 25.625)","(14.0, 32.0, 21.25)","(41.0, 340.0, 140.07142857142858)","(16.0, 150.0, 88.18181818181819)","(6.5, 13.5, 12.6125)","(2.6, 5.2, 3.93)"
08-12-2022 13:36:58.179774,"(26.0, 250.0, 103.42857142857142)","(1.95, 3.05, 2.8752941176470586)","(15.0, 50.0, 25.625)","(14.0, 32.0, 21.25)","(41.0, 340.0, 165.0625)","(16.0, 150.0, 88.18181818181819)","(6.5, 13.5, 12.6125)","(2.6, 5.2, 3.93)"
08-12-2022 13:36:59.412773,"(26.0, 250.0, 79.75)","(1.95, 3.05, 2.8752941176470586)","(15.0, 50.0, 32.95454545454545)","(14.0, 32.0, 21.25)","(41.0, 340.0, 165.0625)","(16.0, 150.0, 88.18181818181819)","(6.5, 13.5, 12.6125)","(2.6, 5.2, 3.93)"
08-12-2022 13:37:00.744042,"(26.0, 250.0, 79.75)","(1.95, 3.05, 2.8752941176470586)","(15.0, 50.0, 32.95454545454545)","(14.0, 32.0, 21.25)","(41.0, 340.0, 165.0625)","(16.0, 150.0, 88.18181818181819)","(6.5, 13.5, 12.6125)","(2.6, 5.2, 3.93)"
08-12-2022 13:37:02.116570,"(26.0, 250.0, 79.75)","(1.95, 3.05, 2.8752941176470586)","(15.0, 50.0, 32.95454545454545)","(14.0, 32.0, 21.25)","(41.0, 340.0, 165.0625)","(16.0, 150.0, 88.18181818181819)","(6.5, 13.5, 12.6125)","(2.6, 5.2, 3.93)"
08-12-2022 13:37:03.467798,"(26.0, 250.0, 79.75)","(1.95, 3.05, 2.8752941176470586)","(15.0, 50.0, 32.95454545454545)","(14.0, 32.0, 21.25)","(41.0, 340.0, 165.0625)","(16.0, 150.0, 88.18181818181819)","(6.5, 13.5, 12.6125)","(2.6, 5.2, 3.93)"
08-12-2022 13:37:04.810868,"(26.0, 250.0, 79.75)","(1.95, 3.05, 2.8752941176470586)","(15.0, 50.0, 32.95454545454545)","(14.0, 32.0, 27.22222222222222)","(41.0, 340.0, 165.0625)","(16.0, 150.0, 88.18181818181819)","(6.5, 13.5, 12.6125)","(2.6, 5.2, 3.93)"
08-12-2022 13:37:06.101161,"(26.0, 250.0, 79.75)","(1.95, 3.05, 2.8752941176470586)","(15.0, 50.0, 44.64285714285714)","(14.0, 32.0, 27.22222222222222)","(41.0, 340.0, 165.0625)","(16.0, 150.0, 88.18181818181819)","(6.5, 13.5, 12.6125)","(2.6, 5.2, 3.93)"
08-12-2022 13:37:07.393336,"(26.0, 250.0, 79.75)","(1.95, 3.05, 2.8752941176470586)","(15.0, 50.0, 44.64285714285714)","(14.0, 32.0, 27.22222222222222)","(41.0, 340.0, 165.0625)","(16.0, 150.0, 88.18181818181819)","(6.5, 13.5, 12.6125)","(2.6, 5.2, 3.93)"
08-12-2022 13:37:08.571429,"(26.0, 250.0, 79.75)","(1.95, 3.05, 2.8752941176470586)","(15.0, 50.0, 44.64285714285714)","(14.0, 32.0, 27.22222222222222)","(41.0, 340.0, 165.0625)","(16.0, 150.0, 88.18181818181819)","(6.5, 13.5, 12.6125)","(2.6, 5.2, 3.93)"
08-12-2022 13:37:09.844700,"(26.0, 250.0, 79.75)","(1.95, 3.05, 3.016629213483146)","(15.0, 50.0, 44.64285714285714)","(14.0, 32.0, 27.22222222222222)","(41.0, 340.0, 165.0625)","(16.0, 150.0, 88.18181818181819)","(6.5, 13.5, 12.6125)","(2.6, 5.2, 3.91)"
08-12-2022 13:37:11.156593,"(26.0, 250.0, 79.75)","(1.95, 3.05, 3.0102247191011235)","(15.0, 50.0, 44.64285714285714)","(14.0, 32.0, 27.22222222222222)","(41.0, 340.0, 165.0625)","(16.0, 150.0, 88.18181818181819)","(6.5, 13.5, 12.6125)","(2.6, 5.2, 3.91)"
08-12-2022 13:37:12.639385,"(26.0, 250.0, 79.75)","(1.95, 3.05, 3.0102247191011235)","(15.0, 50.0, 44.64285714285714)","(14.0, 32.0, 27.22222222222222)","(41.0, 340.0, 165.0625)","(16.0, 150.0, 88.18181818181819)","(6.5, 13.5, 12.6125)","(2.6, 5.2, 3.91)"
08-12-2022 13:37:14.038136,"(26.0, 250.0, 79.75)","(1.95, 3.05, 2.7575)","(15.0, 50.0, 44.64285714285714)","(14.0, 32.0, 27.22222222222222)","(41.0, 340.0, 165.0625)","(16.0, 150.0, 88.18181818181819)","(6.5, 13.5, 12.6125)","(2.6, 5.2, 3.91)"
08-12-2022 13:37:15.474592,"(26.0, 250.0, 79.75)","(1.95, 3.05, 2.7575)","(15.0, 50.0, 44.64285714285714)","(14.0, 32.0, 27.22222222222222)","(41.0, 340.0, 165.0625)","(16.0, 150.0, 88.18181818181819)","(6.5, 13.5, 12.6125)","(2.6, 5.2, 3.91)"
08-12-2022 13:37:16.869666,"(26.0, 250.0, 79.75)","(1.95, 3.05, 2.7575)","(15.0, 50.0, 44.64285714285714)","(14.0, 32.0, 27.22222222222222)","(41.0, 340.0, 165.0625)","(16.0, 150.0, 88.18181818181819)","(6.5, 13.5, 12.6125)","(2.6, 5.2, 3.91)"
08-12-2022 13:37:18.278487,"(26.0, 250.0, 79.75)","(1.95, 3.05, 2.7575)","(15.0, 50.0, 44.64285714285714)","(14.0, 32.0, 27.22222222222222)","(41.0, 340.0, 165.0625)","(16.0, 150.0, 88.18181818181819)","(6.5, 13.5, 12.6125)","(2.6, 5.2, 4.78)"
08-12-2022 13:37:19.708334,"(26.0, 250.0, 79.75)","(1.95, 3.05, 2.8775)","(15.0, 50.0, 44.64285714285714)","(14.0, 32.0, 27.22222222222222)","(41.0, 340.0, 165.0625)","(16.0, 150.0, 88.18181818181819)","(6.5, 13.5, 12.6125)","(2.6, 5.2, 4.78)"
08-12-2022 13:37:21.039684,"(26.0, 250.0, 92.84615384615384)","(1.95, 3.05, 2.8775)","(15.0, 100.0, 60.22727272727273)","(14.0, 32.0, 18.0)","(41.0, 340.0, 142.0)","(16.0, 150.0, 71.8125)","(6.5, 13.5, 13.11578947368421)","(2.6, 5.2, 3.715)"
08-12-2022 13:37:22.398102,"(26.0, 250.0, 92.84615384615384)","(1.95, 3.05, 2.9013043478260867)","(15.0, 55.0, 48.92857142857143)","(14.0, 32.0, 28.76923076923077)","(41.0, 340.0, 142.0)","(16.0, 80.0, 71.8125)","(6.5, 13.5, 12.89090909090909)","(2.6, 5.2, 4.2175)"
08-12-2022 13:37:23.710742,"(26.0, 250.0, 92.84615384615384)","(1.95, 3.05, 2.9013043478260867)","(15.0, 55.0, 44.375)","(14.0, 32.0, 28.76923076923077)","(41.0, 340.0, 142.0)","(16.0, 80.0, 71.8125)","(6.5, 13.5, 11.333333333333332)","(2.6, 5.2, 4.2175)"
08-12-2022 13:37:25.045018,"(26.0, 250.0, 103.42857142857142)","(1.95, 3.05, 2.9013043478260867)","(15.0, 55.0, 44.0)","(14.0, 32.0, 23.833333333333336)","(41.0, 340.0, 142.0)","(16.0, 80.0, 71.8125)","(6.5, 13.5, 11.333333333333332)","(2.6, 5.2, 4.2175)"
08-12-2022 13:37:26.465721,"(26.0, 250.0, 103.42857142857142)","(1.95, 3.05, 2.9013043478260867)","(15.0, 55.0, 44.0)","(14.0, 32.0, 23.833333333333336)","(41.0, 340.0, 142.0)","(16.0, 80.0, 71.8125)","(6.5, 13.5, 11.333333333333332)","(2.6, 5.2, 4.2175)"
08-12-2022 13:37:27.789612,"(26.0, 250.0, 103.42857142857142)","(1.95, 3.05, 2.877894736842105)","(15.0, 55.0, 49.07142857142857)","(14.0, 32.0, 23.833333333333336)","(41.0, 340.0, 142.0)","(16.0, 80.0, 71.8125)","(6.5, 13.5, 11.333333333333332)","(2.6, 5.2, 3.92)"
08-12-2022 13:37:29.102045,"(26.0, 250.0, 92.84615384615384)","(1.95, 3.05, 2.877894736842105)","(15.0, 55.0, 49.07142857142857)","(14.0, 32.0, 23.833333333333336)","(41.0, 340.0, 142.0)","(16.0, 80.0, 71.8125)","(6.5, 13.5, 11.333333333333332)","(2.6, 5.2, 3.92)"
08-12-2022 13:37:30.386139,"(26.0, 250.0, 92.84615384615384)","(1.95, 3.05, 2.877894736842105)","(15.0, 55.0, 49.07142857142857)","(14.0, 32.0, 23.833333333333336)","(41.0, 340.0, 142.0)","(16.0, 80.0, 71.8125)","(6.5, 13.5, 11.333333333333332)","(2.6, 5.2, 3.92)"
08-12-2022 13:37:31.758063,"(26.0, 250.0, 92.84615384615384)","(1.95, 3.05, 2.877894736842105)","(15.0, 55.0, 49.07142857142857)","(14.0, 32.0, 23.833333333333336)","(41.0, 340.0, 142.0)","(16.0, 80.0, 71.8125)","(6.5, 13.5, 11.333333333333332)","(2.6, 5.2, 3.92)"
08-12-2022 13:37:33.101807,"(26.0, 250.0, 92.84615384615384)","(1.95, 3.05, 2.877894736842105)","(15.0, 55.0, 49.07142857142857)","(14.0, 32.0, 23.833333333333336)","(41.0, 340.0, 142.0)","(16.0, 80.0, 71.8125)","(6.5, 13.5, 11.333333333333332)","(2.6, 5.2, 3.92)"
08-12-2022 13:37:34.455324,"(26.0, 250.0, 92.84615384615384)","(1.95, 3.05, 2.877894736842105)","(15.0, 55.0, 49.07142857142857)","(14.0, 32.0, 23.833333333333336)","(41.0, 340.0, 142.0)","(16.0, 80.0, 71.8125)","(6.5, 13.5, 11.333333333333332)","(2.6, 5.2, 3.92)"
08-12-2022 13:37:35.832512,"(26.0, 250.0, 92.84615384615384)","(1.95, 3.05, 2.877894736842105)","(15.0, 55.0, 49.07142857142857)","(14.0, 32.0, 23.833333333333336)","(41.0, 340.0, 142.0)","(16.0, 80.0, 71.8125)","(6.5, 13.5, 11.333333333333332)","(2.6, 5.2, 3.92)"
08-12-2022 13:37:37.134360,"(26.0, 250.0, 92.84615384615384)","(1.95, 3.05, 2.877894736842105)","(15.0, 55.0, 49.07142857142857)","(14.0, 32.0, 23.833333333333336)","(41.0, 340.0, 142.0)","(16.0, 80.0, 71.8125)","(6.5, 13.5, 11.333333333333332)","(2.6, 5.2, 3.92)"
08-12-2022 13:37:38.487328,"(26.0, 250.0, 92.84615384615384)","(1.95, 3.05, 2.877894736842105)","(15.0, 55.0, 49.07142857142857)","(14.0, 32.0, 23.833333333333336)","(41.0, 340.0, 142.0)","(16.0, 80.0, 71.8125)","(6.5, 13.5, 11.333333333333332)","(2.6, 5.2, 3.92)"
08-12-2022 13:37:39.891470,"(26.0, 250.0, 92.84615384615384)","(1.95, 3.05, 2.877894736842105)","(15.0, 55.0, 49.07142857142857)","(14.0, 32.0, 23.833333333333336)","(41.0, 340.0, 142.0)","(16.0, 80.0, 71.8125)","(6.5, 13.5, 11.333333333333332)","(2.6, 5.2, 3.92)"
08-12-2022 13:37:41.274168,"(26.0, 250.0, 92.84615384615384)","(1.95, 3.05, 2.877894736842105)","(15.0, 55.0, 49.07142857142857)","(14.0, 32.0, 23.833333333333336)","(41.0, 340.0, 142.0)","(16.0, 80.0, 71.8125)","(6.5, 13.5, 11.333333333333332)","(2.6, 5.2, 3.92)"
08-12-2022 13:37:42.663934,"(26.0, 250.0, 92.84615384615384)","(1.95, 3.05, 2.877894736842105)","(15.0, 55.0, 49.07142857142857)","(14.0, 32.0, 23.833333333333336)","(41.0, 340.0, 142.0)","(16.0, 80.0, 71.8125)","(6.5, 13.5, 11.333333333333332)","(2.6, 5.2, 3.92)"
08-12-2022 13:37:44.013092,"(26.0, 250.0, 92.84615384615384)","(1.95, 3.05, 2.877894736842105)","(15.0, 55.0, 49.07142857142857)","(14.0, 32.0, 23.833333333333336)","(41.0, 340.0, 142.0)","(16.0, 80.0, 71.8125)","(6.5, 13.5, 11.333333333333332)","(2.6, 5.2, 3.92)"
08-12-2022 13:37:45.375021,"(26.0, 250.0, 92.84615384615384)","(1.95, 3.05, 2.78)","(15.0, 55.0, 49.07142857142857)","(14.0, 32.0, 28.76923076923077)","(41.0, 340.0, 142.0)","(16.0, 80.0, 71.8125)","(6.5, 13.5, 11.333333333333332)","(2.6, 5.2, 3.92)"
08-12-2022 13:37:46.710239,"(26.0, 250.0, 92.84615384615384)","(1.95, 3.05, 2.78)","(15.0, 55.0, 49.07142857142857)","(14.0, 32.0, 28.76923076923077)","(41.0, 340.0, 142.0)","(16.0, 80.0, 71.8125)","(6.5, 13.5, 11.333333333333332)","(2.6, 5.2, 3.9085714285714284)"
08-12-2022 13:37:48.119276,"(26.0, 250.0, 92.84615384615384)","(1.95, 3.05, 2.78)","(15.0, 55.0, 49.07142857142857)","(14.0, 32.0, 28.76923076923077)","(41.0, 340.0, 142.0)","(16.0, 80.0, 71.8125)","(6.5, 13.5, 11.333333333333332)","(2.6, 5.6, 4.154117647058824)"
08-12-2022 13:37:49.481420,"(26.0, 250.0, 92.84615384615384)","(1.95, 3.05, 2.78)","(15.0, 55.0, 49.07142857142857)","(14.0, 32.0, 28.76923076923077)","(41.0, 340.0, 142.0)","(16.0, 80.0, 71.8125)","(6.5, 13.5, 11.333333333333332)","(2.6, 5.5, 4.154117647058824)"
08-12-2022 13:37:50.837241,"(26.0, 250.0, 92.84615384615384)","(1.95, 3.05, 2.78)","(15.0, 55.0, 49.07142857142857)","(14.0, 32.0, 28.76923076923077)","(41.0, 340.0, 142.0)","(16.0, 80.0, 71.8125)","(6.5, 13.5, 11.333333333333332)","(2.6, 5.5, 4.154117647058824)"
08-12-2022 13:37:52.160256,"(26.0, 250.0, 92.84615384615384)","(1.95, 3.05, 2.78)","(15.0, 55.0, 49.07142857142857)","(14.0, 32.0, 28.76923076923077)","(41.0, 340.0, 142.0)","(16.0, 80.0, 71.8125)","(6.5, 13.5, 11.333333333333332)","(2.6, 5.5, 4.154117647058824)"
08-12-2022 13:37:53.537670,"(26.0, 250.0, 92.84615384615384)","(1.95, 3.05, 2.78)","(15.0, 55.0, 49.07142857142857)","(14.0, 32.0, 28.76923076923077)","(41.0, 340.0, 142.0)","(16.0, 80.0, 71.8125)","(6.5, 13.5, 11.333333333333332)","(2.6, 5.5, 4.154117647058824)"
08-12-2022 13:37:54.935942,"(26.0, 250.0, 92.84615384615384)","(1.95, 3.05, 2.78)","(15.0, 55.0, 49.07142857142857)","(14.0, 32.0, 27.9)","(41.0, 340.0, 142.0)","(16.0, 80.0, 71.8125)","(6.5, 13.5, 11.333333333333332)","(2.6, 5.5, 4.154117647058824)"
08-12-2022 13:37:56.369005,"(26.0, 250.0, 92.84615384615384)","(1.95, 3.05, 2.78)","(15.0, 55.0, 49.07142857142857)","(14.0, 32.0, 18.666666666666668)","(41.0, 340.0, 142.0)","(16.0, 80.0, 71.8125)","(6.5, 13.5, 11.333333333333332)","(2.6, 5.5, 4.154117647058824)"
08-12-2022 13:37:57.754414,"(26.0, 250.0, 92.84615384615384)","(1.95, 3.05, 2.78)","(15.0, 55.0, 49.07142857142857)","(14.0, 32.0, 18.666666666666668)","(41.0, 340.0, 142.0)","(16.0, 80.0, 71.8125)","(6.5, 13.5, 11.333333333333332)","(2.6, 5.5, 4.154117647058824)"
08-12-2022 13:37:59.105681,"(26.0, 250.0, 92.84615384615384)","(1.95, 3.05, 2.7607142857142857)","(15.0, 55.0, 49.07142857142857)","(14.0, 32.0, 18.666666666666668)","(41.0, 340.0, 142.0)","(16.0, 80.0, 71.8125)","(6.5, 13.5, 11.333333333333332)","(2.6, 5.5, 4.607692307692307)"
08-12-2022 13:38:00.445504,"(26.0, 250.0, 92.84615384615384)","(1.95, 3.2, 2.7607142857142857)","(15.0, 55.0, 49.07142857142857)","(14.0, 32.0, 18.666666666666668)","(41.0, 340.0, 142.0)","(16.0, 80.0, 71.8125)","(6.5, 13.5, 11.333333333333332)","(2.6, 5.5, 4.607692307692307)"
08-12-2022 13:38:01.694881,"(26.0, 250.0, 92.84615384615384)","(1.95, 3.2, 2.7607142857142857)","(15.0, 55.0, 49.07142857142857)","(14.0, 32.0, 18.666666666666668)","(41.0, 340.0, 142.0)","(16.0, 80.0, 71.8125)","(6.5, 13.5, 11.333333333333332)","(2.6, 5.5, 4.607692307692307)"
08-12-2022 13:38:02.947696,"(26.0, 250.0, 92.84615384615384)","(1.95, 3.2, 2.7607142857142857)","(15.0, 55.0, 49.07142857142857)","(14.0, 32.0, 18.666666666666668)","(41.0, 340.0, 142.0)","(16.0, 80.0, 71.8125)","(6.5, 13.5, 11.333333333333332)","(2.6, 5.5, 4.607692307692307)"
08-12-2022 13:38:04.288341,"(26.0, 250.0, 92.84615384615384)","(1.95, 3.2, 2.7607142857142857)","(15.0, 55.0, 49.07142857142857)","(14.0, 32.0, 14.5)","(41.0, 340.0, 142.0)","(16.0, 80.0, 81.63636363636364)","(6.5, 13.5, 11.333333333333332)","(2.6, 5.5, 4.607692307692307)"
08-12-2022 13:38:05.583308,"(26.0, 250.0, 92.84615384615384)","(1.95, 3.2, 2.7607142857142857)","(15.0, 55.0, 49.07142857142857)","(14.0, 32.0, 14.5)","(41.0, 340.0, 142.0)","(16.0, 120.0, 81.63636363636364)","(6.5, 13.5, 11.333333333333332)","(2.6, 5.5, 4.607692307692307)"
08-12-2022 13:38:06.872479,"(26.0, 250.0, 92.84615384615384)","(1.95, 3.2, 2.7607142857142857)","(15.0, 55.0, 49.07142857142857)","(14.0, 32.0, 14.5)","(41.0, 340.0, 142.0)","(16.0, 120.0, 81.63636363636364)","(6.5, 13.5, 11.333333333333332)","(2.6, 5.5, 4.607692307692307)"
08-12-2022 13:38:08.238239,"(26.0, 250.0, 92.84615384615384)","(1.95, 3.2, 2.7607142857142857)","(15.0, 55.0, 49.07142857142857)","(14.0, 32.0, 14.5)","(41.0, 340.0, 142.0)","(16.0, 120.0, 81.63636363636364)","(6.5, 13.5, 11.333333333333332)","(2.6, 5.5, 4.607692307692307)"
08-12-2022 13:38:09.513175,"(26.0, 250.0, 92.84615384615384)","(1.95, 3.2, 2.7607142857142857)","(15.0, 55.0, 49.07142857142857)","(14.0, 32.0, 18.666666666666668)","(41.0, 340.0, 142.0)","(16.0, 120.0, 81.63636363636364)","(6.5, 13.5, 11.333333333333332)","(2.6, 5.5, 4.607692307692307)"
08-12-2022 13:38:10.890437,"(26.0, 250.0, 92.84615384615384)","(1.95, 3.2, 2.7607142857142857)","(15.0, 55.0, 49.07142857142857)","(14.0, 32.0, 18.666666666666668)","(41.0, 340.0, 142.0)","(16.0, 120.0, 81.63636363636364)","(6.5, 13.5, 11.333333333333332)","(2.6, 5.5, 4.607692307692307)"
08-12-2022 13:38:12.198665,"(26.0, 250.0, 92.84615384615384)","(1.95, 3.2, 2.7607142857142857)","(15.0, 55.0, 49.07142857142857)","(14.0, 32.0, 18.666666666666668)","(41.0, 340.0, 142.0)","(16.0, 120.0, 81.63636363636364)","(6.5, 13.5, 11.333333333333332)","(2.6, 5.5, 4.607692307692307)"
08-12-2022 13:38:13.503565,"(26.0, 250.0, 92.84615384615384)","(1.95, 3.2, 2.7607142857142857)","(15.0, 55.0, 49.07142857142857)","(14.0, 32.0, 18.666666666666668)","(41.0, 340.0, 142.0)","(16.0, 120.0, 81.63636363636364)","(6.5, 13.5, 11.333333333333332)","(2.6, 5.5, 4.607692307692307)"
08-12-2022 13:38:14.887874,"(26.0, 250.0, 92.84615384615384)","(1.95, 3.2, 2.904761904761905)","(15.0, 55.0, 49.07142857142857)","(14.0, 32.0, 18.666666666666668)","(41.0, 340.0, 142.0)","(16.0, 120.0, 81.63636363636364)","(6.5, 13.5, 11.333333333333332)","(2.6, 5.5, 4.607692307692307)"
08-12-2022 13:38:16.234661,"(26.0, 250.0, 92.84615384615384)","(1.95, 3.2, 2.904761904761905)","(15.0, 55.0, 49.07142857142857)","(14.0, 32.0, 18.666666666666668)","(41.0, 340.0, 142.0)","(16.0, 120.0, 81.63636363636364)","(6.5, 13.5, 11.333333333333332)","(2.6, 5.5, 4.163529411764706)"
08-12-2022 13:38:17.616309,"(26.0, 250.0, 92.84615384615384)","(1.95, 3.2, 2.5166666666666666)","(15.0, 55.0, 49.07142857142857)","(14.0, 32.0, 18.666666666666668)","(41.0, 340.0, 142.0)","(16.0, 120.0, 81.63636363636364)","(6.5, 13.5, 11.333333333333332)","(2.6, 5.5, 4.163529411764706)"
08-12-2022 13:38:19.025724,"(26.0, 250.0, 92.84615384615384)","(1.95, 3.2, 2.5166666666666666)","(15.0, 55.0, 49.07142857142857)","(14.0, 32.0, 18.666666666666668)","(41.0, 340.0, 142.0)","(16.0, 120.0, 81.63636363636364)","(6.5, 13.5, 11.333333333333332)","(2.6, 5.5, 4.163529411764706)"
08-12-2022 13:38:20.463830,"(26.0, 250.0, 92.84615384615384)","(1.95, 3.2, 2.5166666666666666)","(15.0, 55.0, 49.07142857142857)","(14.0, 32.0, 18.666666666666668)","(41.0, 340.0, 142.0)","(16.0, 120.0, 81.63636363636364)","(6.5, 13.5, 11.333333333333332)","(2.6, 5.5, 4.163529411764706)"
08-12-2022 13:38:21.979147,"(26.0, 250.0, 92.84615384615384)","(1.95, 3.2, 2.5166666666666666)","(15.0, 55.0, 49.07142857142857)","(14.0, 32.0, 28.5)","(41.0, 340.0, 142.0)","(16.0, 120.0, 81.63636363636364)","(6.5, 13.5, 11.333333333333332)","(2.6, 5.5, 4.163529411764706)"
08-12-2022 13:38:23.673387,"(26.0, 250.0, 92.84615384615384)","(1.95, 3.2, 2.5166666666666666)","(15.0, 55.0, 51.58333333333333)","(14.0, 32.0, 18.333333333333332)","(41.0, 340.0, 142.0)","(16.0, 120.0, 81.63636363636364)","(6.5, 13.5, 11.333333333333332)","(2.6, 5.5, 4.163529411764706)"
08-12-2022 13:38:25.317364,"(26.0, 250.0, 92.84615384615384)","(1.95, 3.2, 2.5166666666666666)","(15.0, 55.0, 51.58333333333333)","(14.0, 32.0, 18.333333333333332)","(41.0, 340.0, 142.0)","(16.0, 120.0, 81.63636363636364)","(6.5, 13.5, 12.6125)","(2.6, 5.5, 4.163529411764706)"
08-12-2022 13:38:26.742198,"(26.0, 250.0, 92.84615384615384)","(1.95, 3.2, 2.5166666666666666)","(15.0, 55.0, 51.58333333333333)","(14.0, 32.0, 18.333333333333332)","(41.0, 340.0, 142.0)","(16.0, 120.0, 81.63636363636364)","(6.5, 13.5, 12.79)","(2.6, 5.5, 4.163529411764706)"
08-12-2022 13:38:28.132362,"(26.0, 250.0, 92.84615384615384)","(1.95, 3.2, 2.5166666666666666)","(15.0, 55.0, 51.58333333333333)","(14.0, 32.0, 18.333333333333332)","(41.0, 340.0, 142.0)","(16.0, 120.0, 81.63636363636364)","(6.5, 13.5, 12.79)","(2.6, 5.5, 4.163529411764706)"
08-12-2022 13:38:29.577767,"(26.0, 250.0, 92.84615384615384)","(1.95, 3.2, 2.5166666666666666)","(15.0, 55.0, 51.58333333333333)","(14.0, 32.0, 18.333333333333332)","(41.0, 340.0, 142.0)","(16.0, 120.0, 81.63636363636364)","(6.5, 13.5, 12.79)","(2.6, 5.5, 4.163529411764706)"
08-12-2022 13:38:31.013257,"(26.0, 250.0, 92.84615384615384)","(1.95, 3.2, 2.5166666666666666)","(15.0, 55.0, 51.58333333333333)","(14.0, 32.0, 18.333333333333332)","(41.0, 340.0, 142.0)","(16.0, 120.0, 81.63636363636364)","(6.5, 13.5, 12.79)","(2.6, 5.5, 4.163529411764706)"
08-12-2022 13:38:32.443439,"(26.0, 250.0, 92.84615384615384)","(1.95, 3.2, 2.5166666666666666)","(15.0, 55.0, 51.58333333333333)","(14.0, 32.0, 18.333333333333332)","(41.0, 340.0, 142.0)","(16.0, 120.0, 81.63636363636364)","(6.5, 13.5, 12.79)","(2.6, 5.5, 4.163529411764706)"
