,Friday Thirteenth,Manic Mia,Outlook,Parabellum,Tackas Last Dance,Maywyns Honey,Zacharooni,Melati Boy,Tulhurst Blaster,Flirts Diva
05-01-2023 14:39:14.581035,"(51.0, 220.0, 150.39999999999998)","(41.0, 140.0, 120.72727272727273)","(1.65, 1.9, 1.6592592592592592)","(5.0, 7.8, 7.206666666666667)","(26.0, 75.0, 46.66666666666667)","(101.0, 220.0, 181.42857142857142)","(8.0, 15.5, 8.728571428571428)","(8.5, 15.5, 10.766666666666667)","(8.5, 22.0, 14.571428571428571)","(19.0, 55.0, 44.714285714285715)"
05-01-2023 14:39:15.816915,"(51.0, 220.0, 150.39999999999998)","(41.0, 140.0, 120.72727272727273)","(1.65, 1.9, 1.6592592592592592)","(5.0, 7.4, 7.206666666666667)","(26.0, 75.0, 46.66666666666667)","(101.0, 220.0, 181.42857142857142)","(8.0, 15.5, 8.728571428571428)","(8.5, 15.5, 10.766666666666667)","(8.5, 22.0, 14.571428571428571)","(19.0, 55.0, 44.714285714285715)"
05-01-2023 14:39:17.005827,"(51.0, 220.0, 150.39999999999998)","(41.0, 140.0, 120.72727272727273)","(1.65, 1.9, 1.6592592592592592)","(5.0, 7.6, 7.24)","(26.0, 75.0, 46.66666666666667)","(101.0, 220.0, 181.42857142857142)","(8.0, 15.5, 9.45)","(8.5, 15.5, 10.766666666666667)","(8.5, 22.0, 14.571428571428571)","(19.0, 55.0, 39.0)"
05-01-2023 14:39:18.232614,"(51.0, 220.0, 150.39999999999998)","(41.0, 140.0, 107.38461538461539)","(1.65, 1.9, 1.6592592592592592)","(5.0, 7.4, 6.663157894736843)","(26.0, 75.0, 46.66666666666667)","(101.0, 220.0, 181.42857142857142)","(8.0, 15.0, 9.45)","(8.5, 15.5, 10.766666666666667)","(8.5, 22.0, 14.571428571428571)","(19.0, 55.0, 39.0)"
05-01-2023 14:39:19.441654,"(51.0, 220.0, 150.39999999999998)","(41.0, 140.0, 107.38461538461539)","(1.65, 1.9, 1.6592592592592592)","(5.0, 7.4, 6.506382978723405)","(26.0, 75.0, 46.66666666666667)","(101.0, 220.0, 181.42857142857142)","(8.0, 15.0, 9.45)","(8.5, 15.5, 10.766666666666667)","(8.5, 22.0, 14.571428571428571)","(19.0, 55.0, 39.0)"
05-01-2023 14:39:20.712540,"(51.0, 220.0, 150.39999999999998)","(41.0, 140.0, 107.38461538461539)","(1.65, 1.9, 1.6592592592592592)","(5.0, 7.2, 6.8090909090909095)","(26.0, 75.0, 46.66666666666667)","(101.0, 220.0, 181.42857142857142)","(8.0, 15.0, 9.45)","(8.5, 15.5, 10.766666666666667)","(8.5, 22.0, 14.571428571428571)","(19.0, 55.0, 39.0)"
05-01-2023 14:39:22.005172,"(51.0, 220.0, 150.39999999999998)","(41.0, 140.0, 107.38461538461539)","(1.65, 1.9, 1.6592592592592592)","(5.0, 7.4, 6.5875)","(26.0, 75.0, 46.66666666666667)","(101.0, 220.0, 181.42857142857142)","(8.0, 15.0, 9.45)","(8.5, 15.5, 10.766666666666667)","(8.5, 22.0, 14.571428571428571)","(19.0, 55.0, 39.0)"
05-01-2023 14:39:23.312553,"(51.0, 220.0, 150.39999999999998)","(41.0, 140.0, 107.38461538461539)","(1.65, 1.9, 1.6592592592592592)","(5.0, 7.4, 7.014814814814815)","(26.0, 75.0, 46.66666666666667)","(101.0, 220.0, 181.42857142857142)","(8.0, 15.0, 9.45)","(8.5, 15.5, 10.766666666666667)","(8.5, 22.0, 14.571428571428571)","(19.0, 55.0, 39.0)"
05-01-2023 14:39:24.581886,"(51.0, 220.0, 150.39999999999998)","(41.0, 140.0, 107.38461538461539)","(1.65, 1.9, 1.6592592592592592)","(5.0, 7.4, 7.014814814814815)","(26.0, 75.0, 46.66666666666667)","(101.0, 220.0, 181.42857142857142)","(8.0, 15.0, 9.45)","(8.5, 15.5, 10.766666666666667)","(8.5, 22.0, 14.571428571428571)","(19.0, 55.0, 39.0)"
05-01-2023 14:39:25.807605,"(51.0, 220.0, 185.6)","(41.0, 140.0, 107.38461538461539)","(1.65, 1.9, 1.6592592592592592)","(5.0, 7.4, 7.014814814814815)","(26.0, 75.0, 46.66666666666667)","(101.0, 220.0, 181.42857142857142)","(8.0, 15.0, 9.45)","(8.5, 15.5, 10.766666666666667)","(8.5, 22.0, 14.571428571428571)","(19.0, 55.0, 39.0)"
05-01-2023 14:39:27.075643,"(51.0, 220.0, 185.6)","(41.0, 140.0, 107.38461538461539)","(1.65, 1.9, 1.6592592592592592)","(5.0, 7.4, 7.014814814814815)","(26.0, 75.0, 46.66666666666667)","(101.0, 220.0, 181.42857142857142)","(8.0, 15.0, 9.45)","(8.5, 15.5, 10.766666666666667)","(8.5, 22.0, 14.571428571428571)","(19.0, 55.0, 39.0)"
05-01-2023 14:39:28.283200,"(51.0, 220.0, 185.6)","(41.0, 140.0, 107.38461538461539)","(1.65, 1.9, 1.6592592592592592)","(5.0, 7.4, 7.014814814814815)","(26.0, 75.0, 46.66666666666667)","(101.0, 220.0, 181.42857142857142)","(8.0, 15.0, 9.45)","(8.5, 15.5, 10.766666666666667)","(8.5, 22.0, 14.571428571428571)","(19.0, 55.0, 39.0)"
05-01-2023 14:39:29.513129,"(51.0, 220.0, 185.6)","(41.0, 140.0, 107.38461538461539)","(1.65, 1.9, 1.6592592592592592)","(5.0, 7.4, 7.014814814814815)","(26.0, 75.0, 46.66666666666667)","(101.0, 220.0, 181.42857142857142)","(8.0, 15.0, 9.45)","(8.5, 15.5, 10.766666666666667)","(8.5, 22.0, 14.571428571428571)","(19.0, 55.0, 39.0)"
05-01-2023 14:39:30.783020,"(51.0, 220.0, 185.6)","(41.0, 140.0, 107.38461538461539)","(1.65, 1.9, 1.6592592592592592)","(5.0, 7.4, 7.014814814814815)","(26.0, 75.0, 46.66666666666667)","(101.0, 220.0, 181.42857142857142)","(8.0, 15.0, 9.45)","(8.5, 15.5, 10.766666666666667)","(8.5, 22.0, 14.571428571428571)","(19.0, 55.0, 39.0)"
05-01-2023 14:39:32.088530,"(51.0, 220.0, 185.6)","(41.0, 140.0, 107.38461538461539)","(1.65, 1.9, 1.6592592592592592)","(5.0, 7.4, 7.0)","(26.0, 75.0, 46.66666666666667)","(101.0, 220.0, 181.42857142857142)","(8.0, 15.0, 8.75)","(8.5, 15.5, 10.766666666666667)","(8.5, 22.0, 14.571428571428571)","(19.0, 55.0, 39.0)"
05-01-2023 14:39:33.425014,"(51.0, 220.0, 185.6)","(41.0, 140.0, 107.38461538461539)","(1.65, 1.9, 1.6592592592592592)","(5.0, 7.4, 6.988888888888889)","(26.0, 75.0, 46.66666666666667)","(101.0, 220.0, 181.42857142857142)","(8.0, 14.5, 8.75)","(8.5, 15.5, 10.766666666666667)","(8.5, 22.0, 14.571428571428571)","(19.0, 55.0, 39.0)"
05-01-2023 14:39:34.760262,"(51.0, 220.0, 185.6)","(41.0, 140.0, 107.38461538461539)","(1.65, 1.9, 1.6592592592592592)","(5.0, 7.6, 7.236363636363636)","(26.0, 75.0, 46.66666666666667)","(101.0, 220.0, 181.42857142857142)","(8.0, 14.5, 8.75)","(8.5, 15.5, 10.766666666666667)","(8.5, 22.0, 14.571428571428571)","(19.0, 55.0, 39.0)"
05-01-2023 14:39:36.052640,"(51.0, 220.0, 185.6)","(41.0, 140.0, 107.38461538461539)","(1.65, 1.9, 1.6592592592592592)","(5.0, 7.6, 7.236363636363636)","(26.0, 75.0, 46.66666666666667)","(101.0, 220.0, 181.42857142857142)","(8.0, 14.5, 8.75)","(8.5, 15.5, 10.766666666666667)","(8.5, 22.0, 14.571428571428571)","(19.0, 55.0, 39.0)"
05-01-2023 14:39:37.336890,"(51.0, 220.0, 185.6)","(41.0, 140.0, 107.38461538461539)","(1.65, 1.9, 1.6592592592592592)","(5.0, 7.6, 7.3)","(26.0, 75.0, 46.66666666666667)","(101.0, 220.0, 181.42857142857142)","(8.0, 14.5, 8.75)","(8.5, 15.5, 10.766666666666667)","(8.5, 22.0, 14.571428571428571)","(19.0, 55.0, 39.0)"
05-01-2023 14:39:38.636280,"(51.0, 220.0, 185.6)","(41.0, 140.0, 107.38461538461539)","(1.65, 1.9, 1.6592592592592592)","(5.0, 7.6, 7.359999999999999)","(26.0, 75.0, 46.66666666666667)","(101.0, 220.0, 181.42857142857142)","(8.0, 14.5, 8.75)","(8.5, 15.5, 10.766666666666667)","(8.5, 22.0, 14.571428571428571)","(19.0, 55.0, 39.0)"
05-01-2023 14:39:39.872970,"(51.0, 220.0, 185.6)","(41.0, 140.0, 107.38461538461539)","(1.65, 1.9, 1.6592592592592592)","(5.0, 7.6, 7.359999999999999)","(26.0, 75.0, 46.66666666666667)","(101.0, 220.0, 181.42857142857142)","(8.0, 14.5, 8.75)","(8.5, 15.5, 10.766666666666667)","(8.5, 22.0, 14.571428571428571)","(19.0, 55.0, 39.0)"
05-01-2023 14:39:41.113897,"(51.0, 220.0, 185.6)","(41.0, 140.0, 107.38461538461539)","(1.65, 1.9, 1.6592592592592592)","(5.0, 7.6, 7.428571428571429)","(26.0, 75.0, 46.66666666666667)","(101.0, 220.0, 181.42857142857142)","(8.0, 14.5, 8.75)","(8.5, 15.5, 10.766666666666667)","(8.5, 22.0, 14.571428571428571)","(19.0, 55.0, 39.0)"
05-01-2023 14:39:42.392612,"(51.0, 220.0, 185.6)","(41.0, 140.0, 107.38461538461539)","(1.65, 1.9, 1.6592592592592592)","(5.0, 7.6, 7.359999999999999)","(26.0, 75.0, 46.66666666666667)","(101.0, 220.0, 181.42857142857142)","(8.0, 14.5, 8.75)","(8.5, 15.5, 10.766666666666667)","(8.5, 22.0, 14.571428571428571)","(19.0, 55.0, 39.0)"
05-01-2023 14:39:43.680449,"(51.0, 220.0, 185.6)","(41.0, 140.0, 107.38461538461539)","(1.65, 1.9, 1.6592592592592592)","(5.0, 7.6, 7.359999999999999)","(26.0, 75.0, 46.66666666666667)","(101.0, 220.0, 181.42857142857142)","(8.0, 14.5, 8.75)","(8.5, 15.5, 10.766666666666667)","(8.5, 22.0, 14.571428571428571)","(19.0, 55.0, 39.0)"
05-01-2023 14:39:45.090261,"(51.0, 220.0, 185.6)","(41.0, 140.0, 107.38461538461539)","(1.65, 1.9, 1.6592592592592592)","(5.0, 7.6, 13.053333333333333)","(26.0, 75.0, 46.66666666666667)","(101.0, 220.0, 181.42857142857142)","(8.0, 14.5, 8.75)","(8.5, 15.5, 10.766666666666667)","(8.5, 22.0, 14.571428571428571)","(19.0, 55.0, 39.0)"
05-01-2023 14:39:46.432267,"(51.0, 220.0, 185.6)","(41.0, 140.0, 107.38461538461539)","(1.65, 1.9, 1.6592592592592592)","(5.0, 13.5, 7.125581395348837)","(26.0, 75.0, 46.66666666666667)","(101.0, 220.0, 181.42857142857142)","(8.0, 14.5, 8.75)","(8.5, 15.5, 10.766666666666667)","(8.5, 22.0, 14.571428571428571)","(19.0, 55.0, 39.0)"
05-01-2023 14:39:47.742858,"(51.0, 220.0, 185.6)","(41.0, 140.0, 107.38461538461539)","(1.65, 1.9, 1.6592592592592592)","(5.0, 7.8, 7.4)","(26.0, 75.0, 46.66666666666667)","(101.0, 220.0, 181.42857142857142)","(8.0, 14.5, 8.75)","(8.5, 15.5, 10.766666666666667)","(8.5, 22.0, 14.571428571428571)","(19.0, 55.0, 39.0)"
05-01-2023 14:39:49.035425,"(51.0, 220.0, 185.6)","(41.0, 140.0, 107.38461538461539)","(1.65, 1.9, 1.6592592592592592)","(5.0, 8.0, 7.318518518518518)","(26.0, 75.0, 50.0)","(101.0, 220.0, 181.42857142857142)","(8.0, 14.5, 8.75)","(8.5, 15.5, 10.766666666666667)","(8.5, 22.0, 14.571428571428571)","(19.0, 55.0, 39.0)"
05-01-2023 14:39:50.323069,"(51.0, 220.0, 185.6)","(41.0, 140.0, 107.38461538461539)","(1.65, 1.9, 1.6592592592592592)","(5.0, 7.8, 7.318518518518518)","(26.0, 75.0, 50.0)","(101.0, 220.0, 181.42857142857142)","(8.0, 14.5, 8.75)","(8.5, 15.5, 10.766666666666667)","(8.5, 22.0, 14.571428571428571)","(19.0, 55.0, 39.0)"
05-01-2023 14:39:51.602665,"(51.0, 220.0, 186.0)","(41.0, 140.0, 107.38461538461539)","(1.65, 1.9, 1.6592592592592592)","(5.0, 7.8, 7.4148148148148145)","(26.0, 75.0, 50.0)","(101.0, 220.0, 181.42857142857142)","(8.0, 14.5, 8.75)","(8.5, 15.5, 10.766666666666667)","(8.5, 22.0, 14.571428571428571)","(19.0, 55.0, 39.0)"
05-01-2023 14:39:52.977299,"(51.0, 220.0, 186.0)","(41.0, 140.0, 107.38461538461539)","(1.65, 1.9, 1.6592592592592592)","(5.0, 7.8, 7.4148148148148145)","(26.0, 75.0, 50.0)","(101.0, 220.0, 181.42857142857142)","(8.0, 14.5, 8.75)","(8.5, 15.5, 10.766666666666667)","(8.5, 22.0, 14.571428571428571)","(19.0, 55.0, 39.0)"
05-01-2023 14:39:54.389178,"(51.0, 220.0, 186.0)","(41.0, 140.0, 107.38461538461539)","(1.65, 1.9, 1.6592592592592592)","(5.0, 7.8, 7.4148148148148145)","(26.0, 75.0, 44.375)","(101.0, 220.0, 181.42857142857142)","(8.0, 14.5, 8.75)","(8.5, 15.5, 10.766666666666667)","(8.5, 22.0, 14.571428571428571)","(19.0, 55.0, 39.0)"
05-01-2023 14:39:55.696074,"(51.0, 220.0, 186.0)","(41.0, 140.0, 107.38461538461539)","(1.65, 1.9, 1.6592592592592592)","(5.0, 7.8, 7.4148148148148145)","(26.0, 75.0, 44.375)","(101.0, 220.0, 181.42857142857142)","(8.0, 14.5, 8.75)","(8.5, 15.5, 10.766666666666667)","(8.5, 22.0, 14.571428571428571)","(19.0, 55.0, 39.0)"
05-01-2023 14:39:56.968577,"(51.0, 220.0, 186.0)","(41.0, 140.0, 70.66666666666666)","(1.65, 1.9, 1.6592592592592592)","(5.0, 7.8, 7.41)","(26.0, 75.0, 35.0)","(101.0, 220.0, 181.42857142857142)","(8.0, 14.5, 8.75)","(8.5, 15.5, 13.471428571428572)","(8.5, 22.0, 14.571428571428571)","(19.0, 55.0, 34.714285714285715)"
05-01-2023 14:39:58.186197,"(51.0, 220.0, 189.0909090909091)","(41.0, 140.0, 70.66666666666666)","(1.65, 1.9, 1.6592592592592592)","(5.0, 7.8, 7.41)","(26.0, 75.0, 35.0)","(101.0, 220.0, 181.42857142857142)","(8.0, 14.5, 8.75)","(8.5, 15.5, 13.471428571428572)","(8.5, 22.0, 14.571428571428571)","(19.0, 55.0, 34.714285714285715)"
05-01-2023 14:39:59.442264,"(51.0, 220.0, 189.0909090909091)","(41.0, 140.0, 70.66666666666666)","(1.65, 1.9, 1.6592592592592592)","(5.0, 7.8, 7.41)","(26.0, 75.0, 35.0)","(101.0, 220.0, 181.42857142857142)","(8.0, 14.5, 8.75)","(8.5, 15.5, 13.471428571428572)","(8.5, 22.0, 14.571428571428571)","(19.0, 55.0, 34.714285714285715)"
05-01-2023 14:40:00.809579,"(51.0, 220.0, 189.0909090909091)","(41.0, 140.0, 70.66666666666666)","(1.65, 1.9, 1.6592592592592592)","(5.0, 7.8, 7.41)","(26.0, 75.0, 35.0)","(101.0, 220.0, 181.42857142857142)","(8.0, 14.5, 8.75)","(8.5, 15.5, 13.2)","(8.5, 22.0, 14.571428571428571)","(19.0, 55.0, 34.714285714285715)"
05-01-2023 14:40:02.180543,"(51.0, 220.0, 189.0909090909091)","(41.0, 140.0, 70.66666666666666)","(1.65, 1.9, 1.6592592592592592)","(5.0, 7.8, 7.577142857142857)","(26.0, 75.0, 35.0)","(101.0, 220.0, 181.42857142857142)","(8.0, 14.5, 8.75)","(8.5, 15.5, 13.2)","(8.5, 22.0, 14.571428571428571)","(19.0, 55.0, 34.714285714285715)"
05-01-2023 14:40:03.511897,"(51.0, 220.0, 189.0909090909091)","(41.0, 140.0, 70.66666666666666)","(1.65, 1.9, 1.6592592592592592)","(5.0, 7.8, 7.577142857142857)","(26.0, 75.0, 35.0)","(101.0, 220.0, 181.42857142857142)","(8.0, 14.5, 8.75)","(8.5, 15.5, 13.2)","(8.5, 22.0, 14.571428571428571)","(19.0, 55.0, 34.714285714285715)"
05-01-2023 14:40:04.794538,"(51.0, 220.0, 189.0909090909091)","(41.0, 140.0, 70.66666666666666)","(1.65, 1.9, 1.6592592592592592)","(5.0, 8.0, 6.892592592592592)","(26.0, 75.0, 35.0)","(101.0, 220.0, 181.42857142857142)","(8.0, 14.5, 8.75)","(8.5, 15.5, 13.2)","(8.5, 22.0, 14.571428571428571)","(19.0, 55.0, 34.714285714285715)"
05-01-2023 14:40:06.080562,"(51.0, 220.0, 189.0909090909091)","(41.0, 140.0, 70.66666666666666)","(1.65, 1.9, 1.6592592592592592)","(5.0, 7.6, 6.892592592592592)","(26.0, 75.0, 35.0)","(101.0, 220.0, 181.42857142857142)","(8.0, 14.5, 8.75)","(8.5, 15.5, 13.2)","(8.5, 22.0, 14.571428571428571)","(19.0, 55.0, 34.714285714285715)"
05-01-2023 14:40:07.351440,"(51.0, 220.0, 189.0909090909091)","(41.0, 140.0, 83.0)","(1.65, 1.9, 1.6592592592592592)","(5.0, 8.0, 7.473333333333333)","(26.0, 75.0, 35.0)","(101.0, 220.0, 181.42857142857142)","(8.0, 14.5, 8.75)","(8.5, 15.5, 13.2)","(8.5, 22.0, 14.571428571428571)","(19.0, 55.0, 30.9375)"
05-01-2023 14:40:08.667584,"(51.0, 220.0, 189.0909090909091)","(41.0, 130.0, 83.0)","(1.65, 1.9, 1.6592592592592592)","(5.0, 7.6, 6.75)","(26.0, 75.0, 35.0)","(101.0, 220.0, 181.42857142857142)","(8.0, 14.5, 8.75)","(8.5, 15.5, 13.2)","(8.5, 22.0, 14.571428571428571)","(19.0, 50.0, 36.6)"
05-01-2023 14:40:10.093235,"(51.0, 220.0, 189.0909090909091)","(41.0, 130.0, 78.0)","(1.65, 1.9, 1.6592592592592592)","(5.0, 7.8, 7.4148148148148145)","(26.0, 75.0, 35.0)","(101.0, 220.0, 181.42857142857142)","(8.0, 14.5, 8.75)","(8.5, 15.5, 13.2)","(8.5, 22.0, 14.571428571428571)","(19.0, 46.0, 35.4)"
05-01-2023 14:40:11.371045,"(51.0, 220.0, 189.0909090909091)","(41.0, 120.0, 78.0)","(1.65, 1.9, 1.6592592592592592)","(5.0, 7.8, 7.3)","(26.0, 75.0, 35.0)","(101.0, 220.0, 181.42857142857142)","(8.0, 14.5, 8.75)","(8.5, 15.5, 13.2)","(8.5, 22.0, 14.571428571428571)","(19.0, 46.0, 35.4)"
05-01-2023 14:40:12.615795,"(51.0, 220.0, 189.0909090909091)","(41.0, 120.0, 78.0)","(1.65, 1.9, 1.6592592592592592)","(5.0, 7.6, 7.4148148148148145)","(26.0, 75.0, 35.0)","(101.0, 220.0, 181.42857142857142)","(8.0, 14.5, 11.35)","(8.5, 15.5, 13.2)","(8.5, 22.0, 14.571428571428571)","(19.0, 46.0, 35.4)"
05-01-2023 14:40:13.825111,"(51.0, 220.0, 189.0909090909091)","(41.0, 120.0, 78.0)","(1.65, 1.9, 1.6592592592592592)","(5.0, 7.8, 7.56)","(26.0, 75.0, 35.0)","(101.0, 220.0, 181.42857142857142)","(8.0, 14.5, 11.35)","(8.5, 15.5, 13.2)","(8.5, 22.0, 14.571428571428571)","(19.0, 46.0, 35.4)"
05-01-2023 14:40:15.029223,"(51.0, 220.0, 189.0909090909091)","(41.0, 120.0, 78.0)","(1.65, 1.9, 1.6592592592592592)","(5.0, 7.6, 7.56)","(26.0, 75.0, 35.0)","(101.0, 220.0, 181.42857142857142)","(8.0, 14.5, 11.35)","(8.5, 15.5, 13.2)","(8.5, 22.0, 14.571428571428571)","(19.0, 46.0, 35.4)"
05-01-2023 14:40:16.294908,"(51.0, 220.0, 172.85714285714286)","(41.0, 120.0, 78.0)","(1.65, 1.9, 1.6592592592592592)","(5.0, 7.8, 7.4148148148148145)","(26.0, 75.0, 35.0)","(101.0, 220.0, 181.42857142857142)","(8.0, 14.5, 11.35)","(8.5, 15.5, 11.033333333333333)","(8.5, 22.0, 14.571428571428571)","(19.0, 46.0, 35.4)"
05-01-2023 14:40:17.546801,"(51.0, 220.0, 156.0)","(41.0, 120.0, 78.0)","(1.65, 1.9, 1.6592592592592592)","(5.0, 7.8, 7.4148148148148145)","(26.0, 75.0, 35.0)","(101.0, 220.0, 181.42857142857142)","(8.0, 14.5, 9.416666666666668)","(8.5, 15.5, 11.033333333333333)","(8.5, 22.0, 14.571428571428571)","(19.0, 46.0, 35.4)"
05-01-2023 14:40:18.840514,"(51.0, 220.0, 156.0)","(41.0, 120.0, 78.0)","(1.65, 1.9, 1.6592592592592592)","(5.0, 7.8, 7.4148148148148145)","(26.0, 75.0, 35.0)","(101.0, 220.0, 181.42857142857142)","(8.0, 14.5, 9.416666666666668)","(8.5, 15.5, 11.033333333333333)","(8.5, 22.0, 14.571428571428571)","(19.0, 46.0, 35.4)"
05-01-2023 14:40:20.078568,"(51.0, 220.0, 156.0)","(41.0, 120.0, 78.0)","(1.65, 1.9, 1.6592592592592592)","(5.0, 7.8, 7.4148148148148145)","(26.0, 75.0, 35.0)","(101.0, 220.0, 181.42857142857142)","(8.0, 14.5, 9.416666666666668)","(8.5, 15.5, 11.033333333333333)","(8.5, 22.0, 14.571428571428571)","(19.0, 46.0, 35.4)"
05-01-2023 14:40:21.284882,"(51.0, 220.0, 156.0)","(41.0, 120.0, 78.0)","(1.65, 1.9, 1.6592592592592592)","(5.0, 7.8, 7.4148148148148145)","(26.0, 75.0, 35.0)","(101.0, 220.0, 181.42857142857142)","(8.0, 14.5, 9.416666666666668)","(8.5, 15.5, 11.033333333333333)","(8.5, 22.0, 14.571428571428571)","(19.0, 46.0, 35.4)"
05-01-2023 14:40:22.520824,"(51.0, 220.0, 156.0)","(41.0, 120.0, 78.0)","(1.65, 1.9, 1.6592592592592592)","(5.0, 7.8, 7.4148148148148145)","(26.0, 75.0, 35.0)","(101.0, 220.0, 181.42857142857142)","(8.0, 14.5, 9.416666666666668)","(8.5, 15.5, 11.033333333333333)","(8.5, 22.0, 14.571428571428571)","(19.0, 46.0, 35.4)"
05-01-2023 14:40:23.758016,"(51.0, 220.0, 156.0)","(41.0, 120.0, 78.0)","(1.65, 1.9, 1.6592592592592592)","(5.0, 7.8, 7.4148148148148145)","(26.0, 75.0, 35.0)","(101.0, 220.0, 181.42857142857142)","(8.0, 14.5, 9.416666666666668)","(8.5, 15.5, 11.033333333333333)","(8.5, 22.0, 14.571428571428571)","(19.0, 46.0, 35.4)"
05-01-2023 14:40:25.017526,"(51.0, 220.0, 170.28571428571428)","(41.0, 120.0, 78.0)","(1.65, 1.9, 1.6592592592592592)","(5.0, 7.8, 7.4148148148148145)","(26.0, 75.0, 35.0)","(101.0, 220.0, 181.42857142857142)","(8.0, 14.5, 9.416666666666668)","(8.5, 15.5, 11.033333333333333)","(8.5, 22.0, 14.571428571428571)","(19.0, 46.0, 35.4)"
05-01-2023 14:40:26.318365,"(51.0, 220.0, 170.28571428571428)","(41.0, 120.0, 78.0)","(1.65, 1.9, 1.6592592592592592)","(5.0, 7.8, 7.4148148148148145)","(26.0, 75.0, 35.0)","(101.0, 220.0, 181.42857142857142)","(8.0, 14.5, 9.416666666666668)","(8.5, 15.5, 11.033333333333333)","(8.5, 22.0, 14.571428571428571)","(19.0, 46.0, 35.4)"
05-01-2023 14:40:27.562656,"(51.0, 220.0, 170.28571428571428)","(41.0, 120.0, 78.0)","(1.65, 1.9, 1.6592592592592592)","(5.0, 7.8, 7.4148148148148145)","(26.0, 75.0, 35.0)","(101.0, 220.0, 181.42857142857142)","(8.0, 14.5, 9.416666666666668)","(8.5, 15.5, 11.033333333333333)","(8.5, 22.0, 14.571428571428571)","(19.0, 46.0, 35.4)"
05-01-2023 14:40:28.769883,"(51.0, 220.0, 170.28571428571428)","(41.0, 120.0, 78.0)","(1.65, 1.9, 1.6592592592592592)","(5.0, 7.8, 7.4148148148148145)","(26.0, 75.0, 35.0)","(101.0, 220.0, 181.42857142857142)","(8.0, 14.5, 9.416666666666668)","(8.5, 15.5, 13.333333333333332)","(8.5, 22.0, 14.571428571428571)","(19.0, 46.0, 35.4)"
05-01-2023 14:40:30.096222,"(51.0, 220.0, 188.36363636363637)","(41.0, 120.0, 78.0)","(1.65, 1.9, 1.6592592592592592)","(5.0, 7.8, 7.56)","(26.0, 75.0, 35.0)","(101.0, 220.0, 181.42857142857142)","(8.0, 14.5, 9.416666666666668)","(8.5, 15.5, 13.333333333333332)","(8.5, 22.0, 14.571428571428571)","(19.0, 46.0, 35.4)"
05-01-2023 14:40:31.451483,"(51.0, 220.0, 188.36363636363637)","(41.0, 120.0, 78.0)","(1.65, 1.9, 1.6592592592592592)","(5.0, 7.6, 7.373333333333334)","(26.0, 75.0, 35.0)","(101.0, 220.0, 181.42857142857142)","(8.0, 14.5, 9.416666666666668)","(8.5, 15.5, 13.399999999999999)","(8.5, 22.0, 14.571428571428571)","(19.0, 46.0, 35.4)"
05-01-2023 14:40:32.766558,"(51.0, 220.0, 188.36363636363637)","(41.0, 120.0, 78.0)","(1.65, 1.9, 1.6592592592592592)","(5.0, 7.4, 7.4148148148148145)","(26.0, 75.0, 35.0)","(101.0, 220.0, 181.42857142857142)","(8.0, 14.5, 9.416666666666668)","(8.5, 15.5, 13.399999999999999)","(8.5, 22.0, 14.571428571428571)","(19.0, 46.0, 35.4)"
05-01-2023 14:40:34.080609,"(51.0, 220.0, 188.36363636363637)","(41.0, 120.0, 78.0)","(1.65, 1.9, 1.6592592592592592)","(5.0, 7.8, 7.4148148148148145)","(26.0, 75.0, 35.0)","(101.0, 220.0, 181.42857142857142)","(8.0, 14.5, 9.416666666666668)","(8.5, 15.5, 13.399999999999999)","(8.5, 22.0, 14.571428571428571)","(19.0, 46.0, 35.4)"
05-01-2023 14:40:35.320588,"(51.0, 220.0, 188.36363636363637)","(41.0, 120.0, 78.0)","(1.65, 1.9, 1.6592592592592592)","(5.0, 7.8, 7.4148148148148145)","(26.0, 75.0, 35.0)","(101.0, 220.0, 181.42857142857142)","(8.0, 14.5, 9.416666666666668)","(8.5, 15.5, 13.399999999999999)","(8.5, 22.0, 14.571428571428571)","(19.0, 46.0, 35.4)"
05-01-2023 14:40:36.644149,"(51.0, 220.0, 188.36363636363637)","(41.0, 120.0, 78.0)","(1.65, 1.9, 1.6592592592592592)","(5.0, 7.8, 7.4148148148148145)","(26.0, 75.0, 35.0)","(101.0, 220.0, 181.42857142857142)","(8.0, 14.5, 9.416666666666668)","(8.5, 15.5, 13.399999999999999)","(8.5, 22.0, 14.571428571428571)","(19.0, 46.0, 35.4)"
05-01-2023 14:40:37.893033,"(51.0, 220.0, 188.36363636363637)","(41.0, 120.0, 78.0)","(1.65, 1.9, 1.6592592592592592)","(5.0, 7.8, 7.4148148148148145)","(26.0, 75.0, 35.0)","(101.0, 220.0, 181.42857142857142)","(8.0, 14.5, 9.416666666666668)","(8.5, 15.5, 13.399999999999999)","(8.5, 22.0, 14.571428571428571)","(19.0, 46.0, 35.4)"
05-01-2023 14:40:39.167853,"(51.0, 220.0, 188.36363636363637)","(41.0, 120.0, 78.0)","(1.65, 1.9, 1.6592592592592592)","(5.0, 7.8, 7.4148148148148145)","(26.0, 75.0, 35.0)","(101.0, 220.0, 181.42857142857142)","(8.0, 14.5, 9.416666666666668)","(8.5, 15.5, 13.399999999999999)","(8.5, 22.0, 14.571428571428571)","(19.0, 46.0, 35.4)"
