,Champagne Sunday,Chikira Lass,My Zoi,Beadman,Boston Strong Boy,Share Power
12-01-2023 12:58:22.441725,"(6.5, 9.4, 8.542857142857143)","(2.9, 4.1, 3.9666666666666663)","(2.35, 2.74, 2.5971428571428574)","(7.0, 9.8, 8.948387096774194)","(6.0, 9.6, 8.666666666666666)","(31.0, 50.0, 41.111111111111114)"
12-01-2023 12:58:23.435251,"(6.5, 9.4, 8.542857142857143)","(2.9, 4.1, 3.9666666666666663)","(2.35, 2.74, 2.6025)","(7.0, 9.8, 8.948387096774194)","(6.0, 9.6, 8.666666666666666)","(31.0, 50.0, 41.111111111111114)"
12-01-2023 12:58:24.527647,"(6.5, 9.4, 8.542857142857143)","(2.9, 4.1, 3.9666666666666663)","(2.35, 2.72, 2.650434782608696)","(7.0, 9.8, 8.948387096774194)","(6.0, 9.6, 8.666666666666666)","(31.0, 50.0, 41.111111111111114)"
12-01-2023 12:58:25.563817,"(6.5, 9.4, 8.542857142857143)","(2.9, 4.1, 3.9068965517241376)","(2.35, 2.72, 2.650434782608696)","(7.0, 9.8, 8.948387096774194)","(6.0, 9.6, 9.166666666666666)","(31.0, 50.0, 41.111111111111114)"
12-01-2023 12:58:26.684442,"(6.5, 9.4, 8.542857142857143)","(2.9, 4.1, 3.9058823529411764)","(2.35, 2.72, 2.650434782608696)","(7.0, 9.8, 8.948387096774194)","(6.0, 9.6, 9.166666666666666)","(31.0, 50.0, 47.083333333333336)"
12-01-2023 12:58:27.787191,"(7.0, 9.4, 8.542857142857143)","(3.0, 4.1, 3.9058823529411764)","(2.3, 2.72, 2.650434782608696)","(7.0, 9.8, 8.948387096774194)","(6.0, 9.6, 9.166666666666666)","(31.0, 50.0, 51.2)"
12-01-2023 12:58:28.789576,"(7.0, 9.4, 8.542857142857143)","(3.0, 4.1, 3.9058823529411764)","(2.3, 2.72, 2.650434782608696)","(7.0, 9.8, 8.948387096774194)","(6.0, 9.6, 9.08)","(31.0, 55.0, 51.2)"
12-01-2023 12:58:29.758412,"(7.0, 9.4, 8.542857142857143)","(3.0, 4.1, 3.9058823529411764)","(2.3, 2.72, 2.650434782608696)","(7.0, 9.8, 8.948387096774194)","(6.0, 9.6, 9.12)","(31.0, 55.0, 51.2)"
12-01-2023 12:58:30.723173,"(7.0, 9.4, 8.542857142857143)","(3.0, 4.1, 3.9058823529411764)","(2.3, 2.72, 2.650434782608696)","(7.0, 9.8, 8.948387096774194)","(6.0, 9.6, 9.12)","(31.0, 55.0, 51.2)"
12-01-2023 12:58:31.750592,"(7.0, 9.4, 8.542857142857143)","(3.0, 4.1, 3.9058823529411764)","(2.3, 2.72, 2.650434782608696)","(7.0, 9.8, 8.948387096774194)","(6.0, 9.6, 9.12)","(31.0, 55.0, 51.2)"
12-01-2023 12:58:32.804942,"(7.0, 9.4, 8.542857142857143)","(3.0, 4.1, 3.9058823529411764)","(2.3, 2.72, 2.5971428571428574)","(7.0, 9.8, 8.975000000000001)","(6.0, 9.6, 8.8)","(31.0, 55.0, 51.2)"
12-01-2023 12:58:33.834749,"(7.0, 9.4, 8.542857142857143)","(3.0, 4.1, 3.9058823529411764)","(2.3, 2.7, 2.5971428571428574)","(7.0, 9.8, 8.975000000000001)","(6.0, 9.6, 8.8)","(31.0, 55.0, 51.2)"
12-01-2023 12:58:34.899643,"(7.0, 9.2, 8.45)","(3.0, 4.1, 3.9058823529411764)","(2.3, 2.7, 2.5971428571428574)","(7.0, 9.8, 8.975000000000001)","(6.0, 9.6, 8.8)","(31.0, 55.0, 51.2)"
12-01-2023 12:58:35.928695,"(7.0, 9.2, 8.45)","(3.0, 4.1, 3.9058823529411764)","(2.3, 2.7, 2.5971428571428574)","(7.0, 9.8, 8.975000000000001)","(6.0, 9.6, 8.8)","(31.0, 55.0, 51.2)"
12-01-2023 12:58:36.921821,"(7.0, 9.2, 8.45)","(3.0, 4.1, 3.9058823529411764)","(2.3, 2.7, 2.5971428571428574)","(7.0, 9.8, 8.975000000000001)","(6.0, 9.6, 8.8)","(31.0, 55.0, 51.2)"
12-01-2023 12:58:37.914517,"(7.0, 9.2, 8.45)","(3.0, 4.1, 3.9058823529411764)","(2.3, 2.7, 2.5971428571428574)","(7.0, 9.8, 8.975000000000001)","(6.0, 9.6, 8.8)","(31.0, 55.0, 51.2)"
12-01-2023 12:58:38.965180,"(7.0, 9.2, 8.45)","(3.0, 4.1, 3.9058823529411764)","(2.3, 2.7, 2.638983050847458)","(7.0, 9.8, 8.975000000000001)","(6.0, 9.6, 8.8)","(31.0, 55.0, 51.2)"
12-01-2023 12:58:40.024446,"(7.0, 9.2, 8.45)","(3.0, 4.1, 3.9058823529411764)","(2.3, 2.7, 2.638983050847458)","(7.0, 9.8, 8.975000000000001)","(6.0, 9.6, 8.8)","(31.0, 55.0, 51.2)"
12-01-2023 12:58:41.145242,"(7.0, 9.2, 8.45)","(3.0, 4.1, 3.9058823529411764)","(2.3, 2.7, 2.638983050847458)","(7.0, 9.8, 8.975000000000001)","(6.0, 9.6, 8.8)","(31.0, 55.0, 51.2)"
12-01-2023 12:58:42.067234,"(7.0, 9.2, 8.45)","(3.0, 4.1, 3.9058823529411764)","(2.3, 2.7, 2.638983050847458)","(7.0, 9.8, 8.975000000000001)","(6.0, 9.6, 8.857142857142858)","(31.0, 55.0, 51.2)"
12-01-2023 12:58:43.161027,"(7.0, 9.2, 8.45)","(3.0, 4.1, 3.9058823529411764)","(2.3, 2.7, 2.638983050847458)","(7.0, 9.8, 8.975000000000001)","(6.0, 9.6, 8.857142857142858)","(31.0, 55.0, 51.2)"
12-01-2023 12:58:44.287531,"(7.0, 9.2, 8.45)","(3.0, 4.1, 3.9058823529411764)","(2.3, 2.7, 2.638983050847458)","(7.0, 9.8, 8.975000000000001)","(6.0, 9.6, 8.857142857142858)","(31.0, 55.0, 51.2)"
12-01-2023 12:58:45.321142,"(7.0, 9.2, 8.45)","(3.0, 4.1, 3.9058823529411764)","(2.3, 2.7, 2.638983050847458)","(7.0, 9.8, 8.975000000000001)","(6.0, 9.6, 8.857142857142858)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 12:58:46.251472,"(7.0, 9.2, 8.45)","(3.0, 4.1, 3.9058823529411764)","(2.3, 2.7, 2.638983050847458)","(7.0, 9.8, 8.975000000000001)","(6.0, 9.6, 8.857142857142858)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 12:58:47.268621,"(7.0, 9.2, 8.45)","(3.0, 4.1, 3.9058823529411764)","(2.3, 2.7, 2.638983050847458)","(7.0, 9.8, 8.975000000000001)","(6.0, 9.6, 8.857142857142858)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 12:58:48.286530,"(7.0, 9.2, 8.45)","(3.0, 4.1, 3.9058823529411764)","(2.3, 2.7, 2.638983050847458)","(7.0, 9.8, 8.975000000000001)","(6.0, 9.6, 8.857142857142858)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 12:58:49.332275,"(7.0, 9.2, 8.45)","(3.0, 4.1, 3.9058823529411764)","(2.3, 2.7, 2.638983050847458)","(7.0, 9.8, 8.975000000000001)","(6.0, 9.6, 8.8)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 12:58:50.379299,"(7.0, 9.2, 8.45)","(3.0, 4.1, 3.9058823529411764)","(2.3, 2.7, 2.618181818181818)","(7.0, 9.8, 8.975000000000001)","(6.0, 9.6, 8.8)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 12:58:51.389925,"(7.0, 9.2, 8.45)","(3.0, 4.1, 3.9058823529411764)","(2.3, 2.7, 2.618181818181818)","(7.0, 9.8, 8.975000000000001)","(6.0, 9.6, 8.857142857142858)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 12:58:52.357385,"(7.0, 9.2, 8.45)","(3.0, 4.1, 3.9058823529411764)","(2.3, 2.7, 2.618181818181818)","(7.0, 9.8, 8.975000000000001)","(6.0, 9.6, 8.857142857142858)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 12:58:53.441432,"(7.0, 9.2, 8.45)","(3.0, 4.1, 3.9058823529411764)","(2.3, 2.7, 2.618181818181818)","(7.0, 9.8, 8.975000000000001)","(6.0, 9.6, 8.857142857142858)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 12:58:54.638450,"(7.0, 9.2, 8.45)","(3.0, 4.1, 3.9058823529411764)","(2.3, 2.7, 2.546153846153846)","(7.0, 9.8, 8.975000000000001)","(6.0, 9.6, 8.8)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 12:58:55.637326,"(7.0, 9.2, 8.45)","(3.0, 4.1, 3.9058823529411764)","(2.3, 2.7, 2.546153846153846)","(7.0, 9.8, 8.975000000000001)","(6.0, 9.6, 8.8)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 12:58:56.774024,"(7.0, 9.2, 8.45)","(3.0, 4.1, 3.9058823529411764)","(2.3, 2.7, 2.590909090909091)","(7.0, 9.8, 9.325)","(6.0, 9.6, 8.857142857142858)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 12:58:57.804114,"(7.0, 9.2, 8.45)","(3.0, 4.1, 3.9058823529411764)","(2.3, 2.7, 2.590909090909091)","(7.0, 9.6, 9.325)","(6.0, 9.6, 8.857142857142858)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 12:58:58.802520,"(7.0, 9.0, 8.52)","(3.0, 4.1, 3.9058823529411764)","(2.3, 2.68, 2.655555555555556)","(7.0, 9.6, 9.325)","(6.0, 9.6, 8.8)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 12:58:59.804103,"(7.0, 9.0, 8.52)","(3.0, 4.1, 3.9058823529411764)","(2.3, 2.68, 2.655555555555556)","(7.0, 9.6, 9.325)","(6.0, 9.6, 8.8)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 12:59:00.858700,"(7.0, 9.0, 8.52)","(3.0, 4.1, 3.9058823529411764)","(2.3, 2.68, 2.655555555555556)","(7.0, 9.6, 9.325)","(6.0, 9.6, 8.8)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 12:59:01.871639,"(7.0, 9.0, 8.52)","(3.0, 4.1, 3.9058823529411764)","(2.3, 2.68, 2.655555555555556)","(7.0, 9.6, 9.325)","(6.0, 9.6, 8.8)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 12:59:02.922529,"(7.0, 9.0, 8.333333333333332)","(3.0, 4.1, 3.9058823529411764)","(2.3, 2.68, 2.655555555555556)","(7.0, 9.6, 9.325)","(6.0, 9.6, 8.8)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 12:59:03.929847,"(7.0, 9.0, 8.333333333333332)","(3.0, 4.1, 3.9058823529411764)","(2.3, 2.52, 2.4913636363636362)","(7.0, 9.6, 8.64)","(6.0, 9.6, 9.066666666666666)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 12:59:04.898946,"(7.0, 9.0, 8.333333333333332)","(3.0, 4.1, 3.9058823529411764)","(2.3, 2.52, 2.4913636363636362)","(7.0, 9.6, 8.64)","(6.0, 9.6, 9.066666666666666)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 12:59:06.069838,"(7.0, 9.0, 8.333333333333332)","(3.0, 4.1, 3.9058823529411764)","(2.3, 2.52, 2.4913636363636362)","(7.0, 9.6, 8.64)","(6.0, 9.6, 9.066666666666666)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 12:59:07.001665,"(7.0, 9.0, 8.333333333333332)","(3.0, 4.1, 3.9058823529411764)","(2.3, 2.52, 2.4913636363636362)","(7.0, 9.6, 8.64)","(6.0, 9.6, 9.066666666666666)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 12:59:07.992118,"(7.0, 9.0, 8.333333333333332)","(3.0, 4.1, 3.9058823529411764)","(2.3, 2.52, 2.4858333333333333)","(7.0, 9.6, 8.64)","(6.0, 9.6, 9.066666666666666)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 12:59:09.084994,"(7.0, 9.0, 8.333333333333332)","(3.0, 4.1, 3.9058823529411764)","(2.3, 2.52, 2.4858333333333333)","(7.0, 9.6, 8.64)","(6.0, 9.6, 9.066666666666666)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 12:59:10.181765,"(7.0, 9.0, 8.333333333333332)","(3.0, 4.1, 3.9058823529411764)","(2.3, 2.52, 2.4858333333333333)","(7.0, 9.6, 8.64)","(6.0, 9.6, 9.066666666666666)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 12:59:11.220730,"(7.0, 9.0, 8.333333333333332)","(3.0, 4.1, 3.9058823529411764)","(2.3, 2.52, 2.4858333333333333)","(7.0, 9.6, 8.64)","(6.0, 9.6, 9.066666666666666)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 12:59:12.208594,"(7.0, 9.0, 8.333333333333332)","(3.0, 4.1, 3.9058823529411764)","(2.3, 2.52, 2.4858333333333333)","(7.0, 9.6, 8.64)","(6.0, 9.6, 9.066666666666666)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 12:59:13.303731,"(7.0, 9.0, 8.333333333333332)","(3.0, 4.1, 3.9058823529411764)","(2.3, 2.52, 2.4858333333333333)","(7.0, 9.6, 8.64)","(6.0, 9.6, 9.066666666666666)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 12:59:14.334142,"(7.0, 9.0, 8.333333333333332)","(3.0, 4.1, 3.9058823529411764)","(2.3, 2.52, 2.4858333333333333)","(7.0, 9.6, 8.64)","(6.0, 9.6, 9.066666666666666)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 12:59:15.267486,"(7.0, 9.0, 8.333333333333332)","(3.0, 4.1, 3.9058823529411764)","(2.3, 2.52, 2.4858333333333333)","(7.0, 9.6, 8.64)","(6.0, 9.6, 9.066666666666666)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 12:59:16.210556,"(7.0, 9.0, 8.333333333333332)","(3.0, 4.1, 3.9058823529411764)","(2.3, 2.52, 2.4858333333333333)","(7.0, 9.6, 8.64)","(6.0, 9.6, 9.066666666666666)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 12:59:17.117240,"(7.0, 9.0, 8.333333333333332)","(3.0, 4.1, 3.9058823529411764)","(2.3, 2.52, 2.4858333333333333)","(7.0, 9.6, 8.64)","(6.0, 9.6, 9.066666666666666)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 12:59:18.241988,"(7.0, 9.0, 8.333333333333332)","(3.0, 4.1, 3.9058823529411764)","(2.3, 2.52, 2.4858333333333333)","(7.0, 9.6, 8.64)","(6.0, 9.6, 9.066666666666666)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 12:59:19.303217,"(7.0, 9.0, 8.333333333333332)","(3.0, 4.1, 3.9058823529411764)","(2.3, 2.52, 2.4858333333333333)","(7.0, 9.6, 8.64)","(6.0, 9.6, 9.066666666666666)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 12:59:20.251244,"(7.0, 9.0, 8.333333333333332)","(3.0, 4.1, 3.9058823529411764)","(2.3, 2.52, 2.4858333333333333)","(7.0, 9.6, 8.64)","(6.0, 9.6, 9.066666666666666)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 12:59:21.349622,"(7.0, 9.0, 8.333333333333332)","(3.0, 4.1, 3.9058823529411764)","(2.3, 2.52, 2.4858333333333333)","(7.0, 9.6, 8.64)","(6.0, 9.6, 9.066666666666666)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 12:59:22.433560,"(7.0, 9.0, 8.333333333333332)","(3.0, 4.1, 3.9058823529411764)","(2.3, 2.52, 2.4858333333333333)","(7.0, 9.6, 8.64)","(6.0, 9.6, 9.066666666666666)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 12:59:23.447899,"(7.0, 9.0, 8.333333333333332)","(3.0, 4.1, 3.9058823529411764)","(2.3, 2.52, 2.4858333333333333)","(7.0, 9.6, 8.64)","(6.0, 9.6, 9.066666666666666)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 12:59:24.468619,"(7.0, 9.0, 8.333333333333332)","(3.0, 4.1, 3.9058823529411764)","(2.3, 2.52, 2.4858333333333333)","(7.0, 9.6, 8.64)","(6.0, 9.6, 8.959999999999999)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 12:59:25.415823,"(7.0, 9.0, 8.52)","(3.0, 4.1, 3.9058823529411764)","(2.3, 2.52, 2.4858333333333333)","(7.0, 9.6, 8.64)","(6.0, 9.6, 8.959999999999999)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 12:59:26.482127,"(7.0, 9.0, 8.52)","(3.0, 4.1, 3.9058823529411764)","(2.3, 2.52, 2.4858333333333333)","(7.0, 9.6, 8.64)","(6.0, 9.6, 8.959999999999999)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 12:59:27.474636,"(7.0, 9.0, 8.52)","(3.0, 4.1, 3.9058823529411764)","(2.3, 2.52, 2.4858333333333333)","(7.0, 9.6, 8.64)","(6.0, 9.6, 8.959999999999999)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 12:59:28.521706,"(7.0, 9.0, 8.52)","(3.0, 4.1, 3.9058823529411764)","(2.3, 2.52, 2.4858333333333333)","(7.0, 9.6, 8.64)","(6.0, 9.6, 8.959999999999999)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 12:59:29.576858,"(7.0, 9.0, 8.52)","(3.0, 4.1, 3.9058823529411764)","(2.3, 2.52, 2.4858333333333333)","(7.0, 9.6, 8.64)","(6.0, 9.6, 8.959999999999999)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 12:59:30.499807,"(7.0, 9.0, 8.52)","(3.0, 4.1, 3.9058823529411764)","(2.3, 2.52, 2.4858333333333333)","(7.0, 9.6, 8.64)","(6.0, 9.6, 8.959999999999999)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 12:59:31.534154,"(7.0, 9.0, 8.52)","(3.0, 4.1, 3.9058823529411764)","(2.3, 2.52, 2.4858333333333333)","(7.0, 9.6, 8.64)","(6.0, 9.6, 8.959999999999999)","(31.0, 55.0, 42.857142857142854)"
12-01-2023 12:59:32.560788,"(7.0, 9.0, 8.879999999999999)","(3.0, 4.1, 3.9058823529411764)","(2.3, 2.52, 2.4858333333333333)","(7.0, 9.6, 8.64)","(6.0, 9.6, 8.959999999999999)","(31.0, 55.0, 45.625)"
12-01-2023 12:59:33.504322,"(7.0, 9.0, 8.879999999999999)","(3.0, 4.1, 3.9058823529411764)","(2.3, 2.52, 2.498666666666667)","(7.0, 9.6, 8.76)","(6.0, 9.6, 9.04)","(31.0, 55.0, 45.625)"
12-01-2023 12:59:34.664794,"(7.0, 9.0, 8.879999999999999)","(3.0, 4.1, 3.9058823529411764)","(2.3, 2.5, 2.482608695652174)","(7.0, 9.6, 8.76)","(6.5, 9.6, 9.04)","(31.0, 55.0, 45.625)"
12-01-2023 12:59:35.659396,"(7.0, 9.0, 8.879999999999999)","(3.0, 4.1, 3.9058823529411764)","(2.3, 2.5, 2.482608695652174)","(7.0, 9.6, 8.76)","(6.5, 9.6, 9.04)","(31.0, 55.0, 45.625)"
12-01-2023 12:59:36.667507,"(7.0, 9.0, 8.879999999999999)","(3.0, 4.1, 3.9058823529411764)","(2.3, 2.5, 2.482608695652174)","(7.0, 9.6, 8.76)","(6.5, 9.6, 9.04)","(31.0, 55.0, 45.625)"
12-01-2023 12:59:37.700701,"(7.0, 9.0, 8.879999999999999)","(3.0, 4.1, 3.9058823529411764)","(2.3, 2.5, 2.482608695652174)","(7.0, 9.6, 8.76)","(6.5, 9.6, 9.04)","(31.0, 55.0, 45.625)"
12-01-2023 12:59:38.681112,"(7.0, 9.0, 8.879999999999999)","(3.0, 4.1, 3.9058823529411764)","(2.3, 2.5, 2.482608695652174)","(7.0, 9.6, 8.76)","(6.5, 9.6, 9.04)","(31.0, 55.0, 45.625)"
12-01-2023 12:59:39.786806,"(7.0, 9.0, 8.879999999999999)","(3.0, 4.1, 3.9058823529411764)","(2.3, 2.5, 2.482608695652174)","(7.0, 9.6, 8.76)","(6.5, 9.6, 9.04)","(31.0, 55.0, 45.625)"
12-01-2023 12:59:40.788362,"(7.0, 9.0, 8.879999999999999)","(3.0, 4.1, 3.9058823529411764)","(2.3, 2.5, 2.482608695652174)","(7.0, 9.6, 8.76)","(6.5, 9.6, 9.04)","(31.0, 55.0, 45.625)"
12-01-2023 12:59:41.700507,"(7.0, 9.0, 8.879999999999999)","(3.0, 4.1, 3.9058823529411764)","(2.3, 2.5, 2.482608695652174)","(7.0, 9.6, 8.76)","(6.5, 9.6, 9.04)","(31.0, 55.0, 45.625)"
12-01-2023 12:59:42.682856,"(7.0, 9.0, 8.879999999999999)","(3.0, 4.1, 3.9058823529411764)","(2.3, 2.5, 2.482608695652174)","(7.0, 9.6, 8.76)","(6.5, 9.6, 9.04)","(31.0, 55.0, 45.625)"
12-01-2023 12:59:43.786772,"(7.0, 9.0, 8.879999999999999)","(3.0, 4.1, 3.9058823529411764)","(2.3, 2.5, 2.482608695652174)","(7.0, 9.6, 8.76)","(6.5, 9.6, 9.04)","(31.0, 55.0, 45.625)"
12-01-2023 12:59:44.770869,"(7.0, 9.0, 8.879999999999999)","(3.0, 4.1, 3.9058823529411764)","(2.3, 2.5, 2.482608695652174)","(7.0, 9.6, 8.7)","(6.5, 9.6, 8.8)","(31.0, 55.0, 45.625)"
12-01-2023 12:59:45.703137,"(7.0, 9.0, 8.879999999999999)","(3.0, 4.1, 3.9166666666666665)","(2.3, 2.48, 2.448)","(7.0, 9.6, 8.7)","(6.5, 9.6, 8.8)","(31.0, 55.0, 45.625)"
12-01-2023 12:59:46.704530,"(7.0, 9.0, 8.914285714285715)","(3.0, 4.1, 3.9166666666666665)","(2.3, 2.48, 2.448)","(7.0, 9.6, 8.7)","(6.5, 9.6, 8.8)","(31.0, 55.0, 45.625)"
12-01-2023 12:59:47.785979,"(7.0, 9.0, 8.914285714285715)","(3.0, 4.1, 3.9166666666666665)","(2.3, 2.48, 2.448)","(7.0, 9.6, 8.7)","(6.5, 9.6, 8.8)","(31.0, 55.0, 45.625)"
12-01-2023 12:59:48.670494,"(7.0, 9.0, 8.914285714285715)","(3.0, 4.1, 3.9166666666666665)","(2.3, 2.48, 2.448)","(7.0, 9.6, 8.7)","(6.5, 9.6, 8.8)","(31.0, 55.0, 45.625)"
12-01-2023 12:59:49.725880,"(7.0, 9.0, 8.914285714285715)","(3.0, 4.1, 3.9166666666666665)","(2.3, 2.48, 2.448)","(7.0, 9.6, 8.7)","(6.5, 9.6, 8.8)","(31.0, 55.0, 45.625)"
12-01-2023 12:59:50.767237,"(7.0, 9.0, 8.914285714285715)","(3.0, 4.1, 3.9166666666666665)","(2.3, 2.48, 2.448)","(7.0, 9.6, 8.7)","(6.5, 9.6, 8.8)","(31.0, 55.0, 45.625)"
12-01-2023 12:59:51.690158,"(7.0, 9.0, 8.914285714285715)","(3.0, 4.1, 3.9166666666666665)","(2.3, 2.48, 2.448)","(7.0, 9.6, 8.7)","(6.5, 9.6, 8.8)","(31.0, 55.0, 45.625)"
12-01-2023 12:59:52.673805,"(7.0, 9.0, 8.914285714285715)","(3.0, 4.1, 3.9166666666666665)","(2.3, 2.48, 2.448)","(7.0, 9.6, 8.7)","(6.5, 9.6, 8.8)","(31.0, 55.0, 45.625)"
12-01-2023 12:59:53.640974,"(7.0, 9.0, 8.914285714285715)","(3.0, 4.1, 3.9166666666666665)","(2.3, 2.48, 2.448)","(7.0, 9.6, 8.7)","(6.5, 9.6, 8.8)","(31.0, 55.0, 45.625)"
12-01-2023 12:59:54.566552,"(7.0, 9.0, 8.914285714285715)","(3.0, 4.1, 3.9166666666666665)","(2.3, 2.48, 2.448)","(7.0, 9.6, 8.88)","(6.5, 9.6, 9.2)","(31.0, 55.0, 45.625)"
12-01-2023 12:59:55.563472,"(7.0, 9.0, 8.92)","(3.0, 4.1, 3.9544117647058825)","(2.3, 2.46, 2.4163636363636365)","(7.0, 9.6, 8.712)","(6.5, 9.6, 9.12)","(31.0, 55.0, 45.625)"
12-01-2023 12:59:56.562366,"(7.0, 9.0, 8.894117647058824)","(3.0, 4.1, 3.9166666666666665)","(2.3, 2.46, 2.388888888888889)","(7.0, 10.0, 8.712)","(6.5, 9.6, 9.12)","(31.0, 55.0, 45.625)"
12-01-2023 12:59:57.466776,"(7.0, 10.5, 9.36)","(3.0, 4.1, 3.9058823529411764)","(2.3, 2.46, 2.3470588235294114)","(7.0, 10.0, 8.881081081081081)","(6.5, 9.6, 9.0)","(31.0, 55.0, 45.625)"
12-01-2023 12:59:58.418889,"(7.0, 10.5, 9.36)","(3.0, 4.1, 3.9058823529411764)","(2.3, 2.46, 2.3470588235294114)","(7.0, 10.0, 8.881081081081081)","(6.5, 9.6, 9.0)","(31.0, 55.0, 45.625)"
12-01-2023 12:59:59.445286,"(7.0, 10.5, 9.36)","(3.0, 4.1, 3.9058823529411764)","(2.3, 2.46, 2.3470588235294114)","(7.0, 10.0, 8.881081081081081)","(6.5, 9.6, 9.377777777777776)","(31.0, 55.0, 45.625)"
12-01-2023 13:00:00.481888,"(7.0, 10.5, 9.36)","(3.0, 4.1, 3.9058823529411764)","(2.3, 2.46, 2.3470588235294114)","(7.0, 10.0, 8.881081081081081)","(6.5, 9.6, 9.377777777777776)","(31.0, 55.0, 45.625)"
12-01-2023 13:00:01.401794,"(7.0, 10.5, 9.36)","(3.0, 4.1, 3.9058823529411764)","(2.3, 2.46, 2.3470588235294114)","(7.0, 10.0, 8.881081081081081)","(6.5, 9.6, 9.36470588235294)","(31.0, 55.0, 45.625)"
12-01-2023 13:00:02.334751,"(7.0, 10.5, 9.36)","(3.0, 4.1, 3.9058823529411764)","(2.3, 2.5, 2.3588235294117648)","(7.0, 10.0, 8.881081081081081)","(6.5, 9.6, 9.0)","(31.0, 55.0, 45.625)"
12-01-2023 13:00:03.320285,"(7.0, 10.5, 9.36)","(3.0, 4.1, 3.9058823529411764)","(2.3, 2.5, 2.3588235294117648)","(7.0, 10.0, 8.881081081081081)","(6.5, 9.6, 9.0)","(31.0, 55.0, 45.625)"
12-01-2023 13:00:04.274522,"(7.0, 10.5, 9.36)","(3.0, 4.1, 3.9058823529411764)","(2.3, 2.5, 2.3588235294117648)","(7.0, 10.0, 8.881081081081081)","(6.5, 9.6, 9.36470588235294)","(31.0, 55.0, 45.625)"
12-01-2023 13:00:05.255538,"(7.0, 10.5, 9.36)","(3.0, 4.1, 3.9058823529411764)","(2.3, 2.5, 2.3588235294117648)","(7.0, 10.0, 8.344)","(6.5, 9.6, 9.15)","(31.0, 55.0, 45.625)"
12-01-2023 13:00:06.208192,"(7.0, 10.5, 9.225000000000001)","(3.0, 4.0, 3.9125)","(2.3, 2.5, 2.369090909090909)","(7.0, 10.0, 8.528)","(6.5, 9.6, 9.411764705882353)","(31.0, 55.0, 45.625)"
12-01-2023 13:00:07.149973,"(7.0, 10.5, 9.225000000000001)","(3.0, 4.0, 3.9125)","(2.3, 2.5, 2.369090909090909)","(7.0, 10.0, 9.056410256410256)","(6.5, 9.6, 9.411764705882353)","(31.0, 55.0, 45.625)"
12-01-2023 13:00:08.131676,"(7.0, 10.5, 9.225000000000001)","(3.0, 4.0, 3.9125)","(2.3, 2.5, 2.369090909090909)","(7.0, 10.0, 9.056410256410256)","(6.5, 9.6, 9.411764705882353)","(31.0, 55.0, 45.625)"
12-01-2023 13:00:09.164985,"(7.0, 10.5, 9.225000000000001)","(3.0, 4.0, 3.9125)","(2.3, 2.5, 2.369090909090909)","(7.0, 10.0, 9.056410256410256)","(6.5, 9.6, 9.44)","(31.0, 55.0, 45.625)"
