,African Angel,I Came To Dance,Organized Chaos,Well See,Peach Be With Q,Queen Wiggy,Sharp Catch
15-12-2022 11:25:18.825728,"(4.2, 5.5, 5.455555555555556)","(3.9, 5.0, 4.873684210526315)","(7.5, 11.0, 9.767567567567568)","(4.6, 6.0, 5.8)","(9.0, 13.5, 11.5)","(5.5, 7.0, 6.752941176470588)","(13.0, 17.0, 16.25)"
15-12-2022 11:25:19.754547,"(4.2, 5.5, 5.455555555555556)","(3.9, 5.0, 4.873684210526315)","(7.5, 11.0, 9.767567567567568)","(4.6, 6.0, 5.8)","(9.0, 13.5, 11.5)","(5.5, 7.0, 6.752941176470588)","(13.0, 17.0, 16.25)"
15-12-2022 11:25:20.738628,"(4.2, 5.5, 5.466666666666667)","(4.0, 5.0, 4.873684210526315)","(8.0, 11.0, 9.767567567567568)","(4.6, 6.0, 5.8)","(8.5, 13.5, 12.214285714285714)","(5.5, 7.0, 6.752941176470588)","(13.0, 17.0, 16.25)"
15-12-2022 11:25:21.762586,"(4.2, 5.5, 5.466666666666667)","(4.0, 5.0, 4.873684210526315)","(8.0, 11.0, 9.767567567567568)","(4.6, 6.0, 5.8)","(8.5, 13.5, 12.214285714285714)","(5.5, 7.0, 6.752941176470588)","(13.0, 17.0, 16.25)"
15-12-2022 11:25:22.846311,"(4.2, 5.5, 5.466666666666667)","(4.0, 5.0, 4.873684210526315)","(8.0, 11.0, 9.767567567567568)","(4.6, 6.0, 5.8)","(8.5, 13.5, 12.214285714285714)","(5.5, 7.0, 6.752941176470588)","(13.0, 17.0, 16.25)"
15-12-2022 11:25:23.854226,"(4.2, 5.5, 5.466666666666667)","(4.0, 5.0, 4.873684210526315)","(8.0, 11.0, 9.767567567567568)","(4.6, 6.0, 5.8)","(8.5, 13.5, 12.214285714285714)","(5.5, 7.0, 6.752941176470588)","(13.0, 17.0, 16.25)"
15-12-2022 11:25:24.874060,"(4.2, 5.5, 5.466666666666667)","(4.0, 5.0, 4.873684210526315)","(8.0, 11.0, 9.767567567567568)","(4.6, 6.0, 5.8)","(8.5, 13.5, 12.214285714285714)","(5.5, 7.0, 6.752941176470588)","(13.0, 17.0, 16.25)"
15-12-2022 11:25:25.860398,"(4.2, 5.5, 5.466666666666667)","(4.0, 5.0, 4.873684210526315)","(8.0, 11.0, 9.767567567567568)","(4.6, 6.0, 5.8)","(8.5, 13.5, 12.214285714285714)","(5.5, 7.0, 6.752941176470588)","(13.0, 17.0, 16.25)"
15-12-2022 11:25:26.924366,"(4.2, 5.5, 5.466666666666667)","(4.0, 5.0, 4.873684210526315)","(8.0, 11.0, 9.767567567567568)","(4.6, 6.0, 5.8)","(8.5, 13.5, 12.214285714285714)","(5.5, 7.0, 6.752941176470588)","(13.0, 17.0, 16.25)"
15-12-2022 11:25:27.954149,"(4.2, 5.5, 5.466666666666667)","(4.0, 5.0, 4.873684210526315)","(8.0, 11.0, 9.767567567567568)","(4.6, 6.0, 5.8)","(8.5, 13.5, 12.214285714285714)","(5.5, 7.0, 6.752941176470588)","(13.0, 17.0, 16.25)"
15-12-2022 11:25:29.008912,"(4.2, 5.5, 5.466666666666667)","(4.0, 5.0, 4.873684210526315)","(8.0, 10.5, 10.228571428571428)","(4.6, 6.0, 5.8)","(8.5, 13.5, 12.6)","(5.5, 7.0, 6.752941176470588)","(13.0, 17.0, 16.25)"
15-12-2022 11:25:30.020020,"(4.2, 5.5, 5.466666666666667)","(4.0, 5.0, 4.873684210526315)","(8.0, 10.5, 10.228571428571428)","(4.6, 6.0, 5.8)","(8.5, 13.5, 12.6)","(5.5, 7.0, 6.752941176470588)","(13.0, 17.0, 16.25)"
15-12-2022 11:25:31.009693,"(4.2, 5.5, 5.466666666666667)","(4.0, 5.0, 4.873684210526315)","(8.0, 10.5, 10.228571428571428)","(4.6, 6.0, 5.8)","(8.5, 13.5, 12.6)","(5.5, 7.0, 6.752941176470588)","(13.0, 17.0, 16.25)"
15-12-2022 11:25:32.053891,"(4.2, 5.5, 5.466666666666667)","(4.0, 5.0, 4.873684210526315)","(8.0, 10.5, 10.228571428571428)","(4.6, 6.0, 5.8)","(8.5, 13.5, 12.6)","(5.5, 7.0, 6.752941176470588)","(13.0, 17.0, 16.25)"
15-12-2022 11:25:33.100184,"(4.2, 5.5, 5.466666666666667)","(4.0, 5.0, 4.873684210526315)","(8.0, 10.5, 10.228571428571428)","(4.6, 6.0, 5.8)","(8.5, 13.5, 12.6)","(5.5, 7.0, 6.752941176470588)","(13.0, 17.0, 16.25)"
15-12-2022 11:25:34.205376,"(4.2, 5.5, 5.466666666666667)","(4.0, 5.0, 4.873684210526315)","(8.0, 10.5, 10.228571428571428)","(4.6, 6.0, 5.8)","(8.5, 13.5, 12.6)","(5.5, 7.0, 6.752941176470588)","(13.0, 17.0, 16.25)"
15-12-2022 11:25:35.275627,"(4.2, 5.5, 5.466666666666667)","(4.0, 5.0, 4.873684210526315)","(8.0, 10.5, 10.228571428571428)","(4.6, 6.0, 5.8)","(8.5, 13.5, 12.6)","(5.5, 7.0, 6.752941176470588)","(13.0, 17.0, 16.25)"
15-12-2022 11:25:36.319473,"(4.2, 5.5, 5.466666666666667)","(4.0, 5.0, 4.873684210526315)","(8.0, 10.5, 9.524324324324324)","(4.6, 6.0, 5.8)","(8.5, 13.5, 12.6)","(5.5, 7.0, 6.752941176470588)","(13.0, 17.0, 16.25)"
15-12-2022 11:25:37.291807,"(4.2, 5.5, 5.466666666666667)","(4.0, 5.0, 4.873684210526315)","(8.0, 10.5, 9.524324324324324)","(4.6, 6.0, 5.8)","(8.5, 13.5, 12.6)","(5.5, 7.0, 6.752941176470588)","(13.0, 17.0, 16.25)"
15-12-2022 11:25:38.292488,"(4.2, 5.5, 5.466666666666667)","(4.0, 5.0, 4.873684210526315)","(8.0, 10.5, 9.524324324324324)","(4.6, 6.0, 5.8)","(8.5, 13.5, 12.6)","(5.5, 7.0, 6.752941176470588)","(13.0, 17.0, 16.25)"
15-12-2022 11:25:39.361412,"(4.2, 5.5, 5.466666666666667)","(4.0, 5.0, 4.873684210526315)","(8.0, 10.5, 9.524324324324324)","(4.6, 6.0, 5.8)","(8.5, 13.5, 12.6)","(5.5, 7.0, 6.752941176470588)","(13.0, 17.0, 16.25)"
15-12-2022 11:25:40.413069,"(4.2, 5.5, 5.466666666666667)","(4.0, 5.0, 4.873684210526315)","(8.0, 10.5, 9.524324324324324)","(4.6, 6.0, 5.8)","(8.5, 13.5, 12.6)","(5.5, 7.0, 6.752941176470588)","(13.0, 17.0, 16.25)"
15-12-2022 11:25:41.486191,"(4.2, 5.5, 5.466666666666667)","(4.0, 5.0, 4.873684210526315)","(8.0, 10.5, 9.524324324324324)","(4.6, 6.0, 5.65)","(8.5, 13.5, 12.6)","(5.5, 7.0, 6.752941176470588)","(13.0, 17.0, 16.25)"
15-12-2022 11:25:42.532636,"(4.2, 5.5, 5.466666666666667)","(4.0, 5.0, 4.873684210526315)","(8.0, 10.5, 9.524324324324324)","(4.6, 6.0, 5.65)","(8.5, 13.5, 12.6)","(5.5, 7.0, 6.752941176470588)","(13.0, 17.0, 16.25)"
15-12-2022 11:25:43.528072,"(4.2, 5.5, 5.466666666666667)","(4.0, 5.0, 4.873684210526315)","(8.0, 10.5, 9.395348837209301)","(4.6, 5.9, 5.74)","(8.5, 13.5, 12.833333333333332)","(5.5, 7.0, 6.752941176470588)","(13.0, 17.0, 16.25)"
15-12-2022 11:25:44.513192,"(4.2, 5.5, 5.466666666666667)","(4.0, 5.0, 4.873684210526315)","(8.0, 10.5, 9.395348837209301)","(4.6, 5.9, 5.74)","(8.5, 13.5, 12.6)","(5.5, 7.0, 6.752941176470588)","(13.0, 17.0, 16.25)"
15-12-2022 11:25:45.521877,"(4.2, 5.5, 5.466666666666667)","(4.0, 5.0, 4.873684210526315)","(8.0, 10.5, 9.395348837209301)","(4.6, 5.9, 5.74)","(8.5, 13.5, 12.6)","(5.5, 7.0, 6.752941176470588)","(13.0, 17.0, 16.25)"
15-12-2022 11:25:46.627382,"(4.2, 5.5, 5.466666666666667)","(4.0, 5.0, 4.873684210526315)","(8.0, 10.5, 9.395348837209301)","(4.6, 5.9, 5.74)","(8.5, 13.5, 12.6)","(5.5, 7.0, 6.752941176470588)","(13.0, 17.0, 16.25)"
15-12-2022 11:25:47.715535,"(4.2, 5.5, 5.466666666666667)","(4.0, 5.0, 4.873684210526315)","(8.0, 10.5, 9.395348837209301)","(4.6, 5.9, 5.74)","(8.5, 13.5, 12.6)","(5.5, 7.0, 6.752941176470588)","(13.0, 17.0, 16.166666666666668)"
15-12-2022 11:25:48.837229,"(4.2, 5.5, 5.466666666666667)","(4.0, 5.0, 4.873684210526315)","(8.0, 10.5, 9.395348837209301)","(4.6, 5.9, 5.74)","(8.5, 13.5, 12.6)","(5.5, 7.0, 6.752941176470588)","(13.0, 17.0, 16.166666666666668)"
15-12-2022 11:25:49.876961,"(4.2, 5.5, 5.466666666666667)","(4.0, 5.0, 4.873684210526315)","(8.0, 10.5, 9.395348837209301)","(4.6, 5.9, 5.74)","(8.5, 13.5, 12.710526315789473)","(5.5, 7.0, 6.752941176470588)","(13.0, 17.0, 16.166666666666668)"
15-12-2022 11:25:50.857250,"(4.2, 5.5, 5.466666666666667)","(4.0, 5.0, 4.873684210526315)","(8.0, 10.0, 9.65)","(4.6, 5.9, 5.74)","(8.5, 13.5, 12.710526315789473)","(5.5, 7.0, 6.752941176470588)","(13.0, 17.0, 16.166666666666668)"
15-12-2022 11:25:51.816822,"(4.2, 5.5, 5.466666666666667)","(4.0, 5.0, 4.873684210526315)","(8.0, 10.0, 9.65)","(4.6, 5.9, 5.58)","(8.5, 13.5, 12.710526315789473)","(5.5, 7.0, 6.752941176470588)","(13.0, 17.0, 16.166666666666668)"
15-12-2022 11:25:52.884425,"(4.2, 5.5, 5.466666666666667)","(4.0, 5.0, 4.873684210526315)","(8.0, 10.0, 9.533333333333333)","(4.6, 5.9, 5.58)","(8.5, 13.5, 12.710526315789473)","(5.5, 7.0, 6.752941176470588)","(13.0, 17.0, 16.166666666666668)"
15-12-2022 11:25:53.995963,"(4.2, 5.5, 5.466666666666667)","(4.0, 5.0, 4.6)","(8.0, 10.0, 9.533333333333333)","(4.6, 5.9, 5.58)","(8.5, 13.5, 12.970588235294118)","(5.5, 7.0, 6.923076923076923)","(13.0, 17.0, 16.166666666666668)"
15-12-2022 11:25:55.070875,"(4.2, 5.5, 5.457894736842105)","(4.0, 4.6, 4.516129032258064)","(8.0, 10.0, 9.533333333333333)","(4.6, 5.9, 5.58)","(8.5, 13.5, 12.970588235294118)","(5.5, 7.2, 6.923076923076923)","(13.0, 17.0, 14.78125)"
15-12-2022 11:25:56.052569,"(4.2, 5.5, 5.457894736842105)","(4.0, 4.6, 4.525714285714286)","(8.0, 10.0, 9.8)","(4.6, 6.0, 5.666666666666667)","(8.5, 13.5, 12.970588235294118)","(5.5, 7.2, 6.923076923076923)","(13.0, 17.5, 14.78125)"
15-12-2022 11:25:57.037918,"(4.2, 5.5, 5.457894736842105)","(4.0, 4.6, 4.323076923076923)","(8.0, 10.0, 9.79)","(4.6, 6.0, 5.682352941176471)","(8.5, 13.5, 13.108695652173914)","(5.5, 7.2, 6.923076923076923)","(13.0, 17.5, 14.78125)"
15-12-2022 11:25:58.017660,"(4.2, 5.5, 5.457894736842105)","(4.0, 4.6, 4.291428571428572)","(8.0, 10.0, 9.79)","(4.6, 6.0, 5.682352941176471)","(8.5, 13.5, 13.108695652173914)","(5.5, 7.2, 6.923076923076923)","(13.0, 17.5, 14.78125)"
15-12-2022 11:25:59.089862,"(4.2, 5.5, 5.457894736842105)","(4.0, 4.6, 4.291428571428572)","(8.0, 10.0, 9.79)","(4.6, 6.0, 5.682352941176471)","(8.5, 13.5, 13.108695652173914)","(5.5, 7.2, 6.923076923076923)","(13.0, 17.5, 14.78125)"
15-12-2022 11:26:00.188491,"(4.2, 5.5, 5.457894736842105)","(4.0, 4.6, 4.291428571428572)","(8.0, 10.0, 9.79)","(4.6, 6.0, 5.682352941176471)","(8.5, 13.5, 13.108695652173914)","(5.5, 7.2, 6.923076923076923)","(13.0, 17.5, 14.78125)"
15-12-2022 11:26:01.206488,"(4.2, 5.5, 5.457894736842105)","(4.0, 4.6, 4.42)","(8.0, 10.0, 9.79)","(4.6, 6.0, 5.682352941176471)","(8.5, 13.5, 13.108695652173914)","(5.5, 7.2, 6.923076923076923)","(13.0, 17.5, 14.6)"
15-12-2022 11:26:02.153248,"(4.2, 5.5, 5.474193548387097)","(4.0, 4.6, 4.42)","(8.0, 10.0, 8.96)","(4.6, 5.9, 5.7)","(8.5, 13.5, 12.0)","(5.5, 7.2, 6.923076923076923)","(13.0, 17.5, 15.26923076923077)"
15-12-2022 11:26:03.132374,"(4.2, 5.5, 5.457894736842105)","(4.0, 4.6, 4.42)","(8.0, 10.0, 8.96)","(4.6, 5.9, 5.7)","(8.5, 13.5, 12.25)","(5.5, 7.2, 6.923076923076923)","(13.0, 17.5, 15.26923076923077)"
15-12-2022 11:26:04.184788,"(4.2, 5.5, 5.457894736842105)","(3.8, 4.6, 4.42)","(8.0, 10.0, 8.96)","(4.6, 5.9, 5.7)","(8.5, 13.5, 12.25)","(5.5, 7.2, 6.923076923076923)","(13.0, 17.5, 15.26923076923077)"
15-12-2022 11:26:05.279514,"(4.2, 5.5, 5.457894736842105)","(3.8, 4.6, 4.42)","(8.0, 10.0, 8.96)","(4.6, 5.9, 5.7)","(8.5, 13.5, 12.25)","(5.5, 7.2, 6.923076923076923)","(13.0, 17.5, 15.26923076923077)"
15-12-2022 11:26:06.358892,"(4.2, 5.5, 5.457894736842105)","(3.8, 4.6, 4.42)","(8.0, 10.0, 9.257142857142858)","(4.6, 5.9, 5.7)","(8.5, 13.5, 12.25)","(5.5, 7.2, 6.923076923076923)","(13.0, 17.5, 15.26923076923077)"
15-12-2022 11:26:07.345534,"(4.2, 5.2, 5.1761904761904765)","(3.8, 4.6, 4.42)","(8.0, 10.0, 9.257142857142858)","(4.6, 5.9, 5.7)","(8.5, 13.5, 12.25)","(5.5, 7.2, 6.923076923076923)","(13.0, 17.5, 15.26923076923077)"
15-12-2022 11:26:08.318502,"(4.2, 5.5, 5.486666666666666)","(3.8, 4.6, 4.42)","(8.0, 10.0, 9.257142857142858)","(4.6, 5.9, 5.7)","(8.5, 13.5, 12.25)","(5.5, 7.2, 6.923076923076923)","(13.0, 17.5, 15.26923076923077)"
15-12-2022 11:26:09.373128,"(4.2, 5.5, 5.457142857142857)","(3.8, 4.6, 4.42)","(8.0, 10.0, 9.422222222222222)","(4.6, 5.9, 5.7)","(8.5, 13.5, 13.227272727272727)","(5.5, 7.2, 6.923076923076923)","(13.0, 17.5, 15.198412698412698)"
15-12-2022 11:26:10.490696,"(4.2, 5.5, 5.457142857142857)","(3.8, 4.6, 4.42)","(8.0, 10.0, 9.376000000000001)","(4.6, 5.9, 5.666666666666667)","(8.5, 13.5, 13.227272727272727)","(5.5, 7.2, 6.923076923076923)","(13.0, 17.5, 15.198412698412698)"
15-12-2022 11:26:11.609883,"(4.2, 5.5, 5.457142857142857)","(3.8, 4.6, 4.42)","(8.0, 10.0, 9.48)","(4.6, 5.8, 5.800000000000001)","(8.5, 13.5, 13.227272727272727)","(5.5, 7.2, 6.923076923076923)","(13.0, 17.5, 15.566666666666666)"
15-12-2022 11:26:12.732766,"(4.2, 5.5, 5.457142857142857)","(3.8, 4.6, 4.42)","(8.0, 9.8, 9.48)","(4.6, 5.9, 5.800000000000001)","(8.5, 13.5, 13.227272727272727)","(5.5, 7.2, 6.966666666666667)","(13.0, 17.5, 15.566666666666666)"
15-12-2022 11:26:13.770642,"(4.2, 5.5, 5.457142857142857)","(3.8, 4.6, 4.42)","(8.0, 9.8, 9.48)","(4.6, 5.9, 5.800000000000001)","(8.5, 13.5, 13.227272727272727)","(5.5, 7.2, 6.966666666666667)","(13.0, 17.5, 15.566666666666666)"
15-12-2022 11:26:14.761700,"(4.2, 5.5, 5.457142857142857)","(3.8, 4.6, 4.42)","(8.0, 9.8, 9.48)","(4.6, 5.9, 5.800000000000001)","(8.5, 13.5, 13.227272727272727)","(5.5, 7.2, 6.936842105263158)","(13.0, 17.5, 15.566666666666666)"
15-12-2022 11:26:15.824278,"(4.2, 5.5, 5.457142857142857)","(3.8, 4.6, 4.42)","(8.0, 9.8, 9.48)","(4.6, 5.9, 5.800000000000001)","(8.5, 13.5, 13.227272727272727)","(5.5, 7.0, 6.936842105263158)","(13.0, 17.5, 15.566666666666666)"
15-12-2022 11:26:16.904518,"(4.2, 5.5, 5.457142857142857)","(3.8, 4.6, 4.42)","(8.0, 9.8, 9.48)","(4.6, 5.9, 5.8375)","(8.5, 13.5, 13.227272727272727)","(5.5, 7.0, 6.936842105263158)","(13.0, 17.5, 15.566666666666666)"
15-12-2022 11:26:18.071744,"(4.2, 5.5, 5.457142857142857)","(3.8, 4.6, 4.42)","(8.0, 9.8, 9.48)","(4.6, 5.9, 5.8375)","(8.5, 13.5, 13.227272727272727)","(5.5, 7.0, 6.936842105263158)","(13.0, 17.5, 15.566666666666666)"
15-12-2022 11:26:19.191582,"(4.2, 5.5, 5.457142857142857)","(3.8, 4.6, 4.42)","(8.0, 9.8, 9.48)","(4.6, 5.9, 5.8375)","(8.5, 13.5, 13.227272727272727)","(5.5, 7.0, 6.936842105263158)","(13.0, 17.5, 15.566666666666666)"
15-12-2022 11:26:20.285810,"(4.2, 5.5, 5.457142857142857)","(3.8, 4.6, 4.42)","(8.0, 9.8, 9.48)","(4.6, 5.9, 5.8375)","(8.5, 13.5, 13.227272727272727)","(5.5, 7.0, 6.936842105263158)","(13.0, 17.5, 15.566666666666666)"
15-12-2022 11:26:21.380224,"(4.2, 5.5, 5.457142857142857)","(3.8, 4.6, 4.42)","(8.0, 9.8, 9.48)","(4.6, 5.9, 5.8375)","(8.5, 13.5, 13.227272727272727)","(5.5, 7.0, 6.936842105263158)","(13.0, 17.5, 15.566666666666666)"
15-12-2022 11:26:22.402218,"(4.2, 5.5, 5.457142857142857)","(3.8, 4.6, 4.42)","(8.0, 9.8, 9.48)","(4.6, 5.9, 5.8375)","(8.5, 13.5, 13.227272727272727)","(5.5, 7.0, 6.936842105263158)","(13.0, 17.5, 15.566666666666666)"
15-12-2022 11:26:23.499932,"(4.2, 5.5, 5.457142857142857)","(3.8, 4.6, 4.42)","(8.0, 9.8, 9.4)","(4.6, 5.9, 5.8375)","(8.5, 13.5, 13.227272727272727)","(5.5, 7.0, 6.936842105263158)","(13.0, 17.5, 15.566666666666666)"
15-12-2022 11:26:24.654576,"(4.2, 5.5, 5.457142857142857)","(3.8, 4.6, 4.42)","(8.0, 9.8, 9.2)","(4.6, 5.9, 5.8375)","(8.5, 13.5, 13.227272727272727)","(5.5, 7.0, 6.986666666666667)","(13.0, 17.5, 15.566666666666666)"
15-12-2022 11:26:25.870085,"(4.2, 5.5, 5.457142857142857)","(3.8, 4.6, 4.42)","(8.0, 9.8, 9.2)","(4.6, 5.9, 5.8375)","(8.5, 13.5, 13.227272727272727)","(5.5, 7.2, 6.95)","(13.0, 17.5, 15.566666666666666)"
15-12-2022 11:26:27.044205,"(4.2, 5.5, 5.457142857142857)","(3.8, 4.6, 4.42)","(8.0, 9.8, 9.2)","(4.6, 5.9, 5.8375)","(8.5, 13.5, 13.227272727272727)","(5.5, 7.0, 6.95)","(13.0, 17.5, 15.566666666666666)"
15-12-2022 11:26:28.143949,"(4.2, 5.5, 5.457142857142857)","(3.8, 4.6, 4.42)","(8.0, 9.8, 9.2)","(4.6, 5.9, 5.8375)","(8.5, 13.5, 13.227272727272727)","(5.5, 7.0, 6.95)","(13.0, 17.5, 15.566666666666666)"
15-12-2022 11:26:29.188907,"(4.2, 5.5, 5.484)","(3.8, 4.6, 4.42)","(8.0, 9.8, 9.2)","(4.6, 5.9, 5.8375)","(8.5, 13.5, 13.227272727272727)","(5.5, 7.0, 6.95)","(13.0, 17.5, 15.566666666666666)"
15-12-2022 11:26:30.217856,"(4.2, 5.5, 5.484)","(3.8, 4.6, 4.42)","(8.0, 9.8, 9.2)","(4.6, 5.9, 5.8375)","(8.5, 13.5, 13.227272727272727)","(5.5, 7.0, 6.95)","(13.0, 17.5, 15.566666666666666)"
15-12-2022 11:26:31.377144,"(4.2, 5.5, 5.484)","(3.8, 4.6, 4.42)","(8.0, 9.8, 9.2)","(4.6, 5.9, 5.8375)","(8.5, 13.5, 12.875)","(5.5, 7.0, 6.95)","(13.0, 17.5, 15.566666666666666)"
15-12-2022 11:26:32.572747,"(4.2, 5.5, 5.484)","(3.8, 4.6, 4.42)","(8.0, 9.8, 9.2)","(4.6, 5.9, 5.8375)","(8.5, 13.5, 13.115384615384615)","(5.5, 7.0, 6.986666666666667)","(13.0, 17.5, 15.566666666666666)"
15-12-2022 11:26:33.726294,"(4.2, 5.5, 5.484)","(3.8, 4.6, 4.42)","(8.0, 9.8, 9.2)","(4.6, 5.9, 5.8375)","(8.5, 13.5, 13.115384615384615)","(5.5, 7.2, 6.986666666666667)","(13.0, 17.5, 15.566666666666666)"
15-12-2022 11:26:34.822224,"(4.2, 5.5, 5.484)","(3.8, 4.6, 4.42)","(8.0, 9.8, 9.2)","(4.6, 5.9, 5.8375)","(8.5, 13.5, 13.115384615384615)","(5.5, 7.2, 6.986666666666667)","(13.0, 17.5, 15.566666666666666)"
15-12-2022 11:26:35.895949,"(4.2, 5.5, 5.484)","(3.8, 4.6, 4.42)","(8.0, 9.8, 9.2)","(4.6, 5.9, 5.8375)","(8.5, 13.5, 13.115384615384615)","(5.5, 7.2, 6.986666666666667)","(13.0, 17.5, 15.566666666666666)"
15-12-2022 11:26:36.917825,"(4.2, 5.5, 5.484)","(3.8, 4.6, 4.42)","(8.0, 9.8, 9.2)","(4.6, 5.9, 5.8375)","(8.5, 13.5, 13.115384615384615)","(5.5, 7.2, 6.986666666666667)","(13.0, 17.5, 15.566666666666666)"
15-12-2022 11:26:38.005595,"(4.2, 5.5, 5.484)","(3.8, 4.6, 4.42)","(8.0, 9.8, 9.2)","(4.6, 5.9, 5.8375)","(9.0, 13.5, 13.115384615384615)","(5.5, 7.2, 6.986666666666667)","(13.0, 17.5, 15.566666666666666)"
15-12-2022 11:26:39.056991,"(4.2, 5.5, 5.484)","(3.8, 4.6, 4.42)","(8.0, 9.8, 9.2)","(4.6, 5.9, 5.8375)","(9.0, 13.5, 13.115384615384615)","(5.5, 7.2, 6.986666666666667)","(13.0, 17.5, 15.566666666666666)"
15-12-2022 11:26:40.199409,"(4.2, 5.5, 5.484)","(3.8, 4.6, 4.42)","(8.0, 9.8, 9.2)","(4.6, 5.9, 5.8375)","(9.0, 13.5, 13.236842105263158)","(5.5, 7.2, 6.95)","(13.0, 17.5, 15.566666666666666)"
15-12-2022 11:26:41.250082,"(4.2, 5.5, 5.484)","(3.8, 4.6, 4.42)","(8.0, 9.8, 9.2)","(4.6, 5.9, 5.8375)","(9.0, 13.5, 13.236842105263158)","(5.5, 7.0, 6.95)","(13.0, 17.5, 15.566666666666666)"
15-12-2022 11:26:42.306119,"(4.2, 5.5, 5.483333333333333)","(3.8, 4.6, 4.42)","(8.0, 9.8, 9.2)","(4.6, 5.9, 5.8375)","(9.0, 13.5, 13.236842105263158)","(5.5, 7.0, 6.95)","(13.0, 17.5, 15.566666666666666)"
15-12-2022 11:26:43.342125,"(4.2, 5.5, 5.483333333333333)","(3.8, 4.6, 4.42)","(8.0, 9.8, 9.2)","(4.6, 5.9, 5.8375)","(9.0, 13.5, 13.115384615384615)","(5.5, 7.0, 6.95)","(13.0, 17.5, 15.566666666666666)"
15-12-2022 11:26:44.396356,"(4.2, 5.5, 5.483333333333333)","(3.8, 4.6, 4.42)","(8.0, 9.8, 9.2)","(4.6, 5.9, 5.8375)","(9.0, 13.5, 13.115384615384615)","(5.5, 7.0, 6.95)","(13.0, 17.5, 15.60344827586207)"
15-12-2022 11:26:45.523652,"(4.2, 5.5, 5.483333333333333)","(3.8, 4.6, 4.42)","(8.0, 9.8, 9.2)","(4.6, 5.9, 5.8375)","(9.0, 13.5, 13.115384615384615)","(5.5, 7.0, 6.95)","(13.0, 17.0, 15.60344827586207)"
15-12-2022 11:26:46.682358,"(4.2, 5.5, 5.492307692307692)","(3.8, 4.6, 4.42)","(8.0, 9.8, 9.2)","(4.6, 5.9, 5.8375)","(9.0, 13.5, 13.0)","(5.5, 7.0, 6.986666666666667)","(13.0, 17.0, 15.60344827586207)"
15-12-2022 11:26:47.816261,"(4.2, 5.5, 5.492307692307692)","(3.8, 4.6, 4.42)","(8.0, 9.8, 9.2)","(4.6, 5.9, 5.8375)","(9.0, 13.5, 13.0)","(5.5, 7.2, 6.986666666666667)","(13.0, 17.0, 15.60344827586207)"
15-12-2022 11:26:48.946728,"(4.2, 5.5, 5.492307692307692)","(3.8, 4.6, 4.42)","(8.0, 9.8, 9.2)","(4.6, 5.9, 5.8375)","(9.0, 13.5, 13.0)","(5.5, 7.2, 6.8125)","(13.0, 17.0, 15.60344827586207)"
15-12-2022 11:26:49.976675,"(4.2, 5.5, 5.45)","(3.8, 4.6, 4.42)","(8.0, 9.8, 9.2)","(4.6, 5.9, 5.8375)","(9.0, 13.5, 13.0)","(5.5, 7.0, 6.8125)","(13.0, 17.0, 15.60344827586207)"
15-12-2022 11:26:50.951459,"(4.2, 5.5, 5.45)","(3.8, 4.6, 4.42)","(8.0, 9.8, 9.2)","(4.6, 5.9, 5.8375)","(9.0, 13.5, 13.0)","(5.5, 7.0, 6.8125)","(13.0, 17.0, 15.60344827586207)"
15-12-2022 11:26:52.066637,"(4.2, 5.5, 5.45)","(3.8, 4.6, 4.42)","(8.0, 9.8, 9.2)","(4.6, 5.9, 5.8375)","(9.0, 13.5, 13.0)","(5.5, 7.0, 6.8125)","(13.0, 17.0, 15.60344827586207)"
15-12-2022 11:26:53.216690,"(4.2, 5.5, 5.45)","(3.8, 4.6, 4.42)","(8.0, 9.8, 9.2)","(4.6, 5.9, 5.8375)","(9.0, 13.5, 13.0)","(5.5, 7.0, 6.8125)","(13.0, 17.0, 15.60344827586207)"
15-12-2022 11:26:54.369113,"(4.2, 5.5, 5.492307692307692)","(3.8, 4.6, 4.42)","(8.0, 9.8, 9.2)","(4.6, 5.9, 5.8375)","(9.0, 13.5, 13.0)","(5.5, 7.0, 6.8125)","(13.0, 17.0, 15.60344827586207)"
15-12-2022 11:26:55.491253,"(4.2, 5.5, 5.492307692307692)","(3.8, 4.6, 4.42)","(8.0, 9.8, 9.2)","(4.6, 5.9, 5.8375)","(9.0, 13.5, 13.0)","(5.5, 7.0, 6.8125)","(13.0, 17.0, 15.60344827586207)"
15-12-2022 11:26:56.612809,"(4.2, 5.5, 5.492307692307692)","(3.8, 4.6, 4.42)","(8.0, 9.8, 9.2)","(4.6, 5.9, 5.8375)","(9.0, 13.5, 13.0)","(5.5, 7.0, 6.84)","(13.0, 17.0, 15.60344827586207)"
15-12-2022 11:26:57.639635,"(4.2, 5.5, 5.492307692307692)","(3.8, 4.6, 4.42)","(8.0, 9.8, 9.2)","(4.6, 5.9, 5.8375)","(9.0, 13.5, 13.0)","(5.5, 7.0, 6.84)","(13.0, 17.0, 15.60344827586207)"
15-12-2022 11:26:58.686641,"(4.2, 5.5, 5.492307692307692)","(3.8, 4.6, 4.42)","(8.0, 9.8, 9.2)","(4.6, 5.9, 5.8375)","(9.0, 13.5, 13.0)","(5.5, 7.0, 6.84)","(13.0, 17.0, 15.60344827586207)"
