,Culvie Bun,Nighthawk Swift,Goldstar Glenys,Homebush Honey,Tatis,Diamond Warrior,Yoshi Moon,Barbaras Angel
05-01-2023 14:02:08.073848,"(4.8, 8.0, 6.111111111111111)","(6.5, 10.5, 9.7)","(7.5, 13.5, 12.553333333333335)","(4.4, 10.5, 8.925)","(3.6, 7.6, 6.334375)","(10.0, 19.5, 18.450000000000003)","(8.0, 14.5, 13.407692307692308)","(11.0, 32.0, 29.533333333333335)"
05-01-2023 14:02:09.172897,"(4.8, 8.0, 6.111111111111111)","(6.5, 10.5, 9.7)","(7.5, 13.5, 12.553333333333335)","(4.4, 10.5, 8.925)","(3.6, 7.6, 6.334375)","(10.0, 19.5, 18.450000000000003)","(8.0, 14.5, 13.407692307692308)","(11.0, 32.0, 29.533333333333335)"
05-01-2023 14:02:10.317494,"(4.8, 8.0, 6.111111111111111)","(6.5, 10.5, 9.7)","(7.5, 13.5, 12.553333333333335)","(4.4, 10.5, 8.925)","(3.6, 7.6, 6.334375)","(10.0, 19.5, 18.450000000000003)","(8.0, 14.5, 13.407692307692308)","(11.0, 32.0, 29.533333333333335)"
05-01-2023 14:02:11.595622,"(4.8, 8.0, 6.111111111111111)","(6.5, 10.5, 9.7)","(7.5, 13.5, 12.553333333333335)","(4.4, 10.5, 8.925)","(3.6, 7.6, 6.334375)","(10.0, 19.5, 18.450000000000003)","(8.0, 14.5, 13.407692307692308)","(11.0, 32.0, 29.533333333333335)"
05-01-2023 14:02:12.781496,"(4.8, 8.0, 6.111111111111111)","(6.5, 10.5, 9.7)","(7.5, 13.5, 12.553333333333335)","(4.4, 10.5, 8.925)","(3.6, 7.6, 6.334375)","(10.0, 19.5, 18.450000000000003)","(8.0, 14.5, 13.407692307692308)","(11.0, 32.0, 29.533333333333335)"
05-01-2023 14:02:14.160404,"(4.8, 8.0, 6.111111111111111)","(6.5, 10.5, 9.7)","(7.5, 13.5, 12.553333333333335)","(4.4, 10.5, 8.925)","(3.6, 7.6, 6.334375)","(10.0, 19.5, 18.450000000000003)","(8.0, 14.5, 13.407692307692308)","(11.0, 32.0, 29.533333333333335)"
05-01-2023 14:02:15.251747,"(4.8, 8.0, 6.111111111111111)","(6.5, 10.5, 9.7)","(7.5, 13.5, 12.553333333333335)","(4.4, 10.5, 8.925)","(3.6, 7.6, 6.334375)","(10.0, 19.5, 18.450000000000003)","(8.0, 14.5, 13.407692307692308)","(11.0, 32.0, 29.533333333333335)"
05-01-2023 14:02:16.518438,"(4.8, 8.0, 6.111111111111111)","(6.5, 10.5, 9.7)","(7.5, 13.5, 12.553333333333335)","(4.4, 10.5, 8.925)","(3.6, 7.6, 6.334375)","(10.0, 19.5, 18.450000000000003)","(8.0, 14.5, 13.407692307692308)","(11.0, 32.0, 29.533333333333335)"
05-01-2023 14:02:17.908584,"(4.8, 8.0, 6.111111111111111)","(6.5, 10.5, 9.7)","(7.5, 13.5, 12.553333333333335)","(4.4, 10.5, 8.925)","(3.6, 7.6, 6.334375)","(10.0, 19.5, 18.450000000000003)","(8.0, 14.5, 13.407692307692308)","(11.0, 32.0, 29.533333333333335)"
05-01-2023 14:02:19.275802,"(4.8, 8.0, 6.111111111111111)","(6.5, 10.5, 9.7)","(7.5, 13.5, 12.553333333333335)","(4.4, 10.5, 8.925)","(3.6, 7.6, 6.334375)","(10.0, 19.5, 18.450000000000003)","(8.0, 14.5, 13.407692307692308)","(11.0, 32.0, 29.533333333333335)"
05-01-2023 14:02:20.895302,"(4.8, 8.0, 6.111111111111111)","(6.5, 10.5, 10.116666666666667)","(7.5, 13.5, 12.553333333333335)","(4.4, 10.5, 10.035)","(3.6, 7.6, 6.334375)","(10.0, 19.5, 18.450000000000003)","(8.0, 14.5, 13.407692307692308)","(11.0, 25.0, 23.31111111111111)"
05-01-2023 14:02:22.346786,"(4.8, 8.0, 6.111111111111111)","(6.5, 11.0, 10.116666666666667)","(7.5, 13.5, 12.553333333333335)","(4.4, 10.5, 10.035)","(3.6, 7.6, 6.334375)","(10.0, 19.5, 18.450000000000003)","(8.0, 14.5, 13.407692307692308)","(11.0, 25.0, 23.31111111111111)"
05-01-2023 14:02:23.724420,"(4.8, 8.0, 6.111111111111111)","(6.5, 11.0, 10.116666666666667)","(7.5, 13.5, 12.553333333333335)","(4.4, 10.5, 8.67)","(3.6, 7.6, 6.334375)","(10.0, 19.5, 18.450000000000003)","(8.0, 14.5, 13.407692307692308)","(11.0, 25.0, 23.31111111111111)"
05-01-2023 14:02:25.036569,"(4.8, 8.0, 6.111111111111111)","(6.5, 11.0, 10.116666666666667)","(7.5, 13.5, 12.553333333333335)","(4.4, 10.5, 8.67)","(3.6, 7.6, 6.334375)","(10.0, 19.5, 18.450000000000003)","(8.0, 14.5, 13.407692307692308)","(11.0, 25.0, 23.31111111111111)"
05-01-2023 14:02:26.413012,"(4.8, 8.0, 6.111111111111111)","(6.5, 11.0, 10.116666666666667)","(7.5, 13.5, 12.553333333333335)","(4.4, 10.5, 8.67)","(3.6, 7.6, 6.334375)","(10.0, 19.5, 18.450000000000003)","(8.0, 14.5, 13.407692307692308)","(11.0, 25.0, 23.31111111111111)"
05-01-2023 14:02:27.628900,"(4.8, 8.0, 6.111111111111111)","(6.5, 11.0, 10.116666666666667)","(7.5, 13.5, 12.553333333333335)","(4.4, 10.5, 8.67)","(3.6, 7.6, 6.334375)","(10.0, 19.5, 18.450000000000003)","(8.0, 14.5, 13.407692307692308)","(11.0, 25.0, 23.31111111111111)"
05-01-2023 14:02:28.844097,"(4.8, 8.0, 6.111111111111111)","(6.5, 11.0, 10.116666666666667)","(7.5, 13.5, 12.553333333333335)","(4.4, 10.5, 8.67)","(3.6, 7.6, 6.334375)","(10.0, 19.5, 18.450000000000003)","(8.0, 14.5, 13.407692307692308)","(11.0, 25.0, 23.31111111111111)"
05-01-2023 14:02:30.100590,"(4.8, 8.0, 7.357142857142858)","(6.5, 11.0, 10.116666666666667)","(7.5, 13.5, 12.553333333333335)","(4.4, 10.5, 8.67)","(3.6, 7.6, 6.334375)","(10.0, 19.5, 18.450000000000003)","(8.0, 14.5, 13.407692307692308)","(11.0, 25.0, 23.31111111111111)"
05-01-2023 14:02:31.359012,"(4.8, 8.0, 7.357142857142858)","(6.5, 11.0, 10.116666666666667)","(7.5, 13.5, 12.553333333333335)","(4.4, 10.5, 8.67)","(3.6, 7.6, 6.334375)","(10.0, 19.5, 18.450000000000003)","(8.0, 14.5, 13.407692307692308)","(11.0, 25.0, 23.31111111111111)"
05-01-2023 14:02:32.650725,"(4.8, 8.0, 7.357142857142858)","(6.5, 11.0, 10.116666666666667)","(7.5, 13.5, 12.553333333333335)","(4.4, 10.5, 8.67)","(3.6, 7.6, 6.334375)","(10.0, 19.5, 18.450000000000003)","(8.0, 14.5, 13.407692307692308)","(11.0, 25.0, 23.31111111111111)"
05-01-2023 14:02:33.935035,"(4.8, 8.0, 7.5)","(6.5, 11.0, 10.116666666666667)","(7.5, 13.5, 12.553333333333335)","(4.4, 10.5, 8.67)","(3.6, 7.6, 6.334375)","(10.0, 19.5, 18.450000000000003)","(8.0, 14.5, 13.407692307692308)","(11.0, 25.0, 23.31111111111111)"
05-01-2023 14:02:35.227193,"(4.8, 8.0, 7.5)","(6.5, 11.0, 10.116666666666667)","(7.5, 13.5, 12.553333333333335)","(4.4, 10.5, 8.67)","(3.6, 7.6, 6.334375)","(10.0, 19.5, 18.450000000000003)","(8.0, 14.5, 13.407692307692308)","(11.0, 25.0, 23.31111111111111)"
05-01-2023 14:02:36.509210,"(4.8, 8.0, 7.5)","(6.5, 11.0, 10.116666666666667)","(7.5, 13.5, 12.553333333333335)","(4.4, 10.5, 8.67)","(3.6, 7.6, 6.334375)","(10.0, 19.5, 18.450000000000003)","(8.0, 14.5, 13.407692307692308)","(11.0, 25.0, 23.31111111111111)"
05-01-2023 14:02:37.775018,"(4.8, 8.0, 7.5)","(6.5, 11.0, 10.116666666666667)","(7.5, 13.5, 12.553333333333335)","(4.4, 10.5, 8.67)","(3.6, 7.6, 6.334375)","(10.0, 19.5, 18.450000000000003)","(8.0, 14.5, 13.407692307692308)","(11.0, 25.0, 23.31111111111111)"
05-01-2023 14:02:39.052319,"(4.8, 8.0, 7.5)","(6.5, 11.0, 10.116666666666667)","(7.5, 13.5, 12.553333333333335)","(4.4, 10.5, 8.67)","(3.6, 7.6, 6.334375)","(10.0, 19.5, 18.450000000000003)","(8.0, 14.5, 13.407692307692308)","(11.0, 25.0, 23.31111111111111)"
05-01-2023 14:02:40.295403,"(4.8, 8.0, 7.5)","(6.5, 11.0, 10.116666666666667)","(7.5, 13.5, 12.553333333333335)","(4.4, 10.5, 8.67)","(3.6, 7.6, 6.334375)","(10.0, 19.5, 18.450000000000003)","(8.0, 14.5, 13.407692307692308)","(11.0, 25.0, 23.31111111111111)"
05-01-2023 14:02:41.578907,"(4.8, 7.8, 7.3277777777777775)","(6.5, 10.5, 9.85909090909091)","(7.5, 13.5, 12.553333333333335)","(4.4, 10.5, 8.67)","(3.6, 7.6, 6.334375)","(10.0, 19.5, 18.450000000000003)","(8.0, 14.5, 13.407692307692308)","(11.0, 25.0, 23.31111111111111)"
05-01-2023 14:02:42.821392,"(4.8, 7.8, 7.3277777777777775)","(6.5, 10.5, 9.85909090909091)","(7.5, 13.5, 12.553333333333335)","(4.4, 10.5, 8.67)","(3.6, 7.6, 6.334375)","(10.0, 19.5, 18.450000000000003)","(8.0, 14.5, 13.407692307692308)","(11.0, 25.0, 23.31111111111111)"
05-01-2023 14:02:44.129513,"(4.8, 7.8, 7.3277777777777775)","(6.5, 10.5, 9.85909090909091)","(7.5, 13.5, 12.553333333333335)","(4.4, 10.5, 8.67)","(3.6, 7.6, 6.334375)","(10.0, 19.5, 18.450000000000003)","(8.0, 14.5, 13.407692307692308)","(11.0, 25.0, 23.31111111111111)"
05-01-2023 14:02:45.330954,"(4.8, 7.8, 7.3277777777777775)","(6.5, 10.5, 9.85909090909091)","(7.5, 13.5, 12.553333333333335)","(4.4, 10.5, 8.67)","(3.6, 7.6, 6.334375)","(10.0, 19.5, 18.450000000000003)","(8.0, 14.5, 13.407692307692308)","(11.0, 25.0, 23.31111111111111)"
05-01-2023 14:02:46.500989,"(4.8, 8.0, 7.5)","(6.5, 10.5, 9.85909090909091)","(7.5, 13.5, 12.553333333333335)","(4.4, 10.5, 8.67)","(3.6, 7.6, 6.334375)","(10.0, 19.5, 18.450000000000003)","(8.0, 14.5, 13.407692307692308)","(11.0, 25.0, 23.31111111111111)"
05-01-2023 14:02:47.702422,"(4.8, 7.8, 7.3277777777777775)","(6.5, 10.5, 9.85909090909091)","(7.5, 13.5, 12.553333333333335)","(4.4, 10.5, 8.67)","(3.6, 7.6, 6.334375)","(10.0, 19.5, 18.450000000000003)","(8.0, 14.5, 13.407692307692308)","(11.0, 25.0, 23.31111111111111)"
05-01-2023 14:02:48.872335,"(4.8, 7.8, 7.3277777777777775)","(6.5, 10.5, 9.85909090909091)","(7.5, 13.5, 12.553333333333335)","(4.4, 10.5, 8.67)","(3.6, 7.6, 6.334375)","(10.0, 19.5, 18.450000000000003)","(8.0, 14.5, 13.407692307692308)","(11.0, 25.0, 23.31111111111111)"
05-01-2023 14:02:50.137716,"(4.8, 7.8, 7.3277777777777775)","(6.5, 10.5, 9.85909090909091)","(7.5, 13.5, 12.553333333333335)","(4.4, 10.5, 8.67)","(3.6, 7.6, 6.334375)","(10.0, 19.5, 18.450000000000003)","(8.0, 14.5, 13.407692307692308)","(11.0, 25.0, 23.31111111111111)"
05-01-2023 14:02:51.428819,"(4.8, 7.8, 7.3277777777777775)","(6.5, 10.5, 9.85909090909091)","(7.5, 13.5, 12.553333333333335)","(4.4, 10.5, 8.67)","(3.6, 7.6, 6.334375)","(10.0, 19.5, 18.450000000000003)","(8.0, 14.5, 13.407692307692308)","(11.0, 25.0, 23.31111111111111)"
05-01-2023 14:02:52.681974,"(4.8, 7.8, 7.3277777777777775)","(6.5, 10.5, 9.7)","(7.5, 13.5, 12.553333333333335)","(4.4, 10.5, 8.67)","(3.6, 7.6, 6.334375)","(10.0, 19.5, 18.450000000000003)","(8.0, 14.5, 13.407692307692308)","(11.0, 25.0, 23.31111111111111)"
05-01-2023 14:02:54.017228,"(4.8, 7.8, 7.3277777777777775)","(6.5, 10.5, 9.7)","(7.5, 13.5, 12.553333333333335)","(4.4, 10.5, 8.67)","(3.6, 7.6, 6.334375)","(10.0, 19.5, 18.450000000000003)","(8.0, 14.5, 13.407692307692308)","(11.0, 25.0, 23.31111111111111)"
05-01-2023 14:02:55.360678,"(4.8, 7.8, 6.022222222222222)","(6.5, 10.5, 9.7)","(7.5, 13.5, 12.553333333333335)","(4.4, 10.5, 8.67)","(3.6, 7.6, 6.334375)","(10.0, 19.5, 18.450000000000003)","(8.0, 14.5, 13.407692307692308)","(11.0, 25.0, 23.31111111111111)"
05-01-2023 14:02:56.686116,"(4.8, 7.8, 6.022222222222222)","(6.5, 10.5, 9.7)","(7.5, 13.5, 12.553333333333335)","(4.4, 10.5, 8.67)","(3.6, 7.6, 6.334375)","(10.0, 19.5, 18.450000000000003)","(8.0, 14.5, 13.407692307692308)","(11.0, 25.0, 23.31111111111111)"
05-01-2023 14:02:58.116250,"(4.8, 8.0, 6.111111111111111)","(6.5, 10.5, 9.7)","(7.5, 13.5, 12.553333333333335)","(4.4, 10.5, 8.32)","(3.6, 7.6, 5.887499999999999)","(10.0, 19.5, 18.450000000000003)","(8.0, 14.5, 13.407692307692308)","(11.0, 25.0, 23.31111111111111)"
05-01-2023 14:02:59.398798,"(4.8, 7.8, 6.022222222222222)","(6.5, 10.5, 9.7)","(7.5, 13.5, 12.553333333333335)","(4.4, 10.0, 8.32)","(3.6, 7.8, 5.887499999999999)","(10.0, 19.5, 18.450000000000003)","(8.0, 14.5, 13.407692307692308)","(11.0, 25.0, 23.31111111111111)"
05-01-2023 14:03:00.625920,"(4.8, 7.8, 6.022222222222222)","(6.5, 10.5, 9.7)","(7.5, 13.5, 12.553333333333335)","(4.4, 10.0, 8.32)","(3.6, 7.8, 5.887499999999999)","(10.0, 19.5, 18.450000000000003)","(8.0, 14.5, 13.407692307692308)","(11.0, 25.0, 23.31111111111111)"
05-01-2023 14:03:01.929164,"(4.8, 7.8, 6.022222222222222)","(6.5, 10.5, 9.7)","(7.5, 13.5, 12.553333333333335)","(4.4, 10.0, 8.32)","(3.6, 7.8, 5.455357142857143)","(10.0, 19.5, 18.450000000000003)","(8.0, 14.5, 13.407692307692308)","(11.0, 25.0, 23.31111111111111)"
05-01-2023 14:03:03.079719,"(4.8, 7.8, 6.022222222222222)","(6.5, 10.5, 9.7)","(7.5, 13.5, 12.553333333333335)","(4.4, 10.0, 8.32)","(3.6, 8.4, 6.1075)","(10.0, 19.5, 18.450000000000003)","(8.0, 14.5, 13.407692307692308)","(11.0, 25.0, 23.31111111111111)"
05-01-2023 14:03:04.217507,"(4.8, 8.0, 6.111111111111111)","(6.5, 10.5, 9.7)","(7.5, 13.5, 12.553333333333335)","(4.4, 10.0, 8.32)","(3.6, 8.2, 6.1075)","(10.0, 19.5, 18.450000000000003)","(8.0, 14.5, 13.407692307692308)","(11.0, 25.0, 23.31111111111111)"
05-01-2023 14:03:05.364588,"(4.8, 8.0, 6.111111111111111)","(6.5, 10.5, 9.7)","(7.5, 13.5, 12.553333333333335)","(4.4, 10.0, 8.879999999999999)","(3.6, 8.2, 6.1075)","(10.0, 19.5, 18.450000000000003)","(8.0, 14.5, 13.407692307692308)","(11.0, 25.0, 23.31111111111111)"
05-01-2023 14:03:06.533696,"(4.8, 7.8, 6.022222222222222)","(6.5, 10.5, 9.7)","(7.5, 13.5, 12.553333333333335)","(4.4, 10.0, 8.879999999999999)","(3.6, 8.2, 6.1075)","(10.0, 19.5, 18.450000000000003)","(8.0, 14.5, 13.407692307692308)","(11.0, 25.0, 23.31111111111111)"
05-01-2023 14:03:07.730476,"(4.8, 7.8, 6.022222222222222)","(6.5, 10.5, 9.7)","(7.5, 13.5, 12.553333333333335)","(4.4, 10.0, 8.879999999999999)","(3.6, 8.2, 6.1075)","(10.0, 19.5, 18.450000000000003)","(8.0, 14.5, 13.407692307692308)","(11.0, 25.0, 23.31111111111111)"
