,Green And Shady,Magical Gem,The Admiral,Midnight Mystery,Ninetyone Dwyer,Zac Luvs To Fly,Rocky Path,Wunderkind,Red Cadillac
11-01-2023 18:02:35.825979,"(14.0, 17.0, 16.11111111111111)","(17.0, 19.5, 19.483870967741936)","(4.4, 5.4, 5.290909090909091)","(13.0, 16.5, 15.428571428571429)","(3.4, 4.7, 4.585714285714285)","(10.0, 13.5, 12.147058823529411)","(26.0, 40.0, 38.769230769230774)","(4.8, 5.2, 5.107575757575757)","(8.5, 9.6, 8.861538461538462)"
11-01-2023 18:02:37.232641,"(14.0, 17.0, 16.11111111111111)","(17.0, 19.5, 19.483870967741936)","(4.4, 5.4, 5.317241379310345)","(13.0, 16.5, 15.428571428571429)","(3.4, 4.7, 4.585714285714285)","(10.0, 13.5, 12.147058823529411)","(26.0, 40.0, 38.769230769230774)","(4.8, 5.2, 5.107575757575757)","(8.5, 9.6, 8.861538461538462)"
11-01-2023 18:02:38.609876,"(14.0, 17.0, 16.11111111111111)","(17.0, 19.5, 19.483870967741936)","(4.4, 5.4, 5.317241379310345)","(13.0, 16.5, 15.428571428571429)","(3.4, 4.7, 4.585714285714285)","(10.0, 13.5, 12.147058823529411)","(26.0, 40.0, 38.22222222222222)","(4.8, 5.2, 5.183333333333334)","(8.5, 9.6, 8.906666666666668)"
11-01-2023 18:02:39.962556,"(14.0, 17.0, 16.11111111111111)","(17.0, 20.0, 19.666666666666668)","(4.4, 5.4, 5.317241379310345)","(13.0, 16.5, 15.428571428571429)","(3.4, 4.7, 4.585714285714285)","(10.0, 13.5, 12.147058823529411)","(26.0, 40.0, 38.22222222222222)","(4.8, 5.2, 5.183333333333334)","(8.5, 9.6, 8.906666666666668)"
11-01-2023 18:02:41.293205,"(14.0, 17.0, 16.11111111111111)","(17.0, 20.0, 19.666666666666668)","(4.4, 5.4, 5.317241379310345)","(13.0, 16.5, 15.428571428571429)","(3.4, 4.7, 4.585714285714285)","(10.0, 13.5, 12.147058823529411)","(26.0, 40.0, 38.0)","(4.8, 5.2, 5.183333333333334)","(8.5, 9.6, 8.906666666666668)"
11-01-2023 18:02:42.590300,"(14.0, 17.0, 16.11111111111111)","(17.0, 20.0, 19.666666666666668)","(4.4, 5.4, 5.317241379310345)","(13.0, 16.5, 15.428571428571429)","(3.4, 4.7, 4.585714285714285)","(10.0, 13.5, 12.147058823529411)","(26.0, 40.0, 38.0)","(4.8, 5.2, 5.183333333333334)","(8.5, 9.6, 8.906666666666668)"
11-01-2023 18:02:43.929584,"(14.0, 17.0, 16.11111111111111)","(17.0, 20.0, 19.666666666666668)","(4.4, 5.4, 5.317241379310345)","(13.0, 16.5, 15.428571428571429)","(3.4, 4.7, 4.585714285714285)","(10.0, 13.5, 12.147058823529411)","(26.0, 40.0, 38.0)","(4.8, 5.2, 5.183333333333334)","(8.5, 9.6, 8.906666666666668)"
11-01-2023 18:02:45.205571,"(14.0, 17.0, 16.11111111111111)","(17.0, 20.0, 19.666666666666668)","(4.4, 5.4, 5.317241379310345)","(13.0, 16.5, 15.428571428571429)","(3.4, 4.7, 4.585714285714285)","(10.0, 13.5, 12.147058823529411)","(26.0, 40.0, 38.0)","(4.8, 5.2, 5.183333333333334)","(8.5, 9.6, 8.906666666666668)"
11-01-2023 18:02:46.519913,"(14.0, 17.0, 16.11111111111111)","(17.0, 20.0, 19.666666666666668)","(4.4, 5.4, 5.317241379310345)","(13.0, 16.5, 15.428571428571429)","(3.4, 4.7, 4.585714285714285)","(10.0, 13.5, 12.147058823529411)","(26.0, 40.0, 38.0)","(4.8, 5.2, 5.183333333333334)","(8.5, 9.6, 8.906666666666668)"
11-01-2023 18:02:47.748263,"(14.0, 17.0, 16.11111111111111)","(17.0, 20.0, 19.666666666666668)","(4.4, 5.4, 5.317241379310345)","(13.0, 16.5, 15.428571428571429)","(3.4, 4.7, 4.585714285714285)","(10.0, 13.5, 12.147058823529411)","(31.0, 40.0, 38.285714285714285)","(4.8, 5.2, 5.183333333333334)","(8.5, 9.6, 8.906666666666668)"
11-01-2023 18:02:49.033317,"(14.0, 17.0, 16.11111111111111)","(17.0, 20.0, 19.666666666666668)","(4.4, 5.4, 5.333333333333334)","(13.0, 16.5, 15.428571428571429)","(3.4, 4.7, 4.644827586206897)","(10.0, 13.5, 12.245454545454546)","(31.0, 40.0, 38.285714285714285)","(4.8, 5.2, 5.15)","(8.5, 9.6, 8.88421052631579)"
11-01-2023 18:02:50.398162,"(14.0, 17.0, 16.11111111111111)","(17.0, 20.0, 19.666666666666668)","(4.4, 5.4, 5.333333333333334)","(13.0, 16.5, 15.428571428571429)","(3.4, 4.7, 4.652941176470589)","(10.0, 13.5, 12.245454545454546)","(31.0, 40.0, 38.285714285714285)","(4.8, 5.2, 5.1625)","(8.5, 9.6, 8.88421052631579)"
11-01-2023 18:02:51.593774,"(14.0, 17.0, 16.11111111111111)","(17.0, 20.0, 19.666666666666668)","(4.4, 5.4, 5.333333333333334)","(13.0, 16.5, 15.428571428571429)","(3.4, 4.7, 4.652941176470589)","(10.0, 13.5, 12.245454545454546)","(31.0, 40.0, 38.285714285714285)","(4.8, 5.2, 5.1625)","(8.5, 9.6, 8.88421052631579)"
11-01-2023 18:02:52.830963,"(14.0, 17.0, 16.11111111111111)","(17.0, 19.5, 19.483870967741936)","(4.4, 5.4, 5.333333333333334)","(13.0, 16.5, 15.428571428571429)","(3.4, 4.7, 4.652941176470589)","(10.0, 13.5, 12.245454545454546)","(31.0, 40.0, 38.22222222222222)","(4.8, 5.2, 5.1625)","(8.5, 9.6, 8.88421052631579)"
11-01-2023 18:02:54.108317,"(14.0, 17.0, 16.11111111111111)","(17.0, 19.5, 19.483870967741936)","(4.4, 5.4, 5.333333333333334)","(13.0, 16.5, 15.428571428571429)","(3.4, 4.7, 4.652941176470589)","(10.0, 13.5, 12.245454545454546)","(31.0, 40.0, 38.666666666666664)","(4.8, 5.2, 5.1625)","(8.5, 9.6, 8.88421052631579)"
11-01-2023 18:02:55.413788,"(14.0, 17.0, 16.11111111111111)","(17.0, 19.5, 19.483870967741936)","(4.4, 5.4, 5.304878048780488)","(13.0, 16.5, 15.428571428571429)","(3.4, 4.7, 4.652941176470589)","(10.0, 13.5, 12.245454545454546)","(31.0, 40.0, 38.666666666666664)","(4.8, 5.2, 5.1625)","(8.5, 9.6, 8.88421052631579)"
11-01-2023 18:02:56.583337,"(14.0, 17.0, 16.11111111111111)","(17.0, 19.5, 19.483870967741936)","(4.4, 5.4, 5.304878048780488)","(13.0, 16.5, 15.428571428571429)","(3.4, 4.7, 4.652941176470589)","(10.0, 13.5, 12.245454545454546)","(31.0, 40.0, 38.666666666666664)","(4.8, 5.2, 5.1625)","(8.5, 9.6, 8.88421052631579)"
11-01-2023 18:02:57.732240,"(14.0, 17.0, 16.11111111111111)","(17.0, 19.5, 19.483870967741936)","(4.4, 5.4, 5.370967741935484)","(13.0, 16.5, 15.428571428571429)","(3.5, 4.7, 4.652941176470589)","(10.0, 13.5, 12.245454545454546)","(31.0, 40.0, 39.0)","(4.8, 5.2, 5.1625)","(8.5, 9.6, 8.88421052631579)"
11-01-2023 18:02:58.842790,"(14.0, 17.0, 16.11111111111111)","(17.0, 19.5, 19.483870967741936)","(4.4, 5.4, 5.370967741935484)","(13.0, 16.5, 15.428571428571429)","(3.5, 4.7, 4.652941176470589)","(10.0, 13.5, 12.245454545454546)","(31.0, 40.0, 39.0)","(4.8, 5.2, 5.1625)","(8.5, 9.6, 8.88421052631579)"
11-01-2023 18:03:00.044863,"(14.0, 17.0, 16.11111111111111)","(17.0, 19.5, 19.482758620689655)","(4.4, 5.4, 5.370967741935484)","(13.0, 16.5, 15.428571428571429)","(3.5, 4.7, 4.652941176470589)","(10.0, 13.5, 12.245454545454546)","(31.0, 40.0, 39.0)","(4.8, 5.2, 5.1625)","(8.5, 9.6, 8.88421052631579)"
11-01-2023 18:03:01.277290,"(14.0, 17.0, 16.11111111111111)","(17.0, 19.5, 19.482758620689655)","(4.4, 5.4, 5.370967741935484)","(13.0, 16.5, 15.428571428571429)","(3.5, 4.7, 4.652941176470589)","(10.0, 13.5, 12.245454545454546)","(31.0, 40.0, 39.0)","(4.8, 5.2, 5.189285714285714)","(8.5, 9.6, 8.88421052631579)"
11-01-2023 18:03:02.517051,"(14.0, 17.0, 16.11111111111111)","(17.0, 19.5, 19.482758620689655)","(4.4, 5.4, 5.370967741935484)","(13.0, 16.5, 15.428571428571429)","(3.5, 4.7, 4.652941176470589)","(10.0, 13.5, 12.245454545454546)","(31.0, 40.0, 39.0)","(4.8, 5.2, 5.183333333333334)","(8.5, 9.6, 8.88421052631579)"
11-01-2023 18:03:03.758892,"(14.0, 17.0, 16.11111111111111)","(17.0, 19.5, 19.482758620689655)","(4.4, 5.4, 5.370967741935484)","(13.0, 16.5, 15.428571428571429)","(3.5, 4.7, 4.652941176470589)","(10.0, 13.5, 12.245454545454546)","(26.0, 40.0, 37.0)","(4.8, 5.2, 5.04)","(8.5, 9.6, 8.914285714285715)"
11-01-2023 18:03:05.038851,"(14.0, 17.0, 16.11111111111111)","(17.0, 19.5, 19.482758620689655)","(4.4, 5.4, 5.370967741935484)","(13.0, 16.5, 15.428571428571429)","(3.5, 4.7, 4.652941176470589)","(10.0, 13.5, 12.245454545454546)","(26.0, 40.0, 37.0)","(4.8, 5.2, 5.018518518518518)","(8.5, 9.6, 9.0)"
11-01-2023 18:03:06.251862,"(14.0, 17.0, 16.11111111111111)","(17.0, 22.0, 21.147727272727273)","(4.4, 5.4, 5.370967741935484)","(13.0, 16.5, 15.428571428571429)","(3.5, 4.7, 4.652941176470589)","(10.0, 13.5, 12.245454545454546)","(26.0, 40.0, 37.0)","(4.8, 5.2, 5.018518518518518)","(8.5, 9.2, 8.866666666666667)"
11-01-2023 18:03:07.531996,"(14.0, 17.0, 16.11111111111111)","(17.0, 22.0, 21.147727272727273)","(4.4, 5.4, 5.370967741935484)","(13.0, 16.5, 15.428571428571429)","(3.5, 4.7, 4.652941176470589)","(10.0, 13.5, 12.245454545454546)","(26.0, 40.0, 36.0)","(4.8, 5.2, 5.018518518518518)","(8.5, 9.2, 8.866666666666667)"
11-01-2023 18:03:08.842742,"(14.0, 17.0, 16.11111111111111)","(17.0, 22.0, 21.147727272727273)","(4.4, 5.4, 5.370967741935484)","(13.0, 16.5, 15.428571428571429)","(3.5, 4.7, 4.642857142857143)","(10.0, 13.5, 12.245454545454546)","(26.0, 40.0, 36.0)","(4.8, 5.2, 5.018518518518518)","(8.5, 9.2, 8.825000000000001)"
11-01-2023 18:03:10.108654,"(14.0, 17.0, 16.11111111111111)","(17.0, 22.0, 21.147727272727273)","(4.4, 5.4, 5.370967741935484)","(13.0, 16.5, 15.428571428571429)","(3.5, 4.7, 4.590909090909091)","(10.0, 13.5, 12.245454545454546)","(26.0, 40.0, 36.0)","(4.8, 5.2, 5.018518518518518)","(8.5, 9.4, 8.825000000000001)"
11-01-2023 18:03:11.404285,"(14.0, 17.0, 16.11111111111111)","(17.0, 22.0, 21.147727272727273)","(4.4, 5.4, 5.370967741935484)","(13.0, 16.5, 15.428571428571429)","(3.5, 4.7, 4.590909090909091)","(10.0, 13.5, 12.245454545454546)","(26.0, 40.0, 36.0)","(4.8, 5.2, 5.018518518518518)","(8.5, 9.4, 8.825000000000001)"
11-01-2023 18:03:12.665242,"(14.0, 17.0, 16.11111111111111)","(17.0, 22.0, 21.147727272727273)","(4.4, 5.4, 5.370967741935484)","(13.0, 16.5, 15.428571428571429)","(3.5, 4.7, 4.590909090909091)","(10.0, 13.5, 12.245454545454546)","(26.0, 40.0, 36.0)","(4.8, 5.2, 5.018518518518518)","(8.5, 9.4, 8.82)"
11-01-2023 18:03:13.976612,"(14.0, 17.0, 16.11111111111111)","(17.0, 22.0, 21.147727272727273)","(4.4, 5.4, 5.370967741935484)","(13.0, 16.5, 15.428571428571429)","(3.5, 4.7, 4.590909090909091)","(10.0, 13.5, 12.245454545454546)","(26.0, 40.0, 38.285714285714285)","(4.8, 5.2, 5.018518518518518)","(8.5, 9.0, 8.52)"
11-01-2023 18:03:15.322973,"(14.0, 17.0, 16.11111111111111)","(17.0, 22.0, 36.80645161290323)","(4.4, 5.4, 5.2749999999999995)","(13.0, 16.5, 15.428571428571429)","(3.5, 4.7, 4.492857142857143)","(10.0, 13.5, 12.236842105263158)","(26.0, 40.0, 58.125)","(4.8, 5.2, 5.016393442622951)","(8.5, 9.0, 8.526315789473685)"
11-01-2023 18:03:16.732700,"(14.0, 17.0, 15.90909090909091)","(17.0, 38.0, 30.0)","(4.4, 5.3, 5.370967741935484)","(13.0, 16.5, 15.3)","(3.5, 4.5, 4.590909090909091)","(10.0, 13.5, 12.615384615384615)","(26.0, 60.0, 50.14285714285714)","(4.8, 5.2, 4.836363636363636)","(8.5, 9.0, 8.414285714285715)"
11-01-2023 18:03:18.064765,"(14.0, 17.0, 16.11111111111111)","(17.0, 34.0, 30.0)","(4.4, 5.4, 5.370967741935484)","(13.0, 16.5, 15.3)","(3.5, 4.7, 4.590909090909091)","(10.0, 13.0, 12.444444444444445)","(26.0, 55.0, 45.0)","(4.8, 5.1, 4.836363636363636)","(8.5, 8.8, 8.414285714285715)"
11-01-2023 18:03:19.389908,"(14.0, 17.0, 16.11111111111111)","(17.0, 34.0, 28.5)","(4.4, 5.4, 5.370967741935484)","(13.0, 16.5, 15.3)","(3.5, 4.7, 4.590909090909091)","(10.0, 12.5, 12.444444444444445)","(26.0, 50.0, 44.0)","(4.8, 5.1, 4.836363636363636)","(8.5, 8.8, 8.414285714285715)"
11-01-2023 18:03:20.714575,"(14.0, 17.0, 16.11111111111111)","(17.0, 32.0, 25.304347826086957)","(4.4, 5.4, 5.370967741935484)","(13.0, 16.5, 15.3)","(3.5, 4.7, 4.590909090909091)","(10.0, 12.5, 12.23076923076923)","(26.0, 50.0, 40.95238095238095)","(4.8, 5.1, 4.870588235294117)","(8.5, 8.8, 8.348148148148148)"
11-01-2023 18:03:21.996770,"(14.0, 17.0, 15.476190476190476)","(17.0, 32.0, 25.304347826086957)","(4.4, 5.4, 5.370967741935484)","(13.0, 16.5, 15.428571428571429)","(3.5, 4.7, 4.644827586206897)","(10.0, 13.5, 12.23076923076923)","(26.0, 50.0, 44.0)","(4.8, 5.1, 4.807843137254902)","(8.5, 8.6, 8.318518518518518)"
11-01-2023 18:03:23.276745,"(14.0, 17.0, 15.476190476190476)","(17.0, 30.0, 27.5)","(4.4, 5.4, 5.370967741935484)","(13.0, 16.5, 15.428571428571429)","(3.5, 4.7, 4.644827586206897)","(10.0, 13.5, 12.23076923076923)","(26.0, 48.0, 42.666666666666664)","(4.8, 5.0, 4.807843137254902)","(8.5, 8.6, 8.318518518518518)"
11-01-2023 18:03:24.462820,"(14.0, 17.0, 15.476190476190476)","(17.0, 30.0, 25.714285714285715)","(4.4, 5.4, 5.370967741935484)","(13.0, 16.5, 15.428571428571429)","(3.5, 4.7, 4.638461538461539)","(10.0, 13.5, 12.23076923076923)","(26.0, 48.0, 42.666666666666664)","(4.8, 5.0, 4.807843137254902)","(8.5, 8.6, 8.318518518518518)"
11-01-2023 18:03:25.632418,"(14.0, 17.0, 15.476190476190476)","(17.0, 29.0, 26.333333333333332)","(4.4, 5.4, 5.370967741935484)","(13.0, 16.5, 15.428571428571429)","(3.5, 4.7, 4.638461538461539)","(10.0, 13.5, 12.23076923076923)","(26.0, 48.0, 42.666666666666664)","(4.8, 5.0, 4.807843137254902)","(8.5, 8.6, 8.254545454545454)"
11-01-2023 18:03:26.849580,"(14.0, 17.0, 15.476190476190476)","(17.0, 29.0, 25.5)","(4.4, 5.4, 5.370967741935484)","(13.0, 16.5, 15.428571428571429)","(3.5, 4.7, 4.550000000000001)","(10.0, 13.5, 12.23076923076923)","(26.0, 48.0, 42.666666666666664)","(4.8, 5.0, 4.807843137254902)","(8.5, 8.6, 8.254545454545454)"
11-01-2023 18:03:28.013816,"(14.0, 17.0, 15.476190476190476)","(17.0, 28.0, 26.5)","(4.4, 5.4, 5.370967741935484)","(13.0, 16.5, 15.428571428571429)","(3.5, 4.7, 4.550000000000001)","(10.0, 13.5, 12.23076923076923)","(26.0, 48.0, 45.333333333333336)","(4.8, 5.0, 4.807843137254902)","(8.5, 8.6, 8.254545454545454)"
11-01-2023 18:03:29.246145,"(14.0, 17.0, 15.476190476190476)","(17.0, 28.0, 26.0)","(4.4, 5.4, 5.370967741935484)","(13.0, 16.5, 15.428571428571429)","(3.5, 4.7, 4.636842105263158)","(10.0, 13.5, 12.210526315789474)","(26.0, 48.0, 45.333333333333336)","(4.8, 5.0, 4.807766990291262)","(8.5, 8.6, 8.254545454545454)"
11-01-2023 18:03:30.562320,"(14.0, 17.0, 15.476190476190476)","(17.0, 27.0, 25.666666666666668)","(4.4, 5.4, 5.370967741935484)","(13.0, 16.5, 15.428571428571429)","(3.5, 4.7, 4.566666666666666)","(10.0, 13.5, 12.210526315789474)","(26.0, 48.0, 45.333333333333336)","(4.8, 5.0, 4.807766990291262)","(8.5, 8.6, 8.254545454545454)"
11-01-2023 18:03:31.832321,"(14.0, 17.0, 15.476190476190476)","(17.0, 27.0, 23.875)","(4.4, 5.4, 5.317142857142857)","(13.0, 16.5, 15.428571428571429)","(3.5, 4.6, 4.566666666666666)","(10.0, 13.5, 12.210526315789474)","(26.0, 48.0, 46.22222222222222)","(4.8, 5.0, 4.807766990291262)","(8.5, 8.6, 8.254545454545454)"
11-01-2023 18:03:33.052106,"(14.0, 17.0, 15.476190476190476)","(17.0, 25.0, 23.875)","(4.4, 5.6, 5.3133333333333335)","(13.0, 16.5, 15.428571428571429)","(3.5, 4.6, 4.566666666666666)","(10.0, 13.5, 12.210526315789474)","(26.0, 48.0, 46.22222222222222)","(4.8, 5.0, 4.807766990291262)","(8.5, 8.6, 8.254545454545454)"
11-01-2023 18:03:34.287460,"(14.0, 17.0, 15.476190476190476)","(17.0, 25.0, 23.875)","(4.4, 5.4, 5.3133333333333335)","(13.0, 16.5, 15.428571428571429)","(3.5, 4.6, 4.566666666666666)","(10.0, 13.5, 12.210526315789474)","(26.0, 48.0, 46.22222222222222)","(4.8, 5.0, 4.807766990291262)","(8.5, 8.6, 8.254545454545454)"
11-01-2023 18:03:35.527467,"(14.0, 17.0, 15.476190476190476)","(17.0, 25.0, 23.875)","(4.4, 5.4, 5.3133333333333335)","(13.0, 16.5, 15.428571428571429)","(3.5, 4.6, 4.566666666666666)","(10.0, 13.5, 12.210526315789474)","(26.0, 48.0, 46.22222222222222)","(4.8, 5.0, 4.807766990291262)","(8.5, 8.6, 8.254545454545454)"
11-01-2023 18:03:36.820034,"(14.0, 17.0, 15.476190476190476)","(17.0, 25.0, 23.875)","(4.4, 5.4, 5.3133333333333335)","(13.0, 16.5, 15.5625)","(3.5, 4.6, 4.566666666666666)","(10.0, 13.5, 12.210526315789474)","(26.0, 48.0, 46.22222222222222)","(4.8, 5.0, 4.807766990291262)","(8.5, 8.6, 8.254545454545454)"
11-01-2023 18:03:38.134441,"(14.0, 17.0, 15.476190476190476)","(17.0, 25.0, 23.875)","(4.4, 5.4, 5.328571428571428)","(13.0, 16.5, 15.5625)","(3.5, 4.6, 4.571428571428571)","(10.0, 13.5, 12.210526315789474)","(26.0, 48.0, 46.22222222222222)","(4.8, 5.0, 4.8307692307692305)","(8.5, 8.6, 8.254545454545454)"
11-01-2023 18:03:39.429911,"(14.0, 17.0, 15.476190476190476)","(17.0, 25.0, 23.5)","(4.4, 5.4, 5.435714285714286)","(13.0, 16.5, 15.5625)","(3.5, 4.6, 4.571428571428571)","(10.0, 13.5, 12.210526315789474)","(26.0, 48.0, 46.22222222222222)","(4.8, 5.0, 4.8307692307692305)","(8.5, 8.6, 8.254545454545454)"
11-01-2023 18:03:40.718270,"(14.0, 17.0, 15.476190476190476)","(17.0, 25.0, 23.5)","(4.4, 5.6, 5.45)","(12.0, 16.5, 15.5625)","(3.6, 4.6, 4.571428571428571)","(10.0, 13.5, 12.254716981132075)","(26.0, 48.0, 46.22222222222222)","(4.8, 5.0, 4.942105263157894)","(8.5, 8.6, 8.254545454545454)"
11-01-2023 18:03:42.016452,"(14.0, 17.0, 15.476190476190476)","(17.0, 25.0, 23.5)","(4.4, 5.6, 5.45)","(12.0, 16.5, 15.5625)","(3.6, 4.6, 4.571428571428571)","(10.0, 13.5, 12.254716981132075)","(26.0, 48.0, 46.22222222222222)","(4.8, 5.0, 4.933333333333334)","(8.5, 8.6, 8.727659574468085)"
11-01-2023 18:03:43.241285,"(14.0, 17.0, 15.476190476190476)","(17.0, 25.0, 23.5)","(4.4, 5.6, 5.5)","(12.0, 16.5, 15.5625)","(3.6, 4.6, 4.571428571428571)","(10.0, 13.5, 12.254716981132075)","(26.0, 48.0, 46.22222222222222)","(4.8, 5.0, 4.933333333333334)","(8.5, 8.8, 8.715384615384616)"
11-01-2023 18:03:44.516389,"(14.0, 17.0, 15.476190476190476)","(17.0, 25.0, 23.5)","(4.4, 5.6, 5.5)","(12.0, 16.5, 15.5625)","(3.6, 4.6, 4.571428571428571)","(10.0, 13.5, 12.254716981132075)","(26.0, 48.0, 46.22222222222222)","(4.8, 5.0, 4.933333333333334)","(8.5, 8.8, 8.715384615384616)"
11-01-2023 18:03:45.806653,"(14.0, 17.0, 15.476190476190476)","(17.0, 25.0, 23.5)","(4.4, 5.6, 5.5)","(12.0, 16.5, 15.5625)","(3.6, 4.6, 4.571428571428571)","(10.0, 13.5, 12.254716981132075)","(26.0, 48.0, 46.22222222222222)","(4.8, 5.0, 4.972222222222222)","(8.5, 8.8, 8.715384615384616)"
11-01-2023 18:03:47.108659,"(14.0, 17.0, 15.476190476190476)","(17.0, 25.0, 23.25)","(4.4, 5.6, 5.5)","(12.0, 16.5, 15.5625)","(3.6, 4.6, 4.571428571428571)","(10.0, 13.5, 12.254716981132075)","(26.0, 48.0, 38.75)","(4.8, 5.1, 4.972222222222222)","(8.5, 8.8, 8.715384615384616)"
11-01-2023 18:03:48.369276,"(14.0, 17.0, 15.476190476190476)","(17.0, 25.0, 23.25)","(4.4, 5.6, 5.5)","(12.0, 16.5, 15.5625)","(3.6, 4.6, 4.571428571428571)","(10.0, 13.5, 12.254716981132075)","(26.0, 50.0, 40.666666666666664)","(4.8, 5.1, 4.972222222222222)","(8.5, 8.8, 8.645454545454545)"
11-01-2023 18:03:49.687467,"(14.0, 17.0, 15.476190476190476)","(17.0, 25.0, 23.25)","(4.4, 5.6, 5.5)","(12.0, 16.5, 15.5625)","(3.6, 4.6, 4.571428571428571)","(10.0, 13.5, 12.254716981132075)","(26.0, 46.0, 40.666666666666664)","(4.8, 5.1, 4.972222222222222)","(8.5, 8.8, 8.645454545454545)"
11-01-2023 18:03:50.979805,"(14.0, 17.0, 15.476190476190476)","(17.0, 25.0, 23.25)","(4.4, 5.6, 5.5)","(12.0, 16.5, 15.5625)","(3.6, 4.6, 4.571428571428571)","(10.0, 13.5, 12.254716981132075)","(26.0, 46.0, 40.666666666666664)","(4.8, 5.1, 4.972222222222222)","(8.5, 8.8, 8.645454545454545)"
11-01-2023 18:03:52.288084,"(14.0, 17.0, 15.476190476190476)","(17.0, 25.0, 23.25)","(4.4, 5.6, 5.5)","(12.0, 16.5, 15.5625)","(3.6, 4.6, 4.578571428571428)","(10.0, 13.5, 12.254716981132075)","(26.0, 46.0, 40.666666666666664)","(4.8, 5.1, 4.972222222222222)","(8.5, 8.8, 8.645454545454545)"
11-01-2023 18:03:53.566044,"(14.0, 17.0, 15.476190476190476)","(17.0, 25.0, 23.25)","(4.4, 5.6, 5.5)","(12.0, 16.5, 15.5625)","(3.6, 4.6, 4.578571428571428)","(10.0, 13.5, 12.254716981132075)","(31.0, 46.0, 40.666666666666664)","(4.8, 5.1, 4.972222222222222)","(8.5, 8.8, 8.645454545454545)"
11-01-2023 18:03:54.873506,"(14.0, 17.0, 15.117647058823529)","(17.0, 25.0, 23.25)","(4.4, 5.7, 5.419354838709678)","(12.0, 16.5, 15.409090909090908)","(3.6, 4.6, 4.55)","(10.0, 13.5, 12.254716981132075)","(31.0, 46.0, 40.0)","(4.8, 5.0, 4.946428571428571)","(8.5, 8.8, 8.645454545454545)"
11-01-2023 18:03:56.134868,"(14.0, 17.0, 15.117647058823529)","(17.0, 25.0, 23.25)","(4.4, 5.7, 5.419354838709678)","(12.0, 16.5, 15.409090909090908)","(3.6, 4.6, 4.55)","(10.0, 13.5, 12.254716981132075)","(31.0, 46.0, 40.0)","(4.8, 5.0, 5.0115384615384615)","(8.5, 8.8, 8.645454545454545)"
11-01-2023 18:03:57.422748,"(14.0, 17.0, 15.117647058823529)","(17.0, 25.0, 23.25)","(4.4, 5.7, 5.42608695652174)","(12.0, 16.5, 15.409090909090908)","(3.6, 4.6, 4.55)","(10.0, 13.5, 12.254716981132075)","(31.0, 46.0, 38.0)","(4.8, 5.1, 5.015853658536585)","(8.5, 8.8, 8.645454545454545)"
11-01-2023 18:03:58.647045,"(14.0, 17.0, 15.117647058823529)","(17.0, 25.0, 23.25)","(4.4, 5.7, 5.615151515151515)","(12.0, 16.5, 15.409090909090908)","(3.6, 4.6, 4.4875)","(10.0, 13.5, 12.254716981132075)","(31.0, 46.0, 37.333333333333336)","(4.8, 5.1, 5.015853658536585)","(8.5, 8.8, 8.645454545454545)"
11-01-2023 18:03:59.847545,"(14.0, 16.5, 15.5)","(17.0, 25.0, 23.25)","(4.4, 5.7, 5.622222222222223)","(12.0, 16.5, 15.409090909090908)","(3.6, 4.6, 4.4875)","(10.0, 13.5, 12.254716981132075)","(31.0, 44.0, 37.333333333333336)","(4.8, 5.1, 5.026923076923077)","(8.5, 8.8, 8.645454545454545)"
11-01-2023 18:04:01.187650,"(14.0, 16.5, 15.5)","(17.0, 25.0, 23.25)","(4.4, 5.7, 5.622222222222223)","(12.0, 16.5, 15.409090909090908)","(3.6, 4.5, 4.4875)","(10.0, 13.5, 12.254716981132075)","(31.0, 44.0, 37.333333333333336)","(4.8, 5.1, 5.158823529411765)","(8.5, 8.8, 8.652173913043478)"
11-01-2023 18:04:02.510804,"(14.0, 16.5, 15.136363636363637)","(17.0, 25.0, 21.666666666666668)","(4.4, 5.7, 5.622222222222223)","(12.0, 16.5, 15.409090909090908)","(3.6, 4.5, 4.491428571428571)","(10.0, 13.5, 12.254716981132075)","(31.0, 44.0, 37.333333333333336)","(4.8, 5.2, 5.159420289855072)","(8.5, 8.8, 8.733333333333333)"
11-01-2023 18:04:03.908727,"(14.0, 16.5, 15.136363636363637)","(17.0, 23.0, 21.666666666666668)","(4.4, 5.7, 5.622222222222223)","(12.0, 16.5, 15.409090909090908)","(3.6, 4.5, 4.389333333333334)","(10.0, 13.5, 12.254716981132075)","(31.0, 44.0, 41.0)","(4.8, 5.2, 5.159420289855072)","(8.5, 9.2, 8.642857142857142)"
11-01-2023 18:04:05.330546,"(14.0, 16.5, 15.166666666666666)","(17.0, 23.0, 21.666666666666668)","(4.4, 5.7, 5.478947368421053)","(12.0, 16.5, 15.409090909090908)","(3.6, 4.4, 4.389333333333334)","(10.0, 13.5, 12.254716981132075)","(31.0, 48.0, 41.42857142857143)","(4.8, 5.2, 5.127586206896552)","(8.5, 9.2, 8.61)"
11-01-2023 18:04:06.659682,"(14.0, 16.5, 15.1875)","(17.0, 23.0, 22.0)","(4.4, 5.7, 5.478947368421053)","(12.0, 16.5, 15.409090909090908)","(3.6, 4.4, 4.368)","(10.0, 13.5, 12.23076923076923)","(31.0, 50.0, 41.42857142857143)","(4.8, 5.2, 5.127586206896552)","(8.5, 9.0, 8.61)"
