,Irish Brandy,Demolition,Cherries On Fire,Towering Star,Go Diablo,Juicy Que,Easy Street,Faux Allie
07-01-2023 09:23:12.140700,"(3.6, 7.0, 5.3)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 4.345833333333333)","(4.4, 8.0, 6.936)","(13.0, 36.0, 30.67391304347826)","(5.5, 13.0, 6.511111111111111)","(11.0, 26.0, 21.555555555555557)","(10.0, 22.0, 18.799999999999997)"
07-01-2023 09:23:13.155654,"(3.6, 7.0, 5.3)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 4.345833333333333)","(4.4, 8.0, 6.936)","(13.0, 36.0, 30.67391304347826)","(5.5, 13.0, 6.511111111111111)","(11.0, 26.0, 21.555555555555557)","(10.0, 22.0, 18.799999999999997)"
07-01-2023 09:23:14.276980,"(3.6, 7.0, 5.3)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 4.345833333333333)","(4.4, 8.0, 6.936)","(13.0, 36.0, 30.67391304347826)","(5.5, 13.0, 6.511111111111111)","(11.0, 26.0, 21.555555555555557)","(10.0, 22.0, 18.799999999999997)"
07-01-2023 09:23:15.396685,"(3.6, 7.0, 5.3)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 4.345833333333333)","(4.4, 8.0, 6.936)","(13.0, 36.0, 30.67391304347826)","(5.5, 13.0, 6.511111111111111)","(11.0, 26.0, 21.555555555555557)","(10.0, 22.0, 18.799999999999997)"
07-01-2023 09:23:16.499095,"(3.6, 7.0, 5.3)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 4.345833333333333)","(4.4, 8.0, 6.936)","(13.0, 36.0, 30.67391304347826)","(5.5, 13.0, 6.511111111111111)","(11.0, 26.0, 21.555555555555557)","(10.0, 22.0, 18.799999999999997)"
07-01-2023 09:23:17.508985,"(3.6, 7.0, 5.3)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 4.345833333333333)","(4.4, 8.0, 6.936)","(13.0, 36.0, 30.67391304347826)","(5.5, 13.0, 6.511111111111111)","(11.0, 26.0, 21.555555555555557)","(10.0, 22.0, 18.799999999999997)"
07-01-2023 09:23:18.579511,"(3.6, 7.0, 5.3)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 4.345833333333333)","(4.4, 8.0, 6.936)","(13.0, 36.0, 30.67391304347826)","(5.5, 13.0, 6.511111111111111)","(11.0, 26.0, 21.555555555555557)","(10.0, 22.0, 18.799999999999997)"
07-01-2023 09:23:19.634177,"(3.6, 7.0, 5.3)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 4.345833333333333)","(4.4, 8.0, 6.936)","(13.0, 36.0, 30.67391304347826)","(5.5, 13.0, 6.511111111111111)","(11.0, 26.0, 21.555555555555557)","(10.0, 22.0, 18.799999999999997)"
07-01-2023 09:23:20.690880,"(3.6, 7.0, 5.3)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 4.345833333333333)","(4.4, 8.0, 6.936)","(13.0, 36.0, 30.67391304347826)","(5.5, 13.0, 6.511111111111111)","(11.0, 26.0, 21.555555555555557)","(10.0, 22.0, 18.799999999999997)"
07-01-2023 09:23:21.767145,"(3.6, 7.0, 5.3)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 4.345833333333333)","(4.4, 8.0, 6.936)","(13.0, 36.0, 30.67391304347826)","(5.5, 13.0, 6.511111111111111)","(11.0, 26.0, 21.555555555555557)","(10.0, 22.0, 18.799999999999997)"
07-01-2023 09:23:22.769371,"(3.6, 7.0, 5.3)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 4.345833333333333)","(4.4, 8.0, 6.936)","(13.0, 36.0, 30.67391304347826)","(5.5, 13.0, 6.511111111111111)","(11.0, 26.0, 21.555555555555557)","(10.0, 22.0, 18.799999999999997)"
07-01-2023 09:23:23.946059,"(3.6, 7.0, 5.3)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 4.345833333333333)","(4.4, 8.0, 6.936)","(13.0, 36.0, 30.67391304347826)","(5.5, 13.0, 6.511111111111111)","(11.0, 26.0, 21.555555555555557)","(10.0, 22.0, 18.799999999999997)"
07-01-2023 09:23:25.092383,"(3.6, 7.0, 5.3)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 4.345833333333333)","(4.4, 8.0, 6.936)","(13.0, 36.0, 30.67391304347826)","(5.5, 13.0, 6.511111111111111)","(11.0, 26.0, 21.555555555555557)","(10.0, 22.0, 18.799999999999997)"
07-01-2023 09:23:26.203131,"(3.6, 7.0, 5.3)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 4.345833333333333)","(4.4, 8.0, 6.936)","(13.0, 36.0, 30.67391304347826)","(5.5, 13.0, 6.511111111111111)","(11.0, 26.0, 21.555555555555557)","(10.0, 22.0, 18.799999999999997)"
07-01-2023 09:23:27.312662,"(3.6, 7.0, 5.3)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 4.345833333333333)","(4.4, 8.0, 6.936)","(13.0, 36.0, 30.67391304347826)","(5.5, 13.0, 6.511111111111111)","(11.0, 26.0, 21.555555555555557)","(10.0, 22.0, 18.799999999999997)"
07-01-2023 09:23:28.574353,"(3.6, 7.0, 5.3)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 4.345833333333333)","(4.4, 8.0, 6.936)","(13.0, 36.0, 30.67391304347826)","(5.5, 13.0, 6.511111111111111)","(11.0, 26.0, 21.555555555555557)","(10.0, 22.0, 18.799999999999997)"
07-01-2023 09:23:29.725129,"(3.6, 7.0, 5.3)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 4.345833333333333)","(4.4, 8.0, 6.936)","(13.0, 36.0, 30.67391304347826)","(5.5, 13.0, 6.511111111111111)","(11.0, 26.0, 21.555555555555557)","(10.0, 22.0, 18.799999999999997)"
07-01-2023 09:23:30.687342,"(3.6, 7.0, 5.3)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 4.345833333333333)","(4.4, 8.0, 6.936)","(13.0, 36.0, 30.67391304347826)","(5.5, 13.0, 6.511111111111111)","(11.0, 26.0, 21.555555555555557)","(10.0, 22.0, 18.799999999999997)"
07-01-2023 09:23:31.713150,"(3.6, 7.0, 5.3)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 4.345833333333333)","(4.4, 8.0, 6.936)","(13.0, 36.0, 30.67391304347826)","(5.5, 13.0, 6.511111111111111)","(11.0, 26.0, 21.555555555555557)","(10.0, 22.0, 18.799999999999997)"
07-01-2023 09:23:32.873839,"(3.6, 7.0, 5.3)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 4.345833333333333)","(4.4, 8.0, 6.936)","(13.0, 36.0, 30.67391304347826)","(5.5, 13.0, 6.511111111111111)","(11.0, 26.0, 21.555555555555557)","(10.0, 22.0, 18.799999999999997)"
07-01-2023 09:23:34.033742,"(3.6, 7.0, 5.3)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 4.345833333333333)","(4.4, 8.0, 6.936)","(13.0, 36.0, 30.67391304347826)","(5.5, 13.0, 6.511111111111111)","(11.0, 26.0, 21.555555555555557)","(10.0, 22.0, 18.799999999999997)"
07-01-2023 09:23:35.108720,"(3.6, 7.0, 5.3)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 4.345833333333333)","(4.4, 8.0, 6.936)","(13.0, 36.0, 30.67391304347826)","(5.5, 13.0, 6.511111111111111)","(11.0, 26.0, 21.555555555555557)","(10.0, 22.0, 18.799999999999997)"
07-01-2023 09:23:36.217097,"(3.6, 7.0, 5.3)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 4.345833333333333)","(4.4, 8.0, 6.936)","(13.0, 36.0, 30.67391304347826)","(5.5, 13.0, 6.511111111111111)","(11.0, 26.0, 21.555555555555557)","(10.0, 22.0, 18.799999999999997)"
07-01-2023 09:23:37.387573,"(3.6, 7.0, 5.3)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 4.345833333333333)","(4.4, 8.0, 6.936)","(13.0, 36.0, 30.67391304347826)","(5.5, 13.0, 6.511111111111111)","(11.0, 26.0, 21.555555555555557)","(10.0, 22.0, 18.799999999999997)"
07-01-2023 09:23:38.499148,"(3.6, 7.0, 5.3)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 4.345833333333333)","(4.4, 8.0, 6.936)","(13.0, 36.0, 30.67391304347826)","(5.5, 13.0, 6.511111111111111)","(11.0, 26.0, 21.555555555555557)","(10.0, 22.0, 18.799999999999997)"
07-01-2023 09:23:39.530100,"(3.6, 7.0, 5.3)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 4.345833333333333)","(4.4, 8.0, 6.936)","(13.0, 36.0, 30.67391304347826)","(5.5, 13.0, 6.511111111111111)","(11.0, 26.0, 21.555555555555557)","(10.0, 22.0, 18.799999999999997)"
07-01-2023 09:23:40.663772,"(3.6, 7.0, 5.3)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 4.345833333333333)","(4.4, 8.0, 6.936)","(13.0, 36.0, 30.67391304347826)","(5.5, 13.0, 6.511111111111111)","(11.0, 26.0, 21.555555555555557)","(10.0, 22.0, 18.799999999999997)"
07-01-2023 09:23:41.788439,"(3.6, 7.0, 5.3)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 4.345833333333333)","(4.4, 8.0, 6.936)","(13.0, 36.0, 30.67391304347826)","(5.5, 13.0, 6.511111111111111)","(11.0, 26.0, 21.555555555555557)","(10.0, 22.0, 18.799999999999997)"
07-01-2023 09:23:42.942768,"(3.6, 7.0, 5.3)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 4.345833333333333)","(4.4, 8.0, 6.936)","(13.0, 36.0, 30.67391304347826)","(5.5, 13.0, 6.511111111111111)","(11.0, 26.0, 21.555555555555557)","(10.0, 22.0, 18.799999999999997)"
07-01-2023 09:23:44.114930,"(3.6, 7.0, 5.3)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 4.345833333333333)","(4.4, 8.0, 6.936)","(13.0, 36.0, 30.67391304347826)","(5.5, 13.0, 6.511111111111111)","(11.0, 26.0, 21.555555555555557)","(10.0, 22.0, 18.799999999999997)"
07-01-2023 09:23:45.239694,"(3.6, 7.0, 5.3)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 4.345833333333333)","(4.4, 8.0, 6.936)","(13.0, 36.0, 30.67391304347826)","(5.5, 13.0, 6.511111111111111)","(11.0, 26.0, 21.555555555555557)","(10.0, 22.0, 18.799999999999997)"
07-01-2023 09:23:46.320461,"(3.6, 7.0, 5.3)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 4.345833333333333)","(4.4, 8.0, 6.936)","(13.0, 36.0, 30.67391304347826)","(5.5, 13.0, 6.511111111111111)","(11.0, 26.0, 21.555555555555557)","(10.0, 22.0, 18.799999999999997)"
07-01-2023 09:23:47.346632,"(3.6, 7.0, 5.3)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 4.345833333333333)","(4.4, 8.0, 6.936)","(13.0, 36.0, 30.67391304347826)","(5.5, 13.0, 6.511111111111111)","(11.0, 26.0, 21.555555555555557)","(10.0, 22.0, 18.799999999999997)"
07-01-2023 09:23:48.403404,"(3.6, 7.0, 5.3)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 4.345833333333333)","(4.4, 8.0, 6.936)","(13.0, 36.0, 30.67391304347826)","(5.5, 13.0, 6.511111111111111)","(11.0, 26.0, 21.555555555555557)","(10.0, 22.0, 18.799999999999997)"
07-01-2023 09:23:49.460448,"(3.6, 7.0, 5.3)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 4.345833333333333)","(4.4, 8.0, 6.936)","(13.0, 36.0, 30.67391304347826)","(5.5, 13.0, 6.511111111111111)","(11.0, 26.0, 21.555555555555557)","(10.0, 22.0, 18.799999999999997)"
07-01-2023 09:23:50.549456,"(3.6, 7.0, 5.3)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 4.345833333333333)","(4.4, 8.0, 6.936)","(13.0, 36.0, 30.67391304347826)","(5.5, 13.0, 6.511111111111111)","(11.0, 26.0, 21.555555555555557)","(10.0, 22.0, 18.799999999999997)"
07-01-2023 09:23:51.667974,"(3.6, 7.0, 5.3)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 4.345833333333333)","(4.4, 8.0, 6.936)","(13.0, 36.0, 30.67391304347826)","(5.5, 13.0, 6.511111111111111)","(11.0, 26.0, 21.555555555555557)","(10.0, 22.0, 18.799999999999997)"
07-01-2023 09:23:52.882726,"(3.6, 7.0, 5.3)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 4.345833333333333)","(4.4, 8.0, 6.936)","(13.0, 36.0, 30.67391304347826)","(5.5, 13.0, 6.511111111111111)","(11.0, 26.0, 21.555555555555557)","(10.0, 22.0, 18.799999999999997)"
07-01-2023 09:23:54.027135,"(3.6, 7.0, 5.3)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 4.345833333333333)","(4.4, 8.0, 6.936)","(13.0, 36.0, 30.67391304347826)","(5.5, 13.0, 6.511111111111111)","(11.0, 26.0, 21.555555555555557)","(10.0, 22.0, 18.799999999999997)"
07-01-2023 09:23:55.301452,"(3.6, 7.0, 5.3)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 4.345833333333333)","(4.4, 8.0, 6.936)","(13.0, 36.0, 30.67391304347826)","(5.5, 13.0, 6.511111111111111)","(11.0, 26.0, 21.555555555555557)","(10.0, 22.0, 18.799999999999997)"
07-01-2023 09:23:56.534308,"(3.6, 7.0, 5.3)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 4.345833333333333)","(4.4, 8.0, 6.936)","(13.0, 36.0, 30.67391304347826)","(5.5, 13.0, 6.511111111111111)","(11.0, 26.0, 21.555555555555557)","(10.0, 22.0, 18.799999999999997)"
07-01-2023 09:23:57.729141,"(3.6, 7.0, 5.3)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 4.345833333333333)","(4.4, 8.0, 6.936)","(13.0, 36.0, 30.67391304347826)","(5.5, 13.0, 6.511111111111111)","(11.0, 26.0, 21.555555555555557)","(10.0, 22.0, 18.799999999999997)"
07-01-2023 09:23:59.022927,"(3.6, 7.0, 5.3)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 4.345833333333333)","(4.4, 8.0, 6.936)","(13.0, 36.0, 30.67391304347826)","(5.5, 13.0, 6.511111111111111)","(11.0, 26.0, 21.555555555555557)","(10.0, 22.0, 18.799999999999997)"
07-01-2023 09:24:00.345264,"(3.6, 7.0, 5.3)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 4.345833333333333)","(4.4, 8.0, 6.936)","(13.0, 36.0, 30.67391304347826)","(5.5, 13.0, 6.511111111111111)","(11.0, 26.0, 21.555555555555557)","(10.0, 22.0, 18.799999999999997)"
07-01-2023 09:24:01.470497,"(3.6, 7.0, 5.3)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 4.345833333333333)","(4.4, 8.0, 6.936)","(13.0, 36.0, 30.67391304347826)","(5.5, 13.0, 6.511111111111111)","(11.0, 26.0, 21.555555555555557)","(10.0, 22.0, 18.799999999999997)"
07-01-2023 09:24:02.578127,"(3.6, 7.0, 5.3)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 4.345833333333333)","(4.4, 8.0, 6.936)","(13.0, 36.0, 30.67391304347826)","(5.5, 13.0, 6.511111111111111)","(11.0, 26.0, 21.555555555555557)","(10.0, 22.0, 18.799999999999997)"
07-01-2023 09:24:03.713042,"(3.6, 7.0, 5.3)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 4.345833333333333)","(4.4, 8.0, 6.936)","(13.0, 36.0, 30.67391304347826)","(5.5, 13.0, 6.511111111111111)","(11.0, 26.0, 21.555555555555557)","(10.0, 22.0, 18.799999999999997)"
07-01-2023 09:24:04.890946,"(3.6, 7.0, 5.3)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 4.345833333333333)","(4.4, 8.0, 6.936)","(13.0, 36.0, 30.67391304347826)","(5.5, 13.0, 6.511111111111111)","(11.0, 26.0, 21.555555555555557)","(10.0, 22.0, 18.799999999999997)"
07-01-2023 09:24:06.044623,"(3.6, 7.0, 5.3)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 4.345833333333333)","(4.4, 8.0, 6.936)","(13.0, 36.0, 30.67391304347826)","(5.5, 13.0, 6.511111111111111)","(11.0, 26.0, 21.555555555555557)","(10.0, 22.0, 18.799999999999997)"
07-01-2023 09:24:07.226597,"(3.6, 7.0, 5.3)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 4.345833333333333)","(4.4, 8.0, 6.936)","(13.0, 36.0, 30.67391304347826)","(5.5, 13.0, 6.511111111111111)","(11.0, 26.0, 21.555555555555557)","(10.0, 22.0, 18.799999999999997)"
07-01-2023 09:24:08.423875,"(3.6, 7.0, 5.3)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 4.345833333333333)","(4.4, 8.0, 6.936)","(13.0, 36.0, 30.67391304347826)","(5.5, 13.0, 6.511111111111111)","(11.0, 26.0, 21.555555555555557)","(10.0, 22.0, 18.799999999999997)"
07-01-2023 09:24:09.576599,"(3.6, 7.0, 5.3)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 4.345833333333333)","(4.4, 8.0, 6.936)","(13.0, 36.0, 30.67391304347826)","(5.5, 13.0, 6.511111111111111)","(11.0, 26.0, 21.555555555555557)","(10.0, 22.0, 18.799999999999997)"
07-01-2023 09:24:10.699222,"(3.6, 7.0, 5.3)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 4.345833333333333)","(4.4, 8.0, 6.936)","(13.0, 36.0, 30.67391304347826)","(5.5, 13.0, 6.511111111111111)","(11.0, 26.0, 21.555555555555557)","(10.0, 22.0, 18.799999999999997)"
07-01-2023 09:24:11.825526,"(3.6, 7.0, 5.3)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 4.345833333333333)","(4.4, 8.0, 6.936)","(13.0, 36.0, 30.67391304347826)","(5.5, 13.0, 6.511111111111111)","(11.0, 26.0, 21.555555555555557)","(10.0, 22.0, 18.799999999999997)"
07-01-2023 09:24:12.913142,"(3.6, 7.0, 5.3)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 4.345833333333333)","(4.4, 8.0, 6.936)","(13.0, 36.0, 30.67391304347826)","(5.5, 13.0, 6.511111111111111)","(11.0, 26.0, 21.555555555555557)","(10.0, 22.0, 18.799999999999997)"
07-01-2023 09:24:13.936479,"(3.6, 7.0, 5.3)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 4.345833333333333)","(4.4, 8.0, 6.936)","(13.0, 36.0, 30.67391304347826)","(5.5, 13.0, 6.511111111111111)","(11.0, 26.0, 21.555555555555557)","(10.0, 22.0, 18.799999999999997)"
07-01-2023 09:24:14.982832,"(3.6, 7.0, 5.3)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 4.345833333333333)","(4.4, 8.0, 6.936)","(13.0, 36.0, 30.67391304347826)","(5.5, 13.0, 6.511111111111111)","(11.0, 26.0, 21.555555555555557)","(10.0, 22.0, 18.799999999999997)"
07-01-2023 09:24:16.022808,"(3.6, 7.0, 5.3)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 4.345833333333333)","(4.4, 8.0, 6.936)","(13.0, 36.0, 30.67391304347826)","(5.5, 13.0, 6.511111111111111)","(11.0, 26.0, 21.555555555555557)","(10.0, 22.0, 18.799999999999997)"
07-01-2023 09:24:17.124233,"(3.6, 7.0, 5.3)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 4.345833333333333)","(4.4, 8.0, 6.936)","(13.0, 36.0, 30.67391304347826)","(5.5, 13.0, 6.511111111111111)","(11.0, 26.0, 21.555555555555557)","(10.0, 22.0, 18.799999999999997)"
07-01-2023 09:24:18.183104,"(3.6, 7.0, 5.3)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 4.345833333333333)","(4.4, 8.0, 6.936)","(13.0, 36.0, 30.67391304347826)","(5.5, 13.0, 6.511111111111111)","(11.0, 26.0, 21.555555555555557)","(10.0, 22.0, 18.799999999999997)"
07-01-2023 09:24:19.248411,"(3.6, 7.0, 5.3)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 4.345833333333333)","(4.4, 8.0, 6.936)","(13.0, 36.0, 30.67391304347826)","(5.5, 13.0, 6.511111111111111)","(11.0, 26.0, 21.555555555555557)","(10.0, 22.0, 18.799999999999997)"
07-01-2023 09:24:20.326985,"(3.6, 7.0, 5.3)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 4.345833333333333)","(4.4, 8.0, 6.936)","(13.0, 36.0, 30.67391304347826)","(5.5, 13.0, 6.511111111111111)","(11.0, 26.0, 21.555555555555557)","(10.0, 22.0, 18.799999999999997)"
07-01-2023 09:24:21.376709,"(3.6, 7.0, 5.3)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 4.345833333333333)","(4.4, 8.0, 6.936)","(13.0, 36.0, 30.67391304347826)","(5.5, 13.0, 6.511111111111111)","(11.0, 26.0, 21.555555555555557)","(10.0, 22.0, 18.799999999999997)"
07-01-2023 09:24:22.403118,"(3.6, 7.0, 5.3)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 4.345833333333333)","(4.4, 8.0, 6.936)","(13.0, 36.0, 30.67391304347826)","(5.5, 13.0, 6.511111111111111)","(11.0, 26.0, 21.555555555555557)","(10.0, 22.0, 18.799999999999997)"
07-01-2023 09:24:23.432830,"(3.6, 7.0, 5.3)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 4.345833333333333)","(4.4, 8.0, 6.936)","(13.0, 36.0, 30.67391304347826)","(5.5, 13.0, 6.511111111111111)","(11.0, 26.0, 21.555555555555557)","(10.0, 22.0, 18.799999999999997)"
07-01-2023 09:24:24.430496,"(3.6, 7.0, 5.3)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 4.345833333333333)","(4.4, 8.0, 6.936)","(13.0, 36.0, 30.67391304347826)","(5.5, 13.0, 6.511111111111111)","(11.0, 26.0, 21.555555555555557)","(10.0, 22.0, 18.799999999999997)"
07-01-2023 09:24:25.397574,"(3.6, 7.0, 5.3)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 4.345833333333333)","(4.4, 8.0, 6.936)","(13.0, 36.0, 30.67391304347826)","(5.5, 13.0, 6.511111111111111)","(11.0, 26.0, 21.555555555555557)","(10.0, 22.0, 18.799999999999997)"
07-01-2023 09:24:26.400708,"(3.6, 7.0, 5.3)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 4.345833333333333)","(4.4, 8.0, 6.936)","(13.0, 36.0, 30.67391304347826)","(5.5, 13.0, 6.511111111111111)","(11.0, 26.0, 21.555555555555557)","(10.0, 22.0, 18.799999999999997)"
07-01-2023 09:24:27.359534,"(3.6, 7.0, 5.3)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 4.345833333333333)","(4.4, 8.0, 6.936)","(13.0, 36.0, 30.67391304347826)","(5.5, 13.0, 6.511111111111111)","(11.0, 26.0, 21.555555555555557)","(10.0, 22.0, 18.799999999999997)"
07-01-2023 09:24:28.352225,"(3.6, 7.0, 5.3)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 4.345833333333333)","(4.4, 8.0, 6.936)","(13.0, 36.0, 30.67391304347826)","(5.5, 13.0, 6.511111111111111)","(11.0, 26.0, 21.555555555555557)","(10.0, 22.0, 18.799999999999997)"
07-01-2023 09:24:29.309413,"(3.6, 7.0, 5.3)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 4.345833333333333)","(4.4, 8.0, 6.936)","(13.0, 36.0, 30.67391304347826)","(5.5, 13.0, 6.511111111111111)","(11.0, 26.0, 21.555555555555557)","(10.0, 22.0, 18.799999999999997)"
07-01-2023 09:24:30.316409,"(3.6, 7.0, 5.3)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 4.345833333333333)","(4.4, 8.0, 6.936)","(13.0, 36.0, 30.67391304347826)","(5.5, 13.0, 6.511111111111111)","(11.0, 26.0, 21.555555555555557)","(10.0, 22.0, 18.799999999999997)"
07-01-2023 09:24:31.306383,"(3.6, 7.0, 5.3)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 4.345833333333333)","(4.4, 8.0, 6.936)","(13.0, 36.0, 30.67391304347826)","(5.5, 13.0, 6.511111111111111)","(11.0, 26.0, 21.555555555555557)","(10.0, 22.0, 18.799999999999997)"
07-01-2023 09:24:32.398013,"(3.6, 7.0, 5.3)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 4.345833333333333)","(4.4, 8.0, 6.936)","(13.0, 36.0, 30.67391304347826)","(5.5, 13.0, 6.511111111111111)","(11.0, 26.0, 21.555555555555557)","(10.0, 22.0, 18.799999999999997)"
07-01-2023 09:24:33.438663,"(3.6, 7.0, 5.3)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 4.345833333333333)","(4.4, 8.0, 6.936)","(13.0, 36.0, 30.67391304347826)","(5.5, 13.0, 6.511111111111111)","(11.0, 26.0, 21.555555555555557)","(10.0, 22.0, 18.799999999999997)"
07-01-2023 09:24:34.485196,"(3.6, 7.0, 5.3)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 4.345833333333333)","(4.4, 8.0, 6.936)","(13.0, 36.0, 30.67391304347826)","(5.5, 13.0, 6.511111111111111)","(11.0, 26.0, 21.555555555555557)","(10.0, 22.0, 18.799999999999997)"
07-01-2023 09:24:35.528224,"(3.6, 7.0, 5.3)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 4.345833333333333)","(4.4, 8.0, 6.936)","(13.0, 36.0, 30.67391304347826)","(5.5, 13.0, 6.511111111111111)","(11.0, 26.0, 21.555555555555557)","(10.0, 22.0, 18.799999999999997)"
07-01-2023 09:24:36.574327,"(3.6, 7.0, 5.3)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 4.345833333333333)","(4.4, 8.0, 6.936)","(13.0, 36.0, 30.67391304347826)","(5.5, 13.0, 6.511111111111111)","(11.0, 26.0, 21.555555555555557)","(10.0, 22.0, 18.799999999999997)"
07-01-2023 09:24:37.608058,"(3.6, 7.0, 5.3)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 4.345833333333333)","(4.4, 8.0, 6.936)","(13.0, 36.0, 30.67391304347826)","(5.5, 13.0, 6.511111111111111)","(11.0, 26.0, 21.555555555555557)","(10.0, 22.0, 18.799999999999997)"
07-01-2023 09:24:38.646032,"(3.6, 7.0, 5.3)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 4.345833333333333)","(4.4, 8.0, 6.936)","(13.0, 36.0, 30.67391304347826)","(5.5, 13.0, 6.511111111111111)","(11.0, 26.0, 21.555555555555557)","(10.0, 22.0, 18.799999999999997)"
07-01-2023 09:24:39.650921,"(3.6, 7.0, 5.3)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 4.345833333333333)","(4.4, 8.0, 6.936)","(13.0, 36.0, 30.67391304347826)","(5.5, 13.0, 6.511111111111111)","(11.0, 26.0, 21.555555555555557)","(10.0, 22.0, 18.799999999999997)"
07-01-2023 09:24:40.681356,"(3.6, 7.0, 5.3)","(21.0, 65.0, 39.16666666666667)","(3.2, 5.2, 4.345833333333333)","(4.4, 8.0, 6.936)","(13.0, 36.0, 30.67391304347826)","(5.5, 13.0, 6.511111111111111)","(11.0, 26.0, 21.555555555555557)","(10.0, 22.0, 18.799999999999997)"
