,Klimt Ride,Cherrys Cross,Sloe Gin Biz,Smoozer,Plunk,Sparkling Shire,Shea D Capture,Red Devolution,Cryptic Code
05-01-2023 13:15:05.587409,"(16.0, 27.0, 23.785714285714285)","(14.0, 36.0, 28.8)","(6.5, 12.5, 12.2)","(7.5, 12.5, 12.346153846153847)","(2.05, 2.58, 2.5644444444444443)","(14.0, 24.0, 23.2)","(4.4, 7.4, 7.133333333333334)","(6.5, 7.4, 7.296296296296297)","(11.0, 28.0, 24.25)"
05-01-2023 13:15:06.778778,"(16.0, 27.0, 23.785714285714285)","(14.0, 36.0, 28.8)","(6.5, 12.5, 12.2)","(7.5, 12.5, 12.346153846153847)","(2.05, 2.58, 2.5644444444444443)","(14.0, 24.0, 23.2)","(4.4, 7.4, 7.266666666666667)","(6.5, 7.4, 7.296296296296297)","(11.0, 28.0, 24.833333333333336)"
05-01-2023 13:15:08.109014,"(16.0, 27.0, 23.785714285714285)","(14.0, 36.0, 28.8)","(6.5, 12.5, 12.2)","(7.5, 12.5, 12.346153846153847)","(2.05, 2.58, 2.5644444444444443)","(14.0, 24.0, 23.2)","(4.4, 7.4, 7.266666666666667)","(6.5, 7.4, 7.296296296296297)","(11.0, 29.0, 24.833333333333336)"
05-01-2023 13:15:09.361952,"(16.0, 27.0, 23.785714285714285)","(14.0, 36.0, 28.8)","(6.5, 12.5, 12.2)","(7.5, 12.5, 12.346153846153847)","(2.05, 2.58, 2.5644444444444443)","(14.0, 24.0, 23.2)","(4.4, 7.4, 7.356756756756757)","(6.5, 7.4, 7.296296296296297)","(11.0, 29.0, 24.833333333333336)"
05-01-2023 13:15:10.589723,"(16.0, 27.0, 23.785714285714285)","(14.0, 36.0, 28.8)","(6.5, 12.5, 12.2)","(7.5, 12.5, 12.346153846153847)","(2.05, 2.58, 2.5644444444444443)","(14.0, 24.0, 23.2)","(4.4, 7.4, 7.356756756756757)","(6.5, 7.4, 7.296296296296297)","(11.0, 29.0, 24.833333333333336)"
05-01-2023 13:15:11.806965,"(16.0, 27.0, 23.785714285714285)","(14.0, 36.0, 28.8)","(6.5, 12.5, 12.2)","(7.5, 12.5, 12.346153846153847)","(2.05, 2.58, 2.5644444444444443)","(14.0, 24.0, 23.2)","(4.4, 7.4, 7.356756756756757)","(6.5, 7.4, 7.296296296296297)","(11.0, 29.0, 24.833333333333336)"
05-01-2023 13:15:13.045402,"(16.0, 27.0, 23.785714285714285)","(14.0, 36.0, 28.8)","(6.5, 12.5, 12.2)","(7.5, 12.5, 12.346153846153847)","(2.05, 2.58, 2.5644444444444443)","(14.0, 24.0, 23.2)","(4.4, 7.4, 7.356756756756757)","(6.5, 7.4, 7.296296296296297)","(11.0, 29.0, 24.833333333333336)"
05-01-2023 13:15:14.340986,"(16.0, 27.0, 23.785714285714285)","(14.0, 36.0, 28.8)","(6.5, 12.5, 12.2)","(7.5, 12.5, 12.346153846153847)","(2.05, 2.58, 2.5644444444444443)","(14.0, 24.0, 23.2)","(4.4, 7.4, 7.356756756756757)","(6.5, 7.4, 7.296296296296297)","(11.0, 29.0, 24.833333333333336)"
05-01-2023 13:15:15.580802,"(16.0, 27.0, 23.785714285714285)","(14.0, 36.0, 28.8)","(6.5, 12.5, 12.2)","(7.5, 12.5, 12.346153846153847)","(2.05, 2.58, 2.5644444444444443)","(14.0, 24.0, 23.2)","(4.4, 7.4, 7.356756756756757)","(6.5, 7.4, 7.296296296296297)","(11.0, 29.0, 24.833333333333336)"
05-01-2023 13:15:16.750506,"(16.0, 27.0, 23.785714285714285)","(14.0, 36.0, 28.8)","(6.5, 12.5, 12.2)","(7.5, 12.5, 12.346153846153847)","(2.05, 2.58, 2.5644444444444443)","(14.0, 24.0, 23.2)","(4.4, 7.4, 7.362790697674419)","(6.5, 7.4, 7.296296296296297)","(11.0, 29.0, 22.88888888888889)"
05-01-2023 13:15:17.965195,"(16.0, 29.0, 24.92857142857143)","(14.0, 36.0, 28.8)","(6.5, 12.5, 12.2)","(7.5, 12.5, 12.346153846153847)","(2.05, 2.58, 2.5644444444444443)","(14.0, 24.0, 23.2)","(4.4, 7.4, 7.362790697674419)","(6.5, 7.4, 7.296296296296297)","(11.0, 29.0, 22.88888888888889)"
05-01-2023 13:15:19.142131,"(16.0, 29.0, 24.92857142857143)","(14.0, 36.0, 28.8)","(6.5, 12.5, 12.2)","(7.5, 12.5, 12.346153846153847)","(2.05, 2.58, 2.5644444444444443)","(14.0, 24.0, 23.2)","(4.4, 7.4, 7.362790697674419)","(6.5, 7.4, 7.296296296296297)","(11.0, 29.0, 22.88888888888889)"
05-01-2023 13:15:20.327307,"(16.0, 29.0, 24.92857142857143)","(14.0, 36.0, 28.8)","(6.5, 12.5, 12.2)","(7.5, 12.5, 12.346153846153847)","(2.05, 2.58, 2.5644444444444443)","(14.0, 24.0, 23.2)","(4.4, 7.4, 7.362790697674419)","(6.5, 7.4, 7.296296296296297)","(11.0, 29.0, 22.88888888888889)"
05-01-2023 13:15:21.541974,"(16.0, 29.0, 24.92857142857143)","(14.0, 36.0, 28.8)","(6.5, 12.5, 12.2)","(7.5, 12.5, 12.346153846153847)","(2.05, 2.58, 2.5644444444444443)","(14.0, 24.0, 23.2)","(4.4, 7.4, 7.362790697674419)","(6.5, 7.4, 7.296296296296297)","(11.0, 29.0, 22.88888888888889)"
05-01-2023 13:15:22.748128,"(16.0, 29.0, 24.92857142857143)","(14.0, 36.0, 28.8)","(6.5, 12.5, 12.2)","(7.5, 12.5, 12.346153846153847)","(2.05, 2.58, 2.5644444444444443)","(14.0, 24.0, 23.2)","(4.4, 7.4, 7.290909090909091)","(6.5, 7.4, 7.296296296296297)","(11.0, 29.0, 22.88888888888889)"
05-01-2023 13:15:24.010558,"(16.0, 29.0, 24.92857142857143)","(14.0, 36.0, 28.8)","(6.5, 12.5, 12.2)","(7.5, 12.5, 12.346153846153847)","(2.05, 2.58, 2.5644444444444443)","(14.0, 24.0, 23.2)","(4.4, 7.4, 7.290909090909091)","(6.5, 7.4, 7.296296296296297)","(11.0, 29.0, 22.88888888888889)"
05-01-2023 13:15:25.179177,"(16.0, 29.0, 24.92857142857143)","(14.0, 36.0, 28.8)","(6.5, 12.5, 12.2)","(7.5, 12.5, 12.346153846153847)","(2.05, 2.58, 2.575555555555556)","(14.0, 24.0, 23.2)","(4.4, 7.4, 7.333333333333334)","(6.5, 7.4, 7.296296296296297)","(11.0, 29.0, 22.88888888888889)"
05-01-2023 13:15:26.399105,"(16.0, 29.0, 24.92857142857143)","(14.0, 36.0, 28.8)","(6.5, 12.5, 12.2)","(7.5, 12.5, 12.346153846153847)","(2.05, 2.58, 2.575555555555556)","(14.0, 24.0, 23.2)","(4.4, 7.4, 7.333333333333334)","(6.5, 7.4, 7.296296296296297)","(11.0, 29.0, 26.0)"
05-01-2023 13:15:27.665970,"(16.0, 29.0, 24.92857142857143)","(14.0, 36.0, 28.8)","(6.5, 12.5, 12.2)","(7.5, 12.5, 12.346153846153847)","(2.05, 2.58, 2.575555555555556)","(14.0, 24.0, 23.2)","(4.4, 7.4, 7.333333333333334)","(6.5, 7.4, 7.296296296296297)","(11.0, 28.0, 24.25)"
05-01-2023 13:15:28.859174,"(16.0, 29.0, 24.92857142857143)","(14.0, 36.0, 28.8)","(6.5, 12.5, 12.2)","(7.5, 12.5, 12.346153846153847)","(2.05, 2.58, 2.575555555555556)","(14.0, 24.0, 23.2)","(4.4, 7.4, 7.333333333333334)","(6.5, 7.4, 7.296296296296297)","(11.0, 28.0, 24.25)"
05-01-2023 13:15:30.129872,"(16.0, 29.0, 24.92857142857143)","(14.0, 36.0, 28.8)","(6.5, 12.5, 12.2)","(7.5, 12.5, 12.346153846153847)","(2.05, 2.58, 2.575555555555556)","(14.0, 24.0, 23.2)","(4.4, 7.4, 7.333333333333334)","(6.5, 7.4, 7.296296296296297)","(11.0, 28.0, 24.25)"
05-01-2023 13:15:31.272081,"(16.0, 29.0, 24.92857142857143)","(14.0, 36.0, 28.8)","(6.5, 12.5, 12.2)","(7.5, 12.5, 12.346153846153847)","(2.05, 2.58, 2.575555555555556)","(14.0, 24.0, 23.2)","(4.4, 7.4, 7.333333333333334)","(6.5, 7.4, 7.296296296296297)","(11.0, 28.0, 24.25)"
05-01-2023 13:15:32.494716,"(16.0, 29.0, 24.92857142857143)","(14.0, 36.0, 28.8)","(6.5, 12.5, 12.2)","(7.5, 12.5, 12.346153846153847)","(2.05, 2.58, 2.5644444444444443)","(14.0, 24.0, 23.2)","(4.4, 7.4, 7.333333333333334)","(6.5, 7.4, 7.296296296296297)","(11.0, 28.0, 24.25)"
05-01-2023 13:15:33.654183,"(16.0, 29.0, 24.92857142857143)","(14.0, 36.0, 28.8)","(6.5, 12.5, 12.2)","(7.5, 12.5, 12.346153846153847)","(2.05, 2.58, 2.5644444444444443)","(14.0, 24.0, 23.2)","(4.4, 7.4, 7.333333333333334)","(6.5, 7.4, 7.296296296296297)","(11.0, 28.0, 24.25)"
05-01-2023 13:15:34.809764,"(16.0, 29.0, 24.92857142857143)","(14.0, 36.0, 28.8)","(6.5, 12.5, 12.2)","(7.5, 12.5, 12.346153846153847)","(2.05, 2.58, 2.5644444444444443)","(14.0, 24.0, 23.2)","(4.4, 7.4, 7.3500000000000005)","(6.5, 7.4, 7.296296296296297)","(11.0, 28.0, 24.25)"
05-01-2023 13:15:36.024879,"(16.0, 29.0, 24.92857142857143)","(14.0, 36.0, 28.8)","(6.5, 12.5, 12.2)","(7.5, 12.5, 12.346153846153847)","(2.05, 2.58, 2.5644444444444443)","(14.0, 24.0, 23.2)","(4.4, 7.4, 7.3500000000000005)","(6.5, 7.4, 7.296296296296297)","(11.0, 28.0, 24.25)"
05-01-2023 13:15:37.206124,"(16.0, 29.0, 24.92857142857143)","(14.0, 36.0, 28.8)","(6.5, 12.5, 12.2)","(7.5, 12.5, 12.346153846153847)","(2.05, 2.58, 2.5644444444444443)","(14.0, 24.0, 23.2)","(4.4, 7.4, 7.3500000000000005)","(6.5, 7.4, 7.296296296296297)","(11.0, 28.0, 22.31578947368421)"
05-01-2023 13:15:38.415977,"(16.0, 29.0, 24.92857142857143)","(14.0, 36.0, 28.8)","(6.5, 12.5, 12.2)","(7.5, 12.5, 12.346153846153847)","(2.05, 2.58, 2.5644444444444443)","(14.0, 24.0, 23.2)","(4.4, 7.4, 7.3500000000000005)","(6.5, 7.4, 7.296296296296297)","(11.0, 28.0, 22.31578947368421)"
05-01-2023 13:15:39.684991,"(16.0, 29.0, 24.92857142857143)","(14.0, 36.0, 28.8)","(6.5, 12.5, 12.2)","(7.5, 12.5, 12.346153846153847)","(2.05, 2.58, 2.5644444444444443)","(14.0, 24.0, 22.857142857142858)","(4.4, 7.4, 7.3500000000000005)","(6.5, 7.4, 7.296296296296297)","(11.0, 28.0, 21.25)"
05-01-2023 13:15:40.890818,"(16.0, 29.0, 24.92857142857143)","(14.0, 36.0, 28.8)","(6.5, 12.5, 12.2)","(7.5, 12.5, 12.346153846153847)","(2.05, 2.58, 2.5644444444444443)","(14.0, 24.0, 23.25)","(4.4, 7.4, 7.3500000000000005)","(6.5, 7.4, 7.296296296296297)","(11.0, 28.0, 21.25)"
05-01-2023 13:15:42.076492,"(15.0, 29.0, 24.92857142857143)","(14.0, 36.0, 28.8)","(7.0, 12.5, 12.2)","(7.5, 12.5, 12.346153846153847)","(2.0, 2.58, 2.5644444444444443)","(14.0, 24.0, 23.25)","(4.6, 7.4, 7.3500000000000005)","(6.5, 7.4, 7.296296296296297)","(12.0, 28.0, 21.25)"
05-01-2023 13:15:43.608688,"(15.0, 29.0, 24.92857142857143)","(14.0, 36.0, 28.8)","(7.0, 12.5, 12.2)","(7.5, 12.5, 12.346153846153847)","(2.0, 2.58, 2.5644444444444443)","(14.0, 24.0, 23.25)","(4.6, 7.4, 7.3500000000000005)","(6.5, 7.4, 7.296296296296297)","(12.0, 28.0, 21.25)"
05-01-2023 13:15:44.867634,"(15.0, 29.0, 24.92857142857143)","(14.0, 36.0, 28.8)","(7.0, 12.5, 12.2)","(7.5, 12.5, 12.346153846153847)","(2.0, 2.58, 2.5644444444444443)","(14.0, 24.0, 23.25)","(4.6, 7.4, 7.3500000000000005)","(6.5, 7.4, 7.296296296296297)","(12.0, 28.0, 21.25)"
05-01-2023 13:15:46.172242,"(15.0, 29.0, 24.92857142857143)","(14.0, 36.0, 31.6)","(7.0, 12.5, 12.2)","(7.5, 12.5, 12.346153846153847)","(2.0, 2.58, 2.5644444444444443)","(14.0, 24.0, 23.25)","(4.6, 7.4, 7.3500000000000005)","(6.5, 7.4, 7.296296296296297)","(12.0, 28.0, 21.25)"
05-01-2023 13:15:47.568572,"(15.0, 29.0, 24.92857142857143)","(14.0, 36.0, 28.0)","(7.0, 12.5, 12.2)","(7.5, 12.5, 12.346153846153847)","(2.0, 2.58, 2.5644444444444443)","(14.0, 24.0, 23.25)","(4.6, 7.4, 7.3500000000000005)","(6.5, 7.4, 7.296296296296297)","(12.0, 28.0, 20.565217391304348)"
05-01-2023 13:15:49.060829,"(16.0, 29.0, 24.92857142857143)","(16.0, 36.0, 28.0)","(8.0, 12.5, 12.2)","(8.5, 12.5, 12.346153846153847)","(2.1, 2.58, 2.5644444444444443)","(16.0, 24.0, 23.25)","(5.0, 7.4, 7.3500000000000005)","(6.5, 7.4, 7.296296296296297)","(14.0, 28.0, 20.565217391304348)"
05-01-2023 13:15:50.529515,"(16.0, 29.0, 24.92857142857143)","(16.0, 36.0, 28.0)","(8.0, 12.5, 12.2)","(8.5, 12.5, 12.346153846153847)","(2.1, 2.58, 2.5644444444444443)","(16.0, 24.0, 23.25)","(5.0, 7.4, 7.3500000000000005)","(6.5, 7.4, 7.296296296296297)","(14.0, 28.0, 20.565217391304348)"
05-01-2023 13:15:51.916430,"(16.0, 29.0, 24.92857142857143)","(16.0, 36.0, 28.0)","(8.0, 12.5, 12.2)","(8.5, 12.5, 12.346153846153847)","(2.1, 2.58, 2.5644444444444443)","(16.0, 24.0, 23.25)","(5.0, 7.4, 7.3500000000000005)","(6.5, 7.4, 7.296296296296297)","(14.0, 28.0, 20.565217391304348)"
05-01-2023 13:15:53.220348,"(16.0, 29.0, 24.92857142857143)","(16.0, 36.0, 28.0)","(8.0, 12.5, 12.2)","(8.5, 12.5, 12.346153846153847)","(2.1, 2.58, 2.5644444444444443)","(16.0, 24.0, 23.25)","(5.0, 7.4, 7.3500000000000005)","(6.5, 7.4, 7.296296296296297)","(14.0, 28.0, 20.565217391304348)"
05-01-2023 13:15:54.447765,"(16.0, 29.0, 24.92857142857143)","(16.0, 36.0, 28.0)","(8.0, 12.5, 12.2)","(8.5, 12.5, 12.346153846153847)","(2.1, 2.58, 2.5644444444444443)","(16.0, 24.0, 23.25)","(5.0, 7.4, 7.3500000000000005)","(6.5, 7.4, 7.296296296296297)","(14.0, 28.0, 20.565217391304348)"
05-01-2023 13:15:55.637438,"(16.0, 29.0, 24.92857142857143)","(16.0, 36.0, 28.0)","(8.0, 12.5, 12.2)","(8.5, 12.5, 12.346153846153847)","(2.1, 2.58, 2.5644444444444443)","(16.0, 24.0, 23.25)","(5.0, 7.4, 7.3500000000000005)","(6.5, 7.4, 7.296296296296297)","(14.0, 28.0, 20.565217391304348)"
05-01-2023 13:15:56.901770,"(16.0, 29.0, 24.92857142857143)","(16.0, 36.0, 28.0)","(8.0, 12.5, 12.153846153846153)","(8.5, 12.5, 12.346153846153847)","(2.1, 2.58, 2.5644444444444443)","(16.0, 24.0, 23.25)","(5.0, 7.4, 7.3500000000000005)","(6.5, 7.4, 7.296296296296297)","(14.0, 28.0, 24.333333333333332)"
05-01-2023 13:15:58.137700,"(16.0, 29.0, 24.92857142857143)","(16.0, 36.0, 28.0)","(8.0, 12.5, 12.153846153846153)","(8.5, 12.5, 12.346153846153847)","(2.1, 2.58, 2.5644444444444443)","(16.0, 24.0, 23.25)","(5.0, 7.4, 7.3500000000000005)","(6.5, 7.4, 7.296296296296297)","(14.0, 27.0, 20.565217391304348)"
05-01-2023 13:15:59.375463,"(16.0, 29.0, 24.92857142857143)","(16.0, 36.0, 28.0)","(8.0, 12.5, 12.153846153846153)","(8.5, 12.5, 12.346153846153847)","(2.1, 2.58, 2.5644444444444443)","(16.0, 24.0, 22.714285714285715)","(5.0, 7.4, 7.3500000000000005)","(6.5, 7.4, 7.296296296296297)","(14.0, 28.0, 20.565217391304348)"
05-01-2023 13:16:00.577759,"(16.0, 29.0, 24.92857142857143)","(16.0, 36.0, 28.0)","(8.0, 12.5, 12.153846153846153)","(8.5, 12.5, 12.346153846153847)","(2.1, 2.58, 2.5644444444444443)","(16.0, 24.0, 22.714285714285715)","(5.0, 7.4, 7.3500000000000005)","(6.5, 7.4, 7.296296296296297)","(14.0, 28.0, 20.565217391304348)"
05-01-2023 13:16:01.985430,"(16.0, 29.0, 24.92857142857143)","(16.0, 36.0, 28.0)","(8.0, 12.5, 12.153846153846153)","(8.5, 12.5, 12.346153846153847)","(2.1, 2.58, 2.5644444444444443)","(16.0, 24.0, 22.714285714285715)","(5.0, 7.4, 7.3500000000000005)","(6.5, 7.4, 7.296296296296297)","(14.0, 28.0, 20.565217391304348)"
05-01-2023 13:16:03.195354,"(16.0, 29.0, 24.92857142857143)","(16.0, 36.0, 28.0)","(8.0, 12.5, 12.153846153846153)","(8.5, 12.5, 12.346153846153847)","(2.1, 2.58, 2.5644444444444443)","(16.0, 24.0, 22.714285714285715)","(5.0, 7.4, 7.3500000000000005)","(6.5, 7.4, 7.296296296296297)","(14.0, 28.0, 20.565217391304348)"
05-01-2023 13:16:04.466231,"(15.0, 29.0, 24.92857142857143)","(18.0, 36.0, 28.0)","(9.0, 12.5, 12.153846153846153)","(9.0, 12.5, 12.346153846153847)","(2.1, 2.58, 2.5644444444444443)","(17.0, 24.0, 22.714285714285715)","(5.5, 7.4, 7.3500000000000005)","(6.5, 7.4, 7.296296296296297)","(17.0, 28.0, 20.565217391304348)"
05-01-2023 13:16:05.676369,"(15.0, 29.0, 24.92857142857143)","(18.0, 36.0, 28.0)","(9.0, 12.5, 12.153846153846153)","(9.0, 12.5, 12.346153846153847)","(2.1, 2.58, 2.5644444444444443)","(17.0, 24.0, 23.25)","(5.5, 7.4, 7.347826086956522)","(6.5, 7.4, 7.296296296296297)","(17.0, 28.0, 20.565217391304348)"
05-01-2023 13:16:06.869033,"(15.0, 29.0, 24.92857142857143)","(18.0, 36.0, 28.0)","(9.0, 12.5, 12.153846153846153)","(9.0, 12.5, 12.346153846153847)","(2.1, 2.58, 2.5644444444444443)","(17.0, 24.0, 23.25)","(5.5, 7.4, 7.347826086956522)","(6.5, 7.4, 7.296296296296297)","(17.0, 28.0, 24.333333333333332)"
05-01-2023 13:16:08.025083,"(15.0, 29.0, 24.92857142857143)","(18.0, 36.0, 28.0)","(9.0, 12.5, 12.153846153846153)","(9.0, 12.5, 12.346153846153847)","(2.1, 2.58, 2.5644444444444443)","(17.0, 24.0, 23.25)","(5.5, 7.4, 7.325)","(6.5, 7.4, 7.296296296296297)","(17.0, 27.0, 22.0)"
05-01-2023 13:16:09.140063,"(15.0, 29.0, 24.92857142857143)","(18.0, 36.0, 28.0)","(9.0, 12.5, 12.153846153846153)","(9.0, 12.5, 12.346153846153847)","(2.1, 2.58, 2.5644444444444443)","(17.0, 24.0, 23.25)","(5.5, 7.4, 7.325)","(6.5, 7.4, 7.296296296296297)","(17.0, 28.0, 22.0)"
05-01-2023 13:16:10.245404,"(15.0, 29.0, 24.92857142857143)","(18.0, 36.0, 28.0)","(9.0, 12.5, 12.153846153846153)","(9.0, 12.5, 12.346153846153847)","(2.1, 2.58, 2.5644444444444443)","(17.0, 24.0, 23.25)","(5.5, 7.4, 7.325)","(6.5, 7.4, 7.166666666666667)","(17.0, 28.0, 22.0)"
05-01-2023 13:16:11.429133,"(15.0, 29.0, 24.92857142857143)","(18.0, 36.0, 28.0)","(9.0, 12.5, 12.153846153846153)","(9.0, 12.5, 12.346153846153847)","(2.1, 2.58, 2.5566666666666666)","(17.0, 24.0, 22.4)","(5.5, 7.4, 7.328)","(6.5, 7.4, 7.25)","(17.0, 28.0, 23.2)"
05-01-2023 13:16:12.602148,"(15.0, 29.0, 24.92857142857143)","(18.0, 36.0, 28.0)","(9.0, 12.5, 12.153846153846153)","(9.0, 12.5, 12.346153846153847)","(2.1, 2.58, 2.5566666666666666)","(17.0, 24.0, 22.4)","(5.5, 7.4, 7.328)","(6.5, 7.4, 7.25)","(17.0, 28.0, 23.2)"
05-01-2023 13:16:13.822987,"(15.0, 29.0, 24.92857142857143)","(18.0, 36.0, 28.0)","(9.0, 12.5, 12.153846153846153)","(9.0, 12.5, 12.346153846153847)","(2.1, 2.58, 2.5566666666666666)","(17.0, 24.0, 22.4)","(5.5, 7.4, 7.328)","(6.5, 7.4, 7.25)","(17.0, 28.0, 23.2)"
05-01-2023 13:16:14.928725,"(15.0, 29.0, 24.92857142857143)","(18.0, 36.0, 28.0)","(9.0, 12.5, 12.153846153846153)","(9.0, 12.5, 12.346153846153847)","(2.1, 2.58, 2.5566666666666666)","(17.0, 24.0, 22.4)","(5.5, 7.4, 7.328)","(6.5, 7.4, 7.25)","(17.0, 28.0, 23.2)"
05-01-2023 13:16:16.048007,"(15.0, 29.0, 24.92857142857143)","(18.0, 36.0, 28.0)","(9.0, 12.5, 12.153846153846153)","(9.0, 12.5, 12.346153846153847)","(2.1, 2.58, 2.5566666666666666)","(17.0, 24.0, 22.4)","(5.5, 7.4, 7.328)","(6.5, 7.4, 7.25)","(17.0, 28.0, 23.2)"
05-01-2023 13:16:17.260420,"(15.0, 29.0, 24.92857142857143)","(18.0, 36.0, 28.0)","(9.0, 12.5, 12.153846153846153)","(9.0, 12.5, 12.346153846153847)","(2.1, 2.58, 2.5566666666666666)","(17.0, 24.0, 22.4)","(5.5, 7.4, 7.328)","(6.5, 7.4, 7.25)","(17.0, 28.0, 22.5)"
05-01-2023 13:16:18.533965,"(15.0, 29.0, 24.92857142857143)","(18.0, 36.0, 28.0)","(9.0, 12.5, 12.153846153846153)","(9.0, 12.5, 12.346153846153847)","(2.1, 2.58, 2.5566666666666666)","(17.0, 24.0, 23.0)","(5.5, 7.4, 7.328)","(6.5, 7.4, 7.25)","(17.0, 28.0, 22.5)"
05-01-2023 13:16:19.715882,"(15.0, 29.0, 24.92857142857143)","(18.0, 36.0, 28.0)","(9.0, 12.5, 12.153846153846153)","(9.0, 12.5, 12.346153846153847)","(2.1, 2.58, 2.5566666666666666)","(17.0, 24.0, 23.428571428571427)","(5.5, 7.4, 7.328)","(6.5, 7.4, 7.25)","(17.0, 28.0, 22.5)"
05-01-2023 13:16:20.959461,"(15.0, 29.0, 24.92857142857143)","(18.0, 36.0, 28.8)","(9.0, 12.5, 12.153846153846153)","(9.0, 12.5, 12.346153846153847)","(2.1, 2.58, 2.5566666666666666)","(17.0, 24.0, 23.428571428571427)","(5.5, 7.4, 7.328)","(6.5, 7.4, 7.25)","(17.0, 28.0, 22.5)"
05-01-2023 13:16:22.033938,"(15.0, 29.0, 24.92857142857143)","(18.0, 36.0, 28.8)","(9.0, 12.5, 12.153846153846153)","(9.0, 12.5, 12.346153846153847)","(2.1, 2.58, 2.5566666666666666)","(17.0, 24.0, 23.555555555555557)","(5.5, 7.4, 7.328)","(6.5, 7.4, 7.25)","(17.0, 28.0, 22.5)"
05-01-2023 13:16:23.130823,"(15.0, 29.0, 24.92857142857143)","(18.0, 36.0, 28.0)","(9.0, 12.5, 12.153846153846153)","(9.0, 12.5, 12.346153846153847)","(2.1, 2.58, 2.5566666666666666)","(17.0, 24.0, 23.555555555555557)","(5.5, 7.4, 7.328)","(6.5, 7.4, 7.25)","(17.0, 28.0, 22.5)"
05-01-2023 13:16:24.249927,"(15.0, 29.0, 24.92857142857143)","(18.0, 36.0, 28.0)","(9.0, 12.5, 12.153846153846153)","(9.0, 12.5, 12.346153846153847)","(2.1, 2.58, 2.575555555555556)","(17.0, 24.0, 23.555555555555557)","(5.5, 7.4, 7.328)","(6.5, 7.4, 7.25)","(17.0, 28.0, 22.5)"
05-01-2023 13:16:25.365336,"(15.0, 29.0, 24.92857142857143)","(18.0, 36.0, 28.0)","(9.0, 12.5, 12.153846153846153)","(9.0, 12.5, 12.346153846153847)","(2.1, 2.58, 2.575555555555556)","(17.0, 24.0, 23.555555555555557)","(5.5, 7.4, 7.328)","(6.5, 7.4, 7.25)","(17.0, 28.0, 22.5)"
05-01-2023 13:16:26.503750,"(15.0, 29.0, 24.92857142857143)","(18.0, 36.0, 28.0)","(9.0, 12.5, 12.153846153846153)","(9.0, 12.5, 12.346153846153847)","(2.1, 2.58, 2.5533333333333332)","(17.0, 24.0, 23.555555555555557)","(5.5, 7.4, 7.328)","(6.5, 7.4, 7.25)","(17.0, 28.0, 22.5)"
05-01-2023 13:16:27.694766,"(15.0, 29.0, 24.92857142857143)","(18.0, 36.0, 28.0)","(9.0, 12.5, 12.125)","(9.0, 12.5, 12.346153846153847)","(2.1, 2.58, 2.5566666666666666)","(17.0, 24.0, 23.555555555555557)","(5.5, 7.4, 7.328)","(6.5, 7.4, 7.25)","(17.0, 28.0, 21.73913043478261)"
05-01-2023 13:16:28.920236,"(15.0, 29.0, 24.92857142857143)","(18.0, 36.0, 28.0)","(9.0, 12.5, 12.125)","(9.0, 12.5, 12.346153846153847)","(2.1, 2.58, 2.5566666666666666)","(17.0, 24.0, 23.555555555555557)","(5.5, 7.4, 7.328)","(6.5, 7.4, 7.25)","(17.0, 28.0, 21.73913043478261)"
05-01-2023 13:16:30.091676,"(15.0, 29.0, 24.92857142857143)","(18.0, 36.0, 28.0)","(9.0, 12.5, 12.125)","(9.0, 12.5, 12.346153846153847)","(2.1, 2.58, 2.5566666666666666)","(17.0, 24.0, 23.555555555555557)","(5.5, 7.4, 7.328)","(6.5, 7.4, 7.25)","(17.0, 28.0, 21.73913043478261)"
05-01-2023 13:16:31.289752,"(15.0, 29.0, 24.92857142857143)","(18.0, 36.0, 28.0)","(9.0, 12.5, 12.125)","(9.0, 12.5, 12.346153846153847)","(2.1, 2.58, 2.5566666666666666)","(17.0, 24.0, 23.555555555555557)","(5.5, 7.4, 7.328)","(6.5, 7.4, 7.25)","(17.0, 28.0, 21.73913043478261)"
05-01-2023 13:16:32.502591,"(15.0, 29.0, 24.92857142857143)","(18.0, 36.0, 28.0)","(9.0, 12.5, 12.125)","(9.0, 12.5, 12.346153846153847)","(2.1, 2.58, 2.575555555555556)","(17.0, 24.0, 23.555555555555557)","(5.5, 7.4, 7.328)","(6.5, 7.4, 7.25)","(17.0, 28.0, 21.73913043478261)"
05-01-2023 13:16:37.829553,"(15.0, 29.0, 24.92857142857143)","(18.0, 36.0, 28.0)","(9.0, 12.5, 12.125)","(9.0, 12.5, 12.346153846153847)","(2.1, 2.58, 2.575555555555556)","(17.0, 24.0, 23.555555555555557)","(5.5, 7.4, 7.328)","(6.5, 7.4, 7.25)","(17.0, 28.0, 21.73913043478261)"
05-01-2023 13:16:39.329676,"(15.0, 29.0, 24.92857142857143)","(18.0, 36.0, 28.0)","(9.0, 12.5, 12.125)","(9.0, 12.5, 12.346153846153847)","(2.1, 2.58, 2.56)","(17.0, 24.0, 23.555555555555557)","(5.5, 7.4, 7.328)","(6.5, 7.4, 7.25)","(17.0, 28.0, 23.666666666666664)"
05-01-2023 13:16:40.491521,"(15.0, 29.0, 24.92857142857143)","(18.0, 36.0, 28.0)","(9.0, 12.5, 12.125)","(9.0, 12.5, 12.346153846153847)","(2.1, 2.58, 2.56)","(17.0, 24.0, 23.555555555555557)","(5.5, 7.4, 7.328)","(6.5, 7.4, 7.25)","(17.0, 27.0, 23.666666666666664)"
