,Skedaddle Shelly,Always Done,Black Redeemer,Valencia Bale,Winry Bale,Revolver Twist,Tick It Off,Kick It Home
40,"[datetime.datetime(2022, 11, 28, 18, 5, 14, 819305), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 18, 5, 14, 819305), 2.05, 2.5]","[datetime.datetime(2022, 11, 28, 18, 5, 14, 819305), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 5, 14, 819305), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 5, 14, 819305), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 5, 14, 819305), 6.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 5, 14, 819305), 8.0, 16.5]","[datetime.datetime(2022, 11, 28, 18, 5, 14, 819305), 4.4, 8.2]"
41,"[datetime.datetime(2022, 11, 28, 18, 5, 15, 998297), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 18, 5, 15, 998297), 2.05, 2.5]","[datetime.datetime(2022, 11, 28, 18, 5, 15, 998297), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 5, 15, 998297), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 5, 15, 998297), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 5, 15, 998297), 6.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 5, 15, 998297), 8.0, 16.5]","[datetime.datetime(2022, 11, 28, 18, 5, 15, 998297), 4.4, 8.2]"
42,"[datetime.datetime(2022, 11, 28, 18, 5, 17, 140241), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 18, 5, 17, 140241), 2.05, 2.5]","[datetime.datetime(2022, 11, 28, 18, 5, 17, 140241), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 5, 17, 140241), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 5, 17, 140241), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 5, 17, 140241), 6.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 5, 17, 140241), 8.0, 16.5]","[datetime.datetime(2022, 11, 28, 18, 5, 17, 140241), 4.4, 8.2]"
43,"[datetime.datetime(2022, 11, 28, 18, 5, 18, 296245), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 18, 5, 18, 296245), 2.05, 2.5]","[datetime.datetime(2022, 11, 28, 18, 5, 18, 296245), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 5, 18, 296245), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 5, 18, 296245), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 5, 18, 296245), 6.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 5, 18, 296245), 8.0, 16.5]","[datetime.datetime(2022, 11, 28, 18, 5, 18, 296245), 4.4, 8.2]"
44,"[datetime.datetime(2022, 11, 28, 18, 5, 19, 464796), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 18, 5, 19, 464796), 2.05, 2.5]","[datetime.datetime(2022, 11, 28, 18, 5, 19, 464796), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 5, 19, 464796), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 5, 19, 464796), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 5, 19, 464796), 6.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 5, 19, 464796), 8.0, 16.5]","[datetime.datetime(2022, 11, 28, 18, 5, 19, 464796), 4.4, 8.2]"
45,"[datetime.datetime(2022, 11, 28, 18, 5, 20, 644192), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 18, 5, 20, 644192), 2.05, 2.5]","[datetime.datetime(2022, 11, 28, 18, 5, 20, 644192), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 5, 20, 644192), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 5, 20, 644192), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 5, 20, 644192), 6.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 5, 20, 644192), 8.0, 16.5]","[datetime.datetime(2022, 11, 28, 18, 5, 20, 644192), 4.4, 8.2]"
46,"[datetime.datetime(2022, 11, 28, 18, 5, 21, 785380), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 18, 5, 21, 785380), 2.05, 2.5]","[datetime.datetime(2022, 11, 28, 18, 5, 21, 785380), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 5, 21, 785380), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 5, 21, 785380), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 5, 21, 785380), 6.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 5, 21, 785380), 8.0, 16.5]","[datetime.datetime(2022, 11, 28, 18, 5, 21, 785380), 4.4, 8.2]"
47,"[datetime.datetime(2022, 11, 28, 18, 5, 22, 922033), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 18, 5, 22, 922033), 2.05, 2.5]","[datetime.datetime(2022, 11, 28, 18, 5, 22, 922033), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 5, 22, 922033), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 5, 22, 922033), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 5, 22, 922033), 6.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 5, 22, 922033), 8.0, 16.5]","[datetime.datetime(2022, 11, 28, 18, 5, 22, 922033), 4.4, 8.2]"
48,"[datetime.datetime(2022, 11, 28, 18, 5, 24, 63563), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 18, 5, 24, 63563), 2.05, 2.5]","[datetime.datetime(2022, 11, 28, 18, 5, 24, 63563), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 5, 24, 63563), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 5, 24, 63563), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 5, 24, 63563), 6.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 5, 24, 63563), 8.0, 16.5]","[datetime.datetime(2022, 11, 28, 18, 5, 24, 63563), 4.4, 8.2]"
49,"[datetime.datetime(2022, 11, 28, 18, 5, 25, 195766), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 18, 5, 25, 195766), 2.05, 2.5]","[datetime.datetime(2022, 11, 28, 18, 5, 25, 195766), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 5, 25, 195766), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 5, 25, 195766), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 5, 25, 195766), 6.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 5, 25, 195766), 8.0, 16.5]","[datetime.datetime(2022, 11, 28, 18, 5, 25, 195766), 4.4, 8.2]"
50,"[datetime.datetime(2022, 11, 28, 18, 5, 26, 349721), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 18, 5, 26, 349721), 2.05, 2.5]","[datetime.datetime(2022, 11, 28, 18, 5, 26, 349721), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 5, 26, 349721), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 5, 26, 349721), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 5, 26, 349721), 6.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 5, 26, 349721), 8.0, 16.5]","[datetime.datetime(2022, 11, 28, 18, 5, 26, 349721), 4.4, 8.2]"
51,"[datetime.datetime(2022, 11, 28, 18, 5, 27, 510727), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 18, 5, 27, 510727), 2.05, 2.5]","[datetime.datetime(2022, 11, 28, 18, 5, 27, 510727), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 5, 27, 510727), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 5, 27, 510727), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 5, 27, 510727), 6.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 5, 27, 510727), 8.0, 16.5]","[datetime.datetime(2022, 11, 28, 18, 5, 27, 510727), 4.4, 8.2]"
52,"[datetime.datetime(2022, 11, 28, 18, 5, 28, 675948), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 18, 5, 28, 675948), 2.05, 2.5]","[datetime.datetime(2022, 11, 28, 18, 5, 28, 675948), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 5, 28, 675948), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 5, 28, 675948), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 5, 28, 675948), 6.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 5, 28, 675948), 8.0, 16.5]","[datetime.datetime(2022, 11, 28, 18, 5, 28, 675948), 4.4, 8.2]"
53,"[datetime.datetime(2022, 11, 28, 18, 5, 29, 858897), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 18, 5, 29, 858897), 2.05, 2.5]","[datetime.datetime(2022, 11, 28, 18, 5, 29, 858897), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 5, 29, 858897), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 5, 29, 858897), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 5, 29, 858897), 6.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 5, 29, 858897), 8.0, 16.5]","[datetime.datetime(2022, 11, 28, 18, 5, 29, 858897), 4.4, 8.2]"
54,"[datetime.datetime(2022, 11, 28, 18, 5, 31, 49347), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 18, 5, 31, 49347), 2.05, 2.5]","[datetime.datetime(2022, 11, 28, 18, 5, 31, 49347), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 5, 31, 49347), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 5, 31, 49347), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 5, 31, 49347), 6.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 5, 31, 49347), 8.0, 16.5]","[datetime.datetime(2022, 11, 28, 18, 5, 31, 49347), 4.4, 8.2]"
55,"[datetime.datetime(2022, 11, 28, 18, 5, 32, 206518), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 18, 5, 32, 206518), 2.05, 2.5]","[datetime.datetime(2022, 11, 28, 18, 5, 32, 206518), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 5, 32, 206518), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 5, 32, 206518), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 5, 32, 206518), 6.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 5, 32, 206518), 8.0, 16.5]","[datetime.datetime(2022, 11, 28, 18, 5, 32, 206518), 4.4, 8.2]"
56,"[datetime.datetime(2022, 11, 28, 18, 5, 33, 379413), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 18, 5, 33, 379413), 2.05, 2.5]","[datetime.datetime(2022, 11, 28, 18, 5, 33, 379413), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 5, 33, 379413), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 5, 33, 379413), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 5, 33, 379413), 6.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 5, 33, 379413), 8.0, 16.5]","[datetime.datetime(2022, 11, 28, 18, 5, 33, 379413), 4.4, 8.2]"
57,"[datetime.datetime(2022, 11, 28, 18, 5, 34, 541166), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 18, 5, 34, 541166), 2.05, 2.5]","[datetime.datetime(2022, 11, 28, 18, 5, 34, 541166), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 5, 34, 541166), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 5, 34, 541166), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 5, 34, 541166), 6.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 5, 34, 541166), 8.0, 16.5]","[datetime.datetime(2022, 11, 28, 18, 5, 34, 541166), 4.4, 8.2]"
58,"[datetime.datetime(2022, 11, 28, 18, 5, 35, 688783), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 18, 5, 35, 688783), 2.05, 2.5]","[datetime.datetime(2022, 11, 28, 18, 5, 35, 688783), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 5, 35, 688783), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 5, 35, 688783), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 5, 35, 688783), 6.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 5, 35, 688783), 8.0, 16.5]","[datetime.datetime(2022, 11, 28, 18, 5, 35, 688783), 4.4, 8.2]"
59,"[datetime.datetime(2022, 11, 28, 18, 5, 36, 836516), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 18, 5, 36, 836516), 2.05, 2.5]","[datetime.datetime(2022, 11, 28, 18, 5, 36, 836516), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 5, 36, 836516), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 5, 36, 836516), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 5, 36, 836516), 6.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 5, 36, 836516), 8.0, 16.5]","[datetime.datetime(2022, 11, 28, 18, 5, 36, 836516), 4.4, 8.2]"
60,"[datetime.datetime(2022, 11, 28, 18, 5, 37, 991323), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 18, 5, 37, 991323), 2.05, 2.5]","[datetime.datetime(2022, 11, 28, 18, 5, 37, 991323), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 5, 37, 991323), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 5, 37, 991323), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 5, 37, 991323), 6.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 5, 37, 991323), 8.0, 16.5]","[datetime.datetime(2022, 11, 28, 18, 5, 37, 991323), 4.4, 8.2]"
61,"[datetime.datetime(2022, 11, 28, 18, 5, 39, 144642), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 18, 5, 39, 144642), 2.05, 2.5]","[datetime.datetime(2022, 11, 28, 18, 5, 39, 144642), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 5, 39, 144642), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 5, 39, 144642), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 5, 39, 144642), 6.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 5, 39, 144642), 8.0, 16.5]","[datetime.datetime(2022, 11, 28, 18, 5, 39, 144642), 4.4, 8.2]"
62,"[datetime.datetime(2022, 11, 28, 18, 5, 40, 302672), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 18, 5, 40, 302672), 2.05, 2.5]","[datetime.datetime(2022, 11, 28, 18, 5, 40, 302672), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 5, 40, 302672), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 5, 40, 302672), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 5, 40, 302672), 6.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 5, 40, 302672), 8.0, 16.5]","[datetime.datetime(2022, 11, 28, 18, 5, 40, 302672), 4.4, 8.2]"
63,"[datetime.datetime(2022, 11, 28, 18, 5, 41, 476763), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 18, 5, 41, 476763), 2.05, 2.5]","[datetime.datetime(2022, 11, 28, 18, 5, 41, 476763), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 5, 41, 476763), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 5, 41, 476763), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 5, 41, 476763), 6.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 5, 41, 476763), 8.0, 16.5]","[datetime.datetime(2022, 11, 28, 18, 5, 41, 476763), 4.4, 8.2]"
64,"[datetime.datetime(2022, 11, 28, 18, 5, 42, 643254), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 18, 5, 42, 643254), 2.05, 2.5]","[datetime.datetime(2022, 11, 28, 18, 5, 42, 643254), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 5, 42, 643254), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 5, 42, 643254), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 5, 42, 643254), 6.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 5, 42, 643254), 8.0, 16.5]","[datetime.datetime(2022, 11, 28, 18, 5, 42, 643254), 4.4, 8.2]"
65,"[datetime.datetime(2022, 11, 28, 18, 5, 43, 782301), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 18, 5, 43, 782301), 2.05, 2.5]","[datetime.datetime(2022, 11, 28, 18, 5, 43, 782301), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 5, 43, 782301), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 5, 43, 782301), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 5, 43, 782301), 6.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 5, 43, 782301), 8.0, 16.5]","[datetime.datetime(2022, 11, 28, 18, 5, 43, 782301), 4.4, 8.2]"
66,"[datetime.datetime(2022, 11, 28, 18, 5, 44, 921987), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 18, 5, 44, 921987), 2.05, 2.5]","[datetime.datetime(2022, 11, 28, 18, 5, 44, 921987), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 5, 44, 921987), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 5, 44, 921987), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 5, 44, 921987), 6.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 5, 44, 921987), 8.0, 16.5]","[datetime.datetime(2022, 11, 28, 18, 5, 44, 921987), 4.4, 8.2]"
67,"[datetime.datetime(2022, 11, 28, 18, 5, 46, 73017), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 18, 5, 46, 73017), 2.05, 2.5]","[datetime.datetime(2022, 11, 28, 18, 5, 46, 73017), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 5, 46, 73017), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 5, 46, 73017), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 5, 46, 73017), 6.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 5, 46, 73017), 8.0, 16.5]","[datetime.datetime(2022, 11, 28, 18, 5, 46, 73017), 4.4, 8.2]"
68,"[datetime.datetime(2022, 11, 28, 18, 5, 47, 218753), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 18, 5, 47, 218753), 2.05, 2.5]","[datetime.datetime(2022, 11, 28, 18, 5, 47, 218753), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 5, 47, 218753), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 5, 47, 218753), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 5, 47, 218753), 6.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 5, 47, 218753), 8.0, 16.5]","[datetime.datetime(2022, 11, 28, 18, 5, 47, 218753), 4.4, 8.2]"
69,"[datetime.datetime(2022, 11, 28, 18, 5, 48, 358200), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 18, 5, 48, 358200), 2.05, 2.5]","[datetime.datetime(2022, 11, 28, 18, 5, 48, 358200), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 5, 48, 358200), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 5, 48, 358200), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 5, 48, 358200), 6.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 5, 48, 358200), 8.0, 16.5]","[datetime.datetime(2022, 11, 28, 18, 5, 48, 358200), 4.4, 8.2]"
70,"[datetime.datetime(2022, 11, 28, 18, 5, 49, 502954), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 18, 5, 49, 502954), 2.05, 2.5]","[datetime.datetime(2022, 11, 28, 18, 5, 49, 502954), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 5, 49, 502954), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 5, 49, 502954), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 5, 49, 502954), 6.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 5, 49, 502954), 8.0, 16.5]","[datetime.datetime(2022, 11, 28, 18, 5, 49, 502954), 4.4, 8.2]"
71,"[datetime.datetime(2022, 11, 28, 18, 5, 50, 629956), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 18, 5, 50, 629956), 2.05, 2.5]","[datetime.datetime(2022, 11, 28, 18, 5, 50, 630953), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 5, 50, 630953), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 5, 50, 630953), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 5, 50, 630953), 6.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 5, 50, 630953), 8.0, 16.5]","[datetime.datetime(2022, 11, 28, 18, 5, 50, 630953), 4.4, 8.2]"
72,"[datetime.datetime(2022, 11, 28, 18, 5, 51, 782831), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 18, 5, 51, 782831), 2.05, 2.5]","[datetime.datetime(2022, 11, 28, 18, 5, 51, 782831), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 5, 51, 782831), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 5, 51, 782831), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 5, 51, 782831), 6.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 5, 51, 782831), 8.0, 16.5]","[datetime.datetime(2022, 11, 28, 18, 5, 51, 782831), 4.4, 8.2]"
73,"[datetime.datetime(2022, 11, 28, 18, 5, 52, 916177), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 18, 5, 52, 916177), 2.05, 2.5]","[datetime.datetime(2022, 11, 28, 18, 5, 52, 916177), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 5, 52, 916177), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 5, 52, 916177), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 5, 52, 916177), 6.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 5, 52, 916177), 8.0, 16.5]","[datetime.datetime(2022, 11, 28, 18, 5, 52, 916177), 4.4, 8.2]"
74,"[datetime.datetime(2022, 11, 28, 18, 5, 54, 90162), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 18, 5, 54, 90162), 2.05, 2.5]","[datetime.datetime(2022, 11, 28, 18, 5, 54, 90162), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 5, 54, 90162), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 5, 54, 90162), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 5, 54, 90162), 6.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 5, 54, 90162), 8.0, 16.5]","[datetime.datetime(2022, 11, 28, 18, 5, 54, 90162), 4.4, 8.2]"
75,"[datetime.datetime(2022, 11, 28, 18, 5, 55, 232537), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 18, 5, 55, 232537), 2.05, 2.5]","[datetime.datetime(2022, 11, 28, 18, 5, 55, 232537), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 5, 55, 232537), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 5, 55, 232537), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 5, 55, 232537), 6.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 5, 55, 232537), 8.0, 16.5]","[datetime.datetime(2022, 11, 28, 18, 5, 55, 232537), 4.4, 8.2]"
76,"[datetime.datetime(2022, 11, 28, 18, 5, 56, 391614), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 18, 5, 56, 391614), 2.05, 2.5]","[datetime.datetime(2022, 11, 28, 18, 5, 56, 391614), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 5, 56, 391614), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 5, 56, 391614), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 5, 56, 391614), 6.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 5, 56, 391614), 8.0, 16.5]","[datetime.datetime(2022, 11, 28, 18, 5, 56, 391614), 4.4, 8.2]"
77,"[datetime.datetime(2022, 11, 28, 18, 5, 57, 533029), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 18, 5, 57, 533029), 2.05, 2.5]","[datetime.datetime(2022, 11, 28, 18, 5, 57, 533029), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 5, 57, 533029), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 5, 57, 533029), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 5, 57, 533029), 6.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 5, 57, 533029), 8.0, 16.5]","[datetime.datetime(2022, 11, 28, 18, 5, 57, 533029), 4.4, 8.2]"
78,"[datetime.datetime(2022, 11, 28, 18, 5, 58, 666398), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 18, 5, 58, 666398), 2.05, 2.5]","[datetime.datetime(2022, 11, 28, 18, 5, 58, 666398), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 5, 58, 666398), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 5, 58, 666398), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 5, 58, 666398), 6.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 5, 58, 666398), 8.0, 16.5]","[datetime.datetime(2022, 11, 28, 18, 5, 58, 666398), 4.4, 8.2]"
79,"[datetime.datetime(2022, 11, 28, 18, 5, 59, 809660), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 18, 5, 59, 809660), 2.05, 2.5]","[datetime.datetime(2022, 11, 28, 18, 5, 59, 809660), 21.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 5, 59, 809660), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 5, 59, 809660), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 5, 59, 809660), 6.5, 12.5]","[datetime.datetime(2022, 11, 28, 18, 5, 59, 809660), 8.0, 16.5]","[datetime.datetime(2022, 11, 28, 18, 5, 59, 809660), 4.4, 8.2]"
