,Frosty Girl,Purple Flirt,Chidobe,Cracking Force,Winlock Lloyd,Authority,Starlight Blaze,Rubys Me Mum
04-01-2023 15:38:58.327882,"(6.5, 14.5, 12.31923076923077)","(5.5, 12.5, 11.592307692307692)","(8.0, 15.0, 14.177777777777777)","(2.5, 3.75, 2.517352941176471)","(7.0, 13.5, 10.891304347826086)","(11.0, 42.0, 30.375)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.6, 5.359574468085106)"
04-01-2023 15:38:59.365531,"(6.5, 14.5, 12.31923076923077)","(5.5, 12.5, 11.463636363636365)","(8.0, 15.0, 14.177777777777777)","(2.5, 3.75, 2.517352941176471)","(7.0, 13.5, 10.891304347826086)","(11.0, 42.0, 30.375)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.6, 5.359574468085106)"
04-01-2023 15:39:00.421632,"(6.5, 14.5, 12.31923076923077)","(5.5, 12.5, 11.463636363636365)","(8.0, 15.0, 14.177777777777777)","(2.5, 3.75, 2.517352941176471)","(7.0, 13.5, 10.891304347826086)","(11.0, 42.0, 30.375)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.6, 5.359574468085106)"
04-01-2023 15:39:01.494530,"(6.5, 14.5, 12.31923076923077)","(5.5, 12.5, 11.463636363636365)","(8.0, 15.0, 14.177777777777777)","(2.5, 3.75, 2.517352941176471)","(7.0, 13.5, 10.891304347826086)","(11.0, 42.0, 30.375)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.6, 5.359574468085106)"
04-01-2023 15:39:02.607456,"(6.5, 14.5, 12.31923076923077)","(5.5, 12.5, 11.463636363636365)","(8.0, 15.0, 14.177777777777777)","(2.5, 3.75, 2.517352941176471)","(7.0, 13.5, 10.891304347826086)","(11.0, 42.0, 30.375)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.6, 5.359574468085106)"
04-01-2023 15:39:03.779019,"(6.5, 14.5, 12.31923076923077)","(5.5, 12.5, 11.583333333333332)","(8.0, 15.0, 14.177777777777777)","(2.5, 3.75, 2.517352941176471)","(7.0, 13.5, 10.891304347826086)","(11.0, 42.0, 30.375)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.6, 5.359574468085106)"
04-01-2023 15:39:04.926778,"(6.5, 14.5, 12.31923076923077)","(5.5, 12.5, 11.583333333333332)","(8.0, 15.0, 14.177777777777777)","(2.5, 3.75, 2.517352941176471)","(7.0, 13.5, 10.891304347826086)","(11.0, 42.0, 30.375)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.6, 5.359574468085106)"
04-01-2023 15:39:05.977700,"(6.5, 14.5, 12.31923076923077)","(5.5, 12.5, 11.583333333333332)","(8.0, 15.0, 14.177777777777777)","(2.5, 3.75, 2.517352941176471)","(7.0, 13.5, 10.891304347826086)","(11.0, 42.0, 30.375)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.6, 5.359574468085106)"
04-01-2023 15:39:07.072566,"(6.5, 14.5, 12.31923076923077)","(5.5, 12.5, 11.583333333333332)","(8.0, 15.0, 14.177777777777777)","(2.5, 3.75, 2.517352941176471)","(7.0, 13.5, 10.891304347826086)","(11.0, 42.0, 30.375)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.6, 5.359574468085106)"
04-01-2023 15:39:08.104167,"(6.5, 14.5, 12.31923076923077)","(5.5, 12.5, 11.583333333333332)","(8.0, 15.0, 14.177777777777777)","(2.5, 3.75, 2.517352941176471)","(7.0, 13.5, 10.891304347826086)","(11.0, 42.0, 30.375)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.6, 5.359574468085106)"
04-01-2023 15:39:09.140654,"(6.5, 14.5, 12.31923076923077)","(5.5, 12.5, 11.583333333333332)","(8.0, 15.0, 14.177777777777777)","(2.5, 3.75, 2.517352941176471)","(7.0, 13.5, 10.891304347826086)","(11.0, 42.0, 30.375)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.6, 5.359574468085106)"
04-01-2023 15:39:10.240013,"(6.5, 14.5, 12.31923076923077)","(5.5, 12.5, 11.583333333333332)","(8.0, 15.0, 14.177777777777777)","(2.5, 3.75, 2.517352941176471)","(7.0, 13.5, 10.891304347826086)","(11.0, 42.0, 30.375)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.6, 5.359574468085106)"
04-01-2023 15:39:11.333098,"(6.5, 14.5, 12.31923076923077)","(5.5, 12.5, 11.583333333333332)","(8.0, 15.0, 14.177777777777777)","(2.5, 3.75, 2.517352941176471)","(7.0, 13.5, 10.891304347826086)","(11.0, 42.0, 30.375)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.6, 5.359574468085106)"
04-01-2023 15:39:12.403537,"(6.5, 14.5, 12.31923076923077)","(5.5, 12.5, 11.583333333333332)","(8.0, 15.0, 14.177777777777777)","(2.5, 3.75, 2.517352941176471)","(7.0, 13.5, 10.891304347826086)","(11.0, 42.0, 30.375)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.6, 5.359574468085106)"
04-01-2023 15:39:13.511293,"(6.5, 14.5, 12.31923076923077)","(5.5, 12.5, 11.583333333333332)","(8.0, 15.0, 14.177777777777777)","(2.5, 3.75, 2.517352941176471)","(7.0, 13.5, 10.891304347826086)","(11.0, 42.0, 30.375)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.6, 5.359574468085106)"
04-01-2023 15:39:14.567516,"(6.5, 14.5, 12.31923076923077)","(5.5, 12.5, 11.583333333333332)","(8.0, 15.0, 14.177777777777777)","(2.5, 3.75, 2.517352941176471)","(7.0, 13.5, 10.891304347826086)","(11.0, 42.0, 30.375)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.6, 5.359574468085106)"
04-01-2023 15:39:15.560175,"(6.5, 14.5, 12.31923076923077)","(5.5, 12.5, 11.583333333333332)","(8.0, 15.0, 14.177777777777777)","(2.5, 3.75, 2.517352941176471)","(7.0, 13.5, 10.891304347826086)","(11.0, 42.0, 30.375)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.6, 5.359574468085106)"
04-01-2023 15:39:16.629384,"(6.5, 14.5, 12.31923076923077)","(5.5, 12.5, 11.583333333333332)","(8.0, 15.0, 14.177777777777777)","(2.5, 3.75, 2.517352941176471)","(7.0, 13.5, 10.891304347826086)","(11.0, 42.0, 30.375)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.6, 5.359574468085106)"
04-01-2023 15:39:17.716136,"(6.5, 14.5, 12.31923076923077)","(5.5, 12.5, 11.583333333333332)","(8.0, 15.0, 14.177777777777777)","(2.5, 3.75, 2.517352941176471)","(7.0, 13.5, 10.891304347826086)","(11.0, 42.0, 30.375)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.6, 5.359574468085106)"
04-01-2023 15:39:18.752824,"(6.5, 14.5, 12.31923076923077)","(5.5, 12.5, 11.583333333333332)","(8.0, 15.0, 14.177777777777777)","(2.5, 3.75, 2.517352941176471)","(7.0, 13.5, 10.891304347826086)","(11.0, 42.0, 30.375)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.6, 5.359574468085106)"
04-01-2023 15:39:19.858205,"(6.5, 14.5, 12.31923076923077)","(5.5, 12.5, 11.583333333333332)","(8.0, 15.0, 14.177777777777777)","(2.5, 3.75, 2.517352941176471)","(7.0, 13.5, 10.891304347826086)","(11.0, 42.0, 30.375)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.6, 5.359574468085106)"
04-01-2023 15:39:20.974936,"(6.5, 14.5, 12.31923076923077)","(5.5, 12.5, 11.583333333333332)","(8.0, 15.0, 14.177777777777777)","(2.5, 3.75, 2.517352941176471)","(7.0, 13.5, 10.891304347826086)","(11.0, 42.0, 30.375)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.6, 5.359574468085106)"
04-01-2023 15:39:22.027995,"(6.5, 14.5, 12.31923076923077)","(5.5, 12.5, 11.583333333333332)","(8.0, 15.0, 14.177777777777777)","(2.5, 3.75, 2.517352941176471)","(7.0, 13.5, 10.891304347826086)","(11.0, 42.0, 30.375)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.6, 5.359574468085106)"
04-01-2023 15:39:23.081376,"(6.5, 14.5, 12.31923076923077)","(5.5, 12.5, 11.583333333333332)","(8.0, 15.0, 14.177777777777777)","(2.5, 3.75, 2.517352941176471)","(7.0, 13.5, 10.891304347826086)","(11.0, 42.0, 30.375)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.6, 5.359574468085106)"
04-01-2023 15:39:24.170543,"(6.5, 14.5, 12.31923076923077)","(5.5, 12.5, 11.583333333333332)","(8.0, 15.0, 14.177777777777777)","(2.5, 3.75, 2.517352941176471)","(7.0, 13.5, 10.891304347826086)","(11.0, 42.0, 30.375)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.6, 5.359574468085106)"
04-01-2023 15:39:25.280415,"(6.5, 14.5, 12.31923076923077)","(5.5, 12.5, 11.583333333333332)","(8.0, 15.0, 14.177777777777777)","(2.5, 3.75, 2.517352941176471)","(7.0, 13.5, 10.891304347826086)","(11.0, 42.0, 30.375)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.6, 5.359574468085106)"
04-01-2023 15:39:26.402643,"(6.5, 14.5, 12.31923076923077)","(5.5, 12.5, 11.583333333333332)","(8.0, 15.0, 14.177777777777777)","(2.5, 3.75, 2.517352941176471)","(7.0, 13.5, 10.891304347826086)","(11.0, 42.0, 30.375)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.6, 5.359574468085106)"
04-01-2023 15:39:27.510074,"(6.5, 14.5, 12.31923076923077)","(5.5, 12.5, 11.583333333333332)","(8.0, 15.0, 14.177777777777777)","(2.5, 3.75, 2.517352941176471)","(7.0, 13.5, 10.891304347826086)","(11.0, 42.0, 30.375)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.6, 5.359574468085106)"
04-01-2023 15:39:28.574537,"(6.5, 14.5, 12.31923076923077)","(5.5, 12.5, 11.583333333333332)","(8.0, 15.0, 14.177777777777777)","(2.5, 3.75, 2.517352941176471)","(7.0, 13.5, 10.891304347826086)","(11.0, 42.0, 30.375)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.6, 5.359574468085106)"
04-01-2023 15:39:29.593688,"(6.5, 14.5, 12.31923076923077)","(5.5, 12.5, 11.440000000000001)","(8.0, 15.0, 14.177777777777777)","(2.5, 3.75, 2.517352941176471)","(7.0, 13.5, 10.891304347826086)","(11.0, 42.0, 30.375)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.6, 5.359574468085106)"
04-01-2023 15:39:30.625839,"(6.5, 14.5, 12.31923076923077)","(5.5, 12.5, 11.440000000000001)","(8.0, 15.0, 14.177777777777777)","(2.5, 3.75, 2.517352941176471)","(7.0, 13.5, 10.891304347826086)","(11.0, 42.0, 30.375)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.6, 5.359574468085106)"
04-01-2023 15:39:31.707914,"(6.5, 14.5, 12.31923076923077)","(5.5, 12.5, 11.440000000000001)","(8.0, 15.0, 14.177777777777777)","(2.5, 3.75, 2.517352941176471)","(7.0, 13.5, 10.891304347826086)","(11.0, 42.0, 30.375)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.6, 5.359574468085106)"
04-01-2023 15:39:32.787446,"(6.5, 14.5, 12.31923076923077)","(5.5, 12.5, 11.440000000000001)","(8.0, 15.0, 14.177777777777777)","(2.5, 3.75, 2.517352941176471)","(7.0, 13.5, 10.891304347826086)","(11.0, 42.0, 30.375)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.6, 5.359574468085106)"
04-01-2023 15:39:33.822188,"(6.5, 14.5, 12.31923076923077)","(5.5, 12.5, 11.440000000000001)","(8.0, 15.0, 14.177777777777777)","(2.5, 3.75, 2.517352941176471)","(7.0, 13.5, 10.891304347826086)","(11.0, 42.0, 30.375)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.6, 5.359574468085106)"
04-01-2023 15:39:34.851005,"(6.5, 14.5, 12.31923076923077)","(5.5, 12.5, 11.440000000000001)","(8.0, 15.0, 14.177777777777777)","(2.5, 3.75, 2.517352941176471)","(7.0, 13.5, 10.891304347826086)","(11.0, 42.0, 30.375)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.6, 5.359574468085106)"
04-01-2023 15:39:35.983298,"(6.5, 14.5, 12.31923076923077)","(5.5, 12.5, 11.440000000000001)","(8.0, 15.0, 14.177777777777777)","(2.5, 3.75, 2.517352941176471)","(7.0, 13.5, 10.891304347826086)","(11.0, 42.0, 30.375)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.6, 5.359574468085106)"
04-01-2023 15:39:37.097369,"(6.5, 14.5, 12.31923076923077)","(5.5, 12.5, 11.65)","(8.0, 15.0, 14.177777777777777)","(2.5, 3.75, 2.517352941176471)","(7.0, 13.5, 10.891304347826086)","(11.0, 42.0, 30.375)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.6, 5.359574468085106)"
04-01-2023 15:39:38.192006,"(6.5, 14.5, 12.31923076923077)","(5.5, 12.5, 11.65)","(8.0, 15.0, 14.177777777777777)","(2.5, 3.75, 2.517352941176471)","(7.0, 13.5, 10.891304347826086)","(11.0, 42.0, 30.375)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.6, 5.359574468085106)"
04-01-2023 15:39:39.279661,"(6.5, 14.5, 12.31923076923077)","(5.5, 12.5, 11.65)","(8.0, 15.0, 14.177777777777777)","(2.5, 3.75, 2.517352941176471)","(7.0, 13.5, 10.891304347826086)","(11.0, 42.0, 30.375)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.6, 5.359574468085106)"
04-01-2023 15:39:40.426645,"(6.5, 14.5, 12.31923076923077)","(5.5, 12.5, 11.65)","(8.0, 15.0, 14.177777777777777)","(2.5, 3.75, 2.517352941176471)","(7.0, 13.5, 10.891304347826086)","(11.0, 42.0, 30.375)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.6, 5.359574468085106)"
04-01-2023 15:39:41.691204,"(6.5, 14.5, 12.31923076923077)","(5.5, 12.5, 11.65)","(8.0, 15.0, 14.177777777777777)","(2.5, 3.75, 2.517352941176471)","(7.0, 13.5, 10.891304347826086)","(11.0, 42.0, 30.375)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.6, 5.359574468085106)"
04-01-2023 15:39:42.845219,"(6.5, 14.5, 12.31923076923077)","(5.5, 12.5, 11.65)","(8.0, 15.0, 14.177777777777777)","(2.5, 3.75, 2.517352941176471)","(7.0, 13.5, 10.891304347826086)","(11.0, 42.0, 30.375)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.6, 5.359574468085106)"
04-01-2023 15:39:43.965391,"(6.5, 14.5, 12.31923076923077)","(5.5, 12.5, 11.65)","(8.0, 15.0, 14.177777777777777)","(2.5, 3.75, 2.517352941176471)","(7.0, 13.5, 10.891304347826086)","(11.0, 42.0, 30.375)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.6, 5.359574468085106)"
04-01-2023 15:39:45.110153,"(6.5, 14.5, 12.31923076923077)","(5.5, 12.5, 11.65)","(8.0, 15.0, 14.177777777777777)","(2.5, 3.75, 2.517352941176471)","(7.0, 13.5, 10.891304347826086)","(11.0, 42.0, 30.375)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.6, 5.359574468085106)"
04-01-2023 15:39:46.248080,"(6.5, 14.5, 12.31923076923077)","(5.5, 12.5, 11.65)","(8.0, 15.0, 14.177777777777777)","(2.5, 3.75, 2.517352941176471)","(7.0, 13.5, 10.891304347826086)","(11.0, 42.0, 30.375)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.6, 5.359574468085106)"
04-01-2023 15:39:47.360151,"(6.5, 14.5, 12.31923076923077)","(5.5, 12.5, 11.65)","(8.0, 15.0, 14.177777777777777)","(2.5, 3.75, 2.517352941176471)","(7.0, 13.5, 10.891304347826086)","(11.0, 42.0, 30.375)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.6, 5.359574468085106)"
04-01-2023 15:39:48.453279,"(6.5, 14.5, 12.31923076923077)","(5.5, 12.5, 11.65)","(8.0, 15.0, 14.177777777777777)","(2.5, 3.75, 2.517352941176471)","(7.0, 13.5, 10.891304347826086)","(11.0, 42.0, 30.375)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.6, 5.359574468085106)"
04-01-2023 15:39:49.573146,"(6.5, 14.5, 12.31923076923077)","(5.5, 12.5, 11.65)","(8.0, 15.0, 14.177777777777777)","(2.5, 3.75, 2.517352941176471)","(7.0, 13.5, 10.891304347826086)","(11.0, 42.0, 30.375)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.6, 5.359574468085106)"
04-01-2023 15:39:50.755433,"(6.5, 14.5, 12.31923076923077)","(5.5, 12.5, 11.65)","(8.0, 15.0, 14.177777777777777)","(2.5, 3.75, 2.517352941176471)","(7.0, 13.5, 10.891304347826086)","(11.0, 42.0, 30.375)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.6, 5.359574468085106)"
04-01-2023 15:39:51.856498,"(6.5, 14.5, 12.31923076923077)","(5.5, 12.5, 11.65)","(8.0, 15.0, 14.177777777777777)","(2.5, 3.75, 2.517352941176471)","(7.0, 13.5, 10.891304347826086)","(11.0, 42.0, 30.375)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.6, 5.359574468085106)"
04-01-2023 15:39:52.988253,"(6.5, 14.5, 12.31923076923077)","(5.5, 12.5, 11.65)","(8.0, 15.0, 14.177777777777777)","(2.5, 3.75, 2.517352941176471)","(7.0, 13.5, 10.891304347826086)","(11.0, 42.0, 30.375)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.6, 5.359574468085106)"
04-01-2023 15:39:54.049796,"(6.5, 14.5, 12.31923076923077)","(5.5, 12.5, 11.65)","(8.0, 15.0, 14.177777777777777)","(2.5, 3.75, 2.517352941176471)","(7.0, 13.5, 10.891304347826086)","(11.0, 42.0, 30.375)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.6, 5.359574468085106)"
04-01-2023 15:39:55.107743,"(6.5, 14.5, 12.31923076923077)","(5.5, 12.5, 11.65)","(8.0, 15.0, 14.177777777777777)","(2.5, 3.75, 2.517352941176471)","(7.0, 13.5, 10.891304347826086)","(11.0, 42.0, 30.375)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.6, 5.359574468085106)"
04-01-2023 15:39:56.228706,"(6.5, 14.5, 12.31923076923077)","(5.5, 12.5, 11.65)","(8.0, 15.0, 14.177777777777777)","(2.5, 3.75, 2.517352941176471)","(7.0, 13.5, 10.891304347826086)","(11.0, 42.0, 30.375)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.6, 5.359574468085106)"
04-01-2023 15:39:57.343484,"(6.5, 14.5, 12.31923076923077)","(5.5, 12.5, 11.65)","(8.0, 15.0, 14.177777777777777)","(2.5, 3.75, 2.517352941176471)","(7.0, 13.5, 10.891304347826086)","(11.0, 42.0, 30.375)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.6, 5.359574468085106)"
04-01-2023 15:39:58.425877,"(6.5, 14.5, 12.31923076923077)","(5.5, 12.5, 11.65)","(8.0, 15.0, 14.177777777777777)","(2.5, 3.75, 2.517352941176471)","(7.0, 13.5, 10.891304347826086)","(11.0, 42.0, 30.375)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.6, 5.359574468085106)"
04-01-2023 15:39:59.565564,"(6.5, 14.5, 12.31923076923077)","(5.5, 12.5, 12.01)","(8.0, 15.0, 14.177777777777777)","(2.5, 3.75, 2.517352941176471)","(7.0, 13.5, 10.891304347826086)","(11.0, 42.0, 30.375)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.6, 5.359574468085106)"
04-01-2023 15:40:00.613419,"(6.5, 14.5, 12.31923076923077)","(5.5, 12.5, 12.01)","(8.0, 15.0, 14.177777777777777)","(2.5, 3.75, 2.517352941176471)","(7.0, 13.5, 10.891304347826086)","(11.0, 42.0, 30.375)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.6, 5.359574468085106)"
04-01-2023 15:40:01.672560,"(6.5, 14.5, 12.31923076923077)","(5.5, 13.0, 12.46)","(8.0, 15.0, 14.177777777777777)","(2.5, 3.75, 2.517352941176471)","(7.0, 13.5, 10.891304347826086)","(11.0, 42.0, 30.375)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.6, 5.359574468085106)"
04-01-2023 15:40:02.822995,"(6.5, 14.5, 12.31923076923077)","(5.5, 13.0, 12.46)","(8.0, 15.0, 14.177777777777777)","(2.5, 3.75, 2.517352941176471)","(7.0, 13.5, 10.891304347826086)","(11.0, 42.0, 30.375)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.6, 5.359574468085106)"
04-01-2023 15:40:03.947725,"(6.5, 14.5, 12.31923076923077)","(5.5, 13.0, 12.46)","(8.0, 15.0, 14.177777777777777)","(2.5, 3.75, 2.517352941176471)","(7.0, 13.5, 10.891304347826086)","(11.0, 42.0, 30.375)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.6, 5.359574468085106)"
04-01-2023 15:40:05.069672,"(6.5, 14.5, 12.31923076923077)","(5.5, 13.0, 12.46)","(8.0, 15.0, 14.177777777777777)","(2.5, 3.75, 2.517352941176471)","(7.0, 13.5, 10.891304347826086)","(11.0, 42.0, 30.375)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.6, 5.359574468085106)"
04-01-2023 15:40:06.275195,"(6.5, 14.5, 12.31923076923077)","(5.5, 13.0, 12.46)","(8.0, 15.0, 14.177777777777777)","(2.5, 3.75, 2.517352941176471)","(7.0, 13.5, 10.891304347826086)","(11.0, 42.0, 30.375)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.6, 5.359574468085106)"
04-01-2023 15:40:07.437731,"(6.5, 14.5, 12.31923076923077)","(5.5, 13.0, 12.46)","(8.0, 15.0, 14.177777777777777)","(2.5, 3.75, 2.517352941176471)","(7.0, 13.5, 10.891304347826086)","(11.0, 42.0, 30.375)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.6, 5.359574468085106)"
04-01-2023 15:40:08.551551,"(6.5, 14.5, 12.31923076923077)","(5.5, 13.0, 12.46)","(8.0, 15.0, 14.177777777777777)","(2.5, 3.75, 2.517352941176471)","(7.0, 13.5, 10.891304347826086)","(11.0, 42.0, 30.375)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.6, 5.359574468085106)"
04-01-2023 15:40:09.623847,"(6.5, 14.5, 12.31923076923077)","(5.5, 13.0, 12.46)","(8.0, 15.0, 14.177777777777777)","(2.5, 3.75, 2.517352941176471)","(7.0, 13.5, 10.891304347826086)","(11.0, 42.0, 30.375)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.6, 5.359574468085106)"
04-01-2023 15:40:10.704575,"(6.5, 14.5, 12.31923076923077)","(5.5, 13.0, 12.46)","(8.0, 15.0, 14.177777777777777)","(2.5, 3.75, 2.517352941176471)","(7.0, 13.5, 10.891304347826086)","(11.0, 42.0, 30.375)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.6, 5.359574468085106)"
04-01-2023 15:40:11.809660,"(6.5, 14.5, 12.31923076923077)","(5.5, 12.5, 12.01)","(8.0, 15.0, 14.177777777777777)","(2.5, 3.75, 2.517352941176471)","(7.0, 13.5, 10.891304347826086)","(11.0, 42.0, 30.375)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.6, 5.359574468085106)"
04-01-2023 15:40:13.017598,"(6.5, 14.5, 12.31923076923077)","(5.5, 12.5, 12.01)","(8.0, 15.0, 14.177777777777777)","(2.5, 3.75, 2.517352941176471)","(7.0, 13.5, 10.891304347826086)","(11.0, 42.0, 30.375)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.6, 5.359574468085106)"
04-01-2023 15:40:14.434295,"(6.5, 14.5, 12.31923076923077)","(5.5, 12.5, 12.01)","(8.0, 15.0, 14.177777777777777)","(2.5, 3.75, 2.517352941176471)","(7.0, 13.5, 10.891304347826086)","(11.0, 42.0, 30.375)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.6, 5.359574468085106)"
04-01-2023 15:40:15.766182,"(6.5, 14.5, 12.31923076923077)","(5.5, 12.5, 12.01)","(8.0, 15.0, 14.177777777777777)","(2.5, 3.75, 2.517352941176471)","(7.0, 13.5, 10.891304347826086)","(11.0, 42.0, 30.375)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.6, 5.359574468085106)"
04-01-2023 15:40:16.939370,"(6.5, 14.5, 12.31923076923077)","(5.5, 12.5, 12.01)","(8.0, 15.0, 14.177777777777777)","(2.5, 3.75, 2.517352941176471)","(7.0, 13.5, 10.891304347826086)","(11.0, 42.0, 30.375)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.6, 5.359574468085106)"
04-01-2023 15:40:18.089178,"(6.5, 14.5, 12.31923076923077)","(5.5, 12.5, 12.01)","(8.0, 15.0, 14.177777777777777)","(2.5, 3.75, 2.517352941176471)","(7.0, 13.5, 10.891304347826086)","(11.0, 42.0, 30.375)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.6, 5.359574468085106)"
04-01-2023 15:40:19.195528,"(6.5, 14.5, 12.31923076923077)","(5.5, 12.5, 12.01)","(8.0, 15.0, 14.177777777777777)","(2.5, 3.75, 2.517352941176471)","(7.0, 13.5, 10.891304347826086)","(11.0, 42.0, 30.375)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.6, 5.359574468085106)"
04-01-2023 15:40:20.316582,"(6.5, 14.5, 12.31923076923077)","(5.5, 12.5, 12.01)","(8.0, 15.0, 14.177777777777777)","(2.5, 3.75, 2.517352941176471)","(7.0, 13.5, 10.891304347826086)","(11.0, 42.0, 30.375)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.6, 5.359574468085106)"
04-01-2023 15:40:21.492051,"(6.5, 14.5, 12.31923076923077)","(5.5, 12.5, 12.01)","(8.0, 15.0, 14.177777777777777)","(2.5, 3.75, 2.517352941176471)","(7.0, 13.5, 10.891304347826086)","(11.0, 42.0, 30.375)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.6, 5.359574468085106)"
04-01-2023 15:40:22.652430,"(6.5, 14.5, 12.31923076923077)","(5.5, 12.5, 12.01)","(8.0, 15.0, 14.177777777777777)","(2.5, 3.75, 2.517352941176471)","(7.0, 13.5, 10.891304347826086)","(11.0, 42.0, 30.375)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.6, 5.359574468085106)"
04-01-2023 15:40:23.817711,"(6.5, 14.5, 12.31923076923077)","(5.5, 12.5, 12.01)","(8.0, 15.0, 14.177777777777777)","(2.5, 3.75, 2.517352941176471)","(7.0, 13.5, 10.891304347826086)","(11.0, 42.0, 30.375)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.6, 5.359574468085106)"
04-01-2023 15:40:24.933714,"(6.5, 14.5, 12.31923076923077)","(5.5, 12.5, 12.01)","(8.0, 15.0, 14.177777777777777)","(2.5, 3.75, 2.517352941176471)","(7.0, 13.5, 10.891304347826086)","(11.0, 42.0, 30.375)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.6, 5.359574468085106)"
04-01-2023 15:40:26.075417,"(6.5, 14.5, 12.31923076923077)","(5.5, 12.5, 12.01)","(8.0, 15.0, 14.177777777777777)","(2.5, 3.75, 2.517352941176471)","(7.0, 13.5, 10.891304347826086)","(11.0, 42.0, 30.375)","(91.0, 500.0, 141.66666666666669)","(4.4, 6.6, 5.359574468085106)"
