,Serene Warrior,Perkeo,Mikeys Jewel,Switchrattlenroll,Wicked T,Car Lady,Holmdel Park,Folk Hero,Teacher Drama
12-01-2023 11:29:20.654999,"(3.8, 6.6, 5.887499999999999)","(3.8, 9.0, 7.12)","(26.0, 230.0, 177.375)","(31.0, 230.0, 178.0)","(19.0, 210.0, 131.8)","(6.5, 15.0, 12.333333333333332)","(17.0, 34.0, 28.75)","(2.9, 2.92, 2.68)","(17.0, 34.0, 23.5)"
12-01-2023 11:29:21.836505,"(3.8, 6.6, 5.887499999999999)","(3.8, 9.0, 7.12)","(26.0, 230.0, 177.375)","(31.0, 230.0, 178.0)","(19.0, 210.0, 131.8)","(6.5, 15.0, 12.333333333333332)","(17.0, 34.0, 28.75)","(2.9, 2.92, 2.68)","(17.0, 34.0, 23.5)"
12-01-2023 11:29:23.046744,"(3.8, 6.6, 5.887499999999999)","(3.8, 9.0, 7.12)","(26.0, 230.0, 177.375)","(31.0, 230.0, 178.0)","(19.0, 210.0, 131.8)","(6.5, 15.0, 12.333333333333332)","(17.0, 34.0, 27.25)","(2.9, 2.92, 2.68)","(17.0, 34.0, 22.5)"
12-01-2023 11:29:24.167087,"(3.8, 6.6, 5.887499999999999)","(3.8, 9.0, 7.12)","(26.0, 230.0, 177.375)","(31.0, 230.0, 170.5)","(19.0, 210.0, 123.625)","(6.5, 15.0, 8.714285714285714)","(17.0, 32.0, 22.0)","(2.9, 2.92, 2.68)","(17.0, 32.0, 23.5)"
12-01-2023 11:29:25.204048,"(3.8, 6.6, 5.887499999999999)","(3.8, 9.0, 7.12)","(26.0, 220.0, 169.875)","(31.0, 220.0, 170.25)","(19.0, 160.0, 123.625)","(6.5, 13.0, 8.714285714285714)","(17.0, 25.0, 22.0)","(2.9, 2.92, 2.68)","(17.0, 34.0, 23.5)"
12-01-2023 11:29:26.288015,"(3.8, 6.6, 5.9125)","(3.8, 9.4, 5.6971428571428575)","(26.0, 220.0, 169.875)","(31.0, 220.0, 150.83333333333334)","(19.0, 160.0, 123.625)","(6.5, 12.5, 11.875)","(17.0, 25.0, 22.0)","(2.9, 2.92, 2.68)","(17.0, 34.0, 23.5)"
12-01-2023 11:29:27.399869,"(3.8, 6.6, 5.9125)","(3.8, 9.4, 5.6971428571428575)","(26.0, 220.0, 169.875)","(31.0, 220.0, 150.83333333333334)","(19.0, 160.0, 123.625)","(6.5, 12.5, 11.875)","(17.0, 25.0, 22.0)","(2.9, 2.92, 2.68)","(17.0, 34.0, 23.5)"
12-01-2023 11:29:28.526789,"(3.8, 6.6, 5.9125)","(3.8, 9.4, 5.6971428571428575)","(26.0, 220.0, 169.875)","(31.0, 220.0, 150.83333333333334)","(19.0, 160.0, 123.625)","(6.5, 12.5, 11.875)","(17.0, 25.0, 22.0)","(2.9, 2.92, 2.68)","(17.0, 34.0, 23.5)"
12-01-2023 11:29:29.686109,"(3.8, 6.6, 5.9125)","(3.8, 9.4, 5.6971428571428575)","(26.0, 220.0, 169.875)","(31.0, 220.0, 150.83333333333334)","(19.0, 160.0, 123.625)","(6.5, 12.5, 11.875)","(17.0, 25.0, 22.0)","(2.9, 2.92, 2.68)","(17.0, 34.0, 23.5)"
12-01-2023 11:29:30.917574,"(3.8, 6.6, 5.9125)","(3.8, 9.4, 5.6971428571428575)","(26.0, 220.0, 169.875)","(31.0, 220.0, 150.83333333333334)","(19.0, 160.0, 123.625)","(6.5, 12.5, 11.875)","(17.0, 25.0, 22.0)","(2.9, 2.92, 2.68)","(17.0, 34.0, 23.5)"
12-01-2023 11:29:32.122591,"(3.8, 6.6, 5.9125)","(3.8, 9.4, 5.6971428571428575)","(26.0, 220.0, 169.875)","(31.0, 220.0, 150.83333333333334)","(19.0, 160.0, 123.625)","(6.5, 12.5, 11.125)","(17.0, 25.0, 22.0)","(2.9, 2.92, 2.62)","(17.0, 34.0, 23.5)"
12-01-2023 11:29:33.401416,"(3.8, 6.6, 5.9125)","(3.8, 9.4, 5.6971428571428575)","(26.0, 220.0, 169.875)","(31.0, 220.0, 150.83333333333334)","(19.0, 160.0, 123.625)","(6.5, 13.0, 11.125)","(17.0, 25.0, 22.0)","(2.9, 2.9, 2.62)","(17.0, 34.0, 23.5)"
12-01-2023 11:29:34.592728,"(3.8, 6.6, 5.9125)","(4.0, 9.4, 6.777777777777778)","(26.0, 220.0, 169.875)","(31.0, 220.0, 185.41666666666669)","(19.0, 160.0, 123.625)","(6.5, 13.0, 11.125)","(17.0, 25.0, 22.0)","(2.7, 2.9, 2.62)","(17.0, 34.0, 29.666666666666668)"
12-01-2023 11:29:35.769831,"(3.8, 6.6, 5.9125)","(4.0, 9.4, 6.777777777777778)","(26.0, 220.0, 169.875)","(31.0, 220.0, 178.0)","(19.0, 160.0, 161.66666666666666)","(6.5, 13.0, 11.5)","(17.0, 25.0, 23.5)","(2.7, 2.9, 2.662857142857143)","(17.0, 38.0, 31.0)"
12-01-2023 11:29:36.855831,"(3.8, 6.6, 5.9125)","(4.0, 9.4, 6.657142857142857)","(26.0, 230.0, 177.375)","(31.0, 230.0, 178.0)","(19.0, 180.0, 161.66666666666666)","(6.5, 14.0, 11.5)","(17.0, 27.0, 23.5)","(2.7, 2.88, 2.662857142857143)","(17.0, 40.0, 31.0)"
12-01-2023 11:29:37.995372,"(3.8, 6.6, 5.9125)","(4.0, 9.4, 6.657142857142857)","(26.0, 230.0, 177.375)","(31.0, 230.0, 178.0)","(19.0, 180.0, 161.66666666666666)","(6.5, 14.0, 11.5)","(17.0, 27.0, 23.5)","(2.7, 2.88, 2.662857142857143)","(17.0, 40.0, 31.0)"
12-01-2023 11:29:39.184541,"(3.8, 6.6, 5.9125)","(4.0, 9.4, 6.657142857142857)","(26.0, 230.0, 177.375)","(31.0, 230.0, 178.0)","(19.0, 180.0, 161.66666666666666)","(6.5, 14.0, 11.5)","(17.0, 27.0, 23.5)","(2.7, 2.88, 2.635)","(17.0, 40.0, 31.0)"
12-01-2023 11:29:40.483442,"(3.8, 6.6, 5.9125)","(4.0, 9.4, 6.657142857142857)","(26.0, 230.0, 177.375)","(31.0, 230.0, 178.0)","(19.0, 180.0, 161.66666666666666)","(6.5, 14.0, 11.5)","(17.0, 27.0, 23.5)","(2.7, 2.86, 2.635)","(17.0, 40.0, 31.0)"
12-01-2023 11:29:41.675279,"(3.8, 6.6, 5.9125)","(4.0, 9.4, 6.657142857142857)","(26.0, 230.0, 177.375)","(31.0, 230.0, 178.0)","(19.0, 180.0, 161.66666666666666)","(6.5, 14.0, 11.5)","(17.0, 27.0, 23.5)","(2.7, 2.86, 2.635)","(17.0, 40.0, 31.0)"
12-01-2023 11:29:42.859566,"(3.8, 6.6, 5.9125)","(4.0, 9.4, 7.48)","(26.0, 230.0, 177.375)","(31.0, 230.0, 178.0)","(19.0, 180.0, 161.66666666666666)","(6.5, 14.0, 11.5)","(17.0, 27.0, 23.5)","(2.7, 2.86, 2.635)","(17.0, 40.0, 31.0)"
12-01-2023 11:29:43.980873,"(3.8, 6.6, 5.9125)","(4.0, 9.4, 7.48)","(26.0, 230.0, 177.375)","(31.0, 230.0, 178.0)","(19.0, 180.0, 161.66666666666666)","(6.5, 14.0, 11.5)","(17.0, 27.0, 23.5)","(2.7, 2.86, 2.635)","(17.0, 40.0, 31.0)"
12-01-2023 11:29:45.096116,"(3.8, 6.6, 5.9125)","(4.0, 9.4, 7.48)","(26.0, 230.0, 177.375)","(31.0, 230.0, 178.0)","(19.0, 180.0, 161.66666666666666)","(6.5, 14.0, 11.5)","(17.0, 27.0, 23.5)","(2.7, 2.86, 2.635)","(17.0, 40.0, 31.0)"
12-01-2023 11:29:46.281333,"(3.8, 6.6, 5.9125)","(4.0, 9.4, 7.48)","(26.0, 230.0, 177.375)","(31.0, 230.0, 178.0)","(19.0, 180.0, 161.66666666666666)","(6.5, 14.0, 12.1)","(17.0, 27.0, 23.5)","(2.7, 2.86, 2.635)","(17.0, 40.0, 31.0)"
12-01-2023 11:29:47.374578,"(3.8, 6.6, 5.9125)","(4.0, 9.4, 7.923076923076923)","(26.0, 230.0, 177.375)","(31.0, 230.0, 178.0)","(19.0, 180.0, 161.66666666666666)","(6.5, 13.5, 12.1)","(17.0, 27.0, 23.5)","(2.7, 2.86, 2.635)","(17.0, 40.0, 31.0)"
12-01-2023 11:29:48.496727,"(3.8, 6.6, 5.9125)","(4.0, 9.4, 7.923076923076923)","(26.0, 230.0, 177.375)","(31.0, 230.0, 178.0)","(19.0, 180.0, 179.44444444444446)","(6.5, 13.5, 15.625)","(17.0, 27.0, 139.0)","(2.7, 2.86, 2.635)","(17.0, 40.0, 27.5)"
12-01-2023 11:29:49.817266,"(3.8, 6.6, 5.9125)","(4.0, 9.4, 7.923076923076923)","(26.0, 230.0, 177.375)","(31.0, 230.0, 178.0)","(19.0, 200.0, 179.44444444444446)","(6.5, 17.5, 15.625)","(17.0, 160.0, 139.0)","(2.7, 2.86, 2.635)","(17.0, 42.0, 157.66666666666666)"
12-01-2023 11:29:51.075507,"(3.8, 6.6, 5.9125)","(4.0, 9.4, 6.266666666666667)","(26.0, 230.0, 177.375)","(31.0, 230.0, 157.5)","(19.0, 200.0, 175.0)","(6.5, 17.5, 13.130434782608695)","(17.0, 160.0, 175.75)","(2.7, 2.86, 2.635)","(17.0, 230.0, 157.66666666666666)"
12-01-2023 11:29:52.272500,"(3.8, 6.6, 5.9125)","(4.0, 9.4, 6.266666666666667)","(26.0, 230.0, 177.375)","(31.0, 230.0, 157.5)","(19.0, 230.0, 175.0)","(6.5, 34.0, 20.0)","(17.0, 230.0, 175.75)","(2.7, 2.86, 2.602)","(17.0, 230.0, 157.66666666666666)"
12-01-2023 11:29:53.548277,"(3.8, 6.6, 5.9125)","(4.4, 9.4, 6.266666666666667)","(26.0, 230.0, 177.375)","(31.0, 230.0, 157.5)","(20.0, 230.0, 175.0)","(6.5, 30.0, 20.0)","(17.0, 230.0, 175.75)","(2.45, 2.84, 2.602)","(17.0, 230.0, 157.66666666666666)"
12-01-2023 11:29:54.702448,"(3.8, 6.6, 5.9125)","(4.4, 9.4, 6.266666666666667)","(26.0, 230.0, 177.375)","(31.0, 230.0, 157.5)","(20.0, 230.0, 175.0)","(6.5, 30.0, 20.0)","(17.0, 230.0, 175.75)","(2.45, 2.84, 2.602)","(17.0, 230.0, 157.66666666666666)"
12-01-2023 11:29:55.880666,"(3.8, 6.6, 5.9125)","(4.4, 9.4, 6.266666666666667)","(26.0, 230.0, 177.375)","(31.0, 230.0, 157.5)","(20.0, 230.0, 175.0)","(6.5, 30.0, 20.0)","(17.0, 230.0, 175.75)","(2.45, 2.84, 2.602)","(17.0, 230.0, 157.66666666666666)"
12-01-2023 11:29:57.024716,"(3.8, 6.6, 5.9125)","(4.4, 9.4, 5.548571428571429)","(26.0, 230.0, 177.375)","(31.0, 230.0, 157.5)","(20.0, 230.0, 175.0)","(6.5, 30.0, 24.25)","(17.0, 230.0, 175.75)","(2.45, 2.84, 2.602)","(17.0, 230.0, 157.66666666666666)"
12-01-2023 11:29:58.230364,"(3.8, 6.6, 5.9125)","(4.4, 9.4, 4.04)","(26.0, 230.0, 177.375)","(31.0, 230.0, 157.5)","(20.0, 230.0, 175.0)","(6.5, 29.0, 24.25)","(17.0, 230.0, 175.75)","(2.45, 2.84, 2.6999999999999997)","(17.0, 230.0, 157.66666666666666)"
12-01-2023 11:29:59.433164,"(3.8, 6.6, 5.9125)","(4.6, 9.4, 4.04)","(26.0, 230.0, 177.375)","(31.0, 230.0, 157.5)","(20.0, 230.0, 175.0)","(6.5, 29.0, 25.0)","(17.0, 230.0, 175.75)","(2.45, 2.84, 2.784)","(17.0, 230.0, 157.66666666666666)"
12-01-2023 11:30:00.617852,"(3.8, 6.6, 5.9125)","(4.6, 9.4, 4.04)","(26.0, 230.0, 177.375)","(31.0, 230.0, 157.5)","(20.0, 230.0, 175.0)","(6.5, 30.0, 25.0)","(17.0, 230.0, 175.75)","(2.45, 2.96, 2.784)","(17.0, 230.0, 157.66666666666666)"
12-01-2023 11:30:01.838964,"(3.8, 6.6, 5.9125)","(4.6, 9.4, 4.04)","(26.0, 230.0, 177.375)","(31.0, 230.0, 157.5)","(20.0, 230.0, 175.0)","(6.5, 30.0, 26.5)","(17.0, 230.0, 175.75)","(2.45, 2.96, 2.862222222222222)","(17.0, 230.0, 157.66666666666666)"
12-01-2023 11:30:02.985385,"(3.8, 6.6, 5.9125)","(4.6, 9.4, 4.04)","(26.0, 230.0, 177.375)","(31.0, 230.0, 157.5)","(20.0, 230.0, 175.0)","(6.5, 32.0, 22.0)","(17.0, 230.0, 175.75)","(2.45, 2.96, 2.82)","(17.0, 230.0, 157.66666666666666)"
12-01-2023 11:30:04.172336,"(3.8, 6.6, 5.9125)","(4.6, 9.4, 4.04)","(26.0, 230.0, 177.375)","(31.0, 230.0, 157.5)","(20.0, 230.0, 175.0)","(6.5, 30.0, 24.25)","(17.0, 230.0, 175.75)","(2.45, 2.96, 2.82)","(17.0, 230.0, 157.66666666666666)"
12-01-2023 11:30:05.323729,"(3.6, 6.6, 5.9125)","(6.5, 9.4, 4.04)","(26.0, 230.0, 177.375)","(31.0, 230.0, 157.5)","(21.0, 230.0, 175.0)","(8.5, 29.0, 24.25)","(17.0, 230.0, 175.75)","(2.05, 2.96, 2.82)","(16.0, 230.0, 157.66666666666666)"
12-01-2023 11:30:06.468548,"(3.6, 6.6, 5.9125)","(6.5, 9.4, 4.04)","(26.0, 230.0, 177.375)","(31.0, 230.0, 157.5)","(21.0, 230.0, 175.0)","(8.5, 29.0, 24.25)","(17.0, 230.0, 175.75)","(2.05, 2.96, 2.82)","(16.0, 230.0, 157.66666666666666)"
12-01-2023 11:30:07.582891,"(3.6, 6.6, 5.9125)","(6.5, 9.4, 4.04)","(26.0, 230.0, 177.375)","(31.0, 230.0, 157.5)","(21.0, 230.0, 175.0)","(8.5, 29.0, 24.25)","(17.0, 230.0, 175.75)","(2.05, 2.96, 2.82)","(16.0, 230.0, 157.66666666666666)"
12-01-2023 11:30:08.733696,"(3.6, 6.6, 5.9125)","(6.5, 9.4, 7.1466666666666665)","(26.0, 230.0, 177.375)","(31.0, 230.0, 157.5)","(21.0, 230.0, 175.0)","(8.5, 29.0, 24.25)","(17.0, 230.0, 175.75)","(2.05, 2.96, 2.82)","(16.0, 230.0, 157.66666666666666)"
12-01-2023 11:30:09.921153,"(3.6, 6.6, 5.9125)","(6.5, 9.4, 7.1466666666666665)","(26.0, 230.0, 177.375)","(31.0, 230.0, 157.5)","(21.0, 230.0, 175.0)","(8.5, 29.0, 24.25)","(17.0, 230.0, 175.75)","(2.05, 2.96, 2.6854545454545455)","(16.0, 230.0, 157.66666666666666)"
12-01-2023 11:30:11.197679,"(3.6, 6.6, 5.9125)","(6.5, 9.4, 7.1466666666666665)","(26.0, 230.0, 177.375)","(31.0, 230.0, 157.5)","(21.0, 230.0, 175.0)","(8.5, 29.0, 24.25)","(17.0, 230.0, 175.75)","(2.05, 2.94, 2.6854545454545455)","(16.0, 230.0, 157.66666666666666)"
12-01-2023 11:30:12.378700,"(3.6, 6.6, 5.9125)","(6.5, 9.4, 7.1466666666666665)","(26.0, 230.0, 177.375)","(31.0, 230.0, 157.5)","(21.0, 230.0, 175.0)","(8.5, 29.0, 24.25)","(17.0, 230.0, 175.75)","(2.05, 2.94, 2.6854545454545455)","(16.0, 230.0, 157.66666666666666)"
12-01-2023 11:30:13.595985,"(3.6, 6.6, 5.9125)","(6.5, 9.4, 7.1466666666666665)","(26.0, 230.0, 177.375)","(31.0, 230.0, 157.5)","(21.0, 230.0, 175.0)","(8.5, 29.0, 24.25)","(17.0, 230.0, 175.75)","(2.05, 2.94, 2.6854545454545455)","(16.0, 230.0, 157.66666666666666)"
12-01-2023 11:30:14.926577,"(3.6, 6.6, 5.9125)","(6.5, 9.4, 5.548571428571429)","(26.0, 230.0, 177.375)","(31.0, 230.0, 157.5)","(21.0, 230.0, 175.0)","(8.5, 29.0, 24.25)","(17.0, 230.0, 175.75)","(2.05, 2.94, 2.6854545454545455)","(16.0, 230.0, 157.66666666666666)"
12-01-2023 11:30:16.110655,"(3.6, 6.6, 5.9125)","(6.5, 9.4, 5.548571428571429)","(26.0, 230.0, 177.375)","(31.0, 230.0, 157.5)","(21.0, 230.0, 175.0)","(8.5, 29.0, 24.25)","(17.0, 230.0, 175.75)","(2.05, 2.94, 2.6854545454545455)","(16.0, 230.0, 157.66666666666666)"
12-01-2023 11:30:17.355161,"(3.6, 6.6, 5.9125)","(6.5, 9.4, 5.548571428571429)","(26.0, 230.0, 177.375)","(31.0, 230.0, 157.5)","(21.0, 230.0, 175.0)","(8.5, 29.0, 24.25)","(17.0, 230.0, 175.75)","(2.05, 2.94, 2.6854545454545455)","(16.0, 230.0, 157.66666666666666)"
12-01-2023 11:30:18.488939,"(3.6, 6.6, 5.9125)","(6.5, 9.4, 5.548571428571429)","(26.0, 230.0, 177.375)","(31.0, 230.0, 157.5)","(21.0, 230.0, 175.0)","(8.5, 29.0, 24.25)","(17.0, 230.0, 175.75)","(2.05, 2.94, 2.73)","(16.0, 230.0, 157.66666666666666)"
12-01-2023 11:30:19.598724,"(3.6, 6.6, 5.9125)","(6.5, 9.4, 5.548571428571429)","(26.0, 230.0, 177.375)","(31.0, 230.0, 157.5)","(21.0, 230.0, 175.0)","(8.5, 29.0, 24.25)","(17.0, 230.0, 175.75)","(2.05, 2.92, 2.73)","(16.0, 230.0, 157.66666666666666)"
12-01-2023 11:30:20.654683,"(3.6, 6.6, 5.9125)","(6.5, 9.4, 5.548571428571429)","(26.0, 230.0, 177.375)","(31.0, 230.0, 157.5)","(21.0, 230.0, 175.0)","(8.5, 29.0, 24.25)","(17.0, 230.0, 175.75)","(2.05, 2.92, 2.73)","(16.0, 230.0, 157.66666666666666)"
12-01-2023 11:30:21.745186,"(3.6, 6.6, 5.8999999999999995)","(6.5, 9.4, 5.548571428571429)","(26.0, 230.0, 177.375)","(31.0, 230.0, 157.5)","(21.0, 230.0, 175.0)","(8.5, 29.0, 24.25)","(17.0, 230.0, 175.75)","(2.05, 2.92, 2.73)","(16.0, 230.0, 157.66666666666666)"
12-01-2023 11:30:22.915708,"(3.6, 6.6, 5.8999999999999995)","(6.5, 9.4, 5.548571428571429)","(26.0, 230.0, 177.375)","(31.0, 230.0, 157.5)","(21.0, 230.0, 175.0)","(8.5, 29.0, 24.25)","(17.0, 230.0, 175.75)","(2.05, 2.92, 2.73)","(16.0, 230.0, 157.66666666666666)"
12-01-2023 11:30:24.128152,"(3.4, 6.6, 5.8999999999999995)","(8.5, 9.4, 5.548571428571429)","(31.0, 230.0, 177.375)","(41.0, 230.0, 157.5)","(26.0, 230.0, 175.0)","(9.0, 29.0, 24.25)","(18.0, 230.0, 175.75)","(1.85, 2.92, 2.82)","(17.0, 230.0, 157.66666666666666)"
12-01-2023 11:30:25.345025,"(3.4, 6.6, 5.8999999999999995)","(8.5, 9.4, 6.03)","(31.0, 230.0, 177.375)","(41.0, 230.0, 193.83333333333331)","(26.0, 230.0, 175.0)","(9.0, 29.0, 16.375)","(18.0, 230.0, 130.75)","(1.85, 2.96, 2.82)","(17.0, 230.0, 117.66666666666667)"
12-01-2023 11:30:26.619841,"(3.4, 5.9, 4.5875)","(8.5, 9.2, 6.574999999999999)","(31.0, 230.0, 177.375)","(41.0, 230.0, 193.83333333333331)","(26.0, 230.0, 175.0)","(9.0, 18.5, 16.375)","(18.0, 170.0, 130.75)","(1.85, 2.96, 2.6933333333333334)","(17.0, 170.0, 117.66666666666667)"
12-01-2023 11:30:27.794444,"(3.4, 6.0, 5.12)","(8.5, 9.4, 6.5200000000000005)","(31.0, 230.0, 177.375)","(41.0, 230.0, 193.83333333333331)","(26.0, 230.0, 175.0)","(9.0, 18.5, 16.375)","(18.0, 170.0, 130.75)","(1.85, 2.96, 2.6933333333333334)","(17.0, 170.0, 117.66666666666667)"
12-01-2023 11:30:28.907985,"(3.4, 6.2, 5.6)","(8.5, 9.4, 6.5200000000000005)","(31.0, 230.0, 177.375)","(41.0, 230.0, 193.83333333333331)","(26.0, 230.0, 175.0)","(9.0, 18.5, 16.375)","(18.0, 170.0, 130.75)","(1.85, 2.96, 2.6933333333333334)","(17.0, 170.0, 117.66666666666667)"
12-01-2023 11:30:30.059774,"(3.4, 6.2, 5.6)","(8.5, 9.4, 6.5200000000000005)","(31.0, 230.0, 177.375)","(41.0, 230.0, 193.83333333333331)","(26.0, 230.0, 175.0)","(9.0, 18.5, 16.375)","(18.0, 170.0, 130.75)","(1.85, 2.96, 2.6933333333333334)","(17.0, 170.0, 117.66666666666667)"
12-01-2023 11:30:31.298128,"(3.4, 5.9, 5.375)","(8.5, 9.4, 6.5200000000000005)","(31.0, 230.0, 177.375)","(41.0, 230.0, 193.83333333333331)","(26.0, 230.0, 175.0)","(9.0, 18.5, 16.375)","(18.0, 170.0, 130.75)","(1.85, 2.96, 2.6933333333333334)","(17.0, 170.0, 117.66666666666667)"
12-01-2023 11:30:32.473235,"(3.4, 5.9, 5.375)","(8.5, 9.4, 6.5200000000000005)","(31.0, 230.0, 177.375)","(41.0, 230.0, 193.83333333333331)","(26.0, 230.0, 175.0)","(9.0, 18.5, 16.375)","(18.0, 170.0, 130.75)","(1.85, 2.96, 2.6933333333333334)","(17.0, 170.0, 117.66666666666667)"
12-01-2023 11:30:33.641083,"(3.4, 5.9, 5.375)","(8.5, 9.4, 5.380000000000001)","(31.0, 230.0, 177.375)","(41.0, 230.0, 193.83333333333331)","(26.0, 230.0, 175.0)","(9.0, 18.5, 15.625)","(18.0, 170.0, 130.75)","(1.85, 2.96, 2.6933333333333334)","(17.0, 170.0, 117.66666666666667)"
12-01-2023 11:30:35.020844,"(3.4, 5.8, 4.228571428571429)","(8.5, 9.4, 8.5)","(31.0, 230.0, 177.375)","(41.0, 230.0, 193.83333333333331)","(26.0, 230.0, 175.0)","(9.0, 17.5, 12.333333333333334)","(18.0, 170.0, 130.75)","(1.85, 2.96, 2.6933333333333334)","(17.0, 170.0, 117.66666666666667)"
12-01-2023 11:30:36.370810,"(3.4, 5.8, 5.3)","(8.5, 9.4, 8.5)","(31.0, 230.0, 177.375)","(41.0, 230.0, 193.83333333333331)","(26.0, 230.0, 175.0)","(9.0, 17.0, 14.875)","(18.0, 170.0, 130.75)","(1.85, 2.96, 2.6933333333333334)","(17.0, 170.0, 117.66666666666667)"
12-01-2023 11:30:37.695700,"(3.4, 5.6, 5.1499999999999995)","(8.5, 9.4, 8.5)","(31.0, 230.0, 177.375)","(41.0, 230.0, 193.83333333333331)","(26.0, 230.0, 175.0)","(9.0, 16.5, 14.875)","(18.0, 170.0, 130.75)","(1.85, 2.96, 2.6933333333333334)","(17.0, 170.0, 117.66666666666667)"
12-01-2023 11:30:38.968100,"(3.4, 5.6, 5.1499999999999995)","(8.5, 9.4, 8.5)","(31.0, 230.0, 177.375)","(41.0, 230.0, 193.83333333333331)","(26.0, 230.0, 175.0)","(9.0, 16.5, 14.875)","(18.0, 170.0, 130.75)","(1.85, 2.96, 2.6933333333333334)","(17.0, 170.0, 117.66666666666667)"
12-01-2023 11:30:40.356109,"(3.4, 5.6, 5.1499999999999995)","(8.5, 9.4, 8.5)","(31.0, 230.0, 177.375)","(41.0, 230.0, 193.83333333333331)","(26.0, 230.0, 175.0)","(9.0, 16.5, 13.642857142857142)","(18.0, 170.0, 130.75)","(1.85, 2.96, 2.6933333333333334)","(17.0, 170.0, 117.66666666666667)"
12-01-2023 11:30:41.633634,"(3.4, 5.7, 5.225)","(8.5, 9.4, 8.5)","(31.0, 230.0, 177.375)","(41.0, 230.0, 193.83333333333331)","(26.0, 230.0, 175.0)","(9.0, 18.5, 14.8)","(18.0, 170.0, 130.75)","(1.85, 2.96, 2.6933333333333334)","(17.0, 170.0, 117.66666666666667)"
12-01-2023 11:30:42.691211,"(3.4, 5.7, 5.225)","(8.5, 9.4, 8.5)","(31.0, 230.0, 177.375)","(41.0, 230.0, 193.83333333333331)","(26.0, 230.0, 175.0)","(9.0, 18.0, 15.625)","(18.0, 170.0, 130.75)","(1.85, 2.96, 2.6933333333333334)","(17.0, 170.0, 117.66666666666667)"
12-01-2023 11:30:43.809424,"(3.4, 5.7, 5.237500000000001)","(8.5, 9.4, 8.5)","(31.0, 230.0, 177.375)","(41.0, 230.0, 193.83333333333331)","(26.0, 230.0, 175.0)","(9.0, 17.5, 15.625)","(18.0, 170.0, 130.75)","(1.85, 2.96, 2.6933333333333334)","(17.0, 170.0, 117.66666666666667)"
12-01-2023 11:30:45.024483,"(3.4, 5.7, 5.237500000000001)","(8.5, 9.4, 8.5)","(31.0, 230.0, 177.375)","(41.0, 230.0, 193.83333333333331)","(26.0, 230.0, 175.0)","(9.0, 17.5, 15.625)","(18.0, 170.0, 130.75)","(1.85, 2.96, 2.6933333333333334)","(17.0, 170.0, 117.66666666666667)"
12-01-2023 11:30:46.234362,"(3.4, 5.7, 5.3)","(8.5, 9.4, 8.5)","(31.0, 230.0, 177.375)","(41.0, 230.0, 193.83333333333331)","(26.0, 230.0, 175.0)","(9.0, 17.5, 16.0)","(18.0, 170.0, 130.75)","(1.85, 2.96, 2.6933333333333334)","(17.0, 170.0, 117.66666666666667)"
12-01-2023 11:30:47.432789,"(3.4, 5.7, 5.3)","(8.5, 9.4, 8.5)","(31.0, 230.0, 177.375)","(41.0, 230.0, 193.83333333333331)","(26.0, 230.0, 175.0)","(9.0, 18.0, 14.875)","(18.0, 170.0, 115.75)","(1.85, 2.96, 2.6933333333333334)","(17.0, 170.0, 23.5)"
12-01-2023 11:30:48.577584,"(3.4, 5.7, 5.3)","(8.5, 9.4, 8.5)","(31.0, 230.0, 177.375)","(41.0, 230.0, 193.83333333333331)","(26.0, 230.0, 175.0)","(9.0, 16.5, 14.875)","(18.0, 150.0, 115.75)","(1.85, 2.96, 2.6933333333333334)","(17.0, 34.0, 23.5)"
12-01-2023 11:30:49.771606,"(3.4, 5.7, 5.3)","(8.5, 9.4, 8.5)","(31.0, 230.0, 177.375)","(41.0, 230.0, 193.83333333333331)","(26.0, 230.0, 175.0)","(9.0, 16.5, 14.875)","(18.0, 150.0, 115.75)","(1.85, 2.96, 2.6933333333333334)","(17.0, 34.0, 23.5)"
12-01-2023 11:30:50.902220,"(3.4, 5.7, 5.3)","(8.5, 9.4, 8.5)","(31.0, 230.0, 177.375)","(41.0, 230.0, 193.83333333333331)","(26.0, 230.0, 175.0)","(9.0, 16.5, 15.625)","(18.0, 150.0, 115.75)","(1.85, 2.96, 2.6933333333333334)","(17.0, 34.0, 23.5)"
12-01-2023 11:30:52.062643,"(3.4, 5.7, 5.3)","(8.5, 9.4, 8.5)","(31.0, 230.0, 177.375)","(41.0, 230.0, 193.83333333333331)","(26.0, 230.0, 175.0)","(9.0, 17.5, 15.625)","(18.0, 150.0, 115.75)","(1.85, 2.96, 2.6933333333333334)","(17.0, 34.0, 23.5)"
12-01-2023 11:30:53.363668,"(3.4, 5.7, 5.3)","(8.5, 9.4, 8.5)","(31.0, 230.0, 177.375)","(41.0, 230.0, 193.83333333333331)","(26.0, 230.0, 175.0)","(9.0, 17.5, 15.625)","(18.0, 150.0, 115.75)","(1.85, 2.96, 2.6933333333333334)","(17.0, 34.0, 23.5)"
12-01-2023 11:30:54.577370,"(3.5, 5.7, 5.3)","(8.0, 9.4, 8.5)","(31.0, 230.0, 177.375)","(31.0, 230.0, 193.83333333333331)","(26.0, 230.0, 175.0)","(9.0, 17.5, 15.625)","(17.0, 150.0, 115.75)","(1.85, 2.96, 2.6933333333333334)","(15.0, 34.0, 22.5)"
