,Lady Luck,Curls Victory,Victa Mikey,Aston Bel Air,Emerley Aussie,Rage Quit
729,"[datetime.datetime(2022, 11, 28, 20, 38, 14, 442119), 3.1, 3.75]","[datetime.datetime(2022, 11, 28, 20, 38, 14, 442119), 2.6, 3.25]","[datetime.datetime(2022, 11, 28, 20, 38, 14, 442119), 6.0, 8.4]","[datetime.datetime(2022, 11, 28, 20, 38, 14, 442119), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 20, 38, 14, 442119), 51.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 38, 14, 442119), 3.2, 3.75]"
730,"[datetime.datetime(2022, 11, 28, 20, 38, 15, 542812), 3.1, 3.75]","[datetime.datetime(2022, 11, 28, 20, 38, 15, 542812), 2.6, 3.25]","[datetime.datetime(2022, 11, 28, 20, 38, 15, 542812), 6.0, 8.4]","[datetime.datetime(2022, 11, 28, 20, 38, 15, 542812), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 20, 38, 15, 542812), 51.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 38, 15, 542812), 3.2, 3.75]"
731,"[datetime.datetime(2022, 11, 28, 20, 38, 16, 642865), 3.1, 3.7]","[datetime.datetime(2022, 11, 28, 20, 38, 16, 642865), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 20, 38, 16, 642865), 6.0, 8.2]","[datetime.datetime(2022, 11, 28, 20, 38, 16, 642865), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 20, 38, 16, 642865), 51.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 38, 16, 642865), 3.2, 3.75]"
732,"[datetime.datetime(2022, 11, 28, 20, 38, 17, 746423), 3.1, 3.7]","[datetime.datetime(2022, 11, 28, 20, 38, 17, 746423), 2.6, 3.35]","[datetime.datetime(2022, 11, 28, 20, 38, 17, 746423), 6.0, 8.2]","[datetime.datetime(2022, 11, 28, 20, 38, 17, 746423), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 20, 38, 17, 746423), 51.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 38, 17, 746423), 3.2, 3.75]"
733,"[datetime.datetime(2022, 11, 28, 20, 38, 18, 866819), 3.1, 3.7]","[datetime.datetime(2022, 11, 28, 20, 38, 18, 866819), 2.6, 3.3]","[datetime.datetime(2022, 11, 28, 20, 38, 18, 866819), 6.0, 8.2]","[datetime.datetime(2022, 11, 28, 20, 38, 18, 866819), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 20, 38, 18, 866819), 51.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 38, 18, 866819), 3.2, 3.75]"
734,"[datetime.datetime(2022, 11, 28, 20, 38, 19, 965240), 3.1, 3.7]","[datetime.datetime(2022, 11, 28, 20, 38, 19, 965240), 2.6, 3.3]","[datetime.datetime(2022, 11, 28, 20, 38, 19, 965240), 6.0, 8.0]","[datetime.datetime(2022, 11, 28, 20, 38, 19, 965240), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 20, 38, 19, 965240), 51.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 38, 19, 965240), 3.2, 3.75]"
735,"[datetime.datetime(2022, 11, 28, 20, 38, 21, 72887), 3.1, 3.7]","[datetime.datetime(2022, 11, 28, 20, 38, 21, 72887), 2.6, 3.35]","[datetime.datetime(2022, 11, 28, 20, 38, 21, 72887), 6.0, 8.0]","[datetime.datetime(2022, 11, 28, 20, 38, 21, 72887), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 20, 38, 21, 72887), 51.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 38, 21, 72887), 3.2, 3.75]"
736,"[datetime.datetime(2022, 11, 28, 20, 38, 22, 175719), 3.1, 3.7]","[datetime.datetime(2022, 11, 28, 20, 38, 22, 175719), 2.6, 3.35]","[datetime.datetime(2022, 11, 28, 20, 38, 22, 175719), 6.0, 8.0]","[datetime.datetime(2022, 11, 28, 20, 38, 22, 175719), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 20, 38, 22, 175719), 51.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 38, 22, 175719), 3.2, 3.75]"
737,"[datetime.datetime(2022, 11, 28, 20, 38, 23, 284806), 3.1, 3.7]","[datetime.datetime(2022, 11, 28, 20, 38, 23, 284806), 2.6, 3.35]","[datetime.datetime(2022, 11, 28, 20, 38, 23, 284806), 6.0, 8.0]","[datetime.datetime(2022, 11, 28, 20, 38, 23, 284806), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 20, 38, 23, 284806), 51.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 38, 23, 284806), 3.2, 3.75]"
738,"[datetime.datetime(2022, 11, 28, 20, 38, 24, 401680), 3.1, 3.7]","[datetime.datetime(2022, 11, 28, 20, 38, 24, 401680), 2.6, 3.3]","[datetime.datetime(2022, 11, 28, 20, 38, 24, 401680), 6.0, 8.0]","[datetime.datetime(2022, 11, 28, 20, 38, 24, 401680), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 20, 38, 24, 401680), 51.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 38, 24, 401680), 3.2, 3.75]"
739,"[datetime.datetime(2022, 11, 28, 20, 38, 25, 514012), 3.1, 3.7]","[datetime.datetime(2022, 11, 28, 20, 38, 25, 514012), 2.6, 3.3]","[datetime.datetime(2022, 11, 28, 20, 38, 25, 514012), 6.0, 8.0]","[datetime.datetime(2022, 11, 28, 20, 38, 25, 514012), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 20, 38, 25, 514012), 51.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 38, 25, 514012), 3.2, 3.75]"
740,"[datetime.datetime(2022, 11, 28, 20, 38, 26, 624825), 3.1, 3.75]","[datetime.datetime(2022, 11, 28, 20, 38, 26, 624825), 2.6, 3.3]","[datetime.datetime(2022, 11, 28, 20, 38, 26, 624825), 6.0, 8.0]","[datetime.datetime(2022, 11, 28, 20, 38, 26, 624825), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 20, 38, 26, 624825), 51.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 38, 26, 624825), 3.2, 3.75]"
741,"[datetime.datetime(2022, 11, 28, 20, 38, 27, 730353), 3.1, 3.75]","[datetime.datetime(2022, 11, 28, 20, 38, 27, 730353), 2.7, 3.3]","[datetime.datetime(2022, 11, 28, 20, 38, 27, 730353), 6.5, 8.0]","[datetime.datetime(2022, 11, 28, 20, 38, 27, 730353), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 20, 38, 27, 730353), 51.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 38, 27, 730353), 3.3, 3.75]"
742,"[datetime.datetime(2022, 11, 28, 20, 38, 28, 825818), 3.1, 3.75]","[datetime.datetime(2022, 11, 28, 20, 38, 28, 825818), 2.7, 3.3]","[datetime.datetime(2022, 11, 28, 20, 38, 28, 825818), 6.5, 8.0]","[datetime.datetime(2022, 11, 28, 20, 38, 28, 825818), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 20, 38, 28, 825818), 51.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 38, 28, 825818), 3.3, 3.75]"
743,"[datetime.datetime(2022, 11, 28, 20, 38, 29, 927635), 3.1, 3.75]","[datetime.datetime(2022, 11, 28, 20, 38, 29, 927635), 2.7, 3.3]","[datetime.datetime(2022, 11, 28, 20, 38, 29, 927635), 6.5, 7.8]","[datetime.datetime(2022, 11, 28, 20, 38, 29, 927635), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 20, 38, 29, 927635), 51.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 38, 29, 927635), 3.3, 3.75]"
744,"[datetime.datetime(2022, 11, 28, 20, 38, 31, 23663), 3.1, 3.75]","[datetime.datetime(2022, 11, 28, 20, 38, 31, 23663), 2.7, 3.3]","[datetime.datetime(2022, 11, 28, 20, 38, 31, 23663), 6.5, 8.0]","[datetime.datetime(2022, 11, 28, 20, 38, 31, 23663), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 20, 38, 31, 23663), 51.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 38, 31, 23663), 3.3, 3.75]"
745,"[datetime.datetime(2022, 11, 28, 20, 38, 32, 126983), 3.1, 3.75]","[datetime.datetime(2022, 11, 28, 20, 38, 32, 126983), 2.7, 3.3]","[datetime.datetime(2022, 11, 28, 20, 38, 32, 126983), 6.5, 8.0]","[datetime.datetime(2022, 11, 28, 20, 38, 32, 126983), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 20, 38, 32, 126983), 51.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 38, 32, 126983), 3.3, 3.75]"
746,"[datetime.datetime(2022, 11, 28, 20, 38, 33, 223773), 3.1, 3.75]","[datetime.datetime(2022, 11, 28, 20, 38, 33, 223773), 2.7, 3.3]","[datetime.datetime(2022, 11, 28, 20, 38, 33, 223773), 6.5, 8.0]","[datetime.datetime(2022, 11, 28, 20, 38, 33, 223773), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 20, 38, 33, 223773), 51.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 38, 33, 223773), 3.3, 3.75]"
747,"[datetime.datetime(2022, 11, 28, 20, 38, 34, 328864), 3.1, 3.75]","[datetime.datetime(2022, 11, 28, 20, 38, 34, 328864), 2.7, 3.3]","[datetime.datetime(2022, 11, 28, 20, 38, 34, 328864), 6.5, 8.0]","[datetime.datetime(2022, 11, 28, 20, 38, 34, 328864), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 20, 38, 34, 328864), 51.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 38, 34, 328864), 3.3, 3.75]"
748,"[datetime.datetime(2022, 11, 28, 20, 38, 35, 426409), 3.1, 3.75]","[datetime.datetime(2022, 11, 28, 20, 38, 35, 426409), 2.7, 3.3]","[datetime.datetime(2022, 11, 28, 20, 38, 35, 426409), 6.5, 8.0]","[datetime.datetime(2022, 11, 28, 20, 38, 35, 426409), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 20, 38, 35, 426409), 51.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 38, 35, 426409), 3.3, 3.75]"
749,"[datetime.datetime(2022, 11, 28, 20, 38, 36, 521687), 3.1, 3.75]","[datetime.datetime(2022, 11, 28, 20, 38, 36, 521687), 2.7, 3.3]","[datetime.datetime(2022, 11, 28, 20, 38, 36, 521687), 6.5, 8.0]","[datetime.datetime(2022, 11, 28, 20, 38, 36, 521687), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 20, 38, 36, 521687), 51.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 38, 36, 521687), 3.3, 3.75]"
750,"[datetime.datetime(2022, 11, 28, 20, 38, 37, 625087), 3.1, 3.75]","[datetime.datetime(2022, 11, 28, 20, 38, 37, 625087), 2.7, 3.3]","[datetime.datetime(2022, 11, 28, 20, 38, 37, 625087), 6.5, 7.8]","[datetime.datetime(2022, 11, 28, 20, 38, 37, 625087), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 20, 38, 37, 625087), 51.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 38, 37, 625087), 3.3, 3.75]"
751,"[datetime.datetime(2022, 11, 28, 20, 38, 38, 722080), 3.1, 3.8]","[datetime.datetime(2022, 11, 28, 20, 38, 38, 722080), 2.7, 3.35]","[datetime.datetime(2022, 11, 28, 20, 38, 38, 722080), 6.5, 7.8]","[datetime.datetime(2022, 11, 28, 20, 38, 38, 722080), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 20, 38, 38, 722080), 51.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 38, 38, 722080), 3.3, 3.6]"
752,"[datetime.datetime(2022, 11, 28, 20, 38, 39, 822130), 3.1, 3.8]","[datetime.datetime(2022, 11, 28, 20, 38, 39, 822130), 2.7, 3.35]","[datetime.datetime(2022, 11, 28, 20, 38, 39, 822130), 6.5, 7.8]","[datetime.datetime(2022, 11, 28, 20, 38, 39, 822130), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 20, 38, 39, 822130), 51.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 38, 39, 822130), 3.3, 3.65]"
753,"[datetime.datetime(2022, 11, 28, 20, 38, 40, 915394), 3.1, 3.8]","[datetime.datetime(2022, 11, 28, 20, 38, 40, 915394), 2.7, 3.35]","[datetime.datetime(2022, 11, 28, 20, 38, 40, 915394), 6.5, 7.8]","[datetime.datetime(2022, 11, 28, 20, 38, 40, 915394), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 20, 38, 40, 915394), 51.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 38, 40, 915394), 3.3, 3.65]"
754,"[datetime.datetime(2022, 11, 28, 20, 38, 42, 9664), 3.1, 3.85]","[datetime.datetime(2022, 11, 28, 20, 38, 42, 9664), 2.7, 3.3]","[datetime.datetime(2022, 11, 28, 20, 38, 42, 9664), 6.5, 7.8]","[datetime.datetime(2022, 11, 28, 20, 38, 42, 9664), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 20, 38, 42, 9664), 51.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 38, 42, 9664), 3.3, 3.65]"
755,"[datetime.datetime(2022, 11, 28, 20, 38, 43, 110311), 3.1, 3.9]","[datetime.datetime(2022, 11, 28, 20, 38, 43, 110311), 2.7, 3.3]","[datetime.datetime(2022, 11, 28, 20, 38, 43, 110311), 6.5, 7.8]","[datetime.datetime(2022, 11, 28, 20, 38, 43, 110311), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 20, 38, 43, 110311), 51.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 38, 43, 110311), 3.3, 3.6]"
756,"[datetime.datetime(2022, 11, 28, 20, 38, 44, 211627), 3.1, 3.95]","[datetime.datetime(2022, 11, 28, 20, 38, 44, 211627), 2.7, 3.35]","[datetime.datetime(2022, 11, 28, 20, 38, 44, 211627), 6.5, 7.8]","[datetime.datetime(2022, 11, 28, 20, 38, 44, 211627), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 20, 38, 44, 211627), 51.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 38, 44, 211627), 3.3, 3.6]"
757,"[datetime.datetime(2022, 11, 28, 20, 38, 45, 311574), 3.1, 3.95]","[datetime.datetime(2022, 11, 28, 20, 38, 45, 311574), 2.7, 3.35]","[datetime.datetime(2022, 11, 28, 20, 38, 45, 311574), 6.5, 7.6]","[datetime.datetime(2022, 11, 28, 20, 38, 45, 311574), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 20, 38, 45, 311574), 51.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 38, 45, 311574), 3.3, 3.6]"
758,"[datetime.datetime(2022, 11, 28, 20, 38, 46, 409611), 3.2, 3.95]","[datetime.datetime(2022, 11, 28, 20, 38, 46, 409611), 2.7, 3.35]","[datetime.datetime(2022, 11, 28, 20, 38, 46, 409611), 6.5, 7.6]","[datetime.datetime(2022, 11, 28, 20, 38, 46, 409611), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 20, 38, 46, 409611), 51.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 38, 46, 409611), 3.3, 3.6]"
759,"[datetime.datetime(2022, 11, 28, 20, 38, 47, 513763), 3.2, 3.95]","[datetime.datetime(2022, 11, 28, 20, 38, 47, 513763), 2.7, 3.35]","[datetime.datetime(2022, 11, 28, 20, 38, 47, 513763), 6.5, 7.6]","[datetime.datetime(2022, 11, 28, 20, 38, 47, 513763), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 20, 38, 47, 513763), 51.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 38, 47, 513763), 3.3, 3.6]"
760,"[datetime.datetime(2022, 11, 28, 20, 38, 48, 609893), 3.2, 3.9]","[datetime.datetime(2022, 11, 28, 20, 38, 48, 609893), 2.7, 3.35]","[datetime.datetime(2022, 11, 28, 20, 38, 48, 609893), 6.5, 7.6]","[datetime.datetime(2022, 11, 28, 20, 38, 48, 609893), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 20, 38, 48, 609893), 51.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 38, 48, 609893), 3.3, 3.6]"
761,"[datetime.datetime(2022, 11, 28, 20, 38, 49, 708781), 3.2, 3.95]","[datetime.datetime(2022, 11, 28, 20, 38, 49, 708781), 2.7, 3.35]","[datetime.datetime(2022, 11, 28, 20, 38, 49, 708781), 6.5, 7.2]","[datetime.datetime(2022, 11, 28, 20, 38, 49, 708781), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 20, 38, 49, 708781), 51.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 38, 49, 708781), 3.2, 3.65]"
762,"[datetime.datetime(2022, 11, 28, 20, 38, 50, 807283), 3.2, 3.95]","[datetime.datetime(2022, 11, 28, 20, 38, 50, 807283), 2.7, 3.35]","[datetime.datetime(2022, 11, 28, 20, 38, 50, 807283), 6.5, 7.4]","[datetime.datetime(2022, 11, 28, 20, 38, 50, 807283), 31.0, 85.0]","[datetime.datetime(2022, 11, 28, 20, 38, 50, 807283), 51.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 38, 50, 807283), 3.2, 3.65]"
763,"[datetime.datetime(2022, 11, 28, 20, 38, 51, 903527), 3.2, 3.55]","[datetime.datetime(2022, 11, 28, 20, 38, 51, 903527), 2.7, 3.45]","[datetime.datetime(2022, 11, 28, 20, 38, 51, 903527), 6.5, 7.8]","[datetime.datetime(2022, 11, 28, 20, 38, 51, 903527), 31.0, 100.0]","[datetime.datetime(2022, 11, 28, 20, 38, 51, 903527), 51.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 38, 51, 903527), 3.2, 3.75]"
764,"[datetime.datetime(2022, 11, 28, 20, 38, 53, 3409), 3.2, 3.65]","[datetime.datetime(2022, 11, 28, 20, 38, 53, 3409), 2.7, 3.45]","[datetime.datetime(2022, 11, 28, 20, 38, 53, 3409), 6.5, 7.8]","[datetime.datetime(2022, 11, 28, 20, 38, 53, 3409), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 20, 38, 53, 3409), 51.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 38, 53, 3409), 3.2, 3.75]"
765,"[datetime.datetime(2022, 11, 28, 20, 38, 54, 151398), 3.2, 3.65]","[datetime.datetime(2022, 11, 28, 20, 38, 54, 151398), 2.7, 3.45]","[datetime.datetime(2022, 11, 28, 20, 38, 54, 151398), 6.5, 7.6]","[datetime.datetime(2022, 11, 28, 20, 38, 54, 151398), 31.0, 95.0]","[datetime.datetime(2022, 11, 28, 20, 38, 54, 151398), 51.0, 80.0]","[datetime.datetime(2022, 11, 28, 20, 38, 54, 151398), 3.2, 3.7]"
766,"[datetime.datetime(2022, 11, 28, 20, 38, 55, 254945), 3.2, 3.6]","[datetime.datetime(2022, 11, 28, 20, 38, 55, 254945), 2.7, 3.45]","[datetime.datetime(2022, 11, 28, 20, 38, 55, 254945), 6.5, 7.8]","[datetime.datetime(2022, 11, 28, 20, 38, 55, 254945), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 38, 55, 254945), 51.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 38, 55, 254945), 3.2, 3.75]"
767,"[datetime.datetime(2022, 11, 28, 20, 38, 56, 349945), 3.2, 3.55]","[datetime.datetime(2022, 11, 28, 20, 38, 56, 349945), 2.7, 3.45]","[datetime.datetime(2022, 11, 28, 20, 38, 56, 349945), 6.5, 8.0]","[datetime.datetime(2022, 11, 28, 20, 38, 56, 349945), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 38, 56, 349945), 51.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 38, 56, 349945), 3.2, 3.75]"
768,"[datetime.datetime(2022, 11, 28, 20, 38, 57, 443847), 3.2, 3.55]","[datetime.datetime(2022, 11, 28, 20, 38, 57, 443847), 2.7, 3.45]","[datetime.datetime(2022, 11, 28, 20, 38, 57, 443847), 6.5, 8.0]","[datetime.datetime(2022, 11, 28, 20, 38, 57, 443847), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 38, 57, 443847), 51.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 38, 57, 443847), 3.2, 3.75]"
769,"[datetime.datetime(2022, 11, 28, 20, 38, 58, 551272), 3.2, 3.4]","[datetime.datetime(2022, 11, 28, 20, 38, 58, 551272), 2.7, 3.5]","[datetime.datetime(2022, 11, 28, 20, 38, 58, 551272), 6.5, 8.0]","[datetime.datetime(2022, 11, 28, 20, 38, 58, 551272), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 38, 58, 551272), 51.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 38, 58, 551272), 3.2, 3.8]"
770,"[datetime.datetime(2022, 11, 28, 20, 38, 59, 656886), 3.2, 3.4]","[datetime.datetime(2022, 11, 28, 20, 38, 59, 656886), 2.8, 3.5]","[datetime.datetime(2022, 11, 28, 20, 38, 59, 656886), 6.5, 8.0]","[datetime.datetime(2022, 11, 28, 20, 38, 59, 656886), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 38, 59, 656886), 51.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 38, 59, 656886), 3.2, 3.8]"
771,"[datetime.datetime(2022, 11, 28, 20, 39, 0, 768769), 3.2, 3.45]","[datetime.datetime(2022, 11, 28, 20, 39, 0, 768769), 2.8, 3.5]","[datetime.datetime(2022, 11, 28, 20, 39, 0, 768769), 6.5, 8.0]","[datetime.datetime(2022, 11, 28, 20, 39, 0, 768769), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 39, 0, 768769), 51.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 39, 0, 768769), 3.2, 3.8]"
772,"[datetime.datetime(2022, 11, 28, 20, 39, 1, 878349), 3.1, 3.5]","[datetime.datetime(2022, 11, 28, 20, 39, 1, 878349), 2.8, 3.45]","[datetime.datetime(2022, 11, 28, 20, 39, 1, 878349), 6.5, 7.6]","[datetime.datetime(2022, 11, 28, 20, 39, 1, 878349), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 39, 1, 878349), 51.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 39, 1, 878349), 3.2, 3.8]"
773,"[datetime.datetime(2022, 11, 28, 20, 39, 2, 980428), 3.1, 3.55]","[datetime.datetime(2022, 11, 28, 20, 39, 2, 980428), 2.8, 3.5]","[datetime.datetime(2022, 11, 28, 20, 39, 2, 980428), 6.5, 7.6]","[datetime.datetime(2022, 11, 28, 20, 39, 2, 980428), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 39, 2, 980428), 51.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 39, 2, 980428), 3.2, 3.8]"
774,"[datetime.datetime(2022, 11, 28, 20, 39, 4, 83825), 3.1, 3.55]","[datetime.datetime(2022, 11, 28, 20, 39, 4, 83825), 2.8, 3.5]","[datetime.datetime(2022, 11, 28, 20, 39, 4, 83825), 6.5, 8.0]","[datetime.datetime(2022, 11, 28, 20, 39, 4, 83825), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 39, 4, 83825), 51.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 39, 4, 83825), 3.2, 3.8]"
775,"[datetime.datetime(2022, 11, 28, 20, 39, 5, 183770), 3.1, 3.55]","[datetime.datetime(2022, 11, 28, 20, 39, 5, 183770), 2.8, 3.5]","[datetime.datetime(2022, 11, 28, 20, 39, 5, 183770), 6.5, 7.8]","[datetime.datetime(2022, 11, 28, 20, 39, 5, 183770), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 39, 5, 183770), 51.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 39, 5, 183770), 3.2, 3.8]"
776,"[datetime.datetime(2022, 11, 28, 20, 39, 6, 283688), 3.1, 3.55]","[datetime.datetime(2022, 11, 28, 20, 39, 6, 283688), 2.8, 3.5]","[datetime.datetime(2022, 11, 28, 20, 39, 6, 283688), 6.5, 7.8]","[datetime.datetime(2022, 11, 28, 20, 39, 6, 283688), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 39, 6, 283688), 51.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 39, 6, 283688), 3.2, 3.8]"
777,"[datetime.datetime(2022, 11, 28, 20, 39, 7, 378142), 3.1, 3.55]","[datetime.datetime(2022, 11, 28, 20, 39, 7, 378142), 2.8, 3.45]","[datetime.datetime(2022, 11, 28, 20, 39, 7, 378142), 6.5, 7.4]","[datetime.datetime(2022, 11, 28, 20, 39, 7, 378142), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 39, 7, 378142), 51.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 39, 7, 378142), 3.2, 3.85]"
778,"[datetime.datetime(2022, 11, 28, 20, 39, 8, 479580), 3.1, 3.55]","[datetime.datetime(2022, 11, 28, 20, 39, 8, 479580), 2.8, 3.45]","[datetime.datetime(2022, 11, 28, 20, 39, 8, 479580), 6.5, 7.2]","[datetime.datetime(2022, 11, 28, 20, 39, 8, 479580), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 39, 8, 479580), 51.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 39, 8, 479580), 3.2, 3.9]"
779,"[datetime.datetime(2022, 11, 28, 20, 39, 9, 575347), 3.1, 3.6]","[datetime.datetime(2022, 11, 28, 20, 39, 9, 575347), 2.8, 3.45]","[datetime.datetime(2022, 11, 28, 20, 39, 9, 575347), 6.5, 7.2]","[datetime.datetime(2022, 11, 28, 20, 39, 9, 575347), 31.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 39, 9, 575347), 51.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 39, 9, 575347), 3.2, 3.85]"
780,"[datetime.datetime(2022, 11, 28, 20, 39, 10, 670535), 3.1, 3.55]","[datetime.datetime(2022, 11, 28, 20, 39, 10, 670535), 2.8, 3.45]","[datetime.datetime(2022, 11, 28, 20, 39, 10, 670535), 6.5, 7.4]","[datetime.datetime(2022, 11, 28, 20, 39, 10, 670535), 31.0, 100.0]","[datetime.datetime(2022, 11, 28, 20, 39, 10, 670535), 51.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 39, 10, 670535), 3.2, 3.9]"
781,"[datetime.datetime(2022, 11, 28, 20, 39, 11, 765394), 3.1, 3.6]","[datetime.datetime(2022, 11, 28, 20, 39, 11, 765394), 2.8, 3.45]","[datetime.datetime(2022, 11, 28, 20, 39, 11, 765394), 6.5, 7.4]","[datetime.datetime(2022, 11, 28, 20, 39, 11, 765394), 31.0, 100.0]","[datetime.datetime(2022, 11, 28, 20, 39, 11, 765394), 51.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 39, 11, 765394), 3.2, 3.9]"
782,"[datetime.datetime(2022, 11, 28, 20, 39, 12, 861431), 3.1, 3.6]","[datetime.datetime(2022, 11, 28, 20, 39, 12, 861431), 2.8, 3.4]","[datetime.datetime(2022, 11, 28, 20, 39, 12, 861431), 6.5, 7.6]","[datetime.datetime(2022, 11, 28, 20, 39, 12, 861431), 31.0, 100.0]","[datetime.datetime(2022, 11, 28, 20, 39, 12, 861431), 51.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 39, 12, 861431), 3.2, 3.9]"
