,Flight To Mars,Ranger Rod,Louie Luxe,Rissoles,Pay The Prince,Who Did That,Yosemite Sam,Tricky Trenear
40,"[datetime.datetime(2022, 11, 28, 13, 44, 14, 798979), 3.4, 6.2]","[datetime.datetime(2022, 11, 28, 13, 44, 14, 798979), 3.3, 4.8]","[datetime.datetime(2022, 11, 28, 13, 44, 14, 798979), 21.0, 100.0]","[datetime.datetime(2022, 11, 28, 13, 44, 14, 798979), 41.0, 310.0]","[datetime.datetime(2022, 11, 28, 13, 44, 14, 798979), 3.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 44, 14, 798979), 11.0, 30.0]","[datetime.datetime(2022, 11, 28, 13, 44, 14, 798979), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 13, 44, 14, 798979), 6.0, 12.0]"
41,"[datetime.datetime(2022, 11, 28, 13, 44, 15, 940809), 3.4, 6.2]","[datetime.datetime(2022, 11, 28, 13, 44, 15, 940809), 3.3, 4.8]","[datetime.datetime(2022, 11, 28, 13, 44, 15, 940809), 21.0, 100.0]","[datetime.datetime(2022, 11, 28, 13, 44, 15, 940809), 41.0, 310.0]","[datetime.datetime(2022, 11, 28, 13, 44, 15, 940809), 3.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 44, 15, 940809), 11.0, 30.0]","[datetime.datetime(2022, 11, 28, 13, 44, 15, 940809), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 13, 44, 15, 940809), 6.0, 12.0]"
42,"[datetime.datetime(2022, 11, 28, 13, 44, 17, 72343), 3.4, 6.2]","[datetime.datetime(2022, 11, 28, 13, 44, 17, 72343), 3.3, 4.8]","[datetime.datetime(2022, 11, 28, 13, 44, 17, 72343), 21.0, 100.0]","[datetime.datetime(2022, 11, 28, 13, 44, 17, 72343), 41.0, 310.0]","[datetime.datetime(2022, 11, 28, 13, 44, 17, 72343), 3.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 44, 17, 72343), 11.0, 30.0]","[datetime.datetime(2022, 11, 28, 13, 44, 17, 72343), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 13, 44, 17, 72343), 6.0, 12.0]"
43,"[datetime.datetime(2022, 11, 28, 13, 44, 18, 213072), 3.4, 6.2]","[datetime.datetime(2022, 11, 28, 13, 44, 18, 213072), 3.3, 4.8]","[datetime.datetime(2022, 11, 28, 13, 44, 18, 213072), 21.0, 100.0]","[datetime.datetime(2022, 11, 28, 13, 44, 18, 213072), 41.0, 310.0]","[datetime.datetime(2022, 11, 28, 13, 44, 18, 213072), 3.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 44, 18, 213072), 11.0, 30.0]","[datetime.datetime(2022, 11, 28, 13, 44, 18, 213072), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 13, 44, 18, 213072), 6.0, 12.0]"
44,"[datetime.datetime(2022, 11, 28, 13, 44, 19, 346050), 3.4, 6.2]","[datetime.datetime(2022, 11, 28, 13, 44, 19, 346050), 3.3, 4.8]","[datetime.datetime(2022, 11, 28, 13, 44, 19, 346050), 21.0, 100.0]","[datetime.datetime(2022, 11, 28, 13, 44, 19, 346050), 41.0, 310.0]","[datetime.datetime(2022, 11, 28, 13, 44, 19, 346050), 3.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 44, 19, 346050), 11.0, 30.0]","[datetime.datetime(2022, 11, 28, 13, 44, 19, 346050), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 13, 44, 19, 346050), 6.0, 12.0]"
45,"[datetime.datetime(2022, 11, 28, 13, 44, 20, 495252), 3.4, 6.2]","[datetime.datetime(2022, 11, 28, 13, 44, 20, 495252), 3.3, 4.8]","[datetime.datetime(2022, 11, 28, 13, 44, 20, 495252), 21.0, 100.0]","[datetime.datetime(2022, 11, 28, 13, 44, 20, 495252), 41.0, 310.0]","[datetime.datetime(2022, 11, 28, 13, 44, 20, 495252), 3.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 44, 20, 495252), 11.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 44, 20, 495252), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 13, 44, 20, 495252), 6.0, 12.0]"
46,"[datetime.datetime(2022, 11, 28, 13, 44, 21, 656369), 3.4, 6.2]","[datetime.datetime(2022, 11, 28, 13, 44, 21, 656369), 3.3, 4.8]","[datetime.datetime(2022, 11, 28, 13, 44, 21, 656369), 21.0, 100.0]","[datetime.datetime(2022, 11, 28, 13, 44, 21, 656369), 41.0, 310.0]","[datetime.datetime(2022, 11, 28, 13, 44, 21, 656369), 3.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 44, 21, 656369), 11.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 44, 21, 656369), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 13, 44, 21, 656369), 6.0, 12.0]"
47,"[datetime.datetime(2022, 11, 28, 13, 44, 22, 792578), 3.4, 6.2]","[datetime.datetime(2022, 11, 28, 13, 44, 22, 792578), 3.3, 4.8]","[datetime.datetime(2022, 11, 28, 13, 44, 22, 792578), 21.0, 100.0]","[datetime.datetime(2022, 11, 28, 13, 44, 22, 792578), 41.0, 310.0]","[datetime.datetime(2022, 11, 28, 13, 44, 22, 792578), 3.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 44, 22, 792578), 11.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 44, 22, 792578), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 13, 44, 22, 792578), 6.0, 12.0]"
48,"[datetime.datetime(2022, 11, 28, 13, 44, 23, 934361), 3.4, 6.2]","[datetime.datetime(2022, 11, 28, 13, 44, 23, 934361), 3.3, 4.8]","[datetime.datetime(2022, 11, 28, 13, 44, 23, 934361), 21.0, 100.0]","[datetime.datetime(2022, 11, 28, 13, 44, 23, 934361), 41.0, 310.0]","[datetime.datetime(2022, 11, 28, 13, 44, 23, 934361), 3.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 44, 23, 934361), 11.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 44, 23, 934361), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 13, 44, 23, 934361), 6.0, 12.0]"
49,"[datetime.datetime(2022, 11, 28, 13, 44, 25, 70219), 3.4, 6.2]","[datetime.datetime(2022, 11, 28, 13, 44, 25, 70219), 3.3, 4.8]","[datetime.datetime(2022, 11, 28, 13, 44, 25, 70219), 21.0, 100.0]","[datetime.datetime(2022, 11, 28, 13, 44, 25, 70219), 41.0, 310.0]","[datetime.datetime(2022, 11, 28, 13, 44, 25, 70219), 3.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 44, 25, 70219), 11.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 44, 25, 70219), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 13, 44, 25, 70219), 6.0, 12.0]"
50,"[datetime.datetime(2022, 11, 28, 13, 44, 26, 207624), 3.4, 6.2]","[datetime.datetime(2022, 11, 28, 13, 44, 26, 207624), 3.3, 4.8]","[datetime.datetime(2022, 11, 28, 13, 44, 26, 207624), 21.0, 100.0]","[datetime.datetime(2022, 11, 28, 13, 44, 26, 207624), 41.0, 310.0]","[datetime.datetime(2022, 11, 28, 13, 44, 26, 207624), 3.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 44, 26, 207624), 11.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 44, 26, 207624), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 13, 44, 26, 207624), 6.0, 12.0]"
51,"[datetime.datetime(2022, 11, 28, 13, 44, 27, 335935), 3.4, 6.2]","[datetime.datetime(2022, 11, 28, 13, 44, 27, 335935), 3.3, 4.8]","[datetime.datetime(2022, 11, 28, 13, 44, 27, 335935), 21.0, 100.0]","[datetime.datetime(2022, 11, 28, 13, 44, 27, 335935), 41.0, 310.0]","[datetime.datetime(2022, 11, 28, 13, 44, 27, 335935), 3.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 44, 27, 335935), 11.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 44, 27, 335935), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 13, 44, 27, 335935), 6.0, 12.0]"
52,"[datetime.datetime(2022, 11, 28, 13, 44, 28, 484477), 3.4, 6.2]","[datetime.datetime(2022, 11, 28, 13, 44, 28, 484477), 3.3, 4.8]","[datetime.datetime(2022, 11, 28, 13, 44, 28, 484477), 21.0, 90.0]","[datetime.datetime(2022, 11, 28, 13, 44, 28, 484477), 41.0, 310.0]","[datetime.datetime(2022, 11, 28, 13, 44, 28, 484477), 3.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 44, 28, 484477), 11.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 44, 28, 484477), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 13, 44, 28, 484477), 6.0, 12.0]"
53,"[datetime.datetime(2022, 11, 28, 13, 44, 29, 625540), 3.4, 6.2]","[datetime.datetime(2022, 11, 28, 13, 44, 29, 625540), 3.3, 4.8]","[datetime.datetime(2022, 11, 28, 13, 44, 29, 625540), 21.0, 90.0]","[datetime.datetime(2022, 11, 28, 13, 44, 29, 625540), 41.0, 310.0]","[datetime.datetime(2022, 11, 28, 13, 44, 29, 625540), 3.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 44, 29, 625540), 11.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 44, 29, 625540), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 13, 44, 29, 625540), 6.0, 12.0]"
54,"[datetime.datetime(2022, 11, 28, 13, 44, 30, 764638), 3.4, 6.2]","[datetime.datetime(2022, 11, 28, 13, 44, 30, 764638), 3.3, 4.8]","[datetime.datetime(2022, 11, 28, 13, 44, 30, 764638), 21.0, 90.0]","[datetime.datetime(2022, 11, 28, 13, 44, 30, 764638), 41.0, 310.0]","[datetime.datetime(2022, 11, 28, 13, 44, 30, 764638), 3.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 44, 30, 764638), 11.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 44, 30, 764638), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 13, 44, 30, 764638), 6.0, 12.0]"
55,"[datetime.datetime(2022, 11, 28, 13, 44, 31, 902219), 3.4, 6.2]","[datetime.datetime(2022, 11, 28, 13, 44, 31, 902219), 3.3, 4.8]","[datetime.datetime(2022, 11, 28, 13, 44, 31, 902219), 21.0, 90.0]","[datetime.datetime(2022, 11, 28, 13, 44, 31, 902219), 41.0, 310.0]","[datetime.datetime(2022, 11, 28, 13, 44, 31, 902219), 3.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 44, 31, 902219), 11.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 44, 31, 902219), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 13, 44, 31, 902219), 6.0, 12.0]"
56,"[datetime.datetime(2022, 11, 28, 13, 44, 33, 33039), 3.4, 6.2]","[datetime.datetime(2022, 11, 28, 13, 44, 33, 33039), 3.3, 4.8]","[datetime.datetime(2022, 11, 28, 13, 44, 33, 33039), 21.0, 90.0]","[datetime.datetime(2022, 11, 28, 13, 44, 33, 33039), 41.0, 310.0]","[datetime.datetime(2022, 11, 28, 13, 44, 33, 33039), 3.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 44, 33, 33039), 11.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 44, 33, 33039), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 13, 44, 33, 33039), 6.0, 12.0]"
57,"[datetime.datetime(2022, 11, 28, 13, 44, 34, 169930), 3.4, 6.2]","[datetime.datetime(2022, 11, 28, 13, 44, 34, 169930), 3.3, 4.8]","[datetime.datetime(2022, 11, 28, 13, 44, 34, 169930), 21.0, 90.0]","[datetime.datetime(2022, 11, 28, 13, 44, 34, 169930), 41.0, 310.0]","[datetime.datetime(2022, 11, 28, 13, 44, 34, 169930), 3.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 44, 34, 169930), 11.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 44, 34, 169930), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 13, 44, 34, 169930), 6.0, 12.0]"
58,"[datetime.datetime(2022, 11, 28, 13, 44, 35, 312492), 3.4, 6.2]","[datetime.datetime(2022, 11, 28, 13, 44, 35, 312492), 3.3, 4.8]","[datetime.datetime(2022, 11, 28, 13, 44, 35, 312492), 21.0, 90.0]","[datetime.datetime(2022, 11, 28, 13, 44, 35, 312492), 41.0, 310.0]","[datetime.datetime(2022, 11, 28, 13, 44, 35, 312492), 3.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 44, 35, 312492), 11.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 44, 35, 312492), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 13, 44, 35, 312492), 6.0, 12.0]"
59,"[datetime.datetime(2022, 11, 28, 13, 44, 36, 463209), 3.4, 6.2]","[datetime.datetime(2022, 11, 28, 13, 44, 36, 463209), 3.3, 4.8]","[datetime.datetime(2022, 11, 28, 13, 44, 36, 463209), 21.0, 90.0]","[datetime.datetime(2022, 11, 28, 13, 44, 36, 463209), 41.0, 310.0]","[datetime.datetime(2022, 11, 28, 13, 44, 36, 463209), 3.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 44, 36, 463209), 11.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 44, 36, 463209), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 13, 44, 36, 463209), 6.0, 12.0]"
60,"[datetime.datetime(2022, 11, 28, 13, 44, 37, 593053), 3.4, 6.2]","[datetime.datetime(2022, 11, 28, 13, 44, 37, 593053), 3.3, 4.8]","[datetime.datetime(2022, 11, 28, 13, 44, 37, 593053), 21.0, 90.0]","[datetime.datetime(2022, 11, 28, 13, 44, 37, 593053), 41.0, 310.0]","[datetime.datetime(2022, 11, 28, 13, 44, 37, 593053), 3.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 44, 37, 593053), 11.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 44, 37, 593053), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 13, 44, 37, 593053), 6.0, 12.0]"
61,"[datetime.datetime(2022, 11, 28, 13, 44, 38, 725065), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 44, 38, 725065), 3.3, 4.8]","[datetime.datetime(2022, 11, 28, 13, 44, 38, 725065), 21.0, 90.0]","[datetime.datetime(2022, 11, 28, 13, 44, 38, 725065), 41.0, 310.0]","[datetime.datetime(2022, 11, 28, 13, 44, 38, 725065), 3.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 44, 38, 725065), 11.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 44, 38, 725065), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 13, 44, 38, 725065), 6.0, 11.5]"
62,"[datetime.datetime(2022, 11, 28, 13, 44, 39, 851482), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 44, 39, 851482), 3.3, 4.8]","[datetime.datetime(2022, 11, 28, 13, 44, 39, 851482), 21.0, 90.0]","[datetime.datetime(2022, 11, 28, 13, 44, 39, 851482), 41.0, 310.0]","[datetime.datetime(2022, 11, 28, 13, 44, 39, 851482), 3.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 44, 39, 851482), 11.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 44, 39, 851482), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 13, 44, 39, 851482), 6.0, 11.5]"
63,"[datetime.datetime(2022, 11, 28, 13, 44, 41, 3615), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 44, 41, 3615), 3.3, 4.8]","[datetime.datetime(2022, 11, 28, 13, 44, 41, 3615), 21.0, 90.0]","[datetime.datetime(2022, 11, 28, 13, 44, 41, 3615), 41.0, 310.0]","[datetime.datetime(2022, 11, 28, 13, 44, 41, 3615), 3.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 44, 41, 3615), 11.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 44, 41, 3615), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 13, 44, 41, 3615), 6.0, 11.5]"
64,"[datetime.datetime(2022, 11, 28, 13, 44, 42, 135684), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 44, 42, 135684), 3.3, 4.8]","[datetime.datetime(2022, 11, 28, 13, 44, 42, 135684), 21.0, 90.0]","[datetime.datetime(2022, 11, 28, 13, 44, 42, 135684), 41.0, 310.0]","[datetime.datetime(2022, 11, 28, 13, 44, 42, 135684), 3.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 44, 42, 135684), 11.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 44, 42, 136683), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 13, 44, 42, 136683), 6.0, 11.5]"
65,"[datetime.datetime(2022, 11, 28, 13, 44, 43, 267592), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 44, 43, 267592), 3.3, 4.8]","[datetime.datetime(2022, 11, 28, 13, 44, 43, 267592), 21.0, 90.0]","[datetime.datetime(2022, 11, 28, 13, 44, 43, 267592), 41.0, 310.0]","[datetime.datetime(2022, 11, 28, 13, 44, 43, 267592), 3.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 44, 43, 267592), 11.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 44, 43, 267592), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 13, 44, 43, 267592), 6.0, 11.5]"
66,"[datetime.datetime(2022, 11, 28, 13, 44, 44, 406170), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 44, 44, 406170), 3.3, 4.8]","[datetime.datetime(2022, 11, 28, 13, 44, 44, 406170), 21.0, 90.0]","[datetime.datetime(2022, 11, 28, 13, 44, 44, 406170), 41.0, 310.0]","[datetime.datetime(2022, 11, 28, 13, 44, 44, 406170), 3.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 44, 44, 406170), 11.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 44, 44, 406170), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 13, 44, 44, 406170), 6.0, 11.5]"
67,"[datetime.datetime(2022, 11, 28, 13, 44, 45, 539320), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 44, 45, 539320), 3.3, 4.8]","[datetime.datetime(2022, 11, 28, 13, 44, 45, 539320), 21.0, 90.0]","[datetime.datetime(2022, 11, 28, 13, 44, 45, 539320), 41.0, 310.0]","[datetime.datetime(2022, 11, 28, 13, 44, 45, 539320), 3.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 44, 45, 539320), 11.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 44, 45, 539320), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 13, 44, 45, 539320), 6.0, 11.5]"
68,"[datetime.datetime(2022, 11, 28, 13, 44, 46, 671242), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 44, 46, 671242), 3.3, 4.8]","[datetime.datetime(2022, 11, 28, 13, 44, 46, 671242), 21.0, 90.0]","[datetime.datetime(2022, 11, 28, 13, 44, 46, 671242), 41.0, 310.0]","[datetime.datetime(2022, 11, 28, 13, 44, 46, 671242), 3.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 44, 46, 671242), 11.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 44, 46, 671242), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 13, 44, 46, 671242), 6.0, 11.5]"
69,"[datetime.datetime(2022, 11, 28, 13, 44, 47, 796438), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 44, 47, 796438), 3.3, 4.8]","[datetime.datetime(2022, 11, 28, 13, 44, 47, 796438), 21.0, 90.0]","[datetime.datetime(2022, 11, 28, 13, 44, 47, 796438), 41.0, 310.0]","[datetime.datetime(2022, 11, 28, 13, 44, 47, 796438), 3.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 44, 47, 796438), 11.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 44, 47, 796438), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 13, 44, 47, 796438), 6.0, 11.5]"
70,"[datetime.datetime(2022, 11, 28, 13, 44, 48, 937658), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 44, 48, 937658), 3.3, 4.8]","[datetime.datetime(2022, 11, 28, 13, 44, 48, 937658), 21.0, 90.0]","[datetime.datetime(2022, 11, 28, 13, 44, 48, 937658), 41.0, 310.0]","[datetime.datetime(2022, 11, 28, 13, 44, 48, 937658), 3.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 44, 48, 937658), 11.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 44, 48, 937658), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 13, 44, 48, 937658), 6.0, 11.5]"
71,"[datetime.datetime(2022, 11, 28, 13, 44, 50, 65006), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 44, 50, 65006), 3.3, 4.8]","[datetime.datetime(2022, 11, 28, 13, 44, 50, 65006), 21.0, 90.0]","[datetime.datetime(2022, 11, 28, 13, 44, 50, 65006), 41.0, 310.0]","[datetime.datetime(2022, 11, 28, 13, 44, 50, 65006), 3.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 44, 50, 65006), 11.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 44, 50, 65006), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 13, 44, 50, 65006), 6.0, 11.5]"
72,"[datetime.datetime(2022, 11, 28, 13, 44, 51, 199637), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 44, 51, 199637), 3.3, 4.8]","[datetime.datetime(2022, 11, 28, 13, 44, 51, 199637), 21.0, 90.0]","[datetime.datetime(2022, 11, 28, 13, 44, 51, 199637), 41.0, 310.0]","[datetime.datetime(2022, 11, 28, 13, 44, 51, 199637), 3.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 44, 51, 199637), 11.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 44, 51, 199637), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 13, 44, 51, 199637), 6.0, 11.5]"
73,"[datetime.datetime(2022, 11, 28, 13, 44, 52, 332064), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 44, 52, 332064), 3.3, 4.8]","[datetime.datetime(2022, 11, 28, 13, 44, 52, 332064), 21.0, 90.0]","[datetime.datetime(2022, 11, 28, 13, 44, 52, 332064), 41.0, 310.0]","[datetime.datetime(2022, 11, 28, 13, 44, 52, 332064), 3.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 44, 52, 332064), 11.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 44, 52, 332064), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 13, 44, 52, 332064), 6.0, 11.5]"
74,"[datetime.datetime(2022, 11, 28, 13, 44, 53, 465280), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 44, 53, 465280), 3.3, 4.8]","[datetime.datetime(2022, 11, 28, 13, 44, 53, 465280), 21.0, 90.0]","[datetime.datetime(2022, 11, 28, 13, 44, 53, 465280), 41.0, 310.0]","[datetime.datetime(2022, 11, 28, 13, 44, 53, 465280), 3.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 44, 53, 465280), 11.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 44, 53, 465280), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 13, 44, 53, 465280), 6.0, 11.5]"
75,"[datetime.datetime(2022, 11, 28, 13, 44, 54, 601686), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 44, 54, 601686), 3.3, 4.8]","[datetime.datetime(2022, 11, 28, 13, 44, 54, 601686), 21.0, 90.0]","[datetime.datetime(2022, 11, 28, 13, 44, 54, 601686), 41.0, 310.0]","[datetime.datetime(2022, 11, 28, 13, 44, 54, 601686), 3.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 44, 54, 601686), 11.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 44, 54, 601686), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 13, 44, 54, 601686), 6.0, 11.5]"
76,"[datetime.datetime(2022, 11, 28, 13, 44, 55, 728511), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 44, 55, 728511), 3.3, 4.8]","[datetime.datetime(2022, 11, 28, 13, 44, 55, 728511), 21.0, 90.0]","[datetime.datetime(2022, 11, 28, 13, 44, 55, 728511), 41.0, 310.0]","[datetime.datetime(2022, 11, 28, 13, 44, 55, 728511), 3.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 44, 55, 728511), 11.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 44, 55, 728511), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 13, 44, 55, 728511), 6.0, 11.5]"
77,"[datetime.datetime(2022, 11, 28, 13, 44, 56, 859179), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 44, 56, 859179), 3.3, 4.8]","[datetime.datetime(2022, 11, 28, 13, 44, 56, 859179), 21.0, 90.0]","[datetime.datetime(2022, 11, 28, 13, 44, 56, 859179), 41.0, 310.0]","[datetime.datetime(2022, 11, 28, 13, 44, 56, 859179), 3.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 44, 56, 859179), 11.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 44, 56, 859179), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 13, 44, 56, 859179), 6.0, 11.5]"
78,"[datetime.datetime(2022, 11, 28, 13, 44, 57, 986123), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 44, 57, 986123), 3.3, 4.8]","[datetime.datetime(2022, 11, 28, 13, 44, 57, 986123), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 13, 44, 57, 986123), 41.0, 310.0]","[datetime.datetime(2022, 11, 28, 13, 44, 57, 986123), 3.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 44, 57, 986123), 11.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 44, 57, 986123), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 13, 44, 57, 986123), 6.0, 11.5]"
79,"[datetime.datetime(2022, 11, 28, 13, 44, 59, 114076), 3.4, 5.7]","[datetime.datetime(2022, 11, 28, 13, 44, 59, 114076), 3.3, 4.8]","[datetime.datetime(2022, 11, 28, 13, 44, 59, 114076), 21.0, 85.0]","[datetime.datetime(2022, 11, 28, 13, 44, 59, 114076), 41.0, 310.0]","[datetime.datetime(2022, 11, 28, 13, 44, 59, 114076), 3.6, 6.2]","[datetime.datetime(2022, 11, 28, 13, 44, 59, 114076), 11.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 44, 59, 114076), 8.0, 15.0]","[datetime.datetime(2022, 11, 28, 13, 44, 59, 114076), 6.0, 11.5]"
