,Bayonet Soldier,Whistle On By,Cavalryman Nz,Rocknroll Yankee,The Kapiti Express Nz,Joonior Brown,Uncle Leo
46,"[datetime.datetime(2022, 11, 28, 14, 17, 50, 740430), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 14, 17, 50, 740430), 4.4, 6.8]","[datetime.datetime(2022, 11, 28, 14, 17, 50, 740430), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 17, 50, 740430), 12.0, 29.0]","[datetime.datetime(2022, 11, 28, 14, 17, 50, 740430), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 17, 50, 740430), 2.8, 4.0]","[datetime.datetime(2022, 11, 28, 14, 17, 50, 740430), 101.0, 400.0]"
47,"[datetime.datetime(2022, 11, 28, 14, 17, 51, 903209), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 14, 17, 51, 903209), 4.4, 6.8]","[datetime.datetime(2022, 11, 28, 14, 17, 51, 903209), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 17, 51, 903209), 12.0, 29.0]","[datetime.datetime(2022, 11, 28, 14, 17, 51, 903209), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 17, 51, 903209), 2.8, 4.0]","[datetime.datetime(2022, 11, 28, 14, 17, 51, 903209), 101.0, 400.0]"
48,"[datetime.datetime(2022, 11, 28, 14, 17, 53, 84615), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 14, 17, 53, 84615), 4.4, 6.8]","[datetime.datetime(2022, 11, 28, 14, 17, 53, 84615), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 17, 53, 84615), 12.0, 29.0]","[datetime.datetime(2022, 11, 28, 14, 17, 53, 84615), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 17, 53, 84615), 2.8, 4.0]","[datetime.datetime(2022, 11, 28, 14, 17, 53, 84615), 101.0, 400.0]"
49,"[datetime.datetime(2022, 11, 28, 14, 17, 54, 244551), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 14, 17, 54, 244551), 4.4, 6.8]","[datetime.datetime(2022, 11, 28, 14, 17, 54, 244551), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 17, 54, 244551), 12.0, 29.0]","[datetime.datetime(2022, 11, 28, 14, 17, 54, 244551), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 17, 54, 244551), 2.8, 4.0]","[datetime.datetime(2022, 11, 28, 14, 17, 54, 244551), 101.0, 400.0]"
50,"[datetime.datetime(2022, 11, 28, 14, 17, 55, 408386), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 14, 17, 55, 408386), 4.4, 6.8]","[datetime.datetime(2022, 11, 28, 14, 17, 55, 408386), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 17, 55, 408386), 12.0, 29.0]","[datetime.datetime(2022, 11, 28, 14, 17, 55, 408386), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 17, 55, 408386), 2.8, 4.0]","[datetime.datetime(2022, 11, 28, 14, 17, 55, 408386), 101.0, 400.0]"
51,"[datetime.datetime(2022, 11, 28, 14, 17, 56, 574537), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 14, 17, 56, 574537), 4.4, 6.8]","[datetime.datetime(2022, 11, 28, 14, 17, 56, 574537), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 17, 56, 574537), 12.0, 29.0]","[datetime.datetime(2022, 11, 28, 14, 17, 56, 574537), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 17, 56, 574537), 2.8, 4.0]","[datetime.datetime(2022, 11, 28, 14, 17, 56, 574537), 101.0, 400.0]"
52,"[datetime.datetime(2022, 11, 28, 14, 17, 57, 740991), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 14, 17, 57, 740991), 4.4, 6.8]","[datetime.datetime(2022, 11, 28, 14, 17, 57, 740991), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 17, 57, 740991), 12.0, 29.0]","[datetime.datetime(2022, 11, 28, 14, 17, 57, 740991), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 17, 57, 740991), 2.8, 4.0]","[datetime.datetime(2022, 11, 28, 14, 17, 57, 740991), 101.0, 400.0]"
53,"[datetime.datetime(2022, 11, 28, 14, 17, 58, 900994), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 14, 17, 58, 900994), 4.4, 6.8]","[datetime.datetime(2022, 11, 28, 14, 17, 58, 900994), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 17, 58, 900994), 12.0, 29.0]","[datetime.datetime(2022, 11, 28, 14, 17, 58, 900994), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 17, 58, 900994), 2.8, 4.0]","[datetime.datetime(2022, 11, 28, 14, 17, 58, 900994), 101.0, 400.0]"
54,"[datetime.datetime(2022, 11, 28, 14, 18, 0, 66889), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 14, 18, 0, 66889), 4.4, 6.8]","[datetime.datetime(2022, 11, 28, 14, 18, 0, 66889), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 18, 0, 66889), 12.0, 29.0]","[datetime.datetime(2022, 11, 28, 14, 18, 0, 66889), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 18, 0, 66889), 2.8, 4.0]","[datetime.datetime(2022, 11, 28, 14, 18, 0, 66889), 101.0, 400.0]"
55,"[datetime.datetime(2022, 11, 28, 14, 18, 1, 237571), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 14, 18, 1, 237571), 4.4, 6.8]","[datetime.datetime(2022, 11, 28, 14, 18, 1, 237571), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 18, 1, 237571), 12.0, 29.0]","[datetime.datetime(2022, 11, 28, 14, 18, 1, 237571), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 18, 1, 237571), 2.8, 4.0]","[datetime.datetime(2022, 11, 28, 14, 18, 1, 237571), 101.0, 400.0]"
56,"[datetime.datetime(2022, 11, 28, 14, 18, 2, 414031), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 14, 18, 2, 414031), 4.4, 6.8]","[datetime.datetime(2022, 11, 28, 14, 18, 2, 414031), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 18, 2, 414031), 12.0, 29.0]","[datetime.datetime(2022, 11, 28, 14, 18, 2, 414031), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 18, 2, 414031), 2.8, 4.0]","[datetime.datetime(2022, 11, 28, 14, 18, 2, 414031), 101.0, 400.0]"
57,"[datetime.datetime(2022, 11, 28, 14, 18, 3, 589492), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 14, 18, 3, 589492), 4.4, 6.8]","[datetime.datetime(2022, 11, 28, 14, 18, 3, 589492), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 18, 3, 589492), 12.0, 29.0]","[datetime.datetime(2022, 11, 28, 14, 18, 3, 589492), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 18, 3, 589492), 2.8, 4.0]","[datetime.datetime(2022, 11, 28, 14, 18, 3, 589492), 101.0, 400.0]"
58,"[datetime.datetime(2022, 11, 28, 14, 18, 4, 748005), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 14, 18, 4, 748005), 4.4, 6.8]","[datetime.datetime(2022, 11, 28, 14, 18, 4, 748005), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 18, 4, 748005), 12.0, 29.0]","[datetime.datetime(2022, 11, 28, 14, 18, 4, 748005), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 18, 4, 748005), 2.8, 4.0]","[datetime.datetime(2022, 11, 28, 14, 18, 4, 748005), 101.0, 400.0]"
59,"[datetime.datetime(2022, 11, 28, 14, 18, 5, 914457), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 14, 18, 5, 914457), 4.4, 6.8]","[datetime.datetime(2022, 11, 28, 14, 18, 5, 914457), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 18, 5, 914457), 12.0, 29.0]","[datetime.datetime(2022, 11, 28, 14, 18, 5, 914457), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 18, 5, 914457), 2.8, 4.0]","[datetime.datetime(2022, 11, 28, 14, 18, 5, 914457), 101.0, 400.0]"
60,"[datetime.datetime(2022, 11, 28, 14, 18, 7, 82511), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 14, 18, 7, 82511), 4.4, 6.8]","[datetime.datetime(2022, 11, 28, 14, 18, 7, 82511), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 18, 7, 82511), 12.0, 29.0]","[datetime.datetime(2022, 11, 28, 14, 18, 7, 82511), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 18, 7, 82511), 2.8, 4.0]","[datetime.datetime(2022, 11, 28, 14, 18, 7, 82511), 101.0, 400.0]"
61,"[datetime.datetime(2022, 11, 28, 14, 18, 8, 252060), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 14, 18, 8, 252060), 4.4, 6.8]","[datetime.datetime(2022, 11, 28, 14, 18, 8, 252060), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 18, 8, 252060), 12.0, 29.0]","[datetime.datetime(2022, 11, 28, 14, 18, 8, 252060), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 18, 8, 252060), 2.8, 4.0]","[datetime.datetime(2022, 11, 28, 14, 18, 8, 252060), 101.0, 400.0]"
62,"[datetime.datetime(2022, 11, 28, 14, 18, 9, 426555), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 14, 18, 9, 426555), 4.4, 6.8]","[datetime.datetime(2022, 11, 28, 14, 18, 9, 426555), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 18, 9, 426555), 12.0, 29.0]","[datetime.datetime(2022, 11, 28, 14, 18, 9, 426555), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 18, 9, 426555), 2.8, 4.0]","[datetime.datetime(2022, 11, 28, 14, 18, 9, 426555), 101.0, 400.0]"
63,"[datetime.datetime(2022, 11, 28, 14, 18, 10, 601041), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 14, 18, 10, 601041), 4.4, 6.8]","[datetime.datetime(2022, 11, 28, 14, 18, 10, 601041), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 18, 10, 601041), 12.0, 29.0]","[datetime.datetime(2022, 11, 28, 14, 18, 10, 601041), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 18, 10, 601041), 2.8, 4.0]","[datetime.datetime(2022, 11, 28, 14, 18, 10, 601041), 101.0, 400.0]"
64,"[datetime.datetime(2022, 11, 28, 14, 18, 11, 781403), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 14, 18, 11, 781403), 4.4, 6.8]","[datetime.datetime(2022, 11, 28, 14, 18, 11, 781403), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 18, 11, 781403), 12.0, 29.0]","[datetime.datetime(2022, 11, 28, 14, 18, 11, 781403), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 18, 11, 781403), 2.8, 4.0]","[datetime.datetime(2022, 11, 28, 14, 18, 11, 781403), 101.0, 400.0]"
65,"[datetime.datetime(2022, 11, 28, 14, 18, 12, 959855), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 14, 18, 12, 959855), 4.4, 6.8]","[datetime.datetime(2022, 11, 28, 14, 18, 12, 959855), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 18, 12, 959855), 12.0, 29.0]","[datetime.datetime(2022, 11, 28, 14, 18, 12, 959855), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 18, 12, 959855), 2.8, 4.0]","[datetime.datetime(2022, 11, 28, 14, 18, 12, 959855), 101.0, 400.0]"
66,"[datetime.datetime(2022, 11, 28, 14, 18, 14, 138258), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 14, 18, 14, 138258), 4.4, 6.8]","[datetime.datetime(2022, 11, 28, 14, 18, 14, 138258), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 18, 14, 138258), 12.0, 29.0]","[datetime.datetime(2022, 11, 28, 14, 18, 14, 138258), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 18, 14, 138258), 2.8, 4.0]","[datetime.datetime(2022, 11, 28, 14, 18, 14, 138258), 101.0, 400.0]"
67,"[datetime.datetime(2022, 11, 28, 14, 18, 15, 310141), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 14, 18, 15, 310141), 4.4, 6.8]","[datetime.datetime(2022, 11, 28, 14, 18, 15, 310141), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 18, 15, 310141), 12.0, 29.0]","[datetime.datetime(2022, 11, 28, 14, 18, 15, 310141), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 18, 15, 310141), 2.8, 4.0]","[datetime.datetime(2022, 11, 28, 14, 18, 15, 310141), 101.0, 400.0]"
68,"[datetime.datetime(2022, 11, 28, 14, 18, 16, 479464), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 14, 18, 16, 479464), 4.4, 6.8]","[datetime.datetime(2022, 11, 28, 14, 18, 16, 479464), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 18, 16, 479464), 12.0, 29.0]","[datetime.datetime(2022, 11, 28, 14, 18, 16, 479464), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 18, 16, 479464), 2.8, 4.0]","[datetime.datetime(2022, 11, 28, 14, 18, 16, 479464), 101.0, 400.0]"
69,"[datetime.datetime(2022, 11, 28, 14, 18, 17, 645697), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 14, 18, 17, 645697), 4.4, 6.8]","[datetime.datetime(2022, 11, 28, 14, 18, 17, 645697), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 18, 17, 645697), 12.0, 29.0]","[datetime.datetime(2022, 11, 28, 14, 18, 17, 645697), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 18, 17, 645697), 2.8, 4.0]","[datetime.datetime(2022, 11, 28, 14, 18, 17, 645697), 101.0, 400.0]"
70,"[datetime.datetime(2022, 11, 28, 14, 18, 18, 815219), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 14, 18, 18, 815219), 4.4, 6.8]","[datetime.datetime(2022, 11, 28, 14, 18, 18, 815219), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 18, 18, 815219), 12.0, 29.0]","[datetime.datetime(2022, 11, 28, 14, 18, 18, 815219), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 18, 18, 815219), 2.8, 4.0]","[datetime.datetime(2022, 11, 28, 14, 18, 18, 815219), 101.0, 400.0]"
71,"[datetime.datetime(2022, 11, 28, 14, 18, 19, 987145), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 14, 18, 19, 987145), 4.4, 6.8]","[datetime.datetime(2022, 11, 28, 14, 18, 19, 987145), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 18, 19, 987145), 12.0, 29.0]","[datetime.datetime(2022, 11, 28, 14, 18, 19, 987145), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 18, 19, 987145), 2.8, 4.0]","[datetime.datetime(2022, 11, 28, 14, 18, 19, 987145), 101.0, 400.0]"
72,"[datetime.datetime(2022, 11, 28, 14, 18, 21, 155110), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 14, 18, 21, 155110), 4.4, 6.8]","[datetime.datetime(2022, 11, 28, 14, 18, 21, 155110), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 18, 21, 155110), 12.0, 29.0]","[datetime.datetime(2022, 11, 28, 14, 18, 21, 155110), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 18, 21, 155110), 2.8, 4.0]","[datetime.datetime(2022, 11, 28, 14, 18, 21, 155110), 101.0, 400.0]"
73,"[datetime.datetime(2022, 11, 28, 14, 18, 22, 333264), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 14, 18, 22, 333264), 4.4, 6.8]","[datetime.datetime(2022, 11, 28, 14, 18, 22, 333264), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 18, 22, 333264), 12.0, 29.0]","[datetime.datetime(2022, 11, 28, 14, 18, 22, 333264), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 18, 22, 333264), 2.8, 4.0]","[datetime.datetime(2022, 11, 28, 14, 18, 22, 333264), 101.0, 400.0]"
74,"[datetime.datetime(2022, 11, 28, 14, 18, 23, 511408), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 14, 18, 23, 511408), 4.4, 6.8]","[datetime.datetime(2022, 11, 28, 14, 18, 23, 511408), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 18, 23, 511408), 12.0, 29.0]","[datetime.datetime(2022, 11, 28, 14, 18, 23, 511408), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 18, 23, 511408), 2.8, 4.0]","[datetime.datetime(2022, 11, 28, 14, 18, 23, 511408), 101.0, 400.0]"
75,"[datetime.datetime(2022, 11, 28, 14, 18, 24, 755520), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 14, 18, 24, 755520), 4.4, 6.8]","[datetime.datetime(2022, 11, 28, 14, 18, 24, 755520), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 18, 24, 755520), 12.0, 29.0]","[datetime.datetime(2022, 11, 28, 14, 18, 24, 755520), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 18, 24, 755520), 2.8, 4.0]","[datetime.datetime(2022, 11, 28, 14, 18, 24, 755520), 101.0, 400.0]"
76,"[datetime.datetime(2022, 11, 28, 14, 18, 25, 916078), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 14, 18, 25, 916078), 4.4, 6.8]","[datetime.datetime(2022, 11, 28, 14, 18, 25, 916078), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 18, 25, 916078), 12.0, 29.0]","[datetime.datetime(2022, 11, 28, 14, 18, 25, 916078), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 18, 25, 916078), 2.8, 4.0]","[datetime.datetime(2022, 11, 28, 14, 18, 25, 916078), 101.0, 400.0]"
77,"[datetime.datetime(2022, 11, 28, 14, 18, 27, 80530), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 14, 18, 27, 80530), 4.4, 6.8]","[datetime.datetime(2022, 11, 28, 14, 18, 27, 80530), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 18, 27, 80530), 12.0, 29.0]","[datetime.datetime(2022, 11, 28, 14, 18, 27, 80530), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 18, 27, 80530), 2.8, 4.0]","[datetime.datetime(2022, 11, 28, 14, 18, 27, 80530), 101.0, 400.0]"
78,"[datetime.datetime(2022, 11, 28, 14, 18, 28, 246339), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 14, 18, 28, 246339), 4.4, 6.8]","[datetime.datetime(2022, 11, 28, 14, 18, 28, 246339), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 18, 28, 246339), 12.0, 29.0]","[datetime.datetime(2022, 11, 28, 14, 18, 28, 246339), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 18, 28, 246339), 2.8, 4.0]","[datetime.datetime(2022, 11, 28, 14, 18, 28, 246339), 101.0, 400.0]"
79,"[datetime.datetime(2022, 11, 28, 14, 18, 29, 416805), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 14, 18, 29, 416805), 4.4, 6.8]","[datetime.datetime(2022, 11, 28, 14, 18, 29, 416805), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 18, 29, 416805), 12.0, 29.0]","[datetime.datetime(2022, 11, 28, 14, 18, 29, 416805), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 18, 29, 416805), 2.8, 4.0]","[datetime.datetime(2022, 11, 28, 14, 18, 29, 416805), 101.0, 400.0]"
80,"[datetime.datetime(2022, 11, 28, 14, 18, 30, 585110), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 14, 18, 30, 585110), 4.4, 6.8]","[datetime.datetime(2022, 11, 28, 14, 18, 30, 585110), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 18, 30, 585110), 12.0, 29.0]","[datetime.datetime(2022, 11, 28, 14, 18, 30, 585110), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 18, 30, 585110), 2.8, 4.0]","[datetime.datetime(2022, 11, 28, 14, 18, 30, 585110), 101.0, 400.0]"
81,"[datetime.datetime(2022, 11, 28, 14, 18, 31, 744593), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 14, 18, 31, 744593), 4.4, 6.8]","[datetime.datetime(2022, 11, 28, 14, 18, 31, 744593), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 18, 31, 744593), 12.0, 29.0]","[datetime.datetime(2022, 11, 28, 14, 18, 31, 744593), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 18, 31, 744593), 2.8, 4.0]","[datetime.datetime(2022, 11, 28, 14, 18, 31, 744593), 101.0, 400.0]"
82,"[datetime.datetime(2022, 11, 28, 14, 18, 32, 911848), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 14, 18, 32, 911848), 4.4, 6.8]","[datetime.datetime(2022, 11, 28, 14, 18, 32, 911848), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 18, 32, 911848), 12.0, 29.0]","[datetime.datetime(2022, 11, 28, 14, 18, 32, 911848), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 18, 32, 911848), 2.8, 4.0]","[datetime.datetime(2022, 11, 28, 14, 18, 32, 911848), 101.0, 400.0]"
83,"[datetime.datetime(2022, 11, 28, 14, 18, 34, 78973), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 14, 18, 34, 78973), 4.4, 6.8]","[datetime.datetime(2022, 11, 28, 14, 18, 34, 78973), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 18, 34, 78973), 12.0, 29.0]","[datetime.datetime(2022, 11, 28, 14, 18, 34, 78973), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 18, 34, 78973), 2.8, 4.0]","[datetime.datetime(2022, 11, 28, 14, 18, 34, 78973), 101.0, 400.0]"
84,"[datetime.datetime(2022, 11, 28, 14, 18, 35, 248473), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 14, 18, 35, 248473), 4.4, 6.8]","[datetime.datetime(2022, 11, 28, 14, 18, 35, 248473), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 18, 35, 248473), 12.0, 29.0]","[datetime.datetime(2022, 11, 28, 14, 18, 35, 248473), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 18, 35, 248473), 2.8, 4.0]","[datetime.datetime(2022, 11, 28, 14, 18, 35, 248473), 101.0, 400.0]"
85,"[datetime.datetime(2022, 11, 28, 14, 18, 36, 412004), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 14, 18, 36, 412004), 4.4, 6.8]","[datetime.datetime(2022, 11, 28, 14, 18, 36, 412004), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 18, 36, 412004), 12.0, 29.0]","[datetime.datetime(2022, 11, 28, 14, 18, 36, 412004), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 18, 36, 412004), 2.8, 4.0]","[datetime.datetime(2022, 11, 28, 14, 18, 36, 412004), 101.0, 400.0]"
86,"[datetime.datetime(2022, 11, 28, 14, 18, 37, 588908), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 14, 18, 37, 588908), 4.4, 6.8]","[datetime.datetime(2022, 11, 28, 14, 18, 37, 588908), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 18, 37, 588908), 12.0, 29.0]","[datetime.datetime(2022, 11, 28, 14, 18, 37, 588908), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 18, 37, 588908), 2.8, 4.0]","[datetime.datetime(2022, 11, 28, 14, 18, 37, 588908), 101.0, 400.0]"
87,"[datetime.datetime(2022, 11, 28, 14, 18, 38, 767566), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 14, 18, 38, 767566), 4.4, 6.8]","[datetime.datetime(2022, 11, 28, 14, 18, 38, 767566), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 18, 38, 767566), 12.0, 29.0]","[datetime.datetime(2022, 11, 28, 14, 18, 38, 767566), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 18, 38, 767566), 2.8, 4.0]","[datetime.datetime(2022, 11, 28, 14, 18, 38, 767566), 101.0, 400.0]"
88,"[datetime.datetime(2022, 11, 28, 14, 18, 39, 940120), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 14, 18, 39, 940120), 4.4, 6.8]","[datetime.datetime(2022, 11, 28, 14, 18, 39, 940120), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 18, 39, 940120), 12.0, 29.0]","[datetime.datetime(2022, 11, 28, 14, 18, 39, 940120), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 18, 39, 940120), 2.8, 4.0]","[datetime.datetime(2022, 11, 28, 14, 18, 39, 940120), 101.0, 400.0]"
89,"[datetime.datetime(2022, 11, 28, 14, 18, 41, 101698), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 14, 18, 41, 101698), 4.4, 6.8]","[datetime.datetime(2022, 11, 28, 14, 18, 41, 101698), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 18, 41, 101698), 12.0, 29.0]","[datetime.datetime(2022, 11, 28, 14, 18, 41, 101698), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 18, 41, 101698), 2.8, 4.0]","[datetime.datetime(2022, 11, 28, 14, 18, 41, 101698), 101.0, 400.0]"
90,"[datetime.datetime(2022, 11, 28, 14, 18, 42, 259403), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 14, 18, 42, 259403), 4.4, 6.8]","[datetime.datetime(2022, 11, 28, 14, 18, 42, 259403), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 18, 42, 259403), 12.0, 29.0]","[datetime.datetime(2022, 11, 28, 14, 18, 42, 259403), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 18, 42, 259403), 2.8, 4.0]","[datetime.datetime(2022, 11, 28, 14, 18, 42, 259403), 101.0, 400.0]"
91,"[datetime.datetime(2022, 11, 28, 14, 18, 43, 424693), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 14, 18, 43, 424693), 4.4, 6.8]","[datetime.datetime(2022, 11, 28, 14, 18, 43, 424693), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 18, 43, 424693), 12.0, 29.0]","[datetime.datetime(2022, 11, 28, 14, 18, 43, 424693), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 18, 43, 424693), 2.8, 4.0]","[datetime.datetime(2022, 11, 28, 14, 18, 43, 424693), 101.0, 400.0]"
92,"[datetime.datetime(2022, 11, 28, 14, 18, 44, 595125), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 14, 18, 44, 595125), 4.4, 6.8]","[datetime.datetime(2022, 11, 28, 14, 18, 44, 595125), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 18, 44, 595125), 12.0, 29.0]","[datetime.datetime(2022, 11, 28, 14, 18, 44, 595125), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 18, 44, 595125), 2.8, 4.0]","[datetime.datetime(2022, 11, 28, 14, 18, 44, 595125), 101.0, 400.0]"
