,Naomi Butterfly,Slingshot Bruno,Roxy Crumpet,Earn The Fizz,Mcivor Rusty,Wagtail Demon,Buck Hunter,Banjo Jack
04-01-2023 14:26:03.264218,"(4.8, 11.0, 10.333333333333332)","(6.0, 10.0, 9.316666666666666)","(8.5, 15.0, 13.0)","(12.0, 27.0, 14.5)","(11.0, 24.0, 17.5)","(7.0, 12.0, 10.2)","(2.45, 3.55, 2.8066666666666666)","(9.0, 44.0, 24.590909090909093)"
04-01-2023 14:26:04.471498,"(4.8, 11.0, 10.333333333333332)","(6.0, 10.0, 9.316666666666666)","(8.5, 15.0, 13.0)","(12.0, 27.0, 14.5)","(11.0, 24.0, 17.5)","(7.0, 12.0, 10.2)","(2.45, 3.5, 2.8066666666666666)","(9.0, 44.0, 24.590909090909093)"
04-01-2023 14:26:05.643107,"(4.8, 11.0, 10.1)","(6.0, 10.0, 9.316666666666666)","(8.5, 15.0, 13.0)","(12.0, 27.0, 14.5)","(11.0, 24.0, 17.5)","(7.0, 12.0, 10.2)","(2.45, 3.5, 2.8066666666666666)","(9.0, 44.0, 24.590909090909093)"
04-01-2023 14:26:06.813599,"(4.8, 11.0, 10.1)","(6.0, 10.0, 8.0)","(8.5, 15.0, 13.0)","(12.0, 27.0, 14.5)","(11.0, 24.0, 17.5)","(7.0, 12.0, 10.2)","(2.45, 3.5, 2.4899999999999998)","(9.0, 44.0, 24.590909090909093)"
04-01-2023 14:26:08.036032,"(4.8, 11.0, 10.1)","(6.0, 10.0, 8.0)","(8.5, 15.0, 10.466666666666667)","(12.0, 27.0, 14.5)","(11.0, 24.0, 17.5)","(7.0, 12.0, 10.2)","(2.45, 3.6, 2.4899999999999998)","(9.0, 44.0, 24.590909090909093)"
04-01-2023 14:26:09.300489,"(4.8, 11.0, 10.1)","(6.0, 10.0, 8.0)","(8.5, 15.0, 10.466666666666667)","(12.0, 27.0, 14.5)","(11.0, 24.0, 13.583333333333334)","(7.0, 12.0, 7.666666666666666)","(2.45, 3.6, 2.4899999999999998)","(9.0, 44.0, 17.75)"
04-01-2023 14:26:10.489111,"(4.8, 11.0, 10.1)","(6.0, 10.0, 8.0)","(8.5, 15.0, 10.466666666666667)","(12.0, 27.0, 16.285714285714285)","(11.0, 24.0, 13.583333333333334)","(7.0, 12.0, 7.666666666666666)","(2.45, 3.6, 2.4899999999999998)","(9.0, 44.0, 17.75)"
04-01-2023 14:26:11.678130,"(4.8, 11.0, 10.2)","(6.0, 10.0, 8.0)","(8.5, 15.0, 10.466666666666667)","(12.0, 27.0, 16.285714285714285)","(11.0, 24.0, 13.583333333333334)","(7.0, 12.0, 7.666666666666666)","(2.45, 3.6, 2.4899999999999998)","(9.0, 44.0, 17.75)"
04-01-2023 14:26:13.087510,"(4.8, 11.0, 8.733333333333333)","(6.0, 10.0, 8.0)","(8.5, 15.0, 10.466666666666667)","(12.0, 27.0, 16.285714285714285)","(11.0, 24.0, 13.583333333333334)","(7.0, 12.0, 7.666666666666666)","(2.45, 3.6, 2.8066666666666666)","(9.0, 44.0, 17.75)"
04-01-2023 14:26:14.375495,"(4.8, 11.0, 8.733333333333333)","(6.0, 10.0, 8.0)","(8.5, 15.0, 10.466666666666667)","(12.0, 27.0, 16.285714285714285)","(11.0, 24.0, 13.583333333333334)","(7.0, 12.0, 7.666666666666666)","(2.45, 3.5, 2.8066666666666666)","(9.0, 44.0, 17.75)"
04-01-2023 14:26:15.512337,"(4.8, 11.0, 8.733333333333333)","(6.0, 10.0, 8.0)","(8.5, 15.0, 10.466666666666667)","(12.0, 27.0, 16.285714285714285)","(11.0, 24.0, 13.583333333333334)","(7.0, 12.0, 7.666666666666666)","(2.45, 3.5, 2.8066666666666666)","(9.0, 44.0, 17.75)"
04-01-2023 14:26:16.661734,"(4.8, 11.0, 8.733333333333333)","(6.0, 10.0, 8.0)","(8.5, 15.0, 10.466666666666667)","(12.0, 27.0, 16.285714285714285)","(11.0, 24.0, 13.583333333333334)","(7.0, 12.0, 7.666666666666666)","(2.45, 3.5, 2.4899999999999998)","(9.0, 44.0, 17.75)"
04-01-2023 14:26:17.828307,"(4.8, 11.0, 8.733333333333333)","(6.0, 10.0, 8.0)","(8.5, 15.0, 11.35)","(12.0, 27.0, 16.285714285714285)","(11.0, 24.0, 13.583333333333334)","(7.0, 12.0, 7.666666666666666)","(2.45, 3.6, 2.4899999999999998)","(9.0, 44.0, 24.590909090909093)"
04-01-2023 14:26:19.043336,"(4.8, 11.0, 8.733333333333333)","(6.0, 10.0, 8.0)","(8.5, 14.5, 11.35)","(12.0, 27.0, 16.285714285714285)","(11.0, 24.0, 13.583333333333334)","(7.0, 12.0, 9.15)","(2.45, 3.6, 2.4899999999999998)","(9.0, 44.0, 18.1875)"
04-01-2023 14:26:20.162993,"(4.8, 11.0, 8.733333333333333)","(6.0, 10.0, 8.0)","(8.5, 14.5, 11.35)","(12.0, 27.0, 16.285714285714285)","(11.0, 24.0, 13.583333333333334)","(7.0, 11.5, 9.15)","(2.45, 3.6, 2.4899999999999998)","(9.0, 44.0, 18.1875)"
04-01-2023 14:26:21.265932,"(4.8, 11.0, 8.733333333333333)","(6.0, 10.0, 8.0)","(8.5, 14.5, 11.35)","(12.0, 27.0, 16.285714285714285)","(11.0, 24.0, 13.583333333333334)","(7.0, 11.5, 9.15)","(2.45, 3.6, 2.569)","(9.0, 44.0, 18.1875)"
04-01-2023 14:26:22.385073,"(4.8, 11.0, 8.733333333333333)","(6.0, 10.0, 8.0)","(8.5, 14.5, 11.35)","(12.0, 27.0, 16.285714285714285)","(11.0, 24.0, 13.583333333333334)","(7.0, 11.5, 9.15)","(2.45, 3.55, 2.8066666666666666)","(9.0, 44.0, 18.1875)"
04-01-2023 14:26:23.449823,"(4.8, 11.0, 8.733333333333333)","(6.0, 10.0, 8.0)","(8.5, 14.5, 11.35)","(12.0, 27.0, 16.285714285714285)","(11.0, 24.0, 13.583333333333334)","(7.0, 11.5, 9.15)","(2.45, 3.5, 2.8066666666666666)","(9.0, 44.0, 18.1875)"
04-01-2023 14:26:24.600063,"(4.8, 11.0, 8.733333333333333)","(6.0, 10.0, 8.0)","(8.5, 14.5, 11.35)","(12.0, 27.0, 16.285714285714285)","(11.0, 24.0, 13.583333333333334)","(7.0, 11.5, 9.15)","(2.45, 3.5, 2.8066666666666666)","(9.0, 44.0, 18.1875)"
04-01-2023 14:26:25.745636,"(4.8, 11.0, 8.733333333333333)","(6.0, 10.0, 8.0)","(8.5, 14.5, 11.35)","(12.0, 27.0, 16.285714285714285)","(11.0, 24.0, 13.583333333333334)","(7.0, 11.5, 9.15)","(2.45, 3.5, 2.8066666666666666)","(9.0, 44.0, 18.1875)"
04-01-2023 14:26:26.936304,"(4.8, 11.0, 8.733333333333333)","(6.0, 10.0, 8.0)","(8.5, 14.5, 11.35)","(12.0, 27.0, 16.285714285714285)","(11.0, 24.0, 13.583333333333334)","(7.0, 11.5, 9.15)","(2.45, 3.5, 2.8066666666666666)","(9.0, 44.0, 18.1875)"
04-01-2023 14:26:28.128377,"(4.8, 11.0, 8.733333333333333)","(6.0, 10.0, 8.0)","(8.5, 14.5, 11.35)","(12.0, 27.0, 16.285714285714285)","(11.0, 24.0, 13.583333333333334)","(7.0, 11.5, 9.15)","(2.45, 3.5, 2.8066666666666666)","(9.0, 44.0, 18.1875)"
04-01-2023 14:26:29.254790,"(4.8, 11.0, 8.733333333333333)","(6.0, 10.0, 8.0)","(8.5, 14.5, 11.35)","(12.0, 27.0, 16.285714285714285)","(11.0, 24.0, 13.583333333333334)","(7.0, 11.5, 9.15)","(2.45, 3.5, 2.4899999999999998)","(9.0, 44.0, 18.1875)"
04-01-2023 14:26:30.512990,"(4.8, 11.0, 8.733333333333333)","(6.0, 10.0, 8.0)","(8.5, 14.5, 11.35)","(12.0, 27.0, 16.285714285714285)","(11.0, 24.0, 13.583333333333334)","(7.0, 11.5, 9.15)","(2.45, 3.6, 2.4899999999999998)","(9.0, 44.0, 18.1875)"
04-01-2023 14:26:31.693641,"(4.8, 11.0, 8.733333333333333)","(6.0, 10.0, 8.0)","(8.5, 14.5, 11.35)","(12.0, 27.0, 16.285714285714285)","(11.0, 24.0, 13.583333333333334)","(7.0, 11.5, 9.15)","(2.45, 3.6, 2.4899999999999998)","(9.0, 44.0, 18.1875)"
04-01-2023 14:26:32.895621,"(4.8, 11.0, 8.733333333333333)","(6.0, 10.0, 8.0)","(8.5, 14.5, 11.35)","(12.0, 27.0, 16.285714285714285)","(11.0, 24.0, 13.583333333333334)","(7.0, 11.5, 9.15)","(2.45, 3.6, 2.4899999999999998)","(9.0, 44.0, 25.545454545454547)"
04-01-2023 14:26:34.074226,"(4.8, 11.0, 8.733333333333333)","(6.0, 10.0, 8.0)","(8.5, 14.5, 11.35)","(12.0, 27.0, 16.285714285714285)","(11.0, 24.0, 13.583333333333334)","(7.0, 11.5, 9.15)","(2.45, 3.6, 2.581111111111111)","(9.0, 44.0, 25.545454545454547)"
04-01-2023 14:26:35.262108,"(4.8, 11.0, 8.733333333333333)","(6.0, 10.0, 8.0)","(8.5, 14.5, 11.35)","(12.0, 27.0, 16.285714285714285)","(11.0, 24.0, 13.583333333333334)","(7.0, 11.5, 9.15)","(2.45, 3.55, 2.581111111111111)","(9.0, 44.0, 21.833333333333332)"
04-01-2023 14:26:36.332098,"(4.8, 11.0, 8.733333333333333)","(6.0, 10.0, 8.0)","(8.5, 14.5, 11.35)","(12.0, 27.0, 16.285714285714285)","(11.0, 24.0, 13.583333333333334)","(7.0, 11.5, 9.15)","(2.45, 3.55, 2.581111111111111)","(9.0, 44.0, 21.833333333333332)"
04-01-2023 14:26:37.403135,"(4.8, 11.0, 10.2)","(6.0, 10.0, 8.0)","(8.5, 14.5, 11.35)","(12.0, 27.0, 16.285714285714285)","(11.0, 24.0, 13.583333333333334)","(7.0, 11.5, 9.15)","(2.45, 3.55, 2.581111111111111)","(9.0, 44.0, 21.833333333333332)"
04-01-2023 14:26:38.470243,"(4.8, 11.0, 10.2)","(6.0, 10.0, 8.0)","(8.5, 14.5, 11.35)","(12.0, 27.0, 16.285714285714285)","(11.0, 24.0, 17.5)","(7.0, 11.5, 9.15)","(2.45, 3.55, 2.581111111111111)","(9.0, 44.0, 27.666666666666668)"
04-01-2023 14:26:39.486355,"(4.8, 11.0, 9.0)","(6.0, 10.0, 9.666666666666666)","(8.5, 14.5, 11.35)","(12.0, 27.0, 20.75)","(11.0, 24.0, 19.666666666666668)","(7.0, 11.5, 11.266666666666666)","(2.45, 3.55, 2.581111111111111)","(9.0, 44.0, 27.666666666666668)"
04-01-2023 14:26:40.515191,"(4.8, 11.0, 10.2)","(6.0, 10.0, 8.733333333333334)","(8.5, 14.5, 13.416666666666666)","(12.0, 27.0, 20.75)","(11.0, 24.0, 19.666666666666668)","(7.0, 11.5, 11.266666666666666)","(2.45, 3.55, 2.581111111111111)","(9.0, 44.0, 27.666666666666668)"
04-01-2023 14:26:41.507624,"(4.8, 11.0, 10.2)","(6.0, 10.0, 8.733333333333334)","(8.5, 14.5, 13.416666666666666)","(12.0, 27.0, 20.75)","(11.0, 24.0, 19.666666666666668)","(7.0, 11.5, 11.266666666666666)","(2.45, 3.55, 2.581111111111111)","(9.0, 44.0, 27.666666666666668)"
04-01-2023 14:26:42.529120,"(4.8, 11.0, 10.2)","(6.0, 10.0, 9.366666666666667)","(8.5, 14.5, 13.416666666666666)","(12.0, 27.0, 20.75)","(11.0, 24.0, 19.666666666666668)","(7.0, 11.5, 11.266666666666666)","(2.45, 3.55, 2.581111111111111)","(9.0, 44.0, 27.666666666666668)"
04-01-2023 14:26:43.542137,"(4.8, 9.8, 9.24)","(6.0, 10.0, 8.733333333333334)","(8.5, 14.5, 13.416666666666666)","(12.0, 27.0, 20.75)","(11.0, 24.0, 19.666666666666668)","(7.0, 11.5, 11.266666666666666)","(2.45, 3.55, 2.581111111111111)","(9.0, 44.0, 19.9375)"
04-01-2023 14:26:44.564349,"(4.8, 9.8, 9.444444444444445)","(6.0, 10.0, 8.733333333333334)","(8.5, 14.5, 11.35)","(12.0, 27.0, 20.75)","(11.0, 24.0, 19.666666666666668)","(7.0, 11.5, 9.15)","(2.45, 3.55, 2.581111111111111)","(9.0, 44.0, 19.9375)"
04-01-2023 14:26:45.670864,"(4.8, 9.8, 9.444444444444445)","(6.0, 10.0, 8.733333333333334)","(8.5, 14.5, 11.35)","(12.0, 27.0, 20.75)","(11.0, 24.0, 13.583333333333334)","(7.0, 11.5, 9.15)","(2.45, 3.55, 2.581111111111111)","(9.0, 44.0, 19.9375)"
04-01-2023 14:26:46.754182,"(4.8, 9.8, 9.444444444444445)","(6.0, 10.0, 8.733333333333334)","(8.5, 14.5, 11.35)","(12.0, 27.0, 20.75)","(11.0, 24.0, 13.583333333333334)","(7.0, 11.5, 9.15)","(2.45, 3.55, 2.581111111111111)","(9.0, 44.0, 19.9375)"
04-01-2023 14:26:47.792065,"(4.8, 9.8, 8.866666666666667)","(6.0, 10.0, 8.2)","(8.5, 14.5, 11.35)","(12.0, 27.0, 20.75)","(11.0, 24.0, 13.583333333333334)","(7.0, 11.5, 9.15)","(2.45, 3.55, 2.581111111111111)","(9.0, 44.0, 19.9375)"
04-01-2023 14:26:48.858540,"(4.8, 9.8, 8.866666666666667)","(6.0, 10.0, 8.2)","(8.5, 14.5, 11.35)","(12.0, 27.0, 20.75)","(11.0, 24.0, 13.583333333333334)","(7.0, 11.5, 9.15)","(2.45, 3.55, 2.581111111111111)","(9.0, 44.0, 19.9375)"
04-01-2023 14:26:49.838050,"(4.8, 9.8, 8.866666666666667)","(6.0, 10.0, 8.2)","(8.5, 14.5, 11.35)","(12.0, 27.0, 20.75)","(11.0, 24.0, 13.583333333333334)","(7.0, 11.5, 9.15)","(2.45, 3.55, 2.581111111111111)","(9.0, 44.0, 19.9375)"
04-01-2023 14:26:50.864167,"(4.8, 9.8, 8.866666666666667)","(6.0, 10.0, 8.2)","(8.5, 14.5, 11.35)","(12.0, 27.0, 20.75)","(11.0, 24.0, 13.583333333333334)","(7.0, 11.5, 9.15)","(2.45, 3.55, 2.581111111111111)","(9.0, 44.0, 19.9375)"
04-01-2023 14:26:51.916113,"(4.8, 9.8, 8.866666666666667)","(6.0, 10.0, 8.2)","(8.5, 14.5, 11.35)","(12.0, 27.0, 20.75)","(11.0, 24.0, 13.583333333333334)","(7.0, 11.5, 9.15)","(2.45, 3.55, 2.5205555555555557)","(9.0, 44.0, 19.9375)"
04-01-2023 14:26:52.910894,"(4.8, 9.8, 8.866666666666667)","(6.0, 10.0, 8.2)","(8.5, 14.5, 11.35)","(12.0, 27.0, 20.75)","(11.0, 24.0, 13.583333333333334)","(7.0, 11.5, 9.15)","(2.45, 3.55, 2.5205555555555557)","(9.0, 44.0, 25.666666666666664)"
04-01-2023 14:26:53.951186,"(4.8, 9.8, 8.866666666666667)","(6.0, 10.5, 7.766666666666667)","(8.5, 14.5, 11.35)","(12.0, 27.0, 20.75)","(11.0, 24.0, 13.583333333333334)","(7.0, 11.5, 9.15)","(2.45, 3.55, 2.5205555555555557)","(9.0, 44.0, 25.666666666666664)"
04-01-2023 14:26:54.963708,"(4.8, 9.8, 8.866666666666667)","(6.0, 13.0, 7.0600000000000005)","(8.5, 14.5, 11.35)","(12.0, 27.0, 20.75)","(11.0, 24.0, 13.583333333333334)","(7.0, 11.5, 9.15)","(2.45, 3.55, 2.581111111111111)","(9.0, 44.0, 25.666666666666664)"
04-01-2023 14:26:55.965878,"(4.8, 9.8, 8.866666666666667)","(6.0, 13.0, 7.0600000000000005)","(8.5, 14.5, 11.35)","(12.0, 27.0, 20.75)","(11.0, 24.0, 13.583333333333334)","(7.0, 11.5, 9.15)","(2.45, 3.55, 2.50974358974359)","(9.0, 44.0, 25.666666666666664)"
04-01-2023 14:26:56.920627,"(4.8, 12.0, 8.76)","(6.0, 13.0, 7.0600000000000005)","(8.5, 14.5, 11.35)","(12.0, 27.0, 20.75)","(11.0, 24.0, 13.583333333333334)","(7.0, 11.5, 9.15)","(2.45, 4.4, 2.5966666666666667)","(9.0, 44.0, 25.666666666666664)"
04-01-2023 14:26:57.886318,"(4.8, 12.0, 8.76)","(6.0, 13.0, 7.0600000000000005)","(8.5, 14.5, 11.35)","(12.0, 27.0, 20.75)","(11.0, 24.0, 13.583333333333334)","(7.0, 11.5, 9.15)","(2.45, 4.1, 2.716666666666667)","(9.0, 44.0, 25.666666666666664)"
04-01-2023 14:26:58.872857,"(4.8, 13.5, 10.1)","(6.0, 13.0, 7.0600000000000005)","(8.5, 14.5, 11.35)","(12.0, 30.0, 18.63157894736842)","(11.0, 25.0, 16.0)","(7.0, 11.5, 9.15)","(2.45, 4.0, 2.716666666666667)","(9.0, 44.0, 25.666666666666664)"
04-01-2023 14:26:59.887423,"(4.8, 13.5, 10.1)","(6.0, 13.0, 7.0600000000000005)","(8.5, 14.5, 11.35)","(12.0, 30.0, 18.63157894736842)","(11.0, 25.0, 14.2)","(7.0, 11.5, 9.15)","(2.45, 4.0, 2.716666666666667)","(9.0, 44.0, 25.666666666666664)"
04-01-2023 14:27:00.884931,"(4.8, 13.5, 10.1)","(6.0, 13.0, 7.0600000000000005)","(8.5, 14.5, 11.35)","(12.0, 30.0, 18.63157894736842)","(11.0, 25.0, 14.2)","(7.0, 11.5, 9.15)","(2.45, 4.0, 2.716666666666667)","(9.0, 44.0, 25.666666666666664)"
04-01-2023 14:27:01.886417,"(4.8, 11.0, 10.418181818181818)","(6.0, 13.0, 7.2727272727272725)","(8.5, 14.5, 11.35)","(12.0, 30.0, 18.63157894736842)","(11.0, 25.0, 14.2)","(7.0, 11.5, 11.123076923076923)","(2.45, 4.0, 2.716666666666667)","(9.0, 44.0, 25.666666666666664)"
04-01-2023 14:27:03.167448,"(4.8, 11.0, 9.0)","(6.0, 13.0, 6.88)","(8.5, 14.5, 13.777777777777779)","(12.0, 30.0, 18.63157894736842)","(11.0, 25.0, 14.2)","(7.0, 11.5, 11.304)","(2.45, 4.0, 2.716666666666667)","(9.0, 44.0, 39.0)"
04-01-2023 14:27:04.135336,"(4.8, 11.0, 9.0)","(6.0, 13.0, 6.88)","(8.5, 14.5, 13.777777777777779)","(12.0, 30.0, 18.63157894736842)","(11.0, 25.0, 14.2)","(7.0, 11.5, 11.304)","(2.45, 4.0, 2.716666666666667)","(9.0, 44.0, 36.285714285714285)"
04-01-2023 14:27:05.484110,"(4.8, 11.0, 9.0)","(6.0, 13.0, 6.88)","(8.5, 14.5, 11.35)","(12.0, 30.0, 18.63157894736842)","(11.0, 25.0, 14.2)","(7.0, 11.5, 9.15)","(2.45, 4.0, 2.716666666666667)","(9.0, 44.0, 36.285714285714285)"
04-01-2023 14:27:06.545107,"(4.8, 11.0, 9.0)","(6.0, 13.0, 6.88)","(8.5, 14.5, 11.35)","(12.0, 30.0, 18.63157894736842)","(11.0, 25.0, 14.2)","(7.0, 11.5, 9.15)","(2.45, 4.0, 2.716666666666667)","(9.0, 44.0, 26.333333333333336)"
04-01-2023 14:27:07.570210,"(4.8, 11.0, 10.4)","(6.0, 13.0, 6.88)","(8.5, 14.5, 11.35)","(12.0, 30.0, 18.63157894736842)","(11.0, 25.0, 14.2)","(7.0, 11.5, 9.15)","(2.45, 4.0, 2.609)","(9.0, 44.0, 26.333333333333336)"
04-01-2023 14:27:08.697439,"(4.8, 11.0, 10.4)","(6.0, 12.5, 7.25)","(8.5, 14.5, 13.483333333333334)","(12.0, 30.0, 18.63157894736842)","(11.0, 22.0, 13.25)","(7.0, 11.5, 10.425)","(2.45, 3.95, 2.7)","(9.0, 44.0, 26.333333333333336)"
04-01-2023 14:27:09.711665,"(4.8, 11.0, 9.879999999999999)","(6.0, 12.0, 8.133333333333333)","(8.5, 14.5, 11.55)","(12.0, 30.0, 18.63157894736842)","(11.0, 22.0, 13.25)","(7.0, 11.5, 10.133333333333333)","(2.45, 3.9, 2.7)","(9.0, 44.0, 26.333333333333336)"
04-01-2023 14:27:10.842320,"(4.8, 11.0, 9.879999999999999)","(6.0, 12.0, 7.36)","(8.5, 14.5, 11.55)","(12.0, 30.0, 18.63157894736842)","(11.0, 22.0, 13.25)","(7.0, 11.5, 10.525)","(2.45, 3.9, 2.7)","(9.0, 44.0, 26.333333333333336)"
04-01-2023 14:27:11.890535,"(4.8, 11.0, 9.879999999999999)","(6.0, 12.0, 7.866666666666667)","(8.5, 14.5, 11.55)","(12.0, 30.0, 18.63157894736842)","(11.0, 22.0, 13.25)","(7.0, 11.5, 10.525)","(2.45, 3.9, 2.7)","(9.0, 44.0, 26.333333333333336)"
04-01-2023 14:27:12.878035,"(4.8, 11.0, 9.266666666666667)","(6.0, 12.0, 7.866666666666667)","(8.5, 14.5, 11.55)","(12.0, 30.0, 18.63157894736842)","(11.0, 22.0, 13.25)","(7.0, 11.5, 11.066666666666666)","(2.45, 3.9, 2.7)","(9.0, 44.0, 26.333333333333336)"
04-01-2023 14:27:13.833850,"(4.8, 11.0, 9.266666666666667)","(6.0, 12.0, 7.12)","(8.5, 14.5, 11.55)","(12.0, 30.0, 18.63157894736842)","(11.0, 22.0, 13.25)","(7.0, 11.5, 11.0375)","(2.45, 3.9, 3.19)","(9.0, 44.0, 26.333333333333336)"
04-01-2023 14:27:14.854222,"(4.8, 10.5, 8.75)","(6.0, 11.5, 6.833333333333334)","(8.5, 14.5, 13.55)","(12.0, 30.0, 18.63157894736842)","(11.0, 22.0, 13.25)","(7.0, 11.5, 10.625)","(2.45, 3.9, 3.3615384615384616)","(9.0, 44.0, 26.333333333333336)"
04-01-2023 14:27:15.837023,"(4.8, 10.5, 8.925)","(6.0, 11.5, 6.833333333333334)","(8.5, 14.5, 13.55)","(12.0, 30.0, 18.63157894736842)","(11.0, 22.0, 13.25)","(7.0, 11.5, 10.625)","(2.45, 3.9, 3.4625)","(9.0, 44.0, 26.333333333333336)"
04-01-2023 14:27:16.844452,"(4.8, 10.5, 8.925)","(6.0, 11.5, 6.833333333333334)","(8.5, 14.5, 11.75)","(12.0, 30.0, 18.63157894736842)","(11.0, 22.0, 13.25)","(7.0, 11.5, 11.11111111111111)","(2.45, 3.9, 3.488235294117647)","(9.0, 44.0, 26.333333333333336)"
04-01-2023 14:27:17.828490,"(4.8, 10.5, 8.925)","(6.0, 11.5, 6.833333333333334)","(8.5, 14.5, 11.75)","(12.0, 30.0, 18.63157894736842)","(11.0, 22.0, 13.25)","(7.0, 11.5, 10.4)","(2.45, 3.9, 2.7)","(9.0, 44.0, 26.333333333333336)"
04-01-2023 14:27:18.807831,"(4.8, 10.5, 8.925)","(6.0, 11.5, 6.833333333333334)","(8.5, 15.5, 12.25)","(12.0, 30.0, 18.63157894736842)","(11.0, 22.0, 13.25)","(7.0, 11.5, 10.4)","(2.45, 3.5, 2.85625)","(9.0, 44.0, 26.333333333333336)"
04-01-2023 14:27:19.789535,"(4.8, 10.5, 8.925)","(6.0, 11.5, 6.833333333333334)","(8.5, 15.5, 12.25)","(12.0, 30.0, 18.63157894736842)","(11.0, 22.0, 13.25)","(7.0, 11.5, 10.4)","(2.45, 3.45, 2.85625)","(9.0, 44.0, 26.333333333333336)"
04-01-2023 14:27:20.791327,"(4.8, 10.5, 8.925)","(6.0, 11.5, 6.833333333333334)","(8.5, 15.5, 12.25)","(12.0, 30.0, 18.63157894736842)","(11.0, 22.0, 14.2)","(7.0, 11.5, 10.4)","(2.45, 3.45, 2.85625)","(9.0, 44.0, 26.333333333333336)"
04-01-2023 14:27:21.849818,"(4.8, 11.0, 9.266666666666667)","(6.0, 12.0, 7.933333333333334)","(8.5, 15.5, 12.25)","(12.0, 30.0, 18.63157894736842)","(11.0, 25.0, 13.25)","(7.0, 11.5, 11.26153846153846)","(2.45, 3.45, 2.722)","(9.0, 44.0, 26.333333333333336)"
04-01-2023 14:27:22.877101,"(4.8, 10.5, 8.75)","(6.0, 11.5, 6.833333333333334)","(8.5, 14.5, 10.833333333333334)","(12.0, 30.0, 18.63157894736842)","(11.0, 22.0, 13.25)","(7.0, 11.5, 10.775)","(2.45, 3.45, 2.722)","(9.0, 44.0, 26.333333333333336)"
04-01-2023 14:27:23.925694,"(4.8, 10.5, 8.75)","(6.0, 11.5, 6.833333333333334)","(8.5, 14.5, 10.833333333333334)","(12.0, 30.0, 20.75)","(11.0, 22.0, 13.25)","(7.0, 11.5, 10.775)","(2.45, 3.45, 2.777727272727273)","(9.0, 44.0, 26.333333333333336)"
04-01-2023 14:27:24.981816,"(4.8, 10.5, 8.75)","(6.0, 11.5, 6.833333333333334)","(8.5, 14.5, 10.833333333333334)","(12.0, 27.0, 20.75)","(11.0, 22.0, 13.25)","(7.0, 11.5, 10.775)","(2.45, 3.45, 2.8217391304347825)","(9.0, 44.0, 26.333333333333336)"
04-01-2023 14:27:26.069864,"(4.8, 10.5, 8.75)","(6.0, 11.5, 6.833333333333334)","(8.5, 14.5, 10.833333333333334)","(12.0, 27.0, 20.75)","(11.0, 22.0, 13.083333333333334)","(7.0, 11.5, 10.775)","(2.45, 3.45, 2.8217391304347825)","(9.0, 44.0, 26.333333333333336)"
04-01-2023 14:27:27.096941,"(4.8, 10.5, 8.75)","(6.0, 11.5, 6.833333333333334)","(8.5, 14.5, 10.833333333333334)","(12.0, 27.0, 20.75)","(11.0, 21.0, 13.083333333333334)","(7.0, 11.5, 10.775)","(2.45, 3.45, 2.8217391304347825)","(9.0, 44.0, 26.333333333333336)"
04-01-2023 14:27:28.090684,"(4.8, 10.5, 8.75)","(6.0, 11.5, 6.833333333333334)","(8.5, 14.5, 10.833333333333334)","(12.0, 27.0, 20.75)","(11.0, 21.0, 13.083333333333334)","(7.0, 11.5, 11.05)","(2.45, 3.45, 2.8086363636363636)","(9.0, 44.0, 31.0)"
04-01-2023 14:27:29.146340,"(4.8, 10.5, 8.75)","(6.0, 12.0, 6.916666666666667)","(8.5, 15.0, 10.0)","(12.0, 27.0, 20.75)","(11.0, 20.0, 12.916666666666666)","(7.0, 11.5, 10.875)","(2.45, 3.45, 2.725263157894737)","(9.0, 44.0, 31.0)"
04-01-2023 14:27:30.308639,"(4.8, 10.5, 8.75)","(6.0, 11.5, 7.766666666666667)","(8.5, 15.0, 10.0)","(12.0, 27.0, 20.75)","(11.0, 20.0, 12.916666666666666)","(7.0, 11.5, 10.875)","(2.45, 3.45, 2.851304347826087)","(9.0, 44.0, 31.0)"
04-01-2023 14:27:31.380543,"(4.8, 10.5, 8.75)","(6.0, 10.5, 8.66)","(8.5, 15.0, 10.0)","(12.0, 27.0, 20.75)","(11.0, 20.0, 12.916666666666666)","(7.0, 11.5, 10.875)","(2.45, 3.45, 2.7666666666666666)","(9.0, 44.0, 31.0)"
04-01-2023 14:27:32.355768,"(4.8, 10.5, 8.75)","(6.0, 10.5, 8.66)","(8.5, 15.0, 10.0)","(12.0, 27.0, 20.75)","(11.0, 20.0, 12.916666666666666)","(7.0, 11.5, 11.05)","(2.45, 3.4, 2.813684210526316)","(9.0, 44.0, 31.0)"
04-01-2023 14:27:33.410635,"(4.8, 10.5, 8.75)","(6.0, 10.5, 8.66)","(8.5, 15.0, 9.666666666666666)","(12.0, 27.0, 17.9375)","(11.0, 20.0, 12.916666666666666)","(7.0, 11.5, 9.925)","(2.45, 3.3, 2.746451612903226)","(9.0, 44.0, 36.33333333333333)"
04-01-2023 14:27:34.444209,"(4.8, 10.5, 8.75)","(6.0, 10.5, 8.66)","(8.5, 15.0, 9.666666666666666)","(12.0, 27.0, 15.333333333333334)","(11.0, 20.0, 13.083333333333334)","(7.0, 11.5, 11.1125)","(2.45, 3.3, 2.746451612903226)","(9.0, 40.0, 36.33333333333333)"
