,Witty Wendy,Morse Code,Moonshine Babe,Haras Pearl,Mad Machine,Lord Yuri,Wild Oates
09-01-2023 17:58:43.734606,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 2.9046153846153846)","(10.0, 22.0, 21.128571428571426)","(4.4, 7.0, 5.6466666666666665)","(4.8, 9.0, 5.013333333333334)","(13.0, 34.0, 26.41176470588235)","(15.0, 46.0, 35.33333333333333)"
09-01-2023 17:58:44.870442,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 2.9046153846153846)","(10.0, 22.0, 21.128571428571426)","(4.4, 7.0, 5.6466666666666665)","(4.8, 9.0, 5.013333333333334)","(13.0, 34.0, 26.41176470588235)","(15.0, 46.0, 35.33333333333333)"
09-01-2023 17:58:45.947045,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 2.9046153846153846)","(10.0, 22.0, 21.128571428571426)","(4.4, 7.0, 5.6466666666666665)","(4.8, 9.0, 5.013333333333334)","(13.0, 34.0, 26.41176470588235)","(15.0, 46.0, 35.33333333333333)"
09-01-2023 17:58:47.007460,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 2.9046153846153846)","(10.0, 22.0, 21.128571428571426)","(4.4, 7.0, 5.6466666666666665)","(4.8, 9.0, 5.013333333333334)","(13.0, 34.0, 26.41176470588235)","(15.0, 46.0, 35.33333333333333)"
09-01-2023 17:58:48.112712,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 2.9046153846153846)","(10.0, 22.0, 21.128571428571426)","(4.4, 7.0, 5.6466666666666665)","(4.8, 9.0, 5.013333333333334)","(13.0, 34.0, 26.41176470588235)","(15.0, 46.0, 35.33333333333333)"
09-01-2023 17:58:49.260179,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 2.9046153846153846)","(10.0, 22.0, 21.128571428571426)","(4.4, 7.0, 5.6466666666666665)","(4.8, 9.0, 5.013333333333334)","(13.0, 34.0, 26.41176470588235)","(15.0, 46.0, 35.33333333333333)"
09-01-2023 17:58:50.344383,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 2.9046153846153846)","(10.0, 22.0, 21.128571428571426)","(4.4, 7.0, 5.6466666666666665)","(4.8, 9.0, 5.013333333333334)","(13.0, 34.0, 26.41176470588235)","(15.0, 46.0, 35.33333333333333)"
09-01-2023 17:58:51.462140,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 2.9046153846153846)","(10.0, 22.0, 21.128571428571426)","(4.4, 7.0, 5.6466666666666665)","(4.8, 9.0, 5.013333333333334)","(13.0, 34.0, 26.41176470588235)","(15.0, 46.0, 35.33333333333333)"
09-01-2023 17:58:52.552259,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 2.9046153846153846)","(10.0, 22.0, 21.128571428571426)","(4.4, 7.0, 5.6466666666666665)","(4.8, 9.0, 5.013333333333334)","(13.0, 34.0, 26.41176470588235)","(15.0, 46.0, 35.33333333333333)"
09-01-2023 17:58:53.579471,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 2.9046153846153846)","(10.0, 22.0, 21.128571428571426)","(4.4, 7.0, 5.6466666666666665)","(4.8, 9.0, 5.013333333333334)","(13.0, 34.0, 26.41176470588235)","(15.0, 46.0, 35.33333333333333)"
09-01-2023 17:58:54.654052,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 2.9046153846153846)","(10.0, 22.0, 21.128571428571426)","(4.4, 7.0, 6.26)","(4.8, 9.0, 5.013333333333334)","(13.0, 34.0, 28.541666666666664)","(15.0, 46.0, 35.33333333333333)"
09-01-2023 17:58:55.719007,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 2.9046153846153846)","(10.0, 22.0, 21.128571428571426)","(4.4, 6.8, 6.26)","(4.8, 9.0, 5.013333333333334)","(13.0, 30.0, 28.541666666666664)","(15.0, 46.0, 35.33333333333333)"
09-01-2023 17:58:56.714129,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 2.9046153846153846)","(10.0, 22.0, 21.128571428571426)","(4.4, 6.8, 6.26)","(4.8, 9.0, 5.013333333333334)","(13.0, 30.0, 28.541666666666664)","(15.0, 46.0, 35.33333333333333)"
09-01-2023 17:58:57.686796,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 2.9046153846153846)","(10.0, 22.0, 21.128571428571426)","(4.4, 6.8, 6.26)","(4.8, 9.0, 5.013333333333334)","(13.0, 30.0, 28.541666666666664)","(15.0, 46.0, 35.33333333333333)"
09-01-2023 17:58:58.691643,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 2.9046153846153846)","(10.0, 22.0, 21.128571428571426)","(4.4, 6.8, 6.26)","(4.8, 9.0, 5.013333333333334)","(13.0, 30.0, 28.541666666666664)","(15.0, 46.0, 35.33333333333333)"
09-01-2023 17:58:59.696480,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 2.9046153846153846)","(10.0, 22.0, 21.128571428571426)","(4.4, 6.8, 6.26)","(4.8, 9.0, 5.013333333333334)","(13.0, 30.0, 28.541666666666664)","(15.0, 46.0, 35.33333333333333)"
09-01-2023 17:59:00.783203,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 2.9046153846153846)","(10.0, 22.0, 21.128571428571426)","(4.4, 6.8, 6.26)","(4.8, 9.0, 5.013333333333334)","(13.0, 30.0, 28.541666666666664)","(15.0, 46.0, 35.33333333333333)"
09-01-2023 17:59:01.871994,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 2.9046153846153846)","(10.0, 22.0, 21.128571428571426)","(4.4, 6.8, 6.26)","(4.8, 9.0, 5.013333333333334)","(13.0, 30.0, 28.541666666666664)","(15.0, 46.0, 35.33333333333333)"
09-01-2023 17:59:02.882591,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 2.9046153846153846)","(10.0, 22.0, 21.128571428571426)","(4.4, 6.8, 6.26)","(4.8, 9.0, 5.013333333333334)","(13.0, 30.0, 28.541666666666664)","(15.0, 46.0, 35.33333333333333)"
09-01-2023 17:59:03.924156,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 2.9046153846153846)","(10.0, 22.0, 21.128571428571426)","(4.4, 6.8, 6.26)","(4.8, 9.0, 5.013333333333334)","(13.0, 30.0, 28.541666666666664)","(15.0, 46.0, 35.33333333333333)"
09-01-2023 17:59:04.964989,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 2.9046153846153846)","(10.0, 22.0, 21.128571428571426)","(4.4, 6.8, 6.26)","(4.8, 9.0, 5.013333333333334)","(13.0, 30.0, 28.541666666666664)","(15.0, 46.0, 35.33333333333333)"
09-01-2023 17:59:05.942215,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 2.9046153846153846)","(10.0, 22.0, 21.128571428571426)","(4.4, 6.8, 6.26)","(4.8, 9.0, 5.013333333333334)","(13.0, 30.0, 28.541666666666664)","(15.0, 46.0, 35.33333333333333)"
09-01-2023 17:59:06.931000,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 2.9046153846153846)","(10.0, 22.0, 21.128571428571426)","(4.4, 6.8, 6.26)","(4.8, 9.0, 5.013333333333334)","(13.0, 30.0, 28.541666666666664)","(15.0, 46.0, 35.33333333333333)"
09-01-2023 17:59:07.898068,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 2.9046153846153846)","(10.0, 22.0, 21.128571428571426)","(4.4, 6.8, 6.26)","(4.8, 9.0, 5.013333333333334)","(13.0, 30.0, 28.541666666666664)","(15.0, 46.0, 35.33333333333333)"
09-01-2023 17:59:08.852578,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 2.9046153846153846)","(10.0, 22.0, 21.128571428571426)","(4.4, 6.8, 6.26)","(4.8, 9.0, 5.013333333333334)","(13.0, 30.0, 28.541666666666664)","(15.0, 46.0, 35.33333333333333)"
09-01-2023 17:59:09.990612,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 2.9046153846153846)","(10.0, 22.0, 21.128571428571426)","(4.4, 6.8, 6.26)","(4.8, 9.0, 5.013333333333334)","(13.0, 30.0, 28.541666666666664)","(15.0, 46.0, 35.33333333333333)"
09-01-2023 17:59:11.126920,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 2.9046153846153846)","(10.0, 22.0, 21.128571428571426)","(4.4, 6.8, 6.26)","(4.8, 9.0, 5.013333333333334)","(13.0, 30.0, 28.541666666666664)","(15.0, 46.0, 35.33333333333333)"
09-01-2023 17:59:12.227826,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 2.9046153846153846)","(10.0, 22.0, 21.128571428571426)","(4.4, 6.8, 6.26)","(4.8, 9.0, 5.013333333333334)","(13.0, 30.0, 28.541666666666664)","(15.0, 46.0, 35.33333333333333)"
09-01-2023 17:59:13.546803,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 2.9046153846153846)","(10.0, 22.0, 21.128571428571426)","(4.4, 6.8, 6.26)","(4.8, 9.0, 5.013333333333334)","(13.0, 30.0, 28.541666666666664)","(15.0, 46.0, 35.33333333333333)"
09-01-2023 17:59:14.721226,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 2.9046153846153846)","(10.0, 22.0, 21.128571428571426)","(4.4, 6.8, 6.26)","(4.8, 9.0, 5.013333333333334)","(13.0, 30.0, 28.541666666666664)","(15.0, 46.0, 35.33333333333333)"
09-01-2023 17:59:16.024266,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 2.9046153846153846)","(10.0, 22.0, 21.128571428571426)","(4.4, 6.8, 6.26)","(4.8, 9.0, 5.013333333333334)","(13.0, 30.0, 28.541666666666664)","(15.0, 46.0, 35.33333333333333)"
09-01-2023 17:59:17.116351,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 2.9046153846153846)","(10.0, 22.0, 21.128571428571426)","(4.4, 6.8, 6.26)","(4.8, 9.0, 5.013333333333334)","(13.0, 30.0, 28.541666666666664)","(15.0, 46.0, 35.33333333333333)"
09-01-2023 17:59:18.211050,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 2.9046153846153846)","(10.0, 22.0, 21.128571428571426)","(4.4, 6.8, 6.26)","(4.8, 9.0, 5.013333333333334)","(13.0, 30.0, 28.541666666666664)","(15.0, 46.0, 35.33333333333333)"
09-01-2023 17:59:19.274731,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 2.9046153846153846)","(10.0, 22.0, 21.128571428571426)","(4.4, 6.8, 6.26)","(4.8, 9.0, 5.013333333333334)","(13.0, 30.0, 28.541666666666664)","(15.0, 46.0, 35.33333333333333)"
09-01-2023 17:59:20.328885,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 2.9046153846153846)","(10.0, 22.0, 21.128571428571426)","(4.4, 6.8, 6.26)","(4.8, 9.0, 5.013333333333334)","(13.0, 30.0, 28.541666666666664)","(15.0, 46.0, 35.33333333333333)"
09-01-2023 17:59:21.346513,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 2.9046153846153846)","(10.0, 22.0, 21.128571428571426)","(4.4, 6.8, 6.26)","(4.8, 9.0, 5.013333333333334)","(13.0, 30.0, 28.541666666666664)","(15.0, 46.0, 35.33333333333333)"
09-01-2023 17:59:22.345735,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 2.9046153846153846)","(10.0, 22.0, 21.128571428571426)","(4.4, 6.8, 6.26)","(4.8, 9.0, 5.013333333333334)","(13.0, 30.0, 28.541666666666664)","(15.0, 46.0, 35.33333333333333)"
09-01-2023 17:59:23.324805,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 2.9046153846153846)","(10.0, 22.0, 21.128571428571426)","(4.4, 6.8, 6.26)","(4.8, 9.0, 5.013333333333334)","(13.0, 30.0, 28.541666666666664)","(15.0, 46.0, 35.33333333333333)"
09-01-2023 17:59:24.276024,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 2.9046153846153846)","(10.0, 22.0, 21.128571428571426)","(4.4, 6.8, 6.26)","(4.8, 9.0, 5.013333333333334)","(13.0, 30.0, 28.541666666666664)","(15.0, 46.0, 35.33333333333333)"
09-01-2023 17:59:25.241440,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 2.9046153846153846)","(10.0, 22.0, 21.128571428571426)","(4.4, 6.8, 6.26)","(4.8, 9.0, 5.013333333333334)","(13.0, 30.0, 28.541666666666664)","(15.0, 46.0, 35.33333333333333)"
09-01-2023 17:59:26.270179,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 2.9046153846153846)","(10.0, 22.0, 21.128571428571426)","(4.4, 6.8, 6.26)","(4.8, 9.0, 5.013333333333334)","(13.0, 30.0, 28.541666666666664)","(15.0, 46.0, 35.33333333333333)"
09-01-2023 17:59:27.306344,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 2.9046153846153846)","(10.0, 22.0, 21.128571428571426)","(4.4, 6.8, 6.26)","(4.8, 9.0, 5.013333333333334)","(13.0, 30.0, 28.541666666666664)","(15.0, 46.0, 35.33333333333333)"
09-01-2023 17:59:28.355287,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 2.9046153846153846)","(10.0, 22.0, 21.128571428571426)","(4.4, 6.8, 6.26)","(4.8, 9.0, 5.013333333333334)","(13.0, 30.0, 28.541666666666664)","(15.0, 46.0, 35.33333333333333)"
09-01-2023 17:59:29.426833,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 2.9046153846153846)","(10.0, 22.0, 21.128571428571426)","(4.4, 6.8, 6.26)","(4.8, 9.0, 5.013333333333334)","(13.0, 30.0, 28.541666666666664)","(15.0, 46.0, 35.33333333333333)"
09-01-2023 17:59:30.521626,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 3.011428571428571)","(10.0, 22.0, 21.128571428571426)","(4.4, 6.8, 6.26)","(4.8, 9.0, 5.013333333333334)","(13.0, 30.0, 28.541666666666664)","(15.0, 46.0, 35.33333333333333)"
09-01-2023 17:59:31.644199,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 3.011428571428571)","(10.0, 22.0, 21.128571428571426)","(4.4, 6.8, 6.26)","(4.8, 9.0, 5.013333333333334)","(13.0, 30.0, 28.541666666666664)","(15.0, 46.0, 35.33333333333333)"
09-01-2023 17:59:32.714334,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 3.011428571428571)","(10.0, 22.0, 21.128571428571426)","(4.4, 6.8, 6.26)","(4.8, 9.0, 5.013333333333334)","(13.0, 30.0, 28.541666666666664)","(15.0, 46.0, 35.33333333333333)"
09-01-2023 17:59:33.756281,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 3.011428571428571)","(10.0, 22.0, 21.128571428571426)","(4.4, 6.8, 6.26)","(4.8, 9.0, 5.013333333333334)","(13.0, 30.0, 28.541666666666664)","(15.0, 46.0, 35.33333333333333)"
09-01-2023 17:59:34.771867,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 3.011428571428571)","(10.0, 22.0, 21.128571428571426)","(4.4, 6.8, 6.26)","(4.8, 9.0, 5.013333333333334)","(13.0, 30.0, 28.541666666666664)","(15.0, 46.0, 35.33333333333333)"
09-01-2023 17:59:35.793590,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 3.011428571428571)","(10.0, 22.0, 21.128571428571426)","(4.4, 6.8, 6.26)","(4.8, 9.0, 5.013333333333334)","(13.0, 30.0, 28.541666666666664)","(15.0, 46.0, 35.33333333333333)"
09-01-2023 17:59:36.763310,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 3.011428571428571)","(10.0, 22.0, 21.128571428571426)","(4.4, 6.8, 6.26)","(4.8, 9.0, 5.013333333333334)","(13.0, 30.0, 28.541666666666664)","(15.0, 46.0, 35.33333333333333)"
09-01-2023 17:59:37.726980,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 3.011428571428571)","(10.0, 22.0, 21.128571428571426)","(4.4, 6.8, 6.26)","(4.8, 9.0, 5.013333333333334)","(13.0, 30.0, 28.541666666666664)","(15.0, 46.0, 35.33333333333333)"
09-01-2023 17:59:38.659613,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 3.011428571428571)","(10.0, 22.0, 21.128571428571426)","(4.4, 6.8, 6.26)","(4.8, 9.0, 5.013333333333334)","(13.0, 30.0, 28.541666666666664)","(15.0, 46.0, 35.33333333333333)"
09-01-2023 17:59:39.604286,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 3.011428571428571)","(10.0, 22.0, 21.128571428571426)","(4.4, 6.8, 6.26)","(4.8, 9.0, 5.013333333333334)","(13.0, 30.0, 28.541666666666664)","(15.0, 46.0, 35.33333333333333)"
09-01-2023 17:59:40.599816,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 3.92)","(10.0, 22.0, 21.128571428571426)","(4.4, 6.8, 6.26)","(4.8, 9.0, 5.013333333333334)","(13.0, 30.0, 28.541666666666664)","(15.0, 46.0, 35.33333333333333)"
09-01-2023 17:59:41.526599,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 3.92)","(10.0, 22.0, 21.128571428571426)","(4.4, 6.8, 6.26)","(4.8, 9.0, 5.013333333333334)","(13.0, 30.0, 28.541666666666664)","(15.0, 46.0, 35.33333333333333)"
09-01-2023 17:59:42.436336,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 3.92)","(10.0, 22.0, 21.128571428571426)","(4.4, 6.8, 6.26)","(4.8, 9.0, 5.013333333333334)","(13.0, 30.0, 28.541666666666664)","(15.0, 46.0, 35.33333333333333)"
09-01-2023 17:59:43.391435,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 3.92)","(10.0, 22.0, 21.128571428571426)","(4.4, 6.8, 6.26)","(4.8, 9.0, 5.013333333333334)","(13.0, 30.0, 28.541666666666664)","(15.0, 46.0, 35.33333333333333)"
09-01-2023 17:59:44.330789,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 3.92)","(10.0, 22.0, 21.128571428571426)","(4.4, 6.8, 6.26)","(4.8, 9.0, 5.013333333333334)","(13.0, 30.0, 28.541666666666664)","(15.0, 46.0, 35.33333333333333)"
09-01-2023 17:59:45.305602,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 3.92)","(10.0, 22.0, 21.128571428571426)","(4.4, 6.8, 6.26)","(4.8, 9.0, 5.013333333333334)","(13.0, 30.0, 28.541666666666664)","(15.0, 46.0, 35.33333333333333)"
09-01-2023 17:59:46.263014,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 3.92)","(10.0, 22.0, 21.128571428571426)","(4.4, 6.8, 6.26)","(4.8, 9.0, 5.013333333333334)","(13.0, 30.0, 28.541666666666664)","(15.0, 46.0, 35.33333333333333)"
09-01-2023 17:59:47.255654,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 3.92)","(10.0, 22.0, 21.128571428571426)","(4.4, 6.8, 6.26)","(4.8, 9.0, 5.013333333333334)","(13.0, 30.0, 28.541666666666664)","(15.0, 46.0, 35.33333333333333)"
09-01-2023 17:59:48.264643,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 3.92)","(10.0, 22.0, 21.128571428571426)","(4.4, 6.8, 6.26)","(4.8, 9.0, 5.013333333333334)","(13.0, 30.0, 28.541666666666664)","(15.0, 46.0, 35.33333333333333)"
09-01-2023 17:59:49.243033,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 2.830769230769231)","(10.0, 22.0, 21.128571428571426)","(4.4, 6.8, 6.26)","(4.8, 9.0, 5.013333333333334)","(13.0, 30.0, 28.541666666666664)","(15.0, 46.0, 35.33333333333333)"
09-01-2023 17:59:50.234795,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 2.830769230769231)","(10.0, 22.0, 21.128571428571426)","(4.4, 6.8, 6.26)","(4.8, 9.0, 5.013333333333334)","(13.0, 30.0, 28.541666666666664)","(15.0, 46.0, 35.33333333333333)"
09-01-2023 17:59:51.200384,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 2.830769230769231)","(10.0, 22.0, 21.128571428571426)","(4.4, 6.8, 6.26)","(4.8, 9.0, 5.013333333333334)","(13.0, 30.0, 30.375)","(15.0, 46.0, 35.33333333333333)"
09-01-2023 17:59:52.127396,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 2.830769230769231)","(10.0, 22.0, 21.128571428571426)","(4.4, 6.8, 6.26)","(4.8, 9.0, 5.013333333333334)","(13.0, 32.0, 30.375)","(15.0, 46.0, 35.33333333333333)"
09-01-2023 17:59:53.105764,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 2.830769230769231)","(10.0, 22.0, 21.128571428571426)","(4.4, 6.8, 6.26)","(4.8, 9.0, 5.013333333333334)","(13.0, 32.0, 30.375)","(15.0, 46.0, 35.33333333333333)"
09-01-2023 17:59:54.039785,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 2.830769230769231)","(10.0, 22.0, 21.128571428571426)","(4.4, 6.8, 6.26)","(4.8, 9.0, 5.013333333333334)","(13.0, 32.0, 30.375)","(15.0, 46.0, 35.33333333333333)"
09-01-2023 17:59:54.977428,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 2.830769230769231)","(10.0, 22.0, 21.128571428571426)","(4.4, 6.8, 6.26)","(4.8, 9.0, 5.013333333333334)","(13.0, 32.0, 30.375)","(15.0, 46.0, 35.33333333333333)"
09-01-2023 17:59:55.900497,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 2.830769230769231)","(10.0, 22.0, 21.128571428571426)","(4.4, 6.8, 6.26)","(4.8, 9.0, 5.013333333333334)","(13.0, 32.0, 30.375)","(15.0, 46.0, 35.33333333333333)"
09-01-2023 17:59:56.777743,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 2.830769230769231)","(10.0, 22.0, 21.128571428571426)","(4.4, 6.8, 6.26)","(4.8, 9.0, 5.013333333333334)","(13.0, 32.0, 30.375)","(15.0, 46.0, 35.33333333333333)"
09-01-2023 17:59:57.687199,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 2.830769230769231)","(10.0, 22.0, 21.128571428571426)","(4.4, 6.8, 6.26)","(4.8, 9.0, 5.013333333333334)","(13.0, 32.0, 30.375)","(15.0, 46.0, 35.33333333333333)"
09-01-2023 17:59:58.606170,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 2.830769230769231)","(10.0, 22.0, 21.128571428571426)","(4.4, 6.8, 6.26)","(4.8, 9.0, 5.013333333333334)","(13.0, 32.0, 30.375)","(15.0, 46.0, 35.33333333333333)"
09-01-2023 17:59:59.558371,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 2.830769230769231)","(10.0, 22.0, 21.128571428571426)","(4.4, 6.8, 6.26)","(4.8, 9.0, 5.013333333333334)","(13.0, 32.0, 30.375)","(15.0, 46.0, 35.33333333333333)"
09-01-2023 18:00:00.476811,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 2.830769230769231)","(10.0, 22.0, 21.128571428571426)","(4.4, 6.8, 6.26)","(4.8, 9.0, 5.013333333333334)","(13.0, 32.0, 30.375)","(15.0, 46.0, 35.33333333333333)"
09-01-2023 18:00:01.442287,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 2.830769230769231)","(10.0, 22.0, 21.128571428571426)","(4.4, 6.8, 6.26)","(4.8, 9.0, 5.013333333333334)","(13.0, 32.0, 30.375)","(15.0, 46.0, 35.33333333333333)"
09-01-2023 18:00:02.418951,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 2.830769230769231)","(10.0, 22.0, 21.128571428571426)","(4.4, 6.8, 6.26)","(4.8, 9.0, 5.013333333333334)","(13.0, 32.0, 27.25)","(15.0, 46.0, 23.090909090909093)"
09-01-2023 18:00:03.390430,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 2.830769230769231)","(10.0, 22.0, 19.0)","(4.4, 6.8, 6.26)","(4.8, 9.0, 5.013333333333334)","(13.0, 32.0, 27.25)","(15.0, 46.0, 23.090909090909093)"
09-01-2023 18:00:04.333982,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 2.830769230769231)","(10.0, 22.0, 19.0)","(4.4, 6.8, 6.26)","(4.8, 9.0, 5.013333333333334)","(13.0, 32.0, 27.25)","(15.0, 46.0, 23.090909090909093)"
09-01-2023 18:00:05.281115,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 2.830769230769231)","(10.0, 22.0, 19.0)","(4.4, 6.8, 6.26)","(4.8, 9.0, 5.013333333333334)","(13.0, 32.0, 27.25)","(15.0, 46.0, 23.090909090909093)"
09-01-2023 18:00:06.221241,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 2.830769230769231)","(10.0, 22.0, 19.0)","(4.4, 6.8, 6.26)","(4.8, 9.0, 5.013333333333334)","(13.0, 32.0, 27.25)","(15.0, 46.0, 23.090909090909093)"
09-01-2023 18:00:07.187101,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 2.830769230769231)","(10.0, 22.0, 19.0)","(4.4, 6.8, 6.26)","(4.8, 9.0, 5.013333333333334)","(13.0, 32.0, 27.25)","(15.0, 46.0, 23.090909090909093)"
09-01-2023 18:00:08.133099,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 2.830769230769231)","(10.0, 22.0, 19.0)","(4.4, 6.8, 6.26)","(4.8, 9.0, 5.013333333333334)","(13.0, 32.0, 27.25)","(15.0, 46.0, 23.090909090909093)"
09-01-2023 18:00:09.061460,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 2.830769230769231)","(10.0, 22.0, 19.0)","(4.4, 6.8, 6.26)","(4.8, 9.0, 5.013333333333334)","(13.0, 32.0, 27.25)","(15.0, 46.0, 23.090909090909093)"
09-01-2023 18:00:10.046915,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 2.830769230769231)","(10.0, 22.0, 19.0)","(4.4, 6.8, 6.26)","(4.8, 9.0, 5.013333333333334)","(13.0, 32.0, 27.25)","(15.0, 46.0, 23.090909090909093)"
09-01-2023 18:00:11.031577,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 2.830769230769231)","(10.0, 22.0, 19.0)","(4.4, 6.8, 6.26)","(4.8, 9.0, 5.013333333333334)","(13.0, 32.0, 27.25)","(15.0, 46.0, 23.090909090909093)"
09-01-2023 18:00:11.939060,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 2.830769230769231)","(10.0, 22.0, 19.0)","(4.4, 6.8, 6.26)","(4.8, 9.0, 5.013333333333334)","(13.0, 32.0, 27.25)","(15.0, 46.0, 23.090909090909093)"
09-01-2023 18:00:12.845161,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 2.830769230769231)","(10.0, 22.0, 19.0)","(4.4, 6.8, 6.26)","(4.8, 9.0, 5.013333333333334)","(13.0, 32.0, 27.25)","(15.0, 46.0, 23.090909090909093)"
09-01-2023 18:00:13.834286,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 2.830769230769231)","(10.0, 22.0, 19.0)","(4.4, 6.8, 6.26)","(4.8, 9.0, 5.013333333333334)","(13.0, 32.0, 27.25)","(15.0, 46.0, 23.090909090909093)"
09-01-2023 18:00:14.803331,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 2.830769230769231)","(10.0, 22.0, 19.0)","(4.4, 6.8, 6.26)","(4.8, 9.0, 5.013333333333334)","(13.0, 32.0, 27.25)","(15.0, 46.0, 23.090909090909093)"
09-01-2023 18:00:15.767349,"(3.6, 7.2, 5.3671875)","(2.8, 4.4, 2.830769230769231)","(10.0, 22.0, 19.0)","(4.4, 6.8, 6.26)","(4.8, 9.0, 5.013333333333334)","(13.0, 32.0, 27.25)","(15.0, 46.0, 23.090909090909093)"
