,Bow Six,Arrogant Benji,Blue Zeal,Sketchy Combat,Emas One,Uno Shelby,Tommy Tuna,Five Mile Rose
05-01-2023 17:05:47.285467,"(6.5, 11.0, 9.181818181818182)","(21.0, 60.0, 32.36363636363636)","(4.0, 6.6, 4.62)","(4.4, 8.4, 7.342857142857143)","(81.0, 230.0, 187.14285714285714)","(11.0, 38.0, 34.6875)","(3.9, 5.9, 4.1)","(3.4, 4.5, 4.405263157894737)"
05-01-2023 17:05:48.319331,"(6.5, 11.0, 9.181818181818182)","(21.0, 60.0, 32.36363636363636)","(4.0, 6.6, 4.62)","(4.4, 8.4, 7.342857142857143)","(81.0, 230.0, 187.14285714285714)","(11.0, 38.0, 34.6875)","(3.9, 5.9, 4.1)","(3.4, 4.5, 4.405263157894737)"
05-01-2023 17:05:49.357323,"(6.5, 11.0, 9.181818181818182)","(21.0, 60.0, 32.36363636363636)","(4.0, 6.6, 4.62)","(4.4, 8.4, 7.342857142857143)","(81.0, 230.0, 187.14285714285714)","(11.0, 38.0, 34.6875)","(3.9, 5.7, 4.5)","(3.4, 4.5, 4.405263157894737)"
05-01-2023 17:05:50.781441,"(6.5, 11.0, 9.181818181818182)","(21.0, 60.0, 32.36363636363636)","(4.0, 6.6, 4.62)","(4.4, 8.4, 7.342857142857143)","(81.0, 230.0, 187.14285714285714)","(11.0, 38.0, 34.6875)","(3.9, 5.6, 4.533333333333333)","(3.4, 4.5, 4.405263157894737)"
05-01-2023 17:05:52.934499,"(6.5, 11.0, 9.181818181818182)","(21.0, 60.0, 32.36363636363636)","(4.0, 6.6, 4.62)","(4.4, 8.4, 7.342857142857143)","(81.0, 230.0, 187.14285714285714)","(11.0, 38.0, 34.6875)","(3.9, 5.7, 4.1)","(3.4, 4.5, 4.405263157894737)"
05-01-2023 17:05:54.483054,"(6.5, 11.0, 9.181818181818182)","(21.0, 60.0, 32.36363636363636)","(4.0, 6.6, 4.62)","(4.4, 8.4, 7.342857142857143)","(81.0, 230.0, 187.14285714285714)","(11.0, 38.0, 34.6875)","(3.9, 5.7, 4.1)","(3.4, 4.5, 4.405263157894737)"
05-01-2023 17:05:55.677788,"(6.5, 11.0, 9.181818181818182)","(21.0, 60.0, 32.36363636363636)","(4.0, 6.6, 4.62)","(4.4, 8.4, 7.342857142857143)","(81.0, 230.0, 187.14285714285714)","(11.0, 38.0, 34.6875)","(3.9, 5.7, 4.1)","(3.4, 4.5, 4.405263157894737)"
05-01-2023 17:05:56.777563,"(6.5, 11.0, 9.181818181818182)","(21.0, 60.0, 32.36363636363636)","(4.0, 6.6, 4.62)","(4.4, 8.4, 7.342857142857143)","(81.0, 230.0, 187.14285714285714)","(11.0, 38.0, 33.666666666666664)","(3.9, 5.7, 4.1)","(3.4, 4.5, 4.405263157894737)"
05-01-2023 17:05:57.900331,"(6.5, 11.0, 9.181818181818182)","(21.0, 60.0, 32.36363636363636)","(4.0, 6.6, 4.62)","(4.4, 8.4, 7.342857142857143)","(81.0, 230.0, 187.14285714285714)","(11.0, 38.0, 34.8125)","(3.9, 5.7, 4.1)","(3.4, 4.5, 4.405263157894737)"
05-01-2023 17:05:59.028595,"(6.5, 11.0, 9.181818181818182)","(21.0, 60.0, 32.36363636363636)","(4.0, 6.6, 4.62)","(4.4, 8.4, 7.342857142857143)","(81.0, 230.0, 187.14285714285714)","(11.0, 38.0, 31.875)","(3.9, 5.7, 4.1)","(3.4, 4.5, 4.405263157894737)"
05-01-2023 17:06:00.078713,"(6.5, 11.0, 9.181818181818182)","(21.0, 60.0, 32.36363636363636)","(4.0, 6.6, 4.62)","(4.4, 8.4, 7.342857142857143)","(81.0, 230.0, 187.14285714285714)","(11.0, 38.0, 31.875)","(3.9, 5.7, 4.1)","(3.4, 4.5, 4.405263157894737)"
05-01-2023 17:06:01.325181,"(6.5, 11.0, 9.181818181818182)","(21.0, 60.0, 32.36363636363636)","(4.0, 6.6, 4.62)","(4.4, 8.4, 7.342857142857143)","(81.0, 230.0, 187.14285714285714)","(11.0, 38.0, 34.5)","(3.9, 5.7, 4.1)","(3.4, 4.5, 4.405263157894737)"
05-01-2023 17:06:02.502373,"(6.5, 11.0, 9.181818181818182)","(21.0, 60.0, 32.36363636363636)","(4.0, 6.6, 4.62)","(4.4, 8.4, 7.342857142857143)","(81.0, 230.0, 187.14285714285714)","(11.0, 38.0, 34.5)","(3.9, 5.7, 4.1)","(3.4, 4.5, 4.405263157894737)"
05-01-2023 17:06:03.577669,"(6.5, 11.0, 9.181818181818182)","(21.0, 60.0, 32.36363636363636)","(4.0, 6.6, 4.62)","(4.4, 8.4, 7.342857142857143)","(81.0, 230.0, 187.14285714285714)","(11.0, 38.0, 32.0)","(3.9, 5.7, 4.1)","(3.4, 4.5, 4.405263157894737)"
05-01-2023 17:06:04.724318,"(6.5, 11.0, 9.181818181818182)","(21.0, 60.0, 32.36363636363636)","(4.0, 6.6, 5.076923076923077)","(4.4, 8.4, 7.2)","(81.0, 230.0, 187.14285714285714)","(11.0, 38.0, 32.125)","(3.9, 5.7, 4.1)","(3.4, 4.5, 4.405263157894737)"
05-01-2023 17:06:05.789407,"(6.5, 11.0, 8.88888888888889)","(21.0, 60.0, 32.36363636363636)","(4.0, 6.6, 5.076923076923077)","(4.4, 8.4, 7.2)","(81.0, 230.0, 187.14285714285714)","(11.0, 38.0, 32.125)","(3.9, 5.7, 4.5)","(3.4, 4.5, 4.405263157894737)"
05-01-2023 17:06:06.919230,"(6.5, 11.0, 8.88888888888889)","(21.0, 60.0, 32.36363636363636)","(4.0, 6.6, 5.076923076923077)","(4.4, 8.4, 7.2)","(81.0, 230.0, 187.14285714285714)","(11.0, 38.0, 32.125)","(3.9, 5.7, 4.5)","(3.4, 4.5, 4.405263157894737)"
05-01-2023 17:06:08.027192,"(6.5, 11.0, 8.88888888888889)","(21.0, 60.0, 32.36363636363636)","(4.0, 6.6, 5.076923076923077)","(4.4, 8.4, 7.2)","(81.0, 230.0, 187.14285714285714)","(11.0, 38.0, 32.125)","(3.9, 5.7, 4.5)","(3.4, 4.5, 4.405263157894737)"
05-01-2023 17:06:09.136344,"(6.5, 11.0, 8.88888888888889)","(21.0, 60.0, 32.36363636363636)","(4.0, 6.6, 5.076923076923077)","(4.4, 8.4, 7.2)","(81.0, 230.0, 187.14285714285714)","(11.0, 38.0, 35.111111111111114)","(3.9, 5.7, 4.5)","(3.4, 4.5, 4.405263157894737)"
05-01-2023 17:06:10.240868,"(6.5, 11.0, 9.0)","(21.0, 60.0, 32.36363636363636)","(4.0, 6.6, 5.146153846153846)","(4.4, 8.4, 7.2)","(81.0, 230.0, 187.14285714285714)","(11.0, 38.0, 35.111111111111114)","(3.9, 5.7, 4.5)","(3.4, 4.5, 4.405263157894737)"
05-01-2023 17:06:11.314782,"(6.5, 11.0, 8.875)","(21.0, 60.0, 32.36363636363636)","(4.0, 6.6, 5.1)","(4.4, 8.4, 7.2)","(81.0, 230.0, 187.14285714285714)","(11.0, 38.0, 35.111111111111114)","(3.9, 5.7, 4.5)","(3.4, 4.5, 4.405263157894737)"
05-01-2023 17:06:12.448887,"(6.5, 11.0, 8.875)","(21.0, 60.0, 32.36363636363636)","(4.0, 6.6, 5.1)","(4.4, 8.4, 7.233333333333334)","(81.0, 230.0, 187.14285714285714)","(11.0, 38.0, 35.111111111111114)","(3.9, 5.7, 4.533333333333333)","(3.4, 4.5, 4.405263157894737)"
05-01-2023 17:06:13.602171,"(6.5, 11.0, 9.0)","(21.0, 60.0, 32.36363636363636)","(4.0, 6.6, 5.1)","(4.4, 8.4, 7.233333333333334)","(81.0, 230.0, 187.14285714285714)","(11.0, 38.0, 35.111111111111114)","(3.9, 5.7, 4.463636363636364)","(3.4, 4.5, 4.405263157894737)"
05-01-2023 17:06:14.625983,"(6.5, 11.0, 9.1)","(21.0, 60.0, 32.36363636363636)","(4.0, 6.6, 4.95)","(4.4, 8.4, 7.04)","(81.0, 230.0, 187.14285714285714)","(11.0, 38.0, 35.111111111111114)","(3.9, 5.7, 4.463636363636364)","(3.4, 4.5, 4.405263157894737)"
05-01-2023 17:06:15.667232,"(6.5, 11.0, 8.75)","(21.0, 60.0, 32.36363636363636)","(4.0, 6.6, 5.025)","(4.4, 8.4, 7.04)","(81.0, 230.0, 187.14285714285714)","(11.0, 38.0, 35.111111111111114)","(3.9, 5.7, 4.463636363636364)","(3.4, 4.5, 4.405263157894737)"
05-01-2023 17:06:16.954211,"(6.5, 11.0, 8.75)","(21.0, 60.0, 32.36363636363636)","(4.0, 6.6, 4.62)","(4.4, 8.4, 7.166666666666667)","(81.0, 230.0, 187.14285714285714)","(11.0, 38.0, 35.111111111111114)","(3.9, 5.7, 4.1)","(3.4, 4.5, 4.405263157894737)"
05-01-2023 17:06:18.176960,"(6.5, 11.0, 8.75)","(21.0, 60.0, 32.36363636363636)","(4.0, 6.6, 5.215384615384615)","(4.4, 8.4, 7.166666666666667)","(81.0, 230.0, 187.14285714285714)","(11.0, 38.0, 35.111111111111114)","(3.9, 5.7, 4.1)","(3.4, 4.5, 4.405263157894737)"
05-01-2023 17:06:19.366067,"(6.5, 11.0, 9.0)","(21.0, 60.0, 32.36363636363636)","(4.0, 6.6, 5.215384615384615)","(4.4, 8.4, 7.371428571428572)","(81.0, 230.0, 187.14285714285714)","(11.0, 38.0, 35.111111111111114)","(3.9, 5.7, 4.1)","(3.4, 4.5, 4.405263157894737)"
05-01-2023 17:06:20.597506,"(6.5, 11.0, 9.1)","(21.0, 60.0, 32.36363636363636)","(4.0, 6.6, 5.215384615384615)","(4.4, 8.4, 7.525)","(81.0, 230.0, 187.14285714285714)","(11.0, 38.0, 35.111111111111114)","(3.9, 5.7, 4.5)","(3.4, 4.5, 4.405263157894737)"
05-01-2023 17:06:21.791983,"(6.5, 11.0, 8.75)","(21.0, 60.0, 27.11111111111111)","(4.0, 6.6, 5.215384615384615)","(4.4, 8.4, 7.525)","(81.0, 230.0, 187.14285714285714)","(11.0, 38.0, 35.111111111111114)","(3.9, 5.7, 4.5)","(3.4, 4.5, 4.405263157894737)"
05-01-2023 17:06:22.996695,"(6.5, 11.0, 8.75)","(21.0, 60.0, 27.11111111111111)","(4.0, 6.6, 5.215384615384615)","(4.4, 8.4, 7.525)","(81.0, 230.0, 187.14285714285714)","(11.0, 38.0, 35.111111111111114)","(3.9, 5.7, 4.5)","(3.4, 4.5, 4.405263157894737)"
05-01-2023 17:06:24.203396,"(6.5, 11.0, 9.0)","(21.0, 60.0, 27.11111111111111)","(4.0, 6.6, 5.215384615384615)","(4.4, 8.4, 7.525)","(81.0, 230.0, 187.14285714285714)","(11.0, 38.0, 35.111111111111114)","(3.9, 5.7, 4.5)","(3.4, 4.5, 4.405263157894737)"
05-01-2023 17:06:25.425663,"(6.5, 11.0, 9.0)","(21.0, 60.0, 27.11111111111111)","(4.0, 6.6, 5.215384615384615)","(4.4, 8.4, 7.2666666666666675)","(81.0, 230.0, 187.14285714285714)","(11.0, 38.0, 35.111111111111114)","(3.9, 5.7, 4.533333333333333)","(3.4, 4.5, 4.405263157894737)"
05-01-2023 17:06:26.562250,"(6.5, 11.0, 9.1)","(21.0, 60.0, 27.11111111111111)","(4.0, 6.6, 5.215384615384615)","(4.4, 8.4, 7.2666666666666675)","(81.0, 230.0, 187.14285714285714)","(11.0, 38.0, 35.111111111111114)","(3.9, 5.7, 4.533333333333333)","(3.4, 4.5, 4.405263157894737)"
05-01-2023 17:06:27.622505,"(6.5, 11.0, 9.1)","(21.0, 60.0, 27.11111111111111)","(4.0, 6.6, 5.215384615384615)","(4.4, 8.4, 7.2666666666666675)","(81.0, 230.0, 187.14285714285714)","(11.0, 38.0, 35.111111111111114)","(3.9, 5.7, 4.533333333333333)","(3.4, 4.5, 4.405263157894737)"
05-01-2023 17:06:28.627761,"(6.5, 11.0, 9.1)","(21.0, 60.0, 27.11111111111111)","(4.0, 6.6, 5.215384615384615)","(4.4, 8.4, 7.2666666666666675)","(81.0, 230.0, 187.14285714285714)","(11.0, 38.0, 35.111111111111114)","(3.9, 5.7, 4.533333333333333)","(3.4, 4.5, 4.405263157894737)"
05-01-2023 17:06:29.739004,"(6.5, 11.0, 8.75)","(21.0, 60.0, 27.11111111111111)","(4.0, 6.6, 5.215384615384615)","(4.4, 8.4, 7.08)","(81.0, 230.0, 187.14285714285714)","(11.0, 38.0, 35.111111111111114)","(3.9, 5.7, 4.463636363636364)","(3.4, 4.5, 4.405263157894737)"
05-01-2023 17:06:30.843995,"(6.5, 11.0, 8.75)","(21.0, 60.0, 27.11111111111111)","(4.0, 6.6, 5.215384615384615)","(4.4, 8.4, 7.08)","(81.0, 230.0, 187.14285714285714)","(11.0, 38.0, 35.111111111111114)","(3.9, 5.7, 4.463636363636364)","(3.4, 4.5, 4.405263157894737)"
05-01-2023 17:06:32.190230,"(6.5, 11.0, 8.75)","(21.0, 60.0, 27.11111111111111)","(4.0, 6.6, 5.215384615384615)","(4.4, 8.4, 7.0)","(81.0, 230.0, 187.14285714285714)","(11.0, 38.0, 35.111111111111114)","(3.9, 5.7, 4.1)","(3.4, 4.5, 4.405263157894737)"
05-01-2023 17:06:33.480040,"(6.5, 11.0, 9.0)","(21.0, 60.0, 27.11111111111111)","(4.0, 6.6, 5.215384615384615)","(4.4, 8.4, 6.65)","(81.0, 230.0, 187.14285714285714)","(11.0, 38.0, 35.111111111111114)","(3.9, 5.7, 4.1)","(3.4, 4.5, 4.405263157894737)"
05-01-2023 17:06:34.882715,"(6.5, 11.0, 9.0)","(21.0, 60.0, 27.11111111111111)","(4.0, 6.6, 5.215384615384615)","(4.4, 8.4, 6.65)","(81.0, 230.0, 187.14285714285714)","(11.0, 38.0, 35.111111111111114)","(3.9, 5.7, 4.5)","(3.4, 4.5, 4.405263157894737)"
05-01-2023 17:06:36.213101,"(6.5, 11.0, 9.1)","(21.0, 60.0, 27.11111111111111)","(4.0, 6.6, 5.215384615384615)","(4.4, 8.4, 6.65)","(81.0, 230.0, 187.14285714285714)","(11.0, 38.0, 35.111111111111114)","(3.9, 5.7, 4.5)","(3.4, 4.5, 4.405263157894737)"
05-01-2023 17:06:37.624699,"(6.5, 11.0, 9.1)","(21.0, 60.0, 27.11111111111111)","(4.0, 6.6, 5.215384615384615)","(4.4, 8.4, 6.65)","(81.0, 230.0, 187.14285714285714)","(11.0, 38.0, 35.111111111111114)","(3.9, 5.7, 4.5)","(3.4, 4.5, 4.405263157894737)"
05-01-2023 17:06:38.836623,"(6.5, 11.0, 8.75)","(21.0, 60.0, 27.11111111111111)","(4.0, 6.6, 5.215384615384615)","(4.4, 8.4, 6.65)","(81.0, 230.0, 187.14285714285714)","(11.0, 38.0, 35.111111111111114)","(3.9, 5.7, 4.533333333333333)","(3.4, 4.5, 4.405263157894737)"
05-01-2023 17:06:39.967629,"(6.5, 11.0, 8.75)","(21.0, 60.0, 27.11111111111111)","(4.0, 6.6, 5.215384615384615)","(4.4, 8.4, 6.65)","(81.0, 230.0, 187.14285714285714)","(11.0, 38.0, 35.111111111111114)","(3.9, 5.7, 4.463636363636364)","(3.4, 4.5, 4.405263157894737)"
05-01-2023 17:06:41.166634,"(6.5, 11.0, 9.0)","(21.0, 60.0, 27.11111111111111)","(4.0, 6.6, 5.215384615384615)","(4.4, 8.4, 6.65)","(81.0, 230.0, 187.14285714285714)","(11.0, 38.0, 35.111111111111114)","(3.9, 5.7, 4.463636363636364)","(3.4, 4.5, 4.405263157894737)"
05-01-2023 17:06:42.323888,"(6.5, 11.0, 9.1)","(21.0, 60.0, 27.11111111111111)","(4.0, 6.6, 5.215384615384615)","(4.4, 8.4, 6.65)","(81.0, 230.0, 187.14285714285714)","(11.0, 38.0, 35.111111111111114)","(3.9, 5.7, 4.463636363636364)","(3.4, 4.5, 4.405263157894737)"
05-01-2023 17:06:43.483590,"(6.5, 11.0, 8.75)","(21.0, 60.0, 27.11111111111111)","(4.0, 6.6, 5.215384615384615)","(4.4, 8.4, 6.65)","(81.0, 230.0, 187.14285714285714)","(11.0, 38.0, 35.111111111111114)","(3.9, 5.7, 4.463636363636364)","(3.4, 4.5, 4.405263157894737)"
05-01-2023 17:06:44.779275,"(6.5, 11.0, 8.75)","(21.0, 60.0, 27.11111111111111)","(4.0, 6.6, 5.215384615384615)","(4.4, 8.4, 6.65)","(81.0, 230.0, 187.14285714285714)","(11.0, 38.0, 35.111111111111114)","(3.9, 5.7, 4.1)","(3.4, 4.5, 4.405263157894737)"
05-01-2023 17:06:46.026410,"(6.5, 11.0, 9.0)","(21.0, 60.0, 27.11111111111111)","(4.0, 6.6, 5.215384615384615)","(4.4, 8.4, 6.65)","(81.0, 230.0, 187.14285714285714)","(11.0, 38.0, 35.111111111111114)","(3.9, 5.7, 4.1)","(3.4, 4.5, 4.405263157894737)"
05-01-2023 17:06:47.436350,"(6.5, 11.0, 9.0)","(21.0, 60.0, 27.11111111111111)","(4.0, 6.6, 5.215384615384615)","(4.4, 8.4, 6.65)","(81.0, 230.0, 187.14285714285714)","(11.0, 38.0, 35.111111111111114)","(3.9, 5.7, 4.1)","(3.4, 4.5, 4.405263157894737)"
05-01-2023 17:06:48.775169,"(6.5, 11.0, 7.666666666666667)","(21.0, 60.0, 27.11111111111111)","(4.0, 6.6, 5.215384615384615)","(4.4, 8.4, 6.65)","(81.0, 230.0, 187.14285714285714)","(11.0, 38.0, 35.111111111111114)","(3.9, 5.7, 4.5)","(3.4, 4.5, 4.405263157894737)"
05-01-2023 17:06:50.078047,"(6.5, 11.0, 9.0)","(21.0, 60.0, 27.11111111111111)","(4.0, 6.6, 5.215384615384615)","(4.4, 8.4, 6.65)","(81.0, 230.0, 187.14285714285714)","(11.0, 38.0, 25.25)","(3.9, 5.7, 4.5)","(3.4, 4.5, 4.405263157894737)"
05-01-2023 17:06:51.322455,"(6.5, 11.0, 8.75)","(21.0, 60.0, 27.11111111111111)","(4.0, 6.6, 5.215384615384615)","(4.4, 8.4, 6.65)","(81.0, 230.0, 187.14285714285714)","(11.0, 38.0, 25.25)","(3.9, 5.7, 4.5)","(3.4, 4.5, 4.405263157894737)"
05-01-2023 17:06:52.446014,"(6.5, 11.0, 9.11111111111111)","(21.0, 60.0, 27.11111111111111)","(4.0, 6.6, 5.215384615384615)","(4.4, 8.4, 6.65)","(81.0, 230.0, 187.14285714285714)","(11.0, 38.0, 25.25)","(3.9, 5.7, 4.5)","(3.4, 4.5, 4.405263157894737)"
05-01-2023 17:06:53.626185,"(6.5, 11.0, 9.11111111111111)","(21.0, 60.0, 27.11111111111111)","(4.0, 6.6, 5.215384615384615)","(4.4, 8.4, 6.65)","(81.0, 230.0, 187.14285714285714)","(11.0, 38.0, 25.25)","(3.9, 5.7, 4.5)","(3.4, 4.5, 4.405263157894737)"
05-01-2023 17:06:54.760651,"(6.5, 11.0, 9.0)","(21.0, 60.0, 27.11111111111111)","(4.0, 6.6, 5.215384615384615)","(4.4, 8.4, 6.65)","(81.0, 230.0, 187.14285714285714)","(11.0, 38.0, 25.25)","(3.9, 5.7, 4.463636363636364)","(3.4, 4.5, 4.405263157894737)"
05-01-2023 17:06:55.929145,"(6.5, 11.0, 9.0)","(21.0, 60.0, 27.11111111111111)","(4.0, 6.6, 5.215384615384615)","(4.4, 8.4, 6.65)","(81.0, 230.0, 187.14285714285714)","(11.0, 38.0, 25.25)","(3.9, 5.7, 4.463636363636364)","(3.4, 4.5, 4.405263157894737)"
05-01-2023 17:06:57.167950,"(6.5, 11.0, 9.0)","(21.0, 60.0, 27.11111111111111)","(4.0, 6.6, 5.215384615384615)","(4.4, 8.4, 6.65)","(81.0, 230.0, 187.14285714285714)","(11.0, 38.0, 25.25)","(3.9, 5.7, 4.463636363636364)","(3.4, 4.5, 4.405263157894737)"
05-01-2023 17:06:58.351419,"(6.5, 11.0, 9.0)","(21.0, 60.0, 27.11111111111111)","(4.0, 6.6, 5.215384615384615)","(4.4, 8.4, 6.65)","(81.0, 230.0, 187.14285714285714)","(11.0, 38.0, 25.25)","(3.9, 5.7, 4.1)","(3.4, 4.5, 4.405263157894737)"
05-01-2023 17:06:59.507246,"(6.5, 11.0, 8.75)","(21.0, 60.0, 27.11111111111111)","(4.0, 6.6, 5.215384615384615)","(4.4, 8.4, 6.65)","(81.0, 230.0, 187.14285714285714)","(11.0, 38.0, 25.25)","(3.9, 5.7, 4.1)","(3.4, 4.5, 4.405263157894737)"
05-01-2023 17:07:00.706498,"(6.5, 11.0, 8.75)","(21.0, 60.0, 27.11111111111111)","(4.0, 6.6, 5.215384615384615)","(4.4, 8.4, 6.65)","(81.0, 230.0, 187.14285714285714)","(11.0, 38.0, 25.25)","(3.9, 5.7, 4.1)","(3.4, 4.5, 4.405263157894737)"
05-01-2023 17:07:01.833063,"(6.5, 11.0, 8.75)","(21.0, 60.0, 27.11111111111111)","(4.0, 6.6, 5.215384615384615)","(4.4, 8.4, 6.65)","(81.0, 230.0, 187.14285714285714)","(11.0, 38.0, 25.25)","(3.9, 5.7, 4.1)","(3.4, 4.5, 4.405263157894737)"
05-01-2023 17:07:03.003107,"(6.5, 11.0, 9.0)","(21.0, 60.0, 27.11111111111111)","(4.0, 6.6, 5.215384615384615)","(4.4, 8.4, 6.65)","(81.0, 230.0, 187.14285714285714)","(11.0, 38.0, 25.25)","(3.9, 5.7, 4.5)","(3.4, 4.5, 4.405263157894737)"
05-01-2023 17:07:04.101397,"(6.5, 11.0, 9.1)","(21.0, 60.0, 27.11111111111111)","(4.0, 6.6, 5.215384615384615)","(4.4, 8.4, 6.65)","(81.0, 230.0, 187.14285714285714)","(11.0, 38.0, 25.25)","(3.9, 5.7, 4.5)","(3.4, 4.5, 4.405263157894737)"
05-01-2023 17:07:05.226081,"(6.5, 11.0, 8.75)","(21.0, 60.0, 27.11111111111111)","(4.0, 6.6, 5.215384615384615)","(4.4, 8.4, 6.65)","(81.0, 230.0, 187.14285714285714)","(11.0, 38.0, 25.25)","(3.9, 5.7, 4.5)","(3.4, 4.5, 4.405263157894737)"
05-01-2023 17:07:06.278483,"(6.5, 11.0, 8.75)","(21.0, 60.0, 27.11111111111111)","(4.0, 6.6, 5.215384615384615)","(4.4, 8.4, 6.65)","(81.0, 230.0, 187.14285714285714)","(11.0, 38.0, 25.25)","(3.9, 5.7, 4.5)","(3.4, 4.5, 4.405263157894737)"
05-01-2023 17:07:07.361959,"(6.5, 11.0, 8.75)","(21.0, 60.0, 27.11111111111111)","(4.0, 6.6, 5.215384615384615)","(4.4, 8.4, 6.65)","(81.0, 230.0, 187.14285714285714)","(11.0, 38.0, 25.25)","(3.9, 5.7, 4.533333333333333)","(3.4, 4.5, 4.405263157894737)"
05-01-2023 17:07:08.402524,"(6.5, 11.0, 9.0)","(21.0, 60.0, 27.11111111111111)","(4.0, 6.6, 5.215384615384615)","(4.4, 8.4, 6.65)","(81.0, 230.0, 187.14285714285714)","(11.0, 38.0, 25.25)","(3.9, 5.7, 4.533333333333333)","(3.4, 4.5, 4.405263157894737)"
05-01-2023 17:07:09.551861,"(6.5, 11.0, 9.0)","(21.0, 60.0, 27.11111111111111)","(4.0, 6.6, 5.215384615384615)","(4.4, 8.4, 6.65)","(81.0, 230.0, 187.14285714285714)","(11.0, 38.0, 25.25)","(3.9, 5.7, 4.463636363636364)","(3.4, 4.5, 4.405263157894737)"
05-01-2023 17:07:10.748013,"(6.5, 11.0, 9.0)","(21.0, 60.0, 27.11111111111111)","(4.0, 6.6, 5.215384615384615)","(4.4, 8.4, 6.65)","(81.0, 230.0, 187.14285714285714)","(11.0, 38.0, 25.25)","(3.9, 5.7, 4.463636363636364)","(3.4, 4.5, 4.405263157894737)"
05-01-2023 17:07:11.898637,"(6.5, 11.0, 9.0)","(21.0, 60.0, 27.11111111111111)","(4.0, 6.6, 5.215384615384615)","(4.4, 8.4, 6.65)","(81.0, 230.0, 187.14285714285714)","(11.0, 38.0, 25.25)","(3.9, 5.7, 4.1)","(3.4, 4.5, 4.405263157894737)"
05-01-2023 17:07:13.045924,"(6.5, 11.0, 9.0)","(21.0, 60.0, 27.11111111111111)","(4.0, 6.6, 5.215384615384615)","(4.4, 8.4, 6.65)","(81.0, 230.0, 187.14285714285714)","(11.0, 38.0, 25.75)","(3.9, 5.7, 4.1)","(3.4, 4.5, 4.405263157894737)"
05-01-2023 17:07:14.168890,"(6.5, 11.0, 7.833333333333334)","(21.0, 60.0, 27.11111111111111)","(4.0, 6.6, 5.215384615384615)","(4.4, 8.4, 6.65)","(81.0, 230.0, 187.14285714285714)","(11.0, 38.0, 25.75)","(3.9, 5.7, 4.5)","(3.4, 4.5, 4.405263157894737)"
05-01-2023 17:07:15.287634,"(6.5, 11.0, 7.833333333333334)","(21.0, 60.0, 27.11111111111111)","(4.0, 6.6, 5.215384615384615)","(4.4, 8.4, 6.65)","(81.0, 230.0, 187.14285714285714)","(11.0, 38.0, 25.75)","(3.9, 5.7, 4.5)","(3.4, 4.5, 4.405263157894737)"
05-01-2023 17:07:16.390386,"(6.5, 11.0, 9.272727272727273)","(21.0, 60.0, 27.11111111111111)","(4.0, 6.6, 5.215384615384615)","(4.4, 8.4, 6.65)","(81.0, 230.0, 187.14285714285714)","(11.0, 38.0, 25.75)","(3.9, 5.7, 4.5)","(3.4, 4.5, 4.405263157894737)"
05-01-2023 17:07:17.470866,"(6.5, 11.0, 9.272727272727273)","(21.0, 60.0, 27.11111111111111)","(4.0, 6.6, 5.215384615384615)","(4.4, 8.4, 6.65)","(81.0, 230.0, 187.14285714285714)","(11.0, 38.0, 25.75)","(3.9, 5.7, 4.533333333333333)","(3.4, 4.5, 4.405263157894737)"
05-01-2023 17:07:18.613967,"(6.5, 11.0, 8.75)","(21.0, 60.0, 27.11111111111111)","(4.0, 6.6, 5.215384615384615)","(4.4, 8.4, 6.65)","(81.0, 230.0, 187.14285714285714)","(11.0, 38.0, 25.75)","(3.9, 5.7, 4.463636363636364)","(3.4, 4.5, 4.405263157894737)"
05-01-2023 17:07:19.741748,"(6.5, 11.0, 8.75)","(21.0, 60.0, 27.11111111111111)","(4.0, 6.6, 5.215384615384615)","(4.4, 8.4, 6.65)","(81.0, 230.0, 187.14285714285714)","(11.0, 38.0, 25.75)","(3.9, 5.7, 4.463636363636364)","(3.4, 4.5, 4.405263157894737)"
05-01-2023 17:07:20.883980,"(6.5, 11.0, 8.75)","(21.0, 60.0, 27.11111111111111)","(4.0, 6.6, 5.215384615384615)","(4.4, 8.4, 6.65)","(81.0, 230.0, 187.14285714285714)","(11.0, 38.0, 35.22222222222222)","(3.9, 5.7, 4.463636363636364)","(3.4, 4.5, 4.405263157894737)"
05-01-2023 17:07:22.082851,"(6.5, 11.0, 8.75)","(21.0, 60.0, 27.11111111111111)","(4.0, 6.6, 5.215384615384615)","(4.4, 8.4, 6.65)","(81.0, 230.0, 187.14285714285714)","(11.0, 38.0, 35.22222222222222)","(3.9, 5.7, 4.463636363636364)","(3.4, 4.5, 4.405263157894737)"
05-01-2023 17:07:23.285768,"(6.5, 11.0, 9.0)","(21.0, 60.0, 27.11111111111111)","(4.0, 6.6, 5.215384615384615)","(4.4, 8.4, 6.65)","(81.0, 230.0, 187.14285714285714)","(11.0, 38.0, 35.22222222222222)","(3.9, 5.7, 4.1)","(3.4, 4.5, 4.405263157894737)"
05-01-2023 17:07:24.613878,"(6.5, 11.0, 9.0)","(21.0, 60.0, 27.11111111111111)","(4.0, 6.6, 5.215384615384615)","(4.4, 8.4, 6.65)","(81.0, 230.0, 187.14285714285714)","(11.0, 38.0, 35.22222222222222)","(3.9, 5.7, 4.1)","(3.4, 4.5, 4.405263157894737)"
