,Miss Adobe,Ezra Blueblood,Diamond Harmony,Romeo,Trousseau,Mine Hunter,Taieri Taylee
10-01-2023 11:13:10.059979,"(3.6, 5.4, 4.851851851851852)","(31.0, 340.0, 168.88888888888889)","(2.7, 3.15, 3.0425)","(8.0, 16.0, 14.714285714285715)","(3.8, 7.4, 6.492105263157895)","(12.0, 25.0, 24.147058823529413)","(5.5, 10.5, 9.922222222222222)"
10-01-2023 11:13:10.960944,"(3.6, 5.4, 4.851851851851852)","(31.0, 340.0, 168.88888888888889)","(2.7, 3.15, 3.0425)","(8.0, 16.0, 14.714285714285715)","(3.8, 7.4, 6.492105263157895)","(12.0, 25.0, 24.147058823529413)","(5.5, 10.5, 9.922222222222222)"
10-01-2023 11:13:11.861315,"(3.6, 5.4, 4.851851851851852)","(31.0, 340.0, 168.88888888888889)","(2.7, 3.15, 3.0425)","(8.0, 16.0, 14.714285714285715)","(3.8, 7.4, 6.492105263157895)","(12.0, 25.0, 24.147058823529413)","(5.5, 10.5, 9.922222222222222)"
10-01-2023 11:13:12.756341,"(3.6, 5.4, 4.977142857142857)","(31.0, 340.0, 168.88888888888889)","(2.7, 3.15, 3.0425)","(8.0, 16.0, 14.714285714285715)","(3.8, 7.4, 6.492105263157895)","(12.0, 25.0, 24.147058823529413)","(5.5, 10.5, 9.922222222222222)"
10-01-2023 11:13:13.668671,"(3.6, 5.4, 4.977142857142857)","(31.0, 340.0, 168.88888888888889)","(2.7, 3.15, 3.0425)","(8.0, 16.0, 14.714285714285715)","(3.8, 7.4, 6.492105263157895)","(12.0, 25.0, 24.147058823529413)","(5.5, 10.5, 9.922222222222222)"
10-01-2023 11:13:14.589379,"(3.6, 5.4, 4.977142857142857)","(31.0, 340.0, 168.88888888888889)","(2.7, 3.15, 3.0425)","(8.0, 16.0, 14.714285714285715)","(3.8, 7.4, 6.492105263157895)","(12.0, 25.0, 24.147058823529413)","(5.5, 10.5, 9.922222222222222)"
10-01-2023 11:13:15.482696,"(3.6, 5.4, 4.977142857142857)","(31.0, 340.0, 168.88888888888889)","(2.7, 3.15, 3.0425)","(8.0, 16.0, 14.714285714285715)","(3.8, 7.4, 6.492105263157895)","(12.0, 25.0, 24.147058823529413)","(5.5, 10.5, 9.922222222222222)"
10-01-2023 11:13:16.399773,"(3.6, 5.4, 4.977142857142857)","(31.0, 340.0, 168.88888888888889)","(2.7, 3.15, 3.0425)","(8.0, 16.0, 14.714285714285715)","(3.8, 7.4, 6.492105263157895)","(12.0, 25.0, 24.147058823529413)","(5.5, 10.5, 9.922222222222222)"
10-01-2023 11:13:17.333679,"(3.6, 5.4, 4.977142857142857)","(31.0, 340.0, 168.88888888888889)","(2.7, 3.15, 3.0425)","(8.0, 16.0, 14.714285714285715)","(3.8, 7.4, 6.492105263157895)","(12.0, 25.0, 24.147058823529413)","(5.5, 10.5, 9.922222222222222)"
10-01-2023 11:13:18.271004,"(3.6, 5.4, 4.977142857142857)","(31.0, 340.0, 168.88888888888889)","(2.7, 3.15, 3.0425)","(8.0, 16.0, 14.714285714285715)","(3.8, 7.4, 6.492105263157895)","(12.0, 25.0, 24.147058823529413)","(5.5, 10.5, 9.922222222222222)"
10-01-2023 11:13:19.203931,"(3.6, 5.4, 4.977142857142857)","(31.0, 340.0, 168.88888888888889)","(2.7, 3.15, 3.0425)","(8.0, 16.0, 14.714285714285715)","(3.8, 7.4, 6.492105263157895)","(12.0, 25.0, 24.147058823529413)","(5.5, 10.5, 9.922222222222222)"
10-01-2023 11:13:20.123588,"(3.6, 5.4, 4.977142857142857)","(31.0, 340.0, 168.88888888888889)","(2.7, 3.15, 3.0425)","(8.0, 16.0, 14.714285714285715)","(3.8, 7.4, 6.492105263157895)","(12.0, 25.0, 24.147058823529413)","(5.5, 10.5, 9.922222222222222)"
10-01-2023 11:13:21.052464,"(3.6, 5.4, 4.977142857142857)","(31.0, 340.0, 168.88888888888889)","(2.7, 3.15, 3.0425)","(8.0, 16.0, 14.714285714285715)","(3.8, 7.4, 6.492105263157895)","(12.0, 25.0, 24.147058823529413)","(5.5, 10.5, 9.922222222222222)"
10-01-2023 11:13:21.969516,"(3.6, 5.4, 4.977142857142857)","(31.0, 340.0, 168.88888888888889)","(2.7, 3.15, 3.0425)","(8.0, 16.0, 14.714285714285715)","(3.8, 7.4, 6.492105263157895)","(12.0, 25.0, 24.147058823529413)","(5.5, 10.5, 9.922222222222222)"
10-01-2023 11:13:22.904668,"(3.6, 5.4, 4.977142857142857)","(31.0, 340.0, 168.88888888888889)","(2.7, 3.15, 3.0425)","(8.0, 16.0, 14.714285714285715)","(3.8, 7.4, 6.492105263157895)","(12.0, 25.0, 24.147058823529413)","(5.5, 10.5, 9.922222222222222)"
10-01-2023 11:13:23.836404,"(3.6, 5.4, 4.977142857142857)","(31.0, 340.0, 168.88888888888889)","(2.7, 3.15, 3.0425)","(8.0, 16.0, 14.714285714285715)","(3.8, 7.4, 6.492105263157895)","(12.0, 25.0, 24.147058823529413)","(5.5, 10.5, 9.922222222222222)"
10-01-2023 11:13:24.755943,"(3.6, 5.4, 4.977142857142857)","(31.0, 340.0, 168.88888888888889)","(2.7, 3.15, 3.0425)","(8.0, 16.0, 14.714285714285715)","(3.8, 7.4, 6.492105263157895)","(12.0, 25.0, 24.147058823529413)","(5.5, 10.5, 9.922222222222222)"
10-01-2023 11:13:25.694085,"(3.6, 5.4, 4.977142857142857)","(31.0, 340.0, 168.88888888888889)","(2.7, 3.15, 3.0425)","(8.0, 16.0, 14.714285714285715)","(3.8, 7.4, 6.492105263157895)","(12.0, 25.0, 24.147058823529413)","(5.5, 10.5, 9.922222222222222)"
10-01-2023 11:13:26.619428,"(3.6, 5.4, 4.977142857142857)","(31.0, 340.0, 168.88888888888889)","(2.7, 3.15, 3.0425)","(8.0, 16.0, 14.714285714285715)","(3.8, 7.4, 6.492105263157895)","(12.0, 25.0, 24.147058823529413)","(5.5, 10.5, 9.922222222222222)"
10-01-2023 11:13:27.541941,"(3.6, 5.4, 4.977142857142857)","(31.0, 340.0, 168.88888888888889)","(2.7, 3.15, 3.0425)","(8.0, 16.0, 14.714285714285715)","(3.8, 7.4, 6.492105263157895)","(12.0, 25.0, 24.147058823529413)","(5.5, 10.5, 9.922222222222222)"
10-01-2023 11:13:28.471430,"(3.6, 5.4, 4.977142857142857)","(31.0, 340.0, 168.88888888888889)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 11.235294117647058)","(3.8, 7.4, 6.492105263157895)","(12.0, 25.0, 24.147058823529413)","(5.5, 10.5, 9.922222222222222)"
10-01-2023 11:13:29.385364,"(3.6, 5.4, 4.977142857142857)","(31.0, 340.0, 168.88888888888889)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 11.235294117647058)","(3.8, 7.4, 6.492105263157895)","(12.0, 25.0, 24.147058823529413)","(5.5, 10.5, 9.922222222222222)"
10-01-2023 11:13:30.301198,"(3.6, 5.4, 4.977142857142857)","(31.0, 340.0, 168.88888888888889)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 11.235294117647058)","(3.8, 7.4, 6.639473684210525)","(12.0, 25.0, 24.147058823529413)","(5.5, 10.5, 9.922222222222222)"
10-01-2023 11:13:31.218477,"(3.6, 5.4, 4.977142857142857)","(31.0, 340.0, 168.88888888888889)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 11.235294117647058)","(3.8, 7.6, 6.639473684210525)","(12.0, 25.0, 24.147058823529413)","(5.5, 10.5, 9.922222222222222)"
10-01-2023 11:13:32.128532,"(3.6, 5.4, 4.977142857142857)","(31.0, 340.0, 168.88888888888889)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 11.235294117647058)","(3.8, 7.6, 6.639473684210525)","(12.0, 25.0, 24.147058823529413)","(5.5, 10.5, 9.922222222222222)"
10-01-2023 11:13:33.020651,"(3.6, 5.4, 4.977142857142857)","(31.0, 340.0, 168.88888888888889)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 11.235294117647058)","(3.8, 7.6, 6.639473684210525)","(12.0, 25.0, 24.147058823529413)","(5.5, 10.5, 9.922222222222222)"
10-01-2023 11:13:33.916735,"(3.6, 5.4, 4.977142857142857)","(31.0, 340.0, 168.88888888888889)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 11.235294117647058)","(3.8, 7.6, 6.639473684210525)","(12.0, 25.0, 24.147058823529413)","(5.5, 10.5, 9.922222222222222)"
10-01-2023 11:13:34.817993,"(3.6, 5.4, 4.977142857142857)","(31.0, 340.0, 168.88888888888889)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 11.235294117647058)","(3.8, 7.6, 6.639473684210525)","(12.0, 25.0, 24.147058823529413)","(5.5, 10.5, 9.922222222222222)"
10-01-2023 11:13:35.728532,"(3.6, 5.4, 4.977142857142857)","(31.0, 340.0, 168.88888888888889)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 11.235294117647058)","(3.8, 7.4, 6.492105263157895)","(12.0, 25.0, 24.147058823529413)","(5.5, 10.5, 9.922222222222222)"
10-01-2023 11:13:36.648902,"(3.6, 5.4, 4.977142857142857)","(31.0, 340.0, 168.88888888888889)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 11.235294117647058)","(3.8, 7.4, 6.492105263157895)","(12.0, 25.0, 24.147058823529413)","(5.5, 10.5, 9.922222222222222)"
10-01-2023 11:13:37.562663,"(3.6, 5.4, 4.977142857142857)","(31.0, 340.0, 168.88888888888889)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 11.235294117647058)","(3.8, 7.4, 6.492105263157895)","(12.0, 25.0, 24.147058823529413)","(5.5, 10.5, 9.922222222222222)"
10-01-2023 11:13:38.514401,"(3.6, 5.4, 4.977142857142857)","(31.0, 340.0, 168.88888888888889)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 11.235294117647058)","(3.8, 7.4, 6.492105263157895)","(12.0, 25.0, 24.147058823529413)","(5.5, 10.5, 9.922222222222222)"
10-01-2023 11:13:39.432536,"(3.6, 5.4, 4.977142857142857)","(31.0, 340.0, 168.88888888888889)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 11.235294117647058)","(3.8, 7.4, 6.492105263157895)","(12.0, 25.0, 24.147058823529413)","(5.5, 10.5, 9.922222222222222)"
10-01-2023 11:13:40.375224,"(3.6, 5.4, 4.977142857142857)","(31.0, 340.0, 168.88888888888889)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 11.235294117647058)","(3.8, 7.4, 6.492105263157895)","(12.0, 25.0, 24.147058823529413)","(5.5, 10.5, 9.922222222222222)"
10-01-2023 11:13:41.330336,"(3.6, 5.4, 4.977142857142857)","(31.0, 340.0, 168.88888888888889)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 11.235294117647058)","(3.8, 7.4, 6.492105263157895)","(12.0, 25.0, 24.147058823529413)","(5.5, 10.5, 9.922222222222222)"
10-01-2023 11:13:42.269966,"(3.6, 5.4, 4.977142857142857)","(31.0, 340.0, 168.88888888888889)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 11.235294117647058)","(3.8, 7.4, 6.492105263157895)","(12.0, 25.0, 24.147058823529413)","(5.5, 10.5, 9.922222222222222)"
10-01-2023 11:13:43.202908,"(3.6, 5.4, 4.977142857142857)","(31.0, 340.0, 168.88888888888889)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 11.235294117647058)","(3.8, 7.6, 6.639473684210525)","(12.0, 25.0, 24.147058823529413)","(5.5, 10.5, 9.922222222222222)"
10-01-2023 11:13:44.136510,"(3.6, 5.4, 4.977142857142857)","(31.0, 340.0, 168.88888888888889)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 11.235294117647058)","(3.8, 7.6, 6.639473684210525)","(12.0, 25.0, 24.147058823529413)","(5.5, 10.5, 9.922222222222222)"
10-01-2023 11:13:45.050869,"(3.6, 5.4, 4.977142857142857)","(31.0, 340.0, 168.88888888888889)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 11.235294117647058)","(3.8, 7.6, 6.639473684210525)","(12.0, 25.0, 24.147058823529413)","(5.5, 10.5, 9.922222222222222)"
10-01-2023 11:13:45.939021,"(3.6, 5.4, 4.977142857142857)","(31.0, 340.0, 168.88888888888889)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 11.235294117647058)","(3.8, 7.6, 6.639473684210525)","(12.0, 25.0, 24.147058823529413)","(5.5, 10.5, 9.922222222222222)"
10-01-2023 11:13:46.846401,"(3.6, 5.4, 4.977142857142857)","(31.0, 340.0, 168.88888888888889)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 11.235294117647058)","(3.8, 7.6, 6.639473684210525)","(12.0, 25.0, 24.147058823529413)","(5.5, 10.5, 9.922222222222222)"
10-01-2023 11:13:47.749169,"(3.6, 5.4, 4.977142857142857)","(31.0, 340.0, 168.88888888888889)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 11.235294117647058)","(3.8, 7.4, 6.492105263157895)","(12.0, 25.0, 24.147058823529413)","(5.5, 10.5, 9.922222222222222)"
10-01-2023 11:13:48.632399,"(3.6, 5.4, 4.977142857142857)","(31.0, 340.0, 168.88888888888889)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 11.235294117647058)","(3.8, 7.4, 6.492105263157895)","(12.0, 25.0, 24.147058823529413)","(5.5, 10.5, 9.922222222222222)"
10-01-2023 11:13:49.547373,"(3.6, 5.4, 4.977142857142857)","(31.0, 340.0, 168.88888888888889)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 11.235294117647058)","(3.8, 7.4, 6.492105263157895)","(12.0, 25.0, 24.147058823529413)","(5.5, 10.5, 9.922222222222222)"
10-01-2023 11:13:50.446095,"(3.6, 5.4, 4.977142857142857)","(31.0, 340.0, 168.88888888888889)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 11.235294117647058)","(3.8, 7.4, 6.492105263157895)","(12.0, 25.0, 24.147058823529413)","(5.5, 10.5, 9.922222222222222)"
10-01-2023 11:13:51.380368,"(3.6, 5.4, 4.977142857142857)","(31.0, 340.0, 168.88888888888889)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 11.235294117647058)","(3.8, 7.4, 6.492105263157895)","(12.0, 25.0, 24.147058823529413)","(5.5, 10.5, 9.922222222222222)"
10-01-2023 11:13:52.309019,"(3.6, 5.4, 4.977142857142857)","(31.0, 340.0, 168.88888888888889)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 11.235294117647058)","(3.8, 7.4, 6.492105263157895)","(12.0, 25.0, 24.147058823529413)","(5.5, 10.5, 9.922222222222222)"
10-01-2023 11:13:53.258542,"(3.6, 5.4, 4.977142857142857)","(31.0, 340.0, 168.88888888888889)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 11.235294117647058)","(3.8, 7.4, 6.492105263157895)","(12.0, 25.0, 24.147058823529413)","(5.5, 10.5, 9.922222222222222)"
10-01-2023 11:13:54.189265,"(3.6, 5.5, 5.098529411764706)","(31.0, 340.0, 168.88888888888889)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 11.235294117647058)","(3.8, 7.4, 6.492105263157895)","(12.0, 25.0, 24.147058823529413)","(5.5, 10.5, 9.922222222222222)"
10-01-2023 11:13:55.146621,"(3.6, 5.5, 5.098529411764706)","(31.0, 340.0, 168.88888888888889)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 11.235294117647058)","(3.8, 7.4, 6.492105263157895)","(12.0, 25.0, 24.147058823529413)","(5.5, 10.5, 9.922222222222222)"
10-01-2023 11:13:56.057431,"(3.6, 5.5, 5.098529411764706)","(31.0, 340.0, 168.88888888888889)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 11.235294117647058)","(3.8, 7.4, 6.492105263157895)","(12.0, 25.0, 24.147058823529413)","(5.5, 10.5, 9.922222222222222)"
10-01-2023 11:13:56.986103,"(3.6, 5.5, 5.098529411764706)","(31.0, 340.0, 168.88888888888889)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 11.235294117647058)","(3.8, 7.4, 6.492105263157895)","(12.0, 25.0, 24.147058823529413)","(5.5, 10.5, 9.922222222222222)"
10-01-2023 11:13:57.881299,"(3.6, 5.5, 5.098529411764706)","(31.0, 340.0, 168.88888888888889)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 11.235294117647058)","(3.8, 7.4, 6.492105263157895)","(12.0, 25.0, 24.147058823529413)","(5.5, 10.5, 9.922222222222222)"
10-01-2023 11:13:58.772150,"(3.6, 5.5, 5.098529411764706)","(31.0, 340.0, 168.88888888888889)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 11.235294117647058)","(3.8, 7.4, 6.492105263157895)","(12.0, 25.0, 24.147058823529413)","(5.5, 10.5, 9.922222222222222)"
10-01-2023 11:13:59.655350,"(3.6, 5.5, 5.098529411764706)","(31.0, 340.0, 168.88888888888889)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 11.235294117647058)","(3.8, 7.4, 6.492105263157895)","(12.0, 25.0, 24.147058823529413)","(5.5, 10.5, 9.922222222222222)"
10-01-2023 11:14:00.533578,"(3.6, 5.5, 5.098529411764706)","(31.0, 340.0, 168.88888888888889)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 11.235294117647058)","(3.8, 7.4, 6.492105263157895)","(12.0, 25.0, 24.147058823529413)","(5.5, 10.5, 9.922222222222222)"
10-01-2023 11:14:01.462878,"(3.6, 5.5, 5.098529411764706)","(31.0, 340.0, 168.88888888888889)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 11.235294117647058)","(3.8, 7.4, 6.492105263157895)","(12.0, 25.0, 24.147058823529413)","(5.5, 10.5, 9.922222222222222)"
10-01-2023 11:14:02.372339,"(3.6, 5.5, 5.098529411764706)","(31.0, 340.0, 168.88888888888889)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 11.235294117647058)","(3.8, 7.4, 6.492105263157895)","(12.0, 25.0, 24.147058823529413)","(5.5, 10.5, 9.922222222222222)"
10-01-2023 11:14:03.306480,"(3.6, 5.5, 5.098529411764706)","(31.0, 340.0, 168.88888888888889)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 11.235294117647058)","(3.8, 7.4, 6.492105263157895)","(12.0, 25.0, 24.147058823529413)","(5.5, 10.5, 9.922222222222222)"
10-01-2023 11:14:04.227717,"(3.6, 5.5, 5.098529411764706)","(31.0, 340.0, 168.88888888888889)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 11.235294117647058)","(3.8, 7.4, 6.492105263157895)","(12.0, 25.0, 24.147058823529413)","(5.5, 10.5, 9.922222222222222)"
10-01-2023 11:14:05.149663,"(3.6, 5.5, 5.098529411764706)","(31.0, 340.0, 168.88888888888889)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 11.235294117647058)","(3.8, 7.4, 6.492105263157895)","(12.0, 25.0, 24.147058823529413)","(5.5, 10.5, 10.146666666666667)"
10-01-2023 11:14:06.057584,"(3.6, 5.5, 4.8175)","(31.0, 340.0, 168.88888888888889)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 11.235294117647058)","(3.8, 7.4, 5.625)","(12.0, 25.0, 24.147058823529413)","(5.5, 10.5, 10.146666666666667)"
10-01-2023 11:14:06.985293,"(3.6, 5.5, 4.8175)","(31.0, 340.0, 168.88888888888889)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 11.235294117647058)","(3.8, 7.4, 5.625)","(12.0, 25.0, 24.147058823529413)","(5.5, 10.5, 10.146666666666667)"
10-01-2023 11:14:07.911734,"(3.6, 5.5, 4.8175)","(31.0, 340.0, 168.88888888888889)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 11.235294117647058)","(3.8, 7.4, 5.625)","(12.0, 25.0, 24.147058823529413)","(5.5, 10.5, 10.146666666666667)"
10-01-2023 11:14:08.807915,"(3.6, 5.5, 4.8175)","(31.0, 340.0, 168.88888888888889)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 11.235294117647058)","(3.8, 7.4, 5.625)","(12.0, 25.0, 24.147058823529413)","(5.5, 10.5, 10.146666666666667)"
10-01-2023 11:14:09.696777,"(3.6, 5.5, 4.8175)","(31.0, 340.0, 168.88888888888889)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 11.235294117647058)","(3.8, 7.4, 5.625)","(12.0, 25.0, 24.147058823529413)","(5.5, 10.5, 10.146666666666667)"
10-01-2023 11:14:10.571663,"(3.6, 5.5, 4.8175)","(31.0, 340.0, 168.88888888888889)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 11.235294117647058)","(3.8, 7.4, 5.625)","(12.0, 25.0, 24.147058823529413)","(5.5, 10.5, 10.146666666666667)"
10-01-2023 11:14:11.489947,"(3.6, 5.5, 4.8175)","(31.0, 340.0, 168.88888888888889)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 11.235294117647058)","(3.8, 7.4, 5.625)","(12.0, 25.0, 24.147058823529413)","(5.5, 10.5, 10.146666666666667)"
10-01-2023 11:14:12.441010,"(3.6, 5.5, 4.8175)","(31.0, 340.0, 168.88888888888889)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 11.235294117647058)","(3.8, 7.4, 5.625)","(12.0, 25.0, 24.147058823529413)","(5.5, 10.5, 10.146666666666667)"
10-01-2023 11:14:13.366642,"(3.6, 5.5, 4.8175)","(31.0, 340.0, 168.88888888888889)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 11.235294117647058)","(3.8, 7.4, 5.625)","(12.0, 25.0, 24.147058823529413)","(5.5, 10.5, 10.146666666666667)"
10-01-2023 11:14:14.322077,"(3.6, 5.5, 4.8175)","(31.0, 340.0, 168.88888888888889)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 11.235294117647058)","(3.8, 7.4, 5.625)","(12.0, 25.0, 24.147058823529413)","(5.5, 10.5, 10.146666666666667)"
10-01-2023 11:14:15.316047,"(3.6, 5.5, 4.8175)","(31.0, 340.0, 168.88888888888889)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 11.235294117647058)","(3.8, 7.4, 5.625)","(12.0, 25.0, 24.147058823529413)","(5.5, 10.5, 10.146666666666667)"
10-01-2023 11:14:16.266447,"(3.6, 5.5, 4.8175)","(31.0, 340.0, 168.88888888888889)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 11.235294117647058)","(3.8, 7.4, 5.625)","(12.0, 25.0, 24.147058823529413)","(5.5, 10.5, 10.146666666666667)"
10-01-2023 11:14:17.176224,"(3.6, 5.5, 4.8175)","(31.0, 340.0, 168.88888888888889)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 11.235294117647058)","(3.8, 7.4, 5.625)","(12.0, 25.0, 24.147058823529413)","(5.5, 10.5, 10.146666666666667)"
10-01-2023 11:14:18.098338,"(3.6, 5.5, 4.8175)","(31.0, 340.0, 168.88888888888889)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 11.235294117647058)","(3.8, 7.4, 5.625)","(12.0, 25.0, 24.147058823529413)","(5.5, 10.5, 10.146666666666667)"
10-01-2023 11:14:19.071869,"(3.6, 5.5, 4.8175)","(31.0, 340.0, 168.88888888888889)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 11.235294117647058)","(3.8, 7.4, 5.625)","(12.0, 25.0, 24.147058823529413)","(5.5, 10.5, 10.146666666666667)"
10-01-2023 11:14:19.988570,"(3.6, 5.5, 4.8175)","(31.0, 340.0, 168.88888888888889)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 11.235294117647058)","(3.8, 7.4, 5.625)","(12.0, 25.0, 24.147058823529413)","(5.5, 10.5, 10.146666666666667)"
10-01-2023 11:14:20.864400,"(3.6, 5.5, 4.8175)","(31.0, 340.0, 168.88888888888889)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 11.235294117647058)","(3.8, 7.4, 5.625)","(12.0, 25.0, 24.147058823529413)","(5.5, 10.5, 10.146666666666667)"
10-01-2023 11:14:21.753549,"(3.6, 5.5, 4.8175)","(31.0, 340.0, 168.88888888888889)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 11.235294117647058)","(3.8, 7.4, 5.625)","(12.0, 25.0, 24.147058823529413)","(5.5, 10.5, 10.146666666666667)"
10-01-2023 11:14:22.642720,"(3.6, 5.5, 4.8175)","(31.0, 340.0, 168.88888888888889)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 11.235294117647058)","(3.8, 7.4, 5.625)","(12.0, 25.0, 24.147058823529413)","(5.5, 10.5, 10.146666666666667)"
10-01-2023 11:14:23.539765,"(3.6, 5.5, 4.8175)","(31.0, 340.0, 168.88888888888889)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 11.235294117647058)","(3.8, 7.4, 5.625)","(12.0, 25.0, 24.147058823529413)","(5.5, 10.5, 10.146666666666667)"
10-01-2023 11:14:24.496425,"(3.6, 5.5, 4.8175)","(31.0, 340.0, 168.88888888888889)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 11.235294117647058)","(3.8, 7.4, 5.625)","(12.0, 25.0, 24.147058823529413)","(5.5, 10.5, 10.146666666666667)"
10-01-2023 11:14:25.478039,"(3.6, 5.5, 4.8175)","(31.0, 340.0, 168.88888888888889)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 11.235294117647058)","(3.8, 7.4, 5.625)","(12.0, 25.0, 24.147058823529413)","(5.5, 10.5, 10.146666666666667)"
10-01-2023 11:14:26.466027,"(3.6, 5.5, 4.8175)","(31.0, 340.0, 168.88888888888889)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 11.235294117647058)","(3.8, 7.4, 5.625)","(12.0, 25.0, 24.147058823529413)","(5.5, 10.5, 10.146666666666667)"
10-01-2023 11:14:27.400048,"(3.6, 5.5, 4.8175)","(31.0, 340.0, 168.88888888888889)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 11.235294117647058)","(3.8, 7.4, 5.625)","(12.0, 25.0, 24.147058823529413)","(5.5, 10.5, 10.146666666666667)"
10-01-2023 11:14:28.381790,"(3.6, 5.5, 4.8175)","(31.0, 340.0, 168.88888888888889)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 11.235294117647058)","(3.8, 7.4, 5.625)","(12.0, 25.0, 24.147058823529413)","(5.5, 10.5, 10.146666666666667)"
10-01-2023 11:14:29.314802,"(3.7, 5.5, 4.8175)","(31.0, 340.0, 168.88888888888889)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 11.235294117647058)","(3.8, 7.4, 5.625)","(12.0, 25.0, 24.147058823529413)","(5.5, 10.5, 10.146666666666667)"
10-01-2023 11:14:30.248215,"(3.7, 5.5, 4.8175)","(31.0, 340.0, 168.88888888888889)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 11.235294117647058)","(3.8, 7.4, 5.625)","(12.0, 25.0, 24.147058823529413)","(5.5, 10.5, 10.146666666666667)"
10-01-2023 11:14:31.161372,"(3.7, 5.5, 4.8175)","(31.0, 340.0, 168.88888888888889)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 11.235294117647058)","(3.8, 7.4, 5.625)","(12.0, 25.0, 24.147058823529413)","(5.5, 10.5, 10.146666666666667)"
10-01-2023 11:14:32.055872,"(3.7, 5.5, 4.8175)","(31.0, 340.0, 168.88888888888889)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 11.235294117647058)","(3.8, 7.4, 5.625)","(12.0, 25.0, 24.147058823529413)","(5.5, 10.5, 10.146666666666667)"
10-01-2023 11:14:32.951923,"(3.7, 5.5, 4.8175)","(31.0, 340.0, 168.88888888888889)","(2.7, 3.15, 3.0425)","(8.0, 13.0, 11.235294117647058)","(3.8, 7.4, 5.625)","(12.0, 25.0, 24.147058823529413)","(5.5, 10.5, 10.146666666666667)"
