,Mr Wallace,The Heavyweight,Skylon,Our Kinsmen,Wild Irish Rover,Promise The Moon,Ultron,Loniesha,Nullify,Raging Climax
14-12-2022 13:54:36.503482,"(2.1, 2.4, 2.3902048417132216)","(101.0, 510.0, 478.75)","(20.0, 27.0, 26.870967741935484)","(41.0, 60.0, 57.37864077669903)","(3.2, 3.85, 3.832269503546099)","(13.0, 15.0, 14.708955223880597)","(61.0, 120.0, 123.63636363636364)","(81.0, 250.0, 208.42105263157896)","(5.0, 5.7, 5.785)","(51.0, 110.0, 112.38095238095238)"
14-12-2022 13:54:38.013389,"(2.1, 2.4, 2.392)","(101.0, 510.0, 478.75)","(20.0, 27.0, 26.870967741935484)","(41.0, 60.0, 57.27272727272727)","(3.2, 3.85, 3.872477064220184)","(13.0, 15.0, 14.553191489361701)","(61.0, 130.0, 123.63636363636364)","(81.0, 240.0, 213.91304347826087)","(5.0, 5.8, 5.765714285714285)","(51.0, 120.0, 115.0)"
14-12-2022 13:54:39.495433,"(2.1, 2.4, 2.3948558758314853)","(101.0, 510.0, 478.75)","(20.0, 27.0, 26.316666666666666)","(41.0, 60.0, 57.27272727272727)","(3.2, 3.95, 3.8659609120521172)","(13.0, 15.0, 14.5625)","(61.0, 130.0, 124.07407407407408)","(81.0, 240.0, 213.91304347826087)","(5.0, 5.8, 5.616666666666666)","(51.0, 120.0, 115.0)"
14-12-2022 13:54:41.012460,"(2.1, 2.4, 2.396533333333333)","(101.0, 510.0, 478.75)","(20.0, 27.0, 26.316666666666666)","(41.0, 60.0, 57.27272727272727)","(3.2, 3.95, 3.8659609120521172)","(13.0, 15.0, 14.5625)","(61.0, 130.0, 124.07407407407408)","(81.0, 240.0, 213.91304347826087)","(5.0, 5.8, 5.569999999999999)","(51.0, 120.0, 115.0)"
14-12-2022 13:54:42.487583,"(2.1, 2.4, 2.396533333333333)","(101.0, 510.0, 478.75)","(20.0, 27.0, 26.316666666666666)","(41.0, 60.0, 57.27272727272727)","(3.2, 3.95, 3.8659609120521172)","(13.0, 15.0, 14.5625)","(61.0, 130.0, 124.07407407407408)","(81.0, 240.0, 213.91304347826087)","(5.0, 5.6, 5.569999999999999)","(51.0, 120.0, 115.0)"
14-12-2022 13:54:43.965910,"(2.1, 2.4, 2.396533333333333)","(101.0, 510.0, 478.75)","(20.0, 27.0, 26.441860465116278)","(41.0, 60.0, 57.567567567567565)","(3.2, 3.95, 3.897752808988764)","(13.0, 15.0, 14.76271186440678)","(61.0, 130.0, 121.57894736842105)","(81.0, 240.0, 213.33333333333334)","(5.0, 5.6, 5.56)","(51.0, 120.0, 115.78947368421052)"
14-12-2022 13:54:45.502687,"(2.1, 2.4, 2.3945169712793732)","(101.0, 500.0, 456.0)","(20.0, 27.0, 27.285714285714285)","(41.0, 60.0, 57.876106194690266)","(3.2, 3.9, 3.923233695652174)","(13.0, 15.0, 14.950617283950617)","(61.0, 130.0, 122.72727272727273)","(101.0, 240.0, 231.0)","(5.0, 5.8, 5.178346456692913)","(51.0, 120.0, 116.5)"
14-12-2022 13:54:47.264409,"(2.1, 2.42, 2.4114470284237726)","(101.0, 500.0, 508.33333333333337)","(20.0, 28.0, 27.82758620689655)","(41.0, 60.0, 58.66279069767442)","(3.2, 3.95, 3.931718061674009)","(13.0, 15.0, 15.702380952380953)","(61.0, 140.0, 132.5)","(101.0, 240.0, 210.0)","(5.0, 5.2, 5.399180327868852)","(51.0, 130.0, 120.68181818181819)"
14-12-2022 13:54:48.907484,"(2.1, 2.42, 2.4013530655391118)","(101.0, 530.0, 480.0)","(20.0, 28.0, 26.96078431372549)","(41.0, 60.0, 58.05825242718446)","(3.2, 3.95, 3.868226600985222)","(13.0, 16.0, 15.098639455782314)","(61.0, 140.0, 125.0)","(101.0, 240.0, 228.0)","(5.0, 5.5, 5.388372093023256)","(51.0, 130.0, 111.36363636363636)"
14-12-2022 13:54:50.686912,"(2.1, 2.44, 2.420676532769556)","(101.0, 540.0, 480.0)","(20.0, 27.0, 26.96078431372549)","(41.0, 60.0, 57.80612244897959)","(3.2, 3.95, 3.8022167487684726)","(13.0, 15.5, 15.004201680672269)","(61.0, 130.0, 115.45454545454545)","(101.0, 240.0, 231.42857142857144)","(5.0, 5.4, 5.390654205607477)","(51.0, 130.0, 112.66666666666667)"
14-12-2022 13:54:52.406299,"(2.1, 2.44, 2.4308303249097474)","(101.0, 540.0, 485.0)","(20.0, 27.0, 26.928571428571427)","(41.0, 60.0, 57.80612244897959)","(3.2, 3.95, 3.8022167487684726)","(13.0, 15.5, 15.004201680672269)","(61.0, 140.0, 124.0)","(101.0, 240.0, 225.0)","(5.0, 5.4, 5.53728813559322)","(51.0, 130.0, 113.75)"
14-12-2022 13:54:54.167966,"(2.1, 2.44, 2.4318600953895073)","(101.0, 550.0, 460.0)","(20.0, 28.0, 27.80952380952381)","(41.0, 60.0, 57.526881720430104)","(3.2, 3.85, 3.825862068965517)","(13.0, 14.5, 14.06132075471698)","(61.0, 130.0, 122.0)","(101.0, 240.0, 226.66666666666669)","(4.8, 5.6, 5.408620689655172)","(51.0, 120.0, 117.5)"
14-12-2022 13:54:55.690220,"(2.1, 2.44, 2.434782034346103)","(101.0, 550.0, 466.6666666666667)","(20.0, 28.0, 27.296296296296298)","(41.0, 60.0, 57.52577319587629)","(3.2, 3.85, 3.8744897959183673)","(13.0, 14.5, 14.206766917293233)","(61.0, 140.0, 128.1818181818182)","(101.0, 240.0, 224.0)","(4.8, 5.6, 5.569230769230769)","(51.0, 120.0, 116.66666666666667)"
14-12-2022 13:54:57.345658,"(2.1, 2.44, 2.4251039697542534)","(101.0, 540.0, 466.6666666666667)","(20.0, 29.0, 27.516129032258064)","(41.0, 60.0, 57.5)","(3.2, 3.9, 3.8841666666666668)","(13.0, 14.5, 14.091346153846153)","(61.0, 130.0, 125.0)","(101.0, 230.0, 213.33333333333334)","(4.8, 5.6, 5.645)","(71.0, 120.0, 116.66666666666667)"
14-12-2022 13:54:58.791936,"(2.1, 2.44, 2.4122631578947367)","(101.0, 540.0, 466.6666666666667)","(20.0, 29.0, 28.46)","(41.0, 60.0, 57.5)","(3.4, 3.9, 3.8784403669724767)","(13.0, 14.5, 14.043010752688172)","(81.0, 130.0, 121.05263157894737)","(101.0, 230.0, 254.11764705882354)","(4.8, 5.7, 5.627272727272727)","(71.0, 120.0, 116.66666666666667)"
14-12-2022 13:55:00.280225,"(2.15, 2.42, 2.4124266666666667)","(101.0, 540.0, 466.6666666666667)","(21.0, 29.0, 28.47826086956522)","(41.0, 60.0, 57.5)","(3.3, 3.9, 3.8899082568807337)","(12.0, 14.5, 14.011494252873563)","(71.0, 140.0, 124.0)","(101.0, 260.0, 223.1818181818182)","(4.8, 5.7, 5.484189723320158)","(71.0, 120.0, 116.66666666666667)"
14-12-2022 13:55:01.687790,"(2.15, 2.42, 2.4123655913978492)","(101.0, 540.0, 466.6666666666667)","(21.0, 29.0, 28.2)","(41.0, 60.0, 57.57425742574257)","(3.3, 3.9, 3.889820359281437)","(12.0, 14.5, 13.882352941176471)","(71.0, 130.0, 125.6)","(101.0, 260.0, 197.5)","(4.8, 5.5, 5.485865724381625)","(71.0, 120.0, 113.0)"
14-12-2022 13:55:03.153880,"(2.15, 2.42, 2.4054644808743166)","(101.0, 540.0, 485.0)","(21.0, 29.0, 27.724137931034484)","(41.0, 60.0, 57.869565217391305)","(3.3, 3.9, 3.906315789473684)","(12.0, 14.0, 14.00632911392405)","(71.0, 140.0, 131.42857142857142)","(101.0, 250.0, 242.5)","(4.8, 5.5, 5.546296296296296)","(71.0, 130.0, 121.5)"
14-12-2022 13:55:04.700726,"(2.15, 2.44, 2.4297211155378484)","(101.0, 540.0, 441.6666666666667)","(21.0, 28.0, 26.444444444444443)","(41.0, 60.0, 57.869565217391305)","(3.3, 3.95, 3.934069097888676)","(12.0, 14.5, 13.930656934306569)","(71.0, 140.0, 133.07692307692307)","(101.0, 250.0, 242.5)","(4.8, 5.6, 5.532307692307692)","(71.0, 130.0, 115.42857142857143)"
14-12-2022 13:55:06.245486,"(2.15, 2.44, 2.429375)","(101.0, 570.0, 450.0)","(21.0, 29.0, 26.57894736842105)","(41.0, 60.0, 57.869565217391305)","(3.3, 3.95, 3.9174)","(12.0, 14.5, 13.930656934306569)","(71.0, 140.0, 133.2)","(101.0, 250.0, 242.5)","(4.8, 5.6, 5.53015873015873)","(71.0, 130.0, 115.42857142857143)"
14-12-2022 13:55:07.827130,"(2.15, 2.42, 2.4196376811594202)","(101.0, 570.0, 450.0)","(21.0, 29.0, 26.57894736842105)","(41.0, 60.0, 57.869565217391305)","(3.3, 3.95, 3.9174)","(12.0, 14.5, 13.930656934306569)","(71.0, 140.0, 133.2)","(101.0, 250.0, 242.5)","(4.8, 5.6, 5.53015873015873)","(71.0, 130.0, 105.71428571428571)"
14-12-2022 13:55:09.324737,"(2.15, 2.44, 2.4249691991786446)","(101.0, 570.0, 452.1428571428571)","(21.0, 27.0, 26.333333333333332)","(41.0, 60.0, 58.148148148148145)","(3.3, 3.95, 3.9003048780487806)","(12.0, 14.5, 14.145454545454545)","(71.0, 140.0, 134.13793103448276)","(101.0, 260.0, 224.0)","(4.8, 5.6, 5.529133858267716)","(71.0, 130.0, 117.5609756097561)"
14-12-2022 13:55:10.831671,"(2.15, 2.44, 2.416443719412724)","(101.0, 570.0, 450.8333333333333)","(21.0, 28.0, 27.08695652173913)","(41.0, 60.0, 57.96610169491525)","(3.3, 3.95, 3.9261467889908257)","(12.0, 14.5, 14.00632911392405)","(71.0, 140.0, 134.59459459459458)","(101.0, 260.0, 235.45454545454547)","(4.8, 5.6, 5.5162162162162165)","(71.0, 130.0, 117.5609756097561)"
14-12-2022 13:55:12.320775,"(2.15, 2.42, 2.419920634920635)","(101.0, 570.0, 450.8333333333333)","(21.0, 29.0, 27.21875)","(41.0, 60.0, 57.84552845528455)","(3.3, 3.95, 3.8765873015873016)","(12.0, 14.5, 14.00632911392405)","(71.0, 140.0, 134.59459459459458)","(101.0, 260.0, 208.57142857142858)","(4.8, 5.5, 5.562637362637362)","(71.0, 130.0, 113.54838709677419)"
14-12-2022 13:55:13.779660,"(2.15, 2.44, 2.4272138228941684)","(101.0, 570.0, 479.0)","(20.0, 29.0, 27.779411764705884)","(41.0, 60.0, 57.84552845528455)","(3.3, 3.9, 3.8748768472906403)","(12.0, 14.5, 14.00625)","(71.0, 140.0, 134.59459459459458)","(101.0, 260.0, 215.55555555555554)","(4.8, 5.6, 5.562637362637362)","(71.0, 130.0, 115.83333333333333)"
14-12-2022 13:55:15.228482,"(2.15, 2.44, 2.4272138228941684)","(101.0, 570.0, 479.0)","(20.0, 28.0, 27.779411764705884)","(41.0, 60.0, 57.84552845528455)","(3.3, 3.9, 3.8465608465608465)","(12.0, 14.5, 13.991666666666667)","(71.0, 140.0, 135.48387096774192)","(101.0, 260.0, 215.55555555555554)","(4.8, 5.6, 5.5613636363636365)","(71.0, 130.0, 115.83333333333333)"
14-12-2022 13:55:16.780626,"(2.15, 2.42, 2.411911935110081)","(101.0, 570.0, 479.0)","(20.0, 28.0, 27.8)","(41.0, 60.0, 57.88)","(3.3, 3.9, 3.805865102639296)","(12.0, 14.0, 13.990196078431373)","(71.0, 140.0, 135.625)","(101.0, 260.0, 215.55555555555554)","(4.8, 5.6, 5.544827586206896)","(71.0, 130.0, 114.54545454545455)"
14-12-2022 13:55:18.244698,"(2.15, 2.42, 2.4255707762557077)","(101.0, 570.0, 465.0)","(20.0, 28.0, 27.676470588235293)","(41.0, 60.0, 58.07377049180328)","(3.3, 3.85, 3.816596194503171)","(12.0, 14.0, 14.112745098039216)","(71.0, 140.0, 136.1290322580645)","(101.0, 260.0, 203.52941176470588)","(4.8, 5.6, 5.567307692307692)","(71.0, 130.0, 121.05263157894737)"
14-12-2022 13:55:19.754823,"(2.15, 2.44, 2.432785388127854)","(101.0, 570.0, 465.0)","(20.0, 28.0, 27.676470588235293)","(41.0, 60.0, 58.07377049180328)","(3.3, 3.85, 3.8095907928388746)","(12.0, 14.5, 13.717821782178218)","(71.0, 140.0, 136.1290322580645)","(101.0, 260.0, 214.28571428571428)","(4.8, 5.6, 5.568627450980392)","(71.0, 130.0, 122.91666666666667)"
14-12-2022 13:55:21.242706,"(2.15, 2.42, 2.4155498392282957)","(101.0, 570.0, 465.0)","(20.0, 28.0, 27.676470588235293)","(41.0, 60.0, 57.67857142857143)","(3.3, 3.85, 3.8090673575129532)","(12.0, 14.5, 13.641304347826088)","(71.0, 140.0, 136.1290322580645)","(101.0, 260.0, 220.0)","(4.8, 5.6, 5.557377049180328)","(71.0, 130.0, 122.91666666666667)"
14-12-2022 13:55:22.861278,"(2.15, 2.44, 2.4300840336134453)","(101.0, 570.0, 468.8888888888889)","(20.0, 28.0, 27.661538461538463)","(41.0, 60.0, 57.93650793650794)","(3.3, 3.85, 3.8057422969187673)","(12.0, 14.5, 13.68)","(71.0, 140.0, 136.1290322580645)","(101.0, 260.0, 203.52941176470588)","(4.8, 5.6, 5.557377049180328)","(71.0, 130.0, 122.91666666666667)"
14-12-2022 13:55:24.441417,"(2.15, 2.46, 2.4379603399433427)","(101.0, 570.0, 453.3333333333333)","(20.0, 28.0, 27.694444444444443)","(41.0, 60.0, 57.95275590551181)","(3.3, 3.85, 3.7756097560975608)","(12.0, 14.5, 13.711538461538462)","(71.0, 140.0, 136.1290322580645)","(101.0, 260.0, 191.42857142857142)","(4.8, 5.6, 5.555172413793104)","(71.0, 130.0, 122.91666666666667)"
14-12-2022 13:55:25.859256,"(2.15, 2.44, 2.435667506297229)","(101.0, 570.0, 450.0)","(20.0, 28.0, 27.694444444444443)","(41.0, 60.0, 57.570093457943926)","(3.3, 3.8, 3.7783783783783784)","(12.0, 14.5, 13.627659574468085)","(71.0, 140.0, 136.1290322580645)","(101.0, 200.0, 191.42857142857142)","(4.8, 5.6, 5.536585365853658)","(71.0, 130.0, 122.91666666666667)"
14-12-2022 13:55:27.270867,"(2.15, 2.44, 2.435667506297229)","(101.0, 570.0, 450.0)","(20.0, 28.0, 27.7027027027027)","(41.0, 60.0, 57.45614035087719)","(3.3, 3.8, 3.7865319865319864)","(12.0, 14.5, 13.754545454545454)","(71.0, 140.0, 136.25)","(101.0, 200.0, 191.42857142857142)","(4.8, 5.6, 5.5469387755102035)","(71.0, 130.0, 123.2)"
14-12-2022 13:55:28.727203,"(2.15, 2.44, 2.4375999999999998)","(101.0, 570.0, 512.8571428571429)","(20.0, 28.0, 27.7027027027027)","(41.0, 60.0, 57.45614035087719)","(3.3, 3.8, 3.7865319865319864)","(12.0, 14.5, 13.68)","(71.0, 140.0, 136.1290322580645)","(101.0, 200.0, 191.42857142857142)","(4.8, 5.6, 5.586776859504132)","(71.0, 130.0, 123.2)"
14-12-2022 13:55:30.191042,"(2.15, 2.44, 2.4375999999999998)","(101.0, 570.0, 541.3333333333334)","(20.0, 28.0, 27.741176470588236)","(41.0, 60.0, 57.583333333333336)","(3.3, 3.8, 3.7874358974358975)","(12.0, 14.5, 13.930555555555555)","(71.0, 140.0, 136.36363636363637)","(101.0, 200.0, 202.4)","(4.8, 5.6, 5.59047619047619)","(71.0, 130.0, 123.70370370370371)"
14-12-2022 13:55:31.624031,"(2.15, 2.44, 2.438217391304348)","(101.0, 560.0, 541.3333333333334)","(20.0, 28.0, 27.42953020134228)","(41.0, 60.0, 57.47826086956522)","(3.3, 3.8, 3.782594235033259)","(12.0, 14.5, 13.953333333333333)","(71.0, 140.0, 135.25)","(101.0, 260.0, 201.15384615384616)","(4.8, 5.6, 5.590804597701149)","(71.0, 130.0, 122.89473684210526)"
14-12-2022 13:55:33.137161,"(2.15, 2.44, 2.4383762376237623)","(101.0, 560.0, 541.3333333333334)","(20.0, 28.0, 27.42953020134228)","(41.0, 60.0, 57.47826086956522)","(3.3, 3.8, 3.781065759637188)","(12.0, 14.5, 13.981012658227849)","(71.0, 140.0, 137.5)","(101.0, 260.0, 201.15384615384616)","(4.8, 5.6, 5.665656565656565)","(71.0, 130.0, 122.89473684210526)"
14-12-2022 13:55:34.536441,"(2.15, 2.44, 2.4383762376237623)","(101.0, 560.0, 541.3333333333334)","(20.0, 28.0, 27.42953020134228)","(41.0, 60.0, 57.47826086956522)","(3.3, 3.8, 3.7807174887892376)","(12.0, 14.5, 13.981012658227849)","(71.0, 140.0, 137.5)","(101.0, 260.0, 201.15384615384616)","(4.8, 5.7, 5.665656565656565)","(71.0, 130.0, 122.89473684210526)"
14-12-2022 13:55:36.067792,"(2.15, 2.44, 2.4383762376237623)","(101.0, 560.0, 541.3333333333334)","(20.0, 28.0, 27.42953020134228)","(41.0, 60.0, 57.47826086956522)","(3.3, 3.8, 3.779391891891892)","(12.0, 14.5, 13.715909090909092)","(71.0, 140.0, 137.5)","(101.0, 260.0, 201.15384615384616)","(4.8, 5.7, 5.668)","(71.0, 130.0, 122.89473684210526)"
14-12-2022 13:55:37.576779,"(2.15, 2.44, 2.4349478079331943)","(101.0, 560.0, 541.3333333333334)","(20.0, 28.0, 27.42953020134228)","(41.0, 60.0, 57.47826086956522)","(3.3, 3.8, 3.779391891891892)","(12.0, 14.5, 13.664835164835164)","(71.0, 140.0, 137.5)","(101.0, 260.0, 201.15384615384616)","(4.8, 5.7, 5.66734693877551)","(71.0, 130.0, 123.41463414634147)"
14-12-2022 13:55:39.159774,"(2.15, 2.46, 2.450049751243781)","(101.0, 560.0, 541.3333333333334)","(20.0, 28.0, 27.42953020134228)","(41.0, 60.0, 57.47826086956522)","(3.3, 3.8, 3.779391891891892)","(12.0, 14.5, 13.745033112582782)","(71.0, 140.0, 137.5)","(101.0, 260.0, 201.15384615384616)","(4.8, 5.7, 5.66734693877551)","(71.0, 130.0, 123.41463414634147)"
14-12-2022 13:55:40.639765,"(2.15, 2.46, 2.450049751243781)","(101.0, 560.0, 541.3333333333334)","(20.0, 28.0, 27.42953020134228)","(41.0, 60.0, 57.47826086956522)","(3.3, 3.8, 3.779391891891892)","(12.0, 14.5, 13.745033112582782)","(71.0, 140.0, 137.5)","(101.0, 260.0, 201.15384615384616)","(4.8, 5.7, 5.662222222222222)","(71.0, 130.0, 123.25)"
14-12-2022 13:55:42.202864,"(2.15, 2.46, 2.4511242603550296)","(101.0, 560.0, 541.3333333333334)","(20.0, 28.0, 27.42953020134228)","(41.0, 60.0, 57.47826086956522)","(3.3, 3.8, 3.779251700680272)","(12.0, 14.5, 13.694444444444445)","(71.0, 140.0, 137.5)","(101.0, 260.0, 184.44444444444446)","(4.8, 5.7, 5.662222222222222)","(71.0, 130.0, 123.25)"
14-12-2022 13:55:44.204045,"(2.15, 2.46, 2.442702702702703)","(101.0, 560.0, 541.3333333333334)","(20.0, 28.0, 27.42953020134228)","(41.0, 60.0, 57.47826086956522)","(3.3, 3.8, 3.777490774907749)","(12.0, 14.5, 14.136942675159236)","(71.0, 140.0, 137.5)","(101.0, 260.0, 184.44444444444446)","(4.8, 5.7, 5.662222222222222)","(71.0, 130.0, 123.25)"
14-12-2022 13:55:46.079543,"(2.15, 2.46, 2.4378765432098763)","(101.0, 560.0, 541.3333333333334)","(20.0, 28.0, 26.150537634408604)","(41.0, 60.0, 57.47826086956522)","(3.3, 3.8, 3.8128571428571427)","(12.0, 14.5, 14.136942675159236)","(71.0, 140.0, 137.40740740740742)","(101.0, 260.0, 190.0)","(4.8, 5.7, 5.662222222222222)","(71.0, 130.0, 122.66666666666667)"
14-12-2022 13:55:47.525034,"(2.15, 2.46, 2.4378765432098763)","(101.0, 560.0, 541.3333333333334)","(20.0, 28.0, 26.189473684210526)","(41.0, 60.0, 57.5)","(3.3, 3.95, 3.81875)","(12.0, 14.5, 13.573170731707316)","(71.0, 140.0, 137.5)","(101.0, 240.0, 190.0)","(4.8, 5.7, 5.667924528301887)","(71.0, 130.0, 122.66666666666667)"
14-12-2022 13:55:48.976751,"(2.15, 2.44, 2.433522267206478)","(101.0, 560.0, 542.5)","(20.0, 28.0, 26.189473684210526)","(41.0, 60.0, 57.52136752136752)","(3.3, 3.95, 3.825704225352113)","(12.0, 14.5, 13.636363636363637)","(71.0, 140.0, 137.94117647058823)","(101.0, 240.0, 190.0)","(4.8, 5.7, 5.672580645161291)","(71.0, 130.0, 122.82608695652173)"
14-12-2022 13:55:50.549255,"(2.15, 2.48, 2.478798586572438)","(101.0, 560.0, 542.5)","(20.0, 28.0, 26.788732394366196)","(41.0, 60.0, 57.52136752136752)","(3.3, 3.85, 3.8253424657534247)","(12.0, 14.5, 13.636363636363637)","(71.0, 140.0, 137.94117647058823)","(101.0, 240.0, 183.07692307692307)","(4.8, 5.7, 5.672580645161291)","(71.0, 130.0, 122.82608695652173)"
14-12-2022 13:55:51.833452,"(2.15, 2.48, 2.478798586572438)","(101.0, 560.0, 542.5)","(20.0, 28.0, 26.788732394366196)","(41.0, 60.0, 57.52136752136752)","(3.3, 3.85, 3.8164893617021276)","(12.0, 14.5, 13.681818181818182)","(71.0, 140.0, 137.94117647058823)","(101.0, 220.0, 190.0)","(4.8, 5.7, 5.669090909090909)","(71.0, 130.0, 122.66666666666667)"
14-12-2022 13:55:53.082834,"(2.15, 2.48, 2.478678756476684)","(101.0, 500.0, 481.1764705882353)","(20.0, 28.0, 26.788732394366196)","(41.0, 60.0, 57.52136752136752)","(3.3, 3.85, 3.6997500000000003)","(12.0, 15.5, 14.596153846153847)","(71.0, 140.0, 137.94117647058823)","(101.0, 240.0, 190.0)","(4.8, 5.7, 5.663829787234042)","(71.0, 130.0, 122.66666666666667)"
14-12-2022 13:55:54.363537,"(2.15, 2.48, 2.4787813620071684)","(101.0, 500.0, 481.1764705882353)","(20.0, 28.0, 26.813793103448276)","(41.0, 60.0, 57.52136752136752)","(3.3, 3.7, 3.6768194070080864)","(12.0, 15.0, 14.840909090909092)","(71.0, 140.0, 137.87878787878788)","(101.0, 240.0, 223.33333333333334)","(4.8, 5.7, 5.598550724637681)","(71.0, 130.0, 122.5)"
14-12-2022 13:55:55.731196,"(2.15, 2.5, 2.4991820837390457)","(101.0, 500.0, 481.1764705882353)","(20.0, 28.0, 26.753623188405797)","(41.0, 60.0, 59.0)","(3.3, 3.9, 3.8080000000000003)","(12.0, 15.0, 13.833333333333334)","(71.0, 140.0, 137.87878787878788)","(101.0, 240.0, 223.33333333333334)","(4.8, 5.6, 5.598360655737705)","(71.0, 130.0, 122.5)"
14-12-2022 13:55:57.218627,"(2.15, 2.5, 2.4992397660818715)","(101.0, 500.0, 481.1764705882353)","(20.0, 27.0, 26.329787234042552)","(41.0, 60.0, 58.04347826086956)","(3.3, 3.85, 3.7315412186379926)","(12.0, 15.0, 14.784615384615385)","(71.0, 140.0, 136.95652173913044)","(101.0, 240.0, 223.33333333333334)","(4.8, 5.6, 5.59875)","(71.0, 130.0, 122.5)"
14-12-2022 13:55:58.648636,"(2.15, 2.5, 2.4992207792207792)","(101.0, 500.0, 481.1764705882353)","(20.0, 27.0, 26.329787234042552)","(41.0, 60.0, 57.66233766233766)","(3.3, 3.9, 3.719004524886878)","(12.0, 15.0, 14.852631578947369)","(71.0, 140.0, 136.95652173913044)","(101.0, 240.0, 223.33333333333334)","(4.8, 5.6, 5.584285714285714)","(71.0, 130.0, 122.5)"
14-12-2022 13:56:00.039834,"(2.15, 2.5, 2.499156756756757)","(101.0, 500.0, 481.1764705882353)","(20.0, 27.0, 26.329787234042552)","(41.0, 60.0, 57.66233766233766)","(3.3, 3.9, 3.8539106145251396)","(12.0, 15.0, 14.867924528301886)","(71.0, 140.0, 136.95652173913044)","(101.0, 240.0, 223.33333333333334)","(4.8, 5.6, 5.578431372549019)","(71.0, 130.0, 122.5)"
14-12-2022 13:56:01.405724,"(2.15, 2.5, 2.499143798024149)","(101.0, 500.0, 481.1764705882353)","(20.0, 27.0, 26.329787234042552)","(41.0, 60.0, 57.66233766233766)","(3.3, 3.9, 3.863128491620112)","(12.0, 15.0, 14.867924528301886)","(71.0, 140.0, 136.95652173913044)","(101.0, 240.0, 223.33333333333334)","(4.8, 5.6, 5.578431372549019)","(71.0, 130.0, 122.5)"
14-12-2022 13:56:02.716158,"(2.15, 2.5, 2.498997772828508)","(101.0, 500.0, 481.1764705882353)","(20.0, 27.0, 26.329787234042552)","(41.0, 60.0, 57.66233766233766)","(3.3, 3.9, 3.866857142857143)","(12.0, 15.0, 14.44)","(71.0, 140.0, 136.95652173913044)","(101.0, 240.0, 223.33333333333334)","(4.8, 5.6, 5.449462365591398)","(71.0, 130.0, 117.5)"
14-12-2022 13:56:04.070928,"(2.15, 2.5, 2.4952662721893493)","(101.0, 500.0, 480.0)","(20.0, 27.0, 27.20689655172414)","(41.0, 60.0, 57.0)","(3.3, 4.0, 3.839826086956522)","(12.0, 13.5, 14.441176470588236)","(71.0, 140.0, 135.33333333333334)","(101.0, 180.0, 220.55555555555554)","(4.8, 5.5, 5.555)","(71.0, 120.0, 108.47826086956522)"
14-12-2022 13:56:05.424311,"(2.15, 2.54, 2.4295844576362655)","(101.0, 500.0, 903.3333333333334)","(20.0, 28.0, 26.833333333333336)","(41.0, 60.0, 43.333333333333336)","(3.3, 4.0, 3.5516129032258066)","(12.0, 15.5, 11.857142857142858)","(71.0, 140.0, 106.66666666666666)","(101.0, 240.0, 290.0)","(4.8, 5.6, 5.010424710424711)","(71.0, 130.0, 160.0)"
14-12-2022 13:56:06.708039,"(2.15, 2.6, 2.527536231884058)","(101.0, 1000.0, 903.3333333333334)","(20.0, 32.0, 26.833333333333336)","(41.0, 70.0, 47.5)","(3.3, 4.5, 4.167796610169492)","(12.0, 20.0, 15.636363636363637)","(71.0, 190.0, 117.5)","(101.0, 480.0, 114.54545454545455)","(4.8, 5.3, 5.003543307086614)","(71.0, 170.0, 160.0)"
14-12-2022 13:56:08.191197,"(2.15, 2.42, 2.4186206896551723)","(101.0, 990.0, 903.3333333333334)","(20.0, 32.0, 28.125)","(41.0, 65.0, 43.333333333333336)","(3.3, 4.5, 4.1156862745098035)","(12.0, 20.0, 12.176470588235293)","(71.0, 170.0, 117.5)","(101.0, 260.0, 111.66666666666667)","(4.8, 5.2, 5.002371541501977)","(71.0, 170.0, 96.66666666666666)"
14-12-2022 13:56:09.425042,"(2.15, 2.52, 2.503103448275862)","(101.0, 1000.0, 903.3333333333334)","(20.0, 32.0, 28.125)","(41.0, 70.0, 47.5)","(3.3, 4.5, 3.9689655172413794)","(12.0, 13.0, 12.176470588235293)","(71.0, 170.0, 100.0)","(101.0, 170.0, 111.66666666666667)","(4.8, 5.2, 5.002359108781127)","(71.0, 170.0, 126.66666666666667)"
14-12-2022 13:56:10.632201,"(2.15, 2.52, 2.501851851851852)","(101.0, 990.0, 827.1428571428571)","(20.0, 32.0, 26.0)","(41.0, 65.0, 47.5)","(3.3, 4.5, 4.123076923076923)","(12.0, 13.0, 12.176470588235293)","(71.0, 170.0, 100.0)","(101.0, 170.0, 111.66666666666667)","(4.8, 5.2, 5.006545454545455)","(71.0, 160.0, 126.66666666666667)"
