,Chilli Cherry,Levis Beach,Jet Keen,Murrurundi Boy,Nitro Jax,Irinka Isla,Two Suns
08-12-2022 14:50:21.791750,"(6.0, 11.0, 7.836363636363636)","(15.0, 46.0, 33.291666666666664)","(1.4, 1.83, 1.4673333333333334)","(10.0, 22.0, 21.0)","(8.5, 20.0, 19.240000000000002)","(26.0, 110.0, 68.5)","(10.0, 34.0, 24.0)"
08-12-2022 14:50:23.782906,"(6.0, 11.0, 9.39090909090909)","(15.0, 46.0, 33.291666666666664)","(1.4, 1.84, 1.4673333333333334)","(10.0, 22.0, 21.0)","(8.5, 20.0, 19.240000000000002)","(26.0, 110.0, 68.5)","(10.0, 60.0, 24.0)"
08-12-2022 14:50:25.428813,"(6.0, 11.0, 9.39090909090909)","(15.0, 46.0, 33.291666666666664)","(1.4, 1.84, 1.4673333333333334)","(10.0, 22.0, 21.0)","(8.5, 20.0, 19.240000000000002)","(26.0, 110.0, 68.5)","(10.0, 60.0, 24.0)"
08-12-2022 14:50:26.723820,"(6.0, 11.0, 9.39090909090909)","(15.0, 46.0, 33.291666666666664)","(1.4, 1.84, 1.4673333333333334)","(10.0, 22.0, 21.0)","(8.5, 20.0, 19.240000000000002)","(26.0, 110.0, 68.5)","(10.0, 60.0, 24.0)"
08-12-2022 14:50:27.930640,"(6.0, 11.0, 9.39090909090909)","(15.0, 46.0, 33.291666666666664)","(1.4, 1.84, 1.4673333333333334)","(10.0, 22.0, 21.0)","(8.5, 20.0, 19.240000000000002)","(26.0, 110.0, 68.5)","(10.0, 60.0, 24.0)"
08-12-2022 14:50:29.158333,"(6.0, 11.0, 9.39090909090909)","(15.0, 46.0, 33.291666666666664)","(1.4, 1.84, 1.4673333333333334)","(10.0, 22.0, 21.0)","(8.5, 20.0, 19.240000000000002)","(26.0, 110.0, 68.5)","(10.0, 60.0, 24.0)"
08-12-2022 14:50:30.366410,"(6.0, 11.0, 9.39090909090909)","(15.0, 46.0, 33.291666666666664)","(1.4, 1.84, 1.4673333333333334)","(10.0, 22.0, 21.0)","(8.5, 20.0, 19.240000000000002)","(26.0, 110.0, 68.5)","(10.0, 60.0, 24.0)"
08-12-2022 14:50:31.649184,"(6.0, 11.0, 9.39090909090909)","(15.0, 46.0, 32.875)","(1.4, 1.84, 1.4673333333333334)","(10.0, 22.0, 21.0)","(8.5, 20.0, 19.2625)","(26.0, 110.0, 63.333333333333336)","(10.0, 60.0, 24.0)"
08-12-2022 14:50:32.850839,"(6.0, 11.0, 9.0)","(15.0, 46.0, 32.875)","(1.4, 1.84, 1.4673333333333334)","(10.0, 22.0, 21.0)","(8.5, 20.0, 19.2625)","(26.0, 110.0, 63.333333333333336)","(10.0, 60.0, 24.0)"
08-12-2022 14:50:34.022513,"(6.0, 11.0, 9.0)","(15.0, 46.0, 32.875)","(1.4, 1.84, 1.4673333333333334)","(10.0, 22.0, 21.0)","(8.5, 20.0, 19.2625)","(26.0, 110.0, 63.333333333333336)","(10.0, 60.0, 24.0)"
08-12-2022 14:50:35.194625,"(6.0, 11.0, 9.0)","(15.0, 46.0, 32.875)","(1.4, 1.84, 1.4673333333333334)","(10.0, 22.0, 21.0)","(8.5, 20.0, 19.2625)","(26.0, 110.0, 63.333333333333336)","(10.0, 60.0, 24.0)"
08-12-2022 14:50:36.433661,"(6.0, 11.0, 9.0)","(15.0, 46.0, 32.875)","(1.4, 1.84, 1.4673333333333334)","(10.0, 22.0, 21.0)","(8.5, 20.0, 19.2625)","(26.0, 110.0, 63.333333333333336)","(10.0, 60.0, 48.84000000000001)"
08-12-2022 14:50:37.707480,"(6.0, 11.0, 9.0)","(15.0, 46.0, 32.875)","(1.4, 1.84, 1.4673333333333334)","(10.0, 22.0, 21.0)","(8.5, 20.0, 19.2625)","(26.0, 110.0, 63.333333333333336)","(10.0, 75.0, 48.84000000000001)"
08-12-2022 14:50:38.939889,"(6.0, 11.0, 9.0)","(15.0, 46.0, 32.875)","(1.4, 1.84, 1.4673333333333334)","(10.0, 22.0, 21.0)","(8.5, 20.0, 19.2625)","(26.0, 110.0, 63.333333333333336)","(10.0, 75.0, 48.84000000000001)"
08-12-2022 14:50:40.189279,"(6.0, 11.0, 9.0)","(15.0, 46.0, 32.875)","(1.4, 1.84, 1.4673333333333334)","(10.0, 22.0, 21.0)","(8.5, 20.0, 19.2625)","(26.0, 110.0, 63.333333333333336)","(10.0, 75.0, 48.84000000000001)"
08-12-2022 14:50:41.383328,"(6.0, 11.0, 9.0)","(15.0, 46.0, 32.875)","(1.4, 1.84, 1.4673333333333334)","(10.0, 22.0, 17.764705882352942)","(8.5, 20.0, 15.925)","(26.0, 110.0, 54.44444444444444)","(10.0, 75.0, 45.36363636363636)"
08-12-2022 14:50:42.537926,"(6.0, 11.0, 9.0)","(15.0, 42.0, 30.541666666666664)","(1.4, 1.84, 1.4673333333333334)","(10.0, 22.0, 17.764705882352942)","(8.5, 18.5, 15.925)","(26.0, 90.0, 54.44444444444444)","(10.0, 50.0, 45.36363636363636)"
08-12-2022 14:50:43.746634,"(6.0, 11.0, 9.0)","(15.0, 42.0, 30.541666666666664)","(1.4, 1.84, 1.4673333333333334)","(10.0, 22.0, 17.764705882352942)","(8.5, 18.5, 15.925)","(26.0, 90.0, 54.44444444444444)","(10.0, 50.0, 45.36363636363636)"
08-12-2022 14:50:44.868295,"(6.0, 11.0, 9.0)","(15.0, 42.0, 30.541666666666664)","(1.4, 1.84, 1.4673333333333334)","(10.0, 22.0, 17.764705882352942)","(8.5, 18.5, 15.925)","(26.0, 90.0, 54.44444444444444)","(10.0, 50.0, 45.36363636363636)"
08-12-2022 14:50:45.976132,"(6.0, 11.0, 9.0)","(15.0, 42.0, 30.541666666666664)","(1.4, 1.84, 1.4673333333333334)","(10.0, 22.0, 17.764705882352942)","(8.5, 18.5, 15.925)","(26.0, 90.0, 54.44444444444444)","(10.0, 50.0, 45.36363636363636)"
08-12-2022 14:50:47.041359,"(6.0, 11.0, 9.0)","(15.0, 42.0, 30.541666666666664)","(1.4, 1.84, 1.4673333333333334)","(10.0, 22.0, 17.764705882352942)","(8.5, 18.5, 15.925)","(26.0, 90.0, 54.44444444444444)","(10.0, 50.0, 45.36363636363636)"
08-12-2022 14:50:48.258880,"(6.0, 11.0, 9.0)","(15.0, 42.0, 30.541666666666664)","(1.4, 1.84, 1.4673333333333334)","(10.0, 22.0, 17.764705882352942)","(8.5, 18.5, 15.925)","(26.0, 90.0, 54.44444444444444)","(10.0, 50.0, 45.36363636363636)"
08-12-2022 14:50:49.517165,"(6.0, 11.0, 9.0)","(15.0, 42.0, 30.541666666666664)","(1.4, 1.84, 1.4673333333333334)","(10.0, 22.0, 17.764705882352942)","(8.5, 18.5, 15.925)","(26.0, 90.0, 54.44444444444444)","(10.0, 50.0, 45.36363636363636)"
08-12-2022 14:50:50.746706,"(6.0, 11.0, 9.0)","(15.0, 42.0, 30.541666666666664)","(1.4, 1.84, 1.4673333333333334)","(10.0, 22.0, 17.764705882352942)","(8.5, 18.5, 15.925)","(26.0, 90.0, 54.44444444444444)","(10.0, 50.0, 26.75)"
08-12-2022 14:50:51.946965,"(6.0, 11.0, 9.0)","(15.0, 42.0, 30.541666666666664)","(1.4, 1.84, 1.4673333333333334)","(10.0, 22.0, 17.764705882352942)","(8.5, 18.5, 15.925)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 26.75)"
08-12-2022 14:50:53.134432,"(6.0, 11.0, 9.0)","(15.0, 42.0, 30.541666666666664)","(1.4, 1.84, 1.4673333333333334)","(10.0, 22.0, 17.764705882352942)","(8.5, 18.5, 15.925)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 26.75)"
08-12-2022 14:50:54.331561,"(6.0, 11.0, 9.0)","(15.0, 42.0, 30.541666666666664)","(1.4, 1.84, 1.4673333333333334)","(10.0, 22.0, 17.764705882352942)","(8.5, 18.5, 15.925)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 26.75)"
08-12-2022 14:50:55.427515,"(6.0, 11.0, 9.0)","(15.0, 42.0, 30.541666666666664)","(1.4, 1.84, 1.4673333333333334)","(10.0, 22.0, 17.764705882352942)","(8.5, 18.5, 15.925)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 26.75)"
08-12-2022 14:50:56.538883,"(6.0, 11.0, 9.0)","(15.0, 42.0, 30.541666666666664)","(1.4, 1.84, 1.4673333333333334)","(10.0, 22.0, 17.764705882352942)","(8.5, 18.5, 15.925)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 26.75)"
08-12-2022 14:50:57.589741,"(6.0, 11.0, 9.0)","(15.0, 42.0, 30.541666666666664)","(1.4, 1.84, 1.4673333333333334)","(10.0, 22.0, 17.764705882352942)","(8.5, 18.5, 15.925)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 26.75)"
08-12-2022 14:50:58.694998,"(6.0, 11.0, 9.0)","(15.0, 42.0, 30.541666666666664)","(1.4, 1.84, 1.4673333333333334)","(10.0, 22.0, 17.764705882352942)","(8.5, 18.5, 15.925)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 26.75)"
08-12-2022 14:50:59.823977,"(6.0, 11.0, 9.0)","(15.0, 42.0, 30.541666666666664)","(1.4, 1.84, 1.4673333333333334)","(10.0, 22.0, 17.764705882352942)","(8.5, 18.5, 15.925)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 26.75)"
08-12-2022 14:51:01.291504,"(6.0, 11.0, 9.0)","(15.0, 42.0, 30.541666666666664)","(1.4, 1.84, 1.4673333333333334)","(10.0, 22.0, 17.764705882352942)","(8.5, 18.5, 15.925)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 26.75)"
08-12-2022 14:51:02.672321,"(6.0, 11.0, 9.0)","(15.0, 42.0, 30.541666666666664)","(1.4, 1.84, 1.4673333333333334)","(10.0, 22.0, 17.764705882352942)","(8.5, 18.5, 15.925)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 26.75)"
08-12-2022 14:51:03.967561,"(6.0, 11.0, 9.0)","(15.0, 42.0, 30.541666666666664)","(1.4, 1.84, 1.4673333333333334)","(10.0, 22.0, 17.764705882352942)","(8.5, 18.5, 15.925)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 26.75)"
08-12-2022 14:51:05.238273,"(6.0, 11.0, 9.0)","(15.0, 42.0, 30.541666666666664)","(1.4, 1.84, 1.4673333333333334)","(10.0, 22.0, 17.764705882352942)","(8.5, 18.5, 15.925)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 26.75)"
08-12-2022 14:51:06.383704,"(6.0, 11.0, 9.0)","(15.0, 42.0, 30.541666666666664)","(1.4, 1.84, 1.4673333333333334)","(10.0, 22.0, 17.764705882352942)","(8.5, 18.5, 15.925)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 26.75)"
08-12-2022 14:51:07.518578,"(6.0, 11.0, 9.0)","(15.0, 42.0, 30.541666666666664)","(1.4, 1.84, 1.4673333333333334)","(10.0, 22.0, 17.764705882352942)","(8.5, 18.5, 15.925)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 26.75)"
08-12-2022 14:51:08.674208,"(6.0, 11.0, 9.0)","(15.0, 42.0, 30.541666666666664)","(1.4, 1.84, 1.4673333333333334)","(10.0, 22.0, 17.764705882352942)","(8.5, 18.5, 15.925)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 26.75)"
08-12-2022 14:51:09.724899,"(6.0, 11.0, 9.0)","(15.0, 42.0, 30.541666666666664)","(1.4, 1.84, 1.4673333333333334)","(10.0, 22.0, 17.764705882352942)","(8.5, 18.5, 15.925)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 26.75)"
08-12-2022 14:51:10.747051,"(6.0, 11.0, 9.0)","(15.0, 42.0, 30.541666666666664)","(1.4, 1.84, 1.4673333333333334)","(10.0, 22.0, 17.764705882352942)","(8.5, 18.5, 15.925)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 26.75)"
08-12-2022 14:51:11.843296,"(6.0, 11.0, 9.0)","(15.0, 42.0, 30.541666666666664)","(1.4, 1.84, 1.4673333333333334)","(10.0, 22.0, 17.764705882352942)","(8.5, 18.5, 15.925)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 26.75)"
08-12-2022 14:51:12.992029,"(6.0, 11.0, 9.0)","(15.0, 42.0, 30.541666666666664)","(1.4, 1.84, 1.4673333333333334)","(10.0, 22.0, 17.764705882352942)","(8.5, 18.5, 15.925)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 26.75)"
08-12-2022 14:51:14.206902,"(6.0, 11.0, 9.0)","(15.0, 42.0, 30.541666666666664)","(1.4, 1.84, 1.4673333333333334)","(10.0, 22.0, 17.764705882352942)","(8.5, 18.5, 15.925)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 26.75)"
08-12-2022 14:51:15.434030,"(6.0, 11.0, 9.0)","(15.0, 42.0, 30.541666666666664)","(1.4, 1.84, 1.4673333333333334)","(10.0, 22.0, 17.764705882352942)","(8.5, 18.5, 15.925)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 26.75)"
08-12-2022 14:51:16.596697,"(6.0, 11.0, 9.0)","(15.0, 42.0, 30.541666666666664)","(1.4, 1.84, 1.4673333333333334)","(10.0, 22.0, 17.764705882352942)","(8.5, 18.5, 15.925)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 26.75)"
08-12-2022 14:51:17.614591,"(6.0, 11.0, 9.0)","(15.0, 42.0, 30.541666666666664)","(1.4, 1.84, 1.4673333333333334)","(10.0, 22.0, 17.764705882352942)","(8.5, 18.5, 15.925)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 26.75)"
08-12-2022 14:51:18.623334,"(6.0, 11.0, 9.0)","(15.0, 42.0, 30.541666666666664)","(1.4, 1.84, 1.4673333333333334)","(10.0, 22.0, 17.764705882352942)","(8.5, 18.5, 15.925)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 26.75)"
08-12-2022 14:51:19.725022,"(6.0, 11.0, 9.0)","(15.0, 42.0, 30.541666666666664)","(1.4, 1.84, 1.4673333333333334)","(10.0, 22.0, 17.764705882352942)","(8.5, 18.5, 15.925)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 26.75)"
08-12-2022 14:51:20.901198,"(6.0, 11.0, 9.0)","(15.0, 42.0, 30.541666666666664)","(1.4, 1.84, 1.4845454545454546)","(10.0, 22.0, 17.6875)","(8.5, 18.5, 15.133333333333333)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 22.46666666666667)"
08-12-2022 14:51:22.082583,"(6.0, 11.0, 7.781818181818181)","(15.0, 42.0, 33.0)","(1.4, 1.83, 1.4845454545454546)","(10.0, 22.0, 17.6875)","(8.5, 18.5, 15.133333333333333)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 22.46666666666667)"
08-12-2022 14:51:23.465358,"(6.0, 11.0, 7.781818181818181)","(15.0, 42.0, 33.0)","(1.4, 1.83, 1.4845454545454546)","(10.0, 22.0, 17.6875)","(8.5, 18.5, 15.133333333333333)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 22.46666666666667)"
08-12-2022 14:51:24.817478,"(6.0, 11.0, 7.781818181818181)","(15.0, 42.0, 33.0)","(1.4, 1.83, 1.4845454545454546)","(10.0, 22.0, 17.6875)","(8.5, 18.5, 15.133333333333333)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 22.46666666666667)"
08-12-2022 14:51:26.081436,"(6.0, 11.0, 7.781818181818181)","(15.0, 42.0, 33.0)","(1.4, 1.83, 1.4845454545454546)","(10.0, 22.0, 17.6875)","(8.5, 18.5, 15.133333333333333)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 22.46666666666667)"
08-12-2022 14:51:27.309344,"(6.0, 11.0, 7.781818181818181)","(15.0, 42.0, 33.0)","(1.4, 1.83, 1.4845454545454546)","(10.0, 22.0, 17.6875)","(8.5, 18.5, 15.133333333333333)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 22.46666666666667)"
08-12-2022 14:51:28.470550,"(6.0, 11.0, 7.781818181818181)","(15.0, 42.0, 33.0)","(1.4, 1.83, 1.4845454545454546)","(10.0, 22.0, 17.6875)","(8.5, 18.5, 15.133333333333333)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 22.46666666666667)"
08-12-2022 14:51:29.565321,"(6.0, 11.0, 7.781818181818181)","(15.0, 42.0, 33.0)","(1.4, 1.83, 1.4845454545454546)","(10.0, 22.0, 17.6875)","(8.5, 18.5, 15.133333333333333)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 22.46666666666667)"
08-12-2022 14:51:30.734977,"(6.0, 11.0, 7.781818181818181)","(15.0, 42.0, 33.0)","(1.4, 1.83, 1.4845454545454546)","(10.0, 22.0, 17.6875)","(8.5, 18.5, 15.133333333333333)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 22.46666666666667)"
08-12-2022 14:51:31.907768,"(6.0, 11.0, 7.781818181818181)","(15.0, 42.0, 33.0)","(1.4, 1.83, 1.4845454545454546)","(10.0, 22.0, 17.6875)","(8.5, 18.5, 15.133333333333333)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 22.46666666666667)"
08-12-2022 14:51:33.139289,"(6.0, 11.0, 7.781818181818181)","(15.0, 42.0, 33.0)","(1.4, 1.83, 1.4845454545454546)","(10.0, 22.0, 17.6875)","(8.5, 18.5, 15.133333333333333)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 22.46666666666667)"
08-12-2022 14:51:34.220213,"(6.0, 11.0, 7.781818181818181)","(15.0, 42.0, 33.0)","(1.4, 1.83, 1.4845454545454546)","(10.0, 22.0, 17.6875)","(8.5, 18.5, 15.133333333333333)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 22.46666666666667)"
08-12-2022 14:51:35.277084,"(6.0, 11.0, 7.781818181818181)","(15.0, 42.0, 33.0)","(1.4, 1.83, 1.4845454545454546)","(10.0, 22.0, 17.6875)","(8.5, 18.5, 15.133333333333333)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 22.46666666666667)"
08-12-2022 14:51:36.329450,"(6.0, 11.0, 7.781818181818181)","(15.0, 42.0, 33.0)","(1.4, 1.83, 1.4845454545454546)","(10.0, 22.0, 17.6875)","(8.5, 18.5, 15.133333333333333)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 22.46666666666667)"
08-12-2022 14:51:37.518228,"(6.0, 11.0, 7.781818181818181)","(15.0, 42.0, 33.0)","(1.4, 1.83, 1.4845454545454546)","(10.0, 22.0, 17.6875)","(8.5, 18.5, 15.133333333333333)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 22.46666666666667)"
08-12-2022 14:51:38.618759,"(6.0, 11.0, 7.781818181818181)","(15.0, 42.0, 33.0)","(1.4, 1.83, 1.4845454545454546)","(10.0, 22.0, 17.6875)","(8.5, 18.5, 15.133333333333333)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 22.46666666666667)"
08-12-2022 14:51:39.726198,"(6.0, 11.0, 7.781818181818181)","(15.0, 42.0, 33.0)","(1.4, 1.83, 1.4845454545454546)","(10.0, 22.0, 17.6875)","(8.5, 18.5, 15.133333333333333)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 22.46666666666667)"
08-12-2022 14:51:40.824770,"(6.0, 11.0, 7.781818181818181)","(15.0, 42.0, 33.0)","(1.4, 1.83, 1.4845454545454546)","(10.0, 22.0, 17.6875)","(8.5, 18.5, 15.133333333333333)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 22.46666666666667)"
08-12-2022 14:51:41.975041,"(6.0, 11.0, 7.781818181818181)","(15.0, 42.0, 33.0)","(1.4, 1.83, 1.4845454545454546)","(10.0, 22.0, 17.6875)","(8.5, 18.5, 15.133333333333333)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 22.46666666666667)"
08-12-2022 14:51:43.099376,"(6.0, 11.0, 7.781818181818181)","(15.0, 42.0, 33.0)","(1.4, 1.83, 1.4845454545454546)","(10.0, 22.0, 17.6875)","(8.5, 18.5, 15.133333333333333)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 22.46666666666667)"
08-12-2022 14:51:44.196533,"(6.0, 11.0, 7.781818181818181)","(15.0, 42.0, 33.0)","(1.4, 1.83, 1.4845454545454546)","(10.0, 22.0, 17.6875)","(8.5, 18.5, 15.133333333333333)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 22.46666666666667)"
08-12-2022 14:51:45.165201,"(6.0, 11.0, 7.781818181818181)","(15.0, 42.0, 33.0)","(1.4, 1.83, 1.4845454545454546)","(10.0, 22.0, 17.6875)","(8.5, 18.5, 15.133333333333333)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 22.46666666666667)"
08-12-2022 14:51:46.294700,"(6.0, 11.0, 7.781818181818181)","(15.0, 42.0, 33.0)","(1.4, 1.83, 1.4845454545454546)","(10.0, 22.0, 17.6875)","(8.5, 18.5, 15.133333333333333)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 22.46666666666667)"
08-12-2022 14:51:47.525771,"(6.0, 11.0, 7.781818181818181)","(15.0, 42.0, 33.0)","(1.4, 1.83, 1.4845454545454546)","(10.0, 22.0, 17.6875)","(8.5, 18.5, 15.133333333333333)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 22.46666666666667)"
08-12-2022 14:51:48.715840,"(6.0, 11.0, 7.781818181818181)","(15.0, 42.0, 33.0)","(1.4, 1.83, 1.4845454545454546)","(10.0, 22.0, 17.6875)","(8.5, 18.5, 15.133333333333333)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 22.46666666666667)"
08-12-2022 14:51:49.898075,"(6.0, 11.0, 7.781818181818181)","(15.0, 42.0, 33.0)","(1.4, 1.83, 1.4845454545454546)","(10.0, 22.0, 17.6875)","(8.5, 18.5, 15.133333333333333)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 22.46666666666667)"
08-12-2022 14:51:51.125616,"(6.0, 11.0, 7.781818181818181)","(15.0, 42.0, 33.0)","(1.4, 1.83, 1.4845454545454546)","(10.0, 22.0, 17.6875)","(8.5, 18.5, 15.133333333333333)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 20.18181818181818)"
08-12-2022 14:51:52.283286,"(6.0, 11.0, 7.781818181818181)","(15.0, 42.0, 33.0)","(1.4, 1.83, 1.4845454545454546)","(10.0, 22.0, 17.6875)","(8.5, 18.5, 15.133333333333333)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 20.18181818181818)"
08-12-2022 14:51:53.438113,"(6.0, 11.0, 7.781818181818181)","(15.0, 42.0, 33.0)","(1.4, 1.83, 1.4845454545454546)","(10.0, 22.0, 17.6875)","(8.5, 18.5, 15.133333333333333)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 20.18181818181818)"
08-12-2022 14:51:54.577428,"(6.0, 11.0, 7.781818181818181)","(15.0, 42.0, 33.0)","(1.4, 1.83, 1.4845454545454546)","(10.0, 22.0, 17.6875)","(8.5, 18.5, 15.133333333333333)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 20.18181818181818)"
08-12-2022 14:51:55.686762,"(6.0, 11.0, 7.781818181818181)","(15.0, 42.0, 33.0)","(1.4, 1.83, 1.4845454545454546)","(10.0, 22.0, 17.6875)","(8.5, 18.5, 15.133333333333333)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 20.18181818181818)"
08-12-2022 14:51:56.807700,"(6.0, 11.0, 7.781818181818181)","(15.0, 42.0, 33.0)","(1.4, 1.83, 1.4845454545454546)","(10.0, 22.0, 17.6875)","(8.5, 18.5, 15.133333333333333)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 20.18181818181818)"
08-12-2022 14:51:57.990124,"(6.0, 11.0, 7.781818181818181)","(15.0, 42.0, 33.0)","(1.4, 1.83, 1.4845454545454546)","(10.0, 22.0, 17.6875)","(8.5, 18.5, 15.133333333333333)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 20.18181818181818)"
08-12-2022 14:51:59.228442,"(6.0, 11.0, 7.781818181818181)","(15.0, 42.0, 33.0)","(1.4, 1.83, 1.4845454545454546)","(10.0, 22.0, 17.6875)","(8.5, 18.5, 15.133333333333333)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 20.18181818181818)"
08-12-2022 14:52:00.456213,"(6.0, 11.0, 7.781818181818181)","(15.0, 42.0, 33.0)","(1.4, 1.83, 1.473030303030303)","(10.0, 22.0, 17.6875)","(8.5, 18.5, 15.133333333333333)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 20.18181818181818)"
08-12-2022 14:52:01.693395,"(6.0, 11.0, 7.781818181818181)","(15.0, 42.0, 33.0)","(1.4, 1.83, 1.473030303030303)","(10.0, 22.0, 17.6875)","(8.5, 18.5, 15.894736842105264)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 20.18181818181818)"
08-12-2022 14:52:02.934584,"(6.0, 11.0, 7.781818181818181)","(15.0, 42.0, 33.0)","(1.4, 1.83, 1.473030303030303)","(10.0, 22.0, 17.6875)","(8.5, 18.5, 15.894736842105264)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 20.18181818181818)"
08-12-2022 14:52:04.206996,"(6.0, 11.0, 7.781818181818181)","(15.0, 42.0, 33.0)","(1.4, 1.83, 1.473030303030303)","(10.0, 22.0, 17.6875)","(8.5, 18.5, 15.894736842105264)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 20.18181818181818)"
08-12-2022 14:52:05.388599,"(6.0, 11.0, 7.781818181818181)","(15.0, 42.0, 33.0)","(1.4, 1.83, 1.473030303030303)","(10.0, 22.0, 17.6875)","(8.5, 18.5, 15.894736842105264)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 20.18181818181818)"
08-12-2022 14:52:06.461153,"(6.0, 11.0, 7.781818181818181)","(15.0, 42.0, 33.0)","(1.4, 1.83, 1.473030303030303)","(10.0, 22.0, 17.6875)","(8.5, 18.5, 15.894736842105264)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 20.18181818181818)"
08-12-2022 14:52:07.705317,"(6.0, 11.0, 7.781818181818181)","(15.0, 42.0, 33.0)","(1.4, 1.83, 1.473030303030303)","(10.0, 22.0, 17.6875)","(8.5, 18.5, 15.894736842105264)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 20.18181818181818)"
08-12-2022 14:52:08.868656,"(6.0, 11.0, 7.781818181818181)","(15.0, 42.0, 33.0)","(1.4, 1.83, 1.473030303030303)","(10.0, 22.0, 17.6875)","(8.5, 18.5, 15.894736842105264)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 20.18181818181818)"
08-12-2022 14:52:10.082258,"(6.0, 11.0, 7.781818181818181)","(15.0, 42.0, 33.0)","(1.4, 1.83, 1.473030303030303)","(10.0, 22.0, 17.6875)","(8.5, 18.5, 15.894736842105264)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 20.18181818181818)"
08-12-2022 14:52:11.304646,"(6.0, 11.0, 7.781818181818181)","(15.0, 42.0, 33.0)","(1.4, 1.83, 1.473030303030303)","(10.0, 22.0, 17.6875)","(8.5, 18.5, 15.894736842105264)","(26.0, 90.0, 54.44444444444444)","(10.0, 29.0, 20.18181818181818)"
